wavelength,Back_HemPiuf,Belly_HemPiuf,Breast_HemPiuf,Crissum_HemPiuf,Crown_HemPiuf,DorTail_HemPiuf,Patch10_HemPiuf,Rump_HemPiuf,Throat_HemPiuf,WingTip_HemPiuf
203.09,-44.5238333334,-87.8570833334,-73.8095833333,-131.547666667,-118.3335,-110.952416667,-79.0476666667,-113.452375,-121.90475,-4.76174999999
203.47,-105.769166667,-159.615333333,-141.987166667,-210.737125,-206.089583333,-191.185875,-147.435833333,-181.730666667,-203.5255,-68.2691666667
203.85,-231.666666667,-300.27775,-300.555583334,-396.111083333,-412.777666667,-358.888916666,-288.333416667,-331.388875,-374.444333334,-177.222166667
204.22,-451.851833333,-513.888833333,-572.222416667,-721.29625,-761.111,-695.833291668,-579.629583334,-589.814791666,-669.444416666,-382.407416667
204.60,2412.5,2685.41666666,2658.33333333,3414.58333334,3720.83333333,3572.91666667,2766.66666666,2804.16666667,3350.0,2091.66666667
204.98,958.333333332,1247.91666667,1177.08333334,1451.04166667,1710.41666666,1764.58333333,1250.0,1210.41666667,1531.25,947.916666666
205.36,500.0,789.166666667,663.333333333,957.5,1181.66666666,1240.83333333,850.0,831.666666666,980.000000001,530.0
205.74,338.333333333,474.166666667,405.0,572.083333333,659.166666667,705.833333333,491.666666667,497.5,590.833333333,349.166666667
206.12,-351.190583333,-484.523583332,-476.190416666,-561.904791667,-769.047666667,-799.40475,-538.095166667,-555.357125,-698.809499999,-395.238083333
206.50,-48.4847499999,-61.1111666667,-67.1715833334,-72.2223333333,-112.878833333,-128.787791667,-75.505,-80.4293749998,-99.4949166668,-47.2221666667
206.87,-27.8571666667,-33.5713749999,-26.9048333332,-47.7380833333,-88.3334166666,-96.3095833334,-50.9523333334,-42.1427500002,-66.6666666666,-17.381
207.25,-17.1569166667,-30.0654583333,-17.6470833333,-33.5782916666,-58.9869166667,-69.2809999999,-34.1503333333,-36.4379166666,-43.9541666668,-18.13725
207.63,-8.45958333335,-23.6741666667,-5.93433333334,-24.6844166666,-38.63625,-53.8509166667,-21.21225,-31.56575,-31.8181666667,-7.07066666666
208.01,-5.22216666667,-22.3888333333,-1.99991666664,-18.4445833333,-33.2223333333,-48.0554166666,-19.4443333333,-27.9445833333,-24.9999166667,3.44433333334
208.39,-5.51800000002,-29.27925,-8.67116666667,-14.2455416667,-33.8964166667,-47.46625,-18.91875,-34.572125,-26.6890833333,6.5315
208.77,-6.10458333333,-25.0,-8.52708333332,-13.0329583333,-35.5619166666,-40.60075,-21.1241666667,-32.7034166667,-26.1629166666,5.42633333333
209.14,-15.3368333333,-34.4857916667,-18.2625,-22.428875,-41.8439166667,-48.9804166667,-27.3050833333,-39.6275833333,-33.06725,-7.26966666668
209.52,-28.6795,-55.8982916666,-42.5325833333,-41.1795833334,-65.4761666667,-73.1601249999,-46.645,-56.6017083334,-51.2985833333,-20.1299166667
209.90,-38.6364166667,-63.1313333333,-50.37875,-52.7147916667,-83.9646666666,-90.7195416666,-53.91425,-67.7398333333,-50.8839999999,-26.0101666667
210.28,-36.6120833334,-64.2760833335,-48.2240833334,-50.2732916667,-87.8415833333,-95.1503333335,-53.2786666666,-72.2678749999,-48.2240833333,-24.8635833333
210.66,-100.854916667,-147.435916667,-104.273583333,-119.4445,-178.632416667,-191.23925,-114.7435,-151.602583333,-107.6925,-79.48725
211.03,-66.8479166666,-110.235375,-78.2608333333,-85.6883333334,-135.869583334,-148.731875,-81.8840833333,-115.217291667,-73.7318333333,-55.0724166667
211.41,-53.8194999999,-96.7014166668,-68.2292499999,-78.9930833333,-119.791833333,-137.673666667,-69.2709999999,-96.6145833332,-63.5415833334,-44.79175
211.79,-21.4845,-48.4376666667,-36.1980833333,-47.916875,-76.6927500001,-86.3932916667,-36.3283333333,-50.4558333332,-30.8594166667,-14.32325
212.17,-23.8095000001,-62.2768333332,-45.0894166667,-62.1277916667,-89.1369166666,-106.32425,-42.2618333333,-60.1935,-41.6665833332,-27.08325
212.55,-37.7450000002,-78.1862916665,-59.9673333334,-87.9085000001,-108.496666667,-133.741833334,-55.3920000001,-78.1046666666,-57.8432500001,-49.8366666667
212.92,-47.7891666667,-87.8400416666,-73.6395833334,-98.2142083332,-112.925083333,-145.918333333,-58.33325,-84.3537499999,-56.8027500001,-55.9524166667
213.30,-21.4480833333,-52.3225,-40.3005,-59.562875,-77.5956666666,-93.4425416666,-28.8250833333,-55.874375,-23.9071666666,-24.0436666667
213.68,0.614083333325,-17.1490833333,-1.66666666665,-21.842125,-30.52625,-42.5000833333,0.08775,-21.7544583334,-0.4385,-0.96491666666
214.06,3.68591666668,-15.384625,1.04175000001,-14.7034583333,-23.2371666667,-38.7018333333,0.64116666665,-19.0704583334,0.080083333325,-2.32383333332
214.44,0.08241666665,-20.4205833333,-1.15499999999,-20.0495833333,-29.6205,-45.3797083333,-1.56766666665,-20.37975,-4.86808333335,-6.10566666667
214.81,16.1884166667,-5.12304166668,11.0655,-3.449625,-12.22675,-25.3755833333,10.8605,-4.06416666668,7.92341666665,4.508
215.19,14.1455,-12.6400416667,5.18200000001,-9.69891666667,-16.8768333333,-33.9284583334,6.58266666664,-8.78854166667,-0.14,-2.59099999999
215.57,14.5260833334,-15.0227916667,2.21716666666,-9.21237500001,-21.101,-35.1300833334,6.49849999999,-7.60712499999,-0.9175,-1.68191666667
215.95,12.00725,-27.5089166667,-4.74916666665,-14.2025,-30.1971666667,-43.9067083333,-2.50908333335,-12.9480416667,-5.10758333335,-7.07875000001
216.32,5.10225000003,-28.1463333333,-11.6496666667,-14.66825,-30.6123333333,-43.1121666667,-7.73808333333,-19.005,-6.80275,-13.7755
216.70,6.11116666666,-21.1109583333,-5.47624999998,-10.35725,-27.46025,-32.4602916667,-6.42858333336,-14.7617916667,-4.68258333335,-6.746
217.08,11.1863333333,-15.5030833334,-0.675666666665,-3.22816666667,-21.4714166667,-23.8739166667,-4.12908333336,-9.42191666665,-1.35133333332,-1.72674999999
217.46,21.3304166666,-5.92504166666,5.58108333334,4.74016666666,-13.7614166666,-16.590375,2.98166666668,-1.2995,2.217,5.88675
217.83,14.51625,-19.892375,-11.73825,-4.30091666666,-29.2113333333,-32.2133333334,-10.8423333333,-16.0393333334,-7.34758333333,-3.58424999999
218.21,10.7789166666,-24.048875,-15.8514166667,-7.83516666667,-31.4311666667,-31.2952083334,-13.3153333333,-16.4854166667,-14.3116666667,-2.89858333333
218.59,6.36208333333,-21.281375,-17.2043333333,-15.591375,-28.58425,-30.242,-16.577,-19.1755416667,-11.3799166667,-1.61291666665
218.97,0.383083333325,-23.5154166667,-24.521,-25.1437083333,-30.1723333333,-36.4464583333,-21.9349166667,-28.7834583333,-14.1763333333,-3.35241666665
219.34,-11.7708333333,-22.3958333333,-27.2916666666,-28.0208333333,-34.5833333333,-38.4895833333,-26.0416666666,-28.2291666667,-11.5625,-2.5
219.72,-33.3333333333,-34.2136666666,-40.2580833333,-43.31,-50.352,-61.6783750001,-41.4318333333,-45.1879166666,-32.5116666667,-15.2583333334
220.10,-52.381,-49.8015416667,-52.7778333333,-51.6535,-68.5186666666,-83.134875,-52.381,-61.0449166667,-48.0158333332,-29.6296666667
220.47,-70.0321666667,-73.95825,-63.9423333333,-78.9262499999,-87.6603333332,-111.858916667,-67.9485833334,-74.5190833331,-70.9935833332,-43.5896666667
220.85,-61.8333333333,-73.0000000002,-61.5,-84.5833333334,-81.8333333333,-110.333333333,-57.8333333334,-73.4166666666,-67.1666666667,-48.3333333334
221.23,-71.875,-79.4270416666,-73.4375833333,-96.78825,-91.3194166666,-122.048541667,-63.0206666668,-81.1632083333,-72.2221666667,-60.4165833333
221.61,-82.9932499999,-97.364,-77.04075,-106.37775,-91.3265,-123.724375,-73.4694166667,-87.0748333333,-70.0678333332,-69.2176666667
221.98,-46.03825,-56.6256249999,-40.9835833333,-65.6420416666,-52.3224166667,-77.6639583333,-34.4261666667,-47.131125,-37.4316666667,-34.9726666667
222.36,-25.2221666667,-33.9999166667,-24.0,-45.77775,-35.5555833333,-51.3887083333,-16.3331666667,-27.666625,-20.22225,-18.3334166667
222.74,-34.1881666667,-43.5365,-36.7520833333,-51.8697916667,-47.8633333333,-57.15825,-28.52575,-35.470125,-36.1111666667,-33.65375
223.11,-34.07175,-49.2615833333,-37.76375,-51.1603333333,-48.5230833334,-59.6518749999,-32.5948333333,-35.126625,-38.2913333333,-35.2320833333
223.49,-41.25,-58.8020833333,-43.4375,-51.9270833333,-52.3958333333,-62.9166666667,-38.3333333333,-42.0833333333,-44.8958333332,-43.5416666667
223.87,-22.6448333333,-44.5199166667,-26.3586666667,-32.5632916667,-34.6015,-39.5380416667,-25.3623333333,-27.6720833333,-25.9964166666,-31.9746666667
224.24,-3.3480833333,-25.000125,-13.0208333333,-12.3140416667,-12.0535833333,-16.629375,-7.06833333334,-9.33779166668,-6.54758333332,-14.9553333333
224.62,-4.46425,-24.4419583334,-17.857,-8.5565,-15.2528333333,-14.7321666667,-9.52375000001,-11.64425,-6.62191666667,-15.4761666667
225.00,-2.13183333334,-19.4767083334,-15.0516666667,-1.29204166667,-11.5633333333,-9.59295833335,-6.58916666667,-4.68337499999,-3.74666666665,-10.4006666667
225.38,-4.84066666665,-22.48775,-18.2598333333,-7.01583333334,-16.0538333333,-14.0317916667,-13.4191666667,-9.92645833332,-10.3553333333,-13.35775
225.75,-4.22291666668,-18.412,-17.68025,-3.71616666667,-18.0744166667,-11.7115833333,-10.86725,-6.98199999999,-11.2613333333,-11.8806666666
226.13,-22.1795,-39.3588333333,-35.8975,-18.26925,-39.1024166667,-29.9677916667,-30.0,-24.3910833334,-30.9615833333,-32.2435833333
226.51,-33.1285833333,-49.5902083333,-46.6529166667,-22.2676666667,-47.60925,-37.8073333333,-39.9589166666,-38.0806666667,-40.71025,-43.6475833333
226.88,-40.4971666667,-60.0877916666,-52.0468333333,-25.5481666667,-55.3363333333,-46.747125,-43.0556666666,-44.8099166667,-45.1024166667,-47.95325
227.26,-31.6798333333,-49.5702083333,-41.8651666667,-20.800375,-46.8254166667,-35.8796666666,-33.664,-36.6070833333,-38.4259166666,-37.89675
227.64,-24.0531666667,-44.0025,-39.7095833333,-20.1074166667,-45.1389166667,-30.6820416667,-29.293,-34.6906666667,-35.66925,-34.1540833334
228.01,-15.0900833333,-29.1386666667,-29.1104166666,-12.8940416667,-32.7138333333,-19.9605833333,-17.7929166667,-23.479625,-24.8873333333,-22.5225
228.39,-33.659,-42.64325,-45.5080833333,-30.66425,-52.2786666666,-35.7422916666,-33.5938333333,-40.852875,-43.2944166667,-36.5234166667
228.76,-34.0686666666,-41.4215416667,-47.61025,-33.9462083333,-50.9803333333,-37.1629583333,-33.6395833333,-41.2990416667,-43.076,-35.723
229.14,-37.7296666667,-46.0957916667,-52.0341666667,-37.7297083333,-51.6405,-42.5525,-35.5643333333,-46.0303333333,-48.6220833333,-40.6825
229.52,-35.2616666667,-47.279625,-51.1019166667,-35.1928333333,-49.0358333333,-39.325,-32.36925,-45.006875,-50.41325,-37.3278333333
229.89,-35.0426666666,-45.97575,-47.792,-39.3874166667,-44.5156666667,-42.022875,-32.69225,-44.9075,-51.7805833333,-36.7520833333
230.27,-26.6275833333,-30.5013333334,-39.1276666667,-31.6731666667,-33.8541666667,-30.794375,-25.2604166666,-32.7472916667,-40.7553333333,-25.78125
230.65,-25.87375,-29.0994166667,-39.6505,-34.0053333334,-34.4085833334,-32.8628333333,-26.6801666667,-29.2675416667,-40.52425,-24.5296666667
231.02,-15.3944166667,-17.8115,-33.2696666666,-25.858875,-23.1553333333,-22.16925,-23.6641666667,-23.5369583333,-33.8421666667,-15.1399166667
231.40,-10.2614166667,-10.6031666666,-29.4776666667,-19.9625416667,-18.1591666667,-16.2935,-17.2885,-15.8271666667,-25.4354166667,-9.95033333333
231.78,-11.3095,-12.23225,-26.6666666666,-19.8215416667,-15.8928333333,-14.5237083333,-15.9523333333,-14.9107083333,-23.6905,-10.83325
232.15,-17.8091666667,-21.8079166667,-33.7365833333,-28.4946666667,-23.8575833333,-21.8415,-24.4624166667,-24.1599166667,-32.1909166667,-20.8334166667
232.53,-14.6946666667,-24.7773333333,-28.94375,-27.83075,-22.2645833333,-20.992375,-23.0915833333,-21.883,-31.8703333334,-23.34625
232.90,-12.262,-20.8928333333,-22.8570833334,-22.41075,-17.8570833333,-16.6962083333,-19.0475833333,-18.005875,-27.4999166667,-18.9285
233.28,-19.50625,-23.5494166667,-26.29625,-29.0431666667,-24.6914166667,-21.6975833333,-26.111,-24.2283333333,-29.4445,-20.9876666667
233.66,-3.51149999999,-3.59016666668,-7.65216666667,-8.54304166667,-4.71708333333,-2.54195833334,-7.65191666667,-3.98316666668,-9.48633333334,-3.03983333331
234.03,-11.6318333333,-12.4421666667,-16.3773333333,-16.2326666667,-12.6735,-6.59720833334,-14.9884166667,-9.02774999998,-14.2361666667,-10.1273333333
234.41,-15.9623333333,-19.6010416667,-16.2559166666,-23.7969583333,-16.0798333333,-10.5633333333,-16.8428333333,-16.2265833333,-17.1363333333,-15.7864166667
234.78,-18.55025,-22.089,-16.6664166667,-26.227375,-18.2649166667,-13.7271666667,-19.5776666667,-20.4908333334,-17.58,-17.12325
235.16,-17.048,-19.5260833333,-13.3986666666,-23.7200833333,-16.3943333333,-11.16575,-13.9978333333,-15.9856666667,-15.68625,-15.03275
235.54,-24.0093333333,-26.515,-21.6783333333,-29.5163333333,-21.62,-16.404375,-20.979,-21.154,-25.3495833333,-22.5524166667
235.91,-21.8333333334,-20.5278333333,-18.7221666667,-26.9165833333,-18.88875,-16.138875,-19.7221666667,-18.66675,-24.9444166667,-18.3888333333
236.29,-25.7338333333,-21.4623333333,-22.1173333333,-28.5900833333,-20.9645,-18.4747916667,-22.3794166666,-20.6499166667,-25.996,-15.40875
236.66,-27.4634166667,-18.5272916667,-23.7945,-29.690875,-21.8029166666,-19.051375,-22.0650833333,-22.9296666667,-26.88675,-13.26
237.04,-25.68575,-15.6381666666,-21.9936666667,-29.8787083333,-21.67725,-17.5105833333,-20.4113333333,-20.7278333333,-25.9495,-12.711
237.41,-17.6529166667,-10.3057916667,-15.2859166667,-21.0797916667,-14.94075,-10.453625,-14.2506666667,-14.004,-21.7456666667,-7.64299999999
237.79,-25.6486666667,-18.2635,-23.8024166667,-32.2605,-25.39925,-19.7853333333,-22.9541666667,-24.4759583333,-30.5888333333,-18.9621666667
238.17,-24.9541666666,-14.8807916667,-23.489,-28.731625,-24.49625,-21.1308333334,-21.9780833333,-25.1832083333,-30.3570833333,-15.8883333333
238.54,-28.4258333333,-17.199,-28.6574166667,-31.597125,-28.1019166667,-23.5416666667,-24.6759166667,-26.7360416666,-32.4538333333,-16.8981666667
238.92,-18.33325,-10.2845833333,-19.7968333334,-23.617875,-18.3333333333,-14.1462916667,-15.3659166666,-16.8699166667,-23.17075,-11.1383333333
239.29,-19.203,-14.0499166667,-22.1416666667,-25.624,-20.8533333333,-16.1834583333,-16.5056666667,-19.40425,-23.591,-12.8018333333
239.67,-17.6694166667,-12.1542083333,-17.5309166666,-21.8360833333,-19.6058333333,-12.5865416667,-14.5574166666,-19.0698333333,-19.9515833333,-12.1024166667
240.04,-14.8438333334,-12.3047083333,-17.6433333334,-20.9309583333,-20.0195833333,-10.5470416667,-14.1275833333,-17.8873333333,-19.5638333333,-9.89583333334
240.42,-8.80708333333,-6.06170833334,-10.9533333333,-12.918125,-12.2351666667,-3.41408333334,-7.32991666667,-10.6046666667,-12.0403333333,-3.70683333333
240.79,-5.754,-3.29862499999,-8.45733333333,-9.11475,-8.18458333334,-0.781458333333,-4.68741666668,-6.68395833334,-8.58133333333,-0.471250000003
241.17,-8.33333333333,-6.16304166666,-10.2368333333,-10.3182083333,-9.81891666668,-3.435375,-7.544,-9.22712500001,-11.32775,-1.13741666667
241.54,-9.658,-7.44650000001,-11.5170833333,-13.290625,-10.36325,-4.754375,-7.92724999999,-10.16025,-11.6024166667,-1.43158333333
241.92,-9.74525,-7.47054166668,-11.03925,-12.7058333333,-9.62741666666,-3.93145833333,-7.50975,-9.51958333334,-10.843,-0.313749999999
242.29,-8.26058333333,-6.29099999999,-9.42274999999,-11.57425,-7.58874999999,-1.59766666667,-5.90041666667,-8.52383333334,-9.36833333333,0.944083333332
242.67,-6.88449999999,-5.37654166667,-8.17983333333,-8.83591666667,-6.25408333334,0.400291666668,-5.36791666666,-6.36483333333,-7.92416666667,2.72641666667
243.05,-10.19275,-8.43675000002,-11.51875,-11.570125,-9.55575,-2.98741666667,-8.695,-8.96179166666,-11.0365,1.18808333333
243.42,-9.73333333334,-7.04166666666,-10.3,-11.5,-8.24999999999,-1.775,-8.84999999999,-8.32499999999,-11.0833333333,1.65
243.80,-8.3,-6.5405,-9.76083333332,-11.0722083333,-6.60683333332,-1.21170833333,-8.06775000001,-6.92216666669,-10.47475,3.70191666666
244.17,-11.4378333333,-8.97870833333,-11.6176666667,-12.9004583333,-8.5295,-4.29741666667,-10.2940833333,-9.09304166667,-12.1731666667,0.735333333333
244.55,-11.3563333333,-10.2128333333,-11.996,-14.179375,-9.35700000002,-5.63808333333,-11.3723333333,-10.1487916667,-13.2438333333,-0.319833333333
244.92,-10.5808333333,-9.60291666668,-10.7413333333,-12.6897083333,-8.45025000001,-4.334625,-10.7415,-9.42787500001,-11.3980833333,-0.160583333332
245.30,-6.77566666666,-7.09370833333,-6.8665,-8.93691666667,-5.10124999999,-1.62241666667,-7.12624999999,-6.24358333333,-7.64533333334,2.2585
245.67,-3.65991666667,-4.79720833333,-4.04258333333,-4.63958333333,-2.98416666667,1.31758333333,-4.63958333333,-3.535875,-4.49316666667,4.527
246.05,-3.93025,-5.054625,-4.31908333333,-4.69741666667,-3.65708333333,0.914333333332,-5.09675,-3.609625,-4.99166666667,4.18258333333
246.42,-3.22583333333,-4.382625,-3.93608333333,-3.88341666667,-3.4465,1.24325,-4.42591666667,-2.63541666667,-4.27225,4.56025
246.79,-2.15941666667,-3.38295833333,-3.23933333333,-3.38725,-2.50791666667,1.67633333333,-3.28291666666,-2.11158333333,-3.57908333333,4.9895
247.17,-1.91433333333,-2.69225,-2.76958333333,-2.9815,-1.94691666667,2.232,-2.48466666667,-1.71866666667,-3.28283333333,5.50666666667
247.54,-1.82975,-2.37545833333,-2.5755,-2.58320833333,-2.27541666667,1.922,-2.13725,-1.20708333333,-2.91375,6.04241666667
247.92,-3.17208333333,-3.32254166666,-3.481,-3.54108333333,-3.45083333333,0.644208333333,-3.2625,-2.19629166667,-4.08366666666,4.95783333333
248.29,-1.52258333333,-1.57441666666,-2.04258333334,-1.85320833333,-1.61166666667,2.79645833333,-1.65625,-0.846708333334,-2.36941666667,6.54333333334
248.67,-1.4325,-1.09670833334,-2.12633333333,-1.71220833333,-1.58908333333,2.958125,-1.41758333333,-0.50725,-2.14875,6.5205
249.04,-1.61183333333,-0.931125,-2.30041666667,-2.10870833333,-1.82308333333,2.64091666667,-1.46316666667,-0.786416666666,-2.37091666667,6.59625
249.42,-2.1765,-0.699166666665,-3.06191666667,-2.95841666667,-2.2675,2.586125,-1.72958333333,-0.988916666667,-2.65658333333,6.48783333333
249.79,-2.09433333334,-0.430458333332,-3.319,-3.80270833333,-2.27175,2.10320833333,-1.71258333333,-1.07825,-3.044,6.57616666666
250.17,-2.30383333333,-0.431291666668,-3.45091666666,-3.92966666667,-1.95291666667,1.749125,-1.37475,-1.1235,-2.73991666667,7.07233333334
250.54,-1.76141666667,0.176166666668,-2.67708333333,-3.155125,-1.11708333334,2.14875,-0.664250000001,-0.488041666666,-2.174,7.84016666666
250.92,-1.97541666667,0.296708333333,-2.6125,-3.411125,-1.01458333333,1.89433333333,-0.604333333334,-0.442624999998,-2.45033333333,8.14975
251.29,-1.30175,1.16820833333,-1.92491666667,-1.78566666667,-0.144583333333,3.054,0.467333333335,0.578541666667,-1.66883333333,9.10100000002
251.66,-0.790833333331,1.66220833333,-1.76525,-0.957249999999,0.664833333333,4.023375,1.261,0.762166666667,-1.06591666667,8.98666666667
252.04,2.15641666667,4.56533333333,0.931999999999,1.87,3.257,7.15966666667,4.1555,3.3975,2.044,11.2758333333
252.41,0.810583333334,2.70533333333,-0.30825,-0.0113749999992,1.404,5.34258333333,2.72858333333,2.026375,0.764750000001,10.15975
252.79,-0.811333333332,0.562083333335,-2.10941666667,-1.73858333333,-0.475166666666,3.5755,0.904166666665,0.336166666665,-1.12441666667,9.08666666668
253.16,-3.16783333333,-1.879375,-4.12541666667,-3.76483333333,-3.04966666666,2.05679166667,-1.1345,-1.24695833333,-3.13233333333,7.64775
253.54,-4.24541666667,-2.96925,-4.78958333333,-4.65641666667,-4.35416666667,2.304,-2.37058333333,-2.35833333333,-4.0275,6.56758333333
253.91,-5.44725,-3.442125,-5.57225,-4.94116666667,-4.885,2.32391666667,-2.41125,-2.64254166667,-4.58516666668,5.90933333333
254.28,-5.84225,-4.05125,-6.34308333334,-5.99004166667,-5.49566666666,2.407625,-2.7735,-3.40254166667,-5.41858333334,5.32858333333
254.66,-7.21233333333,-5.57129166667,-8.11716666666,-8.20504166667,-7.15833333333,1.40470833334,-4.1465,-4.82158333333,-6.79366666666,3.83583333334
255.03,-8.31949999999,-5.93954166667,-9.07316666666,-9.11504166667,-7.77500000001,1.28408333333,-5.20683333333,-5.76504166666,-7.46783333334,2.35916666666
255.41,-8.26058333332,-6.75533333333,-8.90066666666,-9.91133333333,-8.43524999999,0.821541666668,-5.80275,-7.21354166666,-7.41708333332,1.45425
255.78,-10.0625833333,-8.75829166667,-10.167,-11.5160416667,-10.0923333333,-1.02120833333,-7.91591666666,-8.75079166666,-9.25766666667,0.357749999997
256.15,-11.9260833333,-10.4724583333,-11.4190833333,-12.895125,-11.2700833333,-2.504375,-9.27249999999,-9.22024999999,-10.5844166667,-0.670833333334
256.53,-10.2105,-8.45429166666,-9.79808333335,-10.51625,-9.34299999999,-1.02379166667,-7.50875000001,-7.167125,-9.03008333334,0.284333333334
256.90,-6.891,-4.82116666667,-6.55708333332,-7.05133333333,-6.35691666667,1.94966666666,-4.34016666667,-4.326875,-5.94291666667,3.24516666667
257.28,-3.68375,-3.1295,-4.39908333333,-4.500625,-4.00575,3.48125,-2.6705,-2.46770833333,-4.00566666667,4.423
257.65,-1.40641666667,-1.35354166667,-2.47458333333,-1.972375,-1.5545,4.32008333333,-0.444083333333,-0.264333333332,-2.22083333333,6.11258333333
258.02,-0.782916666667,-0.699,-2.02275,-1.09070833333,-1.361,4.75404166667,-0.811000000001,0.484833333333,-1.6405,6.82316666667
258.40,-0.599166666666,-0.631208333333,-1.91766666667,-0.603291666668,-1.51016666667,4.58208333333,-1.23841666667,0.635083333333,-1.1345,6.57566666667
258.77,-0.187583333333,-0.198083333334,-1.67516666667,0.0624583333333,-0.903583333333,4.81975,-0.854833333333,0.771624999999,-0.64625,7.18658333333
259.15,0.661416666667,0.052583333335,-1.11266666667,0.961208333333,-0.136000000002,5.545125,0.129833333334,1.61358333333,0.166833333334,7.73983333333
259.52,1.21366666667,0.952458333332,-0.522666666666,1.26420833333,0.561833333333,6.20929166667,0.561999999998,2.37691666667,0.680000000001,8.38958333333
259.89,1.9425,1.92433333333,0.109083333332,1.88304166667,1.37483333333,6.99475,1.59358333333,3.15095833334,1.557,8.70308333333
260.27,2.24808333333,2.08979166667,0.2265,2.01920833333,1.20191666667,6.96295833333,1.60433333333,2.91958333333,1.70983333333,8.80091666666
260.64,2.3375,2.295625,0.466583333334,2.03525,1.33583333333,7.03183333334,1.5765,2.83329166667,1.72358333333,8.98650000001
261.01,2.38166666667,2.33020833333,0.479083333334,1.99525,1.53083333333,7.31616666667,1.65308333333,2.834,1.76066666667,8.96416666666
261.39,2.42391666667,2.89591666667,0.75225,2.0945,1.77983333333,7.69204166667,2.124,3.02620833333,1.89291666666,9.38558333334
261.76,2.68,3.246,0.972833333332,2.43920833333,1.99025,8.22654166667,2.52141666667,3.18383333333,2.36758333333,9.65858333334
262.13,2.37866666667,3.02441666667,0.606499999999,2.07533333333,1.86125,8.13466666667,2.48325,2.702875,2.12275,9.27450000001
262.51,1.62233333334,2.43345833333,-0.187916666667,1.50554166667,1.2295,7.62179166667,1.91841666667,1.9525,1.309,8.67483333333
262.88,0.925916666665,2.22083333333,-0.581833333334,0.569374999998,0.550583333334,7.40754166667,1.42016666667,1.49845833333,0.550666666666,7.79533333333
263.25,-0.46675,1.672375,-1.49808333334,-0.783958333332,-0.647999999999,6.30225,0.49475,0.118458333334,-0.759500000001,7.30208333334
263.63,-1.77458333333,0.43625,-2.909,-1.932875,-1.83641666667,5.29320833333,-0.532249999999,-0.895083333334,-1.92125,5.90283333333
264.00,-3.02025,-1.35804166667,-4.0355,-3.07954166667,-3.31641666667,4.25979166667,-2.115,-2.208125,-3.48566666667,4.99983333333
264.37,-3.60425,-2.36454166667,-4.74658333333,-3.427125,-3.20575,3.76375,-1.9925,-2.643625,-4.41008333333,4.36608333333
264.75,-3.62783333333,-2.88691666666,-5.47775,-3.54258333333,-3.21491666667,3.5335,-2.09225,-2.67604166667,-4.71458333333,3.99608333333
265.12,-4.46341666667,-3.69295833334,-5.80066666667,-3.94533333333,-3.96741666667,2.59029166666,-2.89575,-3.35641666667,-5.22516666667,3.14383333333
265.49,-3.80916666666,-3.42575,-5.4305,-3.02916666667,-3.73075,2.88970833333,-2.81541666667,-2.963625,-4.72458333333,3.49525
265.87,-5.21816666666,-4.69895833333,-6.43966666667,-4.293125,-4.72075,1.514,-4.4155,-3.992125,-5.91616666667,2.39091666666
266.24,-6.09333333333,-5.88008333333,-7.24683333334,-4.981625,-5.55841666666,0.601833333333,-5.33275,-4.797625,-6.99583333333,1.63833333333
266.61,-4.44066666666,-4.40095833333,-5.60866666667,-3.92841666667,-4.20233333333,1.81141666667,-3.78933333333,-3.31266666667,-5.98991666666,2.66125
266.98,-2.92766666667,-3.244125,-4.1705,-2.195875,-2.82108333333,2.97741666666,-2.26441666667,-2.19583333333,-4.33058333333,4.03333333333
267.36,-1.22783333333,-1.718125,-2.47016666666,-0.534125,-1.38033333333,4.24295833333,-1.11158333333,-0.704791666665,-2.572,5.0205
267.73,-1.41275,-2.2555,-3.01908333333,-0.950083333333,-2.07975,3.54279166666,-1.47008333333,-1.41629166667,-2.84,4.55391666667
268.10,-0.859916666667,-1.30391666667,-2.31408333333,-0.150291666667,-1.09058333333,3.981375,-0.650166666668,-0.751541666667,-1.91558333333,5.15241666667
268.48,-0.618166666667,-0.405541666666,-1.77241666667,0.240416666667,-0.975583333333,4.46204166667,-0.419166666665,-0.549750000001,-1.21591666667,5.86691666667
268.85,-0.4375,-0.0306666666658,-1.06633333333,0.673333333333,-0.608416666668,4.72395833333,-0.239333333334,-0.19475,-0.875083333333,6.28241666667
269.22,-0.552749999999,-0.00662500000075,-1.40916666667,0.522541666668,-0.782000000002,4.480125,-0.512333333334,-0.276291666668,-0.957416666667,6.15558333333
269.59,-1.41658333333,-0.787916666666,-2.30125,0.0267500000009,-1.18391666667,3.5515,-0.911166666667,-0.545416666667,-1.6295,5.2875
269.97,-1.23133333333,-0.645083333332,-2.45625,-0.0978333333333,-1.36808333333,3.30320833334,-0.749250000002,-0.59625,-1.73325,5.41433333333
270.34,0.133666666665,0.709291666668,-1.12591666667,1.2785,-0.08275,4.22720833333,0.451583333334,0.772916666666,-0.101833333333,6.53941666667
270.71,1.52808333333,1.97275,0.392749999999,2.86266666667,1.28858333333,5.46458333333,1.7305,2.387,1.45433333333,7.91591666667
271.09,1.50441666667,1.741375,0.13625,2.759875,1.07791666667,5.360125,1.611,2.449125,1.29125,7.93050000001
271.46,1.75258333333,1.766875,0.177583333332,2.843625,1.39175,5.52116666666,1.93583333333,2.64025,1.29433333333,8.17308333333
