wavelength,Back_PinInof,Belly_PinInof,Breast_PinInof,Crissum_PinInof,Crown_PinInof,DorTail_PinInof,Patch10_PinInof,Rump_PinInof,Throat_PinInof,WingTip_PinInof
185.63,-193.333333333,-117.083333333,-143.888888889,-72.0833333333,-232.083333333,13.75,-160.0,-155.138888889,-104.166666667,-87.0833333332
186.01,-393.61105,-238.1945,-292.592666667,-190.972166667,-479.861083333,-40.2777916665,-374.305583334,-318.287138889,-254.861,-181.250083333
186.39,-219.561333333,-142.982583333,-176.608111111,-121.92975,-280.701666667,0.65791666665,-243.859666667,-169.005805555,-163.158083333,-104.824583333
186.77,-105.63055,-65.5405000001,-74.4744444445,-60.3604166667,-133.558416667,-3.828875,-125.675583333,-79.8046944444,-83.5585833332,-48.874
187.15,-196.933333333,-118.666666667,-128.888888889,-106.666666667,-208.333333333,-24.6666666667,-198.666666667,-134.111111111,-147.666666667,-98.0000000001
187.53,-69.7666666667,-32.0,-26.8888888889,-20.1666666667,-80.0,2.91666666667,-76.8333333333,-39.3333333333,-45.8333333333,-15.1666666667
187.91,-32.8607333333,-6.96508333333,-0.331666666667,-6.96516666665,-37.8109166666,16.9155,-41.2934166667,-11.7331388889,-15.4229166667,8.70658333335
188.29,-65.7666666666,-20.1666666667,-12.4444444444,-27.0,-65.5,10.25,-68.0,-25.1666666667,-38.0,-7.0
188.67,-33.5919,-3.16091666666,2.68211111113,-4.88491666667,-42.8160833333,17.6723333333,-47.4139166667,-7.47130555555,-16.81025,9.33908333333
189.05,-4.1551,17.4658333333,18.5693333333,9.81725,-9.01825,26.0844166667,-19.97725,15.0685833333,3.31058333335,26.3699166666
189.43,11.3726333334,28.13725,30.5882222222,19.0196666667,6.96075000002,32.6960833333,-2.94125000001,23.1045833333,17.7451666667,40.3921666666
189.81,18.4548333333,33.2466666667,36.1112222222,23.4375833333,16.5799166667,35.6335833333,9.11474999999,29.1086388889,24.8264166667,43.22925
190.19,19.3878333333,32.3979166667,35.9411111111,21.7686666667,20.3230833333,37.1598333333,16.8366666667,29.847,24.3198333334,47.0238333333
190.57,23.6634833334,40.0944166667,43.8155555556,27.9874166667,27.51575,40.2515,28.22325,39.2033055556,33.0189166667,56.997
190.95,36.1792666667,54.6384166667,54.6122222222,40.173,42.1384166667,53.2625833334,45.75475,54.42875,45.5976666667,71.934
191.33,33.1496,52.4718333333,53.0131111111,35.8050833333,39.1241666666,45.6214583333,43.432,50.9885,42.7259166667,66.7373333333
191.71,31.2626666667,61.3638333334,57.9124444444,36.70025,45.0336666667,52.5253333333,51.09425,59.9889444444,44.4444166667,73.9898333333
192.09,34.078,68.2624166666,59.8107777778,45.1241666667,50.0886666666,59.6187083333,60.4608333334,67.3758055557,49.7340833333,81.7374166667
192.47,36.2095166667,59.4395,52.1141111111,41.6666666667,45.2803333334,54.0560416667,55.30975,58.9725,46.9025833333,75.8850000001
192.85,32.41595,55.8138333333,51.5934444445,38.7595833333,46.3823333333,53.229875,56.9766666667,57.429,44.5735,71.8993333333
193.23,34.52375,57.5596666667,56.1904444444,40.6545833334,47.7380833334,57.4405,59.4644166666,54.4046944444,46.6071666667,71.3094166667
193.61,32.3286666667,54.0525833333,55.4795555556,35.4451666667,47.032,53.9097916667,54.56625,52.3403055556,41.8951666667,67.8081666667
193.99,36.54935,58.3918333333,61.1894444444,39.5539166667,51.17375,57.511875,59.6243333333,58.66575,46.831,70.8333333333
194.37,35.3285666666,55.223,57.5117777778,36.50225,46.59625,52.7877083333,52.64075,55.9858055556,43.9553333333,61.4436666667
194.75,34.9141666667,53.0026666667,56.6175555555,34.9264166667,46.385,52.2672083333,52.5735,52.3896388889,41.42175,62.0710833333
195.13,27.0954833333,42.34075,49.755,27.6348333333,40.80875,46.9668333334,44.0563333333,44.3217777778,34.0073333333,51.4705
195.51,37.4460666667,49.5203333334,55.5555555556,34.952,51.259,56.5945833333,53.2974166667,53.2375277778,43.4051666667,57.8536666666
195.89,40.6871,48.028,58.9482222222,33.2695833333,51.33575,59.223875,53.3715833333,53.4563333333,42.8116666667,60.36925
196.27,37.2900333333,41.6666666667,56.8278888889,25.3180833333,44.3383333334,50.4770833333,46.05575,45.7166666667,34.9236666667,55.0254166667
196.65,41.5803,47.34575,61.8928888889,29.7529166667,48.3334166667,53.5802083333,48.8270833333,50.1233611111,36.1111666667,57.8394166666
197.03,39.6377,45.2899166667,60.8696666667,25.2174166666,46.52175,52.4275833334,41.8115,46.9563888889,30.7246666667,59.4928333333
197.40,37.6424666667,44.9701666667,57.6576666667,23.7236666667,46.922,50.976125,41.3664166667,53.4534444444,27.5524166667,62.9880000001
197.78,44.0476666667,49.6281666667,61.607,32.4405,52.15775,53.980625,49.0325833333,60.7390555555,32.1429166667,64.6577500001
198.16,50.3961166667,53.9604166667,66.5565555555,38.0361666667,59.32325,56.683375,52.64025,65.208861111,34.901,72.8546666667
198.54,60.6801666667,65.4761666667,76.077,49.31975,72.2789166666,65.7312916667,66.1565,76.5874444445,45.6633333333,86.3095833333
198.92,67.6538166667,71.3591666666,79.2878888889,56.5534166667,76.3755,69.7815416666,67.3947499999,82.308527778,50.4045833334,83.4952500001
199.30,71.3542166667,77.2569166667,88.0786666668,63.1944166666,80.3819166669,71.6579999999,72.7430000001,87.8760833333,52.8645833333,88.6285000001
199.68,66.4166666667,62.5,80.1111111111,59.5,68.4999999999,64.4583333333,64.0000000001,76.3055555555,42.5833333333,78.3333333333
200.06,62.5001,56.0958333333,69.4443333333,55.4010833333,64.892,55.63275,62.8086666667,70.5246388889,39.3518333333,68.6728333333
200.44,63.06605,55.4246666667,69.9161111111,58.8051666667,66.11625,56.4465,63.2861666667,72.6153333333,39.544,68.1605
200.82,65.1350666668,53.3782499999,76.4263333333,59.23425,70.2702499999,54.6171250001,69.7071666667,78.002888889,30.85575,64.4143333334
201.19,76.4681666668,66.46825,85.9788888889,69.1468333334,77.0833333334,62.8472083332,79.7619166666,87.6982777776,40.8728333333,70.734
201.57,84.9645,67.9965833334,92.1985555554,75.3545833333,81.3829166667,68.5283333333,81.4715833333,87.4705277778,51.1525833334,72.6063333333
201.95,93.55165,76.28975,103.439222222,83.33325,90.1785833335,75.5456666666,93.3531666666,99.6692500002,57.4405833333,83.8293333334
202.33,94.7538,77.3674999999,98.4849999999,81.8181666667,89.8674999999,72.3959166666,96.8750833334,102.493861111,53.9773333333,84.56425
202.71,106.923133334,83.2417499999,109.035555556,90.5678333334,101.831416667,88.0495416667,109.157583333,113.003666666,66.0255833332,99.4504999999
203.09,123.59135,93.5515833332,119.708888889,99.5040833333,120.23825,100.09925,127.381166667,127.050222222,73.0159166667,112.400916667
203.47,134.3821,102.621833333,126.591777778,106.647916667,126.4045,108.380041667,134.737916667,134.238416667,79.0261666668,124.063666667
203.85,148.139583333,118.7985,135.013,118.313833333,141.08525,120.736166667,148.643333333,147.44825,88.4690833333,138.566
204.22,148.6413,120.74275,138.647222222,117.934833333,143.659416667,123.188375,145.018166667,144.565194444,91.2137499999,140.308083333
204.60,157.0834,129.80075,147.705444444,122.192,152.173833333,130.933083334,152.536333333,152.898638889,95.7425833333,146.739166667
204.98,151.1587,124.523833333,139.365111111,119.444416667,146.1905,123.769666667,142.857166667,147.010472222,97.7778333332,144.365083333
205.36,156.613966667,122.543916667,147.719222222,117.368333333,147.806916667,125.263208333,146.140333333,147.807083333,98.5088333333,149.649166667
205.74,186.470533333,140.31875,178.758222222,132.965666667,173.039333333,146.874958333,175.24525,178.186333333,102.083333333,177.5735
206.12,206.327766667,140.819166666,192.843666667,137.9945,182.485833333,154.237375,184.32225,183.851111111,99.0113333334,190.3955
206.50,225.30305,152.272916667,215.151666667,149.99975,198.787833333,172.954541667,196.969666667,191.565527778,112.121166667,203.333333333
206.87,231.733333333,161.5,231.333333333,153.333333333,202.833333333,169.833333333,201.333333333,191.444444444,109.5,206.5
207.25,254.2276,181.504,275.338888889,168.089416667,217.276416667,187.906458333,224.593666667,209.959388889,119.105666667,239.024333333
207.63,293.958333333,218.75,328.819444444,181.770833333,254.947916667,210.677083334,256.510416667,237.847222222,126.822916667,269.791666667
208.01,330.9614,250.0,394.017,171.795,284.294916667,223.076791667,290.384833334,277.3505,147.435916667,283.653916667
208.39,307.5,248.177083334,369.791666667,188.541666667,267.447916667,213.151041667,281.510416667,276.128472222,175.260416667,265.364583333
208.77,291.2963,246.296333333,339.814777778,185.185083333,253.703666667,203.00925,269.444333334,258.179055556,183.56475,265.277666667
209.14,310.555483333,273.148166667,374.074111111,196.296166667,266.435083333,226.273041667,292.824,272.607916667,212.731583333,279.166583334
209.52,302.3504,271.3675,354.700888889,201.923,273.2905,216.025625,288.888916667,275.712305556,210.47,260.469916667
209.90,251.26545,229.784,286.008111111,179.475333333,231.172833333,179.475208334,238.426083333,225.154416667,183.950666667,214.04325
210.28,230.136616667,221.038166666,261.930888889,171.721416667,217.48625,174.112041667,223.360666666,210.063694444,175.81975,198.7705
210.66,198.529466667,193.13725,228.431444444,149.509916667,185.171666667,148.774375,190.68625,183.823666667,148.28425,168.62725
211.03,202.8359,192.786083333,225.539,144.5275,185.198916667,152.425458333,184.825916667,185.862472223,145.522416667,168.656666667
211.41,186.422183334,170.444333333,201.777666667,132.22225,167.222166667,136.055583333,162.333333334,165.333277778,126.777916667,143.333416667
211.79,214.1545,188.40575,225.281888889,146.497666667,184.299416667,151.449458333,183.333166667,182.648861111,147.826,159.42025
212.17,228.774583333,197.671583333,238.888888889,164.705833333,199.632333334,163.480333333,189.093166667,190.359472222,154.166583333,172.916666666
212.55,317.424366667,277.651416667,322.222333333,220.643833333,272.537833333,230.397708333,258.522583333,261.868777777,203.219666667,235.606
212.92,334.31635,279.059833333,342.450222222,231.624166667,282.05125,246.260791666,269.657916667,272.150833333,212.8205,229.2735
213.30,290.07735,240.11625,289.922555556,203.488333334,249.806166667,212.209416667,233.720916667,240.69775,181.39525,193.992333333
213.68,305.083333333,257.916666667,302.222222222,218.541666667,256.875,232.708333333,243.75,255.416666667,193.75,199.375
214.06,322.22225,268.376083333,314.245,227.350416667,280.555583334,250.106958334,265.812,266.3105,216.88025,222.436
214.44,310.833333334,247.916666666,295.555555555,203.333333333,263.541666667,223.645833334,253.333333333,252.777777778,207.291666666,217.083333334
214.81,487.133333333,380.0,458.222222222,301.333333333,410.333333334,340.0,388.0,389.333333333,322.333333333,324.666666667
215.19,369.14135,288.383833333,353.198777778,239.899,324.2425,260.858375,303.03025,307.996555555,262.62625,249.999916667
215.57,385.6989,312.634333333,364.874555556,258.871,341.666583334,275.94075,325.0,336.200722222,299.73125,273.924666667
215.95,330.428616666,279.047583333,318.73,241.190583334,302.857083333,259.880958333,285.238083334,306.349138889,266.66675,257.14275
216.32,326.960666667,284.803833333,307.843222222,236.029416667,297.549166667,266.911625,300.490416666,302.042527778,271.81375,259.804
216.70,357.67855,288.392833333,350.396777778,241.666666667,308.333333333,282.291583334,310.714416667,325.396888889,282.738,272.321416667
217.08,588.125,467.1875,586.805555556,388.541666667,494.791666667,470.052083333,509.375,549.131944444,464.583333333,439.0625
217.46,1531.11105,1200.00008333,1551.85177778,1069.44441667,1263.88883334,1234.72229167,1313.88883333,1424.53708333,1215.27775,1156.9445
217.83,-8906.66666667,-6491.66666666,-8822.22222221,-5391.66666667,-7050.0,-6941.66666668,-7191.66666667,-7938.8888889,-6949.99999999,-6433.33333333
218.21,-784.07405,-528.703833333,-748.148,-400.925916667,-552.777833333,-611.111125001,-587.962833334,-725.617166665,-558.3335,-474.074166667
218.59,-360.277816667,-248.148166667,-356.172666667,-212.499916667,-270.833333333,-311.11125,-271.296333334,-361.111166667,-275.926,-203.703666667
218.97,-1045.95243333,-805.952333334,-1079.36522222,-717.856999999,-804.761833333,-972.02375,-872.619000001,-1067.46036111,-886.904666667,-686.904583333
219.34,-2717.77775,-2130.55566667,-2700.0,-1977.77775,-1905.55558333,-2418.05554167,-2316.66666667,-2621.29616667,-2247.22225,-1852.77775
219.72,-541.7949,-399.999916666,-556.410333334,-363.4615,-353.84625,-464.423083334,-447.435916667,-498.718083333,-448.076916667,-352.564
220.10,-486.666583334,-349.404916667,-500.793666667,-311.309583334,-315.476166667,-375.0,-392.857083333,-454.16675,-415.47625,-284.523583333
220.47,-1156.66671667,-904.166833334,-1242.59266667,-779.166666667,-797.222083333,-834.02775,-895.833416667,-1109.72219444,-1048.61108333,-733.333416666
220.85,-631.969733334,-564.394,-670.707,-475.0,-490.1515,-474.621291667,-518.939333333,-607.323277777,-608.3335,-434.848583333
221.23,1074.58333333,1037.5,1134.72222222,905.208333333,921.875000001,844.270833333,952.083333334,1018.40277778,1040.625,797.916666667
221.61,906.851866667,899.074166667,958.024777779,723.14825,784.25925,709.259166666,800.925750001,841.666777779,857.407333333,648.148083333
221.98,386.269733333,384.920666667,404.232777778,332.936583334,343.65075,314.881083333,359.523833334,360.714305556,380.158666667,276.984166667
222.36,315.178566666,335.119,349.206222222,293.15475,283.333333333,275.148791667,310.119166667,309.623138889,329.166583333,251.190416667
222.74,402.719366667,444.736916667,463.158111111,379.8245,352.631583333,353.070125,410.964833333,410.52625,438.5965,314.912333333
223.11,424.803866667,461.27475,460.130777778,381.3725,386.274416667,366.666708333,423.529333333,425.980444444,442.647083334,322.058666667
223.49,571.363733333,655.303,616.161444444,504.545583334,533.33325,498.106166667,576.514916667,595.959472223,612.878833333,406.818166667
223.87,794.166666667,929.166666666,837.500000001,705.208333334,754.166666666,742.187500001,821.875,834.722222222,845.833333333,596.875
224.24,1026.66676667,1241.6665,1012.96288889,944.444416668,1020.83341667,1027.77766667,1151.38891667,1090.74088889,1094.44433333,834.722166668
224.62,996.944533334,1188.88891667,948.148222223,926.388833333,1018.05558333,1045.13866667,1162.5,1129.62963889,1086.11116667,805.555583333
225.00,367.548883333,409.31375,337.255,318.6275,375.980333333,372.05875,433.8235,392.810444444,385.784333333,296.078583333
225.38,241.3492,243.254083334,192.063555556,181.34925,251.587333333,232.142791666,273.809583333,246.825333333,258.33325,191.6665
225.75,129.561383333,123.026333333,102.046666667,97.3684166669,132.675416667,125.329,148.464916667,134.503027778,142.3245,107.6755
226.13,124.7619,136.508083333,98.9417777779,101.984083333,130.754,117.063458333,136.507833333,126.190527778,132.142833333,114.682583333
226.51,128.25,132.5,86.6666666667,101.875,131.875,102.8125,121.25,106.805555556,127.291666667,103.541666667
226.88,129.4241,127.272666667,91.7171111111,100.454583333,126.363583333,98.1816666668,115.606083333,97.9799166667,115.909083333,107.272666667
227.26,111.3635,118.939333333,85.4545555554,95.0000000002,106.81825,88.4090416666,101.81825,84.2928611111,104.696916667,91.9696666668
227.64,85.8852166667,95.0519166666,69.7916666668,71.6145833333,83.2032499999,69.5313333333,75.1304166666,60.4601388889,76.9530833333,68.88025
228.01,68.2278,74.8945000001,57.6653333335,57.4893333334,64.3458333333,52.7425,57.7005833333,49.0856944444,58.2279166667,48.9451666667
228.39,49.9,50.3333333333,44.8888888889,41.8333333333,42.0,37.2916666667,37.75,30.9722222222,38.4166666667,32.4166666667
228.76,42.10605,39.091,34.9494444444,35.0,30.37875,29.58325,30.7575833333,21.1363333333,25.9846666667,26.1363333333
229.14,41.2500166666,40.3016666667,37.5476666667,37.2126666667,30.388,29.7774583333,31.82475,23.1800277778,27.0833333333,26.2931666667
229.52,46.2121833333,52.4999999999,50.0001111111,46.9696666667,36.1363333333,38.2575,39.4698333333,29.7221111111,32.6515,33.8635
229.89,52.3723333333,56.3061666667,58.3584444445,52.1770833333,40.841,44.8197916667,46.24625,34.5095555556,35.81075,37.5376666666
230.27,39.32395,43.632,51.0482222222,40.7233333333,28.4590833333,36.9495416667,41.4308333333,25.3406666666,25.9435,28.7735833333
230.65,36.16655,44.92425,52.222,37.72725,25.1513333333,39.053,42.1211666667,27.0708333333,26.6665,30.9089166667
231.02,28.0208333334,41.1458333333,45.9325555556,33.854,20.1636666667,36.53275,35.5653333333,23.6358888889,23.0653333333,27.9761666667
231.40,31.2083666667,41.2499166667,45.926,35.7638333334,24.7915833334,35.1734166667,39.6528333333,29.9074444445,27.7776666667,35.0694166666
231.78,33.17215,41.7339166667,46.595,38.7768333333,30.2418333333,37.6344166667,47.5805833333,33.6469722222,34.0054166666,39.8519166667
232.15,40.64745,48.0215833333,48.1215555555,42.506,39.6284166667,41.3967083333,54.61625,41.8266388889,41.7866666667,48.6211666667
232.53,36.58785,48.2283333333,41.9947777778,36.8766666667,38.7795,36.5485,52.6245,39.4356388889,39.042,46.5878333333
232.90,37.4501833333,53.205,45.774,39.7435833334,41.9515,38.2479166667,55.1281666667,41.2156666667,43.0911666666,45.65525
233.28,34.67215,48.5656666667,37.7958888889,38.2514166667,36.2705,34.3577916667,48.9755833334,37.5229166667,38.5928333334,40.64225
233.66,30.8142666667,44.2746666667,29.2621111111,34.86,33.9695,32.220125,45.8651666667,35.7929166667,32.9518333333,35.8143333333
234.03,35.8005833333,52.16525,32.9833333333,41.273,42.3228333333,37.8609166667,52.4933333334,41.4917777778,39.5013333333,43.8319166667
234.41,37.0983833334,53.7170833333,34.3723333333,45.20375,41.9064166667,38.3393333333,48.3814166666,40.6675277777,41.4868333333,45.8633333333
234.78,33.6871666667,45.6050833334,27.7017777778,41.3241666667,36.5296666667,31.307125,43.5501666667,35.6924444444,36.4154166667,38.7558333334
235.16,28.1999166667,39.7223333334,23.7777777778,35.4444166667,33.83325,27.6945833333,38.1110833333,30.6666666667,31.0555,33.3334166667
235.54,27.1568166667,37.963,24.2555555556,31.1001666667,32.1895833334,28.2406666667,36.2744166666,25.7624166667,31.3725,30.9911666667
235.91,21.9461666667,32.6344166667,21.7204444444,26.0751666666,27.5806666666,23.1989583333,29.0323333333,18.7456111111,26.3441666667,27.2578333333
236.29,13.04745,24.58325,15.7936666667,20.59525,18.1548333333,17.261875,20.0595,7.24188888888,18.09525,21.66675
236.66,24.9524333333,34.3454166667,26.8253333333,32.381,28.2739166667,27.3214166667,29.4046666667,17.7381944444,28.6905,32.1428333333
237.04,26.9929833333,34.4406666666,29.9922222222,34.6154166667,28.7295833333,28.059375,29.4289166667,18.1235833333,27.8555833333,37.1213333333
237.41,26.4202,35.9741666666,30.9858888889,34.2136666666,29.8709166667,27.58225,31.1031666667,18.3880555556,27.8169166666,42.1361666667
237.79,26.4814333333,33.0440833333,30.71,33.7964166667,26.6204166667,23.7557916667,28.9931666667,17.3225555555,27.0254166667,40.50925
238.17,20.9388,26.9515833334,22.7846666667,30.0105,20.5695,15.7701666667,21.6771666667,12.4648333333,19.7785,33.86075
238.54,25.9479166667,28.6458333333,26.6666666667,32.7083333333,27.5520833333,17.6041666667,25.2083333333,15.3993055556,23.28125,36.7708333333
238.92,26.8332166667,29.0195833333,29.7384444445,33.3821666667,29.6079166667,20.1716666667,25.2941666667,18.6275,23.7255,38.6274166667
239.29,25.9714666666,28.03025,28.0452222222,31.5951666667,25.3565,16.8225416667,25.0891666667,17.1420277778,23.1730833334,34.1355
239.67,20.5115166667,22.6896666667,23.0472222222,27.5990833333,20.5033333333,12.252625,21.1221666667,15.2364722222,17.6566666667,29.7441666666
240.04,20.1042,20.7589166667,21.7757777778,25.78125,19.3451666667,12.8535,19.45675,16.9023611111,16.555,27.9390833333
240.42,17.7887833333,19.1600833333,19.7725555556,23.491,16.765,12.778875,17.6181666667,17.2901944445,15.6495833333,25.6235833334
240.79,12.6577666667,14.4608333333,16.2671111111,19.5260833333,12.6633333333,11.4651666667,14.92375,13.0719722222,12.2820833333,20.3159166667
241.17,10.1792833333,12.8875833333,13.8887777778,17.1511666667,10.659,11.1315,13.687,12.6614166667,11.33725,17.5144166667
241.54,10.6796,12.9435833333,15.4112222222,16.9913333333,10.2165833333,12.4351666667,13.7445833333,12.7633888889,11.8613333333,16.5799166667
241.92,8.51396666667,12.31525,14.0667777778,13.7724166667,8.29233333332,10.41675,11.3505,10.79625,10.65275,15.3943333333
242.29,7.18776666666,11.05825,13.7098888889,11.7343333333,5.8275,9.86479166667,10.8590833333,9.43380555555,10.2426666667,14.1209166667
242.67,5.7778,9.75925,12.1728888889,9.81483333332,4.57416666666,9.92608333332,11.1666666667,9.06786111112,9.61108333333,13.72225
243.05,5.3355,9.92141666666,11.8725555555,9.0115,5.032,9.76979166667,11.0991666667,8.63091666666,10.1890833333,14.3110833333
243.42,7.13996666667,11.5956666667,14.1537777778,10.4970833333,7.62350000001,13.1169166667,12.9310833333,10.0403888889,11.6464166667,16.9201666667
243.80,8.13765,12.8995833333,15.2858888889,11.4155,9.16516666666,14.34275,13.8454166666,10.9535,12.2473333333,18.9008333333
244.17,7.80886666667,14.1114166667,15.3194444444,12.2911666666,9.36866666668,14.4537083333,14.74625,10.9052222222,11.97375,19.9231666666
244.55,8.03879999999,13.4370833333,16.5996666667,11.91425,9.83933333333,14.574875,14.87625,9.83369444446,12.08175,19.913
244.92,8.37360000001,14.2235833333,16.4657777778,11.6131666667,9.43766666668,13.8220833333,14.5581666667,9.95644444444,11.9310833333,19.7958333333
245.30,8.44031666665,12.97175,15.4716666667,10.3458333333,9.02516666668,13.0190416667,13.7263333333,8.47486111112,11.4464166667,19.4025
245.67,7.87951666667,11.8090833333,13.5932222222,9.39483333334,8.81316666667,12.65975,12.7544166667,8.39641666665,10.5149166667,18.1354166667
246.05,8.16899999998,10.9415833333,13.0064444444,9.80691666666,9.21991666666,13.0281666666,13.1845833333,8.61594444445,10.5634166667,17.5925
246.42,8.23336666667,11.01025,12.0576666667,9.33433333334,9.53216666667,13.582375,12.663,8.52347222224,10.54475,17.3185833333
246.79,7.80453333334,10.3595833334,11.1545555555,9.0485,8.74508333334,12.9171666667,11.4543333333,7.61813888888,9.62291666667,16.49325
247.17,6.89341666667,9.31616666668,9.64033333334,8.69441666667,7.81183333334,12.24925,10.7,6.89241666667,8.12266666667,15.0724166667
247.54,6.74976666666,8.69108333335,8.72655555554,8.58466666667,6.9895,11.2868333333,9.97683333335,6.72213888889,7.55041666667,14.7429166667
247.92,7.17683333333,8.56708333334,9.03077777777,9.27691666666,7.10025000001,11.252875,9.81866666666,6.67655555556,7.83816666666,14.2656666667
248.29,6.86998333333,8.14275,8.88411111112,8.84149999999,6.49066666666,10.9704583333,8.95050000001,6.26966666667,7.90666666667,13.798
248.67,8.02684999999,9.76800000001,9.58788888889,10.15775,7.17325,12.110375,9.71483333334,7.43894444445,9.04166666666,14.8245
249.04,8.80416666668,10.2488333333,10.586,10.6695833334,7.84108333334,13.1532083333,10.3026666667,8.08872222222,10.043,15.7625
249.42,8.76576666665,10.8221666667,10.9744444444,11.1856666667,8.11891666666,13.231875,10.37475,8.72166666668,10.43075,16.0703333333
249.79,8.77596666667,10.615,11.1243333334,11.28075,7.94158333333,12.8671666667,10.4093333333,8.02322222223,10.5071666667,16.3434166667
250.17,9.75293333332,12.1524166667,12.5363333333,12.4635833333,8.66533333332,13.66225,11.43625,9.23616666667,11.4465833333,17.7354166667
250.54,10.7505666667,13.0125833333,13.7143333333,13.3180833333,9.88233333333,13.8690416667,12.5328333333,10.2312222222,12.3801666667,18.412
250.92,12.4411166667,14.7530833334,15.942,14.957,11.52625,15.0306666666,14.3001666667,12.1565833333,13.6209166667,19.7916666667
251.29,13.6366333333,15.89125,17.7468888889,15.7409166667,12.4653333333,15.4051666667,15.0230833333,12.9514166667,14.5138333333,20.2198333333
251.66,13.6070333333,15.8808333333,18.127,15.2143333333,11.8570833333,15.0594583333,14.8451666667,12.6865277778,14.6071666667,19.76175
252.04,13.5522833333,16.4284166667,17.8728888889,14.7260833333,11.857,14.9583333333,14.8211666667,12.7738055555,14.52375,19.6904166667
252.41,14.1399666667,16.4729166667,17.7164444445,14.7165833334,12.41525,15.176625,15.4795,12.9522777778,14.4259166667,19.2830833333
252.79,14.0910333333,16.3570833333,17.3516666667,14.4006666667,12.8653333333,14.6605833334,15.8245833333,12.77025,14.4995833333,18.8830833334
253.16,12.8811333333,14.9135,16.0906666667,13.3765833333,11.4456666667,13.039875,14.91375,11.2295833333,13.2240833333,17.4035
253.54,13.8957333333,15.3441666667,16.9491111111,14.20125,12.1595833333,14.11775,16.2686666667,11.8258888889,14.2783333333,18.0531666667
253.91,14.4681333333,15.4610833333,17.4527777778,14.25575,12.4868333333,14.56375,16.4439166667,12.8406388889,14.9371666667,18.724
254.28,13.0356166667,13.05475,15.6565555556,12.3106666667,11.3365,13.514625,14.5696666667,10.9847777778,13.447,17.2348333333
254.66,12.32135,11.9638333333,15.323,12.4928333333,10.5059166667,13.6148333333,13.4075833334,11.0730277778,12.8643333333,16.7810833334
255.03,11.05255,11.0709166667,13.9746666667,11.1464166667,9.18041666665,12.2580833333,11.8118333333,9.65902777777,11.9780833333,15.33575
255.41,11.6051333333,11.5533333333,14.5414444444,12.03875,9.88666666667,13.8915833334,12.84775,10.9061666667,13.7540833333,17.1358333333
255.78,12.5436166667,13.2656666667,15.8822222222,14.1520833333,12.0890833333,15.9574166667,14.71625,12.6315833333,15.52225,18.5686666666
256.15,14.6156,15.3585,18.3462222222,17.0865833333,14.3411666667,19.0971666667,17.6840833333,15.1431111111,18.07175,21.3824166667
256.53,16.1152,17.1933333333,19.8057777778,18.71125,15.8300833333,20.6009583333,19.7955,16.90425,19.935,23.5130833334
256.90,14.9393833333,16.2768333333,18.8907777778,18.1255,15.13575,20.436,18.8185833333,16.4018611111,18.9340833333,22.8624166667
257.28,15.6870166667,17.2519166667,19.1008888889,18.5114166667,16.3868333333,20.9160416667,19.4275,17.0186944444,18.5369166667,23.0789166667
257.65,13.8963166666,15.7841666667,16.5772222222,16.2311666667,14.7118333333,18.582375,17.2921666667,14.8345833333,15.79525,20.5540833333
258.02,12.4534333333,14.9324166667,14.651,14.9515833333,13.3915,17.2336666667,16.0853333334,13.0459166667,14.5639166666,18.4206666667
258.40,12.5113666667,14.7585833333,14.4811111111,14.73425,12.88325,16.6014166666,15.68,12.7772222222,14.0573333333,17.9060833333
258.77,11.8174833333,13.7088333334,13.5664444444,13.4029166667,11.6895,15.2624166667,14.7111666666,11.4855277778,12.82,17.1716666667
259.15,11.2725333333,12.8979166667,12.8572222222,12.55125,11.1645833333,14.8915,14.2525833333,10.8629444445,12.1340833333,16.9363333333
259.52,10.5329666667,12.298,11.8373333333,11.6363333333,10.3654166667,14.0226666667,13.3755,10.1155,11.20875,16.3386666667
259.89,10.5883666667,12.1579166666,11.7733333333,11.5121666666,10.2263333334,13.9127083334,13.074,10.2225833333,10.938,16.1093333333
260.27,9.67145000002,11.1236666667,10.5602222222,10.2650833333,9.1435,12.72525,11.77275,9.14533333333,9.90558333333,14.8368333333
260.64,8.69888333332,10.0551666667,9.78311111111,9.21808333334,8.05258333333,11.7876666666,10.59025,8.12497222222,9.11733333332,13.8216666667
261.01,8.72248333333,9.917,9.4327777778,9.04133333333,7.82975,11.4668333333,10.4153333333,7.96113888889,8.70575,13.4045833333
261.39,8.44096666667,9.49941666667,9.15855555555,8.75933333334,7.56658333333,11.1608333333,10.1438333333,7.88086111111,8.49316666666,13.4079166667
261.76,8.40935000001,9.58366666666,9.45133333335,8.71341666668,7.51275,11.38175,10.1453333333,8.02502777777,8.85658333334,13.5658333333
262.13,8.04496666667,8.95291666666,9.18077777779,8.04949999999,6.94341666666,10.9885833334,9.45108333335,7.61333333333,8.05533333333,13.2095833333
262.51,8.04701666666,9.08724999999,9.21099999999,8.28225,6.81225,11.4455,9.41983333334,7.71347222223,8.18625,13.2733333333
262.88,8.04245,9.43500000001,9.16211111112,8.52408333332,7.10466666667,11.9422083333,9.46325000001,8.07455555556,8.52383333333,13.6441666667
263.25,8.45830000002,9.86875000001,9.61944444444,8.85799999999,7.36125,12.635,9.51383333334,8.59813888889,9.213,13.5184166667
