wavelength,Back_TanArtf,Belly_TanArtf,Breast_TanArtf,Crissum_TanArtf,Crown_TanArtf,DorTail_TanArtf,Patch10_TanArtf,Patch11_TanArtf,Patch12_TanArtf,Patch13_TanArtf,Rump_TanArtf,Throat_TanArtf,WingTip_TanArtf
733.57,6.49993333333,48.5454666667,46.4092,43.7230666667,33.1195333334,8.87046666667,13.9141333333,11.2542,5.17426666667,31.1312666667,38.6701333333,43.3805333333,11.1026
733.89,6.67513333333,48.4812666667,46.3444333333,43.7,33.2531333333,8.89386666667,13.9234666667,11.2868,5.23416666667,31.0496666667,38.6355333333,43.3426666667,11.2783333333
734.21,6.76013333333,48.3934,46.3371,43.6681,33.3299333333,8.92626666667,13.8730666667,11.3037333333,5.20716666667,30.9819333333,38.5915333334,43.258,11.3332
734.52,6.89866666667,48.3034666667,46.3055,43.6227,33.3158,8.93646666667,13.8853333333,11.2588,5.28393333333,30.9265333333,38.6058,43.2049333333,11.4486
734.84,7.1776,48.4740666667,46.3402333333,43.6918666667,33.3656666667,9.02626666667,14.0649333333,11.4578,5.37286666667,31.1404,38.709,43.2632666667,11.6873333334
735.16,7.46719999999,48.7332,46.7610333333,44.1091666667,33.6594,9.38913333333,14.3099333333,11.646,5.57836666667,31.4080666667,39.1298666667,43.4992,11.9886
735.48,7.56493333333,48.9451333333,46.9386666667,44.3216,33.7290666667,9.53780000001,14.3834,11.7844,5.6577,31.5668,39.2104666667,43.6042,12.1125333333
735.79,7.58646666666,48.7261333333,46.8238333333,44.1474333333,33.6815333333,9.5438,14.365,11.9061333333,5.80163333333,31.5804666667,39.1766,43.4640666667,12.1486
736.11,7.63086666667,48.8691333333,46.9426666667,44.2285333333,33.7396666667,9.58593333333,14.4068666667,11.9647333333,5.8875,31.6446,39.2734666667,43.5288,12.1815333333
736.43,7.88853333333,48.8837333334,46.9789333333,44.2363666667,33.8673333333,9.83473333334,14.6473333333,12.2094,6.28346666667,31.7041333333,39.389,43.5620666667,12.4592666667
736.74,8.19666666666,49.1799333333,47.2462666667,44.4123666667,34.1176,10.0899333333,14.8671333333,12.4758,6.68203333333,31.9250666667,39.6252,43.7458666667,12.7016666667
737.06,8.05746666667,49.2969333333,47.2632,44.5010666667,34.0529333333,10.1388666667,14.9374,12.2414,6.6957,31.8902666667,39.6507333334,43.8055333333,12.6156666667
737.38,7.9208,49.4225333333,47.2431333333,44.4649333333,33.9740666667,10.0418666667,14.8856,12.0712666667,6.60243333333,31.8414666667,39.6689333333,43.8407333333,12.5135333333
737.69,7.89306666667,49.5642,47.1727,44.5354,33.9592,10.1101333333,14.901,12.064,6.6276,31.8396666667,39.6197333333,43.8918666667,12.4889333333
738.01,7.51913333334,49.3866,46.9350666667,44.3434,33.7194666667,9.96266666667,14.6639333333,11.7872,6.30226666667,31.6892,39.3631333333,43.6666666667,12.2106
738.33,7.52953333333,49.5695333333,47.0303333334,44.5125333333,33.9424666667,10.0845333333,14.6972666667,11.8612,6.43193333334,31.7394666667,39.5440666667,43.7362666667,12.2346
738.64,7.3712,49.4006,46.8434,44.3204,33.7140666667,9.95586666665,14.654,11.8770666667,6.3291,31.4434,39.3484,43.6994666667,12.1814
738.96,7.43473333334,49.4264,46.8659666667,44.3860666667,33.7006,10.0039333333,14.7456666667,11.9328666667,6.51156666667,31.4712666667,39.4697333333,43.6868666667,12.2903333333
739.28,7.51740000001,49.8688,47.1657,44.8091666667,33.9216,10.2366,14.9096,12.0274,6.65566666667,31.7016,39.7595333333,43.9436,12.4985333333
739.59,7.4796,50.0512666666,47.3408666667,45.0355666667,34.0014,10.2666666667,14.8506,11.9890666667,6.6696,31.7738,39.8450666667,44.1734,12.4581333333
739.91,7.50133333334,50.0925333333,47.3387666667,45.1091333333,34.0624,10.2672,14.9294666667,11.8976,6.7328,31.9038,39.8924,44.3090666667,12.4580666667
740.23,7.32759999999,49.8364,47.0708333333,44.9221666667,33.7609333333,10.0919333333,14.784,11.6696666667,6.47646666667,31.7578,39.6275333333,44.1108666667,12.2609333333
740.54,7.28206666667,49.7264,46.9483333333,44.8655666667,33.6916666667,9.98326666667,14.6550666667,11.6780666667,6.41916666667,31.6946666667,39.5111333333,43.9112666667,12.2624
740.86,7.39326666667,49.6983333333,47.0362333333,45.0397,33.6139333333,10.1778666667,14.7193333333,11.8466,6.53563333333,31.7986666667,39.5058666667,43.9972,12.3114
741.18,7.61533333335,49.4602666667,46.7990666667,44.8815333333,33.5668666667,10.2556666667,14.8754,11.9364,6.72663333333,31.7891333333,39.4636,43.7950666667,12.5865333333
741.49,7.9134,49.9092666667,47.1309,45.2556,33.9737333333,10.4516,15.1543333333,12.1786,6.9612,32.1678,39.8120666667,44.2288,12.8039333333
741.81,8.081,50.1083333333,47.4507,45.5088666667,34.0242666667,10.535,15.3389333333,12.3522,7.03606666667,32.428,39.9654,44.49,12.9392
742.12,8.66853333333,50.5916,48.0101,45.9664,34.5758666667,11.1689333333,15.8248,12.8723333333,7.6612,33.0238,40.4082666667,44.9742,13.5834666667
742.44,8.56879999999,50.4688666667,47.913,45.7677,34.5450666667,11.1169333333,15.6410666667,12.7474666667,7.35266666667,32.9078666667,40.2204666667,44.9759333333,13.4626
742.76,8.41493333333,50.2531333333,47.6846666667,45.5652333333,34.4786,10.8066,15.4596,12.5976666667,6.9355,32.7528,39.9460666667,44.9274666667,13.2502
743.07,8.32080000001,49.9637333333,47.3857666667,45.3296,34.2830666667,10.5862666667,15.3851333333,12.4744666667,6.78136666667,32.5631333333,39.691,44.7216666667,13.1107333333
743.39,8.34933333333,50.1799333333,47.6486333334,45.5084,34.4167333333,10.6614,15.3758666667,12.6026,6.73473333333,32.6625333333,39.8778,44.9561333333,13.1074666667
743.70,8.55806666667,50.6695333333,48.0103666667,45.968,34.7777333333,10.9458666667,15.6624666667,12.9682666667,7.01546666667,32.9424666667,40.117,45.3605333333,13.3684
744.02,8.46993333333,50.3342666667,47.8791333333,45.6143,34.5338666667,10.8451333333,15.4943333333,12.806,6.88683333333,32.7400666666,39.8326666667,45.1718,13.2438
744.34,8.32506666666,50.2098666667,47.8251666667,45.6440666667,34.5263333334,10.5702666667,15.3042,12.6032666667,6.7049,32.639,39.7017333333,45.1824666667,13.059
744.65,7.97493333333,50.0893333333,47.7359666667,45.5345,34.3012666667,10.2994666667,14.9914666666,12.3001333333,6.39993333333,32.4234,39.539,45.0422666667,12.7249333333
744.97,7.97026666666,50.0048,47.7457333333,45.5062,34.1708,10.2501333333,14.9769333333,12.2601333333,6.36563333333,32.214,39.5387333333,44.8385333333,12.7312666667
745.28,7.61066666667,49.6934666667,47.3370333333,45.0341,33.9634666667,9.95873333335,14.6764,11.8783333333,6.0778,31.7567333333,39.2117333333,44.5231333333,12.4696666667
745.60,7.25773333333,49.3966666667,47.1220333333,44.7215333333,33.7240666667,9.48486666667,14.3711333333,11.5092,5.59216666667,31.5530666667,39.1184666667,44.1612666667,12.0659333333
745.91,7.48113333333,49.6049333333,47.2946666666,44.8416666667,33.9672,9.75373333335,14.6305333333,11.6825333333,5.93516666667,31.7435333333,39.3904,44.3233333333,12.292
746.23,7.5334,49.4958666667,47.3241,44.8515,33.9055333333,9.76126666668,14.5946,11.5924666667,6.10306666667,31.5874666667,39.3960666667,44.2634,12.1866666667
746.55,7.51060000001,49.6047333333,47.4035333333,44.9689666667,33.9365333333,9.73133333333,14.4206,11.5626,5.8993,31.6624666667,39.4795333333,44.2466,12.0879333333
746.86,7.44046666667,49.6739333333,47.5038666667,45.0291666667,33.9684666667,9.69353333332,14.5887333333,11.5255333333,5.8602,31.7591333333,39.5645333333,44.1727333333,12.1604
747.18,7.53193333333,49.3492,47.2740333333,44.8880666667,33.8828666667,9.65286666667,14.5793333333,11.5063333333,5.90146666667,31.5956666667,39.6215333333,43.9888666667,12.0874
747.49,7.73353333333,49.4869333333,47.4429333333,45.0831,34.1154666667,9.908,14.9145333333,11.7641333333,6.2469,31.8048666667,39.9736666667,44.1622,12.2399333333
747.81,8.15440000001,49.9917333333,47.7293,45.4044666667,34.6109333333,10.5184,15.5224666667,12.4099333333,6.91463333333,32.273,40.4202666667,44.4302,12.8138666667
748.12,8.3806,50.4722,48.2225,45.8239333333,34.9151333334,10.6963333333,15.8498666667,12.7479333333,7.14826666667,32.6486666667,40.8286,44.9102666667,12.8896666667
748.44,8.53946666667,50.8332,48.4032333333,46.3048666667,35.1968666667,10.9528666667,15.9887333333,13.0394666667,7.44563333333,32.9761333333,41.1914,45.2967333333,13.1241333333
748.75,8.62573333333,51.0125333333,48.6304,46.6396,35.2360666667,11.0548,16.0253333333,13.0654666667,7.54406666667,33.1030666667,41.4118,45.4310666667,13.291
749.07,9.0462,51.1282666667,48.6125666667,46.7284333333,35.3011333333,11.3306,16.2642666667,13.3635333333,8.03686666667,33.1868,41.3048666667,45.4826666667,13.7382
749.38,9.0208,51.1689333333,48.6573666667,46.9317666667,35.2454666667,11.2407333333,16.3194,13.5024,8.0846,33.1574666667,41.3518666667,45.4282666667,13.7292666667
749.70,9.10439999999,51.419,48.6334666667,46.9911333333,35.2734,11.3957333333,16.4527333334,13.673,8.12983333333,33.2728666667,41.5839333333,45.4407333333,13.9473333333
750.01,9.13033333332,51.6055333333,48.7776,46.9763,35.3078,11.4262,16.7096,13.8457333333,8.23266666667,33.2915333333,41.6392666667,45.5303333334,14.1762666667
750.33,8.92393333333,51.5597333333,48.6283333333,46.8769,35.2448,11.3424666667,16.4505333333,13.8029333333,8.08963333333,33.1696666667,41.5702666667,45.4865333333,13.9666
750.64,8.68259999999,51.6348,48.8696333333,46.8676333333,35.1823333333,11.2656,16.2856,13.6086,7.88993333333,33.1804666667,41.5078666667,45.4576,13.8836666667
750.96,8.40966666666,51.8908,48.9306666667,46.9349,34.981,10.9896,15.8678666667,13.3190666667,7.5037,33.0876666667,41.4568666667,45.6557333333,13.6315333333
751.27,8.02413333333,51.6239333333,48.7752,46.5894666667,34.4808666667,10.4641333333,15.3442,12.663,6.90876666667,32.6003333333,41.2151333333,45.4947333333,13.22
751.59,7.74639999999,51.1836,48.4723,46.3260333333,34.2366666667,10.2198,14.9950666667,12.3018666667,6.5942,32.2995333333,40.8092,45.2221333333,13.0095333333
751.90,7.76406666667,50.8544,48.3140333333,45.8940333333,34.1250666667,10.1996666667,15.1336,12.3034,6.66183333333,32.1949333333,40.3923333333,44.9916666667,13.0326666667
752.22,8.27639999999,51.1382,48.4802333333,46.0236333333,34.5977333333,10.6896666667,15.5978666667,12.8175333333,7.14643333333,32.4792,40.6597333333,45.2608666667,13.3766
752.53,7.73513333333,50.7259333333,48.0679666666,45.6487333333,34.1968,10.3112,15.1351333333,12.3082666667,6.5569,32.1056666667,40.3932,44.9082666667,12.6844666667
752.85,7.63806666667,50.7030666667,47.9635333333,45.6357666667,34.091,10.2658666667,15.0164666667,12.1264,6.39593333333,32.0486,40.3983333333,44.9422666667,12.6046666667
753.16,7.55406666667,50.5373333333,48.0537666667,45.5276666667,33.9313333333,10.1677333333,14.9525333333,11.9500666667,6.26426666667,31.9499333333,40.2188,44.9623333333,12.3728666667
753.47,7.81346666666,50.5248,48.0916333333,45.6705333333,34.1277333333,10.6606666667,15.1165333333,12.0238,6.62793333333,32.0067333333,40.413,45.0559333333,12.6288
753.79,8.37639999999,50.6812666667,48.3704666667,45.8785333333,34.4140666667,11.1135333333,15.4778666667,12.3886,7.06503333333,32.3644,40.753,45.3722666666,13.1098666667
754.10,8.66553333333,50.6764666667,48.3242666667,45.8287,34.5816666667,11.1912666667,15.592,12.5683333333,7.39776666667,32.3327333333,40.8962,45.3575333333,13.4451333333
754.42,8.95973333334,50.5926666667,48.3938333333,45.8889333333,34.8910666667,11.4876666667,16.0401333333,12.9632666667,7.98373333333,32.6029333333,41.0426666667,45.317,14.0566666667
754.73,8.78386666665,50.2972,48.2272,45.7304333333,34.6987333333,11.3544,15.9792,13.0447333333,7.9228,32.5088666667,40.8488,45.1484666667,14.0437333333
755.05,9.13619999999,50.5546666667,48.5194333333,45.7688333333,34.9198,11.6740666667,16.2966666667,13.3407333333,8.2519,32.7176666667,41.0681333333,45.2286666667,14.4891333333
755.36,9.18846666667,50.6937333333,48.6948666667,45.8159333333,34.8974666667,11.8477333333,16.3265333333,13.3430666667,8.2246,32.7513333333,41.2744666666,45.2645333333,14.4358666667
755.67,8.87313333333,50.2504666667,48.4264,45.6128666667,34.4712666667,11.5908,16.162,13.099,7.91563333333,32.5189333334,40.9675333333,44.9612,14.1651333333
755.99,9.12259999999,50.6114666667,48.8639666667,45.9085,34.7403333334,11.7201333333,16.5770666667,13.3135333333,8.17166666667,32.754,41.3298666667,45.2996,14.4321333333
756.30,9.11706666666,50.6107333333,48.9384333333,45.8674,34.7595333333,11.6149333333,16.6654666667,13.2558666667,8.24276666667,32.7739333333,41.224,45.2878,14.4124666667
756.62,8.77573333333,50.5148,48.5519,45.8422333333,34.4277333333,11.3744,16.4567333333,13.0659333333,8.14963333333,32.5888666667,40.9820666667,44.9025333333,14.3301333333
756.93,8.34966666667,50.3426,48.4506333333,45.7660333333,34.2152,10.8414666667,16.135,12.7564,7.6909,32.4488,40.7508666667,44.7442666667,13.9380666667
757.24,7.99546666665,50.088,48.1197333333,45.5224666667,33.8884,10.5326666667,15.8828666667,12.3184666667,7.46796666667,32.0547333333,40.2838666667,44.2350666667,13.6348
757.56,7.73380000001,50.1773333333,48.0610333333,45.5870666667,33.6278,10.3412,15.8425333333,12.1480666667,7.20283333333,32.1077333334,40.1485333333,44.4142,13.3385333333
757.87,7.48826666667,50.1959333334,47.8764,45.6213333333,33.4015333333,9.97599999999,15.5784,11.7912666667,6.80823333333,31.9453333333,39.9797333333,44.3206,12.7898
758.18,7.4542,50.3432,47.9011,45.8855,33.5891333333,9.9988,15.6197333334,11.7406666667,6.89846666667,32.0293333334,40.0050666667,44.3320666667,12.5763333333
758.50,7.05646666667,50.1062666667,47.6539,45.7416333333,33.3737333333,9.69373333333,15.4366,11.5615333333,6.68826666667,31.8198,39.8354,44.2268,12.2348666667
758.81,6.65646666667,49.8961333333,47.3393,45.6205,33.0699333333,9.19980000001,15.0634666667,11.3222666667,6.35513333333,31.5882666666,39.5947333333,44.1414,11.9882
759.13,6.5014,49.925,47.3891666667,45.7002,32.9874,8.96346666666,14.7857333333,11.1332666667,6.13493333333,31.4280666667,39.5522666667,44.2274666667,11.8606
759.44,6.15406666667,49.6221333333,46.8911666667,45.5048666667,32.5394,8.70140000001,14.3202,10.8471333333,5.75726666667,31.0426666667,39.0791333333,43.7748,11.6998
759.75,6.4774,49.8118,47.0125666667,45.6998666667,32.6442666667,8.92080000001,14.4617333333,11.1422,5.96366666667,31.1876,39.3386666667,43.9934666667,11.9475333333
760.07,6.93893333333,49.7989333333,47.3824,45.7874666667,33.0636,9.36673333334,14.6647333333,11.6422,6.4005,31.415,39.5453333333,44.2612666667,12.4340666667
760.38,7.50886666666,50.0159333333,47.4524666667,45.9055,33.3750666667,9.98646666666,15.0204,12.1743333333,7.0559,31.6685333333,39.7544666667,44.4568,12.9870666667
760.69,7.5458,49.9373333333,47.3796666667,45.8020666667,33.3043333333,9.96146666666,14.9446,12.3556,7.04486666667,31.5318,39.67,44.3761333333,12.9526666667
761.01,7.67666666666,49.8113333333,47.4890333333,45.8183666667,33.4199333333,10.2426,15.0276,12.5060666667,7.20563333333,31.5946666667,39.7421333333,44.3162666667,13.1741333333
761.32,7.62286666667,49.6032,47.4353333333,45.6867333333,33.3739333333,10.2747333333,14.8118,12.4494,7.0214,31.4592,39.5615333333,44.1052,13.1455333333
761.63,7.69613333334,49.4318666667,47.4150666667,45.5849,33.1986,10.2748666667,14.6845333333,12.3079333334,6.84693333333,31.2068,39.4656,43.8448,13.1356
761.94,8.15973333333,49.8424666667,47.5989,45.9191333333,33.4773333333,10.6119333333,14.9014,12.5617333333,7.05753333333,31.3732,39.7914666667,43.9100666667,13.4023333333
762.26,8.38893333333,49.7751333333,47.5398333333,45.8573666667,33.5342666667,10.7338,14.8867333333,12.6112666667,7.17273333333,31.3106666666,39.7036666667,43.7809333333,13.3969333333
762.57,8.14486666667,49.735,47.3961666667,45.7049333333,33.3506666667,10.3825333333,14.5918666667,12.3561333333,6.83153333333,31.1767333334,39.472,43.6426666667,13.0827333333
762.88,8.35253333333,49.8680666667,47.6433333333,45.8218333333,33.5709333333,10.448,14.7722,12.5455333333,6.97806666667,31.3836,39.7455333333,43.8675333333,13.2246666667
763.20,7.97213333334,49.6672666667,47.4951,45.6627333333,33.4621333333,10.2426666667,14.5026666667,12.2871333333,6.62996666667,31.2335333333,39.3932666667,43.5886666667,12.9490666667
763.51,7.75706666667,49.7041333333,47.3432666667,45.6219,33.3954,10.0146666667,14.3762,12.0676,6.35996666667,31.2365333333,39.3588,43.5852666667,12.6156
763.82,7.45826666667,49.628,47.2406333333,45.4262,33.1432,9.74313333332,14.1559333333,11.7519333333,6.04326666667,31.0355333333,39.2322,43.4037333333,12.317
764.14,7.26353333333,49.6441333333,47.2988666667,45.4737,33.1146666667,9.60133333333,13.9748,11.5127333333,5.79073333333,31.0047333333,39.1824666667,43.4166666667,12.0967333333
764.45,6.92033333333,49.4358666667,46.9449,45.1419,32.8392666667,9.224,13.6021333333,11.221,5.3332,30.6265333333,38.8719333333,43.1288666667,11.6221333333
764.76,7.28386666667,49.7760666667,47.1709333333,45.4410333333,33.0704,9.591,13.9875333333,11.5751333333,5.7837,30.7864666667,39.1880666667,43.3548666667,11.9412666667
765.07,7.5914,50.1944,47.3819666667,45.7208,33.3836666667,9.87206666665,14.4474,12.0418666667,6.30086666667,31.1776,39.5831333333,43.7795333333,12.2615333333
765.39,7.26093333333,49.9282666667,47.165,45.4488666667,33.1184666667,9.50293333333,14.2310666667,11.7719333333,6.14103333333,30.9292666667,39.3804666667,43.601,12.0017333333
765.70,7.2076,50.0786666667,47.1910333333,45.4662666667,33.1096,9.54,14.3752666667,11.8168666667,6.33196666667,31.0076,39.4014666667,43.6648,12.2404
766.01,7.73879999999,50.2072,47.4111666667,45.5145666667,33.4235333334,10.1771333333,14.8684666667,12.3538666667,7.08,31.277,39.7174666667,43.9274,12.8076
766.32,7.75453333333,50.2994666667,47.4648666667,45.5629333333,33.6146,10.3459333333,14.9051333333,12.3165333333,7.29736666667,31.2946,39.7409333334,44.1070666667,12.7514
766.64,8.25966666667,50.7593333333,47.6859333333,45.9035,33.9556666667,10.6619333333,15.3233333333,12.6239333333,7.86273333333,31.5456,40.2075333333,44.4948,13.2718
766.95,8.64253333335,51.2396666667,48.2410333333,46.4578666667,34.3506,11.0816666667,15.7162666667,12.8004666667,8.23543333333,31.6921333333,40.648,45.1404666667,13.7457333333
767.26,8.70513333332,51.1563333333,48.0765666667,46.5433,34.4355333333,11.1036,15.7596,12.8902,8.42963333333,31.7158666667,40.5677333333,45.3012666667,13.743
767.57,8.63353333335,51.1264,47.8918666667,46.4822666667,34.2909333333,11.1635333333,15.7747333333,12.8273333333,8.5677,31.6982,40.5116666667,45.2543333333,13.8992666667
767.88,8.80453333335,51.906,48.5741333333,47.1157333333,34.8142,11.5135333333,16.2176666667,13.0092666667,8.90429999999,32.2628666667,40.9574666667,45.8785333333,14.3324666666
768.20,8.61739999999,51.9553333334,48.6648666667,46.8993666667,34.7818,11.3612,16.1292666667,12.9229333333,8.67553333333,32.2769333333,40.9156666667,46.0082666667,14.2736
768.51,8.47566666667,52.0934666667,49.0191333333,46.9051,35.0468666667,11.394,16.0484,12.7929333333,8.39436666667,32.2906,41.1094666667,46.247,14.4968666667
768.82,8.28913333333,51.8254,48.86,46.876,34.9558,11.4066,15.9536,12.6956,8.17143333333,32.2636666667,40.9878666667,46.3821333333,14.5600666667
769.13,8.16146666667,51.8895333333,49.0807666667,47.1467333333,35.0188666667,11.1884,15.6826666666,12.5502,7.71196666667,32.3765333333,41.2087333333,46.6939333333,14.4364666667
769.44,7.07200000001,51.3942,48.2231333333,46.6072666667,34.1684,10.1990666667,14.8601333333,11.7471333333,6.78193333333,31.6632,40.4997333334,45.9748,13.5290666667
769.76,6.98306666667,51.8518666667,48.4377,46.9650666667,34.1747333333,10.2300666667,14.8831333333,11.8663333333,6.6847,31.8698,40.5394,46.1884,13.5816
770.07,6.84953333333,51.4364666667,48.2804,46.7068333333,33.7719333333,10.2888666667,14.8611333333,11.897,6.58983333333,31.6374666666,40.3252666666,46.1294666667,13.3297333333
770.38,6.13913333333,50.9352666667,47.7216,45.9800666667,33.0078,9.54373333333,14.1976666667,11.4403333333,6.00253333333,31.1897333333,39.6931333333,45.361,12.6859333333
770.69,6.23546666667,51.0208,48.1148,46.0923,33.0318,9.56319999999,14.2568,11.4902,5.9091,31.1044666667,39.8627333333,45.3385333333,12.7494666667
771.00,7.08573333333,51.2764666667,48.4697666667,46.4283,33.4717333333,9.99613333332,14.9096666666,12.3992666667,6.48586666667,31.4726,40.4074666667,45.6747333333,13.1910666667
771.32,7.59146666666,51.0505333333,48.3498,46.8697,33.6002666666,10.1296666667,15.2096666667,12.8806666667,6.92576666667,31.5844666667,40.7043333333,45.796,13.6198
771.63,8.01566666667,50.9920666667,48.5628666667,47.3667,33.7725333333,10.3804,15.5686,13.1334,7.15293333333,31.9020666667,40.847,45.9412666667,13.9882
771.94,7.9938,50.4107333333,48.2206,46.8799,33.2108666667,10.1739333333,15.1936,12.9384,6.86606666667,31.6588666667,40.2368666667,45.3672666667,13.5544
772.25,8.18233333333,50.2864666667,48.1762333333,46.7859333333,33.0707333333,10.0319333333,15.2585333334,12.9912,7.0049,31.6827333333,40.0674666667,45.1948,13.4606
772.56,8.73453333333,50.3354,48.1757,46.8701333333,33.3973333333,10.4471333333,15.8762,13.3293333333,7.44106666667,31.7126,40.3792,45.2095333333,13.7126666667
772.87,9.17326666666,50.4306,48.6376,47.0062333333,33.6890666667,10.6772,16.1996666667,13.5151333333,7.61263333333,31.9425333333,40.5860666667,45.3487333333,13.9722
773.18,8.7812,50.1758,48.5175,46.4989333333,33.325,9.99179999999,15.9346,13.2352,7.25136666667,31.4437333333,40.4048666667,44.8630666667,13.4927333333
773.50,8.58853333333,50.0434,48.3033333333,46.1478666667,33.259,9.52660000001,15.6932666666,12.9654,6.98726666667,31.2295333333,40.2811333333,44.4637333333,13.3207333333
773.81,9.29933333333,50.4691333333,48.6897333333,46.493,33.8294,10.1962,16.3422,13.5234,7.71443333333,31.7007333333,40.7481333333,44.7117333333,13.7754
774.12,9.67666666667,50.7089333333,48.8267,46.8282,34.0424,10.3938666667,16.8988666667,13.8516,8.06796666667,32.0936,40.8789333333,44.9086666667,14.1044666667
774.43,8.72146666667,50.5212,48.5811333333,46.4391333333,33.5034666667,9.41926666666,16.2858666667,12.644,7.1518,31.6612666667,40.3318666667,44.6543333333,13.3335333333
774.74,8.28853333333,50.0087333333,48.0894333333,45.7658666667,32.9266666667,9.07573333333,15.8323333333,11.9898,6.69663333333,31.0825333333,39.6534,44.0223333333,12.7172
775.05,7.96879999999,50.3428,47.9645333333,45.6987666667,32.7387333333,8.74560000001,15.56,11.8100666666,6.58853333333,30.8854,39.7917333333,43.954,12.4608666667
775.36,7.90846666666,50.6448666667,47.7123666667,45.8802,32.7408,8.80186666667,15.5860666667,11.8518,6.95433333333,30.963,39.5818,43.9042,12.6622
775.67,8.31900000001,51.4914666667,48.3013333333,46.4530666667,33.0733333333,9.4822,15.9550666667,12.3727333333,7.51263333334,31.4782666667,40.251,44.3974666667,13.0954
775.98,8.14486666667,51.639,48.3101333333,46.2474666667,32.9494666667,9.56093333334,15.8262,12.4774,7.6418,31.5729333334,40.1544666667,44.2842,13.1435333333
776.30,8.80073333333,52.4426,48.8185333333,47.0082333333,33.7962666667,10.6172,16.8474666666,13.373,8.44569999999,32.1737333333,41.0670666667,45.0970666667,13.9154666667
776.61,10.2160666667,53.0801333333,49.308,47.8782,34.8920666667,12.1851333333,17.9525333333,14.5427333333,9.57003333333,33.0758666667,41.8118666667,46.1122,15.1104
776.92,10.5005333333,53.4206666667,49.4599666667,48.2776666667,35.0688666667,12.5989333333,18.0503333333,14.8940666667,9.81426666667,33.0405333333,41.7530666667,46.5662,15.3442666667
777.23,10.7324666667,53.6096,49.6098333333,48.6009333333,35.0130666667,12.4912,18.1842666667,15.0527333334,9.87923333333,32.8246,41.7851333333,46.9078666667,15.5088
777.54,10.9059333333,53.8472,50.0312,48.7752,35.0211333333,12.5892,18.2414,15.0741333333,9.92250000001,32.9346,42.2192,47.2912666667,15.5791333333
777.85,10.9721333333,54.0035333333,50.0688333333,48.9635666667,34.9711333333,12.9516666667,18.4286666667,15.3263333333,9.96003333333,32.9916666667,42.3658,47.4345333333,15.739
778.16,12.4224,54.8206666667,50.9592666667,49.6479333333,35.9956,14.2926,19.4236,16.8316,11.2694666667,33.9626,43.5598,48.2332,17.0870666667
778.47,12.626,54.8098666667,51.3660333333,49.7745,36.3970666667,14.6641333333,19.5933333333,17.1176,11.4877333333,34.2174666667,43.6958666667,48.4218,17.2901333333
778.78,12.8693333333,54.9396666667,51.8139,49.9755333333,36.7827333333,14.9486666667,19.8081333334,17.2334,11.4457666667,34.3730666667,44.1499333333,49.0451333333,17.3448666667
779.09,12.4504666667,54.6892,51.6846,49.8423333333,36.7974,14.8108,19.5135333333,16.8424,10.9234333334,34.0495333333,43.7432,48.9729333334,17.2386666667
779.40,12.1104666666,54.2778666667,51.6861,49.8837,36.4956666667,14.4513333334,19.2378666667,16.354,10.4472333333,33.8033333333,43.3857333333,48.8022,16.6734666667
779.71,12.2238,54.2718,51.8099,49.7826,36.4170666667,14.3459333333,19.0291333333,16.0611333333,10.4945666667,34.0960666667,43.1207333333,48.6962666667,16.6574666667
780.02,11.59,54.2688666667,52.1475666667,49.7376666667,36.0311333333,13.7681333333,18.8238,15.606,10.0708,34.1176666666,43.0946,48.429,16.3713333333
780.33,11.34,54.4508666667,52.8181333333,50.1450333333,36.0812,13.6574,18.7952666667,15.2103333333,9.79920000001,34.3396,43.5075333333,48.7374,16.1732666667
780.64,11.043,53.8731333333,52.4848,49.5964,35.7986666666,13.6446,18.4829333333,14.7385333333,9.30466666666,34.1941333333,43.1411333333,48.3102,16.0515333333
780.95,10.7454666667,53.6257333333,52.1784,49.403,35.9065333333,13.7280666667,18.192,14.6443333333,9.22506666667,33.9814666667,42.7729333333,47.7339333333,16.1402666667
781.26,11.4056,53.8654,52.7526666667,49.6242333333,36.6959333333,14.2264,18.6530666667,15.3052,9.98539999999,34.5388666667,43.3040666667,48.1210666667,16.9106666667
781.57,10.435,53.4478,52.4360333333,48.9808333333,36.162,13.1992,17.8822,14.5166,9.03316666667,33.7807333333,42.6249333334,47.6362,16.0030666667
781.88,10.2214,52.7516666667,51.6231,48.2650333333,35.5653333333,12.8164,17.5044,14.0592,8.782,32.9454666667,42.1775333333,47.1339333333,15.7295333333
782.19,10.1973333333,53.0148,51.7779333333,48.5002,35.6196666667,12.5694666667,17.6935333333,14.0970666667,8.81143333333,32.9388,42.5290666667,46.8891333333,15.8978
782.50,10.2706,53.5653333333,52.1267,48.5691666667,35.6070666667,12.266,17.8654666667,14.1066666667,8.91733333334,33.0394,42.9388666667,46.9245333333,15.6740666667
782.81,10.8301333333,54.2954,52.2315666667,48.9992333333,36.1262,12.7954,18.3243333333,14.8643333334,9.63273333333,33.4162,43.3048,47.2768,16.1778
783.12,11.1354,54.4792,52.3906666667,49.4715,36.474,13.0521333333,18.5573333333,15.2604666667,9.79430000001,33.5677333333,43.8386666667,47.651,16.4531333333
783.43,10.892,54.0586,51.6433,48.9698,36.1293333333,12.9733333333,18.1011333333,14.9034666667,9.63223333333,33.1142,43.5681333333,47.4282,16.4424666667
