wavelength,Back_TanPunf,Belly_TanPunf,Breast_TanPunf,Crissum_TanPunf,Crown_TanPunf,DorTail_TanPunf,Patch10_TanPunf,Patch11_TanPunf,Patch12_TanPunf,Rump_TanPunf,Throat_TanPunf,WingTip_TanPunf
243.05,8.48433333331,9.49875,7.75516666667,3.94866666666,1.9745,8.04751333335,6.49233333333,4.838,5.65616666667,8.57333333334,5.016,9.4275
243.42,8.91033333332,9.80658333335,7.70333333333,3.603,2.3075,8.36430000001,7.31266666667,5.57333333334,6.07016666667,8.94566666667,5.18266666667,9.638
243.80,7.6775,9.21633333334,6.76816666666,2.57083333333,1.32916666666,7.47401333333,6.41833333333,5.10666666666,5.38633333333,8.27216666667,4.87933333333,8.44716666667
244.17,7.63316666666,9.57141666665,7.51366666667,3.7055,1.62216666667,8.12636,7.343,5.65266666667,6.18166666667,8.35033333333,5.43016666667,8.79433333333
244.55,8.78950000001,10.6465833334,8.607,5.00833333333,2.52066666666,10.0225933334,8.88883333333,6.78266666667,6.81616666666,9.31999999999,6.69983333334,9.36966666667
244.92,9.27133333331,11.09275,9.09950000002,5.34716666667,3.4865,11.1946266667,9.69333333335,7.56716666666,7.64533333333,9.97516666669,7.81733333334,9.42766666667
245.30,10.1071666667,11.8230833334,10.4403333333,6.16833333333,4.5035,12.3058333333,10.3678333333,9.02116666666,8.84766666667,10.3245,9.31066666666,10.1648333333
245.67,10.6585,11.8885833333,11.3575,7.473,5.56466666666,12.7421466667,11.1423333333,10.2553333333,9.66366666667,10.7931666667,9.97300000002,10.9811666667
246.05,10.6115,11.9945,12.1955,8.22366666667,6.18916666667,12.95068,11.4278333333,10.77,9.9905,10.9283333333,10.2095,11.4038333333
246.42,9.99066666665,11.757,12.2315,7.71616666667,5.68133333333,12.6142733333,10.6195,10.368,9.568,10.0025,9.85366666665,10.7908333333
246.79,10.1096666667,11.7698333334,12.629,7.75866666667,5.91416666667,12.9348933333,10.6156666667,10.2255,9.7615,10.0251666667,9.80399999998,10.8055
247.17,10.2466666667,11.6843333334,12.8786666667,8.20716666666,6.05083333333,12.91766,10.6255,10.4508333333,9.84850000002,10.3533333333,10.1108333333,10.8973333333
247.54,9.84083333335,11.7185,12.9853333333,8.287,6.03033333333,12.8665733334,10.4698333333,10.0908333333,9.4245,10.2386666667,9.99800000002,10.516
247.92,10.2231666667,11.92675,13.5775,8.60333333333,6.656,13.24876,10.6655,10.0105,9.85999999998,10.3736666666,10.2496666667,10.7186666667
248.29,9.95133333331,11.79975,13.3613333334,8.31583333333,6.34983333333,12.7541,9.98600000002,9.69016666667,9.58599999998,10.2993333333,9.838,10.508
248.67,9.11149999998,11.2189166666,12.8103333334,7.45033333333,5.67516666666,11.77754,9.15533333333,9.0155,9.068,9.82850000002,8.92766666668,9.96850000002
249.04,8.36516666668,10.82475,12.384,7.0105,4.8645,10.8008,8.37416666667,8.17416666667,8.538,9.21066666666,8.1835,9.35650000002
249.42,7.96783333333,10.2448333333,11.9855,6.58266666667,4.21316666666,9.95826666668,7.6655,7.451,8.02633333333,8.78683333332,7.1875,8.68933333333
249.79,7.374,10.0803333333,11.9838333334,6.22666666667,3.65033333333,9.37362666669,7.22783333333,6.66466666667,7.447,8.43749999999,6.821,8.0935
250.17,7.07083333333,10.0898333333,12.3905,5.8585,3.58033333333,9.0642,7.17166666666,6.5545,7.54216666666,8.32783333334,6.55433333334,7.89016666666
250.54,7.23616666667,9.92308333334,12.4316666667,5.95483333333,3.68916666666,8.7032,7.29533333333,6.61916666667,7.30733333334,8.4815,5.9905,8.007
250.92,6.5935,9.682,11.649,5.396,3.06366666667,7.58284,6.34133333334,6.0135,6.4925,7.94266666667,5.44633333333,7.3625
251.29,6.46066666667,9.75125,11.5973333334,5.25683333333,3.0765,7.31400666666,6.086,5.7385,6.78166666667,7.69133333334,5.31016666666,7.11616666667
251.66,6.279,9.33,11.093,5.11266666666,2.98333333334,6.57154,5.51933333333,5.804,6.75333333333,7.30966666667,5.03116666667,7.18733333333
252.04,5.63016666667,8.85166666667,9.77583333334,4.10366666667,2.10066666667,5.80006,4.734,5.29416666667,6.09216666667,6.76466666666,4.5935,6.7365
252.41,5.166,8.00141666666,9.35066666666,3.3045,1.775,5.64791333333,4.5455,4.67533333333,5.238,6.01716666667,4.28583333333,6.40683333333
252.79,6.6175,8.80383333333,10.4111666667,4.619,3.09866666667,6.70120666666,5.51683333333,5.575,6.25533333333,7.08066666666,5.87916666667,7.39916666667
253.16,7.8805,9.06683333334,10.7133333333,4.96133333333,4.06966666667,7.7147,6.543,5.92483333334,6.97466666667,7.3485,6.52866666666,8.4985
253.54,8.71983333331,9.82266666667,11.4118333333,5.85633333333,4.89683333333,8.65640666667,7.27383333333,6.75833333334,7.35966666667,8.06133333333,7.13066666667,9.6075
253.91,9.08816666666,10.3195833333,11.1403333334,5.5555,5.35033333333,9.02886666666,6.87466666667,6.96283333334,7.3,8.16483333334,6.72816666667,9.89449999999
254.28,10.1238333333,11.363,11.5441666667,6.31583333334,5.9685,10.02958,7.87233333333,7.7215,7.49483333333,9.15699999999,7.75183333333,10.532
254.66,10.4266666667,11.8831666667,11.9388333334,6.781,6.43116666666,10.82576,8.37300000002,7.91166666667,8.11816666667,9.72616666665,8.771,10.7926666666
255.03,10.9546666667,12.3953333333,12.747,7.87283333333,7.43716666667,11.4740466667,9.5145,8.39216666667,8.911,10.2511666667,9.27966666667,11.1726666667
255.41,10.7243333333,12.2403333333,12.907,8.00433333334,7.43233333333,11.4787533333,9.92733333333,8.80133333334,8.593,10.2738333333,8.76633333333,11.244
255.78,11.2483333334,12.5893333333,12.9648333334,7.93983333333,7.06366666667,11.9354466666,10.3718333334,8.54783333333,9.10233333334,10.7475,8.65533333334,11.3376666667
256.15,11.7396666666,13.7229166667,14.2298333333,9.552,7.933,12.74188,11.4195,9.42716666667,9.6585,11.8996666666,8.80466666666,11.3481666667
256.53,12.542,15.5684166666,15.3925,11.083,9.32250000002,13.8578133334,12.5083333333,10.8651666667,10.9995,13.6823333333,9.90933333332,12.1226666666
256.90,12.5386666666,16.1700833334,15.9373333333,11.4678333333,10.1801666667,14.7486133334,12.9576666666,11.3593333333,11.5923333333,13.7493333334,9.85416666666,12.9733333334
257.28,12.3903333334,16.48975,16.1993333333,11.8238333333,10.2943333334,14.4467133333,12.7725,12.2911666667,12.036,14.0186666666,10.323,12.8576666667
257.65,11.8816666667,15.4235833334,15.3863333334,10.9246666667,9.88066666669,13.5256066666,12.3663333333,11.7823333333,11.5958333334,13.4973333333,10.4398333333,12.1426666666
258.02,11.576,14.6236666666,14.905,10.83,9.2195,13.1695933334,12.1378333333,11.187,11.2948333333,13.0568333333,10.322,11.9865
258.40,11.2831666667,13.96125,14.445,10.2693333333,8.38866666666,12.4644933333,11.6611666667,10.4073333333,10.9696666667,12.4265,10.0201666666,11.6981666666
258.77,10.7293333333,13.17375,13.5931666666,9.45483333333,7.6475,11.6293933333,10.705,9.76133333333,10.1,11.5038333334,9.38216666668,10.9146666667
259.15,10.3598333333,12.5341666667,13.3796666666,8.68383333334,7.10866666667,11.3655866666,10.2298333333,9.15333333333,9.86866666668,11.0315,8.857,10.4391666667
259.52,10.641,12.9984166666,13.5611666666,8.661,7.27716666667,11.55454,10.4685,9.13783333333,10.0513333334,11.2236666667,9.1775,10.7205
259.89,10.5448333334,12.9868333334,13.5685,8.7035,7.117,11.2670866667,10.321,8.946,9.89766666665,11.142,9.0455,10.657
260.27,10.565,12.854,13.625,8.597,7.21116666667,11.19356,10.349,8.873,9.887,11.189,9.047,10.895
260.64,10.2193333333,11.9534166666,13.2166666666,8.06216666667,6.54866666666,10.6957466667,9.75466666666,8.36616666667,9.35516666666,10.428,8.509,10.523
261.01,9.63233333331,11.0183333334,12.4761666667,7.3275,5.62733333333,9.84382000002,9.06983333333,7.70483333333,8.513,9.66850000002,7.8125,9.72233333331
261.39,9.51166666667,10.8414166666,12.3953333333,7.08833333334,5.41633333334,9.75338000001,8.83333333334,7.458,7.90016666667,9.38433333332,7.53083333333,9.6145
261.76,9.35366666666,10.7525,12.3246666666,6.99666666666,5.24116666667,9.90963333335,8.7395,7.5115,7.9145,9.47766666665,7.38133333334,9.614
262.13,9.43099999998,10.7788333334,12.5228333334,6.768,5.33916666667,9.97214666667,8.78783333333,7.606,7.89816666667,9.55433333335,7.476,9.46983333333
262.51,9.14033333332,10.43275,12.4321666667,6.391,5.3055,9.71963999998,8.46916666667,7.31933333333,7.45483333333,9.19033333334,7.23366666667,8.89033333334
262.88,9.04016666665,10.54425,12.763,6.1655,5.30166666667,9.73995333335,8.8045,7.2965,7.39866666667,9.20500000001,7.226,9.08733333333
263.25,8.71483333334,10.5574166666,12.383,6.0785,5.0815,9.33756000001,8.72333333333,7.336,6.72066666667,8.83633333334,7.31866666666,9.2265
263.63,8.02216666666,9.3865,11.6406666667,5.36083333333,4.49933333333,8.50265333333,7.85,6.76816666666,5.67666666667,7.9745,6.52866666666,8.38616666667
264.00,7.7265,8.92975,11.4915,4.97833333333,4.49066666666,8.37213333333,7.42583333333,6.47166666666,5.3205,7.716,6.679,8.069
264.37,7.74366666667,8.5575,11.031,4.61983333333,4.194,8.30186,6.89183333334,6.16,5.16616666667,7.383,6.73866666666,7.787
264.75,7.87916666667,9.187,11.3043333333,4.78216666666,4.96816666667,8.45470666667,7.321,6.24866666666,5.74516666666,7.978,7.17883333333,8.1855
265.12,8.47433333334,10.1183333333,11.7623333333,5.317,5.577,9.03435333335,7.84516666666,7.0315,6.554,8.61533333334,7.56316666667,9.20133333333
265.49,7.57283333331,9.25866666665,10.7213333333,4.58433333333,4.94583333333,8.63207333333,7.371,6.424,6.46683333333,8.32783333333,6.99833333334,8.5725
265.87,7.45666666667,9.31033333335,10.4985,4.31966666667,4.53083333333,8.27684,7.04466666667,6.25266666667,6.126,7.79466666666,7.13966666667,8.32266666667
266.24,6.83866666667,8.84508333333,9.56166666668,3.9415,4.08483333334,7.57976,6.562,5.87633333333,6.163,7.18666666667,6.65466666667,7.98533333333
266.61,6.85083333334,9.02625,9.24433333331,4.283,4.24433333333,7.74968666666,6.56016666667,5.94,6.68583333333,7.69383333334,6.36633333333,8.246
266.98,7.37766666667,9.44208333335,9.59533333335,4.98333333334,4.937,8.29814,7.1735,6.39383333333,7.25683333333,8.27766666667,6.85766666667,9.09433333333
267.36,7.79383333333,9.76008333335,9.97866666666,5.43083333334,5.3145,8.73269333333,7.48166666666,6.93783333333,7.79383333333,8.87283333333,7.20533333334,9.3185
267.73,7.85783333333,10.33025,10.4426666667,5.818,5.41133333333,9.28626000001,7.75416666667,7.201,8.12583333334,9.19766666667,7.66783333334,9.457
268.10,8.01683333333,10.56975,10.7426666666,6.0845,5.64566666666,9.85543333335,8.24466666667,7.578,8.43033333333,9.25733333331,7.7215,9.81433333335
268.48,7.62966666667,10.52275,10.79,6.0165,5.56366666667,9.82291333333,8.255,7.36616666667,8.23866666667,9.20150000001,7.48983333333,9.54716666666
268.85,7.70933333333,10.4326666667,10.7733333333,6.2175,5.3825,10.0636266667,8.47916666666,7.44966666667,8.33333333334,9.16016666665,7.48233333333,9.32233333333
269.22,7.29316666667,10.00025,10.4176666667,5.94366666666,4.98783333333,9.71466666666,8.20066666667,6.739,8.0885,8.747,7.4135,8.52216666667
269.59,7.68983333333,10.25975,10.761,6.33966666666,5.0765,9.61992666669,8.511,7.01883333333,8.42416666667,8.84266666667,7.72933333333,8.77166666667
269.97,7.35766666667,9.97125,10.5868333334,5.9945,4.78616666667,9.26790666667,8.18616666667,6.32733333333,7.93833333334,8.51916666667,7.249,8.682
270.34,7.53766666667,10.3775833333,11.4131666666,6.289,4.91083333334,9.57087333331,8.72533333333,6.51733333333,7.76616666667,8.878,7.62916666667,9.06816666667
270.71,7.80566666667,10.441,11.7158333333,6.27416666667,4.95083333333,9.60092,8.74216666666,6.66833333333,7.85016666667,8.72733333333,7.82066666666,9.03233333333
271.09,7.38316666666,9.93983333335,11.2343333333,5.82383333333,4.31516666667,9.12962666667,8.02883333334,6.2735,7.44116666666,8.4785,7.32516666666,8.21
271.46,7.4075,9.85875,11.3876666666,5.804,4.172,9.11047333334,7.93966666666,6.08783333333,7.50683333333,8.50716666667,7.223,8.24483333334
271.83,7.57633333334,9.51858333335,11.2263333333,5.75133333334,4.03016666667,8.79776,7.89433333333,6.1175,7.41733333333,8.27466666667,7.16833333334,8.2055
272.20,7.74683333333,9.17416666665,10.9771666667,5.57583333333,3.9405,8.57792666667,7.7335,6.2925,7.23083333333,8.25616666667,7.12366666666,7.98166666666
272.58,7.66383333333,9.00283333335,10.7768333333,5.395,3.70666666666,8.27258666666,7.565,6.31833333333,7.02416666666,8.11233333333,7.044,8.08583333333
272.95,7.57916666667,9.012,10.4773333333,5.173,3.38333333333,7.80633333334,7.15316666666,6.2615,6.6745,8.03816666667,7.05483333333,7.927
273.32,7.745,9.43808333335,10.673,5.22883333334,3.5165,7.7403,7.23516666667,6.6405,6.7975,8.42483333334,7.013,8.183
273.69,7.62633333334,9.38408333335,10.7123333333,5.20766666667,3.64783333333,7.57822666666,7.13716666667,6.549,6.55583333334,8.472,6.93933333334,8.05566666667
274.06,8.10883333333,9.8065,11.2763333333,6.1135,4.27233333333,7.99511333334,7.64683333333,7.272,7.13133333334,9.06666666667,7.17816666666,8.3435
274.44,8.59516666668,10.07225,11.433,6.68983333334,4.46466666666,8.25679333334,7.82616666666,7.67666666666,7.724,9.3645,7.40433333333,8.85383333334
274.81,8.51166666667,9.71108333335,11.1623333333,6.6235,4.11233333334,7.90249333333,7.54633333333,7.6165,7.29466666666,9.23200000001,7.162,9.00116666667
275.18,8.43283333334,9.74041666665,11.403,6.76666666666,4.20933333333,8.02494666667,7.57833333333,7.5855,7.22233333333,9.18800000002,7.17216666666,9.32333333333
275.55,8.45433333334,9.77325,11.3771666666,6.806,4.35166666666,7.91271333333,7.8095,7.63366666667,6.98883333334,9.05499999999,7.16466666667,9.348
275.93,8.52483333335,10.07825,11.4963333333,7.0915,4.6525,8.14746,8.052,7.75166666666,7.09133333333,9.28250000002,7.1665,9.50783333333
276.30,7.885,10.2233333333,11.2555,7.05783333334,4.59183333333,7.63499333333,7.8,7.39783333333,6.95733333333,8.86683333332,7.07316666667,9.377
276.67,8.04116666667,10.3200833333,11.327,7.15633333334,4.89733333333,7.66830666667,7.92266666667,7.51966666667,7.29883333333,8.91783333335,7.11683333333,9.19416666666
277.04,8.556,10.6471666667,11.7366666666,7.45066666667,5.56633333333,8.33036666667,8.4685,8.01533333333,7.729,9.31916666668,7.33933333333,9.64516666665
277.41,8.59733333333,10.4806666667,11.7163333334,7.69333333333,5.64616666666,8.84712,8.55733333333,7.8855,7.73333333334,9.19700000002,7.7255,9.79700000002
277.79,8.99516666668,10.6378333334,11.9378333333,7.863,5.646,9.19503333334,8.66833333333,7.84683333334,7.839,9.14683333333,8.00633333334,9.81666666665
278.16,8.61166666667,10.4209166667,11.5298333334,6.894,5.13683333333,8.63858666666,8.26183333333,7.25966666666,7.53016666667,8.42883333333,7.864,9.39083333333
278.53,8.45483333331,10.7803333334,11.3881666667,6.68216666667,5.42733333333,8.80007333333,8.055,7.16066666666,7.67816666666,8.2745,8.047,8.98816666667
278.90,8.73066666668,11.3721666666,11.5071666667,6.87966666666,5.8075,9.33648,8.26,7.2805,8.19066666667,8.41416666667,8.62266666667,9.15466666668
279.27,9.58599999998,12.0415833334,11.8773333334,7.36333333333,6.393,9.99496,9.02083333334,8.03516666667,8.7455,8.9825,9.18116666666,9.59366666668
279.64,9.56316666666,11.85125,11.627,7.1485,6.20616666667,10.0058,8.74833333334,7.88083333334,8.69583333333,9.06250000001,9.1075,9.51833333334
280.02,9.32966666667,11.5570833334,11.3511666667,6.918,5.78566666666,9.84784,8.61633333333,7.58733333333,8.44,9.03550000002,8.98383333333,9.38083333333
280.39,9.18533333334,11.4370833333,11.3615,6.68666666666,5.52683333333,9.98450666665,8.6555,7.517,8.44783333334,9.12083333335,8.72733333334,9.4215
280.76,9.09700000002,11.4201666667,11.5415,6.743,5.34016666667,10.1449933333,8.65966666667,7.639,8.111,8.91683333335,8.646,9.59033333333
281.13,8.738,11.0430833334,11.4986666666,6.55516666667,5.03866666666,9.82352,8.35733333333,7.23516666667,7.94916666667,8.6225,8.21466666666,9.561
281.50,8.74616666665,11.0045833334,11.624,6.4415,5.03616666667,9.72273333334,8.3,7.2275,7.60716666666,8.633,7.96016666666,9.32583333334
281.87,8.225,10.6845833333,11.1046666667,6.07366666666,4.72266666666,9.44197333333,7.83816666666,6.8805,7.16916666667,8.27766666667,7.45766666667,9.22866666666
282.25,7.89366666667,10.1809166666,10.8181666667,5.82283333333,4.466,9.17504666667,7.49866666667,6.613,6.81066666666,7.9575,6.91916666667,9.085
282.62,7.545,9.65591666665,10.4913333333,5.522,4.02683333334,8.68483333333,7.08633333334,6.26333333333,6.23183333334,7.5825,6.364,8.77
282.99,7.141,9.51316666667,10.1353333334,5.29266666667,3.57366666666,8.27503333333,6.90683333334,6.08733333333,5.65616666666,7.517,5.98916666666,8.441
283.36,6.88433333334,9.32083333333,9.96150000002,5.22633333333,3.31666666667,7.73493333334,6.56133333333,5.723,5.693,7.17783333334,5.86083333333,8.02233333334
283.73,6.88633333333,9.44908333334,9.99533333334,5.35783333333,3.38216666667,7.54032,6.65966666667,5.71283333334,5.74166666667,7.1825,5.96816666667,8.002
284.10,7.10616666666,9.62508333334,10.3565,5.44166666667,3.61466666667,7.59749333333,6.64666666667,6.002,5.901,7.33566666667,6.07466666667,8.15383333333
284.47,7.56683333333,9.83116666665,10.6761666667,5.97983333333,3.889,7.85307333334,6.7815,6.23983333333,5.95266666667,7.65333333333,6.40216666666,8.21133333334
284.85,7.47816666667,9.75833333335,10.3915,5.80016666667,3.78416666667,7.56996,6.48083333333,6.01116666666,5.911,7.37816666666,6.18533333334,8.0535
285.22,7.19,9.35775,10.0083333333,5.37333333333,3.40683333334,7.05339333333,6.19383333334,5.70866666667,5.46583333333,6.90616666666,6.132,7.71683333333
285.59,7.33066666666,9.48466666666,10.2226666666,5.66316666667,3.673,7.17317333333,6.44916666667,5.87466666667,5.75383333333,6.96783333333,6.39366666667,8.06133333333
285.96,7.63383333333,9.75183333334,10.6845,5.90766666667,3.93833333334,7.38425333333,6.69133333333,6.21033333333,6.04166666667,7.1925,6.5625,8.26883333333
286.33,7.93566666666,10.08275,10.9348333333,6.28016666667,4.195,7.60811333333,6.96233333333,6.37416666667,6.23566666667,7.42183333333,6.78433333333,8.42
286.70,8.044,10.02425,10.887,6.2495,4.20733333333,7.54554666667,7.08016666667,6.34816666666,6.06166666667,7.332,6.80816666667,8.415
287.07,8.12366666667,9.8765,11.0321666666,6.21716666667,4.2225,7.47486,7.16566666667,6.27166666667,6.27666666667,7.20966666667,6.74066666666,8.2865
287.44,8.03733333334,9.77575,11.1558333333,6.1275,4.2775,7.58214,7.21183333334,6.34616666667,6.1025,7.25633333334,6.794,8.1915
287.82,7.92066666666,9.59408333335,11.1261666667,6.069,4.05583333333,7.66776666666,6.98433333333,6.29533333333,5.787,7.01,6.7785,8.016
288.19,7.62866666667,9.4605,10.7938333333,5.73516666667,3.69483333334,7.49610666666,6.71233333333,5.72016666666,5.45516666666,6.63116666666,6.41216666667,7.63866666667
288.56,7.439,9.45675,10.77,5.4955,3.722,7.52564,6.68316666667,5.6755,5.285,6.45683333333,6.39533333333,7.70633333333
288.93,7.557,9.62225,11.1905,5.84383333334,3.88183333333,7.66172,6.97216666667,5.77133333333,5.39866666667,6.77566666666,6.88916666666,7.88316666666
