wavelength,Back_PhrCarm,Belly_PhrCarm,Breast_PhrCarm,Crissum_PhrCarm,Crown_PhrCarm,DorTail_PhrCarm,Rump_PhrCarm,Throat_PhrCarm,WingTip_PhrCarm
453.52,9.11616666669,5.0905,5.418,6.95266666666,7.689,6.89766666666,11.2986666666,6.334,9.03350000001
453.87,9.10349999999,5.09,5.39716666667,6.93516666666,7.69416666666,6.89833333333,11.2855,6.30583333334,9.02966666667
454.23,9.10283333332,5.099,5.42433333333,6.9685,7.712,6.94233333334,11.3056666666,6.32766666666,9.04000000001
454.58,9.08383333334,5.09416666667,5.39766666667,6.91383333334,7.67733333333,6.93516666667,11.2595,6.30466666666,9.02066666666
454.93,9.09216666668,5.08,5.4195,6.88816666667,7.66833333333,6.90883333334,11.2518333333,6.2915,9.00766666669
455.29,9.11616666665,5.09466666667,5.444,6.88883333334,7.70483333333,6.9235,11.2665,6.30766666667,9.0165
455.64,9.15433333335,5.13016666667,5.44383333334,6.91016666666,7.74416666667,6.95366666667,11.3075,6.341,9.05583333332
456.00,9.18666666668,5.13383333333,5.4365,6.95333333334,7.75033333333,7.01366666666,11.3295,6.34633333333,9.06683333331
456.35,9.18833333334,5.13966666667,5.4665,6.97366666667,7.78166666667,7.00383333333,11.3418333333,6.35483333333,9.09449999999
456.70,9.20683333335,5.13416666666,5.46283333334,6.96733333334,7.78616666667,6.99733333333,11.3281666667,6.35033333333,9.10116666665
457.06,9.22283333334,5.14066666667,5.47133333334,6.94233333333,7.761,7.02883333334,11.3571666667,6.3555,9.11333333333
457.41,9.21633333331,5.17733333333,5.49083333333,6.99433333333,7.76633333333,7.09933333334,11.3861666666,6.397,9.14583333335
457.76,9.24433333335,5.19933333333,5.528,7.035,7.77183333333,7.11433333333,11.401,6.44333333333,9.16866666667
458.12,9.25333333334,5.25083333333,5.5345,7.02716666666,7.76783333334,7.1195,11.4248333333,6.44733333333,9.19083333335
458.47,9.25550000002,5.262,5.54933333333,7.0605,7.78033333333,7.117,11.4383333334,6.44183333333,9.21583333332
458.82,9.31266666667,5.31183333334,5.61416666666,7.11916666667,7.8365,7.19633333333,11.4756666666,6.51166666667,9.28333333333
459.18,9.31100000001,5.29233333333,5.60733333333,7.09916666666,7.81433333333,7.20216666667,11.5005,6.52066666666,9.28250000002
459.53,9.27283333331,5.26583333333,5.60083333334,7.0755,7.79183333333,7.1765,11.4726666666,6.50016666667,9.28116666666
459.88,9.28883333332,5.28883333333,5.63483333333,7.0945,7.8165,7.19433333334,11.4971666666,6.543,9.30366666665
460.24,9.30416666667,5.27416666666,5.62483333333,7.0935,7.80916666666,7.216,11.487,6.52583333333,9.29149999998
460.59,9.30916666665,5.28633333333,5.63066666667,7.09966666666,7.81116666667,7.2235,11.4875,6.52683333334,9.29533333333
460.94,9.30800000001,5.27633333333,5.6265,7.096,7.84083333333,7.20566666666,11.4748333333,6.52966666666,9.30283333335
461.29,9.331,5.26633333333,5.62316666666,7.092,7.83566666667,7.178,11.4741666666,6.51283333334,9.31783333332
461.65,9.33216666669,5.2475,5.6125,7.07583333333,7.8425,7.18916666666,11.4851666666,6.51183333333,9.31266666669
462.00,9.31983333335,5.1955,5.618,7.073,7.828,7.17416666667,11.4675,6.50416666667,9.30883333334
462.35,9.34333333332,5.20383333333,5.64283333334,7.06216666667,7.8255,7.19516666667,11.4753333333,6.513,9.30216666665
462.71,9.29616666669,5.16683333333,5.55966666667,7.02066666667,7.77466666667,7.174,11.4348333333,6.46783333334,9.26516666666
463.06,9.28733333333,5.17283333333,5.557,7.05116666667,7.798,7.17133333334,11.4045,6.47333333333,9.29083333335
463.41,9.29966666665,5.17066666667,5.547,7.03416666666,7.779,7.18,11.4048333333,6.46333333333,9.26633333331
463.76,9.2835,5.16966666667,5.51083333333,7.01333333333,7.763,7.16483333334,11.392,6.42983333333,9.23683333333
464.12,9.27233333332,5.17816666666,5.50816666666,6.9895,7.748,7.15033333334,11.4025,6.40883333334,9.23783333331
464.47,9.32066666665,5.2095,5.55916666666,7.036,7.78416666667,7.1875,11.4473333334,6.46833333333,9.28666666665
464.82,9.34683333333,5.24033333334,5.5725,7.08366666667,7.7815,7.22333333334,11.4873333334,6.494,9.31700000001
465.17,9.33283333332,5.231,5.57733333333,7.0355,7.80483333333,7.22866666667,11.4691666667,6.51633333333,9.29983333332
465.53,9.33183333334,5.2565,5.595,7.05,7.8105,7.23983333333,11.4395,6.49316666667,9.31983333333
465.88,9.36216666667,5.30766666666,5.58933333334,7.06233333334,7.839,7.25233333333,11.477,6.50933333334,9.32683333331
466.23,9.35033333334,5.28583333334,5.54933333333,7.08533333333,7.8425,7.24316666667,11.494,6.52733333334,9.33083333335
466.58,9.34399999998,5.2775,5.54566666667,7.09233333334,7.85283333333,7.21616666666,11.5051666667,6.51066666667,9.32883333335
466.94,9.34533333335,5.243,5.52533333334,7.06633333334,7.82166666667,7.19716666666,11.536,6.47866666667,9.30916666665
467.29,9.429,5.2865,5.57933333333,7.13116666667,7.8485,7.23266666666,11.5885,6.53383333333,9.36750000002
467.64,9.44716666665,5.25883333333,5.59366666667,7.13716666667,7.8575,7.25733333333,11.5871666666,6.53166666667,9.40899999998
467.99,9.44216666665,5.25733333333,5.587,7.14016666666,7.87766666667,7.23983333333,11.5886666666,6.53266666666,9.41549999999
468.35,9.43966666665,5.24416666667,5.57566666667,7.15316666666,7.869,7.23966666667,11.6096666666,6.53016666667,9.41750000001
468.70,9.43199999998,5.23666666667,5.59666666667,7.14916666666,7.881,7.26116666666,11.6065,6.51716666667,9.44016666665
469.05,9.42183333333,5.2075,5.59366666666,7.13783333333,7.85433333333,7.30216666667,11.6123333333,6.47966666667,9.45733333332
469.40,9.43783333331,5.19333333333,5.57516666666,7.16166666666,7.85816666666,7.28133333334,11.6751666667,6.47433333333,9.47666666669
469.75,9.45866666668,5.18066666666,5.588,7.1775,7.87483333333,7.2735,11.6828333334,6.48033333334,9.49700000001
470.11,9.48433333335,5.21916666667,5.62833333334,7.20233333333,7.89633333333,7.32083333333,11.7133333334,6.46616666666,9.56299999998
470.46,9.50566666665,5.23483333334,5.63916666666,7.22933333333,7.88533333333,7.3365,11.7218333333,6.48766666667,9.57666666666
470.81,9.54866666668,5.2905,5.67516666666,7.28583333333,7.92016666666,7.373,11.7356666667,6.515,9.61216666665
471.16,9.50699999999,5.246,5.63583333334,7.2455,7.93116666667,7.3365,11.7295,6.48616666666,9.59566666669
471.51,9.5025,5.27133333333,5.6385,7.2595,7.93166666666,7.31783333334,11.7286666666,6.484,9.57816666665
471.87,9.53133333332,5.29866666667,5.6445,7.26433333334,7.93016666667,7.34283333333,11.7571666667,6.51916666667,9.58466666668
472.22,9.51899999998,5.289,5.62233333333,7.213,7.916,7.33883333333,11.7371666667,6.48683333333,9.59133333331
472.57,9.43133333331,5.2225,5.53816666667,7.1095,7.847,7.22816666667,11.6593333333,6.44016666667,9.52383333334
472.92,9.4545,5.26216666667,5.5525,7.142,7.85716666666,7.20983333334,11.6853333334,6.47916666666,9.53166666667
473.27,9.36449999999,5.20883333333,5.477,7.05816666667,7.78416666666,7.15083333334,11.6138333333,6.43116666666,9.46099999998
473.62,9.36633333333,5.223,5.48933333334,7.0315,7.78466666667,7.14816666667,11.596,6.431,9.47550000001
473.98,9.35200000001,5.252,5.50033333333,7.02583333334,7.77333333333,7.1485,11.6116666667,6.44916666667,9.47299999998
474.33,9.32716666665,5.24383333333,5.50983333334,7.00333333334,7.784,7.15583333333,11.6158333334,6.4635,9.46799999999
474.68,9.32016666666,5.231,5.50366666666,6.98866666667,7.78816666667,7.14966666667,11.6066666667,6.45316666667,9.46883333333
475.03,9.3605,5.2615,5.54666666667,7.01116666666,7.7835,7.1655,11.6138333333,6.48666666667,9.50016666667
475.38,9.331,5.221,5.52066666666,6.98783333334,7.755,7.10133333333,11.6085,6.49083333333,9.49733333333
475.73,9.329,5.246,5.57766666666,7.02116666667,7.75583333333,7.11366666666,11.611,6.5125,9.53083333335
476.08,9.31249999999,5.234,5.57816666667,7.01383333334,7.735,7.095,11.6131666666,6.52816666666,9.53350000001
476.44,9.40400000001,5.29866666666,5.62416666667,7.09183333333,7.77366666667,7.15266666666,11.6976666667,6.58733333333,9.58716666665
476.79,9.42666666668,5.29616666667,5.62916666667,7.10616666667,7.7645,7.16,11.721,6.59183333333,9.61599999999
477.14,9.51066666666,5.3785,5.733,7.16883333333,7.83916666667,7.24883333333,11.8045,6.67083333334,9.71383333335
477.49,9.50016666665,5.36233333333,5.71833333333,7.1975,7.8275,7.27183333334,11.8366666667,6.67116666667,9.74633333333
477.84,9.49833333331,5.34583333333,5.68216666667,7.19,7.83166666667,7.26333333333,11.8211666667,6.6625,9.72299999998
478.19,9.53716666668,5.37133333333,5.69066666667,7.2105,7.84266666667,7.2685,11.8448333333,6.678,9.74849999999
478.54,9.50350000002,5.35566666667,5.6555,7.17266666667,7.80766666666,7.268,11.83,6.65233333333,9.71966666669
478.89,9.49066666668,5.35633333333,5.633,7.163,7.806,7.29583333334,11.8256666667,6.648,9.71533333335
479.24,9.54566666666,5.40566666666,5.681,7.22466666666,7.846,7.40416666666,11.8686666667,6.67533333333,9.76199999999
479.60,9.56166666666,5.3805,5.63333333333,7.23883333334,7.84733333333,7.42266666667,11.8598333333,6.6725,9.76666666666
479.95,9.56366666665,5.407,5.64516666667,7.258,7.8715,7.423,11.8623333334,6.6745,9.77066666668
480.30,9.53733333333,5.38383333333,5.64633333333,7.25466666667,7.88366666667,7.41533333333,11.8406666667,6.641,9.7645
480.65,9.53316666668,5.3995,5.64266666667,7.2705,7.90133333333,7.44566666666,11.8146666666,6.6455,9.74933333334
481.00,9.51066666669,5.374,5.62783333333,7.26566666667,7.90033333334,7.43483333333,11.7905,6.63416666667,9.75083333333
481.35,9.49433333333,5.36883333334,5.622,7.22566666667,7.87583333333,7.40816666667,11.7468333333,6.65033333334,9.73083333331
481.70,9.45383333335,5.35066666667,5.626,7.215,7.85116666666,7.40783333334,11.7475,6.6545,9.73200000002
482.05,9.43033333333,5.33966666666,5.6135,7.206,7.83633333333,7.41566666667,11.7585,6.64033333334,9.74316666668
482.40,9.44616666667,5.33516666666,5.624,7.20666666667,7.83483333334,7.40083333334,11.7766666667,6.6395,9.75933333335
482.75,9.42066666665,5.31716666667,5.60266666666,7.19133333334,7.828,7.38383333333,11.7753333333,6.612,9.75983333331
483.10,9.41466666665,5.30383333333,5.59333333333,7.1785,7.82133333333,7.373,11.7688333333,6.62033333334,9.74550000001
483.45,9.41649999998,5.32083333333,5.61666666667,7.18483333333,7.83383333333,7.37416666666,11.7803333334,6.6255,9.7495
483.80,9.40800000002,5.309,5.60733333333,7.1695,7.81366666667,7.38083333333,11.765,6.6145,9.73333333334
484.15,9.40283333333,5.30633333334,5.602,7.16816666666,7.8005,7.38133333334,11.757,6.62416666666,9.73266666667
484.50,9.39633333335,5.29633333334,5.602,7.15766666667,7.791,7.36966666666,11.7613333334,6.615,9.73199999998
484.85,9.392,5.28633333333,5.591,7.1495,7.77866666667,7.34916666666,11.7563333333,6.60516666666,9.72466666665
485.20,9.39366666667,5.27966666667,5.59966666666,7.15966666667,7.7845,7.34883333333,11.7608333333,6.60283333333,9.72483333332
485.55,9.40716666665,5.27016666667,5.59533333333,7.1665,7.786,7.347,11.7503333333,6.59883333333,9.73349999998
485.90,9.40266666669,5.264,5.58983333333,7.15833333333,7.78116666667,7.327,11.7361666666,6.58966666666,9.72716666665
486.25,9.39016666669,5.26683333333,5.59533333334,7.15866666667,7.78783333333,7.348,11.7301666667,6.5905,9.73383333333
486.60,9.38650000002,5.27316666667,5.60516666667,7.157,7.7715,7.33183333334,11.7271666667,6.60133333333,9.73149999999
486.95,9.35899999998,5.2435,5.57916666666,7.13283333334,7.73616666667,7.307,11.6963333334,6.5595,9.71516666667
487.30,9.33250000001,5.20416666667,5.549,7.11,7.7095,7.30033333334,11.6786666666,6.5335,9.70583333335
487.65,9.32783333335,5.20016666666,5.552,7.12266666667,7.71233333333,7.2995,11.6971666667,6.532,9.72766666665
488.00,9.33016666665,5.21,5.56216666667,7.13416666667,7.71183333333,7.31866666667,11.714,6.54566666667,9.74383333335
488.35,9.31366666665,5.2075,5.55316666666,7.13416666666,7.70566666667,7.322,11.7098333333,6.537,9.75
488.70,9.32049999998,5.21783333333,5.57,7.14716666667,7.7175,7.3455,11.7166666666,6.556,9.76633333331
489.05,9.32249999999,5.20716666667,5.55516666667,7.14583333334,7.71183333333,7.36233333334,11.738,6.55183333333,9.77700000002
489.40,9.31650000002,5.223,5.56416666667,7.14983333333,7.713,7.36216666666,11.7508333334,6.555,9.79333333335
489.75,9.34133333331,5.24516666666,5.59833333333,7.1795,7.74433333333,7.38366666667,11.7781666666,6.58683333333,9.82633333334
490.10,9.34383333335,5.252,5.59466666666,7.19816666667,7.7375,7.37933333333,11.7861666667,6.598,9.83716666665
490.45,9.34733333334,5.24916666667,5.59366666666,7.207,7.7465,7.40233333334,11.7825,6.59816666666,9.84566666667
490.80,9.38166666668,5.28133333333,5.62816666666,7.22766666667,7.78766666667,7.41866666666,11.825,6.63433333333,9.89766666668
491.15,9.39766666669,5.29966666667,5.6315,7.2275,7.79633333333,7.41666666666,11.837,6.655,9.91450000001
491.50,9.416,5.313,5.63733333333,7.233,7.8135,7.42316666667,11.8491666666,6.67066666667,9.93483333335
491.85,9.43966666668,5.33516666667,5.64833333333,7.24816666666,7.834,7.43316666666,11.8755,6.66866666667,9.96683333333
492.20,9.45799999999,5.34083333334,5.6505,7.257,7.85866666667,7.44366666667,11.887,6.68133333334,9.98716666668
492.55,9.45966666665,5.35333333333,5.64966666667,7.26383333334,7.85866666667,7.45316666667,11.909,6.68,10.0001666666
492.90,9.48433333331,5.39316666666,5.668,7.27583333334,7.8885,7.46933333333,11.9196666667,6.698,10.03
493.25,9.49683333335,5.38066666667,5.67266666667,7.277,7.89666666667,7.47683333333,11.9371666667,6.69966666666,10.0375
493.60,9.48699999998,5.35383333333,5.65383333334,7.2645,7.8785,7.48133333333,11.9211666667,6.678,10.0251666667
493.95,9.48383333333,5.3365,5.64383333333,7.24733333333,7.877,7.47,11.9208333334,6.66783333333,10.0195
494.30,9.52233333335,5.35366666666,5.67,7.2625,7.9055,7.498,11.9618333334,6.6855,10.0593333334
494.65,9.48883333334,5.35,5.64066666667,7.26733333333,7.88783333333,7.509,11.9623333333,6.67666666666,10.0508333333
495.00,9.51300000001,5.37516666667,5.6685,7.30533333333,7.92516666666,7.53633333334,12.022,6.7055,10.0956666667
495.34,9.52833333333,5.37666666667,5.67666666666,7.31783333334,7.92516666666,7.52316666667,12.0181666667,6.71983333333,10.1041666667
495.69,9.51816666666,5.35633333333,5.66533333333,7.29466666666,7.93416666666,7.50033333333,11.9938333333,6.72633333333,10.0953333333
496.04,9.56400000001,5.37833333334,5.69416666666,7.318,7.95233333333,7.51433333333,12.0431666667,6.75583333333,10.1158333333
496.39,9.56400000001,5.36066666667,5.67116666667,7.314,7.9475,7.48583333334,12.0181666666,6.74483333334,10.1126666667
496.74,9.55249999999,5.35533333334,5.67483333334,7.32783333334,7.94516666667,7.50366666666,12.0298333334,6.717,10.1126666667
497.09,9.565,5.36333333333,5.6725,7.31816666667,7.942,7.49966666667,12.0331666667,6.73333333333,10.1148333333
497.44,9.60416666666,5.4115,5.69883333334,7.352,7.98116666667,7.53533333334,12.0758333334,6.748,10.1728333333
497.79,9.62900000002,5.45433333333,5.72933333334,7.382,8.0105,7.55416666667,12.1013333333,6.782,10.2251666667
498.14,9.63750000001,5.43833333333,5.72566666667,7.4155,8.02783333333,7.5475,12.1005,6.79733333334,10.244
498.48,9.71633333335,5.48466666666,5.80333333334,7.46783333334,8.09316666667,7.591,12.1551666667,6.85016666667,10.3133333334
498.83,9.71616666668,5.4795,5.82116666667,7.489,8.086,7.60416666666,12.1275,6.84966666666,10.3263333334
499.18,9.72383333335,5.48083333333,5.8175,7.47983333333,8.10033333333,7.647,12.1483333333,6.84883333333,10.3425
499.53,9.71350000001,5.46016666666,5.80016666666,7.47116666667,8.0745,7.634,12.1656666667,6.835,10.3401666667
499.88,9.71966666669,5.47866666667,5.8135,7.47383333333,8.08683333334,7.64866666667,12.185,6.8335,10.3738333333
500.23,9.75066666668,5.5045,5.845,7.49566666667,8.108,7.67816666666,12.2335,6.8525,10.406
500.58,9.79133333331,5.545,5.866,7.5365,8.1295,7.69433333333,12.2696666667,6.8985,10.4675
500.92,9.8025,5.58766666667,5.90566666667,7.567,8.161,7.73283333333,12.3135,6.9225,10.513
501.27,9.82599999999,5.59966666666,5.92783333334,7.5775,8.16133333334,7.756,12.362,6.97283333334,10.5243333333
501.62,9.88533333331,5.62266666667,5.94666666667,7.62333333333,8.21783333334,7.82533333334,12.3978333334,7.00433333333,10.5715
501.97,9.90849999999,5.67166666667,5.9555,7.62816666666,8.214,7.86566666666,12.4443333333,7.014,10.5955
502.32,9.90799999999,5.651,5.94266666666,7.644,8.223,7.87416666667,12.4473333333,7.0045,10.5856666667
502.67,9.929,5.68066666667,5.92483333334,7.632,8.21933333334,7.88316666666,12.4501666667,6.9965,10.588
503.01,9.94400000001,5.69983333333,5.9375,7.67566666667,8.22583333333,7.91683333334,12.4681666666,7.00766666667,10.6035
503.36,9.98066666666,5.69866666666,5.965,7.713,8.25366666666,7.9325,12.4628333333,7.01983333333,10.5985
503.71,9.97899999998,5.70283333334,5.94883333333,7.75216666666,8.241,7.93483333333,12.4443333334,7.02166666667,10.6235
504.06,10.01,5.73466666667,5.96083333333,7.76883333333,8.241,8.00066666666,12.442,7.038,10.6475
504.41,9.99816666668,5.708,5.94883333333,7.74183333334,8.21316666666,7.97766666666,12.4253333334,7.04933333333,10.6308333333
504.75,10.0365,5.71016666666,5.9715,7.7455,8.2245,7.999,12.425,7.05216666667,10.627
505.10,9.98766666665,5.67333333333,5.93016666667,7.718,8.20083333333,7.961,12.4036666667,7.01183333333,10.6365
505.45,9.96883333332,5.65233333333,5.91966666667,7.69733333334,8.16833333333,7.93516666666,12.4101666666,7.00583333333,10.6161666667
505.80,9.95583333331,5.65766666666,5.9285,7.71916666667,8.18016666667,7.9355,12.4046666667,7.02116666666,10.6068333334
506.15,9.92416666667,5.71666666667,5.92383333334,7.69933333333,8.16216666667,7.9465,12.4126666667,7.0045,10.6
506.49,9.88016666668,5.644,5.88883333334,7.67466666666,8.12283333334,7.867,12.403,6.994,10.5743333333
506.84,9.89583333335,5.64416666667,5.8845,7.6635,8.14066666667,7.84983333333,12.4068333334,7.00666666666,10.5851666667
507.19,9.90183333335,5.6475,5.89233333333,7.66783333334,8.13433333334,7.827,12.428,6.984,10.617
507.54,9.8895,5.62933333333,5.885,7.62116666667,8.12933333333,7.79916666667,12.4188333333,6.97933333333,10.58
507.88,9.89483333331,5.6215,5.92833333333,7.629,8.13916666666,7.7695,12.4386666667,6.999,10.5866666667
508.23,9.89649999999,5.622,5.93,7.662,8.1425,7.76733333333,12.4493333334,6.9935,10.587
508.58,9.87583333332,5.60383333334,5.89,7.67333333334,8.13216666667,7.737,12.4473333333,6.98533333333,10.623
508.93,9.91099999999,5.5755,5.891,7.667,8.11483333333,7.7335,12.4601666667,6.9795,10.608
509.27,9.87016666668,5.54216666666,5.86333333333,7.6395,8.116,7.70216666667,12.4315,6.95483333334,10.5805
509.62,9.84216666667,5.4895,5.82916666666,7.60616666667,8.08616666667,7.68366666667,12.4245,6.9265,10.5805
509.97,9.84683333334,5.43433333333,5.805,7.56566666667,8.06616666667,7.64566666666,12.3818333333,6.93933333334,10.5795
510.32,9.90499999998,5.48716666667,5.8615,7.5905,8.107,7.72266666666,12.421,6.94816666666,10.6216666667
510.66,9.89483333334,5.49216666667,5.87466666667,7.60466666667,8.10933333333,7.709,12.4401666667,6.95033333334,10.6525
511.01,9.90883333332,5.52216666667,5.89766666666,7.61683333334,8.14,7.779,12.4615,6.997,10.6965
511.36,9.90866666669,5.5225,5.89633333333,7.6135,8.11983333334,7.78683333334,12.4641666667,7.00533333333,10.713
511.70,9.85916666665,5.47516666667,5.83616666667,7.56233333333,8.10416666666,7.75516666666,12.4218333333,6.96916666667,10.6853333333
512.05,9.85633333333,5.476,5.84916666666,7.515,8.1215,7.78766666667,12.4258333333,6.983,10.7001666667
512.40,9.89516666669,5.50716666667,5.87466666667,7.54516666667,8.15533333334,7.831,12.4578333333,6.99016666666,10.701
