wavelength,Back_ConSpaf,Belly_ConSpaf,Breast_ConSpaf,Crissum_ConSpaf,Crown_ConSpaf,DorTail_ConSpaf,Patch10_ConSpaf,Patch11_ConSpaf,Patch12_ConSpaf,Rump_ConSpaf,Throat_ConSpaf,WingTip_ConSpaf
627.94,13.24275,61.3834166667,51.31,43.7749166667,12.6298333333,14.835,12.64125,28.3299166667,14.4036666667,14.6958333333,38.6405833334,13.9586666667
628.27,13.2823333333,61.5233333333,51.4181666667,43.9080833333,12.7555833333,14.9280833333,12.7311666667,28.4214166667,14.4629166667,14.79075,38.7415,14.0435
628.61,13.2864166667,61.5745833333,51.4704583333,43.9474166667,12.7964166667,14.9634166667,12.7695833333,28.4488333333,14.5043333333,14.86975,38.77875,14.0446666667
628.94,13.3480833334,61.6790833333,51.4896666667,44.03175,12.82125,14.9678333333,12.8408333333,28.4934166667,14.5605833333,14.8978333333,38.8336666667,14.0668333333
629.27,13.5005833333,61.67475,51.4679583333,44.0385833333,12.9269166667,15.09825,13.01075,28.5718333333,14.73775,15.0301666667,38.90225,14.1535
629.60,13.52225,61.7895833333,51.5184166667,44.1388333333,12.97475,15.1385,13.0649166666,28.63,14.7853333333,15.1120833333,38.9601666666,14.1826666667
629.94,13.4335,61.80825,51.5689166666,44.1341666667,12.9613333333,15.0615833333,13.0245833333,28.60475,14.7176666667,15.0168333334,38.9299166667,14.1294166667
630.27,13.3825833333,61.7731666667,51.6041666667,44.1120833333,12.9495833334,15.0759166667,13.03025,28.56725,14.6991666667,14.9736666667,38.9485833333,14.1053333333
630.60,13.322,61.77175,51.6785833333,44.1261666667,12.8965833333,15.0351666667,12.974,28.5446666667,14.6425833333,14.9205833333,38.9228333333,14.0710833333
630.93,13.4029166667,61.8894166666,51.737375,44.2400833333,12.97775,15.1199166666,13.0720833333,28.60675,14.7161666667,14.9821666667,39.0245833334,14.1443333333
631.26,13.3509166667,61.9329166667,51.7515416667,44.2430833334,12.9299166667,15.0995833333,13.01075,28.6156666667,14.6758333334,14.9518333333,39.0565,14.1018333334
631.60,13.3581666667,62.0175833333,51.8220833334,44.2648333333,12.90875,15.1528333333,12.9755,28.5965833334,14.7156666667,14.93575,39.0691666666,14.0606666667
631.93,13.38625,62.0408333333,51.78225,44.2455833333,12.89125,15.13375,12.9738333334,28.6085,14.71975,14.9413333333,39.1040833333,14.0615833334
632.26,13.4504166667,62.2295833333,51.83,44.3306666667,12.9388333333,15.1571666666,12.9860833333,28.6645833333,14.7606666667,14.9433333333,39.1664166667,14.1491666667
632.59,13.4256666667,62.1936666667,51.758125,44.2491666667,12.986,15.2033333333,13.0266666666,28.6911666667,14.7438333333,14.9369166667,39.1661666666,14.1643333333
632.92,13.3723333333,62.2343333334,51.7917916667,44.3035,13.0076666666,15.2144166667,12.9985,28.6738333333,14.7493333333,14.91725,39.17725,14.1609166667
633.26,13.3724166667,62.3048333333,51.8724583333,44.31825,12.9974166667,15.2154166667,13.0020833333,28.6901666667,14.7433333333,14.9075,39.1905,14.1656666667
633.59,13.42025,62.2648333333,51.791875,44.24075,13.0233333333,15.2574166667,13.0436666667,28.67825,14.7889166667,14.9450833334,39.2036666667,14.1871666667
633.92,13.3138333333,62.2176666667,51.7478333333,44.1645,12.9298333334,15.1935833334,12.952,28.63625,14.6883333334,14.8225833333,39.13275,14.1459166666
634.25,13.2150833333,62.1445833333,51.6136666666,44.1064166667,12.8520833334,15.09275,12.8744166667,28.5545,14.6201666667,14.7375833333,39.0618333334,14.0353333333
634.58,13.1981666666,62.10975,51.5374583333,44.01975,12.8735833333,15.0795,12.8330833334,28.5306666666,14.6230833333,14.7503333333,39.04475,14.0381666667
634.91,13.1708333333,62.09925,51.513875,43.978,12.8533333334,15.0391666667,12.812,28.47775,14.6390833333,14.6855833333,39.0130833333,14.0061666667
635.25,13.1425833333,61.9959166667,51.4145833333,43.94325,12.8189166667,15.0325833334,12.8280833334,28.4539166667,14.5968333334,14.63875,38.96825,13.9836666667
635.58,13.107,61.89975,51.423125,43.8955833333,12.8085833333,15.011,12.80575,28.3805,14.57975,14.5975,38.8805833333,13.9894166667
635.91,13.0570833333,61.731,51.4212916667,43.8475,12.765,14.963,12.7715,28.3624166666,14.5845833333,14.5791666666,38.8109166667,13.9476666667
636.24,13.0995,61.9174166667,51.620125,44.0026666667,12.8006666667,15.00925,12.7505833333,28.4189166667,14.6359166666,14.6428333333,38.96925,13.9658333333
636.57,13.0635,62.0271666667,51.7225,43.9963333333,12.7343333333,14.9425833333,12.6643333333,28.4728333333,14.5668333333,14.6376666667,39.01125,13.94275
636.90,13.0070833333,61.9561666667,51.6525,43.941,12.6995833333,14.8821666667,12.5940833333,28.4423333333,14.5224166667,14.56675,38.965,13.8900833333
637.23,13.053,62.1268333334,51.8647916666,44.123,12.7283333333,14.9295,12.6151666667,28.5351666666,14.5374166667,14.592,39.0770833333,13.9025
637.56,13.1164166667,62.10625,51.8472083334,44.0974166667,12.7033333333,14.9265833333,12.6426666666,28.5375833333,14.5459166667,14.6674166667,39.0761666667,13.8883333333
637.90,13.3171666667,62.19425,51.9389583333,44.1831666667,12.87325,15.1055833333,12.8543333333,28.6176666667,14.6895833333,14.84725,39.2463333334,14.0629166667
638.23,13.33175,62.2868333334,52.058375,44.2745,12.8739166667,15.1280833333,12.9060833333,28.64825,14.7118333333,14.8403333333,39.21025,14.1264166666
638.56,13.3584166667,62.3910833333,52.1667083333,44.3110833333,12.9313333333,15.1651666667,12.9305833334,28.6985833334,14.7091666667,14.8700833333,39.3305833333,14.1244166667
638.89,13.4015,62.5428333333,52.322875,44.3903333333,13.0105833333,15.2345,12.993,28.7788333333,14.743,14.96275,39.43475,14.1698333334
639.22,13.4945,62.6879166667,52.4564166667,44.4740833333,13.1265833334,15.34625,13.0985,28.9033333333,14.83675,15.0793333334,39.538,14.2449166667
639.55,13.6363333333,62.89925,52.5482083333,44.6278333333,13.2305,15.483,13.198,29.0145833333,14.9161666667,15.14225,39.69725,14.3189166667
639.88,13.6784166666,62.8839166667,52.5442083333,44.6484166667,13.2635833333,15.51175,13.2529166667,29.0329166667,14.9428333333,15.1355833333,39.6604166667,14.3608333333
640.21,13.7153333333,62.7035,52.388,44.575,13.2965,15.533,13.2905833333,28.9565,14.9849166667,15.1366666667,39.6001666667,14.3821666667
640.54,13.90075,62.76125,52.4746666667,44.6584166667,13.4350833333,15.7396666666,13.471,29.0433333333,15.1368333333,15.2865833334,39.7205,14.5493333333
640.87,13.9953333333,62.9791666667,52.5975833333,44.847,13.55125,15.8453333334,13.617,29.2034166667,15.285,15.4453333333,39.8444166667,14.71525
641.20,14.0841666666,63.2085,52.8194166667,45.0309166667,13.6803333333,15.9543333334,13.7121666667,29.3706666667,15.44125,15.549,40.065,14.83675
641.53,13.9383333334,63.403,52.9074583333,45.1046666667,13.5939166666,15.8650833334,13.6175,29.4095833333,15.3705,15.45375,40.1205,14.7813333334
641.87,14.0129166666,63.50675,52.9578333333,45.1641666666,13.6658333334,15.9425,13.6773333333,29.4955,15.4483333333,15.5515833333,40.2394166667,14.8290833333
642.20,14.0313333333,63.5245833333,52.986,45.2065,13.6589166667,15.9599166667,13.7620833333,29.5589166667,15.5144166666,15.5630833333,40.2911666667,14.8791666667
642.53,14.0833333333,63.4069166666,52.9043333333,45.1578333333,13.7159166666,15.9891666667,13.7928333333,29.5378333334,15.52075,15.5640833333,40.3003333333,14.9335833334
642.86,13.9680833334,63.541,52.9236666666,45.2454166667,13.5579166666,15.9005833333,13.6709166667,29.4790833333,15.41525,15.4010833333,40.3088333333,14.845
643.19,13.823,63.322,52.7403333333,44.9783333333,13.4100833334,15.7715,13.55125,29.2724166667,15.2678333333,15.292,40.1165833334,14.69475
643.52,13.8413333333,63.3733333333,52.731125,44.9304166667,13.3895,15.7899166667,13.586,29.2659166666,15.3045833333,15.27575,40.1656666667,14.6974166667
643.85,13.9733333334,63.5248333333,52.8750833333,45.0726666667,13.465,15.8825833334,13.671,29.382,15.3703333333,15.36675,40.3024166667,14.79575
644.18,13.94,63.3708333333,52.8574166667,44.9754166666,13.4356666667,15.8281666666,13.6431666666,29.3745833333,15.3156666667,15.3256666667,40.2490833333,14.74825
644.51,13.8648333333,63.0715833333,52.6072916667,44.7729166667,13.3513333333,15.796,13.54425,29.1935833333,15.201,15.2010833333,40.0698333333,14.6290833333
644.84,13.89625,63.0426666666,52.445125,44.7455833333,13.4030833333,15.8595833333,13.605,29.1535,15.18525,15.2145,40.0196666667,14.605
645.17,13.9401666667,62.9124166667,52.391875,44.5779166667,13.3526666667,15.8635,13.57375,29.1063333333,15.1814166666,15.1961666667,39.893,14.5541666666
645.50,13.7825833333,62.5824166667,52.1810833333,44.3789166667,13.2214166667,15.7119166667,13.4560833333,28.8796666666,15.0646666667,15.0654166667,39.8091666667,14.3936666667
645.83,13.7591666666,62.5158333333,52.06775,44.36425,13.1688333333,15.6534166667,13.386,28.7315,14.9651666666,15.0141666667,39.7004166666,14.3494166667
646.16,13.7679166667,62.5591666667,52.1042083333,44.3178333333,13.1525833333,15.6383333333,13.4145833333,28.7761666667,15.05125,15.01025,39.6769166667,14.3103333333
646.49,13.9300833333,62.5384166667,52.1017916667,44.3279166667,13.32425,15.7338333333,13.545,28.8801666666,15.2144166667,15.23075,39.8429166667,14.4786666667
646.82,14.1264166667,62.6220833333,52.3851666667,44.5436666666,13.6135,15.9793333333,13.7679166667,29.1506666667,15.4864166667,15.4200833333,40.0506666667,14.67475
647.15,14.02,62.54325,52.2728333334,44.48625,13.5768333334,15.8768333333,13.71525,29.0871666667,15.3856666667,15.37725,39.9733333333,14.6011666667
647.48,13.9135,62.5886666667,52.225125,44.47625,13.5466666667,15.8054166667,13.6576666666,29.0041666667,15.33375,15.3174166667,39.89025,14.48425
647.81,13.8096666666,62.6233333333,52.1678333333,44.4179166667,13.458,15.7308333333,13.5628333333,28.9220833333,15.2455,15.2245,39.86825,14.349
648.14,13.7669166667,62.5795833334,52.2145416667,44.3424166667,13.435,15.6640833333,13.5740833333,28.9241666667,15.23275,15.2665,39.8914166667,14.3656666667
648.47,13.8635,62.5816666667,52.3215,44.4526666667,13.45475,15.7018333334,13.6245,28.9721666667,15.35225,15.3395833333,39.93,14.4710833334
648.80,13.8814166667,62.52275,52.2850833333,44.5269166667,13.5584166667,15.7710833333,13.6751666667,28.9794166667,15.3948333333,15.4038333333,39.9568333333,14.5418333333
649.13,13.8756666666,62.5391666667,52.2425833333,44.5733333333,13.5479166666,15.7781666667,13.61275,29.0416666667,15.40175,15.3945,39.9213333333,14.5681666667
649.46,13.9966666667,62.5448333333,52.3907083333,44.5749166667,13.6595833333,15.8530833333,13.6983333333,29.1971666666,15.5429166667,15.525,40.0378333333,14.654
649.79,14.0190833333,62.5764166667,52.3721666667,44.6664166667,13.6515833333,15.8881666666,13.6596666667,29.1665833333,15.5024166667,15.5439166667,40.0874166667,14.6443333333
650.11,13.97275,62.631,52.4114583333,44.6818333333,13.6023333333,15.9145,13.6533333333,29.1859166667,15.4439166667,15.4735,40.0398333334,14.5701666666
650.44,13.8273333333,62.5821666666,52.2723333333,44.5668333334,13.3793333333,15.7298333333,13.484,29.0236666667,15.2633333333,15.37075,39.97675,14.46275
650.77,13.8743333334,62.5219166667,52.2809583334,44.5854166667,13.3875,15.76875,13.4135,29.0458333333,15.3143333333,15.423,40.021,14.5045833333
651.10,13.8235833333,62.3819166667,52.250125,44.4651666667,13.32725,15.7864166667,13.3665833333,29.0201666667,15.2900833333,15.3898333333,40.0105,14.4900833333
651.43,13.9180833333,62.4651666667,52.3597083333,44.5660833333,13.3994166667,15.8834166667,13.44825,29.1220833333,15.3905833333,15.4834166667,40.0913333333,14.629
651.76,13.8915833333,62.5169166667,52.359125,44.6079166666,13.3551666667,15.7986666666,13.3803333334,29.1424166667,15.3163333333,15.3980833333,40.0873333333,14.5554166667
652.09,13.7288333333,62.49775,52.3149166667,44.4685833333,13.234,15.6555833333,13.208,29.0239166667,15.13475,15.2326666667,39.9343333333,14.4075833333
652.42,13.7851666667,62.5753333333,52.3470416667,44.51175,13.2533333333,15.6781666667,13.2466666667,29.0995,15.1208333333,15.2356666667,40.0329166666,14.4428333334
652.75,13.8773333334,62.84375,52.575375,44.67625,13.3374166667,15.7950833334,13.3365833333,29.2489166667,15.13325,15.2940833333,40.2183333333,14.4881666666
653.08,13.8649166667,63.03525,52.6815,44.7575833333,13.3618333333,15.8305833333,13.3533333333,29.3101666667,15.14975,15.28925,40.2749166667,14.541
653.41,13.6996666667,62.9420833333,52.6014166667,44.5550833333,13.19375,15.6186666667,13.17675,29.1633333333,15.0124166667,15.1459166667,40.12025,14.4015833334
653.74,13.6244166667,62.8121666667,52.5163333333,44.388,13.1176666666,15.5240833333,13.0469166667,29.0319166666,14.9190833333,15.0305,39.9923333334,14.3775
654.06,13.6660833333,62.8794166667,52.5325,44.47075,13.1645,15.5555,13.0625,29.07025,14.941,15.0286666667,39.9961666666,14.43925
654.39,13.6218333334,62.9125,52.6102916666,44.427,13.1581666667,15.5346666667,13.09125,29.105,14.9129166667,14.98875,39.9448333333,14.3978333333
654.72,13.6995,62.9915,52.6620833333,44.5585,13.2585,15.5958333334,13.1909166667,29.1768333333,14.97275,15.0255,40.0364166666,14.4789166666
655.05,13.7118333334,63.0854166667,52.6612916667,44.6274166667,13.28775,15.6455,13.2029166667,29.2216666667,14.9804166667,15.0708333333,40.0345,14.4885833334
655.38,13.7990833333,63.1861666667,52.768125,44.717,13.3275833333,15.7625,13.2453333334,29.256,15.1215,15.14875,40.14575,14.6246666667
655.71,13.7533333333,63.1735,52.7454166667,44.6543333333,13.2761666667,15.77225,13.22825,29.2635,15.08175,15.0955,40.2186666667,14.6234166667
656.04,13.6398333333,63.1911666667,52.741,44.5926666667,13.225,15.6945833333,13.1234166667,29.2425833333,15.0675833334,15.0995,40.1228333333,14.5415
656.37,13.6235,63.061,52.6268333333,44.4236666667,13.1518333333,15.6045833333,13.0505,29.1470833334,15.0345833333,15.0496666667,39.98425,14.4825
656.69,13.65175,62.9075833333,52.4635833333,44.41325,13.1843333334,15.62,13.0604166667,29.1125833333,15.0573333333,15.1174166667,39.9860833333,14.4836666667
657.02,13.7301666666,62.8893333334,52.5021666667,44.487,13.2691666666,15.75925,13.2431666667,29.2085,15.15525,15.2155833333,40.1264166667,14.6941666667
657.35,13.6003333333,62.6915,52.3125,44.3419166667,13.1603333333,15.6109166666,13.1760833333,29.0993333333,15.0486666667,15.12475,40.053,14.5456666667
657.68,13.66075,62.7603333333,52.3855,44.3856666666,13.2088333333,15.70575,13.2300833333,29.1956666666,15.111,15.2004166666,40.1645,14.5525833333
658.01,13.6433333333,62.6025833333,52.2445833334,44.22525,13.1333333333,15.6745,13.1771666666,29.0823333334,15.0695,15.1571666667,40.05625,14.5255833333
658.34,13.6289166667,62.5441666667,52.2218333333,44.1700833333,13.089,15.6836666667,13.1235833334,29.0854166667,15.0320833333,15.1518333333,39.96575,14.5560833333
658.66,13.63725,62.60225,52.2637083333,44.1694166667,13.0509166667,15.62925,13.0661666667,29.0771666667,15.03975,15.1074166666,40.0104166667,14.5551666667
658.99,13.6103333333,62.5698333333,52.2109166667,44.1323333333,13.0711666667,15.6420833333,13.0509166667,29.06525,15.0158333333,15.0953333333,39.9420833333,14.51075
659.32,13.6779166667,62.4821666667,52.1815416667,44.1708333333,13.1434166667,15.7028333333,13.1083333333,29.0950833333,15.07325,15.20575,39.9519166666,14.5560833333
659.65,13.7828333333,62.58175,52.2979166667,44.2768333333,13.18,15.7526666667,13.14325,29.1655,15.1411666667,15.278,40.1004166667,14.58975
659.98,13.8555833333,62.6433333334,52.429375,44.3809166667,13.2975,15.89125,13.3063333333,29.2715,15.2639166667,15.4103333333,40.23625,14.7476666666
660.31,13.8095833333,62.5716666667,52.3877916667,44.2964166667,13.2443333333,15.8493333333,13.2266666667,29.2030833333,15.2188333334,15.3164166667,40.1335,14.66875
660.63,13.8660833333,62.6011666667,52.3373333333,44.2754166667,13.2996666667,15.8653333333,13.1960833333,29.178,15.26075,15.3235833334,40.06975,14.5938333334
660.96,14.0149166667,62.80475,52.56025,44.4141666666,13.4110833333,15.9948333333,13.2385,29.3171666666,15.4095,15.43975,40.225,14.6875833334
661.29,13.978,62.70625,52.4945416667,44.3313333333,13.39475,15.9335833334,13.23525,29.248,15.3685833333,15.37175,40.1478333334,14.6920833333
661.62,14.1225833334,62.9344166667,52.7124166667,44.57325,13.5384166667,16.0165833333,13.3434166667,29.4259166667,15.49125,15.51525,40.38525,14.8581666667
661.94,14.0925,63.0126666666,52.7727083333,44.5879166667,13.5130833333,15.9735,13.3000833333,29.4020833333,15.4585833333,15.487,40.4768333333,14.7660833334
662.27,14.07425,63.0549166667,52.7775416667,44.6225833333,13.5795833334,16.02025,13.354,29.3950833333,15.5228333334,15.56725,40.538,14.8254166666
662.60,14.1034166667,63.0399166667,52.7864583333,44.6320833333,13.63375,16.0615,13.38625,29.4581666667,15.5876666667,15.6000833333,40.6185,14.93025
662.93,14.0915,63.0525,52.8045416667,44.6510833333,13.6633333333,16.0330833333,13.3915833333,29.4494166666,15.6206666667,15.5379166667,40.6296666667,14.9564166667
663.26,14.1419166666,62.9328333334,52.7417083333,44.62425,13.7533333333,16.08025,13.5051666667,29.4720833333,15.6946666667,15.5279166667,40.563,15.0679166666
663.58,14.1076666667,62.9599166667,52.657625,44.5566666667,13.71725,16.0360833333,13.3961666667,29.4375,15.6743333333,15.4095833333,40.4095833333,15.01525
663.91,14.0178333333,63.0741666667,52.7329166667,44.62525,13.7141666667,15.98275,13.3588333333,29.4403333333,15.59925,15.4041666667,40.5225833333,15.0381666667
664.24,14.1431666667,63.255,52.9270833333,44.7975,13.8369166667,16.11625,13.4820833333,29.6786666667,15.7353333334,15.5554166667,40.6720833333,15.165
664.57,14.1931666667,63.1006666667,52.7129583333,44.7350833334,13.919,16.236,13.6046666667,29.6804166666,15.83375,15.5858333333,40.6018333333,15.2675
664.89,14.2018333333,63.1989166667,52.7910416667,44.7431666667,13.9311666667,16.2368333333,13.5688333333,29.75425,15.9075,15.6369166667,40.6774166667,15.299
665.22,13.9739166667,63.09825,52.6309583333,44.6144166667,13.8103333333,16.0716666666,13.4124166666,29.6054166667,15.6865,15.4736666667,40.4746666667,15.1055833334
665.55,14.0204166667,63.0361666667,52.54875,44.57275,13.8705833333,16.0553333333,13.4901666667,29.6414166667,15.73325,15.509,40.4485833334,15.1660833334
665.87,14.05825,62.8890833333,52.4930833334,44.5289166667,13.85375,16.081,13.5240833333,29.6580833333,15.6860833333,15.4759166667,40.39325,15.1595833333
666.20,14.0771666667,62.95375,52.5964166667,44.54125,13.833,16.10375,13.5260833333,29.68925,15.7109166667,15.4959166667,40.443,15.1126666667
666.53,14.1105,63.1456666667,52.7755833333,44.5815,13.9026666667,16.14975,13.5225833333,29.7895833333,15.7826666667,15.6385,40.5834166667,15.16775
666.86,14.05575,63.3258333333,52.9467083333,44.6709166667,13.8495833334,16.1881666667,13.4763333333,29.8235,15.7600833333,15.6828333333,40.6645,15.1838333333
667.18,14.05875,63.2585,52.8840416667,44.6816666667,13.874,16.171,13.5426666667,29.8749166667,15.7981666667,15.7918333333,40.7575,15.1901666667
667.51,14.1631666667,63.2535,52.9043333334,44.6504166667,13.9458333333,16.266,13.6605833333,29.987,15.9073333333,15.9063333334,40.689,15.3444166667
