wavelength,Back_HemReym,Belly_HemReym,Breast_HemReym,Crissum_HemReym,Crown_HemReym,DorTail_HemReym,Rump_HemReym,Throat_HemReym,WingTip_HemReym
812.93,-3.14066666667,10.4133333333,24.7383333333,6.50133333333,-3.58133333333,-0.275666666667,-1.157,7.548,-5.455
813.24,0.0536666666667,12.3856666667,26.2253333333,8.13133333333,-0.430666666667,2.74633333333,-0.646,9.53166666667,-0.808
813.54,0.372,13.2906666667,26.6346666667,10.101,0.903666666667,2.658,-1.43533333333,9.94166666667,0.478
813.85,2.87033333333,16.0123333333,27.6433333333,12.4876666667,3.37366666667,5.94166666667,0.503333333333,12.1853333333,4.079
814.15,2.232,15.8233333333,26.1906666667,12.1526666667,2.43033333333,6.25,-1.09133333333,12.004,4.315
814.46,4.19166666667,16.6666666667,26.8463333333,12.3256666667,3.89233333333,6.986,0.1,15.419,5.539
814.76,3.54633333333,15.9573333333,25.532,11.702,2.88766666667,7.14266666667,-1.621,15.8053333333,4.863
815.07,2.92933333333,15.808,25.202,11.1113333333,2.62633333333,7.27266666667,-2.02033333333,16.0103333333,4.394
815.37,3.73166666667,15.885,26.1726666667,11.5986666667,4.33666666667,8.77466666667,-0.201666666667,16.137,5.9
815.68,4.944,16.4116666667,27.523,14.169,5.35166666667,9.531,0.305666666667,17.3803333333,7.951
815.98,5.975,16.889,26.7656666667,15.4566666667,7.55566666667,10.222,1.23466666667,17.827,11.111
816.29,4.82466666667,17.739,26.2183333333,15.3023333333,7.31033333333,9.45433333333,2.04666666667,16.7643333333,9.942
816.59,4.49933333333,16.6906666667,25.2056666667,15.8683333333,5.80533333333,9.86933333333,1.88666666667,15.5293333333,10.45
816.89,4.239,16.6663333333,24.6626666667,15.1736666667,4.96166666667,9.44133333333,1.927,15.9443333333,9.538
817.20,3.48333333333,15.3363333333,23.1253333333,13.4493333333,3.38633333333,7.402,-0.0483333333333,16.1106666667,7.402
817.50,2.733,15.5196666667,23.719,13.3236666667,2.04966666667,5.85666666667,0.390333333333,16.8373333333,5.271
817.81,2.30033333333,15.634,23.052,13.3803333333,1.69033333333,6.479,0.516666666667,14.8356666667,4.648
818.11,4.46233333333,18.215,24.4533333333,16.8486666667,4.28066666667,9.153,2.50466666667,16.9396666667,8.06
818.41,4.80666666667,19.359,23.9873333333,16.422,4.71733333333,8.01066666667,1.55766666667,18.024,7.343
818.72,2.91766666667,19.4076666667,23.6956666667,15.075,3.183,6.10066666667,-0.530666666667,15.871,5.968
819.02,4.73266666667,20.9216666667,24.699,16.729,4.98166666667,7.84566666667,0.581333333333,17.393,8.095
819.33,3.44833333333,20.8876666667,25.0493333333,15.3386666667,3.48766666667,7.29266666667,-0.674,17.4396666667,6.183
819.63,5.98733333333,21.2183333333,27.066,16.492,5.49733333333,8.75366666667,0.945666666667,19.1526666667,8.824
819.93,8.431,23.7023333333,29.9433333333,18.1816666667,8.881,10.951,3.57,22.6223333333,11.431
820.24,10.844,25.4696666667,31.931,19.885,10.9943333333,13.1483333333,5.50933333333,23.2906666667,14.576
820.54,12.1133333333,27.4446666667,33.838,22.04,13.354,15.226,7.73933333333,24.984,16.719
820.85,14.077,28.7,35.0596666667,23.8023333333,15.504,17.037,9.58433333333,27.0083333333,19.345
821.15,14.7073333333,28.764,35.7543333333,24.4363333333,16.069,17.0676666667,9.98633333333,27.72,19.655
821.45,15.011,28.7823333333,36.6043333333,24.601,16.436,17.056,11.067,28.004,19.43
821.76,16.1913333333,29.5906666667,37.698,25.5893333333,17.318,18.3386666667,12.5893333333,28.6046666667,21.049
822.06,16.7686666667,30.029,38.3006666667,26.0166666667,17.906,18.9466666667,13.2816666667,29.3103333333,21.629
822.36,17.1163333333,30.543,38.722,26.4483333333,18.4103333333,19.27,13.962,29.4003333333,22.05
822.67,17.6756666667,31.1893333333,39.028,27.1536666667,18.8883333333,19.771,14.513,29.6856666667,22.701
822.97,17.9833333333,31.7876666667,39.0096666667,27.6663333333,19.214,20.33,14.892,29.8323333333,23.154
823.27,18.0933333333,31.598,39.069,27.839,19.3466666667,20.407,15.076,29.468,23.222
823.58,17.898,31.5386666667,39.0766666667,27.7096666667,19.354,20.3113333333,15.246,29.5046666667,22.884
823.88,17.925,31.6273333333,39.0413333333,27.4246666667,19.0523333333,20.137,15.345,28.8886666667,22.717
824.18,17.4366666667,31.3973333333,38.9603333333,26.8343333333,18.5686666667,19.7123333333,15.1383333333,28.1253333333,21.909
824.49,17.52,31.8233333333,38.674,26.912,18.625,20.172,15.4573333333,27.9923333333,22.431
824.79,17.67,31.9866666667,38.3566666667,26.815,18.6933333333,20.5926666667,15.2593333333,27.933,22.909
825.09,17.0883333333,31.3213333333,37.7126666667,26.587,18.361,20.0326666667,14.351,27.356,22.415
825.39,16.339,30.5516666667,37.2663333333,26.123,17.6336666667,19.3126666667,13.7173333333,26.6506666667,21.439
825.70,16.1746666667,29.5146666667,36.762,25.5263333333,16.9043333333,18.907,12.9156666667,26.222,20.927
826.00,15.988,29.1553333333,36.735,24.643,16.7283333333,18.4383333333,12.921,26.0003333333,19.989
826.30,15.7003333333,28.5273333333,37.073,24.2816666667,16.6396666667,17.7056666667,12.7553333333,25.7813333333,19.404
826.61,15.653,28.9316666667,37.169,24.329,16.6026666667,17.8813333333,12.694,26.0453333333,19.452
826.91,15.363,28.9333333333,36.754,24.182,16.1766666667,17.6743333333,12.3866666667,26.216,19.079
827.21,15.3686666667,28.6986666667,36.986,24.6756666667,16.4256666667,17.7603333333,12.273,26.6406666667,19.577
827.51,15.495,28.7223333333,37.1126666667,24.9243333333,16.7233333333,17.6683333333,12.2256666667,27.0216666667,20.011
827.82,15.2866666667,28.4396666667,37.3653333333,24.31,16.3046666667,16.9113333333,12.1353333333,26.698,19.143
828.12,14.1066666667,27.7196666667,36.5003333333,23.1336666667,15.5873333333,16.0806666667,11.4333333333,25.3546666667,17.767
828.42,13.9163333333,28.3756666667,36.573,22.44,15.0686666667,16.0253333333,11.4153333333,25.1143333333,16.765
828.72,14.3053333333,29.1463333333,36.171,22.6563333333,15.3523333333,16.6083333333,11.4443333333,24.8663333333,17.585
829.02,13.011,28.8703333333,35.426,21.861,15.1036666667,16.112,10.7666666667,23.651,16.415
829.33,12.1746666667,27.9596666667,34.481,21.4386666667,14.6933333333,15.7573333333,9.46,21.9983333333,16.289
829.63,10.523,27.7563333333,32.9236666667,19.376,12.7913333333,14.808,7.34066666667,20.7936666667,14.461
829.93,7.793,27.1693333333,31.3496666667,16.9676666667,10.7333333333,12.6813333333,5.63233333333,18.6683333333,11.158
830.23,7.087,26.7523333333,31.2306666667,17.2506666667,10.592,12.9673333333,5.80233333333,17.134,10.981
830.54,5.13466666667,24.5866666667,29.6776666667,14.752,8.70333333333,11.5316666667,3.48133333333,14.578,9.791
830.84,4.00966666667,23.7296666667,27.5526666667,13.3333333333,7.366,11.1423333333,1.53866666667,12.2143333333,9.231
831.14,2.794,24.0683333333,27.598,12.157,6.37233333333,10.343,-0.049,10.294,8.088
831.44,4.56733333333,25.51,30.0776666667,14.1886666667,7.67733333333,10.0583333333,1.02033333333,12.682,9.475
831.74,2.57166666667,22.8096666667,28.9523333333,13.6666666667,6.95233333333,8.85733333333,-0.190333333333,12.1906666667,9.143
832.04,5.101,23.2626666667,30.3866666667,15.699,8.927,10.334,2.11066666667,13.4566666667,12.137
832.35,6.28566666667,24.9393333333,30.5756666667,17.0316666667,9.85433333333,11.1113333333,4.58233333333,15.0446666667,13.504
832.65,7.758,25.8353333333,31.2173333333,18.337,11.3586666667,11.804,6.64433333333,18.0026666667,15.145
832.95,9.8,25.3986666667,32.1466666667,19.939,13.191,12.7163333333,8.37566666667,19.2606666667,16.989
833.25,10.703,25.0163333333,32.4626666667,20.8576666667,13.3786666667,12.7016666667,8.02733333333,18.8263333333,17.892
833.55,10.7716666667,24.6916666667,32.0676666667,20.679,12.9936666667,12.1603333333,6.72833333333,18.7963333333,17.5
833.85,12.1136666667,25.5106666667,32.5746666667,21.8623333333,14.4776666667,13.427,8.49366666667,20.4613333333,18.039
834.16,12.9373333333,25.8746666667,33.3906666667,22.6046666667,14.8303333333,13.8266666667,9.63866666667,21.3423333333,18.244
834.46,13.0383333333,25.5666666667,33.1066666667,22.959,14.399,14.0303333333,9.949,21.9673333333,17.857
834.76,12.5393333333,24.5326666667,31.8666666667,22.7783333333,13.057,14.6963333333,9.43333333333,21.4263333333,17.601
835.06,13.092,25.4296666667,32.3683333333,23.5596666667,13.3333333333,14.4496666667,10.196,21.3276666667,17.647
835.36,11.0683333333,23.8096666667,31.081,22.3293333333,11.5826666667,12.9343333333,8.65533333333,21.1386666667,14.961
835.66,10.4576666667,22.394,30.7876666667,21.3276666667,11.0766666667,12.384,7.36166666667,21.4656666667,13.416
835.96,8.34266666667,20.2556666667,29.6503333333,20.1053333333,8.98166666667,10.7853333333,5.562,20.03,10.485
836.26,6.56566666667,20.244,29.209,18.9816666667,7.32333333333,9.764,3.61966666667,18.9396666667,8.207
836.57,3.82166666667,18.4623333333,27.6706666667,16.8046666667,3.86733333333,7.873,1.38133333333,18.232,4.282
836.87,3.34366666667,17.6953333333,28.0863333333,16.461,2.67466666667,7.819,1.33733333333,18.4156666667,4.012
837.17,-1.11733333333,14.9323333333,26.0433333333,14.3443333333,-2.17533333333,4.29133333333,-2.64566666667,15.1673333333,0.705
837.47,-3.66866666667,12.271,25.9333333333,12.018,-3.85833333333,2.40366666667,-5.12366666667,14.358,-1.328
837.77,-5.76133333333,10.4253333333,23.868,10.974,-4.115,0.823333333333,-7.956,12.0713333333,-2.263
838.07,-5.90833333333,9.701,25.8203333333,10.0653333333,-2.699,-2.33433333333,-9.26333333333,10.7223333333,-2.845
838.37,-8.811,5.06633333333,22.32,5.947,-5.35966666667,-3.45066666667,-13.1426666667,5.87366666667,-4.626
838.67,-9.14566666667,5.82,22.6003333333,4.98866666667,-5.064,-4.53533333333,-14.0586666667,1.43633333333,-6.349
838.97,-10.4896666667,5.51666666667,21.0566666667,3.03,-7.69233333333,-5.59433333333,-17.405,0.388666666667,-6.76
839.27,-9.85933333333,6.80766666667,22.2223333333,4.22533333333,-7.98133333333,-3.67766666667,-17.293,-2.03433333333,-4.695
839.57,-8.531,5.76633333333,22.591,4.344,-8.531,-2.84366666667,-17.2196666667,-3.08066666667,-3.555
839.87,-8.47566666667,4.48233333333,22.983,4.07533333333,-6.35666666667,-2.52633333333,-18.1743333333,-5.705,-1.222
840.17,-8.63866666667,4.075,23.7163333333,3.26,-6.11233333333,-3.26,-19.3966666667,-5.62366666667,-3.423
840.47,-5.52933333333,5.76633333333,25.9873333333,4.34433333333,-3.08066666667,-1.027,-16.2716666667,-4.10733333333,-1.659
840.77,-5.039,6.82166666667,24.651,5.659,-2.55833333333,0.155,-15.1936666667,-5.03833333333,-1.163
841.07,-5.747,6.973,25.5173333333,6.13,-2.60533333333,2.60566666667,-13.7163333333,-2.45233333333,0.0
841.37,-4.87033333333,9.132,23.8203333333,7.61033333333,-2.05466666667,5.32733333333,-11.035,-0.685333333333,2.74
841.67,-0.701,12.3053333333,26.324,10.9813333333,2.33633333333,8.489,-7.243,2.492,6.542
841.97,0.731666666667,12.195,28.13,11.7886666667,2.60166666667,10.0,-6.34133333333,4.30866666667,10.244
842.27,1.85633333333,11.9833333333,29.536,12.9956666667,4.30366666667,9.45133333333,-3.713,2.53133333333,9.873
842.57,7.239,13.468,29.293,14.6463333333,9.259,11.027,-1.515,6.64966666667,13.131
842.87,5.96133333333,14.9456666667,25.6086666667,13.686,8.73233333333,9.57166666667,-0.672,9.068,11.587
843.17,7.265,16.667,24.017,14.017,8.547,8.376,0.256666666667,8.97433333333,10.513
843.47,7.143,15.344,21.252,14.7263333333,8.73033333333,7.76,-0.352666666667,6.26066666667,14.021
843.77,8.49666666667,14.9393333333,19.6076666667,14.7523333333,7.93633333333,8.87,-1.494,5.69533333333,13.725
844.07,9.85766666667,14.2276666667,19.3086666667,15.244,9.14666666667,8.84166666667,-2.43933333333,3.86166666667,16.159
844.37,10.577,14.423,16.7733333333,17.308,11.325,6.41066666667,-1.38866666667,0.641,17.308
844.67,6.735,11.4156666667,14.8403333333,12.443,5.137,1.484,-5.936,-3.76733333333,9.589
844.97,3.39166666667,11.4623333333,14.737,11.345,-0.116666666667,-0.818333333333,-8.88866666667,-5.731,6.667
845.27,-0.127333333333,7.63366666667,10.8143333333,7.252,-5.21633333333,-7.25166666667,-12.0863333333,-10.051,-2.29
845.57,0.258333333333,4.90966666667,8.13966666667,7.235,-6.97666666667,-8.26866666667,-13.566,-9.94833333333,0.775
845.87,-7.569,2.03766666667,5.53133333333,3.348,-15.4293333333,-12.8093333333,-20.3783333333,-17.7586666667,-4.803
846.17,-10.9036666667,-2.648,7.16533333333,1.09033333333,-17.6013333333,-13.7073333333,-24.1433333333,-23.3643333333,-7.477
846.47,-15.0483333333,-6.958,6.63433333333,1.29433333333,-22.0063333333,-12.1356666667,-23.7866666667,-22.8156666667,-6.796
846.77,-24.6453333333,-14.5386666667,-0.709333333333,-6.20566666667,-31.7373333333,-19.149,-31.0283333333,-28.9003333333,-17.553
847.07,-35.606,-20.4546666667,-3.788,-10.0376666667,-37.3106666667,-25.947,-37.8786666667,-29.735,-24.432
847.37,-43.5583333333,-24.5396666667,-8.589,-14.9286666667,-45.3986666667,-26.7893333333,-45.8076666667,-31.2883333333,-29.448
847.67,-49.3423333333,-30.7016666667,-9.43,-25.4386666667,-56.3596666667,-31.1403333333,-55.0436666667,-33.9916666667,-38.158
847.97,-44.5883333333,-24.026,-2.59733333333,-23.3763333333,-45.4543333333,-25.108,-49.3506666667,-27.273,-30.519
848.26,-47.5223333333,-27.928,-9.234,-25.225,-45.4953333333,-28.3783333333,-50.0003333333,-27.9276666667,-30.405
848.56,-45.625,-21.0416666667,-9.79166666667,-24.375,-38.5416666667,-21.6666666667,-46.875,-25.0,-24.375
848.86,-44.9276666667,-20.2896666667,-6.832,-23.8096666667,-38.9236666667,-18.6336666667,-48.24,-23.188,-29.814
849.16,-48.5416666667,-27.9166666667,-12.0833333333,-28.125,-45.625,-25.625,-50.0,-24.375,-37.5
849.46,-46.4136666667,-33.966,-17.2996666667,-25.1053333333,-43.46,-27.0043333333,-55.0633333333,-31.0126666667,-29.114
849.76,-52.914,-42.1913333333,-24.2423333333,-33.3336666667,-42.4243333333,-35.1983333333,-68.0653333333,-34.732,-31.469
850.06,-44.8716666667,-33.547,-18.1623333333,-33.1193333333,-36.3246666667,-33.1196666667,-57.4786666667,-29.9146666667,-32.051
850.36,-35.185,-29.218,-12.5513333333,-31.2756666667,-32.3043333333,-31.07,-50.617,-31.6873333333,-27.16
850.65,-43.1493333333,-34.5603333333,-15.133,-38.6503333333,-37.8323333333,-42.7403333333,-53.1696666667,-33.538,-38.037
850.95,-44.0996666667,-35.197,-15.114,-36.853,-36.232,-43.064,-55.6936666667,-37.0596666667,-35.404
851.25,-53.8286666667,-52.7026666667,-24.3243333333,-45.4953333333,-48.8736666667,-52.928,-68.919,-46.847,-43.919
851.55,-50.901,-53.153,-20.27,-46.171,-49.324,-52.2523333333,-69.144,-40.5403333333,-45.27
851.85,-50.109,-55.7733333333,-25.2723333333,-42.4836666667,-46.841,-53.377,-69.2813333333,-40.0873333333,-40.523
852.15,-63.0953333333,-61.6666666667,-32.857,-48.5716666667,-55.476,-65.4763333333,-80.0,-48.8093333333,-47.143
852.45,-54.5663333333,-48.8583333333,-24.6573333333,-43.1506666667,-47.26,-57.306,-74.429,-51.37,-39.041
852.74,-70.3703333333,-56.8786666667,-25.3966666667,-57.4073333333,-56.614,-70.8996666667,-87.3013333333,-61.905,-54.762
853.04,-56.1646666667,-40.868,-13.4703333333,-43.1506666667,-50.9133333333,-57.7626666667,-66.4386666667,-49.0866666667,-43.836
853.34,-57.718,-40.9396666667,-14.3176666667,-40.492,-49.888,-60.179,-65.548,-46.9796666667,-43.624
853.64,-57.173,-36.7086666667,-17.2996666667,-40.5063333333,-43.249,-56.9623333333,-63.502,-39.2406666667,-45.57
853.94,-38.418,-15.819,-5.27266666667,-26.3653333333,-29.3783333333,-38.418,-42.373,-29.9436666667,-31.073
854.23,-32.1903333333,-10.6666666667,-2.09533333333,-22.2856666667,-28.1906666667,-35.619,-38.476,-23.619,-28.0
854.53,-21.6403333333,2.44333333333,7.33,-9.94766666667,-16.5793333333,-26.876,-26.527,-15.3573333333,-17.277
854.83,-30.7843333333,-0.196,3.13733333333,-17.059,-24.51,-35.2943333333,-35.098,-29.2156666667,-24.118
855.13,-33.5486666667,-3.22566666667,5.37633333333,-20.0,-31.828,-44.5163333333,-43.0106666667,-32.6883333333,-30.323
855.43,-42.0513333333,-11.5386666667,2.30766666667,-27.9486666667,-39.2306666667,-54.8716666667,-57.6923333333,-42.5643333333,-33.846
855.72,-47.8836666667,-16.1376666667,-0.264666666667,-29.1003333333,-36.2433333333,-60.582,-63.2276666667,-35.7143333333,-30.952
856.02,-33.121,-2.76,6.36933333333,-9.76633333333,-21.656,-40.7643333333,-38.429,-19.1086666667,-18.471
856.32,-32.8886666667,1.111,3.55566666667,-13.3333333333,-17.778,-39.3333333333,-43.3333333333,-20.8886666667,-22.0
856.62,-27.669,6.536,9.36833333333,-7.40766666667,-9.80433333333,-26.3616666667,-36.6013333333,-16.34,-10.458
856.91,-28.736,6.43666666667,6.43666666667,-5.97733333333,-14.253,-25.0576666667,-39.3103333333,-15.8616666667,-4.828
857.21,-32.3233333333,-5.05066666667,-2.273,-6.313,-22.2223333333,-33.586,-53.2826666667,-27.778,-3.788
857.51,-34.4443333333,-6.22233333333,-2.44433333333,-11.7776666667,-17.7776666667,-31.7776666667,-44.6666666667,-32.889,-7.333
857.81,-48.9513333333,-18.881,-10.4893333333,-24.0093333333,-27.273,-40.3263333333,-53.846,-43.8226666667,-18.182
858.10,-33.9183333333,-6.62766666667,-0.78,-12.8656666667,-14.425,-29.045,-35.4773333333,-25.926,-12.281
858.40,-31.694,-3.09666666667,2.91433333333,-7.65033333333,-11.4753333333,-20.9473333333,-26.4113333333,-27.3223333333,-8.197
858.70,-22.3296666667,3.07433333333,5.66366666667,-2.427,-3.88333333333,-13.9156666667,-15.3723333333,-19.741,-3.883
858.99,-25.1953333333,0.939,4.695,-3.599,-7.82466666667,-15.0233333333,-13.9276666667,-22.3786666667,-9.859
859.29,-31.209,-3.92166666667,-2.614,-14.0523333333,-15.6863333333,-21.0783333333,-23.2026666667,-22.8756666667,-18.137
859.59,-34.3136666667,-4.902,-1.144,-13.7253333333,-19.6076666667,-23.0393333333,-19.6076666667,-24.6733333333,-21.078
859.89,-41.9753333333,-10.7583333333,-10.7583333333,-21.1643333333,-29.9823333333,-30.8643333333,-30.1586666667,-34.5676666667,-30.159
860.18,-53.484,-17.1373333333,-11.4876666667,-28.6253333333,-38.23,-41.996,-31.45,-47.4576666667,-44.068
860.48,-62.6983333333,-24.4046666667,-14.0873333333,-34.127,-41.4683333333,-45.8333333333,-36.111,-42.0636666667,-52.976
860.78,-72.0,-34.667,-20.4443333333,-39.1113333333,-49.5556666667,-52.889,-44.889,-39.7776666667,-68.0
861.07,-68.825,-36.6906666667,-26.3786666667,-38.609,-47.7216666667,-52.9976666667,-46.7626666667,-38.849,-64.029
861.37,-91.453,-56.695,-40.7406666667,-54.416,-68.091,-70.9403333333,-71.7946666667,-56.1253333333,-86.325
861.67,-99.6856666667,-55.0316666667,-42.1383333333,-66.981,-69.8113333333,-77.9873333333,-80.503,-47.799,-99.057
861.96,-100.893,-53.5713333333,-36.0116666667,-64.5833333333,-76.488,-77.9763333333,-77.0833333333,-40.7736666667,-108.036
862.26,-141.391666667,-69.597,-61.9046666667,-95.238,-110.622666667,-109.523666667,-101.465,-62.6373333333,-151.648
862.56,-160.975666667,-71.951,-62.6016666667,-103.658333333,-126.422666667,-124.390333333,-102.439333333,-77.236,-173.171
862.85,-170.175666667,-78.9473333333,-73.2456666667,-108.333333333,-129.386,-134.649333333,-114.473666667,-72.3686666667,-177.632
863.15,-137.548,-55.5556666667,-46.3603333333,-84.6743333333,-97.3183333333,-111.877666667,-76.6283333333,-51.341,-150.575
863.45,-95.3703333333,-31.1726666667,-37.3453333333,-57.4073333333,-68.5183333333,-81.1726666667,-54.6293333333,-29.9383333333,-108.333
