wavelength,Back_CamPaum,Belly_CamPaum,Breast_CamPaum,Crissum_CamPaum,Crown_CamPaum,DorTail_CamPaum,Rump_CamPaum,Throat_CamPaum,WingTip_CamPaum
452.46,9.48403333333,24.5706666667,9.46180000001,23.4468666667,5.6534,6.77696666667,8.54426666667,6.81319999999,8.2568
452.81,9.49434444443,24.6118,9.47226666667,23.4809333333,5.65706666667,6.7944,8.54553333333,6.812,8.26383333334
453.17,9.54274444445,24.6754,9.50326666667,23.5519333333,5.69673333333,6.84203333333,8.596,6.85666666666,8.30693333334
453.52,9.56223333333,24.698,9.51733333334,23.5652666666,5.69733333333,6.8415,8.6138,6.86186666666,8.33383333333
453.87,9.55758888888,24.7156666667,9.52646666668,23.5749333333,5.69293333334,6.83586666667,8.59953333334,6.84826666666,8.32389999999
454.23,9.55142222221,24.7308,9.5298,23.5942,5.69,6.8189,8.59753333333,6.84186666666,8.31309999999
454.58,9.57641111111,24.7642,9.55959999999,23.6276666667,5.69833333333,6.82386666667,8.60033333334,6.84819999999,8.32120000001
454.93,9.58878888889,24.8134666667,9.57306666666,23.6803333333,5.68593333333,6.8221,8.61386666666,6.84106666666,8.33206666666
455.29,9.55367777778,24.8418666667,9.55693333333,23.689,5.64993333333,6.79936666666,8.57953333333,6.8048,8.29483333334
455.64,9.55722222223,24.8965333333,9.55746666665,23.7054,5.64813333333,6.78933333333,8.58013333333,6.80780000001,8.28279999999
456.00,9.55485555556,24.9214666667,9.53873333334,23.7231333333,5.65793333333,6.774,8.5708,6.80086666667,8.26786666666
456.35,9.56285555555,24.9552,9.56806666667,23.758,5.6602,6.79353333333,8.5968,6.83146666667,8.29156666666
456.70,9.56011111113,24.9981333333,9.57240000001,23.7806,5.6626,6.783,8.60533333334,6.82786666667,8.29100000001
457.06,9.55834444446,25.036,9.56473333332,23.7897333333,5.6544,6.7802,8.60080000001,6.81653333333,8.28173333334
457.41,9.55878888889,25.1124666667,9.55979999999,23.8306,5.662,6.79133333333,8.61440000001,6.83306666667,8.28336666666
457.76,9.54012222221,25.1481333334,9.55193333332,23.8531333333,5.64593333333,6.7823,8.60353333333,6.83933333333,8.25936666666
458.12,9.56161111111,25.2151333333,9.57226666667,23.9182,5.658,6.80263333334,8.62419999999,6.85520000001,8.28343333334
458.47,9.55708888889,25.2732,9.55313333332,23.9444,5.65626666667,6.78903333333,8.61626666667,6.85179999999,8.28603333333
458.82,9.55114444445,25.3196,9.55380000001,23.9762666667,5.65786666667,6.77653333333,8.60873333333,6.85413333333,8.28096666667
459.18,9.57466666667,25.3605333333,9.56879999999,24.0049333333,5.66526666666,6.7869,8.63573333333,6.87279999999,8.30423333333
459.53,9.55897777778,25.3814,9.57366666666,24.0218666667,5.66133333333,6.77,8.62113333333,6.86173333333,8.29836666667
459.88,9.54158888888,25.4015333333,9.55753333333,24.0281333334,5.61566666667,6.74333333333,8.61220000001,6.84353333334,8.27933333333
460.24,9.55655555556,25.4782,9.57093333333,24.0796666667,5.6278,6.73836666667,8.61660000001,6.84373333334,8.28199999999
460.59,9.55414444446,25.5014,9.57120000001,24.0882,5.613,6.72446666667,8.60886666667,6.83693333333,8.27070000001
460.94,9.55976666667,25.5542,9.58506666667,24.1230666667,5.61466666667,6.71513333333,8.6092,6.84100000001,8.27666666667
461.29,9.54153333332,25.5842,9.58306666667,24.1437333333,5.58946666667,6.68743333333,8.58513333334,6.81306666667,8.24743333333
461.65,9.56958888889,25.6829333333,9.62326666665,24.2113333333,5.61613333333,6.70183333333,8.6204,6.82993333333,8.28259999999
462.00,9.58164444444,25.7633333333,9.64926666667,24.2598666667,5.61906666667,6.69783333333,8.63066666666,6.83613333333,8.29213333334
462.35,9.59578888889,25.8389333333,9.68493333334,24.3197333333,5.62986666667,6.72756666667,8.65913333332,6.85620000001,8.30203333333
462.71,9.62865555555,25.9362666667,9.72653333332,24.3788,5.65566666667,6.75096666667,8.68913333334,6.86993333333,8.32093333333
463.06,9.61983333333,26.0071333333,9.72840000001,24.4198,5.65453333333,6.72533333333,8.67673333333,6.8756,8.30853333333
463.41,9.63687777779,26.1248,9.75053333332,24.5023333333,5.6584,6.73173333333,8.69520000001,6.88366666667,8.30190000001
463.76,9.67541111111,26.2439333333,9.80479999999,24.5831333333,5.7084,6.77043333333,8.72739999999,6.92926666667,8.33273333334
464.12,9.67797777779,26.3234,9.81439999999,24.6435333333,5.7032,6.7623,8.7258,6.92773333333,8.33480000001
464.47,9.69726666667,26.4438,9.843,24.7314,5.7162,6.7799,8.74026666667,6.95153333333,8.34453333333
464.82,9.69582222222,26.5181333333,9.85919999999,24.7876666667,5.71873333333,6.7819,8.74293333333,6.96199999999,8.34096666666
465.17,9.71326666668,26.608,9.88053333332,24.8562,5.73753333333,6.80966666667,8.75026666667,7.00160000001,8.35443333333
465.53,9.75404444445,26.6988,9.91199999999,24.9236666667,5.75486666667,6.82616666667,8.78746666666,7.0262,8.38723333334
465.88,9.77328888889,26.7684666667,9.9304,24.9814666667,5.78066666667,6.84913333333,8.81213333333,7.06213333333,8.39499999999
466.23,9.80163333334,26.8462,9.95679999999,25.0524,5.80973333333,6.85646666667,8.84026666666,7.09193333333,8.4265
466.58,9.78726666667,26.8984,9.94713333332,25.1022,5.79853333333,6.853,8.8424,7.09820000001,8.42203333333
466.94,9.814,27.0074,9.96866666667,25.1867333333,5.8126,6.89546666667,8.86893333333,7.11053333333,8.44556666667
467.29,9.84323333333,27.0832,9.9874,25.2590666667,5.83793333333,6.91783333333,8.91213333334,7.14686666667,8.47896666667
467.64,9.84193333334,27.1514666667,10.0009333333,25.3113333333,5.83086666667,6.91413333333,8.90666666666,7.1456,8.49016666667
467.99,9.87807777777,27.2392,10.0366666667,25.3704666667,5.86186666666,6.95156666667,8.96806666667,7.18893333333,8.53283333334
468.35,9.89132222222,27.2963333333,10.0566666667,25.4280666667,5.87053333333,6.96343333333,8.98226666667,7.21046666667,8.55443333333
468.70,9.90590000001,27.3954,10.0695333333,25.5052666667,5.88533333333,6.9696,9.01,7.21540000001,8.57593333333
469.05,9.94446666668,27.4836,10.1048,25.5464666667,5.90753333333,6.98993333333,9.06139999999,7.24546666666,8.619
469.40,9.91362222223,27.5096,10.1018,25.5693333333,5.9026,6.9698,9.03886666668,7.24626666666,8.59873333333
469.75,9.91452222222,27.5783333333,10.1114666667,25.6072666667,5.90673333333,6.96306666667,9.04659999999,7.24366666666,8.61853333333
470.11,9.92998888889,27.6588666667,10.1403333333,25.676,5.92873333333,6.98336666667,9.07800000001,7.26480000001,8.63196666666
470.46,9.92489999999,27.7234666667,10.1373333333,25.6959333333,5.9204,6.97026666667,9.06959999999,7.27519999999,8.61793333333
470.81,9.92042222223,27.7834,10.1723333333,25.7354,5.92573333333,6.96606666667,9.07626666666,7.27819999999,8.61666666666
471.16,9.92861111111,27.8597333333,10.1806,25.7748666667,5.92446666667,6.9653,9.07326666667,7.27806666667,8.62300000001
471.51,9.95166666667,27.9668666667,10.2017333333,25.8348,5.94566666667,6.97563333333,9.12233333333,7.29986666666,8.65003333333
471.87,9.99765555555,28.0812666667,10.2322666667,25.9236,5.97886666667,7.00876666667,9.14813333332,7.33633333334,8.67963333333
472.22,10.0266333333,28.1815333333,10.2740666667,25.9946666667,6.02106666667,7.0457,9.20693333333,7.37586666666,8.72356666667
472.57,10.0433,28.2055333333,10.2981333333,26.0024666667,6.031,7.0544,9.22959999999,7.39906666667,8.7388
472.92,10.0219888889,28.2378666667,10.3011333333,26.0137333334,6.0266,7.0256,9.2142,7.39046666667,8.72559999999
473.27,10.0384444445,28.3126,10.3050666667,26.0537333333,6.03726666667,7.0382,9.219,7.39573333334,8.74683333335
473.62,10.0618444445,28.3591333333,10.328,26.0806,6.06186666667,7.07513333333,9.24486666666,7.43293333333,8.74333333333
473.98,10.0194444444,28.3659333334,10.2867333333,26.0495333333,6.00273333333,7.0343,9.20239999999,7.38919999999,8.7064
474.33,10.0282,28.3922666667,10.2908666667,26.0776,6.00086666667,7.054,9.20979999999,7.39213333333,8.71746666667
474.68,10.044,28.4328666667,10.306,26.1122,6.0236,7.05436666667,9.23539999999,7.41480000001,8.73826666666
475.03,10.0191111111,28.3982,10.2739333333,26.0862,5.99866666667,7.04206666667,9.21546666667,7.39166666666,8.72373333334
475.38,10.0146333333,28.3508666667,10.2602666667,26.0764666667,6.0148,7.03486666667,9.20993333333,7.40326666666,8.7139
475.73,9.97288888887,28.3118666666,10.2212,26.019,5.98046666667,7.0124,9.1758,7.3716,8.6848
476.08,9.96075555555,28.3018,10.2106,26.0267333333,5.9644,6.99603333333,9.16186666667,7.36559999999,8.6737
476.44,9.96542222221,28.3117333333,10.218,26.0374666667,5.96993333333,7.01103333333,9.17426666667,7.37933333333,8.67786666667
476.79,10.0214333333,28.3221333333,10.2463333333,26.0970666667,6.01913333334,7.0726,9.23613333333,7.41026666667,8.73686666666
477.14,10.0358777778,28.3242666667,10.2464,26.114,6.01893333333,7.0943,9.25519999999,7.42820000001,8.75136666667
477.49,10.0262222222,28.3149333333,10.2251333333,26.109,6.01686666667,7.08353333333,9.26226666667,7.40939999999,8.76596666667
477.84,10.0733333333,28.3295333333,10.263,26.1316,6.05893333333,7.11553333333,9.29333333333,7.44773333334,8.80076666667
478.19,10.1084111111,28.3266,10.3014,26.1519333333,6.105,7.14676666667,9.32986666666,7.48226666666,8.84206666667
478.54,10.1015444445,28.2678,10.2764,26.1108,6.10366666667,7.15086666667,9.31906666667,7.48526666666,8.83783333333
478.89,10.1703888889,28.3256,10.3454,26.1898666667,6.17353333333,7.21443333333,9.38433333333,7.56559999999,8.91053333333
479.24,10.1474444444,28.3006666667,10.3289333333,26.1582,6.1482,7.2172,9.3698,7.54286666667,8.8931
479.60,10.1660888889,28.2860666667,10.3536,26.1798666667,6.17513333333,7.23543333333,9.39126666667,7.56560000001,8.90053333333
479.95,10.1764666667,28.2770666667,10.3608,26.1707333333,6.18966666667,7.25013333333,9.40773333333,7.56573333333,8.92533333333
480.30,10.1692666667,28.2358,10.3476,26.164,6.18386666667,7.24736666666,9.39733333333,7.54086666666,8.92063333334
480.65,10.1277888889,28.1804,10.3202,26.1202666667,6.1494,7.22763333333,9.3542,7.52086666667,8.87596666667
481.00,10.1141111111,28.1128,10.3088666667,26.0677333333,6.13473333333,7.21756666667,9.34260000001,7.493,8.86803333334
481.35,10.0907111111,28.069,10.2817333333,26.0480666667,6.085,7.18546666667,9.30573333333,7.45286666666,8.84296666667
481.70,10.0924555555,28.0627333333,10.2808,26.0641333333,6.06753333333,7.18206666667,9.31033333334,7.4394,8.85023333332
482.05,10.0922111111,28.0867333333,10.2835333333,26.0915333333,6.0548,7.18576666667,9.31606666666,7.41386666667,8.85803333333
482.40,10.1117444444,28.1329333333,10.294,26.1542,6.04926666667,7.19953333333,9.32926666667,7.40993333334,8.88080000001
482.75,10.1152777778,28.1685333333,10.3008,26.2006666667,6.04526666667,7.20553333333,9.34199999999,7.3976,8.88673333334
483.10,10.1312555555,28.2009333333,10.3164,26.2603333333,6.0478,7.212,9.34426666667,7.39799999999,8.89689999999
483.45,10.1347,28.2144,10.3219333333,26.2828,6.0432,7.209,9.34940000001,7.39466666666,8.90603333334
483.80,10.1320666667,28.2103333333,10.3142666667,26.2805333333,6.0312,7.20316666667,9.34580000001,7.38260000001,8.90043333334
484.15,10.1368666667,28.2283333333,10.3158666667,26.2929333333,6.02846666666,7.2065,9.34893333333,7.38620000001,8.9046
484.50,10.1418666667,28.2392666667,10.3148,26.3028,6.0334,7.20896666667,9.35686666667,7.38666666667,8.9163
484.85,10.1589888889,28.2796,10.3298666667,26.3425333333,6.04206666667,7.22366666667,9.37466666667,7.40079999999,8.926
485.20,10.1743666667,28.3098,10.3436666667,26.3693333333,6.05693333333,7.2428,9.39540000001,7.41720000001,8.94073333333
485.55,10.1755666667,28.3508666666,10.353,26.4002,6.06466666667,7.2539,9.40873333333,7.42226666667,8.9492
485.90,10.1778,28.3725333333,10.3586666667,26.4276,6.0664,7.25363333333,9.41266666667,7.43373333333,8.95610000001
486.25,10.1840444444,28.3858666667,10.3676666667,26.4379333333,6.07726666667,7.2624,9.431,7.44379999999,8.95826666667
486.60,10.1865444444,28.3844,10.3611333333,26.4243333333,6.0724,7.2538,9.42893333333,7.44533333333,8.9564
486.95,10.1857333333,28.3893333333,10.3617333333,26.4088666667,6.0718,7.2543,9.43966666667,7.452,8.96593333333
487.30,10.1815111111,28.3991333333,10.359,26.4097333333,6.0666,7.25296666667,9.44039999999,7.44726666667,8.96653333335
487.65,10.1834666667,28.4260666667,10.3648,26.434,6.07106666667,7.25936666667,9.44766666667,7.45493333333,8.9689
488.00,10.1988111111,28.4572666667,10.3827333333,26.4638,6.08793333333,7.27033333333,9.465,7.4702,8.98413333335
488.35,10.2130777778,28.5052,10.402,26.4870666667,6.09326666667,7.2765,9.47966666667,7.46953333333,8.98876666667
488.70,10.2010555556,28.5311333333,10.3988666667,26.4944666667,6.0896,7.261,9.47513333333,7.45613333333,8.98483333333
489.05,10.2093111111,28.5876666667,10.4186,26.5388,6.1014,7.2665,9.48786666667,7.46713333333,8.99783333333
489.40,10.2039444445,28.5969333333,10.4162666667,26.5486,6.09946666667,7.2545,9.47746666667,7.46606666667,8.98706666667
489.75,10.2185666667,28.6545333333,10.4273333333,26.5862,6.11,7.25883333333,9.49373333333,7.47560000001,8.99286666667
490.10,10.2179444445,28.7089333333,10.4396,26.6226666667,6.1088,7.25663333333,9.48973333333,7.47360000001,8.9918
490.45,10.2037444445,28.7566666667,10.4474,26.6405333333,6.10026666667,7.25246666667,9.48433333333,7.46846666667,8.97526666668
490.80,10.2267111111,28.846,10.4687333333,26.7016,6.12246666667,7.27673333333,9.50773333333,7.48686666667,8.99373333333
491.15,10.2450777778,28.9448,10.5010666667,26.7635333333,6.14366666667,7.29303333333,9.52833333333,7.50379999999,9.00853333333
491.50,10.2652111111,29.0255333333,10.5256666667,26.8228666666,6.16393333333,7.30543333333,9.54293333334,7.52286666667,9.01816666667
491.85,10.2623666667,29.0932,10.533,26.857,6.158,7.3023,9.54433333334,7.51446666666,9.01366666667
492.20,10.2742333333,29.1643333334,10.5528666667,26.9182,6.17073333333,7.3132,9.56286666666,7.53979999999,9.02873333333
492.55,10.3016777778,29.2372666667,10.5772,26.98,6.1908,7.338,9.58733333333,7.56739999999,9.05633333334
492.90,10.3212888889,29.3124666667,10.6006666667,27.0296666667,6.20766666667,7.34986666667,9.61159999999,7.58266666666,9.07166666667
493.25,10.3597777778,29.4206666667,10.6416,27.1164666667,6.23373333333,7.3866,9.65873333333,7.60393333334,9.10913333333
493.60,10.4060111111,29.5354666667,10.6999333333,27.1941333333,6.27393333333,7.42363333333,9.70993333334,7.63633333333,9.15673333335
493.95,10.4471777778,29.6738,10.7497333333,27.2792,6.30446666667,7.44943333333,9.75446666667,7.67266666666,9.19516666667
494.30,10.5032666667,29.8304666667,10.812,27.4114666666,6.34686666666,7.48896666666,9.80340000001,7.70719999999,9.24673333333
494.65,10.5379444444,29.9607333333,10.8628666667,27.5101333333,6.3598,7.5027,9.84540000001,7.73033333333,9.26996666667
495.00,10.5506888889,30.0699333333,10.8735333333,27.5864,6.36313333333,7.50926666666,9.86253333334,7.74173333334,9.27426666667
495.34,10.5875666667,30.223,10.9208666667,27.7004666667,6.377,7.5422,9.90506666666,7.7606,9.31
495.69,10.6121555556,30.3473333333,10.954,27.7813333333,6.389,7.5515,9.92639999999,7.77853333333,9.33463333333
496.04,10.6289222222,30.4635333333,10.9707333333,27.8651333333,6.38333333333,7.5469,9.93526666667,7.77046666666,9.34516666665
496.39,10.6505888889,30.6008,11.0158,27.9782666667,6.3956,7.55733333333,9.96100000001,7.78733333333,9.35569999999
496.74,10.6593333333,30.6962666667,11.0330666667,28.0370666667,6.3882,7.57186666667,9.95386666666,7.79826666667,9.34313333334
497.09,10.6799888889,30.8032,11.0586666667,28.0834666667,6.4014,7.58333333333,9.96233333333,7.82519999999,9.35903333332
497.44,10.6565777778,30.8547333333,11.0366,28.1132666667,6.3704,7.57713333333,9.93660000001,7.79940000001,9.31780000001
497.79,10.6486444445,30.9121333333,11.0328666667,28.1676,6.35946666667,7.56853333333,9.93193333334,7.7888,9.30673333333
498.14,10.6657222222,31.0210666667,11.0508666667,28.2492,6.3722,7.59016666666,9.95886666667,7.80013333333,9.32563333333
498.48,10.6691666667,31.1222,11.0791333333,28.3090666667,6.38,7.5962,9.96546666669,7.80006666667,9.32930000001
498.83,10.7066555556,31.24,11.1286,28.3935333333,6.4086,7.62876666667,10.008,7.81966666666,9.37669999999
499.18,10.7313222222,31.3384666667,11.1674666667,28.4531333333,6.43346666667,7.65003333333,10.0386666667,7.8318,9.40156666667
499.53,10.7681888889,31.4436666667,11.2138666667,28.5408,6.46766666667,7.69543333333,10.0852,7.86353333333,9.43
499.88,10.7844111111,31.5479333333,11.2471333333,28.641,6.49153333333,7.7325,10.1184,7.89413333334,9.45863333333
500.23,10.8132333333,31.6514,11.2848666667,28.7140666667,6.50413333333,7.75753333333,10.1438666667,7.9018,9.47506666667
500.58,10.8431333333,31.7795333333,11.3322,28.8209333333,6.52966666667,7.77223333333,10.1873333333,7.9094,9.5101
500.92,10.8552,31.8908,11.3530666667,28.9114666667,6.5414,7.7776,10.2062,7.90846666666,9.51723333333
501.27,10.8753444445,32.0190666667,11.3861333333,28.9890666667,6.56373333333,7.77556666667,10.2176666667,7.93326666667,9.53803333333
501.62,10.9078888889,32.1290666667,11.4204,29.0435333333,6.59666666667,7.81136666667,10.2473333333,7.95166666666,9.5669
501.97,10.8929888889,32.1844,11.4244666667,29.0779333333,6.59666666667,7.802,10.2558,7.95319999999,9.55836666666
502.32,10.8971333333,32.2743333333,11.4230666667,29.1493333333,6.59353333333,7.78906666666,10.2570666667,7.94639999999,9.55493333334
502.67,10.9019222222,32.3197333333,11.4085333333,29.1811333333,6.57606666667,7.7626,10.2419333333,7.94959999999,9.51903333333
503.01,10.8659222222,32.3349333333,11.3698,29.1706,6.54326666667,7.72336666667,10.2072,7.93719999999,9.48239999999
503.36,10.8390222222,32.396,11.3660666667,29.2147333333,6.50206666667,7.69366666667,10.1833333333,7.91933333333,9.45613333333
503.71,10.8939888889,32.5188666667,11.4208666667,29.294,6.53373333333,7.73156666667,10.2328666667,7.9554,9.48383333333
504.06,10.8746111111,32.5582,11.405,29.3048666667,6.52053333333,7.70436666667,10.2278666667,7.94406666666,9.46800000001
504.41,10.8557555556,32.6258,11.3932666667,29.3213333333,6.4972,7.68436666667,10.2043333333,7.92113333334,9.4562
504.75,10.8749777778,32.6916666667,11.3990666667,29.3854,6.4956,7.7009,10.2208,7.93346666666,9.46950000001
505.10,10.8991333333,32.7494666667,11.434,29.4485333333,6.5034,7.72563333333,10.2574666667,7.94626666666,9.48496666667
505.45,10.9389555556,32.8801333333,11.4731333333,29.5525333333,6.50366666667,7.74566666667,10.2876666667,7.97153333333,9.52766666665
505.80,10.9718777778,32.9810666667,11.4952,29.5979333333,6.50066666667,7.74753333333,10.3028666667,7.97986666666,9.55593333333
506.15,10.9661555555,33.0248,11.4990666667,29.6095333333,6.50046666667,7.75013333333,10.3028666667,7.97906666666,9.54953333333
506.49,10.9589777778,33.0754666667,11.5097333333,29.6420666667,6.5,7.76146666667,10.3041333333,7.97013333334,9.55906666667
506.84,10.9916444445,33.1752666666,11.5492,29.7101333333,6.5206,7.77256666667,10.3288666667,7.97700000001,9.58843333333
507.19,11.0186333333,33.2719333333,11.5646,29.7695333333,6.56066666667,7.78583333333,10.3628666667,8.00173333333,9.62103333334
507.54,10.9807222222,33.2754666667,11.54,29.7392,6.52586666667,7.74266666667,10.3261333333,7.96906666667,9.59559999999
