wavelength,Back_TanLavf,Belly_TanLavf,Breast_TanLavf,Crissum_TanLavf,Crown_TanLavf,DorTail_TanLavf,Patch10_TanLavf,Rump_TanLavf,Throat_TanLavf,WingTip_TanLavf
602.55,9.07375,41.3121666667,30.642,26.0431666667,9.58966666665,9.11683333333,15.8666666666,14.3586666666,35.2648333333,10.3935
602.88,9.09941666665,41.1465,30.4581666667,25.9163333333,9.56866666666,9.16866666667,15.8715,14.3506666666,35.178,10.5538333333
603.22,9.11408333333,41.0276666667,30.2661666667,25.782,9.58866666669,9.23433333333,15.8885,14.3301666667,35.1226666667,10.5878333333
603.56,9.06666666667,40.8221666666,30.0228333334,25.6101666667,9.586,9.20333333333,15.8538333333,14.207,34.9611666667,10.5803333333
603.89,9.03558333334,40.6861666667,29.8671666667,25.5023333333,9.59816666668,9.224,15.864,14.176,34.8768333333,10.5808333334
604.23,9.07675000002,40.639,29.7636666666,25.4873333334,9.65816666665,9.2965,15.932,14.1691666666,34.8343333333,10.6213333333
604.56,9.06016666666,40.4838333333,29.6035,25.36,9.61433333334,9.29633333333,15.9411666667,14.0966666667,34.7395,10.6401666666
604.90,9.05241666665,40.3363333333,29.482,25.2626666666,9.64566666668,9.30016666667,15.9728333333,14.0458333333,34.693,10.66
605.23,9.03883333333,40.2501666667,29.3745,25.1581666666,9.69100000002,9.31016666667,15.9973333333,14.0111666667,34.5841666667,10.7033333333
605.57,9.03633333333,40.184,29.2471666667,25.0796666666,9.69350000001,9.32883333333,15.974,13.9213333333,34.5285,10.718
605.90,9.01616666665,40.0285,29.1091666667,24.9851666666,9.67016666667,9.307,15.9935,13.8471666667,34.4525,10.7053333333
606.24,8.94541666667,39.9163333333,28.9466666666,24.831,9.6165,9.25666666667,15.9863333334,13.7403333334,34.3491666667,10.678
606.58,8.88000000002,39.8256666667,28.8088333334,24.7025,9.6095,9.237,16.008,13.6476666667,34.2565,10.6268333333
606.91,8.84725000002,39.6096666666,28.6131666666,24.5415,9.55083333333,9.20483333333,15.9938333333,13.5598333333,34.0836666667,10.6286666667
607.25,8.85691666667,39.5628333333,28.539,24.502,9.51166666667,9.23566666667,16.0645,13.5563333334,34.0828333333,10.6971666667
607.58,8.82149999999,39.4115,28.3346666667,24.3818333334,9.42916666665,9.19133333334,16.0628333333,13.4783333334,33.9886666667,10.6971666667
607.92,8.72725000001,39.2268333334,28.1625,24.1935,9.36733333335,9.17516666666,16.0028333334,13.3875,33.8271666667,10.6405
608.25,8.72433333332,39.1963333333,28.0995,24.1528333333,9.39766666666,9.21416666667,16.0195,13.3838333333,33.7856666667,10.6951666666
608.59,8.71975,39.1105,28.0508333333,24.0773333334,9.3815,9.20766666667,16.0411666666,13.336,33.6728333333,10.6748333334
608.92,8.69775,38.9243333334,27.9475,23.9635,9.30666666667,9.212,16.0215,13.2811666666,33.6055,10.6513333333
609.26,8.68841666666,38.8036666667,27.8808333334,23.9195,9.29183333331,9.211,16.0653333333,13.2578333333,33.4793333333,10.6901666667
609.59,8.714,38.7671666666,27.8576666666,23.8481666667,9.29866666666,9.24733333333,16.0921666667,13.2386666667,33.4203333334,10.7018333333
609.93,8.762,38.6633333333,27.8248333333,23.8395,9.33266666669,9.30933333334,16.1271666667,13.239,33.3275,10.757
610.26,8.74783333333,38.5953333333,27.7143333333,23.7915,9.34433333333,9.335,16.1111666666,13.1791666666,33.2526666667,10.786
610.60,8.74699999999,38.5963333333,27.7065,23.8313333333,9.38616666666,9.3825,16.1323333334,13.1481666667,33.2656666667,10.8013333334
610.93,8.75350000002,38.5026666667,27.6895,23.7711666667,9.42066666668,9.41116666667,16.1405,13.0925,33.1888333333,10.8
611.27,8.712,38.3778333333,27.6385,23.6805,9.42349999999,9.43966666667,16.139,13.0393333333,33.0761666666,10.8713333333
611.60,8.7,38.2883333333,27.5776666666,23.59,9.38016666665,9.435,16.195,12.9935,33.0418333333,10.9063333334
611.93,8.628,38.1053333333,27.4093333333,23.4585,9.27416666665,9.3905,16.177,12.8953333333,32.916,10.8641666667
612.27,8.57308333333,38.0158333334,27.2228333333,23.3353333334,9.17700000001,9.38283333334,16.1461666667,12.823,32.8466666667,10.9316666666
612.60,8.61158333333,38.0478333333,27.1336666667,23.3491666667,9.23333333335,9.4465,16.2313333334,12.8415,32.8395,11.0426666667
612.94,8.50733333333,37.8323333333,26.849,23.1746666667,9.14716666665,9.40116666667,16.1506666667,12.7336666666,32.7376666667,10.9418333334
613.27,8.46141666667,37.7998333334,26.68,23.1013333333,9.16366666668,9.449,16.1311666667,12.7586666667,32.692,10.95
613.61,8.394,37.6646666666,26.4655,23.0026666667,9.0995,9.39466666666,16.1071666667,12.6973333334,32.6476666667,10.9691666667
613.94,8.34083333333,37.5166666667,26.3486666667,22.878,9.01383333335,9.31766666666,16.1146666667,12.646,32.4993333333,10.9151666666
614.28,8.27166666667,37.3585,26.162,22.731,8.95016666665,9.32633333333,16.0995,12.5951666666,32.363,10.9663333334
614.61,8.21391666666,37.215,25.9291666666,22.64,8.8485,9.26733333333,16.0808333334,12.5641666666,32.2861666667,10.9778333333
614.94,8.258,37.2011666667,25.8061666667,22.6313333333,8.86216666668,9.28183333333,16.105,12.577,32.3096666667,10.9641666666
615.28,8.26741666666,37.1396666667,25.6688333333,22.5973333334,8.877,9.28283333333,16.0988333334,12.576,32.2306666666,10.9816666666
615.61,8.26291666666,37.1276666667,25.5323333334,22.5203333334,8.89350000002,9.28266666666,16.1085,12.5413333333,32.1971666666,10.9895
615.95,8.173,36.9788333333,25.3586666667,22.3856666667,8.82,9.24483333334,16.0701666666,12.4426666667,32.1268333333,10.8728333333
616.28,8.10525,36.7851666667,25.155,22.2553333333,8.77000000001,9.15416666666,15.9743333333,12.3221666667,32.023,10.7953333333
616.61,8.21775,36.8566666666,25.2266666666,22.2776666666,8.89733333332,9.267,16.0786666667,12.384,32.0446666667,10.898
616.95,8.26816666667,36.7753333334,25.158,22.2491666667,8.91983333333,9.24683333333,16.133,12.3451666667,32.0273333334,10.955
617.28,8.30825,36.6956666666,25.0678333333,22.1851666666,8.93416666668,9.30516666667,16.1295,12.329,31.9753333334,10.9218333333
617.62,8.30458333333,36.581,24.9405,22.0791666666,8.88683333331,9.275,16.1005,12.3015,31.9925,10.9461666667
617.95,8.339,36.5156666667,24.8443333333,21.999,8.87933333331,9.21633333334,16.1123333333,12.2976666666,31.9453333333,10.9143333334
618.28,8.27408333333,36.427,24.6928333333,21.8713333334,8.88366666668,9.23516666667,16.0951666667,12.2726666667,31.848,10.8516666667
618.62,8.22683333333,36.2985,24.5896666667,21.7496666667,8.88400000001,9.221,16.0256666667,12.1985,31.7323333333,10.8415
618.95,8.1615,36.1876666667,24.4676666667,21.6898333333,8.84816666666,9.20733333334,15.973,12.1095,31.6283333333,10.8338333334
619.28,8.13491666666,36.0565,24.3735,21.6568333334,8.86133333334,9.192,15.9458333334,12.1026666666,31.524,10.8371666666
619.62,8.09916666666,35.9726666666,24.3155,21.6008333333,8.86866666666,9.16066666667,15.8898333334,12.0833333333,31.4605,10.834
619.95,8.07016666667,35.9071666666,24.2408333333,21.4941666667,8.84449999999,9.20433333333,15.9501666667,12.043,31.356,10.8661666666
620.28,8.042,35.8205,24.1348333334,21.449,8.83633333335,9.187,15.9255,11.991,31.2895,10.8783333333
620.62,7.98733333333,35.7328333334,24.0063333333,21.3895,8.77816666668,9.202,15.91,11.911,31.2485,10.8603333333
620.95,7.99075,35.7198333333,23.96,21.3658333333,8.79366666669,9.21316666667,15.9893333334,11.9325,31.2441666667,10.9395
621.28,7.97616666666,35.6975,23.8118333334,21.333,8.85883333335,9.29533333333,16.0003333333,11.9116666667,31.1955,10.9728333333
621.62,7.9625,35.6333333333,23.7241666667,21.3588333333,8.85783333335,9.34316666667,16.0321666667,11.8985,31.1085,11.0356666667
621.95,7.99975,35.6503333334,23.6571666666,21.3486666667,8.85449999999,9.38066666667,16.0686666666,11.8833333333,31.0961666667,11.1068333334
622.28,7.99333333333,35.6643333334,23.6078333334,21.3156666667,8.80033333334,9.3885,16.1485,11.8395,31.1026666667,11.082
622.62,7.9695,35.6023333334,23.4885,21.2413333333,8.77549999998,9.3945,16.2108333333,11.8155,31.1065,11.08
622.95,7.97658333334,35.6033333334,23.4035,21.1861666667,8.76533333335,9.39183333333,16.2493333333,11.818,31.1356666666,11.1258333334
623.28,7.97891666667,35.5701666666,23.2518333333,21.107,8.73649999998,9.42483333333,16.2815,11.78,31.1371666666,11.1718333333
623.62,7.9255,35.4605,23.1581666667,21.065,8.66883333333,9.384,16.1956666666,11.7401666667,31.108,11.115
623.95,7.82683333333,35.3438333334,22.9871666666,20.9358333334,8.5735,9.33733333333,16.1805,11.6795,31.1211666666,11.0445
624.28,7.76991666666,35.2235,22.8866666667,20.8515,8.53433333334,9.33816666667,16.1631666666,11.6451666667,31.0543333334,11.0238333333
624.62,7.72675,35.17,22.8688333334,20.8226666667,8.56633333334,9.34283333333,16.1998333333,11.6033333333,30.9855,11.0225
624.95,7.76583333333,35.143,22.9055,20.8321666667,8.61483333333,9.397,16.2455,11.6048333333,30.9735,11.0966666667
625.28,7.74325,35.0541666667,22.8018333333,20.74,8.61866666666,9.4065,16.2721666667,11.5751666667,30.9656666667,11.1048333334
625.61,7.77975,34.9936666667,22.8298333333,20.7841666667,8.71650000001,9.46483333334,16.3371666666,11.6351666667,31.001,11.101
625.95,7.79058333334,34.9768333334,22.7558333333,20.7971666667,8.76,9.49983333333,16.369,11.6523333334,30.9876666667,11.1438333333
626.28,7.82875,34.9526666667,22.7523333333,20.7718333333,8.80183333334,9.52166666667,16.3285,11.6466666666,30.9315,11.1723333334
626.61,7.82725,34.8896666667,22.7006666667,20.746,8.81066666665,9.56816666667,16.3235,11.6075,30.8911666667,11.1428333334
626.94,7.82475,34.8563333334,22.6776666667,20.7151666666,8.82783333335,9.53183333333,16.2805,11.5873333333,30.8543333333,11.1423333333
627.28,7.81066666666,34.7918333333,22.5955,20.655,8.833,9.54033333333,16.3006666667,11.5328333333,30.7713333333,11.1505
627.61,7.81775,34.7618333333,22.5453333333,20.6166666666,8.81583333335,9.55983333333,16.2731666666,11.4946666667,30.663,11.1716666667
627.94,7.81041666667,34.7385,22.4826666666,20.5635,8.81466666668,9.54466666666,16.2296666667,11.458,30.5713333333,11.1883333333
628.27,7.83808333333,34.7305,22.3615,20.597,8.80183333334,9.582,16.203,11.446,30.5943333333,11.2095
628.61,7.82816666667,34.6491666667,22.2613333333,20.5261666666,8.77066666668,9.57066666666,16.1721666667,11.451,30.5021666667,11.1731666667
628.94,7.81216666667,34.6435,22.2421666667,20.479,8.77300000001,9.55383333333,16.1218333334,11.4251666667,30.5103333334,11.1838333333
629.27,7.69816666666,34.4731666667,22.0356666667,20.2976666667,8.6175,9.43516666666,15.9908333334,11.2478333334,30.3521666666,11.1258333333
629.60,7.71675,34.4421666666,22.0353333333,20.2313333334,8.61983333333,9.43566666667,16.0153333334,11.2726666667,30.3345,11.1398333333
629.94,7.70725,34.3856666667,21.9205,20.2133333334,8.62983333334,9.4695,16.0845,11.261,30.353,11.17
630.27,7.67791666667,34.3285,21.8475,20.1733333334,8.56233333333,9.43883333334,16.0381666666,11.1915,30.2515,11.1343333333
630.60,7.70058333334,34.266,21.7603333333,20.1631666666,8.57633333333,9.52816666667,16.133,11.2168333333,30.1771666667,11.188
630.93,7.76625,34.2943333333,21.765,20.1513333333,8.6075,9.59566666667,16.2,11.3105,30.2015,11.2965
631.26,7.82883333333,34.3376666667,21.7146666667,20.2345,8.63866666666,9.6545,16.2598333333,11.343,30.2535,11.3736666666
631.60,7.84825,34.344,21.7161666667,20.2313333333,8.6655,9.71116666665,16.3518333334,11.4016666667,30.3435,11.4411666667
631.93,7.84283333333,34.4116666666,21.7233333333,20.1866666666,8.69266666667,9.73933333334,16.4153333333,11.4541666667,30.3273333334,11.4905
632.26,7.87258333333,34.3876666666,21.674,20.1655,8.71816666667,9.79133333332,16.484,11.4371666667,30.3568333334,11.5845
632.59,7.89816666667,34.4348333333,21.6155,20.2013333334,8.764,9.856,16.5345,11.4105,30.3511666667,11.6108333333
632.92,7.97325,34.553,21.6775,20.2626666667,8.86049999999,9.93033333335,16.628,11.496,30.4268333334,11.689
633.26,7.89558333333,34.4026666667,21.5193333333,20.1846666666,8.77266666666,9.89249999998,16.5201666666,11.3945,30.3063333334,11.6256666666
633.59,7.86841666666,34.362,21.4546666666,20.1131666667,8.775,9.86216666667,16.508,11.3986666667,30.2965,11.622
633.92,7.84533333333,34.2918333333,21.3188333333,20.0181666667,8.77216666667,9.85666666669,16.5255,11.3716666667,30.3055,11.6686666667
634.25,7.8365,34.2536666667,21.3015,20.005,8.782,9.83766666665,16.5223333333,11.3355,30.3215,11.6411666667
634.58,7.76691666667,34.2115,21.2135,20.0145,8.77066666667,9.78183333334,16.5248333333,11.2875,30.2813333333,11.5725
634.91,7.75891666667,34.1703333333,21.2231666667,19.917,8.789,9.75733333335,16.5238333333,11.3081666667,30.2415,11.5705
635.25,7.808,34.1643333333,21.1615,19.9386666667,8.8465,9.77966666666,16.5746666666,11.3203333333,30.1705,11.5693333333
635.58,7.80633333334,34.019,21.051,19.806,8.80983333333,9.73783333334,16.4933333333,11.2328333333,30.0951666667,11.5313333333
635.91,7.79033333333,34.0271666667,21.0185,19.8276666667,8.77566666667,9.73416666668,16.4945,11.2521666666,30.0805,11.5093333333
636.24,7.83,34.0278333334,21.0196666667,19.787,8.75333333334,9.69166666667,16.5566666667,11.2556666667,30.083,11.5146666666
636.57,7.79775,33.8965,20.9203333333,19.771,8.707,9.69566666665,16.5766666667,11.2603333334,29.9628333333,11.5435
636.90,7.788,33.8595,20.82,19.7428333333,8.73083333333,9.70800000002,16.6046666666,11.2516666666,29.9213333333,11.5821666667
637.23,7.82133333333,33.8393333333,20.7825,19.7445,8.68316666667,9.73116666669,16.6285,11.2526666667,29.9075,11.6218333334
637.56,7.86483333333,33.9043333333,20.9113333334,19.7718333334,8.76566666667,9.76899999999,16.6905,11.3148333334,29.9181666667,11.676
637.90,7.84591666666,33.9108333333,20.8613333334,19.7523333333,8.7325,9.77183333335,16.6816666667,11.3471666667,29.8605,11.6503333333
638.23,7.87691666667,33.9098333334,20.818,19.7331666667,8.73216666666,9.78716666668,16.6448333334,11.3175,29.8976666667,11.6596666667
638.56,7.77675,33.7815,20.6788333333,19.639,8.6255,9.72399999999,16.6458333333,11.2421666667,29.7746666666,11.6173333334
638.89,7.62633333333,33.638,20.5196666667,19.3891666666,8.45566666666,9.59283333334,16.469,11.0593333333,29.6645,11.539
639.22,7.59958333333,33.5683333333,20.513,19.3836666667,8.4045,9.57849999999,16.4546666666,11.0313333334,29.5998333333,11.5268333333
639.55,7.56741666667,33.5225,20.444,19.3511666667,8.4035,9.5845,16.4286666666,10.9926666666,29.5901666666,11.5505
639.88,7.5895,33.5191666667,20.4088333333,19.4053333333,8.42833333333,9.67400000001,16.4175,11.0431666667,29.6338333334,11.6445
640.21,7.597,33.5521666667,20.3528333333,19.3501666667,8.44333333333,9.6305,16.3865,10.9445,29.6388333334,11.6498333333
640.54,7.57508333333,33.6215,20.3846666666,19.337,8.42466666667,9.656,16.3755,10.9321666666,29.6675,11.6678333333
640.87,7.55908333333,33.6308333333,20.3908333334,19.288,8.4495,9.66633333334,16.3606666666,10.9071666666,29.6173333334,11.6881666667
641.20,7.542,33.5361666667,20.2603333334,19.2001666666,8.422,9.72516666665,16.3415,10.8661666666,29.6288333333,11.6603333333
641.53,7.609,33.5376666666,20.2623333333,19.225,8.4965,9.81033333332,16.3826666667,10.8228333333,29.6101666666,11.7603333334
641.87,7.58166666667,33.4911666667,20.2128333333,19.1796666667,8.45966666667,9.85366666665,16.3848333334,10.78,29.5345,11.8026666667
642.20,7.72808333334,33.548,20.2738333333,19.2943333333,8.56433333333,10.0068333333,16.455,10.8551666666,29.6145,11.9035
642.53,7.81058333333,33.6365,20.3418333333,19.4133333333,8.68366666667,10.1515,16.5911666667,10.9971666667,29.6596666667,11.9875
642.86,7.82591666666,33.817,20.3895,19.4346666667,8.76683333334,10.2905,16.7218333333,11.0635,29.8071666666,12.0718333333
643.19,7.86683333334,33.8005,20.4638333333,19.4733333333,8.75416666667,10.3316666667,16.7946666667,11.0095,29.7961666666,12.0221666667
643.52,7.77966666666,33.6891666666,20.35,19.3196666667,8.662,10.3045,16.7255,10.9503333333,29.6516666667,11.9213333333
643.85,7.75183333334,33.5766666667,20.3306666666,19.2325,8.62516666667,10.3458333334,16.6743333333,10.9748333334,29.627,11.8658333333
644.18,7.788,33.5393333334,20.2978333333,19.2221666667,8.65016666667,10.3981666667,16.7423333333,10.9981666667,29.6385,11.9416666667
644.51,7.77375,33.4733333333,20.2298333334,19.2431666667,8.608,10.3766666666,16.7123333334,10.9073333333,29.6165,11.9035
644.84,7.75933333333,33.5868333334,20.231,19.2895,8.625,10.3251666666,16.6986666666,10.9161666666,29.6023333333,11.9006666667
645.17,7.68025,33.4618333334,20.1773333333,19.1775,8.59016666667,10.3058333333,16.6848333333,10.9066666667,29.5398333333,11.902
645.50,7.673,33.3961666667,20.076,19.1115,8.58966666667,10.2123333333,16.6405,10.877,29.5353333333,11.9441666667
645.83,7.48458333333,33.3455,19.9261666667,18.974,8.52233333334,10.083,16.5208333334,10.7481666667,29.4561666666,11.8388333333
646.16,7.46825,33.1751666667,19.8445,18.9636666667,8.51766666667,10.0066666667,16.458,10.7268333334,29.4521666667,11.803
646.49,7.45091666666,33.0226666666,19.7466666667,18.9338333333,8.4865,9.90983333334,16.3193333333,10.709,29.306,11.8175
646.82,7.4035,33.03,19.663,18.897,8.485,9.88816666665,16.2961666667,10.7551666667,29.3335,11.7768333333
647.15,7.33458333333,32.8991666667,19.6628333334,18.8878333333,8.44383333334,9.82283333331,16.2325,10.6866666667,29.2451666667,11.8003333334
647.48,7.2885,32.9125,19.5998333333,18.818,8.42783333333,9.793,16.1706666667,10.6005,29.2883333333,11.851
647.81,7.27275,32.8713333334,19.537,18.797,8.41,9.73783333335,16.0695,10.5713333333,29.2243333334,11.81
648.14,7.28491666666,32.8803333334,19.5655,18.739,8.43716666667,9.84266666665,16.0751666666,10.6508333333,29.25,11.8826666666
648.47,7.284,32.7556666667,19.5298333333,18.6888333334,8.358,9.816,16.0325,10.5761666667,29.1911666666,11.9178333333
648.80,7.2885,32.8276666667,19.51,18.6446666667,8.32183333333,9.81833333335,15.9345,10.557,29.2703333333,11.9556666666
649.13,7.3995,32.9145,19.5938333333,18.6921666667,8.41416666667,9.95500000002,16.0231666666,10.6978333333,29.3808333333,12.0338333333
649.46,7.49641666667,32.9185,19.6153333334,18.656,8.45633333333,10.0203333333,16.021,10.7453333334,29.4045,12.1176666666
649.79,7.52266666667,33.0868333333,19.695,18.7445,8.4375,10.0911666667,16.0765,10.6856666667,29.4286666667,12.2081666667
650.11,7.50291666666,33.0268333333,19.6033333333,18.6508333333,8.40016666667,10.0851666667,16.1358333333,10.6466666667,29.4655,12.1313333333
650.44,7.43908333333,33.0426666666,19.5398333333,18.6053333333,8.3545,10.0538333333,16.0836666667,10.5688333333,29.3711666667,12.1425
650.77,7.5965,33.1973333334,19.6273333333,18.648,8.51933333333,10.1481666667,16.2435,10.7045,29.5006666666,12.2821666667
651.10,7.7075,33.344,19.7368333333,18.8165,8.63683333333,10.2796666667,16.4363333333,10.8683333333,29.5348333334,12.3731666667
651.43,7.73708333333,33.3621666667,19.7718333334,18.8701666667,8.66833333333,10.293,16.506,10.8836666667,29.5191666667,12.4205
651.76,7.71541666666,33.3151666667,19.6993333334,18.9133333333,8.6965,10.2805,16.5768333334,10.8781666667,29.4493333333,12.4258333333
