wavelength,Back_PooHism,Belly_PooHism,Breast_PooHism,Crissum_PooHism,Crown_PooHism,DorTail_PooHism,Patch10_PooHism,Patch11_PooHism,Patch12_PooHism,Rump_PooHism,Throat_PooHism,WingTip_PooHism
209.52,185.8026,127.7778,164.320866667,142.222266667,196.172866667,173.827066667,192.098866667,166.296333333,158.765466667,151.8518,183.456733333,170.4938
209.90,179.5238,119.285666667,157.619066667,133.095333333,188.8096,163.690333333,182.499933333,160.952266667,150.476333333,145.357066667,180.5952,162.142866667
210.28,166.787866667,108.1212,145.2122,120.8484,175.636333333,149.939466667,167.878866667,148.9696,137.454466667,132.848533333,171.030266667,147.151533333
210.66,159.298266667,100.351066667,143.274933333,116.374333333,170.526466667,143.625733333,155.789466666,147.368333333,132.6316,125.0292,156.374,139.649
211.03,155.287333333,90.6895333333,143.678066667,117.0114,165.862066667,137.011466667,154.827533333,143.103466667,132.068933333,123.793,152.183866667,141.6092
211.41,155.1852,87.2839333333,146.296266667,118.395066667,173.0864,129.259333334,155.678933334,139.3828,133.4568,118.641933333,149.1358,141.234466667
211.79,120.298533333,68.2586,117.313333333,94.6268666667,139.1044,108.7562,119.801066667,112.0398,108.557266667,97.2139333332,117.412933333,110.447733333
212.17,113.066666667,64.1776666667,114.311133333,88.0889999999,131.288733333,104.977666667,109.8666,110.577866667,101.0668,93.4222666668,107.8222,105.0668
212.55,118.2158,68.5445333333,125.352066667,97.7465333332,138.967066667,112.018866667,115.680733333,119.530533333,108.450666667,94.5539333332,116.150133334,112.957733333
212.92,109.9578,67.7637333333,119.578,94.9367333333,129.8734,105.5696,110.210866667,110.632933333,102.362866667,88.0168666666,110.211,106.919933333
213.30,117.391333333,68.5022666667,126.57,96.8116666667,138.840533333,111.980666667,115.942,122.608666667,107.7296,91.7875333335,115.7488,111.3044
213.68,126.296266667,70.4629333333,127.407466667,99.5371333333,135.740733333,114.536933333,115.833333333,124.259266667,109.9074,96.8518666667,118.888933333,115.277733333
214.06,151.864466667,81.6951333334,143.389933333,118.757133333,154.2374,130.282533333,129.0396,137.966133333,127.2316,111.6384,128.587666667,131.9774
214.44,160.0,84.5239333333,149.1666,124.2856,158.452333333,136.428533333,132.5,142.618933333,134.523733333,121.5476,132.738066667,136.3096
214.81,159.532266667,79.883,143.859533333,122.456,158.7134,133.333333333,130.760333333,137.193133333,127.251533333,123.508733333,134.385933333,136.4912
215.19,196.956533333,101.159333333,170.5796,147.6812,197.391333333,171.1594,159.130266667,170.7246,155.0726,153.478333333,160.869666667,164.058066667
215.57,187.755,100.272,162.312933333,140.816266667,183.8096,173.333333333,153.3334,169.387733333,150.067933333,145.306266667,154.557733333,161.7686
215.95,236.0,118.5,187.833333333,171.0,221.5,203.833333333,182.166666667,206.833333334,182.0,174.666666667,189.0,198.166666666
216.32,298.666533333,141.111066667,227.5556,213.111133333,278.0,250.444533333,224.666733334,257.7778,222.2222,210.444466667,232.666533333,236.000066667
216.70,271.666666667,129.6296,200.185133333,188.703666667,255.370333333,221.4814,206.851933333,224.629533333,195.370333333,198.518466667,206.851866667,212.222066667
217.08,672.3076,228.2052,410.7692,388.717933333,583.5898,494.359066667,466.153933333,530.2564,424.1026,443.076933333,450.2564,475.8974
217.46,920.7408,269.6296,505.185133333,515.555666667,794.8148,642.963066667,620.0,711.851866667,535.5556,586.666733333,594.814933333,623.703733333
217.83,960.833333333,255.0,519.166666667,523.333333333,865.833333334,654.166666667,646.666666667,783.333333334,585.0,591.666666667,611.666666667,661.666666667
218.21,1303.33333333,432.2222,845.555533334,741.111133334,1243.33346667,975.555599999,933.333399999,1171.11106667,850.000000001,842.222266667,1001.11106667,974.444533333
218.59,-876.0,-366.0,-597.333333333,-529.333333333,-856.666666666,-704.0,-662.666666667,-812.0,-616.666666666,-586.0,-704.666666667,-682.666666667
218.97,-316.0494,-146.666666667,-218.024733333,-196.789933333,-301.2346,-268.394933333,-242.469266667,-295.8024,-234.074,-225.1852,-262.469,-255.0618
219.34,-356.388933333,-179.4444,-261.1112,-221.666666667,-337.499933333,-309.722266667,-274.444466667,-332.2222,-267.7778,-256.111066667,-295.000066667,-289.444466667
219.72,-405.396733333,-200.952266667,-303.8094,-252.380866667,-385.714266667,-364.4444,-312.698333333,-381.587333333,-297.777866667,-304.761933333,-339.365066667,-324.127
220.10,-444.2106,-229.824533333,-352.982533333,-296.1402,-430.175333333,-421.754466667,-362.807133334,-431.2282,-333.333266667,-342.456066667,-383.5088,-365.614066667
220.47,-838.666666667,-438.0,-689.333333334,-576.0,-799.333333333,-800.0,-668.0,-814.666666667,-638.666666667,-644.666666667,-730.666666667,-705.333333334
220.85,-530.476133333,-269.047666667,-428.5714,-362.857,-469.5238,-530.476133333,-397.1428,-517.618933333,-403.333333333,-397.619066666,-467.1428,-420.952266667
221.23,-648.484866667,-370.909066667,-576.363666667,-492.7272,-590.302933333,-698.182,-500.6062,-644.242466667,-556.969733333,-510.909,-616.3636,-525.4546
221.61,-389.0196,-225.097933333,-362.352866667,-299.607933333,-351.7646,-425.4902,-289.0198,-397.2548,-357.647266667,-321.568666666,-381.960733333,-322.352933333
221.98,-172.708333333,-88.5416666667,-161.666666667,-130.208333333,-151.25,-198.958333333,-120.625,-180.625,-147.291666667,-135.416666667,-171.458333334,-130.625
222.36,-215.277733333,-100.000066667,-176.6666,-159.4444,-195.0,-253.333266667,-146.944533333,-224.722266667,-170.2778,-165.555466666,-190.5556,-154.166666667
222.74,-182.3188,-64.3478666667,-131.304466667,-120.869666667,-165.797066667,-216.8116,-109.565133333,-174.492733333,-128.4058,-131.0144,-152.463733333,-115.942
223.11,-350.2564,-129.2308,-279.487133333,-231.7948,-337.436066667,-396.410333333,-229.230666666,-329.2308,-255.897333333,-257.948666667,-288.2052,-232.307666667
223.49,-282.857066667,-65.2380666667,-209.523733333,-182.380866667,-277.142933333,-302.380933333,-150.952266667,-291.428533333,-180.952333333,-183.8096,-230.476133333,-178.095333334
223.87,-272.888933333,-64.0000000001,-200.444533333,-189.333333334,-280.444333333,-276.8888,-152.4444,-281.7778,-176.444466667,-173.7778,-222.666533333,-179.5556
224.24,-607.619,-199.0476,-481.904866667,-461.904733333,-624.761933333,-650.476266667,-379.0476,-643.8096,-400.952466667,-424.762,-546.666733333,-442.8572
224.62,-326.666533333,-124.1026,-257.9488,-289.230733333,-335.384533333,-374.358933333,-231.282066667,-363.077,-217.9486,-242.051533333,-291.282066667,-263.076866667
225.00,-235.087733333,-96.1403333333,-206.666666667,-233.333333333,-264.561333333,-261.7544,-183.8596,-267.017533333,-155.7894,-164.561466667,-212.631466667,-210.5264
225.38,-114.035133333,-41.7543333333,-102.2806,-118.0702,-133.333333333,-126.140333333,-89.2982666667,-126.842133334,-63.158,-75.9648,-94.7368,-107.7194
225.75,-79.8692000001,-26.4053333333,-73.3332666667,-87.5815999999,-94.3791333333,-91.7646000001,-67.974,-87.8431333333,-34.5098666667,-50.0653333333,-64.4444666666,-81.5685333335
226.13,-77.3077333332,-30.8974,-71.4102666666,-91.6666666667,-92.3076666665,-88.0768666667,-70.1282666667,-88.5898,-31.282,-52.5640666667,-61.7948666667,-84.8718666667
226.51,-50.2778,-15.1852,-50.7408,-61.8518666667,-57.1297333333,-52.037,-39.3518,-55.1851333333,-14.3517333333,-28.6112,-35.5554666667,-51.5742
226.88,-48.3952,-11.0288666667,-46.2551333333,-59.0946666667,-50.9465333333,-45.4321333333,-35.7201333333,-52.2634666667,-13.0042,-22.8806666667,-30.0412,-46.0082666667
227.26,-34.1667333333,-3.84633333333,-27.2436666667,-42.2435333333,-34.4232,-32.4358666666,-22.7562666667,-37.5641333333,-4.93593333333,-12.2436,-14.4230666667,-32.8846
227.64,-22.1905333333,-0.761800000001,-17.9999333333,-28.8094666667,-24.1428,-22.8571333333,-17.4287333333,-23.4284666667,-1.57153333333,-10.619,-8.71426666668,-22.4762
228.01,-20.4215333334,-3.40999999999,-17.8926666667,-25.6321333333,-22.7202666667,-21.1111333333,-17.0882,-20.3832666667,-2.29893333333,-13.2184,-10.6896666667,-19.2337333333
228.39,-16.1774666667,-1.00920000001,-12.9664,-19.2048,-17.9814666667,-15.1987333333,-10.6422,-14.4344,-0.305733333334,-10.1834666667,-7.40053333333,-12.6298
228.76,-11.9806666667,1.03873333333,-8.26086666667,-12.1979333333,-13.1884666667,-9.10633333333,-5.48313333333,-9.32366666667,2.2946,-7.27053333333,-4.87933333334,-7.43959999999
229.14,-7.65826666666,4.09286666667,-3.27006666667,-6.20253333333,-8.39673333333,-4.5358,-0.970466666665,-4.40933333333,6.30806666667,-3.9662,-1.87766666667,-3.39646666667
229.52,-8.74246666666,4.03186666667,-3.4132,-6.16773333333,-8.6426,-3.8922,-2.3752,-5.5888,6.00793333333,-5.24953333333,-2.71453333333,-4.67066666667
229.89,-8.86993333333,4.36913333333,-2.2222,-4.5574,-8.96426666667,-3.1074,-1.56313333333,-4.89633333333,5.53666666667,-4.89633333333,-1.99613333333,-3.5594
230.27,-10.0630666667,3.55793333333,-3.37826666667,-4.06106666667,-10.1886,-4.69006666667,-2.12033333333,-4.5102,4.4924,-5.822,-2.83913333333,-4.58213333333
230.65,-9.19720000001,4.3804,-2.23386666667,-3.1414,-8.65626666667,-5.1658,-1.972,-3.61266666667,4.74693333333,-6.16053333332,-2.5828,-4.81666666667
231.02,-7.46793333333,4.84226666667,-0.613733333335,-1.7562,-7.14406666667,-3.8022,-0.613733333335,-2.36993333333,6.32573333333,-5.4732,-1.2446,-3.42713333333
231.40,-7.42273333333,4.45013333333,-1.28866666667,-2.1478,-7.06173333333,-3.29906666667,-0.7904,-2.43986666667,6.58066666667,-5.29206666667,-1.85566666667,-2.59446666667
231.78,-9.26933333334,3.9928,-2.86993333334,-3.61846666667,-8.14606666667,-5.0446,-1.31913333333,-2.95893333333,5.95373333334,-5.06246666667,-2.86973333334,-3.0124
232.15,-6.48800000001,7.27413333333,1.0366,-0.178799999998,-4.27173333333,-1.39413333333,2.5738,0.64346666667,8.32886666667,-1.0902,0.500466666666,0.482533333334
232.53,-3.8538,9.35160000001,3.28773333333,2.3744,-2.484,1.169,4.274,2.886,11.3059333333,1.44293333333,3.03186666667,3.01373333333
232.90,-4.05886666667,10.0196,3.33326666667,3.29393333333,-1.96093333333,1.098,3.96086666667,3.58833333333,12.0784,2.0588,3.84313333333,3.66673333333
233.28,-7.3824,6.6054,0.0407333333334,-0.613466666667,-5.17380000001,-2.51533333333,0.2454,-0.715733333333,8.54813333333,-1.67693333333,0.695133333334,-0.204533333332
233.66,-7.3374,5.26426666667,-0.833266666665,-1.2602,-5.91466666667,-3.496,-0.325333333334,-1.3212,7.58126666667,-1.97153333333,-0.0204,-0.772399999998
234.03,-5.615,6.28973333333,0.019800000002,-0.873133333333,-3.45240000001,-2.5198,0.456266666668,-0.436466666667,9.56346666667,-0.238000000001,1.78566666667,-0.158800000001
234.41,-4.68,7.10606666667,0.9742,-1.10786666667,-2.46406666667,-1.3372,0.706733333332,-0.324599999998,10.6208,1.0888,2.235,1.08886666667
234.78,-4.03986666667,6.70293333334,1.15946666666,-0.471066666668,-2.77159999999,-0.199333333332,1.19553333333,-0.326066666664,10.4890666667,1.63033333333,2.06513333333,1.8114
235.16,-4.02093333333,6.75373333333,0.2436,-0.591933333334,-3.04613333333,-0.748400000002,1.32293333333,-0.626733333334,10.4612666667,1.3054,1.06166666666,2.14106666667
235.54,-3.4568,6.94666666667,1.39913333333,0.609066666667,-2.76546666666,0.296333333332,2.35393333333,-0.082266666666,10.8476,1.71206666667,1.92606666667,2.97953333333
235.91,-1.14986666667,7.39713333333,3.03026666667,2.2532,-0.761533333333,2.9836,3.86946666667,1.22766666667,12.6496666667,2.7506,3.18566666667,4.32026666667
236.29,-0.739133333332,6.84766666667,2.187,1.93073333333,0.015133333334,3.60473333333,4.0574,0.980599999998,13.5293333333,2.89573333333,3.9064,3.9066
236.66,-1.10373333333,7.63813333334,2.41366666666,2.237,0.662266666668,3.6644,4.25326666667,0.927266666668,13.7160666666,3.48786666667,4.72413333333,3.7528
237.04,0.806933333335,9.21439999999,3.32626666667,3.28386666667,1.81173333333,5.15213333333,6.08620000001,2.71766666667,15.4139333333,4.57186666667,6.01546666667,4.93986666667
237.41,2.9234,11.2707333333,4.71313333333,5.8606,3.66126666667,7.74579999999,8.51100000001,5.2186,17.6228666667,7.04926666667,9.26233333335,7.89606666667
237.79,4.88713333333,12.4699333333,5.98933333333,7.676,5.0996,9.26960000001,10.5843333333,6.78633333333,19.4555333333,8.93760000001,11.7528,10.0530666667
238.17,4.01826666667,11.0633333334,4.87933333334,7.04500000001,3.31373333333,8.76713333332,10.2804666667,5.87086666667,18.3691333333,8.34959999999,10.6848666667,9.54986666667
238.54,1.93213333333,8.6116,2.68726666667,5.3998,1.19006666667,7.35766666667,8.90593333333,4.21006666667,16.3914666667,5.87346666667,8.81646666667,7.332
238.92,0.707000000001,7.04553333333,1.8308,3.91406666667,-0.404133333333,6.69186666667,7.43686666667,3.043,15.8965333333,4.67186666667,8.06826666667,5.99746666667
239.29,1.30706666667,7.00253333334,2.0264,3.8848,-0.047866666668,7.3742,7.1104,3.21346666667,15.8034666667,5.13193333333,8.56113333333,5.88726666667
239.67,2.72486666667,7.3668,2.66026666667,4.15726666667,0.872466666666,7.68993333333,7.399,3.98486666667,15.7996666667,5.86973333333,8.32520000001,6.33273333333
240.04,2.3604,6.85940000001,2.0906,3.34306666667,0.452866666665,7.05206666667,6.60886666667,2.90933333333,14.7687333333,5.24086666667,7.4086,5.27933333334
240.42,1.60166666667,5.86173333333,1.3752,2.5746,-0.4276,5.61006666667,5.00633333333,1.81966666667,13.2244666667,3.77366666667,5.62686666667,4.09213333333
240.79,1.355,5.08693333333,0.949266666667,2.174,-0.594333333334,5.05793333333,4.3332,1.7608,12.616,3.03613333333,4.67393333333,3.63046666667
241.17,0.891866666667,4.49713333333,0.815666666666,1.65713333333,-0.885533333333,4.35793333333,3.3776,1.32206666667,11.6256,2.57433333333,3.7698,3.036
241.54,1.442,4.87546666667,1.4752,2.01326666667,-0.2774,4.54233333333,3.3334,1.71386666667,11.6196,2.9784,3.43326666667,3.38333333333
241.92,1.40326666666,5.26833333333,1.74793333333,2.46186666666,0.039866666666,4.76406666667,3.26093333333,2.14233333333,11.7502666667,2.85146666667,3.171,3.72046666667
242.29,1.718,5.3772,2.12793333333,2.602,0.601533333335,4.91693333333,3.44046666667,2.46066666667,12.0392,2.87093333333,3.20333333333,4.0236
242.67,2.71633333333,6.22966666667,2.92213333333,3.239,1.54666666667,5.81413333333,4.15166666667,3.16186666667,12.8192,3.689,3.8646,4.77293333333
243.05,3.6744,7.0078,3.78406666667,4.01933333333,2.6552,6.6098,5.21306666667,3.88953333333,13.711,4.5716,4.61226666667,5.51353333333
243.42,3.76686666666,7.01593333333,3.88466666667,4.10046666667,2.84873333333,6.651,5.39926666667,3.9316,13.8867333333,4.583,4.53993333334,5.3718
243.80,3.78013333333,7.27033333333,3.89626666667,4.26393333333,3.0876,6.84866666667,5.56,3.95813333333,14.1846,4.7088,4.72046666667,5.2892
244.17,3.78333333333,7.39506666667,3.7566,4.39726666667,3.15406666667,6.84586666667,5.6102,4.15326666667,14.3896,4.83213333333,4.75973333333,5.44626666667
244.55,4.07946666667,7.70513333333,3.97813333333,4.85573333333,3.3708,7.19533333333,6.00286666667,4.3794,14.927,5.23433333333,5.02053333333,5.80426666667
244.92,3.97753333333,7.40173333333,3.8536,4.65086666667,3.18773333333,6.97966666667,5.84433333333,4.20666666667,14.9999333333,5.0326,4.7562,5.73513333333
245.30,3.85266666667,6.9926,3.74393333333,4.40246666667,3.10246666667,6.86686666667,5.48886666667,3.96813333333,14.9252666667,4.79966666666,4.51126666667,5.58726666667
245.67,3.56706666667,6.5412,3.47293333333,4.00306666667,2.81706666667,6.5694,5.12306666667,3.68,14.8863333333,4.35453333333,4.455,5.18593333333
246.05,3.54413333333,6.26773333333,3.372,3.7108,2.83253333333,6.592,4.9764,3.46953333334,14.8056,4.31613333333,4.3966,5.0738
246.42,3.88133333333,6.5332,3.57266666667,3.92046666667,3.15153333333,7.00673333333,5.06346666667,3.80286666667,15.0176,4.6136,4.74966666667,5.35366666667
246.79,4.0446,6.61913333333,3.85226666667,4.09226666667,3.35353333333,7.22486666667,5.17293333333,4.04233333333,15.0742,4.76193333333,4.9544,5.5884
247.17,3.81926666667,6.56526666667,3.60773333333,4.00886666666,3.25293333333,7.11846666667,4.8198,3.98013333333,14.9575333333,4.6766,4.8264,5.5162
247.54,3.83886666667,6.69593333334,3.61493333333,3.97906666667,3.32806666667,7.146,4.72013333333,4.05033333333,15.0182666667,4.6196,4.8666,5.60133333333
247.92,3.7912,6.7134,3.59233333333,3.95573333333,3.3262,7.14986666667,4.6238,4.0492,15.0573333334,4.4818,4.8594,5.63093333333
248.29,3.85206666667,6.81166666667,3.76473333333,4.1144,3.389,7.33653333333,4.65126666667,4.22386666667,15.1222,4.49606666667,5.08066666667,5.67273333334
248.67,3.62886666667,6.5972,3.58126666667,3.8512,3.15666666667,7.15473333333,4.35913333333,4.0456,14.8789333333,4.26586666667,4.96433333333,5.44446666666
249.04,3.748,6.79033333333,3.71573333333,3.9916,3.32633333333,7.3948,4.38906666667,4.1316,14.9964,4.4702,5.19413333333,5.52073333333
249.42,4.1754,7.2628,4.10506666667,4.45226666667,3.7324,7.9186,4.9036,4.5566,15.5754,4.91433333333,5.7236,5.9044
249.79,4.59273333333,7.84853333333,4.53333333333,4.9668,4.30766666667,8.48953333333,5.4416,5.00573333333,16.1373333333,5.373,6.2012,6.31293333333
250.17,4.72146666667,8.1634,4.64593333334,5.08706666667,4.50453333333,8.54346666667,5.66726666667,5.23833333333,16.3386666666,5.48946666667,6.51786666667,6.401
250.54,4.52266666667,8.37013333333,4.54906666667,5.0158,4.47266666667,8.44406666667,5.59593333333,5.18726666666,16.4926666667,5.4112,6.61926666667,6.38466666667
250.92,4.32126666667,8.3724,4.26433333333,4.96666666667,4.24453333333,8.3128,5.4556,4.97513333333,16.4832666667,5.32766666667,6.5784,6.24586666667
251.29,4.26773333333,8.28186666666,4.1722,4.81593333333,3.94586666667,8.0942,5.34353333333,4.81893333333,16.1049333333,4.9204,6.3746,6.06173333333
251.66,4.1378,8.21113333333,4.0948,4.75,3.71626666667,7.9402,5.43306666667,4.7932,15.8992,4.91006666667,6.4268,6.02673333334
252.04,4.18193333333,8.20093333334,4.12866666667,4.80326666667,3.66126666667,7.83693333333,5.45566666667,4.9538,16.0188,5.02906666667,6.6446,6.08006666667
252.41,4.0768,8.23746666667,4.12193333333,4.5316,3.64453333333,7.69553333333,5.57973333333,5.0282,16.1136,4.94113333333,6.5732,6.2442
252.79,4.30866666667,8.6474,4.59653333334,4.7024,4.04433333333,7.8934,6.00206666667,5.42993333333,16.5806,5.20506666667,6.9048,6.60713333334
253.16,4.39533333333,8.91799999999,4.6528,4.703,4.1846,7.89766666667,6.27526666667,5.5428,16.6818666667,5.1714,6.98453333333,6.80033333333
253.54,3.87326666667,8.70720000001,4.3128,4.22066666667,3.74386666667,7.20493333333,5.83553333333,5.01446666667,16.0994666667,4.73173333333,6.61893333333,6.44866666667
253.91,3.3316,8.2152,3.8318,3.53513333333,3.0728,6.346,5.3664,4.39386666667,15.4854,4.09393333333,6.16313333333,5.9148
254.28,2.8036,7.7514,3.4594,3.01626666667,2.41073333333,5.67206666667,4.78213333333,3.96046666667,15.1350666667,3.44866666667,5.65413333333,5.47753333333
254.66,2.78346666667,7.5176,3.33706666667,2.98033333333,2.25193333333,5.3846,4.75273333333,3.8202,15.0501333333,3.33706666667,5.5406,5.19886666667
255.03,2.79646666667,7.64,3.67326666667,3.02053333333,2.51446666667,5.2028,4.8474,4.1174,15.3418666667,3.3564,5.5852,5.1448
255.41,2.46726666667,7.43879999999,3.4886,2.58986666667,2.1446,4.88553333333,4.64866666667,3.72133333333,15.3309333333,3.1332,5.62506666667,4.86113333333
255.78,2.33,7.20826666667,3.451,2.41386666667,1.94793333333,4.6096,4.39133333333,3.40046666667,15.2226,2.93873333333,5.58773333333,4.7522
256.15,2.4626,7.33286666667,3.69806666667,2.36986666667,1.982,4.651,4.5078,3.22166666667,15.0917333333,2.9856,5.49866666667,4.91686666667
256.53,2.498,7.2604,3.79186666667,2.502,2.2154,4.615,4.32846666667,2.88706666667,14.8854666667,3.13666666667,5.64293333333,4.62733333333
256.90,2.64666666667,7.10386666666,3.72453333333,2.6082,2.34753333333,4.8026,4.296,2.86533333334,14.8871333333,3.2258,5.6846,4.54153333333
257.28,2.845,6.92306666667,3.76526666667,2.85206666667,2.38493333333,5.04726666667,4.3696,3.09086666667,14.9244,3.47033333333,5.7358,4.5698
257.65,2.90133333333,6.69153333333,3.5844,2.95433333333,2.54873333333,5.25973333333,4.3176,3.17886666667,14.8557333333,3.61246666667,5.55606666667,4.614
258.02,3.0336,6.63966666667,3.48453333333,3.12,2.69906666667,5.59793333333,4.23486666667,3.193,14.7018,3.85966666667,5.3036,4.76913333333
258.40,3.44006666667,6.88926666666,3.6742,3.46313333334,3.10266666667,6.1296,4.4956,3.44926666667,14.9029333334,4.25926666667,5.45486666666,5.04646666667
258.77,3.401,6.80013333333,3.57846666667,3.43486666667,3.05246666667,6.18833333333,4.4212,3.5068,14.7121333334,4.208,5.25593333333,5.04886666667
259.15,3.48186666666,6.77173333333,3.48906666667,3.45326666667,2.98193333333,6.35533333333,4.29146666667,3.54413333333,14.7584666667,4.21486666667,5.32346666667,5.14906666667
259.52,3.7678,7.01006666666,3.6782,3.7578,3.22593333333,6.65366666667,4.46713333333,3.8978,15.0854,4.5306,5.46286666667,5.46606666667
259.89,3.84186666667,7.11973333333,3.75213333333,3.85413333333,3.3798,6.878,4.52893333333,4.07293333333,15.2626,4.6386,5.52946666667,5.53233333333
260.27,3.80253333333,7.0778,3.69613333333,3.89733333333,3.425,6.92613333333,4.5284,4.17586666667,15.2454666667,4.70633333333,5.53853333333,5.56053333333
260.64,3.95886666667,7.20113333333,3.80633333333,4.0288,3.5628,7.1142,4.72566666667,4.34386666667,15.367,4.90366666667,5.65206666667,5.79306666667
261.01,4.10526666667,7.4146,3.91373333333,4.16486666667,3.71926666667,7.25266666667,4.91553333333,4.48406666667,15.4747333333,5.04473333333,5.79253333333,6.01393333333
261.39,4.00946666667,7.38233333333,3.8086,4.05246666667,3.56346666667,7.16993333333,4.77806666667,4.36226666667,15.3912,4.8698,5.67713333333,5.9138
261.76,4.2186,7.64553333333,4.0304,4.1716,3.6726,7.44533333333,4.97826666667,4.56026666667,15.6179333333,4.98853333333,5.8688,6.09113333333
262.13,4.38333333333,7.7984,4.1824,4.28273333333,3.73173333333,7.56533333333,5.11813333333,4.78473333333,15.7743333333,5.06093333333,5.99026666667,6.19733333333
262.51,4.4222,7.85573333333,4.2102,4.36213333333,3.72586666667,7.5868,5.25213333333,4.90486666667,15.8751333333,5.14533333333,6.1006,6.24073333333
262.88,4.3836,7.96926666667,4.1588,4.28406666667,3.5544,7.52713333333,5.2202,4.84986666667,15.9002666667,5.07286666667,6.1064,6.2262
263.25,4.21833333333,7.97846666667,3.97606666667,4.12873333333,3.32206666667,7.19826666667,5.23673333333,4.68486666667,15.7043333334,4.90253333333,5.91713333333,6.0942
263.63,4.17553333333,8.12446666667,3.96,4.2066,3.41333333333,7.1624,5.4778,4.7266,15.5356666667,4.9778,6.04446666667,6.14006666667
264.00,4.4244,8.43713333333,4.07713333334,4.41253333333,3.61726666667,7.2152,5.81393333333,4.99693333333,15.5132,5.2654,6.1972,6.2594
264.37,4.6416,8.58939999999,4.18706666667,4.5244,3.74273333334,7.34826666667,5.93506666667,5.1536,15.5380666667,5.31833333333,6.33446666667,6.27466666667
264.75,4.75106666667,8.68326666666,4.19006666667,4.65493333333,3.64166666667,7.3842,5.954,5.19586666667,15.5319333333,5.25906666667,6.25973333334,6.3078
265.12,4.4578,8.30073333333,3.8554,4.31733333333,3.23293333333,7.15353333333,5.56993333333,4.8794,15.0854,4.95746666667,5.7956,5.9388
265.49,4.29653333333,8.14673333333,3.79566666667,4.13533333333,3.25033333333,6.98653333333,5.38986666667,4.70566666667,14.8430666667,4.909,5.65526666667,5.84593333333
265.87,3.86753333333,7.6862,3.35253333333,3.80906666667,2.93266666667,6.53806666667,5.03766666667,4.27526666667,14.3871333333,4.6588,5.23653333333,5.46
266.24,3.75246666667,7.6728,3.40766666667,3.7738,2.99213333333,6.5438,5.0136,4.30273333333,14.3678,4.664,5.2166,5.5166
266.61,3.87373333333,7.76113333333,3.5682,3.8874,3.06893333333,6.68273333333,5.0114,4.35473333333,14.373,4.5964,5.31926666667,5.6658
266.98,4.153,7.8022,3.90106666667,4.1662,3.371,6.88753333333,5.1248,4.45113333333,14.6521333333,4.7472,5.4936,5.87593333333
267.36,4.37513333334,7.7964,4.15006666667,4.33866666667,3.6742,7.08246666667,5.1596,4.51453333333,14.8038666667,4.84893333333,5.5112,6.01066666667
267.73,4.34866666667,7.6652,4.08853333333,4.2038,3.58713333333,6.97706666667,4.93593333333,4.4474,14.7576666667,4.6654,5.31786666667,5.95766666667
268.10,4.4116,7.7222,4.27366666667,4.3396,3.61113333333,7.03693333333,4.95673333333,4.44446666667,14.8827333333,4.67286666667,5.45053333333,6.10073333333
268.48,4.3722,7.64366666667,4.15726666667,4.27486666667,3.44173333333,6.91793333333,4.9396,4.2992,14.8880666666,4.56273333333,5.3228,6.05466666667
268.85,4.0928,7.23353333333,3.8144,3.91113333333,3.07206666667,6.61833333333,4.57693333333,4.00806666667,14.7070666666,4.2522,5.08526666666,5.66813333333
269.22,4.17013333333,7.19666666667,3.87326666667,3.9112,3.08646666667,6.54913333333,4.59273333333,4.14626666667,14.8256666667,4.2938,5.17433333333,5.75
269.59,4.56646666667,7.48046666667,4.2236,4.336,3.46033333333,6.99993333333,5.02166666667,4.61493333333,15.2882,4.706,5.49846666667,6.17646666667
269.97,4.90993333333,7.8672,4.63106666667,4.6782,3.82066666667,7.41306666667,5.3756,4.98353333333,15.7572,5.0852,5.93733333333,6.67793333333
270.34,4.90493333333,7.75573333333,4.45546666667,4.60166666667,3.7586,7.38946666667,5.3208,4.91573333333,15.6776,5.00273333333,5.95306666667,6.6906
270.71,4.69193333333,7.51706666667,4.24873333333,4.34586666667,3.6306,7.29553333333,5.16393333333,4.78733333333,15.4828,4.9604,5.71893333333,6.4738
271.09,4.5022,7.34013333333,3.9972,4.1376,3.49213333333,7.2244,5.10386666667,4.66546666667,15.2556666667,4.84966666667,5.5758,6.244
271.46,4.32333333333,7.3334,3.88006666667,4.04886666667,3.35973333333,7.20893333333,5.07373333333,4.6202,15.2007333333,4.84013333333,5.64,6.13113333333
271.83,4.2514,7.32233333333,3.9144,4.07706666667,3.34486666667,7.16966666667,5.1046,4.64493333333,15.2124666667,4.85726666667,5.7454,6.0656
272.20,4.02866666667,7.09826666667,3.6102,3.84626666667,3.18033333333,6.95973333333,4.94873333333,4.45213333333,15.0627333333,4.68806666667,5.46493333333,5.872
272.58,3.95986666667,7.01846666667,3.55506666667,3.764,3.12133333333,6.84326666667,4.8418,4.43533333333,14.9928,4.59753333333,5.38146666667,5.80566666666
272.95,4.09893333333,7.23486666667,3.7118,3.9276,3.35473333334,6.93326666667,5.0654,4.6322,15.0677333333,4.79413333333,5.52233333333,5.99693333333
273.32,4.131,7.3534,3.73926666667,4.10886666667,3.40153333333,7.05986666667,5.15233333333,4.66393333333,15.1300666667,4.919,5.5678,6.02766666667
273.69,4.0814,7.3442,3.67766666667,4.04933333333,3.3542,6.98706666667,5.12406666667,4.58426666667,14.9254,4.89206666667,5.6014,5.885
