wavelength,Back_SalAlbf,Belly_SalAlbf,Breast_SalAlbf,Crissum_SalAlbf,Crown_SalAlbf,DorTail_SalAlbf,Patch10_SalAlbf,Patch11_SalAlbf,Rump_SalAlbf,Throat_SalAlbf,WingTip_SalAlbf
205.74,-225.925933334,-242.963066666,-535.555533333,-275.5556,-508.888866667,-97.037,-344.444466667,-274.8148,-443.7038,-214.814866667,-385.185133333
206.12,-309.166666667,-323.333333333,-696.666666667,-355.833333333,-596.666666667,-179.166666667,-443.333333333,-385.0,-533.333333333,-348.333333333,-503.333333333
206.50,-113.777866667,-131.5556,-326.222266667,-149.3334,-277.777733333,-58.6667333333,-164.888866667,-145.7778,-248.444466666,-151.999866667,-235.111266667
206.87,-22.5807999999,-27.7419333334,-115.914,-40.4301999999,-93.3334000001,-1.07513333332,-38.9246666667,-32.0428,-81.0754,-38.2794666667,-84.5161333334
207.25,-48.3331999998,-42.7778000001,-163.333333333,-64.7220666667,-126.9444,-17.5,-65.5553999999,-73.8889333333,-108.611133333,-59.9999999999,-130.833266667
207.63,-27.6192,-8.25393333334,-145.7142,-6.34920000012,-106.666733333,16.8254666667,-48.2539333333,-73.3333999999,-84.1270666667,-34.2857333333,-113.968266667
208.01,22.5184,35.1109333333,-28.8888,40.7407333334,-14.8147333333,47.9999333334,10.5186,5.48153333335,-1.48146666665,21.7777333333,-10.8146666667
208.39,37.2972,46.1260666666,-25.2251333333,54.2341333333,-5.22520000001,68.8288000001,14.5946,8.82880000001,4.68466666668,36.5765333333,2.52266666679
208.77,55.2380666668,80.4761999999,-98.0951999998,96.6667333331,-45.7142666666,132.8572,3.3333333334,-25.7142666667,-19.5238,59.5237333333,-40.0
209.14,29.3333333336,145.333333333,-406.666666667,177.333333333,-244.0,258.666666667,-102.666666667,-189.333333333,-120.0,21.3333333333,-230.666666666
209.52,29.1666666668,-30.8333333335,142.5,-26.2499999999,106.25,-43.3333333335,55.4166666666,84.1666666667,64.5833333332,15.4166666667,88.75
209.90,33.5715333333,20.238,108.809666666,9.99993333333,75.9522666667,-4.76186666666,53.0952666667,68.3333333333,59.5238000001,24.7619333333,72.3808000001
210.28,22.0511333333,8.205,60.3418666667,-0.854800000067,43.2478,-10.2564,34.359,46.4958,31.7948666667,7.00853333333,42.3930666667
210.66,41.1904666667,32.2618666667,65.3572,25.5951333334,48.0952666667,14.8809333333,51.0714,59.5237333333,42.1428,29.7619333334,47.9763333333
211.03,42.7928,44.3242,68.3784666666,33.2432666667,50.5406666667,27.1171333333,56.3062666667,57.1170666667,46.4864666667,33.6936666667,49.2792
211.41,44.2592666667,52.5926,71.6666,32.1295333333,53.3332666667,26.3888666667,56.6666,58.6112,50.1850666667,35.0926666667,48.3332666667
211.79,54.2341999999,64.1442000001,81.982,50.0901333333,64.054,33.3332,61.8919333333,66.1262666667,64.7746666666,43.8738,56.6666
212.17,56.8468666666,71.2611333333,87.7477333333,61.3512666667,70.0,35.6758,64.4143333334,74.6847333333,69.0090666667,48.5584,68.0181333333
212.55,46.9742666666,67.0768666666,85.4359333333,61.0257999999,67.2820666667,22.1538,54.4615333333,67.2821333333,62.7692666666,42.5642,67.0769333333
212.92,54.0278,82.7777333334,112.916666666,76.9443333333,85.2776666666,19.5832666667,71.8056000001,77.7777333333,73.0555999999,47.3611333333,83.4723333335
213.30,50.0853999999,92.3076666667,127.521333334,85.983,88.5470666666,14.7007333333,77.094,87.1795333333,75.7266000001,47.3502666667,92.4786
213.68,30.0,78.8333333334,111.333333333,65.3333333333,65.0000000001,-2.16666666667,63.5,73.8333333333,58.3333333333,34.3333333333,77.8333333333
214.06,25.0000666667,70.7576000001,95.4545333333,53.4848666667,60.7576,0.605866666674,61.2122000001,60.303,45.0,31.8182,68.0301999999
214.44,15.6589999999,70.2325999999,95.6589333333,62.0155333333,59.6899333334,-3.25566666668,54.8836666666,54.1083333333,48.6821333333,28.2172,64.4960666666
214.81,11.3333333333,58.9333333333,81.6,51.9999999999,54.9333333333,-5.86666666669,43.8666666666,45.4666666667,45.3333333333,20.4,48.9333333333
215.19,21.5189333333,48.3542666667,64.6412666667,46.1603333333,50.3796666667,11.3923333333,43.9663333333,44.3038666667,42.9535333333,29.7890666667,43.7975333333
215.57,18.4056666667,41.1594666667,54.9275333334,41.3768,42.5362666667,13.9128666667,41.1594666667,37.1738666667,38.3332666667,28.8405333333,36.5942
215.95,12.0702,35.2281333333,46.2456666667,31.9299333333,34.9474,10.8773333333,37.5438,31.3685333333,27.4386,22.1052666667,29.6140666667
216.32,15.1190666667,30.3572,39.5238,28.4524666667,32.381,14.5832666667,36.1308666667,27.1427333333,25.0001333334,23.6903333333,25.7738
216.70,24.2076,35.7923333333,42.7868666667,33.9892,37.8688,21.3662,44.3168666667,35.3552,31.5299333333,30.8742666667,31.4754
217.08,29.7184,37.2771333334,45.1642666667,36.5258,39.6714,27.6057333333,45.0704666667,39.4365333333,37.4177333333,36.0562666667,33.1454
217.46,27.3709333333,32.7228666667,41.2676,30.2348666667,36.0562666667,22.3004666667,39.9059333333,35.5869333333,33.7558666667,31.831,28.2159333333
217.83,29.3239333333,35.0116666667,41.7714666667,31.9347333333,38.4149333333,23.45,41.8182,37.0163333333,35.0582666666,33.613,31.1887333333
218.21,30.1429333333,34.0,42.5238666667,31.0952,37.5238666667,21.1904,41.3807333333,35.9046666667,37.3810666667,32.5714666667,32.1904666667
218.59,27.9317333333,30.9488666667,39.7565333333,23.7956666667,32.6520666667,17.9562,38.8321333333,31.8734,33.4306666667,30.7054,28.1750666667
218.97,27.5424666667,31.3382666667,38.1022,21.3624666667,32.2626,17.2748666667,37.6642666667,30.6083333333,30.3163333333,30.7543333333,27.3480666667
219.34,22.603,25.7142666667,35.3017333333,11.8094,24.6348,5.52386666667,31.6826666667,23.6192,23.3016666667,24.254,19.1746
219.72,24.7509333333,26.7432666667,37.931,11.1876666667,24.2911333333,0.153333333326,30.3448666667,22.2222666667,21.3026666667,25.6704666667,20.8428
220.10,19.9123333333,24.8246666667,39.8246,8.59653333332,19.9124,-8.33326666666,25.7017333333,19.2981333333,19.2982666667,24.6491333334,19.035
220.47,11.1110666667,21.8889333333,38.3333333333,-4.88886666667,10.5556,-25.7779333333,16.4443333333,9.77773333333,8.77780000001,11.889,4.1112
220.85,-32.9824666667,-17.8947333333,14.0352666667,-66.8420666666,-36.4910666667,-91.0526000001,-35.2631333333,-41.2279999999,-45.9648,-40.7017333333,-53.5088000001
221.23,-201.1766,-151.764666667,-108.235266667,-278.8236,-213.333266667,-325.4902,-213.725533333,-228.2352,-241.1764,-220.392133333,-242.352866667
221.61,-196.140333333,-142.105266667,-112.280866667,-249.473733333,-208.771866667,-293.3332,-209.1228,-192.6316,-222.1054,-213.6842,-226.666733333
221.98,-765.555466667,-610.0,-469.999933333,-925.555600001,-798.888866667,-1016.66653333,-854.444466667,-746.666599999,-848.888933334,-817.777666667,-904.444533333
222.36,1728.889,1417.7778,1182.2222,1951.11106667,1740.0,2140.0,1835.55553333,1711.11113333,2015.5556,1848.8888,1975.55546667
222.74,714.285666667,572.380866667,501.9048,818.095133333,664.761733333,887.619066667,764.761999999,719.047733333,851.428533335,730.476266667,824.761933333
223.11,736.190466665,619.999866667,530.4762,807.618933333,738.095266667,839.047533333,755.238133333,748.571333333,846.666666666,730.476133334,764.762000001
223.49,-1502.22226667,-1086.6666,-893.333400001,-1515.55546667,-1353.33333333,-1646.66666667,-1502.22233333,-1480.0,-1713.3334,-1371.11106667,-1420.0
223.87,-261.7778,-169.777866667,-121.333266667,-260.444533333,-206.222133333,-272.0,-256.444466667,-243.999866667,-288.0,-229.333333333,-239.111133333
224.24,-99.3750000001,-53.1250000001,-36.25,-97.0833333334,-67.7083333333,-91.8749999999,-89.1666666667,-91.25,-111.666666667,-81.6666666667,-84.1666666666
224.62,-32.5640666667,-9.23073333334,1.5384,-31.4101333333,-11.7948666667,-26.5384,-24.1026666667,-29.1025999999,-40.5128,-17.9486666667,-16.7947333333
225.00,2.54906666666,20.8824,28.2352666667,6.86266666667,21.2744,6.27453333334,14.902,6.4706,1.47073333335,20.4900666667,16.7648
225.38,3.72293333333,18.7878666667,27.2728,10.3894666667,22.5107333333,7.53240000001,17.6623333333,4.50206666667,4.24240000001,19.1341333333,17.5758
225.75,2.13326666667,14.6667333333,23.7333333333,8.44446666668,19.6444666667,4.00020000001,14.489,-7.91133333332,3.73333333333,16.8,17.6
226.13,9.0,19.9166666667,21.9166666667,11.8333333333,21.9166666667,6.91666666667,20.5,-7.08333333333,5.83333333333,15.75,22.1666666667
226.51,15.7854666667,25.9004666667,26.2069333333,15.3256666667,25.9771333333,13.6398,23.8314,2.75866666667,14.4826,21.1494666667,22.9118666667
226.88,19.5238666667,26.5476666667,26.5476666667,19.7024666667,24.9404666667,16.7262666667,24.3452,6.48806666666,16.2500666667,19.2262,23.2739333333
227.26,18.6990666667,24.7153333333,27.588,19.0243333333,26.4497333333,15.7722,22.3306,4.7696,15.8806,18.1028666667,23.4686666667
227.64,15.6834,18.1775333334,19.4724666667,12.6618666667,21.1510666667,12.0862666667,18.3692666667,1.58266666667,11.9424,13.0456666667,19.2806
228.01,10.6262666667,12.1617333333,11.5959333333,7.07073333333,14.7476,8.80813333335,11.3131333333,-0.3232,8.44453333333,7.55560000001,15.5152
228.39,11.3333333333,12.6314666667,13.0176666667,7.71926666665,15.5438,10.2455333333,10.0351333333,2.10533333334,11.5087333333,9.78946666667,17.0526
228.76,7.01933333333,9.96799999999,8.62193333335,4.80766666667,10.8333333333,7.21153333333,5.96166666667,-0.352533333334,9.26279999999,6.57059999999,13.9102666667
229.14,2.68446666667,5.69313333333,4.57213333333,1.79933333333,6.54859999999,4.86726666667,1.18,-1.94686666667,4.7196,1.888,12.3009333333
229.52,4.29853333333,6.79546666666,6.64093333333,3.47486666667,8.33979999999,6.38346666666,2.62553333333,2.00773333333,6.10033333334,4.247,13.4878666667
229.89,3.43,7.63279999999,5.94213333333,3.4782,7.63286666667,7.70533333334,1.5942,4.25126666667,5.60386666667,3.98566666667,13.0434666667
230.27,3.98213333334,8.05366666668,7.69573333334,4.89940000001,8.32206666666,8.50113333334,2.05813333333,5.54813333333,6.7338,5.86133333333,13.4228
230.65,0.154599999993,4.15006666667,3.68666666667,1.87633333333,4.65786666667,4.96693333334,-2.11913333333,2.29573333334,3.70866666667,3.04633333333,9.31573333333
231.02,-3.66113333333,1.08473333333,-0.248533333332,-2.7796,1.67226666667,2.73446666666,-7.07346666667,-0.904000000008,0.497133333334,0.271066666667,5.92080000001
231.40,-2.7912,1.8224,-0.323066666668,-2.88353333333,1.66086666667,3.4602,-7.105,0.461266666667,0.691933333334,0.991866666664,6.11313333333
231.78,-1.70153333334,2.79733333334,0.582800000002,-2.14446666667,2.14460000001,4.33573333334,-6.80646666666,1.46853333333,1.95806666666,1.4918,6.10733333333
232.15,-2.81960000001,2.3894,-0.023866666668,-2.48493333333,-0.047799999994,3.17793333334,-6.90553333334,0.716933333333,0.788533333332,0.191133333336,4.77886666667
232.53,-3.97566666666,1.62426666667,-1.6486,-3.103,-1.38186666666,1.40606666667,-7.53953333333,-0.193933333326,-1.794,-1.60013333333,3.19993333333
232.90,-2.62780000001,3.163,-0.267533333334,-2.48166666667,-0.413733333332,2.26266666667,-6.86146666665,0.608333333341,-1.43553333333,-1.09486666667,4.54986666667
233.28,-3.9394,1.96973333333,-2.57573333333,-4.59599999999,-3.05560000001,1.18686666667,-8.8888,-3.66159999999,-3.43426666667,-1.99499999999,2.52513333333
233.66,-6.52773333332,0.611066666666,-6.36119999999,-7.0,-6.99999999999,0.277733333334,-11.6944666667,-6.44453333333,-5.55553333333,-4.13880000001,1.1112
234.03,-3.40139999999,2.42173333333,-2.17693333333,-3.34699999999,-3.10199999999,1.82326666667,-6.5034,-4.08166666667,-2.50346666666,-0.517000000002,4.4624
234.41,0.752266666666,6.64053333334,2.49026666667,1.01166666667,2.23086666668,6.30353333333,-1.297,1.08960000001,3.009,4.04666666666,9.157
234.78,7.35960000001,13.5961333333,9.10393333333,8.05253333334,9.22340000001,12.1385333333,5.87806666667,7.47926666667,10.2030666667,10.5854,16.6308666667
235.16,9.79586666665,15.7143333333,11.8139333333,11.0885333333,11.3151333333,12.7892,10.0226666667,10.9298666667,13.6734666667,13.0386,19.5692666667
235.54,8.07360000001,14.3938,10.7142666667,9.8918,10.2813333333,10.974,9.5022,9.5672,12.6839333333,11.3852666667,17.4026666667
235.91,7.71806666667,14.1535333333,11.7138666667,10.1997333333,11.1460666667,12.408,9.63200000001,10.8516,12.9758,12.3868666667,18.2333333333
236.29,7.82699999999,14.304,12.6793333333,11.477,13.038,13.2068,10.0421333333,11.3924,13.6286666667,13.5022,18.4178
236.66,5.79046666667,11.9444666667,10.5982666667,9.14540000001,11.3461333333,11.5598666666,7.82059999999,8.2478,11.8376,11.6881333333,16.8377333333
237.04,6.0128,11.6456,10.6541333333,9.32493333334,11.2658666667,11.8564666667,7.51060000001,8.24886666667,12.7003333333,11.6036,16.6667333333
237.41,8.86319999999,14.4701333333,12.6396,11.4452,13.8536666667,14.1427333333,9.88453333334,10.925,15.3179333334,13.0636666667,18.3237333333
237.79,11.6442,16.4241333333,14.6092666667,13.4950666667,15.9389333333,15.0225333333,11.2309333333,12.2191333333,16.6936666666,14.3936,19.4968
238.17,12.3036,17.3996666667,15.0610666667,13.8568666667,16.8761333333,15.672,11.7277333333,12.7924666667,17.0506,15.0436666667,19.9650666666
238.54,9.79586666667,14.1328,11.7347333333,11.3776666667,13.1800666667,13.4183333333,9.21766666667,9.37066666667,13.8945333334,11.9048,16.9217333333
238.92,7.498,10.5411333333,8.79999999999,8.32953333334,10.5254666667,11.7018666667,6.68226666666,6.54126666667,10.1019333333,9.11373333331,13.8352
239.29,6.28146666666,8.84440000001,8.19273333333,7.68873333332,9.1556,11.4964,5.1852,5.12586666667,8.17779999999,7.25926666667,12.4741333334
239.67,6.32093333333,8.67239999999,7.73173333334,7.39973333334,8.85186666667,11.4661333333,5.07606666667,5.90593333333,7.44113333334,6.90186666667,12.9321333333
240.04,5.84553333333,7.96573333334,5.9926,6.5686,7.12020000001,9.77933333333,4.71826666667,4.55886666667,6.23766666667,5.3554,11.446
240.42,5.01873333333,7.60826666667,4.95446666667,5.2756,6.0568,9.27760000001,4.09846666667,4.05566666667,5.24346666667,4.75113333333,10.7651333333
240.79,6.57546666667,9.22939999999,6.539,7.31433333334,7.54213333333,11.0078,6.01933333333,6.33826666667,7.442,6.56646666667,12.0383333333
241.17,5.15813333333,7.74533333333,5.44206666667,6.09893333333,6.08273333333,10.1216666667,4.89873333333,5.32033333333,5.82326666667,5.50693333333,10.4543333333
241.54,4.47406666667,6.8364,4.8874,5.61086666667,4.9244,9.69366666666,4.00146666666,5.168,5.227,4.91693333333,10.0922
241.92,3.52746666667,5.68273333333,3.9626,4.64513333333,4.37066666667,9.29726666667,3.4538,4.87946666667,4.41106666667,4.03613333333,9.57166666668
242.29,3.45786666667,5.06553333333,3.80693333333,4.46726666667,4.0436,9.00319999999,3.15886666667,4.7788,4.33653333333,3.54513333333,9.44553333332
242.67,3.9296,5.61526666667,4.42286666667,4.67546666667,4.5344,9.38033333334,3.45366666667,5.32153333333,4.61086666667,3.9296,9.75039999999
243.05,4.41586666667,6.38746666667,5.12246666667,5.265,5.05413333333,9.79493333334,4.14246666667,6.15953333333,5.18513333333,4.35333333333,10.4158666667
243.42,4.323,6.34153333333,4.93406666667,4.7772,4.97333333333,9.4702,3.77346666667,5.7976,5.24266666667,4.12106666667,10.1821333333
243.80,4.7668,6.69953333333,5.1434,5.29086666667,5.25266666667,9.8172,3.92566666667,5.7602,5.98426666667,4.4992,10.3304
244.17,4.48606666667,6.5636,5.0448,5.21833333333,5.1262,9.86173333333,3.71033333333,5.79333333333,6.11879999999,4.93626666667,10.236
244.55,5.35353333333,6.97386666667,5.75586666667,5.9466,5.6024,10.4210666667,4.25206666667,6.44433333333,6.93679999999,5.68706666667,10.7863333333
244.92,4.772,6.19826666667,5.45453333334,5.149,4.7518,9.96686666666,3.48353333333,5.7142,6.21333333333,4.91973333333,10.2673333333
245.30,5.03166666667,6.51206666667,5.8796,5.34086666667,5.191,10.0351333333,3.83686666667,5.96866666667,6.62466666667,5.0644,10.5739333333
245.67,5.5326,7.0218,6.51266666667,5.82793333333,5.78086666667,10.3166666667,4.7454,6.23446666667,7.22280000001,5.3486,10.9028666667
246.05,5.54466666667,7.14813333333,6.60453333333,5.86673333333,5.56786666667,10.165,4.7836,6.06093333333,7.2528,5.4164,10.8601333333
246.42,5.52626666667,7.18426666667,6.42546666667,5.76433333333,5.44953333334,10.1539333333,4.7498,6.12786666667,7.14946666666,5.47386666667,10.7274666667
246.79,5.397,7.04906666667,6.32913333333,5.78573333333,5.31026666667,9.85546666665,4.71226666667,6.01426666667,7.13593333333,5.24273333333,10.7328666667
247.17,5.2938,6.88546666667,6.16906666667,5.81226666667,5.1948,9.87113333333,4.5384,5.7104,7.09533333334,5.09593333333,10.5906
247.54,5.598,7.10493333333,6.33873333333,6.33866666667,5.33513333334,10.065,4.8798,6.0984,7.28313333333,5.49906666667,10.9076
247.92,5.15706666667,6.65026666667,6.02246666667,5.84506666666,4.95506666667,9.6642,4.63006666667,5.82846666666,6.7842,5.1954,10.6115333333
248.29,5.2476,6.70153333333,6.21053333333,6.00686666667,5.116,9.63386666667,4.6492,5.89393333333,6.83033333333,5.19106666667,10.6452666667
248.67,4.8794,6.37546666667,5.82826666667,5.8228,4.83893333333,9.16026666667,4.42913333333,5.4292,6.48873333333,4.715,10.2522
249.04,4.77413333333,6.16773333333,5.5882,5.72453333333,4.6906,8.82106666667,4.36446666667,5.23133333333,6.31546666667,4.515,9.95273333333
249.42,4.74806666667,6.0742,5.57326666667,5.75886666667,4.5712,8.6502,4.244,5.0928,6.19806666667,4.527,9.84093333335
249.79,4.57613333333,5.9114,5.53826666667,5.73586666667,4.39726666666,8.53466666667,3.96486666667,4.95226666667,5.86746666667,4.56986666667,9.6756
250.17,4.98306666667,6.3204,5.93006666667,6.21166666667,4.62993333333,8.8188,4.22946666667,5.2784,6.09646666666,4.91846666667,9.84039999999
250.54,5.02466666667,6.4254,6.05606666667,6.50933333333,4.7138,8.89739999999,4.3372,5.2478,5.9534,5.10886666667,9.8226
250.92,4.68026666667,5.96313333333,5.75713333333,6.3168,4.47426666667,8.68406666667,3.96886666667,5.04953333333,5.53933333333,4.9174,9.43453333335
251.29,4.4648,5.9096,5.63133333333,6.22066666667,4.2848,8.29546666667,3.80193333333,5.08713333334,5.41433333333,4.97646666667,9.42500000001
251.66,4.5684,6.0882,5.7758,6.30353333333,4.49226666667,8.49053333333,4.04066666667,5.36193333333,5.58166666667,5.21013333333,9.6558
252.04,5.32566666667,6.76546666667,6.41286666667,7.06206666667,5.10206666667,8.99199999999,4.42726666667,6.15526666667,6.21093333333,5.9316,10.0150666667
252.41,4.90653333333,6.35373333333,5.78446666667,6.51893333333,4.41986666667,8.557,4.11993333333,5.81913333334,5.51066666667,5.5498,9.65666666665
252.79,5.07286666667,6.79466666666,6.0838,6.71086666666,4.46346666667,8.82113333333,4.25593333333,6.4592,5.5982,6.0618,10.1236666667
253.16,5.22166666667,7.36266666667,6.22786666667,6.91493333333,4.64086666667,9.07366666667,4.36173333333,6.8704,5.7934,6.57373333333,10.5807333333
253.54,5.47306666667,7.57206666667,6.17113333333,7.2386,4.81073333334,9.27933333333,4.7434,7.34686666667,5.8874,6.81966666667,10.9413333333
253.91,5.2454,7.3056,5.62033333333,6.88413333333,4.59266666667,8.8148,4.62493333333,7.17133333333,5.66673333333,6.62033333333,10.5232
254.28,4.24713333333,6.42806666667,4.76246666667,6.30866666667,3.8034,8.11273333334,3.83686666667,6.55226666667,5.08706666667,6.08913333333,9.883
254.66,3.92473333333,6.33093333333,4.45113333333,5.97493333333,3.36326666667,7.61906666667,3.46373333334,6.38093333333,4.802,5.8546,9.58893333333
255.03,4.18766666667,6.85,4.63833333333,6.2422,3.41193333333,7.85113333333,3.75253333333,6.63006666667,4.8952,6.3994,9.62786666667
255.41,4.4952,6.923,4.99726666667,6.47573333333,3.54053333333,8.16146666666,4.14606666667,6.84666666667,4.9972,6.9284,9.69986666667
255.78,3.89226666667,6.3206,4.27793333333,5.9802,2.8368,7.61986666667,3.42133333333,6.03686666667,4.4086,6.4738,8.97006666667
256.15,3.01353333333,5.48546666667,3.51486666667,5.26073333333,1.99366666667,6.9778,2.92713333333,5.08213333333,3.64733333333,5.83693333333,8.42993333333
256.53,2.64393333333,5.24253333333,3.39286666667,4.8284,1.793,6.7462,2.63826666667,4.47646666667,3.55753333333,5.34473333333,8.33480000001
256.90,3.42486666667,5.438,4.24053333333,5.28613333333,2.6196,7.24706666667,3.27833333333,4.5334,4.4182,5.75173333333,8.74259999999
257.28,3.7544,5.473,4.62586666667,5.33333333333,3.01333333333,7.53306666667,3.62453333333,4.8134,4.597,5.73293333333,8.89059999999
257.65,3.55046666667,5.30473333333,4.5754,4.9464,3.0066,7.49726666667,3.5168,4.74813333333,4.60066666667,5.07686666667,8.52206666667
258.02,4.06406666667,5.78353333333,5.17626666667,5.44166666667,3.67866666667,8.02986666666,3.984,5.26706666667,5.2672,5.409,9.05833333333
258.40,4.3538,6.04146666667,5.4852,5.55713333333,4.09766666667,8.2856,4.34446666667,5.49146666667,5.50706666667,5.53833333333,9.36706666668
258.77,4.5576,6.1084,5.71733333333,5.8038,4.3582,8.4844,4.57933333333,5.42886666667,5.8278,5.72806666667,9.50379999999
259.15,4.96533333333,6.31493333333,5.96313333333,6.1044,4.7046,8.71266666667,4.8624,5.66646666667,6.2072,5.92966666667,9.94993333332
259.52,5.1464,6.4526,6.00926666667,6.2756,4.76193333333,8.82253333333,4.8842,5.6094,6.22973333333,5.84746666667,10.0698666667
259.89,5.0476,6.43146666667,6.02473333333,6.19433333333,4.7736,8.88486666668,4.9514,5.64846666667,6.17393333333,5.75886666667,10.0665333333
260.27,4.88913333333,6.34513333333,5.93873333333,6.0946,4.69553333333,8.77766666667,4.83966666667,5.52626666667,6.06493333334,5.52653333333,9.96346666665
260.64,5.08546666667,6.6588,6.1772,6.38486666667,4.9552,9.05973333333,5.0602,5.707,6.31113333334,5.7304,10.2136666667
261.01,4.95626666667,6.66853333333,6.11673333333,6.3072,4.84753333333,9.06513333334,4.9718,5.65793333333,6.23133333333,5.59373333333,10.1593333333
261.39,4.6686,6.3944,5.86193333333,6.1164,4.51093333333,8.87573333333,4.64093333333,5.24646666667,5.935,5.34906666667,9.88560000001
261.76,4.4954,6.1546,5.71573333333,6.01973333333,4.2812,8.70326666667,4.3526,4.8852,5.7952,5.26673333334,9.71739999999
262.13,4.28513333333,5.99706666667,5.59446666667,5.8204,4.00733333333,8.50993333333,4.13866666667,4.64466666667,5.50386666667,5.07753333333,9.56073333334
262.51,4.4436,6.097,5.70626666667,5.9366,4.15053333333,8.60593333333,4.19486666667,4.69013333333,5.60866666666,5.17146666666,9.6152
262.88,4.5018,6.15126666667,5.71326666667,5.96313333333,4.1154,8.64319999999,4.0922,4.74946666667,5.507,5.11793333333,9.67146666666
263.25,4.38793333333,6.1092,5.72686666667,6.05753333333,4.0086,8.54599999999,3.98286666667,4.62933333333,5.34466666667,5.0374,9.4512
263.63,4.07113333333,5.9116,5.60046666667,5.737,3.73466666667,8.36740000001,3.8012,4.64853333333,5.13093333333,4.91186666667,9.12259999999
264.00,4.26553333333,6.01666666667,5.70893333333,5.94153333333,3.79686666666,8.28120000001,3.7386,4.61786666667,5.0624,5.01786666667,9.23899999999
264.37,5.18013333333,6.74786666667,6.41593333333,6.868,4.57966666667,9.09600000001,4.55866666666,5.51206666667,5.911,5.84746666667,10.0423333333
264.75,5.46906666667,6.76966666667,6.52453333333,7.19973333333,4.78313333333,9.20053333332,4.62693333333,5.91686666667,6.2758,6.1762,10.1208666667
265.12,5.68313333334,6.8606,6.34946666667,7.12486666666,4.8934,9.10980000001,4.5726,5.8664,6.26826666667,6.233,10.0052
265.49,6.23033333334,7.3688,6.71773333333,7.56973333333,5.484,9.57746666665,5.201,6.56093333333,7.00746666666,6.7144,10.4874
265.87,6.7492,7.96173333334,7.1028,8.1038,5.8936,9.97673333333,5.7054,7.2086,7.39666666667,7.21173333333,11.0968
266.24,7.02006666667,8.14386666667,7.122,8.47820000001,6.04586666667,10.207,5.82626666667,7.56453333333,7.64406666667,7.36706666667,11.2828666667
266.61,6.64806666667,7.91713333333,6.86166666667,8.2358,5.66686666667,9.92579999999,5.55886666667,7.28573333333,7.3414,7.04746666667,11.043
266.98,6.00206666667,7.37333333333,6.34486666667,7.71606666667,5.2202,9.58959999999,5.14806666667,6.75693333333,6.9854,6.60053333333,10.6810666667
267.36,5.51273333334,6.97846666667,5.89746666667,7.19986666667,4.89813333333,9.29486666667,4.85426666667,6.28773333333,6.6608,6.1422,10.5098666667
267.73,5.14653333333,6.67793333333,5.50533333333,6.86866666666,4.4918,8.79020000001,4.48326666667,5.67606666666,6.28813333333,5.73873333333,10.2390666667
268.10,5.06566666667,6.53813333333,5.3172,6.67213333333,4.42866666667,8.69519999999,4.35306666667,5.52933333333,6.2476,5.52666666667,10.1145333333
268.48,4.97113333334,6.5456,5.27106666667,6.63906666667,4.37646666667,8.63473333334,4.26073333333,5.50513333333,6.22066666667,5.40873333333,10.0440666667
268.85,5.08246666667,6.69633333333,5.50153333334,6.6858,4.57686666667,8.82126666667,4.5552,5.6828,6.22866666667,5.40153333333,10.2082
269.22,5.0496,6.61053333333,5.66266666667,6.79233333333,4.62386666667,9.01739999999,4.70413333333,5.8662,6.34286666666,5.52346666667,10.4178
269.59,5.05106666667,6.62213333333,5.77786666667,6.94653333333,4.7738,9.00386666666,4.8418,5.8432,6.32426666667,5.60013333333,10.4940666667
269.97,4.81026666667,6.37166666667,5.618,6.71273333333,4.68706666667,8.94106666667,4.67446666667,5.4744,6.13853333333,5.52806666667,10.264
270.34,4.48453333333,6.09613333333,5.52286666667,6.36753333333,4.57766666667,8.77573333333,4.56026666667,5.07033333333,6.0206,5.37706666667,10.1081333333
270.71,4.7522,6.194,5.73353333333,6.6136,4.95966666667,9.09939999999,4.87266666667,5.2346,6.34593333333,5.63466666667,10.2374666667
271.09,5.04553333333,6.4288,5.855,6.80193333333,5.13646666667,9.23253333332,5.03393333333,5.3766,6.41453333334,5.722,10.3359333333
271.46,5.07953333333,6.51986666666,5.9216,6.79986666667,5.118,9.26293333333,4.9622,5.44533333333,6.39573333333,5.78413333334,10.1457333333
271.83,5.4028,6.68406666667,6.26926666667,6.95913333333,5.4354,9.64853333334,5.27173333333,5.813,6.7016,5.98133333333,10.2553333333
272.20,5.2936,6.64546666667,6.30686666667,6.93066666667,5.29373333333,9.61673333333,5.2236,5.74073333333,6.59,5.94926666667,10.134
272.58,5.2204,6.5072,6.21746666667,6.72113333333,5.10906666667,9.5782,5.15333333333,5.57513333333,6.3938,5.9068,10.0064
272.95,4.78606666667,6.08433333334,5.73793333333,6.30353333333,4.65666666667,9.15260000001,4.67533333333,5.168,5.97786666667,5.51653333333,9.56366666665
273.32,4.41326666667,5.78033333333,5.42233333333,6.0612,4.2842,8.81386666667,4.38213333333,4.8294,5.5992,5.15393333333,9.18846666667
273.69,4.2896,5.6684,5.25413333333,5.89113333333,4.04993333333,8.70333333334,4.19506666667,4.66166666667,5.44766666667,4.93693333333,9.01633333334
274.06,4.104,5.54913333333,5.03526666667,5.59826666667,3.83226666667,8.4094,4.05486666667,4.5322,5.32206666667,4.80833333333,8.84393333333
274.44,4.26226666667,5.64306666667,5.03326666667,5.7868,3.87233333333,8.4656,4.03793333333,4.62373333333,5.386,4.86333333333,8.886
