wavelength,Back_RamCosf,Belly_RamCosf,Breast_RamCosf,Crissum_RamCosf,Crown_RamCosf,DorTail_RamCosf,Rump_RamCosf,Throat_RamCosf,WingTip_RamCosf
442.18,4.29741666667,7.86016666667,3.79958333333,5.56708333333,4.44858333333,3.85158333333,3.30716666667,15.6126666667,3.81975
442.53,4.30408333333,7.88675,3.80808333333,5.57891666667,4.46141666667,3.85158333333,3.30775,15.6294166667,3.81475
442.89,4.31725,7.91316666667,3.81766666667,5.60241666667,4.46641666667,3.85258333334,3.31183333333,15.63675,3.82308333333
443.24,4.32625,7.95233333333,3.83216666667,5.62941666667,4.46891666666,3.85508333333,3.31233333333,15.6539166666,3.82541666667
443.60,4.36216666666,8.00175,3.87183333334,5.6795,4.50825,3.88666666667,3.35491666667,15.7075,3.85991666667
443.95,4.38025,8.03791666667,3.89575,5.71958333334,4.521,3.902,3.37975,15.7540833333,3.88766666667
444.31,4.39525,8.07225,3.91933333334,5.7535,4.53308333333,3.91591666667,3.40741666667,15.7864166667,3.89566666667
444.66,4.41833333333,8.10808333333,3.95,5.7975,4.56366666667,3.93858333333,3.43666666667,15.8209166667,3.92658333333
445.02,4.45275,8.16025,3.98358333333,5.82891666667,4.6,3.96908333333,3.48225,15.8758333333,3.96575
445.37,4.46658333333,8.1875,4.00758333333,5.857,4.61966666667,3.98108333333,3.50266666667,15.89275,3.97216666667
445.72,4.48225,8.22575,4.02366666667,5.8775,4.63891666667,3.989,3.51933333333,15.9174166667,3.98258333333
446.08,4.50325,8.2505,4.04883333333,5.90233333334,4.65716666667,3.99491666667,3.53258333333,15.9376666666,3.99708333333
446.43,4.49958333333,8.25925,4.05741666667,5.91841666667,4.666,3.99825,3.54416666667,15.9645,4.00641666667
446.79,4.50191666667,8.27341666667,4.06141666667,5.918,4.66525,3.99341666666,3.54825,15.9915833334,4.00866666667
447.14,4.49591666667,8.26508333333,4.058,5.91483333333,4.66391666667,3.97683333334,3.54391666667,16.01575,3.99833333334
447.50,4.49483333333,8.27458333334,4.05383333333,5.90866666667,4.65316666667,3.96966666667,3.53266666666,16.0243333333,3.99308333333
447.85,4.5125,8.29516666667,4.063,5.91441666667,4.65841666667,3.97441666667,3.53766666667,16.0395833333,3.9945
448.21,4.51516666666,8.29233333333,4.06675,5.90383333333,4.66808333333,3.97283333333,3.52808333333,16.0466666667,3.99416666667
448.56,4.53883333333,8.32641666667,4.092,5.92941666667,4.68983333333,3.991,3.53858333333,16.10275,4.00475
448.92,4.52366666667,8.31966666667,4.08533333333,5.91258333334,4.67008333333,3.97583333334,3.51941666667,16.0923333333,3.98666666667
449.27,4.50483333334,8.30983333333,4.07225,5.89183333333,4.65658333333,3.94816666667,3.50475,16.1053333333,3.97116666667
449.62,4.49225,8.29166666667,4.05325,5.882,4.64241666667,3.942,3.49058333333,16.1185833333,3.95758333333
449.98,4.49325,8.29066666667,4.05158333333,5.87691666667,4.63966666667,3.93658333333,3.4865,16.1429166667,3.95866666667
450.33,4.49591666666,8.289,4.04766666667,5.86383333333,4.62925,3.92933333333,3.468,16.15,3.9595
450.69,4.51066666667,8.28891666667,4.05616666667,5.86516666667,4.64491666666,3.94675,3.47325,16.1476666667,3.96016666667
451.04,4.52625,8.31558333333,4.06733333333,5.88058333333,4.66108333334,3.9715,3.471,16.1606666667,3.9855
451.40,4.51083333333,8.29458333333,4.054,5.87691666667,4.66133333333,3.96941666667,3.46258333333,16.1744166667,3.98033333333
451.75,4.48675,8.273,4.02858333333,5.8575,4.65433333333,3.95233333333,3.43283333333,16.15575,3.97008333333
452.10,4.51058333334,8.29733333333,4.04775,5.88725,4.67783333333,3.97225,3.44241666667,16.1848333333,3.9835
452.46,4.45758333333,8.22783333333,4.00975,5.84191666667,4.637,3.942,3.40891666667,16.1283333333,3.95491666666
452.81,4.476,8.24325,4.01233333334,5.87575,4.66666666667,3.95691666667,3.42491666667,16.1490833333,3.97841666667
453.17,4.46066666667,8.22708333333,3.99191666666,5.84983333333,4.659,3.95258333334,3.40558333333,16.1369166666,3.97208333333
453.52,4.46366666667,8.22991666666,3.99941666667,5.85933333333,4.66283333333,3.95508333333,3.40625,16.15225,3.98733333334
453.87,4.43891666667,8.20125,3.96366666667,5.83275,4.656,3.94775,3.38066666667,16.1520833333,3.97408333333
454.23,4.44558333333,8.19,3.96616666666,5.83558333333,4.68275,3.95716666667,3.38758333333,16.1555833333,3.98283333333
454.58,4.44533333334,8.19,3.96116666667,5.84891666666,4.69775,3.95433333333,3.397,16.1865833333,3.98233333333
454.93,4.44775,8.17783333334,3.95733333333,5.84325,4.70775,3.95883333333,3.41641666667,16.1843333333,3.99241666667
455.29,4.45833333333,8.18475,3.96058333333,5.84616666666,4.71908333333,3.96716666667,3.42283333334,16.198,4.00658333333
455.64,4.44916666667,8.152,3.94833333333,5.83066666667,4.70566666666,3.96525,3.41375,16.203,4.00091666667
456.00,4.439,8.135,3.92991666667,5.8235,4.6915,3.9575,3.405,16.1979166667,4.008
456.35,4.4605,8.1675,3.92833333333,5.84141666667,4.71016666666,3.97283333334,3.42008333333,16.2220833333,4.02966666667
456.70,4.4435,8.1375,3.90975,5.80866666667,4.69333333333,3.96225,3.39533333333,16.2044166667,4.01083333333
457.06,4.46033333333,8.14708333334,3.92066666667,5.82808333333,4.71633333334,3.98066666667,3.41233333333,16.2090833333,4.03233333333
457.41,4.463,8.12391666667,3.91166666666,5.81383333333,4.71483333334,3.99941666667,3.40975,16.1885833333,4.04033333333
457.76,4.472,8.12833333333,3.92583333333,5.831,4.72125,4.01625,3.4205,16.2096666667,4.05983333333
458.12,4.47258333333,8.13791666667,3.92758333333,5.833,4.72091666667,4.03116666667,3.43491666667,16.2245833334,4.0725
458.47,4.45983333333,8.115,3.91233333333,5.81875,4.70875,4.03483333333,3.4285,16.2065,4.07291666666
458.82,4.44091666667,8.08941666667,3.88375,5.79958333334,4.69008333333,4.02316666667,3.41041666667,16.2089166667,4.05733333333
459.18,4.43075,8.06825,3.86725,5.77966666667,4.68241666667,4.01466666666,3.39725,16.1846666666,4.04625
459.53,4.43816666667,8.07483333334,3.86908333333,5.78666666667,4.69616666667,4.02775,3.39716666667,16.1923333333,4.05358333334
459.88,4.44191666667,8.072,3.86241666667,5.78341666667,4.69658333333,4.03691666667,3.40566666667,16.2101666667,4.05766666667
460.24,4.44458333333,8.05975,3.85925,5.77575,4.7,4.0405,3.41066666667,16.2164166666,4.06508333333
460.59,4.44758333333,8.063,3.86533333333,5.78158333333,4.71516666667,4.05316666667,3.41591666666,16.2388333333,4.07858333333
460.94,4.44883333334,8.04633333334,3.85883333333,5.77408333333,4.71041666667,4.05783333334,3.4105,16.2529166667,4.07816666667
461.29,4.45675,8.06308333333,3.86833333334,5.78983333333,4.73325,4.06466666667,3.42483333333,16.2895,4.0885
461.65,4.4655,8.05741666667,3.86033333333,5.78258333333,4.73416666667,4.06733333333,3.43775,16.29025,4.08966666667
462.00,4.46741666666,8.04908333334,3.84925,5.78691666667,4.73058333333,4.06508333334,3.43791666667,16.3024166667,4.08683333333
462.35,4.45516666667,8.0505,3.83991666667,5.7785,4.72008333334,4.04508333333,3.41541666667,16.3221666666,4.081
462.71,4.47908333333,8.071,3.86475,5.80175,4.741,4.06608333333,3.4355,16.3545,4.0995
463.06,4.46841666667,8.06616666666,3.862,5.80225,4.73075,4.06325,3.42475,16.3799166667,4.09175
463.41,4.4705,8.06533333333,3.86683333333,5.80625,4.7395,4.05433333333,3.43166666667,16.40225,4.09325
463.76,4.463,8.08083333333,3.87033333334,5.8085,4.74883333333,4.04991666667,3.43433333333,16.4115833333,4.09541666666
464.12,4.462,8.09491666667,3.87225,5.813,4.75866666667,4.03883333333,3.42291666667,16.4204166667,4.08783333333
464.47,4.46725,8.114,3.875,5.828,4.75933333333,4.03983333333,3.43375,16.4476666667,4.09266666667
464.82,4.46875,8.13616666666,3.8885,5.86641666666,4.76858333333,4.041,3.44933333333,16.4789166667,4.09416666667
465.17,4.45383333333,8.13866666667,3.88016666667,5.85583333334,4.75125,4.01775,3.4365,16.4879166667,4.07525
465.53,4.44058333333,8.15841666666,3.88958333334,5.87191666667,4.74558333333,3.99975,3.41125,16.5158333333,4.0635
465.88,4.44133333333,8.16666666667,3.89291666667,5.87758333333,4.7465,3.99158333333,3.40291666667,16.52025,4.04991666667
466.23,4.47108333333,8.21291666667,3.92575,5.91758333334,4.76908333333,4.018,3.441,16.55275,4.06583333333
466.58,4.48725,8.25933333333,3.94691666666,5.95058333333,4.78725,4.033,3.46008333333,16.5928333333,4.08183333333
466.94,4.543,8.34916666666,4.00316666667,6.02608333333,4.8455,4.07766666667,3.52958333333,16.6774166667,4.13108333333
467.29,4.56541666667,8.42475000001,4.03958333333,6.06875,4.87058333334,4.10216666667,3.56466666666,16.72425,4.15783333333
467.64,4.60191666667,8.48158333333,4.08041666667,6.124,4.89583333334,4.13316666666,3.60433333333,16.7898333333,4.18808333334
467.99,4.63408333333,8.53816666667,4.115,6.18216666667,4.912,4.16833333333,3.65191666667,16.8486666667,4.213
468.35,4.65016666667,8.57700000001,4.13516666667,6.21675,4.92125,4.16433333333,3.68125,16.8855833333,4.21041666667
468.70,4.68483333333,8.65675,4.16358333333,6.24358333333,4.94291666667,4.17258333333,3.7005,16.9396666667,4.22708333333
469.05,4.69916666667,8.70766666667,4.19266666667,6.27858333333,4.9525,4.18225,3.71633333333,16.9608333333,4.24233333333
469.40,4.72466666666,8.77058333333,4.23425,6.32925,4.98833333333,4.19358333333,3.75425,16.9935,4.25358333333
469.75,4.748,8.85274999999,4.2835,6.3965,5.02366666667,4.23066666666,3.80083333333,17.08125,4.28833333334
470.11,4.74258333333,8.87099999999,4.27891666667,6.41325,5.01141666667,4.20875,3.78633333333,17.1131666667,4.27808333334
470.46,4.71991666667,8.88441666667,4.27,6.42416666667,4.98033333333,4.18225,3.77416666666,17.1135,4.25516666666
470.81,4.71358333333,8.90900000001,4.27258333333,6.43725,4.963,4.16733333333,3.76458333333,17.1184166667,4.236
471.16,4.71725,8.94508333334,4.27966666667,6.47725,4.95033333334,4.14966666667,3.77275,17.1673333333,4.22183333333
471.51,4.70258333333,8.98091666668,4.28033333333,6.4975,4.93558333333,4.13783333333,3.76758333333,17.1925833333,4.19558333333
471.87,4.72258333333,9.02966666668,4.30108333333,6.53291666667,4.94775,4.13666666667,3.78008333333,17.2453333334,4.19541666667
472.22,4.74616666667,9.08475,4.32966666667,6.58133333333,4.9545,4.14533333333,3.79025,17.2865833333,4.20466666667
472.57,4.735,9.11824999999,4.3345,6.61283333333,4.95508333333,4.14675,3.80783333334,17.3078333333,4.20266666667
472.92,4.74475,9.16899999999,4.35791666666,6.66591666666,4.95791666667,4.13891666666,3.82758333334,17.3676666666,4.19525
473.27,4.74633333333,9.20108333334,4.34808333333,6.67325,4.94775,4.13183333333,3.83225,17.3905,4.18766666666
473.62,4.7595,9.23508333334,4.3545,6.68675,4.94475,4.11808333333,3.83258333334,17.3911666667,4.17575
473.98,4.81875,9.331,4.43766666667,6.75316666666,5.01591666667,4.18725,3.90575,17.4550833333,4.23666666667
474.33,4.86566666666,9.42883333334,4.4895,6.82558333333,5.06725,4.22641666667,3.94966666667,17.5289166666,4.27608333333
474.68,4.90141666667,9.50649999999,4.52641666667,6.87608333333,5.10616666667,4.25066666667,3.9915,17.5896666667,4.30466666666
475.03,4.928,9.55116666666,4.55525,6.91766666667,5.13716666667,4.2765,4.016,17.6229166666,4.32025
475.38,4.95008333333,9.58791666666,4.57425,6.95766666667,5.15641666667,4.26775,4.02941666667,17.6324166667,4.32508333333
475.73,4.95933333333,9.64933333334,4.60541666667,6.9915,5.17308333333,4.27258333333,4.04725,17.6556666666,4.33708333334
476.08,4.96633333334,9.69616666666,4.6275,7.00283333333,5.17875,4.27316666667,4.0585,17.68325,4.34025
476.44,4.98791666667,9.73225000001,4.65691666666,7.04575,5.19075,4.28541666667,4.07016666667,17.70325,4.34725
476.79,4.981,9.74266666667,4.65108333333,7.0435,5.18833333333,4.27866666667,4.0535,17.6891666666,4.34225
477.14,4.99691666666,9.77699999999,4.67175,7.07225,5.20775,4.29933333333,4.08266666667,17.7084166666,4.361
477.49,4.99625,9.80058333334,4.67266666667,7.07291666667,5.19616666667,4.28816666667,4.08158333333,17.7181666666,4.36141666667
477.84,4.97508333333,9.80058333332,4.64041666667,7.07275,5.16741666666,4.26233333334,4.05583333334,17.7205833333,4.33091666667
478.19,4.96741666667,9.79158333333,4.63866666667,7.05725,5.16108333333,4.243,4.03891666667,17.7139166667,4.31016666666
478.54,4.95675,9.78383333333,4.63783333333,7.05908333333,5.14741666667,4.22716666667,4.02391666667,17.718,4.29991666667
478.89,4.95491666667,9.80075,4.63991666667,7.05875,5.13383333333,4.23033333333,4.01916666667,17.7151666666,4.30158333333
479.24,4.96183333333,9.82725000001,4.65,7.06558333333,5.1265,4.23416666667,4.02816666667,17.74075,4.32175
479.60,4.94141666666,9.81908333333,4.63491666667,7.05308333333,5.11366666666,4.22408333333,4.00933333333,17.7524166667,4.31075
479.95,4.94441666667,9.824,4.63108333333,7.0695,5.12466666667,4.23133333333,4.01833333333,17.7376666667,4.32175
480.30,4.93266666667,9.81491666667,4.62225,7.05116666667,5.11758333333,4.21766666667,3.99983333333,17.73275,4.3245
480.65,4.94691666667,9.81950000001,4.623,7.05725,5.123,4.22766666666,4.01433333333,17.7485833333,4.33975
481.00,4.947,9.821,4.62441666667,7.06366666667,5.1115,4.23791666666,4.00225,17.7714166667,4.352
481.35,4.96741666667,9.843,4.6385,7.10183333333,5.13133333333,4.25883333333,4.01466666667,17.8186666666,4.37741666667
481.70,4.97266666667,9.87766666667,4.64575,7.12000000001,5.13825,4.2745,4.02808333333,17.88075,4.3985
482.05,4.99091666667,9.91508333334,4.654,7.14491666667,5.14383333334,4.295,4.045,17.9335,4.41333333333
482.40,5.00475,9.95058333333,4.66541666667,7.16858333333,5.16233333333,4.31416666667,4.06125,17.98575,4.43391666667
482.75,5.01041666667,9.96791666666,4.67216666667,7.17491666668,5.17233333333,4.31641666667,4.06941666667,18.0285,4.4475
483.10,5.00366666666,9.96241666666,4.66766666667,7.17458333333,5.17483333334,4.3145,4.06875,18.05,4.44866666666
483.45,5.00091666667,9.95958333334,4.665,7.173,5.17533333334,4.31133333333,4.06733333334,18.05125,4.45308333333
483.80,5.00133333333,9.96441666667,4.66816666667,7.17341666666,5.17475,4.31516666667,4.06816666667,18.0760833333,4.45891666667
484.15,5.0055,9.96791666666,4.66741666667,7.17383333332,5.17275,4.323,4.0715,18.0895,4.45866666666
484.50,5.00475,9.97500000001,4.67025,7.17783333333,5.17675,4.32658333333,4.07516666666,18.10175,4.46383333333
484.85,5.00383333333,9.97941666667,4.66975,7.18299999999,5.17758333333,4.32316666666,4.07975,18.11575,4.46316666667
485.20,4.99933333334,9.98824999999,4.67083333333,7.18183333333,5.1805,4.32775,4.08266666667,18.1193333333,4.46416666667
485.55,4.999,9.98125000001,4.66933333334,7.17483333334,5.18225,4.32733333333,4.08058333333,18.111,4.46975
485.90,4.9915,9.98141666666,4.67175,7.17341666666,5.18758333333,4.32575,4.07941666667,18.1266666666,4.47866666667
486.25,4.98175,9.96658333334,4.66416666667,7.16116666667,5.1775,4.31608333333,4.07041666667,18.1165,4.47341666667
486.60,4.97541666667,9.96,4.6555,7.15275000001,5.16933333333,4.3135,4.06491666667,18.09675,4.46775
486.95,4.975,9.965,4.65783333333,7.15225,5.17016666666,4.31608333333,4.0615,18.0961666667,4.46708333333
487.30,4.98558333333,9.98291666667,4.66941666667,7.16274999999,5.17358333334,4.324,4.06983333334,18.1125833333,4.47133333334
487.65,4.98883333334,9.99399999999,4.67208333333,7.16816666666,5.18208333334,4.32725,4.07833333333,18.1164166667,4.47841666667
488.00,4.99233333333,10.00675,4.67783333333,7.17758333333,5.1935,4.32658333333,4.08575,18.1294166667,4.49075
488.35,5.00066666667,10.0180833333,4.68475,7.18791666666,5.20058333333,4.33075,4.09325,18.1398333333,4.49633333333
488.70,5.01691666666,10.03875,4.69908333334,7.2,5.21733333333,4.34291666667,4.10591666667,18.1441666667,4.51283333334
489.05,5.03183333333,10.0509166667,4.71025,7.21383333333,5.22808333333,4.34725,4.11291666667,18.1695833334,4.52766666667
489.40,5.04233333333,10.0701666667,4.72025,7.23058333332,5.23633333333,4.3505,4.12875,18.1755833334,4.52475
489.75,5.04908333333,10.08,4.72716666667,7.234,5.23841666667,4.35116666666,4.13833333333,18.1619166667,4.52225
490.10,5.05925,10.1016666667,4.7385,7.24949999999,5.25033333333,4.35941666667,4.14666666667,18.1691666667,4.53158333333
490.45,5.06775,10.12325,4.748,7.26758333334,5.25925,4.35866666667,4.15475,18.1929166667,4.53591666667
490.80,5.07208333333,10.1468333333,4.75708333334,7.28541666667,5.26425,4.35933333333,4.16066666667,18.2043333333,4.538
491.15,5.07141666666,10.15325,4.75233333334,7.28858333332,5.26075,4.35191666666,4.159,18.2055833333,4.53508333333
491.50,5.07075,10.1583333333,4.75333333333,7.29391666667,5.24975,4.35058333333,4.15233333333,18.2189166667,4.52975
491.85,5.07058333333,10.1739166667,4.75408333333,7.29916666667,5.24841666667,4.35308333333,4.15491666667,18.2285833333,4.52291666667
492.20,5.0725,10.1963333333,4.7555,7.30883333334,5.24808333333,4.35308333333,4.15225,18.2448333333,4.52783333333
492.55,5.07075,10.2139166667,4.75966666667,7.32008333332,5.25566666667,4.34975,4.15508333333,18.27725,4.52408333333
492.90,5.066,10.2280833333,4.76408333333,7.31741666668,5.25183333333,4.34441666667,4.15691666666,18.2775833333,4.51208333334
493.25,5.06816666667,10.241,4.78058333333,7.33458333334,5.25725,4.34333333333,4.15758333333,18.3064166667,4.51641666667
493.60,5.08208333333,10.2614166667,4.79608333333,7.36491666668,5.27208333333,4.34616666667,4.176,18.3365833333,4.52958333334
493.95,5.09425,10.2935,4.81875,7.39558333334,5.28291666667,4.34683333333,4.19325,18.3735,4.54
