wavelength,Back_AniIgnf,Belly_AniIgnf,Breast_AniIgnf,Crissum_AniIgnf,Crown_AniIgnf,DorTail_AniIgnf,Patch10_AniIgnf,Patch11_AniIgnf,Rump_AniIgnf,Throat_AniIgnf,WingTip_AniIgnf
647.81,5.09226666667,44.2884416667,36.8321878788,39.9335333333,10.8487,5.78406666667,10.7049333333,41.9969,9.98140000001,3.49833333334,6.25273333333
648.14,5.0064,44.3783458333,36.7476121212,39.9551333334,10.7411,5.72506666667,10.6802666667,41.951,9.89646666667,3.434,6.1819
648.47,4.97006666667,44.3760875,36.7365545455,40.0,10.7134666667,5.6242,10.6607333333,41.9123,9.83213333333,3.39143333333,6.13756666667
648.80,4.91233333333,44.3980708333,36.7416212121,40.0442,10.6603,5.5332,10.6367333333,41.8829333333,9.82659999999,3.36143333333,6.05506666667
649.13,5.00586666667,44.4919875,36.9300666667,40.2107333333,10.7529,5.57453333333,10.7306666667,41.9489,9.91813333333,3.44476666667,6.16373333333
649.46,5.1034,44.6315875,37.004539394,40.287,10.806,5.62353333333,10.8267333333,41.9082666667,9.97413333335,3.49183333333,6.18136666667
649.79,5.20926666667,44.770475,37.1898181818,40.3292666667,10.9135666667,5.6896,10.908,41.9107,10.0724666667,3.579,6.29226666667
650.11,5.26333333333,44.7945166667,37.2772090909,40.3410666667,10.9538,5.75526666667,10.9473333333,41.9193,10.1138,3.6002,6.3769
650.44,5.33146666667,44.8821916667,37.3197969697,40.4104,11.0298,5.81146666667,10.9786,42.0015333333,10.1786666667,3.69033333333,6.4863
650.77,5.48053333334,44.9642,37.3901393939,40.4617333333,11.1353333333,5.93573333333,11.0396,42.0064666667,10.2724666667,3.81593333333,6.65846666667
651.10,5.42873333333,44.9200583333,37.3275484849,40.3600666667,11.0838333333,5.8608,10.9511333333,41.9397,10.1786666667,3.7772,6.6448
651.43,5.4172,44.9380958333,37.3614969697,40.3638666667,11.0833666667,5.8406,10.9204666667,41.9684,10.1046666667,3.73616666667,6.6312
651.76,5.43853333333,44.8633625,37.3732272727,40.3233333333,11.1131,5.8688,10.8766,42.0085666667,10.0936666667,3.7196,6.6478
652.09,5.42213333333,44.8246125,37.3140424242,40.2204,11.1189333333,5.88146666667,10.8182,41.9738,10.0844666667,3.70163333333,6.67486666667
652.42,5.40093333333,44.8863041667,37.3359909091,40.1801333333,11.0715,5.8254,10.7021333333,42.0213,10.0138666667,3.665,6.62266666667
652.75,5.3378,44.792925,37.2007484848,39.9687333333,10.9982,5.73646666667,10.6226666667,41.9394333333,9.92706666666,3.56413333333,6.52106666667
653.08,5.22806666667,44.6336833333,37.0827575758,39.7991333333,10.9445333333,5.64586666667,10.4782,41.8327333333,9.83360000001,3.51183333333,6.43713333333
653.41,5.07733333333,44.4366208333,36.8387363636,39.6148,10.7889666667,5.51566666667,10.3355333333,41.7393666667,9.67726666667,3.40936666667,6.27526666667
653.74,5.0126,44.5218541667,36.8079484849,39.6702,10.7585333333,5.40906666667,10.2833333333,41.7479,9.6092,3.40086666667,6.18686666667
654.06,5.07933333333,44.4836333333,36.844969697,39.6822666667,10.7718333333,5.44706666667,10.3408,41.6670333333,9.58766666667,3.43526666667,6.23096666667
654.39,4.99693333333,44.3409708333,36.7522212121,39.5484666667,10.6808333333,5.3642,10.2684666667,41.5403333333,9.46960000001,3.28316666667,6.1266
654.72,4.99773333333,44.3677541667,36.7686666667,39.5936666667,10.6721333333,5.4078,10.275,41.5105,9.52666666667,3.26213333333,6.08713333333
655.05,4.943,44.2114416667,36.6398757576,39.4702,10.5454,5.33266666667,10.2056666667,41.3061,9.46446666666,3.20203333333,6.0085
655.38,4.96706666667,44.3493916667,36.8125272727,39.5836666667,10.5825333333,5.35713333333,10.2928,41.3102666667,9.53039999999,3.26026666667,6.02846666667
655.71,4.94606666667,44.470975,36.9665848485,39.721,10.5470666667,5.35673333333,10.2830666667,41.2916666667,9.49399999999,3.25666666667,6.02196666667
656.04,5.07833333333,44.4600875,37.0030393939,39.7562666667,10.6637,5.51473333333,10.4541333333,41.1610666667,9.61626666667,3.386,6.2281
656.37,5.1818,44.6143958333,37.1563969697,39.9551333333,10.7654,5.62313333333,10.5565333333,41.0522333333,9.71760000001,3.5119,6.42266666667
656.69,5.29546666667,44.74255,37.2599757576,40.0796666667,10.8082,5.7144,10.6506,40.9164666667,9.71893333334,3.5558,6.53776666667
657.02,5.5396,44.9620708333,37.4946666667,40.3756666667,11.0905666667,5.96613333333,10.8747333333,40.905,9.92753333333,3.78196666667,6.801
657.35,5.64173333333,44.9313375,37.499869697,40.3528666667,11.1242,6.02713333333,10.9206666667,40.6975666667,9.98219999999,3.86063333333,6.89263333333
657.68,5.80693333333,45.146375,37.5984151515,40.4726,11.2950333333,6.21346666667,11.0890666667,40.6961333333,10.1714666667,4.0014,7.05393333333
658.01,6.00526666667,45.3869833333,37.7862606061,40.7450666667,11.5012666667,6.4408,11.2624666667,40.7029333333,10.3955333334,4.22696666667,7.28033333333
658.34,6.15873333333,45.5162083333,37.8875878788,40.8163333333,11.6507333333,6.5704,11.3828,40.6855333333,10.5052,4.38733333333,7.46696666667
658.66,6.25986666667,45.5504333333,37.9174,40.8558,11.7603666667,6.67553333333,11.4720666667,40.6243,10.5824666667,4.5101,7.60596666667
658.99,6.12426666667,45.4004875,37.782869697,40.7330666667,11.6458,6.542,11.3298666667,40.4092333333,10.4316666667,4.39403333333,7.53506666667
659.32,6.14286666666,45.3238416667,37.6678939394,40.6352666667,11.6658666667,6.5652,11.3286,40.3557,10.4362666667,4.43793333334,7.53893333333
659.65,6.09893333333,45.2747833333,37.6903181818,40.6311333333,11.667,6.55086666667,11.2908666667,40.3697,10.3924666667,4.43583333333,7.50556666667
659.98,6.026,45.2192833333,37.6389060606,40.5766,11.6134,6.49846666667,11.1831333333,40.478,10.3211333333,4.3703,7.39966666667
660.31,5.95053333333,45.196475,37.6067848485,40.6352666667,11.5967,6.45413333333,11.1414666667,40.6582666667,10.3021333333,4.3603,7.39353333333
660.63,5.929,45.2037833333,37.6113333333,40.6026666667,11.5540666667,6.427,11.1219333333,40.8836,10.3292666667,4.37366666667,7.4234
660.96,5.88713333333,45.2573333333,37.6604121212,40.6141333333,11.5938666667,6.4538,11.1369333333,41.2295666667,10.365,4.37393333333,7.4477
661.29,5.68246666667,45.0821125,37.5925363636,40.5169333333,11.4426666667,6.28226666667,10.9577333333,41.3829,10.1967333333,4.2175,7.3153
661.62,5.42726666666,44.8505333333,37.4336030303,40.3114,11.2004333333,6.00493333333,10.7512,41.5389333333,9.93866666667,3.98956666667,7.05123333333
661.94,5.32573333333,44.6809,37.3040666667,40.1749333333,11.0748,5.92806666667,10.6739333333,41.7433333333,9.81473333333,3.893,6.95533333333
662.27,5.33706666667,44.7999916667,37.4332303031,40.2736,11.0982333333,5.91826666667,10.6668,42.1506,9.81266666666,3.8663,6.91426666667
662.60,5.40613333333,44.7599708333,37.3603515152,40.1400666667,11.1432,5.9502,10.658,42.4211666667,9.85139999999,3.8815,6.90166666667
662.93,5.42466666666,44.8684,37.4842545455,40.2140666667,11.1873666666,5.9444,10.6412666667,42.7564333333,9.8682,3.9167,6.94093333333
663.26,5.46073333333,44.9367833334,37.5751666667,40.2978666667,11.2218666667,5.95846666667,10.6602666667,43.1041,9.87373333333,3.9204,6.97356666667
663.58,5.62873333333,44.9580125,37.5796545455,40.3544666667,11.3315,6.06506666667,10.7483333333,43.3402,9.92366666665,4.04296666667,7.1057
663.91,5.73013333334,44.9182708333,37.6280545454,40.3110666667,11.4415,6.15213333333,10.8504666667,43.5432333333,10.0008666667,4.11466666667,7.15153333333
664.24,5.6724,44.8635,37.5861909091,40.2576666667,11.4238666667,6.1492,10.7724,43.6124,9.91120000001,4.04266666667,7.0851
664.57,5.67186666667,44.6480208333,37.423730303,40.1325333333,11.3266,6.05886666667,10.646,43.4894666667,9.75600000001,3.9849,6.98703333333
664.89,5.64226666667,44.6014,37.358630303,40.1113333333,11.2695,5.99113333333,10.54,43.4711000001,9.67126666666,3.91466666667,6.91
665.22,5.72406666667,44.6416208333,37.4463878788,40.1397333333,11.3788666667,6.08706666667,10.581,43.5915666667,9.75973333333,4.01463333333,7.0135
665.55,5.69766666667,44.5883166667,37.4208787879,40.1474,11.3492666667,6.04933333333,10.476,43.5751000001,9.71366666667,3.98733333333,6.96906666667
665.87,5.63466666667,44.4799041667,37.3134757576,39.9904666667,11.2992,6.01173333333,10.4255333333,43.3892666667,9.63646666666,3.92276666667,6.923
666.20,5.76926666667,44.6550583333,37.5031393939,40.2418666667,11.3918666667,6.15486666667,10.5945333333,43.5213666667,9.70986666667,4.05163333333,7.11023333333
666.53,5.82313333333,44.5856416667,37.4433969697,40.2919333333,11.4184,6.2302,10.7144,43.4374333333,9.6896,4.04376666667,7.1524
666.86,5.8182,44.5888375,37.4140848485,40.2804666667,11.4125333333,6.2938,10.7057333333,43.3178333333,9.68686666667,4.01226666667,7.15956666667
667.18,5.711,44.5868,37.4613575757,40.2314,11.3707,6.29453333333,10.695,43.2171666667,9.637,3.9323,7.11916666667
667.51,5.77393333333,44.696075,37.5356090909,40.3153333333,11.4152,6.3638,10.7170666667,43.2273333333,9.67606666667,3.94443333333,7.18283333333
667.84,5.81353333333,44.7311166667,37.584960606,40.3639333333,11.4040666667,6.371,10.7641333333,43.1758666667,9.67066666667,3.97136666667,7.195
668.16,5.7812,44.7763666667,37.5992969697,40.3834,11.3863333333,6.3778,10.729,43.1694333333,9.67046666667,3.94943333333,7.16863333333
668.49,5.84886666667,44.856425,37.6057424242,40.3887333334,11.4789666667,6.43706666667,10.7872666667,43.2421666667,9.70006666666,4.05373333333,7.24253333333
668.82,5.98606666667,44.9582333333,37.6606818182,40.4229333333,11.5941666667,6.56533333333,10.8912,43.2196,9.77286666665,4.1233,7.39243333333
669.14,6.019,45.0208541667,37.7798181818,40.4636,11.6685,6.61806666667,10.9740666667,43.2485666667,9.81753333335,4.1345,7.49803333333
669.47,6.093,45.0436625,37.7713484848,40.5706,11.7544666667,6.72326666667,11.0392666667,43.4181333333,9.89099999999,4.26376666667,7.6544
669.80,6.14253333333,45.0333166667,37.7795393939,40.5854666667,11.8297333333,6.79186666667,11.0302,43.417,9.9504,4.3254,7.69493333333
670.13,6.12893333333,45.02525,37.7425030303,40.5314666667,11.837,6.8152,10.9870666667,43.4467,9.95393333333,4.35493333333,7.68746666667
670.45,6.1102,44.9749541667,37.6539636364,40.4700666667,11.7970666667,6.76966666666,10.9542,43.4114333333,9.87486666665,4.3976,7.62996666667
670.78,6.1434,44.9965541667,37.569230303,40.4757333333,11.8278,6.75533333333,10.9708,43.5005333333,9.84106666667,4.45036666667,7.6415
671.10,6.03866666667,44.8723791667,37.4862212121,40.362,11.7057,6.66506666667,10.8899333333,43.4405666667,9.71660000001,4.44323333333,7.5508
671.43,6.0124,44.81325,37.3775151515,40.3143333333,11.7231,6.6716,10.846,43.5006333333,9.65353333333,4.4469,7.56793333333
671.76,6.08186666667,44.8538666667,37.4388727273,40.4022,11.8322,6.74133333333,10.9392,43.6508666667,9.67886666665,4.53326666667,7.70596666667
672.08,5.99606666667,44.7736583333,37.4005363636,40.3648,11.7384333333,6.69526666667,10.8796666667,43.6497,9.59546666667,4.45236666667,7.61823333333
672.41,5.86806666667,44.6331208333,37.2802575758,40.2724,11.6144,6.57273333333,10.7820666667,43.6469666667,9.4642,4.36643333334,7.4858
672.74,5.9328,44.8145208333,37.3932060606,40.4174,11.7179666667,6.67573333333,10.8903333333,43.8531666667,9.48753333332,4.46393333333,7.53943333333
673.06,5.96013333333,44.8827041667,37.5506878788,40.4626666667,11.7507666667,6.6984,10.9606,43.9337333333,9.50026666667,4.48656666667,7.51836666667
673.39,5.77173333333,44.8084208333,37.4451515152,40.4058,11.6107666667,6.58013333333,10.8612666666,43.8741666666,9.34293333333,4.326,7.3977
673.72,5.7112,44.6829083333,37.3705848485,40.3574666666,11.553,6.51826666667,10.7976666667,43.8410333333,9.28413333333,4.2938,7.37833333333
674.04,5.7042,44.66235,37.4614575758,40.3044,11.5727,6.55493333333,10.8044,43.8470333334,9.33606666666,4.257,7.4195
674.37,5.6164,44.6080833333,37.5331636364,40.2809333334,11.5176666667,6.5266,10.7608,43.8516333333,9.31826666667,4.20916666667,7.40413333333
674.69,5.77086666667,44.6517625,37.5751151515,40.3672666667,11.6435666667,6.721,10.8776,43.9292999999,9.46926666667,4.23466666667,7.5714
675.02,5.66906666667,44.6739708333,37.5572969697,40.3941333333,11.5388666667,6.62493333333,10.7876666667,43.9205333333,9.38513333333,4.0862,7.46883333333
675.35,5.56166666667,44.6559541667,37.5129909091,40.3560666666,11.4433666667,6.5618,10.7447333333,43.8343333334,9.34139999999,3.97113333333,7.38113333333
675.67,5.69506666667,44.7144708333,37.5905212121,40.4364666667,11.5694666667,6.68713333333,10.8338666667,43.8647333333,9.45039999999,4.0726,7.51846666667
676.00,5.76986666667,44.7785875,37.6458666666,40.5398,11.6131666667,6.76906666667,10.9064,43.8430333333,9.56146666666,4.16773333333,7.61316666667
676.32,5.659,44.5932083334,37.458769697,40.3508666666,11.4699666667,6.61366666666,10.7249333333,43.5684666667,9.44126666667,4.0201,7.46723333333
676.65,5.62693333333,44.730075,37.4831454545,40.4856,11.4760333333,6.59066666667,10.6890666667,43.4909333333,9.43006666667,3.99413333333,7.4388
676.97,5.697,44.9002666667,37.5972484849,40.5663333333,11.5395,6.63526666667,10.7483333333,43.4594333333,9.49906666667,4.08743333333,7.4551
677.30,5.6874,44.983875,37.6429727273,40.5781333333,11.536,6.58853333334,10.7039333333,43.2172333333,9.45920000001,4.02316666667,7.41873333333
677.63,5.80333333333,45.2636041667,37.7377090909,40.8132,11.6457,6.63053333333,10.8063333333,43.2098,9.52873333333,4.13876666667,7.53916666667
677.95,5.89713333333,45.5183916667,37.875530303,41.0050666667,11.7156,6.6542,10.8731333333,43.0817333333,9.56626666667,4.19816666667,7.61196666667
678.28,5.887,45.700775,37.9334484848,41.092,11.7205333333,6.60893333333,10.8428,42.8900333333,9.52593333333,4.19846666667,7.59326666666
678.60,6.08646666667,45.84565,38.1753878788,41.2446,11.9580333333,6.83,11.0516666667,42.7441666667,9.71886666667,4.44283333333,7.83056666667
678.93,6.115,45.9643416667,38.2912212121,41.3272,12.0490333333,6.89666666666,11.0515333333,42.5628,9.77153333333,4.50746666667,7.85933333333
679.25,6.04973333333,46.0050333333,38.2878212121,41.3879333333,12.0344,6.8766,11.0249333333,42.3698666667,9.7086,4.48303333333,7.81756666667
679.58,5.94373333334,46.133075,38.2804666667,41.4044,12.0059666667,6.8242,10.9672666667,42.2646,9.59826666667,4.38593333333,7.76086666667
679.90,5.88846666667,46.270225,38.3137666667,41.6008666667,12.0044333333,6.806,10.945,42.1652666667,9.61613333333,4.40923333333,7.749
680.23,5.909,46.2014458333,38.2173272727,41.5359333333,11.9782333333,6.79233333333,10.9302666667,42.0899666667,9.62086666667,4.40346666667,7.76886666667
680.55,5.79213333333,46.0757916667,38.0955363637,41.425,11.8901,6.67386666667,10.7812,41.9371,9.50513333334,4.27953333333,7.67076666667
680.88,5.87286666667,46.2551833333,38.2622787879,41.5818,11.9805,6.79126666667,10.8828666667,42.1555333333,9.61053333334,4.39333333333,7.82246666667
681.20,5.85106666667,46.139625,38.1937666667,41.4640666667,11.985,6.791,10.8072666667,42.2039666667,9.59366666667,4.346,7.7837
681.53,5.89033333333,46.0195041667,38.0997060606,41.3520666667,12.0135666667,6.8584,10.7428666667,42.2464,9.6302,4.36353333333,7.78326666667
681.85,5.77286666666,45.86755,37.9665212121,41.2497333333,11.9134,6.78706666667,10.5886,42.2663,9.54226666667,4.2998,7.69443333333
682.18,5.60293333333,45.7825,37.8044121212,41.1470666667,11.7490666667,6.63773333333,10.4250666667,42.3405333333,9.40773333333,4.11486666667,7.5575
682.50,5.58706666667,45.8017916667,37.7482030303,41.1270666667,11.6968333333,6.55526666667,10.3652,42.5468666667,9.32546666666,4.08273333333,7.53936666667
682.83,5.55786666667,45.9000125,37.7935787879,41.1502666667,11.6467,6.52246666667,10.3314666667,42.761,9.3606,4.03203333333,7.5662
683.15,5.61306666667,45.806875,37.7828636364,41.129,11.5973,6.52813333333,10.2628,42.8397,9.35446666667,3.98963333333,7.55746666667
683.48,5.7274,45.8083708333,37.7985333333,41.0564666667,11.6394,6.6064,10.3121333333,43.0477666667,9.41153333333,4.01746666667,7.6273
683.80,5.673,45.6986708333,37.7270333333,40.89,11.6247666667,6.57133333333,10.2257333333,42.9314333333,9.33166666667,3.98003333333,7.62326666667
684.13,5.8974,45.8379,37.8595242424,41.1216666667,11.7994,6.79026666667,10.3994666667,43.0697666667,9.50993333333,4.1671,7.84596666667
684.45,5.8604,45.7979875,37.8260848485,41.0484,11.7846333333,6.7182,10.3632,42.9653333333,9.46926666667,4.13283333333,7.78076666667
684.78,5.73993333333,45.7704666667,37.7767090909,41.1278,11.6529333333,6.61533333333,10.279,42.8269333333,9.367,4.07033333333,7.68303333333
685.10,5.67966666667,45.867075,37.8299666667,41.2689333333,11.6097666667,6.59086666667,10.2971333333,42.8249333333,9.31026666666,4.02463333333,7.66793333333
685.43,5.71946666667,45.9864166667,38.0142242424,41.3554666667,11.6684333333,6.64806666667,10.3896666667,42.8165666667,9.36,4.06616666667,7.74306666667
685.75,5.76733333333,45.9817875,38.0506878788,41.4266,11.6595,6.69086666667,10.3497333333,42.6959666667,9.39326666667,4.09523333333,7.7008
686.08,6.0128,46.1081625,38.2153666667,41.6443333333,11.8998333333,7.01226666667,10.5966,42.7143333333,9.68466666667,4.3306,7.97066666667
686.40,6.1714,46.1273375,38.2427727273,41.6440666667,12.0050333333,7.09066666667,10.6738666667,42.6515333333,9.73219999999,4.4618,8.03756666667
686.72,6.1516,46.1967541667,38.3614393939,41.7287333333,12.0162,7.07673333333,10.6794,42.5336333333,9.70559999999,4.47343333334,8.07703333333
687.05,6.12093333333,46.0941208333,38.3212272727,41.6792,11.9615,7.04846666667,10.6182666667,42.3119,9.6048,4.444,8.0261
687.37,6.14406666667,46.2274125,38.3860727273,41.7996,11.8880333334,7.0304,10.5608666667,42.3505333333,9.54113333333,4.3736,7.96403333333
687.70,6.06086666667,46.1522958333,38.3281909091,41.6424666666,11.7905,6.91746666667,10.4323333333,42.311,9.41826666666,4.27533333334,7.83913333333
688.02,6.0538,46.0984791667,38.1955545455,41.6586666667,11.7177666667,6.8904,10.3241333333,42.2911333333,9.35113333334,4.22313333333,7.75976666667
688.34,6.10673333333,46.1587708333,38.2392818182,41.6414,11.752,6.9324,10.2845333333,42.3648333333,9.35566666666,4.25133333333,7.78603333333
688.67,6.0544,46.1048125,38.1647060606,41.5468666667,11.6428,6.85193333333,10.1506666667,42.3385666667,9.31713333334,4.20126666666,7.69973333333
688.99,5.95933333333,46.1462166667,38.0564181818,41.5826666667,11.5316,6.6686,9.97680000001,42.4492666667,9.1524,4.04713333333,7.48583333333
689.32,5.94713333333,46.1082708333,37.9649060606,41.4521333333,11.4839333333,6.5938,9.94866666667,42.4549666667,9.08793333333,4.05816666667,7.49043333334
689.64,5.70066666666,45.9851833333,37.7789727273,41.2913333333,11.2251333333,6.32073333333,9.64233333333,42.3843666667,8.76879999999,3.8164,7.22433333333
689.96,5.52586666667,45.9461291667,37.7131515152,41.2694,11.0665333333,6.19073333333,9.43293333335,42.4275,8.60673333333,3.65476666667,7.058
690.29,5.61326666667,45.8876958333,37.6406969697,41.2091333333,11.1800666667,6.24113333333,9.45146666667,42.5933333333,8.66606666666,3.79126666667,7.07873333333
690.61,5.47813333333,45.8678208333,37.6031181818,41.1345333333,11.1040666667,6.09146666667,9.3038,42.7110666667,8.52839999999,3.67346666667,6.9126
690.94,5.54093333333,45.9080416667,37.7357757576,41.2398666667,11.1729666667,6.14593333333,9.39053333333,42.8408666667,8.60886666666,3.81776666667,6.997
691.26,5.48273333333,45.7737125,37.6711606061,41.1094666667,11.0974333333,6.09286666667,9.34833333333,42.767,8.50886666667,3.79596666667,6.93966666667
