wavelength,Back_PooOrnf,Belly_PooOrnf,Breast_PooOrnf,Crissum_PooOrnf,Crown_PooOrnf,DorTail_PooOrnf,Patch10_PooOrnf,Patch11_PooOrnf,Patch12_PooOrnf,Rump_PooOrnf,Throat_PooOrnf,WingTip_PooOrnf
573.17,21.3173333333,40.6796666667,18.7733333333,40.659,10.763,7.23,29.99,43.1166666667,43.9206666667,16.2943333333,27.7616666667,14.0213333333
573.51,21.351,40.6926666667,18.811,40.694,10.7376666667,7.277,29.938,43.0606666667,43.9033333333,16.2843333333,27.8356666667,13.9843333333
573.85,21.3186666667,40.686,18.824,40.7106666667,10.7503333333,7.283,29.9623333333,43.0456666667,43.8786666667,16.2396666667,27.7716666667,14.021
574.19,21.308,40.6263333333,18.9183333333,40.6866666667,10.826,7.375,30.0496666667,43.0143333333,43.9016666667,16.3323333333,27.839,14.1146666667
574.53,21.2973333333,40.6766666667,18.936,40.7436666667,10.803,7.379,30.0946666667,43.0933333333,43.8753333333,16.3246666667,27.862,14.122
574.87,21.3226666667,40.7563333333,19.0296666667,40.7713333333,10.8166666667,7.378,30.033,43.0653333333,43.878,16.4186666667,27.913,14.1563333333
575.21,21.3396666667,40.7513333333,19.1043333333,40.779,10.8156666667,7.388,30.0596666667,43.004,43.9096666667,16.421,27.9623333333,14.193
575.55,21.3983333333,40.8303333333,19.1696666667,40.7993333333,10.8333333333,7.495,30.0753333333,42.9303333333,43.9456666667,16.4416666667,28.0446666667,14.2036666667
575.89,21.407,40.8726666667,19.1736666667,40.8556666667,10.8463333333,7.383,30.0956666667,42.929,44.0103333333,16.4616666667,28.1086666667,14.194
576.22,21.5076666667,40.9106666667,19.208,40.8803333333,10.8496666667,7.364,30.2306666667,42.9956666667,44.084,16.4843333333,28.1593333333,14.2313333333
576.56,21.5096666667,40.912,19.2386666667,40.8676666667,10.8416666667,7.387,30.3186666667,42.9363333333,44.0996666667,16.4773333333,28.2203333333,14.2483333333
576.90,21.519,40.9463333333,19.287,40.839,10.7946666667,7.333,30.2543333333,42.9803333333,44.0943333333,16.4853333333,28.3273333333,14.2206666667
577.24,21.5823333333,40.9876666667,19.3536666667,40.974,10.8376666667,7.265,30.3323333333,43.08,44.19,16.546,28.402,14.269
577.58,21.615,41.026,19.402,40.957,10.858,7.271,30.368,43.0583333333,44.2053333333,16.5586666667,28.5496666667,14.2323333333
577.92,21.7183333333,41.1543333333,19.483,41.0483333333,10.872,7.329,30.3913333333,43.1656666667,44.3053333333,16.539,28.693,14.2763333333
578.26,21.7836666667,41.258,19.605,41.0803333333,10.9756666667,7.371,30.4223333333,43.1826666667,44.395,16.58,28.789,14.3226666667
578.60,21.6993333333,41.2456666667,19.6173333333,41.041,10.9546666667,7.29,30.4666666667,43.1476666667,44.405,16.5,28.8213333333,14.254
578.94,21.7176666667,41.2876666667,19.662,41.102,10.994,7.358,30.519,43.199,44.3213333333,16.5366666667,28.9073333333,14.2796666667
579.28,21.7566666667,41.333,19.7186666667,41.1526666667,11.0123333333,7.423,30.5206666667,43.3226666667,44.404,16.6036666667,28.923,14.3073333333
579.61,21.7513333333,41.339,19.753,41.1083333333,10.9073333333,7.494,30.4806666667,43.2883333333,44.31,16.594,28.9023333333,14.282
579.95,21.7213333333,41.4873333333,19.8303333333,41.201,10.9676666667,7.581,30.549,43.333,44.3073333333,16.6263333333,29.04,14.336
580.29,21.7743333333,41.582,19.917,41.249,10.9313333333,7.561,30.5576666667,43.421,44.2963333333,16.6033333333,29.059,14.3513333333
580.63,21.7503333333,41.623,19.956,41.3273333333,10.933,7.52,30.555,43.3293333333,44.3473333333,16.4636666667,29.0476666667,14.3673333333
580.97,21.713,41.6306666667,20.0016666667,41.2536666667,10.818,7.425,30.4576666667,43.2876666667,44.3303333333,16.4146666667,29.06,14.2966666667
581.31,21.729,41.6546666667,20.0723333333,41.2593333333,10.8216666667,7.443,30.4786666667,43.3793333333,44.3516666667,16.5156666667,29.1016666667,14.4306666667
581.65,21.6426666667,41.6786666667,20.1026666667,41.2886666667,10.8003333333,7.345,30.4903333333,43.3183333333,44.1756666667,16.4773333333,29.054,14.379
581.98,21.681,41.674,20.1813333333,41.341,10.7806666667,7.32,30.5116666667,43.371,44.1893333333,16.5726666667,29.0586666667,14.4583333333
582.32,21.7846666667,41.8226666667,20.2723333333,41.4763333333,10.7976666667,7.475,30.5916666667,43.4606666667,44.2623333333,16.6586666667,29.233,14.6386666667
582.66,21.8183333333,41.8426666667,20.3553333333,41.4376666667,10.799,7.436,30.609,43.5606666667,44.425,16.7266666667,29.2473333333,14.6663333333
583.00,21.8336666667,41.7973333333,20.431,41.4333333333,10.858,7.427,30.684,43.6223333333,44.3903333333,16.7173333333,29.2743333333,14.7703333333
583.34,21.9086666667,41.8846666667,20.5666666667,41.526,11.068,7.577,30.787,43.761,44.506,16.7733333333,29.42,14.8926666667
583.68,21.9906666667,41.8533333333,20.616,41.5863333333,11.0476666667,7.529,30.753,43.776,44.566,16.8006666667,29.394,14.8476666667
584.01,21.93,41.836,20.671,41.5146666667,11.057,7.621,30.6963333333,43.7743333333,44.537,16.854,29.4473333333,14.89
584.35,21.9766666667,41.7923333333,20.7256666667,41.486,11.099,7.733,30.8683333333,43.868,44.462,17.003,29.498,14.9896666667
584.69,21.9933333333,41.899,20.7753333333,41.521,11.2386666667,7.922,30.907,43.8406666667,44.422,17.0253333333,29.535,15.0486666667
585.03,22.017,41.8986666667,20.8096666667,41.6046666667,11.205,7.996,30.9453333333,43.7773333333,44.432,16.9243333333,29.6453333333,15.0206666667
585.37,22.089,42.0156666667,20.8986666667,41.554,11.2836666667,8.04,31.013,43.8466666667,44.4823333333,16.952,29.7163333333,15.0563333333
585.70,22.0056666667,41.908,20.8376666667,41.379,11.251,7.967,30.9473333333,43.6723333333,44.385,16.871,29.6146666667,14.933
586.04,21.981,41.874,20.8393333333,41.316,11.287,7.946,30.9196666667,43.6996666667,44.288,16.8863333333,29.5616666667,14.8213333333
586.38,21.941,41.8793333333,20.8236666667,41.359,11.225,7.96,30.912,43.6663333333,44.191,16.8713333333,29.6183333333,14.7916666667
586.72,22.1233333333,42.028,20.9573333333,41.4843333333,11.3566666667,7.93,31.0453333333,43.7373333333,44.3556666667,16.971,29.777,14.864
587.06,22.166,42.0256666667,20.9956666667,41.5376666667,11.371,7.89,31.0943333333,43.6773333333,44.369,17.0703333333,29.778,14.8476666667
587.39,22.1506666667,42.0593333333,20.9376666667,41.465,11.3553333333,7.895,30.9873333333,43.6456666667,44.3156666667,17.0306666667,29.7806666667,14.7996666667
587.73,22.1963333333,42.0643333333,20.9076666667,41.4243333333,11.4226666667,7.876,30.9663333333,43.57,44.413,16.9773333333,29.8143333333,14.7336666667
588.07,22.2093333333,42.1996666667,20.9533333333,41.458,11.4243333333,7.913,30.8846666667,43.6516666667,44.537,16.9726666667,29.8583333333,14.7153333333
588.41,22.185,42.1616666667,20.9846666667,41.5863333333,11.3906666667,7.952,30.955,43.7883333333,44.5606666667,17.002,29.9263333333,14.7343333333
588.74,22.1986666667,42.2243333333,21.0093333333,41.5323333333,11.4273333333,7.967,30.9793333333,43.7783333333,44.542,17.0543333333,29.9026666667,14.716
589.08,22.206,42.2136666667,21.035,41.593,11.4276666667,8.012,30.965,43.7733333333,44.5953333333,17.127,29.9063333333,14.7626666667
589.42,22.2583333333,42.3243333333,21.038,41.7646666667,11.3953333333,8.113,31.054,43.878,44.671,17.176,30.0896666667,14.8073333333
589.76,22.3116666667,42.3136666667,21.0706666667,41.878,11.3996666667,8.182,31.0796666667,43.8876666667,44.6993333333,17.1853333333,30.1406666667,14.845
590.09,22.4136666667,42.4386666667,21.1083333333,41.945,11.449,8.215,31.095,43.9033333333,44.776,17.2106666667,30.1173333333,14.8806666667
590.43,22.289,42.3516666667,20.9533333333,41.8596666667,11.3163333333,8.27,30.9096666667,43.8293333333,44.6316666667,17.169,30.028,14.7226666667
590.77,22.282,42.4533333333,20.939,41.894,11.2803333333,8.158,30.947,43.941,44.6316666667,17.1736666667,30.1296666667,14.7193333333
591.11,22.3183333333,42.5356666667,21.0673333333,42.0036666667,11.2993333333,8.276,31.068,43.9206666667,44.7053333333,17.3193333333,30.1763333333,14.8586666667
591.44,22.2686666667,42.5736666667,21.093,42.1773333333,11.2226666667,8.202,31.1723333333,43.944,44.6246666667,17.3163333333,30.1043333333,14.839
591.78,22.3556666667,42.6426666667,21.1766666667,42.2383333333,11.2486666667,8.204,31.2326666667,43.902,44.6006666667,17.417,30.254,14.8293333333
592.12,22.3786666667,42.6756666667,21.2223333333,42.1613333333,11.2736666667,8.112,31.3006666667,43.8266666667,44.593,17.3853333333,30.2533333333,14.8636666667
592.46,22.3766666667,42.7676666667,21.2913333333,42.2133333333,11.2983333333,8.141,31.285,43.8716666667,44.6543333333,17.4113333333,30.3263333333,14.9566666667
592.79,22.4036666667,42.835,21.311,42.2216666667,11.3096666667,8.166,31.366,44.0016666667,44.675,17.418,30.4306666667,15.022
593.13,22.4463333333,42.9003333333,21.525,42.2466666667,11.395,8.145,31.4496666667,44.0496666667,44.7466666667,17.4596666667,30.54,15.1556666667
593.47,22.4806666667,43.0213333333,21.6036666667,42.2636666667,11.3506666667,8.033,31.4916666667,44.1146666667,44.831,17.482,30.58,15.1766666667
593.80,22.4826666667,42.9703333333,21.6813333333,42.2283333333,11.2933333333,8.039,31.4976666667,44.0823333333,44.7763333333,17.4926666667,30.726,15.2033333333
594.14,22.4993333333,43.04,21.804,42.3216666667,11.3436666667,7.991,31.5533333333,44.1,44.878,17.5166666667,30.8306666667,15.2553333333
594.48,22.513,43.0493333333,21.849,42.3656666667,11.3333333333,8.059,31.4816666667,44.1013333333,44.8596666667,17.495,30.8266666667,15.3453333333
594.81,22.51,43.0706666667,21.788,42.332,11.286,7.975,31.386,44.1546666667,44.8013333333,17.382,30.8336666667,15.3473333333
595.15,22.5703333333,43.1286666667,21.901,42.3093333333,11.3383333333,8.032,31.4173333333,44.1736666667,44.78,17.418,30.946,15.3833333333
595.49,22.543,43.1483333333,21.859,42.3013333333,11.2823333333,7.964,31.4543333333,44.1583333333,44.7933333333,17.368,30.9086666667,15.3666666667
595.82,22.577,43.288,21.989,42.4023333333,11.3186666667,8.046,31.479,44.283,44.8893333333,17.4246666667,31.0043333333,15.3786666667
596.16,22.4646666667,43.1543333333,21.902,42.3203333333,11.2236666667,7.91,31.3246666667,44.1373333333,44.7586666667,17.3266666667,30.8616666667,15.2726666667
596.50,22.501,43.2006666667,21.933,42.4303333333,11.1903333333,7.862,31.347,44.08,44.8873333333,17.402,30.9386666667,15.2016666667
596.83,22.5223333333,43.2046666667,21.8596666667,42.4236666667,11.1963333333,7.87,31.299,44.0936666667,44.828,17.3476666667,30.906,15.143
597.17,22.499,43.1733333333,21.925,42.4096666667,11.23,7.938,31.3656666667,44.1156666667,44.8543333333,17.2996666667,30.916,15.179
597.51,22.4706666667,43.1793333333,21.9476666667,42.4886666667,11.2276666667,7.985,31.4093333333,44.145,44.8826666667,17.251,30.8923333333,15.1846666667
597.84,22.5326666667,43.3163333333,21.9833333333,42.4803333333,11.2393333333,7.967,31.4776666667,44.223,44.899,17.2603333333,30.978,15.2293333333
598.18,22.519,43.3593333333,22.066,42.4453333333,11.239,7.993,31.53,44.2366666667,44.9553333333,17.248,30.963,15.1473333333
598.52,22.5373333333,43.4226666667,22.201,42.603,11.3473333333,8.041,31.6956666667,44.2963333333,45.0356666667,17.321,31.064,15.1903333333
598.85,22.506,43.4133333333,22.0993333333,42.605,11.2913333333,8.052,31.616,44.2736666667,45.0566666667,17.3126666667,30.9983333333,15.1416666667
599.19,22.484,43.3183333333,22.13,42.5636666667,11.34,8.078,31.6043333333,44.2836666667,45.0186666667,17.3146666667,31.006,15.161
599.53,22.4753333333,43.352,22.1056666667,42.518,11.35,8.019,31.5696666667,44.1776666667,44.969,17.3606666667,31.057,15.159
599.86,22.5533333333,43.4486666667,22.1733333333,42.6583333333,11.349,8.08,31.6776666667,44.3396666667,44.99,17.5003333333,31.235,15.22
600.20,22.4243333333,43.4066666667,22.1223333333,42.5466666667,11.327,8.095,31.6446666667,44.3116666667,44.7913333333,17.3816666667,31.0746666667,15.111
600.53,22.4106666667,43.39,22.1806666667,42.5403333333,11.3033333333,8.113,31.6843333333,44.311,44.8163333333,17.3893333333,31.1413333333,15.123
600.87,22.384,43.5646666667,22.1703333333,42.547,11.2856666667,8.032,31.6093333333,44.3163333333,44.7653333333,17.4446666667,31.1866666667,15.0503333333
601.21,22.385,43.7213333333,22.2443333333,42.6153333333,11.377,7.952,31.6026666667,44.3433333333,44.7986666667,17.5843333333,31.2906666667,15.103
601.54,22.3503333333,43.595,22.2543333333,42.6373333333,11.3623333333,7.939,31.6753333333,44.2276666667,44.7496666667,17.6736666667,31.2026666667,15.107
601.88,22.3176666667,43.6113333333,22.256,42.587,11.3593333333,7.801,31.7043333333,44.184,44.7543333333,17.6736666667,31.3013333333,15.1053333333
602.21,22.312,43.681,22.274,42.625,11.366,7.744,31.701,44.199,44.7726666667,17.6696666667,31.348,14.979
602.55,22.3823333333,43.7323333333,22.4556666667,42.6503333333,11.389,7.767,31.8216666667,44.355,44.8483333333,17.75,31.4893333333,15.124
602.88,22.466,43.931,22.5596666667,42.778,11.489,7.844,31.946,44.4183333333,44.959,17.8876666667,31.6103333333,15.2543333333
603.22,22.4823333333,43.8876666667,22.5563333333,42.7566666667,11.4506666667,7.749,31.9773333333,44.4393333333,44.9906666667,17.8636666667,31.5606666667,15.227
603.56,22.5233333333,43.9133333333,22.5623333333,42.68,11.4586666667,7.738,32.032,44.424,45.0293333333,17.8423333333,31.5916666667,15.2046666667
603.89,22.5606666667,43.9173333333,22.6196666667,42.6586666667,11.4266666667,7.709,32.042,44.4236666667,45.0643333333,17.8456666667,31.6596666667,15.2783333333
604.23,22.6013333333,44.058,22.667,42.7356666667,11.5276666667,7.765,32.0466666667,44.469,45.0746666667,17.9253333333,31.724,15.3163333333
604.56,22.6063333333,44.012,22.705,42.8126666667,11.5313333333,7.759,32.0486666667,44.4793333333,45.077,17.9736666667,31.749,15.354
604.90,22.5866666667,43.9103333333,22.6463333333,42.6586666667,11.4053333333,7.706,31.9623333333,44.412,44.968,17.783,31.6956666667,15.2163333333
605.23,22.5356666667,43.929,22.6546666667,42.6756666667,11.35,7.731,31.931,44.491,44.93,17.7136666667,31.7196666667,15.1763333333
605.57,22.6213333333,44.0183333333,22.7016666667,42.677,11.3346666667,7.784,31.9403333333,44.4746666667,44.9436666667,17.7156666667,31.745,15.1726666667
605.90,22.6846666667,43.984,22.8333333333,42.5886666667,11.3386666667,7.862,31.9536666667,44.488,44.965,17.7326666667,31.8013333333,15.2606666667
606.24,22.7303333333,44.1006666667,22.847,42.6456666667,11.4003333333,7.815,31.9866666667,44.453,44.97,17.735,31.8383333333,15.2496666667
606.58,22.6896666667,44.034,22.8633333333,42.6006666667,11.3283333333,7.797,31.8936666667,44.4063333333,44.9093333333,17.678,31.7853333333,15.191
606.91,22.73,44.0596666667,22.9693333333,42.642,11.3293333333,7.89,31.942,44.383,44.9026666667,17.6966666667,31.921,15.2756666667
607.25,22.741,44.036,23.089,42.666,11.346,7.826,31.9233333333,44.367,44.9203333333,17.6883333333,31.9593333333,15.2103333333
607.58,22.791,44.0796666667,23.2223333333,42.7643333333,11.4156666667,7.867,31.9666666667,44.426,44.9273333333,17.71,32.0413333333,15.2236666667
607.92,22.7743333333,43.988,23.275,42.634,11.298,7.787,31.8963333333,44.266,44.8923333333,17.6526666667,31.8983333333,15.1946666667
608.25,22.7773333333,43.9296666667,23.351,42.4693333333,11.225,7.862,31.8776666667,44.1723333333,44.814,17.5466666667,31.8923333333,15.173
608.59,22.778,43.9163333333,23.48,42.429,11.3306666667,7.99,31.9293333333,44.129,44.7826666667,17.704,31.848,15.2493333333
608.92,22.8506666667,43.9136666667,23.613,42.3313333333,11.4003333333,7.948,31.931,44.019,44.7833333333,17.7533333333,31.848,15.2263333333
609.26,22.8293333333,43.77,23.673,42.2896666667,11.3703333333,7.944,31.9313333333,43.8973333333,44.6236666667,17.7486666667,31.8223333333,15.2623333333
609.59,22.7283333333,43.5676666667,23.615,42.1373333333,11.217,7.799,31.7816666667,43.6763333333,44.4703333333,17.679,31.6753333333,15.155
609.93,22.701,43.5296666667,23.7703333333,42.0403333333,11.202,7.83,31.6983333333,43.6113333333,44.4163333333,17.6533333333,31.6473333333,15.088
610.26,22.7286666667,43.455,23.7776666667,41.9713333333,11.167,7.779,31.6576666667,43.498,44.368,17.5716666667,31.635,15.0323333333
610.60,22.7356666667,43.4223333333,23.8513333333,41.9193333333,11.1606666667,7.774,31.552,43.4473333333,44.3116666667,17.53,31.5393333333,15.0096666667
610.93,22.7883333333,43.484,23.962,41.9766666667,11.2583333333,7.89,31.6703333333,43.4243333333,44.2993333333,17.5833333333,31.457,15.0923333333
611.27,22.8516666667,43.435,23.9943333333,41.9273333333,11.354,7.866,31.6376666667,43.2773333333,44.287,17.6776666667,31.4106666667,15.0746666667
611.60,22.9486666667,43.4973333333,24.1233333333,42.0096666667,11.4376666667,7.878,31.8146666667,43.353,44.3563333333,17.7376666667,31.5173333333,15.1456666667
611.93,23.0106666667,43.4316666667,24.173,42.072,11.46,7.789,31.849,43.3066666667,44.3046666667,17.848,31.5013333333,15.1586666667
612.27,23.0506666667,43.456,24.237,42.1736666667,11.5023333333,7.664,31.8816666667,43.3506666667,44.3793333333,17.8483333333,31.5946666667,15.1743333333
612.60,23.0116666667,43.5663333333,24.2783333333,42.3116666667,11.4873333333,7.667,31.978,43.47,44.4043333333,17.868,31.692,15.2926666667
612.94,23.0143333333,43.6293333333,24.3103333333,42.364,11.5946666667,7.752,31.9613333333,43.6116666667,44.485,17.9296666667,31.7006666667,15.348
613.27,23.1086666667,43.791,24.446,42.5076666667,11.6783333333,7.915,32.128,43.7883333333,44.5696666667,17.982,31.787,15.4446666667
613.61,23.197,43.9076666667,24.393,42.635,11.659,7.935,32.1693333333,43.8996666667,44.6653333333,18.0393333333,31.9556666667,15.542
613.94,23.3146666667,44.186,24.6513333333,42.8303333333,11.808,8.111,32.3973333333,44.2183333333,44.902,18.235,32.1466666667,15.6576666667
614.28,23.4296666667,44.338,24.7703333333,42.9723333333,11.8866666667,8.243,32.5873333333,44.349,45.111,18.4366666667,32.3663333333,15.7926666667
614.61,23.489,44.4783333333,24.8476666667,42.9893333333,11.8953333333,8.303,32.589,44.481,45.1263333333,18.4626666667,32.5886666667,15.9223333333
614.94,23.457,44.6103333333,24.97,43.078,11.8193333333,8.363,32.567,44.605,45.1333333333,18.4493333333,32.7376666667,16.0166666667
615.28,23.416,44.6986666667,24.9993333333,43.1323333333,11.794,8.34,32.6306666667,44.6506666667,45.1473333333,18.429,32.8816666667,15.9706666667
615.61,23.4203333333,44.829,24.9776666667,43.05,11.828,8.372,32.6656666667,44.684,45.2836666667,18.322,33.055,15.9206666667
615.95,23.4453333333,44.988,24.992,43.1156666667,11.794,8.39,32.7396666667,44.725,45.4186666667,18.3233333333,33.125,16.0086666667
616.28,23.527,45.0226666667,25.0633333333,43.1966666667,11.8346666667,8.45,32.642,44.654,45.488,18.3106666667,33.1333333333,16.0113333333
616.61,23.5643333333,45.1556666667,25.2173333333,43.2883333333,11.7993333333,8.399,32.7526666667,44.741,45.596,18.3823333333,33.236,16.086
616.95,23.5623333333,45.3176666667,25.241,43.2643333333,11.8496666667,8.407,32.7786666667,44.7513333333,45.652,18.4153333333,33.3503333333,16.1736666667
617.28,23.5083333333,45.3006666667,25.3303333333,43.244,11.9243333333,8.366,32.7926666667,44.654,45.6866666667,18.3913333333,33.2363333333,16.1546666667
617.62,23.5073333333,45.1726666667,25.3036666667,43.262,11.888,8.361,32.708,44.5156666667,45.5783333333,18.336,33.219,16.174
617.95,23.448,45.1726666667,25.316,43.21,11.9276666667,8.262,32.735,44.4833333333,45.432,18.2873333333,33.1796666667,16.134
