wavelength,Back_TanHeif,Belly_TanHeif,Breast_TanHeif,Crissum_TanHeif,Crown_TanHeif,DorTail_TanHeif,Patch10_TanHeif,Rump_TanHeif,Throat_TanHeif,WingTip_TanHeif
256.90,5.86173333334,8.48073333334,6.82526666665,7.95926666667,2.55106666667,8.02713333334,6.33780000001,6.0318,9.59179999999,10.3741333333
257.28,5.18946666667,7.0408,5.21906666667,6.91286666666,0.580933333333,6.72566666667,5.06146666667,5.2486,8.4192,9.39433333332
257.65,4.67733333334,5.91513333333,4.53566666666,5.87086666666,-0.353666666668,6.86126666666,4.87186666667,4.20866666667,7.657,9.02740000002
258.02,4.6952,5.83893333333,4.79306666667,6.49360000001,0.451466666667,6.72693333333,5.52306666667,4.83066666667,7.28366666667,9.11966666668
258.40,4.54146666666,5.09653333333,4.6092,6.044,-0.0134666666674,6.4568,4.9882,4.5482,6.93066666667,8.48726666667
258.77,5.5382,5.9164,5.4346,6.75813333334,0.969800000001,7.1546,5.88586666667,5.6726,8.06966666667,9.67986666668
259.15,4.95199999999,5.35813333333,4.85053333334,6.09126666667,0.547000000001,6.2718,5.23973333333,4.67,6.70606666667,9.07513333334
259.52,3.54473333334,3.84466666667,3.66266666667,4.81926666667,-0.717533333334,5.19953333333,4.01073333333,3.1914,5.70273333333,7.68406666667
259.89,4.20866666667,3.76446666667,3.54766666667,4.87486666667,-1.00693333333,5.22593333333,4.23966666667,3.50106666667,5.88686666667,7.96286666668
260.27,4.28713333334,3.8712,3.23693333333,5.08866666667,-1.00446666667,5.302,4.28206666667,3.58693333333,5.68226666667,7.80306666667
260.64,4.30386666667,3.75,3.2266,5.1982,-0.599733333333,4.8832,4.63413333333,3.69933333333,5.78753333333,7.88619999999
261.01,5.9428,5.59853333333,5.05193333333,7.05146666667,1.40733333334,6.611,6.40866666666,5.35053333333,7.689,9.5216
261.39,6.73066666666,6.443,5.86259999999,7.89666666668,2.42806666666,7.56133333333,7.19906666666,5.91593333333,8.72206666666,10.3141333333
261.76,6.12693333334,6.12693333333,5.14199999999,7.41779999999,1.81966666667,6.5498,6.2438,5.49813333333,8.04680000001,9.63259999999
262.13,6.72066666667,7.02073333333,5.8986,8.1306,2.3342,7.44073333333,6.79273333333,5.8386,8.84486666666,10.2670666667
262.51,8.3414,8.63519999999,7.36966666666,9.53013333333,3.71373333333,8.48193333334,8.39253333333,6.96706666666,10.1758,11.6779333333
262.88,7.90079999999,8.31206666666,6.58153333334,9.61006666669,3.09933333333,8.02133333333,8.02833333333,6.60286666667,9.27660000001,11.0213333333
263.25,7.63893333334,8.00920000001,5.99526666667,9.58340000001,2.91666666667,8.07106666667,7.99373333333,6.42740000001,9.49860000001,10.5556
263.63,8.52946666667,8.12906666666,6.14373333333,10.4085333333,3.57846666667,8.48853333333,8.68473333334,7.0752,9.77946666667,11.0375333333
264.00,7.48186666666,7.70500000001,5.53420000001,9.89273333335,3.4664,7.49046666667,8.2198,6.51233333333,9.27506666667,9.72120000001
264.37,7.52160000001,7.28839999999,5.61306666667,9.05873333333,3.61826666666,7.27113333333,8.1434,6.28666666667,9.17100000001,9.98259999999
264.75,6.58153333333,6.34306666667,4.6488,8.41233333333,2.401,6.59,7.18606666667,5.2532,7.85866666667,9.02506666668
265.12,8.16973333333,8.03226666666,5.62413333333,10.2221333333,3.8304,8.08893333334,8.72726666666,7.24046666667,9.07479999999,10.6585333333
265.49,8.23573333333,8.59486666667,6.49506666666,10.4839333333,4.56673333333,8.39193333333,8.86806666667,7.37713333333,9.11006666666,10.968
265.87,8.81040000001,8.39986666667,6.84153333333,10.7564666667,5.04746666667,8.89386666665,9.50986666666,7.82973333333,9.6238,11.296
266.24,9.1704,8.72979999999,7.51846666666,10.815,5.26433333333,8.95000000001,9.30993333333,8.85466666666,10.0148,12.0118
266.61,7.235,7.11713333333,5.81026666666,9.44259999999,3.98666666667,8.05466666666,7.75206666667,7.29413333333,8.57146666667,10.6681333333
266.98,7.35513333334,7.6852,6.54720000001,9.44146666667,4.6856,8.479,8.40173333333,7.74853333333,8.9778,11.3732666667
267.36,8.96060000001,8.9744,8.16353333334,10.8662666667,5.87666666667,9.79906666666,9.68126666667,9.50800000001,10.1038666667,12.9936666667
267.73,9.34286666667,10.1313333333,8.65513333333,11.2571333333,6.68686666667,10.5022666667,10.3674666667,10.1178666667,10.7786666667,13.5153333333
268.10,10.9762,11.6421333333,10.395,12.5955333333,8.16846666667,12.1908,11.8838666666,11.5246,11.9228666667,15.24
268.48,10.9566666667,11.8702666667,10.6784666667,12.6316,8.30193333334,12.1813333333,12.0292,11.2612,11.9364666666,15.0348
268.85,10.6471333333,11.7202666667,10.4975333333,12.3318,8.04546666666,12.1041333333,11.7333333333,11.33,12.1366666667,14.8813333333
269.22,9.58546666667,10.6172,9.36993333331,11.2112666667,6.98653333333,10.9304,10.4277333333,9.74860000001,10.6692,13.7055333333
269.59,8.84173333332,9.77866666666,8.6108,10.2662666667,6.02493333333,9.93273333335,9.66953333333,9.05999999999,9.78493333333,13.1729333333
269.97,9.23600000001,10.9260666667,9.72873333333,10.976,7.27780000001,11.0632666667,10.5518666667,10.0156666667,10.5643333333,14.0505333333
270.34,9.32139999999,10.9188666667,9.86793333334,11.1712,7.75386666667,11.4775333333,11.027,10.2162,10.5826666667,14.0900666666
270.71,9.76166666665,10.9446,10.1348666667,11.5359333333,8.22866666668,11.5532,11.0938666667,10.6459333333,10.7608666667,14.5736666666
271.09,9.19246666665,10.109,9.65073333333,11.1482666667,7.45453333333,10.9919333333,10.215,9.89666666667,10.4554666667,13.8642
271.46,8.66666666665,9.70433333333,9.45173333334,10.4945333333,7.2096,10.656,9.81193333332,9.26333333332,9.97846666667,13.543
271.83,8.73573333334,9.67613333335,9.70226666665,10.6792,7.30406666667,10.7889333333,10.1515333333,9.28946666667,10.0416666667,13.9498
272.20,8.53233333334,9.22179999999,9.6224,10.5400666667,7.1026,10.7478,9.82006666666,8.96853333333,9.93153333335,13.4144666667
272.58,8.60379999999,9.52306666666,9.75039999999,11.0154666667,7.23006666667,10.7635333333,10.0766666667,9.62186666667,10.3038666667,13.7929333333
272.95,9.06593333335,9.9754,10.1131333333,11.5683333333,7.72366666667,11.6274,10.7374666667,10.0590666667,10.6834,14.464
273.32,9.33433333333,10.413,10.7774,11.9535333333,8.3284,12.3226,11.3362,10.7336666666,11.3508666667,14.7813333333
273.69,10.3149333333,10.8139333333,11.2113333333,12.6406,9.17646666666,13.0862666667,12.3014666667,11.5454666667,12.3546,15.3876
274.06,10.8400666667,11.0689333333,11.595,13.0800666667,9.32553333334,13.46,12.6126,11.8334666667,12.4470666667,15.5636666667
274.44,10.9263333333,10.7964666667,11.3708666667,13.0686666667,9.30840000001,13.2284666667,12.4392666667,11.7752,12.1099333333,15.2908666667
274.81,11.1908666667,11.1502,11.6437333333,12.916,9.57260000001,13.369,12.4784,12.0814666667,12.1730666667,15.3027333333
275.18,10.8038,10.3797333333,10.5787333333,12.1341333333,9.09133333333,12.5110666667,11.8040666667,11.3222666667,11.3327333333,14.7525333333
275.55,10.4398666667,10.2225333333,9.93473333333,12.2042,9.03366666666,12.4918666667,11.7698666667,11.3680666667,11.0098,14.2996666666
275.93,10.6457333333,10.2775333333,10.2446,12.4264666667,9.21693333333,13.0476,11.8714,12.1242,11.2449333333,14.3281333333
276.30,10.9248,10.2768666667,10.6146666667,12.5470666667,9.72306666667,13.2724666667,12.5192666667,12.8127333333,11.7054,14.8559333333
276.67,10.7760666667,9.98633333332,10.7982,12.4936666667,10.0524666667,13.5102,12.5766666667,12.6926,11.7371333333,14.9902666667
277.04,11.1074,10.3036666667,10.9835333333,12.2203333333,10.3935333333,13.3164666667,12.6644,12.7656,12.001,14.9128666667
277.41,11.5146,10.0996,11.3555333333,12.1511333333,11.0258666667,13.6230666667,13.2934666667,12.8615333333,12.1455333333,15.3226666667
277.79,11.3089333333,10.3024666667,11.5466666667,12.242,11.3260666667,13.7914,13.2032,12.9430666667,11.8914,15.1032666666
278.16,11.3236666667,10.223,11.4876,11.9277333333,11.4705333333,13.5759333333,13.4970666666,12.8478666667,12.2438666667,15.2977333333
278.53,10.8075333334,9.6172,10.735,10.8801333333,10.8746,12.7243333333,13.0762666667,12.2716,11.9586666667,15.0154
278.90,10.7696,9.36339999999,10.6201333333,10.9689333333,10.6422666667,12.7796,13.6156666667,12.2202666667,12.1317333333,14.8890666667
279.27,11.4814666667,10.4248,11.8845333333,11.879,11.2582,13.9434,14.6242,13.11,13.3005333333,15.4628666667
279.64,11.3472,10.169,11.3101333333,11.3998666667,10.6498,13.1114666667,14.1468666667,12.4035333333,12.8790666667,14.9182
280.02,11.0214,9.85486666666,11.0424,11.0318666667,10.2137333333,12.3199333333,13.8506666667,11.7814666667,12.7684666667,14.8006666667
280.39,10.6966,9.71619999999,10.3922,10.6398666667,9.62833333334,11.899,13.225,11.1713333333,12.1518,14.1279333333
280.76,11.4969333334,10.3443333333,10.7384666666,11.0329333333,10.0199333333,12.4900666667,13.7674,11.6068,12.5000666667,14.2864666667
281.13,11.2787333333,9.97113333333,10.886,10.8573333333,10.0192,12.1791333333,13.5344,11.1495333333,12.2892,14.0133333333
281.50,10.7138666667,9.38526666667,10.2144666667,10.2709333333,9.14946666667,11.4582,12.8574666667,10.7515333333,11.7644666667,13.4228666667
281.87,10.0185333333,8.4608,9.36486666665,9.65246666665,8.12233333333,10.445,12.0307333333,9.85613333333,10.8807333333,12.7212666667
282.25,10.2195333333,8.69880000001,9.57253333334,10.0430666667,8.27793333333,10.8215333333,12.2018,10.2785333333,10.6946666667,12.9124666667
282.62,10.5596666667,9.25913333333,10.1084,10.7808,8.74153333333,11.6168,12.5812666667,10.449,11.0506,13.3466
282.99,9.5952,8.44973333334,9.24620000001,9.80626666667,8.0534,10.9217333333,11.7182,9.6038,10.3146,12.5581333333
283.36,9.97746666667,8.50699999999,9.51740000001,9.98973333333,8.53566666667,11.1316666667,12.0763333333,9.84606666665,10.4251333333,12.7788
283.73,9.68440000001,8.39873333333,9.78106666666,9.97786666667,8.5554,11.1150666667,11.9228666667,10.0141333333,10.5444666667,13.0761333333
284.10,9.60473333335,8.3826,9.63946666667,9.69353333333,8.3902,11.0776,11.4786666667,9.71653333334,10.0752,12.7086666667
284.47,9.25306666665,8.1944,9.52166666666,9.36273333333,8.00166666667,10.9548,11.3329333333,9.44606666668,9.70686666667,12.5355333333
284.85,8.35006666667,7.50853333333,8.94133333332,8.57453333333,7.35133333333,10.1682666667,10.5723333333,8.85513333333,9.07960000001,11.9118
285.22,7.99546666667,7.17366666667,8.48800000001,8.0512,6.83693333333,9.8206,10.2499333334,8.63599999999,8.75066666667,11.6046
285.59,7.8498,7.06953333333,8.24533333333,7.8974,6.7838,9.65926666667,10.1136,8.4872,8.3846,11.4542666666
285.96,8.13166666667,7.43326666666,8.5492,8.0236,7.09493333333,10.018,10.5831333333,8.86593333333,8.69666666667,11.6882666667
286.33,8.17653333333,7.69233333333,8.497,8.21586666667,7.07633333333,9.92519999999,10.5093333333,8.59679999999,9.09186666667,11.6488666667
286.70,8.15366666667,7.59613333333,8.38613333333,7.93933333333,6.91326666667,9.72666666666,10.5094,8.51126666667,9.00073333334,11.3458666667
287.07,8.61286666667,8.24373333334,9.13613333333,8.53753333334,7.2688,10.1756666667,10.8746,8.86013333334,9.49459999999,11.9175333333
287.44,8.3134,8.317,8.95306666667,8.43693333333,6.91026666667,10.0726666667,10.5634,8.89140000001,9.34579999999,11.7557333333
287.82,8.66193333333,8.61819999999,9.21906666665,8.58533333333,7.04173333333,10.4205333334,10.9082666667,9.0188,9.68139999999,11.7858666667
288.19,9.07760000001,9.08500000001,9.61840000001,9.01559999999,7.64193333333,10.8238666667,11.5725333333,9.4358,10.4621333333,12.3762666667
288.56,9.1704,9.20319999999,9.52493333333,9.07526666667,7.93493333333,10.8296,11.5206666667,9.57606666666,10.6470666667,12.6206666667
288.93,9.72953333334,9.576,9.58706666668,9.71486666665,8.1288,11.1988666667,11.9445333333,9.68193333333,10.9320666667,13.0665333333
289.30,10.1523333333,10.145,9.98913333333,10.5041333333,8.5926,11.5959333333,12.5280666667,10.1704666667,11.2006,13.3731333333
289.67,9.85766666667,10.1388,10.1350666667,10.3690666667,8.18286666666,11.2803333333,12.368,9.85413333333,11.2299333333,12.9082666667
290.04,9.25446666667,9.53306666666,9.50053333333,9.89860000001,7.5932,10.6732,11.6830666667,9.12780000001,10.7961333333,12.3958666667
290.41,8.99253333333,9.13519999999,9.12786666668,9.49353333332,7.13846666667,10.5027333333,11.161,8.89366666667,10.5539333333,12.1301333333
290.78,9.17806666667,9.55873333333,9.39406666666,9.92486666667,7.2268,10.7375333333,11.4296,9.10113333334,10.8328666667,12.5865333333
291.15,10.0346,10.2202666667,9.87806666667,10.9739333333,7.79906666667,11.2034,12.0079333333,9.97986666667,11.5711333333,13.1987333333
291.52,10.0438,10.2409333333,9.76626666668,11.0405333333,7.7948,11.2778,11.9277333333,9.86866666667,11.621,13.2348666667
291.89,9.5192,9.59940000001,9.1096,10.459,7.14586666666,10.6417333333,11.2488,9.24493333333,10.9600666667,12.6386
292.26,9.25,9.51906666667,8.81139999999,10.4956,6.67766666667,10.3077333333,10.7279333333,8.96266666667,10.5730666667,12.1759333333
292.64,9.44606666666,9.93893333333,9.12366666667,10.9432,6.84813333333,10.4613333333,11.1062,9.1162,10.9097333333,12.4254
293.01,8.874,9.79940000001,8.82933333333,10.5091333333,6.46973333333,10.0556666667,10.5574666667,8.93700000001,10.5092666667,12.1554666667
293.38,8.235,9.24566666665,8.35860000001,10.1066,6.00033333333,9.56400000001,9.72853333334,8.426,10.0840666667,11.735
293.75,8.37293333333,9.5402,8.35820000001,10.3933333333,6.03513333333,9.9132,9.87253333335,8.58726666666,10.0646666667,12.1144
294.12,9.16706666667,10.5212666667,9.19926666667,10.8902666667,6.49833333333,10.6000666667,10.335,9.42859999999,10.7970666667,12.9428
294.49,8.7844,10.2756,8.86373333333,10.7574,6.30166666667,10.1686666667,10.2617333333,9.11846666667,10.3270666666,12.7306666667
294.86,8.08773333333,9.70320000001,8.25573333334,10.1614666667,5.694,9.46913333332,9.53513333333,8.61513333334,9.70646666667,11.9485333333
295.23,7.41906666667,9.28886666666,7.66666666667,9.30486666667,5.09526666667,9.04766666668,9.02866666666,7.85079999999,9.08253333333,11.3776666667
295.60,7.84146666667,9.76020000001,8.10253333333,9.72686666667,5.5494,9.27753333333,9.34113333333,8.00846666667,9.3412,11.8124666667
295.97,8.82393333333,10.7802,8.99280000001,10.6957333333,6.4628,10.1077333333,10.1514,8.93160000001,10.2038,12.7568666667
296.34,8.66126666666,10.5227333333,8.82286666667,10.415,6.28693333333,9.93913333335,9.93893333334,8.86239999999,10.1543333333,12.5456666667
296.71,8.54766666667,10.3560666667,8.6366,10.3033333333,6.0712,9.79686666667,9.67720000001,8.52806666667,10.0054666667,12.251
297.08,8.63013333333,10.3924,8.82560000001,10.5246666667,6.10493333333,9.70946666667,9.77826666666,8.39593333334,10.073,12.1465333333
297.45,8.71206666667,10.7602666667,9.08746666666,10.7384666667,6.09026666666,9.9362,9.8954,8.43746666666,10.3006666667,12.1827333333
297.82,8.34353333333,10.5822,8.86139999999,10.5794666667,5.8912,9.62586666667,9.51073333334,8.2094,10.1082666667,12.0045333333
298.19,8.12146666667,10.6688666667,8.79859999999,10.8054666667,5.942,9.56813333335,9.59873333333,8.18573333333,10.0250666667,11.8756666667
298.56,7.65120000001,10.3424666666,8.46460000001,10.2910666667,5.2626,8.81546666667,8.85846666667,7.6684,9.57473333333,11.1330666667
298.93,7.22346666666,10.0367333333,8.26039999999,10.0074,4.88153333333,8.36933333333,8.61399999999,7.17633333334,9.28566666666,10.7614666667
299.30,6.92606666667,9.94353333333,8.04586666667,9.97713333334,4.44853333333,8.061,8.33560000001,6.8832,8.9092,10.3982
299.67,6.47233333334,9.67560000001,7.67273333333,9.74146666667,4.062,7.6666,8.05833333334,6.64166666667,8.59113333333,9.86986666668
300.04,5.34713333333,8.75533333334,6.80353333333,8.84973333334,3.14766666666,6.5624,7.13913333333,5.5394,7.66373333333,8.84973333334
300.41,5.03693333333,8.6196,6.56913333333,8.73406666667,2.70033333333,6.26933333333,7.00666666667,5.0236,7.29286666667,8.57573333333
300.78,4.82866666667,8.94106666666,6.61213333333,8.72626666666,2.67353333333,6.1484,6.85426666667,5.21053333333,7.28046666667,8.60026666667
301.15,4.63233333333,8.81779999999,6.55673333333,8.55673333333,2.5498,6.11326666667,6.6048,5.00006666667,7.21993333333,8.1994
301.52,4.37046666666,8.41479999999,6.01113333333,8.28313333333,2.2788,5.633,6.1638,4.66186666667,6.82273333333,7.90853333334
301.89,4.46193333333,8.45766666667,5.8738,8.336,2.33353333333,5.51913333333,6.01973333333,4.49653333333,6.792,7.47686666667
302.26,4.0788,7.96593333333,5.35706666667,7.80566666667,1.91906666667,4.8832,5.64606666666,3.75133333333,6.37746666667,7.08466666667
302.63,4.1678,8.03753333334,5.53533333333,7.96113333333,2.10993333333,5.334,5.8962,4.0638,6.4548,7.44746666667
303.00,4.80086666667,8.55659999999,5.85273333334,8.57033333333,2.5004,5.74926666667,6.12526666667,4.5458,6.86666666667,7.7014
303.37,4.25253333334,8.0636,5.45273333333,7.90826666667,2.135,5.04566666667,5.45273333333,4.1042,6.36313333333,7.2012
303.74,3.19533333334,7.15153333334,4.79826666667,7.04886666667,1.08273333333,3.9738,4.5118,3.05746666667,5.43166666667,6.31273333334
304.10,3.07706666667,7.18653333333,4.67546666667,6.8754,0.845266666667,3.9504,4.34646666667,3.0948,5.167,6.07953333333
304.47,3.6892,7.9046,5.1236,7.38906666667,1.5254,4.41513333333,4.88513333333,3.77693333333,5.562,6.6842
304.84,3.3836,7.33333333333,4.75626666667,7.12186666667,0.953466666666,4.03586666667,4.4732,3.16126666667,4.94273333333,6.06093333333
305.21,2.7708,6.90713333333,4.0452,6.64113333333,0.411333333333,3.612,3.9432,2.80726666667,4.23813333333,5.55986666667
305.58,2.674,6.69586666667,3.79546666666,6.23553333333,0.102333333333,3.32426666667,3.77353333333,2.506,3.927,5.34066666667
305.95,3.34786666667,7.1674,4.4628,6.60826666667,0.6286,3.93273333333,4.3788,3.26766666667,4.671,6.10013333333
306.32,3.3916,7.144,4.49906666667,6.4844,0.349733333332,4.05833333333,4.19666666666,3.36246666667,4.5028,5.83613333333
306.69,3.51693333333,7.51673333334,4.67573333333,6.73579999999,0.624866666667,4.14533333333,4.4686,3.4004,4.63206666667,5.8856
307.06,3.9154,8.24293333333,5.2732,7.05713333334,1.25753333333,4.80026666667,4.8468,3.97633333333,5.1908,6.613
307.43,5.1198,9.3718,6.2258,8.11193333333,2.1138,5.94573333333,5.83386666667,4.99733333333,6.3658,7.48213333333
