wavelength,Back_EmbDuif,Belly_EmbDuif,Breast_EmbDuif,Crissum_EmbDuif,Crown_EmbDuif,DorTail_EmbDuif,Patch10_EmbDuif,Patch11_EmbDuif,Rump_EmbDuif,Throat_EmbDuif,WingTip_EmbDuif
454.23,5.98133333333,32.148,16.7886666667,5.94033333333,4.948,4.491,8.267,3.76666666667,4.47873333333,27.852,9.627
454.58,5.996,32.228,16.8413333333,5.98833333333,4.952,4.52566666667,8.27966666667,3.80066666667,4.52506666667,27.968,9.62366666667
454.93,6.00733333333,32.2566666667,16.9096666667,6.00433333333,4.963,4.54766666667,8.27866666667,3.795,4.51986666667,28.0053333333,9.63333333333
455.29,6.054,32.3346666667,16.9586666667,6.04066666667,5.00766666667,4.541,8.35833333333,3.816,4.55166666667,28.0803333333,9.68333333333
455.64,6.09966666667,32.399,17.0256666667,6.10366666667,5.02133333333,4.584,8.42233333333,3.883,4.5954,28.13,9.71033333333
456.00,6.14433333333,32.516,17.07,6.12266666667,5.07166666667,4.63866666667,8.50133333333,3.947,4.64353333333,28.2273333333,9.77566666667
456.35,6.14833333333,32.5353333333,17.148,6.11433333333,5.061,4.63066666667,8.57566666667,3.97566666667,4.67746666667,28.2496666667,9.78966666667
456.70,6.17766666667,32.6196666667,17.1716666667,6.16266666667,5.059,4.66533333333,8.58433333333,3.99433333333,4.67213333333,28.3433333333,9.82366666667
457.06,6.204,32.7426666667,17.2263333333,6.16333333333,5.06133333333,4.67433333333,8.59966666667,3.99833333333,4.67946666667,28.3926666667,9.81566666667
457.41,6.209,32.8366666667,17.249,6.17533333333,5.05366666667,4.66366666667,8.598,3.99,4.68726666667,28.4253333333,9.84433333333
457.76,6.192,32.829,17.255,6.18666666667,5.04633333333,4.66633333333,8.61266666667,3.963,4.66253333333,28.373,9.80833333333
458.12,6.167,32.8913333333,17.294,6.16266666667,5.00266666667,4.64166666667,8.62733333333,3.971,4.6848,28.3773333333,9.80566666667
458.47,6.172,32.914,17.3076666667,6.14233333333,5.00066666667,4.582,8.605,3.94466666667,4.6372,28.3523333333,9.77733333333
458.82,6.15433333333,32.8893333333,17.2953333333,6.13933333333,4.96533333333,4.56033333333,8.60266666667,3.93,4.6304,28.3226666667,9.76866666667
459.18,6.132,32.8973333333,17.3003333333,6.17466666667,4.93033333333,4.58633333333,8.585,3.962,4.64853333333,28.329,9.76133333333
459.53,6.10666666667,32.9583333333,17.313,6.15433333333,4.92233333333,4.57433333333,8.571,3.93966666667,4.64173333333,28.3376666667,9.75766666667
459.88,6.06966666667,32.9036666667,17.3103333333,6.15633333333,4.89033333333,4.52466666667,8.52233333333,3.92,4.61033333333,28.3006666667,9.72733333333
460.24,6.04833333333,32.9263333333,17.2933333333,6.15833333333,4.87933333333,4.501,8.481,3.88266666667,4.56926666667,28.355,9.70933333333
460.59,6.01966666667,32.9693333333,17.2773333333,6.12966666667,4.85333333333,4.44433333333,8.463,3.857,4.5562,28.3393333333,9.673
460.94,6.00833333333,32.992,17.281,6.12833333333,4.82633333333,4.42633333333,8.45,3.83766666667,4.5446,28.356,9.68033333333
461.29,6.00333333333,33.005,17.3146666667,6.15166666667,4.83133333333,4.40966666667,8.44333333333,3.86166666667,4.5412,28.383,9.64666666667
461.65,5.99866666667,33.0773333333,17.3383333333,6.147,4.81566666667,4.38033333333,8.435,3.884,4.54306666667,28.4543333333,9.65933333333
462.00,6.028,33.1526666667,17.3746666667,6.188,4.86733333333,4.37333333333,8.439,3.88133333333,4.55126666667,28.5236666667,9.69833333333
462.35,6.03233333333,33.2076666667,17.4136666667,6.24066666667,4.87133333333,4.40333333333,8.46966666667,3.90533333333,4.59766666667,28.585,9.741
462.71,6.09533333333,33.3503333333,17.4996666667,6.28333333333,4.91633333333,4.39733333333,8.50133333333,3.96433333333,4.63406666667,28.7023333333,9.77533333333
463.06,6.12233333333,33.429,17.569,6.27066666667,4.95233333333,4.36133333333,8.533,3.95266666667,4.6344,28.77,9.811
463.41,6.15566666667,33.4516666667,17.6366666667,6.29933333333,4.96033333333,4.324,8.53,3.95433333333,4.61706666667,28.8486666667,9.83366666667
463.76,6.19566666667,33.5896666667,17.7136666667,6.31466666667,5.00066666667,4.342,8.57933333333,3.969,4.64373333333,28.9076666667,9.84133333333
464.12,6.25433333333,33.6643333333,17.7916666667,6.37066666667,5.04033333333,4.36566666667,8.62133333333,4.01933333333,4.70873333333,28.955,9.898
464.47,6.25533333333,33.7466666667,17.8746666667,6.41233333333,5.059,4.414,8.64433333333,4.065,4.7282,29.088,9.968
464.82,6.276,33.7486666667,17.9443333333,6.46,5.08666666667,4.41566666667,8.633,4.063,4.72893333333,29.0993333333,9.95566666667
465.17,6.308,33.8146666667,17.97,6.49133333333,5.079,4.431,8.68966666667,4.08533333333,4.765,29.1566666667,10.0156666667
465.53,6.31366666667,33.8553333333,18.0046666667,6.50133333333,5.08833333333,4.454,8.67633333333,4.048,4.76666666667,29.15,9.99166666667
465.88,6.29166666667,33.8256666667,18.0186666667,6.473,5.042,4.45933333333,8.68233333333,4.03933333333,4.74093333333,29.1993333333,9.92333333333
466.23,6.269,33.8506666667,18.0113333333,6.46066666667,5.01333333333,4.42133333333,8.67433333333,4.029,4.7088,29.191,9.89233333333
466.58,6.22033333333,33.8903333333,18.007,6.473,4.993,4.40966666667,8.66166666667,3.982,4.67686666667,29.2223333333,9.87733333333
466.94,6.27566666667,33.984,18.0493333333,6.532,5.029,4.45066666667,8.69033333333,3.995,4.69753333333,29.2893333333,9.90433333333
467.29,6.28733333333,34.0526666667,18.091,6.55166666667,5.02833333333,4.46333333333,8.68133333333,4.033,4.73446666667,29.3356666667,9.903
467.64,6.299,34.112,18.117,6.61266666667,5.04633333333,4.49233333333,8.69466666667,4.05833333333,4.76733333333,29.3823333333,9.921
467.99,6.324,34.1796666667,18.1623333333,6.634,5.07566666667,4.515,8.73333333333,4.05333333333,4.7758,29.442,9.93766666667
468.35,6.38,34.2256666667,18.2406666667,6.665,5.13333333333,4.48633333333,8.78233333333,4.04366666667,4.82906666667,29.5196666667,9.95266666667
468.70,6.37,34.2913333333,18.215,6.66533333333,5.154,4.459,8.847,4.033,4.85346666667,29.5546666667,9.969
469.05,6.397,34.3606666667,18.2496666667,6.68433333333,5.216,4.47366666667,8.846,4.019,4.8764,29.612,9.98866666667
469.40,6.4,34.375,18.2683333333,6.67933333333,5.219,4.45333333333,8.88566666667,4.03333333333,4.86513333333,29.6976666667,10.0033333333
469.75,6.39566666667,34.4196666667,18.3003333333,6.68333333333,5.22,4.419,8.85733333333,4.01333333333,4.86826666667,29.6973333333,10.0366666667
470.11,6.44233333333,34.501,18.416,6.70466666667,5.24533333333,4.44166666667,8.88266666667,4.042,4.91153333333,29.771,10.0506666667
470.46,6.436,34.5223333333,18.424,6.71766666667,5.24666666667,4.46666666667,8.894,4.055,4.93906666667,29.8016666667,10.0206666667
470.81,6.337,34.4913333333,18.4066666667,6.656,5.17666666667,4.397,8.80866666667,3.98433333333,4.87533333333,29.7693333333,9.938
471.16,6.304,34.4676666667,18.3903333333,6.67366666667,5.178,4.40166666667,8.85066666667,3.90633333333,4.865,29.767,9.899
471.51,6.29933333333,34.449,18.3736666667,6.65366666667,5.168,4.379,8.855,3.89233333333,4.84613333333,29.7863333333,9.90466666667
471.87,6.282,34.4553333333,18.3756666667,6.631,5.13733333333,4.346,8.80033333333,3.86166666667,4.81193333333,29.7986666667,9.85366666667
472.22,6.26866666667,34.472,18.3693333333,6.63933333333,5.11566666667,4.38766666667,8.80833333333,3.89566666667,4.81366666667,29.8006666667,9.84233333333
472.57,6.302,34.553,18.45,6.65533333333,5.11633333333,4.41333333333,8.79866666667,3.91733333333,4.85273333333,29.919,9.85166666667
472.92,6.333,34.6116666667,18.5203333333,6.65966666667,5.09433333333,4.42566666667,8.78866666667,3.93833333333,4.85733333333,29.9803333333,9.82733333333
473.27,6.35466666667,34.709,18.6443333333,6.684,5.08566666667,4.43133333333,8.78233333333,3.93466666667,4.88073333333,30.035,9.83766666667
473.62,6.32366666667,34.729,18.6173333333,6.679,5.06533333333,4.431,8.77633333333,3.91333333333,4.82633333333,30.0376666667,9.77266666667
473.98,6.32966666667,34.776,18.6196666667,6.70466666667,5.07466666667,4.42233333333,8.77333333333,3.9,4.82333333333,30.0173333333,9.81333333333
474.33,6.383,34.8736666667,18.7416666667,6.771,5.11866666667,4.45366666667,8.79466666667,3.92133333333,4.84026666667,30.1076666667,9.89666666667
474.68,6.47433333333,34.9506666667,18.8096666667,6.859,5.172,4.52866666667,8.89833333333,3.99133333333,4.90886666667,30.1796666667,9.94166666667
475.03,6.49766666667,35.0033333333,18.8096666667,6.83633333333,5.21333333333,4.53766666667,8.88933333333,4.02666666667,4.90433333333,30.219,9.988
475.38,6.49766666667,35.02,18.797,6.86166666667,5.162,4.51566666667,8.84566666667,3.973,4.86593333333,30.214,9.94533333333
475.73,6.55066666667,35.067,18.8136666667,6.905,5.19933333333,4.544,8.92133333333,4.02133333333,4.932,30.2693333333,10.0143333333
476.08,6.49333333333,35.0073333333,18.774,6.83766666667,5.13633333333,4.45266666667,8.83833333333,3.925,4.8364,30.233,9.938
476.44,6.49366666667,34.9806666667,18.7543333333,6.81233333333,5.11833333333,4.42666666667,8.813,3.89266666667,4.76953333333,30.2066666667,9.90066666667
476.79,6.42533333333,34.933,18.6953333333,6.80433333333,5.04933333333,4.36133333333,8.78966666667,3.82033333333,4.70106666667,30.1726666667,9.851
477.14,6.417,34.894,18.636,6.806,5.072,4.37433333333,8.81766666667,3.81733333333,4.7176,30.1583333333,9.86566666667
477.49,6.442,34.8836666667,18.65,6.84833333333,5.13466666667,4.395,8.88633333333,3.854,4.78233333333,30.2013333333,9.93466666667
477.84,6.408,34.8586666667,18.665,6.81533333333,5.131,4.37133333333,8.848,3.79966666667,4.7778,30.2216666667,9.89766666667
478.19,6.43033333333,34.8703333333,18.681,6.817,5.122,4.37133333333,8.86,3.82033333333,4.82973333333,30.2143333333,9.89733333333
478.54,6.43533333333,34.8553333333,18.6626666667,6.81666666667,5.121,4.36466666667,8.81766666667,3.78533333333,4.81673333333,30.2073333333,9.86333333333
478.89,6.47333333333,34.9263333333,18.7316666667,6.87833333333,5.12433333333,4.39333333333,8.839,3.81033333333,4.8604,30.2476666667,9.89666666667
479.24,6.48833333333,34.9946666667,18.8323333333,6.887,5.157,4.43466666667,8.888,3.83533333333,4.92633333333,30.333,9.93466666667
479.60,6.448,34.9573333333,18.8343333333,6.878,5.12066666667,4.411,8.84233333333,3.805,4.91353333333,30.2816666667,9.92266666667
479.95,6.503,35.0616666667,18.8973333333,6.952,5.16733333333,4.47533333333,8.88166666667,3.83233333333,4.97253333333,30.3216666667,9.959
480.30,6.518,35.0556666667,18.93,6.963,5.17733333333,4.51466666667,8.88166666667,3.85633333333,5.0136,30.3343333333,9.95533333333
480.65,6.548,35.042,18.9966666667,6.993,5.228,4.55066666667,8.88733333333,3.90366666667,5.05026666667,30.3506666667,9.98366666667
481.00,6.55766666667,35.076,19.041,7.011,5.243,4.54433333333,8.85433333333,3.92533333333,5.04126666667,30.3703333333,9.939
481.35,6.606,35.0966666667,19.107,7.03866666667,5.23133333333,4.59233333333,8.82966666667,3.93866666667,5.05726666667,30.4063333333,9.932
481.70,6.61733333333,35.0913333333,19.0856666667,7.04133333333,5.23166666667,4.62133333333,8.80666666667,3.962,5.05673333333,30.4086666667,9.95233333333
482.05,6.60733333333,35.1233333333,19.0986666667,7.035,5.235,4.61266666667,8.81366666667,3.95,5.0314,30.446,9.93266666667
482.40,6.573,35.1586666667,19.104,7.027,5.216,4.59733333333,8.803,3.95433333333,5.011,30.4646666667,9.93933333333
482.75,6.577,35.1633333333,19.1246666667,7.03,5.19966666667,4.60566666667,8.802,3.95733333333,5.00546666667,30.477,9.93433333333
483.10,6.57433333333,35.177,19.1303333333,7.05366666667,5.194,4.617,8.80666666667,3.964,5.00286666667,30.468,9.939
483.45,6.57866666667,35.1846666667,19.1603333333,7.062,5.19666666667,4.62133333333,8.81233333333,3.967,5.0014,30.4963333333,9.931
483.80,6.58966666667,35.1473333333,19.168,7.06966666667,5.20533333333,4.62,8.82133333333,3.969,5.00846666667,30.507,9.92933333333
484.15,6.57166666667,35.1353333333,19.165,7.09033333333,5.20033333333,4.61,8.80833333333,3.963,5.00233333333,30.4933333333,9.93033333333
484.50,6.572,35.132,19.1813333333,7.094,5.19733333333,4.614,8.81333333333,3.944,5.00773333333,30.508,9.92933333333
484.85,6.57566666667,35.1296666667,19.186,7.11966666667,5.20033333333,4.61833333333,8.82133333333,3.94733333333,5.01833333333,30.521,9.958
485.20,6.54766666667,35.1656666667,19.2116666667,7.12433333333,5.19766666667,4.59366666667,8.822,3.94033333333,5.00833333333,30.5473333333,9.96633333333
485.55,6.54733333333,35.1656666667,19.258,7.158,5.18466666667,4.586,8.837,3.94533333333,5.00513333333,30.5786666667,9.96166666667
485.90,6.54866666667,35.1606666667,19.2793333333,7.183,5.182,4.585,8.81933333333,3.93966666667,5.0074,30.582,9.97066666667
486.25,6.56533333333,35.1436666667,19.3336666667,7.197,5.18733333333,4.59966666667,8.824,3.94866666667,5.02393333333,30.5936666667,9.988
486.60,6.54966666667,35.1476666667,19.339,7.202,5.19166666667,4.58466666667,8.817,3.93433333333,5.02566666667,30.5933333333,9.98233333333
486.95,6.55266666667,35.1113333333,19.3563333333,7.193,5.19466666667,4.577,8.80333333333,3.91566666667,5.0174,30.612,9.96533333333
487.30,6.53833333333,35.0913333333,19.366,7.19,5.18,4.56466666667,8.78266666667,3.89833333333,5.0058,30.6236666667,9.95466666667
487.65,6.52266666667,35.1296666667,19.377,7.19533333333,5.15233333333,4.55866666667,8.763,3.887,4.99733333333,30.649,9.96566666667
488.00,6.53833333333,35.1626666667,19.4116666667,7.201,5.16266666667,4.56566666667,8.77433333333,3.894,5.00586666667,30.6903333333,9.98366666667
488.35,6.536,35.2093333333,19.4243333333,7.22233333333,5.16966666667,4.56566666667,8.77266666667,3.91166666667,5.00366666667,30.709,9.99733333333
488.70,6.53866666667,35.247,19.457,7.23866666667,5.16133333333,4.55866666667,8.75933333333,3.89033333333,4.99593333333,30.758,9.978
489.05,6.563,35.247,19.4633333333,7.26433333333,5.15466666667,4.57033333333,8.75966666667,3.876,4.998,30.771,9.96833333333
489.40,6.57033333333,35.295,19.491,7.26866666667,5.183,4.586,8.76066666667,3.87,5.011,30.809,9.98666666667
489.75,6.576,35.3566666667,19.5286666667,7.28733333333,5.20133333333,4.591,8.80033333333,3.86333333333,5.03,30.8546666667,9.987
490.10,6.588,35.3716666667,19.507,7.31933333333,5.18933333333,4.573,8.823,3.83766666667,5.03086666667,30.8896666667,9.95766666667
490.45,6.61233333333,35.4033333333,19.541,7.349,5.184,4.56933333333,8.82866666667,3.82866666667,5.0368,30.9293333333,9.956
490.80,6.62433333333,35.443,19.5626666667,7.37966666667,5.19333333333,4.55866666667,8.82,3.83066666667,5.0296,30.9506666667,9.95733333333
491.15,6.67266666667,35.5346666667,19.6003333333,7.42566666667,5.22933333333,4.58433333333,8.856,3.85366666667,5.07293333333,30.981,9.989
491.50,6.69666666667,35.5656666667,19.6353333333,7.442,5.27566666667,4.59933333333,8.87633333333,3.87466666667,5.0946,31.0113333333,9.995
491.85,6.722,35.6313333333,19.6913333333,7.48,5.29433333333,4.62466666667,8.91,3.89866666667,5.11126666667,31.069,10.012
492.20,6.72466666667,35.6503333333,19.7043333333,7.487,5.28333333333,4.615,8.905,3.888,5.10846666667,31.083,9.99833333333
492.55,6.72033333333,35.674,19.7213333333,7.47933333333,5.26966666667,4.60033333333,8.92333333333,3.897,5.12146666667,31.091,10.0163333333
492.90,6.75133333333,35.7113333333,19.7636666667,7.49266666667,5.29133333333,4.61366666667,8.92133333333,3.918,5.1486,31.1383333333,10.036
493.25,6.75033333333,35.769,19.7693333333,7.517,5.27566666667,4.59866666667,8.93766666667,3.90733333333,5.16273333333,31.1686666667,10.016
493.60,6.79033333333,35.826,19.7893333333,7.543,5.27666666667,4.61733333333,8.92933333333,3.92166666667,5.15933333333,31.212,10.0173333333
493.95,6.802,35.923,19.8726666667,7.567,5.30866666667,4.625,8.92166666667,3.93233333333,5.16566666667,31.2773333333,10.0656666667
494.30,6.81933333333,35.9846666667,19.9296666667,7.59633333333,5.33033333333,4.62233333333,8.95133333333,3.93233333333,5.1724,31.3516666667,10.066
494.65,6.865,36.1523333333,20.0316666667,7.662,5.34866666667,4.64166666667,8.99933333333,3.952,5.2352,31.4796666667,10.1316666667
495.00,6.87166666667,36.2313333333,20.0736666667,7.68666666667,5.33266666667,4.62433333333,9.02233333333,3.95666666667,5.23186666667,31.5573333333,10.149
495.34,6.87766666667,36.3403333333,20.147,7.74666666667,5.324,4.63666666667,9.043,3.952,5.25073333333,31.5883333333,10.1606666667
495.69,6.859,36.398,20.1493333333,7.758,5.29466666667,4.60233333333,9.03733333333,3.907,5.24166666667,31.6353333333,10.1636666667
496.04,6.89666666667,36.4396666667,20.208,7.779,5.318,4.61466666667,9.055,3.92666666667,5.27713333333,31.6673333333,10.1843333333
496.39,6.92633333333,36.4883333333,20.2436666667,7.785,5.33466666667,4.643,9.05633333333,3.90533333333,5.26066666667,31.7056666667,10.156
496.74,6.88066666667,36.5126666667,20.2306666667,7.77833333333,5.32433333333,4.58433333333,9.072,3.87566666667,5.2272,31.6976666667,10.1296666667
497.09,6.89466666667,36.5483333333,20.2416666667,7.77266666667,5.318,4.56533333333,9.09033333333,3.865,5.20626666667,31.71,10.1303333333
497.44,6.85766666667,36.556,20.264,7.736,5.27233333333,4.51366666667,9.06233333333,3.83866666667,5.18233333333,31.7493333333,10.13
497.79,6.87833333333,36.635,20.302,7.75266666667,5.29166666667,4.514,9.09833333333,3.821,5.20213333333,31.782,10.109
498.14,6.892,36.6463333333,20.318,7.76833333333,5.30133333333,4.52533333333,9.09566666667,3.844,5.23213333333,31.822,10.12
498.48,6.88266666667,36.683,20.3233333333,7.76466666667,5.31266666667,4.51066666667,9.103,3.84933333333,5.2334,31.835,10.093
498.83,6.882,36.7733333333,20.38,7.80066666667,5.337,4.53166666667,9.07666666667,3.80466666667,5.22906666667,31.8623333333,10.0713333333
499.18,6.86633333333,36.79,20.41,7.797,5.321,4.492,9.04966666667,3.80833333333,5.21166666667,31.9153333333,10.0583333333
499.53,6.83433333333,36.8033333333,20.435,7.83366666667,5.31533333333,4.481,9.03666666667,3.792,5.2164,31.925,10.033
499.88,6.845,36.8676666667,20.4473333333,7.871,5.30133333333,4.465,9.035,3.77466666667,5.18853333333,31.996,10.022
500.23,6.81433333333,36.922,20.491,7.89433333333,5.27466666667,4.45333333333,9.03666666667,3.77666666667,5.162,32.0413333333,10.0233333333
500.58,6.863,37.012,20.5853333333,7.957,5.28233333333,4.509,9.07233333333,3.82266666667,5.19466666667,32.1396666667,10.0653333333
500.92,6.88266666667,37.0816666667,20.6676666667,8.01733333333,5.317,4.54233333333,9.08566666667,3.84466666667,5.23146666667,32.2606666667,10.0893333333
501.27,6.974,37.18,20.799,8.126,5.396,4.654,9.19066666667,3.913,5.33833333333,32.3633333333,10.164
501.62,6.97666666667,37.2283333333,20.876,8.176,5.39966666667,4.68133333333,9.20333333333,3.96766666667,5.37113333333,32.4276666667,10.2193333333
501.97,6.98466666667,37.3136666667,20.939,8.20133333333,5.41566666667,4.693,9.226,3.96166666667,5.35606666667,32.4453333333,10.2406666667
502.32,6.99166666667,37.354,20.9666666667,8.21933333333,5.38933333333,4.71,9.281,3.96133333333,5.3644,32.4986666667,10.281
502.67,7.03333333333,37.3406666667,20.99,8.245,5.405,4.718,9.33666666667,4.012,5.36473333333,32.5293333333,10.2826666667
503.01,7.059,37.4166666667,21.0003333333,8.22633333333,5.40833333333,4.72966666667,9.37633333333,3.98766666667,5.37366666667,32.545,10.2813333333
503.36,7.123,37.5363333333,21.0956666667,8.23566666667,5.438,4.73533333333,9.412,4.03266666667,5.39633333333,32.6133333333,10.345
503.71,7.15733333333,37.6073333333,21.1846666667,8.27033333333,5.48133333333,4.76866666667,9.48833333333,4.058,5.44193333333,32.693,10.405
504.06,7.24033333333,37.6746666667,21.2453333333,8.31966666667,5.53366666667,4.827,9.58766666667,4.10133333333,5.538,32.7966666667,10.471
