wavelength,Back_TanCypf,Belly_TanCypf,Breast_TanCypf,Crissum_TanCypf,Crown_TanCypf,DorTail_TanCypf,Patch10_TanCypf,Rump_TanCypf,Throat_TanCypf,WingTip_TanCypf
445.72,9.78266666666,18.7861666667,22.8401666666,17.8509166667,13.132,7.08083333334,9.13566666666,11.3638333333,21.6466666667,7.97
446.08,9.7825,18.7861666667,22.8685,17.86025,13.1736666667,7.12816666666,9.1635,11.3546666667,21.6991666667,8.0
446.43,9.73233333335,18.6978333333,22.8366666667,17.79925,13.137,7.1095,9.11466666667,11.3113333333,21.655,7.98716666667
446.79,9.67766666667,18.6218333334,22.8533333334,17.77075,13.1256666666,7.09833333333,9.07966666667,11.247,21.67,7.96966666667
447.14,9.65316666666,18.5921666667,22.8665,17.7546666666,13.1296666666,7.08416666667,9.02216666667,11.2098333333,21.671,7.97783333333
447.50,9.61266666665,18.5446666667,22.8665,17.7218333333,13.1296666666,7.09783333333,8.99716666666,11.2035,21.686,7.97366666667
447.85,9.56133333333,18.4918333334,22.87,17.6814166667,13.141,7.0815,8.96816666667,11.1721666667,21.6805,7.97733333334
448.21,9.56133333333,18.4663333334,22.8745,17.6418333334,13.1801666666,7.07533333333,8.94283333333,11.1608333333,21.6931666667,7.97333333333
448.56,9.5395,18.4221666666,22.8688333333,17.6129166667,13.2065,7.09116666666,8.91766666666,11.1226666666,21.7063333333,7.9785
448.92,9.48933333332,18.366,22.8776666667,17.5583333333,13.2221666667,7.08183333334,8.87866666667,11.0878333333,21.7046666666,7.97233333333
449.27,9.44633333334,18.3351666667,22.8518333333,17.5073333334,13.2265,7.08016666667,8.85783333333,11.0463333333,21.7015,7.97683333333
449.62,9.39783333331,18.2735,22.8403333333,17.4740833334,13.2478333334,7.06366666667,8.837,11.0165,21.6936666667,7.97283333334
449.98,9.35199999999,18.2036666667,22.8163333333,17.4295833333,13.2483333334,7.04433333334,8.78266666667,10.9695,21.6975,7.96716666666
450.33,9.35266666665,18.1915,22.8331666667,17.4610833334,13.2975,7.049,8.79566666666,10.9688333333,21.7728333334,7.9845
450.69,9.34033333333,18.1358333333,22.8196666667,17.4583333333,13.3131666666,7.05283333334,8.77333333333,10.9573333334,21.7578333333,7.99033333334
451.04,9.32750000002,18.0975,22.832,17.466,13.346,7.07883333333,8.79833333334,10.9321666667,21.7936666666,8.01066666667
451.40,9.32766666665,18.0503333333,22.8348333333,17.4951666667,13.3693333333,7.08133333333,8.77233333333,10.9006666667,21.802,8.02166666667
451.75,9.35416666665,18.0465,22.8485,17.51675,13.3795,7.118,8.78183333334,10.9188333333,21.852,8.025
452.10,9.34850000002,18.0285,22.8833333333,17.5503333334,13.3788333333,7.14133333333,8.79533333333,10.9153333333,21.8876666666,8.04316666666
452.46,9.3665,18.0135,22.9186666666,17.5748333333,13.3841666666,7.1605,8.82433333333,10.9403333334,21.9436666666,8.07583333333
452.81,9.39533333332,18.0303333334,22.9335,17.6058333333,13.4046666667,7.1915,8.84383333333,10.9503333333,21.985,8.08816666666
453.17,9.40199999999,18.0411666667,22.9733333333,17.6478333334,13.4155,7.1795,8.83466666667,10.9453333333,22.046,8.0915
453.52,9.39350000002,18.0181666666,22.9823333333,17.6346666666,13.3841666667,7.16183333334,8.806,10.9051666667,22.0538333333,8.05266666667
453.87,9.39083333335,18.0178333333,23.0006666666,17.6573333333,13.39,7.16033333334,8.802,10.9041666666,22.07,8.03233333333
454.23,9.38,18.019,23.0021666666,17.6584166666,13.4023333334,7.151,8.80133333334,10.875,22.0921666667,8.04216666667
454.58,9.38249999999,18.0438333334,23.007,17.62725,13.4041666666,7.15233333334,8.8195,10.8693333333,22.1078333334,8.04033333333
454.93,9.40866666665,18.0586666667,23.0175,17.6131666666,13.3963333334,7.152,8.83216666667,10.9021666667,22.1258333334,8.02
455.29,9.42316666667,18.0786666667,23.0443333334,17.599,13.4218333334,7.16466666667,8.85566666667,10.9105,22.1336666667,8.00183333333
455.64,9.44083333332,18.0926666667,23.0796666667,17.6148333333,13.4718333334,7.16,8.86166666667,10.913,22.1595,8.03166666667
456.00,9.45983333334,18.1261666667,23.1036666666,17.6420833334,13.491,7.19366666667,8.87533333333,10.9098333334,22.1826666667,8.04816666667
456.35,9.45966666665,18.1388333333,23.0861666667,17.62275,13.4795,7.17916666667,8.8635,10.893,22.1323333333,8.033
456.70,9.45533333332,18.1328333333,23.0851666667,17.6051666666,13.4191666666,7.14766666667,8.85616666667,10.8811666666,22.076,8.01116666666
457.06,9.48383333333,18.1603333333,23.0571666667,17.62025,13.4166666666,7.15,8.8585,10.8985,22.0386666667,8.01333333333
457.41,9.48133333331,18.2218333333,23.083,17.66825,13.4055,7.14416666667,8.87416666666,10.9328333334,22.0461666666,8.02033333333
457.76,9.51683333332,18.2593333333,23.1016666666,17.6973333334,13.3933333334,7.15483333334,8.903,10.969,22.0675,8.04466666666
458.12,9.56016666666,18.3228333333,23.155,17.7065833334,13.3811666666,7.18,8.92033333333,11.0296666666,22.0931666666,8.04033333333
458.47,9.58783333332,18.3795,23.1816666667,17.7560833333,13.3813333333,7.1895,8.93666666667,11.0558333333,22.1136666667,8.0585
458.82,9.57766666668,18.3988333334,23.1976666667,17.7519166667,13.3463333333,7.16816666667,8.94416666667,11.051,22.0825,8.068
459.18,9.59216666665,18.4438333333,23.223,17.7853333333,13.3271666667,7.15833333333,8.96083333333,11.0686666666,22.1025,8.07633333334
459.53,9.59949999998,18.4776666667,23.242,17.8008333333,13.2926666666,7.15016666667,8.974,11.0748333333,22.0955,8.059
459.88,9.59533333332,18.5136666667,23.2628333333,17.8200833333,13.275,7.12966666667,8.98333333334,11.0753333333,22.0985,8.043
460.24,9.61183333332,18.5826666666,23.3226666667,17.8664166667,13.2821666666,7.12866666667,9.02016666666,11.0846666667,22.1345,8.034
460.59,9.60183333333,18.6256666666,23.3298333333,17.9003333334,13.286,7.10716666667,9.02966666666,11.0716666667,22.1513333333,8.01916666667
460.94,9.61400000002,18.6693333334,23.3821666667,17.9304166667,13.2821666666,7.11133333334,9.058,11.096,22.1818333333,8.01066666666
461.29,9.67950000002,18.7371666667,23.4078333333,17.9724166666,13.3103333334,7.12683333333,9.11,11.114,22.1851666666,8.03216666667
461.65,9.69583333334,18.8286666667,23.452,18.00575,13.3098333333,7.12083333333,9.1425,11.1366666667,22.1825,8.02683333334
462.00,9.70933333331,18.8645,23.4738333334,18.0518333334,13.29,7.10033333333,9.16633333333,11.1431666667,22.1493333334,8.01366666666
462.35,9.74333333334,18.9385,23.5188333333,18.0985833333,13.29,7.07983333334,9.2105,11.183,22.1588333334,7.9875
462.71,9.83316666665,19.0713333333,23.6098333334,18.2206666667,13.3476666666,7.11266666666,9.28383333333,11.2481666667,22.2248333333,7.9765
463.06,9.86333333335,19.1903333334,23.6411666667,18.2983333334,13.3431666667,7.088,9.327,11.2773333334,22.2301666667,7.953
463.41,9.92150000001,19.3091666667,23.7258333333,18.414,13.3593333333,7.09133333334,9.38899999998,11.3526666667,22.2595,7.945
463.76,10.0128333333,19.4191666666,23.789,18.4963333334,13.3873333333,7.11733333333,9.467,11.4791666666,22.2945,7.9725
464.12,10.079,19.5398333333,23.8438333333,18.5849166667,13.4126666667,7.11016666667,9.53133333334,11.5846666666,22.3023333333,7.97466666666
464.47,10.1981666667,19.6616666666,23.975,18.654,13.4641666667,7.14933333333,9.62149999998,11.7233333334,22.3406666667,8.01283333333
464.82,10.3061666667,19.7971666666,24.0875,18.759,13.5075,7.1885,9.7145,11.8268333333,22.3845,8.06633333333
465.17,10.3385,19.9001666667,24.1975,18.8418333333,13.5168333334,7.2105,9.75466666666,11.9058333333,22.4146666666,8.06683333334
465.53,10.4331666666,20.0278333334,24.2953333334,18.9400833333,13.5473333334,7.24366666667,9.825,12.014,22.4553333333,8.0815
465.88,10.5015,20.1886666667,24.34,19.021,13.5931666666,7.25283333333,9.89883333335,12.0918333333,22.4973333333,8.1025
466.23,10.5865,20.33,24.4365,19.10575,13.6328333333,7.29783333333,9.98516666665,12.1753333334,22.5708333333,8.1445
466.58,10.6275,20.4431666667,24.5026666667,19.196,13.6398333334,7.30533333333,10.0498333333,12.2553333334,22.5861666667,8.16916666667
466.94,10.6968333333,20.5166666666,24.5891666667,19.2423333334,13.6478333334,7.32716666667,10.1116666667,12.3365,22.5936666667,8.18966666666
467.29,10.7905,20.659,24.6688333333,19.2979166666,13.7005,7.37483333333,10.2326666667,12.4305,22.6373333333,8.24466666667
467.64,10.8593333333,20.7611666666,24.7438333333,19.381,13.7045,7.36783333333,10.2511666667,12.4701666666,22.6126666667,8.2215
467.99,10.9223333333,20.872,24.7988333333,19.4271666667,13.716,7.39183333333,10.3268333333,12.5476666667,22.646,8.2405
468.35,10.9721666667,20.9951666667,24.8701666667,19.53,13.713,7.39483333333,10.3806666667,12.6005,22.6825,8.22
468.70,11.0196666667,21.1076666667,24.9188333334,19.60575,13.7068333333,7.38433333333,10.4438333333,12.659,22.676,8.23166666666
469.05,11.0708333333,21.1856666667,24.9758333333,19.669,13.6875,7.377,10.5095,12.7073333333,22.6908333333,8.213
469.40,11.0891666667,21.2488333333,25.0176666667,19.7148333334,13.6773333333,7.353,10.5575,12.7261666666,22.7038333333,8.19316666667
469.75,11.1461666667,21.3543333333,25.1325,19.7908333334,13.6915,7.38533333333,10.624,12.8116666667,22.7443333333,8.20916666667
470.11,11.1826666667,21.4235,25.1825,19.87475,13.6711666667,7.36933333333,10.6701666667,12.8603333334,22.6963333333,8.20116666666
470.46,11.2056666666,21.4988333333,25.2158333333,19.8595,13.6741666667,7.35266666667,10.7128333333,12.9025,22.6728333333,8.19766666667
470.81,11.2318333333,21.6235,25.2696666667,19.92225,13.7026666666,7.359,10.7818333334,12.9493333334,22.6856666667,8.18183333333
471.16,11.2243333333,21.681,25.306,19.9399166666,13.6845,7.32166666666,10.7876666667,12.9673333334,22.7073333333,8.137
471.51,11.233,21.7995,25.3856666666,20.0008333334,13.7253333334,7.33783333334,10.8706666667,13.0143333333,22.7838333334,8.17833333333
471.87,11.2675,21.8373333333,25.4611666667,20.0614166666,13.7386666667,7.33666666666,10.8656666667,13.0286666667,22.7878333334,8.17183333333
472.22,11.2805,21.9026666666,25.4858333334,20.0628333333,13.758,7.33066666667,10.8918333334,13.0723333334,22.8218333333,8.20683333334
472.57,11.2596666666,21.9471666666,25.4673333333,20.051,13.7476666666,7.2975,10.9046666667,13.0801666667,22.8301666667,8.15016666667
472.92,11.322,22.0628333333,25.5338333334,20.1139166666,13.8111666666,7.36533333333,10.9808333333,13.161,22.8758333333,8.20433333334
473.27,11.3691666666,22.115,25.584,20.1600833334,13.8413333334,7.39383333333,11.0343333333,13.2453333333,22.8745,8.22433333334
473.62,11.387,22.1425,25.5913333334,20.18675,13.859,7.38883333334,11.0806666666,13.2843333334,22.89,8.24416666667
473.98,11.4071666667,22.1916666667,25.6531666667,20.216,13.924,7.422,11.1233333334,13.3395,22.9478333333,8.2845
474.33,11.4488333333,22.2368333333,25.7173333333,20.2521666666,13.933,7.4405,11.1613333334,13.3416666667,23.0173333333,8.30066666667
474.68,11.4578333333,22.2458333333,25.777,20.2529166667,13.96,7.46783333334,11.187,13.381,23.0808333333,8.343
475.03,11.4691666667,22.2685,25.8088333333,20.287,13.9736666667,7.486,11.22,13.403,23.093,8.35783333333
475.38,11.4465,22.2436666667,25.798,20.2366666667,13.9631666667,7.46216666667,11.2173333334,13.378,23.078,8.32666666666
475.73,11.4531666667,22.2618333334,25.8055,20.23575,13.9525,7.49366666666,11.2666666667,13.4046666666,23.1348333333,8.36233333334
476.08,11.4258333333,22.2203333333,25.8225,20.2361666666,13.9383333334,7.49466666667,11.2686666666,13.3561666667,23.1321666667,8.36466666667
476.44,11.401,22.2045,25.9053333334,20.2209166666,13.9686666666,7.5465,11.281,13.3425,23.1518333333,8.42483333334
476.79,11.3213333333,22.106,25.8706666666,20.1391666666,13.9506666667,7.47683333333,11.2266666667,13.273,23.1428333333,8.36366666667
477.14,11.239,22.047,25.8271666667,20.0650833333,13.9281666667,7.4385,11.1788333333,13.1905,23.1533333334,8.34616666667
477.49,11.1855,21.9776666667,25.8316666667,20.0288333334,13.9223333333,7.4465,11.1446666667,13.1098333334,23.1538333334,8.31266666667
477.84,11.0955,21.8948333334,25.7851666666,19.957,13.8793333333,7.41933333334,11.09,13.02,23.1473333333,8.293
478.19,11.0408333333,21.8048333334,25.7656666666,19.9296666667,13.8798333333,7.41666666666,11.0466666667,12.991,23.1345,8.28
478.54,11.012,21.7356666667,25.799,19.9215,13.8833333334,7.39266666667,11.0163333333,12.9395,23.1511666667,8.2715
478.89,10.9945,21.6556666666,25.8118333334,19.88275,13.9243333333,7.41883333333,10.9998333334,12.901,23.1828333333,8.30583333333
479.24,10.9576666667,21.5513333334,25.7991666666,19.8264166666,13.9483333333,7.434,10.97,12.8558333334,23.1741666667,8.34066666667
479.60,10.8878333333,21.4551666667,25.8033333334,19.7633333333,13.9735,7.4165,10.9043333333,12.7713333333,23.1775,8.31566666667
479.95,10.8393333333,21.3868333333,25.7841666667,19.6949166667,13.9935,7.42133333333,10.8578333333,12.7351666667,23.1555,8.3035
480.30,10.7713333333,21.2321666667,25.7406666667,19.62675,13.9688333334,7.38183333333,10.791,12.6586666667,23.1428333333,8.25883333333
480.65,10.7133333333,21.1281666666,25.743,19.57425,13.9453333333,7.4075,10.7366666667,12.5928333334,23.1481666666,8.28133333334
481.00,10.67,21.0376666667,25.7568333333,19.52925,13.931,7.42266666667,10.6971666667,12.5331666667,23.16,8.2645
481.35,10.6488333333,20.9698333333,25.7601666667,19.46525,13.93,7.4175,10.6328333333,12.4935,23.1761666666,8.25683333333
481.70,10.6183333333,20.9213333333,25.8288333333,19.4340833333,13.9625,7.40466666667,10.5815,12.4575,23.2253333333,8.2325
482.05,10.5896666667,20.9028333333,25.8628333333,19.4363333333,13.9926666666,7.41283333333,10.5628333333,12.4453333333,23.2965,8.24833333333
482.40,10.5775,20.8981666667,25.9018333333,19.45675,14.0041666667,7.433,10.5608333334,12.4286666666,23.3645,8.25533333334
482.75,10.548,20.8781666666,25.929,19.4315,13.992,7.42583333333,10.53,12.4055,23.3963333334,8.25433333333
483.10,10.5405,20.879,25.9866666667,19.4438333333,14.0168333334,7.443,10.5423333333,12.408,23.4443333333,8.27116666666
483.45,10.5186666667,20.8421666667,25.9891666667,19.4405833333,14.0135,7.44433333333,10.539,12.3786666667,23.4616666667,8.27966666666
483.80,10.5155,20.8243333334,26.0136666666,19.4386666667,14.019,7.45166666666,10.5353333333,12.3561666667,23.4895,8.28416666666
484.15,10.524,20.8325,26.0351666666,19.4386666667,14.0336666666,7.46066666667,10.5498333333,12.3506666667,23.5195,8.30083333333
484.50,10.538,20.8276666666,26.0598333333,19.4375,14.054,7.46866666666,10.5551666666,12.3466666667,23.5491666667,8.307
484.85,10.5583333333,20.8441666667,26.116,19.4583333333,14.0865,7.48016666666,10.5653333333,12.351,23.5965,8.32516666666
485.20,10.5508333333,20.837,26.135,19.4600833333,14.0946666666,7.47566666667,10.5765,12.342,23.614,8.33233333333
485.55,10.5766666667,20.8403333333,26.154,19.4818333334,14.1115,7.49016666667,10.5971666667,12.3556666667,23.6413333333,8.3415
485.90,10.5885,20.8311666667,26.1835,19.4760833334,14.118,7.49133333333,10.6056666667,12.3435,23.6448333333,8.3435
486.25,10.5998333333,20.8011666667,26.1755,19.44525,14.1236666666,7.47566666667,10.5961666667,12.3286666667,23.62,8.34
486.60,10.6238333333,20.812,26.2088333333,19.4629166666,14.1433333333,7.47116666667,10.6168333333,12.3326666666,23.6408333333,8.33366666666
486.95,10.6425,20.8131666666,26.2178333334,19.471,14.1293333334,7.46166666667,10.6063333334,12.3243333334,23.644,8.3165
487.30,10.68,20.856,26.2606666666,19.4840833334,14.1406666667,7.46733333334,10.6241666666,12.348,23.6553333334,8.30516666666
487.65,10.723,20.901,26.3086666666,19.5198333334,14.172,7.47533333333,10.6715,12.3863333334,23.6898333334,8.3225
488.00,10.766,20.9455,26.378,19.5800833334,14.2103333333,7.50233333333,10.6941666667,12.422,23.7166666667,8.32566666667
488.35,10.7878333334,20.9875,26.4041666667,19.5998333333,14.2188333333,7.48783333333,10.7108333333,12.4303333333,23.7208333334,8.3135
488.70,10.8088333333,21.027,26.4403333334,19.6233333333,14.2296666667,7.482,10.7406666667,12.4575,23.723,8.30366666667
489.05,10.8656666667,21.0938333333,26.494,19.6790833334,14.245,7.48816666667,10.7813333333,12.5046666666,23.7411666667,8.30466666666
489.40,10.913,21.17,26.5436666667,19.71925,14.2443333333,7.488,10.8245,12.5446666666,23.7523333334,8.305
489.75,10.9998333333,21.2733333333,26.6273333334,19.8205,14.2631666667,7.493,10.8933333333,12.6253333333,23.7925,8.31983333333
490.10,11.0803333333,21.4038333334,26.7086666667,19.92075,14.2816666667,7.51133333333,10.9665,12.7075,23.823,8.31683333333
490.45,11.1586666666,21.5065,26.7745,19.9896666666,14.3038333333,7.5215,11.033,12.7901666667,23.8231666666,8.33083333334
490.80,11.2588333333,21.6321666667,26.8601666667,20.0809166666,14.348,7.54266666667,11.1175,12.8725,23.8546666666,8.3505
491.15,11.344,21.724,26.9255,20.14975,14.38,7.5425,11.1835,12.9585,23.8603333333,8.354
491.50,11.3878333333,21.8176666666,27.0031666667,20.2215833334,14.3906666666,7.53266666667,11.2368333333,13.0308333333,23.8556666667,8.33616666667
491.85,11.4446666667,21.9316666667,27.0506666667,20.2781666667,14.3911666667,7.5185,11.2913333333,13.0913333334,23.8696666666,8.34216666667
492.20,11.5253333333,22.0673333333,27.1458333333,20.3848333333,14.4208333333,7.54033333333,11.3756666666,13.2056666666,23.8966666667,8.36716666666
492.55,11.6145,22.1875,27.1998333333,20.4638333334,14.4408333333,7.54283333334,11.4426666667,13.2858333333,23.912,8.37883333333
492.90,11.7088333333,22.338,27.3131666667,20.5679166666,14.4833333334,7.55983333333,11.53,13.3776666667,23.964,8.39466666666
493.25,11.812,22.5073333333,27.4246666667,20.66875,14.5186666667,7.5815,11.6351666667,13.4893333334,23.9986666666,8.41333333333
493.60,11.8985,22.6708333333,27.5073333334,20.746,14.5543333333,7.57933333334,11.7113333333,13.5878333333,24.011,8.404
493.95,12.0106666667,22.8501666667,27.624,20.8591666667,14.6006666666,7.59916666667,11.8403333333,13.7395,24.0445,8.41733333333
494.30,12.1613333333,23.0971666667,27.7818333333,21.039,14.651,7.639,11.9765,13.9133333333,24.1021666666,8.43766666667
494.65,12.3061666667,23.352,27.9396666666,21.1930833334,14.679,7.63933333334,12.1165,14.131,24.1363333333,8.41783333334
495.00,12.4958333333,23.6663333333,28.1095,21.3793333334,14.7086666667,7.6635,12.3005,14.373,24.22,8.445
495.34,12.733,23.9908333334,28.2651666666,21.57975,14.7478333334,7.70333333334,12.4633333334,14.6215,24.283,8.47483333333
495.69,12.9203333334,24.2293333333,28.4025,21.7483333334,14.7618333334,7.705,12.6166666666,14.8548333334,24.3213333333,8.45383333333
496.04,13.099,24.4756666666,28.5263333333,21.9091666667,14.7876666667,7.7155,12.7825,15.066,24.365,8.44966666666
496.39,13.2781666667,24.739,28.6628333334,22.0880833333,14.8355,7.74616666667,12.9388333333,15.305,24.4165,8.47983333333
496.74,13.4358333334,24.9855,28.806,22.25025,14.8688333334,7.765,13.0841666666,15.5345,24.4536666667,8.48116666667
497.09,13.611,25.2166666666,28.9346666666,22.4280833334,14.933,7.772,13.2218333333,15.7473333333,24.4918333334,8.50966666666
497.44,13.7788333334,25.4508333334,29.0323333333,22.5805833333,14.964,7.82633333333,13.3708333333,15.9578333333,24.5135,8.5155
497.79,13.9393333333,25.6988333334,29.1671666666,22.7175,15.0005,7.81066666666,13.509,16.1635,24.5771666667,8.539
498.14,14.1195,25.9755,29.3068333333,22.8636666667,15.0556666666,7.83716666667,13.6735,16.3963333333,24.6416666667,8.541
498.48,14.303,26.2341666667,29.4118333333,23.0346666667,15.0965,7.86566666667,13.8381666667,16.5996666666,24.7071666667,8.56533333333
