wavelength,Back_LoxAnof,Belly_LoxAnof,Breast_LoxAnof,Crissum_LoxAnof,Crown_LoxAnof,DorTail_LoxAnof,Patch10_LoxAnof,Rump_LoxAnof,Throat_LoxAnof,WingTip_LoxAnof
642.86,15.008,31.4838333333,21.5351666666,27.2525,12.9176666667,12.4223333334,16.6846666666,13.1857222222,17.7796666666,13.2411666667
643.19,14.8826666667,31.3713333334,21.4693333334,27.1433333333,12.8066666666,12.3553333333,16.5876666667,13.0738888889,17.674,13.193
643.52,14.7791666667,31.1896666666,21.372,27.0813333333,12.725,12.288,16.5433333333,13.0226111111,17.5981666667,13.1126666667
643.85,14.6945,31.1648333333,21.326,27.0728333333,12.632,12.2021666667,16.523,12.9868333333,17.5346666666,13.0448333333
644.18,14.6836666667,31.1808333334,21.2723333333,27.1616666667,12.6253333333,12.2395,16.559,13.0043888889,17.5553333333,13.0978333333
644.51,14.6901666667,31.0565,21.1806666666,27.0596666667,12.5881666667,12.196,16.518,12.9211666667,17.4918333333,13.033
644.84,14.6571666666,31.0295,21.1551666667,27.0285,12.5606666667,12.1425,16.5036666666,12.8660555556,17.4743333333,12.9975
645.17,14.6008333333,30.9905,21.1226666667,26.9976666666,12.5075,12.1223333333,16.4726666666,12.8322222222,17.3806666667,13.0171666667
645.50,14.5121666666,30.94,21.0468333334,26.9928333333,12.474,12.0515,16.4158333334,12.7822777778,17.3411666667,12.9425
645.83,14.5005,30.9463333333,21.0175,27.0406666667,12.3988333333,12.0488333334,16.3641666667,12.7406111111,17.388,12.918
646.16,14.5206666667,31.0046666667,21.0601666667,27.1616666666,12.4131666666,12.0838333334,16.3703333334,12.7738333333,17.417,12.949
646.49,14.4995,31.1436666667,21.1521666667,27.2686666666,12.4838333333,12.141,16.4461666667,12.8882777778,17.5311666667,13.0151666666
646.82,14.6106666667,31.2163333334,21.1956666666,27.3475,12.519,12.2028333334,16.5153333333,12.9395555556,17.5643333333,13.0411666666
647.15,14.7051666666,31.3586666666,21.2538333334,27.4318333333,12.5936666666,12.2988333334,16.5311666667,13.0512777778,17.6631666666,13.1466666666
647.48,14.9073333333,31.5165,21.4215,27.6205,12.7925,12.4213333333,16.6585,13.1986666667,17.795,13.3131666666
647.81,14.9365,31.4503333333,21.4971666667,27.5658333333,12.777,12.4248333333,16.5988333334,13.1226111111,17.7523333334,13.3298333333
648.14,15.0051666667,31.6345,21.6395,27.725,12.805,12.5231666667,16.7156666666,13.2618888889,17.8126666666,13.4471666667
648.47,15.0138333334,31.6098333333,21.6356666667,27.7753333333,12.8091666667,12.5111666666,16.652,13.2793888889,17.838,13.4486666667
648.80,15.0953333333,31.6866666666,21.7143333333,27.8305,12.8793333334,12.6051666667,16.7158333333,13.3459444444,17.9573333333,13.5146666667
649.13,15.1585,31.6813333333,21.726,27.854,12.8671666667,12.5898333334,16.6826666667,13.3681111111,17.9081666667,13.513
649.46,15.1893333333,31.7228333333,21.7661666667,27.9571666667,12.939,12.5915,16.7155,13.3903888889,17.903,13.5763333333
649.79,15.1481666667,31.6715,21.7025,27.8448333333,12.878,12.5423333333,16.6378333333,13.3187777778,17.8548333333,13.5061666666
650.11,15.1836666667,31.6326666667,21.7218333333,27.8406666667,12.9166666667,12.585,16.6535,13.3326111112,17.8531666667,13.529
650.44,15.1778333333,31.6596666667,21.7641666666,27.886,12.9628333333,12.5973333334,16.6496666666,13.3792222222,17.9028333333,13.6085
650.77,15.0973333334,31.6276666667,21.6888333333,27.8941666667,12.9433333334,12.557,16.6391666666,13.3140555556,17.8393333333,13.5296666666
651.10,14.921,31.5225,21.5458333333,27.7661666667,12.8633333333,12.517,16.5158333333,13.204,17.7545,13.4475
651.43,14.9216666667,31.582,21.5355,27.8178333334,12.8828333333,12.4561666667,16.573,13.2573333333,17.787,13.4786666666
651.76,14.8558333333,31.4676666667,21.4945,27.7665,12.8753333333,12.3256666667,16.4523333333,13.1347222222,17.6993333333,13.4273333333
652.09,14.7861666667,31.4005,21.4383333333,27.7565,12.8481666667,12.2618333333,16.4763333333,13.1167222223,17.585,13.4201666667
652.42,14.7728333334,31.3141666667,21.3656666667,27.7453333334,12.8395,12.2491666667,16.4671666667,13.0272777778,17.4828333333,13.3873333333
652.75,14.8108333334,31.3791666667,21.4508333333,27.8216666667,12.9216666667,12.3201666667,16.5428333333,13.0795555555,17.5713333333,13.4686666667
653.08,14.7886666667,31.3316666667,21.4558333334,27.7941666666,12.897,12.291,16.535,13.0739444444,17.5733333333,13.4705
653.41,14.7946666666,31.3728333334,21.4878333334,27.9498333333,12.965,12.2966666667,16.6056666667,13.1221111111,17.6188333334,13.5516666667
653.74,14.8261666667,31.4051666667,21.4748333333,27.9673333333,12.9488333333,12.2301666666,16.6255,13.0894444445,17.6293333334,13.5633333334
654.06,14.7808333333,31.3546666666,21.4401666667,27.9415,12.9283333334,12.2005,16.5808333334,13.052,17.5661666666,13.5025
654.39,14.8466666667,31.3221666666,21.4795,27.948,12.919,12.2605,16.5846666667,13.0812222222,17.5983333333,13.5946666667
654.72,14.8461666666,31.2745,21.4793333333,28.0225,12.8618333333,12.2471666666,16.5643333333,13.0822222222,17.5833333334,13.5536666666
655.05,14.9113333333,31.2583333333,21.516,28.0603333334,12.9041666666,12.3296666667,16.571,13.0918333333,17.5858333333,13.5711666667
655.38,14.9175,31.2433333334,21.4533333333,28.1086666667,12.8996666667,12.3856666666,16.5948333333,13.1117222223,17.6075,13.5853333334
655.71,14.981,31.408,21.5183333334,28.1845,12.9655,12.4951666667,16.626,13.1593333333,17.7175,13.6231666667
656.04,14.9961666667,31.4758333333,21.5718333333,28.308,13.0438333334,12.54,16.6165,13.2317777778,17.8303333333,13.6495
656.37,14.8985,31.38,21.4868333333,28.2553333333,12.9685,12.5008333334,16.5748333333,13.1495,17.76,13.561
656.69,14.923,31.4823333333,21.4968333333,28.309,13.0075,12.5718333333,16.5901666666,13.1685555556,17.744,13.5723333334
657.02,14.9248333333,31.3615,21.4475,28.242,12.9425,12.5911666667,16.553,13.1438888889,17.6983333333,13.5183333334
657.35,14.9531666667,31.3718333333,21.477,28.3528333333,12.975,12.6546666667,16.5396666666,13.16,17.6926666667,13.5355
657.68,15.0781666666,31.4468333333,21.5871666667,28.4596666667,13.0373333333,12.7676666667,16.632,13.2378333334,17.7661666667,13.6325
658.01,15.101,31.4733333333,21.658,28.553,13.0625,12.7956666666,16.6726666666,13.2620555555,17.7968333333,13.6123333333
658.34,15.187,31.5886666667,21.7843333333,28.6446666667,13.163,12.872,16.7631666667,13.3816111111,17.8706666667,13.725
658.66,15.1693333334,31.5743333333,21.7455,28.6378333334,13.1511666667,12.8405,16.7581666666,13.3943888889,17.8791666667,13.7113333333
658.99,15.2045,31.6321666667,21.8095,28.6928333334,13.1426666667,12.8506666666,16.7571666667,13.3925555556,17.8871666666,13.6898333333
659.32,15.149,31.5535,21.7628333333,28.6538333333,13.0651666667,12.743,16.6938333333,13.3172777778,17.8245,13.6156666667
659.65,15.1355,31.5681666667,21.7781666667,28.6093333334,13.0125,12.7046666667,16.6631666666,13.2935,17.7603333333,13.5851666667
659.98,15.215,31.6231666667,21.8901666667,28.6915,13.0753333334,12.7756666667,16.7285,13.3541666667,17.8493333333,13.6455
660.31,15.2536666667,31.573,21.889,28.6903333333,13.0731666667,12.7796666666,16.7131666667,13.3670555555,17.8611666667,13.684
660.63,15.2938333333,31.6301666666,21.9708333334,28.8265,13.1415,12.8241666667,16.7471666666,13.3791666667,17.8901666667,13.7171666667
660.96,15.2903333334,31.5393333334,21.9216666667,28.7803333334,13.116,12.8751666666,16.7611666666,13.3866666667,17.8808333334,13.6486666666
661.29,15.2383333333,31.52,21.902,28.7865,13.1586666666,12.8995,16.7538333333,13.3628888889,17.8733333334,13.6518333333
661.62,15.2728333334,31.628,21.9606666667,28.8571666667,13.2253333334,12.942,16.7756666667,13.3971666667,17.9053333333,13.7278333333
661.94,15.2705,31.5493333333,21.8351666667,28.8045,13.2096666667,12.9218333334,16.7683333333,13.3528888889,17.87,13.6608333333
662.27,15.1863333333,31.5711666667,21.8588333333,28.7565,13.23,12.9221666667,16.7345,13.3628888889,17.8366666667,13.634
662.60,15.1506666667,31.5755,21.8466666667,28.766,13.24,12.9385,16.746,13.3924444444,17.813,13.6276666667
662.93,15.2281666667,31.5866666667,21.8826666666,28.8473333334,13.3706666666,13.0808333334,16.8131666667,13.4864444445,17.8553333333,13.7128333333
663.26,15.3466666667,31.5796666666,21.9828333334,28.9758333333,13.528,13.197,16.9616666667,13.6186111111,17.9431666667,13.8098333333
663.58,15.3201666666,31.5276666667,21.9376666667,28.935,13.5263333333,13.1983333333,16.8668333334,13.6299444445,17.9218333334,13.8501666667
663.91,15.3313333334,31.5716666667,22.0186666666,28.9621666667,13.58,13.2018333333,16.8983333333,13.6446666667,17.9271666666,13.8626666667
664.24,15.3808333333,31.5695,22.0001666666,28.8966666666,13.5446666666,13.2118333334,16.9191666666,13.6463333334,17.8706666667,13.8378333333
664.57,15.304,31.4716666667,21.968,28.7868333333,13.4121666667,13.0936666666,16.7936666667,13.5660555556,17.8088333334,13.7918333333
664.89,15.2501666666,31.349,21.8853333333,28.7566666666,13.3013333333,12.9863333334,16.6976666667,13.5141111111,17.7035,13.6948333334
665.22,15.203,31.186,21.737,28.6925,13.2836666666,12.9358333334,16.6201666667,13.4186666667,17.6436666666,13.6355
665.55,15.1871666667,31.214,21.728,28.6893333333,13.278,12.9118333333,16.5591666667,13.3312222222,17.6215,13.6173333334
665.87,15.3536666667,31.309,21.7845,28.9061666667,13.3373333333,13.0163333334,16.6403333334,13.3846666667,17.6693333334,13.7148333334
666.20,15.4486666666,31.2536666667,21.7453333333,28.88,13.4515,13.0578333333,16.5841666666,13.4058888889,17.7616666667,13.7735
666.53,15.5046666667,31.2201666666,21.7358333334,28.8683333334,13.3591666667,13.0693333334,16.5628333333,13.3962777778,17.7263333333,13.7571666667
666.86,15.4003333334,31.2726666667,21.697,28.8548333334,13.2703333333,13.043,16.4825,13.3432777778,17.6931666667,13.7435
667.18,15.3848333333,31.2731666666,21.6963333333,28.8803333333,13.2355,13.068,16.5575,13.3487222222,17.6345,13.7555
667.51,15.423,31.3203333333,21.7416666666,28.9431666667,13.2215,13.1663333333,16.5393333334,13.3378333333,17.6823333333,13.7348333334
667.84,15.4801666667,31.4801666666,21.8355,28.9928333333,13.3371666666,13.2398333333,16.5948333333,13.4427777777,17.8578333334,13.7916666667
668.16,15.5751666667,31.6565,22.0011666667,29.1723333334,13.4833333334,13.3601666667,16.7518333333,13.5882777778,17.933,13.9226666666
668.49,15.6225,31.8115,22.0766666667,29.2428333333,13.5003333333,13.3636666667,16.8396666667,13.6492222222,18.0256666667,13.9153333333
668.82,15.6313333333,31.9203333334,22.1565,29.3543333333,13.5083333334,13.3575,16.9161666667,13.7224444444,18.0446666667,13.9121666667
669.14,15.721,31.9853333333,22.2541666667,29.412,13.56,13.3861666667,16.9621666666,13.8155555555,18.1073333333,13.9665
669.47,15.7686666666,31.8586666667,22.2201666667,29.3688333334,13.5971666667,13.376,16.9885,13.8243888889,18.1381666667,13.9523333333
669.80,15.7191666667,31.9085,22.259,29.397,13.5568333333,13.4066666667,17.08,13.842,18.07,13.9226666666
670.13,15.7055,32.0138333334,22.3981666666,29.5293333334,13.648,13.483,17.1683333333,13.8900555555,18.179,13.9846666666
670.45,15.7888333333,31.9946666666,22.4418333334,29.5576666667,13.665,13.4816666666,17.2515,13.9437777778,18.1593333333,14.0435
670.78,15.8006666667,32.066,22.3801666667,29.5858333334,13.7131666667,13.4568333333,17.198,13.9358888889,18.1871666667,14.0271666667
671.10,15.7231666667,32.052,22.3316666667,29.5716666667,13.6951666666,13.4271666666,17.2095,13.8715555555,18.0553333333,13.9935
671.43,15.6508333334,31.9411666666,22.2576666666,29.5791666666,13.6573333333,13.3305,17.1848333333,13.8140555556,17.9711666666,14.032
671.76,15.6028333334,31.9265,22.2233333333,29.5685,13.7015,13.3588333333,17.1286666666,13.6840555555,17.9913333333,14.0686666666
672.08,15.6108333333,31.916,22.2465,29.607,13.7885,13.3943333333,17.1225,13.6868888888,18.0336666666,14.1825
672.41,15.5088333334,31.7813333333,22.2183333334,29.485,13.7191666667,13.385,17.0721666666,13.5755555556,17.981,14.2125
672.74,15.435,31.7358333334,22.1975,29.4686666667,13.6388333334,13.363,17.0096666666,13.5058888889,17.9265,14.1933333333
673.06,15.2773333333,31.749,22.1213333334,29.3471666667,13.5426666667,13.2801666667,16.8846666666,13.3957222223,17.8841666666,14.1523333334
673.39,15.3175,31.745,22.1075,29.4091666667,13.5218333333,13.2725,16.8593333334,13.3426111111,17.9643333333,14.1861666666
673.72,15.1886666667,31.7066666667,21.949,29.332,13.3868333333,13.1596666667,16.7701666667,13.2731111111,17.8521666667,14.0898333333
674.04,15.1233333333,31.6675,21.915,29.2613333333,13.3606666667,13.2198333333,16.7105,13.2248333333,17.8615,14.0625
674.37,15.1331666667,31.6738333334,22.019,29.2105,13.3548333334,13.296,16.776,13.2327777778,17.879,14.0635
674.69,15.1981666666,31.7523333334,21.9825,29.2691666667,13.372,13.3148333334,16.7825,13.329,18.0143333333,14.1331666667
675.02,15.2536666667,31.8966666666,22.0786666667,29.3748333333,13.4163333333,13.4566666667,16.8433333333,13.4367222222,18.0443333333,14.1581666667
675.35,15.3523333333,32.0005,22.1251666667,29.483,13.465,13.492,16.9101666666,13.6111666666,18.0883333334,14.1456666666
675.67,15.3428333334,31.9911666667,22.1913333333,29.4995,13.4485,13.6148333333,16.9516666666,13.6107222222,18.0991666666,14.0813333333
676.00,15.4415,32.1333333334,22.224,29.6196666667,13.4845,13.6781666667,16.9743333333,13.7291111111,18.1275,14.0393333334
676.32,15.4403333334,32.1553333334,22.219,29.708,13.5403333334,13.7616666667,17.0495,13.7378333333,18.1308333334,14.0343333333
676.65,15.491,32.2331666667,22.2675,29.8636666667,13.6245,13.8906666667,17.0991666666,13.8370555556,18.1781666667,14.0996666667
676.97,15.5411666667,32.2583333334,22.3321666667,29.9623333334,13.7183333333,13.9495,17.1025,13.8967777777,18.153,14.1216666667
677.30,15.7536666667,32.398,22.5195,30.1026666667,13.8715,14.094,17.1873333334,14.0002777778,18.238,14.2831666667
677.63,15.8781666667,32.5053333334,22.6175,30.295,13.9591666667,14.077,17.3216666667,14.1312777778,18.3591666667,14.3933333334
677.95,15.9023333333,32.4946666666,22.5965,30.4603333334,13.9371666667,14.0175,17.3261666666,14.0738333333,18.338,14.3728333333
678.28,15.9221666666,32.4721666666,22.6546666667,30.4701666667,13.9428333334,13.9608333333,17.3628333334,14.0886666667,18.322,14.35
678.60,15.899,32.4771666667,22.6825,30.5026666667,13.9736666667,13.9321666667,17.3306666666,14.0845555556,18.354,14.2811666666
678.93,15.7936666667,32.4445,22.6146666666,30.4388333333,13.8625,13.8463333333,17.2715,14.0014444445,18.205,14.2495
679.25,15.8218333333,32.4045,22.5398333333,30.4031666667,13.8346666667,13.7893333334,17.1783333334,13.9501666667,18.1511666666,14.3065
679.58,15.9016666667,32.4495,22.6025,30.4278333333,13.949,13.8801666667,17.203,14.0254444444,18.2091666667,14.3803333334
679.90,15.9225,32.5465,22.659,30.4388333333,13.9996666667,13.8718333334,17.1918333333,14.0775555555,18.2031666667,14.389
680.23,16.0036666667,32.5751666667,22.721,30.48,14.0098333333,13.8216666666,17.2368333333,14.0505555556,18.2451666667,14.4046666667
680.55,16.0086666667,32.6765,22.8163333333,30.5158333333,14.0368333333,13.8906666667,17.3455,14.1314444445,18.3446666667,14.4685
680.88,15.9816666666,32.672,22.7833333334,30.465,14.051,13.8701666667,17.3751666667,14.1607777777,18.3805,14.457
681.20,15.9405,32.7075,22.7716666666,30.427,14.0476666666,13.876,17.3455,14.0815,18.3895,14.4113333333
681.53,15.9358333333,32.7406666667,22.7658333333,30.4001666667,14.1215,13.8801666667,17.3581666666,14.1468888889,18.3965,14.4813333334
681.85,15.8813333333,32.7301666666,22.7706666667,30.4468333333,14.1701666667,13.965,17.3475,14.1104444444,18.398,14.4638333333
682.18,15.9301666667,32.7708333333,22.7625,30.5018333333,14.1786666666,13.9868333333,17.3693333333,14.1184444445,18.4111666667,14.6078333333
682.50,16.129,32.8375,22.8881666667,30.6625,14.3458333333,14.1283333333,17.472,14.2276111111,18.5648333333,14.7538333334
682.83,16.1671666666,33.007,22.9425,30.8293333333,14.4771666667,14.2568333333,17.6201666667,14.3969444444,18.671,14.8095
683.15,16.0765,32.9558333333,22.892,30.7835,14.387,14.2148333333,17.5766666666,14.341,18.6588333333,14.808
683.48,16.071,32.8528333333,22.8238333334,30.8063333334,14.3451666667,14.1743333333,17.553,14.3113888889,18.6721666667,14.8365
683.80,16.0436666666,32.8355,22.867,30.8065,14.3353333334,14.2228333333,17.5783333333,14.3278333334,18.6511666666,14.8731666667
684.13,15.912,32.711,22.7278333333,30.715,14.2293333333,14.0776666667,17.4095,14.1393888889,18.5193333333,14.7928333333
684.45,15.8525,32.6035,22.6995,30.7596666666,14.1611666667,14.0266666666,17.3585,14.0285555555,18.4771666667,14.7651666667
684.78,15.849,32.5376666667,22.6768333333,30.8183333334,14.1531666667,14.0075,17.327,13.9937777778,18.4426666666,14.7716666666
685.10,15.8786666667,32.6503333333,22.664,30.8393333333,14.1371666666,14.0763333334,17.331,14.0267222223,18.5196666667,14.744
685.43,15.9238333334,32.6553333333,22.6933333333,30.836,14.1573333333,14.0518333334,17.3258333333,14.0739444444,18.5235,14.8048333333
685.75,15.8986666667,32.5278333333,22.6505,30.7861666666,14.1211666667,14.092,17.2791666666,14.0370555556,18.5451666667,14.7591666666
686.08,15.7143333333,32.405,22.535,30.6535,13.9835,13.968,17.1426666667,13.9769444444,18.4526666667,14.6281666667
686.40,15.738,32.3975,22.6181666667,30.6171666667,13.9611666667,13.9213333333,17.138,13.9703888889,18.464,14.6431666666
686.72,15.7746666666,32.359,22.6255,30.6045,14.0018333333,13.912,17.1558333333,13.9378333333,18.452,14.6031666667
687.05,15.849,32.3996666666,22.7473333333,30.6191666667,14.0973333334,14.0041666667,17.2665,14.0050555556,18.5461666667,14.7043333333
687.37,15.8171666667,32.3675,22.7155,30.6455,14.1363333334,13.9803333333,17.2983333334,14.0729444445,18.541,14.6538333334
687.70,15.9718333333,32.4236666666,22.8065,30.688,14.2463333333,14.0315,17.3806666667,14.2729444445,18.6055,14.7626666666
688.02,16.1428333334,32.5421666667,22.8283333333,30.7965,14.3623333333,14.2165,17.4805,14.3802777778,18.6966666667,14.8811666666
688.34,16.2051666667,32.6105,22.8295,30.7761666666,14.3933333334,14.2731666667,17.5065,14.4405555556,18.6873333334,14.9038333333
688.67,16.2003333333,32.5358333333,22.9158333334,30.9111666667,14.507,14.2968333334,17.5028333334,14.4278333333,18.6966666666,14.9628333333
688.99,16.1111666667,32.478,22.8113333333,30.8781666666,14.4515,14.2558333333,17.5008333334,14.3604444444,18.6683333333,14.924
689.32,16.0118333334,32.4916666667,22.781,30.819,14.33,14.1058333333,17.4906666667,14.2761666666,18.5316666667,14.816
689.64,16.1365,32.589,22.933,30.9516666667,14.443,14.2776666666,17.6445,14.3298333334,18.6618333333,14.932
689.96,16.0751666667,32.4806666667,22.772,30.8548333334,14.288,14.1683333333,17.57,14.1797222222,18.5281666667,14.818
690.29,16.176,32.6256666666,22.9548333333,31.0786666667,14.4008333333,14.2833333333,17.7343333334,14.3574444444,18.6181666666,14.9908333333
690.61,16.2658333334,32.7588333333,23.009,31.2491666666,14.4388333334,14.4016666667,17.8336666666,14.4405,18.7226666666,15.0988333334
