wavelength,Back_TanGyrf,Belly_TanGyrf,Breast_TanGyrf,Crissum_TanGyrf,Crown_TanGyrf,DorTail_TanGyrf,Patch10_TanGyrf,Patch11_TanGyrf,Patch12_TanGyrf,Patch13_TanGyrf,Rump_TanGyrf,Throat_TanGyrf,WingTip_TanGyrf
706.10,10.6585833333,22.1295833333,16.2735,20.5794166667,14.6698333334,9.18445833333,11.6862083333,26.3139166667,28.8204166667,31.2525,15.2830833333,19.898,14.3316666667
706.42,10.5574166667,22.0673333333,16.17925,20.4548333333,14.59575,9.15008333333,11.73725,26.1265833334,28.6688333333,31.070625,15.2381666667,19.8705833333,14.3134166667
706.74,10.6559166667,22.2236666667,16.23575,20.5541666667,14.5434166667,9.18516666667,11.7385,26.1098333333,28.6624166666,31.0598333333,15.3189166667,19.87875,14.4569166666
707.06,10.77525,22.4251666667,16.40225,20.7124166667,14.7503333333,9.34041666666,11.8285,26.1791666667,28.6786666667,31.0262083333,15.3753333333,19.9625,14.6365
707.38,10.4965,22.1081666667,16.11625,20.3664166667,14.4875,9.13116666667,11.5592083333,25.7395,28.2004166666,30.5100833333,15.0871666667,19.6729166667,14.3873333333
707.70,10.6620833333,22.2428333333,16.2270833333,20.5339166667,14.6209166667,9.30320833332,11.79,25.72875,28.0750833333,30.5468333333,15.1931666667,19.77475,14.57025
708.03,10.8220833333,22.3491666667,16.3991666667,20.6161666667,14.70375,9.42416666667,11.9040833333,25.8121666667,28.0805833333,30.5408333333,15.2893333333,19.7929166667,14.63125
708.35,11.0475833333,22.5668333333,16.6339166667,20.7801666667,14.9706666667,9.69041666665,12.179125,25.9668333333,28.1421666667,30.7136666667,15.4955,19.96975,14.919
708.67,11.3134166667,22.8098333333,16.9336666667,20.9489166666,15.2195833334,9.94687500002,12.4179583333,26.2036666667,28.2518333333,30.877,15.6206666667,20.23075,15.1055833333
708.99,11.2348333333,22.757,16.8919166667,20.966,15.2096666666,9.94395833333,12.3726666666,26.0950833333,28.0956666667,30.872875,15.5234166667,20.26725,15.04675
709.31,11.366,22.75675,16.99875,21.0635,15.3596666667,10.083125,12.4528333334,26.0954166667,28.1301666666,30.9172083333,15.5945833334,20.40075,15.1279166667
709.63,11.4655833333,22.7759166666,17.137,21.07925,15.4325,10.09375,12.4915833333,25.9544166667,28.0723333333,30.9096666667,15.5554166667,20.4721666667,15.1144166667
709.95,11.513,22.8021666667,17.13825,21.18475,15.426,10.0960833333,12.444125,25.8928333334,27.9834166667,30.8858333333,15.5303333333,20.4635,15.1089166666
710.27,11.627,22.7033333333,17.2064166667,21.2874166667,15.5274166667,10.1980416667,12.5810416667,25.9541666666,27.9861666667,30.843125,15.5474166667,20.6085,15.2048333333
710.59,11.4735,22.4825833333,16.9933333334,21.1455833333,15.331,10.058375,12.3952916666,25.67475,27.7554166667,30.7099166666,15.4668333333,20.52275,15.0669166667
710.91,11.7234166667,22.6168333333,17.1898333333,21.4298333333,15.45375,10.3068333333,12.596875,25.7888333333,27.8911666667,30.974875,15.63075,20.7189166666,15.2920833333
711.24,11.6531666667,22.5350833334,17.2033333333,21.3524166667,15.3695,10.2015833333,12.4512916667,25.6539166667,27.7604166667,30.8935416667,15.58125,20.6679166667,15.2674166667
711.56,11.69975,22.6350833333,17.3439166667,21.4624166667,15.4894166667,10.2412083333,12.5513333333,25.62675,27.8205833334,31.0548333333,15.6393333334,20.8143333333,15.4328333333
711.88,11.70425,22.6649166667,17.25575,21.43,15.3324166667,10.1112916667,12.4479166667,25.4315833333,27.63775,30.8292083333,15.58175,20.8426666667,15.3875
712.20,11.4905833333,22.4493333334,16.9891666667,21.2224166667,15.15225,9.90195833334,12.2531666667,25.0735,27.34575,30.4749583333,15.3555,20.68275,15.2088333333
712.52,11.58975,22.4745833333,17.0689166667,21.196,15.1691666666,9.97854166667,12.3507916667,25.0045833333,27.2561666666,30.4309166666,15.4170833333,20.7736666667,15.3113333333
712.84,11.518,22.5200833333,17.0199166667,21.1656666667,15.0880833333,9.87729166666,12.2365416667,24.9110833333,27.1974166667,30.315875,15.34,20.765,15.2431666667
713.16,11.242,22.3818333333,16.74075,20.98625,14.88625,9.58525000002,11.8997083334,24.7341666667,26.94575,30.1882083334,15.0855833333,20.5475,15.0468333333
713.48,11.2285833333,22.4200833333,16.8304166667,20.9964166667,14.8488333333,9.655,11.9536666667,24.6645,26.9184166666,30.2207083333,15.1719166667,20.68875,15.1114166667
713.80,11.3125,22.6035833333,16.8726666667,20.9486666667,14.8501666667,9.71983333333,12.0414583334,24.5445833333,26.7318333333,30.1515833334,15.2885,20.684,15.1933333333
714.12,11.45775,22.8074166667,17.0861666667,21.0855,14.9616666667,9.84308333333,12.2115833333,24.7031666667,26.8250833334,30.2697916667,15.41675,20.7794166667,15.4073333333
714.44,11.224,22.6354166667,16.9773333333,20.9065833333,14.7898333333,9.65875000001,12.0423333333,24.4353333334,26.5490833334,30.0195416667,15.1883333333,20.6540833333,15.2191666667
714.76,11.1619166667,22.7355,16.9148333333,20.8903333334,14.7335833333,9.67358333332,12.083875,24.3818333334,26.5353333333,30.013,15.18525,20.6498333333,15.25
715.08,10.965,22.5549166667,16.6405,20.68075,14.51625,9.48854166667,11.862125,24.1253333333,26.23425,29.8725416667,14.9914166667,20.4168333333,15.0408333333
715.40,10.819,22.3721666667,16.47025,20.5296666667,14.4145,9.46025000001,11.742625,23.8854166667,25.9985,29.6797916667,14.8038333333,20.1925833334,14.9276666667
715.72,10.833,22.4303333333,16.49375,20.5443333333,14.3741666666,9.50295833334,11.743875,23.85225,25.9515,29.8758333333,14.9146666667,20.2455,14.9721666667
716.04,10.64275,22.2706666667,16.3205833333,20.4219166666,14.1715833334,9.35845833333,11.5599583333,23.6264166667,25.7613333334,29.61025,14.7395833333,19.9890833333,14.82425
716.36,10.6841666667,22.2333333333,16.3370833334,20.36675,14.1850833334,9.43075,11.5594166667,23.5250833333,25.6164166667,29.4691666667,14.725,19.8856666667,14.8890833334
716.68,10.83575,22.2841666667,16.4515833334,20.4721666667,14.2596666667,9.64850000001,11.8057083333,23.58225,25.67575,29.5820833333,14.9434166667,19.9515,15.0501666667
717.00,10.9020833333,22.3753333333,16.4559166667,20.4571666667,14.4109166666,9.68512499999,11.8726666667,23.59875,25.61425,29.4779166667,14.9690833333,19.84125,15.0496666667
717.32,10.7491666666,22.2576666667,16.3063333334,20.3173333333,14.23575,9.48620833332,11.6845416667,23.4335,25.4245,29.3004583333,14.6821666667,19.732,14.8464166667
717.64,10.8205833333,22.2293333333,16.3466666667,20.33525,14.2849166667,9.56916666667,11.6940416667,23.35175,25.351,29.2445,14.6465833333,19.8683333333,14.828
717.96,10.6954166667,22.1570833333,16.1151666667,20.1354166666,14.0863333333,9.45154166666,11.6628333333,23.2123333333,25.1630833334,29.0524166667,14.49425,19.7436666667,14.6803333333
718.28,10.7119166667,22.0526666667,16.0506666666,20.0858333333,14.0291666666,9.46154166667,11.480125,23.0898333333,25.0054166667,28.8275,14.2806666666,19.7069166667,14.6453333333
718.60,10.8740833333,22.2495833333,16.3278333333,20.28375,14.13175,9.63062500001,11.70425,23.2474166667,25.0825,28.8802916667,14.4386666667,19.9636666667,14.888
718.92,10.8494166667,22.26125,16.41725,20.3631666667,14.1409166667,9.68241666666,11.7506666666,23.2935833333,25.1899166667,28.8981666667,14.56325,20.0310833333,14.91425
719.24,10.6841666667,22.0450833333,16.2716666666,20.17125,13.94225,9.558625,11.707875,23.0775833333,24.8613333334,28.4507916667,14.3295833333,19.8173333333,14.7715
719.56,10.90025,22.2953333333,16.529,20.4650833333,14.15975,9.75854166668,11.9872083333,23.3873333333,24.972,28.6267083333,14.545,20.12375,15.0539166667
719.88,11.14225,22.6558333333,16.6666666667,20.7054166667,14.3205,9.95904166666,12.2695833334,23.6075833333,25.136,28.8885416667,14.7914166667,20.4680833333,15.3048333333
720.20,11.076,22.7414166667,16.6853333334,20.79425,14.36275,9.91895833333,12.2425416667,23.4730833334,25.0410833333,28.7237083334,14.7545,20.4644166667,15.3315
720.52,10.9570833333,22.6299166666,16.6624166666,20.7683333334,14.1646666667,9.85549999999,12.124125,23.2684166667,24.91,28.7562083333,14.7215,20.3769166667,15.3391666666
720.84,11.0715833334,22.7291666667,16.84425,21.0374166666,14.3131666667,10.0599166667,12.3445,23.4055833333,24.9874166667,28.85475,14.96875,20.5215,15.4994166667
721.16,10.6536666667,22.5295833334,16.5230833334,20.6960833333,13.9026666667,9.77970833333,11.9605416667,23.11075,24.614,28.6004166667,14.6785833333,20.1,15.1956666667
721.48,11.07575,22.8203333333,16.9201666667,21.104,14.251,10.0542083333,12.1449583333,23.3008333333,24.87025,28.8030416667,15.1579166667,20.3116666667,15.48275
721.79,11.14075,22.7328333333,16.98575,21.1466666667,14.3994166667,9.97887500001,12.2884583334,23.2405833334,24.86775,28.71425,15.3410833333,20.3050833333,15.4950833333
722.11,11.1516666667,22.58,16.7603333333,21.12175,14.40775,9.88933333334,12.3097083333,23.0631666667,24.79325,28.5432083333,15.1801666667,20.25325,15.35
722.43,11.3359166667,22.7618333333,16.9228333333,21.23975,14.5795,10.0657083333,12.5119166667,23.1624166667,24.9168333333,28.8644166667,15.3680833334,20.4315,15.48175
722.75,11.4633333334,23.057,17.2104166667,21.5605833333,14.9181666667,10.2939166667,12.6624583333,23.4173333334,25.1390833333,29.1457083333,15.63225,20.6365,15.6986666667
723.07,11.37175,23.071,17.2424166667,21.4945833334,14.8928333333,10.2854166667,12.5820416666,23.21075,25.0266666666,29.0647083333,15.58375,20.5000833333,15.7409166666
723.39,10.9663333333,22.6769166667,17.0455833333,21.326,14.5355,9.83704166666,12.3038333333,22.8286666667,24.66775,28.7229166667,15.2531666667,20.209,15.4761666667
723.71,11.03575,22.797,17.20625,21.3639166667,14.5061666667,9.80541666667,12.4204166667,22.79475,24.6730833333,28.7155,15.283,20.23775,15.48225
724.03,11.08425,22.8283333333,17.1969166667,21.3948333334,14.5083333333,9.70445833333,12.4686666667,22.7544166667,24.5145833334,28.5159166666,15.23525,20.3278333333,15.5081666667
724.35,11.0639166667,22.9103333333,17.127,21.3061666667,14.462,9.68604166666,12.3522083334,22.6079166666,24.5644166667,28.5586666667,15.27225,20.365,15.5203333333
724.67,11.2106666667,23.0458333334,17.2774166667,21.4351666667,14.6495833333,9.77316666668,12.6236666667,22.68625,24.6338333334,28.473875,15.409,20.5144166667,15.6133333333
724.98,10.8131666667,22.792,16.9450833333,21.1815833333,14.32825,9.54420833333,12.439375,22.4483333333,24.2654166667,28.2525,15.01575,20.2265833333,15.40425
725.30,10.5199166667,22.73,16.7725833333,21.0803333334,14.0783333333,9.43899999999,12.3194166666,22.2989166667,23.9576666667,28.2259166667,14.8300833333,20.1281666667,15.227
725.62,10.3941666667,22.7035,16.7923333334,21.0308333333,13.9638333333,9.48275,12.07225,22.2295833333,23.7673333333,28.1340416666,14.8595,20.0453333333,15.1714166666
725.94,10.6499166667,22.9260833333,16.9361666666,21.1775,14.0738333333,9.63429166667,12.2626666667,22.32475,23.7704166667,28.1755,15.00275,20.21075,15.3835
726.26,10.9410833333,23.10025,17.0845,21.2578333333,14.182,9.82975,12.5638333333,22.3064166667,23.8654166667,28.3816666667,15.2021666667,20.41775,15.607
726.58,11.24225,23.2165,17.1781666667,21.4289166667,14.2843333334,9.93962499999,12.7830416667,22.5390833333,24.0450833334,28.6192083333,15.3904166666,20.5809166667,15.7378333333
726.90,11.2716666667,23.2089166667,17.0684166667,21.301,14.2101666667,9.99254166666,12.7301666667,22.3921666666,23.83525,28.5076666667,15.3314166667,20.4088333333,15.6793333333
727.21,11.1504166667,22.9204166666,16.821,21.0080833334,14.0810833333,9.83400000001,12.48825,22.24725,23.5551666667,28.3615833333,15.09525,20.2940833333,15.5625
727.53,11.0018333333,22.70675,16.6475,20.8460833333,13.9024166666,9.71783333333,12.2774166667,22.06525,23.4204166666,28.1298333333,14.8210833333,20.0660833333,15.3218333333
727.85,10.7830833333,22.5775,16.5974166667,20.70825,13.7985833333,9.66108333334,12.2590833334,22.0581666667,23.2440833333,28.0121666666,14.6920833333,19.9363333333,15.2851666666
728.17,10.9296666667,22.79275,16.7315,20.964,13.9698333333,9.82000000002,12.365125,22.06675,23.3366666667,28.1384166666,14.836,20.0706666667,15.5515
728.49,11.2599166667,23.186,17.1004166667,21.2991666667,14.3545,10.23875,12.7190833333,22.35375,23.64875,28.417375,15.1971666667,20.4461666667,15.9545833333
728.80,11.471,23.30925,17.2814166667,21.2905,14.5063333333,10.4700833333,12.7920416667,22.3540833333,23.7211666667,28.473875,15.28525,20.4479166667,16.1543333333
729.12,11.8048333333,23.49325,17.5355833333,21.4795,14.76125,10.7765833333,13.1870416666,22.5690833334,23.92675,28.793625,15.5565,20.6473333333,16.456
729.44,11.6681666667,23.355,17.4415,21.3784166667,14.6899166666,10.6332083333,13.0043333333,22.2954166666,23.7961666666,28.531125,15.36325,20.5913333333,16.384
729.76,11.5940833333,23.2854166667,17.4550833333,21.3258333333,14.6036666666,10.6425416667,12.93875,22.2418333333,23.6906666666,28.3085,15.2339166667,20.52325,16.3120833333
730.08,11.6368333333,23.41075,17.5238333333,21.42825,14.789,10.819125,12.9346666666,22.1826666667,23.69925,28.2700416667,15.3435,20.664,16.338
730.39,11.9553333333,23.54675,17.844,21.6418333333,15.1835833334,11.14675,13.2827083333,22.4654166667,23.9545833334,28.49025,15.7551666667,20.9921666667,16.6285833334
730.71,12.0113333333,23.57125,17.8866666667,21.83275,15.2081666666,11.1964583333,13.3594583333,22.44275,23.8973333333,28.3769166667,15.8143333333,21.0856666666,16.6725833333
731.03,11.99525,23.65775,17.9433333334,21.8804166667,15.2255833333,11.3053333333,13.42925,22.4781666667,23.8678333333,28.4422083333,15.95,21.2725833333,16.7933333333
731.35,12.0253333333,23.6800833333,17.941,21.9104166667,15.18425,11.22975,13.3700833333,22.41575,23.7475,28.2669583333,15.8720833333,21.4010833333,16.7933333333
731.67,12.1408333333,23.7348333333,17.99475,21.8300833333,15.1888333334,11.2850416667,13.5272083333,22.4263333334,23.70125,28.3207083333,15.93075,21.5248333333,16.8084166667
731.98,12.0684166667,23.5255833333,17.911,21.6145,15.1135833333,11.073625,13.3747916666,22.1534166666,23.4940833333,28.1945416667,15.7740833333,21.46725,16.6666666666
732.30,11.9635833333,23.46,17.8365833333,21.60525,15.0395,10.876875,13.2909166667,22.05075,23.3769166667,28.0157916667,15.7048333333,21.4648333334,16.5855
732.62,11.61625,23.2128333333,17.5293333333,21.3915,14.7735833333,10.44825,12.8424166667,21.6690833334,22.9751666667,27.5839583333,15.28675,21.1678333333,16.3093333334
732.94,11.2968333333,22.91975,17.2701666666,21.1473333333,14.49125,10.0966666667,12.5526666666,21.4593333333,22.553,27.356625,15.0055833333,20.85575,15.9981666667
733.25,11.1090833333,22.7109166667,17.13275,21.0109166667,14.3384166667,9.86070833333,12.2784166666,21.2284166667,22.3414166666,27.2204166666,14.7943333334,20.84675,15.823
733.57,10.7783333333,22.35775,16.8388333333,20.68475,13.94975,9.6345,12.1005416667,20.8135,21.9844166667,26.8804166666,14.4229166666,20.5646666667,15.6165833333
733.89,10.4203333333,22.1834166667,16.5288333334,20.45475,13.6104166667,9.36220833333,11.7364583333,20.389,21.6635833334,26.5503333333,13.9815,20.2680833333,15.3325
734.21,10.3944166667,22.2013333333,16.4889166666,20.49175,13.6076666667,9.39441666666,11.6927916667,20.40475,21.648,26.57725,13.9915833333,20.19875,15.3824166667
734.52,10.4715,22.3605,16.4959166667,20.566,13.7654166667,9.47449999999,11.8490416666,20.4085833334,21.6551666667,26.699125,13.9804166667,20.2466666667,15.5355833333
734.84,10.6060833333,22.3281666667,16.6079166667,20.67325,13.84375,9.63091666666,11.943,20.4206666666,21.7170833333,26.8185416666,14.08525,20.1864166667,15.6655833333
735.16,10.3813333333,22.0320833333,16.4376666667,20.5525,13.7448333333,9.47508333332,11.6481666667,20.28425,21.491,26.6125,13.8649166667,20.1064166667,15.5386666667
735.48,10.5495833333,22.2309166666,16.6149166667,20.74375,13.85525,9.69804166667,11.827,20.4638333333,21.492,26.728,13.9069166667,20.2145,15.7161666667
735.79,10.7990833333,22.4175833333,16.7905833333,21.0644166667,14.0104166667,9.97820833333,12.1679583333,20.6618333333,21.5908333333,26.8820416667,14.1414166667,20.495,15.87325
736.11,11.03975,22.7679166667,17.0134166666,21.2991666667,14.1866666666,10.3582916667,12.48425,20.89,21.7568333334,27.1814583333,14.4154166667,20.8056666666,16.08175
736.43,11.3244166667,23.2230833334,17.3575,21.5798333333,14.4923333333,10.8384583333,12.8186666666,21.2261666667,22.1375,27.4300416667,14.7325,21.1750833333,16.4193333333
736.74,11.6938333333,23.6066666666,17.58075,21.8025,14.8673333334,11.2852916667,13.224625,21.61525,22.3810833333,27.513,15.0739166666,21.3305833333,16.87575
737.06,12.1628333334,24.1003333334,18.05675,22.2418333333,15.409,11.625875,13.6804583333,22.2319166667,22.813,27.9261666666,15.5560833333,21.6780833333,17.2525833333
737.38,12.2796666666,24.1554166667,18.1771666666,22.3829166667,15.5234166667,11.6382916667,13.9115416667,22.312,22.83825,27.9070833333,15.6800833333,21.8688333334,17.3103333334
737.69,12.177,24.0970833333,18.0709166667,22.1349166666,15.3331666666,11.5213333334,13.74775,22.1325833333,22.6291666667,27.6924166666,15.5094166667,21.741,17.1779166667
738.01,12.35675,24.12125,18.1913333333,22.2221666667,15.5164166667,11.665375,13.8361666667,22.2175,22.7385,27.6616666666,15.7341666667,21.8405833334,17.1708333333
738.33,12.40475,24.2350833333,18.16475,22.3118333334,15.65,11.6777083333,13.9309583333,22.2141666667,22.6906666666,27.6819166667,15.7868333333,21.8793333333,17.1359166667
738.64,12.3210833333,24.2793333333,18.15925,22.3749166667,15.5785,11.5722916666,13.938625,22.13975,22.6765,27.4840416667,15.7328333333,21.7083333333,17.0415833334
738.96,12.3274166667,24.2435833333,18.10325,22.361,15.4765833333,11.5242916667,13.941375,22.0406666667,22.6888333333,27.3234583334,15.8165833333,21.79925,17.00675
739.28,12.117,24.0658333333,17.8653333333,22.0195833333,15.3889166667,11.2704166667,13.6712916667,21.79725,22.4965833333,27.0660833333,15.63875,21.5895,16.82975
739.59,11.913,23.7810833334,17.65625,21.8193333333,15.1809166667,10.9644583333,13.4247083333,21.59225,22.3926666667,26.724875,15.4975833333,21.4355,16.4895833333
739.91,11.9739166667,23.6431666666,17.6511666667,21.8091666667,15.2250833333,10.9032083333,13.442,21.38425,22.2189166666,26.518125,15.43475,21.38925,16.5066666667
740.23,11.5468333333,23.2790833333,17.3469166667,21.66975,14.763,10.3980833333,13.0470833333,20.9006666667,21.8828333333,26.4492916666,15.1081666666,21.0225,16.131
740.54,10.81975,22.56775,16.5296666667,20.9936666667,13.8646666667,9.70587500001,12.1769583334,19.93125,21.0944166667,25.6835833333,14.193,20.4016666667,15.3975
740.86,10.7244166667,22.4571666667,16.2920833333,20.8279166667,13.62875,9.63487499999,11.88975,19.7255,20.8988333333,25.6692916667,13.972,20.218,15.2341666667
741.18,10.9829166667,22.7139166667,16.6640833333,21.0703333333,13.9645833333,10.0108333333,12.4090833334,19.9114166666,21.12825,25.9534583333,14.3331666667,20.6488333333,15.4051666667
741.49,10.7750833333,22.43025,16.4001666667,20.8708333333,13.5209166667,9.70091666667,12.2161666667,19.6070833333,20.81725,25.6118333333,14.03025,20.3933333333,15.1338333333
741.81,10.7546666667,22.37475,16.4790833333,20.9135,13.2929166667,9.67458333334,12.138125,19.4743333333,20.8319166667,25.4517083333,14.00025,20.4429166667,15.0098333333
742.12,11.1285833333,22.65375,16.7465833333,21.1086666667,13.6455833334,10.0695416667,12.3829583334,19.50325,21.0480833333,25.8054583333,14.2100833333,20.7286666667,15.2621666667
742.44,10.6993333333,22.2866666667,16.2859166667,20.73525,13.2168333333,9.70950000001,11.86575,19.0440833333,20.6878333333,25.466125,13.79375,20.2396666667,14.9643333333
742.76,10.8134166667,22.3944166666,16.3184166667,20.85875,13.1335833333,9.80883333333,11.7194166666,18.8841666666,20.6051666666,25.6037083333,13.7643333334,20.2399166667,14.9085833333
743.07,10.7705,22.38975,16.251,20.76675,12.9505,9.83645833332,11.7551666667,18.7225833333,20.4465,25.513875,13.6204166666,20.1605833333,15.0239166667
743.39,10.6393333333,22.2884166667,16.03325,20.7443333333,12.7756666667,9.854,11.6724583334,18.634,20.3853333333,25.661125,13.5259166667,20.0175,14.9241666667
743.70,10.46825,21.9845833333,15.76275,20.6655833333,12.6325,9.73062499998,11.537,18.4246666667,20.1266666666,25.287,13.2509166667,19.9559166667,14.6731666667
744.02,10.6808333333,22.2133333333,16.10275,20.89575,12.9244166667,9.93729166666,11.777375,18.7648333333,20.3169166667,25.532625,13.5920833333,20.1714166667,14.8830833333
744.34,10.6595833333,22.2905833333,16.1568333334,20.92375,12.9525833333,9.94433333332,11.8406666666,18.9115,20.3295,25.5039166667,13.7039166667,20.2179166667,15.00125
744.65,10.4974166667,22.0068333333,15.8375833333,20.62,12.6249166667,9.650125,11.44375,18.6478333334,20.1629166667,25.1779583333,13.5270833333,19.8000833333,14.8560833333
744.97,10.6698333333,22.21725,16.2110833334,20.9265833333,12.9633333333,9.93416666667,11.6651666667,18.8225833333,20.4495833333,25.552125,13.8348333333,20.0214166666,15.20175
745.28,10.62525,22.2680833333,16.2114166667,20.9418333334,13.1524166667,10.0524166667,11.77875,18.81175,20.3704166667,25.6248333333,13.8003333333,20.0525833334,15.3098333333
745.60,10.1830833333,22.0433333333,15.9174166667,20.9396666666,12.68975,9.64520833334,11.5630416667,18.64275,20.1073333333,25.254375,13.6054166667,19.8543333333,15.1466666667
745.91,10.47525,22.4815833333,16.29,21.3579166667,13.0988333333,9.97383333334,12.051,19.1171666667,20.3455833333,25.48325,13.7993333333,20.2469166667,15.5741666667
746.23,10.3695833333,22.393,16.3088333333,21.2236666667,12.99525,9.94237500001,12.1620833334,19.1563333333,20.329,25.3054583333,13.6956666667,20.2393333333,15.6361666667
746.55,10.7064166667,22.5595833333,16.6421666667,21.5473333333,13.4985,10.24625,12.484625,19.26,20.5474166667,25.4634166667,14.046,20.5075833333,15.893
746.86,10.81725,22.6388333334,16.7373333333,21.4996666667,13.498,10.1955,12.625875,19.22125,20.6,25.299625,14.0350833333,20.6061666667,15.85
747.18,11.2544166667,22.9875,17.0569166667,21.6245,13.7515833334,10.5654166667,12.9482083333,19.3528333333,20.7496666667,25.3230833333,14.2485833334,20.7891666667,16.1635
747.49,11.8261666666,23.5078333333,17.59325,22.20825,14.2990833334,10.9957916666,13.551375,19.72025,21.1551666667,25.64375,14.7531666667,21.2695,16.748
747.81,12.2970833333,23.9285,18.0815,22.5943333333,14.646,11.5015833334,14.0342083333,20.0931666666,21.5465833333,25.8774166667,15.1205,21.7316666666,17.1500833333
748.12,12.56075,24.34925,18.45925,23.0386666667,15.1284166667,11.8936666667,14.4345833333,20.465,21.75475,26.1095,15.3356666667,22.2695833333,17.5570833333
748.44,12.6986666667,24.4759166667,18.3710833334,23.0630833334,15.1065833333,11.933375,14.366375,20.5111666667,21.5736666667,26.0964583333,15.3036666667,22.2565833334,17.6173333333
748.75,12.62175,24.32825,18.2124166667,22.9321666667,14.939,11.801875,14.1939583333,20.2041666667,21.39225,26.188125,15.22625,22.0991666667,17.6405
749.07,12.6601666667,24.071,18.0526666667,22.4579166667,14.7681666667,11.7547916667,13.9222916667,20.021,21.0895,26.23875,15.237,21.9165,17.3799166667
749.38,12.4725833334,23.9448333334,17.8748333333,22.28,14.55075,11.6965416666,13.790625,19.6930833333,20.9128333334,26.0796666667,15.18675,21.7163333333,17.0309166667
749.70,12.3235,23.9113333334,17.6888333333,22.2404166667,14.4949166667,11.5170416666,13.6147916667,19.5130833333,20.7001666666,26.0004583334,15.074,21.6266666667,16.8720833333
750.01,12.0456666666,23.746,17.398,22.051,14.2545,11.22725,13.4026666666,19.28475,20.4081666667,25.6415833333,14.7391666667,21.37175,16.7450833333
750.33,12.0794166667,23.8784166667,17.4673333333,22.1730833334,14.3108333333,11.2643333333,13.4104583333,19.3924166667,20.2798333333,25.699375,14.9641666667,21.511,16.9644166666
750.64,12.09525,24.0775,17.57175,22.259,14.4563333333,11.3295833333,13.4585416666,19.5325833333,20.4403333333,25.9615,15.1264166667,21.6614166667,17.1279166667
750.96,11.3966666667,23.4963333333,17.0225833333,21.622,13.86525,10.6727916667,12.7855,18.912,19.724,25.4633333333,14.5185833333,21.1716666667,16.5343333333
751.27,10.9049166667,23.0586666667,16.5571666666,21.2624166666,13.4735,10.0126666667,12.2854166667,18.3001666667,19.24725,25.207,14.1304166666,20.6350833333,16.1250833333
751.59,10.5699166667,22.7366666667,16.242,21.0051666666,13.0008333334,9.56970833332,11.842125,17.86575,18.88825,24.8611666667,13.7930833333,20.2189166667,15.7485833333
751.90,10.5515,22.7400833333,16.3163333333,20.9081666667,13.0926666667,9.62950000001,11.888,17.76825,18.9176666667,24.9131666666,13.6734166667,20.1778333333,15.74175
752.22,10.679,22.8761666667,16.4178333333,20.9023333334,13.106,9.662,11.939,17.8755833333,19.0635833333,24.7615,13.7568333334,20.2994166667,15.6978333333
752.53,11.0011666667,23.3153333333,16.7595833333,21.3249166667,13.549,9.98941666668,12.2797916667,18.2344166667,19.3646666667,24.8337083333,13.9988333333,20.5395,16.1030833333
752.85,11.31425,23.388,17.0118333334,21.4606666667,13.8119166666,10.036875,12.3799583333,18.5458333334,19.4434166667,25.030125,14.2171666667,20.8063333334,16.3874166667
753.16,11.69425,23.7321666667,17.6605833334,21.9341666667,14.173,10.574,12.8945,19.1363333333,19.8590833334,25.377875,14.5795,21.20825,16.8685
753.47,11.7085,23.8073333333,17.8199166667,21.96075,14.2724166666,10.7595,12.9829166667,19.3636666667,19.8540833333,25.546375,14.684,21.301,16.9906666667
753.79,11.529,23.6268333333,17.7706666667,21.8440833333,14.208,10.6987916667,12.8410416667,19.22925,19.7216666666,25.4435833333,14.4740833333,21.1253333333,16.74
754.10,11.67525,23.58975,17.9973333333,21.9310833333,14.3855833333,10.6880833333,12.9199583333,19.2726666667,19.6835833333,25.4414583333,14.6829166667,21.2229166667,16.7585833333
754.42,12.32175,24.1133333333,18.6410833333,22.5165833333,14.99075,11.3726666666,13.5269166667,19.9634166667,20.28625,25.9917916667,15.3626666667,21.72775,17.3309166667
754.73,12.4801666667,24.2825,18.89275,22.59075,15.29575,11.8114583333,13.6819166667,20.1385833334,20.3798333333,26.0414166667,15.4696666667,21.9709166667,17.5583333333
755.05,12.64175,24.4233333333,19.05275,22.5801666667,15.5225833333,12.0697916667,13.853375,20.2428333333,20.5114166666,26.02375,15.5773333333,22.1135833333,17.689
755.36,12.5045833334,24.3309166667,18.9563333333,22.5414166667,15.4235,12.0733333333,13.7890833333,20.2884166667,20.3499166667,25.5433333333,15.60175,22.0934166667,17.6366666667
755.67,12.47375,24.4680833334,19.0909166666,22.69625,15.6060833333,12.1181666667,13.8436666666,20.51025,20.2753333333,25.635375,15.7049166667,22.22625,17.7613333333
755.99,12.2965,24.3633333333,19.07075,22.58975,15.5793333333,12.0294166667,13.8805416667,20.3285,20.1888333333,25.5825,15.5734166667,22.2605,17.72575
756.30,11.7345,23.8319166667,18.58625,22.1156666667,15.0570833333,11.62475,13.4615416666,19.8109166667,19.7545,25.158125,15.14775,21.8214166667,17.171
756.62,11.6955833333,23.55375,18.21925,21.8568333333,14.9636666667,11.42,13.304625,19.5310833334,19.6091666667,25.07825,15.1045833333,21.7129166666,17.0485833333
756.93,11.8699166667,23.46775,18.1551666667,21.9230833333,14.8685833333,11.3119166666,13.23025,19.3278333333,19.5965833333,24.9389166667,15.0438333334,21.7573333333,16.8449166667
