wavelength,Back_CisLevf,Belly_CisLevf,Breast_CisLevf,Crissum_CisLevf,Crown_CisLevf,DorTail_CisLevf,Patch10_CisLevf,Patch11_CisLevf,Rump_CisLevf,Throat_CisLevf,WingTip_CisLevf
217.08,180.833333333,149.166666667,244.166666667,191.666666667,221.0,219.5,241.666666667,229.166666667,222.416666667,217.166666667,216.666666667
217.46,150.848533333,133.939533333,192.8484,159.454666667,179.7576,176.969666667,196.484866667,179.515066667,181.0302,176.9696,179.515133333
217.83,123.79,106.392733334,147.945266667,133.105066667,145.8448,143.561666667,157.716933333,145.022866667,143.196366667,140.913266667,141.917866667
218.21,136.318233333,117.412866667,161.790933333,153.383066667,159.203866667,155.323333333,174.427933333,158.606933333,159.286877778,152.736266667,154.1294
218.59,161.3095,136.9048,198.214266667,180.9523,193.690533333,189.404866667,211.785666667,190.4762,194.047666667,182.143,184.404866667
218.97,140.615433333,122.564133333,174.769333333,156.2565,168.512933333,167.795,177.3334,165.8462,164.649655556,152.820466667,157.743666667
219.34,131.666833334,116.8752,163.3336,150.000233333,160.937733333,159.375066667,157.1878,153.021066666,153.958488889,143.2294,148.125133333
219.72,162.2839,146.1728,195.432066667,181.296233333,196.4198,189.136,184.1976,189.382666667,189.999988889,177.7778,179.6296
220.10,151.383733333,135.723266667,184.7798,171.698033333,182.2642,170.817533333,176.3522,181.886933333,183.102811111,171.320666667,171.698066667
220.47,153.9506,134.073933333,190.370333333,169.3827,183.333266667,172.3456,178.888933333,179.259266667,183.991711111,171.728533333,175.926
220.85,168.0865,133.086466667,191.7284,170.4939,193.7036,181.358,185.3088,178.641933333,188.3952,181.975133333,183.086466667
221.23,256.176466667,202.352933333,293.9216,261.7647,302.156933333,267.255,289.607866667,261.960666667,277.352877778,287.254933333,285.882333333
221.61,-1401.33333333,-1058.66666667,-1656.0,-1489.33333333,-1780.0,-1470.66666667,-1638.66666667,-1501.33333333,-1578.22222222,-1662.66666667,-1618.66666667
221.98,-213.908066667,-170.344733333,-278.160866667,-226.896333333,-287.1264,-235.862066667,-260.0,-237.7012,-252.835255556,-274.023133333,-266.206733333
222.36,-145.087733333,-127.3684,-212.982533333,-161.491433333,-220.1754,-187.017733333,-193.6842,-178.070066667,-182.690055556,-208.421066667,-207.368466667
222.74,-224.523833333,-197.381,-310.952533333,-235.1191,-321.428666666,-292.619133333,-289.523666667,-278.571533333,-273.254033333,-317.380933333,-312.380933333
223.11,-182.083333334,-158.958333333,-263.958333333,-194.166666667,-258.541666667,-250.208333333,-244.583333333,-229.583333333,-218.194444444,-273.541666667,-266.875
223.49,-203.7635,-178.7096,-296.9892,-206.1289,-272.6882,-267.096733333,-282.1504,-250.752866667,-234.802866667,-296.989333333,-278.7096
223.87,-184.5455,-162.020266667,-283.636333333,-198.4848,-246.868733333,-253.737533333,-270.707,-220.8082,-212.121166667,-278.383866667,-261.0102
224.24,-186.000133333,-164.0,-282.476066667,-195.9047,-248.7618,-253.7144,-275.8096,-206.8572,-208.666655555,-272.952533334,-251.4284
224.62,-169.0598,-151.111133333,-253.333333333,-173.7608,-221.538466667,-227.521333333,-253.1624,-183.418866667,-185.982877778,-243.4188,-216.239266667
225.00,-68.8406,-68.4058000001,-123.4782,-72.3188999999,-102.801866667,-103.478333333,-120.386533333,-83.5748666667,-84.5732666665,-111.980666667,-104.347733333
225.38,-92.5640333334,-84.7435999999,-164.4872,-101.410333333,-135.2564,-140.769133333,-156.0258,-115.384533333,-117.350522222,-146.794933333,-141.666666667
225.75,-176.666633333,-164.597733333,-307.3564,-186.551766667,-245.977,-269.885133333,-298.8506,-218.160866666,-226.628288889,-271.7242,-273.793066667
226.13,-227.083466667,-202.499866667,-374.999933333,-250.972233333,-293.6112,-326.388866667,-355.555533333,-271.666733333,-275.046188889,-339.722333333,-347.222266667
226.51,-180.967666667,-158.279666667,-279.3548,-209.892466667,-219.569866667,-239.3548,-265.5914,-209.4624,-217.240244445,-264.946133334,-267.741866667
226.88,-69.5160333333,-63.6558666667,-120.645066667,-94.6773333333,-83.9784666666,-95.1612666668,-108.709666667,-73.5486000001,-85.1971222222,-113.333333333,-111.9354
227.26,-41.7869,-42.3369333333,-71.9588,-64.9827,-51.7526,-57.8006,-66.2542666667,-42.8866,-51.3516333333,-72.1649333333,-68.9346666667
227.64,-28.1617666667,-30.0978666667,-49.5098,-44.6814,-35.0490666667,-39.4118666667,-43.6764,-25.7842666667,-36.1601,-48.6274,-50.5882
228.01,-18.7179333333,-20.8679333333,-33.8461333334,-30.8481,-25.4437333333,-26.7061333333,-29.9014666667,-16.8837333333,-24.6087888889,-34.635,-37.2780666666
228.39,-10.9859666667,-13.9904666667,-21.8780666667,-20.1878666667,-16.0250666667,-16.432,-18.9670666667,-10.0782666667,-14.9037555556,-23.7245333333,-24.2566666667
228.76,-9.71786666667,-10.7258,-16.7474666667,-17.2311333333,-14.5967333333,-12.8225333333,-14.4086666667,-7.93000000001,-12.7822222222,-22.2851333333,-19.8387333333
229.14,-10.8964333333,-12.2981333333,-16.0100666666,-18.712,-14.2425333333,-13.106,-14.5958666667,-8.73733333332,-13.2322,-23.4342666666,-18.2576
229.52,-6.95896666666,-9.26386666666,-11.9697333333,-12.7162666667,-10.6494,-10.8225333333,-10.4545333333,-5.73606666667,-9.73300000001,-18.6798,-13.9826
229.89,-5.00966666667,-6.70586666666,-8.86280000002,-10.0588,-8.90206666666,-8.45099999999,-7.17646666667,-3.33340000001,-7.33660000001,-15.2354,-9.98039999999
230.27,-2.30623333333,-3.47746666666,-5.31533333333,-6.5406,-6.21606666666,-5.20719999999,-4.57646666667,-0.252200000002,-4.91603333334,-10.9188,-6.57666666666
230.65,1.58333333333,1.15,-1.21666666667,-0.816666666666,-1.76666666668,-1.61666666667,-0.733333333334,4.1,-0.819444444446,-6.38333333332,-2.3
231.02,1.805,1.83746666667,-0.682866666665,0.032466666666,-1.5284,-0.943133333334,0.081266666666,3.64233333334,-0.306144444445,-4.84546666667,-1.78853333333
231.40,-0.0890000000007,1.1488,-2.05499999999,-0.5179,-3.73773333333,-2.07126666667,-1.3592,1.44013333333,-2.23572222222,-6.13266666667,-3.39793333333
231.78,0.098533333334,3.3168,-1.41226666667,-0.369533333332,-4.07220000001,-1.51066666667,-1.1494,0.344733333333,-1.96773333333,-6.14113333333,-2.693
232.15,-1.71753333333,2.738,-2.75526666667,-2.27053333333,-4.94899999999,-3.5034,-2.87426666667,-1.30926666667,-4.21772222222,-8.35033333333,-2.95913333333
232.53,-2.2794,2.0566,-2.8448,-3.48763333333,-5.38133333333,-4.26733333333,-2.63906666667,-1.6624,-5.77837777778,-8.84326666667,-4.5416
232.90,-1.22856666667,2.2166,-2.33679999999,-3.35906666666,-4.03786666668,-3.38493333334,-2.54293333333,-0.360799999998,-5.22918888889,-6.89,-3.7974
233.28,1.32656666667,5.05440000001,-0.067133333334,-1.25106666666,-1.4946,-1.76326666666,-0.033466666666,1.9982,-2.72335555555,-3.4928,-0.940266666667
233.66,2.19143333333,6.3812,1.17546666667,-0.663233333334,0.218266666672,0.084133333334,1.00753333333,3.61033333333,-1.81376666666,-2.23333333333,1.24266666667
234.03,4.38256666667,7.31253333333,2.373,0.0645333333334,2.32440000001,1.90466666667,2.6312,5.52066666667,0.064633333334,-0.581133333334,2.7602
234.41,5.88653333334,7.64386666667,2.61633333333,0.827566666667,3.37273333334,1.48146666667,2.80546666667,7.17093333333,0.507022222223,0.772133333332,3.13633333334
234.78,5.54256666667,6.99446666667,2.57620000001,-0.0389000000014,2.57606666667,0.905533333334,2.65406666667,6.94780000001,0.791,0.4372,2.42006666667
235.16,4.2792,5.41086666667,1.84486666667,-1.55813333333,1.50386666667,-0.759600000001,1.721,6.10866666667,-0.385,-0.465133333333,1.0698
235.54,7.05693333333,6.83833333333,3.49726666667,0.569866666666,3.88759999999,0.858533333332,3.73133333334,8.77433333335,1.85527777778,1.52993333333,3.68460000001
235.91,6.71986666666,6.68173333333,3.09786666667,-0.3264,3.93320000001,-0.0152,4.14573333334,9.41546666666,1.43007777778,1.10866666667,4.44966666666
236.29,4.72526666667,4.9816,1.59713333333,-0.270966666667,2.75453333333,-1.05506666666,4.19046666667,8.23446666667,1.53592222222,0.1464,3.29673333333
236.66,3.83256666667,4.699,0.161533333334,-0.881099999999,2.36413333333,-1.63,3.67106666667,7.40080000001,1.63484444445,-0.425866666669,3.30413333334
237.04,3.7827,4.97106666667,0.565266666666,-0.297199999999,3.10146666667,-1.13033333333,4.85506666667,7.60866666667,2.85743333334,-0.8406,3.7972
237.41,2.8791,3.68986666667,-0.195733333334,-0.894333333334,2.19426666667,-1.27186666667,4.3188,7.16986666667,2.35726666667,-2.34806666667,2.86520000001
237.79,2.2892,1.9678,-0.455000000001,-1.48593333333,1.45913333333,-1.47253333333,3.387,6.35886666667,1.65098888889,-2.79793333333,2.34280000001
238.17,2.12756666667,1.71713333333,-0.505066666665,-1.0986,1.22466666667,-1.1996,2.6894,5.54293333333,1.49208888889,-2.462,2.5884
238.54,2.78646666667,2.25706666667,0.919133333334,0.523566666667,2.0476,0.267600000001,3.80446666667,5.86393333334,3.07732222222,-1.69873333333,3.97913333333
238.92,3.4038,2.7406,1.6966,1.89783333333,3.4694,1.67486666667,4.87226666667,6.68839999999,3.81548888889,-0.739533333333,5.48133333333
239.29,3.98946666667,2.96866666667,1.9686,2.4895,3.802,2.5416,4.83333333333,6.8436,3.38881111111,-0.739666666667,5.6354
239.67,4.28443333333,3.71853333334,3.72793333333,3.06686666667,5.04033333333,3.44253333333,5.83926666667,8.18846666666,3.65503333333,0.218733333333,5.51593333333
240.04,5.37326666667,4.13060000001,5.1316,4.33413333333,6.39513333333,4.41906666667,6.32733333333,9.26206666665,4.84862222222,1.832,5.69113333333
240.42,6.99773333333,5.03373333333,6.17013333333,5.2217,7.53953333334,5.56060000001,7.10293333333,10.7524666667,5.58061111111,3.13773333333,6.12486666667
240.79,7.92583333334,5.44066666666,7.13713333334,5.90106666667,7.99873333333,6.13006666667,7.7204,11.5904666667,5.83603333333,3.71106666667,6.47433333333
241.17,7.39473333333,4.46466666667,6.45013333333,4.72606666667,7.03973333333,5.1324,6.7748,10.8124,4.74934444444,3.2672,5.61353333333
241.54,7.7359,4.8936,6.71559999999,4.8881,7.27766666667,5.25906666667,7.14113333333,11.3419333333,4.91734444445,3.65513333333,5.85373333333
241.92,8.0499,5.5232,7.01126666667,5.47316666667,7.3208,5.41813333333,7.52066666667,11.6803333333,5.34084444444,4.17473333333,6.43693333333
242.29,7.83993333334,5.50733333333,6.76606666666,5.34896666667,7.12093333334,5.00606666667,7.79733333333,11.7246666667,5.21184444445,3.9082,6.1934
242.67,7.58386666667,5.43,6.85053333333,5.2482,7.0988,4.8828,7.81126666667,11.8024666667,5.02911111111,3.977,5.9172
243.05,7.27876666666,5.1856,6.36513333333,4.8436,6.62166666666,4.49246666667,7.45453333333,11.5416666667,4.60951111111,3.79013333333,5.402
243.42,6.67553333333,4.767,5.99813333332,4.54696666667,6.14339999999,4.02813333333,7.234,11.3764,4.6167,3.5312,5.00006666667
243.80,6.69006666667,4.6284,5.59613333333,4.59863333333,5.87026666667,3.94353333333,7.23606666667,10.9782666667,4.9025,3.52806666667,4.91986666667
244.17,6.9746,4.85246666667,5.63286666667,4.77006666667,6.03366666666,4.23213333333,7.59926666667,11.3290666667,5.15611111111,3.77206666667,5.10553333333
244.55,6.99593333334,4.85506666667,5.8306,4.8651,6.04073333333,4.26193333333,7.7086,11.3854666666,5.2488,4.10133333333,5.2626
244.92,6.86106666667,4.93886666667,5.897,4.9089,5.937,4.12506666667,7.62893333333,11.5936,5.28435555555,4.3858,5.20353333333
245.30,7.50286666667,5.69233333333,6.64053333333,5.67553333333,6.55853333334,4.651,8.08873333333,12.2135333333,6.11415555555,4.98326666667,5.84533333333
245.67,7.45286666667,5.73846666667,6.78786666667,5.7991,6.58713333334,4.79666666667,8.17313333333,12.3636,6.33018888889,5.08386666667,5.98446666667
246.05,7.21303333333,5.60886666667,6.58113333333,5.3793,6.40700000001,4.5734,8.03166666667,12.2123333333,6.04288888888,4.8108,5.58986666667
246.42,7.81136666666,6.24686666667,7.35966666666,5.86136666667,7.00306666666,5.44153333333,8.69426666667,13.0401333333,6.62111111111,5.47306666667,6.32153333333
246.79,7.91379999999,6.20666666667,7.31813333333,5.77706666667,7.03620000001,5.68013333333,9.0014,13.1418,6.63914444445,5.37686666667,6.5788
247.17,8.00879999999,6.14466666667,7.579,5.75693333333,7.07686666667,5.79913333333,9.11513333333,13.2166,6.72223333333,5.33693333333,6.72633333333
247.54,8.5712,6.619,8.1728,6.1229,7.57073333334,6.2788,9.64793333333,13.7069333333,7.06605555555,5.6578,7.34953333333
247.92,8.29706666667,6.489,7.97093333333,5.8146,7.3188,6.03326666667,9.40853333333,13.5952,6.69546666667,5.38813333333,7.23226666667
248.29,8.16276666667,6.2812,7.87213333334,5.56906666667,7.09186666667,5.9396,9.31453333333,13.4798,6.45871111111,5.11033333333,7.18713333333
248.67,8.2095,6.34286666667,7.97373333333,5.4818,7.08666666667,6.0636,9.40513333333,13.5937333333,6.49957777778,5.03346666667,7.21579999999
249.04,8.43743333334,6.5876,8.12986666666,5.5928,7.29160000001,6.29573333333,9.612,13.7810666667,6.81714444445,5.13386666667,7.46153333334
249.42,8.1417,6.46186666667,7.83806666667,5.4055,7.07660000001,6.11506666666,9.49519999999,13.5914,6.51103333333,4.80973333333,7.20306666667
249.79,8.42673333334,6.79293333333,8.08546666667,5.5743,7.40833333335,6.28773333333,9.83740000001,13.7632666667,6.60756666666,5.08666666667,7.47280000001
250.17,9.05893333333,7.37506666667,8.73953333333,6.1796,8.01980000001,6.92686666667,10.5288666667,14.4117333333,7.31237777778,5.68086666667,8.13506666666
250.54,9.0883,7.31906666667,8.67673333333,6.1759,8.08019999999,6.79406666667,10.5406,14.3492,7.45683333333,5.7316,8.05526666666
250.92,9.23056666668,7.52686666667,8.611,6.2217,8.20233333333,6.74906666667,10.4630666667,14.3681333333,7.65264444445,5.8264,7.93226666667
251.29,9.4386,7.84533333333,8.73419999999,6.32496666667,8.29846666667,6.78166666667,10.6345333333,14.5362666667,7.86664444445,6.15773333333,7.96380000001
251.66,9.06040000001,7.80046666667,8.22480000001,6.0001,7.96433333333,6.38513333333,10.2994666667,14.2816,7.80501111111,6.07486666667,7.47233333333
252.04,8.72743333333,7.64606666667,7.88653333334,5.56716666667,7.52960000001,5.96753333333,9.97639999999,13.8285333333,7.51075555555,5.82926666667,7.1616
252.41,7.89033333333,7.04726666667,7.00993333334,4.73976666667,6.66666666666,5.00273333333,9.10293333333,13.0498666667,6.84877777778,4.95053333333,6.21906666667
252.79,8.12346666666,7.51693333333,7.14600000001,4.9477,6.99999999999,5.32586666667,9.38573333333,13.206,7.17405555555,5.367,6.3934
253.16,8.20006666667,7.55806666667,7.01326666668,5.03423333333,7.05900000001,5.48966666667,9.60753333333,13.2724,7.3714,5.42866666667,6.2592
253.54,8.54259999999,7.59506666667,7.09466666667,5.2875,7.03726666667,5.7154,9.99046666667,13.5549333334,7.54982222222,5.66953333333,6.50993333333
253.91,8.01656666666,7.04826666667,6.41093333333,4.79326666667,6.3086,5.254,9.38993333333,13.1168,7.21425555555,5.0728,5.94246666667
254.28,7.06446666667,5.94506666667,5.467,3.76026666667,5.35566666667,4.0776,8.4394,12.3315333333,6.29891111111,3.85066666667,4.8032
254.66,6.51986666667,5.43513333333,4.72506666667,3.147,4.8872,3.50206666667,7.92913333334,12.1278666667,5.78487777778,3.0242,4.30426666667
255.03,6.48096666667,5.5432,4.80966666666,3.15686666667,4.91513333333,3.26906666667,7.73033333333,12.3292,5.67411111111,2.88853333333,4.4704
255.41,5.5443,4.513,3.7042,2.17993333333,4.03446666667,2.33066666667,6.6762,11.4763333333,4.62787777778,1.84733333333,3.781
255.78,5.8239,4.53253333333,3.53513333333,2.2887,4.03873333333,2.42333333333,6.5022,11.4486666667,4.35041111111,1.65053333333,3.83446666667
256.15,7.29820000001,5.65253333333,4.7576,4.03926666667,5.43386666667,3.6938,7.6064,13.0350666667,5.6798,2.8088,5.04093333333
256.53,8.81263333333,6.68093333333,6.3052,5.56046666667,6.90926666667,5.18673333333,9.12200000001,14.3849333333,7.08136666667,4.43973333333,6.43346666667
256.90,8.62836666667,6.28526666667,5.71746666667,5.1929,6.43053333333,4.78666666666,8.41966666666,14.2143333333,6.60772222222,3.8602,6.24886666667
257.28,8.29353333334,5.85113333333,5.44133333334,4.74066666667,5.92646666667,4.404,7.71213333333,13.8184666667,6.03855555555,3.4838,5.95593333333
257.65,8.47136666666,5.9022,5.67853333333,4.85086666667,6.0068,4.48166666667,7.69206666667,13.9485333333,6.10608888889,3.81433333333,6.09633333333
258.02,8.08113333333,5.7,5.47046666667,4.32756666667,5.6644,4.3454,7.51046666667,13.5854,5.85142222222,3.47246666667,5.83593333333
258.40,8.02746666666,5.82206666667,5.5182,4.56586666667,5.6646,4.49693333333,7.6798,13.4630666667,5.84308888889,3.6328,5.8662
258.77,8.04150000001,5.81446666667,5.79026666667,4.73236666667,5.62413333333,4.65873333333,7.82,13.3142666667,5.90112222222,3.86913333333,5.9034
259.15,7.66043333333,5.5608,5.567,4.45996666667,5.35533333333,4.54513333333,7.72506666667,13.0416666667,5.70533333333,3.72433333333,5.6058
259.52,7.95153333334,5.9992,5.90673333333,4.8218,5.77273333333,4.94586666667,8.11573333333,13.2901333333,6.15573333333,4.115,6.01313333333
259.89,7.85646666667,5.95066666667,6.0296,4.85346666667,5.8424,5.02693333333,8.2568,13.3131333333,6.20093333333,4.1898,6.1068
260.27,7.72526666667,5.76853333333,6.02006666667,4.75063333333,5.73833333333,4.86306666667,8.2204,13.1810666667,6.09843333333,4.1952,5.9366
260.64,7.74866666666,5.9202,6.06806666667,4.95033333333,5.79333333333,4.94953333333,8.22386666667,13.2550666667,6.15173333333,4.29893333333,6.103
261.01,7.79489999999,5.9302,6.196,5.11453333333,5.84673333334,4.96953333333,8.37226666667,13.3282666667,6.24453333333,4.4398,6.20806666667
261.39,7.95993333333,6.14593333333,6.38253333333,5.41816666667,6.0144,5.19726666667,8.61126666667,13.5104666667,6.42952222222,4.6028,6.4578
261.76,7.95436666666,6.265,6.40613333333,5.391,6.09126666667,5.38553333333,8.73493333333,13.585,6.54696666667,4.6218,6.5492
262.13,8.19923333333,6.5014,6.70466666666,5.81266666667,6.3798,5.5762,8.94853333333,13.8254,6.81435555555,4.91306666667,6.76346666666
262.51,8.68486666667,7.01353333333,7.1838,6.22233333333,6.94160000001,6.07373333333,9.41213333333,14.2835333333,7.33295555555,5.44573333333,7.20226666667
262.88,9.01199999999,7.47993333333,7.491,6.61736666667,7.36106666667,6.38006666667,9.65946666667,14.5453333333,7.72014444445,5.7482,7.5672
263.25,9.55853333334,7.99853333333,7.78773333333,7.13626666667,7.72866666667,6.7476,9.87253333333,14.7852666667,8.2161,6.10493333333,7.95206666666
263.63,9.92176666668,8.40293333333,8.1704,7.61326666667,7.9432,6.983,10.2311333333,15.2480666667,8.54037777778,6.3394,8.20566666666
264.00,10.2207,8.8394,8.41533333335,8.03636666667,8.06980000001,7.18646666667,10.3268666666,15.4626666667,8.76796666667,6.55633333333,8.45600000001
264.37,10.3493,8.9708,8.26073333333,8.05696666667,8.10786666667,7.4396,10.4268666667,15.4908,8.88675555555,6.45393333333,8.86593333334
264.75,10.1718,8.81986666667,8.0202,7.7527,7.95006666667,7.2932,10.2404,15.2128666667,8.73624444445,6.17993333333,8.62226666667
265.12,10.3069,8.97173333333,8.23526666667,7.93763333333,8.29206666667,7.52586666667,10.5254666667,15.3689333333,8.95077777777,6.30433333333,8.87293333334
265.49,10.2684,8.84886666667,8.26513333333,7.85006666667,8.4176,7.51713333333,10.6147333333,15.2837333333,9.05807777778,6.2618,8.81073333333
265.87,10.1319,8.77773333333,8.20913333334,7.8557,8.35273333333,7.32733333333,10.6046666667,15.1484666667,8.97934444446,6.12086666667,8.63713333333
266.24,9.74359999999,8.36213333333,7.64673333333,7.32146666667,7.87206666666,7.02993333333,10.2183333333,14.6909333333,8.42835555555,5.71473333333,8.21300000001
266.61,9.52236666667,8.09033333333,7.46333333333,7.1279,7.62766666665,6.97866666667,10.1134666667,14.5819333333,8.29977777778,5.5716,8.2054
266.98,9.111,7.6662,7.04246666667,6.74,7.16773333333,6.63186666667,9.86533333333,14.2955333334,7.92486666667,5.34466666667,7.77026666667
267.36,9.10786666668,7.55893333333,7.0724,6.70436666667,7.16606666666,6.70306666667,9.98319999999,14.4023333333,7.92164444445,5.4312,7.83453333333
267.73,8.68573333334,7.09626666667,6.69433333333,6.28133333333,6.90160000001,6.45446666666,9.65866666667,14.1066666667,7.55254444445,5.2288,7.38706666666
268.10,8.30133333333,6.54626666667,6.2454,5.74773333333,6.619,6.115,9.249,13.7971333333,7.26588888889,4.84893333333,7.01520000001
268.48,8.12843333333,6.41086666667,6.14773333333,5.5811,6.3884,5.9116,8.9992,13.6064,7.09596666667,4.5702,6.72640000001
268.85,7.84253333333,6.16293333333,5.8902,5.21326666667,6.0868,5.65173333333,8.81426666667,13.3185333333,6.8841,4.28313333333,6.48506666667
269.22,7.28139999999,5.6234,5.42,4.575,5.45686666667,5.20926666667,8.244,12.7187333333,6.3483,3.6762,5.75313333333
269.59,7.18283333333,5.44913333334,5.2762,4.3384,5.29066666667,5.0264,8.16286666667,12.6584666667,6.17756666667,3.59753333333,5.58126666667
269.97,7.05806666667,5.19206666667,5.08946666667,4.1453,5.10813333334,4.92346666667,7.8934,12.5411333333,6.01862222222,3.4466,5.5754
270.34,6.86923333333,5.01573333333,5.03626666667,4.0863,5.05686666666,4.866,7.9286,12.4881333333,6.06334444445,3.3874,5.55453333333
270.71,6.7472,4.74973333333,4.84806666667,3.96886666667,4.85693333333,4.53986666667,7.7794,12.2521333333,5.96883333333,3.28193333333,5.40446666667
271.09,6.6329,4.5302,4.75353333333,3.82916666667,4.77953333333,4.3222,7.69146666667,12.0854,5.8519,3.05046666667,5.37313333333
271.46,6.66353333333,4.48153333333,4.9158,3.92126666667,4.85253333333,4.3342,7.88673333333,12.1364666667,5.85162222222,3.06993333333,5.52266666667
271.83,6.80830000001,4.62566666667,5.1814,4.2266,4.97226666667,4.562,8.0574,12.2236666667,5.99553333333,3.13026666667,5.80926666667
272.20,7.20739999999,5.06886666667,5.55133333333,4.61263333333,5.2734,4.89826666667,8.44293333333,12.4541333333,6.29128888888,3.53673333333,6.10686666667
272.58,7.02863333333,4.95066666667,5.49553333334,4.4782,5.20046666667,4.87853333333,8.35726666667,12.3748,6.16045555555,3.5978,6.01653333333
272.95,7.05990000001,4.86553333333,5.45106666667,4.39706666667,5.1576,4.84253333333,8.29586666667,12.3555333333,6.06566666667,3.61546666667,5.95346666667
273.32,7.28633333333,5.1496,5.59466666667,4.6617,5.4,5.0164,8.59653333333,12.6102,6.36948888889,3.85966666667,6.3408
273.69,7.38406666667,5.37753333333,5.78406666667,4.87416666667,5.47293333333,5.1444,8.60693333333,12.6547333333,6.46701111111,3.8924,6.48573333333
274.06,7.62873333334,5.72626666667,6.014,4.95786666667,5.66706666667,5.28613333333,8.9378,12.8097333333,6.69974444445,4.11586666667,6.6092
274.44,7.99246666667,6.00893333333,6.30066666667,5.255,5.88273333333,5.369,9.1382,13.1173333333,6.92031111111,4.37106666667,6.9286
274.81,8.11683333333,6.2694,6.47826666667,5.4866,5.98706666667,5.5634,9.26606666667,13.3047333333,7.01603333333,4.4704,7.17413333333
275.18,7.95743333333,6.2242,6.3038,5.38313333333,5.74606666667,5.43133333333,9.0992,13.0858666667,6.92033333333,4.297,7.05253333333
275.55,7.572,5.95773333333,5.9066,4.99993333333,5.29566666666,5.0268,8.61626666667,12.6798,6.55878888889,3.92046666667,6.70726666667
275.93,7.43696666667,5.83826666667,5.6148,4.6362,5.0736,4.725,8.34753333333,12.4458666667,6.45615555555,3.69726666667,6.5112
276.30,7.12583333334,5.44806666667,5.36966666667,4.3626,4.7716,4.3526,7.97926666667,12.1752666667,6.22356666667,3.3312,6.26786666667
276.67,7.12516666667,5.38786666667,5.2696,4.43906666667,4.7532,4.33206666667,7.92046666667,12.1070666667,6.24157777778,3.2878,6.12966666667
277.04,7.46640000001,5.64666666667,5.6722,4.85856666667,4.99526666667,4.6082,8.16873333333,12.4525333333,6.65165555555,3.62073333334,6.3676
277.41,7.48573333333,5.41533333333,5.59946666667,4.67323333333,4.86066666667,4.3878,7.94826666667,12.2917333333,6.4194,3.60486666667,6.2216
277.79,7.4857,5.36386666667,5.46426666667,4.67956666667,4.88806666667,4.35386666667,7.979,12.3,6.37497777778,3.7446,6.3622
278.16,7.07506666667,4.83086666667,5.11033333333,4.44143333333,4.521,3.94833333333,7.49533333333,11.9507333333,6.04097777778,3.41553333333,6.05653333333
278.53,6.65953333333,4.45706666667,4.64013333333,4.03653333333,4.11186666667,3.68906666667,7.05633333333,11.4595333333,5.74926666667,2.98693333333,5.60533333333
278.90,6.03113333333,3.77546666667,3.8204,3.2038,3.43826666667,2.9502,6.2872,10.8524,4.98683333333,2.1954,4.74726666666
279.27,6.3035,3.88933333333,3.99433333333,3.3253,3.66033333333,3.16046666667,6.3886,11.0488,5.11131111111,2.42466666667,4.78646666667
279.64,6.25463333333,3.79053333333,3.84413333333,3.32056666667,3.56313333333,3.08726666667,6.2976,11.0562,5.00305555555,2.35366666667,4.545
280.02,6.38973333334,3.92473333333,3.79706666667,3.44963333333,3.6674,3.0998,6.42273333333,11.2296666667,5.02224444444,2.40226666667,4.55826666667
280.39,6.56413333333,4.24386666667,3.9564,3.57163333333,3.9162,3.46586666667,6.8428,11.5322666667,5.20981111111,2.62333333333,4.72973333333
280.76,7.0072,4.7604,4.3916,3.8788,4.3722,3.79093333333,7.4236,11.8608,5.53786666666,3.0558,5.14426666667
281.13,6.782,4.79386666667,4.14393333333,3.8262,4.35553333333,3.6908,7.41546666667,11.7877333333,5.3591,2.9274,5.1294
281.50,6.80743333333,5.05,4.3996,4.10403333333,4.54426666667,4.03073333333,7.68193333333,12.0672666667,5.55115555556,3.13153333333,5.28853333333
281.87,6.59003333334,4.784,4.26673333333,3.9154,4.2388,3.75906666667,7.39126666667,11.9144666667,5.34955555555,2.88566666667,4.95933333333
282.25,6.87356666667,5.03033333333,4.5972,4.25193333333,4.53533333333,4.03433333333,7.711,12.2193333333,5.56777777778,3.0984,5.19873333333
282.62,7.22986666666,5.23266666667,5.0342,4.539,4.86073333333,4.32113333333,8.01573333333,12.5898,5.77982222222,3.42286666667,5.3948
282.99,7.42840000001,5.25193333333,5.23726666667,4.69663333333,5.0218,4.46706666667,8.2306,12.7567333333,5.96592222222,3.58673333333,5.473
283.36,7.22836666667,5.07586666667,5.00546666667,4.5709,4.73733333333,4.26053333333,8.14786666667,12.6836,5.80565555555,3.35873333333,5.324
283.73,7.32003333333,5.243,5.18006666667,4.66023333333,4.90973333333,4.46146666667,8.39386666667,12.7592666667,5.96682222222,3.51033333333,5.489
284.10,7.35496666666,5.36886666667,5.41773333334,4.74103333333,5.02306666667,4.6268,8.54853333333,12.8261333333,6.11901111112,3.75553333333,5.6796
284.47,7.32563333334,5.29153333333,5.29953333333,4.7053,4.79206666667,4.41873333333,8.45273333333,12.7472666667,6.0492,3.67553333333,5.56653333333
284.85,7.18846666667,5.11306666667,5.08926666667,4.58953333333,4.5762,4.29733333333,8.24733333333,12.7118666667,5.91231111111,3.4274,5.45566666667
285.22,7.35883333334,5.19193333333,5.2666,4.73113333333,4.7,4.46106666667,8.40973333333,12.7730666667,6.09504444445,3.55913333333,5.48546666667
285.59,7.43099999999,5.241,5.1594,4.6922,4.64093333333,4.41073333333,8.47606666667,12.7348666667,6.0587,3.4654,5.42373333333
