wavelength,Back_HetRubm,Belly_HetRubm,Breast_HetRubm,Crissum_HetRubm,Crown_HetRubm,DorTail_HetRubm,Patch10_HetRubm,Rump_HetRubm,Throat_HetRubm,WingTip_HetRubm
405.75,7.45933333333,15.767,15.7806666667,5.129,10.7,5.02733333333,62.4123333333,4.38966666667,16.924,6.213
406.11,7.51433333333,15.8243333333,15.8096666667,5.17,10.7613333333,5.09033333333,62.5556666667,4.409,16.951,6.24766666667
406.47,7.57,15.8973333333,15.839,5.24133333333,10.83,5.108,62.5373333333,4.45366666667,17.0043333333,6.27866666667
406.83,7.624,15.9933333333,15.8473333333,5.284,10.883,5.15433333333,62.6736666667,4.49233333333,17.0166666667,6.28566666667
407.19,7.64366666667,16.0266666667,15.8633333333,5.33766666667,10.9186666667,5.143,62.7723333333,4.56333333333,17.0663333333,6.258
407.55,7.66966666667,16.1033333333,15.89,5.43066666667,10.9786666667,5.16466666667,62.7803333333,4.62833333333,17.0973333333,6.28
407.90,7.66066666667,16.0673333333,15.921,5.45866666667,10.9896666667,5.15766666667,62.865,4.66066666667,17.1003333333,6.28933333333
408.26,7.71266666667,16.1776666667,16.0096666667,5.545,11.06,5.22833333333,63.0126666667,4.75166666667,17.2026666667,6.377
408.62,7.788,16.2496666667,16.0743333333,5.64866666667,11.1336666667,5.31833333333,63.0126666667,4.84433333333,17.3043333333,6.45533333333
408.98,7.77166666667,16.294,16.0753333333,5.67166666667,11.1186666667,5.33066666667,62.9776666667,4.80733333333,17.389,6.44533333333
409.34,7.776,16.257,16.0303333333,5.69333333333,11.073,5.31833333333,63.0666666667,4.809,17.36,6.461
409.70,7.74866666667,16.337,15.9723333333,5.708,11.0626666667,5.30033333333,63.2526666667,4.848,17.3213333333,6.44266666667
410.06,7.71666666667,16.4153333333,15.9796666667,5.72366666667,11.049,5.273,63.3433333333,4.84,17.3176666667,6.46466666667
410.42,7.70766666667,16.4213333333,15.9486666667,5.70866666667,11.0503333333,5.26766666667,63.4526666667,4.85266666667,17.256,6.45366666667
410.77,7.74666666667,16.4263333333,16.0126666667,5.71133333333,11.0486666667,5.26566666667,63.4926666667,4.873,17.2816666667,6.44
411.13,7.724,16.4703333333,15.9596666667,5.70933333333,11.0256666667,5.26533333333,63.5213333333,4.883,17.2346666667,6.47533333333
411.49,7.716,16.5133333333,15.9703333333,5.71966666667,11.0403333333,5.25666666667,63.669,4.906,17.2626666667,6.48166666667
411.85,7.71,16.5953333333,15.999,5.702,11.044,5.268,63.7263333333,4.87066666667,17.236,6.49333333333
412.21,7.75966666667,16.6746666667,16.055,5.73233333333,11.045,5.25333333333,63.929,4.89333333333,17.2633333333,6.489
412.57,7.73533333333,16.7196666667,16.04,5.71833333333,10.9676666667,5.21666666667,63.9253333333,4.889,17.16,6.43566666667
412.92,7.77533333333,16.7466666667,16.0633333333,5.794,10.9716666667,5.20733333333,64.0533333333,4.95033333333,17.1466666667,6.49166666667
413.28,7.782,16.8026666667,16.1286666667,5.82166666667,10.991,5.233,64.173,4.98333333333,17.1663333333,6.50533333333
413.64,7.80033333333,16.778,16.157,5.80766666667,10.9606666667,5.222,64.1803333333,4.944,17.1386666667,6.494
414.00,7.78266666667,16.7336666667,16.1323333333,5.785,10.9003333333,5.21066666667,64.1306666667,4.944,17.1173333333,6.43133333333
414.36,7.76933333333,16.751,16.136,5.775,10.894,5.22633333333,64.2086666667,4.91833333333,17.1346666667,6.42033333333
414.72,7.712,16.7636666667,16.0993333333,5.775,10.8403333333,5.153,64.2986666667,4.87066666667,17.1226666667,6.384
415.07,7.69066666667,16.736,16.114,5.75033333333,10.8433333333,5.14633333333,64.389,4.82066666667,17.1236666667,6.31233333333
415.43,7.65466666667,16.7406666667,16.0946666667,5.70066666667,10.8176666667,5.129,64.4836666667,4.78,17.1093333333,6.278
415.79,7.71066666667,16.775,16.1343333333,5.745,10.8383333333,5.15533333333,64.6476666667,4.84233333333,17.181,6.31066666667
416.15,7.67066666667,16.767,16.1206666667,5.72333333333,10.818,5.16366666667,64.6196666667,4.81966666667,17.1676666667,6.29133333333
416.51,7.66,16.7643333333,16.1463333333,5.75833333333,10.8593333333,5.174,64.7446666667,4.815,17.2286666667,6.311
416.86,7.65433333333,16.76,16.1353333333,5.721,10.851,5.174,64.7626666667,4.79966666667,17.1966666667,6.27866666667
417.22,7.66,16.7583333333,16.116,5.753,10.8396666667,5.15133333333,64.8346666667,4.78033333333,17.2136666667,6.247
417.58,7.647,16.777,16.168,5.78166666667,10.906,5.18133333333,64.9686666667,4.80433333333,17.249,6.28133333333
417.94,7.68066666667,16.786,16.1973333333,5.82266666667,10.962,5.17766666667,65.0476666667,4.81966666667,17.2773333333,6.32333333333
418.29,7.68766666667,16.7796666667,16.2036666667,5.84866666667,10.9666666667,5.19333333333,65.0643333333,4.83166666667,17.286,6.33733333333
418.65,7.69633333333,16.77,16.2296666667,5.86433333333,11.0056666667,5.255,65.1603333333,4.87133333333,17.305,6.378
419.01,7.71266666667,16.7433333333,16.2546666667,5.88433333333,11.0273333333,5.25833333333,65.2433333333,4.90266666667,17.2953333333,6.41266666667
419.37,7.72766666667,16.6876666667,16.2656666667,5.88666666667,11.052,5.269,65.223,4.92333333333,17.2866666667,6.42866666667
419.73,7.736,16.6343333333,16.227,5.87566666667,11.0556666667,5.24366666667,65.196,4.89366666667,17.2636666667,6.41866666667
420.08,7.72966666667,16.5873333333,16.1936666667,5.87133333333,11.057,5.23533333333,65.1773333333,4.88033333333,17.253,6.42333333333
420.44,7.723,16.549,16.1773333333,5.831,11.038,5.23066666667,65.194,4.86,17.2346666667,6.447
420.80,7.702,16.504,16.177,5.80833333333,11.0406666667,5.212,65.257,4.82833333333,17.2423333333,6.432
421.16,7.70166666667,16.456,16.1783333333,5.79733333333,11.0453333333,5.23133333333,65.263,4.82366666667,17.2433333333,6.45633333333
421.51,7.75033333333,16.422,16.1623333333,5.80166666667,11.0686666667,5.254,65.244,4.82633333333,17.256,6.47233333333
421.87,7.73333333333,16.3976666667,16.1526666667,5.758,11.053,5.247,65.3483333333,4.8,17.2696666667,6.44533333333
422.23,7.73133333333,16.3343333333,16.142,5.712,11.0376666667,5.24466666667,65.3823333333,4.76766666667,17.26,6.442
422.58,7.72533333333,16.2766666667,16.1226666667,5.656,11.0103333333,5.21833333333,65.3756666667,4.726,17.2393333333,6.41933333333
422.94,7.70266666667,16.2383333333,16.0983333333,5.618,10.9933333333,5.239,65.393,4.68433333333,17.2333333333,6.39866666667
423.30,7.683,16.2153333333,16.0803333333,5.58533333333,10.971,5.22633333333,65.4926666667,4.63066666667,17.2306666667,6.36966666667
423.66,7.645,16.1556666667,16.0546666667,5.54666666667,10.9636666667,5.21,65.472,4.59866666667,17.1776666667,6.335
424.01,7.646,16.0996666667,16.05,5.49633333333,10.9416666667,5.217,65.5266666667,4.56266666667,17.1723333333,6.31966666667
424.37,7.65566666667,16.0456666667,16.0263333333,5.47933333333,10.93,5.21566666667,65.565,4.53166666667,17.1526666667,6.287
424.73,7.67233333333,16.0083333333,16.0236666667,5.47733333333,10.9406666667,5.23033333333,65.588,4.525,17.1556666667,6.308
425.08,7.677,15.9706666667,16.0026666667,5.43766666667,10.94,5.23933333333,65.565,4.507,17.1346666667,6.3
425.44,7.642,15.9293333333,15.9916666667,5.38966666667,10.898,5.20966666667,65.627,4.45766666667,17.1183333333,6.28533333333
425.80,7.676,15.9016666667,15.994,5.384,10.9196666667,5.23633333333,65.6463333333,4.45066666667,17.1016666667,6.31233333333
426.16,7.66633333333,15.874,15.992,5.37733333333,10.936,5.23133333333,65.6556666667,4.41966666667,17.1096666667,6.31966666667
426.51,7.69066666667,15.8653333333,15.997,5.40966666667,10.988,5.254,65.7336666667,4.41066666667,17.156,6.33866666667
426.87,7.71666666667,15.8533333333,16.0046666667,5.40066666667,10.9913333333,5.23433333333,65.7843333333,4.404,17.1836666667,6.362
427.23,7.74366666667,15.8256666667,16.0293333333,5.39733333333,11.0213333333,5.248,65.741,4.41233333333,17.204,6.399
427.58,7.727,15.8216666667,16.0316666667,5.38466666667,10.9973333333,5.28133333333,65.8036666667,4.405,17.2823333333,6.41933333333
427.94,7.765,15.838,16.0486666667,5.41966666667,11.0653333333,5.30133333333,65.9266666667,4.43,17.3286666667,6.44866666667
428.30,7.77533333333,15.835,16.078,5.42633333333,11.1333333333,5.30866666667,66.007,4.438,17.3816666667,6.47533333333
428.65,7.79633333333,15.8736666667,16.1053333333,5.42133333333,11.142,5.30966666667,66.0963333333,4.46466666667,17.4073333333,6.48933333333
429.01,7.818,15.9243333333,16.1533333333,5.437,11.195,5.32,66.2903333333,4.47433333333,17.4773333333,6.496
429.37,7.851,15.935,16.183,5.46533333333,11.2016666667,5.353,66.3676666667,4.518,17.507,6.491
429.72,7.806,15.901,16.209,5.457,11.1536666667,5.31633333333,66.3903333333,4.47466666667,17.5066666667,6.48133333333
430.08,7.82733333333,15.9573333333,16.2393333333,5.47933333333,11.192,5.336,66.5936666667,4.51733333333,17.5073333333,6.48133333333
430.44,7.83066666667,15.984,16.2543333333,5.47,11.203,5.34733333333,66.58,4.53133333333,17.475,6.469
430.79,7.84066666667,16.0403333333,16.23,5.49566666667,11.2216666667,5.36,66.6273333333,4.52966666667,17.4953333333,6.48133333333
431.15,7.84466666667,16.1003333333,16.2363333333,5.52533333333,11.2316666667,5.345,66.7753333333,4.54733333333,17.5066666667,6.48166666667
431.50,7.881,16.1516666667,16.3103333333,5.55566666667,11.2726666667,5.359,66.944,4.59466666667,17.53,6.53
431.86,7.874,16.209,16.3386666667,5.55366666667,11.288,5.33933333333,67.0326666667,4.592,17.5313333333,6.52333333333
432.22,7.887,16.249,16.3446666667,5.57733333333,11.267,5.334,67.0443333333,4.60733333333,17.536,6.528
432.57,7.85466666667,16.2706666667,16.354,5.589,11.2536666667,5.32266666667,67.122,4.59933333333,17.527,6.51166666667
432.93,7.83333333333,16.2696666667,16.3356666667,5.59266666667,11.2396666667,5.28233333333,67.1296666667,4.58666666667,17.475,6.486
433.29,7.799,16.2863333333,16.3226666667,5.583,11.2303333333,5.258,67.0633333333,4.54233333333,17.4606666667,6.45833333333
433.64,7.807,16.339,16.3026666667,5.608,11.2443333333,5.26866666667,67.041,4.57733333333,17.4856666667,6.45533333333
434.00,7.807,16.3773333333,16.3143333333,5.62533333333,11.22,5.266,66.9316666667,4.60433333333,17.464,6.44333333333
434.35,7.80433333333,16.4333333333,16.3503333333,5.663,11.2303333333,5.26433333333,66.9876666667,4.64033333333,17.4906666667,6.46
434.71,7.811,16.4803333333,16.3953333333,5.68066666667,11.2306666667,5.26366666667,66.9883333333,4.678,17.4906666667,6.46166666667
435.07,7.80633333333,16.5006666667,16.406,5.69333333333,11.2,5.26733333333,66.9883333333,4.706,17.491,6.44966666667
435.42,7.81933333333,16.57,16.4163333333,5.72066666667,11.2033333333,5.24466666667,66.9706666667,4.71166666667,17.4673333333,6.436
435.78,7.81666666667,16.6503333333,16.4596666667,5.772,11.2016666667,5.26666666667,66.968,4.76966666667,17.4986666667,6.449
436.13,7.828,16.7483333333,16.5236666667,5.814,11.228,5.26866666667,67.101,4.79266666667,17.5093333333,6.46133333333
436.49,7.82866666667,16.8113333333,16.5233333333,5.85566666667,11.2343333333,5.28166666667,67.0966666667,4.84066666667,17.5463333333,6.494
436.84,7.83666666667,16.901,16.579,5.893,11.228,5.26633333333,67.1363333333,4.882,17.6016666667,6.51666666667
437.20,7.85366666667,16.981,16.6043333333,5.93266666667,11.2446666667,5.263,67.3426666667,4.947,17.651,6.535
437.56,7.85966666667,17.07,16.615,5.974,11.2443333333,5.25666666667,67.489,4.971,17.6323333333,6.55333333333
437.91,7.878,17.1616666667,16.622,6.01966666667,11.27,5.25633333333,67.66,5.0,17.6813333333,6.562
438.27,7.889,17.2556666667,16.6276666667,6.04133333333,11.2773333333,5.24233333333,67.775,5.03133333333,17.6653333333,6.54933333333
438.62,7.853,17.2763333333,16.6456666667,6.04633333333,11.2416666667,5.221,67.8363333333,5.03333333333,17.6423333333,6.51833333333
438.98,7.847,17.369,16.6426666667,6.055,11.2363333333,5.219,67.9373333333,5.029,17.641,6.52733333333
439.33,7.84966666667,17.4203333333,16.648,6.094,11.234,5.25466666667,67.9903333333,5.076,17.6776666667,6.52566666667
439.69,7.85066666667,17.451,16.6496666667,6.12033333333,11.238,5.254,68.0916666667,5.09666666667,17.681,6.52166666667
440.04,7.827,17.5003333333,16.6513333333,6.13833333333,11.2413333333,5.26066666667,68.087,5.14633333333,17.7046666667,6.52433333333
440.40,7.82866666667,17.5383333333,16.7116666667,6.152,11.269,5.26133333333,68.1383333333,5.15466666667,17.7286666667,6.48833333333
440.75,7.82866666667,17.5873333333,16.699,6.19333333333,11.2743333333,5.28633333333,68.1666666667,5.186,17.717,6.48666666667
441.11,7.847,17.6416666667,16.7246666667,6.21333333333,11.2876666667,5.29366666667,68.127,5.22,17.6986666667,6.48366666667
441.47,7.84266666667,17.666,16.7383333333,6.22133333333,11.3033333333,5.29033333333,68.114,5.23133333333,17.718,6.447
441.82,7.81933333333,17.6986666667,16.7453333333,6.22833333333,11.2866666667,5.27666666667,68.131,5.23333333333,17.711,6.43866666667
442.18,7.82466666667,17.7403333333,16.75,6.258,11.2956666667,5.295,68.1506666667,5.24733333333,17.7356666667,6.46133333333
442.53,7.88766666667,17.8123333333,16.7783333333,6.33066666667,11.3463333333,5.335,68.195,5.30533333333,17.802,6.51766666667
442.89,7.886,17.841,16.7983333333,6.36666666667,11.3763333333,5.34,68.1893333333,5.34433333333,17.839,6.52633333333
443.24,7.87966666667,17.875,16.8203333333,6.36933333333,11.3743333333,5.31733333333,68.3543333333,5.342,17.8466666667,6.51933333333
443.60,7.85466666667,17.8696666667,16.7956666667,6.352,11.3586666667,5.27666666667,68.3896666667,5.32366666667,17.8263333333,6.502
443.95,7.88,17.9116666667,16.8016666667,6.36733333333,11.344,5.25833333333,68.5016666667,5.32633333333,17.8176666667,6.496
444.31,7.87433333333,17.8976666667,16.7516666667,6.35466666667,11.31,5.23633333333,68.5236666667,5.31466666667,17.792,6.48433333333
444.66,7.87433333333,17.9153333333,16.7416666667,6.336,11.3036666667,5.238,68.5343333333,5.33666666667,17.7903333333,6.483
445.02,7.86066666667,17.9086666667,16.7386666667,6.32733333333,11.3056666667,5.23733333333,68.6433333333,5.33733333333,17.804,6.491
445.37,7.865,17.9033333333,16.7473333333,6.31566666667,11.3013333333,5.23666666667,68.7073333333,5.355,17.808,6.49966666667
445.72,7.84566666667,17.8853333333,16.753,6.311,11.2816666667,5.22733333333,68.725,5.36733333333,17.8103333333,6.47866666667
446.08,7.836,17.87,16.7683333333,6.29233333333,11.263,5.218,68.7276666667,5.36366666667,17.8096666667,6.466
446.43,7.788,17.8436666667,16.7343333333,6.24333333333,11.2436666667,5.187,68.7463333333,5.33833333333,17.7656666667,6.424
446.79,7.783,17.815,16.7296666667,6.23933333333,11.2403333333,5.194,68.7653333333,5.32833333333,17.741,6.39466666667
447.14,7.768,17.8013333333,16.7123333333,6.22766666667,11.234,5.167,68.6903333333,5.30166666667,17.7143333333,6.394
447.50,7.77766666667,17.8233333333,16.723,6.24566666667,11.239,5.181,68.702,5.30233333333,17.719,6.402
447.85,7.77266666667,17.7983333333,16.6993333333,6.22866666667,11.2343333333,5.17833333333,68.6416666667,5.27633333333,17.7236666667,6.385
448.21,7.77966666667,17.81,16.7233333333,6.23966666667,11.255,5.19033333333,68.6586666667,5.27533333333,17.717,6.398
448.56,7.77666666667,17.7746666667,16.7463333333,6.248,11.2806666667,5.18833333333,68.6936666667,5.24966666667,17.746,6.38933333333
448.92,7.75766666667,17.7726666667,16.73,6.25166666667,11.291,5.17933333333,68.6416666667,5.225,17.7206666667,6.36633333333
449.27,7.744,17.759,16.7133333333,6.25233333333,11.2963333333,5.17333333333,68.618,5.21166666667,17.7033333333,6.371
449.62,7.777,17.7666666667,16.7243333333,6.273,11.3346666667,5.17566666667,68.667,5.20833333333,17.739,6.398
449.98,7.79966666667,17.786,16.739,6.29366666667,11.384,5.202,68.707,5.22633333333,17.7596666667,6.43766666667
450.33,7.807,17.781,16.7176666667,6.32666666667,11.3836666667,5.19333333333,68.7533333333,5.195,17.761,6.42733333333
450.69,7.812,17.7713333333,16.6953333333,6.29733333333,11.38,5.186,68.762,5.17466666667,17.777,6.44333333333
451.04,7.816,17.7563333333,16.6876666667,6.28833333333,11.3883333333,5.21466666667,68.781,5.19266666667,17.789,6.42766666667
451.40,7.81433333333,17.7156666667,16.7016666667,6.26666666667,11.3806666667,5.214,68.7813333333,5.195,17.8083333333,6.42666666667
451.75,7.79666666667,17.7066666667,16.7243333333,6.28366666667,11.394,5.24566666667,68.766,5.21633333333,17.8133333333,6.444
452.10,7.814,17.7273333333,16.7443333333,6.29266666667,11.4193333333,5.25733333333,68.8186666667,5.22966666667,17.815,6.452
452.46,7.78466666667,17.7483333333,16.7343333333,6.266,11.396,5.23966666667,68.9703333333,5.20533333333,17.7903333333,6.442
452.81,7.8,17.7406666667,16.7553333333,6.26933333333,11.3943333333,5.258,69.0133333333,5.221,17.819,6.47966666667
453.17,7.81133333333,17.7576666667,16.7873333333,6.28066666667,11.3996666667,5.282,69.0863333333,5.216,17.8673333333,6.47
453.52,7.77966666667,17.7606666667,16.7783333333,6.215,11.3766666667,5.258,69.0866666667,5.155,17.8353333333,6.46566666667
453.87,7.76466666667,17.733,16.7526666667,6.18133333333,11.32,5.213,69.1066666667,5.10066666667,17.8226666667,6.43333333333
454.23,7.75733333333,17.7413333333,16.7826666667,6.15333333333,11.3233333333,5.20766666667,69.0923333333,5.10933333333,17.8296666667,6.46066666667
454.58,7.77066666667,17.7546666667,16.8333333333,6.169,11.3246666667,5.19533333333,69.206,5.106,17.8356666667,6.46266666667
454.93,7.79266666667,17.7683333333,16.8546666667,6.18566666667,11.3386666667,5.203,69.244,5.10866666667,17.8553333333,6.49633333333
455.29,7.80233333333,17.7826666667,16.8713333333,6.188,11.343,5.19833333333,69.2483333333,5.083,17.8363333333,6.46933333333
455.64,7.80866666667,17.765,16.8793333333,6.13466666667,11.333,5.17433333333,69.3536666667,5.06533333333,17.836,6.44566666667
456.00,7.815,17.745,16.8556666667,6.101,11.3076666667,5.15533333333,69.4223333333,5.04366666667,17.8663333333,6.45833333333
456.35,7.86533333333,17.7293333333,16.8633333333,6.12733333333,11.317,5.166,69.4016666667,5.06033333333,17.8803333333,6.48066666667
456.70,7.861,17.737,16.8623333333,6.131,11.323,5.156,69.471,5.06333333333,17.9086666667,6.47033333333
457.06,7.88533333333,17.732,16.8726666667,6.12466666667,11.3286666667,5.144,69.626,5.079,17.8963333333,6.47266666667
457.41,7.91633333333,17.7223333333,16.8813333333,6.172,11.3393333333,5.20366666667,69.6526666667,5.10966666667,17.8966666667,6.47433333333
457.76,7.91233333333,17.735,16.8966666667,6.18333333333,11.356,5.223,69.732,5.14366666667,17.9106666667,6.48266666667
458.12,7.92633333333,17.7703333333,16.9253333333,6.191,11.3613333333,5.26266666667,69.843,5.15966666667,17.937,6.483
458.47,7.924,17.795,16.9133333333,6.21166666667,11.3703333333,5.27266666667,69.8866666667,5.187,17.982,6.49666666667
458.82,7.88766666667,17.7763333333,16.8796666667,6.19933333333,11.353,5.24266666667,69.935,5.171,17.981,6.468
459.18,7.86166666667,17.8046666667,16.8483333333,6.20166666667,11.3533333333,5.241,69.9673333333,5.19366666667,17.9593333333,6.49066666667
459.53,7.869,17.8506666667,16.8733333333,6.243,11.386,5.258,70.053,5.215,17.9883333333,6.514
459.88,7.85,17.863,16.88,6.25833333333,11.3936666667,5.26166666667,70.0083333333,5.225,17.9826666667,6.491
460.24,7.818,17.8823333333,16.8733333333,6.25066666667,11.398,5.25633333333,70.019,5.22766666667,17.986,6.482
