wavelength,Back_ConBicm,Belly_ConBicm,Breast_ConBicm,Crissum_ConBicm,Crown_ConBicm,DorTail_ConBicm,Patch10_ConBicm,Rump_ConBicm,Throat_ConBicm,WingTip_ConBicm
386.66,15.8787777778,24.1163333333,16.32,22.5191111111,15.3241111111,13.165,23.4585555556,16.7303333333,24.1624444444,9.66111111112
387.03,15.7433333333,24.0472222222,16.2113333333,22.4891111111,15.2347777778,13.0733333333,23.3653333333,16.6153333333,24.0886666667,9.56655555554
387.39,15.6691111111,24.0687777778,16.2487777778,22.5373333333,15.2198888889,13.0296666667,23.3388888889,16.6053333333,24.0815555555,9.57533333334
387.75,15.6548888889,24.1284444444,16.2654444444,22.5544444445,15.1976666667,12.9975555555,23.3784444444,16.5677777778,24.0685555556,9.57488888888
388.11,15.6751111111,24.1942222222,16.295,22.6093333333,15.1874444445,13.0227777778,23.422,16.5685555556,24.1354444444,9.579
388.47,15.6151111111,24.2508888889,16.307,22.6442222222,15.1047777778,13.0064444444,23.3941111111,16.5304444444,24.1386666667,9.558
388.83,15.6613333333,24.3578888889,16.4416666667,22.7635555555,15.174,13.1386666667,23.4247777778,16.5826666667,24.2667777778,9.63144444443
389.19,15.6237777778,24.4886666667,16.5252222222,22.9088888889,15.1822222222,13.1894444444,23.526,16.5896666667,24.322,9.70033333333
389.55,15.614,24.5925555555,16.6293333333,22.9742222222,15.1566666667,13.1991111111,23.5333333334,16.5982222222,24.3267777778,9.72655555557
389.91,15.5501111111,24.6852222222,16.6951111111,23.0848888889,15.1714444445,13.2561111111,23.5956666667,16.6617777778,24.4375555556,9.73755555554
390.27,15.5411111111,24.8053333333,16.7747777778,23.1201111111,15.1248888889,13.251,23.5878888889,16.6872222222,24.4841111111,9.73833333332
390.63,15.6468888889,24.992,16.919,23.2703333333,15.1893333333,13.3032222222,23.7533333333,16.7554444444,24.6564444445,9.81699999999
391.00,15.745,25.1662222222,17.07,23.4753333333,15.2675555555,13.4787777778,23.9214444444,16.8502222222,24.8305555555,9.93300000001
391.36,15.7421111111,25.2561111111,17.0701111111,23.5301111111,15.2347777778,13.4984444445,23.9277777778,16.7868888889,24.9021111111,9.89922222221
391.72,15.7724444444,25.3563333333,17.0894444445,23.6455555555,15.2296666667,13.5172222222,23.9851111111,16.8268888889,24.9816666667,9.86644444444
392.08,15.8554444444,25.5423333333,17.2168888889,23.8004444445,15.3232222222,13.5821111111,24.1082222222,16.9091111111,25.0967777778,9.95633333333
392.44,15.9282222222,25.687,17.3776666667,23.9141111111,15.4061111111,13.6785555556,24.2427777778,16.9893333333,25.2662222222,10.0415555555
392.80,15.9452222222,25.7594444444,17.3643333333,23.9927777778,15.3602222222,13.6281111111,24.2743333333,17.0228888889,25.2923333333,10.0061111111
393.16,15.9395555556,25.7385555556,17.3615555556,24.0058888889,15.3222222222,13.5766666667,24.2547777778,16.9902222222,25.2857777778,9.93244444445
393.52,15.8305555556,25.7383333333,17.268,24.0306666667,15.2523333333,13.5202222222,24.2203333333,16.894,25.3027777778,9.82722222222
393.88,15.8922222222,25.8235555556,17.3367777778,24.1141111111,15.2648888889,13.5264444445,24.2735555556,16.8923333333,25.3472222222,9.82622222221
394.24,15.9088888889,25.8675555556,17.3597777778,24.2076666667,15.3082222222,13.5246666667,24.3241111111,16.8695555556,25.413,9.81844444443
394.60,15.7853333333,25.7533333334,17.2787777778,24.1621111111,15.2045555555,13.4903333333,24.1846666667,16.7605555556,25.3454444444,9.71244444446
394.96,15.8055555555,25.8212222222,17.3372222222,24.221,15.2333333333,13.4986666667,24.2045555556,16.7846666667,25.4065555555,9.72722222223
395.32,15.8716666667,25.8836666667,17.4428888889,24.369,15.3087777778,13.536,24.2762222222,16.8768888889,25.5096666667,9.78555555556
395.68,15.8922222222,25.9625555556,17.5822222222,24.4567777778,15.3854444445,13.6281111111,24.3705555556,16.9123333333,25.6288888889,9.89733333333
396.04,15.8918888889,25.989,17.6687777778,24.5522222222,15.3671111111,13.6808888889,24.3523333333,16.9614444444,25.7196666667,9.93155555555
396.40,15.9418888889,26.0143333333,17.6895555555,24.6311111111,15.3867777778,13.6784444444,24.3943333333,16.993,25.7952222222,9.96711111111
396.76,15.9176666666,26.0475555556,17.7972222222,24.714,15.3717777778,13.7082222222,24.4694444445,16.9612222222,25.8536666666,9.98399999998
397.12,15.957,26.171,17.8683333333,24.8462222222,15.4014444444,13.7491111111,24.4528888889,16.9864444445,26.0563333333,10.0342222222
397.48,16.0953333333,26.3676666667,18.1178888889,25.0458888889,15.5332222222,13.9112222222,24.6216666667,17.1496666667,26.2653333333,10.181
397.84,16.065,26.3568888889,18.15,25.0863333333,15.5091111111,13.8464444445,24.6176666667,17.1362222222,26.339,10.169
398.20,16.0721111111,26.4291111111,18.2131111111,25.196,15.4742222222,13.8633333333,24.591,17.1748888889,26.4058888889,10.1853333334
398.56,16.1874444445,26.5667777778,18.3577777778,25.339,15.5382222222,13.9174444444,24.69,17.2567777778,26.4918888889,10.2898888889
398.92,16.161,26.6407777778,18.4571111111,25.452,15.5424444444,13.9028888889,24.7011111111,17.2544444444,26.5814444444,10.297
399.28,16.117,26.6943333333,18.4801111111,25.4705555556,15.4867777778,13.8842222222,24.724,17.1911111111,26.6244444444,10.2702222222
399.64,16.012,26.6742222222,18.4235555555,25.4681111111,15.3764444445,13.7278888889,24.6213333333,17.0972222222,26.5751111111,10.1205555555
400.00,15.8762222222,26.6787777778,18.3566666667,25.434,15.2484444445,13.5922222222,24.5653333333,16.971,26.5361111111,9.99244444447
400.36,15.7667777778,26.7078888889,18.3774444444,25.4888888889,15.1501111111,13.5184444444,24.4848888889,16.8761111111,26.524,9.89511111111
400.72,15.7798888889,26.8234444445,18.4645555556,25.5843333333,15.2057777778,13.522,24.5031111111,16.9212222222,26.6337777778,9.89955555556
401.08,15.781,26.8758888889,18.5548888889,25.6613333333,15.1978888889,13.5338888889,24.5816666667,16.9227777778,26.6223333333,9.89711111109
401.44,15.7795555556,26.9392222222,18.587,25.7546666667,15.147,13.4994444444,24.6502222222,16.9332222222,26.6545555556,9.93911111112
401.80,15.7955555556,27.0617777778,18.6497777778,25.8306666666,15.2054444445,13.5672222222,24.7026666667,16.9813333333,26.7265555556,10.0092222222
402.16,15.8233333333,27.1757777778,18.7186666667,25.9508888889,15.247,13.5908888889,24.8442222222,16.9881111111,26.8345555556,10.0645555556
402.52,15.8303333333,27.2947777778,18.7736666667,26.0651111111,15.2351111111,13.6178888889,24.9112222222,17.0206666667,26.9381111111,10.0745555556
402.88,15.8034444445,27.3591111111,18.778,26.0964444444,15.2145555556,13.5584444445,24.9416666666,17.036,26.9375555555,10.067
403.24,15.8811111111,27.5184444445,18.8828888889,26.2238888889,15.2633333333,13.627,25.0285555555,17.1262222222,27.068,10.1252222222
403.60,15.9965555556,27.6585555556,19.0187777778,26.3877777778,15.3224444444,13.7506666666,25.1461111111,17.2246666667,27.2197777778,10.2541111111
403.95,16.0822222222,27.7523333333,19.1721111111,26.5481111111,15.4453333333,13.8752222222,25.2592222222,17.3228888889,27.3393333333,10.361
404.31,16.1892222222,27.9108888889,19.2624444445,26.6831111111,15.4856666667,13.9541111111,25.3551111111,17.4162222222,27.4761111111,10.4375555555
404.67,16.1946666667,27.9746666666,19.2668888889,26.7651111111,15.4905555555,13.9712222222,25.4054444444,17.4023333333,27.4858888889,10.4578888889
405.03,16.2293333333,28.0662222222,19.3355555556,26.8692222222,15.5316666667,13.9965555555,25.4334444445,17.425,27.5463333334,10.5211111111
405.39,16.2121111111,28.0874444444,19.3856666667,26.9543333333,15.5375555556,13.9921111111,25.4032222222,17.4111111111,27.5823333333,10.4871111111
405.75,16.2138888889,28.1758888889,19.4316666667,27.0648888889,15.5191111111,13.957,25.4073333333,17.3895555556,27.6128888889,10.4422222222
406.11,16.2474444444,28.2561111111,19.524,27.1575555556,15.5294444444,13.9596666667,25.42,17.4011111111,27.6504444444,10.427
406.47,16.3085555556,28.3571111111,19.6388888889,27.2685555555,15.6032222222,14.0106666667,25.4792222222,17.4517777778,27.7603333333,10.461
406.83,16.2966666667,28.389,19.7121111111,27.3545555556,15.5797777778,14.0452222222,25.488,17.4267777778,27.7912222222,10.4608888889
407.19,16.3691111111,28.5146666667,19.8611111111,27.5223333333,15.6956666667,14.1185555555,25.5666666667,17.5248888889,27.9127777778,10.5363333333
407.55,16.2847777778,28.5091111111,19.8761111111,27.555,15.6726666666,14.0972222222,25.5232222222,17.4697777778,27.8905555555,10.4802222222
407.90,16.2775555555,28.5845555555,19.8988888889,27.6162222222,15.6657777778,14.0748888889,25.513,17.4461111111,27.9124444444,10.4285555555
408.26,16.235,28.6016666667,19.9244444444,27.6433333333,15.6493333333,14.063,25.5255555556,17.365,27.882,10.4181111111
408.62,16.2261111111,28.6613333333,20.0002222222,27.6925555556,15.6153333333,14.0453333333,25.5081111111,17.3661111111,27.94,10.4196666667
408.98,16.2007777778,28.709,20.0491111111,27.7442222222,15.6066666667,14.0518888889,25.5158888889,17.3695555556,27.9991111111,10.3967777778
409.34,16.215,28.8032222222,20.1043333333,27.7786666667,15.6471111111,14.0505555555,25.5066666666,17.3501111111,28.0824444444,10.4076666667
409.70,16.2076666667,28.9155555556,20.2215555556,27.8853333333,15.6757777778,14.1344444444,25.5514444444,17.3888888889,28.1514444445,10.4513333333
410.06,16.2125555556,28.9806666667,20.3208888889,27.9508888889,15.6826666667,14.1755555555,25.6121111111,17.3857777778,28.2161111111,10.4806666667
410.42,16.1563333333,29.0361111111,20.3515555555,27.984,15.6356666667,14.1362222222,25.6132222222,17.3328888889,28.2388888889,10.4832222222
410.77,16.2278888889,29.1835555556,20.4506666667,28.1003333333,15.6674444444,14.1667777778,25.608,17.3765555555,28.3704444445,10.5153333333
411.13,16.1731111111,29.2043333334,20.4758888889,28.1218888889,15.5825555555,14.1251111111,25.5888888889,17.3205555555,28.3551111111,10.4536666666
411.49,16.2106666667,29.3228888889,20.5385555556,28.2081111111,15.5927777778,14.1148888889,25.6255555555,17.3075555556,28.4341111111,10.4762222222
411.85,16.2248888889,29.4041111111,20.6191111111,28.2998888889,15.5714444444,14.1413333333,25.6797777778,17.3576666666,28.4727777778,10.5134444445
412.21,16.1851111111,29.452,20.7118888889,28.3972222222,15.5763333333,14.1298888889,25.6552222222,17.4002222222,28.551,10.4834444444
412.57,16.2023333333,29.5176666667,20.7757777778,28.4732222222,15.6112222222,14.1475555555,25.6705555555,17.4283333333,28.6107777778,10.4925555556
412.92,16.1931111111,29.5691111111,20.822,28.5378888889,15.5556666667,14.1031111111,25.6698888889,17.3995555556,28.6482222222,10.486
413.28,16.1404444444,29.545,20.8327777778,28.5684444445,15.5082222222,14.0856666667,25.6496666667,17.3746666667,28.6038888889,10.4313333333
413.64,16.1135555556,29.5814444445,20.8888888889,28.6677777778,15.4907777778,14.0254444445,25.6568888889,17.3613333333,28.6767777778,10.4223333333
414.00,16.1413333333,29.7178888889,20.9632222222,28.8136666667,15.5164444445,14.0742222222,25.6982222222,17.4464444445,28.7704444444,10.4962222222
414.36,16.1523333333,29.7747777778,21.0192222222,28.9213333333,15.5338888889,14.1223333333,25.7201111111,17.4881111111,28.8011111111,10.5181111111
414.72,16.1702222222,29.8242222222,21.0575555556,28.9943333333,15.5494444444,14.1456666667,25.802,17.5086666667,28.8134444444,10.5217777778
415.07,16.1474444445,29.8677777778,21.0785555556,29.0313333333,15.5213333333,14.1266666667,25.7931111111,17.4494444444,28.8114444444,10.5081111111
415.43,16.132,29.9327777778,21.1615555555,29.16,15.5315555555,14.1436666667,25.8187777778,17.48,28.8614444444,10.5321111111
415.79,16.198,30.0977777778,21.2842222222,29.3288888889,15.6012222222,14.1841111111,25.918,17.5065555556,29.0054444444,10.5904444444
416.15,16.2584444444,30.2164444445,21.3646666667,29.4551111111,15.6321111111,14.2181111111,26.0222222222,17.5562222222,29.0855555556,10.644
416.51,16.282,30.3494444444,21.4493333333,29.5755555556,15.6365555556,14.252,26.1025555556,17.5743333333,29.1814444445,10.645
416.86,16.2551111111,30.4304444445,21.496,29.6571111111,15.6852222222,14.2714444444,26.1273333334,17.5692222222,29.2266666667,10.6452222222
417.22,16.2794444445,30.5514444445,21.5947777778,29.7596666667,15.6773333333,14.2975555556,26.2045555555,17.5787777778,29.3134444445,10.6897777778
417.58,16.3201111111,30.6598888889,21.6638888889,29.8425555556,15.6877777778,14.3407777778,26.2512222222,17.6048888889,29.3728888889,10.7063333333
417.94,16.2938888889,30.6963333333,21.6835555556,29.8642222222,15.6621111111,14.3122222222,26.2594444445,17.5473333333,29.37,10.6682222222
418.29,16.3112222222,30.815,21.7654444444,29.951,15.6788888889,14.2942222222,26.3105555556,17.539,29.4418888889,10.6865555555
418.65,16.2944444444,30.8845555555,21.8144444444,30.0478888889,15.6745555556,14.2937777778,26.3431111111,17.5204444445,29.5035555556,10.6823333333
419.01,16.3026666667,30.9834444444,21.8625555555,30.1233333334,15.7013333333,14.317,26.389,17.5301111111,29.5548888889,10.716
419.37,16.3156666667,31.0682222222,21.915,30.1875555556,15.6944444444,14.3191111111,26.4255555555,17.5294444445,29.6145555556,10.7026666667
419.73,16.3027777778,31.1112222222,21.9583333333,30.2224444444,15.66,14.2935555555,26.4128888889,17.5233333333,29.6323333333,10.6977777778
420.08,16.2618888889,31.1741111111,21.9881111111,30.246,15.6423333333,14.2671111111,26.4138888889,17.4996666667,29.6547777778,10.6737777778
420.44,16.2195555556,31.1987777778,22.0067777778,30.2811111111,15.5982222222,14.227,26.3841111111,17.4656666667,29.6514444445,10.6593333333
420.80,16.2462222222,31.2861111111,22.097,30.3658888889,15.6046666667,14.2357777778,26.431,17.4678888889,29.7291111111,10.6674444445
421.16,16.2545555556,31.3853333333,22.1485555555,30.4347777778,15.61,14.2304444445,26.4551111111,17.4812222222,29.7868888889,10.6584444445
421.51,16.2525555555,31.4352222222,22.1848888889,30.5166666667,15.5876666667,14.2175555555,26.4874444444,17.4813333333,29.8188888889,10.6658888889
421.87,16.2506666667,31.4986666667,22.2337777778,30.5828888889,15.5876666666,14.2021111111,26.4824444444,17.4658888889,29.8642222222,10.6618888889
422.23,16.231,31.5464444444,22.2807777778,30.665,15.5847777778,14.211,26.5124444444,17.4736666667,29.9066666667,10.6424444444
422.58,16.2356666667,31.635,22.3506666667,30.7287777778,15.5825555555,14.2316666667,26.5485555555,17.4817777778,29.9918888889,10.6621111111
422.94,16.2208888889,31.6894444444,22.4041111111,30.8048888889,15.5621111111,14.2051111111,26.5656666667,17.4866666667,30.0487777778,10.6427777778
423.30,16.2333333333,31.7757777778,22.4847777778,30.9028888889,15.5834444444,14.234,26.6195555556,17.5161111111,30.1175555556,10.6893333333
423.66,16.23,31.8374444445,22.5238888889,30.9746666667,15.599,14.2376666667,26.6381111111,17.5091111111,30.157,10.6965555556
424.01,16.2396666667,31.9264444444,22.5944444444,31.075,15.621,14.2484444444,26.665,17.5026666667,30.2134444444,10.7238888889
424.37,16.2421111111,32.0062222222,22.664,31.1688888889,15.6324444445,14.2563333333,26.6815555556,17.5127777778,30.2751111111,10.7398888889
424.73,16.2423333333,32.0787777778,22.7007777778,31.2357777778,15.6303333333,14.2577777778,26.6977777778,17.5362222222,30.308,10.7506666667
425.08,16.2187777778,32.0983333333,22.7336666667,31.281,15.6318888889,14.2496666667,26.6861111111,17.5261111111,30.355,10.7561111111
425.44,16.2075555556,32.1576666667,22.7961111111,31.3195555555,15.6534444445,14.2533333333,26.6716666667,17.5174444445,30.4015555556,10.7588888889
425.80,16.1957777778,32.2177777778,22.8556666667,31.4167777778,15.6603333333,14.2528888889,26.7057777778,17.5298888889,30.4806666667,10.7534444444
426.16,16.2043333333,32.2987777778,22.9211111111,31.4758888889,15.6625555556,14.2733333333,26.7095555556,17.5106666666,30.5294444444,10.7608888889
426.51,16.1658888889,32.3377777778,22.9611111111,31.5357777778,15.658,14.2262222222,26.6782222222,17.4934444444,30.5158888889,10.7307777778
426.87,16.193,32.4278888889,23.0606666667,31.6625555556,15.6898888889,14.2465555556,26.7086666667,17.4986666667,30.605,10.7585555555
427.23,16.1806666667,32.4763333333,23.0808888889,31.7075555556,15.6814444444,14.216,26.6882222222,17.4767777778,30.6398888889,10.7254444444
427.58,16.1534444444,32.5262222222,23.1472222222,31.7457777778,15.6632222222,14.2128888889,26.6787777778,17.4622222222,30.6886666667,10.6975555555
427.94,16.1653333333,32.5598888889,23.2008888889,31.7793333333,15.6397777778,14.2188888889,26.6825555556,17.4468888889,30.7107777778,10.7032222222
428.30,16.1976666667,32.6535555556,23.2781111111,31.8694444445,15.6692222222,14.2564444444,26.7412222222,17.4612222222,30.799,10.7146666667
428.65,16.1721111111,32.698,23.3293333333,31.92,15.6547777778,14.2474444444,26.7646666667,17.4465555556,30.8248888889,10.7071111111
429.01,16.1955555556,32.8407777778,23.419,32.0367777778,15.6833333333,14.2787777778,26.8258888889,17.4525555556,30.8906666667,10.7463333334
429.37,16.2033333333,32.9164444444,23.4841111111,32.1454444445,15.6828888889,14.3062222222,26.8726666667,17.434,30.9385555556,10.7408888889
429.72,16.2146666667,33.0012222222,23.5565555556,32.196,15.688,14.3406666666,26.8841111111,17.4538888889,30.9518888889,10.7706666667
430.08,16.2436666667,33.103,23.6355555556,32.2894444444,15.7372222222,14.3375555556,26.917,17.4832222222,31.0296666667,10.8068888889
430.44,16.293,33.2071111111,23.7034444445,32.4132222222,15.7667777778,14.3664444444,26.9825555556,17.5008888889,31.13,10.8625555555
430.79,16.2956666667,33.3061111111,23.7526666667,32.489,15.7663333333,14.3456666667,27.028,17.5226666667,31.1785555555,10.8651111111
431.15,16.3288888889,33.4394444444,23.8633333333,32.6147777778,15.792,14.385,27.0885555556,17.5563333333,31.2381111111,10.8833333333
431.50,16.3173333334,33.5336666667,23.908,32.7226666667,15.7783333333,14.3865555555,27.1314444444,17.551,31.2804444444,10.8828888889
431.86,16.2781111111,33.5927777778,23.9551111111,32.8244444444,15.7433333333,14.3726666667,27.1266666667,17.5378888889,31.3543333333,10.8505555556
432.22,16.2477777778,33.6288888889,23.9682222222,32.8367777778,15.7067777778,14.3331111111,27.122,17.4968888889,31.3404444445,10.8273333333
