wavelength,Back_PhrPatf,Belly_PhrPatf,Breast_PhrPatf,Crissum_PhrPatf,Crown_PhrPatf,DorTail_PhrPatf,Rump_PhrPatf,Throat_PhrPatf,WingTip_PhrPatf
807.13,9.91766274511,36.3964333333,22.5388,28.0180666667,10.9992666667,9.51683333334,14.0153809524,15.9541333334,13.8657333333
807.44,8.0912627451,34.5650333333,20.5908666667,26.0175333333,8.79733333332,6.97873333334,12.1454571429,13.8409333333,11.7684666667
807.74,8.49675294117,34.4081666667,20.5354666667,26.0811666667,9.11753333333,7.49463333334,12.1408380952,13.9022,12.2626666667
808.05,7.58729803923,33.4397666667,19.7529333333,25.1767,8.48026666667,7.17336666668,10.9724952381,12.0308,11.0176666667
808.35,7.00053333333,32.9253666667,18.8457333333,24.4575,8.27253333335,6.03299999999,10.0632,11.1719333333,10.026
808.66,5.78450588234,32.1688666667,17.5644666667,23.3466666667,7.93773333333,4.91103333333,9.07431428573,10.1244,9.59986666666
808.97,6.91898431372,32.9133,17.891,24.6157,8.85606666667,5.95609999999,10.0970666667,10.697,10.3575333333
809.27,6.08089411765,32.531,16.8455333333,23.8788333333,7.70286666667,5.54323333333,9.76093333333,9.9954,9.53673333334
809.58,6.37728235294,32.4887,17.3172666667,24.2094666667,8.28373333334,6.36423333333,10.2336190476,10.3252,10.1354666667
809.88,7.61647058823,33.6392,18.5752,25.4382666667,9.64386666665,8.23280000001,11.6034285714,11.6254666667,11.0319333333
810.19,7.44993725489,33.5853333333,18.8048,25.4388,9.28106666668,7.98776666666,11.6220190476,11.0365333334,10.5696
810.49,6.66729803921,33.4297666667,18.2658666667,25.0001,8.14066666666,7.41803333333,10.9538285714,9.58573333333,9.653
810.80,9.70259215687,35.641,21.3644,27.9051333333,11.2821333333,10.8082,13.6900857143,12.6658666667,12.3852666667
811.10,9.57256470589,35.9734333333,21.5043333333,27.6302333333,11.4847333333,10.5899666667,13.9500190476,12.4975333333,12.2518
811.41,8.72638431373,35.7599,21.435,27.2795333333,11.0513333333,10.2640333333,13.9796380952,12.9446666667,12.008
811.71,7.11570588235,34.1285,19.7859333333,26.0704333333,8.71560000001,9.3273,12.4436190476,11.8552,10.5707333333
812.02,7.03978039217,34.0678,19.9584,26.7136,7.42706666667,8.86976666667,12.1174857143,12.2500666667,9.91673333333
812.32,6.2013490196,34.1000333333,19.5208,26.3045333333,6.60266666667,8.05653333332,11.2002952381,12.3216,9.31840000001
812.63,6.10761176471,33.6029,18.8780666667,26.6126666667,6.19193333333,7.23836666666,10.2728952381,11.5210666667,8.82406666666
812.93,6.98155294119,35.0416666667,19.6106,27.39,6.83360000001,7.61276666668,12.1648952381,12.5208,9.49360000001
813.24,6.36789019608,34.7544333333,18.847,26.4669,5.35399999999,6.0387,11.7025619047,11.5296666667,8.8242
813.54,9.04755686275,37.6696333333,20.6724666667,29.0319,8.33626666666,8.4697,14.4067333333,14.4231333333,12.1158
813.85,9.61023921569,38.1092666667,21.2101333333,28.9471333333,8.691,8.24896666668,14.9388952381,15.253,11.8323333333
814.15,7.14630980391,36.7887,18.9986666667,26.7888333334,6.15373333333,5.04880000001,12.3897047619,12.7716666667,9.54806666667
814.46,6.67619607844,36.4610333333,18.5794666667,26.4736,5.34593333334,4.82223333333,11.0938857143,12.2118,8.23680000001
814.76,7.03543921568,37.1786,18.797,26.6858333333,4.70880000001,4.00493333334,10.2477714286,12.1432,7.37033333333
815.07,7.81503529413,39.9203333333,20.2922666667,28.2072666667,5.77686666668,4.11016666667,11.0435904762,13.1606666667,7.58306666665
815.37,8.11409411764,40.0851666667,20.5379333333,27.3623333334,6.58793333334,4.61300000001,10.6524285714,12.1783333333,7.66400000001
815.68,7.64561568627,39.3527333333,20.4444666667,26.0980666667,6.48359999999,4.6732,10.3100571429,11.4248666667,7.54246666667
815.98,8.01795294116,38.3785666667,20.8657333333,25.7236333333,6.60193333333,4.77409999999,10.077447619,11.5763333333,7.20933333332
816.29,6.69399215687,37.9282666667,20.6108666666,25.0929333333,5.12620000001,3.68533333333,7.1521904762,10.2920666667,4.94019999999
816.59,5.75369411763,36.7694666667,20.3084,25.0675666667,5.47193333334,3.80860000001,5.93633333333,9.65966666666,4.213
816.89,4.88731764707,35.7649666667,19.9873333333,24.5078333333,3.75880000001,3.18096666667,4.15775238095,8.24133333334,3.073
817.20,4.66418823529,35.6841333333,20.2985333333,25.2114333333,3.91793333334,4.21009999999,3.9340095238,7.84840000001,3.58206666667
817.50,6.79425098039,37.4633666667,21.8863333333,27.1469333333,5.77633333333,7.12950000001,6.23647619046,10.0878666667,5.7528
817.81,6.90418431372,37.6649666667,22.0980666667,27.0840333333,5.8996,6.48043333332,6.48140952381,10.0056666667,6.31706666666
818.11,5.74936078432,36.5477,21.8614666667,26.2122333333,5.32460000001,5.8172,5.9817904762,9.53466666667,6.1362
818.41,7.94724705883,36.2499,23.0220666667,26.9679333333,6.3556,8.0321,7.26621904761,10.6728666667,8.02226666665
818.72,9.36489019607,37.8678666667,24.2166,28.5233,7.11299999999,9.88603333334,9.08690476191,12.1178,9.78160000001
819.02,9.7120862745,38.2193333333,24.3684666667,29.2719333333,7.35953333335,10.5832333333,9.88218095239,13.1314666667,10.5438666667
819.33,11.5311882353,40.2704333333,26.1813333333,30.9705666667,9.29206666666,12.7444666667,12.0252952381,15.2108,12.5537333333
819.63,11.8510196078,40.8273,26.5350666667,31.3360333333,9.77499999999,12.9940666667,13.2314380952,15.708,13.6656
819.93,13.5800078431,41.9739333333,27.7114666667,32.7560333333,11.0245333333,14.2481333333,14.844,17.3852,15.7172666667
820.24,15.3050980392,43.0138666667,28.9310666667,34.2377,12.5722666667,15.6003,16.9703428571,19.3798666667,17.3314666667
820.54,16.4160392157,43.8462333333,29.9549333333,35.1673,13.4508,16.3162666667,17.9588095238,20.6732666667,18.5867333333
820.85,17.3324941177,44.7274666667,30.9914666667,36.3261666667,14.0948666667,16.9450333333,18.9550095238,21.8352666667,19.7754
821.15,18.4560627451,45.8058333333,31.9855333333,37.7304333333,15.0927333333,18.1014,20.1511142857,23.0666666667,21.0028
821.45,19.417627451,46.6628666667,32.8229333333,38.7428333333,16.0106666666,19.1195333333,21.0941714286,24.0505333333,21.8987333333
821.76,19.4832862745,46.9255,32.9610666667,38.9078666667,16.1928,19.1875333333,21.2664952381,24.2280666667,22.1313333333
822.06,19.4986784314,46.8766,32.892,38.7427333333,16.3079333333,18.9678333333,21.3247904762,24.2424,22.1566666667
822.36,19.8076901961,47.1049666667,33.0410666667,39.0432333334,16.5196,19.0653666667,21.5075714286,24.3532,22.3784
822.67,19.6400705882,46.9727,32.7804666667,38.9807,16.2868666667,18.8341666667,21.2275619048,24.1204666667,22.2628666667
822.97,19.9631254902,47.0841333333,33.0634666667,39.2824333333,16.5043333333,19.0465,21.382847619,24.4742666667,22.478
823.27,20.0343647059,47.2496666667,33.1505333333,39.4298333333,16.4899333333,19.1129,21.4412190476,24.5531333333,22.487
823.58,19.8686901961,47.2352666667,32.9203333333,39.3878,16.4164666667,18.9874333333,21.2487428571,24.3760666666,22.4856
823.88,19.5316313725,46.9906,32.3450666667,39.1852,16.0597333333,18.7341,20.9307904762,24.0066666667,22.1626
824.18,18.9865411765,46.4330333333,31.6242,38.5293333333,15.5167333333,18.3399666667,20.1776666667,23.3393333334,21.3752666667
824.49,18.3890666667,45.9334666667,31.1137333333,37.9367333333,14.897,17.7936,19.4363428571,22.5344,20.7084666667
824.79,17.754745098,45.3412,30.3174,37.3432666667,14.1184666667,17.0000333333,18.5253142857,21.6022,19.9942666667
825.09,16.4082039216,44.6576,29.4436666667,36.4982333333,12.9387333333,15.7303,17.3124285714,20.5162666667,18.7398
825.39,16.1195647059,44.5262666667,29.2218666667,36.4781333333,12.4896,15.6137333333,16.9136761905,20.1729333334,18.4854
825.70,15.7829176471,44.0739,28.8244666667,36.1245,12.2053333333,15.5733,16.4160285714,20.0472,18.1331333333
826.00,16.6758470588,44.9194666667,29.7303333333,37.2098,13.1273333333,16.4363333333,17.4060952381,21.0112666667,19.1236666667
826.30,16.4921686275,44.4386,29.4274666667,36.7444333333,12.8364666667,16.5812666667,17.3623047619,20.6371333333,19.1204
826.61,16.7540352941,44.8502333333,29.9000666667,36.9566666667,13.1451333334,16.7666333333,17.7847142857,21.033,19.4085333333
826.91,16.8770509804,44.7336,30.1081333333,36.856,13.0203333333,17.022,17.9721238095,21.1394666667,19.3162666667
827.21,17.1782627451,45.3566333334,30.5754,37.1631333333,13.2664666667,17.1888,18.3912761905,21.3908666667,19.4406
827.51,16.9154352941,45.2804,30.3836666667,37.0001666667,13.0962666667,16.9580333333,18.5142666667,21.0728,19.4976666667
827.82,16.9596588235,45.2385333333,30.3617333333,36.9811666667,13.0702666667,17.1660666667,18.5891333333,21.2658666667,19.6795333333
828.12,16.5374784314,44.9551333333,30.1368,36.5021333333,12.7949333333,16.9999666667,18.5164857143,21.0300666667,19.5682666667
828.42,17.9469372549,45.7168666667,30.9587333333,37.2947,13.9014666666,18.3934,19.6412095238,21.8287333333,20.7900666667
828.72,17.6093843137,45.0438666667,30.758,36.9566333333,13.6612666667,18.2037333333,19.2106095238,21.4254666667,20.6603333333
829.02,17.1075019608,44.5474,30.4658666667,36.2114,12.7996,17.2998,18.5888285714,20.3400666667,20.2774666667
829.33,14.8763921569,42.8061,28.7990666667,34.1181333333,10.5273333333,15.3806666667,16.5328571428,18.3011333333,18.6642
829.63,15.1611960784,43.4529,28.7672,34.9683333333,10.5416666667,15.3207666667,16.4515619048,18.5577333333,18.6840666667
829.93,13.616227451,41.8090333333,26.6739333333,33.5479666667,8.50166666668,13.8327666667,14.4843904762,16.6331333333,17.3067333333
830.23,13.6810078431,41.6667,27.0536,33.4197333333,8.37859999999,13.8518333333,13.8589047619,16.1975333333,17.7202666667
830.54,12.2336039216,40.0362,26.3316,32.5951,6.82073333334,12.8984333333,12.1338190476,14.6105333333,17.0834
830.84,11.7214745098,39.7541,26.7551333333,33.1269333333,5.65386666666,12.0158333333,10.5490857143,13.9134,16.7750666667
831.14,10.6442078431,39.2807333333,26.2412,32.3557333333,4.71126666667,10.8409666667,9.51813333333,13.2218,15.8257333333
831.44,11.290227451,39.0625,25.6447333333,31.8303666667,4.62293333333,10.6249666667,9.61306666667,13.0952,15.9028
831.74,10.2898784314,37.7602,24.2398,30.4459666667,3.68333333334,9.26613333332,8.66197142857,12.4028,14.5995333333
832.04,10.5522980392,37.8973666667,24.0052666667,30.5585,3.55126666666,9.1462,8.56503809524,12.8064666667,14.1689333333
832.35,11.6228705882,39.0435,24.9726666667,31.6141,5.1328,10.6615666667,10.0425904762,14.3363333333,14.6986
832.65,13.0938901961,39.7728333333,26.2970666667,32.3365,6.83606666667,11.9362333333,11.6320571429,15.4117333333,15.558
832.95,11.8917960784,38.2662333333,25.6215333333,30.0988333333,6.20053333333,11.1475333333,10.9129238095,14.0960666667,14.9786666667
833.25,12.5925803922,38.9076666667,26.3202666667,30.5093666667,7.22606666666,11.9813666667,11.6208,15.0450666667,15.4912
833.55,13.0721254902,39.3657,26.7428,31.2368666667,7.80199999999,12.2042,12.3973238095,15.8199333333,15.9657333333
833.85,14.5164666667,40.4778666667,27.748,32.0489666667,9.42046666668,13.626,14.040752381,17.1862666667,17.1504
834.16,15.3736745098,40.5298666667,27.6404,32.0218333333,10.3950666667,14.8138,15.2380285714,18.047,17.8925333333
834.46,15.8899882353,40.3715,27.9206,32.1134666667,10.6611333333,15.1829333333,15.5371333333,18.3091333333,18.2864666667
834.76,15.7653607843,40.4124333333,28.2456,32.655,10.7369333333,14.9942333333,15.5832285714,18.6081333333,18.2690666666
835.06,16.1228862745,40.6514,28.6208666667,33.0258666667,11.1780666667,15.2999666667,15.6981428571,18.6970666667,18.6545333333
835.36,16.9555254902,41.3389666667,29.4904666667,33.5517333333,12.5166,16.6540666667,16.8723904762,19.3924,19.3604666667
835.66,17.0327647059,41.4632666667,29.6874,33.7840333333,12.5866,16.8077666667,16.8584,19.3677333333,19.7376666667
835.96,18.314054902,41.9347666667,30.2574666667,34.3635333333,13.784,18.1724,18.1740666667,20.1716666666,20.8727333333
836.26,19.6383529412,42.6596333333,30.7316666667,35.4394666667,14.9438,19.2877,19.184752381,21.1768666667,22.0131333333
836.57,19.1441647059,42.0196666667,31.0311333333,34.8525,14.7111333333,18.9816,19.0781333333,20.2822666667,21.7714666667
836.87,17.877054902,40.8560333333,29.8430666667,33.1052333333,13.6947333333,17.9314666667,17.6563619048,18.7733333333,20.5325333333
837.17,16.0726745098,38.8872,28.1108,31.7589333333,11.4658,15.8360666667,15.7872666667,17.2963333333,19.0555333333
837.47,16.482227451,38.8048,29.0216,31.8510666667,11.7984,15.4128666667,15.4423333333,17.5278,19.8242
837.77,15.2045176471,37.4667,27.5048,30.8825333333,10.5143333333,13.7459,13.8175809524,16.4062666666,18.8700666667
838.07,16.1153294118,37.5472333333,28.2193333333,30.6262,11.3634,14.7879666667,14.1739809524,16.373,19.439
838.37,15.1581647059,36.0291,26.7860666667,29.4289333333,10.2788666667,13.5525,13.1359904762,15.1794,18.0875333333
838.67,13.7541294118,34.9861,25.9305333333,28.7985333333,8.33333333335,11.5347,11.7558857143,14.0,16.3055333333
838.97,11.6926352941,32.6853,23.7464,26.9943666667,6.2252,9.20226666667,9.99196190476,12.4787333333,14.5583333333
839.27,8.62041960783,31.3839666667,21.4584,25.2603333333,3.60106666667,6.19803333333,6.63690476192,11.0416,12.0238
839.57,7.56979607843,30.083,19.8793333333,24.3212,1.43279999999,4.4873,4.85036190477,10.166,10.3769333333
839.87,10.158654902,30.8696,20.3478666667,25.6232333333,3.11606666666,6.19570000001,6.7494,12.0724666666,12.3335333333
840.17,11.0834431373,31.761,20.6812666667,26.826,3.5796,6.95666666666,7.10338095237,12.2318,12.8695333333
840.47,13.2834196078,33.1523666667,22.4354666667,27.5574333333,6.4996,9.04660000001,8.46609523809,13.6950666667,14.7391333333
840.77,10.606772549,32.0768,20.1054,25.5756333333,3.88246666667,6.05723333333,5.89482857143,10.9405333333,11.7832666667
841.07,11.2403215686,32.5449,21.858,25.7610666667,4.52766666667,7.00233333333,6.9946095238,11.5066666667,12.256
841.37,10.2415607843,30.7095666667,19.7358666667,24.6781333333,2.6072,5.76746666667,5.72368571429,10.7260666667,11.6665333333
841.67,10.8123215686,30.6408,20.9524666667,25.671,2.42419999999,6.49356666666,6.19919047619,12.0345333333,12.4676
841.97,8.88635294117,28.0457333333,19.2511333333,22.9954,0.840200000007,3.70783333333,3.86174285714,9.5524,11.1780666667
842.27,10.1787215686,27.3586666667,20.2142,22.5635333333,1.28653333333,4.19103333335,4.29683809525,10.0778666667,10.7991333333
842.57,8.41350196079,23.5215333333,18.7252,18.5163,-1.27486666666,2.20489999999,2.25113333333,6.26953333334,6.83393333334
842.87,7.25958431373,22.3680666667,19.0123333333,18.3054666667,-0.763133333326,2.65986666667,2.64547619047,5.36473333333,4.9158
843.17,5.21085882355,19.1486666666,17.1464,16.0071666666,-3.93279999999,-0.012,0.363085714293,3.18953333333,1.7026
843.47,3.27194509802,14.6183333333,15.1908,13.5752333333,-6.97213333334,-2.8499,-1.2614,2.16286666667,-0.76326666666
843.77,0.591466666667,12.1309666667,14.0709333333,11.3935333333,-10.2732666667,-4.0983,-3.93839047621,0.49193333332,-4.12573333334
844.07,3.06747450981,14.1836,16.2752666667,14.9123666667,-7.23340000001,0.040499999994,-2.15930476192,3.6436,-1.02560000001
844.37,2.42975686276,12.9115,13.0885333333,13.3198333333,-5.55100000001,-0.122466666674,-2.82990476191,2.28573333333,-1.30606666667
844.67,-3.48626666665,9.82383333333,10.3377333333,9.52999999999,-9.39793333333,-5.65349999999,-6.64157142856,-2.08513333335,-6.81346666668
844.97,-6.84803921568,6.66656666667,7.94406666667,5.48283333334,-9.9066,-9.73523333333,-7.85049523809,-4.2056,-9.4392
845.27,-7.61815686275,5.30826666667,6.3824,5.92426666667,-10.7741333333,-9.684,-6.84261904762,-3.53873333334,-8.40446666667
845.57,-2.90774901961,11.4411,10.1308666667,11.4848,-5.90973333333,-4.29399999999,-0.960733333346,2.38706666666,-1.07706666667
845.87,-3.38039215685,12.0031,10.9859333333,14.1626333333,-6.44746666667,-4.8201,-1.21603809523,3.78726666666,2.15966666667
846.17,1.79089411764,15.4603333333,15.5872666666,17.1905666667,-3.17460000001,-2.09516666667,1.81845714285,9.07933333335,8.73013333333
846.47,-0.062635294126,17.0921333333,15.3544666667,18.4575333333,-3.97159999998,-3.29786666666,0.329257142866,9.68093333334,8.51079999999
846.77,-10.1960431373,12.6667333333,8.27473333333,12.6862666667,-10.9804,-10.8039,-7.40618095238,3.88226666665,-1.1372
847.07,-11.4444823529,8.93493333334,3.70813333333,10.4535333333,-12.6230666667,-16.2917666667,-9.6871904762,0.788999999986,-3.98413333333
847.37,-14.8290078431,3.3527,0.038600000006,4.30253333334,-14.6511333333,-20.3102,-10.6923238095,-1.86040000001,-8.68233333335
847.67,-17.2129215686,2.10320000001,-1.19046666665,3.29373333333,-20.0794666667,-22.8572,-13.7584,-4.20646666666,-13.2538666667
847.97,-12.4335372549,3.53713333333,-0.111000000014,7.11100000001,-16.9258,-18.2776333333,-13.6031619048,-0.518533333346,-10.2594
848.26,-15.3854941177,3.20083333334,-3.52280000001,5.94693333332,-20.7955333333,-20.3977333333,-16.8885428571,-3.06799999999,-11.8183333333
848.56,-14.2684901961,3.41223333333,-3.23460000001,5.9171,-20.5128,-21.1242333333,-18.6531333333,-2.16980000001,-14.0039333333
848.86,-29.066827451,-9.90543333334,-18.3923333333,-7.42313333333,-34.7045333333,-37.6358333333,-36.9064571429,-16.7848,-30.8747333333
849.16,-27.1933764706,-8.8811,-17.3426666667,-7.52909999999,-33.3798666667,-35.3147333333,-36.6965904762,-12.3542666667,-34.3124
849.46,-38.7328705882,-16.1692333333,-25.3233333333,-13.8805333333,-41.1940666667,-43.5572,-46.2046761905,-21.1444,-47.0148666667
849.76,-43.8845882353,-21.0234666667,-29.029,-14.7243,-44.3570666667,-48.8712666667,-51.6611047619,-25.0393333334,-53.2283333333
850.06,-30.7945137255,-12.3951,-17.6296,-7.531,-32.5432,-40.0740666667,-42.4055333333,-20.3457333333,-39.1110666667
850.36,-39.4100862745,-17.3504666667,-21.1396666667,-9.97146666666,-40.5128666667,-47.4074666667,-52.3076571429,-25.2990666667,-49.8005333333
850.65,-35.3352862745,-12.6023,-17.8363333333,-3.12856666669,-36.2572,-41.4911666667,-50.7517714286,-23.6840666667,-47.3683333333
850.95,-38.4914823529,-14.6245333333,-18.9791333333,-6.27616666668,-35.3153333333,-44.2041666667,-51.0253809524,-23.6637333333,-46.6067333333
851.25,-41.067827451,-14.4884333333,-15.7095333333,-12.112,-35.9735333333,-40.8251333333,-49.5144285714,-22.4420666667,-49.241
851.55,-38.9780392157,-12.8205666667,-8.52573333333,-11.6986333333,-29.9357333334,-36.3142,-48.1502095238,-20.1282,-46.2178666667
851.85,-51.9304392157,-19.9259333333,-11.1852,-21.7778,-39.1852,-45.2590666666,-61.8729809524,-29.4074,-57.1112
852.15,-43.8398431373,-11.9098333333,-0.0696,-13.6805,-31.3889333333,-33.5068,-46.875,-20.2084,-47.1526666667
852.45,-43.758627451,-10.5661,0.0629333333,-14.1509666667,-32.4528666667,-33.5535,-43.6567714286,-21.9498,-41.8869333333
852.74,-42.0197921569,-10.3458,0.06286666666,-14.5597333333,-32.0754666667,-33.9622666667,-41.3206190476,-21.7610666667,-39.5597333333
