wavelength,Back_DacVigf,Belly_DacVigf,Breast_DacVigf,Crissum_DacVigf,Crown_DacVigf,DorTail_DacVigf,Patch10_DacVigf,Rump_DacVigf,Throat_DacVigf,WingTip_DacVigf
645.50,12.7553333334,45.3162222222,30.3746666667,36.0181111111,16.904,11.2822222222,18.796,18.2458888889,29.742,10.5176666667
645.83,12.676,45.1644444444,30.216,35.9436666667,16.7911111111,11.1878888889,18.6203333333,18.1083333333,29.6482777778,10.3622222222
646.16,12.7583333333,44.977,30.244,35.8744444444,16.8753333333,11.2695555556,18.6883333333,18.1446666667,29.6935555555,10.5413333333
646.49,12.6836666666,44.9466666667,30.1798888889,35.7923333333,16.8044444445,11.1707777778,18.5547777778,18.1228888889,29.6080555556,10.5074444445
646.82,12.6828888889,44.9393333333,30.2301111111,35.742,16.7916666667,11.178,18.5226666667,18.1293333333,29.6712777778,10.4883333333
647.15,12.6442222222,44.9263333333,30.2177777778,35.7697777778,16.7515555555,11.2894444444,18.4172222222,18.0683333333,29.6646666667,10.4801111111
647.48,12.3633333334,44.6212222222,30.0247777778,35.5427777778,16.5681111111,11.0933333333,18.2612222222,17.8764444445,29.4916666667,10.2496666667
647.81,12.3241111111,44.5762222222,29.9867777778,35.5231111111,16.5062222222,10.9866666667,18.2616666667,17.8065555556,29.3745,10.2432222222
648.14,12.2451111111,44.5951111111,29.8448888889,35.3981111111,16.3902222222,10.9017777778,18.132,17.6894444444,29.3234444444,10.2377777778
648.47,12.2855555556,44.6225555556,29.8485555556,35.45,16.4331111111,10.9186666667,18.1718888889,17.7054444445,29.3138333333,10.2955555556
648.80,12.3237777778,44.6187777778,29.7814444445,35.5296666667,16.3976666667,10.9545555556,18.2058888889,17.757,29.3598333333,10.2961111111
649.13,12.2167777778,44.3883333333,29.6092222222,35.4287777778,16.2611111111,10.8977777778,17.9813333333,17.6454444445,29.2955555556,10.1521111111
649.46,12.2534444444,44.4503333333,29.6305555556,35.4418888889,16.282,10.9042222222,17.9981111111,17.6936666667,29.2715555556,10.2853333333
649.79,12.171,44.4444444444,29.5802222222,35.5544444444,16.228,10.8893333333,17.8791111111,17.6297777778,29.2215,10.2206666667
650.11,12.1812222222,44.4988888889,29.6876666667,35.5923333333,16.2485555555,10.9551111111,17.9156666667,17.6896666667,29.3186111111,10.2754444444
650.44,12.2774444444,44.5817777778,29.7236666667,35.6444444444,16.28,11.0141111111,18.0767777778,17.8186666667,29.3764444445,10.5092222222
650.77,12.2386666667,44.4657777778,29.6922222222,35.5435555556,16.2127777778,10.9292222222,18.044,17.8396666667,29.244,10.4723333333
651.10,12.4237777778,44.5717777778,29.8454444444,35.6361111111,16.253,11.0365555556,18.0975555555,17.9414444444,29.3072222222,10.5958888889
651.43,12.4331111111,44.647,29.8061111111,35.7097777778,16.2572222222,11.1322222222,18.1484444444,17.9435555556,29.3672777778,10.6683333333
651.76,12.2975555556,44.4362222222,29.6722222222,35.6054444444,16.1285555555,11.0552222222,18.0151111111,17.8893333334,29.2488888889,10.493
652.09,12.183,44.5317777778,29.6584444444,35.5791111111,16.0446666667,11.012,17.9508888889,17.8265555555,29.2398888889,10.4033333333
652.42,12.0997777778,44.5045555555,29.6272222222,35.4431111111,16.0104444444,10.9366666667,17.9027777778,17.8233333333,29.1811111111,10.3965555555
652.75,12.1315555556,44.6394444445,29.6908888889,35.4906666667,16.088,10.944,17.9764444444,17.8833333333,29.198,10.4656666667
653.08,12.0706666667,44.5934444444,29.7428888889,35.5174444444,16.0386666667,10.9158888889,17.898,17.8281111111,29.1761666667,10.3566666667
653.41,12.0387777778,44.5862222222,29.7763333333,35.4378888889,15.9434444444,10.8881111111,17.8484444444,17.7731111111,29.1423888889,10.283
653.74,11.986,44.5576666667,29.6241111111,35.3662222222,15.8795555555,10.7807777778,17.7815555555,17.6817777778,29.049,10.2174444445
654.06,11.9457777778,44.5201111111,29.5672222222,35.3153333333,15.8553333333,10.806,17.7137777778,17.5916666666,28.9918333333,10.0887777778
654.39,11.841,44.4622222222,29.3991111111,35.2056666667,15.6802222222,10.662,17.5182222222,17.3745555555,28.8728333333,9.95077777777
654.72,11.7848888889,44.3831111111,29.3458888889,35.182,15.6675555555,10.6355555555,17.4266666667,17.2962222222,28.8152222222,9.96666666667
655.05,11.8494444445,44.333,29.4587777778,35.1616666667,15.7228888889,10.6493333333,17.446,17.4206666666,28.8393333333,9.979
655.38,12.016,44.4497777778,29.6011111111,35.1978888889,15.8861111111,10.7586666667,17.5276666667,17.4662222222,28.9208333333,10.2242222222
655.71,12.0093333333,44.2364444444,29.5447777778,35.0621111111,15.8602222222,10.7476666667,17.463,17.4615555555,28.8462777778,10.1792222222
656.04,11.9718888889,44.115,29.5684444444,35.1117777778,15.8457777778,10.7052222222,17.4151111111,17.4127777778,28.8273333333,10.1528888889
656.37,11.9383333333,44.0526666667,29.4995555556,35.0582222222,15.7573333334,10.7168888889,17.3693333333,17.372,28.7571111111,10.1547777778
656.69,11.8666666667,44.0156666667,29.4475555556,34.9907777778,15.6875555556,10.637,17.3718888889,17.3643333333,28.7135,10.2021111111
657.02,11.8003333333,44.0061111111,29.3801111111,34.9255555555,15.6538888889,10.5492222222,17.3112222222,17.3661111111,28.6731111111,10.2105555555
657.35,11.8011111111,44.0911111111,29.5497777778,35.0256666667,15.6995555555,10.7027777778,17.3883333333,17.4783333333,28.7727777778,10.2981111111
657.68,11.8097777778,44.128,29.5397777778,35.0665555555,15.7067777778,10.7121111111,17.458,17.5847777778,28.7497777778,10.391
658.01,11.7733333333,44.091,29.5266666667,35.0725555556,15.7375555556,10.7147777778,17.4903333333,17.5903333334,28.7096666667,10.4347777778
658.34,11.7822222222,44.1892222222,29.4205555555,35.0397777778,15.6842222222,10.7575555556,17.5456666667,17.6093333333,28.784,10.4292222222
658.66,11.6722222222,44.2184444444,29.3805555556,35.0462222222,15.568,10.7124444445,17.4783333333,17.4887777778,28.7731666667,10.3728888889
658.99,11.5163333333,44.169,29.3125555555,35.0555555556,15.4866666667,10.6381111111,17.4676666667,17.4173333333,28.6891666667,10.2222222222
659.32,11.5248888889,44.1562222222,29.2977777778,35.0846666667,15.4743333333,10.6591111111,17.4878888889,17.348,28.6465,10.3574444444
659.65,11.468,44.1443333333,29.2533333333,35.0075555556,15.3431111111,10.6227777778,17.3568888889,17.2616666667,28.5702777778,10.2977777778
659.98,11.5091111111,44.1606666667,29.3151111111,35.0796666667,15.4123333333,10.7131111111,17.3508888889,17.2644444444,28.6162222222,10.361
660.31,11.5964444444,44.1301111111,29.314,35.1262222222,15.4896666666,10.8745555556,17.4264444445,17.315,28.6861666667,10.3903333333
660.63,11.6216666667,44.1127777778,29.324,35.1455555556,15.5478888889,10.935,17.5064444445,17.3442222222,28.6979444445,10.4758888889
660.96,11.6237777778,44.0157777778,29.2455555555,35.0952222222,15.5097777778,10.9387777778,17.4341111111,17.2476666667,28.6269444444,10.5067777778
661.29,11.6283333333,43.9902222222,29.2854444444,35.0954444444,15.4792222222,10.8783333333,17.3862222222,17.1726666667,28.6428888889,10.4622222222
661.62,11.6754444444,44.0991111111,29.4471111111,35.251,15.5467777778,10.9063333333,17.3912222222,17.2466666667,28.7621666667,10.5375555556
661.94,11.6798888889,44.0628888889,29.5718888889,35.2596666667,15.5888888889,10.9095555555,17.4095555555,17.256,28.8051666667,10.5556666667
662.27,11.637,43.9294444444,29.4882222222,35.116,15.5682222222,10.8611111111,17.3487777778,17.159,28.6993333333,10.5061111111
662.60,11.7198888889,43.9406666667,29.4328888889,35.0731111111,15.5532222222,10.901,17.3041111111,17.2221111111,28.7197777778,10.5721111111
662.93,11.7858888889,43.9747777778,29.5454444444,35.223,15.6307777778,10.9268888889,17.3645555556,17.3634444445,28.8496666667,10.561
663.26,12.0474444444,44.0368888889,29.6432222222,35.3012222222,15.8523333333,11.2125555555,17.6141111111,17.5918888889,29.0669444444,10.7671111111
663.58,12.029,44.0156666667,29.7152222222,35.2391111111,15.8218888889,11.1285555555,17.6818888889,17.6174444444,29.0754444444,10.7627777778
663.91,11.9554444444,43.9943333333,29.6218888889,35.1976666667,15.7215555556,11.054,17.5834444444,17.5491111111,29.0338888889,10.7686666667
664.24,11.9922222222,43.9573333333,29.6588888889,35.2204444445,15.6278888889,11.0306666667,17.468,17.45,29.0520555555,10.7018888889
664.57,11.9746666667,43.9054444444,29.6222222222,35.2076666667,15.6072222222,10.892,17.4384444444,17.4831111111,29.1067777778,10.5886666667
664.89,11.7874444444,43.7992222222,29.4651111111,34.9924444444,15.3963333333,10.8102222222,17.2166666667,17.2962222222,28.9094444445,10.4064444444
665.22,11.7455555556,43.7103333333,29.3157777778,34.8062222222,15.2958888889,10.8445555556,17.2376666667,17.2147777778,28.8479444445,10.3811111111
665.55,11.7041111111,43.6168888889,29.287,34.7868888889,15.263,10.7607777778,17.1454444444,17.1912222222,28.7294444444,10.3978888889
665.87,11.7632222222,43.7622222222,29.3794444444,34.8456666667,15.2693333333,10.7522222222,17.1822222222,17.2643333334,28.8677222222,10.396
666.20,11.7362222222,43.6384444444,29.4924444445,34.8478888889,15.2468888889,10.7288888889,17.1754444444,17.2298888889,28.9698888889,10.4241111111
666.53,11.6317777778,43.5596666667,29.3954444444,34.6971111111,15.1306666667,10.6276666667,17.0953333333,17.1572222222,28.9300555556,10.3338888889
666.86,11.4131111111,43.4715555556,29.2978888889,34.6225555555,15.0091111111,10.5515555556,16.9335555555,17.0694444444,28.7837777778,10.2725555555
667.18,11.5513333333,43.5851111111,29.3521111111,34.7578888889,15.0893333333,10.749,17.001,17.2057777778,28.8643333333,10.4194444444
667.51,11.7145555556,43.718,29.5578888889,34.8046666667,15.169,10.8113333333,17.1322222222,17.343,28.9206111111,10.5427777778
667.84,11.6055555556,43.8151111111,29.5497777778,34.741,15.122,10.757,17.093,17.3642222222,28.8665,10.5028888889
668.16,11.639,43.8548888889,29.685,34.7864444444,15.1416666667,10.8198888889,17.1138888889,17.3981111111,28.8768333333,10.5315555556
668.49,11.7106666667,43.9692222222,29.7304444445,34.9198888889,15.2701111111,10.8686666667,17.151,17.4481111111,29.0423333333,10.6453333333
668.82,11.7773333333,43.9814444445,29.9328888889,35.0592222222,15.4073333333,10.9428888889,17.289,17.5741111111,29.1587222222,10.6786666667
669.14,12.0155555556,44.2405555556,29.9988888889,35.2296666667,15.6013333333,11.1888888889,17.5004444444,17.7874444444,29.3952777778,10.9046666667
669.47,11.998,44.1903333333,30.0331111111,35.286,15.6326666667,11.2886666667,17.4408888889,17.8076666667,29.3555555556,11.0543333333
669.80,11.9491111111,44.2132222222,29.9516666667,35.3128888889,15.6052222222,11.3215555555,17.4291111111,17.7673333333,29.2556111111,11.0316666667
670.13,12.0453333333,44.2194444444,29.9814444444,35.3972222222,15.6655555556,11.409,17.408,17.805,29.2741111111,11.0718888889
670.45,12.0906666667,44.2721111111,30.0351111111,35.3754444445,15.6173333333,11.2791111111,17.3643333333,17.7228888889,29.2808333333,11.0347777778
670.78,12.0483333333,44.0697777778,30.0176666667,35.3302222222,15.605,11.2165555555,17.3737777778,17.6103333333,29.2669444445,10.9842222222
671.10,11.9573333333,44.0582222222,29.8623333333,35.191,15.5516666667,11.1426666667,17.2614444444,17.5173333333,29.2244444444,10.8481111111
671.43,12.1218888889,43.9761111111,29.969,35.384,15.6905555556,11.2837777778,17.3396666667,17.6571111111,29.2952777778,10.9471111111
671.76,12.0917777778,44.0105555556,29.9078888889,35.3603333333,15.6516666667,11.2835555556,17.3557777778,17.645,29.3072222222,11.0
672.08,12.0524444444,43.8493333333,29.801,35.2761111111,15.6347777778,11.201,17.342,17.6248888889,29.1896666667,10.8946666667
672.41,12.0757777778,43.8494444444,29.6044444445,35.2184444445,15.6212222222,11.2472222222,17.2902222222,17.6115555556,29.1598888889,10.8905555556
672.74,11.84,43.711,29.5306666667,35.1152222222,15.4622222222,11.0647777778,17.0871111111,17.468,28.9404444444,10.7111111111
673.06,11.8575555556,43.6618888889,29.3494444445,34.991,15.4592222222,11.0268888889,17.1035555556,17.468,28.8831111111,10.6254444444
673.39,11.9808888889,43.8744444444,29.4844444444,35.1124444444,15.5841111111,11.0868888889,17.2591111111,17.6104444444,28.9296666667,10.7507777778
673.72,12.1718888889,44.0764444444,29.618,35.2356666666,15.792,11.3048888889,17.5444444444,17.8063333334,29.0672222222,10.9505555555
674.04,12.2365555556,44.2546666667,29.6987777778,35.3667777778,15.9224444445,11.4043333333,17.6918888889,17.9213333333,29.1766111111,11.0745555556
674.37,12.1886666667,44.2677777778,29.5814444444,35.2427777778,15.8093333333,11.3793333333,17.5803333333,17.8803333333,29.0143888889,11.0485555556
674.69,12.077,44.1544444444,29.5813333333,35.2711111111,15.7327777778,11.412,17.5164444445,17.8233333333,28.9373888889,11.0546666667
675.02,12.1136666667,44.3022222222,29.5573333333,35.2618888889,15.6817777778,11.4624444445,17.6364444444,17.8134444444,29.0721111111,11.1706666667
675.35,11.9344444444,44.1718888889,29.3366666667,35.1594444444,15.4796666667,11.3317777778,17.4053333333,17.5935555556,28.9142777778,11.0298888889
675.67,11.7175555556,44.0656666667,29.1848888889,35.0073333333,15.285,11.3584444445,17.2477777778,17.4815555555,28.7829444445,11.0514444444
676.00,11.6325555556,43.9886666667,29.1366666667,34.9293333333,15.2345555555,11.2284444444,17.1704444445,17.4067777778,28.6885555555,10.9785555556
676.32,11.5071111111,43.9102222222,28.9694444444,34.7814444444,15.126,11.1005555556,17.0308888889,17.2465555555,28.6171666667,10.9091111111
676.65,11.5282222222,44.0256666667,29.1165555555,34.9054444444,15.1831111111,11.1398888889,17.0491111111,17.2975555556,28.7513888889,11.0537777778
676.97,11.5505555556,44.0361111111,29.1771111111,34.9137777778,15.2164444445,11.1633333333,16.9921111111,17.284,28.7988888889,11.0203333333
677.30,11.2726666667,43.8301111111,28.977,34.7573333333,14.9337777778,10.9156666667,16.7093333333,17.0825555555,28.6286111111,10.7216666667
677.63,11.1704444444,43.6964444444,28.9463333333,34.7701111111,14.8528888889,10.8884444444,16.5356666667,17.0045555556,28.4902777778,10.7002222222
677.95,11.1408888889,43.7953333333,29.0131111111,34.8348888889,14.8544444445,10.777,16.5793333333,16.9925555556,28.653,10.6638888889
678.28,11.192,43.8814444444,29.1472222222,34.9601111111,14.9958888889,10.739,16.7135555555,17.0451111111,28.7443888889,10.7141111111
678.60,11.1057777778,43.8935555555,29.0857777778,34.9482222222,14.9332222222,10.6704444444,16.6722222222,17.0293333333,28.5825555556,10.6025555555
678.93,11.1921111111,43.773,29.1472222222,34.9272222222,14.9837777778,10.7307777778,16.6906666667,17.0935555555,28.5162222222,10.6606666667
679.25,11.3973333333,43.884,29.3211111111,35.0972222222,15.1131111111,10.8142222222,16.7635555556,17.2011111111,28.6367222222,10.7375555556
679.58,11.4057777778,43.9142222222,29.3433333333,35.1182222222,15.0432222222,10.8316666667,16.7764444444,17.232,28.6553333333,10.8743333333
679.90,11.6098888889,44.0522222222,29.5184444444,35.2674444444,15.2002222222,10.9904444444,16.9262222222,17.4008888889,28.8012222222,11.0643333333
680.23,11.6905555556,43.9541111111,29.4373333333,35.2324444445,15.1554444444,10.994,16.9726666667,17.3861111111,28.6932777778,11.0268888889
680.55,11.6996666667,43.9832222222,29.443,35.2344444444,15.1191111111,11.0435555555,16.9954444445,17.4926666667,28.7015555555,11.0548888889
680.88,11.7343333333,44.0353333333,29.4904444444,35.2622222222,15.1523333333,11.1737777778,17.0337777778,17.5088888889,28.7353333333,11.2138888889
681.20,11.7753333333,43.9554444445,29.3833333333,35.211,15.1568888889,11.1336666667,17.1494444445,17.496,28.7286111111,11.0911111111
681.53,11.8031111111,43.8797777778,29.3355555556,35.1981111111,15.2121111111,11.2065555556,17.1403333333,17.5436666667,28.6580555556,11.1273333333
681.85,11.8387777778,43.9585555555,29.3461111111,35.1828888889,15.1577777778,11.3153333333,17.0836666667,17.5602222222,28.6276111111,11.1122222222
682.18,11.7977777778,43.7156666667,29.246,35.0831111111,15.1234444445,11.3242222222,17.0005555555,17.4625555556,28.6,11.1386666667
682.50,11.9181111111,43.9368888889,29.2461111111,35.0788888889,15.2507777778,11.3957777778,17.199,17.5896666667,28.6847222222,11.2105555555
682.83,11.9301111111,44.0027777778,29.2903333333,35.0303333334,15.2544444445,11.4073333333,17.2492222222,17.5782222222,28.7573888889,11.255
683.15,12.017,44.0881111111,29.2905555555,35.0467777778,15.2812222222,11.48,17.2777777778,17.6062222222,28.7929444444,11.2582222222
683.48,11.9857777778,44.0126666667,29.2508888889,35.0326666667,15.1966666667,11.4105555556,17.2603333333,17.5298888889,28.8141111111,11.2285555555
683.80,11.8872222222,43.9447777778,29.2407777778,34.8797777778,15.1232222222,11.339,17.2307777778,17.5435555556,28.8045555555,11.1707777778
684.13,11.8535555556,43.8593333333,29.1365555556,34.7751111111,15.0632222222,11.3735555556,17.1736666667,17.4726666667,28.7795,11.1422222222
684.45,11.7706666667,43.8558888889,29.0673333333,34.6658888889,14.9991111111,11.2586666667,17.0514444444,17.3645555555,28.6677777778,11.0025555555
684.78,11.7325555556,43.8626666667,29.0988888889,34.5244444444,14.9811111111,11.2953333333,16.9443333333,17.412,28.6062777778,11.085
685.10,11.6521111111,43.9743333333,28.9774444444,34.4245555555,14.8672222222,11.2591111111,16.8231111111,17.3287777778,28.6207777778,11.0481111111
685.43,11.6197777778,43.8814444445,28.9241111111,34.4236666667,14.8627777778,11.277,16.797,17.3507777778,28.6503333333,11.2382222222
685.75,11.5602222222,43.8972222222,28.9072222222,34.261,14.8746666667,11.2622222222,16.7688888889,17.3502222222,28.6157777778,11.2062222222
686.08,11.4943333333,43.6715555556,28.8874444445,34.1607777778,14.792,11.1817777778,16.5283333333,17.287,28.5348888889,11.1142222222
686.40,11.4416666667,43.5483333333,28.8583333333,34.1793333333,14.7354444445,11.0813333333,16.4494444444,17.2721111111,28.4780555556,11.1551111111
686.72,11.3275555556,43.535,28.9016666667,34.161,14.7245555556,10.9435555556,16.3768888889,17.1963333333,28.4376111111,11.0265555556
687.05,11.3572222222,43.4965555556,28.9427777778,34.1105555556,14.7904444444,11.0512222222,16.3447777778,17.219,28.381,10.9748888889
