wavelength,Back_TanParf,Belly_TanParf,Breast_TanParf,Crissum_TanParf,Crown_TanParf,DorTail_TanParf,Patch10_TanParf,Patch11_TanParf,Patch12_TanParf,Patch13_TanParf,Rump_TanParf,Throat_TanParf,WingTip_TanParf
355.47,3.93006666667,7.71493333333,7.869,7.23413333334,2.97306666667,5.02346666667,6.3608,7.15073333333,1.74646666667,8.09653333333,10.0928666667,4.07693333333,6.6358
355.83,4.00251666667,7.78633333333,7.95826666667,7.30826666667,2.9926,5.09593333333,6.4134,7.23433333333,1.8094,8.18953333333,10.1698666667,4.10986666667,6.65293333333
356.20,4.01463333333,7.84526666667,7.99106666667,7.33380000001,3.0002,5.17973333333,6.46426666667,7.24506666667,1.82813333333,8.25566666667,10.208,4.1422,6.68506666667
356.56,4.0248,7.89053333333,8.05053333333,7.36553333333,2.97286666667,5.25313333334,6.49353333333,7.2872,1.83366666667,8.302,10.2328,4.18826666667,6.65813333333
356.93,4.03103333333,7.9034,8.0364,7.34046666667,2.93433333333,5.2328,6.4728,7.2964,1.84346666667,8.35006666667,10.1974,4.21606666667,6.61266666667
357.29,4.08136666667,7.9696,8.08773333333,7.41439999999,3.01353333333,5.36386666667,6.56146666667,7.37946666667,1.94773333334,8.40173333333,10.2488666667,4.33086666667,6.69406666666
357.66,4.2144,8.13133333333,8.19166666667,7.57079999999,3.17553333333,5.48573333333,6.7042,7.50666666667,2.09333333333,8.5152,10.3609333333,4.4982,6.78626666667
358.02,4.21971666667,8.19153333333,8.24226666667,7.60173333334,3.136,5.47926666667,6.72533333333,7.52593333333,2.11786666667,8.59073333333,10.3732666667,4.53173333333,6.8344
358.38,4.2578,8.2702,8.31553333333,7.69073333334,3.164,5.5284,6.8144,7.61760000001,2.16986666667,8.658,10.4518,4.5942,6.92706666667
358.75,4.28723333333,8.265,8.34906666667,7.67539999999,3.1766,5.56153333333,6.8724,7.63006666667,2.18946666667,8.69286666667,10.5084,4.6066,6.9054
359.11,4.16801666667,8.22813333333,8.3186,7.60626666666,3.13266666667,5.512,6.8,7.56186666667,2.09586666667,8.6186,10.4588666667,4.54126666667,6.81793333333
359.48,4.16756666667,8.2762,8.395,7.64926666666,3.19133333333,5.59826666667,6.83346666667,7.56619999999,2.11186666667,8.68173333333,10.4391333333,4.56033333333,6.85606666667
359.84,4.18681666666,8.2874,8.4256,7.68233333333,3.24146666667,5.61693333333,6.8996,7.62566666667,2.1116,8.70286666667,10.4972,4.6132,6.87693333333
360.20,4.13488333333,8.25533333333,8.40093333333,7.65100000001,3.2216,5.5888,6.87013333333,7.59846666667,2.06693333333,8.66426666666,10.4464666667,4.54966666667,6.8596
360.57,4.03628333333,8.22373333333,8.32173333333,7.57793333333,3.14653333333,5.47893333333,6.79066666667,7.49893333333,1.97506666667,8.60320000001,10.3653333333,4.4506,6.78993333333
360.93,3.98668333333,8.2192,8.30713333333,7.57793333334,3.10786666667,5.4306,6.77493333333,7.47893333333,1.92693333333,8.58186666667,10.4160666667,4.40013333333,6.74026666667
361.29,4.0671,8.30186666667,8.38533333333,7.63866666666,3.1552,5.48326666667,6.83153333333,7.54006666667,1.9886,8.66059999999,10.4832,4.4534,6.79
361.66,4.08745,8.34033333333,8.4602,7.7094,3.1792,5.54833333333,6.89073333333,7.5846,2.00893333333,8.71113333334,10.5486,4.45106666667,6.826
362.02,4.11043333333,8.39413333333,8.50733333333,7.73786666667,3.24486666667,5.62193333333,6.93806666667,7.6348,2.04433333333,8.73553333333,10.585,4.48753333333,6.85486666667
362.39,4.05371666667,8.3382,8.45653333333,7.69933333333,3.1712,5.5836,6.911,7.57213333333,1.964,8.6788,10.5240666667,4.39973333333,6.80913333333
362.75,3.9622,8.30246666667,8.36606666667,7.62666666667,3.06186666667,5.54426666667,6.81766666667,7.48753333334,1.89073333334,8.60353333334,10.4049333333,4.3248,6.73273333333
363.11,4.06758333333,8.36786666666,8.45893333333,7.71659999999,3.1338,5.68093333334,6.91006666667,7.58239999999,1.9822,8.7234,10.5112,4.39166666667,6.76706666667
363.48,4.00748333333,8.3158,8.3772,7.65653333333,3.04966666667,5.58486666667,6.85353333333,7.52106666666,1.889,8.6806,10.4919333333,4.35806666667,6.71213333333
363.84,3.93753333333,8.2646,8.29133333333,7.57913333333,2.9466,5.5044,6.76193333333,7.42266666666,1.806,8.64146666666,10.4031333333,4.3042,6.643
364.20,3.98458333334,8.31993333333,8.34526666667,7.6388,2.96773333333,5.5542,6.8082,7.48113333334,1.864,8.71613333333,10.4872,4.3578,6.65373333334
364.57,3.98605,8.31126666667,8.35646666667,7.658,2.9602,5.55113333333,6.7756,7.4816,1.86553333333,8.72993333334,10.5117333333,4.33886666667,6.64073333333
364.93,3.98598333333,8.3464,8.39746666667,7.67353333334,2.967,5.56453333333,6.79973333333,7.48726666667,1.87033333333,8.74100000001,10.4870666667,4.33853333333,6.65453333333
365.29,3.97915,8.3884,8.44633333333,7.70753333333,2.99913333333,5.60993333333,6.8544,7.51173333334,1.85026666667,8.78593333333,10.5537333333,4.36306666667,6.6778
365.66,3.86208333333,8.31313333333,8.31366666667,7.53939999999,2.87906666667,5.46206666667,6.69353333333,7.37093333333,1.73286666667,8.67566666667,10.4378,4.23673333333,6.5646
366.02,3.8234,8.30266666667,8.2822,7.52060000001,2.821,5.35973333333,6.65486666666,7.33266666667,1.6802,8.64953333333,10.4218666667,4.17953333333,6.49066666667
366.38,3.81721666667,8.3118,8.28153333334,7.51013333333,2.827,5.35266666667,6.66533333333,7.35413333333,1.69733333333,8.66079999999,10.4323333333,4.20313333333,6.4282
366.75,3.86113333333,8.3722,8.3562,7.562,2.87366666667,5.35946666667,6.738,7.451,1.74806666667,8.72886666667,10.5587333334,4.2666,6.45113333333
367.11,3.87275,8.3942,8.33606666667,7.55740000001,2.85213333333,5.29066666667,6.7596,7.45193333334,1.76953333333,8.74493333333,10.5354666667,4.29706666667,6.4984
367.47,3.9353,8.49586666667,8.40773333333,7.58733333333,2.8944,5.345,6.799,7.49846666666,1.84266666666,8.79486666666,10.5425333333,4.28986666667,6.5182
367.84,3.91775,8.5624,8.43126666667,7.56973333333,2.88153333334,5.3158,6.8014,7.47513333334,1.82953333333,8.775,10.5377333333,4.2244,6.5092
368.20,3.83185,8.4848,8.38053333333,7.4924,2.79166666667,5.17006666667,6.68886666667,7.38406666667,1.7246,8.6602,10.4166,4.15273333333,6.38006666667
368.56,3.81548333333,8.56566666666,8.39213333333,7.49366666667,2.80546666667,5.16553333333,6.72593333333,7.41433333333,1.73693333333,8.64700000001,10.417,4.20346666667,6.39366666667
368.93,3.85025,8.59906666667,8.42533333333,7.52879999999,2.85566666667,5.18373333333,6.80353333333,7.4994,1.77146666667,8.68353333334,10.4710666667,4.26326666667,6.4244
369.29,3.80911666667,8.56166666666,8.369,7.45793333334,2.798,5.1068,6.7812,7.45366666666,1.72466666667,8.63633333333,10.385,4.1832,6.3804
369.65,3.97525,8.69673333333,8.5512,7.62473333334,2.91153333333,5.26526666667,6.98466666667,7.62286666667,1.8672,8.8056,10.5238666667,4.325,6.51766666667
370.01,4.0797,8.79546666667,8.626,7.73806666667,3.01153333333,5.38366666667,7.10106666666,7.71686666666,1.97186666666,8.86379999999,10.6134666667,4.4208,6.63246666667
370.38,4.17331666666,8.93393333333,8.74386666667,7.82880000001,3.101,5.47146666667,7.17606666667,7.76933333333,2.0278,8.96860000001,10.7136,4.51906666667,6.76093333333
370.74,4.205,8.99706666667,8.80613333333,7.88273333333,3.17506666667,5.53366666667,7.22813333333,7.80466666667,2.03886666667,9.03706666667,10.7360666667,4.52273333333,6.82346666667
371.10,4.18135,8.98453333333,8.82299999999,7.90253333333,3.17613333333,5.51193333333,7.22746666667,7.80479999999,2.01313333333,9.06373333333,10.7211333333,4.46753333333,6.78553333333
371.46,4.18858333333,9.0098,8.89693333333,7.95933333333,3.21153333333,5.52253333333,7.32,7.86993333333,2.05333333333,9.07953333335,10.7973333334,4.52393333333,6.87146666667
371.83,4.1962,9.02526666667,8.90513333333,8.02706666666,3.21253333333,5.5516,7.3758,7.91073333333,2.07526666667,9.11813333334,10.8516,4.5502,6.876
372.19,4.2798,9.133,9.00726666667,8.11453333334,3.27493333333,5.66453333333,7.50033333333,8.02153333334,2.1602,9.25319999999,10.965,4.61833333333,6.99346666667
372.55,4.40451666667,9.1512,9.08306666667,8.1508,3.32513333333,5.74266666666,7.58373333334,8.08613333334,2.22253333333,9.34693333334,11.0695333333,4.6174,7.055
372.92,4.34636666667,9.10206666667,9.04059999999,8.09733333334,3.26286666667,5.69893333333,7.4844,8.01419999999,2.1644,9.29713333334,11.0187333333,4.54233333333,6.9732
373.28,4.31746666667,9.03593333333,9.02966666667,8.06900000001,3.227,5.65326666667,7.41313333333,7.96886666666,2.11993333333,9.26919999999,10.9946666667,4.5016,6.92053333333
373.64,4.14303333333,8.8776,8.87566666667,7.88273333333,3.05413333333,5.48726666667,7.24666666667,7.7954,1.9188,9.10666666667,10.8833333334,4.3188,6.7166
374.00,4.10971666667,8.85573333333,8.88686666667,7.81320000001,3.00733333333,5.44126666667,7.22433333333,7.767,1.87373333333,9.12046666667,10.8730666667,4.2754,6.66613333333
374.37,4.00978333333,8.77686666667,8.83253333333,7.74739999999,2.92526666667,5.33073333333,7.18446666667,7.73446666667,1.79786666667,9.09400000001,10.83,4.19593333333,6.5638
374.73,3.96978333333,8.76706666667,8.79613333333,7.736,2.852,5.25693333333,7.17946666667,7.69666666667,1.7564,9.08019999999,10.8375333333,4.16493333334,6.48386666666
375.09,3.96623333333,8.78153333333,8.8294,7.70833333334,2.84966666667,5.24486666667,7.18926666667,7.66666666667,1.72086666667,9.03346666667,10.8946666667,4.18013333333,6.44973333333
375.45,3.96016666667,8.77046666667,8.78953333333,7.68793333333,2.82406666667,5.22893333334,7.17519999999,7.67133333333,1.65473333333,9.02633333333,10.9171333333,4.14633333333,6.36866666667
375.81,3.95461666667,8.77066666667,8.80926666667,7.64093333333,2.82273333333,5.21286666667,7.18939999999,7.67186666667,1.6234,9.03766666667,10.9012666667,4.13886666667,6.3328
376.18,3.87896666667,8.72526666667,8.74813333333,7.57213333334,2.7924,5.12166666667,7.15900000001,7.58359999999,1.55433333333,8.99880000001,10.8679333333,4.0984,6.25753333333
376.54,3.80208333333,8.71186666667,8.7482,7.55853333333,2.76653333333,5.06186666667,7.16686666667,7.5524,1.5014,8.96920000001,10.8382,4.0882,6.24313333333
376.90,3.82706666667,8.7508,8.78766666667,7.58266666666,2.78786666667,5.03286666667,7.21826666667,7.57113333334,1.51453333333,9.01293333333,10.8892,4.12113333333,6.27513333333
377.26,3.81116666667,8.78993333333,8.79373333333,7.62013333334,2.77773333333,5.03126666667,7.27160000001,7.59080000001,1.53573333333,9.02586666667,10.9203333333,4.1028,6.2984
377.63,3.85411666667,8.89086666667,8.83933333333,7.70186666667,2.85933333333,5.09793333333,7.36046666666,7.68853333334,1.63153333333,9.10533333332,10.9724,4.16846666667,6.378
377.99,3.84463333333,8.91006666667,8.83233333333,7.7542,2.87646666667,5.11713333333,7.37286666667,7.7018,1.6416,9.14046666667,11.0131333333,4.18173333333,6.37853333333
378.35,3.92568333333,9.00680000001,8.87886666667,7.8346,2.95066666667,5.18493333333,7.44126666666,7.75753333333,1.73293333334,9.19940000001,11.0896,4.26106666667,6.4356
378.71,3.96775,9.09426666666,8.96053333333,7.92106666667,3.02533333334,5.27026666667,7.51786666667,7.84513333334,1.8126,9.256,11.1456666667,4.33593333333,6.4934
379.07,3.98115,9.17153333333,8.98006666667,7.95813333333,3.0494,5.31853333333,7.55826666666,7.90686666667,1.84133333333,9.31706666667,11.1750666667,4.35653333333,6.52553333333
379.44,3.95095,9.14126666667,8.97853333333,7.94313333334,3.02006666667,5.26613333333,7.53246666666,7.87226666667,1.83673333333,9.33473333333,11.1451333333,4.3544,6.5358
379.80,4.04661666667,9.24279999999,9.09753333333,8.05526666667,3.12313333333,5.3132,7.6172,7.97866666667,1.93573333333,9.43773333333,11.2741333333,4.46433333333,6.66253333333
380.16,4.1339,9.3726,9.21753333334,8.16493333333,3.19473333333,5.43146666667,7.7174,8.09066666667,2.0152,9.49873333333,11.3792666667,4.542,6.76553333333
380.52,4.13661666667,9.40566666667,9.24133333333,8.19273333334,3.18233333333,5.4476,7.71806666668,8.11513333333,2.00193333333,9.50933333333,11.4054666667,4.54773333333,6.73306666667
380.88,4.1837,9.4748,9.33493333334,8.26199999999,3.2064,5.52273333333,7.79286666666,8.20566666667,2.04253333333,9.612,11.4922,4.57853333333,6.79393333333
381.24,4.1865,9.48653333334,9.34346666667,8.24480000001,3.1998,5.52,7.79720000001,8.218,2.03533333333,9.63913333333,11.5152666667,4.59573333333,6.77366666667
381.61,4.2438,9.5424,9.45093333333,8.29646666667,3.25,5.575,7.86926666667,8.26013333333,2.08133333333,9.70206666667,11.6246666667,4.66073333333,6.83186666666
381.97,4.20788333333,9.52446666667,9.4666,8.27080000001,3.23546666667,5.54493333334,7.8814,8.2842,2.03573333334,9.72186666667,11.6445333333,4.6422,6.7858
382.33,4.10178333333,9.44446666666,9.43673333333,8.18439999999,3.14833333333,5.44586666667,7.84899999999,8.24746666667,1.93953333333,9.66886666667,11.5838,4.55053333334,6.6864
382.69,4.08148333333,9.40020000001,9.41286666666,8.12673333333,3.12326666667,5.38613333333,7.84273333333,8.22473333334,1.89586666667,9.64226666667,11.5522,4.48833333333,6.656
383.05,4.0394,9.34826666666,9.40893333333,8.10199999999,3.07306666667,5.3334,7.82939999999,8.19293333334,1.85973333333,9.62486666667,11.5270666667,4.4606,6.61726666667
383.41,4.08285,9.42306666667,9.46966666666,8.13306666666,3.1118,5.37993333333,7.89153333333,8.25380000001,1.92826666667,9.66246666666,11.5998,4.48906666666,6.62693333333
383.77,4.00718333333,9.38613333334,9.41019999999,8.0686,3.01846666667,5.33213333333,7.84346666667,8.20379999999,1.85473333333,9.58906666665,11.5178666667,4.40946666667,6.5244
384.14,3.97453333333,9.36486666666,9.39273333334,8.04860000001,2.9788,5.27473333333,7.84280000001,8.19906666667,1.82793333333,9.58040000001,11.5212,4.37706666667,6.47773333333
384.50,3.95455,9.39473333333,9.3722,8.02460000001,2.96033333333,5.24586666667,7.85633333335,8.18959999999,1.83213333333,9.58979999999,11.5241333333,4.3478,6.45486666667
384.86,3.98733333333,9.43666666666,9.40480000001,8.03786666667,3.01246666667,5.2678,7.90559999999,8.19053333333,1.8982,9.61093333333,11.5741333333,4.40806666667,6.46306666667
385.22,4.07041666667,9.54566666667,9.53726666666,8.152,3.10026666667,5.3472,8.03433333332,8.305,1.96566666666,9.7226,11.6936,4.49073333333,6.54986666667
385.58,4.09856666667,9.58506666667,9.58173333333,8.19846666667,3.10006666667,5.34846666667,8.06740000001,8.37206666667,1.96166666667,9.7826,11.7346,4.50866666667,6.56873333333
385.94,4.1623,9.6556,9.66113333332,8.24893333333,3.1458,5.386,8.13400000001,8.4356,2.0284,9.84046666667,11.8061333333,4.57006666667,6.64973333333
386.30,4.25988333333,9.77620000001,9.75633333334,8.36566666666,3.20486666667,5.48866666667,8.21406666667,8.52380000001,2.12766666667,9.93966666667,11.9591333333,4.63766666667,6.73533333333
386.66,4.2525,9.8146,9.79333333332,8.38886666667,3.17206666667,5.47153333333,8.21233333335,8.53813333333,2.12206666667,9.97053333333,12.0016,4.64706666667,6.728
387.03,4.27783333333,9.91513333334,9.84733333333,8.42226666667,3.16666666667,5.46713333333,8.25379999999,8.57753333334,2.129,9.99480000001,12.0652,4.6374,6.73826666667
387.39,4.25316666666,9.93246666668,9.87746666666,8.42986666666,3.15486666667,5.44733333333,8.28299999999,8.59166666666,2.09813333333,10.0403333333,12.0927333333,4.6208,6.728
387.75,4.30055,9.98646666666,9.96199999999,8.49593333334,3.21433333333,5.51566666667,8.35179999999,8.67846666667,2.168,10.1527333333,12.2168,4.66793333333,6.77146666667
388.11,4.30486666667,9.99386666667,9.95866666665,8.50319999999,3.22053333333,5.52086666667,8.34140000001,8.69999999999,2.18126666667,10.1674666667,12.2502666667,4.6546,6.72793333333
388.47,4.3648,10.0588666667,10.0664666667,8.59360000001,3.28053333333,5.5804,8.41380000001,8.80313333333,2.23206666667,10.2642,12.3540666667,4.722,6.78213333333
388.83,4.31613333333,10.0364666667,10.044,8.59133333333,3.22686666667,5.5536,8.40839999999,8.81973333334,2.17733333333,10.2516666667,12.3496666667,4.6598,6.762
389.19,4.30056666667,10.0298,10.0308666667,8.57079999999,3.21873333333,5.53346666667,8.41,8.84573333333,2.17286666667,10.2544,12.3784666667,4.6316,6.732
389.55,4.2517,10.0146,10.0167333333,8.53319999999,3.20593333333,5.4942,8.38713333333,8.8282,2.13453333333,10.2243333333,12.3862,4.60133333333,6.67266666667
389.91,4.21115,10.0076,10.0048,8.51033333333,3.1452,5.4542,8.38659999999,8.83540000001,2.07386666667,10.2266,12.3925333333,4.5622,6.6086
390.27,4.19061666667,10.0037333333,10.0444,8.48119999999,3.12933333333,5.42953333333,8.39013333334,8.87220000001,2.04413333333,10.2605333333,12.4029333333,4.5454,6.6042
390.63,4.27181666667,10.0977333333,10.1451333333,8.55653333334,3.2122,5.49813333333,8.49293333333,8.99540000001,2.114,10.3687333333,12.5234666666,4.61446666667,6.6744
391.00,4.30651666667,10.0961333333,10.1938666667,8.61713333333,3.24706666667,5.5236,8.54773333335,9.08299999999,2.12686666667,10.4548666667,12.6102,4.66606666666,6.70846666667
391.36,4.31318333333,10.107,10.2044666667,8.62453333333,3.2302,5.53653333333,8.55353333333,9.14153333333,2.1274,10.4709333333,12.6506,4.671,6.67493333333
391.72,4.28835,10.0941333333,10.2054666667,8.61639999999,3.20066666667,5.5096,8.58380000001,9.18593333334,2.08073333333,10.4611333333,12.6779333333,4.65926666667,6.65333333333
392.08,4.31886666667,10.1638666667,10.2788666667,8.65200000001,3.228,5.56273333333,8.67980000001,9.28406666666,2.1078,10.5626666667,12.7736666667,4.6946,6.7048
392.44,4.32291666667,10.1784666666,10.3135333333,8.65246666667,3.22093333333,5.56926666667,8.74113333335,9.33860000001,2.08793333333,10.6093333333,12.8432666667,4.69206666667,6.6992
392.80,4.33323333333,10.2390666667,10.3666,8.66786666668,3.2222,5.5898,8.77320000001,9.41193333334,2.08353333333,10.6498666667,12.9081333333,4.704,6.70446666667
393.16,4.2929,10.2391333333,10.3750666667,8.61793333334,3.15186666667,5.54026666667,8.74799999999,9.41593333333,2.03653333333,10.6239333333,12.9068666667,4.6602,6.6596
393.52,4.28431666667,10.251,10.3968666666,8.64766666667,3.14233333333,5.54733333333,8.76133333334,9.46466666667,2.05206666667,10.6336666667,12.9333333333,4.6538,6.66986666667
393.88,4.32533333333,10.308,10.4654,8.71713333334,3.18946666667,5.5912,8.80380000001,9.55000000001,2.11346666667,10.6945333333,13.0222,4.70146666667,6.71586666667
394.24,4.3419,10.3346,10.4658666667,8.75039999999,3.2072,5.61713333333,8.8438,9.58413333333,2.139,10.7098666667,13.0722,4.7132,6.718
394.60,4.28913333333,10.2624,10.4513333333,8.72793333333,3.13786666667,5.57473333333,8.80846666667,9.586,2.07966666667,10.6927333333,13.0664,4.66073333333,6.662
394.96,4.25913333333,10.2693333333,10.4735333333,8.70233333334,3.13746666667,5.579,8.81360000001,9.61073333334,2.07693333333,10.6895333333,13.0979333333,4.64653333333,6.66166666667
395.32,4.28841666667,10.3034,10.5339333333,8.75086666667,3.15906666667,5.58013333333,8.86286666666,9.67573333333,2.082,10.748,13.1728,4.6644,6.70233333333
395.68,4.30388333333,10.3423333333,10.5975333333,8.77033333333,3.1778,5.57466666667,8.88733333333,9.71319999999,2.1044,10.8068,13.2083333333,4.6856,6.72066666667
396.04,4.24996666666,10.2890666667,10.5820666667,8.74486666667,3.13126666667,5.48893333333,8.84113333335,9.70273333333,2.0448,10.7834,13.2035333333,4.63826666667,6.67733333333
396.40,4.26741666667,10.3081333333,10.6308666667,8.77673333333,3.15793333333,5.50666666667,8.85426666666,9.76653333334,2.0844,10.807,13.2424666667,4.65846666667,6.70513333333
396.76,4.2688,10.3298666667,10.68,8.80746666666,3.17113333333,5.50053333333,8.91300000001,9.8236,2.0988,10.8532666667,13.3137333333,4.68186666667,6.70313333333
397.12,4.31445,10.4142,10.7791333333,8.91419999999,3.25193333333,5.574,9.01633333333,9.93106666667,2.14753333333,10.9569333333,13.4609333333,4.75093333334,6.74586666667
397.48,4.36983333333,10.5094,10.8998666667,8.97326666667,3.30006666667,5.60926666667,9.1306,10.0454666667,2.184,11.081,13.6077333333,4.79213333333,6.80526666667
