wavelength,Back_DigLaff,Belly_DigLaff,Breast_DigLaff,Crissum_DigLaff,Crown_DigLaff,DorTail_DigLaff,Patch10_DigLaff,Rump_DigLaff,Throat_DigLaff,WingTip_DigLaff
217.46,-1.75874666666,11.6564666667,21.3497333333,28.9571333333,24.5602666667,3.39473333333,28.0163333334,3.68099999999,14.3148,27.1166
217.83,-5.31618666668,8.7742,20.5162,25.8494,22.2795666666,-1.54853333334,25.1613333333,1.80646666669,12.4731333333,26.4514666667
218.21,-7.83998666665,6.40013333334,19.9110666666,26.2668,22.8445333333,-1.6444,25.2,2.0446,10.3110666667,25.5112666667
218.59,-10.64912,6.71086666668,17.66,24.8566,21.5673,-0.838799999994,24.2384666667,1.81019999999,8.87413333332,24.7240666667
218.97,-2.45202666667,14.9808,22.2606,26.2835333333,24.8276,7.27966666667,27.5861333333,9.77,14.1379333333,28.544
219.34,0.393506666674,17.7413333333,25.3188,26.5938,26.1565666667,8.34253333333,29.3989333333,10.8924666667,15.7742,29.5082
219.72,-5.57377333335,11.1241333333,20.0774,20.7365333333,20.0001333333,1.93806666667,24.3022,4.49599999999,8.9536,24.6512666667
220.10,-10.2053866667,7.50533333333,15.1782666667,18.2808,17.0231666667,-2.85119999999,22.6834,-0.67086666668,5.6184,23.0608666667
220.47,2.27780000001,18.9684,24.4444666667,25.7938,28.3135666667,10.8731333333,34.1666666667,11.2301333333,15.9126,34.4444
220.85,-2.36565333333,16.7742,22.3655333333,19.9139333333,23.4622666667,7.22586666667,30.6236,4.8172,13.4194,31.2688
221.23,-14.86276,11.5195333333,18.8234666667,14.6568666667,16.6420333333,-0.53913333334,27.402,-5.44119999999,7.94113333331,23.5783333333
221.61,-10.64804,16.3171333333,20.7925333333,17.3426666667,19.0442666667,5.268,27.5058,-2.42420000001,10.3030666667,23.0769333333
221.98,-9.85476000001,20.401,22.3558666667,19.4486666667,18.9724666667,9.22293333333,29.8246,-0.952399999986,11.0776,26.9173333333
222.36,-4.83682666665,21.8391333333,22.4368666667,21.1952666667,17.3563,10.069,28.4597333333,1.88506666665,12.9654,27.9999333333
222.74,0.897893333334,23.8666,28.0442666667,24.6666,21.3111333333,15.9110666667,30.7112666667,5.7334,15.9112,32.1778
223.11,1.89667999999,21.0329333333,27.9812666667,28.1221333333,21.8545333333,16.4789333333,30.8450666667,5.11733333334,16.9484,34.3660666667
223.49,8.82266666666,28.4160666667,34.4208,35.6027999999,29.3617,24.6807333333,39.669,13.1915333333,25.4846,43.0730666667
223.87,16.3661733333,35.446,42.6761333333,42.4881999999,35.0234333333,30.4225333333,47.8873333333,19.0141333333,32.3004666667,50.2816666667
224.24,24.8828533333,42.0689333333,51.1264,47.5403333333,42.5977666667,34.4367333333,51.954,24.5976666667,40.5976,57.7011333333
224.62,21.3617733333,39.2434,47.234,47.7542,38.8888666667,26.0992666667,46.9502666667,22.2694666667,38.8179333333,54.9882
225.00,27.22608,40.979,48.7645333333,52.1679333333,44.5455333333,30.6759333333,53.3332666667,28.5781333333,42.8904666667,59.627
225.38,36.7186,44.6307333333,52.2555333333,53.2534666666,48.0639,37.0856666667,55.7684666667,33.7724,44.8302,62.4750666667
225.75,36.4862266667,41.174,51.4046,51.3627333333,44.9055333333,34.004,57.4004666667,31.3626666667,40.8386666667,62.6414
226.13,33.5841866667,36.5232666667,45.1971333333,45.1972666667,40.7707333333,29.6056666667,50.5376,26.6306666666,37.4193333333,55.4121333333
226.51,31.39704,35.532,44.6098,41.0284,40.7269666667,28.8298666667,48.4750666667,24.4326,35.8865333333,53.4396
226.88,23.8837466667,26.0854,35.5897333333,32.7522,32.8888666667,21.0598,40.0000666667,15.829,27.282,44.2736
227.26,18.67928,20.1895333333,30.8371333333,25.4976666667,27.4091333333,16.1137333333,36.1138666667,9.73146666668,20.1896,38.7678
227.64,14.9681066667,14.2318666666,24.4348,19.1014666667,21.0143666667,12.0,29.2174,5.97080000001,14.9854666667,33.5652666667
228.01,15.5394133333,14.1247333333,22.7578,17.53,20.18,13.5012,25.9713333333,8.03346666668,14.4844666667,29.9040666667
228.39,16.01248,14.8494,21.5783333333,17.6116,19.6677666667,15.7423333333,25.4412666667,10.5918666666,13.4994,27.9127333333
228.76,16.1603066667,14.7904666667,21.2932,16.9946,19.9453333333,17.9964,24.6083333333,11.6574,13.3333333333,27.6139333333
229.14,15.3722533333,14.7847333333,21.2488666667,16.0674,20.0591,17.9577333333,23.2405333333,11.8481333333,13.0126666667,26.9873333334
229.52,12.4254666667,12.2445333334,17.6214666667,12.7638,18.1406333333,16.6499333333,20.7705333333,10.1172,11.0049333333,24.221
229.89,11.4946133333,11.4750666667,16.3162,11.6544666667,17.5305,16.6747333333,19.6739333333,9.99179999999,9.89393333335,23.7489333333
230.27,8.34012000001,8.165,14.1413333333,8.40073333333,13.9394,14.3265333333,17.8283333333,8.29966666666,5.97646666666,21.1112
230.65,7.42541333334,8.01326666668,12.8572666667,8.78473333333,12.9966333333,13.7108666667,17.7176,8.16100000001,5.92773333333,21.2808
231.02,8.73094666667,10.3375333333,14.3044666667,10.5844,14.0165333333,15.5226,19.5227333333,10.4526666667,8.04933333335,22.8972
231.40,8.26174666667,10.6114666666,13.1266,10.4392666667,12.3859333333,15.5554666667,19.0696,11.2144,7.88966666667,22.1360666667
231.78,10.4201733333,12.8992,15.2778,12.8992666667,14.3576333333,17.7256666667,22.066,14.4444,10.1909333333,23.7673333334
232.15,8.28813333335,11.2623333333,13.0178,12.2286666667,13.5700666667,17.7316666667,22.3076666667,13.4517333333,8.146,23.9644666667
232.53,8.30896000001,11.3439333333,12.5714666667,11.9576666667,13.7353666667,18.2010666667,23.1956,13.7988666667,8.4446,24.7407333333
232.90,6.48166666667,9.70339999999,10.4864,9.44246666666,11.4235666667,17.1531333333,22.9893333333,10.8898,5.88373333335,23.7011333333
233.28,5.65687999999,8.3578,8.45593333334,8.50493333332,7.57353333333,17.0098666667,23.2843333333,7.86766666666,4.46086666667,22.3041333333
233.66,7.30592,9.65753333334,10.3196,10.1142666667,7.36303333333,17.6256,24.2008,9.2694,6.25573333332,23.8813333333
234.03,7.52741333334,10.0780666667,11.4159333334,10.8584666667,8.36119999999,17.213,24.1695333333,8.94086666666,8.62879999999,25.1281333333
234.41,9.74060000001,11.9687333333,12.8858666667,13.6241333333,11.4541666667,19.5301333333,26.4877333333,11.3198,11.9463333333,28.434
234.78,9.72165333334,11.3216666667,13.0057333333,12.7719333333,10.6081666667,18.7603333333,25.8012,11.1578,10.6901333333,27.6725333333
235.16,13.6645733333,13.6988666667,14.7526666666,14.5161333333,13.3870666666,18.7958,27.742,13.2043333333,12.3441333333,29.4193333333
235.54,16.3504933333,15.7099333333,17.1399333333,15.9918666667,16.0221,19.6376,29.1843333333,15.3272666667,14.5015333333,30.7552666667
235.91,14.7929733333,14.4774,16.2326666667,13.6884,14.8422666667,17.9880666667,26.923,13.0572,12.6824,28.5404666667
236.29,13.9047866667,13.0402,15.1464,11.8132,13.3608333333,15.1464666667,24.9084,11.4469333333,11.7398666667,26.8314666667
236.66,9.98718666668,10.0093333333,12.5296666667,8.42019999999,10.2648,11.6347333333,21.735,8.21920000001,8.47486666665,23.6712
237.04,9.94326666668,10.5496,12.9964,9.55686666666,10.7181666667,10.9397333333,22.0036,8.4222,8.617,23.5282666667
237.41,10.3821466667,12.5448666667,14.9272,11.4481333333,13.5218666667,11.671,22.2793333333,10.2828,10.6254666667,25.2441333333
237.79,9.62566666667,12.7095333333,13.9215333333,11.0339333333,13.9660666667,9.59006666665,21.6222,9.73273333334,9.99993333332,25.3832666667
238.17,8.74870666665,11.836,10.9090666667,9.30480000001,12.3439666667,7.43313333334,20.2138,8.73426666667,7.91426666667,23.2441333333
238.54,4.83074666665,7.17286666667,6.85859999998,4.39786666668,8.83076666667,2.77480000001,16.0209333333,3.80439999999,4.08386666666,17.8184
238.92,3.87763999999,5.86160000001,6.00653333333,4.02586666668,7.65703333333,1.78746666667,15.2494666667,3.02726666667,4.20279999999,16.1675333333
239.29,3.80090666668,7.14926666669,6.60626666665,4.49473333333,8.12216666666,2.88093333333,14.7662,2.7602,5.50526666667,16.4856666667
239.67,-0.735439999986,2.9614,2.4606,0.243266666654,3.5694,-0.600866666674,10.0428666667,-1.83119999999,1.41619999999,12.3176666667
240.04,-2.23949333333,1.48866666667,0.414133333326,-0.53073333334,2.5503,-1.51453333333,8.29760000001,-3.27506666667,-0.3754,10.6278
240.42,-0.973773333342,2.29793333334,1.31966666666,0.4778,3.26506666667,0.591733333334,8.77126666667,-1.28553333333,1.03520000001,10.1707333333
240.79,0.605653333334,3.28413333333,2.4162,1.785,4.23566666666,2.02166666667,9.38873333332,0.394466666673,2.38666666667,10.6115333333
241.17,0.543506666666,3.00799999999,2.0054,1.3104,3.6763,2.102,9.05880000001,0.89713333334,2.60346666667,9.88560000001
241.54,0.674573333336,2.46093333333,1.30833333333,0.833400000002,2.93233333333,1.92373333333,8.34113333333,0.615333333333,1.6432,8.64479999999
241.92,1.01678666667,2.29433333334,1.58993333333,1.14366666667,2.49293333333,2.4406,8.07526666667,0.676533333333,1.64573333333,8.02640000001
242.29,2.07904,3.13906666667,2.55673333333,2.1618,3.2362,3.75413333333,8.93213333334,1.79286666666,2.70553333333,8.41426666666
242.67,2.95389333333,4.3696,3.297,3.1514,3.83936666667,4.97573333333,9.71506666666,2.78173333334,3.27873333333,9.02413333333
243.05,3.35862666667,4.46406666667,3.19526666667,3.27166666667,4.02633333333,5.59773333333,9.69739999999,2.88393333334,3.213,9.12773333333
243.42,1.50418666667,2.55553333334,1.66666666667,1.50293333333,2.29246666667,3.95906666667,8.2398,1.5556,1.5146,7.23386666667
243.80,2.48726666667,3.55166666667,2.64933333333,2.39093333333,3.42523333333,4.7874,9.30453333333,2.70686666667,2.46546666667,8.069
244.17,2.92245333333,3.65446666667,2.73946666667,2.4042,3.3505,4.91626666667,9.497,2.96106666666,2.79633333333,8.042
244.55,3.20874666667,3.67139999999,2.984,2.4476,3.31386666667,5.01273333333,9.92453333334,2.97286666667,2.83333333333,8.3432
244.92,2.73486666667,3.26033333333,2.2276,1.95193333333,2.55476666667,4.6066,9.42960000001,2.1682,2.1898,7.72093333333
245.30,3.53608,3.92953333333,2.97366666667,2.66166666667,3.27546666667,5.48933333333,9.83146666668,2.86793333333,2.7422,8.14593333333
245.67,3.27152,3.5676,2.82233333333,2.35826666667,2.97703333333,5.27906666667,9.48426666666,2.96766666667,2.61593333333,7.87153333333
246.05,4.11722666667,4.191,3.792,3.19746666667,3.91503333333,5.98293333333,10.1654666667,3.88113333333,3.42666666667,8.71766666667
246.42,4.80030666666,4.7158,4.68893333333,3.89393333333,4.68126666667,6.51686666667,10.6220666667,4.4278,4.0398,9.36646666667
246.79,5.2854,5.0282,5.07013333333,4.33193333334,5.06166666667,6.95153333334,10.7524666667,4.965,4.4198,9.68353333333
247.17,5.17896,4.98673333333,5.0298,4.2512,4.9254,6.69986666667,10.7521333333,5.07953333333,4.34073333334,9.51613333333
247.54,5.53272,5.21113333333,5.0592,4.5214,5.16066666666,7.02426666667,10.9192666667,5.31886666667,4.35693333333,9.65993333333
247.92,5.72226666667,5.35853333333,5.2482,4.79473333333,5.53156666666,7.258,11.1305333333,5.44126666667,4.60186666667,9.73333333332
248.29,5.79429333333,5.5266,5.34893333333,5.14433333333,5.94313333333,7.6264,11.3388,5.66786666667,4.70813333333,9.90366666666
248.67,5.75834666667,5.6284,5.21793333334,5.39313333333,6.09783333333,7.575,11.3294,5.77633333333,4.78953333333,9.96540000001
249.04,6.45494666667,6.1606,5.87486666667,5.98673333333,6.77526666667,8.036,12.0416666667,6.51766666667,5.44006666667,10.7127333333
249.42,6.57784,6.183,5.81386666667,6.05553333333,6.90353333333,7.88553333333,12.2745333333,6.66333333334,5.50666666667,10.8628
249.79,6.83844000001,6.50273333333,5.96159999999,6.42926666667,7.225,8.0908,12.7610666667,6.96339999999,5.836,11.1308
250.17,6.45053333333,6.38233333334,5.4494,6.2836,7.13116666667,8.00166666667,12.9048666666,6.75760000001,5.58966666667,10.9404666667
250.54,5.45806666667,5.64933333333,4.6358,5.6206,6.50246666667,7.31066666667,12.2584666667,6.15386666666,4.7632,10.1620666667
250.92,4.13102666666,4.4832,3.0258,4.4252,5.35876666667,5.8022,11.3636666667,4.697,3.68086666667,9.12653333333
251.29,3.88328,4.16126666667,2.65446666667,4.01673333333,5.41406666667,5.49573333333,11.1220666667,4.2268,3.57373333333,8.95273333333
251.66,3.98958666667,4.24793333333,2.82713333333,4.0816,5.74713333333,5.50726666667,11.3660666666,4.35246666667,3.84406666667,9.27540000001
252.04,3.90448,3.9268,2.32026666667,3.84953333334,5.50176666667,5.369,10.9840666667,4.07146666667,3.71446666667,9.02066666667
252.41,4.32478666667,4.1648,2.88946666667,4.06186666667,5.57766666667,5.3716,11.3368,4.42979999999,3.96866666667,9.24706666667
252.79,4.19910666666,3.99093333334,3.0158,3.78586666667,5.41633333333,5.46126666667,11.2828666667,4.42100000001,3.826,9.0122
253.16,3.33422666667,3.30806666667,2.36913333333,3.15066666667,4.93403333333,5.21553333333,10.7762666667,3.84573333333,3.26733333333,8.20893333333
253.54,3.36218666667,3.33846666667,2.75726666667,3.2562,5.12333333333,5.5708,10.9825333333,3.67806666666,3.2098,8.11733333334
253.91,4.34924,4.23513333333,3.9268,4.3136,5.97393333333,6.46806666667,11.9790666666,4.30326666667,3.91126666666,9.05100000001
254.28,4.22758666666,3.80273333333,3.75946666667,3.9914,5.6877,6.2784,11.7746666667,4.02899999999,3.73786666667,8.87273333333
254.66,4.50224000001,3.887,3.736,4.066,6.0318,6.83993333333,12.4272666667,4.22259999999,4.16106666667,9.24493333333
255.03,5.41937333333,4.51233333333,4.7918,4.91406666667,7.03343333334,8.07566666665,13.7059333333,5.4382,5.05393333333,10.0319333333
255.41,6.86594666667,5.98293333333,6.32480000001,6.51926666667,8.39663333333,9.82026666667,15.1900666667,7.02046666667,6.58993333334,11.5531333333
255.78,8.04642666667,7.13033333333,7.73413333335,7.77673333333,9.30479999999,11.1130666667,16.1512666667,8.20373333334,8.033,12.6014
256.15,8.53090666668,7.82419999999,8.4242,8.33339999999,9.79689999999,11.4544666667,16.6242,8.94546666665,8.35760000001,13.0908666667
256.53,7.79798666666,7.43680000001,7.71353333334,7.59926666666,9.04636666667,10.7941333333,16.0048,8.29726666668,7.97833333333,12.6292666666
256.90,8.53176,8.22006666665,8.21993333333,8.19733333333,9.7477,11.0998666667,16.5023333333,8.87186666667,8.48653333332,13.2029333333
257.28,8.55755999999,7.76333333333,7.95293333333,7.99886666667,9.2032,10.4431333333,15.67,8.54733333333,8.14753333334,12.6876666667
257.65,7.98638666666,7.1024,7.13406666666,7.26573333333,8.516,9.82073333333,14.7582666667,8.12793333333,7.63773333333,11.9764
258.02,6.63056,5.95126666667,5.72326666667,5.8688,7.42153333333,8.51033333334,13.1878666667,7.12653333335,6.3562,10.4914666667
258.40,6.67426666667,6.02593333334,5.89786666667,5.77973333333,7.2888,8.28186666667,12.7904666667,7.21973333333,6.19793333333,10.312
258.77,6.97678666667,6.4272,6.44466666667,6.10293333333,7.46863333333,8.36100000001,12.8688666667,7.49033333333,6.357,10.3826666667
259.15,6.97005333333,6.36873333333,6.4706,5.99473333333,7.29543333333,8.27953333333,12.5489333333,7.29940000001,6.2432,10.2849333333
259.52,5.97594666667,5.25253333333,5.35713333333,4.82413333333,6.19316666667,7.25333333333,11.5856666667,6.29666666667,5.12846666667,9.14446666667
259.89,5.67857333333,4.8956,5.00733333333,4.4794,5.82223333333,6.925,11.3428,6.0518,4.7308,8.68253333333
260.27,5.39049333333,4.66346666667,4.8318,4.20093333333,5.50556666667,6.72866666667,11.1509333334,5.75466666667,4.513,8.41973333333
260.64,5.51034666667,4.7086,4.864,4.29833333333,5.4577,6.7532,11.1939333333,5.78153333333,4.456,8.38733333333
261.01,5.36478666667,4.58413333333,4.76046666667,4.14366666667,5.27823333333,6.63866666667,11.0164666667,5.56846666667,4.34773333333,8.15393333333
261.39,5.33278666667,4.6014,4.77566666667,4.08926666667,5.27556666667,6.60346666667,10.9433333333,5.4336,4.268,8.08066666667
261.76,5.43617333333,4.87266666667,5.0574,4.2516,5.39123333333,6.63766666667,11.0383333333,5.62033333333,4.44286666667,8.2738
262.13,5.90333333333,5.24053333333,5.4864,4.59653333333,5.7546,6.94773333333,11.4858666667,6.02046666666,4.94546666667,8.78120000001
262.51,6.10045333333,5.46393333333,5.68173333333,4.80566666667,5.98813333333,7.1554,11.8040666667,6.1704,5.1678,8.97826666666
262.88,6.02085333333,5.22633333333,5.3192,4.65826666667,5.86073333333,7.12513333333,11.8367333333,5.96613333333,4.99573333333,8.90306666667
263.25,6.37468,5.5874,5.7514,5.10506666667,6.25236666667,7.48926666666,12.4304666667,6.34193333333,5.3618,9.31039999999
263.63,7.18928000001,6.59626666667,6.60986666667,6.09373333333,7.28306666667,8.46913333333,13.2897333333,7.18933333333,6.20766666667,10.1640666667
264.00,7.17002666667,6.80433333333,6.62313333334,6.21406666667,7.56293333333,8.586,13.6194,7.26413333333,6.38786666667,10.487
264.37,7.21527999999,6.82506666667,6.71573333333,6.33833333334,7.67796666667,8.68886666667,14.0501333333,7.51926666667,6.50453333333,10.6548
264.75,7.31534666667,6.76633333333,6.87753333333,6.149,7.73056666667,8.74460000001,13.9965333333,7.56746666667,6.59386666667,10.7112
265.12,6.49926666667,6.11853333333,5.97413333333,5.34633333333,7.0015,7.97193333333,13.1316666667,6.79226666667,5.9476,10.019
265.49,6.50636,6.33686666667,5.99193333334,5.475,7.15756666667,8.20319999999,13.4758,6.92520000001,6.22446666667,10.3092
265.87,6.28545333333,6.03506666667,5.36226666666,5.1394,6.63693333333,7.84466666667,13.0918666667,6.53293333333,5.68566666667,9.92933333333
266.24,6.08141333333,5.8482,5.15306666667,4.95006666667,6.348,7.93413333333,12.8373333333,6.17786666667,5.4464,9.50200000001
266.61,5.99401333333,5.66626666667,4.86573333333,4.8586,6.21556666667,7.97973333333,12.6664,5.975,5.39233333333,9.42953333334
266.98,5.47924,5.4386,4.64453333333,4.37653333333,5.6182,7.35873333333,12.0847333333,5.48253333333,4.9772,9.12973333333
267.36,5.3784,5.46453333333,4.51053333333,4.312,5.5439,7.29586666667,11.9787333333,5.4744,4.90806666667,9.04793333333
267.73,5.82178666667,5.91346666666,5.0032,4.83333333333,5.8125,7.65393333334,12.3366,5.9006,5.36533333333,9.3654
268.10,5.98690666667,5.98953333333,5.2316,4.9456,5.83096666667,7.7074,12.2522666667,6.00806666667,5.6726,9.51853333333
268.48,6.13401333333,5.96326666667,5.2448,4.93886666667,6.01826666667,7.85019999999,12.0458,6.0826,5.70646666667,9.70633333334
268.85,5.60521333333,5.609,4.81113333333,4.59046666667,5.81436666667,7.66086666667,11.6650666666,5.78733333333,5.37313333333,9.35026666666
269.22,5.66096,5.51433333333,4.87473333333,4.50986666667,5.6983,7.88233333333,11.8553333333,5.96693333334,5.25486666667,9.42073333334
269.59,5.4734,5.29206666667,4.69753333333,4.2216,5.3408,7.69566666667,11.4797333333,5.93933333334,4.91646666667,9.12933333334
269.97,5.44990666667,5.27693333333,4.77513333333,4.2042,5.42103333333,7.8776,11.4100666667,6.05239999999,5.02886666667,9.0832
270.34,5.58082666667,5.56393333333,5.045,4.34586666667,5.61613333333,8.03433333333,11.5510666667,6.24646666667,5.2002,9.26406666667
270.71,5.65218666667,5.68553333333,5.2032,4.2436,5.54656666667,7.97493333333,11.5672666667,6.4622,5.1022,9.13053333333
271.09,5.84233333334,5.69093333333,5.34013333333,4.3274,5.65666666667,8.21726666667,11.5823333333,6.61933333334,5.31646666667,9.11133333334
271.46,5.24872,5.17993333333,4.77513333333,3.73953333334,5.13386666667,7.74566666667,10.9163333333,6.00786666666,4.75706666667,8.48893333334
271.83,4.62548,4.5308,4.1862,3.08693333333,4.50313333333,7.05413333333,10.224,5.2678,4.0176,7.99246666667
272.20,4.58378666667,4.4526,3.95713333333,2.9808,4.4724,7.07346666667,10.1234,5.08873333333,3.607,7.865
272.58,4.41654666667,4.5284,3.90066666666,2.90173333333,4.3284,7.01573333333,10.0459333333,5.057,3.50066666667,7.66773333333
272.95,4.68446666667,4.87393333333,4.17333333333,3.07906666667,4.55986666667,7.16106666667,10.3454,5.33486666667,3.79906666667,7.95033333333
273.32,5.08666666667,5.41646666667,4.78426666667,3.6934,5.04816666667,7.60059999999,10.7214,5.83966666666,4.30193333333,8.41346666667
273.69,5.35692,5.66973333333,4.958,4.02826666667,5.3079,7.84093333333,11.052,6.09393333333,4.4764,8.71799999999
274.06,5.84997333333,6.18986666667,5.55066666667,4.6382,5.8461,8.32980000001,11.7308,6.64966666667,4.9528,9.30286666666
274.44,5.89658666667,6.18893333333,5.635,4.70453333333,5.8234,8.2274,11.8044666667,6.76026666667,4.931,9.43120000001
274.81,5.69,5.935,5.4674,4.44613333333,5.72023333333,7.94706666667,11.6312,6.42033333334,4.77906666667,9.42073333334
275.18,5.83216,6.12713333333,5.53026666667,4.59733333333,5.91593333333,7.92020000001,11.8894,6.63026666667,4.70673333333,9.64813333333
275.55,6.40234666667,6.8184,6.1426,5.21933333333,6.40603333333,8.25233333333,12.6150666667,7.24666666666,5.262,10.3298666667
275.93,6.91414666667,7.44726666667,6.82866666667,5.82646666666,6.96236666667,8.75733333334,13.2279333333,7.99293333334,5.9778,10.9885333333
276.30,7.23124,7.798,7.30913333333,6.1724,7.11419999999,8.95946666667,13.5998,8.41579999999,6.5048,11.2301333333
276.67,7.49021333333,7.95806666667,7.57513333335,6.2976,7.25646666667,9.12939999999,13.8588,8.51153333333,6.68353333333,11.5080666667
277.04,7.35613333333,7.7428,7.37073333333,6.29473333333,7.1636,9.06313333332,13.7961333333,8.35606666667,6.51906666667,11.4223333333
277.41,7.15390666667,7.42146666667,6.79873333333,5.9952,6.93793333334,8.6584,13.4854,7.90073333334,6.173,11.1092666667
277.79,7.73842666666,7.85566666666,7.3778,6.49893333333,7.60089999999,9.21779999999,13.8938,8.32473333333,6.75486666667,11.553
278.16,7.31045333333,7.419,6.87333333333,6.00913333334,7.16043333334,8.80859999999,13.4108666667,7.82373333334,6.3192,11.1772
278.53,7.28198666667,7.22946666667,6.738,5.8926,7.19643333333,8.74893333334,13.3848,7.67206666668,6.13833333333,11.0282
278.90,7.29049333333,7.2552,6.83513333333,6.09826666667,7.2865,9.00019999999,13.6190666667,7.90926666666,6.20673333333,11.0625333333
279.27,7.55042666666,7.58213333333,7.1612,6.43073333333,7.55793333333,9.3874,13.8992,8.26159999999,6.68373333334,11.352
279.64,7.59746666666,7.40273333333,6.96773333333,6.36826666667,7.64539999999,9.494,13.6958666667,8.32579999999,6.61086666667,11.3508
280.02,7.80302666667,7.59906666667,6.99206666667,6.42953333333,7.82783333333,9.80539999999,13.9402666667,8.48433333333,6.6446,11.4880666666
280.39,7.44862666666,7.10953333333,6.5586,6.0348,7.47533333333,9.4856,13.5764,8.1112,6.1536,11.1653333333
280.76,7.36194666666,7.01646666667,6.38273333333,6.14073333333,7.47540000001,9.58833333332,13.4358666667,8.09206666667,6.1538,11.0715333334
281.13,7.35562666667,6.9602,6.42693333333,6.0876,7.49453333333,9.64919999999,13.4481333333,8.08526666667,6.27886666667,11.0930666667
281.50,7.45845333333,7.1646,6.72106666667,6.28013333333,7.64773333333,9.93446666666,13.6232,8.30913333333,6.48586666667,11.4034
281.87,6.93425333333,6.75206666667,6.4812,5.9246,7.17326666667,9.47393333333,13.3992,7.9652,6.22233333333,11.0680666667
282.25,7.01829333333,6.819,6.6666,6.0074,7.26286666667,9.45373333334,13.4998666667,7.89226666667,6.29526666667,11.134
282.62,6.97717333333,6.8814,6.6224,5.985,7.16400000001,9.54253333333,13.4502,7.84793333333,6.30706666667,11.1717333333
282.99,6.94424,6.83166666667,6.48806666667,5.9954,7.10193333333,9.53540000001,13.3108666667,7.78813333333,6.1898,11.1134
283.36,6.70492,6.5456,6.24866666667,5.79113333333,6.93056666667,9.38306666668,13.1332666667,7.60373333334,6.0002,10.9182666667
283.73,6.66201333333,6.48206666667,6.33613333333,5.86826666667,6.90073333332,9.42906666667,13.1852,7.60900000001,6.04213333333,10.82
284.10,5.919,5.64406666667,5.6672,5.2322,6.15306666666,8.60926666665,12.4132,6.83613333333,5.29913333333,9.95193333333
284.47,5.88721333333,5.74346666667,5.67673333333,5.4046,6.20213333333,8.61653333333,12.3514,6.87166666667,5.41086666667,9.96353333334
284.85,5.69962666667,5.58553333333,5.45926666666,5.13153333333,5.8932,8.31400000001,12.1830666667,6.67246666667,5.20866666667,9.77213333333
285.22,5.90893333333,5.84633333333,5.638,5.3946,6.08293333333,8.59300000001,12.3644666667,6.88100000001,5.3406,9.95373333332
285.59,5.65404,5.57446666667,5.39733333333,5.05806666667,5.88803333333,8.25046666666,12.2222666667,6.69920000001,5.0866,9.6436
285.96,5.62612,5.5514,5.2098,4.97593333334,5.78836666667,8.17806666667,12.1105333333,6.64966666667,5.00986666667,9.4896
286.33,5.34149333333,5.29786666667,4.91566666667,4.74906666667,5.5338,7.91199999999,11.8334666667,6.40826666667,4.7938,9.13293333334
286.70,5.30817333333,5.3146,4.90066666667,4.7864,5.5467,7.9344,11.9045333333,6.52233333333,4.87266666667,9.12173333333
287.07,5.23733333333,5.36406666667,4.8166,4.66586666667,5.51196666667,7.85626666667,11.9424,6.4332,4.8674,9.03820000001
287.44,5.10536,5.24206666667,4.70773333333,4.485,5.38193333333,7.77560000001,11.8727333333,6.24073333334,4.60866666667,8.80646666667
287.82,4.91585333333,5.12233333333,4.60573333333,4.31566666667,5.30876666667,7.67493333333,11.8218,6.01933333333,4.41186666667,8.65266666666
288.19,5.19764,5.52613333333,4.95593333334,4.64373333333,5.7511,8.1776,12.3479333333,6.49600000001,4.84906666667,9.04286666666
288.56,5.22121333333,5.49606666667,5.03993333333,4.56766666666,5.86599999999,8.35053333333,12.6093333333,6.62926666667,4.8668,9.1216
288.93,5.19001333333,5.4128,5.1402,4.6528,5.96623333333,8.41793333333,12.9113333334,6.67066666666,4.86566666667,9.14226666667
289.30,5.01573333333,5.34833333333,5.12313333333,4.5944,5.81653333333,8.21606666667,12.9132,6.61646666667,4.73113333333,9.02826666666
289.67,5.08685333333,5.34593333333,5.1948,4.73566666667,5.87033333333,8.31973333334,13.1401333333,6.65666666667,4.8544,9.09886666667
290.04,5.31684,5.4824,5.41606666666,4.805,6.16699999999,8.65093333333,13.4238666667,6.8134,4.9378,9.27826666667
290.41,5.69786666667,5.7624,5.6676,5.10433333333,6.45770000001,9.09073333333,13.9227333333,7.19146666667,5.14473333333,9.57306666666
290.78,5.53189333334,5.5644,5.47286666667,5.04166666666,6.35856666667,9.04213333334,13.9212,6.98393333333,4.9258,9.4184
291.15,5.90726666667,5.8694,5.69933333333,5.39193333333,6.72596666666,9.34519999999,14.5016666667,7.36553333333,5.28746666667,9.77973333333
291.52,6.04474666667,6.0062,5.8134,5.54866666667,6.87906666666,9.3742,14.6974666667,7.41126666667,5.4194,9.92206666666
291.89,6.1582,5.97226666667,5.84113333334,5.5604,6.91626666667,9.30133333333,14.9532,7.47973333333,5.47093333333,9.95633333333
292.26,6.05829333333,5.76473333333,5.59566666667,5.40566666667,6.78349999999,9.06760000001,14.8887333333,7.23446666666,5.2072,9.80266666668
292.64,6.09741333333,5.85533333333,5.51293333333,5.45793333333,6.91593333333,9.05859999999,15.0386,7.25833333334,5.20653333333,9.8448
293.01,6.37254666667,6.084,5.7258,5.72993333333,7.09150000001,9.20746666667,15.1811333333,7.44233333333,5.3592,10.0191333333
293.38,6.48142666667,5.9826,5.61706666667,5.70853333333,7.13739999999,9.23086666667,15.3409333333,7.40400000001,5.32186666667,9.96599999999
