wavelength,Back_ThrCyaf,Belly_ThrCyaf,Breast_ThrCyaf,Crissum_ThrCyaf,Crown_ThrCyaf,DorTail_ThrCyaf,Patch10_ThrCyaf,Patch11_ThrCyaf,Rump_ThrCyaf,Throat_ThrCyaf,WingTip_ThrCyaf
399.28,5.30653333333,21.3283333333,14.7467333333,8.25473333333,47.6,7.25963650793,6.65853333333,3.39966666667,5.76756,14.5019333334,7.54946666667
399.64,5.289,21.3492,14.7529333333,8.2142,47.6514666666,7.24519047619,6.63686666667,3.42266666667,5.74601333333,14.5051333333,7.5442
400.00,5.31766666667,21.3988,14.804,8.22053333333,47.7278666667,7.30087301587,6.65826666667,3.46606666667,5.75828,14.5379333333,7.59233333333
400.36,5.3462,21.5047333333,14.89,8.24453333334,47.7541333333,7.37890793651,6.68933333333,3.5178,5.78346666667,14.6368666667,7.63813333334
400.72,5.37506666667,21.5922666667,14.958,8.26913333333,47.7178666667,7.42157777778,6.70206666667,3.55673333333,5.81442666667,14.7244,7.682
401.08,5.3712,21.6683333333,15.0047333333,8.23153333333,47.7474,7.45288571429,6.71846666667,3.57213333333,5.82225333333,14.7777333333,7.72066666667
401.44,5.2988,21.6635333333,15.0062,8.12813333333,47.6793333333,7.40062857143,6.658,3.5378,5.75678666667,14.729,7.6644
401.80,5.36313333333,21.7327333334,15.0876666667,8.15813333333,47.7193333333,7.45031904762,6.68686666667,3.61213333333,5.80668,14.8268,7.7432
402.16,5.44793333333,21.8192666667,15.1810666667,8.2564,47.6394,7.52345714286,6.76153333334,3.6942,5.8578,14.9078666667,7.83713333333
402.52,5.4492,21.8435333333,15.2109333333,8.21746666667,47.6062,7.49973650793,6.7484,3.6918,5.81473333334,14.9228,7.8328
402.88,5.4604,21.8826,15.2324666667,8.20126666667,47.6039333333,7.47617777778,6.75693333333,3.69793333333,5.80022666667,14.9544666667,7.86006666667
403.24,5.51693333333,21.9701333333,15.2918,8.2282,47.622,7.5477031746,6.8098,3.75706666667,5.82322666667,15.0278666667,7.93973333334
403.60,5.55346666667,22.0152666666,15.3136666667,8.23293333333,47.5588666667,7.58081111111,6.8268,3.78133333333,5.84993333333,15.0642666667,7.97326666667
403.95,5.54926666667,22.0931333333,15.3564666667,8.21606666667,47.5817333333,7.58015555555,6.82306666667,3.79386666667,5.82992,15.1165333333,7.98573333333
404.31,5.4512,21.967,15.2648666667,8.07366666667,47.4132666667,7.42982063492,6.6976,3.68853333333,5.71253333333,15.0021333333,7.88486666667
404.67,5.42326666667,21.9434666667,15.2579333333,8.02046666667,47.3774,7.40228412699,6.66406666667,3.6668,5.65662666666,14.9708666667,7.87173333333
405.03,5.4042,21.9420666667,15.2506,8.00246666667,47.3564666667,7.37163174603,6.64913333333,3.6532,5.63404,14.9596,7.8402
405.39,5.426,21.9478,15.2513333333,8.00713333333,47.3255333333,7.36747936508,6.61766666667,3.6488,5.61853333333,14.9475333333,7.83786666667
405.75,5.3998,21.9672,15.2470666667,7.98453333333,47.2807333334,7.35745873016,6.591,3.63386666667,5.58054666667,14.9192,7.81566666667
406.11,5.36786666667,21.9176666667,15.2076666667,7.90233333334,47.2271333333,7.3036031746,6.54373333333,3.5886,5.53272,14.9221333333,7.76246666667
406.47,5.3878,21.9400666667,15.2226,7.9194,47.1630666667,7.30980634921,6.5632,3.59853333333,5.55164,14.9367333334,7.76766666667
406.83,5.39193333333,21.9299333333,15.2138666667,7.8986,47.0967333334,7.29952857143,6.52606666667,3.62786666667,5.53446666667,14.934,7.7486
407.19,5.36493333333,21.9511333333,15.2341333333,7.88866666667,47.0382666667,7.28326190476,6.50606666667,3.61906666667,5.53574666667,14.9412666667,7.7138
407.55,5.34166666667,21.962,15.2728,7.87733333333,47.0564666667,7.29079206349,6.51413333333,3.63613333333,5.53593333333,14.9575333333,7.7216
407.90,5.30966666667,21.9269333333,15.2344,7.84213333333,46.9852666667,7.24406349207,6.45853333333,3.61073333333,5.51082666667,14.9148666667,7.67366666667
408.26,5.35853333333,22.0704666667,15.3186,7.89026666667,47.1052666667,7.33423492063,6.52213333333,3.66546666667,5.53717333333,14.9824666667,7.72193333333
408.62,5.40533333333,22.1124,15.3743333333,7.9158,47.0912666667,7.35903174603,6.55913333333,3.70393333333,5.57209333333,15.0258,7.75213333333
408.98,5.42646666667,22.1308666667,15.3994666667,7.90686666667,47.0413333333,7.35556825397,6.55473333333,3.70333333333,5.56698666667,15.0444,7.77566666667
409.34,5.4534,22.2003333333,15.4508,7.91553333333,47.0214,7.40401746032,6.59746666667,3.76366666667,5.62384,15.1374666667,7.82953333333
409.70,5.46073333333,22.251,15.4934,7.89766666667,47.0076,7.44222063492,6.6262,3.8018,5.66254666667,15.1661333333,7.8546
410.06,5.46766666667,22.3183333333,15.5447333333,7.90593333333,47.0019333333,7.47865396825,6.6368,3.8484,5.67713333333,15.1653333333,7.88453333333
410.42,5.39826666667,22.3281333333,15.5026666667,7.84866666667,46.9714,7.43586031746,6.54306666667,3.81646666667,5.62108,15.1523333333,7.84406666667
410.77,5.38653333333,22.3665333333,15.5398666667,7.83933333333,46.8933333333,7.45074126984,6.53793333333,3.80046666667,5.62497333333,15.1554,7.8526
411.13,5.37266666667,22.3601333333,15.543,7.7864,46.8455333333,7.43102698413,6.51966666667,3.786,5.59781333333,15.1370666667,7.84533333333
411.49,5.34346666667,22.3596666667,15.5250666667,7.75446666667,46.7192,7.38763333333,6.46206666667,3.7438,5.56226666667,15.1366,7.8058
411.85,5.33606666667,22.3691333333,15.5520666667,7.70906666667,46.6136,7.3833015873,6.45593333333,3.74513333333,5.55978666667,15.1564,7.80006666667
412.21,5.35453333333,22.3706666667,15.5838,7.71013333333,46.4872666667,7.38231587301,6.46253333333,3.78126666667,5.61134666667,15.2042666667,7.81873333333
412.57,5.34166666667,22.4394666667,15.6126,7.68866666667,46.4355333333,7.39724761905,6.44713333333,3.79966666667,5.62241333334,15.2373333333,7.82513333333
412.92,5.32946666667,22.4870666667,15.6428666667,7.67173333333,46.3483333333,7.41031428571,6.45053333333,3.81786666667,5.63142666667,15.2554666667,7.79686666667
413.28,5.32506666667,22.5326,15.6832,7.67566666667,46.3089333333,7.41695714286,6.4504,3.82513333333,5.61298666666,15.2718,7.78073333333
413.64,5.29493333333,22.5206666667,15.6834,7.64466666667,46.1870666667,7.36026666667,6.39066666667,3.78273333333,5.55174666667,15.2772666667,7.75013333333
414.00,5.28006666667,22.5604,15.7026,7.60606666667,46.1251333333,7.35111746032,6.384,3.7598,5.55145333333,15.2862666667,7.75973333333
414.36,5.2926,22.5572,15.7368,7.57686666667,46.0123333333,7.36968888889,6.4062,3.77126666667,5.55764,15.3098,7.76993333333
414.72,5.2716,22.5946666667,15.7766666667,7.5338,45.9732,7.34783333333,6.408,3.772,5.55028,15.3482666667,7.76513333333
415.07,5.2408,22.6305333333,15.7964,7.49953333333,45.8869333333,7.32466031746,6.366,3.77566666667,5.51132,15.3777333333,7.76806666667
415.43,5.242,22.6897333333,15.8331333333,7.46506666667,45.8108666667,7.31414126984,6.37266666666,3.7752,5.48068,15.4028,7.79493333333
415.79,5.2692,22.7884666667,15.8993333333,7.49906666667,45.8427333333,7.37284285714,6.40366666667,3.81813333334,5.50604,15.4894,7.85933333333
416.15,5.267,22.8428,15.9367333333,7.4572,45.8239333333,7.39410634921,6.38566666667,3.83886666667,5.49818666667,15.5262666667,7.90106666666
416.51,5.2344,22.8352,15.9244666667,7.3966,45.7428666667,7.35205873016,6.346,3.8134,5.45838666667,15.5258,7.88493333333
416.86,5.28146666667,22.8812,15.9827333334,7.4152,45.7268666667,7.39541746032,6.36526666667,3.8778,5.48290666667,15.5884666667,7.958
417.22,5.20886666667,22.8076,15.9423333333,7.29013333333,45.6127333333,7.30961269841,6.26986666667,3.81653333333,5.39750666667,15.5402666667,7.90806666667
417.58,5.19306666667,22.8244,15.9536666667,7.24353333333,45.5255333333,7.30100476191,6.2704,3.81653333333,5.39796,15.5422,7.91633333333
417.94,5.16166666667,22.8166,15.9554,7.19946666667,45.4396666667,7.26603333333,6.22653333333,3.8084,5.35765333333,15.5642666667,7.8912
418.29,5.17613333333,22.8659333333,16.0096,7.17366666667,45.3988666667,7.27612698413,6.23246666667,3.83513333333,5.36088,15.5841333333,7.932
418.65,5.19486666667,22.8985333333,16.0372,7.15046666667,45.375,7.31813492064,6.235,3.871,5.36897333333,15.6130666667,7.96066666667
419.01,5.18093333333,22.8844,16.034,7.11246666667,45.2579333333,7.30198095238,6.229,3.87173333333,5.37228,15.6037333333,7.97046666667
419.37,5.1694,22.8887333333,16.0476666667,7.07393333333,45.2056,7.31339206349,6.222,3.88893333333,5.37698666667,15.6126666667,7.97333333333
419.73,5.157,22.8935333333,16.0394,7.00953333333,45.1023333333,7.30113333333,6.19686666667,3.88813333333,5.35636,15.6006666667,7.95686666667
420.08,5.1514,22.8995333333,16.0494,6.98653333333,45.0014666667,7.30150634921,6.19733333333,3.89613333333,5.34709333333,15.6116666667,7.95073333333
420.44,5.17933333333,22.9495333333,16.1052666667,6.98833333333,44.9376666667,7.33956190476,6.22633333333,3.93586666667,5.37354666667,15.6465333333,7.97733333333
420.80,5.1526,22.9466666667,16.1004666667,6.9308,44.8122,7.31820952381,6.197,3.91686666667,5.3458,15.6325333333,7.959
421.16,5.16253333333,22.9718666667,16.1172,6.92353333333,44.6930666667,7.33466031746,6.21313333333,3.94926666667,5.36269333333,15.6542666667,7.9762
421.51,5.17473333333,22.9989333333,16.1351333333,6.90246666667,44.5972,7.35011111111,6.2122,3.9832,5.36986666667,15.6838666667,7.98306666667
421.87,5.18233333333,23.0279333333,16.1634,6.88,44.5165333333,7.36856666667,6.217,4.00326666666,5.36498666667,15.712,8.00413333334
422.23,5.17366666667,23.0302666667,16.1646666667,6.859,44.3834,7.36452857143,6.19413333333,4.00006666667,5.35394666667,15.7151333333,7.9924
422.58,5.16413333333,23.0472666667,16.1911333333,6.8254,44.2521333333,7.34777301587,6.18933333333,3.9894,5.34348,15.7114666666,7.99626666667
422.94,5.20853333333,23.1184,16.2439333333,6.8342,44.2124666667,7.38753333333,6.21166666667,4.02633333333,5.36606666667,15.7655333333,8.03206666667
423.30,5.2002,23.1343333333,16.2548666667,6.81006666667,44.0781333333,7.37744126984,6.1928,4.03173333333,5.34881333333,15.7673333333,8.0176
423.66,5.1882,23.1323333333,16.2647333333,6.79193333333,43.9565333333,7.35682380953,6.17813333333,4.02753333333,5.33493333333,15.7555333334,8.00853333333
424.01,5.17266666667,23.1310666667,16.2663333333,6.75446666667,43.8352666667,7.33377619047,6.15326666667,4.02293333334,5.31710666667,15.736,7.99673333333
424.37,5.14053333333,23.1035333333,16.2312,6.7064,43.6602666667,7.29542539683,6.11473333333,4.00393333333,5.27344,15.7048,7.98033333333
424.73,5.136,23.1147333333,16.2355333333,6.68306666667,43.564,7.27928730159,6.09986666667,3.99913333333,5.26508,15.7033333333,7.98253333333
425.08,5.1442,23.1484666667,16.2518666667,6.67186666667,43.4626666667,7.28301587301,6.09513333333,4.01026666667,5.26296,15.7310666667,7.99406666667
425.44,5.12,23.1584666667,16.2534,6.6474,43.3362666667,7.25605714286,6.06753333333,3.9892,5.22806666667,15.7205333333,7.9714
425.80,5.10366666666,23.1624,16.2376666667,6.62046666667,43.198,7.2256015873,6.0444,3.97826666667,5.21990666667,15.6958666667,7.94733333333
426.16,5.10906666667,23.1986666667,16.2583333333,6.60393333333,43.1053333333,7.22766825397,6.05126666667,3.998,5.22413333333,15.7142,7.96006666667
426.51,5.09953333333,23.2162,16.2437333333,6.60666666667,42.9504666667,7.20530634921,6.03006666666,4.00073333333,5.21133333334,15.7252,7.94993333333
426.87,5.0724,23.2092666667,16.2523333333,6.5882,42.791,7.18396825397,6.01173333333,3.99906666667,5.19693333333,15.7084,7.92713333334
427.23,5.08526666667,23.2492,16.2796,6.5944,42.7094666667,7.18387936508,6.0174,4.01793333333,5.20105333333,15.743,7.9472
427.58,5.08333333333,23.2658,16.3066,6.58553333333,42.5376,7.17605714286,6.02026666667,4.02633333333,5.19966666667,15.7614,7.97666666667
427.94,5.11746666667,23.3339333333,16.3634,6.615,42.4354666667,7.20425555555,6.05606666667,4.05673333333,5.23161333333,15.8217333333,8.01773333333
428.30,5.13973333333,23.3904666667,16.4203333333,6.63606666667,42.3726,7.22413015873,6.082,4.09486666666,5.26265333333,15.8659333333,8.03373333333
428.65,5.1478,23.4364,16.462,6.6356,42.2761333333,7.22521587301,6.09953333333,4.1088,5.26373333333,15.9012,8.03433333333
429.01,5.17126666667,23.4872666667,16.5184666667,6.6514,42.1807333333,7.24664126984,6.1174,4.12186666667,5.28396,15.9167333333,8.06906666667
429.37,5.18733333333,23.4943333333,16.5546,6.64466666667,42.0894,7.25032063492,6.1298,4.1132,5.30493333333,15.9346,8.08606666667
429.72,5.2068,23.5316,16.6066,6.65986666667,41.9933333333,7.27152063492,6.14173333333,4.11706666667,5.3188,15.9720666667,8.11013333333
430.08,5.16606666667,23.5075333333,16.5707333333,6.623,41.8198,7.23298095238,6.10593333333,4.07666666667,5.28150666667,15.9492,8.06006666667
430.44,5.15933333333,23.5304,16.5925333333,6.61293333333,41.7406,7.24380634921,6.10293333333,4.08626666667,5.27548,15.976,8.07233333333
430.79,5.15186666667,23.5513333333,16.6026666667,6.61626666667,41.6331333333,7.25882222222,6.1058,4.08293333333,5.26944,16.0012666667,8.0694
431.15,5.14646666667,23.5534666666,16.6102666667,6.61546666667,41.4710666667,7.2693015873,6.1068,4.0648,5.26768,15.9972666667,8.062
431.50,5.16613333333,23.6103333334,16.6594666667,6.64206666667,41.4212666667,7.30934920635,6.1302,4.0756,5.2942,16.0316666667,8.07006666667
431.86,5.13806666667,23.6091333333,16.6438666667,6.6242,41.2522,7.30060476191,6.1038,4.06186666667,5.27250666666,16.0085333333,8.0546
432.22,5.13706666667,23.6357333334,16.6533333333,6.639,41.1392666667,7.30602380953,6.109,4.05993333333,5.26657333333,16.0273333333,8.06653333333
432.57,5.14366666667,23.6628,16.6836,6.67406666667,41.0174666666,7.3342015873,6.1154,4.08406666667,5.27912,16.0461333333,8.07626666667
432.93,5.14493333333,23.6768666667,16.6954666667,6.68653333333,40.9045333333,7.33492380953,6.12373333333,4.094,5.28198666667,16.0487333333,8.05826666667
433.29,5.15506666667,23.7172,16.7146,6.72393333333,40.7938666667,7.36437936508,6.1368,4.12166666667,5.29806666667,16.0620666667,8.07786666667
433.64,5.15553333333,23.7168,16.7168666667,6.7366,40.6152666667,7.3768984127,6.145,4.13,5.29746666667,16.0529333333,8.07573333333
434.00,5.18066666667,23.7726666667,16.7557333333,6.7666,40.5528666667,7.39628571429,6.17146666667,4.156,5.32129333333,16.0728,8.0996
434.35,5.1982,23.7852,16.7708666667,6.7888,40.4142,7.40358412699,6.1868,4.17146666667,5.32922666667,16.0704,8.1042
434.71,5.193,23.7931333333,16.7608666667,6.77973333333,40.2235333333,7.37751111111,6.1758,4.17113333333,5.3144,16.0316666667,8.09593333333
435.07,5.21006666666,23.8304,16.7812,6.78653333333,40.1114,7.3856,6.1834,4.1902,5.32729333333,16.0536666667,8.1076
435.42,5.20113333333,23.8489333333,16.7696666667,6.78886666667,39.9679333333,7.36248888889,6.15393333333,4.18593333333,5.30078666667,16.0486666667,8.0916
435.78,5.23326666667,23.8848666667,16.8091333333,6.83186666667,39.8544,7.37642063492,6.18813333333,4.21146666667,5.33137333333,16.082,8.11113333333
436.13,5.24306666667,23.9116666667,16.8356666667,6.83073333333,39.7104,7.38324126984,6.1784,4.1986,5.33405333333,16.0894666666,8.11333333333
436.49,5.20706666667,23.906,16.8089333333,6.80493333333,39.5574666667,7.34597936508,6.15906666667,4.1644,5.31804,16.0623333333,8.09686666667
436.84,5.183,23.8936,16.7958,6.79166666667,39.3697333333,7.33375555555,6.1366,4.13953333333,5.29952,16.0548666667,8.0768
437.20,5.1896,23.9191333333,16.8182666667,6.78986666667,39.2383333333,7.32838412699,6.132,4.13833333333,5.29493333333,16.0678,8.08993333333
437.56,5.19453333333,23.9576666667,16.8491333334,6.79786666667,39.1437333333,7.32186190476,6.1458,4.14513333333,5.30512,16.0946666667,8.09393333333
437.91,5.216,23.9780666667,16.8883333333,6.824,39.0064,7.3518984127,6.16866666667,4.1564,5.31974666667,16.1427333333,8.13053333333
438.27,5.23486666667,24.0014666667,16.9216666667,6.83493333333,38.8668666667,7.38113809524,6.186,4.1672,5.34442666667,16.1626,8.15246666667
438.62,5.246,24.0364,16.9544,6.84113333333,38.8022,7.40232380953,6.1804,4.15106666667,5.35601333334,16.207,8.1664
438.98,5.2314,24.0448,16.9580666667,6.83153333333,38.6444,7.39431587301,6.17606666667,4.14473333333,5.35924,16.1912,8.1628
439.33,5.22973333333,24.0446666667,16.9717333333,6.807,38.4832,7.39213174603,6.1888,4.13933333333,5.36636,16.1930666667,8.16893333333
439.69,5.23693333333,24.0728666666,17.0024666667,6.80326666667,38.391,7.40653968254,6.1936,4.142,5.35868,16.1974,8.1684
440.04,5.22786666667,24.079,17.0225333333,6.80593333333,38.2778666667,7.4037031746,6.18746666667,4.15413333333,5.36057333333,16.2001333333,8.16353333333
440.40,5.2704,24.1187333333,17.0718666667,6.83113333333,38.1910666667,7.44796031746,6.21893333333,4.1944,5.3906,16.2531333333,8.19253333333
440.75,5.2946,24.158,17.1090666667,6.842,38.1059333334,7.4660031746,6.2352,4.2186,5.40965333333,16.2810666667,8.22066666667
441.11,5.29533333333,24.1843333333,17.1210666667,6.83626666667,37.9805333333,7.45949206349,6.24553333333,4.2378,5.42237333333,16.2888,8.21493333334
441.47,5.3112,24.2110666667,17.146,6.8474,37.8616,7.48324444445,6.2562,4.25826666667,5.43993333333,16.2968,8.23293333333
441.82,5.30733333333,24.2439333333,17.1895333333,6.8436,37.74,7.47427936508,6.25293333333,4.27813333333,5.44301333333,16.3024666667,8.22833333333
442.18,5.28613333333,24.2606,17.1884666667,6.81186666667,37.5950666667,7.44251746032,6.21873333333,4.25713333333,5.42069333333,16.2948666667,8.2086
442.53,5.29933333333,24.2726666666,17.2288666667,6.81826666667,37.4208666667,7.46380793651,6.24386666667,4.30993333333,5.44124,16.3238,8.21573333333
442.89,5.31613333333,24.2975333333,17.2683333333,6.81206666667,37.2966666667,7.46390476191,6.2492,4.3304,5.44502666667,16.3498,8.2362
443.24,5.30713333333,24.3200666667,17.2896666667,6.7928,37.1710666667,7.46324761905,6.23073333333,4.34173333333,5.43628,16.3607333333,8.23066666667
443.60,5.28373333333,24.3397333333,17.2948666667,6.7524,36.9938,7.43885714286,6.19693333333,4.32486666667,5.41704,16.3752,8.2172
443.95,5.26573333333,24.3603333333,17.2874,6.7054,36.8278666666,7.43806190476,6.17793333333,4.3022,5.39036,16.3750666667,8.20486666667
444.31,5.23126666667,24.3621333333,17.2703333333,6.64873333333,36.6590666667,7.40791111111,6.14853333333,4.286,5.37072,16.3470666667,8.19446666667
444.66,5.23473333333,24.4104666667,17.3165333333,6.6254,36.5674666667,7.41967142857,6.15486666667,4.29133333333,5.36338666666,16.3654,8.2046
445.02,5.22673333333,24.4153333333,17.3398666667,6.5946,36.4515333333,7.41803968254,6.13453333333,4.2876,5.34594666667,16.383,8.21626666667
445.37,5.19426666667,24.4111333333,17.3244666667,6.5344,36.3226666667,7.39326984127,6.10926666667,4.2716,5.31504,16.3834,8.20073333333
445.72,5.16293333333,24.3839333333,17.2826666667,6.47806666667,36.1698666667,7.37186825397,6.06973333334,4.24653333333,5.27781333333,16.3532666667,8.16113333333
446.08,5.16266666667,24.4094666667,17.3126,6.47,36.0976,7.38748095238,6.07786666667,4.27253333333,5.27972,16.382,8.17126666667
446.43,5.15873333333,24.4351333333,17.3207333333,6.4462,36.0179333333,7.36927777778,6.05733333333,4.26206666667,5.25541333333,16.3821333334,8.172
446.79,5.16466666667,24.4592666667,17.3426,6.43433333333,35.9268,7.37556825397,6.0632,4.27313333333,5.25177333333,16.3937333333,8.1852
447.14,5.1504,24.4634,17.3501333333,6.41313333333,35.8079333333,7.36650952381,6.05406666667,4.2706,5.23916,16.4036,8.1818
447.50,5.15326666667,24.4534666667,17.3505333333,6.39893333333,35.6942666667,7.36885079365,6.04473333334,4.27833333333,5.23089333333,16.3998,8.1812
