wavelength,Back_IncLaem,Belly_IncLaem,Breast_IncLaem,Crissum_IncLaem,Crown_IncLaem,DorTail_IncLaem,Patch10_IncLaem,Patch11_IncLaem,Rump_IncLaem,Throat_IncLaem,WingTip_IncLaem
773.50,27.7904166667,69.13625,32.1078333333,54.66125,14.2815,8.40025,50.7815,54.54675,19.3905,8.28483333333,18.5090833333
773.81,27.7311666667,69.1775,31.8736666666,54.33275,13.9906666667,8.32491666666,50.8729166667,54.5013333333,19.3005,8.07858333334,18.325
774.12,27.6699166667,68.6558333333,31.8770833333,53.6695,14.15725,8.60441666668,50.38625,54.3134166666,19.2845833333,8.25858333333,18.434
774.43,28.103,69.2074166667,32.2539166667,54.0510833334,14.4603333333,8.89391666668,50.577,54.73475,19.8935,8.62233333331,18.6198333333
774.74,28.3411666667,69.664,32.62925,54.2795833334,15.0718333333,9.31441666666,50.8885833333,55.18625,20.5546666667,9.08774999999,19.1555
775.05,28.1803333333,69.9085833333,32.4606666667,54.5088333333,15.0083333333,9.52541666669,51.1424166666,55.0940833333,20.5873333333,9.102,19.1806666667
775.36,28.2704166667,69.5255833333,32.4600833333,54.5434166667,14.754,9.65425000001,50.8765833333,54.8208333333,20.4695833333,9.22324999998,19.0899166667
775.67,28.61075,69.7750833333,32.8161666667,54.83125,14.8678333333,9.899,51.2014166667,55.2741666667,20.5180833333,9.59425,19.2533333333
775.98,28.7856666667,69.8836666667,32.9145833334,54.68075,14.6931666667,9.82875,51.2690833333,55.4385833333,20.6225,9.58016666667,19.3530833333
776.30,29.6589166667,70.4945,33.47125,55.3593333333,15.2908333333,10.4664166667,51.9843333334,56.0369166667,21.3026666666,10.4306666666,20.16075
776.61,29.1615833333,70.3274166666,33.1229166667,55.1875833333,15.1576666667,10.39775,51.6831666667,56.1795833334,20.9861666666,10.37725,19.8544166666
776.92,29.04175,70.29675,33.07975,55.0206666667,14.8504166667,9.92841666668,51.6156666667,56.2695833333,20.7649166667,10.1306666667,19.5244166666
777.23,28.7091666667,70.0055833333,32.7163333333,54.7346666667,14.7224166667,9.41075,51.27225,56.2094166667,20.3460833333,9.83158333334,19.3228333333
777.54,28.6948333333,70.3903333333,32.65975,55.3915,14.4146666667,8.86733333332,51.7334166667,56.1569166667,20.1389166667,9.46141666667,19.1325833333
777.85,28.386,70.037,32.2538333334,55.00775,14.2056666667,8.48833333335,51.5541666667,55.4220833333,19.8921666666,8.99083333333,18.7823333333
778.16,28.2535833333,69.6150833333,31.8076666667,54.8869166667,13.7555833333,8.00441666667,51.2254166666,54.9439166667,19.2709166666,8.50041666666,18.0965833334
778.47,28.2193333333,69.4201666667,31.77875,54.4823333333,13.5521666667,7.58333333334,51.2228333333,54.7869166667,18.9499166667,8.22858333333,17.9760833333
778.78,28.67875,69.5780833333,32.0798333333,54.6324166667,13.82775,7.54758333333,51.4310833334,55.1348333333,19.40725,8.46458333334,18.3935833333
779.09,28.60725,69.721,31.9751666667,54.8400833334,13.7778333333,7.63583333333,51.4413333333,55.0296666667,19.3031666667,8.49891666668,18.51525
779.40,28.5391666667,69.6843333333,31.74375,54.9751666666,13.58525,7.38991666667,51.26325,54.8870833333,19.0956666667,8.35808333333,18.2794166667
779.71,27.9585833333,68.945,31.1346666666,54.552,13.0563333333,6.64683333333,50.4515,54.2881666667,18.36925,7.61250000001,17.4811666667
780.02,28.1483333334,68.9945833333,31.4275,54.6943333334,12.67725,6.2765,50.54,54.2121666667,18.2373333334,7.26633333333,17.6291666667
780.33,27.9786666667,69.0248333334,31.4159166667,54.61,12.862,6.63641666666,50.232,53.98675,18.4296666667,7.30358333333,18.0251666667
780.64,28.2855,68.9125833333,31.6331666667,54.7201666667,12.8933333333,6.89425000001,50.1348333333,53.8951666666,18.7625833334,7.45924999999,18.1385833333
780.95,28.4475,69.0365833333,31.7291666667,54.2955,13.2574166667,7.60266666666,49.9786666667,53.919,19.1046666667,7.98066666667,18.4766666667
781.26,28.6435833333,68.5993333333,31.6978333333,54.0325833333,13.4106666667,8.09075000001,49.7645833333,53.8048333334,19.1565,8.374,18.7796666667
781.57,28.70525,69.0436666666,31.72875,53.9455,13.1573333333,8.04141666668,49.7490833334,54.0798333333,19.16,8.37725000001,19.07675
781.88,28.6416666666,68.7389166666,31.44025,53.7999166667,13.0701666667,8.10516666666,49.599,53.9695,18.9318333333,8.25383333332,19.0004166667
782.19,28.5873333333,68.9421666667,31.2776666667,53.57225,13.3809166667,8.18533333334,49.64625,53.84725,18.921,8.00958333333,18.7635833333
782.50,28.75875,68.6706666667,31.5443333333,53.4665833334,13.9580833333,8.68741666666,49.4471666667,53.5725,19.2995,8.16774999999,19.0293333333
782.81,28.9848333334,68.7266666667,31.8568333333,53.629,14.3199166667,9.22383333333,49.7346666667,53.5385,19.6561666667,8.41583333334,19.2953333334
783.12,29.1374166667,69.2303333333,31.9961666667,53.8965833334,14.3079166666,9.12599999998,49.713,53.5930833333,19.9145,8.32983333334,19.3093333333
783.43,28.9325,68.8715,31.6986666666,53.4931666667,14.39225,9.23249999998,49.66825,53.1321666667,19.8045,8.35774999998,19.05325
783.74,29.2235,68.5493333333,32.0498333333,53.51925,14.5585,9.39558333333,50.0406666667,53.2715,19.86025,8.74791666667,18.9269166667
784.05,29.558,68.7741666667,32.1640833333,53.6381666667,14.8833333333,9.947,50.4860833333,53.3975,20.0896666667,9.35933333333,19.2325833333
784.36,29.4611666666,68.21,32.0574166667,53.4766666667,14.5195833333,9.59716666667,50.2000833334,53.2146666667,19.9003333333,8.95633333334,19.01875
784.67,29.1158333334,68.5280833333,31.6868333334,53.7549166666,14.2944166667,8.61141666668,50.2586666667,53.5256666666,19.4469166667,8.12774999999,18.2954166666
784.98,28.9953333333,68.162,31.631,53.7138333333,14.44675,8.50091666665,50.3445833333,53.4506666667,19.5468333333,7.96733333333,17.7209166667
785.29,28.8221666667,67.8259166667,31.6664166667,53.7564166667,14.2389166667,8.28683333334,50.2259166667,53.19,19.2294166667,7.79408333334,17.5351666667
785.60,28.5705833334,68.02,31.71275,53.7565833333,13.9751666667,7.95058333333,50.346,53.0079166667,19.00825,7.68716666668,17.4330833333
785.91,28.2216666667,68.4303333333,31.22125,53.6996666667,13.1719166667,7.23066666666,50.3718333333,52.9023333334,18.5711666667,7.35958333334,16.9103333333
786.22,27.9568333333,68.04825,31.0980833334,53.3760833333,12.4188333333,6.61741666667,50.191,52.6211666666,18.2885,6.92608333333,16.57
786.53,28.2529166667,67.9181666666,31.5063333333,53.3493333333,12.9488333333,7.33491666666,50.4745833333,52.8631666667,18.6784166667,7.54166666667,17.3399166667
786.84,28.75825,68.7356666667,31.96925,54.1346666666,13.3694166667,7.54908333333,50.94475,53.53125,19.1689166667,7.90241666668,17.6981666667
787.14,28.6759166667,68.78625,31.532,53.9341666667,12.8135833333,6.93633333334,50.7893333334,53.4476666667,18.7598333333,7.39125000001,17.3996666666
787.45,28.56725,68.3354166667,31.53025,53.8260833333,12.62775,6.51008333334,50.6004166667,53.2880833333,18.4093333333,6.79858333333,17.2115833333
787.76,28.3375833333,68.5778333333,31.3533333333,53.79675,12.6895833333,6.18758333334,50.5678333334,53.1829166667,18.3035833334,6.39658333334,16.7985
788.07,28.7298333333,68.6624166667,31.7465833333,53.8535833334,12.50825,6.46150000001,50.9446666667,53.0764166667,18.4819166667,6.60774999999,17.1221666667
788.38,28.6756666666,69.1998333333,31.8465,54.2849166666,12.4549166667,6.56908333334,51.088,53.296,18.3455,6.71925,17.4408333333
788.69,29.4199166666,70.4800833333,32.5485,54.8835833333,13.0624166667,7.23649999999,51.8444166667,54.036,19.272,7.39766666666,18.13725
789.00,29.6696666667,70.5424166667,32.6,55.0999166667,12.99875,7.58983333333,51.6958333333,54.41025,19.4503333333,7.42908333333,18.5983333333
789.31,29.7098333333,70.2929166667,32.8016666667,55.1213333333,13.0670833333,7.36524999999,51.6988333333,54.50925,19.4458333333,7.08591666667,18.70325
789.62,29.6098333334,70.5265833333,32.4653333334,55.1145,13.2174166667,7.1735,51.502,54.68625,19.03975,6.86183333332,18.4324166667
789.92,29.0985833333,70.5989166667,32.0795,55.1195,12.4253333333,6.27233333334,51.3090833333,54.3508333333,18.3470833333,5.84475,17.6365
790.23,28.9521666667,70.6106666666,31.7191666667,54.8370833334,12.0510833333,5.81633333333,50.93275,54.3661666667,18.1708333333,5.39716666666,17.4699166667
790.54,28.9693333333,70.7880833333,31.8565833333,55.04175,12.4255833333,6.18983333334,50.85425,54.2105833333,18.7239166667,5.392,17.77775
790.85,28.8643333334,71.379,32.0563333333,55.1241666667,12.3000833333,6.19599999999,50.99,54.2029166667,18.8493333333,5.29883333334,17.6975
791.16,29.1788333333,70.5574166667,32.0499166666,54.76825,12.47875,6.45316666666,50.9081666667,53.81875,19.0715833333,5.64233333333,18.0454166667
791.47,28.8955833334,69.8275833333,31.6883333334,54.0686666667,12.5631666667,6.35883333333,49.9414166666,53.375,18.8620833333,5.479,17.8230833333
791.78,29.1600833333,69.4063333334,32.11025,53.868,12.89825,6.51608333334,49.9169166667,53.33875,19.3265,5.56983333334,18.0975833333
792.08,28.417,68.1611666667,31.4453333333,52.8714166667,12.4013333333,5.69208333333,48.792,52.4885,18.6451666667,4.82458333333,17.1685833333
792.39,28.6668333333,68.28325,31.5685833333,53.11725,12.6490833333,5.68191666666,49.1861666667,52.4234166667,18.6240833333,4.98916666668,16.9779166667
792.70,28.94825,68.0864166667,31.6089166666,52.94625,12.99775,6.21299999999,49.2619166666,52.7520833333,18.84725,5.69791666666,17.265
793.01,28.6785833333,67.6904166667,31.6250833333,52.9033333333,13.266,6.41091666668,49.5535,52.5114166667,19.1378333333,6.05191666666,17.3239166667
793.32,28.8865833333,67.379,31.7195,52.73825,13.9345833333,7.01958333333,49.4550833333,52.6975,19.6876666667,6.83199999999,17.5003333333
793.62,28.9715,67.4628333334,31.8078333333,52.8143333333,14.039,7.43316666667,49.7266666667,52.5769166666,19.5946666666,7.02949999999,17.3780833333
793.93,28.9483333333,68.08375,31.5455833334,53.1621666667,13.7521666667,6.96616666666,49.9608333334,52.8864166667,19.1013333333,6.78991666666,16.8199166666
794.24,28.81175,67.7220833333,31.3268333334,53.1784166667,13.6229166667,6.93391666666,49.7793333333,52.5965833333,19.2534166667,6.98416666666,16.7893333333
794.55,28.4879166667,68.02525,31.4181666667,53.558,13.4158333333,6.76175,49.769,53.0260833334,19.1491666667,7.01516666666,16.5729166666
794.86,28.6091666667,68.912,31.6819166667,54.2986666666,13.56225,6.94050000002,50.51925,53.641,19.5760833333,7.31283333332,16.8985
795.16,28.5980833333,69.1495833333,31.5609166667,54.6308333333,13.6586666667,7.00991666667,50.7746666667,53.5666666667,19.54375,7.72408333334,16.9063333333
795.47,28.92025,69.6896666667,31.73225,55.2764166667,13.63525,7.05791666666,51.4496666667,54.057,19.7501666666,7.76325000001,16.9895833333
795.78,28.2055,69.3044166667,31.378,55.0499166667,13.0625833333,6.5815,51.2506666667,53.82,19.2505,7.40558333334,16.6051666667
796.09,27.94875,68.9959166667,31.1550833333,54.8321666667,12.7359166666,6.37350000001,50.9915,53.2598333333,19.06325,6.99166666667,16.37575
796.40,28.4043333333,69.6723333333,31.3256666667,55.0618333334,12.41225,5.91683333333,51.079,53.4220833334,18.8116666666,6.82325000001,16.4779166667
796.70,28.3725833333,70.216,31.1410833333,55.1979166667,11.8878333333,5.13891666666,51.5003333333,53.69475,18.3340833333,6.31816666666,16.2206666667
797.01,28.2601666667,70.03275,31.5235,55.3700833333,11.895,4.93816666668,51.3774166667,53.57175,18.4713333333,6.20108333333,16.3603333333
797.32,28.6141666667,69.5991666667,31.8558333333,55.4861666667,12.2033333333,5.63058333334,51.30275,53.4006666667,18.8618333333,6.56858333332,16.9533333333
797.63,28.4183333333,69.508,31.4763333333,55.22775,12.0428333333,5.27166666667,51.168,53.2694166667,18.4511666667,6.07216666667,16.7735
797.93,28.8205833334,69.9885833333,31.317,55.3565,12.196,5.39908333333,51.3398333334,53.4248333334,18.4031666666,5.87983333333,17.07325
798.24,29.2075833333,69.8086666666,31.4076666667,55.359,12.6595833333,5.82416666666,51.232,53.3965833333,18.3664166667,6.16416666668,17.2689166667
798.55,29.2669166667,69.56325,31.3165,54.8445833333,12.83,6.02716666667,50.99325,53.23225,18.4555833333,5.88949999999,17.6483333333
798.85,29.6493333333,69.8535833333,31.5041666667,55.1789166666,13.3384166666,6.50966666667,51.2028333333,53.6805,18.563,6.18591666667,18.2213333333
799.16,29.2109166667,69.0181666667,30.7145833333,54.2465833333,12.82575,6.06425000001,50.1901666667,52.91225,18.3166666667,5.38683333332,17.4834166667
799.47,28.6918333333,69.2365833333,30.3608333333,54.3068333333,12.375,5.05016666667,50.1510833333,52.93475,17.69175,4.53691666666,16.7390833333
799.78,28.0615,68.9759166667,29.7421666667,53.8910833333,12.1071666667,4.93341666667,49.75925,52.5324166667,17.3200833333,3.74633333332,16.1784166667
800.08,28.0888333333,68.5938333333,29.7755833333,53.7943333333,12.4568333333,5.65108333333,49.5103333334,52.3396666667,17.40425,4.16583333333,16.2256666667
800.39,28.1430833333,68.3344166667,29.2730833333,53.22775,12.3814166667,5.55225000001,49.2471666667,52.3508333333,17.21125,4.27074999999,16.1600833333
800.70,28.0998333333,68.3124166667,29.2426666666,52.9341666667,12.5615833333,5.34158333334,49.211,52.609,17.1296666667,4.30541666667,16.24225
801.00,28.395,68.3839166667,29.5500833333,53.0583333333,12.9835833333,5.53841666668,49.3484166667,52.9134166667,17.2665,4.85016666667,16.8306666667
801.31,27.802,68.19575,29.301,52.8784166667,12.3685833333,4.87316666666,49.048,52.5405833333,17.14875,4.28241666668,16.2503333333
801.62,27.7008333333,68.23625,29.6516666667,53.0645833334,12.0295,4.69108333332,49.44825,52.71375,17.4723333333,4.09758333332,16.19225
801.92,27.18725,68.1739166667,28.9763333333,53.3215,10.9591666667,3.32458333334,49.1629166666,52.6308333333,16.5140833333,3.09075000001,14.8463333333
802.23,27.125,67.9819166667,29.3770833333,53.4,11.034,3.23574999999,49.1284166666,52.5085833333,16.9389166667,3.24450000001,15.1118333333
802.54,28.3618333333,69.276,30.5015,54.7205833333,11.954,4.16958333332,50.1344166667,53.3905833333,18.1298333333,4.49325000001,16.2264166667
802.84,29.7661666667,69.6089166667,31.4743333333,55.5566666667,13.278,6.0325,50.8976666667,53.8734166667,19.6765,6.09325000001,17.2509166667
803.15,30.3695,68.7495833333,32.2578333333,55.7448333333,14.34,7.36650000002,50.9538333333,54.181,20.8495833333,7.31966666667,18.21625
803.46,30.1243333334,68.6915,31.8310833333,55.3583333334,13.9315833333,7.02150000001,50.52675,54.0630833333,20.8145833333,6.79191666667,17.7049166666
803.76,29.9101666667,68.5975,31.9730833333,55.5445,14.0230833333,7.25241666666,50.6555,53.95275,20.919,6.43366666667,17.4428333333
804.07,29.0685833333,68.9841666666,31.4024166667,55.4143333334,13.2435833333,6.30591666667,50.59075,53.6105,20.52275,5.82308333334,16.6196666667
804.38,28.6899166667,68.8925833333,31.2240833333,55.4594166667,12.9049166667,6.05458333332,50.3126666667,53.6655,20.5651666667,5.10841666667,15.8333333333
804.68,28.8431666666,69.1128333333,31.7500833334,56.0099166667,13.4881666667,6.65641666666,50.7820833333,53.63525,20.56375,5.78316666667,16.3485
804.99,28.595,69.7408333333,31.5568333333,56.57,13.455,6.50983333333,51.0834166666,53.772,20.2753333333,5.60908333333,16.3165
805.30,28.82375,69.45675,31.64125,56.1919166667,13.8905,7.57799999999,51.157,53.6271666666,20.66875,6.21575000001,17.112
805.60,28.3639166667,69.2179166666,30.64775,55.6046666667,13.3536666667,7.46591666667,50.63575,53.0866666667,20.3469166666,5.96525000001,16.5990833333
805.91,27.475,68.9949166667,30.06175,55.0173333333,12.8561666667,6.75400000002,49.9465833333,52.648,19.3385,5.28858333333,15.9431666667
806.21,26.4990833333,68.6896666666,29.538,54.5195833333,12.22275,6.01233333334,49.2643333333,51.9578333334,18.42675,4.268,15.6645
806.52,26.2846666667,69.1883333334,29.3306666667,54.6485,11.721,5.33066666666,49.42625,51.7660833333,18.0905833333,3.938,15.5294166667
806.83,26.8119166666,69.1144166667,29.9411666667,55.271,12.36525,5.73933333333,49.9555,51.75325,18.6495833334,4.69508333334,16.469
807.13,27.1765833333,68.9205,30.1686666667,55.0481666667,12.4078333333,6.01291666666,50.0696666667,51.4648333333,18.8574166667,5.41333333333,17.1020833333
807.44,27.3240833333,67.8739166667,30.2829166667,54.6413333333,12.4996666667,6.60825,49.5998333333,51.14075,18.5874166667,5.69274999999,17.221
807.74,28.062,68.1155833334,30.8063333334,55.1431666667,13.291,7.82708333334,49.8541666667,51.54325,19.2309166666,6.89800000001,18.33575
808.05,28.0544166667,68.0526666666,30.4886666667,54.6961666667,12.8243333333,7.51608333333,49.3499166667,51.7894166666,19.0274166667,6.1825,17.8508333333
808.35,27.9180833333,66.5903333334,29.9060833333,53.5080833333,12.4253333333,7.16133333333,48.3625833333,50.9834166667,18.4021666667,5.46758333333,17.41375
808.66,27.4394166667,66.496,29.445,53.1383333334,11.5153333334,6.17808333333,47.6561666667,50.75975,17.9184166667,4.21708333333,16.5390833333
808.97,26.9648333334,66.3038333333,29.6146666667,53.1056666667,11.146,5.69225000001,47.5085833334,50.5465,17.2166666666,3.71108333334,16.303
809.27,27.1016666667,65.832,29.9164166667,52.7043333334,11.2621666667,5.68025,47.6549166667,50.4318333333,17.2911666667,3.82941666666,16.3350833333
809.58,27.68425,66.23825,30.24475,52.8741666667,11.7399166667,6.21949999999,48.38525,51.06125,17.7520833333,4.60016666666,16.45375
809.88,28.4948333333,66.7714166667,30.7061666667,53.07975,12.2899166667,6.33924999999,48.7055833333,51.5766666667,18.0236666667,5.03658333333,16.3915
810.19,28.6726666666,66.6474166667,30.946,52.632,11.9820833333,6.33641666666,48.79075,51.4023333334,18.0764166667,5.09008333333,16.6011666667
810.49,28.60625,66.80875,30.907,53.0541666667,11.8914166667,6.21716666667,48.7426666666,51.4846666666,18.2516666666,4.84966666668,16.0715833333
