wavelength,Back_HemSupm,Belly_HemSupm,Breast_HemSupm,Crissum_HemSupm,Crown_HemSupm,DorTail_HemSupm,Patch10_HemSupm,Patch11_HemSupm,Rump_HemSupm,Throat_HemSupm,WingTip_HemSupm
654.72,14.2206666667,54.2971111111,47.1902222222,40.735,13.3851111111,15.3835555556,27.1691111111,13.5703333333,15.5898888889,46.2521111111,16.2837777778
655.05,14.2344444445,54.1168888889,47.1027777778,40.6226666667,13.4224444444,15.4147777778,27.0823333334,13.5503333333,15.6127777778,46.0897777778,16.2365555556
655.38,14.36,54.2683333333,47.1746666667,40.6953333333,13.4774444445,15.4854444445,27.0871111111,13.6081111111,15.6963333334,46.1123333333,16.3568888889
655.71,14.5562222222,54.4033333333,47.3791111111,40.8903333334,13.674,15.6074444445,27.2081111111,13.7996666667,15.8395555556,46.2227777778,16.4717777778
656.04,14.5407777778,54.3215555555,47.2722222222,40.7476666667,13.5998888889,15.5506666667,27.1351111111,13.766,15.8165555555,46.1421111111,16.4432222222
656.37,14.5632222222,54.2878888889,47.3021111111,40.7342222222,13.5947777778,15.6691111111,27.1553333333,13.765,15.7928888889,46.176,16.4771111111
656.69,14.6973333333,54.3047777778,47.4437777778,40.7453333333,13.7004444444,15.8003333333,27.2747777778,13.8671111111,15.9108888889,46.1303333333,16.5748888889
657.02,14.843,54.3887777778,47.5466666667,40.8658888889,13.784,15.9371111111,27.3874444444,13.9505555556,16.0214444444,46.1977777778,16.6654444445
657.35,14.7127777778,54.3193333333,47.4112222222,40.6806666666,13.6598888889,15.7906666667,27.2805555555,13.8575555556,15.8906666667,46.0203333333,16.5318888889
657.68,14.7752222222,54.3071111111,47.486,40.8013333333,13.7948888889,15.9704444444,27.4025555556,13.9647777778,16.0481111111,46.1453333333,16.6456666667
658.01,14.6783333333,54.2624444444,47.4364444445,40.6874444444,13.7202222222,15.8344444444,27.3251111111,13.8655555556,15.9474444444,46.0113333333,16.4852222222
658.34,14.5654444444,54.173,47.4515555556,40.5348888889,13.6346666667,15.7416666667,27.3343333333,13.7594444444,15.8842222222,45.9304444444,16.4032222222
658.66,14.4737777778,54.041,47.3431111111,40.4027777778,13.5505555556,15.6491111111,27.2852222222,13.7028888889,15.812,45.8042222222,16.3347777778
658.99,14.39,54.0553333333,47.3134444444,40.331,13.4687777778,15.6024444445,27.2844444444,13.6183333333,15.7007777778,45.7836666667,16.2352222222
659.32,14.3016666667,54.0125555555,47.2492222222,40.2895555556,13.3622222222,15.5394444445,27.2462222222,13.5041111111,15.6484444444,45.6833333333,16.1952222222
659.65,14.3403333333,54.0368888889,47.2294444445,40.3062222222,13.4111111111,15.5632222222,27.2738888889,13.5537777778,15.6733333333,45.715,16.2408888889
659.98,14.3975555556,54.0651111111,47.2984444444,40.3306666667,13.4344444444,15.5077777778,27.3641111111,13.5292222222,15.6961111111,45.7146666667,16.2394444445
660.31,14.2556666667,53.9233333333,47.0743333333,40.2327777778,13.3387777778,15.3767777778,27.2351111111,13.3863333333,15.5676666667,45.5786666667,16.1113333333
660.63,14.2664444444,53.9473333333,47.1364444444,40.2523333334,13.3923333333,15.4184444444,27.2225555556,13.4312222222,15.5748888889,45.654,16.1515555555
660.96,14.3336666666,53.928,47.2051111111,40.3508888889,13.4712222222,15.4893333333,27.2658888889,13.4938888889,15.6688888889,45.7713333334,16.2486666667
661.29,14.2924444444,53.9338888889,47.164,40.2926666667,13.4122222222,15.4474444444,27.2108888889,13.4607777778,15.5847777778,45.7925555556,16.1913333333
661.62,14.2928888889,54.0136666667,47.198,40.353,13.4708888889,15.4994444445,27.2553333334,13.4516666667,15.6116666667,45.8308888889,16.2588888889
661.94,14.404,54.081,47.1894444444,40.4536666667,13.6116666667,15.6522222222,27.2692222222,13.6758888889,15.7398888889,45.8771111111,16.4116666666
662.27,14.4868888889,54.1161111111,47.2333333333,40.5275555555,13.6704444445,15.7905555556,27.3514444444,13.8234444444,15.8684444444,45.9363333333,16.5087777778
662.60,14.5545555556,54.1081111111,47.2073333333,40.5927777778,13.7133333333,15.8342222222,27.4155555556,13.9113333333,16.0296666667,45.9772222222,16.6304444445
662.93,14.6007777778,54.1772222222,47.2104444444,40.5435555555,13.7041111111,15.8522222222,27.4221111111,13.973,16.0591111111,46.0617777778,16.6688888889
663.26,14.4037777778,54.0972222222,47.1491111111,40.5453333333,13.5174444444,15.735,27.2972222222,13.7953333333,15.9137777778,45.9125555555,16.4886666667
663.58,14.2492222222,53.9053333334,46.9403333333,40.358,13.4004444444,15.7076666667,27.1377777778,13.6582222222,15.7792222222,45.6696666667,16.3375555556
663.91,14.1906666667,53.8872222222,47.0704444444,40.3534444444,13.3074444444,15.6214444444,27.0713333333,13.5551111111,15.7214444444,45.7035555556,16.2945555556
664.24,14.0512222222,53.8245555555,47.0342222222,40.3437777778,13.2304444445,15.4866666667,27.0313333334,13.4823333333,15.6851111111,45.564,16.1886666667
664.57,14.0153333333,53.8977777778,46.9537777778,40.3,13.2115555556,15.4857777778,27.1117777778,13.4958888889,15.6638888889,45.5307777778,16.0526666667
664.89,13.9494444444,53.9783333334,47.0418888889,40.2716666667,13.0908888889,15.3898888889,27.0948888889,13.4625555556,15.6463333333,45.5224444444,15.9978888889
665.22,14.0794444445,54.1966666667,47.1808888889,40.388,13.1872222222,15.4995555556,27.2195555555,13.5251111111,15.7032222222,45.708,16.1975555556
665.55,14.0303333334,54.1614444444,47.0768888889,40.3044444444,13.0772222222,15.2966666667,27.1863333333,13.3623333333,15.6308888889,45.6227777778,16.0956666667
665.87,14.1343333333,54.3647777778,47.1877777778,40.4425555556,13.192,15.254,27.2694444444,13.366,15.6586666667,45.7711111111,16.2184444444
666.20,14.2903333333,54.4357777778,47.3648888889,40.6156666667,13.4181111111,15.4335555556,27.3362222222,13.5427777778,15.8244444444,45.8968888889,16.3543333333
666.53,14.3574444444,54.3871111111,47.341,40.6115555556,13.5684444444,15.6575555556,27.4445555556,13.6155555555,15.8974444444,45.9153333333,16.4245555556
666.86,14.473,54.3182222222,47.3657777778,40.527,13.6183333333,15.7306666667,27.517,13.6494444444,15.9344444444,45.9027777778,16.5181111111
667.18,14.4674444444,54.4353333333,47.4282222222,40.6057777778,13.6386666667,15.6574444445,27.5427777778,13.6867777778,15.9102222222,46.1155555555,16.5541111111
667.51,14.6428888889,54.6686666667,47.6547777778,40.8957777778,13.8178888889,15.9944444445,27.747,13.9337777778,16.1182222222,46.309,16.7731111111
667.84,14.7264444444,54.6368888889,47.5611111111,40.8935555555,13.8456666667,16.0698888889,27.696,13.9541111111,16.1722222222,46.2985555555,16.8722222222
668.16,14.8314444445,54.6135555555,47.614,40.9431111111,13.9321111111,16.1523333333,27.7093333333,14.0692222222,16.2953333333,46.333,17.076
668.49,14.9383333333,54.6198888889,47.6905555556,41.047,14.074,16.3602222222,27.8087777778,14.1753333334,16.3508888889,46.3461111111,17.1444444445
668.82,14.8643333333,54.2777777778,47.4032222222,40.8612222222,13.9644444444,16.2806666667,27.6852222222,14.0881111111,16.2311111111,46.1466666667,16.9502222222
669.14,14.8574444444,54.2365555556,47.4216666667,40.8423333333,13.9846666667,16.352,27.6567777778,14.114,16.2274444445,46.1943333333,16.9121111111
669.47,14.7264444445,54.1798888889,47.3524444444,40.8351111111,13.9197777778,16.3913333333,27.6707777778,14.0836666667,16.2,46.1044444444,16.8262222222
669.80,14.5665555556,54.1091111111,47.2558888889,40.711,13.8184444444,16.2623333333,27.5972222222,13.977,16.0462222222,45.953,16.6312222222
670.13,14.4732222222,54.1363333333,47.2964444444,40.7625555556,13.7133333333,16.0552222222,27.5135555556,13.881,15.9107777778,45.8544444444,16.5121111111
670.45,14.4873333334,54.2796666667,47.4163333333,40.8683333333,13.7631111111,16.054,27.5571111111,13.9168888889,15.925,45.9755555556,16.5351111111
670.78,14.5997777778,54.3741111111,47.5552222222,41.0071111111,13.9044444445,16.2871111111,27.6353333333,14.0717777778,16.1387777778,46.0422222222,16.6746666667
671.10,14.5728888889,54.2318888889,47.3647777778,40.8234444444,13.8127777778,16.1758888889,27.5444444444,13.9344444444,16.0243333333,45.8926666667,16.527
671.43,14.6402222222,54.3036666667,47.356,40.8917777778,13.8081111111,16.2144444444,27.6948888889,13.9815555555,16.0388888889,45.9302222222,16.5727777778
671.76,14.4856666667,54.192,47.32,40.7635555556,13.5894444444,16.0437777778,27.5057777778,13.7537777778,15.8461111111,45.8302222222,16.4345555556
672.08,14.321,54.2206666667,47.2286666667,40.6572222222,13.423,15.8926666667,27.3345555556,13.5856666667,15.6993333333,45.7648888889,16.3893333334
672.41,14.3386666667,54.395,47.452,40.8271111111,13.4665555555,15.9104444444,27.3944444444,13.6411111111,15.7896666667,45.7942222222,16.4514444444
672.74,14.3094444445,54.4225555555,47.6128888889,40.9054444445,13.4017777778,15.9065555555,27.474,13.6125555556,15.7385555556,45.798,16.3513333333
673.06,14.4372222222,54.5524444444,47.784,40.9871111111,13.4904444444,15.9628888889,27.5216666667,13.7144444445,15.83,46.0328888889,16.4852222222
673.39,14.5375555555,54.7618888889,47.9525555555,41.0746666667,13.5117777778,16.0692222222,27.6383333333,13.7725555556,15.8791111111,46.1635555556,16.6692222222
673.72,14.5551111111,54.6957777778,48.0044444445,41.108,13.5626666667,16.1602222222,27.74,13.7977777778,15.9454444444,46.2527777778,16.7413333333
674.04,14.6185555556,54.7026666667,47.9988888889,41.1168888889,13.6597777778,16.2943333333,27.8191111111,14.0144444444,16.136,46.2545555555,16.8526666667
674.37,14.7151111111,54.5482222222,47.86,40.9903333333,13.7714444444,16.3046666667,27.8342222222,14.1028888889,16.252,46.1515555556,16.9181111111
674.69,14.6433333333,54.5183333333,47.8114444444,40.9797777778,13.7726666667,16.2811111111,27.7643333334,14.1666666667,16.2325555555,46.1027777778,16.931
675.02,14.5732222222,54.4961111111,47.7988888889,40.9436666666,13.8753333333,16.3168888889,27.7004444444,14.126,16.2967777778,46.1007777778,16.8716666667
675.35,14.4066666667,54.4621111111,47.6745555556,40.9507777778,13.9531111111,16.2982222222,27.6375555556,14.1091111111,16.276,46.0182222222,16.8086666667
675.67,14.5107777778,54.4023333333,47.6934444444,41.1118888889,14.0902222222,16.3951111111,27.7242222222,14.1957777778,16.3882222222,46.0637777778,16.8092222222
676.00,14.5304444444,54.4877777778,47.8334444444,41.1122222222,14.0376666667,16.4612222222,27.7468888889,14.1231111111,16.3055555556,46.1792222222,16.8217777778
676.32,14.489,54.6397777778,47.7923333334,41.0931111111,13.9886666667,16.489,27.6734444445,14.0518888889,16.2205555556,46.1393333333,16.8592222222
676.65,14.4241111111,54.5337777778,47.7507777778,40.9117777778,13.8876666666,16.5006666667,27.5804444445,13.9734444444,16.1755555556,45.9498888889,16.7252222222
676.97,14.4074444444,54.4085555555,47.6396666667,40.8792222222,13.8812222222,16.4408888889,27.4887777778,13.8681111111,16.1428888889,45.9108888889,16.6772222222
677.30,14.391,54.4387777778,47.6153333333,40.7803333333,13.8091111111,16.4735555555,27.4021111111,13.7707777778,16.0777777778,45.8993333333,16.6977777778
677.63,14.483,54.5992222222,47.7467777778,40.9576666667,13.8826666666,16.5676666667,27.5034444445,13.7441111111,16.1198888889,45.9791111111,16.7815555555
677.95,14.4513333333,54.6946666667,47.7846666667,41.0268888889,13.7886666667,16.5683333333,27.4721111111,13.6137777778,15.9645555556,46.0953333334,16.7992222222
678.28,14.5857777778,54.8988888889,47.957,41.1457777778,13.9503333333,16.6742222222,27.5623333333,13.691,16.066,46.2446666667,16.9517777778
678.60,14.6916666667,54.8674444445,48.0413333333,41.1812222222,14.029,16.7452222222,27.6385555555,13.7576666666,15.9935555556,46.2428888889,17.0698888889
678.93,14.9971111111,55.1207777778,48.2444444444,41.3554444444,14.1942222222,16.9137777778,27.8708888889,13.9556666667,16.1241111111,46.4704444444,17.289
679.25,15.014,55.0497777778,48.1605555555,41.1785555555,14.1236666667,16.9168888889,27.8282222222,13.9268888889,16.0634444444,46.3361111111,17.3354444444
679.58,14.9967777778,55.002,48.0697777778,41.1961111111,14.1658888889,16.9867777778,27.8372222222,14.0062222222,16.1754444445,46.3347777778,17.4085555556
679.90,14.9976666667,54.7965555556,47.9764444445,41.1631111111,14.1875555556,16.9144444444,27.8345555555,14.0101111111,16.2068888889,46.2686666667,17.4048888889
680.23,14.9914444444,54.7196666667,47.9075555556,41.207,14.2273333333,16.8751111111,27.7302222222,13.9697777778,16.1564444445,46.2401111111,17.4372222222
680.55,15.0014444444,54.7587777778,47.9041111111,41.2353333333,14.228,16.9032222222,27.7145555556,14.0354444444,16.222,46.2265555556,17.4565555556
680.88,14.9455555556,54.7046666667,47.8036666667,41.259,14.23,16.7177777778,27.6451111111,13.9994444444,16.2136666667,46.1157777778,17.3585555556
681.20,14.87,54.5536666667,47.6591111111,41.1446666667,14.1796666667,16.6917777778,27.5342222222,13.9556666667,16.0988888889,46.0795555556,17.3094444445
681.53,14.7631111111,54.456,47.6334444444,41.0965555555,14.1126666667,16.5821111111,27.5004444444,13.9563333333,16.0976666667,45.8961111111,17.196
681.85,14.699,54.3311111111,47.4678888889,40.9823333333,14.0217777778,16.4367777778,27.4662222222,13.9346666667,16.0521111111,45.8261111111,17.1138888889
682.18,14.6698888889,54.346,47.4487777778,40.9527777778,13.9462222222,16.4005555556,27.4793333333,13.9826666667,16.18,45.8553333333,17.073
682.50,14.5111111111,54.249,47.3312222222,40.8464444444,13.8254444445,16.3205555556,27.3946666667,13.9191111111,16.1687777778,45.7406666667,16.9442222222
682.83,14.5566666667,54.3496666667,47.3598888889,40.9153333333,13.8971111111,16.3256666667,27.4352222222,13.9686666667,16.26,45.9304444444,16.9255555556
683.15,14.628,54.3171111111,47.288,40.9398888889,14.0211111111,16.3524444444,27.4557777778,14.0013333333,16.3183333333,45.8608888889,16.8895555556
683.48,14.6953333333,54.415,47.3487777778,41.0698888889,14.1338888889,16.5348888889,27.5184444444,14.0848888889,16.423,46.0393333333,16.953
683.80,14.6501111111,54.4412222222,47.3764444444,41.2008888889,14.1024444444,16.4996666667,27.6106666667,14.0574444444,16.4128888889,46.0756666667,16.8706666667
684.13,14.6138888889,54.2697777778,47.2093333333,41.1304444444,14.0563333333,16.3774444445,27.5566666667,13.9701111111,16.3221111111,45.9445555555,16.7788888889
684.45,14.7632222222,54.3343333333,47.3731111111,41.1532222222,14.1286666667,16.5726666667,27.743,14.1221111111,16.4161111111,46.0776666667,16.9533333333
684.78,14.7734444445,54.3924444444,47.3755555556,41.1903333333,14.114,16.5718888889,27.8327777778,14.1371111111,16.5116666667,46.1423333333,16.9447777778
685.10,14.8724444444,54.4364444444,47.4725555555,41.2768888889,14.2617777778,16.7462222222,27.9431111111,14.2298888889,16.6104444444,46.2715555555,17.0988888889
685.43,14.8576666667,54.4176666667,47.4681111111,41.3312222222,14.1382222222,16.7843333333,27.9868888889,14.106,16.5963333334,46.2492222222,17.1415555555
685.75,14.8647777778,54.4943333333,47.5601111111,41.3714444445,14.0952222222,16.7774444444,27.9927777778,14.0235555555,16.4516666667,46.3314444444,17.1683333333
686.08,14.9151111111,54.3366666667,47.5285555556,41.2937777778,14.055,16.8126666667,27.9872222222,13.973,16.329,46.2602222222,17.1992222222
686.40,14.8365555555,54.2497777778,47.4413333333,41.2741111111,13.9453333333,16.7454444445,27.9473333333,13.8186666667,16.1986666667,46.0912222222,17.1722222222
686.72,14.7661111111,54.1316666667,47.4157777778,41.1311111111,13.794,16.695,27.8558888889,13.8095555556,16.1128888889,46.0711111111,17.1328888889
687.05,14.7465555556,54.1043333334,47.4738888889,41.0871111111,13.8193333333,16.7613333333,27.9032222222,13.8141111111,16.1584444444,45.978,17.1612222222
687.37,14.73,54.0502222222,47.3295555555,40.9354444444,13.7832222222,16.763,27.8294444444,13.8192222222,16.1081111111,45.9048888889,17.1993333334
687.70,14.7305555556,54.2446666667,47.4397777778,41.0273333334,13.8365555556,16.9374444445,27.8528888889,13.8261111111,16.1347777778,46.0804444444,17.2624444444
688.02,14.6134444445,54.1973333333,47.3362222222,41.0703333333,13.8051111111,16.9417777778,27.6762222222,13.7532222222,16.0758888889,46.0404444445,17.2713333333
688.34,14.5472222222,54.138,47.1855555556,41.0432222222,13.7668888889,16.9037777778,27.5861111111,13.673,15.9543333333,45.9298888889,17.2848888889
688.67,14.4597777778,54.2266666667,47.1865555556,41.0361111111,13.6161111111,16.7818888889,27.4974444445,13.5757777778,15.7994444444,45.958,17.1071111111
688.99,14.387,54.0811111111,47.171,40.8951111111,13.6767777778,16.755,27.3874444444,13.5885555556,15.7412222222,45.8872222222,17.0375555556
689.32,14.3246666667,53.8477777778,46.9441111111,40.7401111111,13.6551111111,16.656,27.1825555556,13.5877777778,15.7382222222,45.6278888889,16.9111111111
689.64,14.366,54.0164444444,46.997,40.8658888889,13.7851111111,16.7274444445,27.2487777778,13.6511111111,15.8675555556,45.6993333333,17.0045555556
689.96,14.4852222222,54.0826666667,47.0588888889,40.9226666667,13.9561111111,16.8818888889,27.3753333333,13.8966666667,16.0427777778,45.7842222222,17.1807777778
690.29,14.6108888889,54.2057777778,47.228,41.0502222222,14.0368888889,16.9953333333,27.4926666667,13.9657777778,16.1792222222,45.8435555556,17.3198888889
690.61,14.6172222222,54.3272222222,47.2115555555,41.005,13.9557777778,16.8835555556,27.4277777778,13.9078888889,16.093,45.9554444444,17.3028888889
690.94,14.841,54.5965555555,47.5106666667,41.2417777778,14.1754444444,17.161,27.6871111111,14.1306666667,16.3871111111,46.2186666667,17.4956666667
691.26,14.8028888889,54.4671111111,47.4496666667,41.1243333333,14.1653333333,17.1251111111,27.6984444444,14.2426666667,16.3931111111,46.0894444444,17.4514444444
691.58,14.781,54.5535555556,47.5348888889,41.1397777778,14.1861111111,17.0377777778,27.7645555556,14.2703333333,16.4658888889,46.1541111111,17.3628888889
691.91,14.793,54.4605555556,47.749,41.134,14.2455555555,17.0544444445,27.773,14.2551111111,16.4625555556,46.1258888889,17.3332222222
692.23,14.7536666667,54.2138888889,47.5916666667,40.9636666667,14.2798888889,17.0178888889,27.694,14.2467777778,16.5008888889,45.9302222222,17.4113333333
692.55,14.6784444444,54.1727777778,47.4545555556,40.9463333333,14.2003333333,16.8791111111,27.605,14.1907777778,16.4564444445,45.9042222222,17.2781111111
