wavelength,Back_GubCrif,Belly_GubCrif,Breast_GubCrif,Crissum_GubCrif,Crown_GubCrif,DorTail_GubCrif,Patch10_GubCrif,Patch11_GubCrif,Patch12_GubCrif,Rump_GubCrif,Throat_GubCrif,WingTip_GubCrif
596.50,17.1354444444,50.0183333333,30.6363333333,43.9783888889,16.5596666667,7.53033333333,31.9648888889,52.3861111111,53.1264444444,20.4726666667,7.46861111111,13.2146666667
596.83,17.2114444445,50.1312222222,30.6428888889,44.0675555555,16.6092222222,7.62422222222,32.0118888889,52.4871111111,53.2014444445,20.549,7.56344444444,13.3208333334
597.17,17.2652222222,50.2803333333,30.7337777778,44.1857777778,16.6785555555,7.67455555556,32.1343333333,52.6294444444,53.3117777778,20.6325555555,7.67455555556,13.3566666666
597.51,17.2608888889,50.3363333333,30.7403333333,44.216,16.6301111111,7.63111111111,32.1036666667,52.6312222222,53.3446666667,20.628,7.64194444444,13.3075
597.84,17.2147777778,50.3127777778,30.6988888889,44.1569444445,16.5851111111,7.54188888889,32.0042222222,52.5975555556,53.2472222222,20.5842222222,7.59683333333,13.2321666666
598.18,17.216,50.4507777778,30.8033333333,44.2392777778,16.6267777778,7.52911111111,32.0613333333,52.7266666667,53.3534444445,20.614,7.6135,13.2596666667
598.52,17.1862222222,50.4632222222,30.8071111111,44.3056111111,16.5936666667,7.53377777778,32.0776666667,52.7577777778,53.3291111111,20.6267777778,7.67538888889,13.3311666666
598.85,17.2182222222,50.4867777778,30.8736666667,44.3520555556,16.5995555555,7.51777777778,32.1087777778,52.8835555556,53.3881111111,20.6332222222,7.66555555555,13.356
599.19,17.1738888889,50.4373333334,30.7612222222,44.2836111111,16.5074444445,7.47066666667,32.0637777778,52.8695555556,53.3471111111,20.5896666667,7.60738888889,13.2743333334
599.53,17.1876666667,50.3656666667,30.6707777778,44.2252777778,16.5306666667,7.56155555556,32.0012222222,52.7896666666,53.2776666667,20.5558888889,7.6205,13.3193333334
599.86,17.1902222222,50.3697777778,30.7253333333,44.2207777778,16.524,7.55222222222,32.0098888889,52.7511111111,53.2151111111,20.5601111111,7.63338888889,13.316
600.20,17.2052222222,50.4067777778,30.7292222222,44.2075555556,16.495,7.50544444444,32.0094444444,52.7508888889,53.1948888889,20.5813333333,7.595,13.291
600.53,17.1795555556,50.464,30.7921111111,44.2311666667,16.5192222222,7.48044444444,32.0734444445,52.7666666667,53.2432222222,20.5772222222,7.57394444444,13.2658333333
600.87,17.1784444444,50.4834444444,30.7813333333,44.299,16.5116666667,7.43922222222,32.0698888889,52.8344444444,53.2891111111,20.5237777778,7.49244444444,13.2385
601.21,17.1656666666,50.4705555556,30.8042222222,44.2861111111,16.465,7.42244444444,32.1501111111,52.8635555555,53.3502222222,20.5476666667,7.42472222222,13.2538333333
601.54,17.2144444444,50.5647777778,30.868,44.3543888889,16.5433333333,7.50488888889,32.245,52.87,53.4326666667,20.6012222222,7.51566666667,13.356
601.88,17.2896666667,50.5746666666,30.9213333333,44.4192222222,16.5777777778,7.56144444444,32.3004444445,52.8797777778,53.4268888889,20.6486666667,7.573,13.373
602.21,17.3133333333,50.5666666667,30.8908888889,44.3007777778,16.5661111111,7.54866666667,32.2457777778,52.8334444444,53.4108888889,20.5974444445,7.51022222222,13.3173333333
602.55,17.3011111111,50.4831111111,30.8154444444,44.2671666667,16.5624444445,7.52877777778,32.2228888889,52.7358888889,53.3584444444,20.5581111111,7.47938888889,13.2645
602.88,17.3016666667,50.4497777778,30.7923333333,44.2806111111,16.6,7.505,32.2132222222,52.6646666667,53.3684444445,20.5305555556,7.44911111111,13.2548333333
603.22,17.2553333333,50.5362222222,30.817,44.2871666667,16.5838888889,7.46122222222,32.2391111111,52.7283333333,53.4344444444,20.5522222222,7.40972222222,13.2165
603.56,17.2402222222,50.4852222222,30.8098888889,44.2743888889,16.5834444444,7.441,32.2293333333,52.7104444444,53.4207777778,20.5491111111,7.40994444444,13.2351666666
603.89,17.2901111111,50.466,30.8137777778,44.2819444444,16.6093333333,7.50555555556,32.2536666667,52.7185555556,53.3677777778,20.5412222222,7.44883333333,13.3165
604.23,17.2076666667,50.3122222222,30.7471111111,44.1436666667,16.4753333333,7.41433333333,32.1388888889,52.5944444444,53.2357777778,20.3938888889,7.34966666667,13.2136666666
604.56,17.2428888889,50.3353333334,30.7812222222,44.1198888889,16.4874444444,7.48833333333,32.1325555555,52.5484444444,53.2485555555,20.4247777778,7.36255555556,13.2846666667
604.90,17.2602222222,50.3513333334,30.7962222222,44.135,16.5341111111,7.54022222222,32.077,52.5428888889,53.1998888889,20.4243333333,7.41638888889,13.3211666667
605.23,17.3615555556,50.3423333333,30.8745555555,44.2078333333,16.6134444444,7.62755555556,32.1468888889,52.6007777778,53.2745555555,20.5081111111,7.48005555555,13.3835
605.57,17.4394444444,50.4177777778,30.9253333333,44.2402222222,16.707,7.66311111111,32.2348888889,52.664,53.3808888889,20.5634444444,7.54666666667,13.4541666667
605.90,17.474,50.4403333333,30.924,44.2818888889,16.7208888889,7.71188888889,32.2644444445,52.6784444444,53.3903333333,20.6018888889,7.57361111111,13.5126666666
606.24,17.5226666667,50.4924444445,30.9597777778,44.3554444444,16.7486666667,7.80911111111,32.3087777778,52.716,53.4178888889,20.69,7.62638888889,13.5923333334
606.58,17.6377777778,50.6185555555,31.0826666667,44.4483888889,16.7984444445,7.87455555556,32.3994444444,52.8228888889,53.4217777778,20.7787777778,7.70588888889,13.6736666666
606.91,17.7327777778,50.6313333333,31.1516666667,44.5493888889,16.8505555556,7.91744444444,32.4267777778,52.8728888889,53.4578888889,20.8471111111,7.78544444444,13.756
607.25,17.7666666666,50.7275555556,31.2478888889,44.6213333333,16.8887777778,7.94666666667,32.4752222222,52.9895555556,53.5351111111,20.8932222222,7.79294444444,13.8398333334
607.58,17.7607777778,50.7532222222,31.2275555555,44.6666111111,16.8687777778,7.90122222222,32.4406666667,53.0207777778,53.5827777778,20.8775555556,7.76,13.7486666666
607.92,17.8155555556,50.7943333333,31.2476666667,44.6832777778,16.9638888889,7.94266666667,32.4887777778,53.0476666667,53.5981111111,20.9588888889,7.79444444444,13.8111666666
608.25,17.8002222222,50.7182222222,31.2404444444,44.6353333333,16.989,7.91855555556,32.4861111111,52.9714444444,53.5931111111,20.9383333333,7.80838888889,13.8038333333
608.59,17.8311111111,50.6067777778,31.2021111111,44.5181111111,16.9707777778,7.91644444444,32.4714444444,52.8712222222,53.4934444444,20.8656666667,7.80988888889,13.7603333334
608.92,17.6578888889,50.4774444444,31.0101111111,44.3097222222,16.804,7.79577777778,32.3112222222,52.7098888889,53.3396666667,20.7107777778,7.70311111111,13.6521666667
609.26,17.503,50.3571111111,30.9225555556,44.2131111111,16.6115555556,7.65522222222,32.1484444444,52.5185555556,53.1296666667,20.5578888889,7.56672222222,13.536
609.59,17.4682222222,50.2821111111,30.9346666667,44.2026666667,16.5702222222,7.56588888889,32.1193333333,52.4385555556,53.126,20.4982222222,7.5315,13.5138333333
609.93,17.5263333333,50.2695555555,30.9854444444,44.1725,16.5908888889,7.57122222222,32.1373333333,52.4105555556,53.1588888889,20.4767777778,7.53994444444,13.5648333334
610.26,17.5073333333,50.2073333333,30.9314444445,44.1387777778,16.5841111111,7.64,32.0927777778,52.3666666667,53.1578888889,20.4765555556,7.54877777778,13.5946666667
610.60,17.4918888889,50.1681111111,30.917,44.1128888889,16.584,7.69966666667,32.1106666666,52.3001111111,53.1355555556,20.4621111111,7.56822222222,13.605
610.93,17.5053333333,50.0638888889,30.8174444445,44.0406111111,16.5465555556,7.687,32.0401111111,52.1586666667,53.0373333333,20.4258888889,7.51444444444,13.523
611.27,17.5451111111,49.9935555556,30.8663333333,43.9798888889,16.5785555555,7.79022222222,32.0605555556,52.069,52.9833333333,20.4532222222,7.55372222222,13.6515
611.60,17.6273333333,50.0671111111,30.9075555556,44.1306111111,16.6413333333,7.82677777778,32.092,52.1147777778,53.0963333333,20.4983333333,7.63294444444,13.7206666667
611.93,17.612,49.9797777778,30.8587777778,44.0767777778,16.574,7.84811111111,32.0287777778,52.0247777778,52.9564444444,20.4651111111,7.61233333333,13.6898333333
612.27,17.6286666667,50.0332222222,30.9077777778,44.2071666667,16.6056666667,7.88722222222,32.075,52.0742222222,53.0335555556,20.5367777778,7.628,13.7773333333
612.60,17.7064444444,50.1474444445,30.9857777778,44.3733888889,16.6523333333,7.89644444444,32.1427777778,52.193,53.1368888889,20.5364444444,7.60416666667,13.8271666666
612.94,17.7621111111,50.2262222222,31.0201111111,44.4391666667,16.7421111111,8.00133333333,32.2052222222,52.3055555556,53.3045555556,20.5947777778,7.63844444444,13.8698333333
613.27,17.7686666667,50.2488888889,31.0915555555,44.4788333333,16.8061111111,8.101,32.1888888889,52.3586666667,53.2941111111,20.5725555556,7.67277777778,13.8823333333
613.61,17.7086666667,50.2665555556,31.0653333333,44.5041111111,16.8478888889,8.11377777778,32.1834444445,52.3454444444,53.27,20.5546666667,7.70877777778,13.9386666667
613.94,17.6684444444,50.2522222222,31.0762222222,44.4360555556,16.8238888889,7.96544444444,32.1253333333,52.2236666667,53.2605555556,20.4875555555,7.65433333333,13.909
614.28,17.6376666666,50.2756666667,31.098,44.4403888889,16.8102222222,7.90466666667,32.1224444444,52.2738888889,53.1785555555,20.438,7.63122222222,13.9621666667
614.61,17.6791111111,50.5055555555,31.2172222222,44.6709444444,16.8302222222,8.01688888889,32.242,52.492,53.3508888889,20.4725555556,7.73238888889,14.082
614.94,17.6445555556,50.5907777778,31.2438888889,44.7348333333,16.8094444444,7.93811111111,32.2318888889,52.5726666667,53.3682222222,20.423,7.69805555556,13.9816666666
615.28,17.6602222222,50.669,31.3254444444,44.6899444444,16.8031111111,7.99633333333,32.31,52.6487777778,53.38,20.464,7.728,14.0295
615.61,17.7267777778,50.8548888889,31.3952222222,44.8789444444,16.8996666667,8.00844444444,32.4523333333,52.8202222222,53.5734444444,20.5898888889,7.85366666667,14.0473333334
615.95,17.8466666667,50.9753333333,31.5065555556,44.9607222222,17.0197777778,8.124,32.5427777778,52.9517777778,53.6541111111,20.6758888889,7.96161111111,14.106
616.28,17.9147777778,51.1184444445,31.6084444444,44.9862222222,17.1202222222,8.22822222222,32.6588888889,53.0198888889,53.6691111111,20.7867777778,8.03238888889,14.1686666667
616.61,17.9452222222,51.1934444445,31.5465555556,45.0587222222,17.1674444445,8.28155555556,32.7165555555,53.121,53.7501111111,20.857,8.09722222222,14.2346666667
616.95,18.0046666667,51.2296666667,31.488,44.9911666667,17.187,8.30922222222,32.7556666667,53.0692222222,53.8364444444,20.9584444444,8.09833333333,14.2643333333
617.28,18.0736666667,51.3621111111,31.5363333333,45.0371111111,17.2424444445,8.37922222222,32.8467777778,53.2208888889,53.9071111111,21.0671111111,8.14038888889,14.2711666667
617.62,18.0373333333,51.4317777778,31.5204444444,45.1617777778,17.2048888889,8.40411111111,32.8716666667,53.4308888889,53.8932222222,21.0967777778,8.09433333333,14.2228333333
617.95,18.0466666666,51.4642222222,31.4691111111,45.1611111111,17.1481111111,8.40633333333,32.8077777778,53.3782222222,53.9327777778,21.0811111111,8.0635,14.1006666667
618.28,17.9175555556,51.3063333333,31.4355555556,44.9603888889,17.0741111111,8.25455555556,32.7103333333,53.2462222222,53.8102222222,20.982,7.94388888889,13.9473333333
618.62,17.8876666667,51.3014444445,31.4073333333,44.9390555555,17.0827777778,8.26633333333,32.6863333333,53.1864444444,53.8072222222,21.0085555555,7.96372222222,13.9836666666
618.95,17.8905555556,51.2856666667,31.3842222222,44.9332222222,17.067,8.26311111111,32.6751111111,53.185,53.7627777778,20.9941111111,7.95705555556,14.0156666667
619.28,17.8858888889,51.1816666666,31.4091111111,44.892,17.047,8.26822222222,32.6355555556,53.1377777778,53.6565555556,20.9476666667,7.90816666667,14.102
619.62,17.7801111111,51.1754444444,31.4257777778,44.8756666667,16.9527777778,8.13322222222,32.6144444444,53.1361111111,53.7421111111,20.8925555556,7.81083333333,14.045
619.95,17.7786666667,51.1102222222,31.4694444444,44.9194444445,16.9951111111,8.15144444444,32.6195555556,53.2047777778,53.8095555556,20.9101111111,7.83983333333,14.0365
620.28,17.7115555555,51.0231111111,31.4231111111,44.8712777778,16.87,8.095,32.6064444444,53.1294444444,53.7391111111,20.8817777778,7.74144444444,13.9508333334
620.62,17.6397777778,50.977,31.3927777778,44.9156666667,16.7883333333,7.93988888889,32.6165555555,53.1926666667,53.7037777778,20.8864444445,7.72066666667,13.8548333334
620.95,17.5012222222,50.9026666667,31.2972222222,44.905,16.5713333333,7.75422222222,32.4824444444,53.1723333333,53.6231111111,20.7744444444,7.55794444444,13.7336666666
621.28,17.5452222222,50.8843333333,31.3527777778,44.8785555555,16.5735555556,7.77277777778,32.5518888889,53.0973333333,53.6914444444,20.8174444445,7.65627777778,13.8013333333
621.62,17.4791111111,50.8628888889,31.3337777778,44.8570555555,16.5171111111,7.67433333333,32.5321111111,53.0915555555,53.62,20.7803333333,7.63672222222,13.8503333333
621.95,17.5304444444,50.9354444445,31.3205555555,44.9431666667,16.5588888889,7.75177777778,32.5765555556,53.082,53.6245555556,20.816,7.71911111111,13.9708333334
622.28,17.6177777778,50.9014444444,31.3066666667,44.993,16.5888888889,7.76388888889,32.6057777778,53.1467777778,53.667,20.8636666667,7.73516666667,14.0278333333
622.62,17.6247777778,50.8645555556,31.3118888889,44.9388333333,16.6105555556,7.74188888889,32.5896666667,53.1176666667,53.7588888889,20.8665555556,7.71561111111,13.9573333334
622.95,17.6374444444,50.9658888889,31.2696666667,44.9424444444,16.6233333333,7.77544444444,32.6045555556,53.2154444445,53.807,20.8884444444,7.72372222222,13.9588333333
623.28,17.629,50.843,31.153,44.8482777778,16.5682222222,7.70455555556,32.5831111111,53.1124444444,53.6912222222,20.8727777778,7.74666666667,13.9953333333
623.62,17.6234444444,50.8247777778,31.1167777778,44.7553333333,16.4864444445,7.7,32.5518888889,53.0195555555,53.6295555555,20.8208888889,7.75533333333,14.026
623.95,17.6397777778,50.842,31.2016666667,44.7612777778,16.5946666667,7.69188888889,32.5541111111,53.041,53.677,20.7996666666,7.803,14.0966666667
624.28,17.7057777778,50.965,31.3091111111,44.8604444445,16.694,7.84488888889,32.6661111111,53.14,53.7518888889,20.7821111111,7.8355,14.1786666666
624.62,17.8137777778,50.9792222222,31.34,44.793,16.8432222222,7.95733333333,32.7948888889,53.1237777778,53.819,20.9051111111,7.94816666667,14.2685
624.95,17.8088888889,50.9702222222,31.3338888889,44.7270555556,16.8715555555,7.94922222222,32.8077777778,53.0825555556,53.7652222222,20.8426666667,7.86544444444,14.2796666666
625.28,17.882,50.8563333333,31.2861111111,44.6812222222,16.9233333333,8.04122222222,32.8184444444,52.9928888889,53.7643333333,20.8713333334,7.90288888889,14.2566666667
625.61,17.9103333333,50.8817777778,31.2903333333,44.6981666667,16.931,7.98633333333,32.8572222222,52.996,53.8546666667,20.8995555555,7.90011111111,14.2246666667
625.95,17.8414444444,50.902,31.2803333333,44.6718333333,16.886,7.975,32.8442222222,53.0136666667,53.7432222222,20.8251111111,7.90033333333,14.1643333334
626.28,17.8167777778,50.9278888889,31.3165555555,44.7499444444,16.8697777778,7.94711111111,32.8695555556,53.0707777778,53.6987777778,20.8193333333,7.91655555556,14.174
626.61,17.8055555556,50.8922222222,31.344,44.7642777778,16.8936666667,7.946,32.8822222222,53.0308888889,53.7956666667,20.8626666667,7.90738888889,14.1355
626.94,17.8448888889,51.0451111111,31.4182222222,44.8702777778,16.9894444445,8.01722222222,32.9684444444,53.1345555555,53.9033333333,20.9357777778,7.89544444444,14.1443333333
627.28,17.8455555556,51.0412222222,31.3853333333,44.9184444444,16.9742222222,7.92277777778,32.975,53.1766666667,53.9122222222,20.9533333333,7.866,14.1403333334
627.61,17.9407777778,51.0927777778,31.3888888889,45.0087222222,16.9821111111,7.98888888889,33.0152222222,53.2514444444,53.8971111111,21.0084444444,7.87811111111,14.1521666667
627.94,17.8934444444,50.9558888889,31.2173333333,44.8666666667,16.8456666667,7.86588888889,32.8981111111,53.1206666667,53.7856666667,20.9487777778,7.80561111111,14.0701666666
628.27,17.9007777778,51.0101111111,31.2217777778,44.9618333333,16.8173333333,7.85133333333,32.8713333333,53.1483333333,53.8024444445,20.9067777778,7.81722222222,14.052
628.61,17.9251111111,51.0806666667,31.2474444444,44.9947222222,16.8503333333,7.89266666667,32.8366666667,53.2381111111,53.9022222222,20.9713333333,7.87683333333,14.0633333333
628.94,17.8958888889,51.223,31.3591111111,45.0630555556,16.8327777778,7.85411111111,32.9074444444,53.4001111111,54.0021111111,21.0117777778,7.86688888889,14.096
629.27,17.8865555556,51.1905555556,31.3474444444,45.01,16.77,7.81711111111,32.8727777778,53.4036666667,53.926,20.989,7.834,14.0658333333
629.60,18.0027777778,51.2628888889,31.4628888889,45.1372222222,16.8565555555,7.89677777778,32.9867777778,53.4597777778,54.1561111111,21.1208888889,7.90144444444,14.2068333334
629.94,18.0723333334,51.349,31.5232222222,45.2011666667,16.891,7.97477777778,33.0791111111,53.5247777778,54.2105555555,21.1928888889,7.92483333333,14.2465
630.27,18.0864444444,51.3295555555,31.5186666667,45.1617222222,16.8814444444,7.99388888889,33.0248888889,53.4526666667,54.0671111111,21.1655555555,7.92944444444,14.2561666666
630.60,18.0346666667,51.2296666667,31.4407777778,45.0547222222,16.8228888889,8.06333333333,32.8775555555,53.4068888889,53.9542222222,21.1123333333,7.95472222222,14.2443333333
630.93,18.1387777778,51.3664444444,31.5546666667,45.1361666667,16.9743333333,8.20755555556,32.9882222222,53.421,54.053,21.2178888889,8.07322222222,14.306
631.26,18.0985555555,51.2255555556,31.5773333333,44.9565,16.9967777778,8.20222222222,32.8832222222,53.319,53.9515555555,21.1667777778,8.06788888889,14.3698333333
631.60,18.1796666667,51.423,31.7525555556,45.1210555555,17.1703333333,8.36833333333,32.9846666667,53.3892222222,54.1132222222,21.316,8.16077777778,14.548
631.93,18.1993333333,51.4067777778,31.838,45.0697777778,17.1895555555,8.46866666667,33.0184444444,53.3458888889,54.0647777778,21.3543333333,8.14294444444,14.5708333333
632.26,18.1407777778,51.3083333333,31.7114444444,45.0317222222,17.1064444444,8.39933333333,32.9655555556,53.2101111111,53.8711111111,21.2722222222,8.11661111111,14.5781666667
632.59,18.2253333333,51.368,31.7667777778,45.1475,17.2088888889,8.53688888889,33.0653333333,53.2652222222,53.9534444444,21.3505555556,8.21861111111,14.6935
