wavelength,Back_ChlRiem,Belly_ChlRiem,Breast_ChlRiem,Crissum_ChlRiem,Crown_ChlRiem,DorTail_ChlRiem,Patch10_ChlRiem,Patch11_ChlRiem,Patch12_ChlRiem,Rump_ChlRiem,Throat_ChlRiem,WingTip_ChlRiem
762.57,9.1446,10.5552,9.15260000001,34.9866,6.17986666667,12.9876666667,11.9066,29.538,12.0774,9.4229,33.1584666666,17.8163333333
762.88,8.85533333335,10.2954666666,8.90180000001,34.783,5.9622,12.7756,11.7235333333,29.3958,11.9030666667,9.23573333332,32.9588,17.6625333333
763.20,8.73013333334,10.2124666667,8.8926,34.6020666667,5.99826666667,12.6462,11.6492,29.3175333333,11.8474,9.24003333333,32.8765333333,17.7022666667
763.51,8.52906666666,9.99340000001,8.63346666667,34.3474666667,5.70646666667,12.4442666667,11.4466666667,29.2052,11.6728,9.00263333333,32.7804,17.4783333333
763.82,7.96846666667,9.41080000001,8.07699999999,33.9346666667,5.1082,11.7598,10.9376,28.7085333333,11.1435333333,8.4172,32.3687333333,16.8848666667
764.14,7.34146666667,8.88686666667,7.48586666667,33.5538,4.433,11.1966666667,10.3906666666,28.2443333333,10.5236666667,7.85376666667,32.0140666667,16.3786
764.45,7.11713333333,8.7316,7.26713333333,33.4446,4.14746666667,10.9252666667,10.2778666667,28.1114666667,10.2642,7.5978,31.9956666667,16.0669333333
764.76,7.09146666667,8.64946666666,7.10746666667,33.3273333334,4.11826666667,10.8936666667,10.2355333333,28.0677333333,10.2978,7.4326,31.8980666667,15.9822
765.07,7.104,8.77106666667,7.26373333333,33.6002666667,4.1734,10.9388,10.3184666667,28.1362666667,10.5014,7.50873333333,32.1076666667,15.9613333333
765.39,6.91493333333,8.65020000001,7.016,33.3354666667,4.0922,10.6556666667,10.3306,28.1426666667,10.4163333333,7.4344,31.921,15.82
765.70,6.2318,8.109,6.4142,33.0644666666,3.50173333333,10.007,9.83640000001,27.7489333333,9.92053333333,6.95536666666,31.7182,15.4536
766.01,5.6186,7.32893333333,5.77926666667,32.6189333334,2.7118,9.35113333333,9.26206666667,27.0795333333,9.35113333333,6.2093,31.1754,14.8213333333
766.32,5.6954,7.53913333333,5.84633333333,32.8776666667,2.7994,9.47666666667,9.37246666666,27.1303333333,9.40099999999,6.3321,31.4296666667,14.9582666667
766.64,5.10753333333,6.92553333333,5.14053333333,32.6144,2.12933333333,9.07993333333,8.95866666667,26.7024666667,8.8624,5.76713333333,31.0082,14.2974
766.95,4.8892,6.6696,5.08766666667,32.7378,1.9786,9.00773333333,8.99626666666,26.5314,8.77486666667,5.71616666667,30.9778666667,14.1904666667
767.26,5.53186666667,7.364,5.74766666667,33.1972666667,2.59746666666,9.76359999998,9.68373333333,26.9769333333,9.30259999999,6.47893333333,31.4715333333,15.065
767.57,6.223,8.02473333333,6.50373333333,33.4812,3.32286666667,10.418,10.1524,27.382,9.9772,7.27323333333,31.8786666667,15.7236
767.88,6.4144,8.08800000001,6.66653333333,33.7055333333,3.5686,10.4723333333,10.2936666666,27.365,10.1892,7.4788,31.8443333334,15.9362
768.20,6.35193333333,8.06560000001,6.7938,33.8611333333,3.43333333333,10.3482,10.1636666667,27.3882666667,10.1414666667,7.45506666667,31.8358666667,15.8798666667
768.51,6.5952,8.15186666667,6.952,33.8133333333,3.39826666666,10.3566666667,10.3307333333,27.3022,10.2076,7.41233333333,31.605,15.8529333333
768.82,7.0646,8.27193333334,7.12446666667,33.9004666667,3.44286666667,10.7032,10.4742666667,27.151,10.2918666667,7.47093333333,31.5522666667,16.0961333333
769.13,7.37693333333,8.30486666667,7.24286666667,33.6114,3.41713333333,10.7302666667,10.5260666667,26.7738666667,10.3047333333,7.3568,31.1255333333,15.9598
769.44,7.771,8.55626666667,7.49326666667,33.9197333333,3.91626666667,11.0733333333,10.7030666667,27.0713333333,10.5452666667,7.6406,31.3614666667,16.1418666667
769.76,7.91566666667,8.15986666667,7.28759999999,33.7101333333,3.83046666667,11.0833333333,10.567,27.0502666667,10.4761333333,7.48826666667,31.0797333333,15.9706
770.07,8.14506666667,8.26813333335,7.27186666667,33.6888,3.9986,11.1404666667,10.44,27.0151333334,10.5245333333,7.43046666667,31.0243333333,16.2479333333
770.38,8.43366666667,8.38699999999,7.23646666666,33.8099333333,4.0574,11.2186,10.4301333333,27.1038666667,10.6450666667,7.5825,31.0143333333,16.6811333333
770.69,8.65226666667,8.33426666666,7.03240000001,33.8123333334,4.07006666667,11.3184666667,10.3015333333,27.2334666667,10.6198666666,7.30663333333,30.8904,16.6904666667
771.00,8.4232,7.71899999999,6.25100000001,33.7079333333,3.46826666667,10.8125333333,9.97379999999,27.0075333333,10.1236,6.62756666667,30.5806,16.1985333333
771.32,7.98986666667,7.22293333334,5.71913333333,33.2297333333,2.73886666667,10.5484666667,9.39393333333,26.7088666667,9.54346666667,5.9532,30.2991333333,15.6962666667
771.63,8.00166666667,7.28553333333,5.67033333333,33.3452,2.71646666667,10.6284,9.45706666667,26.7718666667,9.51153333333,6.1218,30.5078,15.7422
771.94,7.7104,6.7266,4.97093333333,33.2972,2.37946666667,10.282,8.98619999999,26.7347333333,9.0022,5.8088,30.4698666667,15.5088666667
772.25,7.44406666667,6.69919999999,4.98166666667,33.5205333334,2.31173333333,10.2604666667,8.91326666667,26.8254,8.93359999999,5.77333333333,30.8058,15.2910666667
772.56,7.45373333333,6.89339999999,5.12153333333,33.8196,2.6164,10.3420666667,9.07706666667,27.0376,9.16773333333,6.13523333333,31.1701333333,15.7808666667
772.87,7.5852,7.00333333334,5.12473333333,33.8654666666,2.46473333333,10.4612666667,9.27260000001,26.9992666667,9.19366666665,6.36323333333,31.3092666667,15.9518
773.18,7.09573333333,6.7262,4.9202,33.7624666667,1.84406666667,9.84066666667,8.86779999999,26.4584,8.64246666668,6.0293,31.1282,15.5216
773.50,6.21526666667,6.09386666667,4.3402,33.1467333333,0.911400000001,9.14060000001,8.28993333334,25.9287333334,7.91233333334,5.50763333333,30.6726666666,14.7828666667
773.81,5.38093333334,5.54013333333,3.6626,32.6528,0.229733333333,8.56186666667,7.55026666667,25.5843333334,7.09506666667,4.8266,30.1922,13.8592
774.12,3.98646666667,4.2918,2.68006666667,31.7531333333,-1.1492,7.16046666667,6.3524,24.5118,6.1908,3.82483333333,29.1537333333,12.2512666667
774.43,3.35386666667,4.11966666667,2.57873333333,31.2848,-1.2646,6.77093333333,5.91433333333,24.0154,5.93706666667,3.69823333333,28.6742666667,11.9964666667
774.74,3.634,4.65093333333,3.10226666666,32.1636,-0.850800000001,7.27686666666,6.283,24.9006666667,6.417,4.27186666667,29.3851333333,12.6399333333
775.05,3.4586,4.50326666667,2.96653333333,32.0844,-0.882133333334,7.07519999999,6.0722,24.6750666667,6.36493333333,4.10856666667,29.0854,12.1866666667
775.36,3.40933333333,4.9852,3.52,32.1815333333,-0.221200000001,7.64340000001,6.38106666666,24.8375333333,6.56533333333,4.45286666667,29.2144,12.4626
775.67,3.7428,5.39466666667,3.79313333333,32.4364,0.178533333334,7.79679999999,6.65293333333,24.8866,6.9412,4.87526666667,29.0186,12.8162
775.98,3.36333333333,5.10293333333,3.21066666667,32.3802666667,-0.356266666667,7.55959999999,6.25493333334,24.6587333333,6.4214,4.30483333333,28.7068,12.348
776.30,3.18133333333,5.099,3.24573333333,32.1807333333,-0.239866666668,7.55186666666,6.10433333333,24.6380666667,6.28406666667,4.17706666667,28.4277333333,12.153
776.61,2.88306666667,4.43826666667,2.8272,31.8804,-0.617600000001,7.21453333333,5.81706666666,24.429,6.16533333333,3.64653333334,27.9155333333,11.7454666667
776.92,3.67866666667,4.99886666667,3.3032,32.5364666667,0.143599999999,7.69980000001,6.16173333333,24.7903333333,6.92146666667,4.21826666667,28.4317333333,12.3697333333
777.23,4.01213333333,5.4538,3.62026666667,33.184,0.671799999999,7.93086666667,6.50333333332,25.2252,7.28246666667,4.4578,29.1112666667,13.2166666667
777.54,5.3176,6.73173333333,4.86313333333,34.4878666667,2.02133333333,9.32773333334,7.69126666667,26.4858666667,8.294,5.63983333333,30.3894,14.7704666666
777.85,5.78713333333,6.96766666667,5.12046666667,34.7778,2.06006666667,9.6712,7.87953333333,26.6992,8.58340000001,5.74996666666,30.7221333333,15.1528
778.16,5.78593333333,6.85373333333,4.951,34.0588666667,2.17213333333,9.46393333332,8.06753333333,26.0828,8.61526666667,5.53503333333,30.0206,14.9532666667
778.47,5.79153333333,6.68033333334,4.9256,34.1122,2.0298,9.59,8.21553333334,25.9657333333,8.51326666667,5.57613333333,30.0022666667,15.0835333333
778.78,5.81133333334,6.62500000001,4.38273333333,33.8187333333,1.55806666667,8.98746666667,8.00746666667,25.6033333333,8.39586666667,5.21956666667,29.7457333333,14.7016666667
779.09,5.68773333333,6.57333333333,4.303,33.5058,1.57113333333,8.80639999999,7.69686666667,25.5150666667,8.20053333333,5.00706666667,29.7156666667,14.4988
779.40,5.63346666667,6.39573333334,4.3198,33.1836666667,1.59406666667,8.74240000001,7.36326666666,25.4745333333,8.1814,5.0256,29.5792,14.5674666667
779.71,5.68213333333,6.46966666667,4.50073333333,33.2583333333,1.81433333333,8.767,7.38866666667,25.5696666667,8.3356,5.28823333333,29.6156,14.7116666667
780.02,5.8516,7.12153333333,4.59613333333,33.6414,2.08473333333,9.08319999999,7.34433333334,26.1123333333,8.57606666667,5.757,30.0685333333,15.0154666667
780.33,5.0536,6.5546,3.8938,33.4842666667,1.2962,8.46486666667,6.92006666667,26.1598,7.9628,5.00476666667,29.9804666667,14.425
780.64,5.03793333333,6.3634,4.0548,33.3432,1.49186666667,8.5008,6.94553333334,26.2116666667,8.25146666667,4.94253333333,29.983,13.979
780.95,3.86933333333,4.9116,2.55306666667,32.1266,0.329,6.93099999999,5.56966666666,24.8866,7.16513333333,3.64503333333,28.9752666667,12.7399333333
781.26,3.02066666666,4.23613333333,1.8204,31.4472,-0.196666666669,6.14226666667,4.9016,24.2662666667,6.5254,2.99036666667,28.4921333333,11.9516
781.57,2.3584,3.62926666667,1.35793333333,31.0107333333,-0.852533333335,5.4722,4.15513333333,23.6905333333,5.89073333333,2.4247,28.4074,11.2710666667
781.88,1.38306666667,2.90586666667,0.4196,30.0338666667,-1.71466666667,4.59993333333,2.92146666667,23.0148,5.08686666667,1.2639,27.8372666667,10.5413333333
782.19,1.76566666667,3.31233333333,1.03633333333,30.4584,-1.28133333333,5.0676,3.25,23.7396,5.6926,1.63806666667,28.3125333333,11.0311333333
782.50,1.04206666667,2.62626666667,0.361466666666,30.4624,-2.04146666666,4.7102,2.87613333333,23.7054,5.4918,1.1218,28.1288,10.5314666667
782.81,1.38706666667,3.05393333333,0.763399999998,30.8440666667,-1.6936,5.086,3.52166666667,24.1398,5.844,1.65853333333,28.7258,10.3493333333
783.12,1.1914,2.74586666667,0.373666666668,30.6092,-2.13913333333,4.85246666666,3.24393333333,23.8722,5.62686666667,1.32136666667,28.5566666667,9.91599999999
783.43,0.502466666667,2.34773333333,6.66666666e-05,30.243,-2.62073333333,4.38993333333,2.92666666667,23.4236,5.1216,0.827166666665,28.2228666667,9.62066666666
783.74,1.2364,2.9894,0.795733333335,30.3441333333,-1.5968,5.45160000001,3.91946666667,23.645,5.79566666667,1.81183333333,28.1882,10.3440666666
784.05,1.33653333333,3.0736,0.654800000001,30.3409333333,-1.77493333333,5.68179999999,3.842,23.6742666666,5.42206666667,1.99403333333,27.9003333333,10.211
784.36,2.05786666667,4.03473333333,1.60306666667,31.1779333333,-1.0886,6.79120000001,4.89573333334,24.5871333333,6.2334,3.03813333333,28.5134666667,10.6744
784.67,3.24686666667,5.06753333334,2.90106666667,32.0907333333,-0.108133333334,8.03893333333,6.34786666667,25.7536,7.25553333333,4.13283333333,29.3192666667,11.5128666666
784.98,3.55246666667,5.45366666666,3.17913333333,32.4938666667,0.222066666667,8.42133333334,6.5854,26.098,7.5278,4.69266666667,29.6345333333,11.6491333333
785.29,3.7448,5.77806666667,3.5978,33.1588,0.506866666667,8.7926,7.09733333334,26.3724,7.76786666665,5.0013,30.0026,12.1013333333
785.60,2.92153333333,4.68986666667,2.927,32.8612666667,-0.263733333334,8.10540000001,6.47453333333,25.6123333333,6.84786666666,4.54423333333,29.5496,11.5868666667
785.91,3.67913333333,5.29446666667,3.65746666666,33.3765333333,0.4648,8.89246666665,7.18006666667,25.8724666667,7.21233333334,5.30246666667,30.1728666667,12.1988666667
786.22,2.8486,4.85246666667,2.92986666667,33.1004,-0.259799999999,8.16139999999,6.46626666667,25.5184666667,6.7588,4.4842,29.705,12.2232
786.53,3.3628,5.19173333333,3.3092,33.403,0.1234,8.45266666668,6.70966666667,26.0658666667,6.95626666666,4.97986666667,29.7131333333,12.3304
786.84,4.43933333333,6.10206666666,4.61546666666,33.9292666667,1.3416,9.52093333335,7.72326666666,27.0291333333,8.06526666667,6.03996666667,30.4634666667,13.4164
787.14,4.89253333333,6.61113333333,5.3828,34.2684666667,1.75886666667,9.87113333333,8.04653333334,27.4499333333,8.59753333334,6.59836666667,30.8818,13.8892666667
787.45,5.05846666667,6.91566666666,5.6708,34.3242,1.99666666667,10.0921333333,8.38933333334,27.7222,8.91699999999,6.64913333333,31.2921333333,14.4486
787.76,4.2022,6.49253333333,5.1382,33.8461333333,1.4688,9.51466666667,7.84673333334,27.5578,8.43913333334,5.79286666667,30.9137333333,14.1249333333
788.07,2.92426666667,5.75253333334,3.95446666667,33.7575333333,0.333333333333,8.39399999999,6.57066666666,27.005,7.3838,4.7374,30.4848666667,13.3182666667
788.38,2.94826666667,5.87086666667,3.78993333333,34.2872666667,0.112199999999,8.47746666668,6.59013333334,27.5491333333,7.63066666667,4.58553333333,30.7064666667,13.6138666667
788.69,3.80293333333,6.5498,4.13813333333,34.8818,0.766666666667,8.9312,7.24546666666,28.3828666667,8.37780000001,5.316,31.1397333333,14.3082
789.00,4.21493333333,6.8946,4.64033333333,35.0913333333,1.10446666667,9.4732,7.6596,28.6473333333,8.91593333334,5.4205,31.5198,14.7924
789.31,3.64746666667,6.36013333333,3.87726666667,34.1813333333,0.245133333333,8.22986666667,6.86593333333,27.9284666667,8.3628,4.62573333333,30.4572666667,13.931
789.62,4.52586666667,6.66140000001,4.475,34.6046,0.920266666667,8.86340000001,7.39386666667,28.3804,8.93973333335,5.24793333333,30.1398666667,13.8926666667
789.92,3.643,6.30246666667,3.8668,34.3378,0.452799999999,8.23840000001,7.03086666667,28.0406,8.62846666667,4.78276666667,29.9921333333,13.8848666667
790.23,2.81193333333,5.4764,2.74626666667,34.2178666667,-0.294800000001,7.3766,6.32279999999,27.4091333333,7.84599999999,3.8902,29.7843333333,12.9675333333
790.54,2.38053333333,5.23059999999,2.09786666667,34.1588,-0.893400000001,6.85326666667,5.68833333333,26.9325333333,7.33380000001,3.07886666667,29.6634,12.6434666667
790.85,2.9572,5.8684,2.81366666666,34.9640666667,-0.425,7.56813333334,6.31059999999,27.3212666667,8.14233333333,3.81846666667,30.0258,13.0404666667
791.16,3.84726666667,6.69013333333,3.5478,35.8825333333,0.334799999999,8.65199999999,7.1072,28.2290666667,8.80466666667,5.08373333333,31.3126666667,13.8502
791.47,4.03406666667,6.36766666666,3.68213333333,35.1685333333,0.580533333333,8.66606666666,6.93046666667,27.9626,8.89473333333,5.36783333333,30.8003333333,14.1306
791.78,4.629,7.1436,4.48766666667,35.4475333333,1.7138,9.34613333332,7.48526666667,28.5512,9.24613333334,6.26026666667,31.2249333333,14.7704666667
792.08,4.15173333333,7.03699999999,4.44433333333,35.0896666666,1.70853333333,9.15173333334,7.21026666667,28.5662,8.86506666666,6.10516666667,31.0932,14.5280666667
792.39,2.94226666667,6.47266666667,3.4456,34.5100666667,0.916,8.63206666667,6.424,28.0740666667,7.7648,5.3987,29.9728666667,13.4728666667
792.70,3.05913333333,6.82506666667,3.9366,34.8507333333,1.30406666667,9.37846666667,6.80686666667,28.4399333333,8.0072,5.64596666667,30.2865333333,14.2719333333
793.01,3.6612,8.14193333334,5.1002,34.9302,2.25253333333,10.4856666667,7.62593333334,28.725,8.55479999999,6.4815,31.524,15.6951333333
793.32,4.14013333333,8.59053333333,5.69866666667,35.2450666667,2.31353333333,10.9650666667,7.9938,28.8157333334,8.97406666666,6.6301,32.0,15.8906666667
793.62,4.1862,8.67866666667,6.30633333333,35.2372666667,2.4384,11.2853333333,8.25226666666,29.1892,9.30933333333,6.78676666666,31.9938666667,16.3062666667
793.93,5.28733333333,9.61973333335,7.3564,35.9563333334,3.66046666667,12.349,9.31906666667,30.1797333333,10.5510666666,8.17276666667,32.5553333333,17.2118666667
794.24,4.38033333333,8.52733333335,6.1592,34.5990666667,2.6304,11.0585333333,8.24733333334,29.1163333333,9.45466666667,7.1975,31.2801333333,16.1094666667
794.55,4.543,8.46686666667,6.00793333333,34.0205333333,2.72006666667,10.7494666667,7.97853333334,28.6371333333,9.2164,6.50766666667,30.244,15.69
794.86,5.44673333333,9.43786666667,6.68913333333,34.5586666667,3.46266666667,11.5515333334,9.13440000001,29.4041333333,10.0168,6.93086666667,31.2872666666,16.5318
795.16,4.57426666667,8.15266666667,5.67053333333,33.4334666667,2.15366666667,10.3951333334,8.43633333333,28.3362,8.95373333334,5.6149,30.3504666667,15.3478
795.47,4.4226,7.85433333334,5.57186666666,32.9228,1.5928,10.1697333333,8.15540000001,27.7886,8.62073333333,5.28206666667,29.9563333333,14.7782666667
795.78,6.06153333333,9.09240000001,6.80713333333,33.8898,2.72833333333,11.1076,9.22746666668,29.1841333333,10.0216666667,6.8666,31.275,16.2182
796.09,6.33826666667,9.31073333333,6.8444,33.8610666667,3.118,11.3032666667,9.07913333333,29.2676666666,10.2155333333,7.25093333333,31.6208666667,16.4996
796.40,5.42773333333,8.12800000001,5.7482,33.4310666667,2.01573333333,10.0297333333,8.30193333333,28.6334,9.49713333334,6.60123333333,31.1165333333,15.4738666667
796.70,5.7198,8.00653333333,5.87026666667,33.2848666667,2.34586666667,10.0940666667,8.46386666667,28.765,9.81426666667,6.8738,31.095,15.4855333333
797.01,5.94833333334,8.4064,5.5918,32.8544666667,2.41026666667,10.1249333333,8.36393333333,28.3,9.77393333333,6.96726666667,30.4124666667,15.2753333333
797.32,5.25313333333,7.86353333334,4.9932,32.2448,1.7926,9.44493333333,7.76053333333,28.2426666667,9.04419999999,6.27666666667,30.0026666667,14.8496666667
797.63,5.92533333333,8.73813333335,5.7128,32.8317333333,2.78006666667,10.3624666666,8.48193333333,29.2068666667,9.62666666667,6.9991,30.7167333333,15.9606
797.93,5.4902,8.58326666667,5.79946666667,32.7643333333,2.70646666667,10.2846,8.5392,29.2570666667,9.87033333333,7.07266666667,31.0798666667,16.4705333333
798.24,5.6992,8.924,6.17746666667,33.0052666667,2.95253333333,10.6812666667,8.46266666666,29.3076666667,10.1473333333,7.2949,31.1204,16.4136666667
798.55,5.28913333333,8.82646666665,6.11126666667,33.0329333333,2.69273333333,10.6122666667,8.08393333334,29.1665333333,10.1192,7.08043333333,30.8448,16.2926
798.85,4.40586666667,7.92726666666,5.41206666667,32.2462,2.01213333333,9.73113333331,7.34313333333,28.4243333333,9.46533333333,6.3284,30.3612666667,16.1085333333
799.16,3.27526666667,7.08553333333,4.56073333333,31.0122,1.1402,8.75500000001,6.32913333333,27.2076666667,8.49920000001,5.4684,29.2727333333,15.0902
799.47,3.0918,6.8198,4.64073333333,31.1012666666,0.824466666668,8.75146666666,6.47826666667,27.5087333333,8.1332,5.42996666667,29.0577333333,14.6819333333
799.78,3.2528,7.08446666667,5.10286666667,31.4592666667,1.11606666667,9.1018,6.9054,28.0156,8.16473333333,5.73253333334,29.2032,15.0522
800.08,3.11073333333,7.31606666666,5.40513333333,32.0963333333,1.13173333333,9.54853333333,7.30986666667,28.5776666667,8.0644,5.8071,29.8453333333,15.7204666667
800.39,3.1846,7.67966666667,5.6852,32.3266666667,1.47526666667,9.92086666667,7.76840000001,29.2180666667,8.16720000001,6.062,30.7186,16.2647333333
800.70,1.60053333333,6.21486666667,3.89813333333,31.0939333333,-0.400133333335,8.25426666666,6.24080000001,27.5379333333,6.46666666667,4.46593333333,29.5192,14.5984
801.00,0.708399999999,5.16373333333,3.23726666666,30.7646666667,-1.39693333333,7.30206666667,5.40213333333,26.8984666667,5.9582,3.76696666667,29.6988,13.9027333333
801.31,-0.0668000000006,4.3712,2.249,29.7898666667,-2.3892,6.31293333334,4.39119999999,25.8927333333,4.64466666667,3.02623333334,28.7487333333,12.9462666667
801.62,-0.803000000001,3.61686666667,1.15393333333,29.0283333334,-3.4212,5.37113333333,3.79873333333,25.803,3.73813333333,2.35156666667,28.1106,12.4832666667
801.92,-0.310666666667,4.012,1.2362,28.8754,-2.97866666667,5.42386666667,3.84340000001,26.329,3.79613333333,2.89763333333,28.3148,13.0699333333
802.23,0.0956666666667,4.24866666666,1.2432,29.3716666667,-2.75953333334,5.6284,4.03673333334,26.9536666667,3.94806666667,3.40496666667,28.4699333333,13.3742666667
802.54,0.544733333335,4.79846666666,1.88893333333,29.7828,-2.22693333333,6.01853333333,4.48119999999,27.3147333334,4.3916,3.53683333333,29.0727333334,14.0916
802.84,0.649866666666,5.01033333333,2.22233333333,30.0908666667,-2.04066666667,6.27519999999,4.67499999999,27.5330666667,4.96846666667,3.3437,29.462,14.3396666667
803.15,0.324933333332,4.49153333334,1.73026666667,29.8375333333,-2.47173333333,5.84753333333,3.98293333334,27.2952,4.98586666667,2.4012,29.2727333333,14.1594666667
803.46,-0.422266666667,3.56906666667,0.851866666667,28.8420666667,-3.55513333333,5.125,2.73853333333,26.519,4.062,1.4011,28.293,12.9955333333
803.76,0.162266666667,3.16746666667,0.980533333331,29.4956,-3.358,4.9666,2.82186666667,26.7371333334,4.45853333333,1.13233333333,28.2115333333,13.2415333333
804.07,1.9636,4.84040000001,3.35033333333,30.7037333333,-1.27013333333,6.87953333334,4.57260000001,28.1908,6.03513333333,2.97963333333,29.2482666667,14.9672666667
804.38,2.16586666667,4.96773333333,3.49926666667,30.6735333333,-1.27246666667,7.06599999999,4.83926666667,27.9594,5.929,3.17756666667,28.8459333333,14.8628666667
804.68,4.39753333333,6.59300000001,5.40153333333,32.1620666667,0.682866666668,8.9022,6.59300000001,29.498,7.95853333333,4.97996666667,30.4149333333,16.6598666667
804.99,5.0522,6.88193333333,6.58593333333,32.8826666666,1.9846,9.87560000001,7.50093333332,29.6737333333,8.63780000001,5.93343333333,30.9922,17.2284666667
805.30,5.12733333333,6.86320000001,6.68706666667,33.3604,2.2312,10.4714,7.75173333333,29.8880666667,9.06066666666,6.00183333333,31.4342666667,17.6331333333
805.60,5.36626666666,7.15953333333,6.72146666667,33.7302666667,2.54613333333,10.9379333333,8.07673333333,30.2806666667,9.28813333333,5.9241,32.0329333333,17.8302
805.91,5.2352,6.8984,6.35293333333,33.5651333333,2.50853333333,11.0292666667,8.29579999999,30.3068,8.84106666667,5.84856666667,31.7994666667,17.955
806.21,4.66806666667,6.56286666666,5.8092,33.3332666667,1.90173333333,10.5601333333,7.9944,30.3596666667,8.0984,5.32493333333,31.7772666667,17.5934666667
806.52,4.54546666667,6.39180000001,5.34893333333,33.1571333333,1.58566666667,10.5990666667,7.42066666666,30.4369333333,7.68146666667,5.10223333333,31.8956666667,17.2516666667
806.83,4.32446666667,6.23633333333,4.74793333333,32.7336,1.60133333333,10.0529333333,7.25220000001,30.1375333333,7.55566666667,4.83606666667,31.3228,16.9594
807.13,3.2184,5.819,3.9584,31.76,0.668000000001,9.84193333334,6.58053333333,29.5259333334,6.7242,4.20973333333,31.5372666667,16.171
807.44,2.68586666667,4.93006666667,2.66366666667,31.0520666667,-0.353200000002,9.06540000001,6.1,29.198,6.30613333333,3.28923333333,31.3172,15.6587333333
807.74,2.15073333333,4.2402,2.0742,30.8381333333,-1.04086666667,8.67186666667,5.49560000001,29.3991333333,5.64106666667,2.1163,31.3662666667,15.4688
808.05,0.176000000001,2.617,0.360266666667,30.1879333333,-3.02526666667,7.32293333333,4.18566666666,28.5954666667,3.8736,0.120099999999,30.5162,13.7893333333
808.35,-1.20106666667,1.495,-1.46246666667,29.0113333333,-5.40846666667,5.89053333333,2.58166666667,27.5326,2.74493333333,-1.5972,29.7632,12.8022666667
808.66,-1.53906666667,0.844866666666,-2.16646666667,28.4566666667,-6.1732,5.03553333333,2.12466666667,27.0096,1.63106666667,-2.3003,29.4019333333,11.836
808.97,-3.0748,-0.448,-3.2902,27.2438666667,-8.07926666667,3.36793333333,0.7924,25.7795333333,0.0085999999992,-3.93203333333,28.596,10.9388666667
809.27,-4.83873333334,-2.16446666667,-5.11146666667,26.6303333333,-10.2956,1.83733333333,-1.00046666667,25.0206,-1.528,-5.85713333334,28.0401333333,9.69526666667
809.58,-3.95466666667,-1.72326666667,-4.85253333334,26.5034666667,-9.95933333333,2.18593333333,-0.789066666667,24.7348,-0.861666666668,-5.49669999999,28.2357333333,9.92286666666
809.88,-4.32706666667,-1.87913333333,-4.6614,25.6729333333,-10.1626666667,1.96033333333,-0.379333333336,24.1192,-1.02073333333,-5.38850000001,27.5879333333,10.0723333333
810.19,-4.1146,-1.05406666667,-4.161,26.2969333333,-9.644,2.33926666667,0.157199999999,24.7896,-0.878199999999,-4.69263333333,28.6269333333,10.7720666667
810.49,-4.40086666667,-0.857733333333,-4.14906666666,26.1539333333,-10.0607333333,1.70633333333,0.0839333333333,24.5500666667,-1.48246666666,-4.4894,27.6922666667,10.5734666667
810.80,-4.76853333334,-0.925266666668,-3.9866,26.6762666666,-9.8046,1.545,-0.105000000001,24.9499333333,-1.69766666667,-4.3634,28.0592666667,10.5768666667
811.10,-6.27566666667,-2.13646666667,-6.13246666667,24.9688666667,-11.1874,-0.247866666666,-1.94566666667,22.6609333333,-3.00426666667,-5.8465,26.0468666667,8.27860000001
811.41,-6.31533333333,-1.75706666667,-6.09086666667,25.3684,-11.0493333333,-0.497733333334,-2.04006666667,22.9282666667,-2.655,-5.92973333333,26.9985333333,8.70666666666
811.71,-5.81646666668,-0.782533333332,-4.57973333333,26.4928,-9.17893333333,0.135333333332,-1.0338,23.8938,-1.77773333333,-4.97593333333,27.3816,9.30426666666
812.02,-4.80526666667,0.541399999999,-3.1624,27.3124,-7.79673333333,1.29153333333,-0.341866666672,24.5585333333,-0.208933333331,-3.88413333333,28.2621333333,10.5413333333
812.32,-2.91493333333,1.7562,-1.3976,28.4138666667,-5.4712,3.36546666667,1.68286666667,25.2412666667,1.75626666667,-1.81146666667,28.5608666667,11.4665333333
812.63,-2.46766666667,2.29273333333,-1.04973333333,28.8950666667,-4.82506666667,3.56353333333,2.09939999999,25.2486666667,2.00733333333,-1.75866666667,29.079,11.639
812.93,-3.62366666666,1.22653333333,-1.84446666667,28.5392,-5.44940000001,2.67793333333,1.4512,24.6068,0.8614,-2.77156666667,28.2959333333,11.3856666667
813.24,-3.1168,1.5442,-1.57246666667,29.2184,-4.95293333333,2.85306666667,1.87366666667,24.5386,0.866266666668,-2.63656666667,28.6722,11.6854
813.54,-3.96093333333,0.250999999998,-2.3988,27.7454,-6.19240000001,1.63653333333,0.381133333333,22.464,-0.3626,-4.27233333333,26.7781333333,10.4231333333
813.85,-4.52846666667,-1.15786666667,-3.3054,26.9375333333,-6.75073333333,0.775066666668,-0.588333333332,21.6153333333,-1.055,-5.1867,26.2091333333,10.1027333333
814.15,-5.02113333333,-1.6832,-4.05266666667,26.1777333333,-7.83260000001,0.235066666667,-1.514,20.3478666667,-1.64553333333,-6.1777,25.4630666667,9.79806666667
814.46,-3.8422,-0.865533333332,-1.86406666667,27.4083333333,-6.70479999999,1.49313333333,-6.66666660001e-05,22.4249333333,-0.323400000001,-4.77893333333,27.3037333333,11.3265333333
