wavelength,Back_PooEryf,Belly_PooEryf,Breast_PooEryf,Crissum_PooEryf,Crown_PooEryf,DorTail_PooEryf,Patch10_PooEryf,Rump_PooEryf,Throat_PooEryf,WingTip_PooEryf
254.28,9.10329904763,8.87353333335,8.08158333333,10.4212,7.39926666667,13.6813666667,17.5458666667,9.9635,6.7308,15.2335
254.66,8.3409552381,8.0228,7.44983333333,9.85673333334,6.31326666666,12.5216,16.4948666667,9.22166666666,6.17,14.7423
255.03,8.28481904763,7.63980000001,7.49991666666,9.98546666668,6.5692,12.2773666667,15.9804,9.64473333333,6.90013333333,15.6301333333
255.41,7.2181447619,6.30086666667,7.21533333333,9.10573333333,5.6708,11.6665666667,14.7053333334,8.73989999999,5.78246666667,15.0305
255.78,6.9136247619,5.5712,5.88458333333,8.3308,4.68666666667,11.4693333333,14.2075333333,8.18846666667,4.80266666667,14.0651666667
256.15,5.9676047619,4.06433333333,4.58141666666,7.09186666667,3.52513333333,10.2539666667,12.8874666667,6.93616666667,3.75326666667,13.1415666667
256.53,6.69372857143,4.54326666667,5.25929166667,8.1086,4.62226666667,11.2344,14.0049333333,7.87646666667,4.70106666667,14.0789666667
256.90,7.00970380952,5.09033333333,5.343125,8.23353333333,4.92353333333,11.8685,14.3995333333,9.14229999999,4.93286666667,14.0703333333
257.28,7.58827904762,6.03533333333,6.54466666666,8.88046666666,5.9176,12.7903666667,15.0759333334,9.98733333333,6.31313333333,14.4991666667
257.65,7.73405142857,6.71066666667,7.04708333333,8.68813333333,6.3358,12.7195666667,15.0752666667,10.0845333333,6.44606666667,14.3880333333
258.02,8.35615333333,7.1038,7.10441666667,8.739,7.09113333333,12.6996666667,15.5305333333,10.3588666667,6.61666666667,14.9096
258.40,7.34490761905,5.91506666667,5.729875,7.68653333333,6.1674,11.3768666667,14.8041333333,9.21910000001,5.27106666666,13.6419
258.77,7.11539619048,5.74253333334,5.354125,7.242,5.6672,11.1975666667,14.4696,8.84246666667,4.81846666667,13.2130666667
259.15,7.01375523809,5.825,5.56370833333,7.0832,5.59766666667,11.1364333333,14.4990666667,8.76069999999,4.69286666667,12.9040333333
259.52,6.79924095238,5.4326,5.147,6.828,5.52866666667,10.8343,14.3446,8.45633333334,4.4868,12.7374
259.89,6.76664666667,5.9384,5.332625,6.88566666667,5.6908,11.0423333333,14.4097333333,8.60063333333,4.70393333333,13.2455
260.27,7.0147952381,6.4246,5.71491666667,7.04026666667,5.97833333333,11.4289,14.5926666667,8.70613333333,4.93353333333,13.4008
260.64,6.97364380952,6.29826666667,5.6735,7.0418,6.02553333333,11.3981333333,14.6395333333,8.4689,5.13206666667,13.4067
261.01,6.31520857143,5.6532,5.25158333333,6.59486666667,5.58793333333,10.9399333333,14.0831333333,7.70583333333,4.66686666667,13.1005333333
261.39,5.20144761905,4.4608,4.073,5.597,4.56186666667,9.85533333334,13.1278,6.71023333334,3.3316,12.1554333333
261.76,4.94508190476,3.891,3.61845833333,5.44673333333,4.17606666667,9.68056666667,12.9146666666,6.50783333333,3.08966666667,11.8479666667
262.13,4.78360952381,3.76713333333,3.32495833333,5.22073333333,3.752,9.82489999999,12.637,6.40050000001,3.01,11.6590333333
262.51,5.20609333333,4.219,3.76995833333,5.5714,4.18593333334,10.479,13.1011333333,7.02126666666,3.72946666667,12.3397
262.88,5.35600476191,4.56753333333,4.34345833333,5.94113333333,4.49913333333,11.2685,13.2056,7.33969999999,4.28006666667,12.8610333333
263.25,5.14994857143,4.21973333333,3.72354166667,5.6332,4.30593333333,11.2538333333,12.9585333333,6.9781,3.82473333334,12.6216
263.63,5.32367238095,4.7174,3.60495833333,5.7684,3.90959999999,11.5508,12.9266,7.0707,3.74013333333,12.7967
264.00,5.8273647619,5.02933333333,3.8345,6.06113333333,4.00986666667,11.6342,13.2716,7.42973333334,4.09646666667,12.4836666667
264.37,5.83813047619,4.9598,3.34641666667,6.38873333333,4.13853333333,11.4450666667,13.6178,7.7726,4.3002,12.8385666667
264.75,5.64147333333,4.62893333333,2.68545833333,5.81373333333,3.73693333333,10.9700666667,13.0664666667,7.4448,3.35933333333,12.2852666667
265.12,5.69357523809,5.01593333333,2.54333333333,5.55973333333,3.31413333333,10.7037666667,12.5590666667,7.14970000001,3.31413333333,11.9224333333
265.49,7.83527714285,7.17573333333,4.65941666667,7.11973333333,5.05280000001,12.6194666667,13.9292,8.76480000001,5.3444,13.951
265.87,7.94156857142,7.40806666667,4.97866666667,7.248,5.33806666667,12.3635,13.9858,8.70696666667,5.69393333333,14.0601
266.24,7.82192857142,7.46246666667,5.05129166667,7.326,5.83126666667,12.0402333333,14.1745333333,8.74103333333,5.63233333333,13.8221
266.61,7.54830000001,7.27713333333,4.86229166667,7.16913333333,5.87253333334,11.5506333333,13.8303333333,8.29276666666,5.20806666667,13.5385666667
266.98,7.40217904763,6.79766666667,4.28141666666,6.96533333333,5.84900000001,10.8963333333,13.8678,8.00579999999,4.7118,13.1997
267.36,6.60590190476,5.93053333333,3.89633333334,6.59466666667,5.2356,10.2703,13.2920666667,7.27926666667,4.19053333333,12.3835666667
267.73,6.82982571429,6.10833333333,4.42829166667,6.90093333333,5.76906666667,10.4363333333,13.6624,7.71146666666,4.56233333334,12.5954
268.10,6.2037847619,5.472,3.86325,6.6374,5.4674,9.89066666666,13.1148666667,6.8779,4.17586666667,12.1826
268.48,4.89975809524,4.16853333333,2.93629166666,5.45366666667,4.2598,8.69296666667,11.8844666667,5.58133333333,2.85433333333,11.1359666667
268.85,5.18638095238,4.5658,3.45995833333,5.97593333333,4.59893333333,8.93323333333,12.3586,6.0563,3.31686666667,11.5070666667
269.22,6.29549047619,5.46906666667,4.511875,6.97306666667,5.73346666667,9.61706666668,13.7186666667,7.16340000001,4.4244,12.8922333333
269.59,5.38102190476,4.61853333334,3.66254166667,6.45593333333,5.0996,8.94156666667,13.4938,6.53606666667,3.99993333333,12.1900333333
269.97,5.28433047619,4.50786666667,3.500625,6.3446,4.84806666667,8.92283333333,13.4378,6.11786666667,3.68713333333,12.0157333333
270.34,4.9994,4.15593333333,3.12995833333,5.9184,4.52106666666,8.54626666666,13.3468,5.88233333333,3.49786666667,11.7917333333
270.71,4.75059809524,4.13326666667,3.09008333333,5.57973333333,4.2034,8.51176666667,12.8468,5.74183333333,3.2874,11.7445333333
271.09,4.91596285714,4.3046,3.38795833333,5.6556,4.2208,8.63646666667,12.7168,5.95759999999,3.43193333333,11.4893333333
271.46,5.48360952381,5.14946666667,3.95604166667,6.05673333333,4.79626666667,9.24529999999,13.2892666667,6.70283333334,3.98153333333,12.075
271.83,4.99615142857,4.55046666667,3.40475,5.45513333333,4.20893333333,8.64323333333,12.8325333333,6.06096666666,3.38193333333,11.4209333333
272.20,5.21180380952,4.63046666667,3.78445833334,5.1966,4.52046666667,8.68373333333,12.8584666666,6.37603333334,3.46073333333,11.5954666667
272.58,5.77445333333,5.06673333333,4.132,5.42233333333,5.02973333333,9.07410000001,13.4222,6.88523333334,4.063,11.8425666667
272.95,5.63128761905,4.8696,3.86358333333,5.22606666667,4.85113333334,8.87353333334,13.2562666667,6.72919999999,4.00226666667,11.7271666667
273.32,4.57001809524,3.92826666667,2.96470833333,4.37273333333,3.95026666667,8.29896666667,12.3476,5.68656666667,2.9238,10.4224333333
273.69,5.61133238095,4.8818,3.85275,5.1332,4.93353333334,9.07800000001,13.071,6.55206666666,3.76946666667,11.3988333333
274.06,5.10098095238,4.6342,3.52558333333,4.65313333333,4.53613333333,8.84989999999,12.6696,6.42346666666,3.3144,11.0766
274.44,5.1934952381,4.9018,3.814,4.9474,4.64273333333,9.19210000001,12.5518,6.49496666667,3.4038,11.2236666667
274.81,5.45067809524,5.0936,4.08633333333,5.12066666667,4.71973333333,9.15286666667,12.9050666667,6.77173333334,3.5084,11.2128333333
275.18,5.30132952381,4.91033333333,3.720875,5.05933333334,4.5558,8.98076666668,12.6686666667,6.61020000001,3.52473333333,11.5005666667
275.55,4.93497714286,4.3616,3.267625,4.805,4.08373333333,8.39126666667,12.1144,6.06976666667,3.12593333333,11.277
275.93,5.57212285714,5.04573333333,3.86083333333,5.2074,4.748,9.0832,12.7079333333,6.76663333333,3.9396,12.3208333333
276.30,5.52615619048,5.38986666667,4.00916666667,5.58953333333,4.8122,9.32259999998,13.0685333333,7.00763333333,4.29526666667,12.6427333333
276.67,6.01424952381,6.16513333333,4.54341666667,6.28393333333,5.26286666666,9.8614,13.6237333333,7.4259,4.63806666667,13.2431666667
277.04,6.03083523809,6.26693333333,4.66345833333,6.30246666667,5.43186666667,10.0044333333,13.7819333333,7.29936666666,4.64593333333,12.9714666667
277.41,5.92087714286,5.8512,4.34016666667,5.905,5.28679999999,9.51826666668,13.414,7.06096666667,4.63253333333,12.8494666667
277.79,4.65018761905,4.70853333333,3.24654166666,4.8074,4.32586666667,8.37946666666,12.6536666667,6.09266666667,3.6822,11.7599666667
278.16,4.87996190476,4.59566666667,3.50854166667,4.935,4.46366666667,8.16243333333,12.6724,6.32733333334,4.11106666667,11.9101333333
278.53,4.64833523809,4.10653333333,2.836375,4.69266666667,4.0626,7.50393333333,12.4476666667,6.00783333333,3.7366,11.6082
278.90,4.09236476191,3.46633333333,2.12233333333,4.3706,3.61266666667,6.98163333333,12.0566666667,5.47646666667,3.24466666667,11.0615666667
279.27,3.94141523809,3.26726666667,2.13004166667,4.19193333333,3.70313333333,6.79003333333,12.4217333333,5.36116666667,3.35973333333,11.0965
279.64,4.05354952381,3.20393333333,1.92041666667,3.92726666667,3.63366666667,6.5747,12.6058666667,5.28166666666,3.26986666667,11.1046
280.02,3.47525809524,2.9654,1.5775,3.78793333333,3.368,6.22723333333,12.4979333333,4.86359999999,2.77486666667,10.6492666667
280.39,3.78002095238,2.9588,1.5495,3.98153333333,3.55233333333,6.6014,12.845,4.89686666667,2.803,10.9175666667
280.76,3.52488571429,2.77193333333,1.47608333333,3.7436,3.50966666667,6.63816666667,12.4436666667,4.8709,2.6488,10.8057333333
281.13,3.31457809524,2.5484,1.51033333333,3.523,3.35933333333,6.47306666667,12.3746666667,4.86913333333,2.60033333333,10.6872
281.50,3.80672380952,3.13093333333,2.05416666667,4.19786666666,3.8862,7.01716666667,13.2204,5.38943333333,2.98686666667,11.1740666667
281.87,4.52388952381,4.0512,2.82425,5.00466666667,4.5864,7.8029,13.778,6.09933333334,3.63286666667,11.9897333333
282.25,4.90684666667,4.57433333333,3.11870833333,5.54153333333,5.32826666667,8.17436666667,14.4807333333,6.45170000001,3.96026666667,12.5078333333
282.62,5.00641428571,4.71273333333,3.564,5.62286666667,5.34853333333,8.61689999999,14.5503333333,6.51666666667,3.99046666667,12.6562
282.99,5.44757714286,5.00686666666,4.01175,5.9344,5.83333333334,9.17713333333,14.8292666667,6.88296666667,4.5398,12.8992
283.36,5.30592761905,5.06586666667,3.945125,5.79873333333,5.6772,9.38696666665,14.5524666666,6.77806666667,4.2248,12.3302333333
283.73,5.28344571429,5.1888,3.98879166667,5.93746666667,5.7382,9.72523333333,14.5104666667,6.79736666667,4.44326666667,12.3459333333
284.10,5.56566666667,5.12053333333,4.19625,5.99046666667,5.86346666667,9.91089999999,14.4826666667,7.02379999999,4.708,12.4699333333
284.47,5.23514666666,4.911,3.92854166666,5.84933333333,5.7562,9.77236666665,14.0732666667,6.68999999999,4.48673333333,12.0561333333
284.85,5.26620095238,4.90646666667,4.12883333333,5.9072,5.8288,9.8054,14.1652,6.74056666667,4.5658,11.8610666667
285.22,5.52643142857,5.26286666667,4.4125,6.24146666667,6.18893333333,10.1238333333,14.2858,6.8881,4.89573333333,12.0854333333
285.59,5.80367714286,5.44586666667,4.60995833333,6.54793333333,6.46326666667,10.5200666667,14.4722666667,7.34633333334,5.41753333333,12.3117333333
285.96,5.8664047619,5.1708,4.45125,6.4556,6.37966666667,10.4301,14.562,7.378,5.40973333333,12.1676666667
286.33,5.46294571429,4.78966666667,3.99595833334,5.95753333333,5.83926666666,10.1379,14.1073333333,6.9692,5.05426666667,11.7744
286.70,5.43541333333,4.7204,3.93091666667,5.9316,6.12873333334,10.0242333333,14.3078666667,7.1018,5.19373333333,11.8068333333
287.07,5.95461619047,5.29886666667,4.46441666667,6.52853333333,6.63826666666,10.4907333333,14.8334,7.67786666667,5.58933333333,12.4224
287.44,6.19905428571,5.557,4.8495,6.80226666667,6.96033333333,10.6623333333,15.0473333333,7.80039999999,5.8308,12.8011666667
287.82,6.21425142857,5.59386666667,5.02516666667,6.7546,6.96473333333,10.4598333333,15.0192,7.85739999999,5.72733333333,12.7599333333
288.19,6.27707238095,5.75626666666,5.18404166667,6.8886,7.10473333333,10.4951333333,15.1456666667,7.84183333334,5.92973333333,12.9747
288.56,6.54828952381,5.9336,5.50745833333,7.14406666667,7.1696,10.4190333333,15.4163333333,8.26356666666,6.17793333333,13.1059
288.93,6.12575809524,5.53666666667,4.87116666667,6.86033333333,6.72439999999,9.91643333334,15.2318,7.79373333334,5.7796,12.8609666667
289.30,5.54533333333,4.91066666667,4.183375,6.35666666667,6.1502,9.24309999999,14.8532666667,7.44580000001,5.08786666667,12.3196
289.67,5.28655904762,4.82913333333,3.949125,6.16713333333,5.95893333333,8.9593,14.6772666667,7.20183333334,4.6298,12.1647666667
290.04,4.68419619048,4.39366666667,3.50391666667,5.70193333333,5.48673333333,8.51250000001,14.2204,6.47393333333,3.90073333333,11.6562
290.41,4.95516380952,4.5602,3.9365,6.0344,5.7558,8.78666666667,14.5258,6.6622,4.08386666667,11.7633333333
290.78,4.94051714286,4.6208,3.936625,6.12226666667,5.64966666667,8.71230000001,14.5715333333,6.72193333333,4.07953333333,11.7753
291.15,4.30226571429,3.994,3.30679166667,5.3484,4.9796,8.10123333333,13.9622,5.99693333333,3.5858,11.2367666667
291.52,4.14851333334,3.80266666666,2.8635,5.16426666667,4.66126666667,7.65593333333,13.9586666667,5.95379999999,3.52973333333,11.0765333333
291.89,3.63162190476,3.4152,2.39720833333,4.87093333333,4.21266666667,7.3729,13.8277333333,5.53546666666,3.12773333333,10.5392666667
292.26,3.44568571429,3.29873333333,2.059875,4.72026666667,3.88053333333,7.17146666667,13.7202,5.21856666667,2.7706,10.0832333333
292.64,3.39925714286,3.362,2.083375,4.70986666667,3.7826,7.15906666667,13.7667333333,5.06206666666,2.5908,9.99996666667
293.01,4.15964476191,4.126,2.94695833333,5.28813333333,4.48913333333,7.80966666667,14.3998666667,5.82936666667,3.26333333333,10.6541666667
293.38,4.67568476191,4.724,3.742125,5.74813333333,4.95693333333,8.54216666667,15.0558,6.39553333333,3.74813333333,11.1594333333
293.75,4.48533714286,4.5188,3.65608333333,5.48266666667,4.7582,8.35650000001,14.9991333333,6.2343,3.54233333333,10.9446333333
294.12,5.05039238095,4.92673333333,4.21804166667,6.011,5.2166,8.52483333333,15.5177333333,6.75813333333,4.09446666667,11.2294666667
294.49,4.85302,4.87733333333,4.04341666667,5.68553333333,4.9638,8.43296666667,15.4281333333,6.63273333333,3.95493333334,11.1507
294.86,5.00938666667,5.05213333333,4.15925,5.6972,5.0788,8.77046666666,15.6317333333,6.70543333334,4.12126666667,11.1181
295.23,5.36290095238,5.2416,4.34245833334,5.9982,5.3556,8.9961,16.1689333333,7.02790000001,4.31746666667,11.3538
295.60,5.74061523809,5.56613333333,4.76991666666,6.44766666667,5.92560000001,9.41843333333,16.6166,7.4591,4.6302,11.8675
295.97,6.59829047619,6.16733333333,5.440375,7.1968,6.73106666667,10.0437,17.3136666666,8.19110000001,5.34153333333,12.6142333333
296.34,6.73324952381,6.176,5.43954166667,7.43093333333,6.82679999999,10.2256666667,17.5394,8.40480000001,5.3672,12.6961
296.71,6.84576857143,6.15393333333,5.3705,7.42126666667,6.92546666667,10.2971,17.6669333334,8.43923333334,5.44266666667,12.9644666667
297.08,6.64436190476,5.8098,5.16716666667,7.23693333333,6.64546666666,10.0432666667,17.4742666667,8.22643333333,5.1996,12.7029666667
297.45,7.03974952381,6.23453333333,5.5415,7.78606666667,7.16099999999,10.3369,17.8505333333,8.59196666666,5.7148,13.0931333333
297.82,7.16956857143,6.28693333333,5.63566666667,7.926,7.17766666667,10.3971666667,17.9626666667,8.56000000001,5.88853333334,13.2644
298.19,6.63410095238,5.8744,5.08783333334,7.40573333333,6.7406,10.0925,17.355,8.20176666666,5.4238,12.7338
298.56,6.75981333333,5.90966666667,5.173,7.55926666667,6.88873333333,10.1823333333,17.4903333333,8.35496666667,5.43526666667,12.7666666667
298.93,6.52904,5.78686666667,4.90941666667,7.4104,6.67146666666,9.91643333334,17.3721333333,8.11686666667,5.21053333333,12.5909666667
299.30,6.6452447619,6.0306,5.237875,7.62666666667,6.82126666667,9.9373,17.5322,8.2172,5.32833333333,12.6359666667
299.67,6.23069142857,5.58986666667,4.74416666667,7.2318,6.48593333333,9.55723333332,17.3476,7.78023333334,4.95613333333,12.1346666667
300.04,6.04104571429,5.30193333333,4.44375,6.9666,6.3534,9.3561,17.3184666667,7.75776666667,4.73906666667,12.0509666667
300.41,5.91519619048,5.475,4.42220833333,6.86993333333,6.44159999999,9.2285,17.2707333333,7.75956666667,4.72806666667,12.2378666667
300.78,5.71904476191,5.33853333333,4.31779166667,6.644,6.26273333334,9.04876666668,17.1870666667,7.47146666667,4.57053333334,11.8813333333
301.15,5.94339142857,5.54193333333,4.47908333333,6.72186666667,6.47480000001,9.11643333334,17.4834,7.46583333334,4.65873333333,11.9862333333
301.52,5.40842666667,4.92693333333,3.71425,5.9964,5.80580000001,8.4616,17.0748,6.73976666667,3.86346666667,11.6071333333
301.89,5.84750285714,5.51633333333,4.13695833333,6.56253333333,6.44666666667,8.73833333333,17.6697333333,7.2997,4.3454,12.027
302.26,6.26127142857,5.83706666667,4.51054166667,6.95213333333,6.78273333334,8.99636666667,18.2962666667,7.66126666667,4.75166666666,12.6047333333
302.63,6.5101847619,5.958,4.70366666666,7.34866666667,7.0152,9.06836666667,18.4766,7.80183333333,4.93953333333,12.6290666667
303.00,6.50126857143,5.695,4.687125,7.33413333333,7.09213333333,9.00903333333,18.3931333333,7.63696666667,4.85006666667,12.5489666667
303.37,6.02322571428,5.18606666667,4.03716666666,6.91206666667,6.77753333333,8.8069,17.7864666667,7.27106666667,4.45906666667,12.1317
303.74,6.72369714286,6.04033333333,4.79266666667,7.59026666667,7.48059999999,9.48353333334,18.3376,7.96256666667,5.12846666667,12.7924666667
304.10,6.58846190476,6.10946666667,4.731375,7.6598,7.34233333332,9.39803333332,18.2704666667,7.8085,4.98053333333,12.6621333333
304.47,6.54055333333,5.94086666666,4.73954166667,7.62946666667,7.43273333334,9.27590000001,18.1700666667,7.79556666667,4.9148,12.3619333333
304.84,6.63509619047,5.96726666667,4.9595,7.87413333333,7.729,9.37463333334,18.3280666667,8.13090000001,5.06153333333,12.5467
305.21,6.34147238095,5.655,4.687875,7.8124,7.69846666666,9.29316666667,18.2131333333,7.9594,5.09846666667,12.3831
305.58,6.78603047619,6.24966666667,5.16004166667,8.2764,8.34346666667,9.88330000002,18.6730666667,8.55049999999,5.76253333333,12.6626333333
