wavelength,Back_SalGrom,Belly_SalGrom,Breast_SalGrom,Crissum_SalGrom,Crown_SalGrom,DorTail_SalGrom,Rump_SalGrom,Throat_SalGrom,WingTip_SalGrom
637.56,6.8158,10.2905,4.95493333333,9.1626,7.25186666667,7.66993333334,7.16766666667,43.6730666667,8.16893333334
637.90,6.86866666666,10.2919666667,4.98426666667,9.23819999999,7.31,7.71353333333,7.18373333333,43.7138,8.20439999999
638.23,6.90273333334,10.3253333333,4.98966666667,9.28239999999,7.33813333333,7.7484,7.21246666667,43.8359333333,8.24313333333
638.56,6.92686666667,10.3529,5.01853333333,9.29806666666,7.3468,7.79886666667,7.2,43.8824,8.25653333333
638.89,6.97026666667,10.3585666667,5.074,9.36286666665,7.3586,7.85853333333,7.26633333333,43.8972,8.286
639.22,7.0074,10.3684666667,5.1252,9.3964,7.36753333333,7.8784,7.28533333333,43.7828,8.3194
639.55,7.06126666666,10.4225333333,5.2004,9.45333333334,7.39153333333,7.9266,7.33906666667,43.8096666667,8.36893333333
639.88,7.09373333333,10.4805333333,5.223,9.4976,7.41353333333,7.9672,7.3744,43.8709333333,8.40846666667
640.21,7.12573333333,10.5102666667,5.25786666667,9.53033333332,7.45806666667,7.9914,7.3806,43.9322,8.4796
640.54,7.12013333333,10.5025666667,5.2508,9.50613333333,7.4594,7.997,7.3884,43.9232666667,8.49426666666
640.87,7.13313333333,10.5239666667,5.24666666667,9.5224,7.44833333333,7.98253333333,7.3828,43.9195333333,8.48539999999
641.20,7.04106666667,10.5177,5.1692,9.44826666668,7.3694,7.93433333333,7.32833333333,43.9930666667,8.41133333333
641.53,7.0122,10.5188,5.1392,9.40899999999,7.35953333333,7.90946666667,7.30813333333,43.9408666667,8.41966666667
641.87,7.00346666667,10.4892666667,5.14293333333,9.43473333334,7.37653333333,7.9166,7.31686666667,43.8090666667,8.4332
642.20,6.94513333333,10.4363666667,5.069,9.37053333333,7.32213333333,7.87693333333,7.29786666666,43.7632666667,8.42319999999
642.53,6.99946666667,10.5160666667,5.10806666667,9.41159999999,7.37773333333,7.91873333333,7.364,43.8062,8.4944
642.86,6.9504,10.4995333333,5.03553333333,9.36433333334,7.35413333333,7.90113333333,7.33013333333,43.7742666667,8.43293333333
643.19,6.8314,10.3912666667,4.89833333333,9.26400000001,7.26666666667,7.80626666667,7.22026666667,43.6702666667,8.30386666667
643.52,6.76993333334,10.3288,4.84746666667,9.225,7.2306,7.7086,7.148,43.5637333333,8.2418
643.85,6.7094,10.2673,4.77753333333,9.20653333332,7.16986666667,7.64746666667,7.11933333333,43.5454,8.17773333333
644.18,6.69406666667,10.288,4.77973333333,9.23046666667,7.1694,7.6524,7.09553333333,43.6520666667,8.13793333333
644.51,6.596,10.1818333333,4.67786666667,9.13926666666,7.0842,7.59786666667,7.0064,43.5528666667,8.05553333333
644.84,6.64606666667,10.2185,4.67213333333,9.2044,7.12126666667,7.6558,7.04333333333,43.6466,8.11706666667
645.17,6.64986666667,10.2206333334,4.66306666667,9.18846666667,7.0744,7.66613333333,7.04486666667,43.6282666666,8.0924
645.50,6.648,10.268,4.679,9.18579999999,7.04933333333,7.67933333333,7.03573333333,43.6851333333,8.08446666666
645.83,6.69206666667,10.31,4.7252,9.23679999999,7.06366666667,7.68586666667,7.01773333333,43.6968666667,8.11266666667
646.16,6.63286666667,10.2951333333,4.70106666667,9.20693333334,7.03286666667,7.65286666667,6.9368,43.6152666667,8.10420000001
646.49,6.6908,10.3334333333,4.77553333333,9.2516,7.0768,7.69106666667,6.95326666667,43.7024666667,8.17240000001
646.82,6.76686666667,10.4295,4.87,9.32533333333,7.11986666667,7.75306666667,7.0136,43.8022666667,8.25293333333
647.15,6.80893333333,10.4757666667,4.9034,9.3486,7.14213333333,7.83593333333,7.09173333333,43.8263333333,8.30779999999
647.48,6.84366666667,10.4680333333,4.92473333333,9.3632,7.14313333333,7.83946666667,7.0892,43.821,8.35646666667
647.81,6.8972,10.4514333333,4.94466666667,9.40893333333,7.14893333333,7.87026666667,7.1446,43.7291333333,8.40753333333
648.14,6.89233333333,10.4614666667,4.97693333333,9.44046666665,7.18806666667,7.87046666666,7.14286666667,43.7925333333,8.43433333334
648.47,6.8328,10.3737,4.9752,9.38799999999,7.1352,7.80793333333,7.081,43.5986,8.34433333333
648.80,6.78653333333,10.3421,4.9442,9.38046666666,7.10873333333,7.77486666667,7.03826666667,43.6982666667,8.36499999999
649.13,6.83733333333,10.3518666667,4.9818,9.426,7.13446666667,7.82646666667,7.06793333333,43.7323333333,8.40806666667
649.46,6.81553333333,10.3032666667,4.95853333333,9.39320000001,7.13686666667,7.83346666667,7.06846666667,43.6660666667,8.373
649.79,6.8484,10.3010333333,4.95766666667,9.41713333333,7.1364,7.82833333333,7.10846666667,43.7131333333,8.35646666666
650.11,6.85986666667,10.303,4.95553333333,9.44133333335,7.1134,7.8188,7.13113333333,43.7274,8.36886666667
650.44,6.89753333333,10.2987,4.99286666667,9.46100000002,7.13326666667,7.84726666667,7.1788,43.7986,8.40986666667
650.77,6.82126666667,10.2022,4.9262,9.40146666667,7.0364,7.77866666667,7.084,43.8438666667,8.34546666667
651.10,6.76253333333,10.1905666667,4.91206666667,9.35826666667,7.02206666667,7.77746666667,7.0596,43.8317333334,8.30226666667
651.43,6.77033333333,10.2713333333,4.95513333333,9.37133333334,7.06046666667,7.77946666667,7.08966666667,43.8733333333,8.33519999999
651.76,6.817,10.3080333333,5.00506666667,9.39120000001,7.07846666667,7.84786666667,7.18533333333,43.8407333333,8.3862
652.09,6.83246666667,10.3579666667,5.0326,9.40466666666,7.11493333333,7.90193333333,7.23366666667,44.0082,8.43646666667
652.42,6.77893333333,10.3186333333,5.0132,9.33406666667,7.0902,7.85966666667,7.2376,43.9762,8.37293333333
652.75,6.76033333333,10.3672,5.0352,9.33893333333,7.1506,7.8588,7.28286666667,44.0524666667,8.42679999999
653.08,6.81946666667,10.4390333333,5.1048,9.43666666667,7.2102,7.93733333333,7.3536,44.1613333333,8.49546666666
653.41,6.7566,10.3747,5.07673333333,9.37319999999,7.17186666667,7.9468,7.29486666667,44.0920666667,8.47013333333
653.74,6.71393333333,10.3351333333,5.0374,9.31046666666,7.16093333333,7.90626666667,7.24113333333,44.0752,8.4342
654.06,6.65146666667,10.2915666667,5.01113333333,9.25740000001,7.14986666667,7.8898,7.17273333333,43.978,8.42006666667
654.39,6.755,10.3877,5.13066666667,9.3352,7.29753333333,7.99926666667,7.26113333333,43.9552666667,8.48900000001
654.72,6.861,10.496,5.20886666667,9.4374,7.41226666667,8.10593333333,7.34933333334,43.9583333333,8.58
655.05,6.79586666667,10.4143666667,5.11593333333,9.38019999999,7.36026666667,8.06366666667,7.2906,43.9928666667,8.53066666667
655.38,6.76046666667,10.4125333333,5.07013333333,9.38413333333,7.34086666667,7.9924,7.19006666667,44.0203333333,8.51646666666
655.71,6.7906,10.3888333333,5.079,9.38273333333,7.33066666667,7.975,7.15926666667,43.9498666667,8.51713333334
656.04,6.877,10.3806,5.10833333333,9.45566666669,7.36066666667,8.02393333333,7.17046666667,43.8877333333,8.57480000001
656.37,6.86366666667,10.3184666667,5.06626666667,9.43100000001,7.29813333333,7.996,7.13406666667,43.7904666667,8.53433333334
656.69,6.7664,10.2162,4.97293333333,9.33346666667,7.224,7.93033333333,7.05006666667,43.7376666667,8.46640000001
657.02,6.7274,10.1812666667,4.9384,9.32726666665,7.16366666667,7.87426666667,7.00606666667,43.7896,8.41753333333
657.35,6.7874,10.2423,4.98753333333,9.41666666667,7.2122,7.96426666667,7.07186666667,43.7925333333,8.5012
657.68,6.86406666667,10.3151333333,5.02466666667,9.50373333333,7.23366666667,8.02193333333,7.15293333333,43.87,8.5768
658.01,6.8304,10.3003666667,4.99926666667,9.46266666665,7.20306666667,7.996,7.1288,43.7834,8.5692
658.34,6.87946666667,10.3353666667,4.99853333333,9.51433333333,7.235,8.0306,7.15573333333,43.885,8.60213333333
658.66,6.9616,10.3969,5.102,9.58339999999,7.27746666667,8.121,7.24173333333,43.8801333333,8.68093333333
658.99,7.06073333333,10.4707333333,5.21566666667,9.65166666665,7.367,8.25553333333,7.3578,43.9554666667,8.77766666667
659.32,7.0988,10.5064333333,5.26673333334,9.70926666667,7.43613333333,8.31393333333,7.43146666667,43.8813333333,8.85820000001
659.65,7.13453333333,10.6251666667,5.34846666667,9.77933333333,7.531,8.40439999999,7.5272,43.9566666667,8.94073333334
659.98,7.10973333333,10.6144333333,5.34806666667,9.77500000001,7.5032,8.41440000001,7.49486666667,43.8906,8.91406666667
660.31,7.14933333333,10.6628,5.39186666667,9.82353333333,7.514,8.44499999999,7.53506666667,43.9014666667,8.95713333334
660.63,7.23226666667,10.7309666667,5.45026666667,9.86500000001,7.6014,8.49766666667,7.59186666667,43.9279333333,9.05200000001
660.96,7.16526666667,10.7085,5.4014,9.82053333333,7.56893333333,8.46193333333,7.5482,43.9800666667,9.02846666667
661.29,7.10033333333,10.6619666667,5.35253333333,9.76466666667,7.57386666667,8.40893333333,7.4914,44.0011333333,8.97513333333
661.62,7.13553333333,10.7137333333,5.36953333333,9.83666666667,7.6024,8.42253333333,7.52366666667,44.1301333333,9.01033333333
661.94,7.07473333334,10.6915333333,5.367,9.78293333332,7.54066666667,8.38033333333,7.49233333333,44.1194666667,8.98133333334
662.27,7.04046666666,10.6692666667,5.2702,9.7146,7.50873333333,8.29513333333,7.38366666667,44.036,8.92253333334
662.60,6.93653333333,10.5828333333,5.1584,9.65373333334,7.43886666667,8.15266666666,7.268,43.8984,8.81500000001
662.93,6.9064,10.6138,5.13066666667,9.63939999999,7.42186666667,8.1248,7.22006666666,44.0297333333,8.77433333333
663.26,6.8104,10.516,5.01473333333,9.53559999999,7.2814,7.99653333333,7.089,43.9976,8.65546666666
663.58,6.75793333333,10.4803,4.95313333334,9.47286666667,7.24006666667,7.92866666666,7.06373333333,43.9687333333,8.64459999999
663.91,6.73433333333,10.4798666667,4.94973333333,9.44340000001,7.25266666667,7.91453333333,7.06326666667,43.9824,8.66906666667
664.24,6.7602,10.5922666667,4.9962,9.52266666667,7.31246666667,8.01293333333,7.15593333333,44.0476666667,8.70053333333
664.57,6.81033333333,10.6013333333,5.05986666667,9.55999999999,7.32933333333,8.04953333333,7.2132,43.9748,8.7086
664.89,6.86086666666,10.6177333333,5.0604,9.60959999999,7.31206666667,8.063,7.26586666667,43.918,8.74019999999
665.22,6.95946666667,10.7099666667,5.179,9.69646666667,7.4418,8.22333333333,7.38346666667,44.0699333333,8.87379999999
665.55,7.02066666666,10.7618666667,5.31113333334,9.75946666668,7.52246666666,8.32253333333,7.44533333333,44.0278,8.95853333334
665.87,7.0262,10.7928333333,5.40753333333,9.80700000002,7.57333333333,8.4006,7.53106666667,44.1184,8.99906666667
666.20,7.07146666667,10.8294,5.4344,9.81333333331,7.58486666667,8.4574,7.5792,44.2732666667,9.04573333333
666.53,7.01626666667,10.7385666667,5.35933333333,9.72039999999,7.464,8.41446666667,7.49513333333,44.0784,8.99273333332
666.86,7.06173333333,10.7678666667,5.4108,9.73473333334,7.51766666667,8.48999999999,7.5084,44.0665333333,9.01726666666
667.18,7.0348,10.7113666667,5.40446666667,9.70933333332,7.4812,8.47320000001,7.43966666667,44.1428,8.99406666667
667.51,6.95553333333,10.6565333333,5.2884,9.63826666669,7.41666666667,8.3968,7.32493333333,44.0792666667,8.88326666666
667.84,6.909,10.5202333333,5.2274,9.59886666665,7.36426666667,8.34113333333,7.24693333333,44.0611333333,8.84259999999
668.16,6.84193333333,10.4700333333,5.136,9.55339999999,7.342,8.28386666667,7.16733333333,44.1815333333,8.79733333333
668.49,6.78493333333,10.4526666667,5.08733333333,9.48440000001,7.30106666667,8.24113333333,7.1042,44.1104,8.75606666666
668.82,6.72566666667,10.378,5.03566666667,9.40979999999,7.2186,8.15793333333,7.0456,43.9720666667,8.69326666666
669.14,6.65006666667,10.2862,4.90013333333,9.32759999998,7.0946,8.04626666667,6.98393333333,43.9380666667,8.6252
669.47,6.73006666667,10.3980333333,4.95486666667,9.45553333333,7.14933333333,8.13146666667,7.0608,44.0382,8.76506666667
669.80,6.79326666667,10.444,4.99546666667,9.51693333333,7.17706666667,8.18806666667,7.07286666667,43.967,8.81466666667
670.13,6.84293333333,10.5011666667,5.08533333333,9.59446666667,7.2698,8.23386666667,7.1252,44.0850666666,8.87799999999
670.45,6.89746666667,10.5357,5.13066666667,9.69966666667,7.298,8.2658,7.18006666667,44.1656666667,8.97606666668
670.78,7.05013333333,10.7114,5.24666666667,9.88866666666,7.44073333333,8.39786666667,7.3162,44.1685333333,9.09179999999
671.10,7.2054,10.859,5.42466666667,10.0328,7.56753333333,8.53259999999,7.48253333333,44.2922,9.24013333333
671.43,7.24693333333,10.9633666667,5.50313333333,10.0655333333,7.60453333333,8.56713333333,7.58693333333,44.3592,9.30026666668
671.76,7.28186666667,11.0167666667,5.57266666666,10.0804,7.6166,8.61346666667,7.6452,44.1904,9.35280000001
672.08,7.31673333333,11.0663,5.67086666667,10.1216,7.67793333333,8.72700000001,7.71413333333,44.2820666667,9.43979999999
672.41,7.27806666667,11.0397,5.62646666667,10.1059333333,7.66226666667,8.71206666667,7.66526666667,44.316,9.44613333333
672.74,7.31146666667,11.0841333333,5.6886,10.1836666667,7.72926666667,8.76253333333,7.7,44.3339333333,9.5084
673.06,7.12566666667,10.8600666667,5.51853333333,9.99426666668,7.5424,8.55126666667,7.50626666667,44.1822666667,9.28553333333
673.39,7.0686,10.8042,5.464,9.93646666666,7.52193333333,8.51200000001,7.4924,44.1939333333,9.26426666666
673.72,7.04486666667,10.7753333333,5.41826666667,9.88419999999,7.49746666667,8.48013333333,7.50353333333,44.1272,9.25546666667
674.04,7.12113333333,10.8325333333,5.49126666667,9.91579999999,7.59253333333,8.55686666666,7.60466666667,44.0866,9.27786666665
674.37,7.08733333333,10.7726333333,5.4782,9.82140000001,7.59953333333,8.56893333333,7.5872,44.0859333333,9.26106666666
674.69,7.00553333333,10.7029666667,5.41213333333,9.71880000001,7.51426666667,8.51333333333,7.49893333333,44.0214,9.201
675.02,7.0228,10.6982666667,5.41873333333,9.70346666669,7.4906,8.52806666667,7.4396,43.8364666667,9.21946666665
675.35,7.08793333333,10.7777333333,5.495,9.77573333334,7.57346666667,8.59479999999,7.52166666667,43.9684,9.29106666666
675.67,7.07966666667,10.7339333333,5.48466666667,9.79273333333,7.5378,8.54526666666,7.47606666667,43.9574666667,9.23473333333
676.00,7.0176,10.6999,5.4348,9.77366666667,7.43686666667,8.48333333333,7.44466666667,43.8304,9.14200000001
676.32,7.00866666667,10.6832333333,5.3994,9.72246666667,7.4168,8.47213333333,7.414,43.8515333333,9.11126666667
676.65,7.024,10.7071333333,5.4192,9.72159999998,7.4776,8.53540000001,7.4344,43.8083333333,9.12360000001
676.97,6.91266666667,10.6334,5.37046666667,9.66980000001,7.3898,8.46213333334,7.36906666667,43.7941333333,9.01773333334
677.30,6.89393333334,10.6249333333,5.33206666667,9.66933333333,7.3164,8.43740000001,7.3448,43.8498,8.99826666667
677.63,6.76553333333,10.5347666667,5.22693333333,9.55953333333,7.1866,8.3204,7.21753333333,43.8226,8.91773333333
677.95,6.75006666667,10.5301333333,5.19826666667,9.56846666666,7.13926666667,8.28573333333,7.22333333333,43.7677333333,8.91273333334
678.28,6.85226666667,10.6108666667,5.25746666667,9.69979999998,7.21,8.37653333333,7.32346666667,43.9065333333,9.03266666667
678.60,6.9088,10.6577,5.28806666667,9.76193333335,7.22793333334,8.4568,7.38713333333,44.0794666667,9.09146666665
678.93,6.92553333333,10.6313666667,5.278,9.79406666667,7.2034,8.48093333333,7.37153333333,44.1335333333,9.09773333333
679.25,6.96026666666,10.6859,5.26733333333,9.82266666667,7.254,8.51120000001,7.4004,44.1521333333,9.1448
679.58,6.9832,10.6980333333,5.26193333333,9.84720000001,7.29333333333,8.52993333334,7.40206666667,44.194,9.18120000001
679.90,6.94633333333,10.6903666667,5.26013333333,9.83686666667,7.29406666667,8.52986666668,7.38513333333,44.1830666667,9.13693333333
680.23,7.06866666667,10.8050666667,5.37613333333,9.95213333333,7.3754,8.61839999999,7.47746666667,44.3200666667,9.26933333333
680.55,7.1766,10.9122,5.47233333333,10.0338,7.44566666667,8.69113333334,7.55766666667,44.282,9.36059999999
680.88,7.1696,10.9347333333,5.48213333333,10.0634,7.52186666667,8.73180000001,7.57026666667,44.3524666667,9.38586666666
681.20,7.15546666667,10.9109666667,5.4144,10.0510666667,7.52013333333,8.71400000001,7.5696,44.3202,9.3794
681.53,7.1006,10.8719,5.34793333333,9.97600000001,7.4664,8.64653333333,7.5434,44.3200666667,9.33366666668
681.85,7.07473333333,10.8245333333,5.33206666667,9.91940000001,7.47086666667,8.59073333333,7.50786666667,44.2498666667,9.29033333334
682.18,7.01746666667,10.7961,5.29706666667,9.9034,7.48486666667,8.51406666666,7.47146666667,44.2076,9.23293333335
682.50,6.98453333333,10.7846,5.24546666666,9.85320000001,7.43866666667,8.4814,7.39733333333,44.0962666667,9.19559999999
682.83,6.92913333333,10.767,5.20153333333,9.80373333333,7.37326666667,8.44066666667,7.3352,44.0342,9.14493333333
683.15,6.949,10.7708666667,5.24733333333,9.798,7.39033333333,8.48300000001,7.34026666667,43.9693333333,9.13646666667
683.48,6.96206666666,10.7450666667,5.18273333333,9.77073333333,7.37826666667,8.47059999999,7.30833333333,43.9615333333,9.15453333334
683.80,6.90113333333,10.714,5.107,9.70306666667,7.33766666667,8.45066666667,7.2754,43.9576666667,9.09646666666
684.13,6.88533333333,10.7064666667,5.0816,9.70173333333,7.34453333333,8.45893333333,7.2368,44.0199333333,9.11053333334
684.45,6.93966666667,10.7514666667,5.14933333333,9.72973333335,7.33673333333,8.47306666667,7.25693333333,43.9443333333,9.11653333333
684.78,7.00206666667,10.7830333333,5.24653333333,9.77533333334,7.38913333333,8.50266666667,7.26693333333,44.0766666667,9.12993333333
685.10,7.02866666667,10.7921666667,5.31193333333,9.84326666667,7.43026666667,8.55873333333,7.2632,44.1529333333,9.16086666666
685.43,6.88466666667,10.6763666667,5.1906,9.73386666666,7.30166666667,8.42799999999,7.14553333333,43.9396,9.05426666668
685.75,6.84773333333,10.5961,5.14546666667,9.66173333333,7.24933333333,8.39093333333,7.10073333333,43.8399333333,9.02806666667
686.08,6.869,10.6168666667,5.19133333333,9.66646666665,7.3234,8.38946666667,7.152,43.892,9.06513333333
686.40,6.82366666667,10.5543,5.19426666667,9.61073333335,7.3186,8.35673333333,7.13706666667,43.8738666667,9.01900000001
686.72,6.9046,10.6234666667,5.25086666667,9.67740000001,7.3782,8.38333333333,7.21886666667,44.0388,9.0978
687.05,6.91033333333,10.6647333333,5.30446666666,9.73759999999,7.40393333333,8.41199999999,7.27113333333,44.0448,9.14206666667
687.37,6.97806666667,10.7369666666,5.37086666667,9.85473333335,7.47573333333,8.48793333334,7.32606666667,44.0344666667,9.24520000001
687.70,7.04373333333,10.7830666667,5.41193333333,9.93006666667,7.50933333333,8.5388,7.3944,44.1164666667,9.31026666668
688.02,7.1474,10.859,5.48346666667,10.0305333333,7.58586666667,8.627,7.49633333333,44.1871333333,9.39893333335
688.34,7.12133333333,10.9134333333,5.50206666667,10.0589333333,7.576,8.65146666666,7.51193333333,44.1108,9.4294
688.67,7.2282,11.0584333333,5.617,10.1812666667,7.68653333333,8.77479999999,7.5962,44.2410666667,9.57246666667
688.99,7.32793333333,11.1842333333,5.727,10.3102666667,7.783,8.91726666667,7.7198,44.4282666667,9.65080000001
689.32,7.39153333333,11.2962666667,5.80946666667,10.4008666667,7.8814,9.03906666668,7.80633333333,44.5048,9.73786666666
689.64,7.37613333333,11.2945,5.84953333333,10.4279333333,7.87846666667,9.11173333334,7.84486666667,44.4442666667,9.75213333333
689.96,7.5152,11.4054666667,5.9724,10.5536666667,7.99553333333,9.27706666666,7.95233333333,44.4594,9.92419999999
690.29,7.35333333333,11.3261,5.86893333333,10.4265333333,7.85533333333,9.15899999999,7.8082,44.4408666667,9.8602
690.61,7.32526666667,11.3054,5.86353333333,10.4155333333,7.82353333333,9.13826666667,7.81226666667,44.3796666667,9.83766666668
690.94,7.138,11.09,5.65506666666,10.2194,7.61446666667,8.94240000001,7.62986666667,44.2868,9.62046666667
691.26,7.0476,10.9966,5.54873333333,10.1167333333,7.53913333333,8.84493333334,7.57773333333,44.1512666667,9.54893333333
