wavelength,Back_TanFlom,Belly_TanFlom,Breast_TanFlom,Crissum_TanFlom,Crown_TanFlom,DorTail_TanFlom,Patch10_TanFlom,Patch11_TanFlom,Patch12_TanFlom,Rump_TanFlom,Throat_TanFlom,WingTip_TanFlom
612.27,5.38037037037,30.2987777778,17.8407777778,33.3166666666,60.333,6.81357004831,13.1133333333,12.5182222222,3.26288888889,31.7246666667,18.6805555556,6.61083333333
612.60,5.39144444444,30.2983333333,17.8426666667,33.3486666667,60.2656666667,6.81720289857,13.0607777778,12.4868888889,3.31411111111,31.6874444444,18.632,6.641
612.94,5.42711111111,30.2708888889,17.783,33.3157777778,60.2482222222,6.83552657004,12.9862222222,12.4526666667,3.37122222222,31.627,18.5095555556,6.68766666667
613.27,5.44614814814,30.309,17.7288888889,33.3208888889,60.2225555556,6.82854106279,12.9045555556,12.4287777778,3.41466666667,31.5857777778,18.4462222222,6.71933333333
613.61,5.53985185186,30.3352222222,17.6683333333,33.3843333333,60.1637777778,6.86604347825,12.8887777778,12.4247777778,3.45666666666,31.5825555555,18.3845555555,6.76111111111
613.94,5.60196296297,30.3204444445,17.6717777778,33.3772222222,60.1527777778,6.87533333332,12.8593333334,12.459,3.49111111111,31.5743333333,18.3102222222,6.77255555555
614.28,5.65092592592,30.3717777778,17.6476666666,33.4004444444,60.1768888889,6.88204347827,12.8374444444,12.3871111111,3.53422222222,31.5481111111,18.245,6.78005555556
614.61,5.65492592592,30.3938888889,17.6481111111,33.458,60.114,6.91626086956,12.8271111111,12.3604444444,3.557,31.5078888889,18.1707777778,6.81277777778
614.94,5.54322222222,30.2687777778,17.453,33.3452222222,59.9588888889,6.81820289857,12.6861111111,12.2338888889,3.44733333333,31.3312222222,18.0117777778,6.71683333333
615.28,5.55633333333,30.2622222222,17.4062222222,33.35,59.9137777778,6.80925603863,12.6301111111,12.2023333334,3.459,31.283,17.9332222222,6.78477777778
615.61,5.5077037037,30.2597777778,17.2945555556,33.3263333333,59.8228888889,6.7507004831,12.5132222222,12.1261111111,3.39955555555,31.2,17.8092222222,6.74544444444
615.95,5.46240740741,30.251,17.1685555555,33.31,59.7987777778,6.71871014493,12.4326666667,12.0661111111,3.31911111111,31.1582222222,17.6738888889,6.73577777778
616.28,5.43388888889,30.1866666667,17.0242222222,33.221,59.6604444444,6.67793719808,12.2826666667,11.9663333333,3.28066666667,30.9891111111,17.5571111111,6.69588888889
616.61,5.53207407408,30.269,17.0588888889,33.3661111111,59.7324444445,6.74105314009,12.3094444445,11.9791111111,3.36111111111,31.0185555556,17.5918888889,6.79905555555
616.95,5.55574074074,30.2384444444,17.0364444444,33.3174444444,59.6364444444,6.7520821256,12.29,11.8995555555,3.35666666667,30.9647777778,17.4948888889,6.80622222222
617.28,5.50211111111,30.1382222222,16.9666666667,33.2566666667,59.5815555555,6.69913526571,12.1828888889,11.831,3.34766666667,30.8422222222,17.4172222222,6.77716666667
617.62,5.46522222222,30.095,16.8622222222,33.2038888889,59.4142222222,6.70086473431,12.1184444444,11.6995555556,3.33322222222,30.7644444444,17.3404444444,6.82061111111
617.95,5.46696296297,29.9866666667,16.7724444445,33.1201111111,59.2551111111,6.74031884059,12.0676666666,11.6545555556,3.34455555555,30.6962222222,17.2682222222,6.85194444444
618.28,5.43288888889,29.9402222222,16.6183333333,33.0696666667,59.1458888889,6.6862995169,11.966,11.601,3.32111111111,30.5895555556,17.1585555556,6.80883333333
618.62,5.52292592592,30.026,16.6717777778,33.1654444445,59.1838888889,6.77663768114,11.9996666667,11.6182222222,3.40044444445,30.6594444444,17.1891111111,6.90727777778
618.95,5.46581481481,30.0355555555,16.6063333333,33.1465555556,59.1934444444,6.76117391303,11.9762222222,11.6096666667,3.35555555555,30.6191111111,17.115,6.84777777778
619.28,5.49522222222,30.0147777778,16.5988888889,33.1338888889,59.2205555555,6.77007246375,11.9903333333,11.6112222222,3.35744444445,30.591,17.07,6.90444444445
619.62,5.53822222222,29.9938888889,16.6057777778,33.1994444444,59.2602222222,6.80093719807,11.997,11.5966666667,3.38522222222,30.5757777778,17.0774444445,6.91494444444
619.95,5.60674074075,30.038,16.6427777778,33.2251111111,59.2926666667,6.87696135266,12.0426666667,11.6288888889,3.442,30.6378888889,17.032,6.98366666667
620.28,5.6057037037,30.0204444444,16.5735555556,33.1593333333,59.181,6.87514975844,11.9697777778,11.6363333333,3.41455555555,30.6147777778,16.9654444444,6.94472222222
620.62,5.60714814814,30.0325555555,16.5316666667,33.2255555555,59.1984444445,6.89872946859,11.9392222222,11.6552222222,3.43166666667,30.6101111111,16.9411111111,6.96672222222
620.95,5.59088888889,30.0677777778,16.4347777778,33.1374444445,59.0703333333,6.88944927537,11.8807777778,11.5734444444,3.39744444444,30.5191111111,16.8387777778,6.96122222222
621.28,5.55677777778,30.0831111111,16.4191111111,33.2372222222,59.1536666667,6.88987922706,11.7882222222,11.5605555555,3.40722222222,30.5335555556,16.8093333333,6.93077777778
621.62,5.58925925926,30.1576666667,16.4311111111,33.2932222222,59.117,6.91445410628,11.7768888889,11.5612222222,3.45088888889,30.5536666667,16.7597777778,6.97911111111
621.95,5.61618518519,30.1558888889,16.4587777778,33.342,59.1848888889,6.96914975845,11.7817777778,11.5297777778,3.45188888889,30.5921111111,16.732,7.00838888889
622.28,5.62288888889,30.1078888889,16.3893333333,33.3216666667,58.9982222222,6.94137198068,11.7108888889,11.504,3.48611111111,30.489,16.6228888889,6.99183333333
622.62,5.73040740741,30.1514444445,16.4308888889,33.394,58.9932222222,7.04464251207,11.728,11.5046666667,3.63822222222,30.5257777778,16.656,7.10488888889
622.95,5.71755555556,30.1671111111,16.3723333334,33.4142222222,58.8938888889,7.06162318841,11.6202222222,11.4702222222,3.63066666666,30.528,16.6074444445,7.10533333333
623.28,5.74377777778,30.1916666667,16.3367777778,33.3412222222,58.7895555555,7.09019323672,11.5705555555,11.4561111111,3.65388888889,30.4586666666,16.5305555556,7.14822222222
623.62,5.74166666667,30.211,16.2934444444,33.347,58.7228888889,7.10514975847,11.5701111111,11.443,3.68877777778,30.4392222222,16.5045555555,7.2005
623.95,5.6552962963,30.1593333333,16.1554444444,33.2638888889,58.5752222222,7.03870531401,11.4687777778,11.3508888889,3.651,30.3021111111,16.4005555556,7.14066666667
624.28,5.64981481481,30.1776666667,16.1016666667,33.3016666666,58.5493333333,7.02725603866,11.4251111111,11.3084444444,3.63744444445,30.2922222222,16.3913333333,7.14361111111
624.62,5.57751851852,30.1165555556,15.9771111111,33.3087777778,58.4826666666,6.95629951691,11.3041111111,11.2366666667,3.60055555555,30.1971111111,16.2818888889,7.10455555555
624.95,5.50874074074,30.0275555556,15.8194444444,33.1552222222,58.2198888889,6.82284541065,11.221,11.1347777778,3.53377777778,30.0465555555,16.129,7.02383333333
625.28,5.46285185185,29.9298888889,15.7343333333,33.081,58.162,6.75846859902,11.1403333333,11.05,3.469,29.9297777778,16.0318888889,6.976
625.61,5.49292592592,29.919,15.6825555555,33.0083333333,57.9483333333,6.71865217391,11.1147777778,11.0234444444,3.52922222222,29.8156666667,15.9713333333,6.99161111111
625.95,5.53207407408,29.9316666667,15.6647777778,33.024,57.9685555556,6.76669082125,11.0967777778,11.0302222222,3.52811111111,29.8542222222,15.9726666667,7.03205555556
626.28,5.50451851852,29.8816666667,15.5251111111,32.9456666667,57.786,6.72633333334,11.0084444444,10.963,3.46444444444,29.7665555556,15.8922222222,6.98761111111
626.61,5.48959259259,29.8497777778,15.4547777778,32.9076666667,57.7552222222,6.67299516907,10.9938888889,10.8698888889,3.42922222222,29.7002222222,15.8022222222,6.94166666667
626.94,5.48392592592,29.813,15.3661111111,32.8723333333,57.6045555555,6.61450724637,10.9357777778,10.8293333333,3.42055555556,29.6234444444,15.7048888889,6.91166666667
627.28,5.44307407408,29.8023333333,15.2992222222,32.8415555556,57.5055555556,6.55306763286,10.8702222222,10.7741111111,3.367,29.5742222222,15.6473333333,6.85683333333
627.61,5.37848148148,29.7017777778,15.224,32.7697777778,57.4215555556,6.48473429952,10.7881111111,10.6722222222,3.288,29.5078888889,15.533,6.81411111111
627.94,5.37007407408,29.6317777778,15.1456666667,32.6866666667,57.3471111111,6.47542512078,10.7184444444,10.6435555556,3.26155555556,29.4494444444,15.4254444444,6.78622222222
628.27,5.40951851852,29.6383333333,15.1396666667,32.6624444444,57.314,6.51542512078,10.7584444445,10.6648888889,3.29166666667,29.4632222222,15.4248888889,6.82772222222
628.61,5.54055555555,29.7135555555,15.1943333333,32.7542222222,57.3972222222,6.66233333333,10.8762222222,10.7502222222,3.38688888889,29.5264444444,15.5321111111,6.94288888889
628.94,5.54425925926,29.831,15.1972222222,32.8357777778,57.4221111111,6.71716908212,10.8602222222,10.7467777778,3.41511111111,29.5881111111,15.5826666667,6.96227777778
629.27,5.52844444445,29.8444444444,15.1836666667,32.8473333333,57.4757777778,6.75737681159,10.8135555556,10.7387777778,3.37222222222,29.6227777778,15.5564444444,6.96255555555
629.60,5.53292592592,29.8608888889,15.1525555555,32.829,57.4848888889,6.76192270531,10.8415555555,10.725,3.39333333333,29.5826666667,15.5663333333,6.98705555555
629.94,5.50881481481,29.8216666667,15.1313333333,32.8058888889,57.4964444445,6.75899033815,10.8304444444,10.6836666667,3.36122222222,29.5208888889,15.5498888889,6.96355555555
630.27,5.55348148148,29.8708888889,15.14,32.8137777778,57.4323333333,6.88451207729,10.8283333333,10.7275555556,3.441,29.5431111111,15.5997777778,7.03988888889
630.60,5.5297037037,29.8617777778,15.1125555556,32.7981111111,57.4428888889,6.92834299516,10.8063333333,10.6643333333,3.41877777778,29.5406666667,15.5872222222,7.06861111111
630.93,5.5692962963,29.7974444444,15.106,32.8108888889,57.4301111111,7.00361352657,10.798,10.645,3.45488888889,29.5338888889,15.5847777778,7.11455555555
631.26,5.67177777778,29.8842222222,15.1486666666,32.9003333333,57.4426666667,7.14958937197,10.8696666667,10.6954444445,3.57055555555,29.5943333333,15.6347777778,7.22127777778
631.60,5.65892592592,29.8971111111,15.1153333333,32.9086666667,57.3175555555,7.16022705313,10.8345555556,10.6074444444,3.59144444444,29.5337777778,15.5952222222,7.21822222222
631.93,5.66944444444,29.9506666667,15.1576666667,32.9548888889,57.3204444444,7.18319323672,10.8207777778,10.5571111111,3.60166666667,29.5857777778,15.5981111111,7.2385
632.26,5.6037037037,29.9354444444,15.1063333333,32.9174444444,57.2501111111,7.1567294686,10.7097777778,10.4734444444,3.55077777778,29.5382222222,15.4657777778,7.233
632.59,5.56633333333,29.8843333333,15.0172222222,32.8705555556,57.1741111111,7.13438164251,10.6666666667,10.42,3.54555555556,29.4777777778,15.3684444444,7.23866666667
632.92,5.60866666667,29.8844444445,14.9383333333,32.9253333333,57.1463333333,7.13723188404,10.6531111111,10.4115555555,3.57111111111,29.5014444444,15.4114444444,7.28188888889
633.26,5.53466666667,29.8593333333,14.8892222222,32.9013333333,57.1114444444,7.06217874396,10.5374444444,10.306,3.50533333334,29.4846666667,15.2921111111,7.21816666667
633.59,5.49303703703,29.8318888889,14.7994444444,32.9094444444,57.0676666667,6.97786473429,10.4594444445,10.1998888889,3.45233333333,29.4465555555,15.1573333333,7.18966666667
633.92,5.42133333333,29.7058888889,14.6635555555,32.8475555556,56.9527777778,6.81739130435,10.3498888889,10.0843333333,3.36177777778,29.299,15.034,7.08972222222
634.25,5.41551851852,29.7445555555,14.6471111111,32.8547777778,56.8997777778,6.77219806762,10.3174444444,10.0496666667,3.34022222222,29.2532222222,14.9927777778,7.05311111111
634.58,5.46722222222,29.8231111111,14.6394444444,32.9187777778,57.0011111111,6.80977294685,10.3177777778,10.0627777778,3.38077777778,29.2511111111,15.0515555556,7.10344444444
634.91,5.45418518519,29.8071111111,14.6472222222,32.9087777778,56.8876666667,6.80065700482,10.287,10.0484444444,3.37477777778,29.1787777778,15.0125555555,7.10372222222
635.25,5.44977777778,29.804,14.6173333334,32.8795555556,56.8637777778,6.81871980677,10.3053333333,10.0655555556,3.40033333333,29.1295555556,14.9784444444,7.16255555555
635.58,5.44948148148,29.7737777778,14.5555555556,32.7813333333,56.7505555555,6.80525120774,10.2457777778,10.0171111111,3.38144444444,29.0405555555,14.9321111111,7.13672222222
635.91,5.44303703703,29.7801111111,14.4904444444,32.7631111111,56.7451111111,6.77593236713,10.1858888889,9.99522222223,3.34655555556,29.0125555556,14.9286666667,7.06616666667
636.24,5.49681481481,29.7982222222,14.486,32.767,56.769,6.79833333335,10.2155555556,9.99866666667,3.32155555555,29.0226666667,14.9177777778,7.05944444444
636.57,5.41825925926,29.7588888889,14.3945555556,32.6666666667,56.6485555556,6.73602898551,10.1274444444,9.87822222224,3.23877777778,28.8851111111,14.7843333333,6.96172222222
636.90,5.43366666667,29.7093333333,14.2996666667,32.611,56.5065555556,6.77375845411,10.0731111111,9.87688888888,3.24422222222,28.8063333333,14.7352222222,6.975
637.23,5.48662962963,29.7436666667,14.3254444445,32.589,56.5236666667,6.82362318841,10.1025555555,9.90044444446,3.305,28.8625555555,14.7483333333,7.00988888889
637.56,5.575,29.8634444445,14.4498888889,32.7191111111,56.6493333333,6.96507246375,10.2067777778,10.0046666667,3.43255555555,29.0154444445,14.8463333333,7.1225
637.90,5.61396296297,29.8634444444,14.4553333333,32.7731111111,56.7044444444,7.04102898551,10.2818888889,10.0526666667,3.56766666667,29.0908888889,14.8905555556,7.19761111111
638.23,5.53174074074,29.8556666667,14.3515555556,32.7013333333,56.618,6.98620289854,10.2373333333,9.96544444444,3.50855555555,29.0677777778,14.7707777778,7.17355555556
638.56,5.56274074074,29.941,14.3321111111,32.7731111111,56.6923333334,7.01085024155,10.2918888889,10.0065555556,3.54055555555,29.1713333333,14.8524444445,7.2205
638.89,5.66477777778,30.0332222222,14.3648888889,32.8217777778,56.8126666667,7.05895169082,10.3362222222,10.0575555555,3.578,29.3241111111,14.8935555556,7.27605555556
639.22,5.71322222222,30.0525555556,14.3507777778,32.8745555555,56.8801111111,7.1009468599,10.3726666667,10.0987777778,3.61322222222,29.3825555556,14.9094444444,7.33144444445
639.55,5.71114814814,30.0676666667,14.3378888889,32.9201111111,56.9317777778,7.10186473429,10.4243333333,10.0587777778,3.58822222222,29.4,14.87,7.40038888889
639.88,5.6922962963,29.9993333333,14.2978888889,32.9126666667,56.8046666667,7.05954589372,10.3565555555,10.006,3.61444444445,29.3803333333,14.828,7.38983333333
640.21,5.7552962963,30.0307777778,14.3528888889,32.9765555556,56.901,7.15886473429,10.4175555556,10.0555555555,3.71444444444,29.5148888889,14.8597777778,7.49327777778
640.54,5.77188888889,30.0385555556,14.3496666667,33.0117777778,56.893,7.15629951692,10.4198888889,10.0336666666,3.73833333333,29.5593333333,14.8634444444,7.53722222222
640.87,5.75496296297,30.0995555556,14.2828888889,33.0628888889,56.874,7.15977294684,10.3705555555,10.0141111111,3.68766666667,29.5567777778,14.8586666667,7.58061111111
641.20,5.6987037037,30.0427777778,14.2054444444,32.907,56.7222222222,7.06285024154,10.2765555556,9.92955555557,3.58844444444,29.4752222222,14.7674444445,7.50966666667
641.53,5.64040740741,29.9463333333,14.1132222222,32.8608888889,56.5942222222,6.99327053141,10.1496666667,9.83933333331,3.45133333333,29.4254444444,14.6742222222,7.49061111111
641.87,5.65581481481,29.904,14.0947777778,32.8442222222,56.5083333333,6.99366666666,10.0447777778,9.82644444443,3.40055555556,29.3997777778,14.635,7.47122222222
642.20,5.57377777778,29.8468888889,13.9597777778,32.7611111111,56.4972222222,6.88217874398,9.93544444443,9.74966666666,3.27388888889,29.2907777778,14.46,7.37461111111
642.53,5.48218518519,29.7662222222,13.8911111111,32.6953333333,56.3026666667,6.81618357488,9.83388888889,9.62977777779,3.22688888889,29.1703333333,14.4047777778,7.3035
642.86,5.54185185185,29.8543333333,13.9753333333,32.8292222222,56.3235555556,6.90481159421,9.84477777779,9.67622222222,3.31833333334,29.1602222222,14.4271111111,7.39222222222
643.19,5.62755555555,29.8518888889,13.9973333333,32.8678888889,56.238,6.98358937197,9.85222222221,9.70066666667,3.45066666667,29.1326666667,14.4638888889,7.48272222222
643.52,5.57303703703,29.811,13.9031111111,32.7636666666,56.1942222222,6.92812077293,9.7757777778,9.67311111109,3.388,28.9937777778,14.3876666667,7.42994444445
643.85,5.48066666667,29.8125555556,13.8577777778,32.7727777778,56.2394444444,6.84618840579,9.71255555556,9.66966666667,3.30388888889,28.8994444445,14.3224444444,7.38711111111
644.18,5.44633333333,29.7897777778,13.8143333334,32.7115555556,56.1604444444,6.78596135264,9.64911111113,9.63255555556,3.263,28.8432222222,14.2438888889,7.36155555556
644.51,5.45277777778,29.795,13.8222222222,32.6901111111,56.21,6.81058454107,9.64988888887,9.63422222222,3.33033333333,28.8152222222,14.2187777778,7.363
644.84,5.40022222222,29.7167777778,13.7618888889,32.647,56.1353333333,6.82990821254,9.62433333332,9.53344444444,3.32833333333,28.7034444444,14.2011111111,7.39922222222
645.17,5.43148148148,29.8322222222,13.8188888889,32.6933333333,56.2133333333,6.90024154589,9.63111111111,9.55,3.40333333333,28.7133333333,14.2277777778,7.43277777778
645.50,5.3547037037,29.7721111111,13.7315555555,32.6695555556,56.1316666667,6.89254589371,9.60555555553,9.49000000002,3.39866666667,28.6537777778,14.1483333334,7.35511111111
645.83,5.38285185186,29.7606666667,13.7447777778,32.6767777778,56.0954444444,6.95398550723,9.60499999999,9.42355555554,3.44922222222,28.6986666667,14.1681111111,7.42888888889
646.16,5.47740740741,29.8643333333,13.7705555555,32.7778888889,56.228,7.0888115942,9.68188888891,9.50233333333,3.53555555556,28.8314444444,14.2503333333,7.54544444445
646.49,5.41051851852,29.7912222222,13.6322222222,32.6501111111,56.1606666667,7.00294685989,9.62311111111,9.419,3.46311111111,28.8036666667,14.135,7.42122222222
646.82,5.29396296296,29.7321111111,13.5047777778,32.5261111111,56.1425555556,6.83606280192,9.46988888889,9.31777777777,3.30066666667,28.7942222222,14.0203333333,7.29116666667
647.15,5.28737037037,29.7247777778,13.4948888889,32.4842222222,56.0802222222,6.84349758456,9.44211111112,9.29000000001,3.23966666667,28.7617777778,13.9588888889,7.26805555555
647.48,5.22540740741,29.6474444445,13.3562222222,32.3605555556,55.8458888889,6.74844444444,9.28722222221,9.14755555555,3.16877777778,28.6677777778,13.8943333333,7.21194444444
