wavelength,Back_DigPluf,Belly_DigPluf,Breast_DigPluf,Crissum_DigPluf,Crown_DigPluf,DorTail_DigPluf,Rump_DigPluf,Throat_DigPluf,WingTip_DigPluf
755.67,16.2556666667,44.1194166667,26.8534166667,31.13525,15.9108333333,20.1191666667,17.0533333333,27.3060833333,20.4674166667
755.99,16.4985833333,44.3381666667,26.9363333333,31.1554166667,16.0189166667,20.3221666667,17.1358333333,27.3005,20.76
756.30,16.7794166667,44.6133333333,27.0244166667,31.6329166667,16.2935,20.68025,17.5115,27.58425,21.0955833333
756.62,16.7125833333,44.5409166667,26.9843333334,31.7761666666,16.1865,20.81575,17.4540833333,27.6518333333,21.0134166667
756.93,16.9564166667,44.1976666667,27.2063333333,31.8216666667,16.2931666667,20.9606666667,17.5883333334,27.5694166666,21.06875
757.24,17.2203333333,44.5025,27.53975,32.18375,16.5309166667,21.2164166666,17.9731666667,27.9404166667,21.38725
757.56,16.91775,43.7886666667,27.0566666667,31.6480833333,16.1610833333,20.8008333333,17.6811666667,27.4006666667,21.12725
757.87,16.3019166667,43.30875,26.7210833333,31.2475,15.6788333333,20.36,17.1656666667,26.7451666667,20.6079166667
758.18,16.27875,42.9431666667,26.7564166667,31.1650833333,15.6283333333,20.1184166667,17.2795,26.726,20.5984166667
758.50,16.1885,43.0124166667,26.7281666667,31.32525,15.63175,19.9044166667,17.3121666667,26.84425,20.59425
758.81,16.2858333333,43.12525,27.0366666667,31.3784166667,15.7485,19.7674166666,17.5235,26.7850833334,20.5731666667
759.13,16.5180833333,43.2713333333,27.27675,31.658,16.0113333333,19.8621666667,17.5484166666,26.9288333333,20.7168333333
759.44,16.5048333333,43.1054166667,27.3588333333,31.6991666667,16.02975,19.8073333333,17.4181666667,26.9205833334,20.7001666667
759.75,16.3216666667,42.9696666667,27.2074166667,31.1931666667,15.7288333333,19.4466666667,17.0820833333,26.65125,20.4245833333
760.07,16.252,42.8570833333,27.0465,30.8855,15.58325,19.0844166667,16.9408333333,26.3978333333,20.3315833333
760.38,16.1535,42.8495833333,26.9590833333,30.83775,15.6436666666,19.0123333333,16.7265,26.4460833333,20.50175
760.69,15.72,42.3740833333,26.7065833334,30.4801666667,15.2975,18.62875,16.231,25.9170833333,20.13875
761.01,16.03975,42.7050833334,27.0221666667,30.8675,15.6379166666,18.8368333333,16.4705,26.164,20.2899166667
761.32,16.3863333333,43.0524166667,27.1083333333,31.0383333333,15.9628333333,19.0738333333,16.7070833334,26.4793333333,20.3941666667
761.63,16.595,43.2225833333,27.14825,31.08625,16.1701666667,19.1771666666,16.7115833333,26.5080833333,20.4398333333
761.94,16.6035,43.1943333334,27.2455,30.9900833333,16.1613333334,19.2655,16.6465,26.3725833333,20.3249166667
762.26,16.7820833333,43.1779166667,27.17325,31.0585,16.2571666667,19.4855833333,16.771,26.481,20.46925
762.57,16.7146666667,42.9806666667,27.0028333333,30.86775,16.1134166667,19.3824166667,16.6401666666,26.4471666666,20.3346666667
762.88,16.7620833333,42.9998333333,27.1736666666,30.8865,16.1664166667,19.3869166667,16.8909166666,26.5189166667,20.30475
763.20,16.8786666667,42.8556666667,27.1406666667,31.0181666667,16.2753333333,19.3400833333,16.9823333333,26.57775,20.3248333333
763.51,17.164,43.0345,27.5315833333,31.3215,16.6715833333,19.7205,17.2884166667,26.8650833333,20.6080833333
763.82,17.4585,43.444,27.9169166666,31.5086666667,16.8626666667,20.04275,17.6844166667,27.1719166666,20.88675
764.14,17.4904166666,43.5628333333,27.8556666667,31.5225833333,16.7770833333,20.0749166667,17.7466666667,27.23775,20.9589166667
764.45,17.5510833334,43.6865833334,27.9400833333,31.5466666667,16.7435,20.2168333333,17.7791666667,27.3173333333,21.1959166667
764.76,17.8323333333,43.9425833334,28.2146666667,31.9541666667,16.9883333333,20.4560833334,18.1355,27.60825,21.5690833333
765.07,17.87525,44.183,28.4245833334,32.2210833333,17.16225,20.785,18.2358333333,27.7255,21.69375
765.39,18.2645,44.51725,28.7615,32.7415,17.5545,21.32175,18.7786666667,28.2011666667,22.227
765.70,18.2861666666,44.4675833333,28.83125,32.8920833334,17.7120833333,21.5888333333,19.0083333333,28.3205,22.2955833333
766.01,18.3805833333,44.677,29.084,33.139,18.03,21.9675,19.3616666667,28.5008333333,22.6555833333
766.32,18.3305,44.5483333333,28.85125,33.27975,17.9749166666,22.088,19.3303333333,28.4788333333,22.66825
766.64,18.6726666667,44.8355,29.0894166667,33.60025,18.1843333333,22.7024166667,19.7969166667,28.8645833333,23.0923333333
766.95,18.9753333334,45.0086666667,29.21425,33.8683333334,18.2716666667,22.99925,20.07475,29.04575,23.186
767.26,18.9303333333,44.8648333333,28.9690833333,33.9335,18.319,23.1199166666,20.1079166667,28.8285833333,23.1616666666
767.57,19.65725,45.2403333333,29.57175,34.7111666667,19.0504166667,23.80625,20.9449166667,29.5600833333,23.7593333333
767.88,19.4875833333,45.0201666666,29.3705,34.29375,18.90625,23.6520833333,20.7749166667,29.306,23.15575
768.20,19.1930833333,44.5784166666,29.21225,33.81375,18.5676666667,23.4135833333,20.3529166667,28.9636666666,22.7055
768.51,19.56925,44.81175,29.5538333333,33.8228333333,18.7520833333,23.7019166667,20.6289166667,29.4816666666,23.0295
768.82,19.3229166666,44.43725,29.2016666667,33.3684166667,18.4668333333,23.3798333333,20.2581666667,29.2060833334,22.7080833333
769.13,19.3933333333,44.4339166667,29.3853333333,33.2025833333,18.6361666667,23.4269166667,20.11,29.1056666666,22.4535
769.44,19.1180833333,44.2664166667,29.2525833333,32.9434166667,18.1801666667,23.0779166667,19.6796666667,28.6768333333,21.9081666667
769.76,19.4011666667,44.8125833333,29.39375,33.18025,18.4596666667,23.4699166667,19.9178333333,29.07325,22.1696666667
770.07,19.361,45.155,29.708,33.49025,18.6165,23.731,20.0665833333,29.31125,22.2614166667
770.38,18.9303333333,44.9849166667,29.4726666667,33.1443333333,18.5075833333,23.55725,19.91525,29.0398333333,22.3283333334
770.69,18.779,44.83025,29.40675,33.04525,18.32925,23.3475,19.5624166667,29.063,21.8868333334
771.00,18.8724166667,45.3153333333,29.8031666667,33.153,18.6714166667,23.629,19.5371666667,29.2364166667,21.8769166667
771.32,19.6076666667,46.0366666666,30.58,34.2928333333,19.6495833333,24.4993333333,20.3065833333,30.1626666667,22.8984166667
771.63,20.0614166667,46.7004166667,31.1285,34.95675,20.1035833333,25.0000833333,20.8334166667,30.7371666667,23.5775
771.94,19.93675,46.4569166667,30.49125,35.05125,19.7068333333,24.8500833333,20.745,30.51275,23.3623333333
772.25,19.4929166667,46.0648333333,30.0225,34.7061666666,19.3206666667,24.7685,20.46725,30.2273333333,22.9811666667
772.56,19.3201666666,46.2719166667,29.91225,34.7423333333,18.83775,24.6106666667,20.5206666667,30.4385,23.3991666667
772.87,19.07375,46.2869166667,29.698,34.5175,18.66975,24.4079166666,20.3408333333,30.2678333333,23.4008333333
773.18,18.8345,45.98025,29.491,34.3035833333,18.2910833333,23.9520833333,19.8990833333,29.9734166667,23.04275
773.50,19.0806666666,46.4948333334,29.81675,34.8031666667,18.71325,24.2594166667,19.8439166666,30.3765,23.2190833333
773.81,19.6239166667,47.3751666667,30.33575,35.3336666667,18.9534166666,24.74225,20.11125,30.8229166667,23.4983333333
774.12,19.23475,47.4966666667,30.0834166667,34.926,18.7059166666,24.51225,19.88125,30.4241666666,23.4838333333
774.43,19.5301666667,47.0895833333,30.0081666666,34.7065,18.98075,24.6960833333,19.95675,30.4465,23.9773333333
774.74,19.1565,46.9305,29.7195833333,34.35075,18.5001666667,24.5091666667,19.5705833334,30.0036666667,23.9118333333
775.05,19.01875,46.6441666667,29.5143333333,34.12325,18.5911666667,24.715,19.482,29.73975,24.1446666667
775.36,18.7545,46.7369166667,29.5396666666,34.0610833333,18.6888333334,24.5763333333,19.4345,29.5931666666,24.0159166667
775.67,18.9620833333,46.7419166667,29.615,34.1283333333,18.4601666667,24.52175,19.3149166667,29.4535,24.09725
775.98,19.3558333333,46.389,29.9114166667,34.3025,18.9421666666,24.7576666667,19.5448333333,29.43275,24.4445
776.30,19.6850833333,46.1765833333,29.8650833333,34.2861666667,19.3120833333,25.0176666667,19.9988333333,29.7880833333,24.47925
776.61,20.1800833333,46.4805,30.5118333333,34.3593333334,19.7924166667,25.4473333333,20.4844166666,29.8974166666,25.0596666666
776.92,19.7353333333,45.6909166667,29.879,33.5649166666,19.1239166667,24.9346666667,20.20425,28.8699166666,24.7388333333
777.23,19.7405,45.35675,29.85075,33.37475,19.1481666667,24.8815,20.03675,28.5774166667,24.775
777.54,19.9565833334,45.4139166666,29.9260833334,33.4623333333,19.4524166667,25.3108333333,20.2968333333,28.99375,25.1114166667
777.85,19.2979166667,45.1828333333,29.4903333334,33.0779166667,18.72775,24.8871666667,19.8800833333,28.4983333333,24.3645833333
778.16,19.4644166667,45.381,29.8108333333,33.2075833333,18.94925,24.9581666667,20.24325,28.9719166667,24.23925
778.47,20.3421666667,46.14975,30.6098333333,33.8938333334,19.6253333333,25.5845833334,21.0290833333,29.93475,24.7530833333
778.78,20.8213333333,46.1715833333,31.0385833333,34.076,20.0965833334,25.80925,21.2620833333,29.95175,25.04825
779.09,20.9018333333,47.07275,31.6205,34.7409166667,20.7773333333,26.15225,21.8485833333,30.21925,25.3051666667
779.40,20.9975833334,47.65425,31.8348333334,34.9645833333,20.8838333334,26.1885833333,21.8324166667,30.41225,25.1326666667
779.71,21.2174166666,48.259,32.2068333333,35.6695833334,20.89725,26.2545,21.659,30.6324166667,25.5185
780.02,21.042,47.8829166667,31.86425,35.7710833333,20.8814166667,26.3985833333,21.5615,30.7930833333,25.4618333333
780.33,21.21925,48.0545,31.9455,35.8948333333,21.2905,26.2905833333,21.38775,31.2580833333,25.52525
780.64,20.63325,47.5609166667,31.4058333333,35.4118333333,20.92175,25.7409166667,21.1841666667,31.2351666667,25.0589166666
780.95,20.39925,47.2823333333,31.3235833334,35.6970833334,20.63975,25.31375,21.0336666666,31.0029166666,24.7595833333
781.26,20.8605833334,48.1314166667,31.6148333333,36.2451666667,20.9355833333,25.4774166667,21.07875,31.5944166666,24.9863333333
781.57,20.7653333334,47.84175,31.37925,35.96825,20.48625,25.286,20.6495833333,30.9436666667,24.7549166667
781.88,19.96325,46.8604166666,30.6374166666,35.4559166666,19.8676666666,24.4744166667,19.7448333333,30.1255833333,24.0376666666
782.19,19.7709166667,46.92325,30.5049166667,35.4443333333,19.633,24.4755833333,19.8400833333,30.3601666666,24.1583333333
782.50,19.90175,47.0975,30.4654166667,35.4946666667,19.60375,24.5774166667,19.79775,30.6039166667,24.5151666666
782.81,20.1090833334,47.3411666666,30.4855833333,35.82425,19.5771666667,24.72,20.1440833333,31.0945,25.1749166667
783.12,20.3375,47.4823333333,30.90025,35.7805833334,19.8805833333,25.387,20.5906666667,31.6525833333,25.7311666667
783.43,20.3324166667,48.11025,31.2944166667,35.8340833333,19.9915,25.37625,20.9505833333,31.8769166667,26.07275
783.74,20.1825,48.3534166666,31.6509166667,35.91475,19.8089166667,25.6183333334,21.2109166667,31.7658333333,26.1935
784.05,20.3486666667,49.0305,32.1181666667,36.198,20.0448333333,25.9259166667,21.5423333334,32.1254166667,26.6421666667
784.36,21.0743333333,49.72675,33.1175833333,36.6983333333,20.58525,26.6896666667,22.167,32.8156666667,27.4015833334
784.67,21.0065833334,49.2083333333,33.27675,36.9735,20.71675,27.1205,22.51925,32.5698333334,27.7494166667
784.98,20.9254166667,49.06625,33.31925,37.3159166666,20.8970833333,27.1080833333,22.4675833333,32.9443333334,28.0205833334
785.29,21.0715833333,49.523,33.6250833333,37.4893333333,20.9649166666,27.4195833333,22.8010833333,33.255,28.18825
785.60,21.2429166667,49.668,33.8559166667,37.5918333333,21.04525,27.8179166666,22.7613333333,33.4675833333,28.3120833333
785.91,21.05725,48.51125,33.5400833333,36.8005,20.6093333333,27.3986666667,22.4289166667,33.34725,27.88125
786.22,20.58925,48.0389166667,33.3401666667,36.4820833333,20.494,27.5650833333,22.0751666667,32.86525,27.3276666666
786.53,20.5154166667,47.74775,33.3331666667,36.65875,20.6744166667,27.1331666667,21.9660833333,32.52525,27.0866666667
786.84,20.1366666667,46.75125,32.92975,36.1199166667,20.3449166667,26.67975,21.41925,32.0704166666,26.8098333333
787.14,19.8250833334,46.1906666667,32.35075,35.5345833333,20.0038333334,26.1868333333,21.0120833333,31.6933333333,26.4611666667
787.45,20.3168333333,46.0835833333,32.4396666666,36.02025,20.26625,26.5588333334,21.34975,32.0406666667,26.89475
787.76,20.0945833334,46.0985,32.18425,35.49875,20.06325,26.1995,21.029,31.6793333333,26.4584166666
788.07,19.6523333334,45.6223333333,31.77125,34.8639166667,19.5640833333,25.4284166667,20.427,31.12875,25.79375
788.38,19.26725,45.6655833333,31.3655833333,34.5799166666,19.204,25.1075833334,20.1531666667,30.8529166667,25.4808333333
788.69,18.8074166667,45.386,30.9240833333,34.18325,18.7499166667,24.738,19.702,30.47025,25.0639166667
789.00,18.3254166667,45.1530833333,30.9875833334,34.0266666667,18.319,24.4555833333,19.4464166667,30.3396666667,24.7796666667
789.31,18.40225,45.8665,31.3064166667,34.2606666666,18.6473333333,25.1588333333,19.4290833333,30.4585833333,25.0133333333
789.62,18.5341666667,46.346,31.3908333333,34.5489166667,18.6225833334,25.0475,19.2676666667,30.5284166667,25.06775
789.92,18.45225,46.2955833333,31.2395,34.0896666667,18.1583333333,25.4270833333,19.1806666666,30.6653333333,25.112
790.23,19.1294166667,47.02175,31.7081666667,34.4644166667,18.3346666667,25.99525,19.3728333334,30.94225,25.3009166667
790.54,19.3806666667,47.3006666667,32.0903333334,35.0396666667,18.4980833333,26.3533333333,19.7043333334,31.0825833333,25.69875
790.85,18.9434166667,47.061,31.86025,34.7545,18.40025,26.3169166667,19.28575,30.5206666666,25.5654166667
791.16,18.2925833333,45.9770833333,30.93625,34.0820833333,17.6723333334,26.0510833333,18.5723333333,29.9530833333,25.1360833333
791.47,18.2253333333,45.8101666667,30.5786666667,33.8580833333,17.20675,26.3348333333,18.68825,30.0383333333,25.3626666667
791.78,18.573,45.69725,30.6178333333,33.42675,17.0556666667,26.46275,18.9775833333,29.9718333333,25.6536666667
792.08,18.1259166667,45.614,30.3429166666,33.2456666667,16.2918333333,26.0285833333,18.65225,29.7448333333,25.3509166667
792.39,17.94625,45.825,29.8965833333,33.2103333333,16.1499166667,25.5003333333,18.4628333333,29.7163333334,25.1149166667
792.70,18.3054166667,45.8866666667,29.9245833334,33.4316666666,16.0849166667,25.3033333334,18.8626666667,29.8426666667,25.4915833333
793.01,18.3830833333,45.9204166666,30.0828333334,33.6400833333,16.0031666666,25.5390833333,18.9385,30.1160833334,26.136
793.32,18.9356666667,46.4191666667,30.4290833333,34.1088333333,16.6255,25.6684166666,19.3565,30.198,26.5429166667
793.62,17.9505,46.0570833333,29.5145,33.99625,16.2276666667,25.0413333333,18.9695,29.87075,26.1928333334
793.93,17.324,45.45525,28.8709166667,33.2018333333,15.5244166667,24.46575,17.9403333333,29.1255833334,25.4685
794.24,17.7539166666,45.91625,29.4074166667,33.5823333334,15.60425,24.3443333333,18.0609166667,29.51525,25.6558333333
794.55,19.4281666667,47.4746666666,31.2316666666,35.0685,17.53025,25.9856666667,19.9086666667,31.0849166667,27.3215
794.86,20.861,48.1158333333,32.3005833333,35.8483333333,19.1659166667,26.9709166667,20.9001666667,32.2373333334,28.3900833333
795.16,21.1405,48.7475833333,32.6324166667,36.4918333333,19.9510833333,27.30775,21.0065833334,32.656,28.6863333333
795.47,21.1474166667,48.5524166667,32.4370833333,36.0140833333,20.1975833333,27.4585,20.9788333333,32.6210833333,28.69175
795.78,20.94475,47.61575,31.7885833333,35.0340833333,19.7786666667,27.27275,20.4249166667,31.6548333333,28.2309166667
796.09,20.5916666667,47.1513333333,31.7953333334,34.69525,19.77875,26.911,20.3206666666,31.0193333333,27.7533333333
796.40,20.8870833333,46.9350833333,32.22075,34.3955,20.356,27.0600833334,20.7938333334,31.1800833333,27.7921666667
796.70,20.64375,46.55925,31.88125,34.31325,20.2074166667,26.8526666667,20.90125,31.0443333333,27.4391666667
797.01,21.6265,47.3515,32.8021666667,34.9339166666,20.7794166667,27.7563333333,21.4183333333,31.71825,28.0145833333
797.32,22.4835,48.0443333333,33.7504166667,35.5335,21.69975,28.5446666667,22.3540833333,32.7581666666,28.8754166667
797.63,22.5666666667,48.11225,33.9793333333,35.3501666667,22.0283333333,28.84725,22.4590833334,33.1250833333,28.8544166667
797.93,22.4499166667,48.0893333333,34.0525833333,35.4185,21.7814166667,28.3348333333,22.34825,33.435,28.5164166667
798.24,21.4253333334,48.15975,33.6274166667,35.0679166667,21.1461666667,27.6621666667,21.7043333334,32.9563333334,27.8884166667
798.55,21.397,47.6005,33.2039166667,35.14625,20.6885833333,27.5213333334,21.5875833334,32.84575,27.5211666667
798.85,22.22725,47.91475,33.7763333333,35.9685,21.5551666667,27.9178333333,22.02875,33.555,28.2615833333
799.16,22.8510833334,48.6858333334,34.2686666666,37.2448333333,22.1939166667,28.5326666667,22.8664166667,34.6784166667,29.0275833333
799.47,22.3365833333,47.70375,33.1301666667,36.309,21.53225,28.1395833334,21.7043333333,34.0128333334,28.46775
799.78,22.8379166666,47.5930833333,33.1675833333,36.4741666667,21.504,28.4406666667,21.49625,34.1381666667,28.3223333333
800.08,23.22,47.9646666667,33.7643333334,36.5819166667,21.7591666667,28.9671666667,21.71125,34.6424166667,29.0389166666
800.39,22.6796666667,47.2864166667,33.1085833333,36.14325,21.3231666667,28.33175,21.4113333333,34.1923333333,28.8535833333
800.70,22.4773333333,46.8165833333,32.2774166667,35.89625,20.96225,27.8853333334,21.1799166667,33.7685,28.4010833333
801.00,22.1575,46.1401666667,31.1935,35.4893333334,20.268,27.03475,20.7525,33.0748333333,28.0765
801.31,21.6173333333,46.1576666667,30.41875,35.2791666667,19.8769166667,26.9458333333,19.8438333333,32.3563333333,28.284
801.62,22.0039166667,46.53725,30.6565,35.8463333333,20.03925,27.5624166667,20.0146666667,32.4245833333,28.59375
801.92,22.3535,47.1524166667,31.5798333333,35.642,20.592,28.3140833333,20.81725,33.12425,29.4401666667
802.23,22.6828333334,48.3119166666,32.423,36.0725,20.978,29.21225,21.40025,33.6230833333,30.2549166667
802.54,22.7325,48.0635833333,32.63825,35.3856666667,21.1848333333,29.04675,21.0029166667,33.3166666667,30.346
802.84,23.3603333333,49.4281666667,33.56875,36.5709166667,21.7120833334,29.4735833333,21.9055833333,34.7460833334,31.12175
803.15,22.3350833333,49.3993333334,32.6310833333,36.269,20.9815,28.6040833333,21.7174166666,34.1795,30.5839166667
803.46,22.55375,49.6205,32.5741666667,36.75775,21.39,28.6774166667,21.68525,34.278,30.8788333334
803.76,21.09525,48.7153333333,31.5921666667,35.4716666667,20.4868333333,27.9325833333,20.91775,33.2573333333,29.4964166666
804.07,20.6799166667,48.9434166667,31.3479166667,35.3868333333,20.2199166667,27.8799166667,20.6884166666,33.0864166666,29.3540833333
804.38,20.2085,49.06925,31.4460833333,35.5738333334,20.11375,28.4815,20.51,32.8506666666,29.059
804.68,20.2454166667,48.1765,31.04975,35.2931666667,19.7,28.2294166666,20.5181666667,32.2171666667,28.3060833333
804.99,20.2793333333,47.8270833333,30.6068333334,34.8160833333,19.7851666666,28.0335,20.4924166667,31.9615,28.2209166667
805.30,19.7785833333,46.9485833333,29.7976666667,34.2755833333,19.3724166667,27.16975,19.57125,30.688,27.1438333333
805.60,19.1171666667,45.7908333333,28.7911666666,33.2905833333,18.5109166667,26.32325,18.9635,29.9521666667,26.0245833333
805.91,18.33675,46.0421666666,28.7665,33.429,18.015,26.39175,18.9719166666,29.7494166667,25.4263333333
806.21,18.34375,45.8851666667,28.795,33.38525,18.6549166667,26.5905833333,19.2513333333,29.14925,25.2420833333
806.52,18.7065833333,45.8854166667,28.9496666666,33.0121666667,19.158,26.9098333333,19.375,29.3404166667,25.6075833333
806.83,18.2645,45.7714166667,28.80475,32.2475,18.6,26.6243333333,18.794,28.9195833333,25.0265833333
807.13,20.3175,46.9841666667,29.6648333333,33.4920833333,20.2559166666,27.9895,19.9559166667,30.0969166667,26.5079166667
807.44,22.1541666667,48.2623333333,31.2766666667,34.72525,21.8351666667,29.4060833334,21.2676666667,31.5958333333,27.5974166667
807.74,22.5626666667,48.0825,31.2905,34.8746666667,21.7831666667,29.01425,21.1826666667,31.63975,27.6791666667
808.05,22.6893333333,48.6081666667,31.83225,35.14375,22.3435833334,29.3304166667,21.825,32.35075,28.1659166666
808.35,21.7391666667,47.9469166667,31.6980833333,34.35525,21.40475,28.5675833333,20.7914166667,31.7169166667,27.2296666667
808.66,21.5224166667,47.83475,31.8055833334,34.4019166667,21.18475,28.50575,20.6975,32.06775,27.2310833333
808.97,20.558,46.9343333333,31.0173333333,33.675,20.33025,27.5153333333,19.81775,31.0743333333,26.2055833333
809.27,21.3988333333,47.3774166667,31.0813333333,33.8464166667,21.066,27.9550833333,20.4010833333,31.5945,26.84325
809.58,22.6461666667,48.10175,31.6818333333,34.292,22.0673333333,29.0433333333,21.6020833333,32.9631666666,28.2175
809.88,22.0315,48.2148333333,31.2961666667,34.03175,21.7889166667,28.8903333334,21.0515,32.7900833333,27.9491666667
810.19,21.2139166667,48.1415833333,31.0301666667,33.9264166667,21.5104166667,28.7268333334,21.0261666667,32.6314166667,27.7284166667
810.49,20.6766666667,48.23225,31.7374166667,34.0201666667,21.0505833333,28.6765833333,20.7879166667,32.8786666667,27.7474166667
810.80,19.4475833333,47.2890833333,30.93375,33.44375,20.3515,27.751,20.3513333333,32.3193333334,27.43975
811.10,20.1911666667,48.1680833333,31.7801666667,34.04025,21.42575,28.3951666667,21.6149166667,33.1939166666,28.48475
811.41,20.7925,49.3174166667,32.437,35.2079166667,22.0966666667,29.2890833333,21.8826666667,33.9140833333,29.0953333333
811.71,20.73075,49.2815833333,31.49625,35.3448333334,21.88025,29.1154166667,22.1059166666,33.7645,28.9613333333
812.02,21.47625,50.3659166667,32.382,36.8255833333,23.05525,30.0189166667,23.1388333333,34.6926666666,30.1755833333
812.32,22.622,51.63475,33.7155833333,38.1633333333,24.3418333333,31.1571666666,24.225,35.4564166667,32.0170833333
812.63,22.38375,51.2058333333,33.3333333333,38.0815,24.1385833333,30.1356666667,23.88025,35.16375,31.5890833333
812.93,21.94375,51.1543333333,33.2123333333,38.84125,23.0541666666,29.36475,22.8340833334,34.5096666667,30.7279166666
813.24,23.1215833333,51.9658333333,34.087,39.8428333333,23.5365,29.8820833333,23.9515833333,35.4521666667,31.18175
813.54,23.6380833333,51.2763333333,33.0758333333,39.7360833333,23.3591666667,29.1398333333,23.7774166667,34.9528333334,30.68425
813.85,23.04975,50.245,31.7240833333,39.1303333333,22.2614166666,27.9945833333,23.2204166667,34.2499166667,30.147
814.15,22.04225,49.4601666667,30.7103333334,38.3311666666,21.1570833333,27.2669166667,22.161,33.0849166667,29.18825
814.46,20.83875,48.4341666667,29.424,37.1658333334,20.0064166667,26.1060833333,20.8935833333,31.8111666667,27.9565833333
814.76,18.4855833334,45.9766666666,26.7196666666,34.8434166667,17.5925833333,23.4458333333,18.5406666667,29.6628333334,25.1983333333
815.07,19.9431666667,47.10575,28.6479166667,36.28225,19.0148333333,24.8360833333,19.98675,31.138,26.6818333333
815.37,20.4265833333,47.4384166666,28.5400833333,36.00475,18.9534166667,25.24175,19.8549166667,31.45325,26.737
815.68,20.4566666667,46.76725,27.9816666667,35.4629166667,19.0585,25.2620833333,18.993,31.7168333334,26.1685833333
815.98,21.0758333334,47.4236666666,29.1180833333,35.8774166667,19.5019166667,26.2074166667,19.26475,32.1150833334,27.00525
816.29,20.11275,46.44575,28.0125833333,34.4279166666,18.6280833333,25.1409166667,18.3898333333,31.65375,26.6039166667
816.59,20.2983333333,45.8711666666,28.17775,34.706,18.2663333333,24.8161666667,18.46075,31.258,26.5024166666
816.89,19.9335,44.92275,27.99925,34.5759166667,17.952,24.2716666667,17.7484166667,30.9446666667,25.782
817.20,19.9385,45.2245,28.8860833333,34.5405,18.5939166667,24.32225,17.7254166667,30.9933333333,25.5293333333
817.50,20.1946666667,44.8491666667,29.32375,34.4849166667,18.65575,24.1729166667,17.5250833333,31.1349166667,25.1571666667
817.81,19.6400833333,44.465,29.8250833333,34.14625,18.3435833333,24.1564166667,17.0576666667,31.142,24.424
818.11,20.8868333333,45.6241666667,31.50525,35.28775,20.07,25.457,18.79625,32.1469166667,26.3709166667
818.41,20.65375,46.48525,32.1805833333,35.3740833334,20.62525,25.4346666667,19.1703333334,32.5018333333,26.49275
818.72,20.1201666667,46.4119166667,32.19425,35.2081666667,20.44325,24.9821666667,19.4833333333,32.266,26.46225
819.02,20.2283333333,47.5375,32.6261666667,35.6765833333,20.2283333333,24.6761666667,20.1345833334,32.2938333333,26.6189166666
819.33,19.65775,46.423,31.79925,34.798,19.41875,23.8435833333,19.866,31.69125,25.8325
819.63,20.3058333334,46.6640833333,32.3773333334,34.8958333333,20.095,24.4199166667,20.33875,31.73125,26.0285
819.93,19.5343333333,45.95425,31.6435,33.7901666667,19.47375,23.4973333333,19.4958333333,30.8893333333,25.3685833333
820.24,19.8544166666,46.4135,32.0016666666,34.0525,19.8126666666,23.86325,19.9703333333,31.0179166667,25.6866666667
820.54,19.695,45.9703333333,31.5023333333,33.8340833333,19.6558333333,23.5836666667,19.8706666666,30.4655,25.3129166667
820.85,19.7841666667,46.202,31.5499166666,33.7925833334,19.71375,23.55175,19.9015833333,30.3129166667,25.3251666666
821.15,19.6979166667,46.0243333334,31.3046666667,33.654,19.5260833333,23.2600833333,19.7796666667,30.0485,25.2215
821.45,19.7475833333,46.0670833333,31.2863333333,33.5073333333,19.42525,23.0958333333,19.7371666667,29.8888333333,25.0208333333
821.76,19.7098333334,45.7290833333,30.92525,33.2693333333,19.2313333334,22.92375,19.525,29.6928333333,24.8151666667
822.06,19.61975,45.5910833333,30.9618333333,33.2204166666,19.2725833333,22.883,19.454,29.48425,24.6815
822.36,19.8179166666,45.56225,31.21,33.472,19.5614166667,23.2405,19.7023333333,29.7510833333,24.8905833333
822.67,19.9941666667,45.739,31.37625,33.6389166667,19.73975,23.3155,19.7419166667,29.8865833333,25.0594166667
822.97,20.0945,45.8436666667,31.5143333333,33.8641666667,19.91775,23.4731666667,19.9114166666,30.02675,25.20575
823.27,20.1820833334,45.91475,31.5946666667,34.0215,20.1039166667,23.66375,20.0085,30.1165,25.30475
823.58,20.1931666667,46.1121666667,31.7205,34.0983333333,20.1999166667,23.8936666667,20.0771666667,30.3666666667,25.53325
823.88,20.1766666667,46.1778333333,31.78,34.0776666667,20.1550833333,23.9485,19.89825,30.4641666667,25.58325
824.18,20.3726666667,46.1403333333,31.8680833333,34.2830833333,20.4351666667,24.30775,20.1879166667,30.6554166667,25.9551666667
824.49,20.62425,46.48625,32.2765833333,34.6678333334,20.7386666667,24.7736666667,20.5898333333,31.1083333334,26.3430833333
824.79,20.813,46.4048333333,32.5035,34.8928333333,20.8663333333,25.2316666667,20.8223333333,31.5451666667,26.68475
825.09,21.1134166667,46.6395,32.926,35.2579166666,21.0014166667,25.74675,21.2389166667,31.8601666667,27.1080833334
825.39,21.2029166667,46.6883333334,32.9130833333,35.1559166667,20.87325,25.8006666667,21.2863333334,32.0035,27.2065833333
825.70,20.5831666667,46.6070833333,32.4774166667,34.6056666667,20.2699166667,25.2941666667,20.7855833333,31.5146666667,26.7690833334
826.00,20.0125833333,46.2860833333,32.07575,34.3101666666,19.7436666667,25.06725,20.4636666667,31.0116666667,26.3645
826.30,19.9945,46.2238333333,32.224,34.3984166667,19.8303333333,25.0440833333,20.563,31.1229166666,26.4375
