wavelength,Back_ThrAbbf,Belly_ThrAbbf,Breast_ThrAbbf,Crissum_ThrAbbf,Crown_ThrAbbf,DorTail_ThrAbbf,Patch10_ThrAbbf,Patch11_ThrAbbf,Patch12_ThrAbbf,Rump_ThrAbbf,Throat_ThrAbbf,WingTip_ThrAbbf
243.42,4.5585,6.75525,7.94133333334,7.91566666667,8.17866666666,8.10633333333,3.30033333333,7.94141666667,-6.83791666666,6.5991547619,9.57608333333,5.88916666667
243.80,4.89366666667,6.729,8.11266666667,7.81175,8.15291666668,9.10549999999,3.36958333333,8.45375,-6.12724999999,6.89213095238,9.53166666667,6.13733333334
244.17,4.472,6.86558333333,7.85074999999,7.62395833333,7.67324999999,9.15083333333,3.221,8.45158333333,-5.91016666667,6.73329761905,9.25441666667,5.85116666668
244.55,4.20075,6.69008333333,7.17608333332,6.69004166667,6.86491666666,8.22633333332,2.42125,7.56516666667,-6.91366666666,6.23852380952,8.50350000001,5.26066666666
244.92,2.82475,5.687,6.38150000001,5.75729166667,5.85608333333,7.31991666666,1.55783333333,6.52216666666,-7.61091666666,5.53548809524,7.15075000001,3.76316666667
245.30,3.52525,6.53566666666,7.32983333332,6.0425,6.75391666666,8.12375000001,2.47816666667,7.13766666667,-5.69824999999,6.64304761905,7.853375,4.52016666667
245.67,2.59116666667,5.54216666667,6.34208333333,4.974125,5.88616666667,7.26958333333,1.7595,6.47799999999,-5.58225,5.82778571429,6.96183333333,4.11066666667
246.05,2.9085,6.05916666667,6.94325000001,5.29666666667,6.47275,7.36383333333,2.37375,7.36383333334,-4.14875,6.37496428571,7.08937499999,5.00424999999
246.42,2.86491666667,6.299,6.829,5.27858333333,6.57383333334,7.28691666667,2.68208333333,7.69216666666,-3.2965,6.59621428571,7.17891666667,5.26549999999
246.79,3.4855,6.81766666666,7.43099999999,5.94183333333,7.23625,7.86141666667,3.04908333333,8.30391666667,-1.92866666667,7.31123809524,7.61383333334,6.26333333334
247.17,3.82641666667,7.27933333333,7.58133333334,6.10170833333,7.44425,8.09741666666,3.28825,8.60775000001,-1.378,7.2754047619,7.82,6.63708333333
247.54,3.4845,7.10133333333,7.15433333334,5.74233333333,6.99566666667,7.39208333334,2.82866666667,8.02124999999,-1.782,7.11497619048,7.098875,6.28699999999
247.92,3.52366666667,7.10908333334,7.12958333332,5.866875,7.0885,7.2375,2.91675,7.5205,-1.77466666667,7.04894047619,7.18629166667,6.36824999999
248.29,3.48075,6.83441666667,6.73783333333,5.482625,6.91066666667,6.7785,2.683,7.20516666667,-2.18516666667,6.56141666667,7.0605,6.13316666667
248.67,3.39408333334,6.606,6.69208333333,5.53191666666,6.85416666667,6.81375000001,2.48216666667,7.44166666668,-1.8035,6.59932142857,7.33270833333,6.20058333334
249.04,3.54225,6.67191666667,6.43158333333,5.4285,6.99066666667,6.82866666667,2.30933333333,7.50783333333,-1.85475,6.51514285714,7.486875,6.47866666667
249.42,3.1505,6.47708333333,5.76666666667,5.012125,6.61491666667,6.08616666667,1.80108333333,7.02783333334,-2.59958333333,6.05945238095,7.044625,5.97041666666
249.79,3.96616666667,7.47975,6.20191666667,5.801375,7.40975,6.61441666667,2.32283333333,7.69441666667,-2.39266666667,6.869,7.63945833333,6.59708333334
250.17,4.08225,7.92016666667,6.05433333333,5.92916666667,7.5195,6.787,2.12891666666,7.67583333333,-2.41666666667,6.87096428571,7.929625,6.44249999999
250.54,4.16658333333,7.85708333333,6.11116666667,5.96241666666,7.5595,6.82533333334,2.01733333333,7.65208333333,-2.68508333333,6.91615476191,8.01920833333,6.32933333334
250.92,4.41166666667,7.99225,6.20924999999,6.17720833333,7.80041666667,6.88391666666,1.96791666667,7.70108333334,-2.93408333333,6.85151190476,8.16633333333,6.47216666666
251.29,5.64816666667,8.99166666666,7.23608333334,7.66395833333,9.12350000001,8.05533333333,3.373,8.882,-1.79275,8.32929761905,9.07216666666,7.12625000001
251.66,7.00933333333,10.0398333333,8.85566666667,8.92541666667,10.62075,9.46591666667,4.70741666667,10.2604166667,-0.338333333333,9.74132142857,10.3229583333,8.14191666667
252.04,8.20549999999,11.2715,10.3471666667,10.01275,11.63225,11.0985833333,6.08641666667,11.8426666667,0.736416666667,11.0083928572,11.598375,9.07716666668
252.41,9.16658333333,12.3873333333,11.8243333333,11.5315833333,12.5075,12.5375,7.37233333333,13.0555,1.89958333333,12.5418214286,12.747625,10.20275
252.79,10.3149166667,13.5484166667,12.8340833333,12.669,13.4946666667,13.4793333334,8.57899999998,14.00175,2.58066666667,13.6318809524,13.771,11.252
253.16,10.20075,13.2509166667,12.8851666667,12.4455,13.4220833333,13.3365,8.55116666666,13.8733333333,2.49783333334,13.4520714286,13.760375,10.691
253.54,9.834,12.8831666667,12.79625,11.9825416667,13.1595,13.09625,7.98575,13.6886666667,2.346,13.1990833333,13.2030416667,10.1738333333
253.91,8.77158333333,12.0335,11.847,10.8082083333,12.2039166667,12.4473333334,7.28658333334,12.6176666667,1.37933333333,11.9267142857,12.0252916667,9.161
254.28,8.64099999999,12.1089166667,12.1175,10.69525,12.4335,12.25875,7.58475,12.658,1.32233333334,12.134,11.7972083333,9.47258333332
254.66,9.86724999999,13.30575,13.2628333333,11.9916666666,13.2540833333,13.1161666667,8.61774999999,13.5125,2.25783333333,13.1518928571,12.711125,10.824
255.03,9.01874999999,12.6083333333,12.3195833333,11.5800833333,12.6083333333,12.5,8.07166666666,12.6805,1.19041666667,12.3234404762,12.062625,9.68616666666
255.41,8.29483333334,11.7648333333,12.03375,10.46225,11.9474166667,12.00475,6.95883333333,11.8608333333,0.0194166666675,11.6301547619,11.5052083333,9.27533333333
255.78,7.75225,11.052,10.8549166667,9.535,11.1405,11.03225,5.96933333334,11.1408333334,-0.837333333325,10.7283095238,10.9830416667,8.6485
256.15,6.26733333333,9.57899999999,8.60008333333,7.82925,9.63825,8.73849999998,4.0135,9.41075000001,-2.34283333333,9.22576190474,9.33166666667,7.10758333332
256.53,6.56025000001,9.54458333333,8.56574999999,7.80525,9.95158333335,8.67258333334,3.7695,9.07941666667,-2.05425,9.11533333333,9.06970833334,7.22866666668
256.90,5.67858333333,8.88233333333,7.39741666667,6.434625,8.99025,7.55916666666,3.24875,7.81125,-2.45675,8.44111904762,7.75725,6.2725
257.28,6.02491666667,9.04558333333,7.63758333333,6.72470833333,9.52850000001,7.98133333333,3.86391666667,8.27608333334,-1.66166666667,8.90997619047,8.18604166666,6.99916666666
257.65,6.19033333333,9.02841666665,7.70349999999,7.05183333333,9.65825,8.36958333333,4.10525,8.44941666665,-1.47675,8.91140476189,8.64100000001,7.73250000001
258.02,7.36116666666,9.99125,9.03758333334,8.13075,10.7330833333,9.39916666668,5.38525,9.84791666668,-0.11225,10.1862857143,10.07225,9.02508333333
258.40,7.72833333334,10.0956666667,9.41616666668,8.54829166667,10.93425,9.74516666666,6.04566666667,10.4351666667,0.668666666665,10.5035595238,10.2175416667,9.25666666666
258.77,7.27191666666,9.88591666669,9.26025000001,8.25675,10.7990833333,9.51516666667,5.85383333333,10.1455833333,0.584,10.1675119048,9.91604166667,8.78291666667
259.15,7.22524999999,9.88141666666,9.41241666666,8.047,10.8315833333,9.42091666667,5.96366666667,10.2754166667,0.800916666668,10.3082857143,9.927,8.87700000001
259.52,7.11333333333,9.84683333334,9.38166666668,8.05716666667,10.8606666667,9.25208333334,6.03858333333,10.3995833333,0.83125,10.3047976191,9.99725000001,9.03849999999
259.89,7.26333333333,9.94366666668,9.68433333333,8.10820833333,11.2011666667,9.43933333332,6.276,10.61375,1.12041666666,10.523297619,10.241,9.17633333333
260.27,7.56850000001,10.2505833334,10.0774166667,8.51145833332,11.5275833333,9.84216666667,6.72408333333,10.9219166667,1.49525,10.7132142857,10.503375,9.60341666666
260.64,7.23775000001,9.89533333335,9.75216666667,8.13079166667,11.1781666667,9.2825,6.28125,10.6064166667,1.02416666667,10.3185476191,10.1774166667,9.13308333333
261.01,7.20500000001,9.74033333332,9.82516666667,8.26541666667,11.4566666667,9.35974999999,6.13458333333,10.7666666667,1.033,10.1121904762,10.3162916667,9.12858333333
261.39,7.01991666666,9.64333333334,9.70850000001,8.13783333333,11.1214166666,9.17016666667,5.88475,10.7406666667,0.80925,10.0450476191,10.210875,8.906
261.76,7.21824999999,9.83191666667,10.0040833333,8.28754166666,11.29175,9.35,6.15925,11.0490833333,1.14658333333,10.3643809524,10.473875,8.83633333334
262.13,6.70241666667,9.31841666667,9.479,7.71020833333,10.8038333333,8.91175000001,5.45966666667,10.5649166667,0.552166666668,9.98276190475,9.98295833334,8.04216666667
262.51,6.63816666667,9.20316666667,9.39433333334,7.73575,10.78875,9.02450000001,5.20333333334,10.4635833333,0.280416666667,10.097202381,10.2683333333,7.94733333334
262.88,6.74525,9.14091666668,9.72300000002,8.00633333334,11.108,9.159,5.2065,10.6344166667,0.112916666667,10.2495238095,10.71325,8.08516666668
263.25,6.83683333333,8.99908333333,9.79975,8.21575,11.2913333333,9.33441666667,5.05008333333,10.6605,-0.195,10.3482142857,10.9158333333,8.01791666667
263.63,6.63825,8.88366666667,9.52691666667,7.97920833333,11.0693333333,9.18358333334,4.77991666667,10.2299166667,-0.812,10.0509761905,10.7477083333,7.13441666666
264.00,5.649,8.07641666667,8.74191666667,7.498875,10.2241666667,8.54924999999,3.92741666667,9.38949999998,-2.01308333333,9.40292857142,9.938125,6.36083333333
264.37,5.47983333333,7.777,8.54275,7.46604166667,10.0441666667,8.59641666666,3.55933333334,9.50591666667,-2.48275,9.46223809524,9.92466666667,5.99433333333
264.75,6.08116666667,8.41108333334,9.25933333334,8.01083333334,10.4599166667,9.64766666668,4.50425,10.37625,-1.32625,10.2055714286,10.708,6.97725
265.12,6.09225,8.36283333335,9.324,7.958875,9.96691666668,9.48933333332,4.44075,10.0494166666,-1.34458333333,10.2449642857,10.5392083333,6.87075
265.49,6.05158333333,8.00316666665,9.24241666667,7.681875,9.85641666666,9.26566666666,4.27366666667,9.59575,-1.41891666667,9.86141666665,10.23275,6.83925
265.87,6.43291666667,8.33325000002,9.84216666667,7.77733333333,10.6023333333,9.55866666666,4.80466666666,10.0181666667,-1.00983333333,10.1866785714,10.4207083333,7.68091666668
266.24,6.58533333333,8.58625,10.0483333333,7.932,10.7850833333,9.45458333332,5.06816666667,10.14725,-0.593583333334,10.1827738095,10.5048333333,8.25633333334
266.61,4.96733333333,7.25108333333,8.52808333334,6.29054166667,9.25874999999,7.922,3.51183333333,8.685,-2.28358333333,8.49863095238,8.83654166667,6.89383333334
266.98,4.18508333333,6.78833333333,7.66291666667,5.23520833333,8.39083333333,7.31183333333,2.84933333333,8.21800000001,-2.577,7.90229761905,7.96425,6.21716666667
267.36,4.30666666667,7.23425,7.77874999999,5.27829166666,8.28341666666,7.52891666667,3.16758333333,8.35841666667,-2.01833333333,8.06351190476,7.82379166667,6.52491666667
267.73,4.85008333334,7.71058333334,8.38683333333,5.840125,8.77108333334,8.16791666667,3.78466666667,9.20408333332,-1.26,8.70585714286,8.22391666666,7.33591666667
268.10,4.967,8.04433333333,8.61741666668,6.003875,8.85891666667,8.36658333333,4.06258333333,9.36091666668,-0.999166666666,8.63352380953,8.480125,7.58033333334
268.48,4.97466666667,8.32391666667,9.06616666666,6.078625,9.04266666666,8.277,4.34516666667,9.29633333335,-0.606000000001,8.66217857143,8.58479166666,7.84475000001
268.85,4.89125,8.1165,8.89624999999,5.9155,9.10375000001,7.83483333333,4.34666666667,8.938,-0.844333333333,8.47315476191,7.97795833333,7.55808333332
269.22,4.64341666667,7.973,8.69816666666,5.66716666667,9.18633333332,7.68108333333,4.46525,8.89891666667,-1.03083333333,8.24930952381,7.697125,7.34349999999
269.59,5.114,8.44458333332,9.15150000001,6.24108333333,9.71616666666,8.18666666666,4.896,9.41399999998,-0.698166666666,8.60130952381,8.02420833334,7.72858333333
269.97,4.796,8.11616666667,8.38983333334,6.17179166667,9.18841666667,7.8905,4.4965,8.96691666666,-1.19366666667,8.19638095238,7.56083333333,7.2135
270.34,4.92808333333,8.22333333333,8.37983333333,6.35375,9.07783333332,8.05833333332,4.73766666667,9.01858333334,-0.955833333333,8.10979761905,7.55920833333,7.22941666666
270.71,5.43891666667,8.44708333333,8.88216666666,6.60579166667,9.41866666669,8.33325000001,5.14625,9.15850000001,-0.463500000001,8.25254761905,7.83520833334,7.51616666666
271.09,5.78908333333,8.49366666668,9.08491666667,6.8695,9.69550000001,8.55241666667,5.58558333333,9.26499999999,-0.289500000001,8.59335714286,8.06129166667,7.66008333333
271.46,5.60433333334,8.19466666667,8.88758333333,6.76679166667,9.54558333332,8.28708333333,5.40416666667,9.12641666667,-0.450333333333,8.40701190476,8.03116666667,7.28241666666
271.83,5.1065,7.522,8.20499999999,6.06120833334,8.9635,7.58975,4.84225,8.43149999999,-0.962416666667,7.81101190476,7.51083333334,6.684
272.20,5.17625,7.26516666667,8.08741666668,6.06266666667,8.68575000001,7.50358333333,4.87883333333,8.45083333331,-0.917833333333,7.80841666667,7.37891666667,6.57491666667
272.58,5.1275,6.97375,7.74199999999,5.69008333333,8.44141666667,7.42841666667,4.7635,8.47050000002,-1.26208333333,7.643,7.1615,6.37166666666
272.95,5.28116666667,7.16841666667,7.97366666668,5.85816666667,8.56691666667,7.73666666667,4.8965,8.84041666667,-1.12541666667,7.90191666667,7.53870833333,6.69391666667
273.32,5.27325,6.97433333334,7.82866666667,5.75620833333,8.31174999999,7.717,4.73266666667,8.75858333333,-1.35875,7.91264285715,7.6305,6.69691666667
273.69,5.23158333334,6.99633333334,7.69408333334,5.761375,8.19466666667,7.70125,4.76775,8.53775,-1.30808333333,7.88295238095,7.655625,6.68566666667
274.06,5.558,7.13608333333,8.04875000001,6.08095833333,8.30366666667,7.92325,5.17733333333,8.63625,-0.890833333334,8.04617857143,7.86395833334,6.79983333334
274.44,6.0195,7.40333333333,8.55833333333,6.64583333333,8.9785,8.20975,5.52816666667,8.99716666666,-0.62625,8.63830952381,8.301625,7.35075
274.81,6.40675,7.74458333333,8.87625,7.04320833333,9.40366666667,8.6355,5.97083333333,9.61000000001,-0.206333333334,9.17926190475,8.83591666668,7.73316666667
275.18,6.96566666667,8.23683333333,9.22975,7.55691666667,9.77816666667,9.01333333333,6.22383333333,10.0600833333,0.459666666665,9.44816666666,9.24324999999,8.24433333333
275.55,7.74316666666,8.80241666667,9.74833333334,8.05962499999,10.2449166667,9.41991666667,6.66041666667,10.4675,0.867833333333,9.96217857141,9.69333333333,8.86091666667
275.93,8.25408333332,9.53124999999,10.41175,8.81712500001,10.8123333333,10.1699166667,7.20691666667,11.0661666667,1.53108333333,10.7206547619,10.1895416667,9.63016666665
276.30,8.25691666666,9.66316666666,10.65175,8.85566666667,11.134,10.2780833333,7.2365,11.1619166667,1.80816666667,10.8859880952,10.23,9.76358333333
276.67,7.98625000001,9.53766666665,10.5299166667,8.65166666667,11.03625,10.1011666667,6.90841666667,10.7544166667,1.62108333333,10.6897619048,9.94191666666,9.54583333332
277.04,7.70866666667,9.32366666667,10.2275833333,8.44225,10.81525,9.89483333332,6.591,10.2605,1.14633333333,10.4394880952,9.79416666666,9.10991666667
277.41,7.98608333333,9.68533333333,10.5025,8.79070833333,11.2214166667,10.1103333333,6.9445,10.5514166667,1.58083333333,10.7696666667,9.97958333332,9.27283333333
277.79,7.91366666666,9.629,10.5175833333,8.687,11.1098333333,9.94583333332,7.05008333333,10.6860833333,1.58783333333,10.7413809524,9.93129166667,9.21775000001
278.16,7.7205,9.64975,10.6516666667,8.36008333333,11.0035,9.81525000001,6.99208333333,10.6100833334,1.49458333333,10.7224761905,9.951875,9.38066666667
278.53,7.19899999999,9.25741666667,10.2225833333,7.91654166667,10.4743333333,9.51316666667,6.58416666667,10.3299166667,1.15925,10.1939404762,9.54820833333,8.70466666667
278.90,6.67083333333,8.86291666666,9.67574999999,7.62725,9.95075,9.08041666667,6.14933333333,9.85641666665,0.783916666665,9.76841666667,8.97991666666,8.321
279.27,6.22833333333,8.42433333333,9.31350000001,7.18570833333,9.45408333334,8.82141666667,5.80216666667,9.49949999998,0.161333333335,9.56341666667,8.58145833334,7.89891666666
279.64,5.27975,7.64841666666,8.61866666666,6.41508333333,8.83466666667,8.19475,5.18591666667,9.10791666666,-0.420000000002,8.87385714286,7.90308333333,7.16725000001
280.02,5.37333333333,7.63916666666,8.64441666666,6.31675,8.78808333333,8.13791666668,5.24175,9.07133333333,-0.522583333333,8.61483333333,7.98225,6.96891666667
280.39,5.63166666667,7.80091666667,8.53449999999,6.25691666667,8.73958333334,7.98633333333,5.19791666667,9.16558333334,-0.682333333332,8.47253571429,7.94675,6.92149999999
280.76,5.71624999999,7.82075,8.47208333333,6.33108333333,8.53766666667,7.85925,5.111,9.27766666667,-0.605166666667,8.44848809524,8.16958333333,6.99199999999
281.13,5.50641666667,7.48041666667,8.15966666666,6.23295833333,8.19741666667,7.69175,5.00816666666,9.10325,-0.769916666665,8.06104761905,7.8485,6.93691666666
281.50,5.60125,7.666,8.34075,6.55795833333,8.2965,7.98883333333,5.20458333333,9.21916666665,-0.7155,8.34504761905,8.06833333333,7.13216666668
281.87,5.21925,7.53766666667,7.98625,6.367625,8.11633333333,7.67875,4.75625,9.10733333333,-0.980249999999,8.15252380952,7.70408333334,6.86483333333
282.25,5.10258333333,7.57133333333,7.59566666666,6.39133333333,7.99616666667,7.68025,4.4915,9.13758333333,-1.26775,7.83601190476,7.57479166667,6.69683333334
282.62,5.1685,7.66891666667,7.57641666666,6.343375,7.93258333333,7.69275,4.61025,8.97725,-1.168,7.92571428571,7.68595833333,6.69616666667
282.99,5.25883333333,7.6545,7.7655,6.10208333333,7.90658333333,7.63766666667,4.48575,8.90783333334,-1.31041666667,7.8605,7.65295833333,6.60625
283.36,5.14566666667,7.55266666666,7.67633333332,5.981625,7.84533333333,7.52025,4.34233333334,8.84408333332,-1.36608333333,7.57539285715,7.487625,6.47275
