wavelength,Back_ParGulf,Belly_ParGulf,Breast_ParGulf,Crissum_ParGulf,Crown_ParGulf,DorTail_ParGulf,Rump_ParGulf,Throat_ParGulf,WingTip_ParGulf
184.49,49.2064000001,105.8729,-42.8570333334,-60.7937666667,13.3333333333,22.2223333334,-124.762,-62.2224000001,-93.0157333332
184.87,54.5833333332,-135.833333333,238.333333333,270.416666667,154.166666667,40.0000000001,512.500000001,299.166666667,425.833333333
185.25,74.0,-116.666666667,223.0,253.0,155.333333333,39.3333333333,438.0,235.0,396.0
185.63,151.666666667,-378.333333333,445.0,555.833333333,320.0,13.3333333334,825.0,332.5,880.833333333
186.01,59.8716333333,-32.5641999999,87.8204333333,106.922933333,71.5384666669,44.6154666667,154.1026,63.5897,159.8716
186.39,112.105366667,-22.9822666667,147.8948,150.7018,119.649133333,81.0526666667,239.649,100.350833333,229.298166667
186.77,-893.333333333,741.666666667,-1026.66666667,-1035.0,-839.999999998,-476.666666667,-1960.0,-623.333333335,-2020.0
187.15,-939.999966667,242.222233333,-918.888933333,-951.111133333,-884.444333333,-728.888999999,-1537.77786667,-653.333199999,-1621.1112
187.53,-206.0,97.6666666667,-237.0,-203.666666667,-274.0,-196.0,-395.333333333,-143.333333333,-434.333333333
187.91,1068.33333333,-345.0,1296.66666667,1260.0,1540.0,1090.0,2086.66666667,836.666666667,2006.66666667
188.29,-133.3333,98.1818,-141.212133334,-140.909266667,-190.909,-152.727266667,-287.2728,-51.8181666668,-290.3029
188.67,-10.1803000001,58.0179,-16.2162,-10.7208,-28.8288666666,-26.1259333335,-57.1170000001,8.73893333334,-63.1531333333
189.05,23.9048333333,52.9523666667,11.6191666667,23.0,20.7618666667,8.57146666666,0.0952,29.1427333333,6.00003333332
189.43,36.9405666666,62.5570666667,21.4611666667,40.0456333333,38.3561333333,13.2420666667,15.1597333333,42.4659333333,19.1325333333
189.81,22.4857999999,57.2316,5.48016666666,31.2994333333,26.8926666667,-8.70060000001,-11.5254,26.8927666667,4.12433333326
190.19,19.5098666667,51.1275333333,5.04893333333,35.3430333333,25.5882,-6.47046666666,-7.74513333335,16.1274,7.64706666674
190.57,24.2724666667,53.2394666667,11.8310666666,40.5634333333,31.831,-0.84519999998,3.47433333332,18.5445333333,12.3006333333
190.95,22.6086666667,42.7053,7.53626666665,35.0724666667,29.8551333333,-5.50713333333,3.7682,15.2658666667,15.8937666667
191.33,22.8070666666,38.4649,10.1755333333,39.9560666667,32.4561333333,4.29826666666,4.91233333335,12.6314333333,24.1228333333
191.71,15.5172666667,36.5517333333,3.10326666668,39.6552333333,33.6781333333,-1.26433333334,-9.99986666666,7.75869999999,22.7011999999
192.09,11.6666333333,33.6308,1.01183333334,41.9641333333,34.5239333333,3.80933333332,-8.69040000001,7.143,21.7858333333
192.47,-24.5300333333,15.9830333333,-41.1963666667,4.95723333333,6.49566666672,-25.299,-48.2051333333,-30.9402666667,0.08529999994
192.85,-77.9629666666,-11.8519666668,-102.962933333,-30.0000666666,-1.48153333333,-69.6296666667,-121.481466667,-66.2962666666,-24.2590000001
193.23,-1360.0,103.333333334,-1326.66666667,-440.0,-606.666666667,-1180.0,-2026.66666666,-1026.66666667,-773.333333333
193.61,-173.0,-66.6666666666,-153.333333333,-83.3333333333,-132.0,-123.333333333,-238.666666666,-174.0,-73.6666666666
193.99,-77.7083333333,-22.0833333332,-58.3333333333,-17.5,-70.8333333334,-43.75,-94.9999999999,-73.75,-14.1666666666
194.37,-23.75,-6.4583333334,-24.7916666667,-5.625,-41.0416666667,-12.9166666666,-33.75,-15.2083333333,3.33333333334
194.75,-40.8,-12.2666666667,-21.0666666666,3.59999999994,-54.6666666666,-26.1333333334,-28.0,-31.6000000001,-4.26666666666
195.13,13.6458333333,36.4583333332,25.8333333333,55.4166666666,2.9166666666,24.3749999999,24.3749999999,5.20833333327,29.4791666667
195.51,-3.14826666668,27.4073666667,16.1111,43.3333333334,-20.0000666669,5.18513333327,24.4445333333,-21.6666333333,16.6664666667
195.89,14.5833666668,11.9444000001,32.4999666667,29.7222666668,6.38893333327,8.88900000008,34.4444666667,-8.88903333334,29.5833999999
196.27,17.5557333333,8.07406666673,32.4443666666,26.6667666667,15.1110666667,15.2593333333,36.8889333333,17.5555666667,19.7777666667
196.65,39.1803,24.0436,47.1585000001,46.8852,34.8634,33.7705333333,48.306,36.7212333333,41.7487
197.03,37.6132,23.2511,44.4032666667,46.7078333333,31.9342,37.284,47.243,30.7408,43.6625
197.40,32.9123333333,15.2631666667,40.5614,44.5261333333,29.4737333333,35.0876,42.8772,30.2809333333,41.0176333333
197.78,44.3445333333,28.2022,55.3184333333,57.2285666667,41.7976666667,45.0935333333,58.2771333333,44.9062666667,54.9437333333
198.16,56.6274333333,36.4707,65.8824333333,67.4507999999,57.0196666666,59.7646666667,71.5294,59.1765666667,69.6473000001
198.54,62.1739,48.6592666667,75.6883666667,76.3044999999,70.4347333333,67.6812,82.7536666668,68.8768666667,77.3187999999
198.92,67.0748333333,54.1155666667,80.7483000001,78.1631666666,77.3469999999,76.0542666667,84.6937999999,73.8433666667,84.0817333334
199.30,72.4445000001,53.3778,91.3777999999,82.1778333334,82.1334,88.0001333334,96.3555333333,84.3554666667,99.3777999999
199.68,67.1171666667,45.7655999999,90.1351333333,79.9099,74.1441333333,85.7656666667,91.4415333333,80.1803333333,93.2430000001
200.06,68.3783000001,52.0270000001,91.4865000001,84.6396666668,70.9009333332,86.3062000001,95.1351333334,86.3512333333,92.3873666667
200.44,106.4343,80.9301333333,145.116233333,136.899266667,108.2172,130.697666667,149.1474,137.2095,156.744366667
200.82,114.190533333,80.4762666667,159.7143,153.428633333,108.0,137.3334,176.571333333,150.380866667,169.809666667
201.19,2326.66666667,1043.33333333,3883.33333333,3900.0,1873.33333333,2793.33333333,4466.66666666,4013.33333333,4396.66666667
201.57,-73.1372666667,-30.9805,-177.4511,-157.8431,-64.3138,-117.254733333,-212.549,-170.588233333,-208.0392
201.95,-46.6666666666,0.99999999994,-140.166666667,-122.833333333,-57.6666666666,-91.3333333333,-175.0,-138.666666667,-161.666666667
202.33,-7.0,33.3333333334,-115.333333333,-92.0,-31.6666666666,-45.6666666666,-135.666666667,-82.8333333332,-134.166666667
202.71,51.0833333334,82.5833333334,-8.49999999998,21.4166666667,39.1666666666,32.6666666667,-3.66666666666,15.1666666666,-11.75
203.09,62.1769666667,86.3943999999,14.4216666667,39.3197666667,58.3673999999,51.8367333333,19.5919333333,26.1225666667,10.8843666666
203.47,102.833333333,118.75,38.3333333333,62.0833333333,87.3333333333,90.8333333333,51.1666666668,58.0833333335,32.5833333333
203.85,83.6433666666,104.573533333,20.0775666667,37.6744666667,67.1318666665,75.1938,23.5659333334,38.9921333333,9.5348
204.22,64.6060666666,79.3940333334,15.1514,30.6059666667,45.4544666669,57.0908666667,12.2425333333,40.0000000001,-5.81820000006
204.60,76.1616333333,103.030366667,-4.04036666666,20.5048666667,46.0605333335,58.1817999999,-4.24233333333,49.8990000001,-36.3636
204.98,72.1427999999,104.761933333,-29.0476333334,-2.6190666666,25.9523999999,43.8094666667,-12.8570666665,21.6668666667,-77.9762666666
205.36,-1350.0,-2140.0,1820.0,433.333333333,433.333333332,-399.999999999,1080.0,20.0000000014,2403.33333333
205.74,18.0000000001,-35.4999999999,155.0,98.6666666667,101.0,67.6666666667,147.333333333,92.5000000001,201.5
206.12,1.3636,-63.6364000001,122.727233333,55.0000999999,70.9089999999,49.6969333334,119.999933333,63.1817000001,170.606066667
206.50,-27.4074666667,-110.185166667,136.851833333,63.3333000001,51.1110000001,27.4074000001,130.000066667,75.5554666667,172.036833333
206.87,3.3333333332,-327.999999999,531.333333334,392.666666667,234.666666667,206.666666667,630.666666667,376.666666667,668.0
207.25,-6.6665333332,-224.073966667,266.666666667,204.814933333,137.777666666,80.7407333331,374.814866667,203.333366667,337.777933333
207.63,31.2280999999,-93.1579333333,146.1404,139.2984,90.5263999999,57.8946,207.368333333,142.982333333,163.859633333
208.01,22.2223000001,-132.2222,141.333333333,139.777666667,82.2222666668,36.4444666666,233.777733333,176.888866667,178.222266667
208.39,-25.3571999999,-116.428533333,34.6428333333,53.8094333334,5.23806666666,-21.6667333333,93.5715333333,69.2857333332,57.4999666668
208.77,-104.492866667,-203.043466667,-17.2465666667,8.40573333334,-49.5653333333,-93.3334000001,59.4203333334,37.6812666667,6.0868
209.14,-95.4286999999,-151.523766667,-33.2381,-15.1428666667,-55.6189999999,-82.4761333333,24.7618666667,-7.71419999999,-30.8570666667
209.52,-64.9549000001,-113.873833333,-8.9189666666,21.1711000001,-29.9097333335,-50.0900666667,62.1622666667,14.0539,14.5046666666
209.90,-87.8377666667,-137.026933333,-26.6666666667,-2.8828666666,-39.6396,-75.8557333333,36.2161999999,-13.4233333334,0.54043333334
210.28,-57.9432333333,-88.1561333333,-5.81553333333,21.5602333333,-22.2695333333,-50.3545999999,40.4255333333,2.34036666666,16.8084666667
210.66,-47.9738333333,-77.1241666667,-5.16333333335,24.1176666667,-22.8758000001,-39.6078000001,40.6536666667,8.62746666666,22.8103666666
211.03,-64.5751666667,-86.4051999999,-25.1633333333,5.62100000001,-43.3986666667,-57.7777333334,24.4443333334,-7.32019999994,10.4576
211.41,-51.1594,-78.6231999999,-14.2029666667,25.2173,-32.0290666667,-48.8405333334,42.4637333333,8.47816666666,44.2029333332
211.79,-89.9020000001,-124.901833333,-36.0784666667,13.8235333333,-51.1763999999,-80.3922,38.8235333333,-9.9999333332,46.8627
212.17,-58.4027333334,-79.3751333333,-14.0279,23.8194333333,-26.9444666666,-53.0555999999,27.6388666667,-11.9444000001,37.7083666667
212.55,-36.0132333334,-48.4968333334,7.71250000001,43.0064333333,-2.0915333334,-27.1895333334,44.3137333334,10.6534333333,50.5227666667
212.92,-25.7446666667,-41.7731333333,21.4185,64.6098999999,5.10633333334,-20.7094,59.2906666667,20.4965333333,64.9643333333
213.30,-28.6206333333,-68.0459666667,25.6323,102.0689,6.89666666666,-26.4368666667,88.5057333333,35.8621000001,112.988633333
213.68,-70.1515333335,-123.6362,-19.6969333333,109.696933333,-27.8788666667,-77.5758666667,63.6363333333,24.091,93.3332666666
214.06,-54.3333333334,-116.666666667,12.3333333334,160.0,-26.0000000001,-64.0000000001,83.3333333335,42.1666666666,107.5
214.44,-453.333333333,-701.333333334,-288.666666667,344.666666667,-366.666666667,-524.0,73.3333333327,-127.333333333,136.666666667
214.81,-229.090966667,-327.878766667,-156.060633333,106.363733333,-180.606066667,-251.515133333,-2.4242,-148.787966667,14.8482333334
215.19,-28.9743,-98.3333999999,-2.30763333334,104.230866667,-5.8974666666,-47.4360000001,55.6411333333,-16.6666666666,69.2308
215.57,-61.1539333333,-134.7435,-30.7692333333,65.6410333333,-50.2563333333,-66.9231333333,14.6154000001,-54.2306999999,26.1537333332
215.95,-20.9804666666,-87.2549333334,-5.8823,58.7255666667,-30.1959999999,-25.6863333333,32.5490000001,-22.9412666667,42.0587666666
216.32,-42.3075666666,-108.5898,-17.8203666667,64.2306666666,-56.4101333334,-39.7434666666,27.9488666667,-21.0256333333,41.9233
216.70,-64.1333333333,-128.4,-27.4666666667,63.8666666667,-77.8666666666,-48.7999999999,10.1333333334,-31.6000000001,20.8
217.08,-84.6377333333,-156.3768,-52.0289333333,45.9420666666,-101.159266667,-76.2317999999,-13.0434666667,-64.2028999999,5.65213333326
217.46,-79.9999999999,-134.4445,-45.4444,25.5555666667,-86.6667333333,-83.3334000001,-14.8888666667,-69.0000666666,-12.5556000001
217.83,-98.4523666665,-152.381033333,-57.7382,3.92846666666,-105.952466667,-88.3334,-30.7142666667,-92.6190666668,-33.0952000001
218.21,-106.060633333,-148.586,-82.2223333333,-15.0506333334,-105.454533333,-102.828266667,-48.0808666667,-102.222166667,-58.4848333333
218.59,-94.2592333332,-119.259133333,-60.4629333333,-4.35176666668,-80.0000666667,-75.9259999999,-34.0742,-82.2222666667,-55.9260666667
218.97,-178.405633333,-218.115866667,-123.478333333,-20.7245666666,-144.9274,-146.9566,-77.9710666667,-133.188366667,-118.260666667
219.34,-392.1429,-415.4762,-276.428533333,-104.761966667,-331.9048,-335.238133333,-208.095266667,-281.1904,-292.619
219.72,-321.3333,-352.8889,-223.555533334,-60.8888333334,-249.777733333,-286.666733333,-147.999933333,-199.5556,-246.2222
220.10,-280.7843,-285.2941,-175.490166667,-49.4116666667,-213.7254,-265.098,-109.411733333,-176.666666667,-205.882366667
220.47,-224.444266667,-261.746066667,-163.015866667,-48.0953,-172.063533333,-217.777866667,-97.4604000001,-145.5557,-157.3014
220.85,-144.0,-180.4,-106.0,-22.0,-109.866666667,-143.2,-45.0666666667,-94.9333333334,-92.1333333334
221.23,-77.5488666668,-109.902033333,-45.098,1.56863333332,-52.1568666667,-81.7646666666,-5.88240000008,-37.1567666667,-36.8626000001
221.61,-19.4696333333,-45.3788666667,2.57563333334,40.9848333333,-4.09093333333,-27.5758666667,26.0606666667,6.43956666668,9.24246666666
221.98,-18.2857333333,-62.9524333333,-1.14286666668,60.8571,-1.3334,-42.4761999999,26.2857333333,-2.3809,18.4762
222.36,-7.70106666672,-50.5748333334,22.8735,82.4138333333,15.4024,-30.1149333333,46.4367999999,27.0115333333,47.0115333333
222.74,-38.0000000001,-68.6666666666,7.06666666666,83.4666666667,-4.0,-56.2666666667,33.3333333333,25.0666666666,22.5333333333
223.11,-15.6060333333,-33.9392999999,14.4698333333,49.2425333333,-2.42420000002,-22.4243333333,18.9394666667,25.2272,16.6667333333
223.49,5.8333,-9.70240000001,24.9405,49.4644333333,12.6190666667,0.0002,25.3572,35.7739666667,29.8811
223.87,-1.37936666667,-7.069,15.7474,42.3564333333,6.55173333333,-8.04593333333,13.5632,26.1494666667,20.8046333333
224.24,-22.788,-24.7272333333,-2.7879,28.7274333333,-7.15166666667,-19.7577333333,-5.57566666668,10.3031333333,4.84833333333
224.62,-28.3030333333,-13.5758,5.7574,25.6364333333,-4.12126666666,-14.0606666667,0.2424,0.60606666666,3.33326666667
225.00,-19.9543333333,-7.71686666667,7.71683333335,18.4931666667,-4.84020000001,-9.58900000001,-1.36979999999,1.68949999999,4.6119
225.38,-21.0045333333,-3.1963,1.46113333332,16.5296666667,-10.5022,-7.76266666666,-4.29233333334,-4.9315,0.04563333334
225.75,-42.299,-11.7243,-4.02306666668,10.5747,-23.1035333333,-20.6896666667,-17.2412666667,-14.6553,-8.21856666666
226.13,-18.0092666667,9.39826666668,20.2777666667,21.1574666667,-2.50000000001,0.185066666652,1.75933333334,6.29623333334,9.90743333334
226.51,-19.4805,0.08656666668,14.2424666666,14.6752,-12.3808666667,-6.66679999999,-5.71426666668,-6.36353333334,3.63643333333
226.88,0.84913333334,7.95583333333,21.7610333333,20.2516,-0.817533333334,9.55979999999,7.48419999999,3.49056666666,19.1510333333
227.26,5.75229999999,14.5133,23.8643333333,24.0412,7.13866666667,12.5074666667,16.1652,4.98549999999,26.2833333333
227.64,10.1822333333,17.0311666667,25.3906333333,30.2344666667,13.0208666667,17.7084,18.7502,8.51556666666,31.302
228.01,6.99993333334,13.2142333333,24.3333,27.8810333333,10.9523333333,16.381,17.3333333333,5.30936666667,27.4522333333
228.39,17.5862,21.2183,30.9885,37.9771,18.2987333334,21.8850666667,24.5056666667,13.4252,32.5746333333
228.76,22.5343333333,21.7350666667,28.8356,40.6392666667,19.2237333333,21.1870666667,22.9223333333,17.1690333333,33.8128666667
229.14,18.2393666667,15.7981333333,22.4411666667,36.432,14.0844666667,16.291,16.6667333333,10.5399333333,29.7889
229.52,16.0771333333,7.98179999999,17.8685,32.3354333333,11.4286,12.8345333333,10.7030666667,7.36980000001,27.2338
229.89,14.6032333333,7.53970000001,12.0437,27.1031333333,10.6746666667,13.3334,9.76186666666,7.06360000001,22.8968
230.27,8.79136666667,2.57316666666,3.66476666666,21.8908666667,6.04293333334,8.42100000001,4.63939999999,1.98836666667,19.9221666667
