wavelength,Back_ThrOrnf,Belly_ThrOrnf,Breast_ThrOrnf,Crissum_ThrOrnf,Crown_ThrOrnf,DorTail_ThrOrnf,Patch10_ThrOrnf,Patch11_ThrOrnf,Rump_ThrOrnf,Throat_ThrOrnf,WingTip_ThrOrnf
375.09,12.5075555555,19.5713333333,24.0861111111,18.0178888889,17.2414444445,9.85533333333,16.1482222222,28.6128888889,19.5182222222,18.0253333333,8.13466666666
375.45,12.5833333333,19.5986666667,24.1963333334,18.0508888889,17.339,9.9711111111,16.1423333333,28.6415555555,19.5885555556,18.1612222222,8.20744444443
375.81,12.459,19.515,24.1151111111,17.9588888889,17.3184444444,9.82455555556,16.0048888889,28.5536666667,19.5193333333,18.0986666667,8.05733333334
376.18,12.5337777778,19.554,24.2412222222,18.007,17.5003333333,9.828,16.0077777778,28.4661111111,19.5665555556,18.109,8.15533333332
376.54,12.6104444445,19.59,24.38,18.0287777778,17.5775555556,9.86955555554,16.0315555556,28.4141111111,19.5926666667,18.1317777778,8.16588888889
376.90,12.5426666667,19.4622222222,24.458,17.9994444444,17.5074444444,9.87022222222,16.0164444444,28.3427777778,19.5851111111,18.1104444445,8.08877777778
377.26,12.5873333333,19.4047777778,24.4908888889,18.066,17.5197777778,9.81,15.9577777778,28.2446666667,19.565,18.1156666666,8.13866666666
377.63,12.5842222222,19.3906666667,24.4432222222,18.0363333333,17.5655555555,9.775,15.9,28.0581111111,19.5568888889,18.1046666666,8.11477777778
377.99,12.5903333333,19.3975555556,24.3898888889,18.0712222222,17.6008888889,9.74444444445,15.8173333333,27.9411111111,19.5386666667,18.0843333333,8.10999999999
378.35,12.5547777778,19.3556666667,24.3812222222,18.0075555556,17.6215555556,9.75522222223,15.8137777778,27.6258888889,19.4978888889,18.0502222222,8.13344444444
378.71,12.6253333333,19.4405555556,24.4294444444,18.0908888889,17.7772222222,9.77555555557,15.8645555556,27.5926666667,19.5292222222,18.1,8.18044444443
379.07,12.4623333333,19.3054444445,24.3381111111,17.9876666667,17.7504444444,9.59444444445,15.7318888889,27.3922222222,19.3338888889,17.9555555556,8.00711111111
379.44,12.4676666667,19.3564444444,24.3745555555,17.9626666667,17.8464444444,9.62011111111,15.7555555555,27.3615555556,19.3476666667,17.969,7.98444444444
379.80,12.5046666667,19.499,24.4673333333,18.0151111111,17.9676666667,9.64733333334,15.78,27.2696666667,19.3267777778,18.038,8.01444444443
380.16,12.4475555556,19.4614444444,24.5144444444,17.9356666667,17.9737777778,9.66277777777,15.7045555556,27.1783333333,19.3088888889,18.0652222222,7.98766666666
380.52,12.3964444444,19.493,24.4806666667,17.9387777778,17.9513333333,9.62255555554,15.6205555556,27.0246666667,19.2848888889,18.0705555556,7.90211111112
380.88,12.2703333333,19.4138888889,24.4094444445,17.8224444444,17.8692222222,9.50466666667,15.5042222222,26.8183333333,19.1668888889,17.9963333333,7.80255555555
381.24,12.2646666667,19.4148888889,24.4895555556,17.8432222222,17.9167777778,9.51077777779,15.5051111111,26.7244444445,19.1508888889,18.0062222222,7.82966666665
381.61,12.2292222222,19.4938888889,24.5982222222,17.8333333333,17.9648888889,9.48355555554,15.4533333333,26.6828888889,19.1775555555,18.0031111111,7.78355555556
381.97,12.156,19.4547777778,24.6593333333,17.7467777778,17.8962222222,9.46355555555,15.3935555556,26.5458888889,19.1728888889,17.9458888889,7.71422222222
382.33,12.1736666667,19.4756666667,24.7227777778,17.7746666667,17.9121111111,9.42955555554,15.3412222222,26.6015555556,19.1465555555,17.9193333333,7.67855555555
382.69,12.109,19.4251111111,24.6911111111,17.6845555556,17.7611111111,9.34011111112,15.2663333333,26.4408888889,19.071,17.847,7.58200000001
383.05,12.0762222222,19.4426666667,24.6712222222,17.6271111111,17.7034444444,9.37755555554,15.2415555556,26.3493333333,19.0693333333,17.8326666667,7.53644444446
383.41,12.0873333333,19.4932222222,24.7437777778,17.73,17.6811111111,9.36855555555,15.244,26.2628888889,19.0768888889,17.8656666666,7.58499999999
383.77,12.2756666667,19.6426666667,24.968,17.8827777778,17.7784444444,9.61966666666,15.4133333333,26.4178888889,19.281,18.003,7.72977777777
384.14,12.3723333333,19.7885555556,25.0682222222,18.0197777778,17.8135555556,9.59844444444,15.4066666667,26.49,19.3286666667,18.0485555555,7.70000000001
384.50,12.3091111111,19.7353333333,25.1206666667,18.0154444445,17.8328888889,9.60411111112,15.3561111111,26.4682222222,19.3203333333,18.0295555556,7.6961111111
384.86,12.3665555556,19.8262222222,25.1433333333,18.0477777778,17.8846666667,9.63222222223,15.3702222222,26.4192222222,19.2902222222,18.0155555556,7.70655555554
385.22,12.4314444445,19.9285555556,25.2328888889,18.0557777778,17.9326666667,9.62477777778,15.3923333333,26.3813333333,19.3081111111,18.0396666667,7.73811111112
385.58,12.3021111111,19.8393333334,25.1817777778,17.9434444444,17.7708888889,9.5138888889,15.2583333333,26.2525555556,19.1657777778,17.9285555556,7.60033333333
385.94,12.373,19.9236666667,25.2288888889,17.9682222222,17.866,9.52277777777,15.3255555555,26.2281111111,19.1915555556,17.9423333333,7.64544444444
386.30,12.3366666667,19.988,25.2882222222,17.9856666667,17.8767777778,9.47655555556,15.303,26.1243333333,19.1832222222,17.9951111111,7.61533333333
386.66,12.3935555556,19.9591111111,25.3574444445,18.0237777778,17.911,9.51911111111,15.2928888889,26.1692222222,19.2641111111,18.0682222222,7.66455555555
387.03,12.3885555556,20.0028888889,25.4511111111,18.0471111111,17.9696666667,9.44311111111,15.2274444444,26.0776666667,19.2831111111,18.045,7.69266666667
387.39,12.3525555555,19.9925555556,25.4963333333,17.9353333333,17.9762222222,9.39811111111,15.1551111111,25.9515555556,19.1992222222,17.9035555556,7.59700000001
387.75,12.2254444444,19.8274444444,25.3702222222,17.7823333333,17.8651111111,9.17122222222,14.9243333333,25.6833333333,19.0467777778,17.7754444444,7.43366666667
388.11,12.1108888889,19.7698888889,25.3154444444,17.6552222222,17.8137777778,9.17433333333,14.9016666667,25.4741111111,18.9522222222,17.713,7.374
388.47,12.2155555555,19.8442222222,25.3431111111,17.6242222222,17.7998888889,9.11988888889,14.8867777778,25.3712222222,18.9747777778,17.7066666667,7.37377777778
388.83,12.1901111111,19.7877777778,25.3994444444,17.6061111111,17.788,9.05755555556,14.8672222222,25.2533333333,18.9952222222,17.6905555556,7.36088888889
389.19,12.0592222222,19.7241111111,25.3048888889,17.5231111111,17.681,9.03366666667,14.7543333333,25.0821111111,18.928,17.5876666667,7.23644444444
389.55,12.1834444444,19.8361111111,25.3906666667,17.6031111111,17.7633333333,9.12422222222,14.8292222222,25.0258888889,19.0227777778,17.6407777778,7.41511111111
389.91,12.1536666666,19.8225555555,25.3642222222,17.5606666667,17.7013333333,9.04377777778,14.7284444444,24.8727777778,18.9452222222,17.5841111111,7.32655555556
390.27,12.1365555556,19.7992222222,25.3531111111,17.547,17.6967777778,9.08155555555,14.6876666667,24.7304444444,18.9828888889,17.6211111111,7.335
390.63,12.0971111111,19.8613333333,25.3718888889,17.5191111111,17.7172222222,9.09577777778,14.656,24.5203333334,18.8994444444,17.5724444444,7.29822222222
391.00,12.1116666667,19.8565555556,25.3224444444,17.4978888889,17.7212222222,9.16255555555,14.6524444444,24.3893333333,18.8942222222,17.6061111111,7.26844444445
391.36,12.1317777778,19.8458888889,25.3364444445,17.5536666667,17.73,9.20033333333,14.6543333333,24.2441111111,18.9011111111,17.696,7.26711111111
391.72,12.1768888889,19.9036666667,25.3867777778,17.5982222222,17.7465555555,9.21411111112,14.7151111111,24.1234444444,18.8686666667,17.7103333334,7.28222222222
392.08,12.1885555556,19.9692222222,25.4322222222,17.6018888889,17.7301111111,9.18733333332,14.6847777778,23.9661111111,18.8708888889,17.7335555555,7.338
392.44,12.1312222222,19.9338888889,25.3888888889,17.5083333333,17.7152222222,9.173,14.6024444444,23.7867777778,18.7866666667,17.7331111111,7.291
392.80,12.0831111111,19.9395555556,25.3558888889,17.4635555556,17.6875555556,9.17444444444,14.5334444444,23.5934444444,18.6966666667,17.6892222222,7.27277777778
393.16,12.0158888889,19.849,25.3253333333,17.3735555556,17.6447777778,9.057,14.4411111111,23.3188888889,18.5382222222,17.6122222222,7.17733333333
393.52,12.0401111111,19.8542222222,25.3867777778,17.3872222222,17.7194444444,9.07388888889,14.4234444444,23.1963333333,18.4801111111,17.6768888889,7.13988888889
393.88,11.9853333334,19.8328888889,25.3516666667,17.3031111111,17.6748888889,9.08566666667,14.3401111111,22.9541111111,18.3944444444,17.6446666667,7.11088888889
394.24,12.0585555556,19.9127777778,25.411,17.3098888889,17.7308888889,9.05922222222,14.3586666667,22.808,18.3493333333,17.6542222222,7.07877777778
394.60,12.0297777778,19.8714444444,25.3655555556,17.2597777778,17.6755555556,8.99488888889,14.2804444444,22.5936666667,18.2608888889,17.6538888889,7.04222222222
394.96,12.1444444444,20.0213333333,25.5416666667,17.3725555556,17.7953333333,9.055,14.3573333333,22.5246666667,18.2524444444,17.717,7.12366666667
395.32,12.1023333334,19.9993333333,25.5053333333,17.2728888889,17.723,9.01166666667,14.2497777778,22.3511111111,18.138,17.6634444444,7.111
395.68,12.1217777778,20.0575555556,25.5453333333,17.2485555556,17.7917777778,9.09,14.2432222222,22.21,18.1966666667,17.7183333334,7.208
396.04,12.1711111111,20.0392222222,25.5237777778,17.218,17.795,9.04688888889,14.1681111111,21.9766666667,18.0813333333,17.6682222222,7.16077777778
396.40,12.1267777778,19.9833333333,25.52,17.1852222222,17.7012222222,8.958,14.111,21.677,17.965,17.5876666667,7.09088888889
396.76,12.0988888889,19.9861111111,25.5244444445,17.1127777778,17.6546666667,8.88544444444,13.9996666667,21.4467777778,17.8844444444,17.5918888889,7.01811111111
397.12,12.2826666667,20.1335555556,25.5836666667,17.2377777778,17.7836666667,9.04866666667,14.0898888889,21.3901111111,17.9726666667,17.7432222222,7.19011111111
397.48,12.241,20.1586666667,25.5404444444,17.189,17.7581111111,9.00211111111,14.0235555556,21.0826666667,17.8994444444,17.7018888889,7.15755555556
397.84,12.3945555556,20.2957777778,25.658,17.3056666667,17.9138888889,9.10988888889,14.0878888889,21.0251111111,17.9425555555,17.8526666666,7.29655555556
398.20,12.4538888889,20.3208888889,25.6467777778,17.3326666667,17.962,9.14611111111,14.048,20.8442222222,17.8885555556,17.8665555555,7.366
398.56,12.4903333333,20.4011111111,25.7445555556,17.362,18.0755555555,9.16666666667,14.0813333333,20.7194444444,17.8682222222,17.9855555555,7.42133333333
398.92,12.4255555555,20.329,25.6548888889,17.2602222222,18.0174444444,9.07288888889,13.9815555556,20.4545555555,17.7723333333,17.956,7.37377777778
399.28,12.5022222222,20.427,25.7384444445,17.3086666667,18.1445555556,9.15411111111,14.0521111111,20.3262222222,17.7467777778,18.0938888889,7.46366666666
399.64,12.4447777778,20.4258888889,25.683,17.3195555555,18.1305555555,9.10488888889,14.0126666667,20.1152222222,17.5852222222,18.0886666667,7.41077777778
400.00,12.5284444444,20.5058888889,25.7312222222,17.3545555556,18.2326666667,9.21155555555,14.0652222222,20.0105555556,17.6148888889,18.2136666667,7.49488888889
400.36,12.6438888889,20.6842222222,25.8421111111,17.47,18.4118888889,9.31144444444,14.1118888889,19.9765555555,17.6406666667,18.3442222222,7.63177777778
400.72,12.8137777778,20.7995555555,25.9158888889,17.5594444444,18.57,9.45344444443,14.2127777778,19.8902222222,17.6731111111,18.4943333333,7.75144444443
401.08,12.7413333333,20.7646666667,25.9261111111,17.5382222222,18.541,9.3168888889,14.127,19.6802222222,17.5583333333,18.4828888889,7.69933333334
401.44,12.8096666667,20.7868888889,25.9693333333,17.549,18.6062222222,9.39355555557,14.1106666667,19.6242222222,17.5284444444,18.564,7.72666666668
401.80,12.7696666667,20.7416666667,25.9673333333,17.4825555556,18.5485555555,9.33077777778,14.0592222222,19.4537777778,17.3963333333,18.5574444444,7.71544444444
402.16,12.7177777778,20.7674444445,25.9838888889,17.4004444444,18.5276666667,9.30155555556,13.9976666666,19.3244444445,17.301,18.5926666667,7.65422222222
402.52,12.7492222222,20.7803333333,26.0156666667,17.4101111111,18.5514444445,9.29722222222,13.9573333333,19.1981111111,17.2665555555,18.5513333333,7.68011111111
402.88,12.7764444445,20.8154444444,26.0818888889,17.4641111111,18.5848888889,9.34844444446,13.926,19.0872222222,17.21,18.6235555555,7.76277777779
403.24,12.8414444444,20.8695555555,26.0802222222,17.4833333333,18.6554444444,9.34011111111,13.8955555555,19.0025555555,17.2482222222,18.6407777778,7.76711111111
403.60,12.838,20.8514444445,26.1366666666,17.4534444444,18.701,9.33055555555,13.8428888889,18.9301111111,17.2175555556,18.6843333333,7.75377777778
403.95,12.7311111111,20.7755555556,26.1114444444,17.4188888889,18.63,9.28911111111,13.7323333333,18.8058888889,17.1095555555,18.6593333333,7.685
404.31,12.7376666667,20.798,26.131,17.3881111111,18.6824444445,9.31144444445,13.7222222222,18.7111111111,17.0916666667,18.686,7.71588888889
404.67,12.7425555555,20.7768888889,26.1607777778,17.4034444444,18.7225555556,9.27188888889,13.676,18.6582222222,17.0516666667,18.6783333333,7.69977777778
405.03,12.778,20.7848888889,26.1606666667,17.3516666667,18.7592222222,9.30933333333,13.6455555555,18.6198888889,17.0162222222,18.7101111111,7.69988888889
405.39,12.7281111111,20.7646666667,26.1502222222,17.3243333334,18.7267777778,9.25322222222,13.6335555556,18.5027777778,16.9458888889,18.6451111111,7.67233333334
405.75,12.7594444444,20.831,26.2273333333,17.3485555555,18.8071111111,9.26088888889,13.6748888889,18.4905555555,16.9835555556,18.6766666667,7.65166666667
406.11,12.8431111111,20.8148888889,26.2806666667,17.4142222222,18.8747777778,9.31222222222,13.6982222222,18.4618888889,16.9666666667,18.6925555556,7.70622222223
406.47,12.8431111111,20.8212222222,26.2686666667,17.4226666667,18.9234444444,9.33888888889,13.7141111111,18.419,16.9285555556,18.7357777778,7.68977777778
406.83,12.8268888889,20.8392222222,26.2351111111,17.3826666667,18.9643333333,9.285,13.7157777778,18.3866666667,16.9026666667,18.7271111111,7.66266666667
407.19,12.8075555556,20.813,26.3248888889,17.3898888889,18.9805555556,9.27788888889,13.7073333333,18.3627777778,16.8363333333,18.7366666666,7.62622222222
407.55,12.8528888889,20.9111111111,26.3826666667,17.4318888889,19.0664444444,9.31966666667,13.7172222222,18.3406666667,16.8401111111,18.7865555556,7.64033333333
407.90,12.9763333333,21.0612222222,26.5076666667,17.5468888889,19.2986666667,9.41055555554,13.8502222222,18.4224444445,16.9585555556,18.8894444445,7.75355555556
408.26,12.9698888889,21.0723333333,26.511,17.5761111111,19.317,9.39088888889,13.8327777778,18.37,16.9208888889,18.9168888889,7.70933333332
408.62,12.9291111111,21.0571111111,26.4288888889,17.5246666667,19.3351111111,9.35611111111,13.8314444444,18.2747777778,16.8497777778,18.9124444445,7.687
408.98,12.8983333334,21.108,26.4472222222,17.5568888889,19.4016666667,9.39699999999,13.8426666667,18.241,16.8322222222,18.9662222222,7.70466666668
409.34,12.9162222222,21.1304444444,26.4484444444,17.5575555555,19.4805555556,9.39311111111,13.797,18.2187777778,16.8191111111,19.0407777778,7.69644444445
409.70,12.912,21.1156666667,26.4192222222,17.5963333333,19.5667777778,9.426,13.805,18.1641111111,16.7986666667,19.1096666667,7.74477777777
410.06,12.8894444444,21.188,26.42,17.5986666667,19.595,9.43955555556,13.8443333333,18.1376666667,16.8401111111,19.1563333334,7.78444444445
410.42,12.9156666667,21.2254444445,26.4576666667,17.6142222222,19.6786666667,9.48077777777,13.8474444445,18.1335555556,16.8627777778,19.2066666667,7.83344444443
410.77,12.998,21.2857777778,26.5498888889,17.7164444445,19.8076666666,9.57455555554,13.9377777778,18.1596666667,16.9398888889,19.3425555555,7.89922222222
411.13,13.0145555556,21.3002222222,26.4904444444,17.7092222222,19.8458888889,9.58733333332,13.9655555555,18.0976666667,16.9534444444,19.3631111111,7.94688888888
411.49,13.1027777778,21.3128888889,26.5093333333,17.7326666667,19.9037777778,9.59477777779,14.0172222222,18.0636666667,16.9358888889,19.4311111111,7.99188888888
411.85,13.0976666667,21.2811111111,26.4761111111,17.7107777778,19.8838888889,9.589,14.017,17.9608888889,16.8708888889,19.458,7.97477777777
412.21,13.1182222222,21.2926666667,26.4697777778,17.7446666667,19.9437777778,9.61422222223,14.0278888889,17.9225555555,16.8374444445,19.4788888889,7.99522222221
412.57,13.1182222222,21.2917777778,26.5392222222,17.7602222222,19.9673333333,9.62888888888,14.0197777778,17.8607777778,16.8106666666,19.5317777778,8.04499999999
412.92,13.2045555555,21.3743333333,26.6321111111,17.8124444445,20.0638888889,9.65622222222,14.0984444444,17.8272222222,16.8225555555,19.5804444444,8.06411111112
413.28,13.2474444444,21.4137777778,26.6486666667,17.8293333333,20.145,9.70377777779,14.1522222222,17.7476666667,16.8008888889,19.6331111111,8.11744444444
413.64,13.2968888889,21.4582222222,26.6592222222,17.8387777778,20.1745555555,9.6918888889,14.1023333334,17.6691111111,16.7185555556,19.6126666667,8.12944444445
414.00,13.2581111111,21.3794444445,26.6571111111,17.81,20.1817777778,9.62377777779,14.0373333333,17.5301111111,16.5863333333,19.5894444445,8.07044444446
414.36,13.2103333333,21.3394444444,26.5875555555,17.7646666667,20.1437777778,9.55955555555,13.9595555556,17.3785555555,16.4721111111,19.5562222222,8.03477777779
414.72,13.1341111111,21.2462222222,26.4684444444,17.6593333333,20.0647777778,9.47966666666,13.8197777778,17.1738888889,16.2868888889,19.4828888889,7.96522222223
415.07,13.1223333334,21.2168888889,26.4633333333,17.6703333334,20.1045555556,9.47222222222,13.7707777778,17.0367777778,16.1908888889,19.4974444444,7.96277777779
415.43,13.0612222222,21.1902222222,26.4151111111,17.6231111111,20.1184444444,9.45211111112,13.7286666666,16.8744444444,16.1392222222,19.4426666667,7.97422222221
415.79,12.9905555556,21.0821111111,26.2825555555,17.4978888889,20.0541111111,9.39111111112,13.6008888889,16.6755555556,15.9897777778,19.3622222222,7.91844444443
416.15,12.9536666667,21.0042222222,26.2227777778,17.3991111111,20.0306666667,9.37044444443,13.5453333333,16.4631111111,15.8945555556,19.3267777778,7.89522222221
416.51,12.9636666667,21.0248888889,26.1903333333,17.4335555556,20.0944444444,9.41500000001,13.5276666667,16.323,15.8476666666,19.3513333333,7.90122222222
