wavelength,Back_SpoHycm,Belly_SpoHycm,Breast_SpoHycm,Crissum_SpoHycm,Crown_SpoHycm,DorTail_SpoHycm,Patch10_SpoHycm,Rump_SpoHycm,Throat_SpoHycm,WingTip_SpoHycm
787.14,25.1638333333,34.2293333333,31.765,40.1929166666,34.333,19.4761666667,43.2953333334,31.2308333333,34.56575,24.5951666667
787.45,23.8166666667,33.2651666667,30.7626666666,39.062,33.5375,18.2498333333,42.0156666667,30.7286666667,34.32075,22.9825
787.76,24.029,32.928,31.1716666666,38.5765,34.0595,18.2878333334,42.0465,30.5135,34.701,23.303
788.07,23.7063333333,33.2828333333,31.2835,38.5164166667,34.1565,17.9603333334,42.4395,30.6618333333,36.1895,23.4206666667
788.38,23.4076666667,33.502,32.0865,38.3889166667,33.6703333334,17.8291666666,42.7031666666,30.3505,36.0465,23.2725
788.69,22.9795,33.6675,32.3311666666,38.9696666666,33.6175,17.9858333334,42.7523333333,30.2775,36.022,23.6973333333
789.00,22.3796666667,33.6365,31.7491666666,38.8860833334,33.687,17.071,42.7535,30.1315,35.844,23.8286666667
789.31,22.1478333333,33.78,32.5603333334,38.74575,33.5566666667,17.4051666667,42.6633333333,29.3986666667,36.23725,24.1408333333
789.62,21.8371666666,33.7813333333,31.8165,38.3833333333,32.9885,16.8738333333,41.8648333333,29.0761666666,35.9875,24.6293333333
789.92,21.4988333333,33.666,30.3571666666,38.2966666666,33.5085,16.4041666666,42.2095,29.7093333334,35.74025,24.5796666666
790.23,22.3951666666,34.8551666666,31.3821666667,39.76,35.0518333333,17.3113333333,43.018,31.0416666666,36.0905,25.367
790.54,22.3253333333,34.4978333333,31.7681666667,40.2201666667,35.5166666667,17.9038333334,44.2321666667,32.096,35.8625,25.8005
790.85,23.8515,35.7221666667,33.664,40.7753333333,36.586,19.1105,45.0386666667,32.9841666666,36.6315,27.5631666666
791.16,22.774,35.7113333333,32.8006666667,40.8771666666,35.7878333334,17.6368333333,44.9011666666,32.7816666667,35.75925,26.9595
791.47,21.4115,33.8318333333,32.0376666666,39.9423333333,34.2306666667,15.9291666667,43.481,30.7815,33.3135,25.1793333334
791.78,21.6056666667,33.862,31.1581666667,39.7969166667,34.3696666667,15.3048333334,43.1705,30.386,33.29275,25.0408333333
792.08,21.4556666666,33.7553333333,30.6328333333,40.1369166667,34.4935,14.557,43.0803333333,29.8733333333,33.0695,23.924
792.39,22.2078333333,33.954,32.0923333333,41.19575,35.2801666667,15.768,43.7311666666,31.0438333333,34.2425,24.9251666667
792.70,21.7123333334,33.3553333334,29.7295,40.6290833333,34.7968333334,14.7008333334,43.7526666667,31.0178333333,32.5685,24.028
793.01,22.3828333333,33.18,30.7488333333,41.7543333334,35.5888333333,16.6226666666,44.1086666667,31.187,33.47575,24.31
793.32,23.6091666667,33.5301666667,31.3405,43.1778333333,36.1148333333,17.5863333333,44.1741666666,31.0775,34.6255,24.8138333333
793.62,23.5088333334,32.9823333333,29.6713333333,42.8508333333,35.8771666667,18.2238333334,44.1666666667,30.636,34.27625,24.5173333333
793.93,25.7986666667,33.6356666667,30.1811666667,42.9943333333,36.5716666667,19.97,44.171,30.764,33.90525,25.0215
794.24,25.3978333333,32.4731666667,28.8171666666,43.4085833333,35.8066666667,19.8711666666,44.0213333334,30.2365,32.226,23.7848333334
794.55,26.1541666666,33.7146666667,29.7965,44.7163333333,37.2723333333,22.6598333334,45.2138333333,31.872,33.291,24.6928333333
794.86,28.249,35.588,30.504,45.6125,38.745,24.477,46.6786666667,33.5175,35.424,26.5065
795.16,27.4245,34.8615,30.542,44.98775,37.6936666667,23.92,45.9251666667,33.048,34.44375,25.815
795.47,27.3723333333,34.3101666667,30.2231666667,44.3180833334,37.6396666667,23.2255,45.8331666667,32.8948333334,34.091,25.977
795.78,26.1388333334,34.0526666666,28.0773333333,42.6858333334,36.251,21.2428333333,44.2645,31.115,31.98425,24.1206666666
796.09,26.011,34.7275,29.348,41.8728333334,35.3161666666,20.6323333333,43.4041666666,30.8793333333,31.979,24.1065
796.40,25.4668333333,35.4393333333,28.5658333333,40.5344166667,34.108,18.7523333334,43.246,30.6118333333,30.48275,23.0231666667
796.70,23.2728333334,34.1615,27.0101666667,38.6364166666,31.5755,17.091,41.5353333333,28.8483333333,28.39425,20.8483333333
797.01,22.831,34.4125,28.186,38.6569166666,30.9463333333,17.1858333334,41.4071666666,28.6633333333,29.01625,20.5895
797.32,22.5293333333,34.4008333333,28.3291666666,38.149,29.8576666667,16.771,41.1641666667,28.0778333333,29.083,20.6868333333
797.63,22.8793333334,35.5826666666,29.1775,38.21775,30.334,16.7953333334,41.6668333333,28.5133333333,30.75175,21.4008333333
797.93,22.4916666666,35.0538333333,29.208,36.5774166666,29.6226666667,16.1275,40.1325,26.99,30.566,21.8075
798.24,21.4225,34.235,29.2945,36.244,28.987,15.9695,39.401,27.101,29.5815,21.525
798.55,22.2783333333,35.267,30.475,37.2215833333,30.5801666667,17.129,41.6141666667,28.7935,31.463,21.8788333334
798.85,23.3246666666,36.8746666667,32.2308333333,38.5813333334,31.7218333333,18.808,43.172,30.7888333333,33.4925,22.8371666666
799.16,22.8401666666,36.0513333333,33.207,38.86425,31.0156666666,18.921,43.0048333333,31.2685,33.976,23.4091666667
799.47,23.542,36.143,33.7376666667,40.48525,32.0135,20.328,43.9975,31.7581666667,35.34475,24.6486666667
799.78,24.354,36.2405,35.0993333334,42.4633333334,32.558,22.1788333333,44.5736666666,32.4286666667,35.853,25.969
800.08,25.669,37.2608333333,36.6031666666,43.8851666667,34.777,23.6733333334,45.2868333333,34.0128333333,36.91075,27.6645
800.39,25.1943333334,36.9603333334,35.7941666666,43.1129166666,34.3915,21.9345,44.8403333333,33.6141666667,36.9495,26.576
800.70,25.0876666667,37.6638333333,35.5421666666,43.96325,35.0395,21.5223333333,44.685,34.777,37.9595,26.6841666667
801.00,24.1905,35.914,34.2521666666,43.1100833334,33.6833333333,20.6473333333,43.4601666666,33.3551666666,36.1545,25.4375
801.31,23.6985,35.685,33.402,43.76725,33.4933333334,20.4793333333,43.2875,33.9728333333,35.89075,24.5888333333
801.62,23.4646666667,36.2166666666,32.4896666667,43.7294166666,33.3096666667,20.0658333333,43.3426666667,33.4973333333,35.61875,23.3708333333
801.92,21.8146666666,35.6135,30.536,42.5953333333,31.2883333333,18.2185,40.8793333333,31.4528333333,34.8025,21.6973333333
802.23,20.8275,34.0466666666,29.0296666667,41.4883333333,29.4818333333,17.4275,38.3738333333,30.005,34.05875,20.4231666666
802.54,22.0048333333,34.0823333334,28.623,41.3764166667,29.6378333333,17.8743333334,38.5751666666,29.7586666667,36.051,20.0
802.84,22.2786666667,33.7201666667,28.1083333334,41.4003333333,29.6081666666,17.1988333334,38.1713333334,29.8741666666,35.59525,19.0856666666
803.15,20.9531666666,32.4713333334,26.5568333333,38.8291666666,29.2865,15.5893333333,36.9733333333,28.8313333333,34.375,17.3848333333
803.46,21.4215,31.7648333333,26.5933333333,37.12,28.8971666667,15.9071666667,36.8873333333,27.598,35.294,16.7158333333
803.76,20.9606666666,30.8588333334,27.4623333333,37.2878333334,29.4276666667,16.3996666666,36.1233333333,27.705,33.98825,16.885
804.07,20.2815,30.2523333334,27.4136666667,36.5843333334,28.7723333333,16.5451666667,35.6621666667,26.395,33.29675,16.4483333333
804.38,21.2936666666,31.4681666666,29.4575,38.2874166667,29.748,17.7808333333,36.9911666667,28.125,35.356,18.5805
804.68,21.9465,31.2893333334,29.6108333334,37.9926666666,29.0268333333,16.2773333334,37.129,27.421,34.489,19.051
804.99,22.6051666666,31.4026666666,31.2558333333,38.172,29.6186666667,16.789,37.8053333333,27.8593333334,35.7035,20.7721666667
805.30,23.9705,31.0105,32.3513333333,38.1105833334,30.2203333333,18.295,38.1466666666,28.4483333333,35.9915,22.5575
805.60,25.764,33.3568333333,33.0043333334,39.05725,31.8993333334,19.4873333334,40.2913333333,30.3715,36.03675,24.5653333333
805.91,27.3546666667,35.6188333333,34.4181666666,40.5818333334,34.1183333333,21.745,42.2438333333,32.2481666667,36.0455,26.5926666667
806.21,26.8888333334,36.4258333333,35.0328333333,40.6869166666,34.632,21.1755,42.9888333334,32.4835,35.72925,26.676
806.52,25.8588333333,34.9055,34.1555,39.8283333334,33.8896666667,19.4486666666,42.8156666667,31.8335,35.305,26.3911666667
806.83,25.7115,35.697,33.5986666666,40.1349166666,32.9715,18.4756666666,42.7883333333,32.2481666667,35.52825,26.5315
807.13,26.9378333333,36.9426666666,33.1155,41.1335833334,32.4128333334,18.9925,43.8468333333,32.001,37.609,27.3741666667
807.44,26.4316666667,36.5395,33.6023333333,40.7733333333,31.8401666666,18.502,43.4408333333,32.281,37.11425,26.6765
807.74,26.281,36.5301666667,32.6986666666,39.84875,32.9185,18.9851666667,43.7775,33.1383333334,36.93275,26.7446666667
808.05,26.4158333333,36.4598333333,33.8505,40.1033333333,34.5151666667,20.9748333333,44.4116666667,35.0565,38.44175,27.425
808.35,25.9016666667,35.1123333334,32.0418333333,40.1925833334,33.2845,20.4676666667,43.47,33.7718333333,36.842,26.5836666667
808.66,25.2103333333,35.3143333333,31.0301666666,39.78425,32.8131666666,20.0096666666,43.4125,33.3335,35.9955,25.5323333333
808.97,25.1363333334,33.8533333334,31.6245,39.22725,32.2188333333,20.3566666666,42.422,32.739,35.4385,24.9381666667
809.27,25.5941666667,34.7498333333,33.2575,40.3769166666,32.6756666667,20.9155,43.1966666667,33.1815,36.912,25.139
809.58,26.3806666667,35.5171666666,34.0865,40.374,32.7811666667,22.7158333333,42.8716666667,33.1575,37.98975,26.9328333333
809.88,29.6626666666,39.0625,36.9295,42.9686666667,35.1936666667,26.5376666667,45.5605,35.3175,41.7785,29.4643333333
810.19,29.1483333334,38.9463333333,36.829,43.4515,34.9581666667,26.9573333334,45.4701666667,35.4753333334,41.876,29.3205
810.49,28.397,38.5496666666,36.565,42.7098333333,35.1653333333,25.8781666666,44.682,35.2925,39.8855,28.6261666667
810.80,28.5933333333,38.5111666666,35.626,42.8770833334,35.2396666666,25.3993333334,44.7191666666,34.8016666667,39.68325,29.5466666666
811.10,29.1731666667,39.4806666667,36.142,43.8261666666,34.7641666667,25.384,44.6741666667,34.8966666667,39.666,29.3586666667
811.41,28.8688333333,39.935,36.3636666666,43.439,33.9555,24.2696666667,45.1028333333,33.8746666667,40.09775,29.1666666667
811.71,27.7873333333,40.153,35.9085,41.6666666667,34.7765,23.4296666667,45.4726666666,33.6161666667,39.304,28.325
812.02,29.2035,41.1838333333,35.3835,43.6289166666,37.112,23.7551666666,47.5981666667,34.622,39.58675,29.8478333333
812.32,27.2925,42.0695,33.5503333333,42.9055833334,36.6171666667,20.9726666666,47.2121666666,33.0858333333,38.6155,28.3766666667
812.63,26.4885,39.8711666666,31.9215,41.4519166666,34.9598333334,21.5778333334,45.4571666666,31.952,36.51,27.9313333334
812.93,25.4256666667,37.8648333333,30.1705,41.46925,33.6373333333,21.2285,43.7955,31.1738333333,34.8995,25.6081666666
813.24,24.7696666667,37.7535,29.2511666667,41.9890833333,33.4256666667,21.0558333334,43.0633333334,31.0006666667,35.17525,24.9848333334
813.54,27.7776666666,39.0731666667,30.9085,42.9096666666,35.2978333333,22.6213333334,44.8435,32.167,36.78625,26.9185
813.85,29.219,39.8035,31.7531666667,43.5598333333,36.6133333333,24.1803333333,47.0485,33.9893333333,38.0145,28.2646666667
814.15,29.2958333334,40.8621666666,34.183,43.7005833333,37.9476666667,25.5008333334,48.0873333334,35.7923333334,39.2985,28.3243333333
814.46,27.6753333333,39.7601666667,33.6098333333,42.5735833334,37.3613333334,23.8623333334,47.5396666666,34.594,38.7915,27.7983333333
814.76,25.7631666667,38.1563333333,31.1965,42.49075,36.8131666666,23.0158333334,46.2756666666,34.371,37.3625,26.0378333333
815.07,27.4525,40.9506666667,33.3031666667,45.1096666666,37.995,24.3755,47.2576666667,36.563,39.99075,27.6965
815.37,28.3393333333,41.4006666667,37.707,46.73475,38.091,25.9751666667,47.8725,38.1796666667,42.686,29.1668333333
815.68,28.1738333333,40.9565,38.0291666666,46.5941666666,37.7971666667,26.4636666666,48.3766666667,38.3478333333,43.4345,30.3188333333
815.98,27.7876666666,40.5063333333,38.0348333333,46.3684166667,37.4621666667,23.689,48.4326666667,37.3115,43.89675,29.2948333333
816.29,28.0943333333,42.1876666667,38.4805,46.1704166666,38.2351666667,21.6605,49.0808333334,38.4495,44.669,30.2391666667
816.59,26.9278333334,41.1048333334,39.5871666666,45.3246666667,37.128,20.8255,47.2676666667,37.3103333334,42.5775,30.0245
816.89,24.0001666666,39.8788333334,38.3333333333,43.0000833333,35.0911666667,19.7275,44.8788333334,35.1515,40.6365,27.879
817.20,23.616,39.7231666667,40.7833333334,42.8738333333,34.2755,20.3473333334,44.0223333333,34.982,40.15025,28.357
817.50,24.1205,38.833,38.9445,43.20225,33.5568333333,19.933,43.6908333333,34.115,39.6565,28.1965
817.81,24.3651666667,38.5738333333,38.9518333333,43.26025,33.225,19.638,44.2733333333,34.1165,38.81725,28.174
818.11,25.3521666667,38.6281666667,40.0625,44.34,33.229,20.2398333333,44.7313333333,33.9331666667,39.12375,28.143
818.41,24.2653333334,37.0818333334,38.7281666666,43.6170833333,32.244,19.9595,44.782,32.776,37.23375,27.5583333333
818.72,22.1646666666,35.6016666667,35.355,40.8651666666,30.3006666666,17.6528333334,42.4061666667,30.72,34.3935,24.7781666667
819.02,22.0361666667,36.2853333333,34.984,40.52775,31.0321666667,17.3176666666,41.7248333334,31.2413333333,32.9845,23.9421666666
819.33,21.967,36.4803333333,34.4101666666,40.6624166667,31.5525,17.7431666666,41.4493333333,31.822,32.54675,23.6645
819.63,22.119,35.6671666666,34.2996666666,40.1894166667,31.8563333334,18.5448333333,41.7395,30.7075,32.35775,23.3771666667
819.93,21.7795,35.0015,33.4261666666,40.7475,31.4796666667,17.5008333333,41.6898333334,30.5375,32.20575,22.7371666667
820.24,21.637,34.7905,32.852,41.2373333334,31.6551666666,16.9008333334,41.374,30.367,32.43575,22.6385
820.54,21.9011666666,35.151,31.9206666666,41.4091666667,31.8548333334,16.7978333333,41.174,30.081,32.95025,22.4158333334
820.85,22.3338333334,35.6318333334,32.328,41.33625,32.1793333333,17.1783333334,41.4573333334,30.0761666667,33.48675,22.6968333333
821.15,22.6895,36.0001666667,32.3645,41.3101666666,32.252,17.5718333333,41.3261666666,30.2018333333,34.046,22.7933333333
821.45,23.7738333333,37.0333333334,32.8876666666,41.5901666666,33.0405,18.1576666667,41.9245,30.7203333333,34.6465,23.767
821.76,24.286,37.3033333333,33.434,41.80825,33.1951666666,18.29,42.085,30.9741666666,35.34375,23.8205
822.06,24.6751666667,37.4798333333,33.8785,42.09275,33.4088333334,18.795,42.473,31.031,35.61225,24.3101666666
822.36,25.1753333334,37.4396666667,34.26,42.5000833333,33.602,18.9803333333,42.9275,31.1898333334,36.332,24.501
822.67,25.5686666666,37.9471666667,34.9031666667,43.1030833333,34.001,19.4436666666,43.2926666666,31.539,37.1915,24.917
822.97,25.5056666667,37.9885,35.0336666667,43.2951666667,34.0586666666,19.5055,43.5336666666,31.7656666667,37.53575,25.0133333333
823.27,25.9991666666,38.3395,35.3265,43.27625,34.5268333333,19.9341666667,44.1618333334,32.2261666667,38.521,25.4213333333
823.58,26.4486666666,38.8681666666,35.5925,43.6123333333,34.9713333334,20.146,44.7645,32.6671666666,39.012,25.7311666667
823.88,26.781,39.1095,35.9931666666,43.7005,35.2048333333,20.4331666667,45.2106666666,32.9845,39.43125,26.2035
824.18,26.9125,39.3355,36.3343333334,44.0500833334,35.4843333334,20.1583333334,45.5733333333,33.464,40.016,26.3238333334
824.49,27.2656666666,39.3796666667,36.7785,44.4075833334,35.8635,20.4688333333,45.9836666666,33.7621666667,40.2125,26.6723333333
824.79,26.8235,39.2515,36.8125,44.7855,35.5408333333,20.3136666667,46.0255,34.093,40.427,26.4075
825.09,26.5975,39.013,36.5716666667,44.593,35.9223333333,20.182,46.078,34.3116666666,40.2595,26.407
825.39,26.6965,39.3586666667,36.8113333333,45.2198333333,36.445,20.0978333333,46.6815,35.1381666666,41.14525,26.7438333333
825.70,26.4501666666,40.107,37.4156666666,45.4658333334,36.6111666667,20.5505,47.1691666667,35.7073333333,41.52275,27.4036666667
826.00,25.918,39.8153333333,36.8026666666,44.654,36.0315,20.3081666667,46.8755,35.281,40.61175,27.3381666667
826.30,26.595,40.1431666667,37.1878333333,45.0155833333,36.4008333333,20.6953333333,46.6155,35.8486666667,40.69025,27.5766666666
826.61,26.607,40.1828333333,37.4205,45.3224166666,36.5373333334,20.9385,46.2826666667,36.0035,39.89525,27.942
826.91,26.3563333334,40.033,37.4638333333,45.2323333333,36.6625,21.085,46.2803333333,36.1076666667,39.0415,28.0311666667
827.21,26.2998333334,40.0971666666,37.1036666666,45.2454166667,36.9588333334,21.0586666666,46.3538333333,36.0058333333,38.9215,27.7503333333
827.51,26.5888333333,40.1926666667,37.1933333333,45.521,36.8575,21.7851666666,46.3288333334,36.1441666667,38.609,28.3513333333
827.82,26.7271666667,40.5351666666,37.3835,45.8575833334,37.0263333333,22.0378333334,46.3181666667,36.2681666667,38.759,28.5463333333
828.12,27.0028333334,40.3068333333,37.6213333334,45.5711666667,37.4068333334,22.3763333334,46.7728333333,35.895,38.6595,28.6165
828.42,27.5618333334,40.917,37.665,46.1903333333,37.4971666667,23.062,47.4561666666,36.501,39.21875,29.2055
828.72,27.8501666667,40.9381666667,37.577,46.2550833334,37.8068333333,23.0445,47.4183333334,36.4391666666,38.72725,29.1795
829.02,28.0546666667,40.6391666666,37.2608333333,46.3048333334,38.2181666666,22.7758333334,47.3256666667,36.1205,38.47125,28.9836666667
829.33,28.1716666667,40.143,36.6295,46.0121666667,38.666,22.2948333333,47.559,36.6605,37.87325,28.8868333333
829.63,27.5241666667,40.4535,36.1846666667,46.01475,38.8063333333,22.0865,48.1226666667,36.6455,37.699,28.197
829.93,27.4186666667,41.2396666667,34.8575,46.5954166666,39.3901666667,21.504,48.3535,36.1178333333,37.5305,27.8048333334
830.23,26.8911666667,41.4948333333,34.5026666667,47.0655,39.271,19.8301666667,47.9596666667,35.603,38.78925,27.5103333334
830.54,26.8931666666,42.4266666667,35.858,48.7379166666,39.8763333334,19.6546666667,48.377,36.579,39.33525,26.8935
830.84,26.3495,42.5433333333,33.528,48.2609166667,40.9571666666,18.5586666666,48.7201666667,35.615,38.60575,25.1806666666
831.14,25.128,42.3646666666,32.3365,46.8804166666,40.2846666666,18.0058333333,48.3476666666,34.2448333334,37.4785,23.3905
831.44,24.4465,42.8166666667,30.6926666666,47.3735833333,38.7563333333,16.61,47.3026666667,33.532,37.94725,22.4586666667
831.74,24.1596666667,42.8925,31.6251666667,47.6585833333,38.9255,15.8678333333,46.942,32.4795,39.00825,23.1678333333
832.04,23.6003333334,42.3215,31.1248333334,46.5204166667,37.7246666667,16.6923333333,45.8655,32.1776666666,38.7135,23.1895
832.35,22.5871666666,40.6293333334,29.4636666666,45.0234166667,35.5943333334,16.5968333333,43.6363333333,31.2118333333,37.58725,22.1676666666
832.65,21.625,40.3886666666,30.2971666666,45.3035,35.2773333334,16.4483333333,43.3815,30.5155,37.942,21.6906666666
832.95,22.0363333334,39.2398333334,30.6483333334,44.7436666667,34.7998333333,16.15,43.5771666667,30.0081666667,37.54625,21.4788333333
833.25,22.798,39.3505,32.8015,44.0111666666,34.7948333333,16.6665,43.9445,30.562,37.58575,21.6968333333
833.55,23.5,39.0308333334,33.6171666667,43.4146666666,34.5226666666,17.891,43.8053333333,30.9196666667,37.27375,21.8495
833.85,23.6666666667,38.9166666667,34.3833333333,42.75,34.3666666667,18.15,43.9,31.0666666667,37.575,23.1333333333
834.16,23.667,38.927,35.1816666667,42.6154166667,33.5458333333,18.2531666667,43.6866666666,31.485,38.02725,23.6996666667
834.46,23.4221666666,38.215,35.4371666667,43.02275,32.873,17.8665,43.376,31.5418333333,37.77125,23.9151666666
