wavelength,Back_TacCorm,Belly_TacCorm,Breast_TacCorm,Crissum_TacCorm,Crown_TacCorm,DorTail_TacCorm,Patch10_TacCorm,Rump_TacCorm,Throat_TacCorm,WingTip_TacCorm
710.59,5.6084,4.84,4.61926666667,6.76979999999,45.9396,6.46276666667,49.379,4.828,4.92033333333,9.31846666667
710.91,5.62186666667,4.9712,4.69313333333,6.84453333333,45.981,6.50166666667,49.3464,4.90966666667,5.02926666667,9.33786666667
711.24,5.58926666667,4.98926666667,4.64166666667,6.85333333333,46.0231333333,6.4807,49.397,4.8524,4.97353333333,9.40186666667
711.56,5.71866666667,5.1592,4.75593333333,7.00326666667,46.1120666667,6.62003333333,49.3441333333,4.9778,5.0648,9.57746666667
711.88,5.7492,5.15553333333,4.69013333333,6.98300000001,46.1285333333,6.56606666667,49.3859333333,4.99173333333,5.0816,9.59339999999
712.20,5.8866,5.3382,4.8238,7.19200000001,46.3135333333,6.75346666667,49.3880666667,5.178,5.2206,9.75793333333
712.52,5.96533333333,5.45653333333,4.96706666667,7.23273333333,46.462,6.91573333333,49.2582666667,5.28126666667,5.36893333333,9.90866666668
712.84,5.9952,5.42133333333,4.9716,7.22366666667,46.4022,6.88176666667,49.2170666667,5.29086666667,5.39826666667,9.92753333333
713.16,6.1178,5.54933333333,5.0956,7.38019999999,46.4958666667,6.99413333333,49.2488,5.403,5.49093333333,10.039
713.48,6.13513333333,5.60973333333,5.14546666667,7.48286666667,46.6299333333,6.99046666667,49.1016,5.40073333333,5.51926666667,10.1270666667
713.80,6.1066,5.6428,5.19246666666,7.51473333333,46.5750666667,6.99493333333,49.0147333333,5.38406666667,5.4914,10.1958666667
714.12,6.10893333333,5.645,5.26406666667,7.53373333333,46.5508666667,7.03063333333,49.0504666666,5.3844,5.4442,10.2722666667
714.44,5.94806666667,5.46066666667,5.08833333333,7.32086666667,46.3238666667,6.8259,49.0684666667,5.18706666667,5.23926666667,10.1416
714.76,6.0692,5.62073333333,5.28493333333,7.45193333333,46.3102666667,6.96856666667,49.0036,5.32746666667,5.38566666666,10.2744666667
715.08,5.97513333333,5.5432,5.28513333333,7.41886666666,46.36,6.9004,49.1502,5.23406666667,5.37153333333,10.1722666667
715.40,5.88013333333,5.5392,5.32073333333,7.4518,46.2746,6.8835,49.2014,5.20086666667,5.35,10.1784
715.72,5.66626666667,5.3334,5.11313333333,7.23586666667,46.1135333333,6.65613333333,49.1628,4.93433333333,5.1082,9.98953333335
716.04,5.4964,5.1936,4.9516,7.15899999999,46.0334666666,6.53446666666,49.0549333333,4.72733333333,4.92426666667,9.88093333333
716.36,5.53246666666,5.2708,4.9688,7.23446666667,46.1368666667,6.5346,48.9637333333,4.73106666667,4.92186666667,9.91593333334
716.68,5.59433333333,5.32426666667,5.01953333333,7.26193333333,46.2242666667,6.6249,49.2194,4.80746666667,5.03766666667,9.99926666666
717.00,5.55713333333,5.23713333333,4.93793333333,7.21240000001,46.146,6.5887,49.3822,4.7518,5.07053333333,9.97179999999
717.32,5.84473333333,5.36733333333,5.18773333333,7.43626666666,46.365,6.7431,49.6386,4.95313333333,5.27086666667,10.1110666667
717.64,5.7714,5.1894,4.9948,7.19913333333,46.3025333333,6.59493333333,49.6954,4.79886666667,5.1382,9.95106666667
717.96,5.94093333333,5.33033333333,5.09066666667,7.36966666667,46.4924666667,6.79016666667,49.6938,4.9292,5.38693333333,10.0722666667
718.28,5.8794,5.15966666667,4.8958,7.22346666667,46.4712666667,6.70006666667,49.6795333333,4.7342,5.31713333333,9.901
718.60,6.09546666667,5.40346666667,5.07386666667,7.45266666667,46.6801333333,6.98293333333,49.9287333333,4.99033333333,5.57333333333,10.1416666667
718.92,6.36133333333,5.57093333333,5.25946666667,7.5526,46.7288666667,7.17953333333,50.011,5.1836,5.834,10.2803333333
719.24,6.67146666667,5.88413333333,5.5932,7.83966666667,47.1785333333,7.4616,49.9752,5.48126666667,6.25433333333,10.6185333334
719.56,6.82006666667,5.97206666667,5.6368,7.88813333334,47.1555333333,7.60653333333,50.5154,5.5988,6.366,10.7418666667
719.88,6.85533333334,6.04153333333,5.7008,7.91406666666,47.0152666667,7.7045,50.5078,5.70413333333,6.454,10.8578
720.20,6.61966666667,5.97493333333,5.57366666667,7.74673333333,46.9134666667,7.5136,50.2936,5.52486666667,6.28326666667,10.782
720.52,6.69953333333,6.0634,5.74286666667,7.88633333334,47.0644666667,7.6405,50.5017333333,5.6672,6.31166666667,10.8463333333
720.84,6.65353333333,6.22426666667,5.68073333333,7.92113333333,46.9384,7.73143333333,50.4711333333,5.6922,6.36686666667,10.9006666667
721.16,6.96926666667,6.55686666667,5.975,8.35246666667,47.1470666667,8.09556666667,50.5848,6.02986666666,6.7182,11.2386666667
721.48,6.97773333333,6.549,5.98226666667,8.38853333333,47.2753333333,8.13043333333,50.6987333334,6.02266666667,6.6564,11.2904666667
721.79,6.93486666667,6.4812,5.98873333334,8.41899999999,47.1876,8.074,50.8734,6.01566666666,6.5756,11.3685333333
722.11,6.85353333334,6.40506666667,5.81206666667,8.32140000001,47.0438,7.9578,50.7435333333,5.90913333333,6.50693333333,11.259
722.43,6.94113333333,6.51393333333,5.88773333333,8.46113333333,47.2395333333,7.98333333333,50.685,6.03193333334,6.50533333333,11.4650666667
722.75,6.81913333333,6.30493333333,5.664,8.23306666666,46.7779333333,7.80196666667,50.6031333333,5.86813333333,6.2366,11.3024
723.07,6.6718,6.13933333334,5.50153333333,8.09039999999,46.708,7.59566666667,50.3910666667,5.7222,6.03593333333,11.1496
723.39,6.44033333333,5.82446666667,5.1352,7.83086666667,46.7015333333,7.34026666667,50.5015333333,5.3928,5.72853333333,10.9213333333
723.71,6.609,5.83253333333,5.22866666667,7.91973333333,46.8620666667,7.47033333333,50.8676666667,5.51833333333,5.89353333333,11.0978666667
724.03,6.4854,5.65553333333,5.02273333333,7.66040000001,46.5639333333,7.3186,50.9824666667,5.33993333333,5.73213333333,10.9119333333
724.35,6.2004,5.35053333334,4.80026666667,7.36073333333,46.5494,6.9732,50.73,4.99826666667,5.35413333333,10.6484
724.67,5.9638,5.2138,4.64373333333,7.15626666667,46.2994666667,6.78993333333,50.611,4.8466,5.13686666667,10.3944
724.98,5.84033333333,5.14066666667,4.59373333333,7.02960000001,45.9878666667,6.5981,50.5703333333,4.74653333333,5.06246666667,10.2830666667
725.30,5.96613333333,5.2364,4.64013333333,7.11706666666,46.1953333333,6.69586666666,50.3918,4.93133333334,5.18093333333,10.3341333333
725.62,5.76106666667,4.99006666667,4.57873333333,6.87153333332,46.133,6.4619,50.2653333333,4.76126666667,4.9384,10.1334666667
725.94,5.3962,4.5884,4.24213333333,6.46246666666,46.0134666667,6.10173333333,50.251,4.42046666667,4.55946666667,9.74626666667
726.26,5.1818,4.42233333333,4.08166666667,6.3346,45.8425333333,5.91233333333,50.2706666667,4.28946666667,4.3934,9.51893333334
726.58,5.30513333333,4.5192,4.25773333333,6.41026666667,46.0528,5.9827,50.3899333333,4.364,4.49566666667,9.56140000001
726.90,5.44793333333,4.6628,4.5144,6.51173333334,46.1048,6.12076666667,50.3883333333,4.511,4.63953333333,9.64573333333
727.21,5.3436,4.587,4.45826666667,6.41226666666,45.9944666667,6.02573333333,50.4268666667,4.43826666667,4.488,9.43840000001
727.53,5.39233333333,4.672,4.46253333333,6.55286666667,46.3386,6.02126666667,50.2353333333,4.45113333333,4.53513333333,9.48073333334
727.85,5.30186666667,4.5308,4.33233333333,6.42886666666,46.4369333333,5.97523333333,50.4744,4.34053333333,4.48326666667,9.33560000001
728.17,5.38213333333,4.61866666667,4.42753333333,6.46893333333,46.5931333333,6.0275,50.5816,4.31813333333,4.59253333333,9.49433333333
728.49,5.34606666667,4.5472,4.29106666667,6.35686666667,46.7694666667,5.99743333334,50.5992666667,4.33186666667,4.47546666667,9.41233333333
728.80,5.37353333333,4.64353333333,4.3806,6.4022,46.8484,6.05656666667,50.4655333333,4.36113333333,4.5138,9.4298
729.12,5.61173333333,4.8274,4.5342,6.65686666666,47.0652666667,6.2292,50.4326,4.46773333333,4.66066666667,9.57226666667
729.44,5.38273333333,4.69626666667,4.28933333333,6.51653333333,46.8055333333,6.09736666667,50.3868,4.22973333333,4.5348,9.32340000001
729.76,5.91226666667,5.25253333333,4.8698,7.04633333334,47.3229333333,6.61693333333,50.5518,4.67346666667,5.10453333333,9.88920000001
730.08,6.17433333333,5.57666666667,5.15153333333,7.40833333334,47.4098666667,6.9448,50.3057333333,4.91646666667,5.48853333334,10.247
730.39,6.03586666667,5.49,4.992,7.36479999999,47.4959333333,6.9238,50.0478666667,4.8416,5.36506666667,10.1152666667
730.71,6.0326,5.416,4.90806666667,7.41580000001,47.4140666667,6.88316666667,49.779,4.82506666667,5.40486666667,10.0847333333
731.03,6.14833333333,5.55973333333,5.09853333333,7.56826666666,47.5335333333,7.10163333333,49.7082,5.03346666667,5.59473333333,10.31
731.35,6.2202,5.6062,5.13766666667,7.69713333333,47.4295333333,7.15646666667,49.5645333333,5.17886666667,5.67586666667,10.4477333333
731.67,6.27946666667,5.55713333333,5.11153333333,7.70980000001,47.5328,7.18586666667,49.3356666667,5.1558,5.66,10.4298666667
731.98,6.191,5.39786666667,5.04386666667,7.71126666667,47.4298666667,7.15493333333,49.5473333333,4.99333333333,5.55126666667,10.3594
732.30,6.12953333333,5.3562,4.9806,7.68873333334,47.3846,7.1897,49.589,4.95533333333,5.5036,10.4064666667
732.62,5.92246666667,5.23713333333,4.84573333333,7.481,47.0692,7.0244,49.6893333333,4.8044,5.361,10.3260666667
732.94,6.3386,5.65686666667,5.2796,7.89933333333,47.197,7.43666666667,49.7062,5.18886666667,5.7016,10.7198
733.25,5.968,5.32566666667,4.8796,7.56506666667,46.8824,7.06836666667,49.7519333333,4.87813333333,5.27406666666,10.3772666667
733.57,5.60946666667,4.9854,4.5032,7.20599999999,46.5554666667,6.56133333333,50.1248666667,4.58333333333,4.80713333334,9.89866666666
733.89,5.87326666667,5.2306,4.84806666667,7.58593333333,46.622,6.8141,50.2298,4.85973333333,5.09493333334,10.2392666667
734.21,5.8356,5.26193333333,4.8472,7.56193333334,46.8376666667,6.8707,50.4709333333,4.81173333333,4.99293333333,10.2784
734.52,5.8576,5.27593333333,4.7568,7.51206666667,46.6822666667,6.77613333333,50.489,4.74806666667,4.93966666666,10.2035333333
734.84,6.11646666667,5.60126666667,5.035,7.77080000001,46.941,7.03166666667,50.4788666667,5.01246666667,5.2568,10.4746666667
735.16,5.85966666666,5.40073333333,4.90226666667,7.56140000001,46.7402666667,6.8568,50.7044666667,4.93993333333,5.05286666667,10.2206666667
735.48,6.0726,5.70333333333,5.13666666667,7.75073333333,46.9774,7.07336666667,50.3434666667,5.23186666667,5.35053333333,10.4360666667
735.79,5.83593333333,5.58126666667,5.0422,7.52346666667,47.0272666667,6.8637,50.4060666666,5.15013333333,5.2634,10.263
736.11,6.10113333333,5.71973333333,5.19033333333,7.70466666667,47.6496666667,7.14966666667,50.4913333333,5.38953333333,5.4768,10.4316666667
736.43,5.89573333333,5.4296,4.99213333333,7.38973333333,47.549,6.94186666667,50.3384,5.2244,5.2858,10.2398
736.74,6.1038,5.5582,5.13106666667,7.56940000001,47.878,7.10436666667,50.318,5.4028,5.5154,10.2971333333
737.06,6.43646666667,5.84426666667,5.53466666667,7.98259999999,48.0173333333,7.51906666667,49.9914666667,5.7882,5.90813333333,10.7576
737.38,6.41253333333,5.9038,5.53393333333,7.93413333334,47.8995333333,7.49106666667,50.1847333333,5.91346666667,5.9462,10.7464
737.69,6.2542,5.82273333333,5.4258,7.82673333334,47.7977333333,7.22636666667,49.8831333333,5.78406666667,5.8458,10.6359333333
738.01,6.09666666667,5.56953333333,5.2768,7.61660000001,47.9578,7.1096,49.9892,5.618,5.65106666667,10.5223333333
738.33,6.2588,5.6548,5.424,7.71526666666,48.1192,7.2793,50.1822666667,5.717,5.7346,10.5834666667
738.64,6.63373333333,6.07333333333,5.77853333333,8.15386666668,48.3691333333,7.6935,50.211,6.17793333333,6.1024,11.0007333333
738.96,6.65113333333,6.133,5.91286666666,8.15873333333,48.4156,7.62883333333,50.1909333333,6.21473333334,6.08633333333,11.0603333333
739.28,6.90193333333,6.218,6.0024,8.26566666667,48.4382,7.68766666667,50.2559333333,6.27666666667,6.07093333333,11.1306
739.59,6.83093333333,6.29486666667,5.94686666667,8.2746,48.1592,7.66553333333,49.8720666667,6.24606666667,6.02313333333,11.1326666667
739.91,6.77586666667,6.3492,5.8654,8.44393333332,48.4676666667,7.62863333333,50.1179333333,6.26986666667,6.137,11.1594
740.23,6.59653333333,6.1982,5.816,8.28773333333,48.4258666667,7.5844,50.2550666667,6.1402,6.03226666667,11.1057333333
740.54,6.31253333333,5.96853333334,5.51253333333,7.87986666668,48.3176666667,7.35163333333,50.0710666667,5.81986666667,5.7304,10.8051333333
740.86,6.06046666666,5.65753333333,5.1988,7.52620000001,48.3318,7.03826666667,50.2312666667,5.47086666667,5.4624,10.5823333333
741.18,6.21486666667,5.8238,5.30486666667,7.62253333333,48.1435333333,7.2753,50.4367333333,5.6752,5.72533333333,10.7938666667
741.49,6.14946666667,5.82773333333,5.2792,7.58319999999,47.741,7.18186666667,50.5596666667,5.68473333333,5.7248,10.6381333333
741.81,5.97593333333,5.6752,5.15313333333,7.43426666667,47.6495333333,7.04933333333,50.5936,5.57726666667,5.60286666667,10.5724
742.12,5.82313333334,5.5274,5.01193333333,7.33439999999,47.7124666667,6.8178,50.4420666667,5.31413333333,5.46866666667,10.4914666667
742.44,5.93,5.55613333333,5.10806666667,7.44706666667,47.5586,7.02633333333,50.7280666667,5.40553333333,5.63706666667,10.6207333333
742.76,5.9402,5.58013333333,5.28586666667,7.60406666667,47.3603333333,7.04746666667,50.8474666667,5.4222,5.71406666667,10.7080666667
743.07,5.87166666667,5.463,5.3542,7.62606666667,47.2596,7.04756666667,51.0728666667,5.412,5.8094,10.7682666667
743.39,6.04366666667,5.5322,5.4876,7.59140000001,47.1068,7.27426666667,51.4453333333,5.3158,5.84713333333,10.7761333333
743.70,5.99586666667,5.40826666667,5.28033333333,7.48313333333,46.6800666667,7.18926666667,51.1912666667,5.184,5.77393333333,10.6280666667
744.02,6.3114,5.56226666667,5.46266666667,7.8412,46.9495333333,7.50056666667,51.1643333333,5.42186666667,6.06706666667,10.7988
744.34,6.425,5.5974,5.58386666667,7.95946666667,47.0041333333,7.7052,50.9782666667,5.41726666666,6.28586666667,10.7867333333
744.65,6.68273333333,5.72606666667,5.85453333333,8.10033333334,47.3411333333,7.98116666667,50.8936,5.56313333333,6.4028,10.8786666667
744.97,7.11166666667,6.15,6.23086666667,8.46013333334,47.9898666667,8.3941,50.7423333333,5.8788,6.8104,11.2548666667
745.28,7.5116,6.53693333333,6.62033333333,8.82653333333,48.0138,8.59493333333,50.7225333333,6.22693333333,7.12733333333,11.5416666667
745.60,7.38286666667,6.4922,6.54113333333,8.64086666666,47.9828,8.5327,50.6017333333,6.1296,7.08526666667,11.3335333333
745.91,7.20306666667,6.473,6.37986666667,8.51573333333,47.9700666667,8.27673333333,50.6246666667,6.03013333333,7.0188,11.2418
746.23,6.836,6.2292,6.05286666667,8.17386666666,47.9058,7.9658,50.6351333333,5.7848,6.86413333333,10.8571333333
746.55,6.3172,5.79086666667,5.53346666667,7.62746666666,47.7242666667,7.39613333333,50.6486,5.26673333334,6.3526,10.3188
746.86,6.30273333333,5.7414,5.6288,7.67173333333,47.5448666667,7.20196666667,50.4852666667,5.40573333333,6.36373333333,10.3416666667
747.18,6.42446666667,6.02726666667,5.89573333333,7.91246666667,48.0184,7.47403333333,50.4956,5.64413333333,6.5538,10.7288
747.49,6.52666666667,6.22353333333,6.08573333333,7.99853333333,48.2202,7.69306666667,50.8838,5.83606666667,6.74826666667,11.0076666667
747.81,6.4134,6.1694,5.9766,8.06560000001,48.1491333333,7.60446666667,50.6178666667,5.8232,6.55506666667,11.005
748.12,6.41093333333,6.21286666667,6.02866666667,8.16179999999,47.8828666667,7.63533333333,50.1178666667,5.95486666666,6.62066666667,11.1564666667
748.44,6.366,6.20426666667,6.1064,8.26326666667,47.498,7.6769,49.8507333333,6.0654,6.72126666667,11.1742
748.75,5.74813333333,5.64793333333,5.45473333333,7.73533333333,47.1806666667,7.21,49.8101333333,5.54106666667,6.1824,10.6184666667
749.07,5.64713333333,5.41253333333,5.1622,7.58853333333,47.1219333333,6.98873333333,50.3761333333,5.3352,5.92926666667,10.6542666667
749.38,5.65966666667,5.2846,4.8708,7.51893333333,47.0257333333,6.98493333333,50.2012,5.17793333333,5.6416,10.4671333333
749.70,5.8342,5.36546666667,4.88553333333,7.65606666667,47.1510666667,7.21136666667,50.1617333333,5.252,5.70233333333,10.6244
750.01,6.50733333333,5.918,5.454,8.28226666667,47.611,7.82366666667,50.1593333333,5.82486666667,6.24573333333,11.1990666667
750.33,6.55026666667,6.05973333333,5.44146666667,8.43713333335,47.8554,8.06756666667,49.7576666667,5.87953333333,6.27186666667,11.2456666667
750.64,6.637,6.06266666667,5.4746,8.52180000001,47.7584,8.03196666667,49.9778,5.885,6.26326666667,11.1727333334
750.96,6.37506666667,5.88586666667,5.16713333333,8.25119999999,47.5598,7.73333333333,49.7793333333,5.61033333333,6.05573333333,10.9497333333
751.27,6.37086666667,5.99246666667,5.24253333333,8.12293333333,47.4142666667,7.66776666667,50.0962,5.58426666666,6.0612,10.9895333333
751.59,6.2218,5.93993333333,5.113,8.01533333334,47.7895333333,7.5669,50.5521333333,5.32026666667,5.80006666667,10.8526
751.90,5.856,5.58966666667,4.65653333333,7.62813333333,47.9582,7.15686666667,51.1766,4.871,5.31166666667,10.4796666667
752.22,6.09106666667,5.749,4.90933333333,7.81553333333,47.9971333333,7.37313333333,51.297,5.00573333333,5.57446666667,10.6086
752.53,6.39666666667,6.04013333333,5.2892,8.07693333333,48.0512,7.76386666666,51.3599333333,5.3198,5.9534,10.7756
752.85,6.6408,6.34286666667,5.66466666667,8.42966666666,48.5502,7.98183333333,51.5377333333,5.61266666667,6.3288,11.1448666667
753.16,7.01746666667,6.7254,6.09226666667,8.9054,48.7524,8.345,51.3978666667,5.97466666667,6.71606666667,11.41
753.47,7.2424,6.9954,6.31693333333,9.25173333333,48.5105333333,8.5594,51.5152,6.2144,6.97433333333,11.5406666667
753.79,7.34986666667,7.05873333333,6.42013333333,9.20193333333,48.6338,8.54213333333,51.7118666667,6.3662,6.99753333333,11.7466
754.10,7.38646666667,7.01706666666,6.4902,9.27546666667,48.518,8.72156666666,51.4072,6.4738,7.0502,11.8772
754.42,7.15866666667,6.733,6.2858,9.06080000001,48.3014,8.54386666667,51.1484666667,6.25266666667,6.7022,11.6915333333
754.73,7.47346666667,6.8672,6.41846666667,9.33286666665,48.686,8.86266666667,50.9087333333,6.54726666667,6.9292,11.8820666667
755.05,7.7204,6.9486,6.50433333333,9.49586666667,48.6834,8.89493333333,50.9996,6.66906666667,7.20433333333,11.9761333333
755.36,7.7462,6.9096,6.66673333333,9.48426666667,48.6236666666,8.95886666667,50.6068,6.6834,7.2846,12.1338666666
755.67,7.56526666667,6.7294,6.50973333333,9.32373333332,48.5676666667,8.8707,50.3911333333,6.53866666667,7.15446666667,12.1544
755.99,7.46213333333,6.5624,6.4848,9.3294,48.3885333333,8.65406666667,49.9781333333,6.45333333333,6.9602,12.0504666667
756.30,7.27713333333,6.2662,6.34686666667,9.07939999999,48.3712,8.48963333333,49.9766666667,6.2858,6.80573333333,11.8608666667
756.62,7.11426666667,6.133,6.1232,8.94366666668,48.4519333333,8.31426666667,50.2086666667,6.17726666667,6.6666,11.8382
756.93,6.98326666666,5.9516,6.115,8.63573333333,48.5814,8.1595,50.0708666667,6.16453333333,6.6122,11.8441333334
757.24,6.86306666667,5.82626666667,6.04753333333,8.6086,48.7354666667,7.95206666667,50.143,5.94553333333,6.55233333333,11.7020666667
757.56,6.57413333333,5.71126666667,5.86626666667,8.35273333333,48.9330666667,7.581,50.2227333333,5.80873333333,6.39633333333,11.4546
757.87,6.56626666667,5.85653333333,5.90926666667,8.5126,49.1848,7.60356666667,50.4834,5.92693333333,6.48606666667,11.555
758.18,6.66913333333,6.05646666667,6.1836,8.67386666667,49.2019333333,7.75376666667,50.8216666667,6.1712,6.7064,11.7195333333
758.50,6.3414,5.88706666667,5.974,8.42206666667,48.9384666667,7.61883333333,50.9940666667,6.02366666666,6.483,11.5679333333
758.81,6.27446666667,5.78546666666,5.8106,8.39913333333,49.0592666667,7.6855,51.3751333333,6.08586666667,6.39853333333,11.5414
759.13,6.06286666667,5.64113333333,5.56133333333,8.18606666667,49.0744,7.46633333333,51.7386666667,5.98313333333,6.1752,11.4346
759.44,5.83853333333,5.37473333333,5.23513333333,7.95119999999,48.9063333333,7.375,51.6878,5.6592,6.043,11.2981333333
759.75,5.93046666667,5.40373333333,5.2314,7.8852,48.5056666667,7.56156666667,51.7154,5.7016,6.0932,11.4229333333
760.07,5.74513333333,5.16433333333,4.9264,7.54913333334,48.1789333334,7.31866666667,51.9391333333,5.44113333333,5.772,11.1763333333
760.38,5.6172,5.01166666667,4.5604,7.36300000001,48.3094,7.14973333333,52.2549333333,5.18326666667,5.55846666667,10.8814666667
760.69,5.36473333333,4.83573333333,4.27293333333,7.22953333334,48.0966,6.97466666666,52.225,5.0652,5.39133333333,10.7416
761.01,5.59286666667,5.03593333333,4.4862,7.27786666666,48.2382666667,7.049,52.5142666667,5.1446,5.4536,10.82
761.32,5.8916,5.1938,4.77553333333,7.34393333333,48.2326666667,7.17803333333,52.6014,5.24593333334,5.62566666667,10.9148666667
761.63,5.73726666667,4.95333333333,4.44,7.03013333334,48.0233333333,6.8628,52.0902,4.85193333333,5.30793333333,10.7146666667
761.94,5.91433333333,4.9184,4.51366666667,7.01853333333,48.1585333333,6.76103333333,51.8868666667,4.90133333333,5.3252,10.6674
762.26,6.0068,5.1388,4.612,7.08846666667,47.8634666667,6.68483333334,51.6706,4.929,5.3648,10.6711333333
762.57,6.03226666667,5.2474,4.81206666666,7.21900000001,48.0214666667,6.74086666667,51.2932,4.92726666667,5.41146666667,10.7018
762.88,6.20973333333,5.55733333333,5.1044,7.43266666667,48.2974,6.83343333333,51.1933333333,5.17633333333,5.64846666667,10.8723333333
763.20,6.2434,5.626,5.18966666667,7.54873333333,48.4345333333,6.74956666667,51.0626,5.23806666666,5.72313333333,10.8513333333
763.51,6.34866666667,5.71973333333,5.3208,7.60619999999,48.4923333333,6.89643333333,51.0929333334,5.3722,5.86693333333,10.958
763.82,6.3664,5.6598,5.39266666667,7.6442,48.4111333333,6.90656666666,51.0476666667,5.3578,5.79533333333,11.0542666667
764.14,6.69793333333,5.963,5.7314,7.90479999999,48.5992666667,7.18656666667,51.0125333333,5.66726666667,6.178,11.2465333334
764.45,6.7392,5.99493333333,5.65093333333,7.9746,48.4231333333,7.32906666667,50.6382,5.67686666667,6.25533333333,11.2680666667
764.76,6.5168,5.839,5.39913333333,7.84026666667,48.3107333333,7.2093,50.5661333333,5.56993333333,6.16913333333,11.1610666667
765.07,6.529,5.8552,5.48026666667,7.96246666666,48.457,7.2845,50.9449333333,5.646,6.236,11.2221333333
765.39,6.38566666667,5.86093333333,5.38413333333,7.97000000001,48.2781333333,7.40153333333,50.7754666667,5.57773333333,6.21693333333,11.2741333333
765.70,6.76093333333,6.21766666667,5.83213333333,8.29153333333,48.5348666667,7.75953333333,50.7202666667,5.91333333334,6.69526666667,11.6249333333
766.01,7.25033333334,6.6184,6.21626666667,8.6682,48.7186666667,8.219,50.9822,6.40473333333,7.18826666667,11.9844
766.32,7.4686,6.96373333333,6.3912,8.88166666668,49.0073333333,8.58813333333,50.9164666667,6.67866666667,7.47333333334,12.2150666667
766.64,7.47913333333,6.98546666667,6.45153333333,8.97986666667,49.0965333333,8.72063333333,51.3161333333,6.72226666667,7.60819999999,12.1944
766.95,7.7708,7.41766666667,7.01446666667,9.51259999999,49.3702,9.25823333333,51.3292666667,7.14086666667,8.07106666667,12.6483333333
767.26,7.76493333333,7.6666,7.05746666667,9.70480000001,49.4809333333,9.44533333334,51.2172,7.35246666667,8.24586666666,12.7704666667
767.57,7.28406666667,7.15326666667,6.61266666667,9.39539999999,49.3726,9.29583333334,51.3953333333,6.957,7.70806666666,12.5081333333
767.88,7.316,7.19846666667,6.84586666667,9.61353333333,49.5784,9.37713333333,51.6476666667,7.08966666667,7.93013333334,12.7693333333
768.20,7.56773333334,7.42326666667,7.19413333333,10.0210666667,49.8493333333,9.74233333333,51.8244666667,7.41413333333,8.20066666666,12.9898
768.51,8.0578,8.09166666667,7.778,10.6679333333,50.1232,10.4647333333,51.6236,8.10413333333,8.7966,13.5610666667
768.82,8.5322,8.53546666666,8.25246666667,11.1247333333,50.5018666667,10.8210333333,52.1326,8.5732,9.26853333334,13.7895333333
769.13,8.4078,8.3302,8.00006666667,11.0614666667,50.5306666667,10.8706666667,52.5670666667,8.46273333333,9.16826666667,13.699
769.44,8.296,8.17986666667,7.68873333333,10.974,50.6088,10.6421666667,52.5878,8.203,8.90326666667,13.5226666667
769.76,8.24133333334,8.00466666667,7.51153333333,10.762,50.2314666667,10.6217,53.8544666667,8.1164,8.66033333335,13.3536
770.07,8.50913333333,8.23126666667,7.61366666667,10.8148666667,50.0737333333,10.8818333333,53.7565333333,8.2828,8.62233333333,13.6318666667
770.38,8.52066666667,8.31493333333,7.5274,10.9079333333,49.8588666667,10.7893,53.371,8.1826,8.57993333333,13.4588
770.69,8.81333333333,8.51286666667,7.8408,11.0097333333,49.9628666667,10.9460333333,53.3246666667,8.35013333333,8.70733333334,13.6092666667
771.00,9.38706666667,8.9772,8.34826666666,11.2842,49.5848,11.2314,53.2942666667,8.5744,9.16093333334,13.9340666666
771.32,9.25546666667,8.6678,7.87086666667,10.8995333333,49.4142,10.9499333333,53.9148666667,8.14133333333,8.70746666667,13.4379333333
771.63,9.93813333333,9.24506666666,8.3662,11.3201333333,49.8032,11.4714333333,53.9128666667,8.4866,9.09560000001,13.8365333333
771.94,10.4567333333,9.65326666666,8.901,11.6126,49.9944,11.75,54.1229333333,8.8534,9.60553333333,14.2139333333
772.25,10.4624,9.69293333334,9.13439999999,11.8350666667,49.73,11.9868666667,54.4884,8.96786666667,9.60786666666,14.3138666667
772.56,10.5852,9.76626666667,9.29893333334,12.0395333333,49.7476,12.3406333334,54.5665333333,9.0858,9.55686666667,14.2942666667
772.87,10.4254666667,9.63133333333,9.25699999999,11.764,49.1813333333,12.3501666667,54.8326,9.04513333333,9.3856,14.1840666667
773.18,9.8032,9.05866666668,8.83873333333,11.3310666667,48.8233333333,11.7245,54.8408,8.6034,8.90426666667,13.696
773.50,9.68986666666,9.17493333333,8.85493333333,11.5312,48.8588,11.6636666667,55.4477333333,8.6132,8.99926666667,13.7428666667
773.81,9.55486666667,8.93226666667,8.5382,11.1268666667,48.9676666667,11.3810333333,56.3516,8.40433333334,8.88106666667,13.684
774.12,9.83953333333,9.17400000001,8.69493333333,11.4557333333,49.2533333333,11.7112333333,56.8617333333,8.65113333333,9.48693333334,14.1059333333
774.43,9.73213333334,9.11166666667,8.38666666667,11.2832,49.6635333333,11.7221333333,57.2126,8.70893333333,9.38566666667,14.1228
774.74,9.60640000001,8.95613333334,8.411,11.1648,49.4084666667,11.4799,56.4928,8.86333333333,9.38006666666,14.0926666666
775.05,8.98380000001,8.25193333333,7.9836,10.6422,48.7114,10.7175,56.2958,8.36193333333,8.80899999999,13.5528
775.36,8.75799999999,8.00586666667,7.7,10.4938666667,48.9975333333,10.7024666667,56.1434,7.98926666667,8.4026,13.3620666667
775.67,8.88346666667,8.0166,7.53333333333,10.2584,49.1457333333,10.4313666667,56.2426666666,7.90833333333,8.52506666667,13.3709333333
