wavelength,Back_HemAtrm,Belly_HemAtrm,Breast_HemAtrm,Crissum_HemAtrm,Crown_HemAtrm,DorTail_HemAtrm,Patch10_HemAtrm,Rump_HemAtrm,Throat_HemAtrm,WingTip_HemAtrm
247.17,2.66791666667,3.00558333333,4.45075,2.85333333333,2.51158333333,7.02808333333,2.75041666667,3.2115,2.58158333333,7.6745
247.54,2.42716666667,2.91041666667,4.05575,2.3025,2.12333333333,6.72245833334,2.41158333333,2.85583333333,2.05316666667,7.35141666667
247.92,1.65833333333,2.39091666667,3.01675,1.56716666667,1.26375,5.787,1.58616666667,2.03391666667,1.18008333333,6.75475
248.29,1.19966666667,2.07025,2.444,1.13616666667,0.881833333333,5.11775,1.07991666667,1.50216666667,0.575583333334,6.30791666667
248.67,0.775499999999,1.70116666667,2.06275,0.711416666667,0.4705,4.91558333334,0.685083333333,0.990000000001,0.331166666667,5.81525
249.04,1.033,1.85858333333,2.21966666667,0.821833333334,0.73725,4.94625,1.02916666667,1.05225,0.468416666666,5.86416666667
249.42,0.475333333334,1.47016666667,1.95333333333,0.418333333333,0.414333333333,4.26220833333,0.479250000001,0.515749999999,0.178749999998,5.4175
249.79,-0.240416666667,0.966833333334,1.56158333333,-0.367416666666,-0.489999999999,3.25670833333,-0.126916666666,-0.2055,-0.454999999999,4.77708333333
250.17,-0.661666666667,0.647500000002,1.10725,-0.694416666667,-1.3185,2.92316666667,-0.614749999999,-0.483416666667,-0.703916666666,4.223
250.54,-0.994166666666,0.476749999999,0.831749999999,-0.999166666666,-2.01875,2.561375,-0.983750000002,-0.872333333334,-0.659333333334,3.93583333333
250.92,-2.14041666666,-0.282333333332,0.0541666666667,-1.65683333333,-3.05841666667,1.38254166667,-2.12416666667,-1.84708333333,-1.66775,3.216
251.29,-2.311,-0.580666666667,-0.176500000001,-1.51991666666,-3.38116666667,1.13829166667,-2.27116666667,-2.04908333333,-2.08891666667,2.78908333333
251.66,-2.22916666666,-0.455166666667,-0.128416666668,-1.18466666667,-3.3555,1.14966666667,-2.43358333334,-2.01908333334,-2.03083333333,2.67258333333
252.04,-2.66508333333,-0.924666666667,-0.277916666667,-1.60766666667,-3.89766666667,1.03933333333,-2.90675,-2.71933333333,-2.6045,2.02441666667
252.41,-2.33641666667,-0.219583333332,0.378250000001,-1.17733333333,-3.29416666667,1.65033333333,-2.38516666666,-2.16583333333,-2.07416666667,2.25108333333
252.79,-1.11358333333,1.10725,1.7255,0.140750000001,-2.30666666667,2.60958333333,-1.248,-0.81375,-1.09508333333,3.57933333333
253.16,-0.736333333333,1.528,2.33783333333,0.718083333333,-1.81025,3.313875,-0.723999999999,-0.34975,-0.527666666666,4.39983333333
253.54,-0.848666666666,1.40225,2.34925,0.676583333332,-1.93725,3.51166666667,-0.652083333333,-0.424416666667,-0.670416666667,4.19433333333
253.91,-0.607833333332,1.48491666667,2.0175,0.777166666667,-1.68558333333,3.941,-0.582583333334,-0.369583333334,-0.683,4.3045
254.28,-0.775333333335,1.41391666667,1.85041666667,0.371333333333,-1.6485,3.65841666667,-0.658083333333,-0.814416666666,-0.905666666666,4.20908333333
254.66,-0.959083333332,1.45566666667,2.02708333333,0.42175,-1.34691666667,3.71416666666,-0.70075,-0.993249999999,-1.31983333333,3.95233333333
255.03,0.489333333333,2.12075,3.06375,1.08508333333,-0.156166666667,4.71625,0.47525,0.0285,-0.0851666666667,4.65966666667
255.41,2.01616666666,3.45241666667,4.58366666667,2.33533333333,1.32725,5.910875,1.92191666667,1.33466666667,1.63175,6.29525
255.78,2.32508333333,3.93033333333,5.723,2.95508333333,2.08516666667,6.40558333333,2.81266666667,1.80758333333,2.61008333333,6.90083333333
256.15,3.28008333333,4.75658333333,6.82691666666,4.20733333333,3.45783333333,7.454,4.20741666667,3.26508333333,4.20758333334,7.92516666667
256.53,2.71225,3.8495,6.015,3.84225,2.51533333333,6.72558333333,3.54333333333,2.52258333333,3.79108333333,7.49491666667
256.90,1.36225,2.62716666666,3.87108333334,2.18933333333,1.52925,5.06666666667,2.217,1.27191666667,2.82183333333,6.158
257.28,1.43258333333,2.67333333333,3.46625,2.04016666667,1.51558333333,4.87016666667,2.05925,1.56066666666,3.05708333333,6.146
257.65,2.16133333333,3.38316666667,3.94883333333,2.625,2.13858333333,5.63783333334,2.70425,2.38741666667,3.5245,7.03791666667
258.02,2.27975,3.36858333334,4.09591666667,2.76791666667,2.24083333333,5.77291666667,2.94866666667,2.62158333333,3.44158333334,7.18116666667
258.40,2.46,3.72391666667,4.22333333333,2.96383333334,2.47691666667,5.84383333333,3.35008333333,2.943,3.49725,7.46
258.77,2.54316666667,3.822,4.31591666667,2.9485,2.52833333333,5.95983333333,3.49391666667,3.02958333333,3.61925,7.64425
259.15,2.04725,3.5105,3.76958333333,2.59841666666,2.15208333333,5.75958333333,2.93966666666,2.42125,3.084,7.29325
259.52,1.41616666667,3.0805,3.268,1.96075,1.54016666667,5.20458333334,2.19666666667,1.73075,2.42675,6.74766666667
259.89,1.46291666667,3.09666666667,3.06533333333,1.84991666667,1.38033333334,5.18845833333,2.07191666666,1.72766666667,2.23991666667,6.75075
260.27,1.67475,3.38266666667,3.25883333333,1.9415,1.463,5.19129166667,2.123,1.826,2.32375,6.98033333333
260.64,1.95191666666,3.55,3.57683333333,2.11283333334,1.791,5.404125,2.40516666667,2.17458333333,2.58458333333,7.24475
261.01,2.44766666666,3.93975,4.29791666667,2.62033333334,2.16891666667,5.85379166667,2.94941666667,2.5645,2.9415,7.61383333333
261.39,2.23725,3.89633333333,4.2755,2.44691666667,1.98983333333,5.765375,2.85825,2.32858333333,2.66483333334,7.33591666667
261.76,2.26516666666,3.90016666667,4.34433333333,2.3955,1.99033333333,5.74770833333,2.787,2.23466666667,2.6815,7.25908333333
262.13,2.1555,4.002,4.35483333333,2.31125,1.97291666666,5.825125,2.64958333333,2.09358333333,2.6965,7.25425
262.51,2.18241666667,3.87316666666,4.45391666667,2.28408333333,1.96366666667,5.97316666666,2.49325,1.99858333333,2.74075,7.11216666667
262.88,2.02691666667,3.57133333334,4.34191666667,2.05116666667,1.64866666667,5.664375,2.14825,1.80475,2.50933333334,6.79225
263.25,1.81141666667,3.29375,4.36983333333,1.66441666667,1.21925,5.24270833333,1.87341666667,1.74183333333,2.23725,6.43683333333
263.63,1.59266666667,2.93816666667,4.25391666666,1.46041666667,1.00916666667,5.069375,1.75016666667,1.584,1.83958333333,6.06383333333
264.00,0.643833333332,1.86216666667,3.39533333333,0.583749999999,0.171333333333,4.13175,0.778250000001,0.759666666666,0.806000000001,5.21575
264.37,0.004583333333,0.987499999999,2.61566666667,-0.0529999999992,-0.3855,3.57908333333,0.173499999999,0.110749999999,-0.0868333333325,4.47491666667
264.75,-0.438416666667,0.733916666666,2.23116666667,-0.418583333333,-0.684583333335,3.28995833333,-0.182166666667,-0.502333333335,-0.502333333334,4.11258333333
265.12,-1.023,0.139083333331,1.37566666667,-1.03291666667,-1.04283333333,2.98966666667,-0.705249999999,-0.854333333334,-0.948583333333,3.71966666666
265.49,-1.31008333333,-0.398833333334,0.856833333333,-1.315,-1.29533333333,2.75795833333,-1.05408333333,-1.27066666666,-1.19191666667,3.83666666667
265.87,-1.19875,-0.225333333334,0.704833333333,-1.37133333333,-1.24658333333,2.754625,-0.829499999999,-1.31366666667,-1.16983333333,3.90783333333
266.24,-0.598500000001,-0.0138333333333,1.01291666667,-1.02658333333,-0.847166666666,2.88679166667,-0.317666666667,-0.994333333334,-0.801083333333,4.17125
266.61,-0.509083333332,-0.040333333333,0.996000000001,-0.977916666667,-0.741333333333,2.98779166667,-0.285833333333,-1.00033333333,-0.781333333334,4.38108333333
266.98,0.103333333334,0.417083333334,1.24291666667,-0.576250000002,-0.0945833333325,3.41425,0.223666666666,-0.580666666666,-0.391416666667,4.816
267.36,0.625416666666,0.890499999999,1.68141666667,0.169833333334,0.434916666666,3.81045833334,0.787,-0.132583333334,0.236083333334,5.29733333333
267.73,0.984499999998,1.08075,1.88458333333,0.37775,0.518333333334,3.90141666667,1.2295,0.216916666667,0.683083333333,5.52475
268.10,1.57283333333,1.58475,2.33791666667,0.706500000002,0.862500000002,4.38908333333,1.74858333334,0.608833333333,1.30375,5.882
268.48,1.52908333333,1.56375,2.34366666667,0.626166666667,0.768416666668,4.32425,1.57141666667,0.518583333333,1.46775,5.84758333333
268.85,1.48408333334,1.52591666667,2.05091666667,0.528833333333,0.559333333336,4.13441666667,1.44216666667,0.502333333334,1.42708333333,5.68508333333
269.22,1.3865,1.55216666667,2.15875,0.523583333333,0.433083333335,4.03866666666,1.33366666667,0.3955,1.24708333333,5.51891666667
269.59,1.969,2.12658333333,2.94416666667,1.111,0.77725,4.51320833333,1.81866666667,0.957000000001,1.71966666667,5.84008333333
269.97,2.1475,2.35075,3.22491666667,1.53741666667,1.02375,4.728625,1.90841666667,1.25566666667,1.92291666667,6.10358333333
270.34,1.619,1.99258333333,2.87516666667,1.15991666667,0.462500000001,4.19875,1.2845,0.797083333333,1.24891666667,5.57575
270.71,1.5895,2.138,2.84958333333,1.27716666667,0.471999999999,4.03479166666,1.312,0.815666666667,1.19741666667,5.5395
271.09,1.33733333333,2.19283333333,2.76533333334,1.2765,0.269416666667,4.08079166667,1.15208333334,0.697333333333,1.09808333333,5.48366666667
271.46,1.21891666667,2.21941666667,2.58441666667,1.20916666667,0.251083333333,4.18308333334,1.19941666667,0.593166666667,0.951749999999,5.55975
271.83,1.57208333333,2.74158333333,2.95558333333,1.61366666667,0.789166666668,4.68579166667,1.55933333333,0.971333333334,1.19508333333,5.8985
272.20,1.84191666667,3.1895,3.49591666667,2.26708333334,1.3165,5.19075,2.03566666667,1.36333333333,1.6385,6.22266666666
272.58,2.23066666667,3.65558333333,3.982,2.7615,1.82475,5.70170833333,2.612,1.80016666667,2.06583333334,6.62758333334
272.95,2.7445,3.93716666667,4.51983333333,3.35458333333,2.30083333333,6.130875,3.10058333333,2.21008333333,2.45783333333,7.04108333333
273.32,2.79975,3.86333333333,4.53625,3.48475,2.26208333333,6.077375,3.04633333333,2.19616666667,2.51125,7.225
273.69,2.99508333333,4.00458333333,4.635,3.70741666666,2.56441666667,6.25391666666,3.3375,2.38875,2.67975,7.57241666667
274.06,3.08016666666,4.02341666666,4.74475,3.74916666667,2.67,6.30458333333,3.45925,2.41416666667,2.74416666667,7.55933333334
274.44,3.6985,4.52633333333,5.1525,4.28741666666,3.27691666667,6.99870833333,4.108,2.95783333333,3.36991666667,8.11933333333
274.81,3.82541666666,4.54925,5.27308333334,4.38725,3.40958333333,7.13016666667,4.26041666667,3.10466666667,3.51758333334,8.38416666666
275.18,4.035,4.516,5.484,4.56791666666,3.60958333333,7.399125,4.464,3.40158333334,3.63225,8.62891666666
275.55,4.40391666667,4.67125,5.76375,4.79816666667,3.78916666667,7.6215,4.591,3.749,3.84258333333,8.77433333333
275.93,3.96025,4.27425,5.31458333333,4.489,3.38041666666,7.28608333334,4.182,3.44183333333,3.534,8.39141666667
276.30,3.65416666666,3.80075,4.75941666667,4.01333333333,3.06825,6.90025,3.74816666667,3.0405,3.02308333334,8.07891666667
276.67,3.6345,3.58833333333,4.57075,3.81958333333,2.90466666667,6.73683333333,3.58091666667,2.96525,2.88691666667,7.84575
277.04,3.09208333334,3.06683333333,4.11783333333,3.14258333333,2.31183333333,6.238125,2.92941666667,2.36241666667,2.30825,7.25333333333
277.41,3.14458333333,3.18441666667,4.14675,3.01391666667,2.33841666667,6.36154166666,2.8575,2.40375,2.22225,7.20058333334
277.79,3.08041666667,3.23341666667,4.10808333334,2.89808333333,2.44975,6.28658333333,2.672,2.58808333333,2.18708333333,6.98108333333
278.16,2.71133333334,2.61558333333,3.50825,2.28716666667,1.89241666666,5.71041666667,2.06575,2.19491666667,1.55675,6.3745
278.53,2.32725,2.16525,3.2185,1.82283333333,1.39933333333,5.14608333333,1.50608333333,1.7345,1.18208333333,5.85875
278.90,2.25966666666,2.172,3.2835,1.7115,1.25058333333,5.02954166667,1.41883333333,1.55775,1.20291666667,5.66766666667
279.27,2.53425,2.58508333334,3.54125,1.8615,1.6035,5.22283333334,1.7525,1.76341666667,1.62541666667,5.93008333333
279.64,2.10216666667,2.37575,3.26858333333,1.54433333333,1.36075,5.041375,1.50475,1.38591666667,1.45783333333,5.70541666667
280.02,2.34016666667,2.54483333333,3.42366666667,1.65541666667,1.47525,5.23075,1.57066666667,1.39425,1.61308333333,5.95075
280.39,2.37091666666,2.62266666666,3.32566666667,1.53358333333,1.38883333333,5.28683333333,1.55083333333,1.34066666667,1.76791666667,6.10691666667
280.76,2.37083333333,2.68366666667,3.252,1.58733333333,1.36191666667,5.32533333333,1.399,1.3855,1.83608333333,6.19116666667
281.13,2.61791666666,3.08416666667,3.40375,1.85825,1.77033333333,5.60441666667,1.85825,1.68875,2.09966666667,6.58241666667
281.50,3.28666666666,3.99316666667,4.08783333333,2.67166666667,2.5045,6.35091666667,2.7125,2.413,2.82933333333,7.20416666667
281.87,3.17241666666,3.97958333333,4.04433333333,2.61275,2.27883333333,6.26925,2.73033333333,2.25125,2.72425,6.9975
282.25,3.28708333334,4.32158333333,4.28241666667,2.82708333334,2.36666666667,6.498875,2.97116666667,2.43291666667,3.0705,7.24475
282.62,3.05658333334,4.35591666666,4.25608333333,2.87175,2.46683333333,6.398875,3.1855,2.47591666666,3.19133333333,7.333
282.99,2.80466666667,4.12666666667,3.91483333333,2.7015,2.33225,6.29870833334,2.92475,2.33525,2.8675,7.06841666667
283.36,2.51475,3.76691666666,3.567,2.48733333334,1.89883333334,5.90020833333,2.51783333333,1.94033333333,2.47325,6.69008333333
283.73,2.69766666666,3.86966666667,3.76433333333,2.57875,2.08208333333,5.938125,2.541,2.05491666667,2.5545,6.80491666667
284.10,2.81358333333,4.09991666666,3.96883333334,2.72183333333,2.29233333333,6.054125,2.70625,2.26083333333,2.73491666666,6.93175
284.47,2.771,4.15658333333,4.14125,2.87525,2.39483333333,6.03391666667,2.9235,2.44316666667,2.69466666667,6.92491666667
284.85,2.72066666667,4.045,4.28816666667,2.84475,2.34625,6.01691666666,2.986,2.41083333333,2.56466666667,7.01633333333
285.22,2.99933333333,4.23808333334,4.55575,3.1375,2.64775,6.296625,3.12766666667,2.69858333333,2.91675,7.31483333333
285.59,2.39841666667,3.40683333333,3.87758333333,2.42008333333,1.94933333333,5.50858333333,2.42483333334,1.95425,2.23758333333,6.732
285.96,2.5665,3.49475,4.02183333333,2.56416666667,2.02766666667,5.60058333333,2.49025,2.01558333333,2.32675,6.99891666667
286.33,2.63133333333,3.53183333333,4.06083333333,2.71575,2.18675,5.666875,2.57241666667,2.10216666667,2.38675,7.0895
286.70,2.88425,3.59641666667,4.31333333333,2.82508333333,2.23816666667,5.90583333333,2.51758333333,2.13183333333,2.37316666667,7.28508333333
287.07,3.15808333333,4.01475,4.66491666667,3.05158333333,2.43675,6.09920833333,2.75258333333,2.33958333333,2.74533333333,7.55033333333
287.44,3.31183333333,4.32941666667,4.81566666666,3.13208333334,2.58133333333,6.290625,2.87358333334,2.45216666666,2.94075,7.73483333333
287.82,3.556,4.53916666667,5.09716666667,3.35891666667,2.75516666667,6.536125,3.17358333333,2.736,3.20258333333,7.94633333333
288.19,3.57333333333,4.375,5.092,3.34066666667,2.672,6.46545833333,3.15408333333,2.80766666667,3.21208333333,7.93358333333
288.56,3.549,4.3245,5.01666666667,3.23116666667,2.58783333333,6.40345833333,2.918,2.63675,3.29708333333,7.81725
288.93,3.48066666666,4.34616666667,4.92375,3.2005,2.52441666667,6.318875,2.89075,2.51466666667,3.348,7.63533333333
289.30,3.153,4.06758333333,4.73191666667,2.93958333333,2.144,5.96,2.615,2.22841666667,2.98675,7.35666666667
289.67,3.41333333333,4.3905,5.0615,3.32391666667,2.511,6.34066666667,2.95325,2.71216666667,3.371,7.69441666667
290.04,3.42633333333,4.336,5.08008333333,3.39166666666,2.49675,6.38654166666,3.00608333333,2.71675,3.35441666667,7.62866666667
290.41,3.47366666667,4.525,5.30358333333,3.52575,2.59833333333,6.5805,3.18608333333,2.81916666667,3.47358333333,7.74316666667
290.78,3.39191666667,4.60366666667,5.24683333333,3.54583333334,2.57008333333,6.50825,3.238,2.91025,3.45383333333,7.67766666667
291.15,3.17641666666,4.36208333333,5.06658333333,3.48225,2.35641666667,6.39795833333,3.10616666667,2.82783333334,3.29175,7.54616666667
291.52,3.05491666667,4.18191666667,5.06375,3.411,2.2185,6.17658333333,3.17608333333,2.72641666667,3.15091666667,7.507
291.89,2.97891666666,4.30858333333,4.94525,3.38033333333,2.11725,6.05125,3.10416666667,2.649,3.00683333333,7.35391666667
292.26,3.03316666667,4.50033333333,5.06908333333,3.4745,2.10083333333,6.06233333333,3.23566666667,2.5085,3.07216666666,7.45566666666
292.64,3.44066666667,5.09016666667,5.567,3.99916666666,2.43975,6.25595833333,3.68575,2.92183333333,3.3645,7.92491666667
293.01,3.479,5.257,5.6915,4.10275,2.52708333333,6.1605,3.7935,2.99366666667,3.223,8.0695
293.38,3.60975,5.55108333333,5.82958333333,4.21225,2.46875,6.19904166666,3.84525,2.99383333334,3.224,8.07091666667
293.75,3.41125,5.45416666667,5.68816666667,3.90866666667,2.16933333333,5.89383333333,3.53758333334,2.69608333333,3.05908333333,7.6855
294.12,3.44325,5.62408333333,5.70433333333,3.85966666667,2.0795,5.72283333333,3.414,2.68525,3.21641666666,7.63116666667
294.49,3.3265,5.64408333333,5.60733333334,3.78216666667,1.93316666666,5.46641666667,3.30533333334,2.56516666667,3.11558333333,7.52225
294.86,3.31625,5.71508333333,5.64333333333,3.76141666667,1.80783333333,5.38,3.26025,2.52375,3.08375,7.41275
295.23,3.31858333333,5.77058333333,5.80016666667,3.75783333333,1.76966666667,5.22466666666,3.186,2.57475,2.98475,7.31483333333
295.60,3.67266666667,6.26875,6.26175,4.18541666667,2.14433333333,5.63654166666,3.34958333333,2.975,3.34033333333,7.58191666667
295.97,3.65383333333,6.21533333333,6.28916666667,4.23133333333,2.14683333334,5.62016666667,3.402,2.97166666667,3.35966666666,7.66466666667
296.34,3.61333333334,6.23491666667,6.25625,4.22425,2.18583333333,5.61120833333,3.35041666666,3.05991666667,3.32041666666,7.61116666667
296.71,3.57841666667,5.99933333333,6.17083333333,4.13466666666,2.1335,5.48775,3.27266666667,3.04516666666,3.19591666667,7.4505
297.08,3.6475,6.00875,6.17741666667,4.17175,2.08491666667,5.54933333333,3.24308333333,3.09683333333,3.29375,7.51641666667
297.45,3.68633333333,6.12608333333,6.37683333333,4.34025,2.2815,5.708875,3.45133333333,3.24875,3.5175,7.67716666667
297.82,3.86741666667,6.36983333333,6.60533333334,4.51183333333,2.44658333333,5.88283333333,3.72366666667,3.37233333333,3.65583333333,7.92425
298.19,3.84525,6.479,6.66566666667,4.56033333334,2.58758333333,6.00395833333,3.79916666667,3.339,3.61441666667,8.04208333334
298.56,3.9405,6.45316666667,6.68441666667,4.57125,2.59591666667,5.98583333333,3.77216666667,3.34416666667,3.57741666667,8.07375
298.93,4.07825,6.61883333333,6.74041666667,4.71675,2.84175,6.17058333333,3.97508333334,3.53208333333,3.73591666667,8.216
299.30,3.97083333333,6.60525,6.565,4.61666666667,2.823,6.15204166667,3.9645,3.38425,3.70608333334,8.1385
299.67,3.58341666667,6.25725,6.17358333333,4.29958333333,2.43866666667,5.74625,3.68441666667,3.10458333333,3.412,7.82133333333
300.04,3.69816666667,6.33425,6.23641666667,4.31683333333,2.445,5.66770833333,3.61616666667,3.12491666666,3.44116666667,7.78291666666
300.41,3.71383333333,6.32458333333,6.30333333333,4.34191666667,2.45083333333,5.74145833333,3.48583333333,3.09758333333,3.488,7.70066666666
300.78,3.7535,6.53775,6.45766666667,4.46341666667,2.57083333333,5.94658333333,3.54508333333,3.11141666666,3.70008333333,7.76158333333
301.15,3.83008333333,6.76841666667,6.63925,4.48583333333,2.65025,6.012125,3.5545,3.17191666667,3.835,7.65283333333
301.52,3.661,6.63866666667,6.36683333334,4.09291666667,2.472,5.63379166667,3.23166666667,2.89891666666,3.6635,7.20266666666
301.89,3.46691666667,6.48616666667,6.13425,3.979,2.24558333333,5.424,2.93375,2.67008333333,3.36841666667,6.90525
302.26,3.43275,6.44133333334,6.18116666666,3.987,2.13916666667,5.39891666667,2.89658333334,2.70933333333,3.34691666667,6.76908333333
302.63,3.41125,6.691,6.47133333333,4.19641666667,2.29325,5.47458333333,3.03166666667,2.83291666667,3.53533333333,6.78383333333
303.00,3.36266666667,6.733,6.53266666667,4.24883333333,2.13483333333,5.34825,3.01583333333,2.69216666667,3.55525,6.68166666667
303.37,3.56808333333,7.0035,6.83525,4.59183333333,2.28441666667,5.58191666667,3.28741666666,2.89691666667,3.7775,7.01383333333
303.74,3.68316666667,7.03266666667,6.91566666667,4.68841666667,2.41275,5.664625,3.34716666666,2.87633333333,3.79008333333,7.04791666667
304.10,3.29825,6.782,6.612,4.45516666667,2.08716666667,5.42666666667,3.06133333333,2.55866666667,3.53275,6.81041666667
