wavelength,Back_ParCorf,Belly_ParCorf,Breast_ParCorf,Crissum_ParCorf,Crown_ParCorf,DorTail_ParCorf,Rump_ParCorf,Throat_ParCorf,WingTip_ParCorf
727.85,13.6586,58.6790666667,54.0664666666,49.5318,51.7314,9.1498,12.7123333333,46.8712666667,12.8244
728.17,13.7660666667,58.8604,54.2242666667,49.6666666667,51.8456,9.27506666666,12.7438666667,46.9302,12.9376
728.49,13.9905333333,58.959,54.3598666667,49.8481333333,52.0627333333,9.60213333334,13.0297333333,47.1754666667,13.1669333333
728.80,14.3709333333,58.9876,54.5680666667,50.0115333333,52.1994666667,9.96816666666,13.4030666667,47.4361333333,13.5174
729.12,14.5142,59.0342666667,54.6611333333,50.0956666667,52.3103333333,10.1178333333,13.6214,47.5857333333,13.6655333333
729.44,14.3836666667,59.0536,54.741,50.162,52.3558,10.0292,13.5078666667,47.6560666667,13.5879333333
729.76,14.2002666667,58.6591333333,54.4496,49.876,52.091,9.83020000001,13.4128666667,47.4458,13.4948
730.08,14.006,58.4636666667,54.3073333333,49.7882666667,51.8954,9.68743333334,13.2408666667,47.4177333333,13.2954
730.39,13.8776666667,58.4143333333,54.3522,49.7810666667,51.8934666667,9.57293333333,13.1530666666,47.3936666667,13.2146666667
730.71,13.7708666667,58.4108666667,54.2367333333,49.7648,51.8682,9.57903333333,13.0944666667,47.3408,13.13
731.03,13.7622,58.4052666667,54.185,49.6478666667,51.8174666666,9.59193333334,13.0058666667,47.2978666667,13.1567333333
731.35,13.9491333333,58.4228666667,54.1927333333,49.6638,51.8664,9.79113333333,13.1705333333,47.3539333333,13.3543333333
731.67,13.8714,58.0864,53.9669333333,49.4921333333,51.6863333333,9.70019999999,13.0632,47.2013333334,13.2926
731.98,13.8731333333,58.0303333333,53.893,49.353,51.5951333333,9.58926666667,12.9715333333,47.0332,13.2321333333
732.30,13.6466,57.9332,53.7622,49.2348666667,51.4160666667,9.41779999999,12.7382666667,46.849,13.054
732.62,13.4612666667,57.7342666667,53.5001333333,49.0004666667,51.2402666667,9.23879999999,12.5796666667,46.6326,12.9200666667
732.94,13.4386666667,57.8144666667,53.5902,49.0724,51.2744,9.25416666666,12.6146666667,46.7128,12.9842
733.25,13.4574,57.8717333333,53.5939333333,49.0973333333,51.3162666667,9.38743333333,12.6176666667,46.6273333333,13.001
733.57,13.7224,58.0717333333,53.8469333333,49.2569333333,51.5572666667,9.63323333333,12.8270666667,46.8056666667,13.2874666667
733.89,13.7798666667,58.1602666667,53.8154666667,49.2598,51.6406666667,9.74426666667,12.9506,46.9280666667,13.402
734.21,13.8901333333,58.262,53.9163333333,49.3006,51.7354,9.78536666666,12.9856666667,47.0056666667,13.4648
734.52,13.6420666667,58.1712666666,53.7805333334,49.2093333333,51.5584,9.49646666667,12.8002,46.9282,13.2218666667
734.84,13.4696,58.1336,53.6606666667,49.167,51.4786,9.36086666667,12.6298,46.7662666667,13.0609333333
735.16,13.4701333333,58.4118,53.781,49.252,51.6272666666,9.37340000001,12.6431333333,46.8973333334,13.0224
735.48,13.3156,58.2542,53.594,49.1613333333,51.5152666666,9.33846666666,12.5558666667,46.8767333333,12.9908666667
735.79,13.2903333333,58.3634666667,53.639,49.2143333333,51.7746,9.32423333333,12.586,47.0904666667,12.961
736.11,13.12,58.4198666667,53.7644666667,49.2955333333,51.8224666667,9.19659999999,12.4006666667,47.1146,12.874
736.43,13.1055333333,58.2730666667,53.4786,48.9571333333,51.6905333333,9.13660000001,12.2542666666,46.9172,12.7198666667
736.74,13.2788666667,58.328,53.6348,49.0764,51.7145333333,9.19056666667,12.3143333333,47.1317333334,12.831
737.06,13.2095333333,58.2034,53.4268666667,48.9498666667,51.5597333333,9.07290000001,12.1832,47.0280666667,12.6423333333
737.38,13.4023333333,58.2036,53.5290666667,49.0256,51.6001333333,9.30883333334,12.3280666666,47.0968666667,12.7552666667
737.69,13.3434666666,58.2896666667,53.6511333333,49.1311333333,51.6836666667,9.15699999999,12.1877333334,47.1981333333,12.6543333333
738.01,13.3174666667,58.2055333333,53.6986,49.0774,51.8002,9.17283333333,12.1539333333,47.1864666667,12.6100666667
738.33,13.4638,58.3935333333,53.9857333333,49.3809333333,52.1674666667,9.31046666667,12.327,47.5278666667,12.7997333333
738.64,13.6907333333,58.5528,54.2080666667,49.5915333333,52.4178666667,9.60616666667,12.5444666667,47.7652666667,13.1096
738.96,13.9133333333,58.7961333333,54.4846,49.9116,52.6802666667,9.79966666666,12.7284666667,47.9348666667,13.2836
739.28,14.0304,59.0632666667,54.5877333333,50.1007333333,52.7112,9.97343333332,12.7716666667,48.0182,13.4230666667
739.59,14.4001333334,59.0436666667,54.5236666667,50.2391333333,52.7286666667,10.3472333333,13.0582666667,48.1116,13.7408
739.91,14.5162,59.2094,54.6975333333,50.535,52.9098,10.4999333333,13.2175333334,48.2538,13.9100666667
740.23,14.4374666667,59.2202666667,54.5757333333,50.5423333333,52.9938,10.4797666667,13.1516,48.1808666667,13.8320666667
740.54,14.4792,59.2467333333,54.6329333333,50.5715333333,53.1157333333,10.6269,13.2253333333,48.1762,13.9344
740.86,14.3805333333,59.0932,54.4468666667,50.4711333333,52.9602,10.5374,13.133,48.0808666667,13.8590666667
741.18,14.3432,58.9293333333,54.3931333333,50.4831333333,53.0211333333,10.6126,13.1818666667,48.1652,13.9358666667
741.49,14.56,58.7654,54.2453333333,50.4520666667,52.9795333333,10.7540333333,13.3302,48.1701333333,14.1858666667
741.81,14.5696,58.5909333333,53.9293333333,50.2156,52.7706,10.7959666666,13.3602666667,47.979,14.1083333333
742.12,14.4784666667,58.3014666666,53.5836666667,49.9552666667,52.3684,10.7145333333,13.3556,47.7511333333,14.0718
742.44,14.1822,57.8126666667,53.0932666667,49.3596666667,51.8997333333,10.3768666667,13.0611333333,47.3175333333,13.7812
742.76,13.9424,57.7689333333,53.0933333333,49.2568666667,51.9205333333,10.1594333333,12.8678,47.2710666667,13.6241333333
743.07,13.882,57.8963333333,53.1532,49.2216666667,52.036,10.1371666667,12.9086666667,47.3888666667,13.6276
743.39,13.9352666667,57.8099333333,53.1753333333,49.1477333333,51.9831333333,10.2784333333,13.0472666667,47.4151333333,13.6992
743.70,14.2265333333,58.1212666667,53.5368666666,49.4686666667,52.3612666667,10.6702666667,13.3905333333,47.9682666667,13.9389333333
744.02,14.3101333333,58.2548666667,53.6758,49.6666666667,52.5819333333,10.7420333333,13.4774666667,48.1912666667,14.027
744.34,14.3388666667,58.4858666667,53.9893333333,49.7464666667,52.8226666667,10.8393,13.472,48.3762,14.063
744.65,14.1037333333,58.4454,53.8487333333,49.4502666667,52.5008,10.7163666667,13.3299333333,48.0886666667,13.8692666667
744.97,14.2852,58.9332,54.146,49.7347333333,52.7504666666,11.0414666667,13.5108,48.2485333334,14.0816666667
745.28,14.4198666667,58.9483333333,54.2417333333,49.7658666667,52.7796,11.2351666667,13.6058666667,48.4015333333,14.2366
745.60,14.3094,58.9903333333,54.4454,49.932,53.0861333333,11.1456,13.3652,48.4388,14.1152666667
745.91,14.5218,59.4208666667,54.8236666667,50.3169333333,53.5481333333,11.4575666667,13.5892,48.8196666667,14.2570666667
746.23,14.5194,58.9092666667,54.4506,49.9867333333,53.1796666666,11.5003333333,13.4694,48.4283333333,14.1064
746.55,14.5089333333,58.7840666667,54.3044666667,49.9408666667,53.1148666667,11.4980666667,13.321,48.2790666667,13.9624
746.86,14.5906666667,58.7180666667,54.3528,50.0123333333,53.2962666667,11.5566666667,13.3263333333,48.3834666667,13.9690666667
747.18,14.576,58.6314,54.3660666667,49.8678666667,53.2003333333,11.5436,13.2826,48.0861333333,14.0578666667
747.49,14.7706666667,58.7207333333,54.3937333333,49.8116666667,53.1302666667,11.6800333333,13.4513333333,47.9893333334,14.2532
747.81,14.9391333333,58.6309333334,54.0794666667,49.7408,53.0038666667,11.9359666667,13.6749333333,47.9533333333,14.5530666667
748.12,15.267,58.5078,53.9359333333,49.7733333334,52.9802666667,12.1729,13.8596666667,47.928,14.8034
748.44,15.2901333333,58.2811333333,53.9237333333,49.7892666667,53.0011333333,12.0781666667,13.9287333333,47.9604666667,14.8178
748.75,15.2791333333,58.3034,53.8892,49.7582666667,52.9138,11.9424,13.7258,47.8106666667,14.7099333333
749.07,15.2427333333,58.2972666667,53.7279333333,49.597,52.7959333333,11.9337333333,13.7044,47.7699333333,14.6684
749.38,15.3696666667,58.3814,53.7977333333,49.7119333333,52.8756666667,12.0246666667,13.7709333333,47.9228,14.8234
749.70,15.6579333333,58.7722,54.2067333333,50.105,53.2728666667,12.229,14.0975333334,48.306,15.1390666667
750.01,15.6526,58.8504,54.4644,50.1152666667,53.3854666666,12.2672333333,14.2506666667,48.4203333333,15.2822666667
750.33,15.5572666667,58.7625333333,54.4276,50.0388,53.2355333333,12.1319333333,14.1814666667,48.3426,15.242
750.64,15.3884,58.8141333333,54.3854,50.099,53.1926,11.9848333333,14.1059333333,48.3439333333,15.0612666667
750.96,15.2706,58.6421333333,54.2458666667,50.0348,53.1548666667,12.0138333333,14.0504666667,48.3456666667,14.9834666667
751.27,15.2651333333,58.7275333333,54.3633333333,50.151,53.212,11.8423333333,13.9840666667,48.3389333333,14.8398
751.59,15.3716,58.9131333333,54.5537333333,50.2357333333,53.5031333333,11.9680333334,14.0998,48.5009333333,14.8777333333
751.90,15.3426,59.1736,54.6848666667,50.2650666667,53.5812666667,12.0436333333,14.0375333333,48.5881333333,14.8346666667
752.22,15.1526666666,59.2189333333,54.7543333333,50.2000666667,53.6092666667,12.0608,14.0110666667,48.6755333333,14.8491333333
752.53,15.5033333333,59.3202,54.8959333333,50.3578666667,53.7636,12.3326,14.328,48.8349333333,15.0645333333
752.85,15.3573333333,59.1824,54.9407333333,50.2378666667,53.7774666667,12.2589666667,14.291,48.7961333333,14.8905333334
753.16,15.2358666667,58.9566,54.6591333333,50.0135333333,53.6397333333,12.1917666667,14.2113333333,48.6984666667,14.6866666667
753.47,15.3256,58.8684,54.6064,50.0024666667,53.6334666667,12.3571,14.201,48.6606666667,14.6339333333
753.79,15.1666,58.8333333333,54.3837333333,49.9008666667,53.6528,12.2665333333,13.9929333333,48.6579333333,14.389
754.10,15.2968,58.6795333333,54.2750666667,49.8289333333,53.6218,12.3864666667,14.0196,48.6386,14.4035333333
754.42,15.1054,58.5361333333,54.1143333333,49.6821333333,53.4945333333,12.2450666667,13.8358666667,48.4511333333,14.1354
754.73,14.8513333333,58.1934666667,53.8523333334,49.3086666667,53.3210666667,12.1557333333,13.6658666667,48.1143333333,13.8997333333
755.05,14.7074666667,58.1578666667,53.7623333333,49.2623333333,53.1774,12.0027,13.5886666667,47.9946666667,13.8369333333
755.36,14.6524666667,57.9768,53.6245333333,49.1385333333,53.1688666667,11.8865,13.4673333333,47.9911333333,13.7266
755.67,14.7334,57.6862,53.4428666667,49.0576666667,53.1018,11.8847333333,13.5326,47.8533333333,13.6419333333
755.99,14.4583333333,57.5723333333,53.3840666667,48.9203333333,53.0089333333,11.5942333333,13.2427333333,47.8315333333,13.3895333334
756.30,14.5214,57.6565333333,53.3024,48.9610666667,52.9931333334,11.6993666667,13.2749333333,47.7474,13.4988666667
756.62,14.438,57.7742666667,53.3881333333,49.0882666667,52.9877333333,11.6991333333,13.2547333333,47.7585333333,13.6114
756.93,14.3326,57.6922666667,53.2618666667,48.9304666666,52.9069333333,11.4933,13.0990666667,47.6162666666,13.5127333333
757.24,14.6900666667,58.0602,53.5955333333,49.2153333334,53.2288666667,11.6811666667,13.3498666667,47.7594666667,13.9567333333
757.56,14.8347333333,58.3811333333,53.868,49.3863333333,53.4786,11.7016,13.5502,48.0466666667,14.1731333333
757.87,15.1472666667,58.6928,54.3320666666,49.7768666667,53.8878666667,11.8020666667,13.8218666667,48.4824666667,14.5708666667
758.18,15.4228666667,58.9415333334,54.6009333333,50.0475333333,54.1406,11.9437,14.1570666667,48.8278,14.8284666667
758.50,15.5194666667,59.0958,54.7253333333,50.1587333334,54.3566,11.9339,14.1494666667,49.1499333333,14.8886
758.81,15.5971333333,59.3339333333,54.9053333333,50.2863333333,54.5028,11.9453666667,14.2792666667,49.269,15.0150666667
759.13,15.7189333333,59.6177333333,55.1116666667,50.4392,54.7402666667,11.9784666667,14.3835333333,49.5554,15.2012
759.44,15.4511333333,59.4522666667,54.9658,50.3251333333,54.7586,11.7157333333,14.1669333333,49.3359333333,14.9052
759.75,15.2648666667,59.4942666667,55.0540666667,50.2180666667,54.7609333333,11.4642666667,13.9382,49.4667333333,14.7573333333
760.07,15.2253333333,59.3259333333,54.9799333333,50.0714,54.6667333333,11.2939333333,13.8094666667,49.4175333333,14.5953333333
760.38,15.2392,59.2457333333,54.9713333333,50.0956,54.6834,11.2334333333,13.7870666667,49.6036,14.6488
760.69,15.1196666667,59.2592,55.0247333333,50.1319333333,54.6012666667,11.1998,13.7852666667,49.6798,14.4866
761.01,15.0293333333,59.2298666667,54.905,50.0568666667,54.6284666667,11.1252666667,13.6239333333,49.6438666667,14.4308
761.32,14.8832666667,59.1354,54.7376,49.8037333333,54.2978666667,11.0424,13.5296,49.4027333333,14.2368666667
761.63,14.9950666667,59.2075333333,54.9414,50.0179333333,54.32,11.0062333333,13.5192,49.6574666667,14.2580666667
761.94,14.8597333333,59.1005333333,54.8064,49.9592666667,54.1922,10.8855333333,13.4634,49.5581333333,14.1357333333
762.26,14.964,59.0743333334,54.8736666667,50.1789333333,54.2440666667,10.8972666667,13.5484,49.6468,14.1720666667
762.57,14.8786666667,59.122,55.0079333333,50.2964666667,54.3042666667,10.8396333333,13.5398,49.6351333333,14.1096
762.88,15.2755333333,59.4609333333,55.3514666667,50.6311333333,54.4846666667,11.2996333333,14.0272,49.9246666667,14.5591333333
763.20,15.5514666667,59.4550666667,55.3496,50.7212,54.4971333333,11.6203,14.441,50.0420666667,14.9078
763.51,15.8884,59.6614,55.5724666667,50.9159333333,54.8226666667,12.0431,14.8658,50.2441333333,15.3461333333
763.82,15.8792666667,59.7843333333,55.6556,51.0594666667,54.9472,12.059,14.9122666667,50.2296666667,15.3337333333
764.14,15.9072666667,59.7963333333,55.6411333333,51.008,54.9894,12.0872,14.8902666667,50.2016666667,15.3872666667
764.45,15.8821333333,59.6707333333,55.6926,51.0834666666,54.9496,12.1129666667,14.8954666667,50.1617333333,15.348
764.76,16.1118,59.6984,55.739,51.222,55.1886,12.3579,15.0148666667,50.3087333333,15.5242
765.07,15.9159333333,59.5408666667,55.5246666667,50.9884666667,55.1081333333,12.3513,14.8792666666,50.0494,15.4448
765.39,15.8653333333,59.4016666667,55.4177333333,50.7106,55.0762,12.4826666667,14.8224,49.8386,15.4516666667
765.70,15.7519333333,59.1329333333,55.1403333333,50.2950666667,54.7423333333,12.6166333333,14.7245333333,49.5268666667,15.4136
766.01,15.8371333334,59.0086,55.0418,50.276,54.7369333333,12.8027,14.7674666667,49.5059333333,15.5490666667
766.32,15.6572,58.7868666667,54.7402666667,49.9990666667,54.5768666667,12.6281666667,14.4171333333,49.3962,15.4005333333
766.64,15.2858666667,58.6542,54.5033333333,49.8441333333,54.3785333333,12.3192333333,13.959,49.0652666666,15.0364
766.95,14.791,58.1618666667,54.1492666667,49.5107333333,53.8938,11.8261666667,13.4364,48.7680666667,14.5295333333
767.26,15.0648666667,58.0908666667,54.0683333334,49.509,53.8459333333,12.0611,13.7395333333,48.8984,14.8014666667
767.57,15.0128666667,57.6819333333,53.747,49.2052,53.43,12.0628333333,13.7638,48.7075333333,14.6436
767.88,14.8896,57.709,53.4459333333,48.9661333333,53.2554,11.9452333333,13.68,48.6194666667,14.547
768.20,14.6323333333,57.4999333333,53.2932,48.7676666667,53.0236,11.8038666667,13.5159333333,48.4024666667,14.4273333334
768.51,14.5667333333,57.5261333333,53.2090666667,48.8321333333,52.9790666667,11.6823,13.4208,48.3672,14.2330666667
768.82,14.5142666667,57.3374666667,53.2152,48.941,52.8836,11.5845,13.4637333333,48.2948666667,14.1048
769.13,14.3540666667,57.3914666667,53.0956666667,48.943,52.9260666667,11.3999666667,13.4593333333,48.3444666667,14.1914666667
769.44,13.8810666667,56.9738666667,52.699,48.4312,52.4584666667,11.0371,13.1522666667,47.8811333333,13.8017333333
769.76,14.0707333333,57.0836,52.9556666667,48.709,52.6416,11.2111333333,13.3663333333,48.0147333333,13.9946
770.07,14.6502666667,57.2039333333,53.3333333333,49.0220666667,52.9597333333,11.5875333333,13.7947333333,48.1947333333,14.2713333333
770.38,14.9744,57.6252,53.6356666667,49.3780666667,53.3912,11.8896,13.9988,48.5549333333,14.4115333333
770.69,14.9958666666,57.6358,53.5770666667,49.2690666667,53.3171333333,11.9691666667,13.9331333333,48.5622,14.3560666667
771.00,15.5176666667,58.1052666667,54.0642,49.8687333334,53.8503333333,12.6269333333,14.4647333333,49.016,15.0790666667
771.32,15.9110666667,57.9515333333,54.2770666667,49.9209333333,53.9116,12.8491333333,14.8418666667,49.1818,15.48
771.63,16.2755333333,58.1046666667,54.2919333333,50.1268,54.0331333333,13.1115666667,15.2754666667,49.339,15.7770666667
771.94,16.4031333333,58.3465333333,54.4765333333,50.2802666667,54.1642666667,13.3194,15.4886666666,49.4576666667,16.0156
772.25,17.1299333333,58.6604666667,54.7290666667,50.8479333333,54.6166666667,13.9736333333,16.0488666667,49.9184666667,16.6694666667
772.56,17.2327333333,58.8279333333,54.9628,50.8891333333,54.8028,13.9251,15.9720666667,50.0402,16.5267333333
772.87,17.7924,59.805,55.7186,51.7547333333,55.5789333333,14.3993666667,16.2982666667,50.7587333333,17.0904
773.18,17.7236666667,59.8699333333,55.6925333333,51.7309333333,55.6364666667,14.4287333333,16.3192,50.7701333333,17.1145333333
773.50,17.2174666667,59.8859333333,55.3714666666,51.4452666667,55.4374,14.0476,15.7856666667,50.7608666667,16.6980666667
773.81,16.6909333333,59.6620666667,54.9712,50.956,54.9680666667,13.3135333333,15.1719333333,50.3165333333,16.1277333333
774.12,16.5145333333,59.6592,54.9608666667,50.9566,54.9332,13.0707333333,14.9208666667,50.0568666667,16.0725333333
774.43,16.2026666667,59.7868666667,55.1520666667,50.8153333333,55.1488666667,12.678,14.6126666667,50.0439333333,15.8012666667
774.74,15.9757333333,60.0477333333,55.5079333333,51.0920666667,55.4059333333,12.7315,14.3618,49.9968,15.5302
775.05,15.6646666667,60.3502,55.8137333333,51.2191333333,55.4572,12.5423,13.8942,50.1653333333,15.2886666667
775.36,15.4544,59.8695333333,55.4739333333,50.9578,55.226,12.1586666667,13.4639333333,49.8776666667,15.0562
775.67,15.3072,60.2550666667,55.8072666667,51.1708,55.3668666667,12.1345,13.2670666667,50.1142,15.1648666667
775.98,16.0572666667,60.3590666667,56.0278,51.8148666667,55.5731333333,12.9989,13.8999333333,50.4677333333,15.8004
776.30,16.2635333333,60.3038666667,55.9464666667,51.8862666667,55.745,13.0657,14.1328666667,50.5748666667,15.6458
776.61,16.6057333333,60.4778,56.0091333333,51.8965333333,55.7060666667,13.2642333333,14.2988,50.5025333333,15.8016
776.92,16.4934666667,60.1385333333,55.8041333333,51.6048666667,55.6819333333,13.1403666666,14.1512666667,50.2392,15.9162
777.23,16.5065333334,60.0560666667,55.8369333333,51.5486,55.5566666667,13.2624333333,14.2108,50.0874666667,15.9162
777.54,16.3329333333,60.1502,55.8358,51.6549333333,55.5355333333,13.2615333333,14.1342,50.1768666667,15.6256
777.85,15.8326,59.7208666666,55.2876,51.3386666667,54.9377333333,12.5932333333,13.5149333333,49.7308666667,14.9445333333
778.16,15.4487333333,59.1633333333,54.5817333333,50.732,54.1801333333,12.0580333333,13.178,49.2003333334,14.5006666667
778.47,15.1351333333,58.7116,54.1118,50.1445333333,53.8366,11.5537666667,12.8438666667,48.9343333333,14.0099333333
778.78,15.2082,59.1847333333,54.5786666666,50.3027333333,54.2554,11.6426,13.0755333333,49.343,14.0935333333
779.09,14.9227333333,58.9866,54.2425333333,49.9774666667,53.9408,11.107,12.9724,49.1341333333,13.5971333333
779.40,14.2742,59.1547333333,54.2564,49.6234666667,53.9064,10.5572333333,12.5516666667,49.0114666667,13.1140666667
779.71,14.2173333333,59.0556,54.2278666667,49.2013333333,53.7025333333,10.5732666667,12.6126,49.1196,13.2551333333
780.02,13.5985333333,59.2660666667,54.4087333333,48.9009333333,53.9872666667,10.009,12.0,49.3804,12.8501333333
780.33,13.9254,59.4262,54.5504,49.1448,54.0677333334,10.3381666667,12.3354,49.5979333333,13.041
780.64,14.9137333333,60.0623333333,55.0348,49.9634666667,54.9504666666,11.4282333334,13.4322666666,50.2823333333,14.4188
780.95,14.7944,60.0222,55.1441333333,50.013,55.2854,11.3124333333,13.5044,50.4480666667,14.4935333333
781.26,14.8438666666,59.8990666667,55.2364,49.8112,55.3225333333,11.3797,13.7071333333,50.3944666666,14.601
781.57,15.3995333333,60.7762,55.8714,50.6088,56.2672,11.7942333333,14.0678666667,51.3089333333,15.1028
781.88,15.6141333333,60.9282666667,55.9312,50.8576666667,56.3171333333,11.9773,14.2885333333,51.2588,15.3085333333
782.19,15.9747333333,60.709,55.7004666667,50.7224,55.8872,12.4321,14.4958,51.1607333333,15.7193333333
782.50,15.8625333333,60.5948666667,55.5556,50.2666666667,55.5094,12.3507333333,14.2429333333,50.8346666667,15.7398
782.81,16.0868,60.2112,55.3264,50.0576666667,55.3110666667,12.2331,14.2972666667,50.6183333333,15.6835333333
783.12,15.6874,59.8022,54.9428666667,49.6490666667,54.8886,11.7452333333,13.6202666667,50.1222,15.094
783.43,15.6953333333,59.1118666667,54.5277333333,49.5287333334,54.4426666667,11.8362666667,13.6009333333,49.6062666667,14.9894
783.74,15.54,58.8361333333,54.3252666666,49.6153333333,54.2902666667,11.6246666667,13.5402666667,49.4356666666,14.9579333333
784.05,15.0188,58.5325333333,54.3011333333,49.1732,54.0393333333,10.9835333333,12.901,49.1016,14.0988
784.36,15.082,58.6426,54.3912666667,49.1136666667,53.9641333333,10.8083333333,12.5907333333,49.0259333333,14.2236666667
784.67,14.9316666667,58.7521333333,54.2552,49.0701333333,53.8165333333,10.5394666667,12.2504666667,49.0701333333,14.0579333333
784.98,14.3378,57.7014666667,53.4737333333,48.3422666667,53.0801333333,9.93963333333,11.6295333333,48.2057333333,13.5423333333
785.29,14.4915333333,57.8128,53.6238666667,48.5673333333,53.2890666667,9.80636666665,11.7232,48.4462666667,13.6118
785.60,14.0776666666,57.3948,53.382,48.212,53.2888666667,9.07963333333,11.1853333333,48.1593333333,12.9085333333
785.91,14.3552,57.6561333333,53.8604666667,48.9294666667,54.1200666667,9.19506666667,11.4111333333,48.7753333333,13.1548666667
786.22,14.67,57.8662666667,54.2390666667,49.4726666667,54.545,9.40413333334,11.5820666666,49.2592666667,13.5064666667
786.53,15.2302,58.4858,54.9073333333,50.1813333333,55.1425333333,9.85463333333,12.1816666667,49.7709333333,14.2179333333
786.84,15.0197333333,58.6565333333,54.8148666667,50.2364,55.0196,9.72010000001,12.1315333333,49.8424666667,14.0898
787.14,15.001,58.6628,54.9776666667,49.9436,54.9271333333,9.62866666667,12.2604666667,49.8076,13.8230666667
787.45,14.8492,58.5834666667,54.6353333333,49.7824666667,54.7576,9.48063333334,12.2374666667,49.8166666667,13.8601333333
787.76,15.236,58.9283333333,54.9577333333,49.953,54.8524,9.99249999999,12.6942,50.0318666667,14.0402
788.07,15.4809333333,59.1298,55.1821333333,50.379,55.0251333333,10.3213333333,12.9187333333,50.282,14.2296
788.38,14.8771333333,59.2205333334,55.0683333333,49.8295333333,54.7760666667,9.75073333334,12.2839333333,49.9307333333,13.7454
788.69,14.3726,58.622,54.6963333333,49.1436,54.4618666667,9.6928,12.0075333333,49.4896666667,13.5940666667
789.00,14.9476,59.5244,55.5542666667,49.8913333333,55.0412,10.5319,12.6142666667,50.1498,14.3408666667
789.31,14.9654666667,59.2234,55.5355333333,49.7766666667,54.9539333333,10.7502666667,12.6131333333,50.0244666667,14.2636666667
789.62,13.9773333333,58.9036,55.1773333333,49.0474666667,54.5754666667,10.1284333333,12.0605333333,49.3576666667,13.6898
789.92,13.1930666667,58.1513333333,54.1077333333,48.344,53.8042666667,9.47273333334,11.4029333333,48.4218,13.0919333334
790.23,13.8455333334,58.654,54.8540666667,48.8267333333,54.2823333333,9.7797,11.9872666667,48.8266,13.7622666667
790.54,13.6674666667,59.4017333333,55.3506666667,49.2038666667,55.0494666667,9.51326666667,11.5553333333,49.1709333333,13.7252666667
790.85,13.7566666667,59.4158666667,55.619,49.2614666667,55.1026666667,9.47116666666,11.492,49.2190666667,13.6171333333
791.16,13.9727333333,59.3865333333,55.7658,49.4274,55.1654666667,9.60683333333,11.5445333333,49.2762666667,13.9900666667
791.47,14.2423333333,59.0303333333,55.6624,49.0866666667,55.0866,10.4070333333,11.9264666667,49.1256,14.6017333334
791.78,15.3470666667,59.8949333333,56.5464,49.9495333333,56.0078666667,11.3745,12.9436666667,49.9760666667,15.4912
792.08,15.2316,60.4699333333,56.7548,50.3684,56.1176666667,10.9242333333,12.4248,50.0247333333,15.2542666667
792.39,14.6342666667,60.6388666667,56.8009333333,50.4167333333,56.1204666667,10.2061,11.9723333333,50.111,14.8056666667
792.70,14.4249333333,60.3824,56.5709333333,49.7738,55.6754666667,9.78316666667,11.6865333333,49.8157333333,14.5556
793.01,14.9041333333,60.6031333333,56.8303333333,50.1683333333,55.9888,10.0981666667,11.6083333333,50.0935333333,14.6470666667
793.32,15.4746666667,61.0518666667,57.5362,50.5656,56.3113333334,10.7176666667,12.0804,50.8976666667,15.2501333333
793.62,15.4360666667,60.1974,56.6621333333,50.2525333333,55.9410666667,10.8791666667,12.1349333333,50.427,15.2524666667
793.93,15.9079333333,60.0044,56.7795333333,50.3116666667,55.7588666667,11.4182333333,12.8184,50.4471333333,15.7363333333
794.24,16.2301333333,60.2910666667,56.9376,50.6962666666,55.8986,11.7102,13.0914666667,50.6694,16.1586
794.55,15.4800666666,59.4278666667,56.0878,49.8601333333,55.1208,10.8228,12.4906666666,49.8824,15.3604666667
794.86,15.3946,59.4636666667,56.2498666667,49.9999333333,55.4654666667,10.1485,12.3803333333,50.1330666667,15.2260666667
795.16,15.2216,59.1347333333,55.9024,49.9956666667,55.1515333333,9.8924,12.3099333334,50.0747333333,15.2745333333
795.47,16.1375333333,59.4123333333,56.4096,50.5466,55.7875333333,10.8771333333,13.2989333334,50.7712666667,16.2023333334
795.78,16.199,58.767,55.9523333334,50.3444,55.5782,11.4604333333,13.3673333333,50.5824666667,16.3562666667
796.09,15.9078666667,58.6894,55.8656666667,50.4122,55.4724,11.3168,13.2235333333,50.5898,16.3390666667
796.40,16.4348666667,59.0772,56.4727333333,51.1040666667,56.0599333333,11.9636666667,14.1846,51.4244,17.1766
796.70,17.0758666667,59.0860666667,56.7186,51.1818,56.2409333333,12.6646333333,14.9823333333,51.3395333333,17.6448
797.01,16.583,59.0004,56.5244,50.6691333333,55.7968,12.1685666667,14.5880666667,51.0998666667,17.1309333333
797.32,16.3410666667,58.7186666667,56.0722666667,50.5481333333,55.4253333333,11.8945666666,14.3331333333,50.9305333333,16.7570666667
797.63,16.0595333333,58.5224,56.1486666667,50.2845333333,55.5031333333,11.7346666667,14.1996,50.8194666667,16.4374
797.93,16.3688,58.808,56.4114,50.6173333333,55.7258666667,12.5331,14.6148666667,51.2346,16.7516666667
798.24,16.8998666667,59.5380666667,56.9039333333,51.1008666667,56.1183333333,13.2124,15.1555333333,51.6925333333,16.9732
798.55,17.2034,59.4372666667,57.1731333333,51.1384666667,56.2382,14.158,15.6753333333,51.7835333333,17.2336666667
798.85,16.8360666667,58.9308666667,56.7884,50.6779333333,55.6802,13.9111333333,15.4758666667,51.1386666667,16.8535333333
799.16,16.9009333333,58.4374666667,56.3932,50.2082666667,55.5122,13.5525333333,15.5426,50.6336666667,16.7793333333
