wavelength,Back_CneRubf,Belly_CneRubf,Breast_CneRubf,Crissum_CneRubf,Crown_CneRubf,DorTail_CneRubf,Rump_CneRubf,Throat_CneRubf,WingTip_CneRubf
261.39,4.36966666667,4.09666666667,3.6742,3.91933333333,4.00253333333,7.52506666667,4.07180392157,5.59573333333,7.6262
261.76,4.47105555556,4.253,3.76426666667,3.94606666667,4.10033333333,7.5498,4.10303137255,5.55473333333,7.65986666666
262.13,4.3286,4.04233333333,3.49606666667,3.71956666667,3.9836,7.48833333333,3.93649803922,5.31286666667,7.41073333333
262.51,4.07004444444,3.6134,3.19943333333,3.3282,3.6028,7.30573333333,3.58224313725,5.00086666667,7.0546
262.88,3.61286666667,3.227,2.85683333333,2.8601,3.10893333333,7.02066666667,3.10809411765,4.64253333333,6.59733333333
263.25,3.53302222222,3.208,2.8872,2.83753333333,2.88866666667,7.01953333333,3.05172941177,4.56793333333,6.41613333333
263.63,3.59238888889,3.42493333333,2.79593333333,2.95203333333,2.88166666667,7.14793333333,3.09285490196,4.58133333333,6.3206
264.00,3.39182222222,3.27086666667,2.34173333333,2.80093333333,2.71553333333,6.87733333333,2.76117254902,4.238,6.06873333333
264.37,3.28803333333,3.04533333333,2.07463333333,2.48876666667,2.46006666667,6.76893333333,2.4936,4.0178,5.8796
264.75,3.24027777778,2.9454,2.0604,2.1594,2.2374,6.65693333333,2.1695254902,3.93246666667,5.73473333334
265.12,3.42206666667,2.88953333333,2.0533,2.1791,2.31486666667,6.7214,2.12800784314,3.8998,5.86273333333
265.49,3.76868888889,3.31633333333,2.135,2.5246,2.72106666667,7.05946666667,2.40237647059,4.3198,6.27386666666
265.87,3.70094444445,3.3576,2.27616666667,2.59533333333,2.698,7.16886666667,2.57463529412,4.44033333333,6.27046666667
266.24,3.31746666667,3.25633333333,2.13753333333,2.43643333333,2.46106666667,6.80886666667,2.3184627451,4.20833333333,6.15006666667
266.61,3.48346666666,3.51573333333,2.3667,2.5899,2.671,6.79866666667,2.42467843137,4.3602,6.3104
266.98,3.66811111111,3.7446,2.5995,2.88056666667,2.96233333333,6.98273333333,2.60176078431,4.48386666667,6.4952
267.36,3.77325555556,3.7366,2.6892,2.95763333333,3.0898,6.94153333333,2.61633333334,4.56653333333,6.61426666667
267.73,3.79045555555,3.7078,2.83546666667,3.07496666667,3.1678,6.962,2.70077254902,4.59886666667,6.71753333333
268.10,4.3922,4.22686666667,3.4922,3.5865,3.6162,7.5154,3.17797254902,5.0832,7.16313333333
268.48,4.74625555555,4.64506666667,4.07453333333,4.072,4.09146666667,8.0836,3.71194509804,5.54213333333,7.62666666667
268.85,4.906,4.83046666667,4.3213,4.4492,4.326,8.3012,4.06649019608,5.87306666667,7.7684
269.22,4.94505555555,4.9142,4.45523333334,4.58516666667,4.45053333333,8.40286666667,4.29596470588,6.06166666667,7.83726666667
269.59,4.83105555556,4.75973333333,4.41153333333,4.44793333333,4.41053333333,8.28573333333,4.27543137255,5.9184,7.69846666667
269.97,4.83898888889,4.755,4.51276666667,4.587,4.57126666667,8.24666666667,4.30190980392,5.8592,7.888
270.34,5.26804444445,4.88073333333,4.81753333333,4.9265,4.88306666667,8.52013333334,4.59506666667,6.09166666667,7.99293333334
270.71,5.00761111111,4.49893333333,4.50196666667,4.65206666667,4.64273333333,8.29473333333,4.35606666667,5.8092,7.71893333333
271.09,5.07337777778,4.4886,4.5736,4.56526666667,4.77886666667,8.26846666667,4.41670196078,5.79026666667,7.78613333334
271.46,4.86465555556,4.2638,4.30226666667,4.31123333333,4.5804,8.076,4.15983137255,5.54826666667,7.60893333333
271.83,4.78898888889,4.05286666667,4.1657,4.1705,4.47526666667,7.9476,4.07347058823,5.486,7.55593333333
272.20,4.68766666667,3.85273333334,4.0421,4.0919,4.28806666667,7.79,4.06917647059,5.34746666667,7.50913333333
272.58,4.65872222222,3.8292,3.99293333333,4.1252,4.27006666667,7.64353333333,4.0205372549,5.31033333333,7.4964
272.95,4.47471111111,3.63286666667,3.73946666667,3.90926666667,4.15753333333,7.41033333333,3.71485882353,5.09406666667,7.35453333333
273.32,4.31528888889,3.55793333333,3.55063333333,3.8462,3.98873333333,7.29513333333,3.53574117647,4.8616,7.254
273.69,4.23363333333,3.53846666667,3.53003333333,3.92113333333,3.9296,7.30173333333,3.49443921569,4.79166666667,7.19606666667
274.06,4.24884444444,3.4884,3.42193333333,3.81416666667,3.8258,7.35453333334,3.5106,4.82606666667,7.06553333333
274.44,4.22071111111,3.6738,3.48846666667,3.89173333333,3.90746666667,7.41453333333,3.66336470588,4.87693333333,7.25753333333
274.81,4.68695555556,4.29513333333,3.97706666667,4.431,4.30906666667,7.9044,4.14385882353,5.36686666667,7.7244
275.18,4.73308888889,4.3492,4.06063333333,4.61713333333,4.34726666667,8.115,4.24275686274,5.42733333333,7.81506666667
275.55,4.69867777778,4.48633333333,4.16756666666,4.633,4.38206666667,8.19466666667,4.37369411765,5.45753333333,7.863
275.93,4.61592222222,4.61366666667,4.11793333333,4.48733333333,4.2782,8.21613333333,4.26490588235,5.36553333333,7.81306666666
276.30,4.28741111111,4.42653333333,3.6441,4.08426666667,3.95286666667,7.95506666667,3.81519607843,4.945,7.5018
276.67,4.34248888889,4.43533333333,3.57536666667,3.99783333334,3.93773333333,8.06173333333,3.68221960784,4.8444,7.43686666667
277.04,4.70526666667,4.777,3.90173333333,4.34446666667,4.25306666667,8.4992,4.05218039216,5.2756,7.7854
277.41,4.62006666667,4.51,3.80086666667,4.218,4.1596,8.40153333333,3.94608627451,5.1932,7.62006666667
277.79,4.58747777778,4.3788,3.6531,4.01086666667,4.13113333333,8.24626666667,3.75509019608,5.09633333333,7.59973333333
278.16,4.5169,4.2296,3.52276666667,4.0806,4.03093333333,8.03426666667,3.54698039216,5.08906666667,7.62526666667
278.53,4.43413333333,4.071,3.2526,3.9086,3.75746666667,7.94833333333,3.33874901961,5.00446666667,7.49646666667
278.90,4.07048888889,3.6562,3.04926666667,3.7157,3.53253333333,7.68326666667,3.13386666667,4.68633333333,7.26633333333
279.27,4.02135555555,3.5716,2.94073333333,3.68163333334,3.39686666667,7.6152,3.09889019608,4.76513333333,7.2952
279.64,4.13885555555,3.55406666667,2.9334,3.7222,3.489,7.628,3.17449019608,4.91433333333,7.35686666667
280.02,4.6571,3.97133333333,3.50463333333,4.31613333333,4.0374,8.0506,3.76021960784,5.50686666667,7.91213333333
280.39,4.5935,3.9334,3.59323333333,4.344,4.03813333333,8.09313333333,3.83822745098,5.64,7.93933333333
280.76,4.1492,3.57106666667,3.24323333333,3.97003333333,3.59613333333,7.6342,3.56023921569,5.33453333333,7.54026666667
281.13,3.91802222222,3.31373333333,3.05926666667,3.6922,3.22993333333,7.3908,3.32567843137,4.98926666667,7.26806666667
281.50,4.22336666667,3.6254,3.3294,3.88363333333,3.35626666667,7.60006666667,3.58418431372,5.25086666667,7.52406666667
281.87,4.10184444444,3.56166666667,3.3402,3.77443333333,3.2456,7.52333333333,3.55125490196,5.13073333333,7.39853333333
282.25,4.02471111111,3.60873333333,3.39963333333,3.70756666667,3.20233333333,7.55933333333,3.57805882353,4.94573333333,7.35046666667
282.62,4.03103333333,3.611,3.54396666667,3.7112,3.27673333334,7.55226666667,3.70465490196,4.9124,7.29046666667
282.99,4.09893333333,3.62226666667,3.51336666667,3.6982,3.2292,7.51966666667,3.69414901961,4.89726666667,7.17933333333
283.36,4.05267777778,3.6288,3.45866666667,3.73473333333,3.20453333333,7.3468,3.65645098039,4.82773333333,7.02613333333
283.73,3.90037777778,3.5118,3.32663333333,3.63256666667,3.0496,7.20893333333,3.47519607843,4.55213333333,6.7822
284.10,3.4689,3.13853333333,2.8489,3.2304,2.67166666667,6.76906666667,3.13531372549,4.01993333333,6.2988
284.47,3.42252222222,3.0908,2.83676666667,3.25736666667,2.66653333333,6.6442,3.04358823529,3.98433333333,6.15426666667
284.85,3.45957777778,3.12093333333,2.89303333333,3.33176666667,2.6808,6.68693333333,3.054,3.9798,6.12986666667
285.22,3.29886666667,2.99753333333,2.72793333333,3.15036666667,2.55086666667,6.47973333334,2.91280784314,3.7922,6.01493333333
285.59,3.29515555556,3.12873333333,2.81373333333,3.21783333333,2.69853333333,6.53773333333,2.99972156863,3.80786666667,5.9922
285.96,3.54716666667,3.45026666667,3.04423333333,3.49703333333,2.96133333333,6.7882,3.28767843137,4.00193333333,6.27666666667
286.33,3.65276666666,3.61413333333,3.12306666667,3.5817,3.05386666667,6.92253333333,3.41763529412,4.1788,6.3476
286.70,3.57838888889,3.57926666667,3.02326666667,3.6154,2.96406666667,6.84733333333,3.27029411765,4.17266666667,6.31706666667
287.07,3.50333333333,3.60633333333,3.02706666666,3.5627,2.96553333333,6.7998,3.27915686275,4.173,6.3426
287.44,3.49366666667,3.7166,3.15503333333,3.46173333333,3.02466666667,6.87986666667,3.31664313725,4.22526666667,6.35653333333
287.82,3.60322222222,3.87946666667,3.3725,3.58416666667,3.14426666667,6.96793333333,3.47722352941,4.49106666667,6.4934
288.19,3.70921111111,4.0506,3.59506666667,3.71296666667,3.22446666666,7.08873333333,3.56330196078,4.72686666667,6.61066666667
288.56,3.49067777778,3.87293333333,3.3332,3.4302,3.05966666667,6.908,3.36045490196,4.5526,6.47893333333
288.93,3.5029,3.87766666667,3.31083333333,3.38913333333,3.06866666667,6.8984,3.33478823529,4.615,6.53753333333
289.30,3.87017777778,4.292,3.6756,3.78136666667,3.43993333333,7.31666666666,3.67441568627,5.0298,6.8892
289.67,3.86713333333,4.22613333333,3.67403333334,3.7322,3.419,7.2886,3.56835686275,5.0788,6.89273333333
290.04,3.63063333333,4.0316,3.42193333333,3.57293333333,3.16473333333,6.9786,3.30611764706,4.93153333333,6.6666
290.41,3.5768,3.95433333333,3.33966666667,3.52866666667,3.12006666667,6.81773333333,3.16536078431,4.8862,6.54073333333
290.78,3.69351111111,4.0792,3.39973333333,3.5987,3.26846666667,6.91373333333,3.33025490196,5.0134,6.6668
291.15,3.63737777778,4.1482,3.36686666667,3.6046,3.2528,6.86466666666,3.3207254902,5.07866666667,6.62033333333
291.52,3.46721111111,4.00453333333,3.2572,3.58143333333,3.0998,6.72026666667,3.15695686275,4.99826666667,6.45913333333
291.89,3.44793333333,4.02466666667,3.23556666667,3.64676666667,3.02793333334,6.69953333333,3.1273254902,4.98193333333,6.41866666667
292.26,3.67024444445,4.21813333333,3.52343333333,3.92493333333,3.30313333333,6.95166666667,3.28600784314,5.28226666667,6.6532
292.64,3.97823333333,4.54366666667,4.0303,4.3712,3.60493333333,7.2672,3.63407058824,5.68706666667,6.88993333333
293.01,3.98101111111,4.6028,4.1165,4.43736666667,3.60446666667,7.23793333333,3.68261176471,5.72306666667,6.888
293.38,3.6709,4.31226666667,3.93493333333,4.27936666667,3.3204,6.90206666667,3.45412941177,5.4636,6.49353333333
293.75,3.72377777778,4.31773333333,4.0222,4.4772,3.32973333333,6.8432,3.59758431373,5.65933333333,6.56586666667
294.12,3.96626666667,4.51666666667,4.34396666667,4.74203333333,3.51213333333,7.0588,3.83049019608,6.00626666667,6.6994
294.49,4.04336666667,4.6414,4.53663333333,4.9136,3.60953333333,7.11266666667,3.9772627451,6.241,6.8154
294.86,4.08125555556,4.76253333333,4.84126666667,5.0521,3.75006666667,7.17133333333,4.05014901961,6.47946666667,6.85866666667
295.23,4.13081111111,4.69713333333,4.89656666667,4.99576666667,3.79846666667,7.14826666667,3.98256862745,6.56033333333,6.90426666667
295.60,4.35723333333,4.85466666667,4.9917,5.1632,3.94326666667,7.22026666667,4.06759215686,6.7468,7.0836
295.97,4.30335555556,4.8696,4.92793333333,5.1288,3.9386,7.1518,4.04144705882,6.8044,7.04766666666
296.34,4.07198888889,4.74126666667,4.70736666667,4.94606666667,3.70893333333,6.9368,3.86405490196,6.6396,6.8276
296.71,4.25535555556,5.00206666667,4.87773333333,5.18453333333,3.88253333333,7.1112,4.05001568627,6.881,6.97
297.08,4.54545555555,5.33206666667,5.18986666667,5.4629,4.2028,7.3646,4.33517254902,7.20626666667,7.25233333333
297.45,4.5326,5.3666,5.16306666667,5.47746666667,4.20873333333,7.33066666666,4.29859215686,7.30413333333,7.2776
297.82,4.4726,5.41786666667,5.15053333333,5.45873333333,4.1564,7.25073333334,4.19849019608,7.33013333333,7.22553333333
298.19,4.39335555556,5.42333333334,5.20713333333,5.4069,4.12666666666,7.27113333333,4.16803137255,7.41493333333,7.16673333333
298.56,4.1857,5.272,5.05146666667,5.22806666667,3.9426,7.12806666667,3.94491372549,7.30426666667,6.96366666667
298.93,4.09821111111,5.1864,4.98036666667,5.12473333333,3.73006666667,7.02393333333,3.82207450981,7.24446666667,6.81126666667
299.30,4.2628,5.46113333333,5.19756666667,5.31143333333,3.83426666667,7.16426666667,3.97256862745,7.43373333333,6.9134
299.67,4.38366666667,5.6572,5.36176666667,5.4513,3.93506666667,7.2754,4.10260392157,7.6484,6.97726666667
300.04,4.61185555555,5.94666666667,5.73693333333,5.7376,4.14913333333,7.4904,4.32001960784,7.9752,7.24073333333
300.41,4.60136666666,5.9968,5.81146666667,5.78536666667,4.137,7.3812,4.3358,8.07653333333,7.20186666667
300.78,4.38786666667,5.84,5.67786666667,5.53666666667,3.91966666667,7.16406666667,4.0433882353,7.91953333333,7.03446666667
301.15,4.27754444445,5.74533333333,5.72383333333,5.57856666667,3.78206666667,7.0558,3.85121960784,7.94046666667,6.84766666667
301.52,4.66623333333,6.27593333333,6.23906666667,6.04773333333,4.22153333333,7.4802,4.2203254902,8.50253333333,7.17946666667
301.89,4.7628,6.62773333333,6.46666666667,6.29346666667,4.46086666667,7.79173333333,4.42042745098,8.7848,7.28133333333
302.26,5.07236666667,7.0454,6.79976666667,6.6919,4.80146666667,8.0348,4.75702352941,9.18513333333,7.614
302.63,5.32024444444,7.45253333333,7.16613333333,7.05953333333,5.01673333333,8.25313333333,5.14272549019,9.58419999999,7.86426666667
303.00,5.27381111111,7.497,7.1686,7.15393333333,5.11,8.1536,5.15804313726,9.66026666666,7.85353333333
303.37,5.22223333333,7.50733333333,7.21933333333,7.28243333333,5.10633333333,8.14346666667,5.1459372549,9.74979999999,7.85086666667
303.74,5.1358,7.57286666667,7.35133333333,7.39666666667,5.04933333333,8.1394,5.19592549019,9.79153333334,7.87526666667
304.10,5.1526,7.7208,7.4307,7.55653333333,5.1498,8.21466666667,5.27643921569,9.92473333334,7.84966666667
304.47,5.37044444445,8.02793333333,7.8068,7.7995,5.35206666667,8.47,5.43774901961,10.2186666667,8.106
304.84,5.76526666667,8.50120000001,8.28246666667,8.31593333334,5.6826,8.75686666667,5.88978823529,10.7016,8.51973333333
305.21,5.78226666667,8.76126666667,8.28443333333,8.39233333333,5.70306666666,8.6842,6.02545882353,10.8839333333,8.48186666667
305.58,5.63807777778,8.66626666667,8.22513333333,8.35453333334,5.50213333333,8.4144,5.8980627451,10.8400666667,8.30633333333
305.95,5.59136666667,8.69373333334,8.19216666667,8.36026666666,5.3132,8.18106666667,5.7668627451,10.7375333333,8.1878
306.32,5.35322222222,8.63173333334,8.15066666667,8.30786666667,5.1166,7.97893333333,5.57343921569,10.5846,8.00446666667
306.69,5.35182222222,8.60299999999,8.17836666667,8.30230000001,5.05473333333,7.87086666667,5.45483921569,10.5408666667,7.97793333333
307.06,5.49384444444,8.82440000001,8.36616666667,8.52513333333,5.06846666667,7.96906666666,5.45415686275,10.6826666667,8.07453333333
307.43,5.4955,8.9238,8.3232,8.65043333334,5.06506666667,7.89793333333,5.47636078431,10.7356,8.0246
307.80,5.46575555555,9.00473333334,8.3905,8.67416666667,5.09653333333,7.8004,5.42865490196,10.8015333333,7.9186
308.17,5.36376666667,8.90119999999,8.3601,8.55883333334,4.9398,7.60686666667,5.18719607843,10.7127333333,7.79826666667
308.54,5.21761111111,8.742,8.19216666667,8.5038,4.8048,7.40113333333,5.05119607843,10.6255333333,7.51733333333
308.90,5.00904444444,8.52306666667,7.9801,8.25050000001,4.5908,7.20406666667,4.81889019608,10.4315333333,7.2402
309.27,4.82593333333,8.40026666667,7.9187,8.12119999999,4.45453333333,7.0324,4.67770196078,10.2796666667,7.15826666667
309.64,4.76111111111,8.42353333333,8.023,8.1651,4.5016,7.04146666667,4.72794901961,10.2596666667,7.19053333333
310.01,4.67168888889,8.22933333333,8.02906666666,7.98776666667,4.45473333333,6.9448,4.66571372549,10.2482666667,7.1796
310.38,4.48485555556,8.03413333333,7.87863333333,7.67963333333,4.27986666667,6.69433333333,4.44141568628,10.0943333333,6.92506666667
310.75,4.3452,7.96753333333,7.86203333333,7.6054,4.19973333333,6.60993333333,4.30585098039,10.0066,6.76626666667
311.12,4.26126666667,8.01453333333,7.88373333333,7.53533333334,4.17666666667,6.57773333333,4.29926666667,10.0374666667,6.7084
311.49,4.28363333333,8.12286666666,8.0518,7.60673333333,4.17826666667,6.51433333333,4.29885882353,10.1529333333,6.6934
311.85,4.30244444445,8.12326666667,8.15186666667,7.69783333333,4.1592,6.47793333333,4.33866666667,10.2849333333,6.6808
312.22,4.13666666667,8.04526666666,8.04723333333,7.61556666667,3.95246666667,6.3022,4.23003921569,10.2102,6.4728
312.59,4.15798888889,8.22180000001,8.09223333333,7.66863333333,3.95353333333,6.336,4.24618823529,10.34,6.45946666667
312.96,4.19444444445,8.47839999999,8.30476666667,7.90383333334,4.0466,6.32926666667,4.33294509804,10.5837333334,6.50466666667
313.33,4.26912222222,8.62213333334,8.55576666667,8.09546666667,4.0924,6.40253333333,4.44092156863,10.829,6.55353333333
313.70,4.16741111111,8.6394,8.48806666667,8.02883333333,3.83373333333,6.24146666667,4.26253333333,10.843,6.2978
314.07,4.27832222222,8.97766666666,8.74086666667,8.4702,3.957,6.3452,4.47349019608,11.0625333333,6.3944
314.43,4.5739,9.44573333333,9.09196666667,8.93953333333,4.09593333334,6.60533333334,4.70688235294,11.4438666667,6.6742
314.80,4.84624444445,9.88133333333,9.47513333334,9.31483333333,4.34033333333,6.83933333333,4.96528235294,11.7808666667,6.87393333334
315.17,4.84094444445,10.0162,9.66636666667,9.56340000001,4.33606666667,6.78653333333,4.97241176471,11.8690666667,6.82873333334
315.54,4.8845,10.1753333333,9.87643333333,9.72083333333,4.332,6.86593333333,5.0617254902,11.9569333334,6.856
315.91,4.95237777778,10.3318666667,9.97093333333,9.88356666667,4.3258,6.8746,5.08451764706,12.1005333333,6.93433333333
316.28,5.24311111111,10.7041333333,10.4317666667,10.2580666667,4.62706666667,7.21613333333,5.46956470588,12.5399333333,7.253
316.64,5.4175,11.0047333333,10.9518666667,10.6681333333,4.7966,7.45906666667,5.74080784314,12.7726666667,7.58993333333
317.01,5.24381111111,10.9456666667,10.9632666667,10.5986666667,4.61826666666,7.3742,5.64257254902,12.6274666667,7.41806666667
317.38,5.19172222222,11.0396,11.0285333333,10.7005,4.59266666667,7.46093333333,5.61014509804,12.6361333333,7.37393333333
317.75,5.03888888889,10.9736,11.0544,10.5962333333,4.46486666667,7.37693333333,5.45836078431,12.4991333333,7.23586666667
318.12,4.90953333333,10.9629333333,11.0775333333,10.4416,4.269,7.27853333333,5.29762745098,12.4138666667,7.07173333333
318.49,4.81105555555,10.8118666667,11.0453,10.3846666667,4.21386666667,7.0958,5.19239215686,12.3669333333,6.86233333333
