wavelength,Back_DacLinm,Belly_DacLinm,Breast_DacLinm,Crissum_DacLinm,Crown_DacLinm,DorTail_DacLinm,Rump_DacLinm,Throat_DacLinm,WingTip_DacLinm
608.59,4.70933333333,68.3633333333,36.2508,53.2806,27.7257333333,5.5586,33.4092666667,29.1477333333,5.0144
608.92,4.65633333333,68.3209333333,36.0383333333,53.2469333333,27.5585333333,5.5318,33.2026,29.0303333333,4.9746
609.26,4.56046666667,68.2538666667,35.7996666667,53.1234666667,27.3426666667,5.4496,32.9671333334,28.8094,4.86633333333
609.59,4.49073333333,68.05,35.5047333333,52.9087333333,27.1130666667,5.4042,32.7110666667,28.5982,4.8052
609.93,4.39946666667,68.0514666667,35.3028,52.8961333334,26.9460666667,5.3324,32.544,28.4436,4.71766666667
610.26,4.30146666667,67.9826666667,35.0506666667,52.8259333333,26.7054666666,5.25146666667,32.2950666667,28.2328666667,4.62033333333
610.60,4.19246666667,67.9107333333,34.8457333333,52.8310666667,26.4938666667,5.17313333333,32.0971333333,28.0860666667,4.49606666667
610.93,4.10933333333,67.7847333333,34.6138,52.7223333333,26.2744,5.0938,31.8592,27.8928666667,4.39893333333
611.27,4.04726666666,67.7988666667,34.4788,52.7228,26.1514,5.047,31.6963333333,27.7784666667,4.32733333333
611.60,4.04293333333,67.8053333333,34.3128666667,52.7603333333,26.0390666666,5.0654,31.5237333333,27.6732666667,4.3066
611.93,4.04793333333,67.7614666667,34.1501333333,52.7779333333,25.8848,5.07113333333,31.3528666667,27.5339333333,4.32713333333
612.27,4.02726666667,67.6610666666,33.9442666667,52.7147333333,25.7011333333,5.05046666667,31.1386666667,27.3628666667,4.30826666667
612.60,3.98246666667,67.5703333333,33.7579333333,52.6337333333,25.5546666667,5.02713333333,30.9618,27.1967333333,4.28213333333
612.94,3.97713333333,67.4696666667,33.5598,52.6098666667,25.38,5.02213333333,30.7445333333,27.0365333333,4.30046666667
613.27,3.9926,67.6921333333,33.5469333333,52.8189333333,25.357,5.0474,30.7100666667,26.9916666667,4.32073333334
613.61,4.01886666666,67.6474666667,33.4062666667,52.8072666667,25.2766,5.09333333333,30.5296666667,26.8508,4.36033333333
613.94,3.96413333333,67.7063333333,33.2592666667,52.8513333333,25.1865333333,5.0184,30.3926,26.7164666667,4.3228
614.28,4.0226,67.8836666667,33.168,52.9182,25.1404,5.07133333334,30.3102,26.6285333333,4.39406666667
614.61,4.03153333333,67.9387333334,33.1015333333,52.9784,25.0803333333,5.07506666667,30.2438,26.5419333333,4.4322
614.94,4.01193333333,67.9109333333,32.8778666667,52.9587333333,24.9386,5.044,30.0389333333,26.3958666667,4.42113333333
615.28,4.01413333333,67.9986666667,32.8069333333,53.0108,24.8568,5.03753333334,29.9634666666,26.2998666666,4.42953333333
615.61,4.0326,68.0747333333,32.7255333333,53.0461333333,24.7851333334,5.0614,29.8648,26.2026,4.43833333334
615.95,4.14526666667,67.9337333333,32.5818,52.9852666667,24.7302,5.1458,29.6980666667,26.1228666667,4.54086666667
616.28,4.17593333333,67.9716,32.4414,53.0268,24.6226,5.12953333333,29.6036,26.0026666667,4.57506666667
616.61,4.24453333333,68.0428666666,32.3721333333,53.0446666667,24.6129333333,5.17266666667,29.5513333333,25.9376666667,4.61793333333
616.95,4.28846666667,67.9992666667,32.2212666667,53.0388666667,24.5512,5.21333333333,29.4364,25.8520666667,4.6932
617.28,4.30513333333,67.917,31.9936,52.9583333333,24.3739333334,5.19793333333,29.2934,25.7122666667,4.71093333333
617.62,4.4002,67.8798666667,31.8984666667,52.9732666667,24.3376,5.3282,29.2431333333,25.6420666667,4.81193333333
617.95,4.448,67.8630666667,31.8321333333,53.0146666667,24.3344666667,5.38373333333,29.1615333333,25.5880666667,4.8568
618.28,4.4956,67.793,31.6303333333,52.9449333334,24.2282666667,5.45606666667,29.0050666667,25.4856666667,4.8958
618.62,4.51746666667,67.825,31.5533333333,53.0055333333,24.1774,5.5034,28.978,25.4176666667,4.94193333333
618.95,4.52926666667,67.6948666667,31.3424,52.8950666667,24.0599333333,5.5232,28.8203333333,25.2693333334,4.96553333333
619.28,4.47826666667,67.6438,31.1741333333,52.8536666667,23.9215333333,5.49433333333,28.6417333333,25.1470666667,4.9342
619.62,4.35746666667,67.6797333333,30.985,52.8253333333,23.708,5.38453333333,28.5086,24.9728666667,4.83273333333
619.95,4.34286666667,67.6318666667,30.8445333333,52.7803333333,23.5970666667,5.36673333333,28.3592,24.8598666667,4.7986
620.28,4.32486666667,67.5430666667,30.6909333333,52.7792666667,23.4776,5.3806,28.2356666667,24.7549333333,4.7866
620.62,4.31426666667,67.5046666667,30.5393333333,52.6880666667,23.3504666667,5.35806666667,28.0610666667,24.6033333333,4.752
620.95,4.3054,67.4296666667,30.3781333333,52.6182666667,23.2424,5.35066666667,27.8986666667,24.4589333333,4.72613333333
621.28,4.2486,67.3658666667,30.1876666667,52.535,23.0642,5.2778,27.6868,24.3074666667,4.6502
621.62,4.22273333333,67.3308666667,30.0488,52.5286666667,22.9202,5.23986666667,27.552,24.1842,4.644
621.95,4.21086666667,67.4718666667,29.9734666666,52.6846,22.8656,5.19713333333,27.5095333333,24.09,4.58686666667
622.28,4.16726666667,67.4187333333,29.7742,52.6338,22.7227333333,5.15006666667,27.3154666667,23.9318,4.54406666667
622.62,4.1804,67.5215333334,29.7217333333,52.7209333333,22.6774666667,5.15593333333,27.2477333333,23.8781333333,4.5504
622.95,4.2418,67.5372666667,29.6215333333,52.7736666667,22.6143333333,5.20286666667,27.1921333333,23.7938,4.58333333333
623.28,4.268,67.5308666666,29.5380666667,52.7482,22.5943333333,5.25286666667,27.0856,23.7234666667,4.60506666667
623.62,4.27906666667,67.4202666667,29.363,52.6738,22.4796666667,5.29173333334,26.9022,23.5929333333,4.64126666667
623.95,4.3626,67.5293333333,29.3562,52.7943333333,22.5025333333,5.35306666667,26.8684,23.5858666667,4.73846666667
624.28,4.37846666667,67.4902,29.2493333333,52.8572666667,22.427,5.35973333333,26.7719333333,23.5186666667,4.75493333333
624.62,4.44486666667,67.5262666667,29.211,52.8786666667,22.385,5.3894,26.7162,23.4721333333,4.81946666667
624.95,4.49333333333,67.6776666667,29.205,52.9642,22.4133333333,5.4468,26.7121333333,23.4666,4.8846
625.28,4.51346666667,67.6166,29.0536666667,52.8266666667,22.276,5.46766666667,26.5722,23.3528,4.89293333333
625.61,4.581,67.7028,29.0312666667,52.8025333333,22.2432666667,5.52446666667,26.4922,23.3007333333,4.96706666666
625.95,4.592,67.6332666667,28.9529333333,52.7542666667,22.1441333333,5.51366666667,26.3756666667,23.2066,4.99486666667
626.28,4.64053333333,67.5778666667,28.8609333333,52.7348,22.0660666667,5.5602,26.2878,23.1648,5.0772
626.61,4.62653333333,67.3960666667,28.7383333333,52.5792,21.9806666667,5.54106666667,26.1314666667,23.0577333333,5.0748
626.94,4.7284,67.3583333333,28.6794666667,52.5869333333,21.9689333333,5.63173333333,26.0866666667,23.0114,5.17993333333
627.28,4.7004,67.3298,28.5797333333,52.5607333333,21.8769333333,5.61233333333,26.0003333334,22.9178,5.1384
627.61,4.6838,67.2060666667,28.415,52.4423333333,21.7302,5.59406666667,25.8368666667,22.7773333333,5.1288
627.94,4.725,67.2962666667,28.3584666667,52.5056,21.7,5.63473333333,25.7856666666,22.7039333333,5.18086666667
628.27,4.73546666667,67.1936,28.2461333333,52.4768666667,21.6492,5.66373333334,25.7047333333,22.6252666667,5.21513333333
628.61,4.776,67.0027333333,28.072,52.3741333333,21.5156666667,5.69666666667,25.5612,22.4959333333,5.26653333333
628.94,4.82266666667,67.0380666667,28.0167333333,52.4614666667,21.5238,5.74153333333,25.5579333333,22.4508,5.31813333334
629.27,4.8118,66.7664,27.7929333334,52.3504,21.3946666667,5.73853333333,25.4088,22.3272666666,5.32493333333
629.60,4.86193333333,66.7694,27.6810666667,52.3342,21.3849333333,5.78813333333,25.3584666667,22.2611333333,5.34233333333
629.94,4.786,66.6888,27.5088,52.2409333333,21.2419333333,5.72913333333,25.1999333333,22.0668,5.26066666667
630.27,4.78853333333,66.794,27.3975333333,52.3246666667,21.1895333333,5.7454,25.1447333333,22.0441333333,5.2906
630.60,4.73353333333,66.8185333334,27.2522666666,52.3215333333,21.0672666667,5.6786,25.0376666667,21.9615333334,5.25086666667
630.93,4.8606,67.0065333333,27.2780666667,52.4908,21.1475333333,5.75933333333,25.0892,22.0068,5.40953333333
631.26,4.89193333333,67.1424666666,27.2695333333,52.5712666667,21.1436,5.7936,25.0744666667,21.9859333333,5.43593333333
631.60,4.8384,66.9896,27.0723333333,52.4396,20.9727333333,5.7692,24.9365333333,21.8807333333,5.39733333333
631.93,4.8786,67.1450666667,27.0601333333,52.5686,20.9281333333,5.83946666667,24.9288666667,21.8567333333,5.436
632.26,4.87793333333,67.183,26.9756666667,52.5593333333,20.8449333333,5.82073333333,24.8256666666,21.7778666667,5.41366666667
632.59,4.8526,67.1244666667,26.8787333333,52.5328666667,20.7564666667,5.821,24.6713333333,21.7019333333,5.41566666667
632.92,4.88313333333,67.2508666667,26.8704,52.616,20.7484,5.8888,24.6251333333,21.6938,5.4778
633.26,4.81906666667,67.2738666667,26.7476666667,52.6477333333,20.6268666666,5.8284,24.5149333333,21.613,5.4358
633.59,4.83693333333,67.2955333333,26.6625333333,52.6690666667,20.6004,5.81286666667,24.4714,21.5773333333,5.41193333333
633.92,4.86173333333,67.3582,26.6349333333,52.7140666667,20.5500666667,5.81566666667,24.4338666667,21.5160666667,5.42733333333
634.25,4.87733333333,67.3278666667,26.5585333333,52.7012,20.4973333333,5.83766666667,24.3524,21.4592,5.41746666667
634.58,4.88913333333,67.4029333333,26.5273333333,52.7321333333,20.4377333333,5.86253333333,24.2748,21.3979333333,5.40853333333
634.91,4.94546666667,67.4231333333,26.4552,52.7756666667,20.4450666667,5.92966666667,24.2604666667,21.4177333333,5.499
635.25,5.02693333333,67.4787333333,26.4489333333,52.7478666667,20.4822666667,5.99533333334,24.1950666667,21.3818666667,5.59246666667
635.58,4.93666666667,67.4622,26.2746,52.6940666667,20.3542666667,5.90426666667,24.0115333333,21.2644,5.52453333334
635.91,4.88206666667,67.4229333333,26.1536666667,52.668,20.2975333333,5.89333333333,23.9350666667,21.1684666667,5.4916
636.24,4.75766666667,67.2622,25.9100666667,52.4818,20.0934,5.7534,23.7388666667,20.9973333333,5.35466666667
636.57,4.74393333333,67.1732666667,25.7881333333,52.3584,19.9891333333,5.68573333333,23.6474666666,20.8980666666,5.35993333333
636.90,4.73626666667,67.1709333333,25.7098,52.3724666667,19.9204666667,5.70353333333,23.5447333333,20.8207333334,5.37326666667
637.23,4.70813333333,67.2168666667,25.6705333333,52.4504666667,19.8482,5.6938,23.4786666667,20.7508666667,5.39673333333
637.56,4.72013333333,67.2167333333,25.6026,52.4202,19.7753333333,5.69706666667,23.3907333333,20.626,5.4028
637.90,4.7424,67.2704666667,25.5488666667,52.482,19.7654,5.7392,23.3697333333,20.569,5.464
638.23,4.66546666667,67.1170666667,25.3188666667,52.3166666667,19.6185333333,5.6772,23.2140666667,20.4256666667,5.38906666667
638.56,4.56246666667,66.9403333333,25.1104,52.1291333333,19.3816,5.5662,23.0229333333,20.1925333333,5.29386666667
638.89,4.62473333333,66.9331333333,25.053,52.1750666667,19.3524,5.624,23.0334666667,20.1832666667,5.32013333333
639.22,4.6476,66.8268666667,24.9665333333,52.0859333333,19.2549333333,5.609,22.9621333333,20.0660666667,5.28026666667
639.55,4.75113333333,66.8536,24.9763333333,52.1154,19.2717333334,5.67513333333,23.0112666666,20.112,5.3744
639.88,4.89273333333,67.0550666667,25.0874666667,52.3456666666,19.3917333333,5.78933333333,23.1235333333,20.1844666667,5.50046666667
640.21,4.8928,67.069,25.035,52.4184,19.305,5.8164,23.0397333333,20.0875333333,5.49226666667
640.54,4.93266666667,66.9403333333,24.9548666667,52.2847333333,19.2427333333,5.8588,23.007,20.0559333333,5.5412
640.87,4.9632,66.6527333334,24.7820666667,52.0604666667,19.1267333333,5.95993333333,22.8885333333,19.9914666667,5.60913333333
641.20,5.02353333333,66.4964,24.6850666667,51.9580666667,19.1162666667,6.04633333334,22.8502666667,19.9986,5.66646666666
641.53,4.94233333333,66.3978,24.5146,51.8725333333,18.9427333333,5.94993333333,22.6600666667,19.8584666667,5.59793333333
641.87,5.00433333333,66.4996,24.54,52.0371333333,18.9278666667,6.0162,22.6686,19.8124666667,5.6596
642.20,4.95473333333,66.7268666667,24.5123333333,52.2165333333,18.9304666667,5.9898,22.6206,19.788,5.61893333333
642.53,4.78693333333,66.6928666667,24.3538,52.2218,18.7424,5.81393333334,22.4304666667,19.6062,5.46026666667
642.86,4.70646666667,66.7859333333,24.2630666667,52.2840666667,18.7178,5.77946666667,22.3566666667,19.5594666667,5.47093333333
643.19,4.55393333333,66.8025333333,24.1078666667,52.2548,18.5712,5.66766666667,22.1275333333,19.364,5.36153333333
643.52,4.4916,66.8777333333,24.0018666667,52.261,18.4612666667,5.64673333333,22.0050666667,19.2442,5.30353333333
643.85,4.43006666667,66.8224666667,23.8818666667,52.2444,18.3868,5.59113333333,21.9163333333,19.1862,5.24533333333
644.18,4.4892,66.9984666667,23.9322666667,52.4444666667,18.4310666667,5.65353333333,21.9399333333,19.1848,5.30506666667
644.51,4.4826,67.2946,23.9736666667,52.6794,18.4729333333,5.6052,21.9506,19.1650666667,5.29386666667
644.84,4.4882,67.419,23.9653333333,52.7988,18.4676666667,5.5902,21.9251333333,19.1544,5.30886666667
645.17,4.5874,67.4970666667,24.0223333333,52.8046,18.5277333333,5.74566666667,21.9989333333,19.1754666667,5.40393333333
645.50,4.45746666667,67.2693333334,23.775,52.5912666667,18.3697333333,5.63093333333,21.8486666667,19.034,5.28653333333
645.83,4.50446666667,67.0917333333,23.7164666667,52.4694,18.2838666666,5.6524,21.8122,18.967,5.32206666667
646.16,4.54993333333,67.2917333333,23.7154,52.5294666667,18.2859333333,5.73286666667,21.8132,19.0192,5.39026666667
646.49,4.6554,67.1168666667,23.7112666667,52.4165333333,18.2828,5.84386666667,21.8089333334,18.9892,5.47313333334
646.82,4.80833333333,67.0093333333,23.6924,52.3620666667,18.3028666667,5.98046666667,21.836,19.0710666667,5.55926666667
647.15,4.87266666667,66.7512,23.6053333333,52.1720666667,18.2589333333,6.0388,21.7954666667,19.0389333333,5.64306666667
647.48,4.95586666666,66.7998666667,23.5762,52.1514,18.2376,6.10526666667,21.8146,18.9888,5.67546666667
647.81,5.01866666667,66.8552,23.5330666667,52.1751333333,18.2374666667,6.1302,21.7984666667,18.9623333333,5.72293333333
648.14,5.02613333333,66.9084666667,23.4405333333,52.1861333333,18.1958666667,6.10773333333,21.7460666667,18.8888,5.69893333334
648.47,4.92246666667,66.8518666667,23.2552,52.1401333333,18.0398666667,6.05193333333,21.6214666667,18.7229333333,5.57526666667
648.80,4.92206666667,66.7217333333,23.1724,52.107,17.9574,5.98686666667,21.51,18.6634,5.55886666667
649.13,5.09006666667,66.8662666667,23.3199333333,52.3198666667,18.0860666667,6.14733333333,21.5864666667,18.7923333333,5.78133333333
649.46,5.06053333333,66.9497333333,23.2387333333,52.3803333333,18.0436,6.11406666667,21.5298,18.7133333333,5.7366
649.79,4.94153333333,66.6851333333,23.0697333333,52.23,17.8665333333,5.97773333333,21.399,18.5255333333,5.63366666667
650.11,4.82593333333,66.7156,22.8938666667,52.2355333333,17.6920666667,5.85706666667,21.2406666667,18.3958666667,5.5084
650.44,4.7022,66.6958666667,22.8073333334,52.2328666667,17.5535333333,5.7544,21.0933333333,18.274,5.4178
650.77,4.59453333333,66.8191333333,22.6611333333,52.3163333333,17.4172666667,5.61213333333,20.9577333333,18.1379333333,5.3222
651.10,4.50193333333,66.9188,22.6124666667,52.3320666667,17.3562,5.52173333333,20.8327333333,18.0795333333,5.2498
651.43,4.33013333333,66.7439333333,22.4165333334,52.172,17.1659333334,5.37006666667,20.6478666667,17.9462666667,5.1234
651.76,4.19693333333,66.4527333333,22.1933333333,51.927,16.9674,5.2158,20.4433333333,17.7637333333,5.00406666667
652.09,4.22,66.4135333333,22.1524666666,51.8924666667,16.9556,5.22506666667,20.3561333333,17.7843333333,5.05506666667
652.42,4.16426666667,66.5018666667,22.1263333333,51.9344,16.8665333333,5.17,20.3062,17.7429333333,4.9914
652.75,4.11486666666,66.4452,22.0411333333,51.8258,16.7789333333,5.11673333333,20.215,17.6410666667,4.9224
653.08,4.06946666667,66.3093333333,21.9850666667,51.7128666667,16.7324666667,5.088,20.1586666667,17.6040666667,4.87933333333
653.41,4.19506666667,66.3592,22.0210666667,51.7087333333,16.7945333333,5.23926666667,20.1704666667,17.6543333333,4.979
653.74,4.27466666667,66.4646,22.0628666667,51.8244666667,16.8803333333,5.32013333333,20.2334666667,17.6864666667,5.05073333333
654.06,4.33233333333,66.5135333333,22.0088666667,51.8628,16.9086666667,5.36826666666,20.2528,17.6446666667,5.1274
654.39,4.4346,66.3785333333,22.0721333333,51.8038666666,17.0001333333,5.50486666667,20.3107333334,17.7148666667,5.21833333333
654.72,4.508,66.1644,21.9910666666,51.698,16.9954666666,5.59033333333,20.3268666667,17.7047333333,5.29073333333
655.05,4.6286,66.107,21.9956,51.6678666667,17.0885333333,5.71593333333,20.3280666667,17.709,5.34986666667
655.38,4.68606666667,66.1238666667,21.9957333333,51.7277333333,17.1168666667,5.80646666667,20.3295333333,17.7676,5.40113333333
655.71,4.6418,66.0910666667,21.9569333333,51.6431333333,17.0096666666,5.78486666667,20.2879333334,17.6661333333,5.39066666667
656.04,4.6764,66.0901333333,21.9156666667,51.5908,17.0408,5.90526666667,20.2987333333,17.6715333333,5.48333333333
656.37,4.74153333333,66.2952666667,21.9500666667,51.7105333333,17.0615333333,6.00266666666,20.3022666667,17.7674666667,5.5694
656.69,4.8852,66.559,22.0492,51.931,17.1654666667,6.15766666667,20.3566666667,17.8662666667,5.72193333333
657.02,4.8108,66.6898666667,21.9638666667,52.0138666667,17.0866666667,6.0906,20.2521333333,17.7862666667,5.6798
657.35,4.7716,66.7031333333,21.9219333333,52.0175333333,17.0102,6.07846666667,20.1758666667,17.7352,5.67646666667
657.68,4.74733333333,66.6010666667,21.8658666667,52.0102666667,16.9581333333,6.05386666667,20.1463333333,17.7578666667,5.66746666667
658.01,4.66466666667,66.6418666667,21.6879333333,51.9888666667,16.7757333333,5.95773333333,19.9909333333,17.6266666666,5.57226666667
658.34,4.66813333333,66.6768666667,21.6417333333,51.9919333333,16.7297333333,5.93766666667,19.9276666667,17.5853333333,5.57473333333
658.66,4.69353333333,66.7138,21.6142,52.0088,16.694,5.9698,19.9206,17.5540666667,5.61326666667
658.99,4.7666,66.8752,21.6765333333,52.1325333333,16.7602,6.05873333334,19.9819333333,17.5877333333,5.69133333333
659.32,4.79486666667,66.9524,21.689,52.2369333333,16.7888,6.05873333333,20.0166666667,17.5968666667,5.70406666667
659.65,4.72726666667,66.9827333333,21.6064,52.3515333334,16.7044,5.96493333333,19.9603333333,17.525,5.5916
659.98,4.6564,66.8758,21.4740666667,52.3120666667,16.6057333333,5.89433333333,19.8457333333,17.4116,5.46146666667
660.31,4.50266666667,66.6705333333,21.2582666667,52.1405333333,16.4336,5.77986666667,19.6666,17.2338,5.29866666667
660.63,4.52193333333,66.4645333333,21.1694,52.0290666667,16.3933333333,5.75833333333,19.6420666667,17.1982666667,5.28426666666
660.96,4.57706666667,66.4482666667,21.109,52.0391333333,16.4313333334,5.77273333333,19.6201333333,17.2141333333,5.32873333333
661.29,4.62346666667,66.6314,21.1424666667,52.1512666667,16.4352666667,5.80913333333,19.6285333333,17.2089333333,5.36053333333
661.62,4.78406666667,66.5876666667,21.2502,52.1550666667,16.5886666667,5.9734,19.753,17.3386666666,5.534
661.94,4.711,66.6508666667,21.192,52.2538,16.5344,5.91306666667,19.7116666667,17.3168,5.47686666667
662.27,4.69073333333,66.7513333333,21.172,52.396,16.4996666667,5.87913333333,19.7038666667,17.3176,5.44793333333
662.60,4.74333333333,66.7541333333,21.2132666667,52.3862,16.5032,5.94966666667,19.6951333333,17.3408666667,5.52026666666
662.93,4.80633333333,66.7878,21.218,52.3864,16.5174,6.04373333333,19.656,17.372,5.61786666667
663.26,4.8848,66.6194666667,21.1569333333,52.1977333333,16.5490666667,6.10326666667,19.6283333333,17.3500666667,5.72293333333
