wavelength,Back_DigBrum,Belly_DigBrum,Breast_DigBrum,Crissum_DigBrum,Crown_DigBrum,DorTail_DigBrum,Patch10_DigBrum,Patch11_DigBrum,Rump_DigBrum,Throat_DigBrum,WingTip_DigBrum
722.11,8.39386666667,33.3733333333,29.7287333333,33.6917333333,8.40579999999,9.08626666666,23.8488666667,25.784,14.0498,8.73806666667,10.6994666667
722.43,8.644,33.6432,29.9618666667,33.8825333333,8.77086666666,9.37646666667,24.0856,26.1174666667,14.2284666667,8.97,10.9454666667
722.75,8.98159999999,34.0265333333,30.3776666667,34.2722,9.306,9.85593333334,24.39,26.4652,14.6026666667,9.2536,11.3871333333
723.07,8.9138,33.788,30.3139333333,34.0777333333,9.20726666666,9.7486,24.2224666667,26.3206,14.4618666667,9.14106666666,11.3056666667
723.39,8.72286666666,33.7749333333,30.2866666667,34.0666666666,9.15026666667,9.67073333333,24.1992666667,26.2128666667,14.3218666667,8.98806666666,11.2164
723.71,8.92046666666,33.9712,30.5206,34.1535333333,9.41879999999,9.91486666667,24.4431333333,26.3143333333,14.5384,9.18600000001,11.4278
724.03,8.94359999999,34.0606666667,30.5232666667,34.1151333333,9.50713333333,9.96366666668,24.4686666667,26.2828,14.4161333333,9.18193333333,11.414
724.35,8.64173333333,33.7635333333,30.2009333333,33.8075333333,9.34899999999,9.86540000001,24.1712,25.9795333333,14.0767333333,9.05566666668,11.1211333333
724.67,8.52906666666,33.7794,30.1726666667,33.8054666667,9.32693333333,9.8352,24.1992666667,25.9372666667,13.9220666667,9.0576,11.0306666667
724.98,8.12626666667,33.5992,30.0613333333,33.7964666667,9.09479999999,9.61433333334,23.9344,25.7846666667,13.6595333333,8.78693333333,10.7379333333
725.30,8.25446666667,33.8538,30.3768,34.0046,9.30566666667,9.78993333333,24.11,26.0738666667,13.8097333333,8.984,10.9014
725.62,8.10646666667,33.6982666667,30.2682666667,33.9416,9.12146666666,9.69193333333,23.8946666667,25.9946666667,13.7719333333,8.80660000001,10.7946666667
725.94,7.865,33.5338666667,30.1488,33.9027333333,8.69840000001,9.37300000001,23.7162666667,25.76,13.5972666667,8.61513333334,10.6349333333
726.26,7.66966666667,33.3847333333,30.0266666667,33.7834,8.45113333333,9.11853333333,23.5752666667,25.6322,13.4596,8.53026666667,10.3168
726.58,7.7332,33.6480666667,30.2046,33.9966,8.46313333332,9.16366666667,23.666,25.673,13.595,8.54206666666,10.3010666667
726.90,8.07753333333,33.7256666667,30.3798,34.0582,8.75993333333,9.48686666665,23.7598666667,25.8045333333,13.7682666667,8.77539999999,10.5364666667
727.21,8.04853333333,33.8705333333,30.3992,34.1547333333,8.74693333333,9.49719999999,23.7498,25.8855333333,13.8149333333,8.72573333333,10.5125333333
727.53,8.05906666667,34.1599333333,30.6828666667,34.4669333333,8.85686666666,9.58946666667,23.9144666667,26.1430666667,13.9567333333,8.81100000001,10.608
727.85,8.02766666667,34.3685333333,30.7398,34.7172666667,8.87859999999,9.56479999999,24.0310666667,26.3829333333,14.0712,8.89006666666,10.6288
728.17,7.80013333333,34.2546,30.5658,34.6119333333,8.58193333333,9.31759999999,23.7862666667,26.1580666667,13.8972666666,8.66966666667,10.3880666667
728.49,8.16253333333,34.5350666667,30.8904,34.9164666667,8.84393333333,9.66593333332,24.0641333333,26.4672666667,14.216,8.96546666666,10.7838
728.80,8.43093333333,34.6129333333,30.9996,35.0037333333,9.05493333333,9.85900000002,24.2408666667,26.6554666667,14.4439333333,9.18640000001,11.0448666667
729.12,8.53073333333,34.8552666666,31.2289333333,35.1878,9.16373333334,9.86479999999,24.4550666666,26.7192666667,14.5057333333,9.21266666667,11.1537333333
729.44,8.57353333333,34.8906,31.2619333333,35.1411333333,9.20546666667,9.92899999999,24.4906,26.6199333333,14.4027333333,9.25766666667,11.1386
729.76,8.47566666667,34.7275333333,31.1916666667,35.0828,9.07966666667,9.92566666665,24.4246666667,26.4082666666,14.302,9.18759999999,11.1601333333
730.08,8.43346666667,34.6768666667,31.0504666667,35.0316666667,8.99586666667,9.94246666667,24.4023333333,26.392,14.1296666667,9.21493333333,11.0635333333
730.39,8.35706666667,34.8444666667,31.0264,35.1713333333,8.88386666667,9.8178,24.4232666667,26.5041333333,14.1236,9.19946666666,11.0114666667
730.71,8.16206666667,34.7442666667,30.9109333333,35.1289333333,8.62373333333,9.59939999999,24.2536,26.4002,13.9094666666,9.12846666667,10.8002
731.03,8.18893333333,34.5743333333,30.7379333334,35.0624666667,8.52620000001,9.6254,24.1046666667,26.3219333333,13.9108666667,9.15780000001,10.7824666667
731.35,8.4068,34.5322,30.8618,34.9626,8.63206666666,9.76986666667,24.0216,26.2620666667,14.0575333333,9.1494,10.847
731.67,9.01793333333,35.1082666667,31.4134,35.5542666667,9.31520000001,10.4111333333,24.5814666667,26.8408666667,14.6328,9.72646666668,11.404
731.98,9.06820000001,35.2136,31.5262,35.5976666666,9.55086666667,10.4216,24.6528666667,26.8513333333,14.7398666667,9.87653333332,11.5337333333
732.30,8.77379999999,35.1726666667,31.4072,35.4274666667,9.33320000001,10.1736,24.4374666667,26.6869333333,14.5244666667,9.6898,11.3184666667
732.62,8.8734,35.1464,31.4666,35.4070666667,9.49273333334,10.3522,24.3877333333,26.7424,14.6308,9.91026666666,11.3575333333
732.94,9.09959999999,35.3131333333,31.6872666667,35.6729333333,9.81359999999,10.5705333333,24.4258666667,27.0357333334,14.8862,10.0448666667,11.5120666667
733.25,9.0284,35.4544,31.8390666667,35.7272,9.87313333333,10.4205333333,24.4792,27.2480666667,14.8144666667,9.97553333333,11.4356
733.57,9.17400000001,35.5829333333,32.0196,35.8617333333,10.1594666667,10.4727333333,24.5736666667,27.3770666667,14.9757333333,10.0028666667,11.6739333333
733.89,9.258,35.5419333333,32.1390666667,35.8648,10.2222,10.5603333333,24.6513333333,27.3392,15.0241333334,10.0617333333,11.7642666667
734.21,9.32559999999,35.5718666667,32.1819333333,35.7732666667,10.2951333333,10.6236666667,24.6451333334,27.1945333333,15.0362666667,9.97653333334,11.7946
734.52,9.28453333333,35.6690666667,32.3185333333,35.7650666667,10.2912,10.5834,24.6432,27.153,14.9243333333,9.86500000001,11.7122666667
734.84,8.96686666667,35.6562,32.3372,35.9232,10.0452,10.4231333333,24.6352666667,26.9971333333,14.6250666667,9.72473333333,11.4828
735.16,8.41693333333,35.2728666667,31.9238666667,35.5358666667,9.53386666667,9.86633333333,24.1820666667,26.4332,14.1202,9.16166666667,10.9708
735.48,8.22353333333,35.1066666667,31.7806666667,35.3314,9.29013333334,9.87486666667,24.0839333333,26.3518,13.9415333333,9.05446666666,10.6328666667
735.79,8.24080000001,35.1327333333,31.7398,35.3600666666,9.15026666667,9.88846666666,24.1008666667,26.1428666667,13.985,9.02453333333,10.5921333333
736.11,8.19539999999,35.185,31.7541333333,35.4113333333,8.94013333334,9.75513333333,24.2350666667,26.0800666667,13.9088666667,8.94013333334,10.4952
736.43,7.9274,35.1375333333,31.6649333333,35.2868666667,8.65800000001,9.52680000001,24.241,25.8537333333,13.8412,8.75826666666,10.2861333333
736.74,7.9494,35.3266666667,31.7121333333,35.4142666667,8.61073333333,9.69606666667,24.2987333333,25.8571333333,13.9231333333,8.85080000001,10.3733333333
737.06,7.77633333334,35.1001333333,31.5418666666,35.2375333333,8.32993333334,9.63979999999,24.1122666667,25.6380666667,13.7204666667,8.81833333334,10.2340666667
737.38,7.47,34.8857333333,31.3260666667,35.0509333333,8.03126666666,9.34373333333,23.8063333333,25.3066,13.3559333333,8.55833333333,9.92080000001
737.69,7.44326666667,34.8229333333,31.4463333333,35.1453333333,8.00866666667,9.31866666667,23.7625333333,25.5292,13.254,8.57866666666,9.88866666667
738.01,7.37266666667,34.8274,31.5772666667,35.3125333334,7.9832,9.21313333333,23.8947333333,25.5438666667,13.2786,8.5322,9.82800000001
738.33,7.82966666667,35.1016,31.7344,35.4675333333,8.51406666666,9.54146666667,24.0808,25.8852666667,13.6292,8.85959999999,10.2280666667
738.64,8.0626,35.4081333333,32.0281333333,35.8462,8.70726666666,9.77633333333,24.3718666667,26.2036,13.894,9.18393333333,10.5212
738.96,8.18993333333,35.6332666667,32.237,36.1265333333,8.77013333333,9.70653333335,24.4786,26.2532,13.9476,9.2634,10.7364
739.28,8.29526666667,35.7212,32.3832,36.4042666667,9.0062,9.81139999999,24.5526,26.6137333333,13.9061333333,9.42953333334,10.8764666667
739.59,8.40346666667,35.8017333333,32.3489333333,36.4448666667,9.005,9.79440000001,24.5210666667,26.6016,13.9253333333,9.44613333333,10.9022
739.91,8.20853333333,35.7469333333,32.2040666667,36.3562,8.82253333334,9.56539999999,24.4078,26.5236666667,13.5818,9.21840000001,10.8423333333
740.23,8.45326666667,35.7674666667,32.2390666667,36.2518666667,8.90926666666,9.53560000001,24.5113333333,26.5744666667,13.6405333333,9.30619999999,11.0267333333
740.54,8.69853333333,36.0583333333,32.6068,36.5650666667,9.21486666667,9.66653333333,24.7184666667,26.8722,13.8067333333,9.52779999999,11.2823333333
740.86,8.8696,36.1533333333,32.7694,36.7390666667,9.45533333333,9.76866666667,24.9506,27.0907333333,13.9695333333,9.61440000001,11.5522
741.18,8.72646666667,36.2307333333,32.7504666667,36.7622,9.42446666667,9.64980000001,24.9523333333,26.8846666667,13.9479333333,9.54693333333,11.4598666667
741.49,9.03053333333,36.2378666667,32.6845333333,36.6803333333,9.6278,9.87853333333,24.8310666667,26.9762666667,14.1369333333,9.76280000001,11.7680666667
741.81,8.91806666667,36.1164,32.6295333333,36.4432,9.40459999999,9.71413333333,24.7697333333,26.7364,14.0920666667,9.66173333334,11.6135333333
742.12,8.96086666667,35.9618666667,32.6397333333,36.1049333333,9.45846666667,9.68473333333,24.6362666667,26.6616,14.0646666667,9.55893333334,11.617
742.44,8.74,35.5463333333,32.3942666667,35.5793333333,9.27559999999,9.51153333333,24.2685333333,26.4535333333,13.8660666667,9.10806666667,11.1916666667
742.76,8.61406666667,35.4823333333,32.5754,35.49,9.33659999999,9.53553333334,24.1550666667,26.2837333333,13.9918666667,9.06846666666,11.1382
743.07,8.56966666667,35.5246666667,32.687,35.535,9.51200000001,9.64073333333,24.1174,26.3344666667,14.0388,8.97386666667,11.0416
743.39,9.08766666666,35.8036,33.1498,35.8915333333,9.98446666666,10.1628666667,24.4988,26.6718666667,14.6202666667,9.55813333332,11.4625333333
743.70,8.97526666667,35.9848666667,33.3202,36.1209333334,10.0640666667,10.2945333333,24.4576,26.7164,14.7257333333,9.51446666667,11.3127333333
744.02,9.27373333334,36.4132,33.6159333333,36.4975333333,10.3460666667,10.8373333333,24.8943333333,27.0549333333,15.1689333333,9.91273333333,11.5794666667
744.34,9.46946666667,36.7292,33.9316666667,36.7052666667,10.613,11.2778,25.2308,27.342,15.5031333333,10.3125333333,11.8122
744.65,9.77646666667,36.9565333333,34.0781333333,37.0285333333,10.7608666667,11.6280666667,25.3978,27.6536666667,15.677,10.5000666667,12.1601333333
744.97,9.8166,37.1250666667,34.4524666667,37.4622666667,10.7389333333,11.8660666667,25.6391333333,27.7886,15.7713333333,10.5798,12.252
745.28,9.61539999999,37.0947333333,34.4694666667,37.592,10.5558666667,11.7950666667,25.6148666667,27.8244,15.5728,10.4198666667,12.2462666667
745.60,9.37613333333,37.0716666667,34.3487333333,37.6874666667,10.3174666667,11.6585333333,25.5747333333,27.6656,15.2161333333,10.3147333333,12.1154666667
745.91,9.56473333335,37.4738666667,34.5814,38.2259333333,10.551,11.7548666667,25.9365333333,28.0414,15.3498,10.6858,12.4712666667
746.23,9.69953333333,37.4192666667,34.4499333334,38.1804666667,10.4906666667,11.8030666667,25.9276,28.048,15.2137333333,10.6755333333,12.5585333333
746.55,9.67166666668,37.4424666667,34.4869333333,38.3272,10.4408,11.8885333333,25.9608666667,28.0346666667,15.1381333334,10.7868666667,12.8306666667
746.86,9.31313333334,37.069,33.9244666667,37.7996666666,9.93146666666,11.4860666666,25.3147333333,27.4876,14.6032666667,10.3476,12.3397333333
747.18,9.54506666667,36.8949333333,33.7734666667,37.8076,9.91219999999,11.5809333334,25.484,27.4307333333,14.5349333333,10.5846666667,12.5178
747.49,9.70626666667,36.858,33.8641333333,37.917,9.85186666667,11.4766,25.5619333333,27.4885333333,14.5809333333,10.4984666667,12.4657333333
747.81,9.88593333334,36.9982666667,34.1199333333,38.1152666667,9.90733333333,11.5398,25.6168666667,27.6011333333,14.7429333333,10.6806666667,12.4820666667
748.12,10.0586666667,36.9438,34.1674666666,37.9190666667,9.88546666666,11.4922,25.6248666667,27.5672666667,14.8547333333,10.8153333333,12.4114
748.44,9.50146666667,36.603,33.5852666666,37.335,9.459,10.6604,25.1817333333,27.1282,14.2693333333,10.2148,11.7184666667
748.75,9.61153333333,36.5432666667,33.4278666667,37.1994,9.69546666666,10.7716,25.1154666666,27.1128,14.2755333333,10.2913333333,11.7271333333
749.07,9.87193333333,36.842,33.6498666667,37.4176666667,9.83259999999,10.9342666667,25.2905333333,27.381,14.6023333333,10.492,11.9726666667
749.38,10.0298,36.8669333333,33.5736666667,37.2393333333,9.86420000001,11.2162666667,25.2372,27.2714666667,14.7447333333,10.6604,12.1676
749.70,10.1860666667,37.1335333333,33.6273333333,37.5029333333,9.73333333333,11.2004,25.3816666667,27.3533333334,14.8394666667,10.6749333333,12.3474
750.01,10.3294,37.3830666667,33.7255333333,37.5268666667,9.78819999999,11.0693333333,25.4928,27.4458,14.9019333333,10.6326,12.345
750.33,10.4912666667,37.5821333333,33.8964666667,37.7655333333,9.99866666667,11.3372666667,25.7498666667,27.7772666667,15.1276666667,10.7215333333,12.4399333333
750.64,10.3336666667,37.5701333333,33.7693333333,37.7147333334,10.0053333333,11.0927333333,25.5345333333,27.5466,15.0774,10.5068666667,12.3221333333
750.96,9.8986,37.3554666667,33.4228,37.3370666667,9.80106666666,10.6940666667,25.2075333333,27.1196,14.8188666667,10.1910666667,12.1584666667
751.27,9.2814,37.1705333333,32.8957333333,36.9080666667,9.25486666667,10.1830666666,24.6648,26.5658,14.3199333333,9.57046666667,11.5301333333
751.59,9.32906666666,37.6402666667,33.1859333333,37.2734,9.57006666667,10.2772,24.8534666667,26.7524,14.4930666667,9.76033333333,11.7958
751.90,9.72073333333,37.7421333333,33.4642666667,37.6861333333,9.94513333334,10.7308666667,25.1996666667,26.8992,14.8964,10.223,12.2939333333
752.22,9.90653333332,37.9033333333,33.5416666667,37.7698,10.1176,10.8146,25.2643333333,26.9525333333,15.1015333333,10.3312666667,12.5294
752.53,9.91453333335,37.8551333333,33.5977333333,37.8045333333,10.2617333333,10.7718666667,25.1708666667,26.8616,15.195,10.3578,12.4146666666
752.85,9.63619999999,37.6691333333,33.4060666667,37.8954666667,10.1967333333,10.3879333333,24.9987333333,26.629,14.9178,9.91906666665,11.9076666667
753.16,9.67826666667,37.7474,33.5048666667,37.9753333333,10.5067333333,10.5123333333,25.0710666667,26.7176,14.9744,9.89006666668,11.8824666667
753.47,9.67466666666,37.528,33.568,37.92,10.616,10.584,24.9466666667,26.712,15.0266666667,9.88000000001,11.92
753.79,9.4616,37.2640666667,33.43,37.7634,10.3584,10.0738,24.6611333333,26.4276,14.6463333333,9.57986666667,11.7625333333
754.10,9.07726666667,37.13,33.3334,37.5893333333,9.87359999999,9.8192,24.4298666667,26.2644,14.2898666667,9.27033333333,11.3576666667
754.42,8.74520000001,37.0923333333,33.3442666667,37.6248666667,9.59920000001,9.66233333334,24.2695333333,26.1970666666,14.1625333333,9.1542,11.0433333333
754.73,9.12059999999,37.1118,33.6712666667,37.7438,9.88746666667,9.87913333333,24.4793333333,26.5018666667,14.4462666667,9.43673333332,11.5141333333
755.05,8.92473333334,36.7796666667,33.5042666667,37.4442,9.61959999999,9.79600000001,24.4692666667,26.3441333333,14.2432,9.21433333334,11.2573333333
755.36,8.85713333335,37.0913333333,33.6518666667,37.4182666667,9.54153333334,9.82393333333,24.4145333333,26.5745333333,14.2192,9.20653333334,11.1957333333
755.67,8.3732,37.0228,33.7634666667,37.5100666667,9.12246666667,9.48433333334,24.1595333333,26.5526666667,13.8375333333,8.94306666666,10.7976666667
755.99,8.19233333333,36.9200666667,33.6568666667,37.3694,9.031,9.64359999999,24.1190666667,26.6210666667,13.6768,8.90793333334,10.8516
756.30,8.1628,37.0711333333,33.8445333333,37.409,8.81286666666,9.71113333333,24.2114,26.7302,13.8186666667,9.00913333334,11.1755333333
756.62,8.17966666667,37.0908,33.9162,37.4143333333,8.58766666667,9.70986666667,24.1860666667,26.6927333333,13.8609333334,9.1502,11.1646666667
756.93,8.081,37.2004666667,33.8568,37.4239333333,8.34586666667,9.73680000001,24.2700666667,26.6637333333,13.6981333333,9.21040000001,11.0425333333
757.24,8.05966666667,37.4648666666,33.9738,37.6390666667,8.41966666667,9.95726666666,24.6658666667,26.7994,13.9028,9.30799999999,11.244
757.56,8.6122,38.0014,34.499,38.1455333333,8.89473333334,10.3106,25.1449333333,27.2171333333,14.4165333334,9.86913333332,11.9204
757.87,8.94666666667,38.2570666667,34.5804666667,38.2159333333,9.11386666667,10.3784,25.3874,27.2829333333,14.5041333333,9.96773333333,12.2359333333
758.18,8.74913333333,38.0641333333,34.4244,37.9557333333,9.01006666667,10.1688,25.3204,27.2767333334,14.3890666667,9.81093333333,12.0927333333
758.50,8.35393333334,37.8902666667,34.1490666667,37.767,8.73546666667,9.90606666666,25.0176666667,26.9102,14.0406,9.44253333333,11.8749333333
758.81,8.11226666667,37.5306,33.9092,37.3822666667,8.51966666666,9.73826666668,24.6422666667,26.4252666667,13.8218666667,9.24366666667,11.7162
759.13,8.0058,37.4692,33.6688666667,37.1338666667,8.26613333334,9.52433333332,24.4106,26.1258,13.7062666667,9.07013333334,11.5806
759.44,7.80006666667,37.4629333333,33.7053333333,37.0938666667,7.99473333333,9.23853333333,24.3562666667,26.0214,13.4322,8.80566666665,11.3339333333
759.75,8.21573333333,37.8486,33.9501333333,37.1228666667,8.49413333334,9.64433333332,24.4607333333,26.1790666667,13.6862,9.11366666667,11.5920666667
760.07,8.17353333333,37.8796,33.9384666666,37.0978,8.72993333332,9.58326666667,24.5662,26.2699333333,13.8442666667,9.05819999999,11.6724666667
760.38,7.8916,37.7257333333,33.6878,36.9827333333,8.51833333333,9.16480000001,24.3923333333,26.0854666667,13.7954666667,8.74533333333,11.5668
760.69,8.2076,38.156,33.909,37.2549333333,8.93326666667,9.57866666666,24.7698666667,26.358,14.2344666667,9.13086666666,11.8676666666
761.01,8.33926666667,38.1238,33.9543333333,37.2483333333,9.13926666666,9.73840000001,24.7608,26.5636666667,14.3092,9.16353333334,11.8501333333
761.32,8.19506666667,37.9366666667,33.7291333334,37.2054666666,8.94753333333,9.65273333333,24.4251333333,26.4149333333,14.0726,9.06280000001,11.624
761.63,8.64573333333,38.1994666667,33.9996666667,37.5984666667,9.28713333334,10.0314,24.6044,26.5937333334,14.3744,9.49586666667,11.91
761.94,8.90953333333,38.1604666667,34.0825333333,37.7809333333,9.467,10.1921333333,24.6494666666,26.7578666667,14.6038,9.71893333333,12.0196
762.26,8.85726666668,38.1856,34.1805333333,37.9432,9.55673333334,10.3276666667,24.7876666667,26.9184,14.67,9.7576,11.9089333333
762.57,9.0978,38.3852666667,34.5466,38.1756,9.88073333333,10.5877333333,25.1389333333,27.1596,14.9058,10.1327333333,12.1044
762.88,9.27206666667,38.2244,34.4913333333,38.0014666667,9.94526666667,10.6742,25.0476,26.969,15.0317333333,10.3013333333,12.1668666667
763.20,9.17433333332,38.141,34.5648666667,38.1727333333,9.75286666667,10.4928666667,25.0725333333,27.0313333333,14.9274666667,10.2341333333,11.9447333333
763.51,8.92746666667,38.1468666667,34.5918666667,38.2014666667,9.57446666667,10.4675333333,24.9838,26.9230666667,14.7474,10.1292,11.6922666666
763.82,8.84646666666,37.9081333333,34.5880666667,38.0100666667,9.53553333333,10.5355333333,24.8398,26.7480666667,14.58,10.0594,11.4416666667
764.14,8.68933333333,37.6023333333,34.5807333333,37.8571333333,9.25840000001,10.3814,24.5258666667,26.5571333333,14.3278,9.87986666668,11.2052666667
764.45,8.2752,37.3148666667,34.354,37.597,8.84366666667,10.1828666667,24.3647333333,26.1756,13.9858666667,9.44233333334,10.7882
764.76,8.02433333333,37.0915333333,34.3761333333,37.3155333333,8.61893333334,10.0544,24.3218,25.9835333333,13.8081333333,9.25126666667,10.5335333333
765.07,7.83,37.2460666667,34.4455333333,37.5036666667,8.47786666667,9.92686666667,24.4188666667,25.9074,13.7142,9.04226666667,10.4144666667
765.39,8.05666666667,37.63,34.7574,37.8590666667,8.76620000001,10.1877333333,24.6671333333,26.1107333333,13.9648666667,9.24653333333,10.5900666666
765.70,8.41986666666,37.888,34.9608,37.9828666667,8.91953333334,10.3805333334,25.0468666667,26.2259333333,14.1152,9.43726666667,10.9059333333
766.01,8.52466666667,37.7716666667,34.7322,37.9862666667,8.87626666667,10.4334666667,25.0934,26.0679333333,14.2004666667,9.31133333333,10.9544666667
766.32,8.81333333333,38.242,34.9440666667,38.5338666667,9.27826666667,10.7586666667,25.5211333333,26.5418666667,14.4647333334,9.49386666667,11.2178666667
766.64,8.6156,37.9568,34.6484,38.222,9.20533333333,10.6766666666,25.5226666667,26.136,14.2945333333,9.39106666666,11.2752666666
766.95,9.17313333334,38.1991333333,34.9318,38.5090666667,9.55366666666,10.9802,25.872,26.461,14.6464,9.74680000001,11.8361333333
767.26,9.61453333333,38.7955333333,35.2964,39.0661333334,10.0540666667,11.5106,26.4118,27.0650666667,15.2296,10.2613333333,12.5302
767.57,10.0902,39.109,35.5282666667,39.3743333333,10.6503333333,11.9736666667,26.8599333333,27.4593333333,15.7115333333,10.7062,12.9565333333
767.88,10.5574,39.6901333333,35.8464,39.6900666667,11.3054,12.2452666667,27.0675333333,27.8018666667,16.0889333333,11.2648666667,13.4512
768.20,11.0191333333,40.2310666667,36.1027333333,40.2138666667,11.9815333333,12.6608666667,27.3392666667,28.2014666667,16.5580666667,11.7986666667,14.0782666667
768.51,10.7738666667,39.9254666667,35.8856,40.1420666667,11.8282,12.5807333333,27.0288,28.0831333333,16.2370666667,11.7180666667,13.9084
768.82,10.1828666667,39.5171333333,35.6896666667,39.7184,11.3026,12.1184,26.6739333333,27.7350666667,15.7372666667,11.4564,13.6114
769.13,9.895,39.4375333333,35.538,39.7975333333,11.3424,11.9872666667,26.3630666667,27.7165333333,15.7329333333,11.3722666667,13.6520666667
769.44,10.1107333333,40.0777333333,36.3542,40.5398,11.7530666667,12.3937333333,26.7636,28.4061333333,16.0706666667,11.6753333333,14.2146666667
769.76,10.3306,39.9488666667,36.5014,40.3936,11.6882,12.4754,26.7256,28.3549333333,16.1,11.8929333333,14.4077333334
770.07,10.625,40.2531333333,36.9056666667,40.7112666667,11.8264666667,12.7507333333,26.6183333333,28.7924,16.2588,11.8706666667,14.3821333333
770.38,10.3761333333,39.8088666667,36.5833333333,40.0122,11.6860666667,12.3001333333,26.0890666667,28.4482666667,15.8634,11.5313333333,13.9230666667
770.69,10.0964666667,39.912,36.5703333333,39.8574,11.3838,11.7525333333,25.7358,28.0418666667,15.4089333334,10.9977333333,13.4926666667
771.00,9.70393333333,39.5783333333,36.1533333333,39.5526,10.8712666667,11.0288666667,25.2055333333,27.5866666667,14.8284666667,10.5602,13.0818
771.32,9.10666666667,39.1952666667,35.929,39.3986,10.4087333333,10.6122,24.6376666667,27.2637333333,14.536,10.1796,12.7537333333
771.63,9.28246666667,39.1572666667,36.0896,39.3548,10.4629333333,10.8141333334,24.8189333333,27.3908666667,14.6149333333,10.125,12.7583333333
771.94,9.6772,39.5048,36.6048666667,39.5976,10.8884666667,11.2686666667,25.2785333333,27.7454666667,15.0662,10.4288666667,13.1608666667
772.25,10.2046,39.7421333333,36.7022666667,39.8,11.3200666667,11.6756,25.4578666667,27.7733333333,15.2177333333,10.72,13.4712
772.56,10.0067333333,39.6632,36.578,39.6132,10.9760666666,11.2354,25.3017333333,27.4766,14.8305333333,10.4164,13.1832666667
772.87,9.22006666667,38.9326,35.7256666667,38.7853333333,10.3059333333,10.4762666667,24.6330666667,26.8323333333,14.0603333333,9.70326666666,12.3901333333
773.18,8.1304,38.4654666667,35.3209333333,38.3806,9.71673333333,9.6222,23.8338666667,26.1426666667,13.3475333333,8.65439999999,11.5534
773.50,7.5436,38.4400666666,35.1987333333,38.2364666667,9.42833333333,9.14726666666,23.8662666667,25.9300666667,13.0088,8.43019999999,11.468
773.81,7.25793333333,38.4923333333,35.2354,38.5907333333,9.06626666667,9.31739999999,23.9469333333,25.7847333333,12.7174,8.16959999999,11.3722666667
774.12,7.31113333333,38.4782,35.2218666667,38.8797333333,8.98633333333,9.52653333333,24.1139333333,25.8933333333,12.8226666667,8.29733333334,11.4448666667
774.43,7.11973333334,39.1552666667,35.9185333333,39.6234,9.06873333334,9.73546666666,24.6972666667,26.4530666666,12.7480666667,8.47846666666,11.6896
774.74,7.74013333333,39.596,36.5695333333,40.0359333333,9.50406666667,10.4498666667,25.4958,26.9221333333,13.2361333333,9.14106666667,12.1165333333
775.05,7.38773333333,39.8079333333,36.6018666667,40.3994,9.39553333333,10.1116,25.3074666666,27.0402666667,13.0376,9.12566666666,12.0829333333
775.36,6.7928,39.7007333334,35.9055333333,40.0683333333,8.84526666667,9.42786666666,24.6614,26.2836,12.3359333333,8.47766666666,11.4698666667
775.67,6.44246666667,39.6690666667,36.0661333333,40.048,8.35339999999,9.00446666667,24.5316666667,26.261,12.1964,7.6862,10.814
775.98,7.568,40.592,37.3066666667,40.9973333333,9.19466666666,9.96266666667,25.4613333333,27.248,13.3493333333,8.77333333334,11.584
776.30,8.53593333333,41.0485333333,37.829,41.4932,9.70073333334,10.6276666667,26.1266,27.5986666667,14.0056,9.66920000001,12.1471333333
776.61,9.22546666667,41.7254666666,38.2584666667,42.2276,9.81313333333,11.1432666667,26.8696,28.3707333333,14.3696,10.1656,12.7670666667
776.92,9.5314,42.4125333333,38.8584666667,42.9725333333,9.8978,11.3571333333,27.1567333333,28.7668,14.6957333333,10.3500666667,12.8972666667
777.23,9.77566666666,43.2896666667,39.5455333333,43.5961333333,10.301,11.1111333333,27.6354666667,29.2064,15.2216666667,10.7334,13.3223333334
777.54,9.66106666666,42.7122,39.1590666666,43.0485333333,10.2088666667,10.8760666667,27.1712,28.9341333333,15.1613333333,10.7134,13.1272666667
777.85,9.41913333333,42.4484,38.7243333333,42.5189333333,9.97280000001,10.4288666667,26.5797333333,28.3985333333,15.0434666667,10.2116666667,12.8990666667
778.16,9.23293333334,42.1567333333,38.4221333333,42.1130666667,9.76273333332,10.0246666667,26.1153333333,28.2229333333,14.9058666667,9.83886666667,12.9022
778.47,9.44393333335,41.8063333333,38.3563333333,41.5731333334,9.57419999999,10.2088666667,26.0212,28.218,14.8847333333,9.68819999999,12.753
778.78,9.77666666667,41.9934666667,38.8943333333,41.5686,9.70046666666,10.6209333333,26.2745333333,28.5076,15.4138666667,10.1415333333,13.1481333333
779.09,9.76540000001,42.1386,38.6362,41.2602666667,9.83626666666,10.6436666667,26.1101333333,28.6689333333,15.4118666667,10.6328666667,13.6768666666
779.40,8.95833333334,41.6118666667,37.7412666667,40.4988666667,9.2762,10.0987333333,25.3618666667,28.0755333334,14.4956666667,9.8904,12.9878
779.71,8.65533333333,41.7703333333,38.0112,40.9018,9.62473333334,10.2464666667,25.5518666667,28.2297333333,14.7394,9.63026666667,13.0196
780.02,8.62946666667,41.7033333333,38.212,40.942,10.1183333333,10.2425333333,25.8996666667,28.2909333333,15.1608,9.64460000001,13.0458666667
780.33,8.51153333333,40.9701333333,37.5944,40.2187333333,10.2606666667,9.99720000001,25.5227333333,27.8834,15.0882,9.40846666667,12.9184666667
