wavelength,Back_ChrSalm,Belly_ChrSalm,Breast_ChrSalm,Crissum_ChrSalm,Crown_ChrSalm,DorTail_ChrSalm,Patch10_ChrSalm,Patch11_ChrSalm,Rump_ChrSalm,Throat_ChrSalm,WingTip_ChrSalm
387.39,5.16222222222,9.09600000001,2.7715,12.4548888889,4.95277777778,4.71911111111,22.6334444444,30.0295555555,8.79208333333,4.00177777778,4.87333333333
387.75,5.0926031746,9.03566666667,2.71955555556,12.4326666667,4.85627777778,4.61922222222,22.6452222222,30.0773333333,8.69197222222,3.92072222222,4.86811111111
388.11,5.10715873016,9.07288888888,2.76283333333,12.4326666667,4.88716666668,4.60622222222,22.6435555555,30.1322222222,8.67952777778,3.90177777778,4.94777777778
388.47,5.10492063492,9.1018888889,2.78116666667,12.47,4.91166666665,4.64644444445,22.8094444444,30.2384444445,8.70874999999,3.91361111111,4.98044444444
388.83,5.11047619048,9.11988888889,2.70838888889,12.4818888889,4.89627777777,4.601,22.783,30.2942222222,8.6651111111,3.90361111111,4.99611111111
389.19,5.08180952381,9.11844444446,2.684,12.4213333333,4.86911111111,4.57877777778,22.7681111111,30.275,8.65208333332,3.90033333333,4.95566666667
389.55,5.17771428571,9.16266666666,2.74366666667,12.4982222222,4.97877777778,4.66288888889,22.9303333333,30.4186666667,8.71441666666,3.99127777778,5.04711111111
389.91,5.20277777778,9.13533333333,2.70961111111,12.4893333333,4.97266666668,4.65388888889,22.9678888889,30.4616666667,8.66558333335,4.01,5.08688888889
390.27,5.18901587301,9.128,2.69272222222,12.4603333333,4.97227777779,4.70988888889,23.0407777778,30.4901111111,8.59855555554,4.00544444445,5.17188888889
390.63,5.0976984127,9.01688888888,2.60277777778,12.3874444445,4.90033333332,4.60222222222,23.0215555556,30.4942222222,8.49947222223,3.92711111111,5.111
391.00,5.07493650794,8.93733333332,2.5565,12.3392222222,4.90205555555,4.58222222222,23.0201111111,30.5307777778,8.42675,3.899,5.06344444444
391.36,5.10047619048,8.87022222221,2.52022222222,12.3168888889,4.92188888888,4.60911111111,23.0156666667,30.5618888889,8.39830555557,3.89055555555,5.08966666667
391.72,5.0970952381,8.82655555556,2.51216666667,12.301,4.927,4.63655555556,23.0594444444,30.6018888889,8.40108333332,3.90488888889,5.04444444445
392.08,5.04620634921,8.73255555556,2.44561111111,12.2437777778,4.86072222223,4.59622222222,23.1027777778,30.5485555556,8.3348888889,3.89194444445,4.98111111111
392.44,5.12834920635,8.76977777778,2.52261111111,12.2768888889,4.96666666668,4.67022222222,23.1363333333,30.6427777778,8.37011111111,4.00222222222,5.08777777778
392.80,5.16271428571,8.72644444444,2.59322222222,12.3101111111,5.0363888889,4.71355555556,23.2312222222,30.7531111111,8.40277777779,4.07172222222,5.10811111111
393.16,5.22841269841,8.70844444444,2.67433333333,12.3761111111,5.1068888889,4.75322222222,23.3473333333,30.8332222222,8.44600000001,4.154,5.20933333333
393.52,5.2003968254,8.70322222223,2.6745,12.376,5.12049999999,4.73088888889,23.3273333333,30.8485555555,8.39583333332,4.16072222222,5.24211111111
393.88,5.10136507937,8.592,2.61094444444,12.3648888889,5.10444444443,4.67255555556,23.317,30.8573333333,8.33752777777,4.08805555556,5.20122222222
394.24,5.07031746032,8.50211111111,2.53533333333,12.3404444444,5.06283333334,4.58566666667,23.2646666667,30.895,8.28286111111,4.03794444444,5.13266666667
394.60,5.21553968254,8.61055555556,2.65438888889,12.4838888889,5.19111111112,4.714,23.3512222222,31.0443333333,8.36133333333,4.15927777778,5.26733333333
394.96,5.21128571429,8.56677777778,2.67127777778,12.4762222222,5.19583333334,4.707,23.409,31.0827777778,8.33919444446,4.14755555556,5.29355555555
395.32,5.25006349207,8.62577777778,2.7365,12.5716666667,5.23316666668,4.75222222222,23.5802222222,31.233,8.36469444444,4.173,5.38977777778
395.68,5.27861904762,8.6181111111,2.73022222222,12.6143333333,5.26511111112,4.75311111111,23.6334444444,31.3628888889,8.35469444444,4.17111111111,5.511
396.04,5.36284126985,8.66711111112,2.82055555556,12.672,5.342,4.82144444444,23.7017777778,31.509,8.4076388889,4.21133333333,5.60544444445
396.40,5.28144444445,8.53555555556,2.73494444444,12.6055555555,5.24627777778,4.71511111111,23.6544444444,31.5152222222,8.28386111112,4.08377777778,5.547
396.76,5.25887301588,8.45166666668,2.68922222222,12.5692222222,5.22172222223,4.70644444444,23.6723333333,31.5382222222,8.21838888889,4.02905555556,5.58655555555
397.12,5.13866666667,8.38477777778,2.58511111111,12.5018888889,5.145,4.65011111111,23.6588888889,31.5222222222,8.109,3.93311111111,5.51888888889
397.48,5.17493650793,8.38711111111,2.60311111111,12.5491111111,5.1648888889,4.66533333333,23.7517777778,31.6498888889,8.13344444445,3.94583333333,5.53866666667
397.84,5.17163492063,8.41633333333,2.60272222222,12.4933333333,5.11877777778,4.64333333333,23.7902222222,31.6938888889,8.10966666667,3.91211111111,5.51188888889
398.20,5.20679365079,8.404,2.68533333333,12.5212222222,5.15466666667,4.72544444445,23.9104444445,31.7961111111,8.1335,3.94883333333,5.57388888889
398.56,5.20193650793,8.34511111111,2.66677777778,12.424,5.14394444446,4.734,23.9551111111,31.8074444444,8.11702777778,3.94172222222,5.54255555555
398.92,5.14201587301,8.274,2.59188888889,12.4105555556,5.09188888889,4.70777777778,24.0224444445,31.8695555556,8.05730555554,3.881,5.52244444444
399.28,5.07393650793,8.18844444444,2.545,12.315,5.06705555554,4.67522222222,24.0037777778,31.8296666667,7.97130555555,3.86911111111,5.44288888889
399.64,5.06431746032,8.17977777778,2.55744444444,12.3085555556,5.06416666668,4.70533333333,24.0633333333,31.8123333333,7.96011111112,3.91633333333,5.38811111111
400.00,4.99885714286,8.11011111111,2.51338888889,12.2664444444,5.02438888888,4.63366666666,24.1322222222,31.8228888889,7.86661111111,3.86083333333,5.34822222222
400.36,4.99706349207,8.11111111111,2.49338888889,12.2891111111,5.06183333333,4.66555555556,24.2157777778,31.8584444445,7.869,3.86227777778,5.33544444444
400.72,4.92458730159,8.06077777778,2.44161111111,12.2383333333,5.01044444446,4.625,24.2272222222,31.8686666667,7.81291666666,3.80188888889,5.30577777778
401.08,4.96274603175,8.06055555556,2.41172222222,12.2274444445,5.00861111112,4.62588888889,24.3012222222,31.968,7.77622222222,3.78988888889,5.28322222222
401.44,4.9066984127,7.90577777778,2.33427777778,12.1314444444,4.95233333333,4.598,24.2934444444,31.9094444445,7.70330555557,3.73227777778,5.18544444444
401.80,4.95912698412,7.94788888889,2.36261111111,12.163,5.00388888889,4.67111111111,24.3844444444,32.0016666667,7.72208333333,3.77388888889,5.23677777778
402.16,4.92457142857,7.89655555555,2.3105,12.0913333333,4.95949999999,4.58522222222,24.3711111111,31.9251111111,7.63147222223,3.76372222222,5.17677777778
402.52,4.85201587301,7.82222222222,2.25505555556,12.0715555555,4.92405555554,4.51544444445,24.402,31.9484444444,7.56083333332,3.70144444445,5.12266666667
402.88,4.86679365079,7.79722222222,2.25672222222,12.0426666666,4.93416666668,4.49744444444,24.3935555556,31.9844444445,7.59416666667,3.74683333333,5.13766666667
403.24,4.85311111111,7.72911111111,2.234,12.0218888889,4.90405555554,4.45366666667,24.3945555556,32.0174444445,7.56672222222,3.73394444444,5.12333333333
403.60,4.86746031745,7.71888888889,2.25977777778,12.0025555556,4.91611111111,4.42922222222,24.4598888889,32.0846666667,7.53422222223,3.71027777778,5.10622222222
403.95,4.86763492063,7.727,2.21694444444,12.0214444445,4.92766666666,4.43455555556,24.5212222222,32.1554444444,7.5398888889,3.72605555556,5.12933333333
404.31,4.82111111111,7.63844444444,2.156,11.965,4.86483333334,4.34988888889,24.4488888889,32.1653333333,7.48436111112,3.67183333333,5.07777777778
404.67,4.77898412699,7.61255555556,2.106,11.8915555556,4.80444444444,4.28422222222,24.404,32.1377777778,7.39686111111,3.59816666667,4.99533333333
405.03,4.78882539682,7.58788888889,2.12622222222,11.895,4.83083333334,4.28911111111,24.438,32.1687777778,7.40238888888,3.60488888889,5.05466666667
405.39,4.83431746032,7.68433333333,2.19338888889,11.9366666667,4.88527777779,4.30411111111,24.4512222222,32.2246666667,7.4223888889,3.64311111111,5.11377777778
405.75,4.82876190477,7.62033333333,2.16822222222,11.9056666667,4.87827777778,4.27288888889,24.3828888889,32.1682222222,7.38533333334,3.64161111111,5.11155555555
406.11,4.9146031746,7.69311111111,2.24594444444,12.0124444444,4.99777777779,4.39733333334,24.5254444445,32.3626666667,7.4686111111,3.71838888889,5.20133333333
406.47,4.96223809523,7.69022222222,2.26816666667,12.0455555555,5.04622222221,4.421,24.616,32.489,7.49252777779,3.76072222222,5.26355555555
406.83,5.00104761904,7.715,2.32511111111,12.0868888889,5.08750000001,4.46022222222,24.6931111111,32.5571111111,7.49469444445,3.7625,5.29688888889
407.19,5.0586031746,7.763,2.366,12.138,5.15250000001,4.52811111111,24.7813333333,32.6297777778,7.54352777779,3.7965,5.35177777778
407.55,5.01179365079,7.707,2.3105,12.1188888889,5.11988888888,4.49377777778,24.7402222222,32.6041111111,7.49247222222,3.74805555555,5.36322222222
407.90,5.00546031746,7.65866666667,2.3115,12.0773333333,5.10877777779,4.50322222222,24.7357777778,32.5977777778,7.47822222223,3.697,5.32933333333
408.26,4.96920634921,7.63811111111,2.30388888889,12.0568888889,5.11594444444,4.51644444445,24.8236666667,32.6128888889,7.43755555557,3.67716666667,5.32588888889
408.62,5.02203174603,7.64922222222,2.32294444444,12.1236666667,5.17894444446,4.56766666667,24.9056666667,32.7151111111,7.50288888889,3.73111111111,5.35077777778
408.98,5.03477777778,7.65677777778,2.33983333333,12.1567777778,5.19483333333,4.56566666667,24.9471111111,32.775,7.5216388889,3.73088888889,5.34233333333
409.34,5.01303174603,7.57855555555,2.30655555556,12.1382222222,5.16400000001,4.51477777778,25.0226666667,32.8208888889,7.48350000001,3.70033333333,5.32922222222
409.70,5.00053968255,7.57277777778,2.30011111111,12.1628888889,5.17033333333,4.53111111111,25.0812222222,32.9051111111,7.46602777779,3.70233333333,5.32388888889
410.06,4.96463492063,7.516,2.25988888889,12.1248888889,5.12200000001,4.46544444444,25.0695555556,32.9141111111,7.4291388889,3.65416666667,5.28966666667
410.42,4.90068253968,7.49233333333,2.24294444444,12.0611111111,5.07449999999,4.43211111111,24.9936666667,32.8356666667,7.36275,3.61472222222,5.22877777778
410.77,4.87223809523,7.46688888889,2.20911111111,12.0518888889,5.07427777777,4.43066666667,25.0426666667,32.8255555555,7.34936111112,3.63011111111,5.19588888889
411.13,4.82842857143,7.44377777778,2.17877777778,12.0105555556,5.01822222223,4.37455555555,25.03,32.8424444444,7.30391666667,3.58088888889,5.18111111111
411.49,4.83347619048,7.40511111111,2.18755555556,11.9922222222,5.01877777777,4.38388888889,25.0415555556,32.8885555556,7.31391666667,3.57983333333,5.17166666667
411.85,4.84355555556,7.39755555555,2.19633333333,12.0207777778,5.03111111111,4.36555555556,25.0883333333,32.9726666667,7.30111111111,3.61522222222,5.192
412.21,4.92387301588,7.41644444444,2.24905555556,12.0652222222,5.10211111111,4.41222222222,25.1545555555,33.0961111111,7.35647222223,3.67761111111,5.26211111111
412.57,4.96695238096,7.41266666667,2.30672222222,12.0933333333,5.15188888889,4.43433333333,25.2741111111,33.1868888889,7.38405555557,3.71655555555,5.33233333333
412.92,4.95366666667,7.36788888889,2.30027777778,12.0536666667,5.14427777778,4.42977777778,25.3023333333,33.1896666666,7.3611111111,3.70227777778,5.31477777778
413.28,4.91342857143,7.32966666667,2.27022222222,12.0257777778,5.12555555554,4.42844444444,25.291,33.2174444444,7.31944444443,3.66255555555,5.28888888889
413.64,4.90814285714,7.29722222222,2.27988888889,12.0011111111,5.13166666667,4.41477777778,25.3772222222,33.2542222222,7.3241388889,3.64494444444,5.27466666667
414.00,4.86422222222,7.25111111111,2.24622222222,11.9498888889,5.105,4.39444444444,25.4103333333,33.2625555556,7.28452777777,3.61544444445,5.22555555555
414.36,4.89366666667,7.23844444444,2.24211111111,11.9981111111,5.13244444446,4.40844444444,25.4754444444,33.3697777778,7.29558333335,3.62172222222,5.26411111111
414.72,4.91626984127,7.25077777778,2.25927777778,12.0242222222,5.14922222222,4.40844444445,25.5107777778,33.4622222222,7.29875000001,3.62855555556,5.29388888889
415.07,4.92273015873,7.231,2.24544444445,12.0594444445,5.18655555554,4.45066666667,25.6134444444,33.5422222222,7.30452777778,3.64994444444,5.28
415.43,4.92038095238,7.20833333333,2.22438888889,12.0503333333,5.19205555555,4.43744444445,25.707,33.5858888889,7.27316666668,3.63961111111,5.28044444445
415.79,4.86957142857,7.17677777778,2.20922222222,12.0157777778,5.17361111112,4.41455555555,25.669,33.5812222222,7.2385,3.63705555556,5.27255555555
416.15,4.884,7.19322222222,2.21238888889,12.0334444444,5.16766666668,4.41255555556,25.7083333333,33.6158888889,7.24397222221,3.62405555556,5.28344444445
416.51,4.8333968254,7.16888888889,2.20077777778,12.0075555555,5.13138888889,4.35611111111,25.6856666667,33.6004444445,7.19988888889,3.57522222222,5.26077777778
416.86,4.8393968254,7.16588888889,2.19705555556,12.019,5.14305555557,4.35144444444,25.6418888889,33.6338888889,7.17172222223,3.60311111111,5.25788888889
417.22,4.88344444444,7.17777777778,2.23372222222,12.0668888889,5.17944444444,4.38222222222,25.7058888889,33.6933333333,7.20125,3.65177777778,5.31988888889
417.58,4.90801587301,7.16833333333,2.24383333333,12.1011111111,5.19694444446,4.38711111111,25.7438888889,33.7663333333,7.19152777777,3.65583333333,5.33611111111
417.94,4.90303174603,7.14155555556,2.25244444444,12.1172222222,5.19205555557,4.38077777778,25.729,33.7822222222,7.17399999999,3.62961111111,5.32744444445
418.29,4.86653968254,7.09288888889,2.22088888889,12.0795555556,5.15788888889,4.35611111111,25.7154444445,33.8087777778,7.13730555554,3.59216666667,5.26922222222
418.65,4.87382539682,7.05122222222,2.22061111111,12.079,5.16072222221,4.33833333333,25.7015555556,33.8394444444,7.13027777778,3.57794444444,5.24944444444
419.01,4.88496825397,7.02844444444,2.233,12.0823333333,5.17266666666,4.31766666667,25.6936666667,33.8744444444,7.11494444444,3.58194444444,5.238
419.37,4.919,7.04566666667,2.26444444444,12.1244444444,5.20994444445,4.351,25.7371111111,33.9516666667,7.14991666666,3.62972222222,5.24811111111
419.73,4.93985714286,7.00277777778,2.26844444444,12.1245555555,5.21916666667,4.34677777778,25.7654444444,33.9832222222,7.14197222222,3.62583333333,5.24188888889
420.08,4.91492063492,6.96411111111,2.26011111111,12.0906666667,5.20227777779,4.33588888889,25.763,33.9915555555,7.1085,3.621,5.206
420.44,4.94173015873,6.96377777778,2.2725,12.1068888889,5.22783333333,4.35966666667,25.786,34.0436666667,7.11497222222,3.66127777778,5.19544444444
420.80,4.92120634921,6.92766666667,2.25622222222,12.0972222222,5.20783333332,4.34055555556,25.8205555556,34.065,7.10316666667,3.63627777778,5.18888888889
421.16,4.90333333333,6.90122222222,2.26188888889,12.0776666667,5.21600000001,4.34755555555,25.8194444444,34.0677777778,7.08369444446,3.62666666667,5.16144444444
421.51,4.8949047619,6.90288888889,2.26055555556,12.0712222222,5.22238888889,4.33555555556,25.8375555556,34.1135555555,7.08861111112,3.6295,5.14988888889
421.87,4.87373015873,6.85122222222,2.23488888889,12.0358888889,5.21827777778,4.30311111111,25.8483333333,34.1535555556,7.05247222223,3.60233333333,5.12888888889
422.23,4.88261904762,6.836,2.24633333333,12.0324444444,5.2283888889,4.28977777778,25.8776666667,34.1752222222,7.04730555554,3.61094444445,5.13666666667
422.58,4.86744444444,6.81233333333,2.23577777778,12.0133333333,5.2226111111,4.29644444444,25.8932222222,34.1797777778,7.02905555557,3.60111111111,5.15
422.94,4.8680952381,6.801,2.2315,11.9945555556,5.22572222222,4.31044444444,25.9241111111,34.2003333333,7.02216666665,3.602,5.15988888889
423.30,4.84884126984,6.77266666667,2.22016666667,11.9865555556,5.21744444445,4.293,25.9191111111,34.2133333333,7.00525000001,3.57738888889,5.16788888889
423.66,4.867,6.79788888889,2.23711111111,12.0066666667,5.23605555556,4.30233333334,25.9856666667,34.2676666666,7.02152777777,3.58188888889,5.19066666667
424.01,4.88676190477,6.80255555556,2.25738888889,12.0308888889,5.26283333335,4.29633333333,26.0523333333,34.3434444444,7.02905555554,3.59944444445,5.20766666667
424.37,4.86004761905,6.76388888889,2.23733333333,12.0197777778,5.24844444443,4.294,26.0917777778,34.3757777778,7.01805555554,3.57688888889,5.21377777778
424.73,4.85663492063,6.75588888889,2.2385,12.0012222222,5.25272222222,4.28288888889,26.1242222222,34.4083333333,6.99955555557,3.58711111111,5.20477777778
425.08,4.84423809523,6.73211111111,2.20266666667,12.0002222222,5.22733333333,4.25788888889,26.1681111111,34.4728888889,6.99558333335,3.56288888889,5.20655555556
425.44,4.8313968254,6.68811111111,2.18277777778,11.9692222222,5.21066666668,4.24588888889,26.1602222222,34.4433333333,6.96183333333,3.55111111111,5.20877777778
425.80,4.84025396826,6.704,2.189,11.9864444444,5.22344444443,4.26966666667,26.2094444444,34.4741111111,6.97580555556,3.58811111111,5.23288888889
426.16,4.83198412699,6.68511111111,2.17583333333,11.984,5.21755555556,4.27466666667,26.242,34.4904444444,6.96541666665,3.58111111111,5.236
426.51,4.82757142857,6.68744444444,2.18005555556,11.988,5.21688888888,4.28555555555,26.3021111111,34.5351111111,6.95213888888,3.59438888889,5.22911111111
426.87,4.83541269841,6.68977777778,2.19727777778,12.0205555556,5.23072222221,4.28022222222,26.3657777778,34.597,6.97580555555,3.608,5.26277777778
427.23,4.83576190477,6.67911111111,2.181,12.0197777778,5.23016666668,4.28766666667,26.4231111111,34.6628888889,6.96436111111,3.61822222222,5.23544444445
427.58,4.81266666667,6.64722222222,2.15927777778,12.004,5.22177777777,4.294,26.4103333333,34.6726666667,6.93247222223,3.61427777778,5.21688888889
427.94,4.82953968254,6.64322222222,2.16855555556,12.017,5.23199999999,4.33366666667,26.4425555556,34.6768888889,6.95183333333,3.61361111111,5.23833333333
428.30,4.85488888889,6.64844444445,2.19138888889,12.0242222222,5.25027777779,4.33244444444,26.4814444445,34.7172222222,6.94836111112,3.62716666667,5.25366666667
428.65,4.91461904762,6.70022222222,2.24344444444,12.0985555556,5.30216666666,4.389,26.56,34.7747777778,7.00336111112,3.67222222222,5.291
429.01,4.93666666667,6.74066666667,2.25888888889,12.1033333333,5.3216111111,4.38566666667,26.5917777778,34.7805555555,7.00149999999,3.69783333333,5.27077777778
