wavelength,Back_SpoColm,Belly_SpoColm,Breast_SpoColm,Crissum_SpoColm,Crown_SpoColm,DorTail_SpoColm,Patch10_SpoColm,Patch11_SpoColm,Patch12_SpoColm,Rump_SpoColm,Throat_SpoColm,WingTip_SpoColm
425.44,4.91013333334,20.6226,4.3066,8.73480000001,4.39173333333,5.86066666667,29.0385333334,6.11753333333,7.59593333334,6.13775555555,50.7373333333,7.96206666667
425.80,4.9188,20.6403333333,4.3156,8.74059999999,4.40866666667,5.86026666667,29.0611333333,6.136,7.61026666667,6.15181481482,50.7458,7.97
426.16,4.90033333333,20.6472,4.28766666667,8.73593333333,4.37926666667,5.82893333334,29.0872,6.12873333333,7.5906,6.13665925926,50.7388,7.9344
426.51,4.8958,20.7073333333,4.29533333333,8.77513333333,4.38846666667,5.83366666667,29.1748,6.1488,7.6014,6.14784444445,50.8532,7.9516
426.87,4.9014,20.7644666666,4.29813333333,8.79993333333,4.3968,5.83713333333,29.2386666667,6.17813333333,7.61206666667,6.15826666667,50.8937333333,7.95633333333
427.23,4.8978,20.8004666667,4.2958,8.80833333332,4.3968,5.8356,29.296,6.19153333333,7.6176,6.17131851852,50.8984666667,7.96366666667
427.58,4.90153333333,20.8552,4.2968,8.85280000001,4.40473333333,5.83953333333,29.3845333333,6.2288,7.62433333333,6.17792592593,50.9813333333,7.96486666667
427.94,4.90606666667,20.923,4.30446666667,8.87573333335,4.3968,5.82266666667,29.4586666667,6.23453333333,7.6272,6.19790370371,51.0554,7.96226666667
428.30,4.9184,20.99,4.3114,8.91586666667,4.40073333333,5.8356,29.5192,6.26553333333,7.64166666667,6.21336296296,51.0890666667,7.96826666667
428.65,4.9046,21.0494666667,4.29173333333,8.94240000001,4.38633333333,5.8256,29.5708,6.27186666667,7.6364,6.21798518519,51.1096,7.97
429.01,4.88346666667,21.0876666667,4.2616,8.92966666667,4.36506666667,5.79813333333,29.6206,6.26833333333,7.61286666667,6.20271111111,51.1534,7.94726666667
429.37,4.8494,21.1006666667,4.22793333333,8.9246,4.32386666667,5.76526666667,29.6738666667,6.26653333333,7.606,6.18551111111,51.2103333333,7.91406666667
429.72,4.8746,21.1794666667,4.243,8.96853333333,4.3338,5.78473333333,29.7616,6.30213333333,7.62066666667,6.20291851852,51.2975333333,7.931
430.08,4.92306666667,21.2755333334,4.2906,9.04340000001,4.38493333333,5.83786666667,29.8529333333,6.37013333333,7.67466666667,6.25810370371,51.395,7.98886666667
430.44,4.94746666666,21.3433333333,4.30453333333,9.0688,4.4062,5.8576,29.9244,6.40493333333,7.70726666667,6.2877037037,51.4448,8.02
430.79,4.94046666667,21.3868,4.28966666667,9.09093333334,4.41053333333,5.83746666667,30.001,6.4078,7.7048,6.29194814815,51.5158,8.01686666666
431.15,4.94826666667,21.4492666667,4.29486666667,9.11246666666,4.42053333333,5.83333333333,30.0418666667,6.41873333333,7.73006666667,6.30576296296,51.5586,8.0246
431.50,4.97193333333,21.4832,4.3034,9.15506666667,4.43773333333,5.847,30.0696,6.43866666667,7.7714,6.32432592593,51.5362,8.04286666667
431.86,4.99146666667,21.5546666667,4.31406666667,9.20633333335,4.44473333333,5.87053333333,30.1378,6.48473333333,7.817,6.33781481481,51.576,8.06786666667
432.22,4.9646,21.5850666666,4.29206666667,9.20953333333,4.40973333333,5.85466666667,30.1759333333,6.4824,7.80846666667,6.3344,51.6148,8.05286666667
432.57,5.005,21.6417333333,4.33526666667,9.25213333333,4.43526666667,5.8846,30.2387333333,6.5268,7.84513333333,6.37742222222,51.6513333333,8.08606666666
432.93,4.99886666667,21.6544666667,4.33266666667,9.25199999999,4.42166666667,5.88373333333,30.2519333333,6.53213333333,7.84993333333,6.38125185185,51.6504,8.06693333333
433.29,4.99593333333,21.7166,4.33746666667,9.26866666667,4.42093333333,5.88826666667,30.2988666667,6.54513333333,7.86373333333,6.39809629629,51.6658666667,8.0712
433.64,4.9766,21.7508666667,4.32393333333,9.27646666667,4.4166,5.87933333333,30.3350666667,6.5476,7.87406666667,6.40975555555,51.6651333333,8.0688
434.00,4.9732,21.7804666667,4.32693333333,9.28126666666,4.42473333333,5.87293333333,30.362,6.5636,7.89073333333,6.42357037037,51.6864666667,8.06526666667
434.35,4.99593333333,21.8249333333,4.3458,9.31379999999,4.44733333333,5.8926,30.4156,6.60713333333,7.9258,6.45222222222,51.7106666667,8.08426666667
434.71,5.00193333333,21.8578,4.35273333333,9.33073333333,4.44533333333,5.90793333333,30.4493333333,6.6298,7.9426,6.47738518519,51.693,8.09526666667
435.07,5.0258,21.9118,4.3692,9.36193333333,4.44726666667,5.928,30.5223333333,6.6718,7.9616,6.50739259259,51.7664666667,8.10373333333
435.42,5.00466666667,21.9496,4.36126666667,9.34113333334,4.42553333333,5.91633333333,30.5792666667,6.68566666667,7.9376,6.51066666667,51.806,8.08033333333
435.78,5.01166666667,21.9948,4.3752,9.35779999999,4.4578,5.92953333333,30.6264,6.71053333333,7.92813333333,6.54994814815,51.8429333333,8.0884
436.13,5.0266,22.0657333333,4.40026666667,9.3916,4.49626666667,5.9478,30.7112666667,6.74613333333,7.95746666667,6.59054814815,51.905,8.11653333333
436.49,4.9948,22.0593333333,4.36453333333,9.38486666665,4.4722,5.90946666667,30.7175333333,6.73366666667,7.92853333333,6.57980740741,51.8750666667,8.0814
436.84,5.02166666667,22.1428,4.39306666667,9.44013333333,4.50133333333,5.9316,30.7994,6.78386666666,7.9538,6.61494814815,51.8982666667,8.12573333333
437.20,5.07313333333,22.2488666667,4.42773333334,9.51059999999,4.54886666667,5.9698,30.9318,6.8598,7.99933333334,6.66981481481,52.0527333333,8.18926666667
437.56,5.0822,22.3326666667,4.43373333333,9.54746666667,4.559,5.96786666667,31.0160666667,6.89086666667,8.0142,6.68273333333,52.1621333333,8.201
437.91,5.0814,22.4306666667,4.4342,9.58293333335,4.54926666667,5.96206666667,31.1429333333,6.91933333333,8.0266,6.69400740741,52.2937333333,8.21906666667
438.27,5.07346666667,22.4825333333,4.42813333333,9.60126666667,4.5478,5.94773333333,31.2033333333,6.92993333333,8.01706666667,6.70091111111,52.3282,8.2204
438.62,5.08,22.5624666667,4.42433333333,9.61033333334,4.54306666667,5.9354,31.2884666667,6.94806666667,8.0236,6.69338518519,52.4462666667,8.21753333333
438.98,5.08666666667,22.6057333333,4.43573333334,9.64079999999,4.5634,5.93626666667,31.3436,6.9642,8.03293333333,6.70846666667,52.4627333333,8.22013333333
439.33,5.0996,22.6655333333,4.4472,9.68719999999,4.57593333333,5.93873333334,31.3992,6.97946666667,8.06086666667,6.72701481482,52.5397333333,8.24146666667
439.69,5.09713333333,22.7226666667,4.44786666667,9.70013333332,4.56786666667,5.933,31.4602666667,7.00493333333,8.07513333333,6.72732592593,52.5847333333,8.2394
440.04,5.10206666666,22.7547333333,4.43926666667,9.71606666665,4.56573333333,5.93853333333,31.5016666666,7.0218,8.08673333333,6.73155555555,52.5737333333,8.23206666666
440.40,5.07833333333,22.8001333333,4.4152,9.71766666667,4.54313333333,5.93173333333,31.5504,7.02946666667,8.0972,6.71257037037,52.6447333333,8.22353333333
440.75,5.04486666667,22.829,4.38566666667,9.70186666666,4.52253333333,5.9018,31.5879333333,7.02133333333,8.0896,6.69864444445,52.6993333333,8.19466666666
441.11,4.9934,22.8173333333,4.33806666666,9.67793333333,4.4764,5.85393333333,31.5700666667,6.98586666667,8.05833333333,6.66591111111,52.6604,8.13286666667
441.47,4.98266666667,22.8276666667,4.3222,9.67279999999,4.45566666667,5.84026666667,31.5971333333,6.98866666667,8.05146666667,6.67014814815,52.6524,8.1158
441.82,4.95906666667,22.8224,4.3032,9.67346666667,4.4374,5.8284,31.5986666667,6.9818,8.03426666667,6.67335555555,52.6101333333,8.0956
442.18,4.93486666667,22.8465333333,4.28033333333,9.66926666666,4.41093333333,5.80773333333,31.6076666667,6.98413333333,8.02533333333,6.65770370371,52.625,8.07266666667
442.53,4.94046666667,22.9046,4.30353333333,9.71506666667,4.44193333334,5.8332,31.6424666667,7.0272,8.0486,6.69100740741,52.6310666667,8.0962
442.89,4.92373333333,22.9332,4.28086666667,9.72299999999,4.42393333333,5.82206666667,31.6532,7.039,8.05313333333,6.68485925926,52.6308666667,8.09433333333
443.24,4.94446666667,22.9944666667,4.29486666667,9.75786666666,4.44813333334,5.84693333333,31.7232,7.09353333333,8.08513333333,6.72130370371,52.6346,8.11246666667
443.60,4.93766666667,23.0403333333,4.2786,9.77753333333,4.43733333333,5.838,31.7615333333,7.0988,8.08533333333,6.72013333333,52.6664,8.11766666667
443.95,4.9432,23.1262,4.27733333333,9.814,4.43353333333,5.83646666667,31.8352666667,7.13053333333,8.094,6.73741481481,52.7514666667,8.1378
444.31,5.00153333333,23.2252,4.34506666667,9.87333333333,4.484,5.88346666667,31.9327333333,7.20893333333,8.1372,6.80913333333,52.7938,8.1906
444.66,5.0312,23.307,4.3632,9.93180000001,4.5012,5.9088,32.0092,7.24566666667,8.17606666667,6.84794074074,52.8612666667,8.2218
445.02,5.02686666667,23.3642666667,4.37593333333,9.94540000001,4.51053333333,5.91413333333,32.0578,7.2676,8.1832,6.86572592593,52.8823333333,8.24286666667
445.37,5.03646666667,23.4486,4.39493333333,9.98633333332,4.53306666667,5.92453333333,32.1305333333,7.30026666667,8.21073333333,6.88892592593,52.9825333333,8.26293333333
445.72,5.0596,23.5317333333,4.416,10.0246666667,4.54986666667,5.933,32.2195333333,7.3362,8.2332,6.91071851852,53.0596,8.2774
446.08,5.0664,23.5688,4.4254,10.041,4.55173333333,5.936,32.2747333333,7.35526666667,8.23146666667,6.92399259259,53.073,8.27966666667
446.43,5.0592,23.5938666667,4.42233333333,10.0515333333,4.53646666667,5.93026666667,32.3233333334,7.35933333333,8.23346666667,6.9282,53.1037333334,8.27186666667
446.79,5.0508,23.6270666667,4.42606666667,10.0517333333,4.53113333334,5.92026666667,32.3836666667,7.3736,8.2278,6.93615555555,53.13,8.2708
447.14,5.04233333333,23.66,4.4228,10.0620666667,4.5256,5.9054,32.4199333333,7.382,8.22126666667,6.94457037037,53.1536,8.27213333333
447.50,5.0358,23.6904,4.42766666667,10.064,4.527,5.91493333333,32.4535333333,7.3922,8.22846666667,6.97002962963,53.1600666667,8.2688
447.85,5.01086666667,23.7078666667,4.4102,10.0508,4.51126666666,5.88913333333,32.4652666667,7.38753333333,8.20613333333,6.95821481481,53.1494666667,8.23606666667
448.21,4.99433333333,23.7295333333,4.3724,10.0502,4.499,5.84606666667,32.4946,7.3806,8.1822,6.95026666667,53.1842,8.217
448.56,5.0144,23.7748666667,4.39133333333,10.0800666667,4.51753333333,5.86906666667,32.5628,7.426,8.19273333333,6.977,53.2120666667,8.24106666667
448.92,5.04,23.8191333333,4.40053333333,10.0991333333,4.52213333333,5.8732,32.6288666667,7.46426666667,8.19406666667,6.99604444445,53.2512666667,8.24306666667
449.27,5.04313333333,23.8418666667,4.4008,10.1214,4.52733333333,5.879,32.6643333333,7.49806666667,8.19653333333,7.01857777778,53.2068666667,8.24946666667
449.62,5.02433333333,23.8358666667,4.3738,10.1129333333,4.513,5.8668,32.6553333333,7.50246666667,8.18713333333,7.01238518519,53.1491333334,8.23433333333
449.98,5.03093333333,23.9147333333,4.38733333333,10.1529333333,4.5226,5.88786666667,32.7310666667,7.54733333333,8.2184,7.04728888889,53.2342666667,8.261
450.33,5.05146666667,23.9628,4.38326666667,10.1804666667,4.53046666667,5.8936,32.7686,7.5758,8.2206,7.0776,53.2446,8.2698
450.69,5.0946,24.0719333333,4.42026666666,10.2546,4.57806666667,5.9408,32.8648666667,7.64426666667,8.27606666667,7.13602222222,53.3437333333,8.31546666667
451.04,5.1168,24.1522,4.4342,10.2954666667,4.59173333333,5.96113333333,32.9290666667,7.6834,8.29293333333,7.16400740741,53.3978666667,8.3332
451.40,5.11113333333,24.2031333333,4.42413333333,10.3278,4.58826666667,5.93846666667,32.9706,7.707,8.29313333333,7.16492592593,53.4378,8.334
451.75,5.1466,24.2653333333,4.45446666667,10.3699333333,4.61513333333,5.96706666667,33.0335333333,7.76533333333,8.34,7.22373333334,53.4832,8.3678
452.10,5.12146666667,24.3124666667,4.448,10.3848666667,4.59346666667,5.97266666667,33.0766,7.7732,8.35633333333,7.22095555555,53.5088666667,8.36306666667
452.46,5.0954,24.3369333333,4.4242,10.3630666667,4.556,5.9282,33.0843333333,7.76186666667,8.33326666667,7.20979259259,53.4929333333,8.34313333333
452.81,5.11613333333,24.4394666667,4.45493333333,10.4287333333,4.5926,5.96446666667,33.1765333333,7.81053333333,8.3872,7.25344444445,53.6017333334,8.37446666667
453.17,5.12726666667,24.5332,4.4568,10.4612666667,4.58293333333,5.97426666667,33.2659333333,7.83,8.39373333333,7.26014074074,53.7136666667,8.39086666667
453.52,5.14653333333,24.6396,4.4754,10.5066666667,4.58726666667,5.9854,33.3588666667,7.8748,8.42386666667,7.29744444445,53.8335333333,8.41779999999
453.87,5.1476,24.6785333333,4.47326666667,10.5279333333,4.60593333333,5.97933333333,33.4026,7.8934,8.4256,7.31214074074,53.8428,8.42353333333
454.23,5.1678,24.7782666667,4.5156,10.5798,4.64266666667,5.99986666667,33.4876666667,7.95346666667,8.47646666667,7.35389629629,53.9228,8.45733333333
454.58,5.163,24.8178,4.5074,10.5936,4.6334,5.98393333333,33.52,7.97086666667,8.47846666667,7.36718518519,53.9521333333,8.4482
454.93,5.1224,24.8255333333,4.47773333333,10.5808666667,4.5984,5.94433333334,33.5609333333,7.96646666667,8.4748,7.35207407407,53.959,8.4166
455.29,5.14706666667,24.8785333333,4.49586666667,10.6173333333,4.62006666667,5.95913333333,33.6429333333,8.01439999999,8.51473333333,7.38789629629,54.0396666667,8.44079999999
455.64,5.14786666667,24.9374,4.5,10.6615333333,4.62753333333,5.9604,33.7281333333,8.04173333333,8.528,7.40445185185,54.0804666667,8.46106666666
456.00,5.15886666667,24.9859333333,4.5072,10.6928,4.64713333333,5.964,33.7678,8.07566666667,8.53126666667,7.42917777778,54.0915333333,8.47039999999
456.35,5.16166666667,25.0555333333,4.5232,10.7373333333,4.65886666666,5.96986666667,33.8370666667,8.11626666667,8.54493333333,7.4646,54.146,8.47626666667
456.70,5.14973333334,25.096,4.52146666667,10.7612666667,4.65633333333,5.9592,33.8859333333,8.13226666666,8.5506,7.48311851852,54.1141333333,8.49306666667
457.06,5.1384,25.1326,4.50526666667,10.7732,4.64873333333,5.94753333333,33.9044666667,8.15826666667,8.5636,7.50206666667,54.1084,8.48806666666
457.41,5.1442,25.2066666667,4.52593333333,10.8278,4.6666,5.9752,33.9651333333,8.21153333333,8.59766666667,7.53020740741,54.1460666667,8.50653333333
457.76,5.14946666667,25.2844666666,4.52246666667,10.8599333333,4.65673333333,5.97866666667,34.0306666667,8.24106666666,8.62433333333,7.54423703704,54.2314,8.50553333333
458.12,5.13746666667,25.3196,4.50786666667,10.8712666667,4.6498,5.97466666667,34.068,8.25613333333,8.61686666667,7.55371851852,54.2528666667,8.49906666667
458.47,5.13373333333,25.3712666667,4.50686666667,10.9066666667,4.65146666667,5.97933333334,34.1226666667,8.28066666666,8.622,7.56982222222,54.2486,8.51479999999
458.82,5.1644,25.462,4.53486666667,10.9553333334,4.67693333333,6.00953333333,34.1998666667,8.32086666666,8.63433333333,7.60247407407,54.3319333333,8.55040000001
459.18,5.1656,25.4957333333,4.53713333333,10.9764666667,4.67693333333,6.0276,34.23,8.3444,8.6258,7.61130370371,54.3104,8.54853333332
459.53,5.166,25.5362,4.53926666667,10.9843333333,4.67453333333,6.03673333333,34.2456666667,8.35860000001,8.62066666666,7.61211111111,54.3255333333,8.54393333333
459.88,5.18446666667,25.5958,4.56053333333,11.0191333333,4.68706666667,6.05773333333,34.3194,8.388,8.64853333333,7.64430370371,54.373,8.5568
460.24,5.19193333333,25.6257333333,4.56026666667,11.0466666667,4.7034,6.062,34.3493333334,8.41520000001,8.6716,7.65433333333,54.3832,8.56139999999
460.59,5.18613333333,25.6593333333,4.55033333333,11.0454666667,4.68826666667,6.0442,34.3700666667,8.42426666666,8.65373333333,7.64657777778,54.4039333333,8.54313333333
460.94,5.18626666667,25.6699333333,4.56026666667,11.0537333333,4.69753333333,6.05173333333,34.3959333333,8.44246666667,8.65453333333,7.64783703704,54.3902,8.54079999999
461.29,5.185,25.6770666667,4.54533333333,11.0527333333,4.69746666667,6.03686666667,34.412,8.45006666668,8.64113333333,7.64824444445,54.3604666666,8.52286666667
461.65,5.19146666667,25.7178666667,4.5352,11.0721333333,4.696,6.03386666666,34.4493333333,8.47226666667,8.64086666667,7.66333333333,54.3630666667,8.52853333334
462.00,5.17826666667,25.7391333333,4.51766666667,11.072,4.68113333333,6.02033333333,34.462,8.48373333334,8.62333333333,7.65670370371,54.3143333333,8.52006666667
462.35,5.16086666667,25.7807333333,4.50706666667,11.0649333333,4.6652,6.0066,34.4753333333,8.48900000001,8.6152,7.65851851852,54.3375333333,8.49226666667
462.71,5.14946666666,25.8090666667,4.48926666667,11.0694,4.65013333333,5.99666666667,34.4795333333,8.49906666666,8.62113333333,7.65962222222,54.284,8.47133333333
463.06,5.14913333333,25.8975333333,4.48233333333,11.0996,4.63886666667,5.97733333333,34.5572,8.52813333333,8.63686666667,7.68340740741,54.3376,8.47793333334
463.41,5.1418,25.933,4.48133333333,11.1273333333,4.63386666667,5.96086666667,34.5968666667,8.54533333333,8.653,7.69854814815,54.3240666666,8.47506666667
463.76,5.1298,25.9938,4.47133333333,11.1466,4.62513333333,5.9562,34.6269333333,8.57846666666,8.6584,7.71386666667,54.3543333333,8.48233333333
464.12,5.12873333333,26.0912,4.4768,11.1751333333,4.63153333333,5.95526666667,34.6943333333,8.59979999999,8.6602,7.73819259259,54.4382,8.49493333334
464.47,5.16633333333,26.1729333333,4.5054,11.2568666667,4.6666,6.0016,34.7852666667,8.66699999999,8.72453333333,7.79704444445,54.5174,8.54566666667
464.82,5.2086,26.3052,4.53686666667,11.336,4.69626666667,6.02906666667,34.9003333333,8.72853333333,8.7668,7.86068148148,54.6151333334,8.598
465.17,5.2178,26.3663333333,4.559,11.3718666667,4.70346666667,6.0354,34.9537333333,8.7604,8.78573333333,7.88782962963,54.6656666667,8.62920000001
465.53,5.2404,26.4244666667,4.59393333334,11.409,4.72806666667,6.0558,35.0182,8.80133333334,8.81773333333,7.92464444445,54.6990666667,8.65586666667
465.88,5.24273333333,26.4848,4.5898,11.4423333333,4.71426666667,6.0576,35.0992666667,8.82219999999,8.8382,7.94615555555,54.7865333333,8.66986666667
466.23,5.24466666667,26.5366,4.58506666667,11.4693333333,4.71246666667,6.05126666667,35.1766,8.86166666667,8.84766666667,7.95683703704,54.8283333334,8.67619999999
466.58,5.27813333333,26.6050666667,4.62826666667,11.5262,4.75946666667,6.08653333334,35.252,8.92666666667,8.8928,8.01334814815,54.9131333333,8.73273333333
466.94,5.2936,26.6852666667,4.64293333333,11.5730666667,4.7812,6.10293333334,35.3151333333,8.96386666666,8.9226,8.0502,54.9588666667,8.75546666666
467.29,5.3346,26.8022,4.676,11.6240666667,4.81606666667,6.1392,35.4354666667,9.04973333332,8.9514,8.11957037037,55.1162666667,8.81279999999
467.64,5.32846666667,26.8332666667,4.6674,11.6408,4.81166666667,6.1256,35.4714666667,9.05933333333,8.9516,8.11311851852,55.1302666667,8.8082
467.99,5.3414,26.8672,4.67486666667,11.6926666667,4.8144,6.14706666667,35.5089333333,9.09873333333,8.98906666667,8.14713333333,55.1167333333,8.82399999999
468.35,5.3254,26.8918,4.66586666667,11.6944666667,4.8028,6.12246666667,35.5282666667,9.11386666667,8.96766666667,8.15347407407,55.1138,8.81293333333
468.70,5.318,26.9393333333,4.65786666667,11.7094666667,4.80413333333,6.1144,35.5666,9.13513333334,8.96293333333,8.16839259259,55.1634,8.80100000001
469.05,5.29846666667,26.9848,4.63273333333,11.7124666667,4.8028,6.10793333333,35.5998,9.15206666667,8.9552,8.17243703704,55.1858666666,8.79179999999
469.40,5.2672,27.0245333333,4.609,11.7335333333,4.78253333333,6.08193333333,35.6361333333,9.15986666667,8.9402,8.17930370371,55.2035333333,8.77026666667
469.75,5.29013333333,27.1184666667,4.62573333333,11.7975333333,4.80466666667,6.09273333333,35.7094,9.21873333332,8.96486666667,8.21920740741,55.2773333333,8.80033333333
470.11,5.29726666666,27.2006,4.63413333333,11.8294666667,4.81653333333,6.1164,35.7564666667,9.25346666665,8.98693333333,8.2348,55.3072,8.81413333334
