wavelength,Back_HapUnim,Belly_HapUnim,Breast_HapUnim,Crissum_HapUnim,Crown_HapUnim,DorTail_HapUnim,Patch10_HapUnim,Rump_HapUnim,Throat_HapUnim,WingTip_HapUnim
626.61,12.1685343434,18.2693333333,15.3992666667,16.1887333333,11.9931,11.1916666667,15.3906,12.0261222222,15.5630833333,13.0405666667
626.94,12.1475478114,18.2624666667,15.3822,16.2078666667,11.9741666667,11.1894,15.3611333333,12.0345416667,15.509625,13.0125333333
627.28,12.1417279461,18.2856666667,15.3842666667,16.214,11.9904666667,11.1606,15.3470666667,11.9924472222,15.50575,13.0126
627.61,12.0791569023,18.2644666667,15.2996666667,16.1672,11.9278,11.1089333333,15.2708666667,11.913375,15.4562916667,12.9657333333
627.94,12.0483818182,18.1815333333,15.2888666667,16.1214,11.8937333334,11.0788666667,15.2684,11.8589138889,15.46275,12.9396666667
628.27,12.0086861953,18.1151333333,15.2487333333,16.077,11.8267333333,11.0088,15.2137333333,11.7984472222,15.442375,12.9185666667
628.61,11.9870787879,18.0882,15.2518,16.0634666667,11.8692666667,11.0015333333,15.2152666667,11.83395,15.4233333333,12.9339
628.94,12.0152942761,18.1306666667,15.3108,16.0161333333,11.8986333333,11.0190666667,15.2158,11.8373972222,15.4135,12.9915
629.27,12.0004010101,18.0466,15.2839333334,15.9925333333,11.8849333333,11.0215333333,15.2144666667,11.8073166667,15.3678333333,12.9849333333
629.60,12.1039969697,18.1197333333,15.3897333333,16.0776666667,11.9721333333,11.1132666667,15.2631333333,11.8800166667,15.43725,13.1279666667
629.94,12.0838703704,18.0334666667,15.3294,16.0412,11.9433666667,11.0944666667,15.2534666667,11.8383027778,15.3837916667,13.0907
630.27,11.9693050505,17.9209333333,15.2242,15.8852666667,11.8241333333,10.9952666667,15.1512,11.7320166667,15.2426666667,12.9998
630.60,11.9621474747,17.9219333333,15.2642,15.8616666666,11.8142333334,10.9494,15.1455333333,11.6849666667,15.2814583333,13.0346333333
630.93,11.9428626263,17.8962666667,15.2196,15.7730666667,11.7727666667,10.9140666667,15.0790666667,11.6206888889,15.2352916666,12.9804
631.26,11.9360696969,17.9126666667,15.2626,15.7965333333,11.8085333333,10.9707333333,15.1034666667,11.6229277778,15.2506666666,13.0188666667
631.60,11.8529710438,17.8707333333,15.186,15.7489333333,11.7336333333,10.9578,15.0178666667,11.559725,15.2016666667,12.9634
631.93,11.8389851852,17.8852,15.2061333333,15.7244,11.7176,10.9677333333,15.0046,11.5529,15.2338333333,12.9587666667
632.26,11.8295808081,17.8672,15.1928,15.6945333333,11.6727666667,10.9516,15.0084666667,11.5172,15.2280416667,12.9215333333
632.59,11.8701707071,17.7832,15.2029333333,15.7512,11.7199333333,10.971,15.0987333333,11.5660527778,15.2968333334,12.9625333333
632.92,11.7639717172,17.7323333333,15.1065333333,15.6636,11.6255666667,10.8786666667,15.0241333333,11.4619611111,15.2193333333,12.8830333333
633.26,11.6572872054,17.6975333333,15.0240666667,15.6137333333,11.5224666667,10.7806666667,14.98,11.3784,15.1725416666,12.7886666667
633.59,11.6351484848,17.7493333333,14.9856,15.5999333334,11.4892333333,10.7708,14.9410666667,11.3521416667,15.1674583333,12.8094666667
633.92,11.778420202,17.8894,15.1433333333,15.7083333333,11.5704,10.9015333333,15.0252,11.4589638889,15.314625,12.9658
634.25,11.8686962963,17.9995333333,15.2056666667,15.7586666667,11.6448666667,10.9891333333,15.1290666667,11.5415861111,15.3532083333,13.0535
634.58,11.8288646465,17.9294666667,15.1489333333,15.7636666667,11.6028333333,10.9754,15.1290666667,11.5302611111,15.3344583333,13.0492
634.91,11.8090676768,17.9056666667,15.0980666667,15.6713333333,11.5330333334,10.9168666667,15.0711333333,11.4697666667,15.3172083333,12.9883666667
635.25,11.7497164983,17.8444666667,15.0084666667,15.5987333333,11.4483666667,10.8676,14.965,11.4079638889,15.2405,12.9514
635.58,11.7324148148,17.8304,14.9277333333,15.5846666666,11.3949666667,10.8526666667,14.9233333333,11.3940027778,15.173375,12.9727
635.91,11.6471326599,17.7878666667,14.8273333333,15.4948666667,11.3445333333,10.8118,14.8440666667,11.302475,15.0685833333,12.9362666667
636.24,11.648062963,17.9195333333,14.8458666667,15.5194666667,11.3683666667,10.8950666667,14.8431333333,11.2669027778,15.092375,12.9740333333
636.57,11.8389902357,18.0974,15.0022666667,15.6872,11.5298666667,11.0955333333,15.0346,11.4432888889,15.2669166667,13.2027333333
636.90,11.9236919192,18.1312666667,15.0615333333,15.7047333333,11.6078333333,11.1672666667,15.0831333333,11.5163944444,15.3417916666,13.2973333333
637.23,11.9571535354,18.1462666667,15.1192666667,15.7612666667,11.6554333333,11.2026666667,15.1171333333,11.5170111111,15.3712083334,13.3746666667
637.56,11.9115356902,18.1112666667,15.0455333334,15.7390666667,11.6166666666,11.1524666667,15.0866666667,11.4745861111,15.325375,13.3899333333
637.90,11.9291454545,18.1183333333,15.0457333333,15.7594666667,11.5945333333,11.1978,15.1228,11.4599277778,15.3959166667,13.4373333333
638.23,12.0169380472,18.2552666667,15.194,15.8072666667,11.6760666667,11.3485333333,15.2328,11.5769472222,15.4909583333,13.5434333333
638.56,12.0277171717,18.2166,15.1755333333,15.81,11.6856,11.3265333333,15.2451333333,11.5783083334,15.457125,13.579
638.89,12.2160111111,18.4026666667,15.4318,16.0204,11.9205333333,11.5026666667,15.4853333333,11.7714888889,15.6779166667,13.7946333333
639.22,12.2106070707,18.3896666667,15.4304,15.974,11.9677,11.4983333333,15.5431333333,11.7233305556,15.7198333333,13.8181333333
639.55,12.1515373737,18.3539333333,15.4200666667,15.9408,11.8724333333,11.4147333333,15.4585333333,11.6612583333,15.664875,13.7693333333
639.88,12.1078602693,18.2882,15.3797333333,15.8472,11.7802,11.2844666667,15.4020666667,11.6206944444,15.5785833333,13.7397666667
640.21,12.1197003367,18.3348,15.4054666666,15.8318,11.8054666667,11.3062666667,15.3768,11.6082944445,15.6304166667,13.6824666667
640.54,12.0669737374,18.3060666667,15.3901333333,15.8091333333,11.8159333333,11.3736666667,15.3181333333,11.5733388889,15.5567083333,13.6289
640.87,12.0625373737,18.3249333333,15.3982,15.8136666667,11.8272333333,11.4164666667,15.3577333333,11.6036861111,15.5799166667,13.6122666667
641.20,11.9491804714,18.2082,15.3522,15.7352666667,11.6999,11.4019333333,15.2337333333,11.5276916667,15.5125,13.4925666667
641.53,11.8825686869,18.1726,15.2574666667,15.6836,11.7088666667,11.4052,15.1768666667,11.5055805556,15.4500416667,13.4515
641.87,11.9015700337,18.1715333333,15.238,15.7546,11.7643333333,11.4114666667,15.1925333333,11.487325,15.4635416667,13.5250666667
642.20,11.869079798,18.2064666667,15.2259333333,15.7756,11.7375333333,11.4538666667,15.153,11.4742277778,15.5119583333,13.5488666667
642.53,11.639596633,18.0286666667,14.9655333333,15.4666666667,11.4801333334,11.2678,14.9108666667,11.2102277778,15.2522083333,13.2786333333
642.86,11.5667360269,17.9766666667,14.912,15.4064666667,11.3819666667,11.2377333333,14.7946666667,11.1094944445,15.1765833333,13.1422333333
643.19,11.7347020202,18.123,14.9941333333,15.5394666667,11.5171333333,11.3869333333,14.9256666667,11.2709527778,15.3125416667,13.3078333333
643.52,11.7375333333,18.1344666667,15.0184,15.5992666667,11.5563333333,11.5288666667,14.9146666667,11.3090583333,15.3827083333,13.3418333333
643.85,11.6612771044,18.0222,14.9852,15.5577333333,11.4914,11.5040666667,14.8786,11.2499388889,15.2739166667,13.3166
644.18,11.7613956229,18.1622,15.0697333333,15.6912666667,11.5267666667,11.5681333333,14.9831333333,11.2925944444,15.3989166667,13.4118333333
644.51,11.7201548822,18.1938666667,15.0199333333,15.6444,11.4748333333,11.5365333333,14.9717333333,11.2298222222,15.371125,13.4187666667
644.84,11.7283925926,18.2608,14.9809333333,15.6186,11.4822333333,11.5261333333,15.0375333333,11.2181666667,15.4039583333,13.4428
645.17,11.7546821549,18.2164666667,15.0062,15.6322,11.448,11.5175333333,15.0111333333,11.2076111111,15.386,13.4278
645.50,11.6347006734,18.0934,14.8500666667,15.4932,11.2813333333,11.4166,14.8370666667,11.0896722222,15.2793333333,13.2731333333
645.83,11.6650316498,18.1264,14.9326,15.5072666667,11.3288666666,11.4822666667,14.8960666667,11.1461527778,15.2786666667,13.2876666667
646.16,11.8422922559,18.3078666667,15.138,15.7182666667,11.4980333333,11.7011333333,15.0484,11.3164722222,15.5169166667,13.5146666667
646.49,11.9203659933,18.2940666667,15.2346,15.8073333333,11.6124666667,11.7784,15.1398,11.4084138889,15.5354166667,13.6013666667
646.82,11.90006633,18.2834666667,15.2177333333,15.8258666667,11.6107,11.8156666667,15.2246,11.3716666666,15.5916666667,13.6243
647.15,11.8800720539,18.2949333333,15.174,15.8156666667,11.6406333333,11.8199333333,15.3103333333,11.3743583333,15.536125,13.5743333333
647.48,12.0346360269,18.4722,15.2709333333,15.8853333333,11.7262666667,11.9175333333,15.4077333333,11.4939333334,15.6904166667,13.7016
647.81,12.0194787879,18.4611333333,15.2873333333,15.8308,11.7003,11.9458,15.4346666667,11.5492305556,15.7215,13.6607
648.14,12.0286377104,18.4112,15.2406666667,15.7519333333,11.6476666667,11.9258,15.3185333333,11.5283111111,15.66825,13.5875
648.47,11.9565175084,18.3514,15.2222,15.7342,11.5687666667,11.8676,15.2494666667,11.4301527778,15.5479166667,13.4457
648.80,12.0610252525,18.538,15.3685333333,15.8473333334,11.7331666667,12.0470666667,15.4135333333,11.5757555555,15.6626666667,13.5329666667
649.13,12.0414053872,18.5095333333,15.3746,15.8330666667,11.6886,11.9806,15.3594,11.4734888889,15.6341666667,13.4843
649.46,12.0221225589,18.5049333333,15.3070666667,15.8170666667,11.6365666667,11.8696,15.3671333333,11.3786222222,15.598375,13.4536
649.79,12.110656229,18.6352666667,15.4103333333,15.9176666667,11.7412,11.9467333333,15.4839333333,11.4444138889,15.6023333333,13.5413666667
650.11,12.1945185185,18.7838666667,15.4957333333,15.9790666667,11.8028666667,12.0515333333,15.6179333333,11.567825,15.6832916667,13.6926
650.44,12.2061188552,18.8449333333,15.5683333333,15.9841333333,11.8415666667,12.0570666667,15.6100666667,11.5439472222,15.6589583333,13.7122333333
650.77,12.2197895623,18.8868666667,15.6562666667,16.0021333333,11.8348333333,12.097,15.5454666667,11.5012333333,15.7249583333,13.7898333333
651.10,12.0706757575,18.7662666667,15.5086,15.9281333333,11.7141666667,12.0182666667,15.4484666667,11.3836194445,15.5969166666,13.7121
651.43,12.0793175084,18.7732,15.5237333333,15.9342666667,11.7974,12.0354,15.429,11.3119333333,15.5387916667,13.7744666667
651.76,12.0853811448,18.7778,15.5684666666,15.991,11.8815,12.0594666667,15.4707333333,11.3173916667,15.541375,13.8362333334
652.09,12.1524861953,18.887,15.6246666667,16.0885333333,12.0286,12.1480666667,15.5984,11.4431166667,15.6075,13.9624
652.42,12.0404498316,18.7704666667,15.5539333334,16.0211333333,11.9023666667,11.9920666667,15.4696,11.2800305556,15.5220416667,13.8934666667
652.75,12.2474265993,18.9488666667,15.7113333333,16.1536,12.0941666667,12.1665333333,15.7035333333,11.5303055556,15.7167916667,14.1512
653.08,12.309943771,18.988,15.7751333333,16.2665333333,12.1897,12.2754,15.7318666667,11.6379444445,15.7535,14.2325333333
653.41,12.234937037,18.8576,15.6059333333,16.1993333333,12.1207333333,12.1690666667,15.5981333333,11.5828138889,15.7227916667,14.1689333333
653.74,12.1166218855,18.8656666667,15.4888666667,16.1711333333,12.0293666667,12.0644666667,15.4516666667,11.4521,15.7241666667,14.0169
654.06,12.0308626263,18.8636666667,15.3782,16.1339333333,11.9653333333,12.0584,15.3345333333,11.3786666667,15.6997916667,13.9265
654.39,11.9522121212,18.7404666667,15.2211333333,16.0573333334,11.9117666667,11.9818666667,15.306,11.3461361111,15.5865833333,13.8262333333
654.72,11.9177087542,18.72,15.1788,16.0285333333,11.8879666667,11.947,15.2532,11.3106583333,15.5652916666,13.7772
655.05,11.8905279461,18.6918666667,15.1070666667,16.0516,11.8431333333,11.8684666667,15.2439333333,11.3120027778,15.499875,13.7537333333
655.38,11.893723569,18.7354666667,15.0924,16.0877333333,11.8352333333,11.8544666667,15.304,11.3430444444,15.514625,13.6931333333
655.71,11.9276835017,18.6906,15.1032,16.1326666667,11.8483,11.8439333333,15.2952,11.3456083333,15.5732916667,13.6985333333
656.04,12.0519575758,18.8085333333,15.1821333333,16.2636666667,11.9679666667,11.897,15.3762,11.4686055556,15.6534583333,13.8379666667
656.37,11.9455380471,18.8246,15.1098666667,16.2608666666,11.9146,11.8736,15.3443333333,11.3454833334,15.5195833333,13.7130333333
656.69,11.9395653199,18.8402,15.0936,16.2176666666,11.9060666667,11.8558666667,15.3728666667,11.3641638889,15.495,13.6964333333
657.02,11.8002747475,18.7758,15.0434666667,16.1041333333,11.7796333333,11.7612666667,15.33,11.2068222222,15.3835833333,13.5506333333
657.35,11.8384175084,18.7122666667,15.0912666667,16.1406,11.8240333333,11.7808,15.3876,11.2719527778,15.3713333333,13.5976666667
657.68,11.997989899,18.8043333333,15.2672,16.2667333333,11.9234,11.8038,15.5512666667,11.4615861111,15.4774583333,13.7302666667
658.01,12.0543245791,18.7948666667,15.2878,16.277,11.9248,11.7871333333,15.5431333333,11.4603861111,15.5529166666,13.7819333333
658.34,12.1027010101,18.8073333333,15.3606,16.3402666667,11.9929666667,11.8196,15.6204,11.5182444445,15.5771666667,13.8526
658.66,11.9676006734,18.7103333333,15.2291333333,16.1981333333,11.8487,11.7109333333,15.4817333333,11.3908888889,15.4537083334,13.7248
658.99,11.942447138,18.6852,15.1999333333,16.1588,11.8291,11.7007333333,15.5135333333,11.3885305555,15.4289166667,13.7481666667
659.32,11.9207400674,18.7273333333,15.1593333333,16.1300666667,11.7854333333,11.6987333333,15.4706666667,11.3332166667,15.4117083333,13.7740333333
659.65,11.7750700337,18.6448,15.06,15.9723333333,11.6667666667,11.6,15.3911333333,11.2252083333,15.2862083333,13.6318333333
659.98,11.7063232323,18.5348,14.9521333334,15.9090666667,11.5739666667,11.5161333333,15.3318,11.1856416667,15.2392916667,13.6306
660.31,11.6470050505,18.4642,14.9059333333,15.8344666667,11.5545666667,11.4848666667,15.3206666667,11.1085805556,15.22925,13.6233666667
660.63,11.8691387205,18.6736,15.1135333333,16.0061333333,11.7831666666,11.5974,15.5359333333,11.3498666667,15.3862916667,13.8842333333
660.96,11.9884063973,18.838,15.1839333333,16.0722666666,11.8905666667,11.7008666667,15.6561333333,11.4287111111,15.469375,13.9939666667
661.29,11.9845592593,18.8158,15.1109333333,16.0250666667,11.8694333333,11.7523333333,15.6172,11.4144416667,15.4354583333,14.0074666667
661.62,12.0351828283,18.9580666667,15.2058,16.0942,11.9209666667,11.8382,15.6810666667,11.5093027778,15.4723333333,14.0679
661.94,12.0929531987,19.0213333333,15.2401333333,16.1656,11.9864,11.875,15.7186666667,11.5814027778,15.59925,14.1429333333
662.27,12.3960205387,19.3432666667,15.4821333333,16.4834666667,12.2473333333,12.1894,16.0109333333,11.8742944445,15.9305416667,14.4476666667
662.60,12.5908515151,19.4756,15.6880666667,16.6826,12.4350666667,12.4109333333,16.1163333333,12.0204777778,16.1671666667,14.6762333333
662.93,12.9249632997,19.795,15.9928,16.9718,12.7276333333,12.7231333333,16.3964,12.3585166667,16.4971666667,14.9896666667
663.26,13.0934144781,19.8696666667,16.0932666667,17.0965333333,12.8605333333,12.8758666667,16.4659333333,12.4489916667,16.6695416666,15.1625
663.58,13.2664619529,20.0398666667,16.2959333334,17.2965333333,13.0890333333,13.0068666667,16.6159333333,12.6076888889,16.8801666667,15.2870333333
663.91,13.466626936,20.2513333333,16.5008666667,17.4948666666,13.2014,13.1686,16.7254,12.7644666667,17.0981666666,15.4970333333
664.24,13.445540404,20.1692666667,16.4578666667,17.5251333333,13.1501333333,13.2174,16.7440666667,12.7104055556,17.1182083333,15.4157
664.57,13.4677188552,20.0697333333,16.4719333333,17.5368666667,13.1475,13.2388666667,16.7394666667,12.7158416667,17.127625,15.4994666667
664.89,13.5227420875,20.1434666667,16.6125333333,17.6510666667,13.3438333333,13.3312666667,16.8972666667,12.8600083333,17.26675,15.6051666667
665.22,13.6130909091,20.1434,16.6743333333,17.7262666667,13.4663333333,13.3312666667,17.0253333333,12.9048083333,17.3417916667,15.6962
665.55,13.5711791246,20.1202,16.6703333333,17.7276,13.4545666667,13.3536666667,17.0198666667,12.8247472222,17.2813333333,15.6543
665.87,13.4285279461,19.9777333333,16.6298666667,17.6012666667,13.3647,13.1716666667,16.8179333333,12.7276972222,17.167625,15.5890333333
666.20,13.3377599327,19.9878,16.5586666667,17.5250666667,13.2691333333,13.0316,16.6860666667,12.6447583333,17.1187083333,15.4691666667
666.53,13.1078676768,19.7562,16.3529333333,17.3732666667,13.1058,12.7733333333,16.5404,12.4247555555,16.8827916667,15.2928333333
666.86,13.2832878788,19.9711333333,16.5141333333,17.5804666667,13.2981333333,12.8418666667,16.7418666667,12.6088888889,17.0446666666,15.5036333333
667.18,13.310850505,20.0239333333,16.5705333333,17.5402,13.2388,12.8375333333,16.6074,12.5754527778,16.9852916667,15.5492666667
667.51,13.1828148148,19.9229333333,16.3766666667,17.4342,13.0971666667,12.7274,16.4378666667,12.4588194445,16.8285416667,15.4050333333
667.84,13.1764757576,19.9272666667,16.3466666667,17.4065333333,13.0841333334,12.7110666667,16.3369333333,12.453875,16.7840833333,15.507
668.16,13.2144124579,20.007,16.4100666667,17.4781333333,13.1366,12.7275333333,16.4433333333,12.5092972222,16.7922083334,15.4827333333
668.49,13.1157878788,19.844,16.2731333333,17.4079333333,13.0007333334,12.555,16.3481333333,12.3371138889,16.70175,15.3897
668.82,13.0360454546,19.8378666667,16.2252,17.4286,12.9297,12.4803333333,16.2863333333,12.3185555556,16.5810833333,15.3301666667
669.14,13.3136747475,20.0842666667,16.4588,17.6606666667,13.1758333333,12.719,16.5604666667,12.6142305555,16.802875,15.5472333333
669.47,13.4794885522,20.2442666667,16.5881333333,17.7887333333,13.3391,12.7818666667,16.7763333333,12.7433083333,16.936125,15.6613
669.80,13.5848656566,20.2502666667,16.6842,17.9222666667,13.3674,12.9207333333,16.8582,12.8494055555,16.934875,15.8059333333
670.13,13.6671808081,20.2981333333,16.6808666667,17.9034666667,13.4295666667,12.9815333333,16.8715333333,12.8528638889,16.9316666667,15.8573333333
670.45,13.5571518518,20.1386,16.565,17.7726,13.3034333333,12.9992,16.7351333333,12.7327388889,16.7631666667,15.7157
670.78,13.4962286195,20.0716666667,16.4788,17.7615333333,13.3099666667,12.9674,16.7869333333,12.6892861111,16.811375,15.6642333333
671.10,13.5275037037,20.0838666667,16.5624,17.8412666667,13.4236333333,12.9780666667,16.8588,12.7291027778,16.8974166667,15.7068333333
671.43,13.5669602694,20.2648666667,16.6752666667,17.9600666667,13.5335333333,13.0704,16.9157333333,12.8189361111,16.9659166666,15.7215333333
671.76,13.486716835,20.2190666667,16.6455333333,17.9283333333,13.4921666667,13.0576,16.7811333333,12.7645888889,16.92375,15.7017666667
672.08,13.7372080808,20.4498,16.9204,18.1748666667,13.6951666667,13.3424,16.9286666667,13.0177944445,17.1137916667,15.9511
672.41,13.9694757576,20.675,17.1773333333,18.3844,13.9296333333,13.7030666667,17.1274,13.2548138889,17.4250833333,16.1967
