wavelength,Back_SpoPlum,Belly_SpoPlum,Breast_SpoPlum,Crissum_SpoPlum,Crown_SpoPlum,DorTail_SpoPlum,Patch10_SpoPlum,Rump_SpoPlum,Throat_SpoPlum,WingTip_SpoPlum
384.86,16.7852066667,30.0058,17.6037333333,30.2642,12.2293333333,7.52533333333,31.0111666667,20.7384666667,16.996,7.25366666667
385.22,16.8958733333,30.1722,17.6945333333,30.3965333333,12.3469333333,7.662,31.0960333333,20.8178222222,17.1140666667,7.4048
385.58,17.0440633333,30.3150666667,17.8480666667,30.5254,12.4872666667,7.7356,31.2572333333,20.9250666666,17.2262666667,7.56276666667
385.94,17.0303166667,30.3632,17.8062,30.5764,12.4822,7.71266666667,31.2920333333,20.9488444444,17.24,7.5232
386.30,17.1121833333,30.4138666667,17.9000666667,30.6826,12.5433,7.77233333333,31.4125333334,21.0448444444,17.337,7.64833333333
386.66,17.0282833333,30.4600666667,17.8386,30.6852,12.4874333333,7.7246,31.3518,21.0047555555,17.3099333333,7.61626666667
387.03,17.0303066667,30.4839333333,17.8275333333,30.7137333333,12.5095,7.69986666666,31.3948666667,21.0026222222,17.262,7.62343333333
387.39,17.0565666667,30.5410666666,17.7868,30.783,12.49,7.69593333333,31.4489666666,21.0584222222,17.2968666667,7.62766666667
387.75,17.0517433333,30.5630666667,17.7583333333,30.842,12.4806,7.67993333333,31.503,21.1125777778,17.3198,7.5987
388.11,17.01919,30.6466,17.7171333333,30.9240666667,12.4582333333,7.6508,31.5652666667,21.1530222222,17.3018666667,7.5363
388.47,17.0649366667,30.7747333333,17.8202666667,30.9831333333,12.5063,7.67913333333,31.6453,21.2118444444,17.2984666667,7.58746666667
388.83,16.9193466667,30.76,17.7343333333,30.9480666667,12.3527,7.49473333333,31.6155666667,21.0895111111,17.1678,7.3837
389.19,16.8249433334,30.6556,17.6508666667,30.9272666667,12.2384666667,7.3204,31.5693666667,21.0010222222,17.0766,7.29156666667
389.55,16.7695833334,30.6842,17.5466666667,30.9526,12.1747333333,7.24966666667,31.5353666667,20.9371333333,16.9918666667,7.1871
389.91,16.7998633333,30.7686666667,17.6203333333,30.9822,12.2218333333,7.29073333333,31.5723333334,20.9911111111,17.0632666667,7.2484
390.27,16.7456166667,30.7910666667,17.5927333333,31.0259333333,12.1826,7.1906,31.5457666667,20.8922444444,17.0499333333,7.1582
390.63,16.8047066667,30.8778,17.6228666666,31.1222,12.2354333333,7.2068,31.6982,20.9714,17.1022666667,7.141
391.00,16.8819833333,31.0286,17.7329333333,31.2814666667,12.3098666667,7.25686666667,31.8212666667,21.0792,17.2188,7.19236666667
391.36,16.9211,31.0756,17.7860666667,31.3817333333,12.3394333333,7.22926666667,31.8981333333,21.0800888889,17.2290666667,7.17243333333
391.72,16.93605,31.0732,17.8087333333,31.3902,12.3866,7.23686666667,31.8783333333,21.0467777778,17.2297333333,7.1955
392.08,16.8998966667,31.039,17.7820666667,31.4075333333,12.3449,7.21166666667,31.8449666667,21.0050444445,17.2170666667,7.13843333333
392.44,16.87727,31.0666666666,17.7597333333,31.4638,12.3117,7.14766666667,31.8852,21.0141777778,17.2304,7.11516666667
392.80,16.9762966667,31.1277333333,17.8269333333,31.5432,12.3932333333,7.1884,31.9504666667,21.0787111111,17.2986666667,7.2316
393.16,16.9267,31.1954,17.7796,31.5550666667,12.3489333333,7.14686666666,31.9342,21.0283111111,17.255,7.12003333333
393.52,16.9761966667,31.3082666667,17.8823333333,31.7002666667,12.4121,7.20553333333,32.0036,21.1170444445,17.3711333333,7.20073333333
393.88,17.10766,31.4529333333,17.9659333333,31.8522,12.5184,7.3078,32.1277333333,21.2443111111,17.4676666667,7.2941
394.24,17.16404,31.4895333333,18.0203333333,31.8902,12.5527333333,7.41566666667,32.1892,21.3386666667,17.5157333333,7.37733333333
394.60,17.1728866667,31.4761333333,18.0788666667,31.9062666667,12.5672333333,7.48093333333,32.2029,21.3752888889,17.5313333333,7.41713333333
394.96,17.09827,31.4273333333,18.0153333333,31.8492,12.4787666667,7.3784,32.1310333333,21.2804666667,17.4392666667,7.33686666667
395.32,17.0367566667,31.4448,17.959,31.8243333334,12.3949666667,7.35053333333,32.1301666667,21.2444666667,17.4192,7.2745
395.68,16.93811,31.5039333333,17.9068666667,31.8275333333,12.3016666667,7.272,32.1491,21.2413111111,17.3502666667,7.1492
396.04,16.98853,31.6313333333,17.9906666667,31.9367333333,12.3746333333,7.317,32.2819666667,21.3224222222,17.4233333333,7.19356666667
396.40,17.0162766667,31.739,18.0009333333,32.0301333333,12.3972333333,7.31853333333,32.3306,21.3366444444,17.4804,7.2051
396.76,17.1441366667,31.9104,18.1112,32.1687333333,12.5340666667,7.4438,32.5244666667,21.4955111111,17.5648666667,7.27833333333
397.12,17.26828,32.0318,18.2518666667,32.3084666667,12.6639333333,7.56633333333,32.7078,21.6644888889,17.7168666667,7.39496666667
397.48,17.26625,32.0782666667,18.2191333333,32.2884666667,12.6406,7.5288,32.7686333333,21.6665333333,17.6584666667,7.33243333333
397.84,17.1237766667,31.9917333334,18.1696,32.2423333333,12.5287333333,7.42106666667,32.7570333333,21.5398888889,17.5323333333,7.19826666667
398.20,17.1246966667,32.1362666667,18.1761333333,32.3114666667,12.5429,7.42133333333,32.7954,21.5437555556,17.5247333333,7.14366666667
398.56,17.0616966667,32.1254666667,18.1051333333,32.3104,12.4611,7.317,32.7864,21.4718888889,17.4766,7.03246666667
398.92,17.1433833333,32.2280666667,18.1727333333,32.4062,12.5229,7.3932,32.9442666667,21.5864,17.5454666667,7.0682
399.28,17.18942,32.3314666667,18.286,32.5275333333,12.6145,7.44226666667,33.0742,21.7006444444,17.5832,7.15666666667
399.64,17.2370233333,32.3349333333,18.3052,32.6008666667,12.6322333333,7.48233333333,33.1114333333,21.7444666667,17.6077333333,7.2152
400.00,17.2370866667,32.3667333333,18.3353333333,32.6237333333,12.6284,7.43153333333,33.1472333333,21.7641333333,17.6162,7.20926666667
400.36,17.2756166667,32.4096,18.3917333333,32.7067333333,12.6753666667,7.4808,33.2150333333,21.8174666667,17.6472,7.22303333333
400.72,17.21767,32.4418,18.3994666667,32.7568666667,12.6394333333,7.4368,33.2091333333,21.7813777778,17.6266,7.18243333333
401.08,17.1838866667,32.475,18.4118,32.8105333333,12.6062666667,7.37406666667,33.2225,21.7388222222,17.5939333333,7.15656666667
401.44,17.18021,32.5079333333,18.4654666667,32.9296,12.608,7.29233333333,33.3187666667,21.7911333333,17.5838666667,7.1343
401.80,17.2195533333,32.5728,18.4962666667,33.0162666667,12.6480666667,7.25033333333,33.3303666667,21.821,17.6656,7.14456666667
402.16,17.2320666667,32.578,18.516,33.0988,12.6710333333,7.19326666667,33.3956,21.8489111111,17.7296,7.13703333333
402.52,17.3627133333,32.7584666667,18.6419333333,33.2952,12.8615,7.30753333333,33.5442333334,21.9613777778,17.8432,7.28773333333
402.88,17.4133833333,32.893,18.7055333333,33.4084666666,12.9358333333,7.30126666667,33.6128333333,22.0384,17.9231333333,7.33356666667
403.24,17.4632533333,32.9373333333,18.7688666667,33.4729333333,12.9514,7.321,33.6685,22.0777777778,18.005,7.31756666667
403.60,17.4959333333,33.0289333333,18.8516666667,33.5530666667,12.9808333333,7.33093333333,33.7607333333,22.1061777778,18.0752666667,7.3462
403.95,17.50285,33.0416,18.8317333333,33.6042,12.9636333333,7.29826666667,33.7596666667,22.1032666667,18.0797333333,7.3122
404.31,17.4897533333,33.0674,18.8282,33.6106,12.9762333333,7.31353333333,33.7689,22.0924222222,18.0843333333,7.3111
404.67,17.4681966667,33.0347333333,18.7966666667,33.5929333333,12.937,7.25806666666,33.7755666667,22.0886,18.0973333333,7.25816666667
405.03,17.4887633333,33.1036,18.8307333333,33.6685333333,12.9579333333,7.26033333333,33.8289333333,22.1488888889,18.1465333333,7.2796
405.39,17.5125566667,33.1578,18.8408,33.6896666667,12.9935,7.32246666667,33.7998,22.1531777778,18.2078,7.32373333333
405.75,17.53504,33.2626666667,18.8803333333,33.7600666667,13.0185666667,7.3424,33.8796,22.2029111111,18.2420666667,7.3695
406.11,17.6268133333,33.3544666667,18.9544666667,33.8823333333,13.0822666667,7.41833333333,33.9385333333,22.2930222222,18.2786,7.49453333333
406.47,17.6330533333,33.399,18.9726666667,33.9120666667,13.0298666667,7.35773333333,33.9856333333,22.3209555555,18.3220666667,7.44923333333
406.83,17.59876,33.3684666667,18.9266,33.9321333333,12.9798333333,7.3184,33.9715,22.2744,18.3296666667,7.40956666667
407.19,17.5733233333,33.3678,18.881,33.9456666667,12.9754333333,7.29133333333,33.9630666667,22.2463777778,18.2759333333,7.3727
407.55,17.6081233333,33.4454,18.8949333333,34.0190666667,12.9936,7.27733333333,34.0086,22.2714444444,18.2832,7.36286666667
407.90,17.6324733333,33.4808,18.9492,34.04,13.0072,7.30606666667,34.0766,22.2938666667,18.3098,7.3956
408.26,17.67477,33.5756,19.0078,34.1455333333,13.0380666667,7.33126666667,34.2005666667,22.3718666667,18.3771333333,7.44316666667
408.62,17.7131766667,33.6594,19.063,34.2494666666,13.1266333333,7.4034,34.2859666667,22.4260444444,18.4029333333,7.50006666667
408.98,17.6988866667,33.6066,19.0220666667,34.2350666667,13.1059,7.3654,34.2407666666,22.3788888889,18.3664666667,7.46906666667
409.34,17.70683,33.644,19.0257333333,34.2516,13.1276333333,7.36473333333,34.2864,22.3858,18.3672,7.46553333333
409.70,17.6786933334,33.6369333333,18.9626,34.2714,13.0804666667,7.28426666667,34.2815,22.3582444445,18.3133333333,7.36423333333
410.06,17.66128,33.6814,18.9765333333,34.2953333333,13.0931333333,7.28873333333,34.3078333333,22.3437777778,18.3257333333,7.3087
410.42,17.66681,33.7501333333,18.9878,34.3918666667,13.1417,7.34593333333,34.3552666667,22.3910888889,18.3162,7.32593333333
410.77,17.7946333334,33.9042,19.1170666666,34.5388,13.2579,7.43193333333,34.5272,22.5298888889,18.4074,7.40786666667
411.13,17.8069533333,33.9386,19.1377333333,34.5462666667,13.2544,7.4352,34.5381666667,22.5091333334,18.3963333333,7.41796666667
411.49,17.8757633333,34.0448,19.2158,34.6656,13.3441333333,7.52513333333,34.6361333334,22.6040444444,18.5038,7.48316666667
411.85,17.8912266667,34.1638666667,19.2366666667,34.7944666667,13.3902333333,7.5202,34.7366,22.6654222222,18.5204666667,7.4608
412.21,17.8669133333,34.182,19.2417333333,34.8238,13.3667666667,7.48186666667,34.7374333333,22.6460666667,18.4904,7.40373333333
412.57,17.8765066667,34.2953333333,19.3026666667,34.9157333333,13.3273666667,7.4666,34.7737,22.6401333333,18.5412,7.42736666667
412.92,17.96264,34.5100666667,19.4187333333,35.0774,13.4150666667,7.56973333333,34.9287666667,22.7643777778,18.6375333333,7.5171
413.28,17.9754166667,34.5526,19.4019333333,35.1527333333,13.4021,7.56186666667,34.9978666667,22.7900888889,18.6324,7.4969
413.64,17.95956,34.5856666667,19.4286666667,35.1934666667,13.4009,7.57853333333,35.0170333333,22.7931111111,18.6074666667,7.4927
414.00,17.96654,34.6422666667,19.4414666667,35.2242,13.3914333333,7.53933333333,35.1056333333,22.8448,18.6348,7.49813333333
414.36,18.02019,34.7182666667,19.4904666667,35.2854,13.3919666667,7.54933333333,35.1489,22.8538222222,18.7151333333,7.50776666667
414.72,17.9126233333,34.6592666667,19.4133333334,35.2420666667,13.2968333333,7.4904,35.0321666667,22.7446,18.6332,7.4343
415.07,18.00932,34.8698666667,19.5319333333,35.455,13.3885666667,7.52573333333,35.1885333333,22.8929555555,18.7962,7.5452
415.43,18.0096633333,34.8928666667,19.5376666667,35.4841333333,13.3902,7.48466666666,35.2316666667,22.8995111111,18.7807333333,7.5225
415.79,18.08509,35.0060666667,19.6483333333,35.5964666667,13.4412333333,7.54206666667,35.3074333333,22.9751555555,18.8687333333,7.5972
416.15,18.1663233333,35.1276,19.7246666667,35.7286666667,13.5455,7.57146666667,35.4443,23.0852,18.9715333333,7.64716666667
416.51,18.19828,35.1367333333,19.7253333333,35.7821333333,13.5828666667,7.60933333333,35.4751666666,23.1491555556,18.9922666667,7.64943333333
416.86,18.2074433333,35.1352,19.7329333333,35.8078,13.6110666667,7.63186666667,35.5188333333,23.1855777778,19.0116,7.64073333333
417.22,18.2383966667,35.2320666667,19.8144666667,35.89,13.6549333333,7.6458,35.6088333333,23.2400444444,19.0649333333,7.66103333333
417.58,18.3078766667,35.3104666667,19.8772,35.9745333333,13.7033,7.7046,35.6943666667,23.3110222222,19.1515333333,7.73793333333
417.94,18.3225733333,35.3554666666,19.8795333333,36.0105333333,13.7058333333,7.7072,35.7456,23.3273333333,19.1386,7.70886666667
418.29,18.3087033333,35.3588666667,19.8648666667,36.0316666667,13.7076,7.6846,35.7509333333,23.3212,19.1022,7.70073333333
418.65,18.3342433333,35.4138,19.8891333334,36.0742,13.7395333333,7.70753333333,35.7955,23.3439777778,19.106,7.725
419.01,18.292,35.3929333334,19.8264,36.0474666667,13.6967333333,7.69353333333,35.7721333333,23.3231333333,19.0531333333,7.6713
419.37,18.2616733333,35.4093333333,19.7986666667,36.0754,13.6704333333,7.65926666667,35.7623666667,23.3055555556,19.0416,7.6359
419.73,18.24865,35.4485333333,19.7665333333,36.1048666666,13.6620666667,7.6302,35.7923,23.2914444444,19.0213333333,7.60263333333
420.08,18.2392566667,35.4526666667,19.7505333333,36.1237333333,13.6337333333,7.61566666667,35.7637,23.2589777778,19.0070666667,7.6046
420.44,18.2840833333,35.5391333333,19.7864,36.1912,13.6789666667,7.6328,35.8412,23.3095111111,19.0440666667,7.64643333333
420.80,18.3042033333,35.6055333333,19.8069333334,36.2624666667,13.6928,7.61193333334,35.8837666667,23.3181333333,19.0663333333,7.6466
421.16,18.30637,35.6147333333,19.8103333333,36.2954,13.6856666667,7.59266666667,35.8813333333,23.3182,19.0738666667,7.65503333333
421.51,18.32427,35.6528666667,19.8414666667,36.3476,13.7293333333,7.61566666667,35.9267,23.3394,19.1037333333,7.65413333333
421.87,18.2985766667,35.6609333333,19.8332,36.3708,13.7241666667,7.59573333333,35.9094333333,23.3221333333,19.0911333333,7.6393
422.23,18.30189,35.703,19.8463333333,36.3952,13.7256,7.59553333333,35.9577666667,23.3346888889,19.1034,7.62756666667
422.58,18.3082333333,35.7472,19.8623333333,36.445,13.7311333333,7.58473333333,36.0050666667,23.3483777778,19.1065333334,7.61956666667
422.94,18.3310266667,35.7934666667,19.9028,36.5076,13.7600666667,7.56046666667,36.0586,23.3769111111,19.1239333333,7.61853333333
423.30,18.35528,35.8512666667,19.9440666667,36.5744,13.7897,7.5852,36.1104,23.4128888889,19.1526666667,7.6577
423.66,18.3771533333,35.8603333333,19.9590666667,36.6188,13.8044,7.59546666667,36.1323666667,23.4361333333,19.1775333333,7.68183333333
424.01,18.4129133333,35.933,20.0062666667,36.6819333333,13.8332666667,7.6192,36.2216,23.4948444444,19.2132666667,7.69266666667
424.37,18.36225,35.9160666667,19.9753333333,36.6656666667,13.7841,7.5478,36.1767333333,23.4296,19.1592,7.6294
424.73,18.36613,35.9375333334,19.9751333333,36.702,13.7849666667,7.54393333333,36.2292333333,23.4534666667,19.1541333333,7.6363
425.08,18.4245933334,36.0407333333,20.0306666667,36.8107333333,13.8477,7.59693333333,36.3226666667,23.5216888889,19.2116666667,7.66386666667
425.44,18.4687133333,36.1121333333,20.0414,36.878,13.8567333333,7.5896,36.3743666667,23.5551777778,19.229,7.68433333333
425.80,18.5360633333,36.2236666667,20.1196666667,36.9996666667,13.9207666667,7.65086666667,36.4633666667,23.6395111111,19.2896,7.75353333333
426.16,18.5662333333,36.2990666667,20.1684666666,37.0842666667,13.9571666667,7.67073333333,36.5029333333,23.6869555556,19.3305333333,7.78966666666
426.51,18.6164766667,36.3734666667,20.2230666667,37.1811333333,14.0061333334,7.7046,36.5650333333,23.7591777778,19.4176,7.8238
426.87,18.6651633333,36.4572666667,20.2764666667,37.2709333333,14.0633666667,7.7658,36.6268,23.8000222222,19.4766666667,7.89006666667
427.23,18.7113433333,36.5065333333,20.3016,37.312,14.1059333333,7.76946666667,36.6787333333,23.8418888889,19.5096,7.90546666667
427.58,18.74581,36.6348,20.3886666667,37.4310666667,14.1579,7.81486666667,36.7568666667,23.9217777778,19.5887333333,7.95386666667
427.94,18.7763633333,36.6804,20.444,37.5065333333,14.2034,7.852,36.7817333333,23.9469111111,19.6299333333,7.99326666667
428.30,18.8302466667,36.7684666667,20.5043333333,37.6229333333,14.2739,7.91966666667,36.8842,24.0365555556,19.7107333333,8.06433333333
428.65,18.8705833333,36.824,20.5353333333,37.6544666667,14.3083333333,7.95766666667,36.8788,24.0627333333,19.7448,8.09226666667
429.01,18.8386733333,36.8078,20.5058,37.6534,14.2957666667,7.928,36.8753666667,24.0363111111,19.7415333333,8.07966666667
429.37,18.8252733333,36.8276,20.5404666667,37.6911333333,14.3191,7.9316,36.8969,24.0507777778,19.7758,8.10273333333
429.72,18.7736966667,36.7913333333,20.4852666667,37.6584666667,14.256,7.84666666667,36.8588,23.9795333333,19.7529333333,8.02823333333
430.08,18.7914066667,36.8520666667,20.4978,37.7472,14.2712,7.8564,36.8968666667,24.0048444444,19.7618,8.0677
430.44,18.7794166667,36.8770666667,20.4951333333,37.7844666667,14.2557333333,7.82966666667,36.9379333333,24.0224444445,19.7525333333,8.05823333333
430.79,18.7774333333,36.9528666667,20.5011333333,37.8492,14.2563333333,7.7972,37.0142666667,24.0583111111,19.7723333333,8.0213
431.15,18.78172,37.0174666667,20.5087333333,37.9201333333,14.2591333333,7.81713333333,37.05,24.0642666667,19.7922,8.01723333333
431.50,18.7813566667,37.0144666667,20.5008666667,37.9174666667,14.2609,7.8098,37.0780666667,24.0617111111,19.7643333333,8.00636666667
431.86,18.8161133333,37.1048,20.5233333333,38.0029333333,14.2970333334,7.81013333333,37.1710666667,24.1151777778,19.7812,8.0218
432.22,18.8386,37.1569333333,20.5403333334,38.0572,14.3093333333,7.81966666667,37.2187333333,24.1308888889,19.8007333333,8.01723333333
432.57,18.8157266667,37.2026666667,20.5529333333,38.1238666667,14.2861333333,7.78226666667,37.2414666667,24.1209111111,19.8096666667,7.98466666667
432.93,18.85363,37.2695333333,20.6058,38.2062666666,14.3124,7.80153333333,37.2972333333,24.1651777778,19.8442666667,8.01446666667
433.29,18.8460033333,37.2989333333,20.61,38.2167333333,14.2978666667,7.80333333333,37.3212,24.1728,19.8277333333,8.0085
433.64,18.8334666667,37.3030666667,20.5994666667,38.2522,14.2914333333,7.7788,37.3521666667,24.1739111111,19.7942666667,7.97936666667
434.00,18.8281133333,37.3098,20.5942,38.2722,14.2991666667,7.75466666667,37.3720333334,24.1731777778,19.8004666667,7.9364
434.35,18.82032,37.3385333333,20.5954666667,38.2994,14.3161333333,7.75706666667,37.3731,24.1693111111,19.7946666667,7.93986666667
434.71,18.8357666667,37.337,20.6021333333,38.2981333333,14.3156,7.77446666667,37.3662333333,24.1653555556,19.7977333333,7.9666
435.07,18.8479333333,37.3836666667,20.6384666667,38.3724666667,14.3131666667,7.78073333333,37.4021,24.2038,19.8179333333,7.9675
435.42,18.8381733333,37.3795333333,20.6119333333,38.3741333333,14.3031,7.76786666667,37.3823333333,24.1838,19.8157333333,7.9505
435.78,18.80717,37.3690666667,20.5879333333,38.3772666667,14.2644333333,7.759,37.3402,24.1592444445,19.8124666667,7.92826666666
436.13,18.8026933333,37.3933333333,20.5716,38.3980666667,14.2369,7.7374,37.3597333333,24.1626444444,19.7988,7.9028
436.49,18.87481,37.5052666667,20.6591333333,38.4664666667,14.3173666667,7.81513333333,37.4747333333,24.2537777778,19.878,7.97363333333
436.84,18.8892,37.5542,20.6722666667,38.4956,14.3327333333,7.85026666667,37.4960666667,24.2830666667,19.8834666667,7.9999
437.20,18.9531766667,37.6899333333,20.7438,38.652,14.3986,7.90386666667,37.5998333333,24.3706222222,19.9642666667,8.04666666667
437.56,19.0277366667,37.8001333333,20.8145333333,38.7638666667,14.4696666667,7.98673333333,37.6795,24.4488888889,20.0736,8.13866666667
