wavelength,Back_LanFulf,Belly_LanFulf,Breast_LanFulf,Crissum_LanFulf,Crown_LanFulf,DorTail_LanFulf,Patch10_LanFulf,Rump_LanFulf,Throat_LanFulf,WingTip_LanFulf
197.40,-68.5988888889,-167.874333333,-130.676333334,-114.734333333,-183.333333333,-166.908333333,-221.497555555,-229.710222222,-170.773111111,-215.217444444
197.78,-59.2593333334,-156.713,-114.351888889,-103.935222222,-183.101777778,-150.926,-199.305444444,-213.194555556,-152.546333333,-199.305333333
198.16,-104.902,-248.039111111,-184.313777778,-166.013,-288.888777778,-233.333333333,-296.732222222,-328.431333333,-223.529222222,-300.980555556
198.54,-108.823444444,-242.810555555,-191.176444444,-163.072,-296.732111111,-221.568666667,-290.196,-341.503333333,-229.411777778,-283.987
198.92,-111.111111111,-247.839555556,-200.308444444,-177.469222222,-304.320888889,-207.407555556,-280.864111111,-345.061666667,-247.222222222,-270.061666667
199.30,-117.646888889,-260.457444444,-209.150333333,-199.999888889,-323.856222222,-198.692777778,-293.137333334,-361.437888889,-266.34,-282.679555556
199.68,-154.789222222,-326.820111111,-262.452,-263.984555555,-424.137777778,-253.256777778,-359.386777778,-441.379444444,-332.950333334,-359.770222222
200.06,-139.236111111,-311.458333333,-243.402777778,-245.833333333,-390.277777778,-234.027777778,-330.208333333,-389.583333333,-317.708333333,-325.694444444
200.44,-155.938777778,-334.099555555,-278.927333333,-278.927222222,-436.781666667,-270.115,-377.011555556,-434.099555555,-359.003777778,-375.479
200.82,-125.308666666,-254.629666667,-213.888888889,-210.802555556,-335.493777778,-205.555555556,-293.518555556,-336.111,-266.358111111,-284.568
201.19,-271.212111111,-470.707,-402.020222222,-409.596111111,-608.585777778,-398.989888889,-538.383777778,-610.606,-477.777777778,-511.111222222
201.57,-354.321111111,-548.148111111,-503.703777778,-509.259222222,-733.333333333,-505.555555555,-642.592444444,-725.308777778,-585.185111111,-624.691222222
201.95,-316.161777778,-455.555555556,-422.222111111,-437.373666667,-594.949444444,-431.818333333,-543.939444444,-580.302888889,-480.808,-527.272777778
202.33,-177.160555556,-248.148222222,-229.938222222,-240.432,-324.074,-239.506222222,-296.296333334,-317.283888889,-273.147888889,-290.740666667
202.71,-106.666666667,-153.111111111,-142.222222222,-158.444444444,-198.666666667,-149.777777778,-185.111111111,-198.0,-174.444444444,-191.555555556
203.09,-113.657555555,-149.074111111,-139.583333333,-161.805555556,-191.203555556,-154.629666667,-179.398111111,-186.805555556,-170.370555556,-193.055555556
203.47,-110.683777778,-144.658222222,-136.324777778,-154.700777778,-175.854666667,-161.538444444,-169.658222222,-170.512777778,-161.538444445,-175.0
203.85,-121.153888889,-155.555555556,-145.512777778,-168.589888889,-186.324777778,-182.265111111,-184.188,-179.487333333,-173.290555555,-179.914444444
204.22,-138.562,-161.873444444,-163.834666667,-191.067555556,-206.100222222,-199.346444444,-200.217888889,-189.542666667,-189.106777778,-190.414111111
204.60,-154.61,-179.432666667,-180.614555556,-213.711555555,-233.569777778,-219.385222222,-223.640666667,-208.747111111,-208.274,-201.418333333
204.98,-199.430222222,-236.182333334,-228.774888889,-270.940222222,-307.977222222,-287.179555556,-285.755,-263.248,-270.940222222,-254.131
205.36,-134.141555555,-157.575777778,-146.666777778,-173.939555555,-207.676777778,-190.909111111,-192.323111111,-168.484777778,-179.191888889,-168.888777778
205.74,-119.791666667,-140.277444444,-124.131888889,-147.048333334,-181.423333334,-161.979111111,-169.444222222,-148.784555555,-157.985888889,-136.284777778
206.12,-148.847111111,-178.616333333,-157.442222222,-184.696,-224.947555556,-198.951777778,-208.805111111,-190.146777778,-196.226222222,-155.555444445
206.50,-201.666666666,-249.722222222,-212.777777778,-246.944444445,-308.611111111,-268.333333333,-281.111111111,-263.888888889,-267.777777778,-213.055555555
206.87,-1022.22222222,-1214.44444445,-1017.77777778,-1168.88888889,-1452.22222222,-1275.55555555,-1361.11111111,-1236.66666667,-1273.33333334,-1020.0
207.25,-3633.33333333,-4274.07422222,-3740.74077778,-4148.14822222,-5177.77766666,-4500.0,-4911.11111111,-4437.03722222,-4448.14822222,-3581.48155555
207.63,1213.58033333,1428.39488889,1262.96288889,1381.48144444,1756.79011111,1401.23466667,1630.86422222,1522.22222222,1492.59255556,1182.71611111
208.01,1011.11111111,1191.11111111,1067.77777778,1115.55555556,1491.11111111,1137.77777778,1365.55555555,1320.0,1246.66666667,975.555555557
208.39,455.050333333,541.919111111,476.767666667,483.838555556,661.111,511.616,609.091,615.151444445,548.989777778,457.575666667
208.77,391.555555555,466.222222222,407.555555556,405.777777778,564.0,436.444444444,506.222222222,541.777777778,461.333333333,391.111111111
209.14,864.646444443,1057.57566667,917.171666668,912.121222223,1274.74766667,966.666555554,1081.818,1217.17166666,1018.18188889,872.727333333
209.52,897.777777777,1124.44444444,996.666666668,993.333333332,1371.11111111,1031.11111111,1123.33333333,1327.77777778,1105.55555556,903.333333333
209.90,325.396777778,404.761888889,376.984222222,380.158777778,510.714222222,373.015888889,397.618888889,478.571444444,403.174444444,349.603222222
210.28,241.111111111,298.055555556,278.611111111,274.722222222,376.388888889,271.388888889,281.666666667,350.555555556,299.166666667,278.611111111
210.66,218.676,256.737666667,251.300222222,248.699777778,333.097,230.969333333,256.028555556,308.747,256.501222222,243.498777778
211.03,403.888888889,480.0,492.777777778,472.777777778,664.444444445,420.555555556,501.111111111,640.0,476.666666667,449.444444444
211.41,961.904777778,1201.58733333,1180.95211111,1161.90477778,1707.93655556,990.476333332,1239.68244444,1682.53966666,1177.77788889,1114.28566667
211.79,-535.185111111,-625.0,-611.111111111,-638.888777778,-954.629666668,-558.333222222,-680.555666667,-927.777888888,-629.629555555,-624.999888889
212.17,-550.427444445,-623.077,-583.760555556,-615.384555556,-895.726444446,-558.974333333,-668.376111111,-868.376,-634.188,-603.418666667
212.55,-640.404,-690.909,-660.606111111,-713.131444445,-1027.27266667,-638.384,-781.818222222,-968.687000002,-742.424333334,-648.484666667
212.92,-708.88888889,-760.0,-738.888888889,-805.555555556,-1126.66666667,-715.555555556,-892.222222222,-1044.44444444,-838.888888888,-750.0
213.30,6855.55555554,7422.22222222,7500.0,7855.55555555,10577.7777778,6777.77777778,9177.77777778,10288.8888889,8344.44444444,7300.0
213.68,793.827222223,845.679111111,892.592555556,925.926,1208.642,770.370222222,1054.321,1190.12366666,977.777555554,860.493777778
214.06,736.363777777,759.595888889,785.858777778,792.929222222,1029.293,694.949444445,931.313222222,1027.27277778,831.313111113,738.383888889
214.44,1104.76177778,1098.41255555,1258.73,1155.55555556,1526.984,1068.25388889,1466.66655556,1538.09522222,1230.15877778,1030.15855556
214.81,-958.730222222,-963.491888888,-1146.03177778,-1066.66655555,-1441.26988889,-1049.20633333,-1299.99988889,-1404.76188889,-1168.25411111,-892.063555556
215.19,1050.79366667,1084.127,1228.57144444,1150.79366666,1569.84122222,1200.00011111,1336.50788889,1428.57155556,1246.03166667,1047.61911111
215.57,292.013888889,296.527777778,330.208333333,304.861111111,404.513888889,325.694444445,353.819444445,359.375,320.486111111,295.486111111
215.95,181.349222222,188.492,203.968333333,187.896888889,242.063444444,200.793444445,217.658777778,218.650888889,197.817555556,183.333444444
216.32,189.333333333,194.888888889,221.555555555,205.555555556,260.444444444,206.888888889,232.888888889,235.111111111,208.666666667,191.111111111
216.70,312.963111111,321.111,367.407444445,339.259222222,435.555666667,336.296222222,382.222222222,388.888777778,335.185222222,308.518555556
217.08,391.203777778,412.037111111,463.888888889,430.092555556,548.148222222,427.777666667,470.370333333,479.629777778,416.666777778,375.463
217.46,646.031888889,667.460222222,779.365111111,715.873,927.777777778,732.539666667,800.0,779.365111111,680.952333334,626.983888889
217.83,1040.74055555,1067.90133333,1239.50622222,1108.642,1459.25922222,1190.12333333,1281.48144445,1213.58044444,1028.395,990.123333334
218.21,-536.111111111,-531.25,-630.555555555,-564.583333333,-758.333333333,-602.777777778,-668.75,-631.25,-501.388888889,-506.25
218.59,-288.122666667,-280.459777778,-303.065111111,-299.233777778,-385.057444445,-291.570888889,-345.210666667,-338.314222222,-253.256666667,-257.854333333
218.97,-561.805555556,-548.611111111,-579.861111111,-552.777777778,-713.194444445,-550.0,-675.694444444,-672.222222222,-478.472222222,-500.694444445
219.34,-666.666666667,-637.301444444,-706.349111111,-692.857222222,-833.333333333,-646.825444444,-823.01611111,-814.285777778,-604.761777778,-619.841222222
219.72,-270.609222222,-253.405111111,-284.946333333,-285.304666667,-324.372888889,-259.139888889,-330.465888889,-333.333444445,-248.745555556,-239.785111111
220.10,-182.428888889,-167.958555556,-188.630444445,-195.607111111,-213.436666667,-178.294666667,-221.963888889,-228.165555555,-166.408333333,-159.948333333
220.47,-209.971444445,-196.581111111,-203.133888889,-220.227888889,-227.635444444,-202.279111111,-245.299111111,-249.857444444,-180.911666667,-178.062777778
220.85,-272.592555556,-259.259333333,-254.444444444,-286.296333333,-274.814888889,-257.037111111,-300.000111111,-319.259111111,-238.888777778,-229.259222222
221.23,-274.329666667,-257.471222222,-247.126333333,-279.693555556,-274.712666667,-253.64,-306.513555556,-322.222222222,-248.659111111,-226.436888889
221.61,-304.365111111,-276.190444445,-248.809444445,-292.063555556,-286.111111111,-259.920666667,-313.889,-348.412555556,-274.206333333,-241.666666667
221.98,-226.608111111,-202.631555556,-184.795333334,-216.081888889,-200.584555556,-187.134666667,-222.222444444,-252.339222222,-213.450333333,-181.871333334
222.36,-254.861111111,-223.958333333,-203.819444444,-243.402777778,-222.222222222,-225.347222222,-242.013888889,-277.083333333,-257.986111111,-200.694444444
222.74,-259.259333333,-231.481555555,-218.888777778,-253.333222222,-245.185222222,-244.074,-247.037111111,-258.148222222,-275.925888889,-213.333333333
223.11,-135.185333333,-118.287,-110.185222222,-131.712888889,-122.685111111,-120.370333333,-130.092666667,-121.064888889,-147.222111111,-116.666777778
223.49,-79.0123333333,-67.1958888889,-63.8448888889,-69.1357777778,-70.5467777778,-65.6084444444,-78.836,-68.0775555554,-86.5959999999,-64.1974444445
223.87,-83.1481111112,-74.6298888888,-69.4444444445,-77.037,-82.7777777779,-67.2221111111,-91.6666666668,-76.8518888888,-89.0738888888,-69.2592222222
224.24,-62.8085555557,-59.5677777778,-54.321,-57.5617777778,-71.2963333334,-45.9875555556,-75.3085555555,-57.2528888889,-66.6667777777,-52.3148888889
224.62,-66.3581111111,-58.6418888889,-61.4196666667,-62.3456666667,-83.3334444443,-51.8517777778,-84.1048888889,-63.4258888889,-74.8456666665,-62.3454444445
225.00,-57.8642222222,-53.824,-61.9048888889,-57.5755555556,-78.3548888889,-46.3204444445,-83.2612222222,-59.4516666667,-68.2541111111,-62.049
225.38,-51.2194444444,-48.2384444444,-55.9621111111,-49.3225555556,-65.0406666667,-36.9917777778,-70.8671111111,-52.7098888889,-58.8074444444,-53.794
225.75,-62.4413333334,-58.0593333334,-68.7011111111,-53.8343333334,-77.4648888889,-42.0967777778,-80.9075555556,-57.59,-72.3004444444,-65.4146666667
226.13,-68.3759999999,-64.4444444444,-74.359111111,-57.6068888889,-90.9402222221,-49.5726666667,-89.4017777779,-57.2651111111,-77.7778888888,-67.6923333333
226.51,-51.3708888889,-55.9884444444,-63.6364444444,-47.0417777778,-72.7272222221,-38.5282222222,-76.7676666665,-47.7633333333,-63.4922222221,-55.844
226.88,-36.1111111111,-37.4484444444,-42.4896666667,-32.4073333333,-49.5885555556,-26.8518888889,-54.8355555555,-40.2264444444,-45.4734444445,-39.6088888889
227.26,-38.1567777778,-38.2428888889,-42.205,-33.4195555556,-48.5788888889,-28.0792222222,-51.249,-44.4444444444,-44.0998888889,-36.0036666667
227.64,-37.1716666667,-39.0572222222,-36.835,-31.0436666666,-43.5015555556,-27.8787777778,-43.9055555556,-40.8081111111,-41.0774444444,-31.7844444444
228.01,-29.8026666667,-31.1007777778,-29.9064444445,-23.8317777778,-35.2025555556,-23.6241111111,-33.2294444444,-32.5024444444,-33.9045555555,-25.597
228.39,-28.3555555556,-27.9555555555,-28.9777777778,-21.8222222222,-32.0444444444,-23.2,-29.6,-30.5777777778,-32.5333333333,-22.8888888889
228.76,-28.6804444445,-26.1534444444,-29.4023333333,-21.9415555556,-31.408,-23.3052222222,-28.5598888889,-29.8836666667,-31.3276666666,-20.9786666667
229.14,-27.0902222222,-24.4517777778,-27.3874444445,-19.8067777778,-30.1744444444,-21.4788888889,-26.6072222222,-28.6138888889,-29.4686666667,-18.5062222222
229.52,-25.8801111111,-22.8717777778,-26.8034444444,-19.1453333333,-29.8463333333,-20.1025555555,-25.4017777778,-26.94,-27.6581111111,-17.3333333333
229.89,-27.0532222222,-25.0243333333,-28.7921111111,-22.8984444444,-31.6264444444,-21.868,-27.3108888889,-29.8873333333,-28.5346666667,-18.615
230.27,-25.0532222222,-23.105,-26.8492222222,-21.3395555556,-29.7716666667,-19.4824444444,-25.5707777778,-29.0105555556,-26.2404444445,-16.5905555556
230.65,-27.9425555556,-25.277,-29.5897777778,-24.139,-32.8543333333,-20.6947777778,-26.6547777778,-32.1652222222,-28.092,-18.9876666667
231.02,-25.4851111111,-23.6038888889,-28.7184444445,-21.6344444444,-30.8054444445,-19.0475555556,-24.6032222222,-30.7465555555,-25.9847777778,-16.7548888889
231.40,-23.4664444444,-21.9906666667,-27.3435555556,-19.8784444445,-29.2245555556,-18.0555555556,-23.3218888889,-28.9062222222,-24.7106666667,-16.0012222222
231.78,-25.5312222222,-23.1936666667,-30.085,-22.2827777778,-31.4512222222,-19.4596666666,-25.8347777778,-31.5118888889,-27.0493333334,-17.8505555556
232.15,-28.2326666667,-25.1135555556,-32.651,-24.8863333333,-34.0481111111,-20.5652222222,-28.0375555556,-34.308,-29.4996666667,-19.233
232.53,-28.6716666667,-25.7273333333,-33.5086666667,-26.5334444444,-35.086,-21.311,-30.284,-36.2775555556,-31.4756666667,-20.5398888889
232.90,-26.2915555555,-26.2563333333,-30.8918888889,-23.7794444444,-31.7763333333,-18.5421111111,-28.4147777778,-34.2181111111,-29.2285555556,-19.1082222222
233.28,-26.5354444444,-26.156,-30.9524444444,-24.3961111111,-31.1247777778,-18.7716666667,-27.7433333333,-34.0233333333,-27.8814444444,-18.6336666667
233.66,-26.7371111111,-26.6314444444,-31.4286666667,-25.0087777778,-31.5345555556,-20.1765555555,-29.5591111111,-35.1676666667,-28.9594444445,-19.5415555555
234.03,-26.1355555556,-25.7511111111,-32.6345555556,-24.4233333333,-30.4332222222,-20.7896666667,-29.6645555555,-34.8008888889,-29.5946666667,-20.51
234.41,-27.3425555556,-26.0884444444,-32.6713333334,-25.9144444444,-30.0244444444,-22.2918888889,-30.4424444444,-35.423,-31.3131111111,-22.292
234.78,-25.926,-23.2322222222,-29.5958888889,-23.1313333333,-26.4646666667,-20.4376666667,-30.2693333333,-31.65,-29.4613333333,-20.0335555555
235.16,-31.1378888889,-26.7132222222,-32.535,-27.312,-30.3726666667,-24.4177777778,-34.7972222222,-34.5308888889,-33.1337777778,-23.6526666667
235.54,-31.1964444444,-23.7671111111,-30.835,-25.8712222222,-28.6653333333,-23.5042222222,-33.6948888889,-32.4786666667,-31.2952222222,-21.3015555555
235.91,-27.6352222222,-19.7214444444,-27.6986666667,-22.4753333333,-25.4195555555,-21.2725555556,-30.0095555555,-29.0914444444,-27.7618888889,-17.7905555556
236.29,-20.0235555556,-13.0166666667,-20.7563333333,-15.1863333333,-17.4144444444,-15.4497777778,-22.7498888889,-21.5772222222,-21.1375555556,-11.5508888889
236.66,-17.7777777778,-11.8888888889,-20.2777777778,-13.6944444444,-14.75,-13.4722222222,-20.1388888889,-18.8611111111,-18.2222222222,-9.83333333336
237.04,-17.9736666667,-10.8933333333,-19.7984444444,-13.9162222222,-13.9161111111,-12.8812222222,-18.8181111111,-17.8375555556,-17.8105555556,-9.72211111113
237.41,-17.6915555556,-10.1942222222,-19.121,-13.1336666667,-13.1875555556,-12.5132222222,-18.7701111111,-17.7454444445,-18.3385555555,-9.60088888889
237.79,-15.0811111111,-6.86644444444,-15.331,-10.387,-9.8127777778,-9.16344444446,-15.0062222222,-14.6066666666,-14.7065555555,-6.56677777778
238.17,-10.5883333333,-2.90833333333,-9.02044444443,-6.33922222222,-6.13477777778,-4.11255555555,-9.74744444445,-9.45222222223,-8.86155555555,-0.977
238.54,-8.26977777779,-1.654,-5.57677777779,-3.51988888889,-4.94055555556,-1.25122222222,-6.99733333333,-7.14611111111,-5.61911111111,2.05677777778
238.92,-6.98988888889,-1.01011111111,-4.26255555554,-2.34344444444,-4.80811111111,-0.303111111111,-5.0908888889,-6.808,-3.55544444444,3.07088888889
239.29,-5.02277777779,0.342555555557,-2.37811111111,-0.247444444443,-3.23444444444,2.18788888889,-2.91111111111,-4.66122222222,-1.636,4.79455555556
239.67,-4.32966666667,-1.02588888889,-2.83433333333,-1.19977777778,-4.034,2.03433333333,-3.11266666666,-3.99944444445,-2.81666666667,3.47766666667
240.04,-3.49166666667,-1.16388888889,-1.66055555555,-1.39666666667,-3.77088888889,2.87088888889,-2.59144444446,-3.10366666667,-2.66933333334,3.27455555556
240.42,-3.29566666667,-1.35855555556,-1.03577777778,-1.47966666667,-3.73966666666,3.28233333334,-2.08511111111,-2.73066666667,-1.70822222222,3.21488888889
240.79,-3.26866666667,-1.23444444444,-0.223444444447,-1.305,-3.09233333333,3.48033333333,-1.65788888889,-2.62211111111,-1.36377777778,3.56255555556
241.17,-2.14255555555,-0.459333333337,0.785555555553,-0.530666666667,-2.23422222222,4.16277777778,-0.683666666667,-1.83666666667,-0.520444444444,4.33633333333
241.54,-1.33788888889,0.200222222222,1.829,0.127333333333,-1.23766666667,4.91388888889,0.255,-0.691555555557,0.627888888887,4.459
241.92,-1.37966666667,-0.150444444443,1.50488888889,-0.016888888889,-1.63033333333,4.74033333333,0.125333333333,-0.693777777776,0.451666666667,4.03822222222
242.29,-1.26244444444,-0.124666666667,1.10644444444,0.116888888889,-1.58944444444,4.57377777778,0.03111111111,-0.802555555556,0.218333333334,3.748
242.67,-1.09755555556,0.0373333333347,0.448,-0.164111111111,-1.59811111111,4.48777777778,-0.231444444443,-1.06777777778,-0.0373333333323,3.49455555556
243.05,-0.379666666667,0.372555555555,0.695,0.272,-0.945666666669,4.90011111111,0.143111111112,-0.379555555557,0.164666666667,4.13333333333
243.42,0.049,0.76311111111,0.75611111111,0.58111111111,-0.434,5.013,0.455,0.147,0.49022222222,4.40388888889
243.80,0.553888888889,1.10766666667,0.943666666666,0.984777777778,0.081888888889,5.31277777778,0.97777777778,0.314555555553,1.07355555556,4.78633333333
244.17,0.329888888888,0.794666666667,0.390555555554,0.976444444443,0.0203333333347,4.88888888889,0.841777777777,0.276111111111,1.06388888889,4.67333333333
244.55,-0.174,0.147,-0.441444444444,0.367777777778,-0.187333333333,4.42177777778,0.294111111112,-0.193888888888,0.354444444443,4.027
244.92,0.199555555556,0.373444444446,-0.186666666669,0.637333333332,0.0385555555567,4.67355555556,0.70811111111,0.193,0.598777777777,4.28111111111
245.30,0.381222222222,0.235777777777,-0.21188888889,0.677777777779,0.024222222221,4.76288888889,0.71411111111,0.284555555556,0.798666666667,4.29066666667
245.67,-0.0450000000001,-0.297555555557,-0.864222222221,0.20211111111,-0.527444444443,4.11333333333,0.162777777778,-0.314333333334,0.342333333333,3.93366666667
246.05,-0.0203333333333,-0.239333333332,-0.820222222222,0.254666666666,-0.392333333333,4.05,0.0968888888887,-0.229333333333,0.555444444444,4.10622222222
246.42,-0.027888888889,-0.130222222222,-0.660333333332,0.218555555556,-0.153555555555,4.26011111111,0.23711111111,-0.027777777778,0.781333333333,4.10222222222
246.79,0.379222222222,0.430444444443,-0.0552222222233,0.694666666668,0.439,4.79044444444,0.878000000001,0.682111111111,1.42355555555,4.45388888889
247.17,0.369888888889,0.493111111112,0.0876666666667,0.624444444446,0.588555555556,4.70444444444,0.918666666668,0.69188888889,1.39588888889,4.30677777778
247.54,0.310444444443,0.401555555556,0.170444444444,0.363555555556,0.420333333333,4.69222222222,0.795222222221,0.492222222222,1.208,4.23011111111
247.92,0.00722222222233,0.277444444443,0.0962222222223,0.214444444444,0.288333333333,4.47422222222,0.621333333333,0.406666666667,1.12777777778,4.219
248.29,-0.00377777777767,0.320888888888,0.080111111111,0.175,0.255333333333,4.51088888889,0.689444444443,0.335555555555,1.05388888889,4.21922222222
248.67,0.145777777778,0.546333333333,0.258555555556,0.305888888889,0.138333333333,4.58122222222,0.859444444446,0.444333333333,1.15444444444,4.38833333333
249.04,0.191111111111,0.647999999999,0.382111111111,0.513111111112,0.202222222222,4.61911111111,0.962777777779,0.438333333333,1.26222222222,4.42822222222
249.42,-0.177888888889,0.517888888889,0.173888888889,0.248888888889,-0.0156666666667,4.21766666667,0.711444444443,0.177666666667,0.972444444443,4.16644444445
249.79,0.0590000000002,0.930888888889,0.530666666667,0.568555555557,0.328666666667,4.49822222222,1.04033333333,0.589666666667,1.07822222222,4.532
250.17,-0.210222222222,0.630444444446,0.443111111111,0.232777777778,0.109777777778,4.23055555556,0.790333333333,0.315222222222,0.64411111111,4.26277777778
250.54,-0.385777777778,0.479888888889,0.430222222222,0.168222222222,-0.252222222222,3.86677777778,0.603111111112,0.0741111111112,0.425333333333,4.18333333333
250.92,-0.983666666669,-0.223222222222,0.079666666667,-0.488888888888,-0.861222222221,3.227,-0.111777777777,-0.632666666667,-0.40411111111,3.67877777778
251.29,-1.156,-0.245555555554,0.0836666666669,-0.324,-1.18377777778,3.33911111111,-0.067,-0.764999999999,-0.441222222221,3.66277777778
251.66,-1.30222222222,-0.335555555557,-0.040666666668,-0.266222222221,-1.33111111111,3.345,0.10988888889,-0.729111111112,-0.27777777778,3.48955555556
252.04,-1.14455555556,-0.312888888888,-0.0943333333333,-0.188666666666,-1.32777777778,3.59355555556,0.336333333332,-0.778888888888,-0.194666666666,3.25122222222
252.41,-1.61311111111,-0.770444444443,-0.481555555557,-0.68011111111,-1.76355555556,3.11777777778,-0.168444444444,-1.30011111111,-0.692222222221,2.70844444445
252.79,-1.86922222222,-1.12677777778,-0.823444444446,-0.79222222222,-1.95611111111,2.98977777778,-0.588,-1.33077777778,-0.829555555557,2.569
253.16,-2.29222222222,-1.51766666667,-1.48644444445,-1.29888888889,-2.50466666667,2.72933333333,-1.22422222222,-1.524,-1.21155555555,2.02366666667
253.54,-2.06744444444,-1.078,-1.35722222222,-1.03377777778,-2.32755555556,3.171,-0.830888888891,-1.27466666667,-0.926,2.264
253.91,-3.00766666666,-2.14655555556,-2.44022222222,-2.179,-3.51011111111,2.17911111111,-1.86588888889,-2.34222222222,-1.98344444444,1.27877777778
254.28,-3.21311111111,-2.44377777778,-2.79455555556,-2.24788888889,-3.84788888889,2.05211111111,-2.09944444444,-2.43022222222,-2.275,0.958555555555
254.66,-3.02455555556,-2.54511111111,-2.73544444445,-2.10088888889,-3.45455555556,2.36155555556,-2.09377777778,-2.22777777778,-2.19966666667,1.02233333333
255.03,-3.39288888889,-3.05522222222,-3.459,-2.372,-4.02433333333,1.79933333333,-2.70255555555,-2.519,-2.59966666667,0.646333333334
255.41,-3.45922222222,-3.42833333333,-3.80644444444,-2.77977777778,-4.1,1.65233333333,-3.26622222222,-2.579,-2.87222222222,0.579222222223
255.78,-3.10255555555,-3.16566666667,-3.55933333333,-2.53577777778,-3.638,1.80344444444,-3.276,-2.42544444444,-2.91377777778,0.724555555555
256.15,-3.53422222222,-3.40922222222,-3.47955555556,-2.76788888889,-3.81566666667,1.29811111111,-3.89388888889,-2.68188888889,-3.16677777778,0.500444444446
256.53,-2.23411111111,-2.445,-2.159,-1.75266666667,-2.663,1.94844444445,-2.91877777778,-1.51966666667,-1.67755555556,1.54955555555
256.90,-1.93244444444,-2.08877777778,-1.82588888889,-1.76911111111,-2.38722222222,1.95366666667,-2.68555555556,-1.66944444444,-1.39955555556,1.57011111111
257.28,-1.58644444444,-1.52088888889,-1.36355555556,-1.593,-2.13711111111,2.17644444445,-2.15677777778,-1.50777777778,-1.18655555556,1.947
257.65,-1.16744444444,-1.35733333334,-0.954666666665,-1.15033333333,-1.88644444444,2.24277777778,-1.77133333333,-1.29977777778,-0.788,2.312
258.02,0.0196666666667,-0.294777777778,0.157222222222,-0.0197777777777,-0.643777777778,3.38077777778,-0.501444444444,-0.157333333333,0.516,3.44977777778
258.40,0.287111111111,0.118222222222,0.409555555556,0.147777777778,-0.232222222222,3.66,-0.071777777779,0.0168888888887,0.895,3.80755555556
258.77,0.388111111111,0.336888888889,0.490444444444,0.183,-0.190444444444,3.69388888889,0.318666666667,0.194111111111,0.977444444444,3.88077777778
259.15,0.490333333333,0.646333333332,0.89611111111,0.454444444445,0.198,4.05877777778,0.756444444447,0.503333333332,1.46766666667,4.153
259.52,0.262444444445,0.432777777777,0.799777777779,0.253888888889,0.0447777777777,3.83511111111,0.76711111111,0.358111111111,1.45344444444,4.02588888889
259.89,0.210333333333,0.339111111111,0.759666666667,0.263555555556,0.042,3.83711111111,0.765222222224,0.384111111111,1.51633333333,4.11488888889
260.27,0.316,0.402444444444,0.780444444445,0.383555555556,0.0836666666667,3.99722222222,0.928999999999,0.499666666666,1.56922222222,4.28333333333
260.64,0.209888888889,0.452,0.677888888889,0.316555555555,-0.0480000000003,4.03611111111,0.80288888889,0.404222222223,1.425,4.26744444444
261.01,0.306444444444,0.634222222223,0.776777777778,0.491444444444,0.124111111111,4.25155555555,0.924888888888,0.607777777779,1.49833333333,4.56844444444
261.39,0.106666666667,0.357222222223,0.551777777778,0.330666666667,-0.128,4.07588888889,0.727888888891,0.394555555557,1.314,4.43333333333
261.76,-0.145888888889,0.217444444443,0.437555555556,0.275111111111,-0.22,4.067,0.624666666666,0.299777777778,1.16122222222,4.31733333333
262.13,-0.241666666667,0.299666666667,0.561444444444,0.456888888889,-0.261888888889,4.24311111111,0.727444444444,0.305555555554,1.20466666667,4.44088888889
262.51,-0.109777777778,0.383111111111,0.659333333333,0.656000000001,-0.172555555555,4.383,0.828666666668,0.458555555557,1.40644444444,4.57133333333
262.88,-0.166444444445,0.304888888888,0.641333333333,0.683,-0.201,4.30233333333,0.523555555555,0.377888888888,1.39711111111,4.66966666666
263.25,-0.242111111111,0.049777777778,0.226777777778,0.576333333334,-0.465,4.03933333333,0.296000000001,0.180666666667,1.01066666667,4.45833333333
263.63,-0.0208888888891,0.217333333334,0.129555555556,0.764888888888,-0.342666666667,4.126,0.426333333332,0.292777777778,0.998999999999,4.55644444444
264.00,-0.0178888888889,0.305777777778,0.161888888889,0.755444444443,-0.260666666667,4.06488888889,0.476444444446,0.305999999999,1.04322222222,4.645
264.37,0.0234444444443,0.340777777779,0.191444444444,0.546111111111,-0.112,4.08022222222,0.34088888889,0.237888888889,1.06455555556,4.51911111111
264.75,0.104,0.222333333333,0.175,0.553444444443,-0.0521111111111,4.09144444444,0.458777777777,0.132333333333,1.18277777778,4.47011111111
265.12,0.247222222222,0.200555555554,0.30311111111,0.639,-0.0745555555557,4.18411111111,0.536333333333,0.219222222222,1.28733333333,4.19811111111
265.49,0.721666666667,0.535444444444,0.753333333332,0.980555555555,0.372222222222,4.64788888889,1.01222222222,0.767,1.67044444444,4.42077777778
265.87,1.13455555556,0.834222222221,0.922444444445,0.953444444443,0.618111111111,4.856,1.20511111111,1.03733333333,2.06144444444,4.60433333334
266.24,1.01533333333,0.647333333333,0.75311111111,0.524666666668,0.495,4.48066666667,0.774333333333,0.867555555557,1.91677777778,4.29044444444
266.61,0.805666666667,0.535666666667,0.691111111111,0.323222222223,0.359777777778,4.19577777778,0.662555555555,0.621555555555,1.73,4.09366666666
266.98,0.988222222221,0.870222222221,0.941111111112,0.602444444445,0.559111111111,4.49244444444,1.02366666667,0.905555555556,2.00022222222,4.31144444444
