wavelength,Back_TanMeym,Belly_TanMeym,Breast_TanMeym,Crissum_TanMeym,Crown_TanMeym,DorTail_TanMeym,Patch10_TanMeym,Patch11_TanMeym,Patch12_TanMeym,Rump_TanMeym,Throat_TanMeym,WingTip_TanMeym
592.46,20.1995,25.1763333334,21.2515,32.7801666667,39.8118333333,8.861,15.3421666666,10.9638333333,10.0115,17.8736666667,19.297,9.55575
592.79,20.2133333334,25.1706666666,21.3236666667,32.8583333334,39.7283333334,8.87666666667,15.3858333333,10.9335,10.0203333333,17.8913333333,19.3393333333,9.56525
593.13,20.1403333333,25.1941666666,21.2965,32.8411666667,39.6695,8.82016666667,15.3473333333,10.9138333333,9.94733333332,17.8491666666,19.3316666667,9.58633333335
593.47,20.1106666666,25.281,21.3251666667,32.931,39.6328333333,8.82116666667,15.3506666666,10.9166666667,9.96600000002,17.8548333334,19.4286666667,9.60141666665
593.80,20.1048333334,25.2816666667,21.2506666666,32.916,39.5461666667,8.82216666666,15.2886666667,10.8798333333,9.94216666669,17.8095,19.3953333333,9.60791666665
594.14,20.0938333333,25.286,21.2656666666,32.9458333334,39.4981666667,8.80266666667,15.2146666667,10.848,9.93416666666,17.822,19.4421666666,9.60966666665
594.48,20.0515,25.3468333333,21.3301666667,33.0225,39.5085,8.83033333334,15.1311666667,10.8448333333,9.89866666665,17.801,19.4446666667,9.63275
594.81,20.0973333333,25.3976666667,21.3601666667,33.1278333333,39.4638333333,8.84233333333,15.1351666666,10.8523333333,9.88233333333,17.8166666667,19.4866666667,9.664
595.15,20.0598333333,25.3505,21.349,33.1243333334,39.3428333334,8.797,15.0743333333,10.8156666667,9.837,17.8115,19.432,9.63283333335
595.49,19.9565,25.2853333333,21.276,33.096,39.2203333333,8.74266666667,14.9586666667,10.7523333333,9.76266666666,17.7365,19.3713333333,9.59458333335
595.82,19.8975,25.2378333333,21.2545,33.1273333333,39.1598333333,8.7565,14.8728333333,10.752,9.72683333334,17.7171666667,19.3786666666,9.584
596.16,19.871,25.2466666667,21.2193333333,33.2153333334,39.0625,8.72,14.8035,10.6918333333,9.69933333334,17.6985,19.3818333333,9.5635
596.50,19.7666666666,25.2143333333,21.1501666667,33.191,38.9473333334,8.667,14.6646666667,10.6306666667,9.63366666665,17.5828333334,19.305,9.524
596.83,19.7488333333,25.2478333334,21.1688333334,33.264,38.9103333333,8.7115,14.617,10.6106666667,9.66950000002,17.5976666667,19.3368333334,9.5435
597.17,19.6671666667,25.1343333333,21.1183333334,33.1931666667,38.7838333334,8.7055,14.5346666667,10.539,9.62616666667,17.5575,19.2856666667,9.51233333335
597.51,19.604,25.1125,21.1186666667,33.1593333333,38.731,8.668,14.504,10.4923333333,9.59766666669,17.5093333333,19.272,9.50441666665
597.84,19.5908333333,25.1205,21.123,33.1756666667,38.6366666667,8.66166666666,14.4708333333,10.5041666667,9.59566666665,17.4936666667,19.2718333333,9.52175
598.18,19.5366666666,25.0425,21.0415,33.1245,38.4986666667,8.60666666666,14.4215,10.4495,9.59816666668,17.4308333333,19.2166666667,9.50325
598.52,19.426,25.0063333333,21.0036666667,33.1105,38.382,8.5555,14.319,10.3828333333,9.569,17.388,19.1676666666,9.432
598.85,19.3953333333,25.0465,20.9761666667,33.1263333334,38.3196666667,8.59283333334,14.2606666666,10.349,9.60633333331,17.3711666667,19.17,9.46891666665
599.19,19.3748333334,25.1095,20.9621666666,33.2016666666,38.2176666666,8.6155,14.209,10.339,9.61650000001,17.4121666667,19.1691666667,9.4815
599.53,19.4256666667,25.1795,20.996,33.198,38.1265,8.64866666667,14.2331666666,10.3423333333,9.62850000002,17.4025,19.2018333333,9.53658333335
599.86,19.4436666666,25.1925,21.0195,33.1885,38.0468333334,8.67683333334,14.2246666667,10.353,9.64166666665,17.4461666667,19.1983333333,9.55891666665
600.20,19.4913333333,25.296,21.0383333333,33.1771666666,37.9611666667,8.68333333333,14.2248333334,10.388,9.68750000001,17.514,19.1996666666,9.628
600.53,19.4866666667,25.3548333333,21.069,33.1516666667,37.7876666667,8.67966666666,14.2321666666,10.4375,9.70916666669,17.5233333333,19.2125,9.69633333335
600.87,19.5453333334,25.4398333334,21.1705,33.206,37.794,8.68816666667,14.2123333333,10.5065,9.73100000002,17.5606666667,19.256,9.75275
601.21,19.5133333333,25.4068333334,21.1963333334,33.2478333334,37.6881666667,8.65733333333,14.1465,10.4866666667,9.73616666669,17.5945,19.2568333334,9.76383333335
601.54,19.557,25.4971666666,21.2558333333,33.353,37.6755,8.67133333333,14.1205,10.5095,9.79016666665,17.6263333333,19.2841666667,9.79058333335
601.88,19.5793333334,25.5658333333,21.2771666667,33.4425,37.585,8.67666666666,14.0903333333,10.506,9.77416666668,17.7071666667,19.3361666667,9.794
602.21,19.5818333333,25.598,21.3093333333,33.4136666667,37.511,8.687,14.08,10.488,9.78033333335,17.7095,19.359,9.86533333335
602.55,19.5566666667,25.5598333333,21.338,33.442,37.4486666667,8.6655,14.0086666667,10.4553333333,9.72466666668,17.6891666666,19.4103333333,9.84683333335
602.88,19.5566666667,25.5581666667,21.393,33.4395,37.4425,8.63683333333,13.9911666667,10.4271666666,9.7145,17.6966666667,19.4371666667,9.8585
603.22,19.5073333333,25.5848333333,21.4268333333,33.5011666667,37.3956666667,8.61333333333,13.9206666667,10.3936666667,9.72449999998,17.7211666666,19.4251666667,9.861
603.56,19.4398333333,25.6148333333,21.4551666667,33.5305,37.361,8.59,13.8815,10.3675,9.70550000002,17.6928333334,19.4263333334,9.89325
603.89,19.375,25.5763333334,21.4363333333,33.5575,37.2753333333,8.57283333334,13.8125,10.3268333333,9.67366666665,17.6396666667,19.4396666667,9.85875
604.23,19.384,25.6028333333,21.4818333333,33.6121666666,37.2765,8.57266666667,13.7686666667,10.3155,9.67150000001,17.651,19.4448333333,9.85233333335
604.56,19.3278333334,25.5726666667,21.4048333333,33.6245,37.1588333334,8.53916666667,13.7226666666,10.2603333333,9.64966666669,17.6025,19.4048333333,9.84866666665
604.90,19.2986666666,25.5661666666,21.3991666667,33.6433333334,37.08,8.5025,13.6496666667,10.2068333333,9.581,17.5618333334,19.398,9.80225
605.23,19.2125,25.5023333333,21.3501666666,33.5755,36.9351666666,8.466,13.5843333333,10.1548333333,9.4885,17.4863333333,19.3501666667,9.74191666665
605.57,19.1796666667,25.5118333333,21.359,33.555,36.9476666667,8.46,13.5223333333,10.12,9.46433333332,17.4341666667,19.3608333334,9.737
605.90,19.0436666667,25.4216666666,21.2465,33.4775,36.7886666667,8.3665,13.37,10.0425,9.37366666669,17.3311666666,19.2663333333,9.64775
606.24,19.0173333334,25.472,21.2636666666,33.5073333333,36.727,8.3565,13.3541666667,10.037,9.39916666665,17.3116666667,19.2375,9.65016666665
606.58,18.9658333333,25.467,21.2611666666,33.5093333333,36.5891666667,8.35766666667,13.2698333334,10.012,9.40233333331,17.267,19.2245,9.63041666665
606.91,18.916,25.4473333334,21.2136666667,33.4508333333,36.4503333334,8.34466666667,13.2425,9.97466666666,9.38083333335,17.1921666667,19.2275,9.60841666665
607.25,18.8985,25.3831666667,21.164,33.4121666666,36.2918333333,8.3275,13.1598333334,9.93050000001,9.34533333333,17.171,19.1938333333,9.527
607.58,18.8238333333,25.3138333334,21.1138333333,33.3193333334,36.1578333333,8.25366666667,13.0631666666,9.84350000002,9.26183333333,17.1223333333,19.1175,9.48233333335
607.92,18.787,25.272,21.0806666667,33.3208333333,36.0508333333,8.24216666666,13.0171666666,9.80216666669,9.24366666666,17.0726666667,19.1243333333,9.46291666665
608.25,18.6933333334,25.2151666666,21.0518333334,33.2611666666,35.9158333334,8.19183333334,12.8973333333,9.7385,9.1855,16.9933333334,19.0853333334,9.41333333335
608.59,18.6955,25.2551666666,21.0303333333,33.2345,35.8388333333,8.246,12.881,9.777,9.27683333332,17.0015,19.0945,9.44633333335
608.92,18.7111666667,25.2728333333,21.0325,33.2423333333,35.7571666667,8.27483333333,12.8365,9.77433333333,9.292,17.015,19.0905,9.49933333335
609.26,18.6325,25.2,21.0271666667,33.1893333333,35.5553333333,8.26966666666,12.783,9.71549999999,9.29966666668,16.9846666666,19.046,9.47875
609.59,18.6465,25.2161666667,21.051,33.2396666666,35.5018333333,8.27483333333,12.781,9.73916666668,9.34233333335,16.9923333334,19.0571666667,9.50608333335
609.93,18.6166666666,25.2315,21.0283333333,33.189,35.3986666667,8.25716666667,12.7675,9.75616666665,9.343,17.0073333333,19.061,9.53158333335
610.26,18.5865,25.2113333333,20.991,33.153,35.3305,8.20616666667,12.7535,9.71783333334,9.346,16.996,19.0185,9.50266666665
610.60,18.5525,25.1903333333,20.9651666667,33.171,35.2768333333,8.17566666667,12.6703333333,9.70800000001,9.358,16.989,18.981,9.46558333335
610.93,18.5101666667,25.2091666666,20.9511666666,33.1096666666,35.173,8.1585,12.6401666667,9.69166666667,9.38766666666,16.9235,18.9645,9.49316666665
611.27,18.5315,25.2198333333,21.0036666667,33.1253333333,35.1261666667,8.23866666667,12.6571666667,9.74100000001,9.46800000001,16.9256666666,19.0161666667,9.554
611.60,18.4578333333,25.1943333334,20.9521666667,33.0153333333,34.9555,8.21466666667,12.5488333333,9.70049999999,9.46083333335,16.8825,18.959,9.5465
611.93,18.449,25.2228333333,20.9495,33.005,34.9256666667,8.19916666667,12.5245,9.64700000001,9.46399999998,16.8825,18.9133333333,9.55958333335
612.27,18.4196666666,25.1903333333,20.9421666666,33.023,34.85,8.14583333333,12.4431666667,9.61333333335,9.39800000001,16.8341666666,18.8551666667,9.54216666665
612.60,18.4125,25.1846666666,20.944,33.0636666667,34.817,8.0995,12.4395,9.58850000001,9.42016666668,16.8421666666,18.8873333333,9.55183333335
612.94,18.4151666667,25.2505,20.9505,33.109,34.823,8.05916666666,12.4071666667,9.60133333335,9.38833333334,16.8281666666,18.8915,9.5785
613.27,18.4511666666,25.3373333333,20.9958333333,33.1343333333,34.8086666667,8.12033333333,12.41,9.62616666669,9.42433333333,16.8543333333,18.9405,9.61441666665
613.61,18.4601666667,25.2753333333,20.9745,33.1361666666,34.747,8.10233333334,12.308,9.55283333334,9.38083333334,16.8025,18.9156666667,9.597
613.94,18.453,25.3301666667,21.0256666667,33.1995,34.6888333333,8.16533333333,12.283,9.5735,9.3985,16.8003333333,18.9818333334,9.648
614.28,18.4226666667,25.3611666667,21.0816666667,33.2311666667,34.5988333334,8.19083333334,12.2695,9.57166666665,9.38183333333,16.812,19.0026666667,9.69833333335
614.61,18.4438333333,25.4211666667,21.1613333334,33.3333333333,34.5668333334,8.22,12.2595,9.5675,9.36416666666,16.8645,19.0528333334,9.70308333335
614.94,18.4143333334,25.445,21.1306666667,33.3341666666,34.496,8.13383333333,12.2005,9.52133333335,9.324,16.8843333333,19.0238333333,9.672
615.28,18.4473333334,25.4466666666,21.1513333333,33.354,34.4291666667,8.09316666667,12.1461666667,9.51033333333,9.28516666666,16.8743333333,19.0525,9.62633333335
615.61,18.4866666667,25.4913333333,21.2158333333,33.382,34.3251666667,8.1335,12.0926666667,9.56883333335,9.319,16.9256666667,19.0775,9.63691666665
615.95,18.4443333333,25.479,21.1996666667,33.3313333333,34.2233333333,8.13933333333,12.1058333333,9.5305,9.3185,16.9296666667,19.1036666667,9.63608333335
616.28,18.4308333334,25.538,21.2595,33.3448333333,34.1528333334,8.189,12.1,9.509,9.3285,16.9296666667,19.081,9.64075
616.61,18.4158333334,25.5045,21.2325,33.3946666667,34.037,8.174,12.0643333333,9.47816666669,9.31633333333,16.9178333333,19.0968333333,9.65816666665
616.95,18.3501666667,25.4635,21.1798333333,33.3656666667,33.9,8.07233333333,11.9605,9.38883333331,9.23633333334,16.8953333333,19.0713333334,9.58366666665
617.28,18.2438333334,25.4521666667,21.1256666666,33.3155,33.7721666667,8.05183333333,11.8926666667,9.36316666665,9.19633333333,16.8543333333,19.0183333334,9.51491666665
617.62,18.2218333333,25.4398333333,21.1111666666,33.306,33.7368333333,8.03733333333,11.8491666667,9.30149999998,9.14833333333,16.8231666666,18.962,9.50241666665
617.95,18.2346666666,25.4023333333,21.0651666667,33.2936666666,33.6675,8.011,11.8018333334,9.26983333335,9.1105,16.7708333333,18.953,9.4885
618.28,18.1491666667,25.4056666667,21.0751666667,33.3116666667,33.5798333334,7.965,11.6965,9.24683333333,9.09266666667,16.7333333334,18.8925,9.48308333335
618.62,18.1378333334,25.4565,21.0833333333,33.3936666667,33.5375,7.9905,11.6526666667,9.22099999999,9.08366666667,16.7353333333,18.8943333333,9.48266666665
618.95,18.0721666666,25.4433333333,21.0393333334,33.4441666666,33.5111666667,7.95033333334,11.6203333333,9.16583333333,9.07083333333,16.6845,18.8315,9.45391666665
619.28,18.0316666667,25.4273333333,21.0081666666,33.497,33.4318333333,7.89133333333,11.609,9.11083333332,9.008,16.6436666666,18.8935,9.45141666665
619.62,18.046,25.518,21.062,33.584,33.3658333333,7.86783333333,11.564,9.08200000002,9.01033333333,16.6435,18.9105,9.465
619.95,18.0211666667,25.5331666667,21.0546666667,33.5783333334,33.3798333333,7.83916666666,11.4955,9.09666666666,9.02066666667,16.638,18.9315,9.44408333335
620.28,17.9935,25.5436666666,21.0541666666,33.5696666667,33.3493333333,7.80216666667,11.4353333333,9.04550000002,8.99883333333,16.6368333333,18.87,9.40225
620.62,18.0346666667,25.6301666667,21.121,33.6536666666,33.3706666667,7.8945,11.4755,9.09983333331,9.09033333333,16.7105,18.8868333333,9.487
620.95,18.1116666666,25.7223333333,21.2173333333,33.7365,33.405,7.887,11.4883333333,9.124,9.11216666667,16.7553333333,18.9531666667,9.55833333335
621.28,18.1448333334,25.7425,21.2523333333,33.7513333333,33.3281666667,7.9125,11.4681666667,9.19233333334,9.15283333333,16.8048333333,18.9766666666,9.60241666665
621.62,18.0596666667,25.7758333333,21.2671666667,33.7078333333,33.2376666667,7.8855,11.4091666667,9.13733333334,9.134,16.8225,18.947,9.63533333335
621.95,18.1021666666,25.8085,21.2825,33.782,33.277,7.91433333333,11.4903333334,9.17483333332,9.17183333333,16.8608333334,19.0336666666,9.67541666665
622.28,18.1045,25.8688333333,21.3226666667,33.7835,33.2113333333,7.91566666667,11.525,9.19566666666,9.2185,16.8773333333,19.054,9.73541666665
622.62,18.2228333333,26.0136666666,21.482,33.9258333333,33.2833333333,8.03216666666,11.618,9.28016666667,9.29516666667,17.0106666666,19.1928333333,9.86233333335
622.95,18.2063333333,26.0448333333,21.4566666667,33.9201666667,33.2101666667,8.006,11.608,9.25416666665,9.30783333334,17.0193333333,19.1468333333,9.8405
623.28,18.2095,26.0433333333,21.4955,33.9835,33.2033333334,8.00133333333,11.6003333333,9.27133333333,9.30116666667,17.0135,19.1751666667,9.83658333335
623.62,18.1571666667,26.063,21.489,34.0136666667,33.0785,7.94433333334,11.5798333333,9.19916666667,9.23716666667,17.0301666667,19.1298333333,9.81275
623.95,18.1796666667,26.1361666667,21.5148333333,34.074,33.0575,7.98216666666,11.6363333333,9.23266666669,9.2745,17.0585,19.214,9.83641666665
624.28,18.1728333333,26.1836666667,21.5398333333,34.1193333333,33.0283333333,7.96916666667,11.6235,9.22333333335,9.2305,17.0378333333,19.2193333334,9.8365
624.62,18.1856666667,26.2381666667,21.5828333334,34.2223333334,32.981,8.01716666667,11.6618333333,9.25899999999,9.24816666666,17.0626666666,19.2271666666,9.85075
624.95,18.1903333333,26.2995,21.5918333333,34.2876666666,32.8941666667,7.9635,11.6616666666,9.22233333331,9.2285,17.0291666666,19.2378333334,9.81458333335
625.28,18.2473333333,26.3433333333,21.6608333333,34.4076666667,32.918,7.996,11.7021666667,9.26916666667,9.25933333334,17.0631666666,19.2541666667,9.84575
625.61,18.2691666667,26.3506666667,21.6413333333,34.3863333333,32.8235,7.97483333334,11.6556666667,9.22383333331,9.22983333333,17.0531666667,19.2088333333,9.85275
625.95,18.2238333334,26.3463333333,21.6486666667,34.4088333334,32.7708333333,7.9785,11.5996666667,9.18833333333,9.17666666666,17.0,19.238,9.8335
626.28,18.1088333333,26.322,21.6041666667,34.3553333333,32.6233333333,7.899,11.4993333333,9.12733333335,9.10883333333,16.932,19.1638333333,9.761
626.61,18.1558333333,26.3576666667,21.6983333333,34.4026666666,32.615,7.95783333333,11.4653333333,9.17666666665,9.1775,16.942,19.2231666667,9.79241666665
626.94,18.1568333334,26.4513333333,21.6953333333,34.4145,32.5586666666,7.985,11.4251666667,9.17716666667,9.18733333333,16.9798333333,19.2341666667,9.81575
627.28,18.189,26.448,21.7541666667,34.4285,32.5436666667,8.021,11.4156666667,9.20750000002,9.23066666666,16.9593333333,19.2886666667,9.84391666665
627.61,18.1761666667,26.5005,21.7765,34.428,32.4815,8.061,11.3331666667,9.2225,9.24916666667,16.9438333333,19.3236666667,9.85083333335
627.94,18.1888333333,26.4985,21.775,34.4331666667,32.4131666666,8.08,11.3485,9.2265,9.26233333334,16.958,19.3525,9.8745
628.27,18.1233333334,26.4215,21.7373333334,34.3955,32.2665,8.04016666667,11.2485,9.1425,9.2515,16.9171666666,19.3296666667,9.85275
628.61,18.1046666667,26.4198333333,21.7336666667,34.3993333333,32.2256666667,8.0655,11.2173333334,9.16316666668,9.25516666667,16.9333333333,19.3531666667,9.88791666665
628.94,18.1956666666,26.5358333333,21.74,34.4251666667,32.1815,8.09216666667,11.2563333333,9.19483333331,9.29816666667,16.9641666667,19.444,9.8915
629.27,18.1425,26.5493333333,21.7501666667,34.3751666667,32.11,8.09783333334,11.2218333333,9.15899999998,9.28883333333,16.9385,19.4476666667,9.88116666665
629.60,18.2101666667,26.5701666667,21.7878333334,34.4048333333,32.0341666667,8.11366666667,11.1998333333,9.22416666665,9.32266666667,17.0248333333,19.4498333333,9.88358333335
629.94,18.2943333334,26.5371666667,21.7973333334,34.4285,31.9886666667,8.15533333334,11.2186666667,9.25566666669,9.35716666667,17.0416666667,19.5043333333,9.89
630.27,18.3083333333,26.6061666666,21.8753333333,34.4593333334,32.0176666667,8.166,11.2655,9.2785,9.354,17.1023333333,19.5281666667,9.94258333335
630.60,18.2598333334,26.5675,21.8733333334,34.4471666667,31.9603333333,8.156,11.303,9.26866666667,9.36966666667,17.0848333333,19.5285,9.94983333335
630.93,18.3213333333,26.615,21.8708333333,34.48,31.8951666666,8.19683333334,11.296,9.29450000002,9.38916666666,17.0951666667,19.5025,9.98316666665
631.26,18.3818333334,26.6781666667,21.9538333333,34.5791666666,31.8875,8.21616666667,11.364,9.3355,9.39833333333,17.157,19.4966666667,10.0265
631.60,18.3735,26.6831666666,21.9711666666,34.562,31.7996666667,8.18483333333,11.3058333334,9.33716666669,9.39783333334,17.1096666667,19.4478333333,10.0105
631.93,18.3796666667,26.7718333334,22.0223333333,34.6258333333,31.809,8.20216666667,11.3133333333,9.39583333332,9.43583333333,17.1806666666,19.4976666666,10.0605833333
632.26,18.299,26.7251666667,22.0303333334,34.5721666667,31.7131666667,8.17833333334,11.2298333334,9.35066666665,9.3795,17.1378333333,19.4468333333,10.0190833334
632.59,18.2066666667,26.6303333334,22.0325,34.5316666667,31.5503333333,8.202,11.15,9.34683333332,9.356,17.1228333334,19.3928333333,10.0441666666
632.92,18.2213333333,26.6803333333,22.1106666667,34.5975,31.5193333333,8.18766666667,11.1141666667,9.38433333331,9.38666666667,17.1553333334,19.4291666667,10.0385
633.26,18.1806666667,26.7118333334,22.0918333333,34.6641666667,31.5423333334,8.18083333334,11.1428333333,9.34183333331,9.3985,17.1113333333,19.429,10.0355
633.59,18.2118333333,26.807,22.1171666667,34.7218333334,31.5396666667,8.26883333333,11.1685,9.38116666668,9.45783333333,17.1973333334,19.4861666667,10.1735
633.92,18.1631666666,26.8313333333,22.0703333333,34.752,31.4141666666,8.24783333334,11.1218333333,9.36200000001,9.42983333334,17.1603333333,19.4686666667,10.1740833333
