wavelength,Back_CyaCysm,Belly_CyaCysm,Breast_CyaCysm,Crissum_CyaCysm,Crown_CyaCysm,DorTail_CyaCysm,Patch10_CyaCysm,Rump_CyaCysm,Throat_CyaCysm,WingTip_CyaCysm
652.42,4.57986666667,10.6208666667,11.0677333333,7.35353333333,26.9740666667,6.2982,44.9439333333,16.2045666667,10.759,5.25333333333
652.75,4.62333333333,10.6438666667,11.1395333333,7.40193333333,26.8976666667,6.35686666667,44.9572666666,16.2505333333,10.8557333333,5.2532
653.08,4.6502,10.7171333333,11.1774,7.40806666667,26.9086,6.4246,45.0414,16.2557666667,10.8734666667,5.25086666667
653.41,4.58753333333,10.5733333333,11.0972,7.30526666667,26.6852,6.36213333333,44.9098,16.1557333333,10.8458,5.15906666667
653.74,4.6396,10.6378,11.1211333333,7.3598,26.5474,6.38706666667,44.8344,16.1796,10.9128666667,5.1956
654.06,4.7254,10.6949333333,11.1346,7.40513333333,26.4498666667,6.4424,44.8099333333,16.2216,10.9245333334,5.30073333333
654.39,4.62386666667,10.5947333333,10.9921333333,7.30153333333,26.2843333333,6.3346,44.7016,16.1352333334,10.7842666667,5.249
654.72,4.53833333333,10.4841333333,10.8927333333,7.21693333333,26.0898,6.29546666667,44.6646666667,16.0715666667,10.7022666667,5.22933333333
655.05,4.38713333333,10.3192666667,10.6718666667,7.0432,25.876,6.07133333333,44.4653333333,15.8794666667,10.486,5.06773333333
655.38,4.34993333333,10.2804,10.6523333333,7.001,25.8165333333,5.9566,44.5594666667,15.8095666667,10.4358666667,5.00453333333
655.71,4.3198,10.2180666667,10.5968,6.90446666667,25.6470666667,5.89453333333,44.5497333333,15.7167,10.3906,4.9682
656.04,4.31466666667,10.1768,10.5540666666,6.88766666667,25.5725333333,5.8446,44.6392,15.7257333333,10.362,4.925
656.37,4.36386666667,10.2251333333,10.6228666667,6.92586666667,25.5204666667,5.8622,44.6641333333,15.7538,10.3742666667,4.96153333334
656.69,4.3454,10.1722666667,10.5592666667,6.88453333333,25.3653333333,5.79833333333,44.4888666667,15.7285,10.2988,4.95133333333
657.02,4.25,10.1067333333,10.4496666667,6.781,25.1948666667,5.6702,44.3999333333,15.5958666667,10.1802,4.83986666667
657.35,4.15706666667,9.99413333333,10.3488666667,6.71113333333,25.0558,5.6262,44.3486,15.5517666667,10.0928,4.775
657.68,4.14153333334,9.9936,10.3962,6.73093333333,25.0732,5.6444,44.3634,15.5889,10.1194,4.78366666667
658.01,4.1774,10.0474,10.4246,6.77753333333,24.9662,5.72906666667,44.4066,15.5923333333,10.1754,4.79353333333
658.34,4.2266,10.1328666667,10.4982666667,6.79406666667,24.9351333333,5.71906666667,44.5006,15.6193,10.1864,4.78066666667
658.66,4.346,10.278,10.6450666667,6.93073333333,24.9674,5.898,44.5668,15.6977,10.3492,4.9026
658.99,4.35613333333,10.2674,10.6488,6.9268,24.8794666667,5.93433333333,44.4574,15.7216,10.343,4.93006666667
659.32,4.352,10.2676,10.6047333333,6.92513333333,24.7654666667,5.90246666667,44.3339333333,15.6912333333,10.3014666667,4.86346666666
659.65,4.4114,10.3148,10.6488666666,6.97026666667,24.7212666667,5.98926666667,44.2679333334,15.7135,10.3680666667,4.9348
659.98,4.38346666666,10.2626,10.6006,6.9504,24.6008,5.96606666667,44.1852,15.7044333333,10.3285333334,4.91246666667
660.31,4.31246666667,10.1930666667,10.536,6.913,24.4415333333,5.92326666667,44.2154,15.6292333333,10.2992,4.8406
660.63,4.37006666667,10.2775333333,10.5892666667,6.9926,24.4175333333,6.0462,44.2518,15.6852,10.3590666667,4.92686666667
660.96,4.4604,10.364,10.6644666667,7.09126666667,24.4557333333,6.15613333333,44.2922666667,15.7300333333,10.4637333333,5.04993333333
661.29,4.46266666667,10.3900666667,10.6408666667,7.08286666667,24.3362666667,6.1586,44.314,15.6816666667,10.4644,5.028
661.62,4.52373333333,10.4463333333,10.7438666667,7.1784,24.3401333333,6.18773333333,44.3262,15.7561333333,10.493,5.0974
661.94,4.5116,10.3860666666,10.7123333333,7.14453333333,24.1888,6.22073333333,44.0792,15.7153333333,10.4998,5.1322
662.27,4.4512,10.3406,10.6935333333,7.09906666667,24.0924,6.16833333333,44.0982,15.7265666667,10.4515333333,5.1008
662.60,4.5078,10.4034666667,10.7523333333,7.14286666667,24.0287333333,6.24213333333,44.1911333333,15.8101,10.5398,5.1448
662.93,4.54533333333,10.4641333334,10.8295333333,7.2372,24.0593333333,6.30653333333,44.3886666667,15.9711,10.6176666667,5.27173333333
663.26,4.4542,10.3206,10.7312666667,7.15946666667,23.8447333333,6.1608,44.2202,15.8575333333,10.531,5.14853333333
663.58,4.57453333333,10.4336666667,10.8167333333,7.291,23.8505333333,6.2638,44.26,15.9263333333,10.6071333333,5.28346666667
663.91,4.6412,10.486,10.8304666667,7.34986666667,23.7821333333,6.35126666667,44.1582,15.9102666667,10.6158666667,5.3736
664.24,4.75966666667,10.5189333333,10.9115333333,7.42226666667,23.8131333333,6.4,44.1713333333,15.9576333333,10.7165333333,5.4606
664.57,4.77406666667,10.488,10.9095333333,7.37113333333,23.6860666667,6.33586666667,44.1192,15.8916333333,10.6654,5.39953333333
664.89,4.6996,10.364,10.8667333333,7.29113333333,23.5357333333,6.21053333333,44.0967333333,15.8016333333,10.5540666667,5.2766
665.22,4.62993333333,10.2819333333,10.7611333334,7.14913333333,23.4060666667,6.13786666667,44.1802,15.7301333333,10.4904666667,5.1646
665.55,4.51546666667,10.1903333333,10.6731333333,7.15446666667,23.2488,5.98913333333,44.2009333333,15.6693333333,10.3357333333,5.0508
665.87,4.3526,10.0048666667,10.5532,7.0606,22.9896666667,5.8508,43.9569333333,15.5021333333,10.167,4.90473333334
666.20,4.15566666667,9.85913333333,10.3385333333,6.90433333333,22.8462666667,5.67306666667,43.8586,15.3164666667,9.99740000001,4.7446
666.53,4.1586,9.80046666669,10.2908666667,6.873,22.7032666667,5.679,43.7306666667,15.2114333333,9.97220000001,4.6618
666.86,4.18146666667,9.88886666665,10.3012,6.9268,22.7573333333,5.726,43.8737333333,15.2329666667,9.99040000002,4.71473333333
667.18,3.99573333333,9.7218,10.0966666667,6.72126666667,22.5366666667,5.55706666667,43.7434,15.0289333333,9.81679999998,4.55113333333
667.51,4.02913333333,9.8008,10.2369333333,6.80613333333,22.6225333333,5.62246666667,44.0156666667,15.2360666667,9.97486666665,4.6232
667.84,4.00693333334,9.8872,10.2484,6.81046666667,22.5409333333,5.59766666667,44.0696,15.3411333333,10.045,4.65226666667
668.16,4.04166666667,9.93586666667,10.2766666667,6.84926666666,22.4873333333,5.7008,44.1648666667,15.4062,10.095,4.7218
668.49,4.1088,10.044,10.3486666667,6.94066666667,22.5456,5.85953333333,44.265,15.5300333333,10.2142666667,4.8244
668.82,4.14533333333,10.1096666667,10.4087333333,7.05106666667,22.5775333333,5.92286666667,44.2888,15.5957666667,10.2870666667,4.89166666667
669.14,4.3134,10.2982666667,10.5215333333,7.12926666667,22.7061333333,6.11913333333,44.5419333333,15.7526333333,10.4726,5.01773333333
669.47,4.57733333333,10.5308666667,10.6784,7.29833333333,22.8432,6.32493333333,44.8075333333,15.9208666667,10.6782666667,5.18813333334
669.80,4.79353333333,10.7558,10.8578,7.49273333333,22.9078,6.504,44.8688,16.0800666667,10.8519333333,5.33833333333
670.13,4.81773333333,10.8436,10.9156,7.5254,22.9152666667,6.53606666667,44.9385333333,16.1310333333,10.8678666667,5.38993333333
670.45,4.7702,10.7876,10.9356,7.47993333333,22.8071333333,6.54153333333,45.0713333333,16.1641,10.8678,5.29786666667
670.78,4.822,10.8297333333,11.0226666667,7.56733333333,22.8144,6.59066666667,45.1745333333,16.2600333333,10.9636666667,5.3248
671.10,4.72986666667,10.6563333333,10.8922,7.43146666667,22.6092,6.43946666667,44.926,16.0466666667,10.7798,5.20893333334
671.43,4.61273333333,10.4858,10.8102,7.34233333333,22.4606666667,6.40633333333,44.9024666667,15.9115333333,10.6149333333,5.08713333333
671.76,4.54466666667,10.3426666666,10.6612,7.22846666667,22.3188666667,6.25106666667,44.7591333333,15.7799666667,10.4982,4.94293333333
672.08,4.55973333333,10.285,10.5997333333,7.16906666667,22.1784666667,6.1716,44.6424,15.7622,10.4534,4.91386666667
672.41,4.5174,10.2662,10.5408666667,7.09726666667,22.0518,6.13866666667,44.4669333333,15.6407666667,10.432,4.83893333333
672.74,4.37566666667,10.0855333333,10.4578,6.98,21.8369333333,6.02606666667,44.3275333333,15.5074,10.2931333333,4.70073333333
673.06,4.26446666667,10.0003333333,10.3884,6.88586666666,21.7594,5.95913333333,44.2419333333,15.4851666667,10.2612666667,4.65053333333
673.39,4.1384,9.81313333333,10.2869333333,6.835,21.6534,5.87546666667,44.1924666667,15.3462666667,10.1364666667,4.542
673.72,4.04986666667,9.72313333332,10.2424666667,6.78653333333,21.5219333333,5.82766666667,44.1642,15.2292,10.0853333333,4.49753333334
674.04,3.97926666667,9.66273333334,10.1392666667,6.70773333333,21.3472666667,5.68826666667,44.0839333333,15.1142666667,9.96459999999,4.4366
674.37,3.94066666667,9.61419999999,10.0966,6.653,21.2594666667,5.647,44.0652666667,15.0986333333,9.90886666666,4.3572
674.69,3.9232,9.62959999999,10.0566,6.62993333333,21.1668666667,5.61246666667,44.0344,15.0621666667,9.89300000001,4.29713333333
675.02,3.98386666667,9.75153333333,10.0479333333,6.65013333333,21.1989333333,5.64533333333,44.0647333333,15.0987666667,9.93660000001,4.35826666667
675.35,3.92306666667,9.8108,10.0685333333,6.65286666667,21.137,5.64853333333,44.1302666667,15.0941,9.89453333334,4.36686666667
675.67,3.91113333333,9.86193333333,10.0524666667,6.6408,21.0427333333,5.66346666667,44.1708,15.0837666667,9.86939999999,4.364
676.00,3.8652,9.71426666666,9.95286666667,6.57106666667,20.8038,5.57266666667,44.212,15.0419666667,9.72966666665,4.30273333333
676.32,3.85146666666,9.71793333334,9.87806666667,6.5788,20.7864,5.519,44.2536,14.9860333333,9.76093333334,4.304
676.65,3.6712,9.51146666667,9.75186666666,6.44633333333,20.5235333333,5.37133333333,44.2092,14.8413666667,9.57586666667,4.1574
676.97,3.6014,9.50786666668,9.72933333334,6.36193333333,20.3566666667,5.34106666667,44.2046,14.8113333333,9.57066666667,4.15433333333
677.30,3.63046666667,9.55599999999,9.711,6.38413333333,20.3256666667,5.33613333333,44.2570666667,14.8571666666,9.60606666666,4.18206666667
677.63,3.6796,9.62699999999,9.79799999999,6.4542,20.3601333334,5.44053333333,44.3083333334,14.9373333333,9.71493333333,4.32813333333
677.95,3.7398,9.68053333334,9.86986666666,6.4968,20.3397333333,5.52333333333,44.3534,14.9433,9.76506666668,4.3866
678.28,3.81773333333,9.81020000001,9.96219999999,6.59766666667,20.4026,5.64353333333,44.6158666667,15.1081333333,9.88413333334,4.43973333333
678.60,3.7516,9.7256,9.97526666667,6.59673333333,20.3512666667,5.5876,44.6615333333,15.0855666667,9.85646666667,4.36713333333
678.93,3.79146666667,9.78046666668,10.052,6.6506,20.4326666667,5.61386666667,44.7356666667,15.1428333333,9.95053333335,4.38866666667
679.25,3.94053333333,9.90960000001,10.1842,6.86533333333,20.5045333333,5.7634,44.7878666667,15.2321666667,10.1084666667,4.53053333334
679.58,4.16073333333,10.1752666667,10.4194,7.08686666666,20.8033333333,6.02466666667,44.9865333333,15.4875,10.3668666667,4.70913333333
679.90,4.3236,10.3177333333,10.5695333333,7.24086666667,20.8979333333,6.1848,45.0428,15.6123666667,10.4526666667,4.8488
680.23,4.52093333333,10.5294666667,10.7279333333,7.4604,21.0641333333,6.38793333333,45.1018,15.7892,10.603,5.05746666667
680.55,4.6524,10.6269333333,10.8468,7.58626666667,21.2068666667,6.49546666667,45.264,15.9592333333,10.7346,5.1914
680.88,4.58406666667,10.5273333333,10.7992666667,7.49213333333,21.1186,6.44113333333,45.1345333333,15.8937,10.6469333333,5.09253333334
681.20,4.7166,10.6050666666,10.8288666667,7.55853333333,21.1838666667,6.55233333333,45.2088666667,16.0247,10.7194,5.14293333333
681.53,4.74193333333,10.618,10.8214666667,7.59253333333,21.1652,6.55233333333,45.2942,16.0724666667,10.6970666667,5.14346666667
681.85,4.73526666667,10.5346666667,10.7894666666,7.58446666667,21.093,6.5286,45.2448666667,16.0331,10.6451333333,5.14546666667
682.18,4.7806,10.5368,10.7688,7.5812,20.9940666667,6.52213333334,45.1982,16.0094,10.6702,5.162
682.50,4.7242,10.4330666667,10.688,7.50966666667,20.803,6.4748,45.2140666667,15.944,10.5353333333,5.11173333333
682.83,4.59686666667,10.2712666667,10.5521333334,7.3472,20.6102666667,6.31973333333,45.0843333333,15.7997666667,10.3891333333,4.99153333333
683.15,4.45946666666,10.1003333333,10.3986,7.17313333333,20.3610666667,6.16026666667,44.8401333333,15.5872,10.2202,4.9234
683.48,4.39046666667,10.0514666667,10.373,7.07286666667,20.2052666667,6.08193333333,44.8962,15.5866666667,10.2162,4.87113333333
683.80,4.33926666667,9.97653333335,10.3070666667,6.9672,20.0898666667,6.0136,44.861,15.4846,10.2393333333,4.7676
684.13,4.35913333333,9.98920000001,10.2748,6.94846666667,19.9741333334,5.93346666667,44.7612666667,15.421,10.2088,4.68026666667
684.45,4.43146666667,10.0884,10.3538666667,7.0292,19.9683333333,5.95513333333,44.9654666667,15.4825,10.3349333333,4.77226666667
684.78,4.35833333333,9.98926666665,10.3480666667,6.9766,19.7946666667,5.87893333334,44.8516,15.3217333333,10.2747333334,4.68106666667
685.10,4.3316,9.95053333332,10.336,6.96726666667,19.7244666666,5.88606666667,44.7643333333,15.2993,10.277,4.70886666667
685.43,4.29673333333,9.99773333332,10.3387333333,6.991,19.724,5.91193333333,44.6889333333,15.2549666666,10.3155333333,4.75033333333
685.75,4.31466666666,10.042,10.3748,7.03573333333,19.6942666667,6.029,44.6607333333,15.2945666667,10.2740666667,4.8452
686.08,4.38973333333,10.1431333333,10.3699333334,7.1656,19.6922666667,6.107,44.5612666667,15.4189333334,10.3848,4.96146666667
686.40,4.3762,10.1963333333,10.4134666667,7.20306666667,19.7856666667,6.12546666667,44.7624666667,15.5267,10.4179333333,5.02346666667
686.72,4.30346666667,10.1706,10.3441333333,7.18693333333,19.6973333333,6.1236,44.7868666667,15.5381666667,10.378,4.951
687.05,4.2992,10.1347333333,10.3242,7.23666666667,19.7370666667,6.21633333333,44.6834,15.5582666667,10.3607333333,4.94426666667
687.37,4.39513333333,10.2665333333,10.4278,7.34593333333,19.767,6.30073333333,44.7818,15.6870333333,10.4260666667,5.07146666667
687.70,4.47486666667,10.2556666667,10.52,7.38386666667,19.7874666667,6.43513333333,44.8414,15.7522333333,10.4945333333,5.18733333333
688.02,4.4312,10.1606666667,10.4078666667,7.3688,19.7146666667,6.4364,44.7846666667,15.7271666667,10.407,5.14293333333
688.34,4.4352,10.1324666667,10.3520666667,7.3928,19.6654,6.40233333333,44.7393333333,15.7489666667,10.393,5.131
688.67,4.37573333333,10.1729333333,10.3392,7.3574,19.6159333333,6.2664,44.8036,15.7652666667,10.3782666666,5.09706666667
688.99,4.43033333333,10.2200666667,10.3637333333,7.34006666667,19.5770666667,6.26493333333,44.8705333333,15.8303666667,10.3944666667,5.1512
689.32,4.3412,10.1602666667,10.3519333333,7.3118,19.5787333334,6.12913333333,45.046,15.8029666667,10.3196666667,5.03026666667
689.64,4.35653333333,10.1378,10.4852666667,7.31713333333,19.6208666667,6.12286666667,45.1364,15.7958666667,10.3402,5.00826666667
689.96,4.28553333333,10.0108666667,10.3664666667,7.19453333333,19.4790666667,5.98453333333,44.9636666667,15.6722333333,10.1983333333,4.86513333333
690.29,4.3716,10.0086666667,10.46,7.26813333333,19.5012666667,5.99553333333,45.0848666667,15.7498666667,10.2544666667,4.9186
690.61,4.29506666667,9.90166666667,10.3643333333,7.07246666667,19.2856,5.77573333333,44.8687333334,15.5599,10.1075333333,4.78733333333
690.94,4.34006666667,9.93626666666,10.4151333333,7.11033333333,19.3372,5.76813333333,45.0038666667,15.5907666667,10.1153333333,4.77746666667
691.26,4.32006666667,9.95339999999,10.3572,7.12793333333,19.2616666667,5.76326666667,44.9296666667,15.5869666667,10.0936,4.754
691.58,4.30526666667,9.94840000001,10.3375333333,7.11506666667,19.1718666667,5.72226666667,44.8106,15.5339333333,10.0654,4.7166
691.91,4.3764,10.1031333333,10.4838666667,7.1862,19.2686666667,5.8722,44.9184666667,15.5936,10.1106666667,4.8704
692.23,4.38033333334,10.0204666667,10.4485333333,7.17773333333,19.1841333333,5.9536,44.685,15.4495,10.0615333333,4.89906666667
692.55,4.3648,9.97113333334,10.4298666667,7.16686666667,19.0999333333,5.884,44.5872,15.4377333333,10.0124666667,4.82046666667
692.88,4.6372,10.2382,10.6403333333,7.4108,19.2415333334,6.1322,44.519,15.601,10.2623333333,5.08193333333
693.20,4.73586666667,10.3042666667,10.621,7.44486666667,19.2956666667,6.16653333333,44.5647333333,15.6433333333,10.3194666667,5.08926666667
693.52,4.78673333333,10.4212,10.7949333333,7.54373333333,19.3506666667,6.31966666667,44.7587333333,15.7260333333,10.449,5.12566666667
693.85,4.83166666667,10.5162,10.8358,7.55566666667,19.3454666667,6.36633333333,44.7442,15.7277333333,10.4915333333,5.17466666667
694.17,4.92726666667,10.6337333333,10.9616666667,7.78746666667,19.3914,6.53653333333,44.9363333333,15.8678,10.6350666667,5.40106666667
694.49,4.9638,10.6214,10.9614,7.80153333333,19.3130666667,6.5992,44.8773333333,15.8775666667,10.7056,5.4486
694.82,4.81673333333,10.5460666667,10.9462666667,7.6634,19.2230666667,6.4806,44.7931333333,15.7663666667,10.5719333333,5.2932
695.14,4.9722,10.7155333333,11.1645333333,7.82766666667,19.4144666666,6.67673333333,45.0066666667,15.9616666667,10.7689333333,5.46346666667
695.46,4.81386666667,10.5957333333,11.0358,7.7356,19.3363333333,6.51553333333,45.0798666667,15.9209333333,10.6998666667,5.30553333333
695.79,4.7372,10.6110666667,11.0159333333,7.71586666667,19.3204666667,6.48393333333,45.1828666667,15.9562,10.7734666667,5.22333333333
696.11,4.62413333333,10.4864,10.9241333333,7.61986666667,19.2111333333,6.49413333333,45.095,15.8185,10.6527333333,5.1642
696.43,4.5212,10.3568666666,10.7884,7.46,19.0307333333,6.40506666667,45.0353333333,15.6858333333,10.5538,5.05613333333
696.75,4.7094,10.5640666667,11.0067333333,7.6838,19.1642666666,6.64486666667,45.0977333333,15.8433666667,10.7293333333,5.30873333333
697.08,4.6894,10.5449333333,10.9396666667,7.643,19.1125333333,6.5912,45.0242666667,15.7996,10.6556666667,5.2928
697.40,4.7032,10.5638,10.9226,7.63706666667,19.0864,6.57053333333,45.0674666667,15.8094,10.6528,5.30053333333
697.72,4.79953333333,10.7011333333,11.0425333333,7.7172,19.2248,6.66006666667,45.1712666667,15.8818,10.7340666667,5.38686666667
698.05,4.77033333333,10.6806,11.0054,7.6894,19.2058666667,6.66093333333,45.1368666667,15.899,10.6955333333,5.3596
698.37,4.8904,10.7626666667,11.0626,7.77193333333,19.2089333333,6.7414,45.1596,15.9843,10.795,5.49453333333
698.69,4.871,10.7726,11.0126,7.74493333333,19.1002,6.7402,45.1420666667,15.9717666667,10.7408,5.51106666667
699.01,4.93246666667,10.8142,11.0409333333,7.757,19.0252,6.79946666667,45.0333333333,15.9653,10.718,5.55513333334
699.34,5.11133333334,10.9457333333,11.1564,7.86726666667,19.1105333333,6.89906666666,45.1837333333,16.1591,10.8509333334,5.6808
699.66,5.29666666667,11.1136,11.3472,8.05413333333,19.2778666667,7.0598,45.4470666667,16.3900666667,11.0586,5.84926666667
699.98,5.3054,11.0768666667,11.3455333333,8.073,19.2925333333,7.05753333333,45.5418666667,16.4451,11.0206,5.8088
700.30,5.11026666666,10.9148666667,11.1785333333,7.86253333333,19.0979333333,6.86006666667,45.5018666667,16.3031666667,10.8456,5.62166666667
700.63,5.0986,10.8751333333,11.1170666667,7.78333333333,19.0445333333,6.85726666667,45.4682,16.3075333333,10.8433333333,5.6152
700.95,4.96846666667,10.7888,11.0557333333,7.716,18.9691333333,6.83446666667,45.3602666667,16.2191333333,10.7567333333,5.53046666667
701.27,4.86813333333,10.6772666667,10.9296666667,7.61686666667,18.8476666667,6.777,45.3391333333,16.1885,10.6834,5.36166666667
701.59,4.782,10.6433333333,10.8995333333,7.57166666667,18.7836,6.6536,45.3125333333,16.0617,10.6294666667,5.2604
