wavelength,Back_PooAltm,Belly_PooAltm,Breast_PooAltm,Crissum_PooAltm,Crown_PooAltm,DorTail_PooAltm,Patch10_PooAltm,Patch11_PooAltm,Patch12_PooAltm,Patch13_PooAltm,Rump_PooAltm,Throat_PooAltm,WingTip_PooAltm
237.79,9.1825,6.1005,12.2955,9.088,5.88033333333,9.68566666668,9.81133333335,7.20116666668,2.9245,11.2266666667,6.28925,11.8553333333,14.2138333333
238.17,5.481,2.7885,8.97433333335,4.6795,3.07683333334,6.76283333333,5.9295,2.98083333333,-1.282,6.73066666666,2.67633333333,8.42950000002,10.3846666667
238.54,3.64383333333,0.475166666667,5.9885,0.697166666665,-0.665333333333,3.45383333333,2.25,-0.697166666665,-4.84783333334,2.78833333334,-0.395916666668,5.13316666666,7.57283333333
238.92,4.27816666667,1.18833333333,6.447,1.0695,-0.445666666669,4.09966666667,3.89183333333,-0.623833333335,-4.1,2.347,0.802166666665,5.05033333333,7.81333333334
239.29,5.1695,2.79666666666,7.26,1.72316666667,0.141333333335,5.8195,5.90383333333,0.87583333333,-2.3445,3.33316666666,2.726,5.53666666666,8.78533333334
239.67,5.78016666667,4.35466666667,7.75016666667,2.28083333333,0.544333333335,6.89466666667,6.42833333334,1.58116666667,-0.492499999999,4.17333333333,3.68066666667,5.62466666667,9.38333333332
240.04,6.00283333333,5.36733333333,7.46233333333,2.94266666667,1.15333333333,7.86266666667,6.52083333333,2.566,0.870833333333,4.28433333333,3.87233333333,6.63833333333,9.34550000002
240.42,4.472,4.741,5.7765,2.23616666667,0.1865,6.54233333333,5.0105,1.57366666667,-0.0413333333335,2.75366666667,2.72258333334,5.5485,7.35
240.79,2.80516666667,3.78883333333,4.46283333334,1.23866666666,-0.837666666668,5.39183333334,3.388,0.51,-0.582833333331,1.111,1.22041666667,4.499,6.703
241.17,2.58016666666,3.57366666666,4.327,1.39416666666,-0.673166666668,5.3045,3.60566666666,0.609,-0.689000000001,0.817333333333,1.31425,4.29483333334,7.14733333333
241.54,1.31466666666,2.82733333333,3.209,0.749333333333,-1.018,4.42466666667,2.40333333333,-0.353333333335,-1.00366666667,-0.113166666667,0.713916666665,3.44916666666,6.64416666667
241.92,0.154166666665,1.695,2.31133333333,-0.115666666667,-1.6435,3.63383333333,1.65633333333,-1.09133333333,-1.669,-1.18116666667,-0.25675,2.20833333334,5.30283333334
242.29,0.52966666667,1.6715,2.4835,0.223666666667,-1.18883333333,4.143,1.8715,-0.412,-0.8945,-0.812166666667,0.37083333333,2.50716666666,5.791
242.67,0.722666666669,2.1125,3.02433333333,1.16733333334,-0.5225,4.72516666667,2.635,0.533666666666,-0.344833333333,0.0444999999998,0.911583333333,2.913,6.12633333333
243.05,0.645666666665,2.2055,2.82983333333,1.31266666666,-0.107666666666,4.6805,2.367,0.946833333331,-0.365833333333,0.0645,0.753166666669,2.679,5.7565
243.42,0.450833333335,1.45716666667,2.45283333334,1.09016666667,0.126,4.476,1.81333333334,0.461333333333,-0.712666666668,-0.387833333333,0.026,2.29566666667,5.35633333333
243.80,-0.672833333331,0.351833333334,1.37666666667,0.0725,-0.662500000002,3.62333333334,0.931833333334,-0.445166666667,-1.87383333333,-1.57366666666,-1.087,1.08683333333,4.12
244.17,-1.4445,-0.573666666667,0.665833333334,-0.911833333335,-1.60833333333,2.60183333333,0.358666666666,-1.31116666667,-3.04233333333,-2.1205,-1.6595,-0.1025,3.42133333334
244.55,-1.09166666667,-0.3905,1.19183333333,-0.440833333335,-1.09183333333,3.12533333333,0.681,-0.601,-2.52383333334,-1.47216666667,-1.01666666666,0.260333333333,4.19683333334
244.92,-0.548333333335,0.182833333334,1.62533333333,0.009666666665,-0.327,3.991,1.14433333334,0.0481666666667,-2.11583333333,-0.827166666665,-0.0768333333335,0.779,4.7895
245.30,-0.017833333335,0.652833333332,1.78816666667,0.312833333335,0.330833333333,4.40783333333,1.26083333333,0.134166666667,-1.663,-0.152,0.545333333333,1.3055,4.85516666666
245.67,0.938166666666,1.444,2.5535,1.077,1.23183333334,5.15583333333,2.2435,0.946333333333,-0.62,0.734166666667,1.40716666667,1.958,5.523
246.05,2.32966666667,2.46933333334,3.8065,2.20483333334,2.34416666667,6.0845,3.3435,1.94733333334,0.764333333333,1.88116666666,2.50591666667,3.1085,6.82683333333
246.42,2.6815,3.02366666667,4.14333333333,2.90966666667,2.58783333333,6.34883333333,3.77466666667,2.13883333334,1.294,2.4,2.81566666667,3.46616666667,7.17366666667
246.79,3.21233333333,3.484,4.40433333333,3.20616666667,2.885,6.85066666667,4.071,2.397,1.83483333333,2.72416666667,3.22458333334,4.04016666666,7.438
247.17,3.18266666667,3.43,4.51183333333,3.148,2.99283333333,7.03833333334,3.98233333333,2.4115,2.00266666667,2.96383333334,3.32041666667,4.25866666667,7.6025
247.54,3.3235,3.76233333333,4.61783333333,3.4165,2.9615,7.29416666667,4.08016666666,2.46266666667,2.1115,3.17533333333,3.64708333333,4.3325,7.859
247.92,3.70783333333,4.14,4.90283333333,3.95333333334,3.32366666666,7.59166666667,4.364,2.60366666667,2.57166666667,3.60116666666,4.07866666666,4.748,8.26916666667
248.29,4.22266666667,4.5455,5.25866666667,4.57683333334,3.9155,8.14316666666,4.66533333333,2.97816666666,3.12933333333,3.86333333333,4.43066666667,5.27966666667,8.49233333333
248.67,4.33933333334,4.7785,5.38466666666,4.6475,4.03583333333,8.36466666666,4.66333333333,2.95383333333,3.26216666667,3.95766666667,4.56666666667,5.3115,8.45366666667
249.04,4.70366666666,5.031,5.697,5.031,4.32766666666,8.4515,4.92383333334,3.08766666667,3.49016666667,4.32783333333,4.80558333333,5.36933333333,8.532
249.42,4.8395,5.21816666667,6.06033333334,5.13916666667,4.43233333334,8.66133333333,5.10516666667,3.20016666666,3.67483333334,4.438,4.96675,5.348,8.75716666667
249.79,5.14316666666,5.38583333334,6.35,5.3735,4.57916666666,8.74566666666,5.39783333333,3.384,3.80883333333,4.6395,5.21566666666,5.598,8.764
250.17,4.94066666666,5.50266666667,6.303,5.12566666667,4.5965,8.71716666667,5.38383333333,3.31333333333,3.66383333333,4.62983333334,5.21191666667,5.62166666667,8.6045
250.54,5.14333333334,5.854,6.557,4.91616666667,4.95883333333,9.02966666667,5.527,3.45266666667,3.80066666667,4.7385,5.42058333334,5.861,8.69583333333
250.92,4.7965,5.659,6.53666666666,4.57716666666,4.96283333334,9.018,5.3865,3.35916666667,3.65416666667,4.62233333333,5.2845,5.85583333333,8.70016666666
251.29,4.643,5.65183333334,6.29216666667,4.32266666666,4.587,8.52533333333,5.35533333334,3.12216666667,3.61833333333,4.36283333333,5.21141666667,5.61966666667,8.4855
251.66,4.7975,5.66583333333,6.29433333333,4.20183333334,4.73933333334,8.354,5.41766666667,3.49066666666,4.09416666667,4.32583333333,5.31425,5.947,8.32916666666
252.04,4.54283333334,5.58616666667,6.31833333333,3.8365,4.68616666667,8.1945,5.292,3.60933333333,4.08883333333,3.9795,5.13641666667,5.80516666667,8.06816666667
252.41,4.098,5.46966666667,6.22416666666,3.5065,4.44116666667,7.87883333333,5.32416666667,3.558,3.96966666667,4.02066666666,4.96816666667,5.59,8.00766666667
252.79,3.67383333333,5.0895,5.94066666667,3.03983333333,4.1775,7.417,5.11533333333,3.36116666666,3.53483333333,3.50883333334,4.52933333333,5.29783333333,7.56466666667
253.16,2.68383333333,4.28533333333,5.271,1.93583333333,3.0975,6.644,4.127,2.64866666667,2.772,2.21733333334,3.47591666666,4.56683333333,6.77583333333
253.54,2.60483333333,4.395,5.27216666667,2.15733333333,3.15966666667,6.82983333333,4.0995,2.73,2.9895,2.08583333334,3.464,4.58283333333,6.64166666666
253.91,2.07633333333,4.34566666667,5.20933333333,2.02133333333,3.05033333333,6.89083333333,3.73016666667,2.65533333333,2.692,1.70883333333,3.22025,4.44683333334,6.505
254.28,1.88083333333,4.5015,5.22183333334,2.21766666667,3.05983333333,6.90633333334,3.91183333333,2.6015,2.4705,1.71266666667,3.39241666667,4.33283333333,6.5225
254.66,1.54983333333,4.30816666666,5.16566666667,2.729,3.01166666667,6.95916666667,4.13233333333,2.54366666667,2.427,2.076,3.46491666667,4.4055,6.36466666667
255.03,1.66583333333,4.3225,5.33416666667,2.994,3.188,6.98983333333,4.42483333334,2.8815,2.55466666667,2.34016666667,3.54591666666,4.33283333334,6.264
255.41,2.23766666667,4.71816666667,6.0375,3.85266666667,3.64166666667,7.71583333334,5.1825,3.3355,2.755,2.83933333333,3.88433333334,4.8555,6.597
255.78,2.34416666667,4.78516666667,6.34383333333,4.08616666667,3.74183333334,7.59116666667,5.5915,3.33333333333,2.52683333333,3.11816666667,3.88708333333,5.0215,6.55916666666
256.15,2.40266666667,4.61183333333,5.94166666667,4.23666666667,3.4855,7.497,5.577,3.37833333334,2.45583333333,3.4535,3.55,5.40533333333,6.4995
256.53,2.16566666667,3.896,5.37166666666,3.70483333333,2.707,7.1655,5.08483333334,2.707,1.69866666667,2.81316666667,2.76033333333,4.809,5.93416666667
256.90,1.99633333333,3.40783333333,4.87,3.24666666667,2.14766666666,6.836,4.53733333333,2.19783333333,1.452,2.15783333333,2.30891666667,4.46683333333,5.5555
257.28,2.76416666667,3.85666666667,4.9955,3.92083333333,2.85583333333,7.31866666666,4.94033333333,2.70883333333,2.02933333333,2.9385,2.888,5.19733333333,6.2535
257.65,2.91116666667,3.63916666666,4.65783333334,3.95433333334,2.56333333333,7.02733333333,4.60133333333,2.6685,2.03783333334,3.05683333333,2.77366666667,5.24816666667,6.32366666666
258.02,3.17316666667,3.55633333333,4.505,3.77966666666,2.60816666667,7.12,4.37916666667,2.643,2.07816666667,3.0335,2.657,5.04866666666,6.59016666667
258.40,3.28316666667,3.307,4.332,3.64066666667,2.4015,7.049,3.98033333333,2.67533333333,2.20466666667,2.89,2.63966666666,4.83866666667,6.85866666667
258.77,3.4585,3.33333333334,4.382,3.42733333334,2.30566666667,7.0005,3.65166666667,2.702,2.14933333333,2.66566666666,2.69441666667,4.721,7.0265
259.15,3.36883333334,3.38733333333,4.40166666667,3.43866666667,2.3775,7.04466666667,3.57333333333,2.56383333334,2.0845,2.70333333333,2.90575,4.72733333334,7.1885
259.52,3.32833333334,3.47333333333,4.33083333334,3.16616666667,2.46216666666,6.9935,3.35816666666,2.53466666667,2.0695,2.68816666666,3.01683333333,4.7235,7.28766666667
259.89,3.50966666667,3.64583333334,4.45933333333,3.27333333334,2.6685,7.3035,3.42533333333,2.66833333334,2.15933333333,2.7925,3.21925,4.85183333333,7.508
260.27,3.47483333333,3.71833333333,4.557,3.266,2.779,7.35933333333,3.52116666667,2.72483333333,2.2495,2.89516666667,3.3395,4.901,7.48683333333
260.64,3.52416666667,3.87233333333,4.792,3.45983333333,3.02433333333,7.597,3.61883333334,2.99416666667,2.54733333333,3.17966666667,3.5715,5.133,7.82416666667
261.01,3.71016666667,4.03133333333,4.87783333333,3.684,3.18533333334,7.7155,3.72933333334,3.12466666667,2.68266666667,3.5365,3.72375,5.3425,8.03666666667
261.39,3.41083333333,3.76716666667,4.59883333333,3.46433333333,2.80883333333,7.52266666666,3.4835,2.855,2.46766666667,3.41066666667,3.52183333333,5.051,7.74116666667
261.76,3.36166666667,3.8505,4.61466666667,3.409,2.82966666667,7.62183333333,3.661,2.84566666667,2.45533333334,3.5035,3.72408333333,5.013,7.752
262.13,3.053,3.67683333333,4.36333333333,3.23166666667,2.4415,7.3455,3.48533333333,2.53716666667,2.221,3.38566666667,3.63958333334,4.78733333333,7.45366666667
262.51,2.81866666667,3.70816666667,4.29833333334,3.23616666667,2.42366666667,7.26666666667,3.44966666667,2.3465,1.98816666667,3.3225,3.55391666667,4.79766666667,7.22133333334
262.88,2.46483333333,3.77933333333,4.188,3.28633333333,2.42016666666,7.096,3.56533333333,2.29566666666,1.88733333333,3.39116666666,3.51308333334,4.80033333334,7.11083333333
263.25,2.477,3.8145,4.16116666667,3.1925,2.33933333334,6.92416666667,3.47866666667,2.2895,1.93183333333,3.34083333333,3.37675,4.77216666667,6.88016666666
263.63,2.16766666667,3.44266666666,4.06183333333,3.23,2.21616666666,6.83066666666,3.467,2.0705,1.791,3.2545,3.09966666667,4.7055,6.63016666666
264.00,1.41733333333,2.97883333333,3.74683333333,2.815,1.752,6.14183333333,3.1495,1.62083333334,1.4435,2.9265,2.60175,4.39616666667,6.16133333333
264.37,1.43966666667,2.81766666667,3.57483333333,2.72883333333,1.49416666666,6.07166666667,2.87216666667,1.5555,1.18,2.61983333333,2.3845,4.141,6.147
264.75,1.56483333333,3.23216666666,3.485,2.86316666667,1.7835,5.95866666667,2.80166666667,1.63316666666,1.21633333333,2.56933333333,2.49416666666,4.17516666666,5.69216666666
265.12,1.51233333333,3.57283333333,3.8335,3.02416666667,1.93366666666,6.2425,2.85016666666,1.85333333333,1.4185,2.56266666667,2.69975,4.18833333333,5.7675
265.49,1.8315,3.84666666667,4.22083333333,3.177,2.278,6.5185,2.9145,2.10066666667,1.582,2.63866666666,2.85541666666,4.31933333333,5.993
265.87,1.78233333333,3.64883333333,4.15066666666,2.85083333333,2.175,6.20966666667,2.426,2.03983333333,1.29983333334,2.31016666667,2.54825,4.19566666666,5.843
266.24,2.50716666666,4.22383333333,4.68683333333,3.34683333333,2.99483333333,6.74316666667,2.95183333334,2.6925,2.01933333333,2.8405,3.19875,4.903,6.416
266.61,3.0885,4.63883333334,5.12,3.736,3.46883333334,7.3295,3.45683333333,3.11833333334,2.48266666667,3.30833333333,3.76283333334,5.29233333333,6.95533333334
266.98,3.6965,4.927,5.36983333334,3.8345,3.9495,7.88233333333,3.685,3.44333333334,2.82266666666,3.49516666667,4.0445,5.594,7.152
267.36,3.33566666666,4.634,4.86366666667,3.4195,3.5705,7.54416666667,3.31316666667,3.0335,2.356,3.15083333333,3.58458333333,5.19933333333,6.93416666667
267.73,3.72583333333,5.20316666667,5.19783333333,3.8445,3.77983333334,7.7645,3.6125,3.6935,2.70683333334,3.38066666667,4.01175,5.45116666667,7.1875
268.10,3.9425,5.54133333334,5.2775,4.10083333334,3.95833333333,7.91633333334,3.74733333333,3.95316666667,2.88683333333,3.53616666667,4.25391666667,5.50433333333,7.32516666666
268.48,4.34183333333,5.9705,5.64883333333,4.404,4.35216666667,8.32033333334,4.155,4.20183333334,3.19533333333,3.96333333334,4.74108333333,5.83033333333,7.58383333333
268.85,4.537,6.09566666667,5.78183333334,4.609,4.36216666667,8.5185,4.4135,4.1925,3.3335,4.14616666667,4.91508333333,6.0595,7.927
269.22,4.69783333333,5.997,5.84933333334,4.662,4.53466666667,8.48883333334,4.71283333333,4.18816666667,3.4035,4.2495,5.01625,6.08366666667,7.98416666667
269.59,4.453,5.82783333334,5.544,4.45816666666,4.3835,8.07416666667,4.56283333333,3.89533333333,3.15283333333,3.97,4.73191666667,5.96716666667,7.73583333333
269.97,4.097,5.45666666667,5.22266666666,4.2875,4.11683333334,7.79016666666,4.37983333334,3.50766666667,2.9135,3.7075,4.27525,5.47616666666,7.51733333333
270.34,3.57733333333,4.871,4.73166666667,3.65466666667,3.42366666666,7.29966666667,3.919,2.91883333333,2.40433333333,3.10633333333,3.56308333333,4.8325,6.9005
270.71,3.44733333333,4.6385,4.68516666666,3.41466666667,3.30716666667,7.14216666667,3.74616666667,2.73733333334,2.39633333333,3.09716666667,3.32375,4.76916666667,6.6845
271.09,3.239,4.2825,4.414,3.248,2.9895,6.71833333333,3.42933333333,2.41766666667,2.19583333333,2.90316666667,3.05283333334,4.56833333333,6.5005
271.46,3.36833333333,4.32466666666,4.60516666666,3.535,3.17983333333,7.0,3.592,2.61383333334,2.37733333334,3.05266666666,3.30025,4.76766666666,6.544
271.83,3.18583333334,3.941,4.40733333333,3.22433333333,2.92233333334,6.924,3.39733333334,2.26616666666,2.154,2.9225,3.09716666667,4.5585,6.38866666666
272.20,3.10066666667,3.85066666667,4.335,3.046,2.7935,6.87983333334,3.32816666667,2.23716666666,2.233,2.8355,3.06083333334,4.45316666667,6.3195
272.58,2.84516666666,3.66833333334,4.1935,2.96933333333,2.6425,6.68333333333,3.10183333333,2.19166666667,2.13,2.6675,2.85766666666,4.34233333333,6.24483333334
272.95,2.6035,3.36883333334,4.06366666667,2.74766666666,2.43516666666,6.4205,2.834,2.19216666666,1.9455,2.501,2.688,4.10916666666,6.0835
273.32,2.2615,3.1395,3.66966666667,2.398,2.03783333334,6.10083333334,2.44783333334,1.96316666667,1.59866666667,2.2905,2.40433333333,3.91816666666,5.93533333334
273.69,2.4115,3.2445,3.8515,2.491,2.15183333333,6.30083333333,2.60816666667,2.2775,1.86716666667,2.53283333333,2.66058333333,4.04416666667,6.20866666667
274.06,2.61233333334,3.56233333334,4.04,2.58683333333,2.48033333333,6.45183333333,2.7655,2.493,2.14783333333,2.757,2.8935,4.41916666667,6.4265
274.44,3.02,4.05416666667,4.54316666666,3.02866666666,3.0115,6.8275,3.15866666666,3.03733333333,2.52683333333,3.232,3.38783333334,4.88066666667,6.98766666666
274.81,3.04566666667,4.14566666667,4.46683333333,3.07616666667,2.90933333333,6.79516666666,3.327,3.29633333334,2.59233333333,3.21716666666,3.42175,4.91583333333,6.99316666667
275.18,3.05033333333,4.4385,4.77516666667,3.29716666667,3.082,7.07116666667,3.63416666667,3.54,2.81666666667,3.39183333333,3.72633333333,5.13916666666,7.11583333333
275.55,3.17183333333,4.67516666666,4.993,3.31966666666,3.19033333333,6.99866666667,3.84983333333,3.679,3.0475,3.57333333333,3.95125,5.113,7.252
275.93,3.19216666667,4.89616666666,5.04066666667,3.393,3.365,6.973,3.82233333333,3.65883333334,3.08483333333,3.66833333334,4.04416666667,5.15766666666,7.281
276.30,3.12233333334,4.71416666667,4.95683333334,3.2695,3.2555,6.81983333333,3.55,3.45966666667,2.78483333333,3.50716666666,3.7805,4.89983333333,7.23783333333
276.67,3.27833333333,4.833,5.084,3.27833333333,3.3605,6.75466666667,3.64033333334,3.53416666667,2.829,3.539,3.77808333334,5.00683333333,7.30983333333
277.04,3.31083333334,4.8495,4.9225,3.16483333333,3.35466666667,6.69483333333,3.57866666667,3.36933333333,2.746,3.40316666667,3.65666666667,4.93716666667,7.284
277.41,3.421,4.9415,5.08733333333,3.23616666666,3.5615,6.82216666666,3.6395,3.57166666667,2.99316666667,3.49833333334,3.78758333333,4.98066666666,7.37133333334
277.79,3.2185,4.76683333334,4.87883333333,3.08716666666,3.28166666667,6.60216666667,3.40316666667,3.3305,2.75583333333,3.22333333333,3.53241666667,4.7715,7.07983333334
278.16,3.43716666667,4.82833333334,5.163,3.28183333334,3.30616666666,6.81116666667,3.5535,3.58266666667,2.84066666667,3.34466666666,3.769,4.901,7.228
278.53,3.40733333333,4.81016666666,5.0945,3.46066666666,3.20983333333,6.95966666667,3.4605,3.446,2.90616666667,3.47016666667,3.803,4.85833333334,7.29233333333
278.90,3.2395,4.6515,4.82066666667,3.22033333333,2.94933333333,6.78366666667,3.0895,3.11866666666,2.57716666667,3.15716666667,3.7085,4.55483333333,7.0835
279.27,3.32466666666,4.6315,4.6985,3.20466666667,2.81533333333,6.73566666667,3.0315,3.1565,2.46466666666,3.21433333333,3.5865,4.47783333333,7.22116666666
279.64,3.508,4.804,4.79433333334,3.33716666666,2.90533333334,6.89733333333,3.11883333333,3.37033333334,2.43516666667,3.33233333333,3.53175,4.59983333333,7.47166666666
280.02,3.5585,4.86166666667,4.7115,3.36616666667,2.81766666666,6.9575,3.27216666667,3.44583333333,2.5175,3.30533333334,3.44816666667,4.6415,7.53383333334
280.39,3.51633333333,4.97783333333,4.7805,3.36933333334,2.99683333334,7.1475,3.50233333333,3.41066666667,2.551,3.47033333333,3.44283333333,4.84466666667,7.51066666667
280.76,3.3505,4.832,4.58416666667,3.21083333333,2.94066666666,7.11066666666,3.4405,3.08483333333,2.45416666667,3.337,3.31908333334,4.62933333333,7.35833333334
281.13,3.48683333333,5.01533333333,4.82233333334,3.316,3.09683333333,7.302,3.6355,3.15833333334,2.6325,3.4515,3.526,4.8005,7.49016666666
281.50,3.77633333333,5.14583333334,4.97583333334,3.58516666667,3.2575,7.54033333333,3.86983333333,3.12566666667,2.74733333333,3.449,3.6935,4.88233333333,7.63366666667
281.87,3.81183333334,5.16966666666,4.97016666666,3.57916666666,3.36333333333,7.63566666667,3.907,3.085,2.84016666666,3.5375,3.76808333334,4.90383333334,7.648
282.25,3.885,5.215,4.91083333334,3.544,3.41433333333,7.7335,4.0065,3.0455,2.932,3.58483333334,3.69025,4.89066666667,7.74533333334
282.62,3.8195,5.06883333334,4.86266666666,3.36733333333,3.42716666667,7.655,3.9225,2.98266666667,2.83616666667,3.39116666667,3.625,4.87883333333,7.57183333334
282.99,3.986,5.3315,5.17283333334,3.72683333333,3.74616666667,7.85966666667,4.16366666666,3.31316666666,3.13933333334,3.69216666666,3.8295,5.16883333333,7.767
