wavelength,Back_UroStom,Belly_UroStom,Breast_UroStom,Crissum_UroStom,Crown_UroStom,DorTail_UroStom,Rump_UroStom,Throat_UroStom,WingTip_UroStom
259.89,8.96166666668,9.69542222223,11.485,8.89844444445,7.62866666667,13.0658888889,7.68655555556,10.9742222222,12.4544444444
260.27,9.42822222222,10.1718222222,11.8802222222,9.30333333333,8.22955555555,13.4531111111,8.18977777778,11.4107777778,12.8516111111
260.64,9.05366666667,10.1254777778,11.7351111111,9.05855555556,8.103,12.9396666667,7.92266666667,11.2135555556,12.3543333333
261.01,9.03111111111,10.0382444444,11.9673333334,9.29244444445,8.19433333333,12.8428888889,7.77344444444,11.2318888889,12.3395555556
261.39,8.25544444445,9.37012222222,11.2133333333,8.45977777778,7.53544444444,12.0304444444,6.65988888889,10.5078888889,11.6635
261.76,7.601,8.86052222222,10.5602222222,7.85133333333,6.97011111111,11.5317777778,5.90344444444,10.0644444444,10.9185
262.13,7.88966666666,9.2157,10.7924444445,8.28633333333,7.10122222222,11.696,6.00977777778,10.495,11.2260555555
262.51,8.13877777778,9.40217777777,10.5923333333,8.53322222222,7.23066666666,11.5677777778,6.052,10.8123333333,11.2324444445
262.88,8.074,9.46351111111,10.8147777778,8.45066666667,7.14822222222,11.3702222222,5.87655555556,10.9877777778,11.0061666667
263.25,8.64344444445,10.0829111111,11.3807777778,8.99400000001,7.52433333333,11.3065555556,6.068,11.4887777778,11.4516111111
263.63,8.86966666667,10.4460555556,11.7791111111,9.44855555554,7.72644444445,10.8808888889,6.22722222222,12.0536666667,11.6788333333
264.00,9.08711111111,10.8534,12.415,10.3991111111,8.11111111111,10.463,6.39944444445,12.479,11.859
264.37,8.58311111112,10.5391222222,11.7074444444,9.85955555557,7.76866666667,9.79277777778,5.57655555555,11.783,11.0943888889
264.75,7.92544444444,9.77743333332,10.8363333333,9.70300000001,6.95511111111,9.162,5.02311111111,10.8877777778,10.8064444444
265.12,8.07055555556,9.64551111111,10.3595555555,9.625,6.73844444444,9.01866666665,5.10733333333,10.5901111111,10.6242222222
265.49,8.75966666668,10.0168777778,10.3132222222,10.2462222222,7.122,9.56566666667,5.88744444444,10.8592222222,10.6659444445
265.87,10.2571111111,11.0924,11.6074444445,11.8837777778,8.34555555556,10.7775555556,7.459,12.0708888889,11.9084444444
266.24,10.045,10.8490444445,11.5611111111,11.1584444444,8.62344444444,10.3926666667,7.52588888889,11.577,11.7902222222
266.61,9.17322222222,9.97425555556,10.9134444445,10.0243333333,7.752,9.83455555557,6.67277777778,10.2752222222,10.7045
266.98,9.09299999999,9.96946666667,10.6811111111,10.0837777778,7.86866666667,9.98911111111,6.71066666667,10.2075555555,10.8668888889
267.36,8.78077777778,9.32302222221,9.946,9.51988888889,7.71522222222,10.372,6.42933333333,9.80377777778,10.4256111111
267.73,7.83077777778,8.24214444444,8.95455555556,8.62633333333,7.28644444445,9.86877777778,5.45077777778,8.67522222222,9.64188888889
268.10,7.18777777778,7.42813333334,7.90788888889,8.011,6.77644444444,9.465,4.83533333333,7.93555555555,8.93333333334
268.48,6.64611111111,6.94174444444,7.48644444444,7.55411111111,6.11777777778,8.78066666667,4.52566666666,7.48622222222,8.57733333333
268.85,7.06533333333,7.55694444444,8.02511111111,7.69855555556,6.50533333333,8.98466666667,4.76577777778,8.26488888889,8.96505555557
269.22,6.94444444444,7.58503333333,8.22844444444,7.63244444445,6.71511111111,8.91622222222,4.85455555555,8.60866666667,9.24105555554
269.59,6.62811111111,7.55738888889,8.43155555555,7.34288888889,6.48644444445,8.52811111111,4.599,8.58622222222,9.21738888888
269.97,5.90733333333,7.10738888889,7.71766666667,6.72433333333,5.81322222222,7.93744444444,3.84622222222,7.95644444444,8.57211111111
270.34,5.48366666667,6.4591,7.18533333333,6.40611111111,5.35311111111,7.77711111111,3.56455555556,7.44055555556,8.17905555557
270.71,5.70988888889,6.82895555556,7.36911111111,6.63644444445,5.67988888889,7.96222222222,3.857,8.08344444445,8.71633333332
271.09,5.70822222222,6.49638888889,7.12355555556,6.48966666667,5.42044444444,7.88111111111,3.86433333333,8.03977777778,8.61816666666
271.46,6.12822222222,6.76515555556,7.55666666667,6.66655555555,5.63488888889,8.01044444444,4.43311111111,8.69055555556,8.99944444446
271.83,6.56388888889,7.17712222222,8.127,6.99577777778,5.69477777778,8.50411111111,4.98444444445,9.11622222222,9.25561111111
272.20,6.88977777778,7.60295555556,8.67544444444,7.117,6.03377777778,8.97666666667,5.45788888889,9.68444444443,9.64494444446
272.58,6.98855555555,7.77045555556,9.05744444445,7.35588888889,6.25388888889,9.53833333334,5.73144444444,9.99377777779,9.84372222222
272.95,6.98088888889,7.60632222222,8.94111111111,7.33422222222,6.17744444444,9.89799999999,5.68077777778,9.79588888888,9.7675
273.32,6.92044444444,7.66257777778,8.81155555556,7.48777777778,5.93911111111,10.1915555555,5.57622222222,9.67533333332,9.63177777779
273.69,7.03544444444,7.68608888889,8.83388888889,7.89655555556,6.07266666667,10.5354444444,5.80766666667,9.91399999999,9.901
274.06,7.36222222222,7.7792,9.24466666667,8.10922222222,6.26844444444,10.8465555556,6.18033333333,10.2351111111,10.2659444444
274.44,7.31888888889,7.74645555556,9.30344444444,8.49622222222,6.21977777778,10.7204444444,6.04777777778,10.3452222222,10.3220555556
274.81,7.16566666667,7.26662222222,9.18644444444,8.38644444444,5.96088888889,10.6098888889,5.758,9.85277777777,10.0554444444
275.18,7.03766666667,7.35684444445,9.36522222222,8.04766666667,5.80255555556,10.6721111111,5.51166666667,9.48622222223,9.8183888889
275.55,6.73288888889,7.28984444444,9.06555555556,8.12677777778,5.58077777778,10.4814444444,5.10888888889,9.12155555555,9.68355555556
275.93,6.81155555555,7.51808888889,9.05333333333,8.01288888889,5.52377777778,10.3122222222,5.04688888889,9.07044444444,9.78888888889
276.30,6.25366666667,6.99371111111,8.43677777778,7.33044444445,4.99355555555,9.59044444445,4.319,8.40133333333,9.47222222222
276.67,6.48688888889,7.10222222222,8.33777777778,7.65511111111,5.10333333334,9.39811111112,4.43822222222,8.76888888889,9.74849999999
277.04,6.53055555555,7.14764444444,8.47377777778,7.82766666667,5.41366666667,8.90822222222,4.67733333333,8.85411111111,9.79249999999
277.41,6.534,7.27241111111,8.58777777778,7.594,5.76911111111,8.49733333333,4.82977777778,8.78633333333,9.73527777778
277.79,6.57688888889,7.63703333334,8.80144444444,7.41355555555,5.99511111111,8.41977777778,4.95255555555,8.88044444444,9.72905555557
278.16,6.18688888889,7.35608888889,8.55444444444,6.93133333333,5.74777777778,7.94455555555,4.741,8.49366666666,9.49733333333
278.53,6.18722222222,7.63241111111,8.82388888889,6.59788888889,5.65366666667,8.35155555555,4.96077777778,8.43144444444,9.42466666666
278.90,6.50122222222,8.19016666667,9.06155555555,7.06677777778,6.13622222222,8.44722222222,5.64977777778,8.64822222222,9.63622222223
279.27,7.11011111111,8.72540000001,9.46388888889,7.79866666667,6.96622222222,8.94911111111,6.34322222222,9.24844444443,10.3325555555
279.64,7.09166666667,8.80645555556,9.51277777778,7.97955555555,7.05022222222,9.05111111111,6.51755555556,9.11022222221,10.0691666667
280.02,6.87411111111,8.46533333333,9.31788888889,7.81144444444,7.05,9.142,6.38766666667,8.808,10.0006111111
280.39,6.873,8.35912222222,9.42166666666,7.77788888889,7.09066666667,9.33011111111,6.68966666667,8.78588888888,9.84538888889
280.76,6.80455555555,8.11214444444,9.35355555556,7.14355555556,6.799,9.05366666667,6.46533333333,8.43811111111,9.67266666667
281.13,6.13722222222,7.30408888889,8.76755555556,6.55644444444,5.91122222222,8.536,5.69066666667,7.869,8.91366666667
281.50,6.01311111111,6.84691111111,8.584,6.48122222222,5.512,8.63277777778,5.37577777778,7.79966666667,8.78277777778
281.87,5.80144444444,6.224,8.13288888889,6.03122222222,5.005,8.34144444444,5.00488888889,7.363,8.33872222222
282.25,5.76433333333,6.19283333333,7.84755555555,5.82644444445,4.96533333333,8.65155555556,4.80011111111,7.44,8.09477777778
282.62,5.97722222222,6.28571111111,7.86711111111,5.98211111111,5.134,8.57144444445,4.97022222222,7.72822222222,8.22422222222
282.99,5.97633333333,6.37248888889,8.01177777778,5.92311111111,5.13011111111,8.81944444444,4.93177777778,8.10366666667,8.42994444444
283.36,6.20744444444,6.57742222222,8.12611111111,6.10033333333,5.37411111111,9.02955555556,5.10377777778,8.44744444445,8.63827777778
283.73,6.13366666667,6.35614444445,7.852,5.82522222222,5.09544444444,8.90333333333,4.65122222222,8.28233333333,8.63155555555
284.10,6.05577777778,6.3665,7.77166666667,5.88033333333,5.02455555556,8.80288888889,4.55933333333,8.28066666667,8.50444444444
284.47,6.35411111111,6.61273333333,7.87433333333,6.17511111111,5.19144444445,8.87522222222,4.70155555556,8.32144444444,8.56861111111
284.85,6.25033333333,6.66421111111,7.81977777778,6.35277777778,5.25033333333,9.13988888888,4.72555555556,8.234,8.54127777778
285.22,6.50088888889,7.02074444444,8.06411111111,6.31344444445,5.47977777778,9.39222222221,4.92922222222,8.33933333333,8.82366666667
285.59,6.21044444444,6.8842,7.932,5.84111111111,5.371,8.99299999999,4.69488888889,8.04077777778,8.47416666667
285.96,5.97377777778,6.79042222222,7.91611111111,5.71933333333,5.32244444444,8.90277777779,4.61344444444,8.03955555556,8.396
286.33,6.00244444444,6.80472222222,8.07755555556,5.84888888889,5.45022222222,8.77533333333,4.74055555556,8.10033333334,8.57399999999
286.70,6.02988888889,6.74777777778,8.09244444444,5.95711111111,5.62266666666,8.684,4.67411111111,8.10777777778,8.72794444446
287.07,5.84166666667,6.47115555556,8.123,5.70711111111,5.33077777778,8.41877777778,4.56266666667,7.90422222222,8.52811111112
287.44,5.65044444445,6.26446666667,7.96288888889,5.61566666667,5.03933333333,8.08288888889,4.45533333333,7.69611111111,8.32650000001
287.82,5.72655555556,6.35136666667,8.05922222222,5.69944444444,5.12811111111,8.15633333333,4.73522222222,7.86888888889,8.39749999999
288.19,6.00677777778,6.68402222222,8.33333333333,5.87844444445,5.50888888889,8.388,5.02255555555,8.28655555555,8.66599999999
288.56,6.02922222222,6.84326666667,8.52477777778,6.02922222222,5.73811111111,8.68222222222,5.15677777778,8.54844444444,8.93755555554
288.93,6.16366666667,7.07492222222,8.67888888889,6.21488888889,5.994,8.754,5.39744444444,8.72644444445,9.08527777778
289.30,6.455,7.59504444445,9.00588888889,6.76544444444,6.36344444444,9.09333333333,5.80622222222,9.14111111111,9.62477777777
289.67,6.88822222222,8.20336666666,9.52544444444,7.50588888889,6.91211111111,9.65322222222,6.32655555556,9.67677777777,10.2925
290.04,7.56077777778,8.88534444444,10.1595555555,8.15822222222,7.45066666667,10.1674444444,6.971,10.2225555556,10.7965
290.41,7.73655555556,9.06422222222,10.3522222222,8.29888888889,7.55555555555,10.297,7.14644444444,10.5406666667,10.8889444445
290.78,7.97822222222,9.50751111111,10.6533333334,8.49111111111,7.61911111111,10.7283333333,7.40622222222,10.9018888889,10.9887777778
291.15,7.93022222222,9.50691111111,10.5708888889,8.60944444444,7.68822222222,10.8211111111,7.14777777778,10.861,10.7438333333
291.52,7.55188888889,9.16248888889,10.5566666667,8.45577777778,7.30288888889,10.6332222222,6.74455555556,10.6208888889,10.4423888889
291.89,7.57944444445,9.3399,10.8267777778,8.35466666667,7.33555555555,10.4981111111,6.68611111111,10.7944444445,10.5265555556
292.26,7.52344444445,9.28163333334,10.995,8.35722222222,7.24966666667,10.3397777778,6.64433333333,10.7087777778,10.5886666667
292.64,7.35977777778,9.11427777778,10.9351111111,8.04744444445,6.87366666666,10.0507777778,6.25344444445,10.6038888889,10.2162222222
293.01,7.16255555555,8.96362222222,10.906,7.85033333333,6.564,9.75644444444,6.03433333333,10.4016666667,9.98716666668
293.38,6.65966666667,8.39072222222,10.6332222222,7.33555555555,6.20777777778,9.18688888889,5.66111111111,10.1381111111,9.4516111111
293.75,6.52488888889,8.17324444444,10.4361111111,7.09133333333,5.77633333333,8.95211111111,5.46044444445,10.0728888889,9.09694444443
294.12,5.60544444444,7.68184444445,9.70544444445,6.25188888889,5.11955555555,8.113,4.68133333333,9.61444444446,8.59255555557
294.49,5.35266666667,7.8223,9.67588888889,5.972,5.22444444444,7.98822222222,4.51533333333,9.42788888889,8.52877777777
294.86,5.28366666667,7.85764444444,9.81800000001,5.93866666667,5.325,8.08822222222,4.59622222222,9.57511111111,8.4425
295.23,5.41033333333,8.27668888889,10.0266666667,6.06622222222,5.50444444444,8.04244444444,4.99766666667,9.92066666668,8.75977777778
295.60,5.82022222222,8.74871111111,10.187,6.18144444444,5.87222222222,8.33144444444,5.28744444444,10.3471111111,9.07844444444
295.97,5.57322222222,8.55584444445,10.0438888889,6.06811111111,5.66166666667,8.27333333333,5.05377777778,10.1355555555,8.70250000001
296.34,5.27955555556,8.41152222222,9.54322222221,5.93333333333,5.19822222222,8.00922222222,4.582,10.0847777778,8.29188888889
296.71,5.11033333333,8.27235555555,9.42833333332,5.88644444445,5.01544444445,7.80133333333,4.472,10.0177777778,8.17283333333
297.08,5.24422222222,8.24777777778,9.48566666668,5.86677777778,4.963,7.88233333333,4.38188888889,10.2102222222,8.16944444444
297.45,5.56977777778,8.58476666667,9.72888888888,6.08477777778,5.07666666667,8.35911111111,4.67455555556,10.6084444444,8.35766666667
297.82,5.526,8.64473333333,9.88555555556,6.12166666667,5.07677777778,8.47277777778,4.73077777778,10.6496666667,8.33566666667
298.19,5.79955555556,8.64593333333,10.0467777778,6.30666666667,5.08611111111,8.69788888889,4.64788888889,10.8201111111,8.26761111111
298.56,5.59966666667,8.38385555555,9.90366666667,6.18933333333,4.71055555556,8.573,4.27522222222,10.6791111111,7.93766666667
298.93,5.42722222222,8.28251111111,9.76933333333,5.93422222222,4.43222222222,8.38977777778,3.97655555556,10.585,7.65933333333
299.30,5.37522222222,8.25231111111,9.76722222221,5.95444444444,4.30955555555,8.53955555556,3.91222222222,10.7537777778,7.57455555555
299.67,4.96233333333,8.11267777778,9.86966666665,5.77622222222,4.02111111111,8.41433333333,3.71066666667,10.8352222222,7.35566666667
300.04,5.18877777778,8.2831,10.1986666667,6.14411111111,4.34422222222,8.599,4.02211111111,11.2791111111,7.5935
300.41,5.38788888889,8.4377,10.7794444444,6.27244444445,4.53288888889,8.80411111111,4.37444444444,11.5311111111,7.7925
300.78,5.48544444444,8.68413333333,11.1832222222,6.35411111111,4.72655555555,9.12355555557,4.609,11.7673333333,7.85627777778
301.15,5.54377777778,9.05572222222,11.5332222222,6.69822222222,4.88922222222,9.34844444443,4.87377777778,12.0448888889,7.94411111111
301.52,5.15411111111,8.68931111111,11.4276666667,6.495,4.46988888889,8.84455555557,4.39055555556,11.7833333333,7.61266666667
301.89,5.32911111111,9.00582222222,11.6681111111,6.62755555556,4.56788888889,8.83511111111,4.44377777778,12.1487777778,7.79338888889
302.26,5.212,9.34456666667,11.8988888889,6.72288888889,4.63733333333,8.92911111111,4.66533333333,12.3931111111,7.97066666667
302.63,5.63911111111,9.8015,12.1983333333,6.98933333333,4.87066666667,9.00844444444,5.12933333333,12.6283333333,8.29144444444
303.00,5.679,10.0311555556,12.2453333333,6.99988888889,4.84711111111,8.942,5.28877777778,12.9181111111,8.57022222222
303.37,6.118,10.4909888889,12.5945555556,7.33011111111,5.26055555556,9.11622222222,5.60677777778,13.4087777778,9.05533333333
303.74,6.40755555555,10.8169777778,12.6502222222,7.42177777778,5.45577777778,9.08233333333,5.87455555556,13.7664444445,9.13516666667
304.10,6.43577777778,11.0371222222,12.5685555556,7.23533333333,5.17922222222,8.85822222222,5.81355555556,13.9193333334,9.264
304.47,6.65266666667,11.1482222222,12.7771111111,7.12911111111,5.55344444445,9.01966666667,5.97111111111,14.2701111111,9.2245
304.84,6.58188888889,11.2156555555,12.6088888889,7.00122222222,5.48355555556,8.79466666667,5.78311111111,14.49,9.14416666668
305.21,6.06177777778,10.8608444444,12.2396666666,6.17822222222,5.12966666667,8.43988888889,5.17,14.3651111111,8.81733333333
305.58,6.16466666667,11.1781333333,12.4062222222,6.10444444444,5.366,8.634,5.42644444445,14.6857777778,8.80338888889
305.95,5.91455555555,10.9801666667,12.2571111111,5.79766666667,5.27722222222,8.46833333333,5.10766666667,14.6332222222,8.37577777778
306.32,5.92688888889,10.9910444444,12.3586666667,5.69677777778,5.31766666667,8.47088888889,5.07522222222,14.6924444444,8.05261111111
306.69,5.49444444444,10.8573333333,12.2782222222,5.36033333333,4.974,8.15033333333,4.75833333333,14.8813333333,7.65416666667
307.06,5.37988888889,10.8953333333,12.4683333333,5.36377777778,4.91122222222,8.02544444444,4.70122222222,14.7581111111,7.49038888889
307.43,5.30111111111,10.8628,12.6766666667,5.32144444445,4.85288888889,7.87966666667,4.63266666667,14.7626666667,7.16933333333
307.80,5.534,11.0465555555,12.9452222222,5.65577777778,5.05744444445,8.17488888889,4.56577777778,15.0193333333,7.30322222222
308.17,5.33944444445,11.1373888889,13.0081111111,5.82144444445,5.14822222222,8.21955555556,4.37955555556,15.1386666667,7.19844444445
308.54,4.96466666667,11.2038,12.8223333333,5.865,4.81055555555,7.79766666667,4.08633333333,14.9236666667,7.07894444445
308.90,4.80055555555,11.0830444444,12.7511111111,5.80944444445,4.70333333334,7.59722222222,3.932,14.8305555555,6.96466666667
309.27,5.14133333333,11.4543666667,13.1021111111,6.26555555556,5.04033333333,7.75533333333,4.29211111111,15.083,7.249
309.64,5.54544444444,11.7510777778,13.5006666667,6.629,5.30233333333,7.97155555556,4.46233333333,15.2134444444,7.5335
310.01,5.62,11.8670111111,13.7288888889,6.72544444444,5.27111111111,7.99244444444,4.66688888889,15.4224444445,7.7065
310.38,5.93922222222,11.9607888889,13.9685555556,7.06811111111,5.47133333333,8.10411111111,5.02844444445,15.7246666667,8.08372222222
