wavelength,Back_SpoCinf,Belly_SpoCinf,Breast_SpoCinf,Crissum_SpoCinf,Crown_SpoCinf,DorTail_SpoCinf,Patch10_SpoCinf,Rump_SpoCinf,Throat_SpoCinf,WingTip_SpoCinf
260.64,5.43066666667,6.297,6.297,6.69433333333,5.59433333333,7.28,11.119,9.08233333333,4.96266666667,14.1855
261.01,5.49033333333,6.92033333333,6.50533333333,5.51333333333,5.90566666667,7.61233333333,11.1653333333,9.31966666667,5.467,13.5295
261.39,6.51533333333,7.63966666667,7.38733333333,5.89566666667,6.46966666667,8.48833333333,12.1586666667,10.4156666667,6.03333333333,13.455
261.76,6.61,7.90833333333,7.83766666667,5.61833333333,6.04366666667,8.56933333333,12.087,10.505,5.99633333333,13.4205
262.13,6.341,8.216,8.191,4.688,6.24233333333,8.63566666667,13.126,10.6093333333,6.29166666667,13.4345
262.51,6.672,8.88733333333,8.597,4.79933333333,6.56633333333,9.25633333333,14.0823333333,11.1553333333,6.35566666667,13.568
262.88,6.14033333333,8.80133333333,8.626,4.56133333333,6.28666666667,9.18133333333,14.1523333333,11.082,5.87733333333,12.5435
263.25,5.453,7.43266666667,7.692,3.96,5.35566666667,8.374,13.5346666667,10.5813333333,5.06333333333,11.344
263.63,5.40733333333,8.03966666667,7.68433333333,3.94833333333,5.97666666667,8.787,14.7276666667,11.953,5.83433333333,12.06
264.00,4.679,7.618,8.50766666667,3.82833333333,5.723,9.55133333333,15.5836666667,12.1036666667,6.14866666667,11.195
264.37,6.49033333333,10.056,10.8573333333,6.53033333333,8.37333333333,12.099,17.1073333333,13.3813333333,8.37333333333,11.418
264.75,8.474,11.6463333333,13.0116666667,9.799,9.15666666667,13.775,17.269,13.976,10.7633333333,12.4095
265.12,8.91766666667,11.098,12.4846666667,10.9393333333,8.44266666667,13.872,15.8543333333,13.952,11.1373333333,13.9715
265.49,8.548,11.202,11.2413333333,11.0456666667,8.00166666667,13.505,15.0273333333,13.349,11.124,14.227
265.87,9.211,11.8913333333,11.401,12.3823333333,8.79566666667,14.1183333333,15.7043333333,13.8166666667,12.1933333333,14.553
266.24,9.004,10.7316666667,11.0253333333,12.973,8.45266666667,13.5243333333,14.149,13.561,11.3193333333,13.6715
266.61,9.48833333333,10.128,9.87933333333,13.3616666667,7.676,12.4733333333,13.4683333333,12.9,11.3713333333,13.8595
266.98,9.67,10.1123333333,9.90833333333,12.9043333333,6.80966666667,12.0186666667,13.0746666667,12.7,11.5766666667,14.4535
267.36,9.15433333333,9.61866666667,9.41966666667,11.7743333333,6.23533333333,11.6746666667,12.5703333333,11.4096666667,10.945,14.9255
267.73,8.952,9.505,9.63533333333,10.84,5.534,11.4913333333,11.7186666667,10.6446666667,10.6443333333,14.6975
268.10,7.75566666667,8.51533333333,7.661,9.49666666667,5.16,10.5413333333,10.288,9.908,9.43333333333,12.9155
268.48,6.32233333333,6.823,6.479,8.66966666667,2.56633333333,8.482,8.16866666667,7.98133333333,7.23033333333,11.831
268.85,5.278,6.01833333333,5.58633333333,8.364,1.54333333333,7.56166666667,7.59266666667,7.59266666667,5.52466666667,10.5555
269.22,5.044,5.378,5.925,8.265,1.36733333333,6.98866666667,7.90066666667,7.718,4.892,8.9335
269.59,4.749,4.38833333333,6.22166666667,7.965,0.991666666667,6.13166666667,7.21366666667,6.91333333333,4.208,8.386
269.97,4.52166666667,3.652,4.928,7.913,0.753666666667,5.01433333333,6.17366666667,6.55033333333,3.21733333333,8.304
270.34,5.76366666667,5.87733333333,5.84866666667,9.39833333333,2.243,5.82066666667,7.86466666667,7.75133333333,5.111,9.455
270.71,5.19266666667,6.11366666667,5.16433333333,8.98933333333,2.37333333333,5.24833333333,8.124,8.068,4.91333333333,9.2545
271.09,5.57366666667,6.71566666667,5.32933333333,9.489,2.882,6.14466666667,9.16266666667,8.94466666667,4.894,9.6655
271.46,6.772,7.79966666667,6.08733333333,10.514,3.42566666667,6.56133333333,9.72333333333,10.1186666667,5.71833333333,10.079
271.83,5.91566666667,6.84166666667,5.247,10.1083333333,2.59766666667,5.58133333333,9.542,9.67066666667,3.858,8.642
272.20,5.526,6.743,5.93133333333,10.418,1.72366666667,5.19633333333,9.78466666667,9.734,3.549,9.3155
272.58,5.83133333333,7.43766666667,6.37533333333,10.798,2.57,5.78233333333,10.6743333333,10.4026666667,4.621,9.822
272.95,5.519,7.497,6.325,10.769,2.19766666667,5.66533333333,10.6716666667,10.1586666667,4.56666666667,10.073
273.32,5.871,8.24833333333,6.84133333333,10.9166666667,3.22666666667,6.88966666667,10.9413333333,10.1163333333,4.92466666667,11.3175
273.69,5.59566666667,8.9,6.58433333333,10.661,3.425,7.33266666667,11.3363333333,10.275,5.427,11.3605
274.06,5.84766666667,9.869,7.62366666667,11.2263333333,3.94766666667,8.315,12.682,11.078,6.36566666667,11.621
274.44,5.76966666667,8.86866666667,7.15533333333,10.179,3.07366666667,7.91133333333,12.1693333333,10.2796666667,5.442,11.2245
274.81,5.275,8.38433333333,7.03366666667,10.117,2.11533333333,8.07866666667,11.5696666667,9.48,5.12233333333,11.2005
275.18,4.63633333333,7.40733333333,5.87966666667,9.195,1.68333333333,7.304,10.2046666667,9.117,4.61033333333,10.4895
275.55,3.99033333333,6.917,5.294,8.353,2.181,6.837,10.6676666667,8.726,3.884,9.976
275.93,5.506,8.50233333333,6.39666666667,9.01466666667,3.40066666667,8.475,11.282,9.582,6.181,10.9715
276.30,6.47533333333,10.0276666667,7.404,8.798,4.809,9.317,12.2676666667,10.1913333333,7.10366666667,11.3935
276.67,6.111,9.778,7.417,8.16633333333,4.44466666667,9.472,12.0556666667,9.69433333333,6.97233333333,11.0
277.04,6.19133333333,9.64066666667,6.92666666667,7.71833333333,4.52366666667,9.132,11.931,9.38666666667,7.57733333333,10.5175
277.41,7.261,10.8493333333,6.84066666667,8.41033333333,4.73833333333,9.16733333333,13.1483333333,10.457,8.579,11.27
277.79,8.07566666667,11.4453333333,7.992,9.44066666667,4.87333333333,9.96933333333,13.6176666667,11.278,8.54933333333,11.905
278.16,7.96166666667,10.7373333333,7.26066666667,8.43833333333,5.18633333333,10.2326666667,13.3726666667,10.7093333333,7.82166666667,11.2275
278.53,6.911,10.741,7.133,8.576,5.49533333333,9.76933333333,12.9056666667,11.6013333333,7.688,10.949
278.90,6.611,9.261,7.78233333333,8.87033333333,6.41566666667,8.84233333333,12.0223333333,11.7716666667,7.448,10.1675
279.27,6.33233333333,9.03766666667,8.20066666667,8.03366666667,6.05266666667,7.587,11.9386666667,10.6276666667,7.113,9.7905
279.64,7.073,9.70166666667,8.509,8.48266666667,6.34133333333,8.40133333333,12.2763333333,11.9513333333,7.94033333333,10.6915
280.02,6.14533333333,8.83233333333,6.73033333333,7.928,5.71966666667,7.42233333333,11.2796666667,10.8543333333,6.65066666667,10.1755
280.39,6.88666666667,7.834,6.37433333333,8.14133333333,5.786,7.34766666667,11.0086666667,10.7526666667,6.96333333333,10.6375
280.76,6.74533333333,7.61066666667,5.97966666667,7.833,6.375,7.413,11.0946666667,10.724,6.44933333333,10.0445
281.13,6.80466666667,7.16133333333,5.71,6.92366666667,6.543,7.28066666667,11.0633333333,11.159,5.66266666667,10.0285
281.50,5.78966666667,5.337,3.93133333333,5.528,5.67033333333,5.909,9.626,9.74533333333,4.217,8.613
281.87,5.413,3.96466666667,2.659,4.29766666667,5.532,5.24666666667,9.093,8.998,3.79866666667,7.8705
282.25,5.34133333333,3.78266666667,2.61333333333,4.218,5.11233333333,4.35566666667,8.55133333333,8.253,3.78266666667,7.703
282.62,5.35033333333,3.336,2.57433333333,3.80566666667,4.72366666667,4.27566666667,8.686,7.36533333333,3.33566666667,7.589
282.99,5.803,4.341,2.42133333333,3.643,4.07933333333,4.734,9.40233333333,7.068,2.90133333333,7.1335
283.36,5.29,4.398,1.91233333333,4.12166666667,3.82433333333,4.80133333333,9.15633333333,6.79833333333,2.40066666667,6.883
283.73,4.744,4.117,2.29866666667,4.01266666667,2.968,4.075,8.35933333333,5.85166666667,2.048,6.1755
284.10,4.939,4.553,3.882,4.79666666667,3.53666666667,4.756,8.69933333333,6.626,2.43933333333,6.555
284.47,4.31466666667,4.47333333333,3.82033333333,4.59233333333,2.92933333333,4.57233333333,8.05633333333,6.235,1.821,6.176
284.85,4.57066666667,4.881,3.98966666667,4.97733333333,2.59533333333,4.78433333333,7.98,6.33366666667,1.937,6.7985
285.22,4.93766666667,5.27833333333,4.59733333333,5.297,2.478,5.12633333333,8.286,6.11033333333,2.72433333333,7.4915
285.59,5.021,5.791,5.809,5.77266666667,2.492,5.79066666667,8.558,6.50533333333,3.39,8.0535
285.96,4.75933333333,6.44766666667,6.55533333333,6.088,2.55033333333,5.51366666667,8.62066666667,6.59133333333,2.92733333333,8.028
286.33,4.66166666667,6.28166666667,6.89333333333,5.86766666667,1.944,5.39966666667,8.675,6.76733333333,2.7,8.5045
286.70,5.18333333333,7.06,7.31033333333,6.27333333333,2.21633333333,5.75533333333,8.597,7.05966666667,3.27033333333,9.3565
287.07,5.35733333333,7.557,7.91166666667,6.58133333333,2.874,5.97833333333,8.88733333333,7.55733333333,4.39933333333,10.4045
287.44,5.776,8.01966666667,8.055,6.412,2.93266666667,6.20033333333,9.38,7.86066666667,5.08733333333,10.546
287.82,6.29633333333,8.483,8.23666666667,6.984,3.61533333333,7.143,10.159,8.536,5.732,11.1905
288.19,5.88033333333,8.289,7.74033333333,6.39433333333,3.25866666667,6.518,10.255,8.09433333333,5.98633333333,11.185
288.56,4.97766666667,7.74466666667,7.31333333333,5.966,2.929,5.76833333333,10.2246666667,7.65533333333,5.481,10.6735
288.93,4.50633333333,7.097,7.04266666667,5.966,2.55433333333,4.981,9.834,7.298,5.017,10.0715
289.30,4.43733333333,7.30266666667,7.24733333333,6.80333333333,2.86533333333,5.15766666667,9.669,7.35833333333,4.363,9.928
289.67,4.28833333333,7.004,6.442,6.53566666667,2.62166666667,4.944,9.644,6.89133333333,3.502,9.4665
290.04,4.49166666667,6.83133333333,6.176,6.813,2.564,5.42766666667,9.957,7.187,4.286,9.938
290.41,4.63033333333,7.32166666667,6.17366666667,7.378,3.162,5.816,9.93766666667,7.303,4.81866666667,9.712
290.78,4.17133333333,6.70466666667,5.50466666667,7.219,3.12366666667,5.543,9.943,6.66666666667,4.57133333333,9.3425
291.15,3.78066666667,6.294,4.89366666667,6.141,2.66733333333,5.73766666667,9.48,6.02533333333,3.819,8.981
291.52,4.15966666667,6.18066666667,5.112,6.35566666667,3.05133333333,6.181,9.87333333333,6.453,3.926,9.446
291.89,3.38266666667,5.59833333333,4.471,5.757,2.25533333333,5.14333333333,9.37666666667,5.02466666667,3.22433333333,8.783
292.26,4.25633333333,5.768,5.07133333333,6.40433333333,2.54566666667,5.46966666667,9.64633333333,5.62833333333,3.52033333333,8.8605
292.64,5.48566666667,6.54666666667,5.62533333333,7.32733333333,3.32333333333,6.22633333333,9.92966666667,6.266,4.36433333333,9.009
293.01,5.67733333333,6.549,5.08933333333,6.995,3.38566666667,6.20466666667,9.95533333333,6.18433333333,4.29833333333,9.3065
293.38,5.49166666667,6.66233333333,4.644,6.4,3.75533333333,5.83466666667,10.4986666667,6.01666666667,4.52233333333,9.3275
293.75,5.58933333333,6.96666666667,5.04266666667,6.66233333333,3.969,5.549,10.895,6.379,5.08266666667,9.5385
294.12,5.95666666667,6.63866666667,5.014,6.518,3.79066666667,5.53533333333,11.392,6.65866666667,5.17466666667,10.1985
294.49,6.34533333333,6.829,4.93333333333,6.05533333333,3.36633333333,5.33933333333,11.743,7.39033333333,5.06866666667,9.9825
294.86,6.46533333333,6.91266666667,5.55266666667,6.11166666667,2.888,5.17966666667,11.7013333333,7.75133333333,4.84466666667,10.0615
295.23,6.99966666667,7.47833333333,6.13133333333,7.08866666667,3.38466666667,5.476,12.3163333333,8.55933333333,5.387,10.792
295.60,7.043,7.54766666667,6.40433333333,7.783,3.799,5.69833333333,12.103,8.59,5.732,10.792
295.97,6.93166666667,7.18733333333,6.756,8.034,4.21666666667,5.92566666667,12.2503333333,9.152,5.718,10.5895
296.34,6.768,7.213,7.15166666667,8.17966666667,4.08266666667,5.90866666667,12.17,8.79366666667,5.32533333333,10.7045
296.71,6.30633333333,6.86166666667,7.267,7.748,3.43866666667,5.901,12.5676666667,8.45366666667,5.12,10.8785
297.08,6.06733333333,6.431,7.624,7.115,3.01166666667,5.79066666667,12.1633333333,8.148,5.25233333333,10.5195
297.45,5.97633333333,6.16466666667,7.89066666667,6.68666666667,2.68366666667,5.49766666667,11.764,8.239,5.28,10.2265
297.82,6.032,6.04633333333,8.12833333333,6.434,2.92966666667,5.55766666667,11.6906666667,8.373,5.429,10.3185
298.19,6.075,6.17633333333,8.28266666667,6.52233333333,3.247,5.411,11.5583333333,8.61433333333,5.411,10.0
298.56,5.95966666667,6.51466666667,8.88133333333,6.865,3.65166666667,5.79933333333,11.963,8.706,5.88666666667,10.561
298.93,6.495,6.909,9.49833333333,7.353,4.51233333333,6.58366666667,12.3096666667,9.09933333333,6.50966666667,10.5415
299.30,6.45933333333,6.44366666667,9.57366666667,7.40533333333,4.642,6.459,12.5823333333,8.85633333333,6.67266666667,10.33
299.67,5.872,6.17266666667,9.44933333333,6.71066666667,4.08366666667,5.793,12.4883333333,8.64166666667,6.20433333333,9.7815
300.04,6.75766666667,7.276,10.079,7.308,4.45633333333,6.38466666667,12.964,8.783,6.887,10.379
300.41,6.87033333333,7.673,9.763,7.40566666667,5.04833333333,6.486,13.541,8.69266666667,7.42233333333,10.732
300.78,7.509,7.93166666667,9.80866666667,8.084,5.63166666667,6.51066666667,13.3096666667,8.96333333333,7.77933333333,10.984
301.15,7.65733333333,8.108,10.2386666667,8.36766666667,6.202,6.56633333333,14.0503333333,9.494,8.12566666667,11.6165
301.52,8.048,7.69766666667,9.767,8.539,6.102,6.73333333333,14.2906666667,9.118,8.31133333333,11.7045
301.89,8.09466666667,7.51166666667,9.73866666667,8.713,6.30933333333,6.78666666667,14.652,8.90766666667,8.395,11.4265
302.26,8.39466666667,8.16666666667,10.0593333333,8.81566666667,6.72966666667,7.25533333333,14.984,8.42966666667,8.868,11.304
302.63,8.651,8.07666666667,9.73,9.31266666667,7.102,7.17133333333,14.9866666667,8.32033333333,8.58166666667,11.123
303.00,7.53366666667,7.48133333333,8.75733333333,9.00166666667,6.48466666667,6.537,14.98,7.97066666667,8.04066666667,10.855
303.37,7.30233333333,7.32033333333,8.141,8.83966666667,6.07933333333,5.992,14.5526666667,7.425,7.75666666667,10.2725
303.74,7.842,7.45966666667,9.059,9.59833333333,6.50333333333,6.538,14.8146666667,7.651,8.016,10.746
304.10,7.36433333333,6.977,8.42166666667,9.056,6.48333333333,6.448,14.9576666667,7.47033333333,8.12166666667,10.888
304.47,7.041,6.328,8.039,8.50266666667,5.97133333333,6.239,14.7593333333,7.62966666667,7.41566666667,10.4545
304.84,6.64533333333,6.93266666667,8.17166666667,8.315,6.16,6.10633333333,15.1223333333,7.938,7.112,10.5065
305.21,7.23766666667,7.956,8.369,9.35733333333,6.645,6.753,15.7146666667,8.31533333333,7.23766666667,10.722
305.58,6.94,8.00066666667,8.37833333333,9.493,6.72433333333,6.56233333333,15.498,8.32433333333,6.814,10.329
305.95,6.085,7.72866666667,7.09666666667,9.22733333333,5.79633333333,6.12133333333,14.7886666667,7.78266666667,6.121,9.9675
306.32,5.68033333333,7.72633333333,7.41533333333,9.40666666667,5.735,6.02733333333,14.8676666667,7.81733333333,5.954,10.3565
306.69,5.40933333333,7.21866666667,7.47433333333,9.35666666667,5.42733333333,5.86633333333,14.693,7.76666666667,6.104,10.389
307.06,5.73666666667,7.29866666667,7.26233333333,9.023,5.10166666667,5.53733333333,14.161,7.498,6.173,10.0765
307.43,5.69866666667,7.41333333333,7.806,8.646,4.966,5.502,14.023,7.985,6.09133333333,10.0215
307.80,5.49666666667,7.52933333333,7.08733333333,8.236,4.772,5.56733333333,14.0333333333,8.39533333333,6.00933333333,9.942
308.17,6.022,7.82033333333,7.39633333333,8.77033333333,5.14,5.83533333333,14.029,8.872,6.03866666667,9.949
308.54,6.08133333333,7.896,7.42233333333,8.81133333333,5.264,5.80333333333,13.7323333333,8.76233333333,6.24466666667,9.588
308.90,6.095,7.52366666667,7.15866666667,8.65066666667,4.80966666667,6.111,13.6823333333,8.82533333333,6.57133333333,9.714
309.27,5.96466666667,7.268,7.222,8.63266666667,4.84533333333,6.118,13.707,8.89333333333,6.946,9.89
309.64,5.61133333333,7.38,7.49666666667,8.607,4.954,6.167,13.795,8.98733333333,7.219,9.9295
310.01,6.424,7.79333333333,8.626,9.54433333333,5.81666666667,6.72033333333,14.2876666667,9.50166666667,7.864,10.652
310.38,5.946,6.79133333333,8.08033333333,8.884,5.059,6.043,13.7073333333,8.898,6.97166666667,10.312
310.75,5.996,6.514,8.217,8.558,5.015,6.078,13.8866666667,8.49,6.84133333333,10.2615
311.12,6.02233333333,6.68266666667,8.77133333333,8.08433333333,5.322,6.41333333333,14.0666666667,8.165,6.70966666667,10.2065
311.49,5.86233333333,6.77666666667,8.56533333333,7.96,5.23066666667,6.75033333333,14.2396666667,8.20233333333,6.72333333333,10.589
311.85,5.625,6.43233333333,8.08733333333,7.536,4.68333333333,6.32466666667,13.7263333333,7.388,6.63433333333,10.2745
312.22,4.984,5.98933333333,7.87566666667,6.829,3.95133333333,5.68633333333,13.3276666667,6.912,6.09966666667,10.0375
312.59,5.23733333333,6.206,8.691,6.852,4.07166666667,6.00933333333,13.648,7.273,6.22,10.573
312.96,5.55566666667,6.37166666667,9.52166666667,6.77266666667,4.53866666667,6.028,13.9746666667,7.48833333333,6.52933333333,10.846
313.33,5.37766666667,6.12333333333,9.528,6.47333333333,4.121,5.87433333333,13.6196666667,7.27733333333,6.18133333333,10.675
313.70,5.67366666667,6.383,9.79366666667,6.74533333333,3.893,6.14133333333,13.596,7.36366666667,6.17166666667,11.023
314.07,5.51433333333,6.02533333333,9.588,6.11833333333,3.50033333333,5.80866666667,13.29,7.43466666667,5.57633333333,10.432
314.43,5.56333333333,6.13066666667,8.826,6.178,3.46733333333,5.642,13.097,7.565,5.737,9.929
314.80,5.25233333333,6.00933333333,8.007,5.63866666667,2.9,5.31666666667,12.9046666667,7.42733333333,5.39733333333,9.642
315.17,5.597,6.13833333333,7.82866666667,6.384,3.184,5.20266666667,13.1953333333,8.321,5.51433333333,9.9705
315.54,6.12,6.50333333333,8.50466666667,6.72,3.90166666667,5.503,13.6066666667,8.838,5.76966666667,10.2805
315.91,6.40966666667,6.917,9.41966666667,6.849,4.73533333333,5.80066666667,14.1043333333,9.31866666667,6.25733333333,10.299
316.28,6.50466666667,7.214,9.54533333333,6.876,5.119,6.01433333333,14.2423333333,9.37666666667,6.38633333333,10.289
316.64,5.88733333333,6.97633333333,8.21833333333,6.755,4.79866666667,5.734,13.6636666667,8.95,6.34666666667,9.801
317.01,4.92633333333,6.385,6.883,6.83166666667,3.94766666667,5.201,12.8906666667,7.74133333333,5.73266666667,9.063
317.38,4.89333333333,7.09666666667,6.57633333333,6.68066666667,3.939,5.44866666667,13.153,7.58266666667,5.865,8.5115
317.75,4.95566666667,7.26833333333,6.78133333333,6.71166666667,4.27766666667,5.84266666667,13.615,7.85933333333,6.39866666667,8.294
318.12,5.02633333333,7.539,7.10266666667,6.38766666667,4.27566666667,6.00366666667,14.0316666667,7.731,6.51,8.22
318.49,5.52966666667,8.18,8.02166666667,6.407,4.68633333333,6.52966666667,14.903,8.004,6.61766666667,8.5045
318.85,5.68433333333,8.614,8.719,7.21033333333,5.316,7.14033333333,14.4563333333,8.17533333333,6.87733333333,8.9475
319.22,5.315,8.85266666667,9.011,7.163,4.75166666667,7.12766666667,14.273,7.779,7.075,9.134
319.59,4.88033333333,8.34666666667,8.57666666667,7.39166666667,4.03166666667,6.27766666667,13.97,6.773,6.96733333333,8.78
319.96,4.91666666667,8.236,8.555,7.82733333333,3.65633333333,6.40766666667,14.235,6.56733333333,6.78033333333,9.3985
320.32,5.44266666667,8.262,8.851,8.06566666667,4.033,6.781,14.2576666667,7.227,7.15566666667,9.3415
320.69,6.27233333333,8.77766666667,10.377,8.29733333333,4.371,7.427,14.9786666667,7.836,7.32066666667,9.7015
321.06,6.76533333333,9.091,11.0643333333,7.946,4.704,7.523,15.0633333333,8.36866666667,7.78733333333,9.5405
321.43,6.65966666667,8.93833333333,11.4616666667,7.396,4.574,7.34333333333,14.9843333333,8.307,7.571,9.937
321.80,6.868,9.33066666667,11.5156666667,7.70066666667,4.92566666667,7.388,15.21,8.56766666667,7.63066666667,10.3275
