wavelength,Back_ThrAbbm,Belly_ThrAbbm,Breast_ThrAbbm,Crissum_ThrAbbm,Crown_ThrAbbm,DorTail_ThrAbbm,Patch10_ThrAbbm,Patch11_ThrAbbm,Patch12_ThrAbbm,Rump_ThrAbbm,Throat_ThrAbbm,WingTip_ThrAbbm
626.28,11.5048666667,28.1928666667,24.5998666667,26.7654,14.5071333333,9.28959999999,49.7042,20.4302666667,4.56516666667,19.439,22.1938,10.8213666667
626.61,11.5376,28.2378,24.6401333333,26.8418666667,14.5467333333,9.38799999999,49.6916666667,20.4878666667,4.66106666667,19.4879333333,22.2133,10.912
626.94,11.5740666667,28.2312,24.6598666667,26.8464,14.5704666666,9.39433333334,49.6522,20.5217333333,4.7167,19.492,22.2386333333,10.9685666667
627.28,11.5443333333,28.1911333333,24.5976,26.8660666667,14.558,9.37713333334,49.6321333333,20.5031333333,4.73363333333,19.4748,22.2104333333,10.9810333333
627.61,11.5738,28.2363333333,24.6204,26.896,14.579,9.43446666667,49.6594,20.5392666667,4.75543333333,19.5234666667,22.2607,10.9973666667
627.94,11.6432666667,28.3265333333,24.705,26.9548,14.6362666667,9.48839999999,49.7846,20.6088666667,4.8006,19.6010666667,22.3146666667,11.0802
628.27,11.6447333333,28.4011333333,24.7050666667,27.0175333333,14.6446666667,9.49786666666,49.8862666667,20.6765333333,4.80443333333,19.5911333333,22.3609666667,11.1382666666
628.61,11.5774666667,28.3461333334,24.6474666667,27.0232,14.6246,9.48846666667,49.8831333333,20.6179333333,4.76436666667,19.5599333333,22.2891666667,11.1088
628.94,11.5409333333,28.3197333333,24.6194,27.0228,14.5712,9.45360000001,49.9060666667,20.6000666667,4.70306666667,19.5412,22.2652333333,11.1043
629.27,11.531,28.3290666667,24.6329333333,27.06,14.5758,9.43119999999,49.9778,20.597,4.6553,19.5580666667,22.2638333333,11.0816
629.60,11.6126666666,28.3782666667,24.6878666667,27.0788666667,14.626,9.46713333333,49.9639333333,20.6214666667,4.70183333333,19.6052666667,22.3186666667,11.1588666667
629.94,11.7039333333,28.4322666667,24.7558,27.1412,14.7106666667,9.53606666667,50.0185333333,20.6866,4.8377,19.675,22.3818333333,11.2502666667
630.27,11.7714,28.4435333334,24.8328666667,27.1742666667,14.7608,9.57546666666,50.0865333333,20.7483333333,4.8712,19.7256666667,22.4191,11.3024333333
630.60,11.8130666667,28.4924666667,24.9301333333,27.2347333333,14.8198666667,9.64666666667,50.1721333333,20.7741333333,4.89133333333,19.793,22.4655333333,11.3710666667
630.93,11.8730666667,28.5134666667,24.9814666667,27.2610666667,14.8572,9.71233333332,50.1732,20.8045333333,4.92203333334,19.8460666667,22.4774666667,11.3946333333
631.26,11.8538,28.4993333333,24.9774666667,27.2476666667,14.8264,9.66766666668,50.2088,20.7494,4.91906666667,19.8222666667,22.4824,11.3587333333
631.60,11.8186,28.477,24.9438666667,27.2414,14.7385333333,9.66806666666,50.0977333333,20.7088666667,4.9036,19.7667333333,22.4358333333,11.3213666667
631.93,11.8374,28.4593333333,24.9868,27.2733333333,14.7636,9.6842,50.0613333333,20.6944,4.91093333333,19.8172666667,22.4842333333,11.3139333333
632.26,11.8766,28.4579333333,25.0038,27.2846666667,14.7559333333,9.65713333335,50.0996,20.6895333333,4.86993333333,19.8101333333,22.504,11.3360333333
632.59,11.9134,28.4301333333,24.987,27.2312,14.7684,9.68053333334,50.0215333333,20.6452666667,4.92736666667,19.8010666667,22.4815,11.3615
632.92,11.9276,28.4336,25.0179333333,27.2370666667,14.7969333333,9.74273333333,50.0198,20.7020666666,4.99356666667,19.8372,22.5159,11.4085666667
633.26,11.9149333333,28.4550666667,25.0024,27.2306,14.7538666667,9.71913333333,50.0488666667,20.6848,4.9765,19.8278666667,22.4917333333,11.3672
633.59,11.8503333333,28.3746,24.9505333333,27.1609333333,14.6957333333,9.66673333333,49.9226,20.6156,4.9024,19.7772,22.4950666667,11.3236
633.92,11.7354,28.3368666667,24.8779333333,27.0593333333,14.6310666667,9.57399999999,49.9232666667,20.5190666667,4.82386666667,19.7088666666,22.458,11.2368666667
634.25,11.6948666667,28.3161333333,24.8415333333,27.0168,14.6080666667,9.56213333333,49.7946666667,20.5037333333,4.793,19.6650666667,22.4147,11.2137333333
634.58,11.6452666667,28.3316,24.7696666667,26.9786,14.5393333333,9.48953333333,49.7812,20.4606666667,4.74496666667,19.6176,22.3851,11.1759666667
634.91,11.5867333333,28.3138666667,24.6794,26.928,14.4848666667,9.44179999999,49.7183333333,20.4074666667,4.66556666667,19.5543333333,22.2883,11.1268333333
635.25,11.5451333333,28.2826666667,24.6384666667,26.9027333333,14.5000666667,9.39686666666,49.6882,20.3912,4.6383,19.5578666667,22.2793333333,11.1185
635.58,11.4791333333,28.2498,24.5505333333,26.8426,14.4502666667,9.35313333333,49.6180666667,20.3254,4.61283333333,19.4915333333,22.1882333333,11.105
635.91,11.4893333333,28.2990666667,24.5702,26.8596,14.473,9.383,49.5746666667,20.3468,4.665,19.5314666667,22.2291333333,11.1226666667
636.24,11.4549333333,28.3158,24.5561333334,26.8795333333,14.4706,9.33073333333,49.6428666667,20.3720666667,4.61,19.5302,22.2404,11.0778333333
636.57,11.5265333333,28.4651333333,24.6239333333,26.9591333333,14.5708,9.38453333334,49.6836666667,20.4502666667,4.68883333333,19.6152666667,22.262,11.1542333333
636.90,11.5110666667,28.4750666667,24.6029333333,26.9626,14.5644666667,9.39006666666,49.7102,20.4324666667,4.70176666667,19.6484666667,22.2380333333,11.1808666667
637.23,11.5502,28.5356,24.6283333333,26.9897333333,14.5944,9.41539999999,49.8566,20.4773333333,4.67266666667,19.6850666667,22.2590666667,11.2208666667
637.56,11.6699333333,28.6418,24.7227333333,27.0778,14.6578,9.45713333333,49.8893333333,20.5612,4.70996666667,19.766,22.3717333333,11.3081666666
637.90,11.6770666667,28.6646,24.7276666667,27.1120666667,14.6427333333,9.403,49.972,20.5605333333,4.67236666667,19.7719333333,22.4049,11.3010333334
638.23,11.6975333333,28.7214,24.8054666667,27.1676666667,14.6905333333,9.41733333332,50.07,20.6416,4.67566666667,19.8402666667,22.5029333334,11.3107666667
638.56,11.6256666667,28.6424666667,24.7290666667,27.1238666667,14.6226666667,9.33073333334,49.9372,20.5522,4.5923,19.7194,22.411,11.2457333333
638.89,11.5969333333,28.5774,24.6731333333,27.0509333333,14.5850666667,9.30713333334,49.8328666667,20.496,4.57376666667,19.6455333333,22.3710333333,11.2220333333
639.22,11.6204,28.5703333333,24.691,27.0214666667,14.5327333333,9.30033333333,49.8368666667,20.4898666667,4.5286,19.6382666667,22.3474333333,11.1898333333
639.55,11.4253333333,28.4448666667,24.5552666667,26.8458666667,14.3322,9.1386,49.7255333333,20.3506,4.32486666667,19.4467333333,22.1902333333,11.0457
639.88,11.4415333333,28.4004,24.5546666667,26.7860666667,14.3228,9.18979999999,49.5544,20.3324666667,4.3431,19.3882,22.0976333333,11.0540666667
640.21,11.3290666667,28.1931333333,24.3814,26.6262666667,14.1208,9.07186666667,49.3774,20.1728666667,4.2035,19.1510666667,21.9650333333,10.9288333333
640.54,11.3385333333,28.1760666667,24.4284666667,26.6472,14.1592666667,9.08426666667,49.337,20.21,4.25956666667,19.1172,22.0268666667,10.9507333333
640.87,11.3613333333,28.2349333333,24.4653333333,26.7022,14.1498666667,9.17780000001,49.2926,20.2200666667,4.32736666667,19.1752666667,22.0397333333,10.9755333334
641.20,11.4094,28.2298,24.4621333333,26.7740666667,14.1554666667,9.27479999999,49.2578666667,20.2657333333,4.4145,19.2322666667,22.0011,11.0068333333
641.53,11.4238,28.2018666667,24.3944,26.7737333333,14.0944666667,9.27206666667,49.2598,20.2543333333,4.43986666667,19.2334,21.9565333333,11.0024333333
641.87,11.3676666667,28.0818666667,24.2897333334,26.6647333333,13.9816,9.25926666667,49.0547333333,20.1453333333,4.40696666667,19.1216666667,21.8436,10.9681333333
642.20,11.4607333333,28.197,24.4324666667,26.7411333333,14.026,9.36079999999,49.2263333333,20.2983333333,4.51133333333,19.2772666667,21.9838,11.0744
642.53,11.5438666667,28.2940666667,24.5441333333,26.8571333333,14.0645333333,9.43533333333,49.391,20.4087333333,4.55433333333,19.3812666667,22.0484,11.1215666667
642.86,11.5726666667,28.3482666667,24.6396666667,26.9082,14.1383333333,9.49173333333,49.4177333333,20.4654666666,4.6417,19.4683333333,22.13,11.1940333333
643.19,11.7658666667,28.5118,24.801,27.061,14.2997333333,9.70046666667,49.4888666667,20.6174666667,4.87916666667,19.6736,22.2569333333,11.4007666667
643.52,11.7753333333,28.5719333333,24.8546,27.1414666667,14.3560666667,9.76053333334,49.6494,20.7025333333,4.9432,19.7808,22.3529,11.4731666667
643.85,11.7594,28.5518666667,24.8679333333,27.1524,14.3277333333,9.74513333334,49.6767333333,20.6232,4.8805,19.8148,22.4094,11.4389666667
644.18,11.8166666667,28.5624666667,24.9332,27.1932,14.3686,9.77886666667,49.7284666667,20.6530666667,4.87933333333,19.8484666667,22.4142666667,11.4604666667
644.51,11.7412,28.4561333333,24.8778666667,27.1214,14.3185333334,9.6376,49.6533333333,20.578,4.81486666667,19.7802,22.3603666667,11.3996666667
644.84,11.6603333333,28.4458,24.8261333333,27.0690666667,14.2754,9.59873333334,49.6622666667,20.5838,4.73823333333,19.7566,22.3871,11.3875
645.17,11.5444,28.3644,24.7836,26.9815333333,14.2518,9.53913333333,49.5810666667,20.4928666667,4.65056666667,19.6461333333,22.3277,11.2866666667
645.50,11.527,28.3635333333,24.7419333333,26.9357333333,14.2363333333,9.50646666666,49.5624,20.4409333333,4.5865,19.6468666667,22.2757333333,11.2744666667
645.83,11.5662,28.3634666667,24.7981333333,27.0023333333,14.3208666667,9.5736,49.5701333333,20.4763333333,4.62296666667,19.6838666667,22.3465333333,11.3185666667
646.16,11.5202,28.3333333333,24.7296,26.9637333333,14.3033333333,9.54986666667,49.5237333333,20.4065333333,4.53983333333,19.6418,22.3221,11.3026333333
646.49,11.4889333333,28.2960666666,24.6500666667,26.9275333333,14.2741333333,9.49326666666,49.5173333333,20.3371333333,4.4748,19.5931333333,22.2192,11.2215333333
646.82,11.5338,28.3730666667,24.7055333333,27.0315333333,14.3602666667,9.48066666666,49.703,20.437,4.4911,19.6277333333,22.297,11.2351666667
647.15,11.5300666667,28.3236666667,24.6945333333,27.0379333333,14.3738666667,9.44226666667,49.579,20.3791333333,4.48633333333,19.5517333333,22.3139666667,11.2634
647.48,11.6776666667,28.4971333333,24.8193333333,27.1994666667,14.536,9.60193333333,49.5801333333,20.5662,4.68043333333,19.7206666667,22.3614333333,11.4102
647.81,11.7042,28.5228,24.8046666667,27.2389333333,14.5228666667,9.62899999999,49.5429333333,20.6246666667,4.67593333333,19.7482666667,22.3608,11.4444666667
648.14,11.8046666666,28.6525333333,24.92,27.315,14.6243333333,9.76473333334,49.6414666667,20.7222666666,4.73756666667,19.8312,22.4371333333,11.4959666667
648.47,11.8206666667,28.6774,25.0090666667,27.3390666667,14.6442666667,9.76913333334,49.6454,20.7014666667,4.75896666667,19.8161333333,22.4450333333,11.4937666667
648.80,11.9344666667,28.7373333333,25.0888,27.4236666667,14.7033333333,9.85726666665,49.6897333333,20.7713333333,4.83346666667,19.9134,22.5036,11.5826
649.13,12.0246666667,28.7730666667,25.1834666667,27.5566,14.789,9.94953333332,49.7709333333,20.8530666666,4.8895,19.9718666667,22.6126,11.648
649.46,12.0281333333,28.7816666667,25.1698,27.5094,14.7398,9.90813333333,49.7875333333,20.8305333333,4.87113333333,19.9455333333,22.5824333333,11.6192333333
649.79,12.0952666667,28.8836666667,25.2989333334,27.6264,14.777,9.96886666666,49.8382,20.9352,4.95916666667,20.0452666667,22.6577666667,11.6786666667
650.11,12.1628666667,28.8666666667,25.3408,27.6297333333,14.7469333333,9.9858,49.8539333333,20.9694666667,5.0021,20.0007333333,22.7338,11.7370333333
650.44,12.1695333333,28.8142,25.2828,27.5722,14.7221333333,10.027,49.7523333333,20.8764666667,4.9879,19.9858,22.6885666667,11.7390333333
650.77,11.9942,28.6762666667,25.1041333333,27.4534,14.5074,9.80739999999,49.6708666667,20.7617333333,4.75346666667,19.8348,22.5220666667,11.5287
651.10,11.7828666667,28.5124666667,24.9339333333,27.2516,14.3116666667,9.61300000001,49.6352666667,20.5829333333,4.51366666667,19.6337333333,22.3631333333,11.3587666667
651.43,11.6244,28.5042,24.8908666666,27.1878666667,14.1999333333,9.50373333333,49.6821333333,20.4368666667,4.36993333333,19.5342666667,22.2894333333,11.2478333333
651.76,11.5204,28.4565333333,24.8206,27.1828666667,14.1282,9.38420000001,49.6614,20.3760666667,4.30506666667,19.4467333333,22.2332333333,11.1587666667
652.09,11.4900666667,28.3618,24.7317333333,27.088,14.0164666667,9.33853333333,49.5121333333,20.2536666667,4.20773333334,19.3372666667,22.1894,11.1175666667
652.42,11.5525333333,28.4878666667,24.8683333333,27.2278666667,14.0899333333,9.42213333333,49.6502,20.3806666667,4.26476666667,19.4381333333,22.2957666667,11.2070666667
652.75,11.5628666667,28.6256666667,24.9673333333,27.3189333333,14.149,9.46800000001,49.6737333333,20.4674,4.34433333333,19.4910666667,22.2891,11.2594
653.08,11.5938666667,28.6830666667,25.0376666667,27.3994666667,14.1788666667,9.51120000001,49.6603333334,20.4963333334,4.39413333333,19.5454666667,22.3416666667,11.3402333333
653.41,11.4884,28.5833333333,24.9059333333,27.2568666667,14.0974,9.36773333335,49.5995333333,20.3613333333,4.3047,19.4128666667,22.2658666667,11.2752333333
653.74,11.3968666667,28.6176666667,24.8557333333,27.2261333333,14.0984666667,9.37819999999,49.481,20.3608666667,4.25526666667,19.4397333333,22.2272,11.2406666667
654.06,11.4266,28.6794666667,24.8980666667,27.2365333333,14.1311333333,9.36920000001,49.4437333333,20.4360666667,4.2702,19.4647333333,22.2751333333,11.2944333333
654.39,11.5809333333,28.8902666667,25.0384,27.3125333333,14.2576,9.56093333333,49.5384666667,20.5094,4.45053333333,19.6288666667,22.3829,11.4592
654.72,11.7246666667,29.0995333333,25.258,27.5126,14.3977333333,9.67793333334,49.6893333333,20.6442,4.617,19.7813333333,22.5064333333,11.5887
655.05,11.8194666667,29.0591333333,25.2378,27.5104,14.475,9.76906666668,49.4971333333,20.7174666667,4.76366666667,19.8682666667,22.5631666667,11.6553333333
655.38,11.9004,29.1306,25.3056666667,27.5602,14.5265333333,9.83613333334,49.5608666666,20.7752666667,4.84736666667,19.9466666667,22.6854,11.7532666667
655.71,11.8958666667,29.1484666666,25.2922,27.5764666667,14.62,9.80460000001,49.5655333333,20.8275333333,4.87283333333,20.0223333333,22.6726,11.7639
656.04,11.7728,28.9903333333,25.0954,27.3766666667,14.4368,9.64420000001,49.3631333333,20.6651333333,4.748,19.858,22.5493666667,11.6205
656.37,11.7040666667,28.8889333333,25.0185333334,27.2758666667,14.3497333334,9.50493333334,49.3384,20.5860666667,4.58866666667,19.8036,22.5261333333,11.539
656.69,11.6437333333,28.9170666667,25.0107333333,27.3270666667,14.3594666667,9.45913333333,49.4124,20.5697333333,4.47983333333,19.8187333333,22.5172333333,11.5046
657.02,11.6597333333,29.0505333333,25.0786,27.4489333333,14.3680666667,9.52546666667,49.4143333333,20.6674,4.5052,19.8729333333,22.5703,11.5069
657.35,11.6116666667,29.0229333333,25.1139333333,27.4802,14.3330666667,9.47213333333,49.4535333333,20.6191333333,4.42766666667,19.7970666666,22.6044333333,11.4907333333
657.68,11.6322,29.0667333333,25.2151333333,27.6049333333,14.3806,9.47653333333,49.4953333333,20.6483333333,4.424,19.8673333333,22.7117,11.4856666667
658.01,11.6227333334,29.0628666667,25.224,27.5965333333,14.3866666667,9.4668,49.5064666667,20.6586666667,4.40346666667,19.8474666667,22.7190666666,11.4613666667
658.34,11.5444,28.8883333333,25.0751333333,27.4586,14.2678666667,9.41386666666,49.2875333333,20.5675333333,4.3351,19.7544,22.6312,11.4036333333
658.66,11.6196666667,28.9690666667,25.1269333333,27.553,14.3122666666,9.46193333334,49.3764666667,20.6199333333,4.3766,19.7867333333,22.7121333333,11.4538
658.99,11.6308666666,28.974,25.1346,27.5458666667,14.3144666667,9.52533333333,49.3368666667,20.6642666667,4.4003,19.8102,22.672,11.4677
659.32,11.6678666667,29.0597333333,25.2189333333,27.6182,14.3489333333,9.62459999999,49.4157333333,20.7194666667,4.46676666667,19.8728,22.7306666667,11.5287333333
659.65,11.7436666667,29.1746,25.3355333333,27.6986666667,14.4446,9.73453333334,49.447,20.7846666667,4.52313333333,19.9176,22.7998333333,11.6516666667
659.98,11.7984,29.1594,25.3236666667,27.6988666667,14.4661333333,9.83273333333,49.4117333333,20.7826,4.5977,19.9364666666,22.7910333333,11.7402666667
660.31,11.8198,29.0977333333,25.3258,27.614,14.4428666667,9.85973333333,49.3490666667,20.7954,4.6592,19.8798,22.7369,11.7376333333
660.63,11.8156666667,28.9888,25.2900666667,27.5428666667,14.406,9.81286666666,49.2662,20.7391333333,4.62053333333,19.8017333334,22.6825,11.7421333333
660.96,11.9569333334,29.0728,25.3820666667,27.6562,14.5190666667,9.95479999999,49.3448666667,20.8634,4.7975,19.9432,22.7580666667,11.8723666667
661.29,11.8397333333,28.8870666667,25.1386666667,27.4278666667,14.33,9.83486666667,49.1651333333,20.6985333333,4.67603333333,19.7433333333,22.5132333333,11.7674666667
661.62,11.9149333333,28.9248,25.1702,27.4447333333,14.3880666667,9.89286666667,49.2240666667,20.7177333333,4.7103,19.7858666667,22.5486666667,11.8435333333
661.94,11.9917333333,29.1093333333,25.3148,27.5681333333,14.5172666666,9.96246666667,49.4215333333,20.8246,4.78613333333,19.8717333333,22.6708666667,11.9466
662.27,11.8617333333,29.0158,25.3013333333,27.4467333333,14.4208,9.8948,49.4492,20.7513333333,4.62556666667,19.8323333333,22.5797666667,11.9255
662.60,11.8813333333,28.9988,25.2842,27.4321333333,14.4146666667,9.86480000001,49.4399333333,20.7144666667,4.5825,19.7778,22.5508,11.9269666667
662.93,11.8454666667,28.9616,25.2565333333,27.4205333333,14.3419333333,9.77419999999,49.4655333333,20.6562,4.53966666667,19.6690666667,22.4727666667,11.892
663.26,11.7818,28.9448666667,25.1962,27.4338666667,14.3082666666,9.73799999999,49.5466666667,20.6164,4.47736666667,19.6496666667,22.4010666666,11.8482333333
663.58,11.8327333333,29.0873333333,25.2461333333,27.4901333333,14.3706666667,9.79513333333,49.6036,20.7226666667,4.57453333333,19.6654,22.4776333333,11.8844
663.91,11.814,29.0825333333,25.1817333333,27.5514666667,14.3521333333,9.75473333333,49.5079333333,20.6973333333,4.51733333333,19.6835333333,22.4954,11.8534333333
664.24,11.8334666667,29.1259333333,25.1896666667,27.5262,14.4182,9.77466666666,49.5842666667,20.6936,4.5783,19.7400666667,22.5215333333,11.8847
664.57,11.8052,29.1342666667,25.1257333333,27.4434666667,14.3548666667,9.67319999999,49.5147333333,20.6015333333,4.5085,19.6852,22.4939666667,11.8414333333
664.89,11.8552666667,29.2544666667,25.2612666667,27.5748666666,14.4188,9.68079999999,49.6593333333,20.6520666667,4.57196666667,19.738,22.5977333333,11.8482
665.22,11.7413333333,29.1931333333,25.2772666667,27.5883333333,14.3809333333,9.62353333333,49.5609333333,20.6388666667,4.56626666667,19.6845333333,22.6146,11.8097333333
665.55,11.7156666667,29.1454,25.2360666667,27.6279333333,14.3730666667,9.59033333333,49.5276,20.6252,4.57966666667,19.6726666667,22.6123,11.7784666667
665.87,11.8094666667,29.2094,25.2792,27.6891333333,14.4244,9.67546666667,49.4831333333,20.6692666667,4.7484,19.7157333333,22.7240333333,11.8640666666
666.20,11.7876666667,29.2072666667,25.3388,27.6884666667,14.4028666667,9.67993333334,49.3902666667,20.6166666667,4.7527,19.7354666667,22.7123333333,11.9260333333
666.53,11.716,29.1689333333,25.2534,27.6788,14.3428,9.61326666667,49.3158666667,20.5678,4.6687,19.732,22.6883333333,11.9054
666.86,11.6964,29.1884666667,25.2673333333,27.6099333333,14.3118666667,9.58606666667,49.3065333333,20.6438,4.71253333333,19.7685333333,22.7524,11.92
667.18,11.6305333333,29.1609333333,25.2859333333,27.602,14.2712666667,9.52333333333,49.3518666667,20.58,4.6418,19.7628,22.7546333333,11.8822666667
667.51,11.6605333333,29.2441333333,25.3753333333,27.5936666667,14.2782666667,9.56493333334,49.5276,20.6392666667,4.71173333333,19.7917333333,22.8101333333,11.9354
667.84,11.6566666667,29.2561333333,25.4170666667,27.6900666667,14.2375333333,9.62359999999,49.609,20.6974666667,4.756,19.8307333333,22.8961333333,11.9532
668.16,11.6697333333,29.2406,25.4632666667,27.7607333333,14.2961333333,9.7458,49.7516666667,20.8212,4.814,19.8720666667,22.9278,12.0087333333
668.49,11.7581333333,29.2808666667,25.5628,27.8286666667,14.4086,9.93560000001,49.6799333334,20.9264,4.96853333333,20.006,23.0359333333,12.1722
668.82,11.7948666667,29.2399333333,25.5014666666,27.8226,14.3876666667,9.96653333334,49.5688666667,20.9545333333,4.97103333333,20.0512666667,23.0351,12.1825666667
669.14,11.7926666667,29.1198,25.4268,27.6946,14.3326666667,9.94466666667,49.4034666667,20.8906666667,4.91803333333,19.9731333333,22.9458333333,12.1668333333
669.47,11.7717333333,29.063,25.3384666667,27.649,14.3064666667,9.88413333335,49.2150666666,20.7783333333,4.86443333333,19.8724,22.8288,12.0806333333
669.80,11.7762666667,28.9785333333,25.2167333333,27.6146666667,14.2898,9.87266666668,49.1566,20.7944,4.8837,19.8540666667,22.8108333333,12.0205
670.13,11.9236,29.0352,25.3720666667,27.6768666667,14.4095333333,10.0688666667,49.1128,20.9051333333,5.0192,19.9526666667,22.9565,12.0844333333
670.45,11.9462666667,28.9757333333,25.3401333333,27.6883333333,14.4290666667,10.0894,48.9714666667,20.8666666667,5.00213333333,19.8934666667,22.8795,12.0634
670.78,12.0810666667,29.0332,25.381,27.7808666667,14.5204666667,10.1928666667,48.9431333333,20.9412666667,5.1427,20.0051333333,22.9601666667,12.1583
671.10,12.0932,28.9812,25.3282666667,27.8301333333,14.5485333333,10.1989333333,48.6836,20.9044666667,5.17156666667,20.0068666667,22.9608666667,12.1949666667
671.43,12.1957333333,29.0844,25.4011333333,27.8557333333,14.6760666667,10.2732,48.6196,20.9439333333,5.2358,20.0956,22.9274666667,12.2787333333
671.76,12.245,29.1510666667,25.417,27.8628666667,14.639,10.2017333333,48.4793333333,20.9252,5.2227,20.1244,22.919,12.2742333333
672.08,12.2086666667,29.1124666667,25.3835333333,27.8258666667,14.6156,10.1354666667,48.4355333333,20.9600666667,5.22136666667,20.0610666667,22.8595333333,12.1957666667
672.41,12.2851333333,29.2494,25.4823333333,27.9321333334,14.6843333333,10.2128,48.469,21.0045333333,5.33446666667,20.1514,22.8543,12.3034
672.74,12.3922,29.343,25.5252,28.0209333333,14.7652666667,10.3162,48.5198666667,21.0627333334,5.47423333333,20.2674666667,22.9509666667,12.3749333333
673.06,12.3654666667,29.414,25.5615333333,28.0525333333,14.7798,10.2799333333,48.7197333333,21.1268666667,5.44753333333,20.3232666667,23.0106333333,12.3573
673.39,12.3021333333,29.4614,25.6138666667,28.0272,14.791,10.2809333333,48.7424,21.0964666667,5.42636666667,20.295,23.0674,12.3591
673.72,12.1982,29.4986666667,25.5222666667,27.9921333333,14.7174,10.118,48.7532,21.0538666667,5.2822,20.1784666667,22.9916,12.3162
674.04,12.2384,29.4955333333,25.5296,28.0563333333,14.6908666667,10.0763333333,48.8859333333,21.0159333333,5.26256666667,20.2084,23.0289333333,12.2946
674.37,12.0451333333,29.331,25.409,27.9022,14.4642,9.81186666666,48.7890666667,20.8424,5.01233333333,20.0008,22.875,12.0816
674.69,12.0241333333,29.3881333333,25.4271333333,27.845,14.4523333333,9.77866666667,48.9204,20.8545333333,4.94916666667,19.9804,22.9060333333,12.0877
675.02,11.9967333333,29.3044666667,25.3644666667,27.8168,14.4362666667,9.77619999999,48.828,20.837,4.92196666667,19.9268,22.9077666667,12.0580333333
675.35,11.9629333333,29.2944666667,25.4158,27.7936,14.4859333333,9.81313333332,48.8222,20.826,4.96566666667,19.9249333333,22.9078666667,12.0842333333
675.67,11.9074666667,29.375,25.4149333333,27.8056,14.4204666666,9.77593333333,48.8788,20.7296,4.8384,19.9240666667,22.8940333333,12.0625333333
676.00,11.8812666667,29.3646,25.3709333333,27.8601333333,14.3890666667,9.68953333334,49.0032666667,20.7029333334,4.77143333333,19.8883333333,22.9284333333,11.9959666666
676.32,11.793,29.3836,25.4210666666,27.8378,14.3406,9.63586666667,48.9684,20.6775333333,4.66616666667,19.8609333333,22.8481333333,11.9554
676.65,11.75,29.3396,25.3935333333,27.8146,14.3104666667,9.67406666668,48.8798,20.6917333333,4.66073333333,19.8591333333,22.8561333333,12.0072666667
676.97,11.6754,29.3526,25.3601333333,27.8776666667,14.2043333333,9.55833333333,49.0145333333,20.7023333333,4.53023333333,19.8306,22.7998666667,11.9515
677.30,11.7655333333,29.3322,25.4178666667,27.8748666667,14.2869333333,9.6346,49.0652666667,20.7132666667,4.6317,19.9258,22.8575,12.0053666667
677.63,11.8012,29.4082,25.4815333333,27.9298666666,14.3197333333,9.66766666667,49.0915333334,20.8364666667,4.66583333333,19.9991333334,22.9237,12.0903
677.95,11.9400666667,29.5648666667,25.6489333333,28.1157333333,14.5096,9.88946666666,49.2132666667,21.0449333333,4.8423,20.1906666667,23.1214333333,12.2787333333
678.28,11.8699333333,29.5153333333,25.6093333333,28.1026,14.4478666666,9.84846666665,49.1972666667,20.99,4.7337,20.1212666667,23.0695333333,12.1385333333
678.60,11.8992,29.6324,25.7749333333,28.2422666667,14.4856,9.8872,49.3579333333,21.0432,4.7554,20.2312,23.1608333333,12.2372666667
678.93,11.9876,29.6903333333,25.8634,28.3942,14.5757333333,9.9624,49.4271333333,21.1688666667,4.7878,20.3352,23.2903333333,12.3184
679.25,12.12,29.6639333333,25.9045333333,28.4287333333,14.6503333333,10.0414666667,49.4215333333,21.2472,4.9261,20.4120666667,23.3140666667,12.4751
679.58,12.1467333333,29.719,25.9799333333,28.4284,14.6341333333,10.1256666667,49.4730666667,21.2734666666,4.9612,20.4735333333,23.2926,12.5364
679.90,12.1551333333,29.7348,25.9742,28.4666,14.5999333334,10.1106,49.4805333333,21.2797333333,4.9807,20.4528666667,23.2927,12.5263
680.23,12.2079333333,29.7542666667,26.0106,28.4956,14.6088666667,10.1110666667,49.4864,21.3282666667,4.98256666667,20.4478,23.3015333333,12.5161666667
680.55,12.4005333333,29.8952,26.1681333333,28.6238,14.7821333333,10.3226,49.5274,21.4435333333,5.1239,20.6101333334,23.4111333333,12.7168
680.88,12.4582666667,29.9201333333,26.2003333333,28.6840666667,14.8229333333,10.3987333333,49.4868666667,21.4711333333,5.17173333333,20.653,23.4078,12.7356666667
681.20,12.4154,29.9495333333,26.2044666667,28.6626,14.8338666666,10.4316666667,49.5230666667,21.4126666667,5.19533333333,20.6624666667,23.4047666666,12.7253
681.53,12.2361333333,29.7971333333,26.0604666667,28.5437333333,14.6508666667,10.2770666667,49.3960666667,21.1864,5.00826666667,20.4949333333,23.1917333333,12.5823666667
681.85,12.2570666667,29.7576666667,25.9611333333,28.5158,14.6394666667,10.3142666667,49.247,21.1811333333,5.0576,20.5237333333,23.1540333333,12.6373666667
682.18,12.2482666667,29.6946,25.8307333333,28.413,14.5978666667,10.3036666667,49.1437333333,21.1258666667,5.04823333333,20.4522666667,23.0945666667,12.6080333333
682.50,12.1804,29.6113333333,25.6649333334,28.2416,14.5062666667,10.2092666667,48.9666,20.9626666667,4.97133333333,20.3370666667,22.9578666667,12.5126
682.83,12.0464,29.5834666667,25.6008,28.182,14.4512666666,10.1864666667,48.8708,20.8757333333,4.86773333333,20.2481333333,22.9656,12.3858666667
