wavelength,Back_RhoCrum,Belly_RhoCrum,Breast_RhoCrum,Crissum_RhoCrum,Crown_RhoCrum,DorTail_RhoCrum,Rump_RhoCrum,Throat_RhoCrum,WingTip_RhoCrum
262.13,4.42783333333,6.87691666667,6.39858333333,6.33158333333,5.192,7.6285,4.75208333333,5.57783333334,8.5005
262.51,4.05791666667,6.59433333333,6.204,6.03683333334,4.93591666667,7.25733333333,4.53466666667,5.25083333333,8.325
262.88,3.78975,6.44308333333,6.02641666667,5.79966666666,4.78883333333,7.01891666667,4.381,5.10708333333,8.11891666667
263.25,3.9495,6.68766666667,6.16516666667,6.01933333333,4.99458333333,7.24408333334,4.40416666667,5.12016666667,8.28925
263.63,3.61025,6.43141666667,5.754,5.69825,4.48483333333,6.63233333333,3.95633333333,4.56316666667,7.66708333333
264.00,3.16708333333,6.25708333333,5.36141666667,5.40641666666,3.93258333334,6.33033333333,3.63108333333,4.18508333333,7.23408333333
264.37,3.19158333334,6.07625,5.082,5.35483333333,3.92566666667,6.33641666667,3.65241666667,4.04066666667,7.03616666667
264.75,2.94033333333,6.01891666666,4.76691666667,5.27633333333,3.83408333333,6.07516666666,3.47583333333,3.89466666667,6.8005
265.12,2.50758333333,5.50591666666,4.18366666667,4.71683333333,3.11758333334,5.54425,2.99375,3.46716666667,6.201
265.49,2.49791666667,5.29908333333,4.07325,4.439,2.77216666667,5.30766666667,2.80141666667,3.3915,6.04333333334
265.87,2.62383333333,5.38525,4.01458333333,4.47691666666,2.80616666667,5.296,2.81416666667,3.44683333333,6.10283333333
266.24,2.79208333333,5.52166666667,4.29016666666,4.64316666667,3.00375,5.59616666667,3.09016666667,3.42758333333,6.1805
266.61,3.02725,5.92225,4.57291666667,4.96225,3.26525,6.04308333333,3.375,3.77933333333,6.42858333333
266.98,3.01208333333,5.669,4.48325,4.89325,3.04125,5.89608333334,3.35958333333,3.68916666667,6.4155
267.36,3.11691666666,5.65033333334,4.69683333333,5.10958333334,3.25575,5.98858333333,3.68983333334,3.9105,6.49716666667
267.73,3.63733333333,6.11675,5.27316666667,5.57366666666,3.8865,6.65633333333,4.25875,4.62775,7.16191666667
268.10,3.86525,6.40083333334,5.60858333333,5.9135,4.22308333333,6.95433333333,4.50808333333,5.022,7.36208333333
268.48,3.73858333333,6.3655,5.71283333333,5.91333333333,4.11016666667,6.81133333333,4.55933333333,5.00191666667,7.27033333333
268.85,3.88133333333,6.36566666667,5.90308333334,5.92558333333,4.2575,6.8885,4.75508333333,5.13125,7.56791666666
269.22,3.96108333333,6.39483333333,6.04683333333,6.08141666667,4.63225,6.97216666667,4.90225,5.14675,7.85041666667
269.59,4.13591666667,6.47458333334,6.05908333333,6.40391666667,4.82516666667,7.12391666667,5.00375,5.12075,7.93016666667
269.97,4.38583333333,6.75483333333,6.36408333333,6.56108333333,5.2185,7.32191666667,5.2125,5.27808333333,8.30341666667
270.34,4.10383333333,6.40691666666,6.07975,6.26966666667,4.9895,6.91858333333,4.89025,5.04791666667,8.07025
270.71,4.21808333333,6.22575,5.94375,6.33958333333,4.97258333333,6.81808333333,4.799,5.00408333334,7.99433333333
271.09,4.47666666667,6.60058333333,6.237,6.59791666667,5.29758333333,7.22875,5.12116666667,5.33875,8.23416666667
271.46,4.3615,6.55308333333,6.04591666667,6.34741666666,5.13041666666,7.14016666667,4.88475,5.21291666667,8.25308333333
271.83,4.25291666666,6.4395,5.9325,6.26433333333,4.93733333333,6.96725,4.73883333333,5.02616666667,8.10091666667
272.20,4.34841666667,6.5075,6.03458333333,6.304,5.01458333334,7.05166666666,4.75541666666,4.99941666667,8.18583333333
272.58,4.32133333333,6.56,5.93891666667,6.19525,5.03308333334,7.12583333333,4.666,4.97025,8.28808333333
272.95,4.07558333333,6.35533333333,5.62958333333,6.00125,4.69166666667,6.93158333334,4.28266666667,4.71658333334,8.0215
273.32,4.30225,6.62683333333,5.69258333333,6.22091666667,4.75591666667,7.08758333334,4.432,4.93291666667,8.11908333333
273.69,4.43908333333,6.69141666667,5.72783333333,6.19958333333,4.78208333333,7.11016666667,4.52725,5.09741666667,8.11641666667
274.06,4.41583333333,6.50241666667,5.55458333333,6.13058333334,4.64825,7.05508333334,4.38758333333,5.06908333333,7.8555
274.44,4.83708333333,6.88683333333,5.90933333333,6.50491666667,5.07441666667,7.52441666667,4.7635,5.422,8.228
274.81,4.95016666666,6.94308333333,6.003,6.58433333333,5.19925,7.73333333333,4.90725,5.57441666667,8.39741666667
275.18,5.19983333333,7.12216666667,6.23716666667,6.84525,5.43333333333,7.888,5.06941666667,5.92208333334,8.64833333333
275.55,5.40958333334,7.28441666666,6.41108333333,7.20075,5.69975,8.09325,5.27841666667,6.16016666666,8.88575
275.93,5.19166666667,7.06058333333,6.14325,6.98333333333,5.57275,7.91491666667,5.08266666667,5.93116666667,8.72041666667
276.30,5.27175,6.96316666667,6.08791666667,6.96891666666,5.64891666667,7.8795,5.10075,5.973,8.74
276.67,5.42225,6.99341666667,6.29075,7.10591666667,5.75425,7.78191666667,5.31241666667,6.18116666666,8.76633333333
277.04,5.99416666667,7.42708333333,6.9035,7.64841666667,6.28725,8.31841666667,5.99725,6.745,9.17691666667
277.41,5.9215,7.26275,6.94408333333,7.57233333333,6.28533333333,8.29716666666,5.95141666667,6.71533333333,9.04908333333
277.79,5.57658333333,7.1295,6.87075,7.42141666667,6.16641666667,8.18883333333,5.87141666667,6.60908333334,9.0225
278.16,5.486,7.0855,7.03483333333,7.42775,5.96558333333,8.13958333333,5.99841666667,6.63283333333,9.03025
278.53,5.117,6.918,6.76508333333,7.118,5.60275,7.8595,5.80275,6.47666666667,8.75425
278.90,4.93716666667,6.84241666666,6.65133333333,6.88075,5.46341666667,7.62175,5.58983333333,6.2955,8.58908333333
279.27,4.58558333334,6.47133333333,6.1545,6.40333333333,5.09166666667,7.18766666667,5.15083333333,5.73716666666,8.135
279.64,4.22358333333,6.06816666667,5.66825,5.83475,4.57091666667,6.78933333333,4.68191666666,5.21291666667,7.61533333333
280.02,4.524,6.29475,5.86216666667,5.98466666667,4.75458333333,7.00958333333,4.83991666667,5.41508333333,7.70125
280.39,4.34308333333,6.15208333333,5.57141666667,5.71858333333,4.60708333333,6.94133333333,4.57375,5.1545,7.37191666667
280.76,4.10666666667,5.96691666667,5.45483333333,5.56916666666,4.50175,6.80025,4.25108333333,4.93191666667,7.17866666667
281.13,3.79041666667,5.83808333333,5.22075,5.32425,4.38908333333,6.54533333333,3.97858333334,4.69908333333,7.00358333334
281.50,3.45391666667,5.61358333333,4.96,5.14341666666,4.154,6.21808333334,3.68383333333,4.39166666666,6.80691666667
281.87,3.20641666667,5.35416666667,4.68716666667,4.88916666667,3.87358333334,5.98333333333,3.23166666667,4.0505,6.54683333333
282.25,3.00825,5.273,4.40083333334,4.71558333334,3.79116666667,5.80566666667,3.06016666667,3.82341666667,6.3435
282.62,3.08375,5.24241666667,4.37008333333,4.75525,3.83241666667,5.78241666667,3.07908333333,3.80558333333,6.37108333333
282.99,3.162,5.32908333333,4.46783333333,4.91483333333,3.91016666666,5.75,3.13383333333,3.87258333334,6.43233333333
283.36,3.45325,5.656,4.79316666667,5.26558333333,4.21583333333,6.10566666667,3.499,4.23633333333,6.80408333333
283.73,3.54675,5.78516666666,5.0435,5.411,4.34841666666,6.21233333333,3.67516666667,4.41916666667,6.91641666666
284.10,3.43141666667,5.81358333333,5.05241666667,5.45675,4.35808333333,6.17691666666,3.70016666667,4.41825,6.89083333334
284.47,3.313,5.80025,5.13508333333,5.52916666667,4.31575,6.05866666667,3.75066666667,4.44708333333,6.95725
284.85,3.27033333333,5.69875,4.95133333333,5.34208333333,4.2365,6.049,3.69383333333,4.31375,6.855
285.22,3.44383333333,5.85616666666,5.11233333333,5.43383333333,4.359,6.20116666667,3.78708333333,4.48325,6.94475
285.59,3.83025,6.14366666667,5.3255,5.63958333333,4.53416666667,6.46566666667,4.05333333333,4.67775,7.20083333333
285.96,4.13308333333,6.38441666667,5.55125,5.88266666667,4.77691666667,6.68741666666,4.37083333333,4.94566666666,7.42316666666
286.33,4.27858333333,6.4995,5.71991666667,5.99291666666,4.90433333333,6.82183333333,4.44341666666,5.08833333334,7.57658333333
286.70,4.22441666667,6.48916666666,5.81116666667,6.03641666667,4.88708333333,6.86208333333,4.39483333333,5.04991666667,7.54375
287.07,3.92525,6.198,5.48241666667,5.68858333333,4.54358333334,6.62358333333,4.08166666667,4.70766666667,7.20741666667
287.44,3.82283333333,6.10758333333,5.39258333333,5.638,4.413,6.47758333333,3.91666666667,4.647,7.00475
287.82,3.82866666667,6.29266666667,5.49583333333,5.75441666667,4.501,6.50658333333,3.94691666667,4.74191666667,7.02341666666
288.19,3.64783333333,6.23375,5.35466666667,5.62741666666,4.3265,6.26333333333,3.73216666667,4.67591666667,6.7715
288.56,3.74516666666,6.3975,5.37808333334,5.70666666666,4.36866666667,6.29458333333,3.75491666667,4.77425,6.80925
288.93,3.85491666666,6.68458333333,5.5415,5.97133333333,4.41441666666,6.31491666667,3.91475,4.95425,6.91858333334
289.30,3.63258333333,6.55641666667,5.44383333334,5.91233333333,4.198,6.1385,3.80016666667,4.76733333333,6.69983333334
289.67,3.39283333333,6.4885,5.43291666667,5.82533333333,4.0375,5.97608333333,3.64683333333,4.78416666667,6.40908333333
290.04,3.34316666667,6.65166666667,5.51341666666,5.94316666667,3.99458333333,5.90433333333,3.62008333333,4.77233333333,6.40925
290.41,3.20158333333,6.60625,5.5015,5.94925,3.84025,5.72925,3.45191666666,4.6225,6.26533333333
290.78,3.20733333333,6.70175,5.54325,6.07183333334,3.80833333333,5.58858333333,3.43241666667,4.5725,6.18333333333
291.15,3.57866666667,7.22158333333,6.09516666667,6.6275,4.28625,5.97983333333,3.84908333333,5.08466666667,6.60283333333
291.52,3.56141666667,7.35483333333,6.29558333334,6.77858333333,4.37391666667,6.08625,3.94466666667,5.11608333334,6.74341666667
291.89,3.44508333333,7.237,6.20891666666,6.805,4.26116666667,6.02616666667,3.84358333333,5.03166666667,6.6535
292.26,3.61008333333,7.43866666667,6.43058333333,7.01233333333,4.404,6.19541666667,3.91041666667,5.11591666667,6.88216666667
292.64,3.80408333333,7.781,6.83433333333,7.28633333333,4.55683333333,6.329,4.0345,5.35,7.03258333333
293.01,3.62725,7.71841666667,6.82725,7.24366666667,4.44058333333,6.19275,3.83225,5.14416666667,6.87025
293.38,3.697,7.9015,6.86058333333,7.44366666667,4.45716666667,6.189,3.78983333334,5.17183333333,6.94716666666
293.75,3.67416666667,7.98408333334,6.87008333333,7.61358333333,4.44366666666,6.21283333334,3.81,5.10508333334,6.96275
294.12,3.72266666667,8.038,6.90125,7.81083333333,4.47675,6.17241666667,3.90741666667,5.1525,6.882
294.49,3.97091666666,8.42291666667,7.15275,8.225,4.77041666666,6.45083333333,4.18958333333,5.439,7.14425
294.86,3.974,8.50666666667,7.17583333333,8.31725,4.77066666667,6.47633333333,4.26841666666,5.50641666667,7.15783333333
295.23,3.8795,8.46766666667,7.11625,8.38208333334,4.64858333333,6.36633333333,4.18908333333,5.42766666666,7.06358333333
295.60,3.87583333333,8.53208333333,7.08833333333,8.44116666668,4.68041666667,6.28216666666,4.23266666666,5.537,6.92691666667
295.97,4.07591666667,8.80316666668,7.24575,8.70708333334,4.90516666667,6.38791666666,4.382,5.70991666667,7.0145
296.34,4.04075,8.94433333334,7.30975,8.84508333334,4.89658333333,6.38216666667,4.40716666667,5.72858333333,6.99841666667
296.71,3.80166666667,8.77641666667,7.06558333333,8.74658333333,4.68933333333,6.14475,4.22983333333,5.56541666667,6.76691666667
297.08,3.958,9.00258333334,7.24858333333,9.03166666666,4.85108333333,6.22366666667,4.42575,5.87433333333,6.94483333333
297.45,4.05791666667,9.19483333334,7.39291666667,9.28325000001,4.97433333333,6.33641666667,4.57983333334,6.04833333333,7.00483333334
297.82,4.141,9.43641666667,7.57591666667,9.51058333334,5.085,6.40833333333,4.65225,6.26033333333,7.13525
298.19,4.24033333333,9.81566666668,7.90124999999,9.72508333334,5.28741666667,6.59025,4.776,6.53358333333,7.34933333334
298.56,4.06283333333,9.74391666667,7.78566666666,9.66841666668,5.11058333333,6.4,4.62683333333,6.45208333333,7.11558333333
298.93,4.14083333333,10.0076666667,7.94225,9.88941666666,5.26091666667,6.5275,4.70016666667,6.69058333333,7.21658333333
299.30,4.1625,10.1844166667,8.06841666666,10.0231666667,5.28166666667,6.53666666666,4.79575,6.849,7.25483333333
299.67,4.17983333333,10.4216666667,8.24175,10.3140833334,5.30675,6.56733333333,4.74666666666,6.879,7.30875
300.04,4.143,10.6065,8.34250000001,10.4349166667,5.26291666667,6.5365,4.77791666666,6.94316666667,7.34083333333
300.41,4.19025,10.7254166667,8.48233333333,10.6065,5.291,6.6105,4.91208333333,7.1195,7.37958333333
300.78,4.39116666667,11.057,8.75108333332,10.9563333333,5.44525,6.82658333333,5.09525,7.31191666667,7.58091666667
301.15,4.22316666667,11.0820833333,8.61674999999,10.95125,5.22391666666,6.68041666667,4.91466666667,7.17408333334,7.38408333333
301.52,3.99766666667,10.9613333333,8.55783333334,10.8581666667,4.99508333333,6.45175,4.68558333333,7.02033333334,7.20841666667
301.89,4.06041666666,11.2085,8.74416666668,11.0470833333,5.0965,6.50633333333,4.80833333333,7.06641666666,7.30758333333
302.26,3.81775,11.0353333333,8.50116666667,10.9555833333,4.93541666667,6.17175,4.528,6.78991666667,6.95358333333
302.63,3.78908333333,11.1911666667,8.69441666667,10.99825,4.9135,6.16491666667,4.415,6.79875,6.85225
303.00,3.62883333333,11.0498333333,8.55208333333,10.9425833333,4.61783333333,5.945,4.10375,6.57033333333,6.558
303.37,3.68008333333,11.2240833333,8.67216666667,11.1414166667,4.66158333333,6.021,4.04983333333,6.64525,6.57066666666
303.74,3.8165,11.4145833333,8.80500000001,11.3095833333,4.67325,6.115,4.22433333334,6.85241666667,6.70425
304.10,3.86425,11.473,8.95058333335,11.4730833333,4.71475,6.0875,4.24191666667,6.94408333333,6.71508333334
304.47,3.94375,11.6229166666,9.08958333333,11.7354166667,4.78958333333,6.06041666667,4.21458333333,6.99583333333,6.7875
304.84,3.82591666667,11.6165833333,9.0275,11.7701666667,4.77658333333,5.90391666667,4.1455,6.95975,6.63808333334
305.21,4.01641666667,11.98575,9.46883333334,12.2086666667,5.10125,6.21575,4.4285,7.24,6.96858333333
305.58,4.28133333333,12.3664166667,9.72625000002,12.4750833333,5.41383333333,6.42741666667,4.70266666667,7.45533333333,7.14258333333
305.95,4.42875,12.5115833333,9.86799999999,12.7306666667,5.48525,6.55425,4.78783333333,7.56083333333,7.25166666667
306.32,4.55908333333,12.5545,10.01675,12.95975,5.45758333334,6.63108333333,4.91608333334,7.61333333333,7.31525
306.69,4.78691666667,12.6943333334,10.0688333333,13.3,5.61816666667,6.72708333333,5.10866666667,7.76933333334,7.50833333333
307.06,4.97366666667,12.8979166667,10.2908333333,13.5785,5.87216666667,6.80566666667,5.34391666666,7.99825,7.66916666667
307.43,5.04733333333,13.1154166667,10.4131666667,13.7683333333,5.88816666666,6.78208333333,5.43516666666,8.00891666668,7.64566666667
307.80,4.9365,13.1995,10.3674166667,13.6838333333,5.79075,6.5525,5.29425,7.86708333333,7.39666666667
308.17,5.03908333333,13.5446666667,10.50275,13.88875,5.82941666666,6.6335,5.43033333333,8.02641666667,7.44508333333
308.54,5.10466666667,13.6425833334,10.57875,14.01775,5.82441666666,6.68108333333,5.529,8.08691666667,7.40866666667
308.90,5.1325,13.8003333333,10.7150833333,14.2225833333,5.74783333333,6.745,5.51633333333,8.11850000001,7.406
309.27,5.14991666667,13.7500833333,10.6646666667,14.2000833333,5.60366666667,6.596,5.42225,8.0845,7.2165
309.64,5.02908333334,13.8098333333,10.6559166667,14.261,5.49741666666,6.50658333333,5.26933333334,8.08791666667,7.15125
310.01,4.9225,13.8615833333,10.63375,14.2129166667,5.44183333334,6.48383333334,5.237,8.06549999999,7.11983333333
310.38,4.81233333334,14.0254166666,10.7281666667,14.2799166667,5.37608333333,6.47808333334,5.20291666666,8.15824999999,7.09058333333
310.75,4.67833333333,14.1865,10.7753333333,14.2900833333,5.3105,6.43108333333,5.1895,8.23458333333,7.07725
311.12,4.74458333334,14.51875,11.07325,14.54075,5.47066666667,6.565,5.33358333333,8.46241666667,7.28758333334
311.49,4.5615,14.40475,11.0056666667,14.4625833334,5.40408333333,6.38783333333,5.19583333333,8.34741666668,7.15216666667
311.85,4.36216666667,14.298,10.9446666667,14.5345833333,5.31083333333,6.26908333333,5.05383333333,8.20416666667,7.087
312.22,4.16983333334,14.2393333334,10.8965833333,14.54825,5.18433333334,6.08358333333,4.90266666667,8.13016666666,6.92516666667
312.59,4.00733333333,14.2751666667,10.8388333333,14.599,5.10375,5.90916666667,4.77166666667,8.10241666667,6.86583333333
312.96,4.1385,14.537,11.0895833333,14.8744166667,5.32066666667,6.06975,4.96525,8.35150000001,7.02391666667
313.33,4.1515,14.75925,11.3246666667,15.0635,5.45525,6.14008333333,5.00525,8.49400000001,7.11575
313.70,3.9575,14.7618333333,11.28375,15.0966666667,5.25216666667,5.86575,4.829,8.36991666667,6.88866666667
314.07,3.84525,14.7484166666,11.25525,15.1454166667,5.12208333333,5.64283333333,4.67491666667,8.33516666666,6.6165
314.43,3.91966666666,14.86175,11.3165,15.3135,5.164,5.66191666667,4.71775,8.37583333332,6.67041666666
314.80,3.90016666667,14.9010833333,11.428,15.5000833333,5.22708333333,5.65433333333,4.73583333334,8.34299999999,6.651
315.17,3.41633333333,14.55825,10.9586666667,15.0964166667,4.7415,5.166,4.33658333333,7.83958333332,6.15358333333
315.54,3.44975,14.7255,11.022,15.2249166667,4.6475,5.21575,4.31708333333,7.92816666667,6.05766666667
315.91,3.69466666667,14.99275,11.23075,15.4053333334,4.80916666667,5.33283333334,4.45416666667,8.14299999999,6.11216666666
316.28,3.83833333333,15.1236666667,11.3254166667,15.491,4.89416666667,5.42716666667,4.461,8.15375,6.13183333333
316.64,4.15366666667,15.5720833333,11.5869166667,15.7204166667,5.14591666667,5.68316666667,4.71891666667,8.38149999999,6.2805
317.01,4.19083333334,15.79175,11.5645833334,15.7695833333,5.112,5.58775,4.69475,8.32325000001,6.31141666667
317.38,4.36858333333,16.0861666667,11.6139166667,16.0678333333,5.30033333333,5.76941666667,4.85183333333,8.49366666667,6.41491666667
317.75,4.57058333333,16.398,11.9393333333,16.4713333333,5.56175,6.07458333333,5.12825,8.75466666667,6.6565
318.12,4.59741666666,16.5629166667,12.0178333333,16.5915,5.65925,6.1065,5.20375,8.8335,6.70041666667
318.49,4.59808333333,16.6483333333,12.036,16.7523333333,5.70958333333,6.12483333333,5.166,8.85858333334,6.68266666666
318.85,4.86391666667,16.9435,12.28525,17.0535833333,5.91441666667,6.27483333333,5.26925,9.11708333333,6.8165
319.22,5.4335,17.5370833333,12.8573333333,17.7315,6.38566666667,6.828,5.71391666666,9.73016666666,7.24591666667
319.59,5.89233333333,18.1469166667,13.4214166667,18.3138333333,6.87775,7.2055,6.10875,10.2259166667,7.78075
319.96,6.278,18.68475,13.877,18.7841666667,7.2425,7.61375,6.471,10.6396666667,8.20058333333
320.32,6.65083333334,19.0525,14.29725,19.2825,7.60491666667,7.9775,6.9675,10.99025,8.58566666667
320.69,6.62858333334,19.1783333333,14.4786666667,19.58075,7.72566666667,8.05966666667,7.06191666667,11.07725,8.63625
321.06,6.53391666667,19.167,14.4845,19.5415,7.73433333333,7.99841666667,6.97691666667,11.1375,8.46433333333
321.43,6.36825,19.0571666666,14.2926666667,19.5324166667,7.522,7.70066666667,6.775,10.9209166667,8.30833333333
