wavelength,Back_ComGarf,Belly_ComGarf,Breast_ComGarf,Crissum_ComGarf,Crown_ComGarf,DorTail_ComGarf,Patch10_ComGarf,Rump_ComGarf,Throat_ComGarf,WingTip_ComGarf
765.70,13.1466666667,36.2164333333,38.9788666667,34.4900666667,35.9652666667,13.4304666667,14.6816666667,12.5684333333,37.8059333333,17.4378333333
766.01,13.2572,36.1676666667,39.0653,34.7773333334,35.9669333333,13.5644,14.8272666667,12.7071,38.1802666667,17.2443333333
766.32,13.809,36.6791,39.6577333333,35.5704,36.419,13.9565333333,15.2753333333,13.1177333333,38.8231333333,17.5188333333
766.64,13.5668666667,36.4958,39.4540333333,35.432,36.0742666667,13.6924,15.0555333333,12.8927666667,38.5872,17.1336666667
766.95,13.6822,36.5595333333,39.7016,35.5646666667,36.1676666667,13.6455333333,15.3565333333,12.9906,38.6747333333,17.1869166666
767.26,13.1205333334,36.5168333333,39.5794,35.7058666667,36.0542666667,13.2625333333,15.0612,12.7064,38.5363333333,16.69475
767.57,12.8589333333,36.0827,39.0377,35.5765333333,35.623,13.2636666667,14.7768666667,12.6414,38.1482666667,16.314
767.88,12.7069333334,35.8292,38.6653,35.4068,35.3047333333,13.1902666667,14.7668,12.5570666667,37.9264666667,16.0963333333
768.20,13.0583333333,36.2296,39.3337,35.7519333333,35.7377333333,13.3402666667,14.9057333333,12.6212333333,38.5335333334,16.5343333333
768.51,12.589,35.9574,39.2683,35.7546666666,35.854,12.7658,14.4095333333,12.1116666667,38.6585333333,16.1
768.82,12.8184666667,35.8773,39.3734,35.6502,36.2482666667,13.057,14.5069333333,12.2638333333,38.9172,16.3259166666
769.13,12.8006666667,36.1242666667,39.5723333333,35.7007333333,36.7774666667,13.2166,14.7015333333,12.5792333334,39.5062,16.6083333334
769.44,12.3563333333,36.018,39.3994333334,35.4915333333,36.949,12.8848666667,14.2142,12.3822333333,39.3634,16.6766666667
769.76,11.6575333333,35.5514666667,38.9093,35.1037333333,36.9192666667,12.483,13.5880666667,11.9634666667,39.0882,16.3176666667
770.07,11.8296666667,35.3934333333,39.0903666667,35.0530666667,37.084,12.5688666667,13.865,12.0601333333,39.5970666667,16.6041666667
770.38,11.8079333333,35.7424333333,39.0227666667,35.2029333333,37.2722666667,12.7768666667,13.8090666667,12.1009666667,39.8301333333,16.66675
770.69,12.845,36.2313,39.4244666667,35.7664,37.6558666667,13.622,14.8323333333,12.9300333333,39.9660666667,17.61675
771.00,14.2532,37.2791,40.3395,36.7934666667,38.7792,14.6831333333,16.1917333333,13.9436666667,40.9154666667,19.063
771.32,14.6872,37.4596,40.4836666667,36.6989333333,38.8266666667,15.1,16.4882666667,14.3606666667,41.0317333333,19.407
771.63,14.7187333334,37.4026666667,40.1472666667,36.6796666667,38.9652666667,15.3331333333,16.5758666667,14.5822333333,40.7315333333,19.5888333333
771.94,14.5384,37.2036333333,39.8646,36.6426,38.5636666667,15.1844666667,16.4244,14.3528,40.2139333333,19.2644166666
772.25,14.1728666667,37.4124,39.7924,36.7492,38.1827333333,14.7890666667,16.3472666667,13.9607,39.9598,18.96625
772.56,13.6099333333,36.9567666667,39.2363,36.3835333333,37.5073333333,13.9362,16.0118,13.263,39.2476666667,18.2245833334
772.87,13.6042666667,36.6666333334,38.9363,36.1516,37.0234,13.5546,16.1562666667,13.1865333333,38.6360666667,17.9594166667
773.18,14.1576666667,36.995,39.0966,36.6124,37.1195333333,13.8724666667,16.6620666667,13.6572333333,38.8360666667,18.4328333333
773.50,14.1586,37.0632666667,38.8010333333,36.6941333333,36.9875333333,13.9842666667,16.6115333333,13.7023666667,38.221,18.4834166667
773.81,13.993,36.6113333333,38.3900333333,36.3827333333,36.7427333333,13.5457333333,16.3184666667,13.3379666667,37.947,18.195
774.12,14.5248666667,36.4349,38.8246333333,36.2679333333,37.2183333333,13.8618,16.2078,13.2917333333,38.5396,18.3994166667
774.43,14.4848666667,36.2052,38.6993666667,36.1444666667,36.9838,13.7576666667,15.9952666667,13.1070666667,38.5501333333,18.0944166666
774.74,14.6262,36.2728,38.9831333333,36.4803333333,37.2258666667,13.9468,16.1216666667,13.1777,38.5846666667,18.40075
775.05,15.1931333334,36.6285,39.5541333333,36.9766,37.296,14.4398,16.538,13.4358333333,39.2847333333,18.7946666667
775.36,15.1245333333,36.1469333333,39.1812333333,36.5182666667,37.0355333334,14.0468666667,16.0727333333,13.0028666667,39.1571333333,18.9535
775.67,14.6126,35.4886333333,39.0609666667,36.254,36.6932,13.6182666667,15.4766666667,12.6694333333,38.8075333333,18.6578333333
775.98,15.2753333333,35.9492333333,39.6136333333,36.8648,37.3429333333,14.5798666667,15.7875333333,13.2415666667,39.4975333333,19.529
776.30,15.7570666667,36.4224666667,40.0484333333,37.2569333333,37.6391333333,15.3555333333,16.183,13.6600333333,40.0194666667,20.041
776.61,15.46,35.9503666667,39.9077333333,36.8195333333,37.2710666667,15.086,15.9794666667,13.5882333333,39.626,19.69525
776.92,16.112,36.2012666667,40.0676,36.9271333333,37.6364666667,15.321,16.4786,14.0786666667,40.1158,20.0253333333
777.23,16.2894,36.1869666667,40.3166666667,37.2242,37.8718666667,15.1742,16.338,14.1295,39.8392,20.3615
777.54,15.2644666667,35.8946666667,39.4762666667,36.7188,37.101,14.1076666667,15.3785333333,13.3406333333,39.1311333333,19.58925
777.85,14.6943333333,35.6372666667,39.0571,35.8922,36.8721333333,13.5114666667,15.2388,13.1550666667,38.6636,19.3145833333
778.16,15.0098666667,35.9697666667,39.0922666667,35.8928,37.4899333333,14.1122666666,15.6052,13.5366333333,38.7746666667,19.5559166666
778.47,14.2229333333,35.6595,38.3782333334,35.3723333333,37.1464666667,13.6830666667,15.1474,13.1033333333,38.2458666667,18.853
778.78,14.8579333333,36.4302,39.5043,35.7936666667,38.0126,14.6263333333,16.0856666667,14.0252,38.7320666667,19.30175
779.09,15.4421333333,36.5265,39.8949666667,35.6272666667,38.2116666667,15.1264666667,16.2437333333,14.5656333333,38.9379333333,19.409
779.40,14.9016,35.9050666667,39.3140666667,35.2192666667,37.4482,14.12,15.6579333333,14.0797,38.5022666667,18.4253333334
779.71,14.3336,35.5271333333,39.1932,34.88,37.3704666667,13.7302666667,15.1843333333,13.6041,38.2984666667,17.8976666667
780.02,13.9158,35.6246333333,39.2937333333,34.6824,37.2964666666,13.6535333333,14.8869333333,12.9895333333,38.3936,17.815
780.33,13.0359333333,35.7284333333,39.4106,34.6364,37.329,13.4251333333,14.2794666667,12.4168666666,38.5401333333,17.7345
780.64,13.1341333333,36.2897666667,39.4318,34.6688666667,37.426,14.4641333333,14.868,13.0317666667,39.2409333333,18.1811666667
780.95,13.2186666666,36.9591333334,40.1148,35.2348666667,37.9344666667,14.9946666667,15.7761333333,13.5080333334,40.1146666667,18.72275
781.26,12.8279333333,36.7789333333,40.2582666667,35.698,37.7534666667,14.8274666667,14.9002,13.1704333333,40.1179333333,18.5691666666
781.57,11.5536666667,35.9113666667,39.7339666667,35.4334666667,36.8126,13.4705333333,13.8370666667,12.2575333333,39.7136666667,17.27475
781.88,11.727,35.6363,39.7667,35.6648666667,36.5862,13.3218,13.4312666667,12.1043,39.4072,17.4151666667
782.19,11.7257333333,35.4624,39.3373666667,35.8972666667,36.2374666667,13.1202,13.0394,12.08,39.2106666667,17.4301666667
782.50,11.4317333333,35.2059,39.0000666667,36.1507333333,36.0984666667,12.6549333333,12.945,11.774,39.1710666667,17.1885833333
782.81,11.896,35.6295666667,39.7780333333,36.5527333333,36.8799333333,13.5554,13.6136666667,12.1413666667,39.3748666667,18.00325
783.12,12.2636,35.6826333333,39.5834333333,36.5898666667,36.7730666667,13.3038666667,13.6938666667,11.8999666667,39.4799333333,17.8783333333
783.43,13.0599333333,35.8437333333,39.8455666667,37.1004,37.2252,13.4283333333,14.2542666667,12.222,39.8634,17.9219166667
783.74,13.0811333333,35.8317333333,39.6907,37.2610666667,37.2012,12.9670666667,14.3662666667,12.1622333333,39.6636666667,17.4851666666
784.05,13.2062666667,35.7251333333,39.6457333333,37.251,37.2086666667,12.4854666667,14.0903333333,11.8982,39.3218666667,17.3175833334
784.36,14.4212666667,36.0925666667,39.9248333333,37.7398,38.0884666667,13.1468666667,14.4995333333,12.8043333333,39.7535333333,18.0041666667
784.67,14.0808666667,35.7203333333,39.3971333333,37.1911333333,37.6853333333,12.4834666667,14.5751333333,12.0976333333,39.0415333333,17.1941666667
784.98,14.8948666667,35.9789333333,39.8707666667,37.5556666667,38.0,13.1292666667,15.2791333333,12.7719,39.2312,18.4534166666
785.29,14.7039333333,35.8491333333,39.9067666667,37.5714,38.3288,13.4053333333,15.5274666667,13.0388666667,39.2726,18.7329166666
785.60,14.5976666667,36.1008666667,40.3266,37.6226,38.5844666667,13.66,15.7167333333,12.9008666667,39.2437333333,18.958
785.91,15.2714,37.0748,41.0172,38.2839333333,39.1418666667,14.4134,16.8317333333,13.7830666667,39.5680666667,19.8619166667
786.22,15.0256666667,36.7811666667,40.6926333333,38.0426,38.6208666667,13.8270666667,15.9652,13.3694333333,39.4580666667,19.4820833334
786.53,14.9492,37.1363666667,40.8888666667,38.1628666667,39.0126,13.9138666667,16.1460666667,13.4829333333,39.7487333333,20.27975
786.84,14.7346666667,37.4835333333,41.0733,38.3422,39.374,14.2695333333,15.9810666667,13.6196,39.9463333333,20.4605
787.14,15.2660666667,37.9166,41.8824666667,38.8829333333,39.8701333333,15.0000666666,16.3654,13.8652666667,40.3665333333,20.9294166667
787.45,15.5692666667,37.9422666667,42.3176333333,39.1243333334,40.1926,15.4524666667,16.9002,14.1681666667,40.5839333333,20.921
787.76,14.712,37.1640666667,42.1407,38.8772,39.686,15.1193333333,15.8522666667,13.4526666666,39.9534666667,20.3681666667
788.07,14.7844666667,37.803,43.0186666667,39.5920666666,40.233,15.8916,16.0140666667,13.9802,40.9092,20.6875
788.38,13.9542,37.5924,43.0696666667,38.8694,39.9122666667,15.5302666667,15.1845333333,13.0580333333,40.5916666667,19.9911666666
788.69,14.1027333333,38.1880666667,43.9297,39.2305333333,40.4287333333,15.7886666667,15.5124,13.2099333333,41.116,19.9485
789.00,14.2472666667,38.5763666667,43.9016,39.2737333333,40.3574666667,15.8346666667,15.9928666667,13.3715333333,41.3884666667,19.9545
789.31,14.1733333333,38.4974,43.6586,38.7754666667,40.4672666667,15.5339333333,15.4154,13.0613666667,41.1712,19.6763333333
789.62,14.5562666667,38.7087333333,43.9181666667,38.9552,40.7362,15.987,15.8740666667,13.2888333333,41.4188,20.0135833333
789.92,14.8122,38.6453666667,43.7178333333,39.0121333333,40.5738,16.4862666667,16.096,13.8628333333,41.3842666667,20.0901666666
790.23,14.1518,38.1780333333,43.3033,38.2616666667,39.9939333333,16.0933333334,15.675,13.7214666667,40.7826,19.3474166666
790.54,14.1298666667,38.2956666667,42.7783,37.9970666667,39.7466666667,16.1330666667,15.6683333333,14.2686666667,40.7602666667,19.29875
790.85,13.3144666667,37.6780666667,42.0696333333,37.504,39.2281333333,15.0886666667,14.6529333333,13.4174333333,40.2987333333,18.5030833333
791.16,13.6108,38.1488333333,42.1570666667,37.7862,39.4890666667,15.6164,15.3831333333,13.6328333333,40.4984,18.819
791.47,13.3847333333,37.5111333334,41.6954,37.3474666667,39.3255333333,14.894,14.8042666667,13.2337666667,40.0642666667,18.5611666666
791.78,13.8812,38.0924666667,41.5413666667,38.3300666667,39.8481333333,15.2077333333,15.1353333333,13.5839333333,40.7854,18.3911666667
792.08,14.3966,38.0674333333,41.3070333333,38.6826666667,39.6522666667,15.3526666667,15.1788,13.5270666667,40.8292666667,18.69775
792.39,14.4140666667,37.3994333333,41.0604666667,38.7166666667,39.8042,15.2584,14.6842,13.4244666667,40.5066666667,18.27925
792.70,14.1396,36.9410666667,40.4776666667,38.9702666667,39.5054,15.454,14.2548,13.2587,40.3860666667,18.2671666666
793.01,13.9638,36.3984333333,39.8928333333,38.8532,39.0878,14.9966666667,14.1984666667,13.4037333333,39.9664666667,17.8655833333
793.32,14.1114666667,35.8586333333,40.0469666667,38.6116666667,39.0476666667,14.7551333333,13.7156666667,13.0080333333,39.5840666667,17.3709166667
793.62,14.0702666667,35.3395333333,40.0102,38.9968666667,38.9968,14.3228,13.1628,12.2483666667,39.8566666667,17.571
793.93,13.9732,34.6902666667,39.8754666667,38.8283333333,38.8283333333,13.9931333333,13.1582,11.7205,39.4612666667,17.5759166667
794.24,14.814,35.5577666667,40.5745,39.1900666667,39.0637333333,14.7676666667,13.9706666667,12.2808,39.9932,18.3599166667
794.55,14.5199333333,35.4245,40.1016,38.4464,38.3088,14.1265333333,13.8905333333,12.0746333333,39.1347333333,17.74825
794.86,15.1714666667,36.2312,40.3363333333,38.5847333334,38.6936666667,14.9151333333,14.8385333333,12.8305666667,39.2827333333,18.2916666667
795.16,14.6568666667,35.2381666667,39.5300333333,37.0810666667,37.7736,14.193,14.2918,12.2757666667,38.1387333333,18.0736666667
795.47,13.4436,34.2862333333,38.5723333333,35.8150666667,36.8566666667,13.0085333333,13.2599333333,11.3388333333,37.1202,17.2564166667
795.78,12.92,34.0382333333,38.0946,35.4968666667,36.4995333333,12.9383333333,12.7681333333,11.1881,36.8944666667,16.9475833333
796.09,13.7718666667,34.5224666666,39.1680333333,35.8378,36.8829333333,13.7117333333,13.5314666667,11.6757,37.4054,17.63525
796.40,13.8664,34.835,39.7002333334,36.0702,37.0693333333,14.4658666667,13.7936666667,11.5409666667,37.6264666667,17.7793333333
796.70,13.2598,34.9124666667,39.4569666667,35.9829333333,36.8598,13.9463333333,13.4253333333,10.8864,37.1666,17.3795
797.01,13.0155333333,35.0046666667,39.4408,35.4414,36.7674666667,13.81,13.5777333333,10.7149333333,36.6392,17.0640833333
797.32,12.5678,34.9845333333,39.108,34.8580666666,36.3456,13.2839333333,13.1974,10.3425,36.247,16.67425
797.63,11.2666666667,34.0586,38.0484333333,33.7628,35.5492666667,12.1009333333,12.5802,9.44893333333,35.1446,15.53825
797.93,11.586,34.2576333333,38.5438333333,34.1246,36.0620666667,12.1875333333,12.8332666667,9.48090000001,35.7454666667,15.9545
798.24,11.6022666667,34.424,39.1119666667,34.4144666667,36.3899333333,12.3164,12.8120666667,9.38536666667,36.4221333333,16.3608333333
798.55,12.9216,35.7092,40.5457333333,36.0655333333,37.9216666667,13.5229333333,14.2941333333,10.8040333333,38.1764666667,17.5000833333
798.85,14.1437333333,36.7647,41.4674,36.9346,38.7711333333,14.7712666667,15.7711333333,11.8954666667,39.0915333333,18.4314166667
799.16,14.8344,37.2829,42.2551,37.2598666666,39.0955333333,15.2934666667,16.7879333333,12.5271333333,39.6591333333,19.1495833334
799.47,14.3289333333,37.3590666667,41.4078,36.9799333333,38.734,15.061,17.2436,12.4134666667,39.6043333333,18.6943333333
799.78,14.1313333333,37.8637,41.2074,36.8812666667,38.7994666667,14.7014666667,16.9952666667,12.3542,39.7116,18.528
800.08,14.0314,38.3331666667,41.4372666667,37.0979333333,39.3154666666,15.1402666667,17.1524666667,12.6969,40.3762666667,18.7714166667
800.39,14.2886666667,38.6018,41.4191666667,37.7196666667,39.3722666667,15.3906,17.1548666667,12.7441,41.2968666667,19.0639166667
800.70,14.1842,37.9432,41.1884666667,37.5738666667,39.0928666667,15.429,16.8706,12.4402666667,41.4346666667,18.83775
801.00,14.1719333333,37.5052,40.9585,37.5193333333,39.0274666667,15.7082,16.0957333333,12.2234,41.494,18.75425
801.31,13.9180666667,37.5223333333,40.6060333333,37.4902666667,39.0160666667,15.5224666667,15.6435333333,12.0964,41.4402666667,18.2085833333
801.62,13.6036,36.2576333333,39.3026666667,36.6276,38.3064666667,15.0838,14.9840666667,11.5369,39.9075333333,17.6538333333
801.92,12.434,35.9556666667,38.6652,36.1552666667,37.4900666666,14.1532,13.8122,10.7363666667,38.8754666667,17.3104166666
802.23,11.9762666667,35.9252,37.7716666667,36.0401333333,37.3896,13.4594666667,13.5187333333,10.5376,38.6280666667,17.0189166667
802.54,12.1489333334,36.3667666667,38.4016666667,36.7122666667,37.9954666667,14.0470666667,13.6142,10.8163333333,39.3698,17.4165
802.84,12.5472,36.4277666667,39.2063,37.3256666667,38.5048,14.682,13.7419333333,11.4296666667,39.8613333333,18.1695833333
803.15,12.6522,35.785,38.8611,37.1698666667,38.1535333333,14.7105333333,13.8629333333,11.68,39.4627333333,18.4923333334
803.46,14.0229333333,36.2292666667,39.7070333333,37.59,38.3091333333,15.4839333333,14.8905333333,12.5954333333,40.1037333333,19.16925
803.76,15.0166666667,37.1538666667,40.8969,38.0361333333,39.2026,16.1831333333,15.5482,13.8648666667,40.0590666667,20.4504166667
804.07,16.3286,38.5714666667,42.53,39.0984666667,40.5669333333,18.11,17.0774666667,15.7142,40.8578,22.1556666667
804.38,17.1645333333,39.4548,43.4315666667,39.9418,41.3013333334,19.1859333333,18.9168,17.1356333333,41.7523333333,23.37325
804.68,16.7982666666,38.9692333333,43.2456666667,39.9781333333,40.541,18.7501333333,18.8816,17.0723333333,41.3522,23.401
804.99,17.109,40.0743666667,44.2140666667,41.0553333333,41.1744,19.2642666667,19.7918666667,17.8780666667,42.6310666667,24.2661666667
805.30,17.5750666667,40.0631333333,44.1453,40.9716,41.2012666666,19.5106,20.2670666667,18.0608,42.7066666667,23.78575
805.60,18.4752,40.4493,45.4622666667,41.2448666667,41.9963333333,20.4494666667,20.5376666667,18.711,43.2633333333,24.3001666667
805.91,17.3081333333,39.4289666667,43.9264,39.7182,41.0604666667,18.7616,19.2510666667,17.271,41.7276666666,23.1183333334
806.21,16.8583333333,38.9815333333,43.6191,38.8575333333,40.8718,17.6475333333,18.5117333333,16.3321333333,40.9395333333,22.4445833333
806.52,16.7941333333,39.2506666667,44.0555666667,38.9184666667,41.2514666667,17.2267333333,18.2618666667,16.1143333333,41.2359333333,22.6245
806.83,16.2504666667,39.3618,44.0229666667,39.2072666667,41.7122,17.1066,17.8202,15.767,41.4346666667,22.6218333334
807.13,15.9934666666,38.8993666667,43.0324333333,39.3348,41.5836,17.3949333333,17.8226,15.4869333333,41.0608666667,22.2288333333
807.44,13.9242666667,37.8152666667,41.5065666667,38.5766666667,40.2580666667,15.4973333333,15.4474,13.1585666667,39.6837333333,20.2560833333
807.74,13.214,37.5575333333,41.1466333333,38.0819333333,39.9146666667,15.0896,14.0920666667,12.3743,39.4118666667,19.5651666667
808.05,14.3446666667,38.2639333333,41.9974333333,38.7020666667,41.1461333333,16.8899333333,15.0442666667,13.367,40.4298666667,20.3540833334
808.35,15.1544,39.3180333333,42.7913,39.2631333333,41.8129333333,18.0938666667,15.8491333333,13.85,41.3130666667,20.828
808.66,15.0278666667,39.3549333333,42.8086,39.2430666667,41.927,18.9764666667,15.6816,13.9354333333,41.2474,21.6021666666
808.97,14.1621333333,38.5964,41.9119333333,38.6808666667,41.2120666667,17.4420666667,14.5008666667,12.8208666667,40.9625333333,20.555
809.27,15.0427333333,39.0150333333,42.3708666667,39.8111333333,41.5384666667,18.1198666667,15.3397333333,13.7022,42.0332,20.8614166667
809.58,13.9102666667,38.4890666667,41.6207666667,39.8808666667,41.4194666667,17.802,14.6153333333,13.4479,41.8772666667,20.1694166667
809.88,14.6465333333,38.5726666667,41.9562333333,40.4012666666,42.2344,18.8692666667,15.7044666667,14.6192333333,42.2526666667,20.7933333333
810.19,14.9066666667,38.1538333333,42.2010333333,40.5911333333,41.9645333333,18.9813333333,16.18,15.2569333333,42.1281333333,20.7935833333
810.49,14.156,38.2222,42.7565666667,40.104,41.5886,18.5626,16.0189333333,14.5058,42.3546666667,20.3190833333
810.80,15.5084,39.1064333333,43.9433,40.7944,42.7329333333,19.2907333333,17.0685333333,15.4515333333,43.6312666667,21.1345
811.10,16.1221333333,39.2646666667,44.6322666667,41.4326666667,43.0754,19.6275333333,17.2780666667,15.7163333333,43.5530666667,21.8003333333
811.41,15.6914666667,39.0796333333,44.8108333333,41.1642666667,42.8258666667,18.4080666667,16.6270666667,15.0846,43.5024,21.7785833333
811.71,15.9486,37.6770666667,44.3387333333,40.426,41.9712666667,17.6128,15.9384,14.735,42.318,21.595
812.02,16.7900666667,37.3726666667,44.8049,40.6716666667,42.084,16.9580666667,16.5726666667,14.4097666667,42.6567333333,21.6544166667
812.32,16.8030666667,37.4364666667,45.1948666667,40.9454,41.7542,17.9142,17.339,14.727,41.8030666667,21.72275
812.63,18.2995333333,38.5989,46.0627666667,41.5942666666,42.5893333333,19.1113333333,18.5409333333,15.8550333333,42.4252,22.7899166667
812.93,19.4428,39.1017,46.4939333333,42.1422,42.3919333333,19.9904666667,19.4044,16.2391,42.7568666667,23.3308333333
813.24,18.8954666667,39.1421,46.5039333333,41.9032666667,41.9527333333,19.5462666667,19.1322,15.5719666667,42.6231333333,22.4480833333
813.54,18.8431333333,39.3235333333,46.3775,41.1666,41.6765333333,19.9411333333,19.2744666667,15.5148,42.1078,22.68375
813.85,18.7792666667,38.4645666667,45.4697333333,40.2384666667,41.0872,19.1988,18.6267333333,15.5556666667,41.3068,22.0314166667
814.15,19.5786,39.1715,46.1877,40.9387333333,41.839,20.3832,19.7988666667,16.3314333334,42.1361333333,23.08425
814.46,20.9231333333,39.7437333333,46.6762,41.1097333333,42.9743333333,21.6598,21.0722666667,17.3102666667,42.9932,23.8110833333
814.76,21.3204666667,40.0641666667,46.6621333333,41.4030666667,43.5580666667,22.3016666667,22.3384,18.0192333333,43.0628,24.2665833333
815.07,20.1208666667,39.8700333333,46.0492333333,40.6499333333,42.9711333333,21.2906,21.8292,16.987,42.2564,22.8875833334
815.37,20.6592666667,40.6173333333,46.4626,41.0119333333,43.8534,22.4606666667,22.544,17.9805,42.4420666667,23.3865833333
815.68,21.0023333333,41.3523333333,46.4350333333,41.0496,44.8416666667,22.5248666666,22.9126,18.0426333333,43.0448,23.4870833333
815.98,19.7269333333,40.1317333333,45.7157,39.727,44.2090666667,21.8737333333,22.0245333333,16.6101333333,42.0716,23.046
816.29,17.7461333334,39.1298,45.0929,37.8220666667,43.4142666667,20.2094,20.4851333333,14.7884666667,40.4565333333,21.7664166667
816.59,16.9789333334,38.3169666667,43.7482666667,36.3076,42.6106666667,19.1794,19.683,14.1491,39.3287333333,21.0374166667
816.89,16.4338666667,38.2634333333,42.8908666666,35.5681333333,42.3464,17.9888,18.9106,13.4916,38.8547333333,20.3794166667
817.20,16.7748,38.5676333334,42.3828666667,35.8198666667,42.2342,18.7026,19.1261333333,14.018,39.5676,20.732
817.50,16.3917333333,37.8179333333,41.4605333333,35.0859333333,41.6409333333,18.1445333333,18.3934666667,13.9691,38.7027333333,20.3393333333
817.81,14.5547333333,37.1011,40.0559,34.4258,40.2923333333,16.2237333333,17.0753333333,12.0000333333,37.6258666667,18.699
818.11,13.467,36.6165666667,38.9988666667,33.6504,39.2908,15.4944,15.4193333333,10.7968333333,36.5873333333,17.8870833333
818.41,13.3172666667,36.6424666667,38.7746333333,33.8573333333,39.7018,15.9370666667,15.4130666667,10.9874333333,36.8963333333,17.7448333333
818.72,12.4062666667,36.0059666667,38.1305,33.3564666667,38.7408666667,15.0405333333,14.5924666667,10.3513666667,36.6086,16.8405833334
819.02,12.2113333333,35.5266666667,37.8891666667,33.2902666667,38.3388,15.2032,14.2321333333,10.3918666667,36.5694666667,17.38575
819.33,12.484,36.4811666667,38.3787666667,34.2163333333,38.9754666667,15.0994,14.7624,11.038,37.5868,17.7030833333
819.63,14.1502,37.5849333333,39.4277,35.7364666667,39.8629333333,16.0584666667,16.2372666667,12.8204333333,39.2069333333,18.9400833333
819.93,15.4204666666,38.6872,40.9409,37.2153333333,41.0974666667,17.0460666667,17.1641333333,14.1411,40.1026666667,20.3846666667
820.24,15.8040666667,38.7819,41.6600666667,37.5336666667,41.6602,17.3428,17.3861333333,14.5492333333,40.3640666666,20.63275
820.54,15.5506666667,38.7766666667,42.1266666667,37.4164,41.9210666667,16.9237333333,17.109,14.3957333333,39.963,20.64125
820.85,15.7875333333,39.1240333333,42.5409666667,37.6344,42.2612,17.0526,17.2454666667,14.6236666667,40.1992,20.9401666667
821.15,16.1292,39.3825333333,42.9111666667,37.8936,42.6683333333,17.3371333334,17.6303333333,15.2036,40.4941333333,21.3319166666
821.45,16.1799333333,39.2202333333,43.1790333333,37.8735333333,42.7843333333,17.1679333333,17.6008666667,15.3008333333,40.5694,21.3131666667
821.76,16.2912,39.1390333333,43.1815333333,37.8292,42.7462,17.2068,17.7092,15.4197666667,40.5198,21.4976666667
822.06,16.3161333333,39.2222333333,43.4581666667,37.854,42.9062,17.2394666666,17.7948666667,15.4764333333,40.4745333333,21.6111666667
822.36,16.4839333333,39.5306333333,43.6803,38.2278,43.2642666667,17.3604666667,17.9704666667,15.6604,40.7984,21.7471666667
822.67,16.4902,39.4743666667,43.6269333333,38.0983333333,43.2482666666,17.3768,17.8385333333,15.7050333333,40.6285333333,21.7993333333
822.97,16.3718,39.3697,43.6220666667,38.0913333333,43.2927333333,17.3570666667,17.6587333333,15.5896666667,40.4379333333,21.7934166667
823.27,16.1157333333,39.1820666667,43.4530666667,37.9159333333,43.1432666667,17.0926666667,17.3961333333,15.2235333333,40.2287333333,21.5064166667
823.58,16.2931333333,39.2318,43.5205666667,38.1466666667,43.2734,17.2338,17.5324666667,15.4117666667,40.4038,21.7864166666
823.88,16.4840666667,39.2473333333,43.5023,38.2868,43.5062,17.3290666667,17.7040666667,15.5235333333,40.5556,21.8943333333
824.18,16.4123333333,39.0286,43.4698666667,38.2175333333,43.3584,17.1755333334,17.7798,15.4221666667,40.444,21.7298333333
824.49,16.3708,38.8317,43.4813333333,38.1206,43.1308,16.9533333333,17.6065333333,15.2754,40.2207333333,21.681
824.79,16.5335333333,39.047,43.4652,38.2482,43.2748666667,17.1256666667,17.7454666667,15.3702,40.2959333333,21.877
825.09,16.5929333333,39.1626333333,43.581,38.4041333333,43.3716,17.0778666667,17.8159333333,15.5119666667,40.3486666667,21.9294166666
825.39,16.4162666667,39.0076,43.1948666667,38.1772666667,43.3068666667,16.7401333333,17.5646,15.3974666667,40.2149333333,21.6723333334
825.70,16.047,38.3966666666,42.5562666667,37.4098,42.6240666667,16.3798666666,17.2525333333,14.9876666667,39.4418,21.1416666667
826.00,16.2058,38.4375666667,42.7720333333,37.6645333333,42.8013333333,16.4836666667,17.4834666667,14.9943666667,39.7348,20.9970833333
826.30,16.5458666667,38.7415666667,42.8811666667,37.7677333333,43.0834,16.8669333333,17.8142666667,15.2906666667,40.1952,21.1169166667
826.61,16.4626666667,38.8556,43.0731666667,37.9183333333,43.3537333334,16.6870666667,17.7583333333,15.1531333333,40.449,21.03725
826.91,16.2409333334,38.9101,42.779,37.717,43.1136666667,16.6357333333,17.7480666667,15.0051,40.4428,21.03075
827.21,16.3825333333,39.3329666667,43.0389333333,37.9002,43.0664666667,16.9470666667,18.1114666667,15.2390333333,40.7172666667,21.3575833334
827.51,16.2112,39.2576333333,42.7176,37.9912,43.0782666667,16.9146666667,18.0545333333,15.1275333333,40.7564666667,21.51275
827.82,16.4334,39.5098333333,43.0005,38.4771333333,43.5414,17.175,18.3070666667,15.2268666667,41.1502,21.71725
828.12,16.1239333333,39.0910666667,42.8752333333,38.3436666667,43.4328666666,17.0630666667,18.2234,15.1211,41.2283333333,21.474
828.42,16.1542666667,39.0306666667,42.8841666667,38.2511333333,43.3947333333,17.1354,18.1404,14.8684333333,41.3808666667,21.57275
828.72,16.2254,38.8411,42.6494666666,38.3786666667,43.0526666667,17.3864666667,18.1254,14.4797,41.2496666667,21.62775
829.02,16.5012,39.2965333333,43.2458666667,39.0207333333,43.4574666667,17.6183333333,18.3908666667,14.8114,41.9953333333,22.2756666667
829.33,16.5971333333,39.2236,43.2193333333,39.0526,43.4225333334,17.6785333333,18.725,15.2331,41.761,22.6005
