wavelength,Back_SpoArdf,Belly_SpoArdf,Breast_SpoArdf,Crissum_SpoArdf,Crown_SpoArdf,DorTail_SpoArdf,Rump_SpoArdf,Throat_SpoArdf,WingTip_SpoArdf
724.98,19.2162222222,54.6174444444,34.8311111111,41.4202222222,18.0143333333,22.2798888889,30.118,42.2251111111,20.4755555556
725.30,19.2245555555,54.4387777778,34.7311111111,41.4467777778,17.9888888889,22.1934444444,29.853,42.1854444444,20.3235555556
725.62,19.398,54.5322222222,34.749,41.2637777778,17.9895555555,22.2365555556,29.8636666667,42.2265555556,20.3538888889
725.94,19.3718888889,54.6054444444,34.9961111111,41.2216666667,17.9855555556,22.4668888889,29.9121111111,42.4804444445,20.3185555556
726.26,19.5574444445,54.4346666667,35.058,41.0437777778,18.3602222222,22.7151111111,29.8528888889,42.331,20.3588888889
726.58,19.2767777778,54.3168888889,34.8232222222,40.8071111111,18.2236666667,22.5456666667,29.531,42.2043333333,19.9924444445
726.90,19.4776666667,54.2797777778,34.9143333334,40.7938888889,18.4665555556,22.7241111111,29.6487777778,42.3375555556,20.19
727.21,19.4428888889,54.1102222222,34.7752222222,40.7137777778,18.4377777778,22.5178888889,29.4918888889,42.3103333333,20.2022222222
727.53,19.4218888889,54.271,34.8592222222,40.819,18.3921111111,22.4303333334,29.4831111111,42.4522222222,20.1093333333
727.85,19.1717777778,54.0021111111,34.7605555556,40.549,17.9442222222,22.0692222222,29.0918888889,41.9993333333,19.6041111111
728.17,19.235,53.8763333333,34.7206666667,40.49,17.9201111111,22.0863333333,29.0544444445,41.8777777778,19.4437777778
728.49,18.9005555555,53.7952222222,34.632,40.4483333334,17.7344444444,21.87,28.952,42.0494444444,19.2361111111
728.80,19.291,54.1756666667,35.05,40.8,18.073,22.1231111111,29.3556666667,42.3714444445,19.4493333333
729.12,19.4811111111,54.0,35.2721111111,40.9241111111,18.1943333333,22.1665555555,29.3905555555,42.3094444444,19.5664444445
729.44,19.4951111111,54.0693333333,35.1634444444,40.8892222222,18.1791111111,22.0978888889,29.4703333333,42.1561111111,19.505
729.76,19.3232222222,54.2725555556,35.2296666667,41.2585555556,17.9214444444,21.9946666667,29.5604444444,42.3995555556,19.3233333333
730.08,19.343,54.4407777778,35.4342222222,41.4366666666,17.8721111111,22.1761111111,29.867,42.6405555555,19.4222222222
730.39,19.1651111111,54.647,35.6378888889,41.4934444444,17.673,22.0133333333,29.991,42.8694444444,19.3108888889
730.71,19.1222222222,55.0603333333,36.018,41.7696666666,17.5737777778,22.0526666667,30.087,42.9425555555,19.3381111111
731.03,19.1166666667,55.1021111111,36.0216666667,41.8155555555,17.6731111111,22.0666666667,30.2375555555,42.9711111111,19.4974444444
731.35,19.1851111111,55.4065555555,36.1717777778,42.1592222222,17.9366666667,22.4208888889,30.654,43.5371111111,19.8508888889
731.67,19.2128888889,55.6084444444,36.4218888889,42.3973333333,17.9464444444,22.6455555556,31.0052222222,43.9485555556,20.1322222222
731.98,19.6133333333,55.7202222222,36.7394444445,42.5997777778,18.121,22.934,31.38,44.1612222222,20.3775555555
732.30,19.727,55.9133333333,36.9917777778,42.7544444444,18.2224444445,23.2661111111,31.7892222222,44.5238888889,20.5553333333
732.62,19.4032222222,56.1963333333,36.9648888889,42.8662222222,18.007,23.2305555555,31.9945555555,44.8154444444,20.3944444444
732.94,19.5494444444,56.4955555555,37.2842222222,43.3985555556,17.991,23.374,32.3658888889,45.3401111111,20.4655555555
733.25,19.6981111111,56.6528888889,37.5728888889,43.6007777778,18.125,23.4514444444,32.7082222222,45.6978888889,20.6563333333
733.57,19.5356666667,56.6647777778,37.473,43.6292222222,17.9374444444,23.2146666667,32.8157777778,45.8372222222,20.5314444445
733.89,19.6822222222,56.7395555555,37.5991111111,43.8596666667,18.107,23.5282222222,33.0642222222,45.8723333333,20.6904444444
734.21,19.8978888889,56.8108888889,37.6027777778,44.1524444444,18.274,23.9044444445,33.4864444444,46.2433333334,20.8646666667
734.52,19.9865555555,57.0163333333,37.8641111111,44.2766666667,18.2875555556,23.9957777778,33.8028888889,46.7881111111,20.9403333333
734.84,20.0787777778,56.9363333333,38.1088888889,44.4864444444,18.2593333333,23.9348888889,34.1228888889,47.0495555555,20.933
735.16,20.2694444444,57.3911111111,38.4652222222,45.179,18.5236666667,24.089,34.5868888889,47.6078888889,21.0702222222
735.48,20.0896666667,57.5841111111,38.4227777778,45.2886666667,18.3331111111,24.1507777778,34.7176666667,47.9013333333,20.9738888889
735.79,20.3035555556,57.466,38.3161111111,45.3512222222,18.4174444445,24.1612222222,34.8147777778,48.1603333333,21.1415555556
736.11,20.7186666667,57.6173333333,38.6626666667,45.789,18.7102222222,24.4063333333,35.1832222222,48.6002222222,21.4277777778
736.43,20.5206666667,57.4,38.3766666666,45.4318888889,18.7782222222,24.3277777778,35.035,48.6594444444,21.1858888889
736.74,20.5452222222,57.4773333333,38.2951111111,45.1911111111,18.7457777778,24.4296666667,35.1492222222,48.574,21.2225555556
737.06,20.8016666667,57.6272222222,38.7585555555,45.4415555555,18.8033333333,24.7131111111,35.3927777778,48.6853333333,21.4936666667
737.38,20.6733333333,57.2347777778,38.4364444444,45.178,18.2604444444,24.3375555555,35.2205555556,48.3776666667,21.3416666667
737.69,20.3072222222,56.5882222222,37.9152222222,44.603,18.047,23.9256666667,34.8985555556,48.1238888889,20.9496666667
738.01,19.913,56.4174444445,37.7607777778,44.3874444445,17.7215555555,23.6898888889,34.7806666667,47.9123333333,20.8074444444
738.33,19.8942222222,56.9081111111,38.0097777778,44.5632222222,18.0172222222,23.9476666667,34.8621111111,48.2643333333,20.9556666667
738.64,19.8113333333,56.8413333334,37.9986666667,44.3208888889,17.8412222222,23.7718888889,34.9323333334,48.3144444445,20.7138888889
738.96,20.1677777778,57.3162222222,38.5374444444,44.7254444444,18.2828888889,24.1651111111,35.3794444444,48.7845555556,21.3045555556
739.28,19.8086666667,57.2161111111,38.4812222222,44.636,17.9025555556,23.92,35.2683333333,48.5851111111,21.0194444444
739.59,19.5554444445,57.1338888889,38.4073333333,44.5448888889,17.818,23.8506666667,35.0874444444,48.5473333333,20.8784444444
739.91,19.6833333333,57.2368888889,38.7041111111,44.6313333333,17.6495555555,23.6702222222,35.0783333333,48.3972222222,20.9144444445
740.23,19.9105555555,57.5413333333,38.8953333333,45.1572222222,17.4032222222,23.6345555556,35.1713333333,48.8288888889,20.8361111111
740.54,20.1707777778,57.4491111111,38.7203333333,45.1546666667,17.6726666667,23.8091111111,35.367,49.1912222222,20.7012222222
740.86,20.3756666667,58.1427777778,39.3684444444,45.5283333333,18.1455555555,24.1268888889,36.0944444444,50.029,20.8617777778
741.18,20.29,58.8047777778,40.1716666667,46.1974444444,17.9402222222,24.1314444444,36.5185555556,50.4933333333,21.0015555556
741.49,20.2597777778,58.7466666667,40.0196666667,46.3647777778,17.7132222222,24.1145555555,36.5386666667,50.5887777778,20.8811111111
741.81,19.9557777778,57.9578888889,39.3111111111,46.0304444445,16.9294444445,23.611,36.2424444444,50.0563333333,20.3968888889
742.12,20.1481111111,58.0853333333,39.5606666666,45.9157777778,17.006,23.8977777778,36.219,50.1543333333,20.5136666667
742.44,19.9067777778,57.9095555556,39.2417777778,45.5974444445,16.5103333333,23.5576666667,36.2493333333,50.1033333333,20.0988888889
742.76,19.7661111111,57.9774444444,39.1555555555,45.5256666667,16.0625555556,23.411,36.1661111111,50.2762222222,19.8054444445
743.07,19.3885555555,57.8622222222,38.7968888889,45.0608888889,15.6398888889,23.1666666667,36.1571111111,50.2013333333,19.5775555556
743.39,18.7883333333,57.4198888889,38.2216666667,44.6693333334,15.2445555556,23.032,35.9522222222,49.8576666667,19.1782222222
743.70,18.4582222222,57.2513333333,37.9982222222,44.183,15.1771111111,22.9116666667,36.0356666667,49.7987777778,19.0216666667
744.02,18.1216666667,57.2293333333,37.9477777778,44.307,14.947,22.614,35.7753333333,49.7711111111,18.9865555555
744.34,17.6588888889,56.9248888889,37.4418888889,44.4393333334,14.3048888889,22.2378888889,35.4365555556,49.6485555556,18.522
744.65,17.5347777778,56.2922222222,36.7794444444,43.8263333333,14.1707777778,22.0316666667,35.2342222222,49.4771111111,18.2044444444
744.97,17.602,56.7546666667,36.9613333333,43.7366666667,14.4908888889,21.9791111111,35.4781111111,49.6227777778,18.181
745.28,17.4483333333,57.0561111111,37.1241111111,43.8275555555,14.6038888889,21.8875555556,35.4927777778,49.8456666667,18.379
745.60,17.366,56.7307777778,36.6816666667,43.7634444445,14.5583333333,21.6658888889,35.6575555556,49.753,18.4005555556
745.91,17.5027777778,56.8162222222,36.6618888889,43.9756666667,14.8096666667,21.9046666667,35.7295555556,49.7734444444,18.5078888889
746.23,16.9912222222,56.7388888889,36.4803333333,43.8056666667,14.5302222222,21.7614444445,35.7262222222,49.5863333333,18.3317777778
746.55,16.9433333333,56.7094444444,36.2414444444,43.6767777778,14.4633333333,21.6844444445,35.5525555555,49.3996666666,18.2226666667
746.86,17.1766666667,57.0638888889,36.4868888889,44.2448888889,14.6114444444,21.6124444445,35.6564444444,49.7583333333,18.4484444444
747.18,17.0592222222,56.6578888889,36.3332222222,44.0285555556,14.6466666667,21.5984444444,35.3818888889,49.3526666667,18.406
747.49,16.9913333333,56.6256666667,36.0084444445,43.7433333333,14.3627777778,21.4846666667,35.1566666667,49.1142222222,18.1913333333
747.81,17.0095555555,56.4784444444,35.7721111111,43.1555555556,14.4471111111,21.4333333333,34.6894444444,48.559,18.0302222222
748.12,16.5783333333,56.4011111111,35.341,42.7535555555,13.8552222222,21.0447777778,34.0595555556,48.091,17.4602222222
748.44,16.5024444444,56.4106666667,35.5543333333,42.8698888889,13.5723333333,21.023,33.9433333333,48.0841111111,17.4723333333
748.75,16.8247777778,56.6857777778,35.8376666667,43.0342222222,13.7915555556,21.3718888889,34.1577777778,48.3745555556,17.5455555556
749.07,16.45,56.1511111111,35.4803333333,42.6004444444,13.0282222222,20.7177777778,33.4327777778,47.9025555556,17.0818888889
749.38,15.5356666667,55.074,34.4382222222,41.4023333333,11.8493333333,19.468,32.2443333333,46.8006666667,16.0174444444
749.70,15.3456666667,54.6576666667,33.9913333333,41.0872222222,11.8107777778,19.1154444445,31.929,46.4442222222,15.8521111111
750.01,15.5388888889,54.5917777778,34.0365555556,41.2045555556,11.8715555556,19.1906666667,31.7965555556,46.4135555555,15.9244444444
750.33,15.594,54.4231111111,33.9928888889,40.99,11.8434444445,19.3912222222,31.9724444444,46.4651111111,16.1185555555
750.64,15.3311111111,54.2931111111,33.7193333333,40.9597777778,11.7996666667,19.1967777778,31.9666666667,46.4111111111,16.0876666667
750.96,15.3874444445,54.1335555556,33.6135555556,40.7286666667,11.9726666667,19.4561111111,32.1863333333,46.074,16.2385555555
751.27,15.2918888889,53.7637777778,33.4106666667,40.4902222222,11.9763333333,19.3852222222,32.283,45.8502222222,16.3525555556
751.59,15.881,54.2043333333,33.9218888889,40.9847777778,12.6568888889,19.8373333333,32.8061111111,46.4506666666,17.0736666667
751.90,15.8937777778,53.4073333333,33.0597777778,40.4114444445,12.6462222222,19.542,32.4314444444,45.853,16.8971111111
752.22,15.4123333333,52.9403333333,32.1703333333,39.5136666667,11.949,18.906,31.9824444445,44.9268888889,16.3618888889
752.53,15.2166666667,53.0321111111,31.9191111111,39.362,12.0625555556,18.8798888889,31.9343333333,44.7954444444,16.0764444445
752.85,15.698,53.3334444444,32.4382222222,39.934,12.8503333333,19.578,32.2552222222,45.3038888889,16.8573333333
753.16,16.1651111111,53.6368888889,32.5545555556,40.2146666667,13.0707777778,19.7637777778,32.2697777778,45.5642222222,17.1323333333
753.47,15.6163333333,53.4186666667,32.4117777778,40.0165555556,12.7947777778,19.4314444444,32.1233333333,45.3094444444,16.9755555556
753.79,15.653,53.1023333333,32.0707777778,39.697,12.7893333334,19.3482222222,31.9167777778,44.7934444445,16.9873333333
754.10,15.9118888889,53.2632222222,31.9477777778,39.6176666667,12.8471111111,19.6107777778,32.2002222222,44.975,17.0402222222
754.42,15.6577777778,53.0318888889,31.8682222222,39.5224444444,12.8162222222,19.365,31.9515555556,45.1484444445,17.0028888889
754.73,15.5405555555,53.2982222222,31.9895555556,39.8396666667,12.5981111111,19.3435555556,31.9204444445,45.512,16.8421111111
755.05,15.4788888889,52.8827777778,31.6755555556,39.5452222222,12.5776666667,19.05,31.6807777778,45.1512222222,16.8286666667
755.36,15.0414444444,52.9463333333,31.7428888889,39.6735555556,12.2757777778,18.8204444445,31.6728888889,45.2366666667,16.3727777778
755.67,15.1718888889,52.6785555556,32.0154444444,39.837,12.5683333333,19.2488888889,31.56,45.275,16.6184444444
755.99,15.2415555556,52.9901111111,32.2037777778,40.0128888889,12.8965555555,19.4901111111,31.7252222222,45.262,17.2367777778
756.30,15.2792222222,52.9566666667,31.9565555555,39.983,13.1124444444,19.559,31.775,44.7538888889,17.1683333333
756.62,15.7348888889,53.1081111111,32.6592222222,39.9958888889,14.0733333333,20.2897777778,32.022,44.8373333333,17.7894444444
756.93,16.3925555556,53.3522222222,32.9855555555,40.0273333333,14.474,20.6356666667,32.0157777778,44.8766666667,18.1636666667
757.24,16.6852222222,53.5358888889,33.0802222222,39.825,14.6072222222,20.6243333334,31.493,44.5973333333,18.051
757.56,16.6038888889,53.097,33.1713333334,39.2916666667,14.5273333334,20.4068888889,30.2155555555,43.4452222222,18.0111111111
757.87,17.2095555556,53.5348888889,33.7197777778,39.5521111111,14.9854444444,20.7864444444,29.8612222222,43.3845555556,18.4731111111
758.18,17.52,53.1737777778,33.4931111111,38.9895555556,15.3905555556,20.7012222222,29.0538888889,42.3253333333,18.6131111111
758.50,17.6753333333,53.2175555556,33.3178888889,38.7131111111,15.2803333333,20.8825555555,27.9897777778,41.5892222222,18.5133333333
758.81,18.1474444445,53.217,33.4254444444,38.6488888889,15.8395555556,21.2417777778,27.5123333334,41.0947777778,19.1737777778
759.13,18.4948888889,53.0944444445,33.4248888889,38.4183333334,16.2521111111,21.2865555556,26.987,40.6256666666,19.5271111111
759.44,18.4091111111,52.6968888889,33.273,38.0506666667,16.0656666667,21.015,26.0151111111,39.9595555556,19.005
759.75,18.5167777778,52.9703333334,33.5816666667,37.9612222222,16.1191111111,20.8892222222,25.4613333334,39.5935555556,19.1302222222
760.07,18.515,52.7651111111,33.3281111111,37.8556666667,15.8207777778,20.5711111111,24.8404444445,39.0306666667,18.8443333333
760.38,18.8973333333,53.0406666667,33.605,38.152,16.2415555556,20.6578888889,24.8125555555,38.987,19.0031111111
760.69,18.8564444444,52.8196666667,33.7122222222,37.9441111111,16.3617777778,20.7657777778,24.6336666667,38.7755555555,18.9547777778
761.01,19.381,53.4234444444,34.028,38.6996666667,16.9135555556,21.1586666667,25.0252222222,39.1596666667,19.338
761.32,18.9466666667,53.1347777778,33.8231111111,38.4014444444,16.4888888889,20.7161111111,24.6615555555,38.591,18.7756666667
761.63,19.0861111111,53.2534444445,34.3046666667,38.7357777778,16.6688888889,21.0156666667,24.9945555556,38.9532222222,18.9711111111
761.94,19.0045555556,53.1181111111,34.5373333333,38.6026666667,16.7535555556,21.0307777778,25.2407777778,39.0691111111,18.8605555555
762.26,19.3833333333,53.3895555555,34.9403333334,38.6848888889,16.9727777778,21.2311111111,25.5098888889,39.309,19.008
762.57,19.6824444444,54.1231111111,35.5076666667,39.0277777778,17.0753333333,21.5198888889,25.9921111111,39.8254444445,19.1985555556
762.88,19.942,54.2261111111,35.7642222222,39.1691111111,17.2715555556,21.9517777778,26.3265555556,40.0656666667,19.3856666667
763.20,20.2166666667,54.134,35.7178888889,39.1144444445,17.4116666667,22.2904444444,26.6538888889,40.3275555555,19.3525555555
763.51,20.3045555555,54.2383333333,36.0878888889,39.3823333333,17.6216666667,22.6611111111,27.1455555556,40.7594444445,19.6517777778
763.82,20.0542222222,53.8278888889,35.7987777778,39.1374444444,17.3592222222,22.6891111111,27.2657777778,40.594,19.3916666667
764.14,20.2296666667,54.4344444444,36.1398888889,39.8831111111,17.7262222222,23.0324444445,28.0464444444,41.3768888889,19.7534444444
764.45,19.979,53.9676666667,35.9901111111,39.5754444444,17.4975555555,22.9868888889,28.5346666667,41.6977777778,19.6785555555
764.76,20.1704444444,53.9827777778,36.0125555556,39.6814444444,17.9338888889,23.3526666667,29.3871111111,42.2075555556,19.9613333333
765.07,20.0627777778,54.0503333333,35.9076666667,39.786,17.9244444445,23.501,30.0166666667,42.7797777778,19.9623333333
765.39,20.3928888889,54.3991111111,36.3408888889,40.4872222222,18.41,24.0734444444,31.293,43.6705555555,20.6526666667
765.70,20.0753333333,54.1318888889,36.0694444445,40.461,18.1832222222,23.8591111111,32.007,43.9296666667,20.4275555556
766.01,20.1678888889,53.7061111111,35.8853333333,40.7748888889,18.6354444445,24.0715555555,33.0062222222,44.635,20.6264444445
766.32,20.4657777778,53.7684444444,36.1365555556,41.2073333333,19.2095555555,24.4638888889,34.4718888889,45.5883333333,21.1805555556
766.64,20.5165555555,53.8072222222,36.3144444445,41.6972222222,19.5545555555,24.4806666667,35.5491111111,46.5327777778,21.6058888889
766.95,20.3087777778,53.791,35.8974444444,41.6654444445,19.3052222222,24.3176666667,36.2558888889,47.174,21.3952222222
767.26,20.2693333333,53.9933333333,35.7728888889,41.8748888889,19.4035555556,24.226,36.8427777778,47.8348888889,21.5203333334
767.57,20.3072222222,53.463,35.5695555555,41.3944444444,19.2867777778,24.0338888889,37.0715555556,47.8212222222,21.7578888889
767.88,20.6602222222,53.7977777778,35.8571111111,41.98,19.52,24.2827777778,37.6211111111,48.4412222222,21.9845555555
768.20,21.1056666667,54.0384444444,36.2947777778,42.4845555555,19.6191111111,24.6677777778,38.6794444444,49.1901111111,22.5802222222
768.51,21.5866666667,54.272,36.5613333333,42.6932222222,19.7418888889,24.7647777778,39.2971111111,49.8658888889,22.9202222222
768.82,21.922,54.4054444445,36.6302222222,42.8916666667,19.986,24.9185555555,40.2017777778,50.4441111111,23.1933333333
769.13,22.8724444445,54.9574444444,37.4747777778,43.8072222222,21.2144444444,25.9346666667,41.2977777778,51.6936666667,24.1206666667
769.44,22.8721111111,54.6524444444,37.4203333333,43.5931111111,21.1566666667,25.8868888889,41.4815555556,51.6114444445,24.0285555556
769.76,22.6876666667,55.1364444444,37.4825555556,44.0122222222,21.0984444444,25.5801111111,41.8111111111,51.7985555555,23.9244444445
770.07,22.5,55.2168888889,37.6965555556,43.8616666667,21.023,25.6977777778,41.9852222222,51.9852222222,23.9295555555
770.38,23.2573333333,55.6797777778,38.4194444444,44.4444444445,21.7116666667,26.149,42.9468888889,52.1117777778,24.7826666667
770.69,23.9262222222,55.877,39.4302222222,44.7655555555,22.4455555555,26.8453333333,43.6832222222,52.699,25.4488888889
771.00,23.9283333333,56.3941111111,39.5574444444,45.4854444445,22.6632222222,27.1814444445,44.336,53.582,25.2222222222
771.32,24.5392222222,56.9252222222,40.4081111111,45.9964444444,23.796,27.8323333333,45.3916666667,54.3606666667,25.8724444445
771.63,24.7613333333,57.1987777778,40.6174444444,46.5393333333,24.2578888889,27.826,45.836,54.6524444445,25.8567777778
771.94,24.2335555555,57.1301111111,40.6328888889,46.8473333333,24.3691111111,27.7363333333,46.1393333333,54.5161111111,25.5591111111
772.25,24.2917777778,56.9982222222,40.6753333333,47.0504444444,24.171,27.6606666667,46.1966666667,54.3393333333,25.757
772.56,24.042,56.6921111111,40.4055555556,47.0781111111,23.3356666667,27.459,46.2027777778,54.2346666667,25.6468888889
772.87,23.5302222222,57.2385555556,40.9268888889,47.9618888889,23.1953333333,27.343,46.9408888889,54.8933333333,25.7317777778
773.18,23.8257777778,57.3137777778,41.1638888889,48.0423333333,23.3131111111,27.5865555556,47.2608888889,55.4578888889,25.9096666666
773.50,24.3888888889,57.1906666667,41.4112222222,48.4507777778,23.5058888889,27.8964444445,48.0417777778,55.4738888889,26.0895555555
773.81,24.1631111111,56.5097777778,40.9186666667,48.1158888889,23.5321111111,27.5514444444,47.1696666667,55.1432222222,25.8692222222
774.12,24.1901111111,56.4706666667,40.9783333334,48.4045555556,23.68,27.9235555556,47.5623333333,55.4988888889,25.7856666667
774.43,24.8441111111,56.6267777778,42.0303333333,48.9928888889,24.5884444444,28.665,48.3853333333,56.0671111111,26.7865555556
774.74,25.0263333333,56.8081111111,42.0928888889,49.1474444444,24.2584444444,28.7111111111,48.5333333334,56.3393333333,26.9738888889
775.05,24.798,56.6941111111,42.3125555556,48.6273333334,24.0875555556,28.7385555555,48.2155555556,56.6213333333,27.1237777778
775.36,25.5137777778,57.3778888889,42.6781111111,48.9481111111,24.5263333333,29.4236666667,48.6433333333,56.84,27.8903333333
775.67,25.4691111111,57.2552222222,42.8491111111,48.5568888889,24.9076666667,29.9103333333,48.3726666667,56.9825555556,27.7378888889
775.98,25.1965555556,57.7681111111,42.8397777778,48.4558888889,24.7265555556,29.8404444444,48.3264444444,56.9658888889,27.4252222222
776.30,26.6651111111,58.5925555556,43.7536666666,48.7987777778,25.6607777778,31.0275555556,48.839,57.3391111111,27.9987777778
776.61,26.4751111111,58.2243333333,43.2961111111,48.1428888889,25.6037777778,30.9733333333,48.2221111111,56.6247777778,27.6551111111
776.92,26.6283333333,58.988,43.822,48.6191111111,25.7662222222,31.3136666667,48.2441111111,57.0324444445,28.105
777.23,26.4373333333,60.018,44.329,49.1381111111,25.629,31.7331111111,49.0142222222,57.9972222222,28.0541111111
777.54,25.965,60.272,43.8067777778,49.1858888889,24.958,30.9332222222,48.6908888889,57.3513333334,27.7106666667
777.85,25.7836666667,60.0885555555,43.5328888889,48.611,24.3951111111,30.3084444444,48.3214444444,56.9017777778,27.0194444445
778.16,25.4351111111,60.3015555556,43.5057777778,48.6821111111,24.4014444445,30.0518888889,48.1911111111,56.6407777778,26.3477777778
778.47,25.7311111111,60.6091111111,43.4321111111,48.8346666667,24.3344444445,30.357,48.0928888889,56.4893333333,26.0713333333
778.78,25.3071111111,60.6762222222,43.5297777778,49.009,24.0966666667,30.1857777778,47.7355555556,57.2683333333,25.8183333333
779.09,25.6856666667,61.9007777778,44.0194444445,49.9584444444,24.1988888889,30.2762222222,48.2498888889,57.7814444445,26.0182222222
779.40,25.7191111111,62.1166666667,44.5291111111,50.6296666667,24.4501111111,30.8328888889,48.7873333333,58.3192222222,26.2454444444
779.71,24.8148888889,62.1443333333,44.3663333333,50.6043333333,23.3235555556,30.0781111111,48.3137777778,58.3822222222,25.5164444444
780.02,25.2588888889,63.1272222222,45.661,51.8753333333,23.469,30.7994444445,49.4016666667,59.6377777778,26.2643333334
780.33,25.3516666667,62.885,45.5555555555,51.8961111111,23.6188888889,30.6831111111,49.0113333333,59.5616666667,25.9123333333
780.64,25.3034444444,61.8712222222,45.0363333333,51.5866666667,22.967,30.3032222222,48.2195555556,58.7796666667,25.5075555556
780.95,25.8082222222,62.6545555555,45.9413333334,52.1046666667,23.5735555555,30.9741111111,48.7061111111,60.0145555555,26.2758888889
781.26,25.5038888889,62.8786666667,45.6367777778,52.3476666667,23.0031111111,30.9168888889,48.0108888889,59.8184444444,26.179
781.57,24.6961111111,62.3696666667,45.1496666667,52.0615555555,21.9726666667,30.6206666667,47.1245555556,59.3534444445,25.6401111111
781.88,24.4086666667,63.0676666667,45.4312222222,52.517,21.3141111111,30.194,46.9782222222,59.8608888889,25.7875555556
782.19,25.5902222222,63.1308888889,45.6976666666,52.8924444444,21.618,30.5023333334,47.779,59.6172222222,26.4405555556
782.50,25.3155555556,62.334,45.1592222222,52.5068888889,21.0161111111,29.9498888889,47.3255555556,59.2407777778,26.0077777778
782.81,25.502,61.7245555556,44.5448888889,51.64,20.9616666667,29.6407777778,46.8651111111,58.5788888889,26.1825555556
783.12,25.5767777778,61.518,44.1546666667,51.3541111111,21.3751111111,29.9231111111,46.6733333333,58.5644444445,26.8806666667
783.43,24.9213333333,60.65,43.7133333333,51.5743333334,20.9402222222,29.2512222222,45.9626666666,58.3332222222,26.8106666667
783.74,24.5894444444,60.2672222222,43.595,51.1154444444,20.3193333333,29.1653333333,45.7015555556,58.4097777778,26.9
784.05,24.1864444444,61.0414444444,43.5727777778,50.8715555556,20.0837777778,28.7772222222,46.0597777778,58.9376666667,26.5111111111
784.36,23.7315555555,59.6656666666,42.5984444444,49.7852222222,18.774,27.8996666667,45.1526666667,57.5524444444,25.2525555555
784.67,23.3227777778,59.431,41.9154444445,49.4673333333,18.218,27.5261111111,44.5146666666,56.8903333334,25.1141111111
784.98,24.2358888889,60.2857777778,42.5243333333,49.643,18.7684444444,28.123,45.5216666667,57.745,26.3787777778
785.29,24.2173333333,59.4084444445,41.119,48.4577777778,18.3465555555,27.451,44.8802222222,56.5646666667,25.9832222222
785.60,23.6154444445,58.5017777778,40.6646666667,47.5278888889,17.4833333333,27.0753333333,43.6223333333,55.567,25.2027777778
785.91,21.7123333333,57.3052222222,39.7984444444,46.5763333333,15.9538888889,26.0572222222,41.9882222222,54.814,23.7052222222
786.22,20.7101111111,56.4262222222,39.0493333333,45.7158888889,15.1658888889,25.464,40.3894444444,54.1007777778,23.0125555556
786.53,19.9545555556,55.4308888889,37.7211111111,44.6144444444,13.7983333333,24.2517777778,38.6962222222,52.7552222222,21.3377777778
786.84,19.6824444444,55.2378888889,36.6665555556,43.4126666667,12.7552222222,23.424,37.8231111111,51.9275555556,20.3628888889
787.14,18.7894444445,54.9491111111,35.6563333333,42.7966666667,11.6146666667,22.0164444445,36.9492222222,51.3102222222,19.1897777778
787.45,18.7284444444,53.5877777778,35.0248888889,42.4323333333,11.8518888889,21.7245555555,35.9645555555,49.9058888889,19.779
787.76,17.9701111111,53.5343333333,34.4267777778,42.2246666667,11.2767777778,21.228,34.8243333333,49.7571111111,19.5272222222
788.07,17.6722222222,53.3465555556,34.2015555556,41.3452222222,10.9901111111,20.7714444444,34.3554444444,49.379,19.101
788.38,16.7477777778,51.6143333333,33.4087777778,40.3412222222,10.4091111111,19.8574444445,32.9661111111,48.0511111111,18.4428888889
788.69,15.8194444445,51.3421111111,33.7404444445,40.374,10.0441111111,19.549,32.2773333333,47.9866666667,18.0857777778
789.00,14.8558888889,51.0706666667,32.6044444444,39.6121111111,9.41811111112,18.2533333333,31.5841111111,47.382,17.2777777778
789.31,15.7386666667,51.55,32.8014444444,39.6357777778,9.67400000001,18.4316666667,32.134,47.3072222222,18.0923333333
789.62,16.0314444444,52.7374444444,33.749,40.5405555556,10.3143333333,18.9073333333,32.8598888889,47.3087777778,18.0411111111
789.92,15.8612222222,52.5824444445,33.4992222222,40.7014444444,10.1753333333,18.7988888889,32.824,46.9437777778,18.5028888889
790.23,16.1357777778,52.0995555556,33.8051111111,40.8823333333,10.6511111111,19.698,33.1093333333,46.4142222222,19.2262222222
790.54,16.3314444444,52.0355555556,34.1474444444,41.6307777778,10.9315555555,20.079,32.9621111111,46.7912222222,20.0551111111
790.85,15.7805555555,51.9617777778,33.2233333333,41.2906666667,10.0232222222,19.7897777778,32.4531111111,46.4246666667,19.3986666667
791.16,15.0347777778,50.6725555556,32.4238888889,40.8071111111,9.75322222223,19.0085555555,32.3491111111,45.4533333333,19.1953333333
791.47,14.4065555556,49.6592222222,32.5756666667,40.9344444445,9.63377777778,19.0531111111,32.3736666667,44.9495555555,19.2045555556
791.78,14.9175555556,50.1928888889,32.3431111111,41.2552222222,9.56800000001,19.0714444444,32.7674444444,44.4315555556,18.956
792.08,15.9016666667,49.9683333333,32.0314444444,41.6888888889,10.4538888889,19.7573333333,33.6114444444,44.4191111111,19.593
792.39,16.6162222222,49.9621111111,32.967,42.2727777778,10.8207777778,20.4545555555,33.7878888889,44.8358888889,20.5682222222
792.70,16.3405555555,48.3327777778,32.0534444445,40.6175555556,10.9387777778,20.1183333333,33.0134444445,43.7923333333,20.4995555556
