wavelength,Back_ThlRuff,Belly_ThlRuff,Breast_ThlRuff,Crissum_ThlRuff,Crown_ThlRuff,DorTail_ThlRuff,Patch10_ThlRuff,Rump_ThlRuff,Throat_ThlRuff,WingTip_ThlRuff
251.66,3.04793333333,1.78846666667,2.6862,1.63533333333,0.942966666666,6.42647017545,2.36956666667,2.046,3.041,8.80993333334
252.04,4.22726666667,2.59866666667,3.87386666666,2.50866666667,2.1656,7.12297192983,3.69016666667,3.20166666667,3.9294,9.94473333331
252.41,4.9862,3.07646666667,4.11806666667,3.0766,2.7987,7.31959298246,3.8473,3.6182,4.06946666667,10.3681333333
252.79,6.49973333333,4.25206666667,4.95473333334,4.62766666667,3.9734,8.18481403509,4.6764,4.5094,4.96873333333,11.3916
253.16,6.8546,4.63253333333,5.36413333333,5.21066666667,4.225,8.56940701754,5.17236666667,5.12,5.08533333333,11.7729333333
253.54,7.1816,4.86433333333,5.92206666667,5.49053333333,4.6138,8.84922456142,5.78983333333,5.55326666667,5.4976,12.0598
253.91,8.47073333333,5.83513333334,7.06826666666,6.65246666667,6.03606666667,9.89884210525,7.06136666666,6.67366666667,6.7934,13.1008
254.28,7.91713333333,5.85253333333,6.89940000001,6.23773333333,5.8342,9.60118245615,7.12833333334,6.60853333333,6.43406666666,12.8535333333
254.66,7.68486666666,6.072,7.1424,6.13153333333,5.92716666667,9.57656491227,7.26496666667,6.11673333333,6.95653333333,12.8726666667
255.03,6.84433333333,5.60826666667,6.61260000001,5.75506666667,5.5348,8.83821052632,6.68606666667,5.07533333334,6.19539999999,12.1976666667
255.41,8.26480000001,7.05839999999,8.11593333334,7.26993333333,6.83896666667,9.93955438597,8.03356666667,6.03206666666,7.19160000001,13.2863333333
255.78,7.44206666666,6.0992,7.12233333334,6.64266666667,5.57563333333,9.30205614035,7.06646666667,4.8682,5.95506666667,12.3501333333
256.15,7.13733333333,6.34766666667,6.88993333333,6.3716,4.90846666667,9.07346315791,6.81023333334,4.70486666667,5.88513333333,11.4114666667
256.53,6.62013333333,6.03026666667,6.84513333334,6.13113333333,4.71866666667,8.79531578947,6.61226666666,4.61773333333,5.74313333334,10.9896666667
256.90,4.67826666667,4.47233333333,5.57706666667,4.10666666667,2.81913333333,7.2305754386,5.05903333333,3.41326666667,4.08379999999,9.43253333333
257.28,3.446,3.26986666667,4.40453333333,2.8964,2.13516666667,5.98681052631,4.1261,2.10013333333,3.53766666667,8.506
257.65,2.959,2.93406666667,3.76353333333,2.70506666667,1.79213333333,5.63905964912,3.44796666667,1.8446,3.12593333333,8.02846666667
258.02,1.94413333333,2.31546666667,2.81646666667,2.0302,1.05003333333,5.10243859649,2.74093333333,1.33026666667,2.41246666667,7.47973333333
258.40,2.31973333333,2.95066666667,3.563,2.6954,1.6424,6.0506245614,3.31016666667,2.21766666667,3.21026666667,8.17433333333
258.77,3.2508,3.58486666667,4.2004,3.23073333334,2.53866666667,6.8575122807,3.79993333333,3.19866666667,3.7054,8.44493333335
259.15,3.78133333333,3.97913333333,4.5368,3.59413333333,2.92676666667,7.34991929824,4.24886666667,4.07626666667,4.26713333333,8.73533333334
259.52,3.6502,3.78546666667,4.1716,3.38606666667,2.86466666667,7.25184912281,4.1583,4.13533333333,4.24086666667,8.67339999999
259.89,3.5948,3.87146666666,4.27733333333,3.318,3.0073,7.2170245614,4.3175,4.26826666666,4.425,8.66846666666
260.27,3.63273333333,3.7934,4.36206666667,3.44793333333,3.13676666667,7.30569122807,4.25333333333,4.17746666667,4.51106666667,8.86406666667
260.64,4.01706666667,4.0198,4.57313333333,3.73293333333,3.52513333333,7.56228070176,4.55146666667,4.50293333333,4.81333333333,9.09686666666
261.01,4.348,4.31053333333,4.86566666667,4.18606666667,4.0214,7.95974385965,4.8598,4.7788,5.25293333333,9.50553333333
261.39,4.3536,4.21286666667,4.84313333333,4.18353333333,3.9343,7.89024210526,4.833,4.70526666667,5.12746666667,9.47226666666
261.76,3.96173333334,3.8434,4.57493333333,3.65826666667,3.48976666667,7.46765964912,4.4915,4.247,4.6328,9.07706666667
262.13,4.406,4.20413333333,5.1072,3.91933333333,3.9546,7.90631578947,4.84956666667,4.77113333333,4.94726666666,9.40446666667
262.51,4.14526666666,3.63266666667,4.54073333333,3.42973333333,3.66713333333,7.44165614035,4.42893333333,4.3894,4.47186666667,8.89246666667
262.88,3.11946666667,2.68806666667,3.62346666667,2.59266666667,2.82343333333,6.57345964912,3.7897,3.58146666667,3.59686666667,8.0908
263.25,2.46953333333,1.94266666667,3.228,2.01013333333,2.38306666667,6.04261052632,3.11433333333,2.72633333333,2.874,7.55573333333
263.63,2.36546666667,1.57546666667,3.14633333333,1.68173333333,2.30093333333,5.98687719298,3.1279,2.45793333333,2.48573333333,7.36893333334
264.00,1.94373333333,1.38206666667,3.03266666667,1.4218,2.31666666667,5.93456491228,2.81146666667,2.05813333333,2.05313333333,6.98979999999
264.37,1.9004,1.45086666667,2.89646666667,1.4916,2.37553333333,5.92448070175,2.79946666667,1.931,1.80333333333,6.91173333334
264.75,1.70246666667,1.72306666667,2.94973333333,1.43146666667,2.26496666667,5.94130175439,2.90896666667,1.65646666667,1.85073333333,6.85586666667
265.12,1.57926666667,1.64926666667,2.8436,1.31446666667,1.99896666667,5.71988421052,2.89366666667,1.43933333333,1.52426666667,6.38166666666
265.49,1.789,2.15753333333,3.16126666667,1.68226666667,2.22796666666,6.0112877193,3.0908,1.954,1.88106666667,6.5794
265.87,2.12253333333,2.36006666667,3.3286,2.00866666667,2.538,6.27908070175,3.25256666667,2.3362,2.0844,7.03246666667
266.24,1.4652,1.6816,2.61233333333,1.64933333333,1.73923333333,5.67447017544,2.5662,1.44213333333,1.30386666667,6.44546666667
266.61,1.5468,1.82713333334,2.73633333333,1.61466666667,1.5852,5.44887719298,2.74306666667,1.46086666667,1.2166,6.558
266.98,2.19753333333,2.39353333333,3.06346666667,1.94946666667,2.13436666667,5.84267368421,3.35086666667,1.8886,1.84933333333,7.31940000001
267.36,2.0884,2.2872,2.62526666667,1.75426666666,1.80726666667,5.54260701754,3.24883333333,1.87706666667,1.691,7.22060000001
267.73,1.93273333333,2.40786666667,2.5798,1.7772,1.6748,5.30557192983,2.84393333333,1.69126666667,1.71186666667,7.01066666667
268.10,2.77313333333,3.07946666667,3.0874,2.5434,2.27946666667,5.79252631579,3.35756666667,2.28946666667,2.45466666667,7.94826666667
268.48,3.14086666667,3.64346666667,3.41973333333,2.83866666667,2.868,6.27389824561,3.74553333333,2.96033333333,3.04666666666,8.44519999999
268.85,3.17186666667,3.3976,3.23013333333,2.6462,2.7749,6.20935087719,3.6058,3.00833333333,3.00053333333,8.42586666666
269.22,2.63633333333,3.0802,2.5622,2.17293333333,2.39683333333,5.76393333333,3.08996666667,2.51953333333,2.52706666666,8.06833333333
269.59,2.4266,2.7392,2.19806666667,1.67233333333,1.9963,5.59707017544,2.77526666667,2.07233333333,2.2134,7.77146666667
269.97,2.4566,2.90706666667,2.35253333333,1.80153333333,2.19976666667,5.6173122807,2.97603333333,2.3078,2.54606666667,7.72753333333
270.34,2.92346666667,3.44926666667,2.77473333333,2.06746666667,2.64786666667,6.03441403509,3.5311,3.025,3.04313333333,7.9616
270.71,3.01833333333,3.41513333333,2.86513333333,2.10966666667,2.7623,6.17953333333,3.34896666667,3.22373333333,3.1994,7.87806666667
271.09,2.80346666667,3.07766666666,2.53946666667,1.9638,2.33453333333,5.86940701754,2.905,3.071,2.93226666667,7.47253333333
271.46,3.00773333334,3.2204,2.66086666667,2.18293333333,2.43503333333,5.84708070176,3.10266666667,3.1058,3.20073333333,7.7468
271.83,2.762,2.8678,2.31713333333,2.0866,2.03863333333,5.5731122807,3.079,2.99246666667,3.0182,7.62686666667
272.20,2.14593333333,2.3248,1.86046666667,1.45886666667,1.28473333333,4.99129473684,2.64326666667,2.59453333333,2.491,6.8612
272.58,1.98486666667,2.0964,1.7742,1.23546666667,0.865533333332,4.61666315789,2.33773333333,2.43073333333,2.31926666667,6.60786666667
272.95,1.9266,2.1644,1.9326,1.3718,0.890199999999,4.53323508772,2.26783333333,2.4172,2.36546666667,6.37086666667
273.32,2.33986666666,2.33673333334,2.27593333333,1.65306666667,1.2671,5.02150877193,2.7575,2.79853333333,2.84386666667,6.6606
273.69,2.92333333333,2.97246666667,2.8282,2.35526666667,1.84856666667,5.66529473684,3.50216666667,3.384,3.46366666667,7.07506666667
274.06,3.35846666667,3.40826666667,3.13986666667,2.74653333333,2.20196666667,6.27592982456,4.02923333333,3.62053333333,3.77026666667,7.36273333333
274.44,3.59266666667,3.52673333333,3.4512,3.03313333333,2.37616666667,6.53999298246,3.9983,3.57993333333,4.0484,7.51846666667
274.81,3.70486666667,3.76973333333,3.50693333333,3.23113333333,2.50453333333,6.71914035088,4.1331,3.54926666667,4.1492,7.65926666667
275.18,3.82373333334,4.24953333333,3.9096,3.40753333333,2.75713333333,7.04290175438,4.42626666667,3.60566666667,4.5072,7.95093333333
275.55,3.98633333333,4.47966666666,4.3198,3.5986,2.9813,7.47925263158,4.5238,3.79933333333,4.56126666667,7.915
275.93,4.2418,4.9922,4.75953333333,3.811,3.5437,7.93512280702,4.72826666667,4.1966,4.96786666667,8.0874
276.30,5.0088,5.5082,5.39493333333,4.61206666667,4.41553333333,8.64604561403,5.47843333333,4.77506666667,5.66066666667,8.6964
276.67,5.20406666667,5.5202,5.47706666667,4.86966666667,4.65406666667,8.89547368422,5.75566666667,4.76553333333,5.68913333333,8.63253333333
277.04,5.28146666667,5.52266666667,5.24486666667,4.85026666667,4.66743333333,9.29179649123,5.72746666667,4.7076,5.64313333333,8.96566666667
277.41,5.29013333333,5.59406666667,5.38533333333,4.8142,4.5544,9.26275087719,5.47493333333,4.5872,5.7112,9.00979999999
277.79,4.9312,5.2138,5.1952,4.546,4.34966666667,8.98586666666,5.10373333334,4.3514,5.38973333333,8.87179999999
278.16,4.74533333333,5.03266666667,5.18573333333,4.50513333334,4.18673333333,8.6305508772,4.87993333333,4.4104,5.33473333333,8.85733333333
278.53,4.31226666667,4.77506666667,4.7714,4.0478,3.77223333333,8.21767017544,4.53446666667,4.1028,5.20846666667,8.58033333333
278.90,4.3914,4.75,4.8914,3.9892,3.85693333333,8.1965754386,4.7427,4.28973333333,5.24653333333,8.6412
279.27,4.63113333333,4.7244,5.26286666667,4.2542,4.23973333333,8.52247368421,5.1049,4.8178,5.30966666667,8.93573333333
279.64,4.9692,5.08886666667,5.64893333333,4.36333333333,4.59946666667,8.79821052631,5.59083333333,5.191,5.70513333333,9.31146666667
280.02,4.77213333333,4.83746666667,5.41526666667,4.119,4.1861,8.45573684211,5.3979,4.90973333333,5.3774,9.07333333334
280.39,4.13666666667,4.25666666667,4.66333333333,3.26,3.28333333333,7.72350877193,4.56833333333,4.18,4.60333333333,8.5
280.76,3.18553333333,3.46173333333,3.6686,2.2452,2.22883333334,6.76672982456,3.8282,3.25786666667,3.77066666667,7.85666666667
281.13,2.73,2.9606,3.2646,1.72186666667,1.68816666667,6.13667368421,3.59253333333,2.85166666667,3.31253333333,7.29393333333
281.50,3.01373333333,3.22346666667,3.44906666667,1.87966666667,1.78423333333,6.26112280702,4.01623333333,3.14213333333,3.54633333333,7.4656
281.87,3.16833333333,3.34553333333,3.3578,1.70333333333,1.69273333333,6.16099298246,3.8684,2.9786,3.5596,7.34246666667
282.25,3.19846666667,3.33633333333,3.1654,1.6756,1.53923333333,6.1438877193,3.7214,2.8416,3.54913333333,7.32626666667
282.62,3.1208,3.30113333333,3.08293333333,1.7176,1.45416666667,5.98481754386,3.7234,2.80346666667,3.46153333333,7.25466666667
282.99,2.80146666667,3.12,2.91246666667,1.60693333333,1.18173333333,5.74291929825,3.5055,2.4318,3.302,7.03933333334
283.36,2.94246666667,3.2756,2.9204,1.71213333333,1.1189,5.66512280702,3.56586666667,2.5214,3.493,7.1374
283.73,2.872,3.17246666667,2.8108,1.74446666667,1.17266666667,5.67047368421,3.44643333333,2.49693333333,3.53406666667,7.07633333333
284.10,3.51766666666,3.73006666667,3.48446666667,2.37326666667,1.7359,6.26992982456,4.0387,3.11313333334,4.06033333333,7.70853333333
284.47,3.75386666667,3.99213333333,3.81093333334,2.70693333333,2.1448,6.62002807018,4.34063333333,3.33453333333,4.41133333333,7.89493333333
284.85,4.36233333333,4.5442,4.5082,3.39573333333,2.7962,7.38732280702,4.85046666667,3.98413333333,4.97733333333,8.3584
285.22,4.55273333333,4.7562,4.73993333333,3.77653333333,3.0141,7.54001052632,5.0427,4.14826666667,5.1562,8.7408
285.59,3.97966666667,4.3276,4.28153333333,3.48886666667,2.786,7.13486315789,4.542,3.66866666667,4.66426666666,8.3534
285.96,4.14853333333,4.45286666667,4.62766666667,4.0396,3.0689,7.3505122807,4.85236666667,4.05546666667,4.87053333333,8.5968
286.33,3.9184,4.31686666667,4.57053333333,3.93446666667,2.9407,7.35429473684,4.66886666667,3.90486666667,4.73346666667,8.50026666667
286.70,4.4052,4.75613333333,5.1252,4.3418,3.3525,7.9406631579,5.18493333333,4.39833333334,5.168,8.9712
287.07,4.51113333334,4.71773333334,5.16993333333,4.44533333333,3.29703333333,7.95621052632,5.2539,4.53826666667,5.163,8.93126666667
287.44,4.19813333333,4.30146666666,4.9438,4.20266666667,3.00413333333,7.66770877193,4.90246666667,4.17073333333,4.97353333333,8.60293333333
287.82,4.1612,4.2518,4.83693333333,4.15646666667,2.76776666667,7.55376842105,4.74636666667,4.11013333333,4.85313333333,8.50813333333
288.19,3.94566666667,4.00246666666,4.7362,4.026,2.61246666667,7.55370175439,4.5169,3.76873333333,4.84006666667,8.33753333333
288.56,3.99853333333,3.99613333333,4.89173333334,4.23506666667,2.5868,7.6828245614,4.52523333333,3.86,4.87046666667,8.37446666667
288.93,3.8822,3.94013333333,4.8788,4.21293333333,2.5094,7.54267719298,4.6158,3.86533333333,4.92453333333,8.3702
289.30,3.8682,4.16853333333,5.03066666667,4.1148,2.5385,7.59998596491,4.62986666667,4.0244,5.12580000001,8.35406666667
289.67,4.23506666667,4.51126666667,5.3812,4.39893333334,2.70163333333,7.88499649123,4.95966666667,4.42086666667,5.47406666666,8.546
290.04,3.99293333333,4.39586666667,5.28546666667,4.11666666667,2.5501,7.74067017544,4.81466666667,4.30686666667,5.44600000001,8.30733333333
290.41,4.11353333333,4.4666,5.35313333333,4.16046666667,2.71596666667,7.75710175439,5.08886666666,4.38266666667,5.57039999999,8.21486666667
290.78,3.9122,4.22473333334,4.98326666667,4.00893333333,2.63666666667,7.40931578947,4.94973333333,4.15273333333,5.35033333333,7.92366666667
291.15,3.93253333333,4.34926666667,4.9548,4.00946666667,2.74893333333,7.49578596491,5.0167,4.16086666667,5.45839999999,7.8824
291.52,3.87053333333,4.53773333333,4.9726,4.05786666667,2.76106666667,7.54998245614,5.1073,4.21533333333,5.30993333333,7.79866666666
291.89,3.65673333333,4.5084,5.01886666667,3.98033333333,2.6522,7.36661403509,5.0885,4.05613333333,5.22880000001,7.54353333333
292.26,3.3206,4.26633333333,4.72146666667,3.6732,2.2393,6.83805964912,4.83896666667,3.92886666667,4.84680000001,7.04746666667
292.64,3.2688,4.34973333333,4.7524,3.61706666667,2.20843333333,6.78803859649,4.93536666667,3.9576,4.92,6.9916
293.01,3.45406666667,4.55686666667,4.9592,3.7888,2.3732,6.92003157895,4.93963333333,4.00666666667,5.10700000001,7.05333333333
293.38,3.706,4.83713333334,5.2958,4.222,2.74703333333,7.1524,5.29323333333,4.34453333333,5.47813333333,7.25566666667
293.75,3.91366666667,4.94473333333,5.6252,4.389,2.85806666667,7.19577192982,5.37593333333,4.43573333333,5.68226666667,7.53926666667
294.12,4.27466666667,5.15633333333,5.8432,4.7332,2.99136666667,7.37629473684,5.4694,4.48506666666,5.95453333334,7.9008
294.49,4.53913333333,5.37586666667,6.2224,5.04746666667,3.1841,7.48238245614,5.57326666667,4.7462,6.242,8.002
294.86,4.6876,5.74006666667,6.6834,5.3162,3.40136666667,7.72296491228,5.74736666667,5.02313333333,6.48560000001,8.172
295.23,4.95186666667,6.10113333333,6.9982,5.58993333333,3.74,7.8904,5.97163333333,5.31526666667,6.69166666667,8.52253333333
295.60,5.01066666667,6.08886666667,6.99866666667,5.71153333333,3.6976,7.80428421052,6.0081,5.34053333333,6.82206666667,8.45613333333
295.97,5.2968,6.35793333333,7.2432,6.16986666667,4.0407,8.0855122807,6.3682,5.58506666667,7.22893333333,8.80926666667
296.34,5.4314,6.52006666667,7.34486666667,6.35566666667,4.22656666667,8.16785263158,6.5514,5.77153333333,7.509,9.01986666667
296.71,5.67266666666,6.88173333333,7.6416,6.69133333333,4.4389,8.27339298246,6.80273333333,6.08973333334,7.87573333334,9.27926666667
297.08,5.79793333333,7.04613333334,7.781,6.78933333333,4.49316666667,8.26448421052,6.93913333333,6.22953333333,8.04319999999,9.25400000001
297.45,5.5292,6.6648,7.48133333333,6.5878,4.15896666667,7.94183508772,6.7299,5.95293333334,7.76186666667,8.90286666667
297.82,5.40126666667,6.71593333333,7.47286666667,6.64666666667,4.14506666667,7.95550877193,6.74066666667,5.97733333333,7.80026666667,8.75846666667
298.19,5.37673333334,6.83633333333,7.56726666667,6.69253333333,4.20376666667,8.03470877193,6.96646666667,6.1018,7.96233333333,8.7652
298.56,5.324,6.9386,7.5942,6.78213333333,4.18526666667,8.07300350877,7.2058,6.15093333333,8.07999999999,8.9366
298.93,5.25826666667,6.95786666667,7.4324,6.8576,4.0726,7.96368421052,7.2518,6.092,8.147,8.91106666667
299.30,5.35593333333,7.0642,7.62846666667,7.1804,4.1051,8.1058245614,7.4871,6.16453333333,8.47006666667,8.99553333333
299.67,5.65113333333,7.4974,7.84666666667,7.55166666667,4.2995,8.33148421053,7.74133333334,6.33953333333,8.90426666666,9.31160000001
300.04,5.63626666667,7.62833333333,7.85786666666,7.59906666667,4.15733333333,8.26538245614,7.81516666667,6.4916,8.90273333333,9.23246666667
300.41,5.9248,8.07273333334,8.23706666666,8.0078,4.457,8.58568070175,8.1971,6.76826666667,9.33820000001,9.45479999999
300.78,5.74506666667,7.85286666667,8.19006666667,7.84173333333,4.27033333333,8.32884561403,8.1624,6.63353333334,9.33866666667,9.2218
301.15,5.5312,7.7976,8.06720000001,7.7404,4.061,8.24996842105,8.17686666667,6.55006666667,9.26206666667,9.09306666667
301.52,5.72153333333,8.14006666667,8.36120000001,8.054,4.19466666667,8.49296491228,8.331,6.6642,9.54606666666,9.15033333333
301.89,5.70066666667,8.0654,8.22526666667,7.915,3.92566666667,8.21138596491,8.1406,6.441,9.39353333333,9.001
302.26,5.79386666667,8.2672,8.39126666667,7.98413333333,3.83406666667,8.1367122807,8.2439,6.6246,9.50519999999,9.0044
302.63,5.7556,8.35033333333,8.46793333333,7.96286666667,3.7336,8.01423859649,8.19656666667,6.59873333333,9.55746666666,8.80113333334
303.00,5.76833333333,8.31813333333,8.57866666667,7.82313333333,3.68286666667,7.85247017544,8.21486666667,6.5846,9.6246,8.70746666667
303.37,5.9674,8.48533333334,8.73886666667,7.786,3.77576666667,7.92418947368,8.37033333333,6.79806666666,9.84873333333,8.84666666667
303.74,5.9362,8.43553333333,9.0252,7.73786666667,3.85256666667,7.94541754385,8.54826666667,6.94860000001,9.91779999999,8.72686666667
304.10,5.84266666667,8.3004,9.075,7.59853333333,3.71246666667,7.70974385965,8.446,6.77226666667,9.91326666667,8.54706666667
304.47,5.8478,8.29033333333,9.13986666667,7.56106666666,3.56693333333,7.64774736842,8.37896666667,6.74473333334,9.79353333332,8.5358
304.84,5.7832,8.33280000001,9.07466666666,7.62686666667,3.43676666667,7.63138947368,8.32076666667,6.59946666667,9.69866666666,8.43113333333
