wavelength,Back_ThlOrnm,Belly_ThlOrnm,Breast_ThlOrnm,Crissum_ThlOrnm,Crown_ThlOrnm,DorTail_ThlOrnm,Rump_ThlOrnm,Throat_ThlOrnm,WingTip_ThlOrnm
449.62,8.08033333334,43.7475833334,8.23133333333,5.9355,5.48091666667,10.6195,8.57241666666,14.44275,10.0305
449.98,8.08533333334,43.8223333334,8.25133333333,5.94441666667,5.48716666666,10.6374166667,8.56658333332,14.44925,10.047
450.33,8.10291666667,43.9119166667,8.28241666667,5.97241666667,5.49675,10.6586666666,8.57783333332,14.4470833333,10.0616666667
450.69,8.14858333333,43.9974166667,8.33766666667,6.02041666667,5.52716666667,10.6810833333,8.61799999999,14.4785833333,10.08175
451.04,8.15941666667,44.0488333334,8.35208333333,6.01766666667,5.52425,10.6956666667,8.61408333333,14.4626666667,10.0655
451.40,8.16083333333,44.117,8.34425,6.013,5.50775,10.6806666667,8.61766666668,14.4315,10.0604166667
451.75,8.18091666667,44.20875,8.37383333333,6.033,5.49516666667,10.7093333333,8.65266666667,14.4595,10.0771666667
452.10,8.19316666667,44.2530833333,8.39716666667,6.057,5.49633333333,10.70575,8.67816666666,14.48725,10.0818333333
452.46,8.208,44.3623333333,8.446,6.10591666667,5.52875,10.7343333333,8.71933333333,14.5221666667,10.10075
452.81,8.23916666667,44.4098333333,8.49266666667,6.159,5.55883333333,10.7800833333,8.75883333334,14.55175,10.1285833333
453.17,8.24916666667,44.4728333333,8.504,6.16541666667,5.55566666667,10.7778333333,8.77108333333,14.586,10.1293333333
453.52,8.26416666666,44.5620833333,8.52075,6.18241666667,5.57225,10.79475,8.77799999999,14.60575,10.1310833333
453.87,8.274,44.6216666667,8.52866666667,6.18708333333,5.57516666666,10.7923333333,8.78383333332,14.6223333333,10.1234166667
454.23,8.26716666667,44.6970833333,8.52158333334,6.16475,5.55725,10.7856666667,8.76950000001,14.6368333334,10.11925
454.58,8.26208333334,44.7295833333,8.52708333333,6.16916666667,5.5455,10.78675,8.77424999999,14.6578333333,10.1294166667
454.93,8.27158333333,44.775,8.551,6.19041666667,5.54741666666,10.7714166667,8.79174999999,14.7009166667,10.1449166667
455.29,8.31375,44.80375,8.60508333334,6.23958333333,5.59691666667,10.8091666667,8.84691666667,14.7576666667,10.1664166667
455.64,8.36416666667,44.90725,8.66375,6.27766666667,5.63925,10.843,8.86625000001,14.8174166667,10.1970833333
456.00,8.40125,44.9851666667,8.69491666666,6.29783333333,5.65741666667,10.8824166667,8.89191666667,14.8585833333,10.2264166667
456.35,8.45875,45.0534166667,8.73308333334,6.32091666667,5.67775,10.92475,8.90758333333,14.9273333333,10.2456666667
456.70,8.46191666667,45.16175,8.74408333334,6.34416666667,5.68816666667,10.9305,8.94108333333,14.9769166667,10.24875
457.06,8.459,45.1723333333,8.75333333332,6.33925,5.67391666666,10.9141666667,8.93599999999,14.9864166667,10.2348333334
457.41,8.45025,45.19625,8.74925,6.323,5.64658333333,10.87425,8.93583333333,15.01575,10.2195833333
457.76,8.47833333334,45.2724166667,8.80466666667,6.36883333333,5.68308333333,10.90275,8.97583333333,15.07475,10.2640833333
458.12,8.481,45.3230833333,8.81958333334,6.38191666667,5.68191666666,10.89025,8.98099999999,15.1025,10.2475833333
458.47,8.47991666667,45.3135,8.81783333334,6.37916666667,5.68466666667,10.8780833333,8.98441666667,15.1298333333,10.2349166667
458.82,8.50016666666,45.3513333333,8.83108333333,6.3835,5.691,10.8960833333,8.99483333332,15.1686666667,10.2416666667
459.18,8.48591666667,45.38375,8.81849999999,6.37366666667,5.68225,10.8890833333,8.97825000001,15.1858333334,10.2239166667
459.53,8.45916666667,45.3768333333,8.80516666666,6.34883333333,5.66708333333,10.8578333333,8.96508333332,15.20025,10.2019166667
459.88,8.44608333334,45.3876666667,8.79116666667,6.33291666667,5.66191666667,10.8293333333,8.95133333334,15.207,10.1799166667
460.24,8.44925,45.3899166667,8.80266666666,6.34058333334,5.67241666666,10.8195,8.96308333334,15.2320833333,10.1715833333
460.59,8.46625,45.401,8.82058333333,6.3485,5.69283333333,10.8279166667,8.96274999999,15.26425,10.1846666667
460.94,8.514,45.4785833334,8.88183333334,6.39783333333,5.74558333334,10.8763333333,9.00216666668,15.3401666667,10.22025
461.29,8.53966666667,45.5458333333,8.91791666667,6.42691666667,5.78841666667,10.914,9.03775,15.4001666667,10.2481666667
461.65,8.55433333334,45.5915833333,8.93250000001,6.43958333333,5.8045,10.9169166667,9.03950000001,15.4455833333,10.247
462.00,8.58133333333,45.6383333333,8.96433333334,6.46425,5.82716666666,10.9314166667,9.05725,15.5065,10.2669166667
462.35,8.59783333333,45.7819166666,9.00325,6.48583333333,5.84508333334,10.9388333333,9.07483333334,15.5745,10.2811666667
462.71,8.61558333333,45.8795833333,9.04775000001,6.52725,5.87475,10.9591666667,9.09649999999,15.6429166667,10.28925
463.06,8.67008333334,45.9354166667,9.11191666668,6.58875,5.92375,10.9844166667,9.13775000001,15.7514166667,10.3349166667
463.41,8.72008333333,46.0245833333,9.15016666667,6.63891666667,5.97358333333,11.0115,9.177,15.833,10.3495
463.76,8.76733333333,46.1,9.22041666666,6.70433333333,6.02925,11.0546666667,9.23191666667,15.9335833333,10.38375
464.12,8.75158333333,46.1570833334,9.21808333333,6.69075,6.0075,11.04525,9.20500000001,15.9696666667,10.3781666667
464.47,8.75825,46.2609166667,9.24108333334,6.69691666667,6.00691666667,11.03275,9.21716666667,16.03475,10.3809166667
464.82,8.78608333334,46.3459166667,9.26458333334,6.71866666667,6.01483333333,11.03775,9.23733333332,16.1013333333,10.4018333333
465.17,8.77,46.3486666667,9.27425000001,6.71783333333,6.00283333333,11.01825,9.21258333333,16.1266666667,10.3625
465.53,8.78291666666,46.3845,9.29100000001,6.72583333334,6.00866666667,11.0261666667,9.24916666667,16.1845833334,10.3690833333
465.88,8.82291666667,46.4240833333,9.33950000001,6.7625,6.06166666667,11.0705833334,9.29958333332,16.2855,10.4144166666
466.23,8.84075,46.4735833333,9.35783333334,6.78058333333,6.08775,11.0939166667,9.32066666666,16.3336666667,10.4205833334
466.58,8.85816666666,46.52925,9.39125000001,6.807,6.11991666667,11.0966666667,9.34925,16.4041666667,10.4269166667
466.94,8.82791666667,46.6396666667,9.36649999999,6.76458333333,6.08925,11.07625,9.32741666668,16.4405,10.39475
467.29,8.84,46.7271666666,9.39608333334,6.77558333333,6.09858333333,11.0934166667,9.35383333332,16.5040833333,10.4150833333
467.64,8.86983333333,46.8804166667,9.43649999999,6.79633333333,6.11408333333,11.1333333333,9.37358333332,16.5948333333,10.4456666667
467.99,8.95158333333,47.0129166667,9.52516666666,6.87408333333,6.19716666666,11.1954166667,9.45783333333,16.7099166667,10.5060833333
468.35,8.99066666667,47.041,9.57408333333,6.92533333333,6.25075,11.2286666667,9.48850000001,16.7936666667,10.5329166667
468.70,8.99025,47.1038333333,9.59883333333,6.95441666666,6.27858333333,11.2465833333,9.51683333332,16.8810833333,10.5430833333
469.05,9.00216666667,47.1975,9.61375000001,6.96375,6.28308333333,11.2651666666,9.52341666668,16.9363333333,10.5708333333
469.40,9.0015,47.2703333333,9.62249999999,6.969,6.272,11.2495,9.51291666667,16.9756666667,10.5604166667
469.75,9.01316666667,47.3645833333,9.64675000002,6.98325,6.27258333333,11.2558333333,9.51950000001,17.0100833333,10.55525
470.11,9.0405,47.41175,9.67875,7.00308333333,6.28316666667,11.27075,9.53158333334,17.0855833333,10.5690833333
470.46,9.0295,47.45425,9.68116666666,6.9815,6.26416666667,11.2576666667,9.51216666667,17.0961666667,10.5659166667
470.81,9.0705,47.4914166666,9.74325,7.02741666667,6.309,11.28575,9.54508333334,17.1363333333,10.5989166667
471.16,9.08275,47.5924166667,9.781,7.06883333334,6.33016666667,11.3148333333,9.55425,17.1903333333,10.61875
471.51,9.0965,47.64175,9.82858333334,7.09725,6.34891666666,11.32475,9.56991666666,17.2306666666,10.6363333333
471.87,9.08391666667,47.673,9.84166666666,7.09175,6.32325,11.3061666666,9.55833333333,17.2524166666,10.6181666667
472.22,9.08208333333,47.7860833333,9.84483333333,7.07791666667,6.29383333333,11.2983333333,9.54908333334,17.2679166666,10.5993333333
472.57,9.092,47.85,9.87533333333,7.08375,6.30183333333,11.294,9.54675,17.28625,10.5929166667
472.92,9.1245,47.9258333333,9.91791666667,7.11758333334,6.32225,11.2835,9.57141666667,17.3286666667,10.5956666667
473.27,9.15558333333,47.99375,9.95966666666,7.13908333333,6.3385,11.3055,9.59375,17.36225,10.595
473.62,9.15108333334,48.0186666666,9.97091666668,7.15941666666,6.33716666667,11.2975833333,9.59433333333,17.3799166667,10.5821666667
473.98,9.19,48.0966666666,10.0166666667,7.2045,6.359,11.3455,9.62291666667,17.4240833334,10.617
474.33,9.18724999999,48.10975,10.03575,7.21966666667,6.35341666666,11.3376666667,9.62449999999,17.43325,10.5965833333
474.68,9.169,48.1480833334,10.041,7.22025,6.31366666667,11.3006666667,9.60933333333,17.4395833334,10.5661666667
475.03,9.16233333333,48.138,10.0440833334,7.213,6.28683333333,11.2790833333,9.59341666666,17.4079166666,10.5468333333
475.38,9.17875000001,48.12625,10.0431666666,7.22916666667,6.27633333333,11.2515833333,9.59599999999,17.3795,10.51575
475.73,9.18908333332,48.2125833333,10.0763333333,7.26641666667,6.28041666667,11.27025,9.61266666667,17.3805833333,10.5293333333
476.08,9.18758333332,48.2189166667,10.1058333333,7.28925,6.266,11.2795,9.61391666666,17.3729166666,10.527
476.44,9.191,48.2355833333,10.12675,7.29466666667,6.24666666667,11.2658333333,9.60874999999,17.3375,10.5314166667
476.79,9.22166666667,48.2856666667,10.1666666667,7.33475,6.26083333334,11.3,9.63683333334,17.3516666667,10.5680833333
477.14,9.23249999999,48.3366666666,10.1988333334,7.36566666667,6.27466666667,11.3064166667,9.65183333334,17.343,10.5821666667
477.49,9.25966666667,48.3634166667,10.2398333333,7.40141666667,6.2895,11.31925,9.67750000001,17.3435833333,10.6119166666
477.84,9.26300000001,48.3320833333,10.2689166667,7.41083333333,6.283,11.306,9.68858333334,17.3005833333,10.6005833333
478.19,9.33091666667,48.39425,10.337,7.45966666667,6.32475,11.3663333333,9.74775000001,17.3320833333,10.6401666666
478.54,9.37291666667,48.4551666667,10.3873333333,7.50091666667,6.35283333334,11.3998333333,9.79566666666,17.3275833333,10.67325
478.89,9.38783333333,48.4906666667,10.414,7.51516666667,6.35058333333,11.3856666666,9.81158333334,17.32425,10.6760833333
479.24,9.35341666667,48.5336666667,10.41975,7.51125,6.32249999999,11.3830833333,9.80249999999,17.29675,10.6695
479.60,9.36366666667,48.50425,10.4335,7.51941666667,6.31808333333,11.3731666667,9.81275000001,17.26775,10.668
479.95,9.38308333334,48.5091666667,10.4655833333,7.53566666667,6.32425,11.36725,9.83408333334,17.2513333333,10.6715833333
480.30,9.39700000001,48.5158333333,10.4804166667,7.56408333333,6.32200000001,11.3824166667,9.83174999999,17.2439166667,10.6755833333
480.65,9.38433333334,48.4815833334,10.50175,7.57391666667,6.31441666667,11.3793333333,9.82291666667,17.2095,10.6534166667
481.00,9.37650000001,48.4694166667,10.5200833333,7.59475,6.29333333333,11.3846666667,9.81825000001,17.2076666667,10.6614166667
481.35,9.37366666667,48.5896666667,10.5511666666,7.5965,6.27008333333,11.38525,9.82008333332,17.218,10.6594166667
481.70,9.37166666668,48.69525,10.585,7.61525,6.26283333333,11.4026666667,9.81633333334,17.2291666667,10.6531666667
482.05,9.36783333332,48.8633333333,10.6076666667,7.6235,6.24516666667,11.4174166667,9.83166666666,17.2695833333,10.6655
482.40,9.374,48.9425833334,10.64475,7.6385,6.24716666666,11.4274166667,9.82974999999,17.3055,10.6840833333
482.75,9.38225,49.0040833333,10.6676666666,7.65566666667,6.24775,11.4380833334,9.84383333333,17.3285,10.6926666667
483.10,9.39999999999,49.0571666667,10.7035,7.67841666667,6.25766666667,11.4479166667,9.85533333332,17.3563333333,10.7161666667
483.45,9.39816666667,49.0915833333,10.71175,7.68325,6.25933333333,11.448,9.85408333333,17.3714166666,10.71725
483.80,9.39991666666,49.1235833333,10.7245833333,7.69075,6.25066666667,11.447,9.84775,17.3725,10.7120833333
484.15,9.39458333334,49.1483333333,10.7458333334,7.6945,6.24833333333,11.43875,9.84925,17.3791666667,10.6978333333
484.50,9.39991666666,49.18325,10.7708333333,7.70783333333,6.24533333334,11.4419166667,9.85783333333,17.4068333333,10.7018333333
484.85,9.40725000001,49.2468333334,10.7980833333,7.72375,6.25566666667,11.4485,9.86658333332,17.43625,10.70525
485.20,9.42158333334,49.2879166667,10.83025,7.74833333333,6.26941666667,11.4610833333,9.87900000001,17.4644166667,10.71
485.55,9.42808333333,49.3079166667,10.85125,7.76508333333,6.26691666666,11.4455,9.88366666668,17.49925,10.7119166667
485.90,9.43675,49.2784166667,10.88225,7.7915,6.27508333333,11.4404166667,9.87741666667,17.52475,10.7104166667
486.25,9.43941666666,49.2869166667,10.8988333333,7.80816666667,6.27475,11.4319166667,9.87799999999,17.54875,10.6991666667
486.60,9.45758333333,49.2815833333,10.9443333333,7.84,6.29058333333,11.4415,9.88599999999,17.58825,10.70175
486.95,9.48066666667,49.3106666667,10.9804166667,7.86783333333,6.30258333333,11.4499166667,9.90208333333,17.6470833334,10.70425
487.30,9.49633333334,49.3208333333,11.0245,7.89966666666,6.31708333333,11.4489166667,9.92216666666,17.6951666666,10.7104166667
487.65,9.509,49.333,11.05975,7.93,6.3425,11.4523333333,9.94483333334,17.7569166667,10.723
488.00,9.52916666668,49.367,11.0926666667,7.95866666667,6.35508333333,11.4643333333,9.96083333333,17.8189166667,10.7459166667
488.35,9.54900000001,49.3843333333,11.125,7.98416666666,6.37391666667,11.461,9.97058333334,17.8700833333,10.75275
488.70,9.55975,49.3896666667,11.1565833333,8.00683333333,6.38458333333,11.45175,9.97425,17.9351666666,10.7460833333
489.05,9.56041666667,49.35275,11.1870833333,8.03366666667,6.39833333333,11.44125,9.978,18.003,10.74775
489.40,9.56358333332,49.3405833333,11.2298333333,8.05616666667,6.43041666667,11.44825,9.99041666667,18.0696666667,10.7615
489.75,9.57825000001,49.3988333333,11.2735,8.08366666667,6.46408333333,11.4464166667,10.0053333333,18.1468333333,10.7691666667
490.10,9.59483333332,49.4031666667,11.3208333333,8.11766666667,6.48558333332,11.45275,10.01575,18.2371666667,10.7748333333
490.45,9.60483333333,49.45325,11.3714166666,8.15766666666,6.51791666666,11.46625,10.0390833333,18.3468333333,10.7926666667
490.80,9.60799999999,49.4574166667,11.4143333333,8.1905,6.54975,11.4681666666,10.0544166667,18.4224166667,10.796
491.15,9.62516666667,49.5198333333,11.46475,8.2195,6.57058333333,11.4915833333,10.05825,18.5155,10.81
491.50,9.63916666667,49.5741666667,11.5065,8.24341666667,6.5845,11.5053333334,10.0639166667,18.6098333333,10.8135
491.85,9.65891666666,49.6034166666,11.55275,8.27591666667,6.62141666667,11.5195,10.0888333333,18.69925,10.8266666667
492.20,9.66566666667,49.6365833333,11.5935,8.30091666666,6.65174999999,11.5310833334,10.10025,18.7799166666,10.8325833333
492.55,9.68833333334,49.7101666666,11.6416666667,8.32616666667,6.67958333334,11.5525833333,10.1189166667,18.8709166667,10.8633333333
492.90,9.69958333333,49.74275,11.6753333333,8.33258333333,6.69725,11.557,10.1155,18.9343333333,10.8501666667
493.25,9.7355,49.859,11.7315,8.3795,6.73275000001,11.5835833333,10.13525,19.0585,10.8599166666
493.60,9.74208333334,49.8545,11.7658333333,8.4065,6.75550000001,11.5806666667,10.14125,19.1643333333,10.8575
493.95,9.75250000001,49.9193333333,11.81175,8.4375,6.795,11.58725,10.1635,19.2818333334,10.86375
494.30,9.77916666666,49.97225,11.87875,8.47633333333,6.83833333334,11.586,10.1751666667,19.403,10.8689166667
494.65,9.77666666666,50.0069166667,11.9130833333,8.48783333333,6.86675,11.5831666666,10.1601666667,19.52475,10.8449166667
495.00,9.79983333334,50.05825,11.96975,8.53375,6.92683333334,11.5763333333,10.1903333333,19.6799166667,10.8493333333
495.34,9.82416666666,50.0941666667,12.0485,8.583,6.99458333334,11.5898333334,10.2143333333,19.8266666667,10.8755
495.69,9.83125000001,50.15675,12.0970833333,8.60358333333,7.01141666667,11.5854166666,10.21775,19.9669166667,10.8560833333
496.04,9.84450000001,50.2705,12.162,8.65383333333,7.04741666667,11.6131666667,10.2431666667,20.138,10.866
496.39,9.87283333333,50.2809166667,12.23425,8.71041666666,7.10391666666,11.6439166667,10.2680833333,20.2704166667,10.8715
496.74,9.90191666668,50.39725,12.30275,8.77658333334,7.17091666666,11.6711666667,10.3151666667,20.45375,10.9135
497.09,9.925,50.42575,12.36425,8.81649999999,7.21008333334,11.67425,10.3383333334,20.58775,10.93575
497.44,9.95825000001,50.49075,12.4465,8.88691666667,7.26941666667,11.7080833333,10.38275,20.7400833334,10.968
497.79,9.99083333333,50.5360833333,12.53375,8.93766666666,7.32525000001,11.725,10.3995833333,20.88725,10.9849166667
498.14,9.99566666667,50.5895833333,12.5575833333,8.94908333334,7.34274999999,11.7256666666,10.3928333333,21.011,10.9765
498.48,10.0135,50.6704166667,12.6220833333,8.98658333333,7.39200000001,11.7366666667,10.4351666667,21.1575,10.9975
498.83,10.009,50.696,12.6451666667,8.99916666666,7.40000000001,11.73625,10.4210833333,21.2748333333,10.98325
499.18,10.03675,50.8055833333,12.7023333333,9.04233333333,7.45066666667,11.769,10.4441666667,21.4300833333,11.0049166667
499.53,10.0643333333,50.8863333333,12.77875,9.08800000001,7.52050000001,11.8060833333,10.4579166666,21.5996666666,11.02225
499.88,10.07525,50.9539166667,12.8363333333,9.10508333334,7.55891666666,11.792,10.4538333333,21.73025,11.0486666667
500.23,10.0899166666,51.03275,12.885,9.13674999999,7.59883333332,11.7918333333,10.4698333333,21.89075,11.0616666667
500.58,10.1069166667,51.0708333334,12.9575,9.16624999999,7.62816666667,11.79125,10.4571666667,22.02175,11.0605833333
500.92,10.1155833333,51.157,13.0226666667,9.19566666666,7.70358333333,11.8075833333,10.46725,22.1855,11.07175
501.27,10.1328333333,51.2290833333,13.0875833333,9.22699999999,7.76375000001,11.8265833333,10.4804166667,22.3373333333,11.07925
501.62,10.1579166667,51.2766666667,13.1504166667,9.29083333334,7.85058333334,11.8599166667,10.5354166667,22.4945,11.1178333333
501.97,10.2029166666,51.3455,13.2373333334,9.35850000001,7.92808333334,11.9003333333,10.57275,22.6485833333,11.1619166667
502.32,10.2435833333,51.43,13.3230833333,9.42533333333,7.99799999999,11.9311666667,10.59725,22.8068333333,11.1999166667
502.67,10.2745833333,51.5115833334,13.42075,9.48999999999,8.09024999999,11.9556666667,10.6239166667,22.98275,11.2365833333
503.01,10.2838333333,51.5625,13.4923333333,9.54816666667,8.13474999999,11.9581666667,10.64825,23.1270833333,11.24025
503.36,10.2799166667,51.57875,13.5325833333,9.58158333332,8.16591666666,11.9374166666,10.6420833333,23.2306666667,11.2535
503.71,10.31275,51.6089166667,13.5891666666,9.62616666667,8.22466666666,11.9348333333,10.6690833333,23.38425,11.2575
504.06,10.3278333333,51.6165833333,13.6483333333,9.65349999999,8.27508333334,11.9364166667,10.6803333333,23.5005,11.28175
504.41,10.33275,51.6320833333,13.6995,9.70283333334,8.33833333334,11.9471666667,10.7164166667,23.65525,11.2918333333
504.75,10.35875,51.6663333333,13.7760833333,9.76500000001,8.38558333333,11.9591666667,10.7566666666,23.7763333333,11.3156666667
505.10,10.3905,51.7096666667,13.8463333333,9.81641666667,8.42116666668,11.9765,10.7803333333,23.9075833333,11.3358333333
505.45,10.3910833333,51.7594166667,13.8921666667,9.8285,8.42800000001,11.9725833334,10.7635,24.03825,11.3298333333
