wavelength,Back_NemPilf,Belly_NemPilf,Breast_NemPilf,Crissum_NemPilf,Crown_NemPilf,DorTail_NemPilf,Patch10_NemPilf,Rump_NemPilf,Throat_NemPilf,WingTip_NemPilf
186.77,38.6138666667,19.1418666667,19.4059333333,12.4093333333,7.19466666665,12.9372666667,15.1815333333,50.297,16.3037333333,11.9473333333
187.15,34.9103333333,12.6882,7.67026666666,2.36553333333,-2.15059999999,6.09313333333,9.10406666665,43.0824,6.66673333332,4.30106666667
187.53,31.1404,5.17546666665,-2.89479999999,-7.80700000001,-15.1754,-4.8246,0.789533333346,37.7193333333,-5.70179999999,-8.77193333333
187.91,28.1983333333,-1.35126666667,0.360200000006,-11.892,-18.1082666667,-4.86480000001,1.35133333333,27.5675333333,-7.65766666666,-11.2612666667
188.29,31.9248,-3.75579999999,7.79353333333,-10.7981333333,-19.061,-4.7887333333,2.53526666666,27.2300666667,-9.67140000001,-10.4226666667
188.67,2.78793333332,-47.5152,-32.1212666667,-47.2726666667,-70.5454,-48.2423999999,-34.3031333333,-3.63639999998,-50.0605333333,-51.5151333333
189.05,-10.7407333333,-93.7036666665,-58.8889333333,-80.9259333334,-120.370266667,-80.3702666666,-61.2963333334,-10.1852000001,-88.3334666667,-97.7778666667
189.43,-82.0512000001,-191.794733333,-121.025533333,-171.538466667,-214.871933333,-178.974333333,-127.435933333,-76.9230666667,-171.7948,-206.4102
189.81,-74.4444,-204.4444,-125.000066667,-180.277733333,-204.444466667,-183.611,-131.388933333,-66.3888000001,-158.6112,-210.833266667
190.19,-121.111133333,-319.2592,-182.963,-253.3334,-291.481333333,-274.074,-208.148133334,-106.666666667,-222.592666667,-313.3334
190.57,-127.619066667,-297.7776,-168.254066667,-240.317466666,-270.476066667,-266.349066667,-185.0794,-113.9684,-213.650733334,-294.920666667
190.95,-400.0,-830.370333333,-495.555466667,-652.592666666,-655.555466667,-735.555466667,-533.3334,-352.592466667,-575.555666667,-771.111133334
191.33,1635.55566667,2862.22233333,1726.6666,2408.88886667,2393.33326667,2695.55553333,1962.22213333,1628.88886667,2040.00006667,2800.0
191.71,437.2222,759.444533333,459.4444,650.555533333,640.555533333,697.2222,559.4444,473.333333333,542.7778,719.999933333
192.09,-764.000000001,-1432.0,-786.666666667,-1336.0,-1286.66666667,-1412.0,-1122.66666667,-914.666666667,-953.333333335,-1472.0
192.47,-559.166666667,-935.833333334,-575.833333334,-939.166666666,-834.166666667,-925.000000001,-714.166666667,-680.833333332,-626.666666667,-959.999999999
192.85,-399.999866666,-625.4546,-373.9394,-644.242466667,-522.4242,-635.151533333,-517.575666667,-446.0606,-410.909133333,-651.515133333
193.23,-370.0,-582.222266667,-386.1112,-605.555533333,-492.222266667,-599.444466667,-514.444466667,-462.222133333,-383.3334,-600.5556
193.61,-4853.33333333,-7173.33333334,-5113.33333333,-7926.66666667,-6446.66666667,-7606.66666667,-7146.66666667,-6193.33333333,-4846.66666667,-7686.66666667
193.99,374.871666667,492.8204,381.538333333,603.589933333,533.333266667,539.4872,555.8974,496.410066666,376.410133333,582.564133333
194.37,-584.761733333,-793.333400001,-646.666600001,-1032.38106667,-954.2856,-916.190400001,-966.666666666,-860.000000001,-613.333399999,-960.952400001
194.75,277.894733333,344.9122,301.4036,423.5088,410.5264,377.5438,436.842066667,375.789533333,260.701866667,401.403533333
195.13,269.5652,308.405866667,287.536266667,388.4058,394.492733333,346.087066667,388.985466667,365.507266667,254.782533333,367.246266667
195.51,261.333333333,284.0,303.333333333,382.666666667,381.666666667,337.666666667,410.666666667,344.333333333,234.333333333,361.333333333
195.89,4946.66666666,4946.66666667,5453.33333333,6933.33333334,7266.66666667,6360.0,7526.66666667,6266.66666667,4460.0,6840.0
196.27,367.083333333,348.333333333,396.25,485.833333333,497.916666667,459.166666666,493.75,418.333333333,341.666666667,469.583333333
196.65,358.333333333,343.75,367.083333334,440.416666667,492.916666667,453.75,478.333333333,397.083333333,347.5,477.916666667
197.03,693.333333333,677.500000001,782.499999999,868.333333333,985.833333334,891.666666667,928.333333333,827.499999999,748.333333333,960.833333333
197.40,459.999866667,399.487266667,477.948733333,569.743466667,611.794933333,578.461533333,581.025666667,520.512866667,465.641066666,593.333333333
197.78,-1933.33333333,-1515.55566667,-1966.66653333,-2348.88893333,-2440.0,-2353.33333333,-2411.11113333,-2122.2222,-1935.5556,-2377.7778
198.16,-632.727266667,-520.606066667,-609.696933333,-713.939333333,-719.393866667,-755.757466667,-715.1516,-712.121333334,-604.848533333,-713.333333334
198.54,616.111133333,516.111066667,562.222266666,683.889,696.666666667,743.333333333,683.3334,687.777733333,598.888866667,676.666733333
198.92,-162.888866667,-116.888933333,-130.8888,-205.111133333,-186.444333333,-219.111066667,-178.6666,-195.555533333,-173.7778,-188.8888
199.30,-74.8612,-41.8055333333,-51.9445333333,-97.9166000001,-80.9723333333,-104.4444,-87.6387999999,-93.6111333333,-74.4445333334,-86.1111333333
199.68,-147.311866667,-102.795666667,-102.365666667,-183.655933333,-175.268866667,-200.215,-175.2688,-181.5054,-147.957066667,-163.010666667
200.06,-356.000066667,-263.111066667,-251.999866667,-433.333266667,-421.333333333,-448.888933333,-403.5556,-401.777666667,-320.0,-349.333266667
200.44,-456.666466667,-385.714333333,-353.809466667,-525.714266667,-531.428533333,-548.571466667,-524.285733334,-520.476133333,-394.761933333,-441.904866667
200.82,-1145.55546667,-908.888799999,-1006.6666,-1333.33333333,-1304.4446,-1365.5556,-1345.55553334,-1307.7778,-997.777866665,-1092.2222
201.19,-6446.66666667,-5173.33333333,-5086.66666667,-7693.33333334,-7626.66666667,-7740.0,-7846.66666666,-7786.66666667,-5093.33333333,-5840.0
201.57,-248.405866667,-221.4492,-194.4928,-299.1306,-323.188333333,-311.883866667,-295.942,-316.5218,-200.289733333,-231.304333333
201.95,-114.1416,-102.4242,-84.0404,-151.111133333,-180.606066667,-166.060733333,-147.474733333,-173.9394,-89.0909333333,-112.1212
202.33,-113.978533333,-106.236466667,-81.0752666667,-158.924733333,-183.010733333,-180.4302,-146.6666,-167.742066667,-90.3226666668,-110.1076
202.71,-207.666666667,-200.333333333,-176.666666667,-286.666666667,-299.666666667,-308.666666667,-264.333333333,-300.666666667,-176.0,-221.333333333
203.09,5080.0,5086.66666667,5160.0,6553.33333333,6806.66666667,7233.33333333,6446.66666667,7093.33333334,4433.33333334,5066.66666667
203.47,237.011466667,248.735666667,249.6552,287.5862,314.942466667,323.908066667,287.586133333,304.597666667,223.448266667,238.6206
203.85,-705.714266667,-751.428533331,-754.285733333,-893.333200001,-943.809533333,-995.238133333,-846.666733333,-1008.57146667,-649.523733333,-664.7618
204.22,-1040.0,-1145.0,-1171.66666667,-1350.0,-1386.66666667,-1558.33333333,-1320.0,-1696.66666667,-1006.66666667,-1063.33333333
204.60,-162.666666667,-208.000133333,-215.555533333,-253.777866667,-253.333333333,-316.444333333,-248.000066666,-358.666733333,-202.666733333,-186.666733333
204.98,-207.407466667,-305.9258,-261.4816,-352.592533333,-353.3334,-482.963,-323.703866667,-542.222066666,-269.629599999,-231.851866667
205.36,-343.333333333,-533.333333333,-510.0,-620.0,-581.666666666,-986.666666666,-530.0,-1061.66666667,-570.0,-418.333333332
205.74,132.380933333,159.0476,206.190533333,206.190333333,161.4286,298.095333333,196.666666667,342.380866667,191.9048,114.285733333
206.12,106.25,126.25,140.208333333,137.916666667,111.041666667,185.0,134.166666667,200.416666667,139.166666667,87.7083333332
206.50,102.2222,127.407266667,129.382666666,136.049333333,108.642066667,182.9628,129.382733333,190.370266667,134.8148,86.1728666667
206.87,295.5554,310.370333333,288.148133333,345.185066667,291.111133333,505.925933333,355.555466667,549.629533334,335.555533333,198.5184
207.25,-78.5714000001,-76.6667999998,-41.9047333333,-99.5238666667,-98.0949999999,-200.000133333,-108.571333333,-259.0476,-85.2380000002,-27.6189999999
207.63,25.7408,32.9630666667,40.1851333333,6.11113333333,14.2592,-31.4815333333,13.7037333333,-53.5184666667,14.9999333334,36.6667333333
208.01,43.3332666667,81.4814666666,75.5555333333,21.1111333333,24.0741333335,-75.9260666666,33.3332000001,-94.0740666667,39.6296000002,72.9628666667
208.39,-29.1666666666,100.0,135.833333333,-26.6666666665,-65.8333333333,-286.666666667,7.5,-268.333333333,-20.0000000002,103.333333333
208.77,-400.0,430.000000001,586.666666667,-196.666666665,-363.333333333,-1070.0,36.6666666666,-1130.0,-20.0000000006,276.666666667
209.14,5.00006666646,142.7776,167.7778,36.1112000001,-1.66680000006,-102.7776,55.5555333333,-110.555533333,75.0000666666,88.3332666667
209.52,-21.6666666666,39.7223333333,70.2776666667,-15.2778,-30.0000666667,-63.8888666667,1.94440000012,-73.3332666667,5.0000666666,16.111
209.90,21.3333333333,81.0,161.666666667,24.3333333333,8.00000000008,-40.0000000001,52.3333333333,-47.9999999999,39.6666666666,45.3333333333
210.28,86.6666666667,156.666666667,247.333333333,101.666666667,57.0,34.9999999998,132.666666667,29.6666666666,111.333333333,110.0
210.66,56.6666666666,183.333266667,268.0952,114.285733333,4.76186666672,14.2856666665,114.2858,-47.619,113.8096,119.047666667
211.03,49.4738,136.4912,187.7192,93.3334666667,1.40353333334,22.4562,121.754266667,-14.3858666667,91.9297333333,101.052533333
211.41,416.666666668,-579.999999999,-933.333333333,-249.999999999,683.333333332,480.000000001,-380.000000002,599.999999998,-36.6666666673,-346.666666667
211.79,252.5,-19.9999999999,-106.666666667,-22.5,195.833333333,100.0,-20.0,256.666666667,97.5000000002,-32.5
212.17,317.333333333,120.666666667,14.0,100.666666667,284.666666667,206.0,105.333333333,374.666666666,189.333333333,79.3333333332
212.55,240.000066667,123.333333333,104.814866667,132.222066667,220.740733333,185.185266667,153.703533333,296.296333333,187.7778,121.111133333
212.92,255.416666667,95.4166666666,89.9999999999,87.0833333334,213.333333333,180.833333333,154.166666667,311.666666667,174.166666667,99.5833333332
213.30,173.1532,90.0899999999,91.3513333335,77.6577333332,142.702666667,113.333266667,107.027,187.3874,129.369333333,87.9278666667
213.68,147.8948,64.2105333333,68.7719333334,55.7894,116.315866667,91.7545333333,84.3859333335,156.491266667,103.859533333,63.6841333334
214.06,196.481533333,102.222333333,114.259333333,94.6295999999,161.296333333,128.333333333,133.703733333,197.037066667,146.2962,114.074066666
214.44,466.666666667,207.111066667,259.5554,204.888866667,322.6666,280.0,269.777733333,447.555533333,328.4444,250.2222
214.81,480.476,185.7142,251.428533334,215.7142,332.857133333,281.9048,289.523666667,472.857200001,336.190466667,268.095333333
215.19,271.388866667,90.8333333333,128.333333333,123.055533333,168.055466667,149.444533333,160.0,264.4444,188.611133333,151.6666
215.57,359.629733333,135.1852,188.888933333,166.296133333,230.000066666,204.444333333,199.2594,372.592533333,258.148266667,216.296133333
215.95,323.921466667,98.4313333334,144.705933333,140.392066667,216.862933333,178.823466667,162.353,341.176466667,226.274533333,187.843133333
216.32,660.833333333,143.333333333,245.0,256.666666667,404.166666667,295.833333333,326.666666667,624.166666667,471.666666667,396.666666666
216.70,-307.333333333,64.6666666666,38.6666666665,12.6666666666,-93.3333333333,-6.0,-5.33333333326,-244.0,-160.0,-105.333333333
217.08,-193.333266667,47.5556000001,16.4443333334,-22.6665999999,-72.4444,-24.8888666667,1.77786666666,-141.3334,-135.111133333,-94.6667333335
217.46,-215.897466667,26.6666666666,-33.3334666667,-81.0258000001,-91.7949333332,-69.7435333333,-52.8204666667,-188.717933333,-185.128266667,-138.9744
217.83,-3766.66666667,-286.666666668,-1120.0,-1620.0,-2193.33333333,-1993.33333333,-1213.33333333,-3466.66666667,-3246.66666667,-2433.33333333
218.21,419.166666666,-74.1666666666,73.3333333333,132.5,189.166666667,165.0,42.5,349.166666667,340.0,227.5
218.59,192.963,3.33326666674,41.1111333333,59.2592666669,109.6296,66.2961999999,59.2591999999,166.296266667,161.481466667,122.222133333
218.97,97.2043333334,-0.43006666668,9.24726666667,17.8494666666,34.4086000001,32.4732,13.5484000001,83.4407333332,83.6559333333,52.2582000001
219.34,147.916666667,-26.6666666668,-12.0833333332,-34.1666666667,35.4166666667,18.3333333333,-16.2500000001,96.6666666668,118.75,40.4166666666
219.72,144.912266667,-15.7894666666,-14.035,-16.4912666667,52.6316666667,28.421,15.4386,80.3508666666,110.5262,36.8420666666
220.10,270.0,-74.0,-69.3333333334,-82.0000000001,60.6666666667,19.3333333335,3.33333333334,99.3333333332,187.333333333,13.3333333333
220.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220.85,-155.5556,141.6666,90.0000666667,134.444333333,0.55546666674,26.6667333333,94.4444,-11.111,-70.5555333331,63.8890000001
221.23,-305.5556,226.666599999,227.777666667,342.2222,-22.2222666668,111.111,218.888866667,-9.9999999998,-72.2222,181.110933333
221.61,3.88893333334,105.370333333,115.370333333,126.2962,56.2963333333,78.8887999999,104.444533334,71.4815333333,49.4444000001,97.5925333333
221.98,0.68373333332,89.9144666667,97.2649333335,107.521266667,44.2735333333,75.7266,90.9401333333,70.5983333333,53.5043333333,84.4444666665
222.36,-2.66666666666,58.9090666667,68.1210666667,77.6970000001,28.9696666667,49.0908666667,62.9091333334,54.3029999999,34.7878666667,63.3938000001
222.74,-1.16400000001,57.2485999999,60.9524,67.9365333333,27.5133333333,44.0212,57.672,55.4497333333,37.9894,51.5343333333
223.11,9.82906666668,53.4186666666,53.7607333333,61.8803333334,27.8632,46.4102,53.7606666666,58.1195333333,40.7691333333,52.0512
223.49,11.1416,59.3607333334,58.8128,61.7351999999,32.9682,52.6028666667,55.0685333333,63.8356666668,41.0959333333,56.4383333333
223.87,20.6306,68.8288666666,68.4685333333,67.2070666666,42.2523333333,59.4594666666,67.2071333333,71.1711333332,44.5046,60.9010666667
224.24,23.3333333333,62.803,62.8788666667,57.9544666667,41.7423333333,52.8787333333,60.9090666667,65.4545333334,43.3333333333,51.0604666667
224.62,31.4073333333,68.9630000001,70.0000666667,68.1482666666,46.2962,56.2962666667,67.3332666667,67.3334000001,44.5925333334,52.8889333333
225.00,20.8658666667,63.3765999999,67.6190666667,61.2121333333,40.8659333333,55.9308666667,64.8485333333,61.8181333334,38.9612,50.4761333333
225.38,21.6118,54.8717999999,58.1683333333,54.2857333333,41.3919333333,45.9342,53.0402,54.9451333333,29.7435333333,45.2014666667
225.75,15.3206,40.8334,41.1539333333,37.3717333333,28.0770666667,32.0513333333,42.0512666667,36.6665333333,19.6794666667,30.3206
226.13,23.0216,43.3573333333,43.4051333333,40.6235333333,35.0600666667,35.1078666667,43.1176,38.9448,24.7960666667,33.9088666667
226.51,25.9721333333,42.9629333333,43.2870666666,39.1666666667,34.6297333333,39.1203333333,41.1113333333,37.2684,27.0832,33.8888666667
226.88,25.4506,38.5743333333,39.1614666667,34.6332,31.4884666667,36.1007333333,36.2682666667,35.1781333333,23.8993333333,34.7589333333
227.26,24.599,39.2513333333,39.073,33.1194,33.6542,35.3654,36.7558666667,36.3993333333,24.8484,33.6899333333
227.64,16.7851333333,30.7276666667,30.0507333333,26.1931333333,24.5007333333,26.0574666667,29.9829333333,27.1066666667,17.8679333333,24.5347333333
228.01,14.5680666667,29.7001333333,27.0547333334,24.2328666666,23.3862,24.2681333333,28.4658,25.4320666667,18.2716,24.0918
228.39,8.88893333332,25.5354,20.9293333333,20.1212,19.0706,21.1716666667,23.1514666667,22.8282,14.9091333333,20.6868
228.76,16.8361333333,29.6798666667,25.7626,23.8042,24.3315333333,27.307,26.8926,29.3408666667,22.9002666667,27.4954
229.14,22.7509333333,32.2329333333,29.1585333333,29.8382666667,28.2847333333,32.8155333333,30.4854,33.0096,26.9903333333,30.7442666667
229.52,20.7744,30.7071333333,26.3635333333,26.2289333334,25.6228666667,32.761,30.4376,32.2558666667,27.1042666667,29.1582
229.89,17.5134666667,27.2792,25.6216666667,26.5946666667,25.2611333333,34.4504666667,29.2254,33.6938666666,28.1440666667,29.6938
230.27,10.2196,21.2774666667,18.8022666667,19.9202666667,18.4830666667,28.9023333333,21.9161333334,26.6267333333,20.7984,23.6726
230.65,14.0160666667,26.3051333333,25.0601333333,26.787,26.0643333333,33.012,28.9960666667,33.0120666667,28.4740666667,29.4778666667
231.02,12.0336666667,25.1992,22.0543333333,26.6248666667,24.5703333333,33.7106666667,30.2726,28.8469333333,25.87,28.8468
231.40,4.20813333333,18.7234,16.4066666667,24.019,19.2908,31.0638666667,25.1063333333,22.1278,21.182,24.5389333333
231.78,12.5279333333,24.7874666667,22.9529333333,28.7249333333,25.7717333333,39.0603333333,29.7987333333,27.0694666667,29.217,30.5592666667
232.15,10.0622666667,19.2548,20.497,24.6790666667,23.0228666667,36.4804,26.3354666667,22.3188666667,26.6666666667,26.1282666667
232.53,12.2026666667,20.117,23.8206,25.0292666667,23.3527333333,35.9062666667,27.6413333333,22.1052,27.0564666667,26.6276666666
232.90,-1.34920000001,10.8729333333,13.2142,14.6428666667,13.8492666667,25.8333333333,18.4128,14.0872,16.5475333333,15.5556666667
233.28,-10.5961333333,3.39946666665,10.1986,5.56293333334,7.19639999999,19.8234,10.4194666667,7.81466666667,10.6843333333,11.1258
233.66,-4.22079999999,7.8106,15.2268666667,10.6904,11.6370666667,23.0374666667,14.2406,12.0314,16.0159333333,14.8323333333
234.03,0.947200000008,12.4954666666,17.4136,13.6247333333,15.3733333333,25.3916666667,15.9198,15.5191333333,19.3442666666,18.0327333333
234.41,8.11179999999,17.0442,21.2808,18.4236666667,19.8358,30.6732,20.9194666667,22.1674,26.7322666666,24.5648666667
234.78,8.19319999999,16.7913333333,20.187,19.0964666667,18.5981333333,29.4703333333,19.2523333333,22.6168666667,25.7942,23.3646
235.16,7.95119999999,16.2386,21.4066666666,18.4709333333,17.0032,27.5228666667,15.7492666667,23.8226,26.9419333333,21.5596
235.54,7.3178,12.7132,20.6511333333,15.5349333333,13.8604666667,25.5504,13.9224666667,23.0076666667,25.5194666667,20.4341333333
235.91,1.49660000001,7.1088,17.517,11.4286666667,10.9522666667,22.1088,9.69393333333,19.8638666667,21.0884666666,17.6872
236.29,1.42626666667,6.93193333333,17.5456,10.5472,10.3151333333,20.5638,8.15926666667,20.3648666666,19.6352,16.7827333333
236.66,-1.77566666666,2.866,11.9937333333,4.48593333334,5.73206666667,16.5420666667,3.76946666667,13.863,12.9905333333,11.0902666667
237.04,-5.15586666667,-4.2694,7.48779999999,-1.57626666666,0.16426666666,11.9211333333,-0.919533333327,8.40713333333,10.3448666667,7.42193333334
237.41,1.31546666667,3.04939999999,10.015,3.67699999999,6.03886666665,15.725,6.15853333333,12.6756,15.3662,11.7786666667
237.79,-1.07526666666,0.645266666673,8.47926666667,1.04453333332,1.96619999999,13.3334666667,2.42699999999,8.17199999999,12.5653333333,9.15513333334
238.17,-3.26926666667,-3.6538,7.33980000001,-3.33340000001,-1.85893333334,9.35900000001,-0.09626666666,5.03206666667,7.72439999999,5.09613333333
238.54,-12.7115333333,-13.6787333333,-2.17613333334,-13.5752,-11.3298666667,1.03619999999,-9.80999999999,-5.28493333333,-1.83066666666,-5.49213333334
238.92,-20.6702,-22.5043333333,-9.17113333332,-24.1623333333,-18.5185333333,-6.52559999999,-17.6013333333,-15.2381333333,-9.59426666667,-11.4285333333
239.29,-18.9982666667,-19.8964,-7.46113333334,-21.0707333333,-13.1607333334,-5.04319999999,-13.057,-14.9913333333,-8.04819999999,-7.08113333333
239.67,-10.6608,-10.6896666667,-1.83906666666,-13.1322666667,-6.12066666667,0.689600000012,-5.80466666666,-9.99993333333,-1.95413333333,-2.21266666667
240.04,-5.80800000001,-7.32333333334,6.66666619998e-05,-10.4293333333,-3.3334,2.55059999999,-2.85366666667,-7.57566666666,1.64133333333,0.176866666668
240.42,-1.38793333333,-3.41306666667,3.8908,-5.09666666667,1.22873333333,7.827,1.5928,-4.0274,6.59826666667,5.3014
240.79,4.90913333333,3.4546,10.6869333333,2.06066666666,6.7072,12.586,8.04046666666,1.89913333333,13.1718,13.6362666667
241.17,5.7012,5.03253333333,10.9749333333,3.80673333334,7.3166,13.6676,8.05946666667,2.6926,12.3862666667,14.8188666667
241.54,2.10986666666,1.06373333334,7.92566666667,0.727,3.26246666667,9.68079999999,3.93613333333,-1.02833333333,8.72353333334,11.4006666667
241.92,1.52346666667,0.96646666666,6.06066666666,-0.29493333334,2.73533333334,8.89439999999,3.5218,-0.491333333333,8.00986666666,11.0238
242.29,1.46413333333,3.34873333333,6.52646666667,0.794400000007,3.31760000001,10.0468,4.14326666667,-0.482933333332,9.22126666667,12.3520666667
242.67,5.45586666667,6.36033333334,10.1386,4.55146666667,7.10426666666,13.0999333333,8.03786666667,3.0488,12.531,14.9963333333
243.05,6.90366666665,6.73633333333,10.1115333333,5.3836,6.41566666666,13.0682666667,8.35426666667,4.07253333333,12.5384,14.8396666667
243.42,6.13480000001,5.9304,9.67946666667,3.93993333333,5.19426666667,12.7606666667,7.26646666667,3.8582,12.2424,13.4695333333
243.80,5.14593333333,5.30886666666,9.0022,3.93766666667,4.11413333333,11.6497333333,5.94713333333,3.829,10.7672,12.6544666667
244.17,3.67406666666,4.76953333334,8.2432,2.84566666666,2.48486666667,10.3273333333,4.68933333333,3.13966666667,8.9912,11.9973333333
244.55,4.03333333335,5.228,8.11813333334,3.60946666666,1.8368,9.13299999999,4.85546666668,3.85353333333,8.47786666667,12.0488
244.92,1.66673333333,2.74433333334,5.25046666667,1.3158,-0.1128,7.29326666667,3.1454,2.20546666667,6.26566666665,9.34833333334
245.30,0.210266666667,1.48273333334,3.53766666667,-0.151733333331,-1.99646666667,6.16453333333,2.1364,0.805666666667,5.06713333334,7.72906666666
245.67,3.0438,4.29699999999,5.28706666667,2.51713333333,0.789866666665,8.85719999999,5.26586666667,3.57033333333,7.14046666666,9.89993333334
246.05,5.24846666667,6.04933333333,7.19733333333,4.5538,2.74973333333,10.9501333333,7.44813333333,5.75006666666,8.74093333335,11.6063333333
246.42,5.82446666667,5.85986666666,7.19866666666,4.31726666667,2.78373333333,11.1524666667,7.81919999998,6.16133333334,8.76773333335,11.6933333333
246.79,4.41633333333,4.91540000001,5.80373333334,3.2742,1.2184,10.0338666667,6.7344,5.0762,7.20806666667,11.0997333333
247.17,3.0126,3.9464,4.49853333333,1.95686666667,0.137999999999,9.11086666667,6.01686666667,3.6866,6.0658,10.5482
247.54,3.4592,3.96226666667,4.74046666667,2.2484,0.1494,8.76559999999,6.44646666667,3.5928,5.82539999999,11.1084666667
247.92,4.05733333333,4.51406666667,4.95553333333,2.29186666667,0.162533333333,9.09786666668,7.47979999999,3.66226666667,6.44213333333,11.7614666667
248.29,3.64646666667,4.10026666667,4.71053333333,2.18306666667,-0.790400000001,8.56813333333,7.00326666667,2.9108,6.20506666667,11.4555333333
248.67,2.6442,3.13580000001,4.37706666667,0.943066666666,-1.54773333333,8.19026666667,6.19106666665,1.975,5.59453333333,11.0119333333
249.04,0.954933333335,1.722,3.0776,-0.571133333333,-3.68299999999,6.89673333333,4.37326666667,0.085333333334,3.7682,9.51406666667
249.42,1.09146666667,1.528,3.63786666667,-0.591200000002,-3.5016,6.7122,4.32939999999,-0.282,3.36506666667,9.62246666667
249.79,0.255533333334,0.432533333336,3.26453333333,-1.003,-5.064,5.65386666667,2.61553333333,-1.35693333333,2.56633333333,8.9184
250.17,-2.1718,-2.3338,1.12373333333,-3.1552,-7.62826666666,3.0038,0.162199999993,-4.75426666666,0.194466666666,7.09873333333
250.54,-3.0062,-2.4554,1.331,-2.34073333333,-7.28626666666,2.66213333333,0.0343333333326,-4.56693333333,-0.0573333333326,7.65366666667
250.92,-1.72520000001,-1.4672,2.65246666667,-0.856800000002,-6.40846666667,3.38026666667,0.774533333334,-2.95766666667,1.31446666667,8.63846666667
251.29,1.27933333333,1.69006666667,5.86859999999,1.96013333333,-3.4036,5.91546666667,3.2512,0.046866666668,4.24880000001,10.7981333333
251.66,0.937200000002,2.55046666667,5.88373333335,1.90986666667,-3.41646666667,6.477,3.452,0.177799999999,4.61446666667,10.6762666667
252.04,-1.0124,0.246933333332,4.30866666665,0.382599999999,-5.06186666667,4.77786666667,0.543266666661,-1.716,3.0864,8.53093333335
252.41,0.475266666668,1.43839999999,5.89120000001,1.3634,-2.51413333333,6.59160000001,2.1764,0.2126,4.74039999999,9.59346666667
252.79,-1.89933333333,-0.297133333334,3.3722,-0.142199999999,-5.24546666667,4.9612,-0.03886666666,-1.7572,2.17046666666,6.22753333333
253.16,-0.574066666666,1.42213333333,5.15333333335,1.422,-3.53546666666,5.51866666667,1.683,0.208733333333,4.59226666667,7.6452
253.54,0.670533333332,2.91420000001,6.21533333334,2.60473333334,-2.81106666666,6.37013333333,3.44306666667,1.3282,6.76979999999,9.11673333335
253.91,0.2084,4.12766666666,8.08599999999,2.57800000001,-1.99213333333,6.97919999999,4.37506666666,1.97926666667,7.70833333333,10.3516
254.28,1.25246666667,5.55780000001,8.71493333333,3.56166666667,-1.20026666666,7.48866666666,5.24446666666,3.2746,9.06726666666,11.0893333333
254.66,0.959999999992,4.52000000001,8.18666666665,2.66666666667,-2.41333333333,5.93333333334,4.2,2.05333333333,8.05333333333,9.57333333335
255.03,-0.471199999994,4.13026666667,7.66459999999,0.817733333325,-3.10466666667,5.48860000001,4.28279999999,0.512733333325,6.81926666668,8.27433333333
255.41,-2.42953333334,2.41513333334,5.84233333333,-0.101133333334,-5.33626666667,3.10913333333,3.008,-2.02446666666,4.97473333333,6.72446666667
255.78,-2.29446666666,1.76046666667,5.88746666667,0.173266666668,-5.09373333333,3.72286666666,3.17466666667,-2.03466666667,5.2814,5.62773333333
256.15,-0.5388,3.75766666666,7.21886666667,1.67,-2.68000000001,4.80813333333,5.57580000001,0.255933333341,5.76420000001,7.64980000001
256.53,0.396000000006,4.64880000001,7.56066666667,3.72913333334,-1.91566666665,5.28733333333,6.29626666667,1.507,6.57733333334,8.60806666667
256.90,4.18206666666,7.2626,10.163,6.49800000001,1.484,7.55486666667,9.16246666665,4.55306666667,9.03873333334,12.0856666667
257.28,5.78519999999,7.80146666666,10.0811333333,7.34546666667,2.59366666667,9.25026666666,10.0000666667,5.54200000001,9.13866666667,12.8063333333
257.65,6.38260000001,8.26459999999,10.0310666667,8.02486666666,3.39113333333,10.3152,10.4393333333,6.5868,8.91253333333,12.9338
258.02,7.21446666667,8.04006666667,9.18219999999,8.64206666667,4.38273333334,10.7947333333,11.3888,6.75926666666,8.71906666667,12.6004666667
258.40,7.46306666668,8.11540000001,9.27566666668,8.74013333333,4.64806666666,11.6786,11.6239333333,7.49746666667,8.84306666667,12.9418666667
258.77,7.58066666667,8.18173333333,8.99126666665,8.66,4.7164,11.8307333333,11.8860666667,7.56833333334,8.96060000001,13.1368666667
259.15,6.76986666667,7.54939999999,8.35193333333,8.22579999999,4.28206666667,11.115,11.0634,7.2226,8.26606666668,12.7428
259.52,7.67073333333,8.16199999999,9.16053333333,8.76120000001,5.06879999999,12.5236666667,11.6546,8.4426,8.70173333335,13.7650666667
259.89,7.98553333332,8.50593333333,9.04173333334,9.18599999999,5.5178,12.3234666667,11.6693333333,8.81499999999,8.49060000001,14.2452666667
260.27,8.25086666667,8.62653333334,8.98700000001,9.37279999999,5.38706666667,12.5565333333,11.744,9.03279999999,8.53013333334,14.0950666667
260.64,8.04393333333,8.31346666667,8.73253333332,9.03693333334,4.8704,12.5648666667,11.7764,8.63773333334,7.90419999999,13.6876
261.01,8.57773333333,9.03933333333,9.15486666666,9.3654,5.33233333333,13.2932,12.1796,9.17993333334,8.49253333334,14.1561333333
261.39,8.49920000001,9.24820000001,9.19773333333,9.61266666667,5.25433333333,13.1814,12.1590666667,9.48633333332,8.53953333335,14.0572
261.76,9.00586666666,10.0266666667,9.65980000001,9.98413333333,5.47046666666,13.0781333333,12.3817333333,9.94153333333,9.17586666667,14.2052666667
