wavelength,Back_OryAngm,Belly_OryAngm,Breast_OryAngm,Crissum_OryAngm,Crown_OryAngm,DorTail_OryAngm,Rump_OryAngm,Throat_OryAngm,WingTip_OryAngm
261.76,6.39673333333,4.62133333333,5.77813333333,4.54116410256,5.3338,8.95879999999,5.34,5.8323,7.81886666666
262.13,6.94326666667,5.02496666667,6.28986666667,5.02112307692,5.8306,9.52446666666,5.8484,6.44833333333,8.34073333333
262.51,7.36346666667,5.35326666667,6.61593333333,5.3544974359,6.17773333333,10.0464,6.1794,6.8003,8.72220000001
262.88,7.93326666667,5.76133333333,7.09986666667,5.81510769231,6.74333333333,10.5757333333,6.5746,7.3315,9.17306666668
263.25,8.33860000001,6.1013,7.39013333333,6.12585641026,7.1144,10.9378,6.8342,7.6808,9.57773333335
263.63,8.63146666667,6.49486666667,7.77613333333,6.34849230769,7.53786666667,11.3436,7.1688,8.01116666666,9.8602
264.00,9.04786666667,6.67533333333,8.057,6.66875897436,7.84846666667,11.7021333333,7.46373333333,8.34883333333,10.3066666667
264.37,9.20086666667,6.72563333333,8.11100000001,6.63545641026,7.87953333333,11.7553333333,7.43266666667,8.46056666667,10.3984
264.75,9.47486666667,6.873,8.21840000001,6.81238974359,7.98046666667,11.9226666667,7.56793333333,8.5842,10.465
265.12,9.165,6.5975,7.81306666667,6.4656,7.631,11.5445333333,7.13966666667,8.3135,10.14
265.49,8.64159999999,6.21943333333,7.41846666667,6.06955897436,7.2834,11.1418666667,6.73533333333,7.87206666667,9.72206666668
265.87,8.22893333333,6.0161,7.14933333333,5.68473846154,7.05713333333,10.7737333333,6.36813333333,7.58966666667,9.296
266.24,7.57066666667,5.5131,6.63526666667,5.16914871795,6.42426666667,10.2240666667,5.80393333333,6.83266666667,8.72886666666
266.61,7.0966,5.20073333333,6.39173333333,4.83036410256,6.0396,9.75346666667,5.5532,6.40833333333,8.38393333335
266.98,7.03986666667,5.3402,6.3754,4.82376923077,6.116,9.73379999999,5.72233333333,6.43466666667,8.58013333333
267.36,7.0604,5.36886666667,6.48193333333,4.79451282051,6.1256,9.90426666667,5.8704,6.40823333333,8.488
267.73,6.86046666666,5.03556666667,6.17113333333,4.52091794872,5.71646666667,9.53026666666,5.42986666667,6.14736666667,8.16853333333
268.10,6.6412,4.8512,5.885,4.23382051282,5.48033333333,9.31893333333,5.11166666667,5.88393333333,7.8424
268.48,6.72933333333,5.1374,5.96413333333,4.48154871795,5.64433333333,9.47633333334,5.36626666667,6.0437,7.9398
268.85,6.4412,4.99793333333,5.6838,4.24403076923,5.38173333333,9.18053333333,5.15613333333,5.83486666667,7.63093333333
269.22,5.93093333333,4.64646666667,5.1644,3.70384615384,4.8706,8.76913333334,4.7246,5.3473,7.24406666667
269.59,5.78013333333,4.38363333333,4.84513333333,3.4856,4.57646666667,8.4864,4.56626666667,5.10543333333,7.00806666667
269.97,5.77406666667,4.21006666667,4.70386666667,3.38242564102,4.47273333333,8.25446666667,4.526,4.9634,7.03006666667
270.34,5.6768,4.16386666667,4.47353333333,3.15819487179,4.3668,7.97493333333,4.36273333333,4.8481,6.8938
270.71,5.92086666667,4.40003333333,4.55586666667,3.31663589744,4.60306666667,8.2092,4.46146666667,5.0411,7.02746666667
271.09,5.75026666667,4.18223333333,4.28926666667,3.13738461539,4.3862,8.045,4.25806666667,4.88863333333,6.73086666667
271.46,5.67706666667,4.12376666667,4.12453333333,3.10327692308,4.3302,7.83146666667,4.1516,4.80536666667,6.7078
271.83,5.77646666667,4.1966,4.1314,3.19462564102,4.37646666667,7.86653333333,4.36453333333,4.87226666667,6.88386666667
272.20,5.859,4.3684,4.24533333333,3.42761538462,4.51346666667,7.9766,4.5338,5.09116666667,7.11613333333
272.58,5.62753333333,4.0623,3.97473333333,3.25591794872,4.30153333333,7.72566666667,4.2466,4.7861,6.96013333333
272.95,5.7552,4.21013333334,4.12893333333,3.42908205128,4.4648,7.77666666667,4.38706666667,4.87343333333,7.17126666667
273.32,5.8678,4.2538,4.30333333333,3.65638974359,4.55693333333,7.8492,4.58006666667,5.01073333333,7.268
273.69,6.07733333333,4.53103333333,4.59033333334,3.94173846154,4.81566666667,8.16726666667,4.9208,5.328,7.563
274.06,6.37733333333,4.9471,5.00346666667,4.344,5.1974,8.54946666667,5.3064,5.6666,7.81586666667
274.44,6.27366666666,4.83526666667,4.94573333333,4.4143025641,5.15933333333,8.50073333333,5.25853333333,5.62616666667,7.713
274.81,6.3816,4.9813,5.07706666666,4.57127179487,5.20113333333,8.58226666667,5.4386,5.7708,7.82206666667
275.18,6.596,5.27286666667,5.3496,4.82468717949,5.36046666667,8.75806666666,5.58126666666,5.97013333333,8.07233333333
275.55,6.2864,4.97726666667,5.10346666667,4.49176410256,5.02173333333,8.48946666667,5.1106,5.62733333333,7.7682
275.93,6.22613333333,5.07353333333,5.15893333333,4.51068205128,5.1154,8.46673333334,5.04526666667,5.60903333333,7.7358
276.30,6.18953333333,5.00626666667,5.1134,4.43392307692,5.0538,8.28160000001,4.91253333333,5.53283333333,7.49746666667
276.67,6.41606666667,5.23403333333,5.3212,4.61913333333,5.23686666667,8.4586,5.16253333333,5.78056666667,7.63806666667
277.04,6.59173333333,5.3363,5.48733333333,4.7474051282,5.41833333333,8.71500000001,5.4044,5.93283333333,7.7254
277.41,6.73,5.48833333333,5.525,4.79454871795,5.5604,8.74640000001,5.43566666667,6.02056666667,7.7788
277.79,6.84206666667,5.63573333333,5.66333333333,4.84442564103,5.68513333333,8.66546666667,5.42686666667,6.10196666667,7.89880000001
278.16,6.65493333333,5.33633333333,5.2648,4.46726153846,5.25486666667,8.29426666667,5.049,5.7235,7.68633333333
278.53,6.9624,5.73943333333,5.53613333333,4.68037435897,5.5654,8.52106666667,5.35906666667,5.95456666667,7.95280000001
278.90,6.9712,5.6306,5.45413333333,4.63814871795,5.58786666667,8.55846666667,5.1902,5.86733333333,7.88126666667
279.27,6.78286666667,5.37156666667,5.3212,4.38815897436,5.3968,8.42686666667,5.03433333334,5.68283333333,7.70566666667
279.64,6.94086666667,5.6247,5.55813333333,4.58550769231,5.5048,8.52,5.33713333333,5.86663333333,7.80179999999
280.02,6.80333333333,5.4642,5.38826666667,4.46755897436,5.26486666667,8.43333333334,5.2666,5.67096666667,7.62319999999
280.39,6.79066666667,5.5522,5.43013333333,4.5948,5.36473333333,8.50413333333,5.44493333333,5.675,7.8684
280.76,6.50366666667,5.35926666667,5.19266666667,4.32683589744,5.13073333333,8.17253333334,5.19446666667,5.51153333333,7.51699999999
281.13,6.18126666667,5.12343333333,4.83593333333,4.05028205128,4.75306666667,7.79606666667,4.8584,5.20733333333,7.1676
281.50,6.33793333333,5.366,4.97733333333,4.23357435897,4.90646666667,7.96666666667,5.0346,5.3878,7.2654
281.87,6.36086666667,5.43523333333,4.95853333333,4.27326666666,4.8614,8.01640000001,5.13106666667,5.34066666667,7.27986666667
282.25,6.357,5.4781,5.02893333333,4.44760512821,4.91813333333,8.03166666666,5.19413333333,5.38836666667,7.31453333333
282.62,6.29746666667,5.32926666667,5.02593333333,4.41326153846,4.73673333334,8.05286666666,5.169,5.34186666667,7.38333333334
282.99,6.2316,5.33996666667,5.0612,4.44483589743,4.68753333333,8.01633333333,5.23286666667,5.39133333333,7.3914
283.36,6.11673333333,5.24773333333,4.8708,4.38388205128,4.4712,7.82033333333,5.00933333333,5.22903333333,7.2464
283.73,6.25833333333,5.29316666667,4.93333333333,4.59147179487,4.56853333333,7.96553333333,5.11593333333,5.37013333333,7.30686666667
284.10,5.94726666667,4.969,4.617,4.28742051282,4.25026666667,7.59493333333,4.78073333333,5.15513333333,7.0262
284.47,5.72386666667,4.70943333333,4.38746666667,4.02592307692,3.9554,7.34373333333,4.53486666667,4.92783333333,6.72713333333
284.85,5.67333333333,4.6351,4.37226666667,3.98376923077,3.906,7.34273333333,4.4852,4.824,6.738
285.22,5.738,4.65043333333,4.4614,4.06298461538,3.9604,7.37426666667,4.49013333333,4.89513333333,6.8054
285.59,5.63833333334,4.5625,4.4368,3.96846666667,3.90386666667,7.3754,4.447,4.82503333333,6.79906666667
285.96,5.4796,4.46896666666,4.38126666667,3.90387179487,3.7674,7.28573333333,4.2732,4.75126666667,6.62606666667
286.33,5.35546666666,4.35606666667,4.30793333333,3.78216923077,3.63913333333,7.1744,4.17873333334,4.69616666667,6.574
286.70,5.31586666667,4.34176666667,4.30693333333,3.76896923077,3.66,7.1452,4.14866666667,4.71316666667,6.48553333333
287.07,5.20186666667,4.28893333334,4.23106666667,3.67113333333,3.53373333333,6.9796,4.10893333334,4.6428,6.37006666667
287.44,5.2326,4.34243333333,4.26033333333,3.73254871795,3.56226666667,6.983,4.22846666667,4.71063333333,6.3758
287.82,5.2326,4.4237,4.3528,3.77288717949,3.59453333333,7.0174,4.27806666667,4.71983333333,6.5402
288.19,5.56206666667,4.8333,4.73113333333,4.16983589744,3.97833333333,7.3378,4.61593333333,5.07123333333,6.81713333333
288.56,5.65053333333,4.9217,4.805,4.21603589744,4.051,7.3314,4.63173333333,5.1478,6.88566666667
288.93,5.62946666667,4.87353333333,4.715,4.13030769231,3.967,7.25866666667,4.551,5.0796,6.824
289.30,5.49446666667,4.805,4.55626666667,3.99683076923,3.8398,7.1384,4.44926666666,4.9493,6.7334
289.67,5.51906666667,4.80836666667,4.54906666667,4.01453846154,3.78793333333,7.07206666667,4.38213333333,4.97406666667,6.676
290.04,5.66986666667,4.85276666667,4.61913333333,4.1,3.84933333333,7.18253333333,4.48133333333,5.1081,6.76126666667
290.41,5.6756,4.8837,4.56086666667,4.02033333334,3.83786666667,7.20633333333,4.5188,5.13113333333,6.6938
290.78,5.653,4.9106,4.4818,3.92776410257,3.73673333333,7.0942,4.52166666667,5.07966666667,6.61073333333
291.15,5.60526666667,4.89983333333,4.41746666667,3.94092307692,3.67273333333,7.0204,4.44906666667,5.0183,6.5896
291.52,5.65626666667,5.00063333333,4.48846666667,3.98905641026,3.776,7.10506666667,4.51366666667,5.0856,6.6262
291.89,5.4782,4.7922,4.24586666667,3.80114871795,3.5404,6.92706666667,4.32473333333,4.96203333333,6.37093333333
292.26,5.501,4.69926666667,4.11426666667,3.74671282051,3.4026,6.8978,4.27986666667,4.91186666667,6.43993333333
292.64,5.58893333333,4.83533333333,4.18773333333,3.87427179487,3.4566,7.0888,4.40086666667,5.07756666667,6.5462
293.01,5.7034,5.03046666667,4.43853333333,4.07194871795,3.5738,7.27546666667,4.56953333333,5.31146666667,6.6888
293.38,5.6852,4.9613,4.5134,4.06595384616,3.5436,7.30573333333,4.54873333333,5.3377,6.6784
293.75,5.4728,4.7831,4.3262,3.92883076923,3.383,7.19473333333,4.42266666667,5.17763333334,6.4992
294.12,5.34726666667,4.82543333333,4.3166,3.90601538461,3.41806666667,7.19626666667,4.45473333333,5.0798,6.468
294.49,5.54073333333,5.03886666667,4.6128,4.25851794872,3.65653333333,7.3918,4.6776,5.33593333333,6.69526666667
294.86,5.5392,5.0466,4.62153333333,4.37041025641,3.7122,7.48633333333,4.6672,5.3744,6.7936
295.23,5.50506666667,4.92536666667,4.51966666667,4.18258461538,3.70033333333,7.425,4.60326666667,5.3203,6.74633333333
295.60,5.56273333333,4.89503333334,4.57773333334,4.25281025641,3.76466666667,7.48613333333,4.65493333333,5.40093333333,6.79966666667
295.97,5.47606666667,4.87216666667,4.53606666667,4.15598974359,3.7488,7.37413333333,4.62213333333,5.3361,6.75873333333
296.34,5.44866666667,4.91076666667,4.6146,4.14618974359,3.84,7.40293333333,4.6774,5.3637,6.76306666667
296.71,5.5092,4.97356666667,4.78993333333,4.19241025641,3.94246666667,7.4916,4.81333333333,5.42716666667,6.78353333333
297.08,5.4572,4.89276666667,4.6754,4.09520512821,3.91746666667,7.43106666667,4.76326666667,5.3698,6.67213333333
297.45,5.426,4.92033333333,4.60793333333,4.03226666667,3.97226666667,7.39853333333,4.78806666667,5.36583333333,6.64586666667
297.82,5.654,5.1623,4.92486666667,4.25903589744,4.215,7.64466666667,5.0546,5.6264,6.93393333333
298.19,5.67873333333,5.10053333333,4.9002,4.20877435897,4.23013333333,7.5462,4.99686666667,5.68563333333,6.88053333333
298.56,5.7254,5.20663333333,4.956,4.24510769231,4.36106666667,7.6232,5.151,5.81863333333,6.95493333333
298.93,5.8716,5.34126666667,5.12233333333,4.34447179487,4.51186666667,7.71066666667,5.28353333333,5.99616666667,7.06926666667
299.30,6.01553333333,5.54343333333,5.3284,4.56511282051,4.6834,7.9048,5.44073333333,6.21016666667,7.1734
299.67,5.88273333333,5.49666666667,5.29326666667,4.42690769231,4.6382,7.82446666667,5.41053333333,6.12073333333,7.09893333333
300.04,5.99206666667,5.55453333333,5.33453333333,4.44667179487,4.71933333333,7.8622,5.4868,6.26473333333,7.2046
300.41,6.0656,5.57413333333,5.39226666667,4.49324615385,4.73766666667,7.88593333334,5.481,6.31883333333,7.164
300.78,5.91633333333,5.48096666667,5.20873333333,4.32973333333,4.5654,7.79913333333,5.29233333333,6.1759,7.0038
301.15,5.9622,5.5653,5.24833333333,4.40323589744,4.58726666667,7.8076,5.3286,6.2007,7.14646666667
301.52,5.92313333333,5.50736666667,5.26893333333,4.40249230769,4.52006666667,7.80746666667,5.2996,6.17426666667,7.20493333333
301.89,5.7014,5.25606666667,4.95053333333,4.06497948718,4.2998,7.50306666667,5.04673333333,5.89526666666,6.90366666667
302.26,5.44913333333,5.02123333333,4.62473333333,3.81167692308,4.00233333333,7.2714,4.8594,5.62333333333,6.69906666667
302.63,5.20626666667,4.69996666667,4.3052,3.47452820513,3.61506666667,6.9852,4.48073333333,5.25313333333,6.3196
303.00,5.0564,4.5226,4.15146666667,3.28504102564,3.453,6.91806666667,4.34146666667,5.04616666667,6.13086666667
303.37,4.82266666667,4.25396666667,3.88953333333,3.03236923077,3.22226666667,6.72553333333,4.14713333334,4.7589,5.86373333333
303.74,4.91766666667,4.3519,3.92786666667,3.13793333333,3.27293333334,6.8204,4.2944,4.9244,5.9598
304.10,4.94766666667,4.40493333333,3.97653333333,3.21057435898,3.3086,6.978,4.3664,4.92576666667,5.88853333333
304.47,4.762,4.32723333333,3.88266666667,3.06263589744,3.23206666666,6.90246666667,4.32946666667,4.8647,5.85793333333
304.84,4.84546666667,4.34453333333,3.958,3.19537435897,3.37946666667,6.93366666667,4.51013333333,4.98533333333,5.95946666667
305.21,4.7722,4.2448,3.92873333333,3.15308205128,3.32773333333,6.8992,4.4362,4.99853333333,5.88066666667
305.58,4.975,4.46873333333,4.06493333333,3.30509230769,3.47066666667,7.10906666667,4.55093333333,5.21016666667,5.95973333333
305.95,5.13733333333,4.62003333333,4.21673333333,3.48807692308,3.60953333333,7.32586666667,4.72553333333,5.34903333333,6.1284
306.32,5.40946666667,4.85633333333,4.568,3.78048205128,3.87326666667,7.666,4.9726,5.63563333333,6.3778
306.69,5.46186666667,4.9494,4.73746666667,3.82062564103,3.94413333333,7.70153333334,5.0112,5.76106666667,6.51513333333
307.06,5.48506666667,5.03033333333,4.80566666667,3.89455384615,4.058,7.71153333333,5.04146666667,5.84503333333,6.5454
307.43,5.3808,4.99786666667,4.8348,3.79023589744,4.0052,7.5708,4.94266666667,5.85856666667,6.4938
307.80,5.2656,4.86643333333,4.6844,3.62922564103,3.88486666667,7.40773333334,4.7256,5.64216666667,6.35366666667
308.17,5.1774,4.75046666667,4.60773333333,3.47330769231,3.74426666667,7.2646,4.6302,5.5524,6.21973333333
308.54,5.2614,4.80146666667,4.68813333333,3.55601538462,3.84566666667,7.3136,4.6676,5.64043333333,6.2216
308.90,5.20273333333,4.684,4.587,3.48217948718,3.74873333334,7.2924,4.512,5.56116666667,6.2012
309.27,5.28393333333,4.72016666667,4.6676,3.50503589744,3.77533333333,7.358,4.6156,5.60416666667,6.267
309.64,5.18146666667,4.53126666667,4.55866666667,3.44551794872,3.69973333333,7.254,4.547,5.53596666667,6.18553333333
310.01,5.1004,4.48393333333,4.54146666667,3.4454051282,3.67786666667,7.13066666667,4.45686666667,5.55056666667,6.06033333333
310.38,4.97766666667,4.47986666667,4.42306666667,3.31798974359,3.62826666667,6.99533333333,4.3228,5.4788,5.94353333333
310.75,4.90326666667,4.3761,4.22273333333,3.22245641026,3.5516,6.92266666667,4.2226,5.3166,5.82273333333
311.12,5.0584,4.46573333333,4.33706666667,3.33476410256,3.6202,7.00453333333,4.37326666667,5.434,5.99433333333
311.49,5.3082,4.6347,4.47813333334,3.50319487179,3.74106666667,7.1548,4.5394,5.61093333333,6.134
311.85,5.39646666667,4.61193333333,4.54633333333,3.55490769231,3.77473333333,7.23193333333,4.6302,5.67853333333,6.21353333333
312.22,5.4076,4.59863333333,4.53766666667,3.56963589743,3.81,7.16386666667,4.55906666667,5.66183333333,6.25193333333
312.59,5.49493333333,4.63896666667,4.52686666667,3.611,3.8104,7.1654,4.56593333333,5.65833333333,6.30286666667
312.96,5.53106666667,4.6908,4.5594,3.63725641026,3.8716,7.1242,4.58066666667,5.70373333333,6.31046666667
313.33,5.5526,4.7892,4.59353333333,3.71361025641,3.93693333333,7.11946666667,4.62653333333,5.74276666666,6.33546666667
313.70,5.52666666666,4.84183333333,4.63566666667,3.70913846154,3.91386666667,7.07306666667,4.6262,5.70596666667,6.31266666667
314.07,5.54853333333,4.77316666667,4.49673333333,3.63758461539,3.83033333333,7.0414,4.54006666667,5.6004,6.3798
314.43,5.88873333334,5.0337,4.7898,3.97604615385,4.08466666667,7.3668,4.82926666667,5.8962,6.7112
314.80,6.23246666666,5.39876666667,5.16006666667,4.32801538462,4.44353333333,7.73006666667,5.12973333333,6.2976,7.13013333333
315.17,6.2008,5.42236666667,5.10226666667,4.29476410256,4.4944,7.77946666667,5.02013333333,6.26376666667,7.00766666667
315.54,6.10653333333,5.40903333333,5.0788,4.27992820513,4.54,7.73393333333,4.97053333333,6.1977,7.02073333333
315.91,6.2278,5.61226666667,5.23306666666,4.4215025641,4.68866666667,7.77806666667,5.02433333333,6.40113333333,7.1388
316.28,6.11226666667,5.6121,5.1488,4.31088717949,4.61213333333,7.73733333333,4.93013333333,6.3515,7.088
316.64,5.90313333333,5.4673,5.03833333333,4.11595897436,4.4554,7.59713333333,4.7702,6.25563333333,6.9814
317.01,6.0236,5.65023333333,5.29326666667,4.29308205128,4.55446666667,7.7584,4.92506666667,6.42456666667,7.10586666667
317.38,6.10246666667,5.71223333333,5.34133333333,4.32245128205,4.63653333333,7.80213333333,4.9382,6.45743333333,7.15786666666
317.75,6.27333333334,5.90596666667,5.51086666667,4.49517435898,4.86253333333,7.8928,5.072,6.57846666667,7.31626666667
318.12,6.44666666667,6.10086666667,5.74813333333,4.71383076923,5.0398,8.04173333333,5.30266666667,6.7932,7.44966666667
318.49,6.4194,6.03013333333,5.68673333333,4.67307692308,5.00186666667,7.9452,5.3076,6.66263333333,7.43226666667
318.85,6.3026,5.9965,5.64133333333,4.61533846154,4.89366666667,7.8022,5.2842,6.53206666667,7.26653333333
319.22,6.37433333333,6.07286666667,5.7658,4.70114358975,4.98813333333,7.7844,5.40773333333,6.67653333333,7.34366666667
319.59,6.6214,6.31616666667,5.98106666667,4.8673025641,5.15306666667,8.03206666666,5.603,6.88396666667,7.5524
319.96,6.64973333333,6.384,5.99106666667,4.95285641026,5.22506666667,8.01786666667,5.59826666667,6.85613333333,7.50613333333
320.32,6.84393333333,6.5844,6.23473333333,5.21101025641,5.42706666667,8.22713333334,5.84766666667,7.00293333333,7.67846666667
320.69,7.01166666667,6.75056666667,6.31033333334,5.33109230769,5.5852,8.35233333333,5.98386666667,7.15253333333,7.71726666667
321.06,6.961,6.73253333333,6.0882,5.18108205128,5.5536,8.25486666666,5.92273333333,7.03076666667,7.65246666667
321.43,6.88806666667,6.59256666667,6.00646666667,5.12275384615,5.45906666667,8.1606,5.80766666667,6.9685,7.55686666667
321.80,6.97493333333,6.6744,6.06813333333,5.18636410256,5.5368,8.26326666666,5.88306666667,7.09696666667,7.59473333333
