wavelength,Back_CyaCaef,Belly_CyaCaef,Breast_CyaCaef,Crissum_CyaCaef,Crown_CyaCaef,DorTail_CyaCaef,Patch10_CyaCaef,Rump_CyaCaef,Throat_CyaCaef,WingTip_CyaCaef
185.63,-152.4444,45.3332666667,-47.5555333334,-181.333266666,-65.1111000001,68.8888666666,-8.8889333334,-141.333333333,-123.111066667,-172.0
186.01,975.555599999,-46.6666666666,500.0,1195.55566667,624.444333333,6.6666666666,328.888866669,957.777733332,893.333400001,1020.0
186.39,-488.333333333,313.333333333,-170.0,-630.000000001,-115.000000001,275.000000001,73.3333333334,-433.333333333,-496.666666666,-445.000000001
186.77,-1.97539999999,102.222266667,36.5432000001,-35.5555333332,35.0616333333,87.6542666669,59.9999333333,-16.0494000001,-14.8147999999,-23.7036666665
187.15,37.8377999999,113.333333333,68.8288666667,17.2972,63.3332666667,94.5946666667,74.5944666667,28.2882000001,34.7747999999,12.9730666665
187.53,50.0000000001,139.777666666,73.9999333333,26.2221999999,72.3332666667,112.000066667,77.3334000001,39.5555333334,43.7777333334,19.3333333335
187.91,116.1904,480.952466667,208.571533333,65.7144,198.571366667,368.571533333,209.5238,72.3808666664,168.571266667,6.66667999951e-05
188.29,-1.81819999998,-105.757666667,-18.4848666667,12.7273333333,-34.0909999999,-65.4544666666,-16.3636,4.84853333346,-23.3332666666,20.0001333332
188.67,23.7254666667,-41.3725333333,22.5490666667,27.647,-4.70583333335,-8.8235333334,23.7254666666,22.5489333332,2.9413333334,27.4510666667
189.05,29.756,-23.7398,19.5120666667,33.9836666666,-0.97559999998,1.46339999992,33.9837999999,29.9188000001,10.8943999999,26.1788000001
189.43,24.3636,-5.33339999999,15.1514666667,38.0604666666,4.66676666667,13.4546666667,35.7575333333,31.1515333334,25.4545333333,26.6667333333
189.81,14.7475333333,-2.1212,4.24240000002,32.6264,4.596,10.9090666667,28.7878,22.9292666666,21.4139333333,23.1312666667
190.19,4.918,-7.75953333333,-5.02740000001,29.8362666667,-1.31146666668,-6.66666599997e-05,20.3278666667,13.8797333333,6.33886666667,7.65020000001
190.57,3.4568,-4.81486666667,-4.81479999999,32.2222,5.06169999998,4.44439999992,24.9382000001,16.6667333333,4.56799999999,9.62980000001
190.95,-17.9710666667,-32.3188,-37.3912666667,6.8116,-21.0145,-19.7100666667,2.4638,-17.6811333333,-25.0724666667,-22.0288666667
191.33,-5.99993333331,-20.6667333333,-27.6666666667,11.6666,-13.7779,-6.55546666668,2.99993333334,-9.44446666667,-18.3333333333,-12.4444666667
191.71,6.66666666665,-12.2404,-27.1038,22.5136666667,-12.5683666667,-2.07653333334,3.82513333333,-5.79226666665,-12.6776,-7.43173333333
192.09,13.3332666667,-20.8130666667,-45.8536666667,37.7235999999,-25.2845333334,1.6260666666,9.4308,-12.3576666667,-16.4226666667,-21.7886
192.47,7.83333333332,-28.8333333333,-51.3333333333,41.1666666667,-21.1666666667,-2.0,7.33333333332,-11.3333333333,-9.33333333334,-14.8333333334
192.85,9.43093333332,-31.3820666667,-51.5448,42.6015999999,-4.79683333334,-0.813,3.73986666666,-7.15439999988,-4.71533333334,-17.7234666667
193.23,14.4444,-13.9506,-29.0122,40.9876666667,13.1482666667,12.4692000001,13.7036666667,1.23466666673,0.6174,-1.85186666667
193.61,31.1112,8.889,2.51206666666,49.8550666667,34.1062,30.8213333333,33.1401333333,20.5797333334,14.5894666667,18.5508
193.99,38.6148,22.511,15.238,58.2683999999,45.4111666667,43.2035333334,43.9827333333,32.9004666667,22.2512,30.7359333333
